CAN Message, 0x1d3:00001ceef4acf96a,Timestamp,Amplitude
,,1739209646.9492278,-45.120503652039325
,,1739209646.9492354,-38.13080360867914
,,1739209646.9492433,-38.13080360867914
,,1739209646.949251,-30.49652367304973
,,1739209646.9492588,-38.13080360867914
,,1739209646.9492664,-23.50682362968953
,,1739209646.9492743,-17.88594693168744
,,1739209646.949282,-28.992665084841946
,,1739209646.9492898,-45.120503652039325
,,1739209646.9492974,-45.120503652039325
,,1739209646.9493053,-38.13080360867914
,,1739209646.949313,-33.981070128970906
,,1739209646.9493208,-35.57807855764607
,,1739209646.9493284,-35.57807855764607
,,1739209646.9493363,-38.13080360867914
,,1739209646.949344,-45.120503652039325
,,1739209646.9493518,-38.13080360867914
,,1739209646.9493594,-38.13080360867914
,,1739209646.9493673,-38.13080360867914
,,1739209646.949375,-33.98107012897096
,,1739209646.9493828,-19.00327057196588
,,1739209646.9493904,-38.13080360867914
,,1739209646.9493985,-45.120503652039325
,,1739209646.949406,-30.49652367304973
,,1739209646.9494138,-24.74623867263306
,,1739209646.9494214,-10.160899703222244
,,1739209646.9494293,-38.13080360867914
,,1739209646.949437,-45.120503652039325
,,1739209646.9494448,-45.120503652039325
,,1739209646.9494524,-45.120503652039325
,,1739209646.9494605,-45.120503652039325
,,1739209646.949468,-38.13080360867914
,,1739209646.9494758,-38.13080360867914
,,1739209646.9494834,-45.120503652039325
,,1739209646.9494913,-45.120503652039325
,,1739209646.949499,-38.13080360867914
,,1739209646.9495068,-45.120503652039325
,,1739209646.9495144,-45.120503652039325
,,1739209646.9495225,-33.981070128970906
,,1739209646.94953,-24.589719217205094
,,1739209646.9495378,-27.267205301931607
,,1739209646.9495454,-45.120503652039325
,,1739209646.9495533,-38.13080360867914
,,1739209646.9495609,-33.981070128970906
,,1739209646.9495687,-38.13080360867914
,,1739209646.9495764,-45.120503652039325
,,1739209646.9495842,-45.120503652039325
,,1739209646.949592,-32.816014438256545
,,1739209646.9495995,-35.57807855764607
,,1739209646.9496074,-25.07728991421287
,,1739209646.9496152,-32.816014438256545
,,1739209646.9496229,-35.57807855764607
,,1739209646.9496307,-24.15140352195873
,,1739209646.9496384,-17.133997197586595
,,1739209646.9496462,-11.670689512766712
,,1739209646.949654,-31.141103565318915
,,1739209646.9496615,-32.816014438256545
,,1739209646.9496694,-38.13080360867914
,,1739209646.9496772,-38.13080360867914
,,1739209646.9496849,-38.13080360867914
,,1739209646.9496925,-29.438486411369347
,,1739209646.9497004,-45.120503652039325
,,1739209646.949708,-33.981070128970906
,,1739209646.949716,-38.13080360867914
,,1739209646.9497235,-38.13080360867914
,,1739209646.949731,-38.13080360867914
,,1739209646.949739,-38.13080360867914
,,1739209646.9497468,-38.13080360867914
,,1739209646.9497545,-38.13080360867914
,,1739209646.9497623,-32.816014438256545
,,1739209646.94977,-45.120503652039325
,,1739209646.9497778,-45.120503652039325
,,1739209646.9497857,-28.992665084841946
,,1739209646.949793,-35.57807855764607
,,1739209646.949801,-38.13080360867914
,,1739209646.9498088,-33.981070128970906
,,1739209646.9498165,-26.99137008561072
,,1739209646.9498243,-38.13080360867914
,,1739209646.949832,-45.120503652039325
,,1739209646.9498398,-45.120503652039325
,,1739209646.9498477,-25.82631439489636
,,1739209646.949855,-45.120503652039325
,,1739209646.949863,-20.95409857865648
,,1739209646.9498708,-21.67658091518819
,,1739209646.9498785,-45.120503652039325
,,1739209646.9498863,-38.13080360867914
,,1739209646.949894,-45.120503652039325
,,1739209646.9499018,-45.120503652039325
,,1739209646.9499094,-32.81601443825658
,,1739209646.9499173,-45.120503652039325
,,1739209646.949925,-45.120503652039325
,,1739209646.9499328,-38.13080360867914
,,1739209646.9499404,-32.816014438256545
,,1739209646.9499483,-38.13080360867914
,,1739209646.949956,-45.120503652039325
,,1739209646.9499638,-32.816014438256545
,,1739209646.9499714,-24.15140352195872
,,1739209646.9499793,-45.120503652039325
,,1739209646.949987,-32.816014438256545
,,1739209646.9499948,-38.13080360867914
,,1739209646.9500024,-35.57807855764607
,,1739209646.9500103,-35.57807855764607
,,1739209646.950018,-45.120503652039325
,,1739209646.9500258,-45.120503652039325
,,1739209646.9500334,-45.120503652039325
,,1739209646.9500413,-29.438486411369333
,,1739209646.950049,-27.267205301931607
,,1739209646.9500568,-38.13080360867914
,,1739209646.9500644,-33.98107012897096
,,1739209646.9500723,-45.120503652039325
,,1739209646.95008,-32.816014438256545
,,1739209646.9500878,-24.15140352195872
,,1739209646.9500954,-22.74004262075133
,,1739209646.9501033,-32.816014438256545
,,1739209646.950111,-45.120503652039325
,,1739209646.9501188,-38.13080360867914
,,1739209646.9501264,-38.13080360867914
,,1739209646.9501345,-45.120503652039325
,,1739209646.950142,-38.13080360867914
,,1739209646.9501498,-45.120503652039325
,,1739209646.9501574,-31.141103565318915
,,1739209646.9501653,-45.120503652039325
,,1739209646.950173,-38.13080360867914
,,1739209646.9501808,-45.120503652039325
,,1739209646.9501884,-28.992665084841946
,,1739209646.9501965,-33.981070128970906
,,1739209646.950204,-38.13080360867914
,,1739209646.9502118,-45.120503652039325
,,1739209646.9502194,-32.816014438256545
,,1739209646.9502273,-28.21854285175415
,,1739209646.950235,-38.13080360867914
,,1739209646.9502428,-45.120503652039325
,,1739209646.9502504,-28.58837851428586
,,1739209646.9502585,-29.438486411369333
,,1739209646.950266,-38.13080360867914
,,1739209646.9502738,-18.877682693682605
,,1739209646.9502814,-38.13080360867914
,,1739209646.9502892,-26.991370085610736
,,1739209646.9502969,-45.120503652039325
,,1739209646.9503047,-45.120503652039325
,,1739209646.9503124,-11.871508681516158
,,1739209646.9503202,-19.642756598161068
,,1739209646.950328,-38.13080360867914
,,1739209646.9503355,-31.141103565318915
,,1739209646.9503434,-33.98107012897096
,,1739209646.9503512,-26.991370085610768
,,1739209646.9503589,-32.816014438256545
,,1739209646.9503667,-38.13080360867914
,,1739209646.9503744,-30.49652367304973
,,1739209646.9503822,-23.273589343863303
,,1739209646.95039,-21.021172418726344
,,1739209646.9503975,-31.141103565318915
,,1739209646.9504054,-45.120503652039325
,,1739209646.9504132,-45.120503652039325
,,1739209646.9504209,-45.120503652039325
,,1739209646.9504287,-45.120503652039325
,,1739209646.9504364,-45.120503652039325
,,1739209646.9504442,-45.120503652039325
,,1739209646.950452,-35.57807855764607
,,1739209646.9504597,-38.13080360867914
,,1739209646.950467,-32.816014438256545
,,1739209646.950475,-25.077289914212862
,,1739209646.9504828,-45.120503652039325
,,1739209646.9504905,-45.120503652039325
,,1739209646.9504983,-20.822980852015213
,,1739209646.950506,-24.746238672633048
,,1739209646.9505138,-45.120503652039325
,,1739209646.9505217,-38.13080360867914
,,1739209646.950529,-45.120503652039325
,,1739209646.950537,-45.120503652039325
,,1739209646.9505448,-45.120503652039325
,,1739209646.9505525,-45.120503652039325
,,1739209646.9505603,-33.981070128970906
,,1739209646.950568,-25.25278630937684
,,1739209646.9505758,-24.151403521958727
,,1739209646.9505837,-33.981070128970906
,,1739209646.950591,-38.13080360867914
,,1739209646.950599,-45.120503652039325
,,1739209646.9506068,-38.13080360867914
,,1739209646.9506145,-45.120503652039325
,,1739209646.9506223,-45.120503652039325
,,1739209646.95063,-45.120503652039325
,,1739209646.9506378,-38.13080360867914
,,1739209646.9506454,-45.120503652039325
,,1739209646.9506533,-38.13080360867914
,,1739209646.950661,-27.8777449560314
,,1739209646.9506688,-38.13080360867914
,,1739209646.9506764,-38.13080360867914
,,1739209646.9506843,-27.8777449560314
,,1739209646.950692,-26.99137008561072
,,1739209646.9506998,-45.120503652039325
,,1739209646.9507074,-45.120503652039325
,,1739209646.9507153,-45.120503652039325
,,1739209646.950723,-35.57807855764607
,,1739209646.9507308,-45.120503652039325
,,1739209646.9507384,-38.13080360867914
,,1739209646.9507463,-45.120503652039325
,,1739209646.950754,-28.992665084841946
,,1739209646.9507618,-35.57807855764607
,,1739209646.9507694,-45.120503652039325
,,1739209646.9507773,-45.120503652039325
,,1739209646.950785,-38.13080360867914
,,1739209646.9507928,-38.13080360867914
,,1739209646.9508004,-45.120503652039325
,,1739209646.9508083,-45.120503652039325
,,1739209646.950816,-31.141103565318915
,,1739209646.9508238,-28.58837851428589
,,1739209646.9508314,-10.122258693643492
,,1739209646.9508393,-13.41495306682721
,,1739209646.950847,-26.487275050834715
,,1739209646.9508548,-30.49652367304973
,,1739209646.9508624,-31.141103565318915
,,1739209646.9508705,-17.788531000973595
,,1739209646.950878,-38.13080360867914
,,1739209646.9508858,-38.13080360867914
,,1739209646.9508934,-45.120503652039325
,,1739209646.9509013,-45.120503652039325
,,1739209646.950909,-38.13080360867914
,,1739209646.9509168,-33.981070128970906
,,1739209646.9509244,-45.120503652039325
,,1739209646.9509325,-45.120503652039325
,,1739209646.95094,-38.13080360867914
,,1739209646.9509478,-33.981070128970906
,,1739209646.9509554,-38.13080360867914
,,1739209646.9509633,-38.13080360867914
,,1739209646.950971,-45.120503652039325
,,1739209646.9509788,-38.13080360867914
,,1739209646.9509864,-45.120503652039325
,,1739209646.9509945,-45.120503652039325
,,1739209646.951002,-33.981070128970906
,,1739209646.9510098,-25.826314394896357
,,1739209646.9510174,-9.881738895657978
,,1739209646.9510252,-13.120210986501588
,,1739209646.9510329,-23.75329798047522
,,1739209646.9510407,-28.58837851428586
,,1739209646.9510484,-30.49652367304973
,,1739209646.9510562,-18.29905288830097
,,1739209646.951064,-45.120503652039325
,,1739209646.9510715,-32.816014438256545
,,1739209646.9510794,-45.120503652039325
,,1739209646.9510872,-27.8777449560314
,,1739209646.9510949,-10.382715305572043
,,1739209646.9511027,-22.84163660590256
,,1739209646.9511104,-45.120503652039325
,,1739209646.9511182,-33.981070128970906
,,1739209646.951126,-45.120503652039325
,,1739209646.9511335,-38.13080360867914
,,1739209646.9511414,-38.13080360867914
,,1739209646.9511492,-35.57807855764607
,,1739209646.9511569,-38.13080360867914
,,1739209646.9511647,-18.83661435153617
,,1739209646.9511724,-21.228842808393964
,,1739209646.9511802,-38.13080360867914
,,1739209646.9511878,-28.992665084841946
,,1739209646.9511957,-33.98107012897096
,,1739209646.951203,-10.313249862154414
,,1739209646.9512112,-13.120210986501588
,,1739209646.9512188,-25.826314394896357
,,1739209646.9512267,-24.589719217205094
,,1739209646.9512343,-33.981070128970906
,,1739209646.9512422,-21.4469444417791
,,1739209646.9512498,-33.981070128970906
,,1739209646.9512577,-38.13080360867914
,,1739209646.951265,-45.120503652039325
,,1739209646.9291613,-45.120503652039325
,,1739209646.9291787,-32.81601443825658
,,1739209646.9291964,-38.13080360867914
,,1739209646.9292138,-35.57807855764607
,,1739209646.9292312,-38.13080360867914
,,1739209646.9292488,-38.13080360867914
,,1739209646.9292662,-38.13080360867914
,,1739209646.929284,-38.13080360867914
,,1739209646.9293013,-38.13080360867914
,,1739209646.929319,-28.58837851428586
,,1739209646.9293363,-38.13080360867914
,,1739209646.9293537,-45.120503652039325
,,1739209646.929371,-35.57807855764607
,,1739209646.9293888,-45.120503652039325
,,1739209646.9294062,-45.120503652039325
,,1739209646.9294238,-38.13080360867914
,,1739209646.9294412,-35.57807855764607
,,1739209646.9294586,-30.49652367304976
,,1739209646.9294765,-45.120503652039325
,,1739209646.9294937,-33.981070128970906
,,1739209646.929511,-45.120503652039325
,,1739209646.9295287,-38.13080360867914
,,1739209646.929546,-45.120503652039325
,,1739209646.9295638,-45.120503652039325
,,1739209646.9295812,-38.13080360867914
,,1739209646.9295986,-25.82631439489636
,,1739209646.9296162,-31.141103565318915
,,1739209646.9296336,-45.120503652039325
,,1739209646.929651,-45.120503652039325
,,1739209646.929669,-33.981070128970906
,,1739209646.929686,-38.13080360867914
,,1739209646.9297037,-38.13080360867914
,,1739209646.929721,-32.816014438256545
,,1739209646.9297383,-38.13080360867914
,,1739209646.9297562,-45.120503652039325
,,1739209646.9297736,-38.13080360867914
,,1739209646.929791,-45.120503652039325
,,1739209646.9298086,-38.13080360867914
,,1739209646.929826,-45.120503652039325
,,1739209646.9298437,-45.120503652039325
,,1739209646.929861,-45.120503652039325
,,1739209646.9298785,-32.816014438256545
