CAN Message, 0x150:05003bd638d91589,Timestamp,Amplitude
,,1739209851.5066707,-38.13080360867914
,,1739209851.5066755,-35.57807855764607
,,1739209851.5066807,-31.141103565318915
,,1739209851.5066855,-38.13080360867914
,,1739209851.5066905,-38.13080360867914
,,1739209851.5066955,-35.57807855764607
,,1739209851.5067005,-30.49652367304976
,,1739209851.5067055,-45.120503652039325
,,1739209851.5067103,-32.816014438256545
,,1739209851.5067155,-21.67658091518819
,,1739209851.5067203,-20.001670042250552
,,1739209851.5067255,-28.58837851428586
,,1739209851.5067306,-38.13080360867914
,,1739209851.5067356,-38.13080360867914
,,1739209851.5067406,-27.877744956031417
,,1739209851.5067456,-33.981070128970906
,,1739209851.5067506,-45.120503652039325
,,1739209851.5067554,-45.120503652039325
,,1739209851.5067604,-45.120503652039325
,,1739209851.5067654,-45.120503652039325
,,1739209851.5067704,-45.120503652039325
,,1739209851.5067754,-45.120503652039325
,,1739209851.5067804,-33.981070128970906
,,1739209851.5067854,-38.13080360867914
,,1739209851.5067904,-45.120503652039325
,,1739209851.5067954,-35.57807855764607
,,1739209851.5068004,-45.120503652039325
,,1739209851.5068054,-45.120503652039325
,,1739209851.5068104,-38.13080360867914
,,1739209851.5068154,-35.57807855764607
,,1739209851.5068204,-38.13080360867914
,,1739209851.5068252,-38.13080360867914
,,1739209851.5068302,-27.267205301931607
,,1739209851.5068352,-15.081591989670184
,,1739209851.5068402,-16.283889300503116
,,1739209851.5068452,-28.992665084841946
,,1739209851.5068502,-45.120503652039325
,,1739209851.5068552,-45.120503652039325
,,1739209851.5068605,-22.002965041481744
,,1739209851.5068653,-29.438486411369333
,,1739209851.5068705,-38.13080360867914
,,1739209851.5068753,-38.13080360867914
,,1739209851.5068803,-45.120503652039325
,,1739209851.5068853,-15.97707208084489
,,1739209851.5068903,-31.14110356531892
,,1739209851.5068953,-32.816014438256545
,,1739209851.5069,-38.13080360867914
,,1739209851.506905,-33.981070128970906
,,1739209851.50691,-28.992665084841946
,,1739209851.506915,-38.13080360867914
,,1739209851.50692,-45.120503652039325
,,1739209851.506925,-45.120503652039325
,,1739209851.50693,-45.120503652039325
,,1739209851.5069351,-45.120503652039325
,,1739209851.50694,-45.120503652039325
,,1739209851.5069451,-31.141103565318943
,,1739209851.50695,-23.506823629689546
,,1739209851.5069551,-10.278929408385482
,,1739209851.5069602,-13.60680514956469
,,1739209851.5069652,-24.589719217205094
,,1739209851.50697,-38.13080360867914
,,1739209851.506975,-45.120503652039325
,,1739209851.50698,-32.816014438256545
,,1739209851.506985,-24.746238672633048
,,1739209851.50699,-38.13080360867914
,,1739209851.506995,-38.13080360867914
,,1739209851.507,-35.57807855764607
,,1739209851.507005,-35.57807855764607
,,1739209851.5070114,-45.120503652039325
,,1739209851.507018,-33.981070128970906
,,1739209851.5070243,-38.13080360867914
,,1739209851.5070312,-22.54371790334745
,,1739209851.5070376,-24.438645034577675
,,1739209851.507044,-38.13080360867914
,,1739209851.5070508,-38.13080360867914
,,1739209851.5070572,-29.438486411369333
,,1739209851.507064,-38.13080360867914
,,1739209851.5070703,-35.57807855764607
,,1739209851.5070767,-45.120503652039325
,,1739209851.5070834,-30.49652367304976
,,1739209851.50709,-33.981070128970906
,,1739209851.5070963,-35.57807855764607
,,1739209851.507103,-45.120503652039325
,,1739209851.5071094,-33.981070128970906
,,1739209851.507116,-33.981070128970906
,,1739209851.5071225,-33.981070128970906
,,1739209851.507129,-38.13080360867914
,,1739209851.5071356,-45.120503652039325
,,1739209851.507142,-35.57807855764607
,,1739209851.5071487,-38.13080360867914
,,1739209851.5071552,-45.120503652039325
,,1739209851.5071616,-45.120503652039325
,,1739209851.5071683,-38.13080360867914
,,1739209851.5071747,-45.120503652039325
,,1739209851.5071814,-38.13080360867914
,,1739209851.5071878,-27.8777449560314
,,1739209851.5071945,-35.57807855764607
,,1739209851.507201,-45.120503652039325
,,1739209851.5072074,-38.13080360867914
,,1739209851.507214,-33.981070128970906
,,1739209851.5072205,-32.81601443825658
,,1739209851.507227,-33.981070128970906
,,1739209851.5072336,-38.13080360867914
,,1739209851.50724,-38.13080360867914
,,1739209851.5072465,-38.13080360867914
,,1739209851.5072532,-45.120503652039325
,,1739209851.5072596,-45.120503652039325
,,1739209851.5072663,-33.981070128970906
,,1739209851.5072727,-45.120503652039325
,,1739209851.5072792,-32.816014438256545
,,1739209851.5072858,-15.403107743161506
,,1739209851.5072925,-24.15140352195873
,,1739209851.507299,-29.438486411369333
,,1739209851.5073054,-38.13080360867914
,,1739209851.5073118,-31.141103565318893
,,1739209851.5073185,-23.273589343863303
,,1739209851.507325,-33.981070128970906
,,1739209851.5073316,-38.13080360867914
,,1739209851.507338,-38.13080360867914
,,1739209851.5073445,-33.981070128970906
,,1739209851.5073512,-33.981070128970906
,,1739209851.5073576,-45.120503652039325
,,1739209851.5073645,-38.13080360867914
,,1739209851.5073707,-23.75329798047522
,,1739209851.5073771,-13.41495306682721
,,1739209851.5073838,-11.988160735092055
,,1739209851.5073905,-24.746238672633048
,,1739209851.5073967,-45.120503652039325
,,1739209851.5074034,-32.816014438256545
,,1739209851.5074098,-45.120503652039325
,,1739209851.5074165,-45.120503652039325
,,1739209851.507423,-38.13080360867914
,,1739209851.5074294,-45.120503652039325
,,1739209851.507436,-38.13080360867914
,,1739209851.5074425,-31.141103565318915
,,1739209851.5074492,-33.981070128970906
,,1739209851.5074556,-25.826314394896364
,,1739209851.507462,-33.981070128970906
,,1739209851.5074687,-45.120503652039325
,,1739209851.5074751,-24.74623867263306
,,1739209851.5074818,-38.13080360867914
,,1739209851.5074885,-38.13080360867914
,,1739209851.5074947,-45.120503652039325
,,1739209851.5075014,-45.120503652039325
,,1739209851.5075078,-33.981070128970906
,,1739209851.5075145,-45.120503652039325
,,1739209851.507521,-45.120503652039325
,,1739209851.5075274,-38.13080360867914
,,1739209851.507534,-32.816014438256545
,,1739209851.5075405,-45.120503652039325
,,1739209851.5075471,-38.13080360867914
,,1739209851.5075536,-38.13080360867914
,,1739209851.50756,-31.141103565318915
,,1739209851.5075667,-19.403415333952413
,,1739209851.5075731,-32.816014438256545
,,1739209851.5075796,-45.120503652039325
,,1739209851.5075862,-27.267205301931607
,,1739209851.507593,-35.57807855764607
,,1739209851.5075994,-11.516463104739906
,,1739209851.5076058,-27.267205301931607
,,1739209851.5076122,-24.15140352195872
,,1739209851.507619,-45.120503652039325
,,1739209851.507625,-23.50682362968953
,,1739209851.507632,-19.00327057196587
,,1739209851.5076385,-33.981070128970906
,,1739209851.507645,-33.981070128970906
,,1739209851.5076516,-29.438486411369347
,,1739209851.507658,-16.91848905718289
,,1739209851.507665,-10.760468295340328
,,1739209851.507671,-29.438486411369347
,,1739209851.5076776,-33.981070128970906
,,1739209851.5076842,-38.13080360867914
,,1739209851.507691,-17.724780207538373
,,1739209851.507697,-24.589719217205094
,,1739209851.5077038,-45.120503652039325
,,1739209851.5077102,-31.141103565318915
,,1739209851.507717,-28.992665084841967
,,1739209851.507723,-45.120503652039325
,,1739209851.5077298,-45.120503652039325
,,1739209851.5077364,-45.120503652039325
,,1739209851.507743,-45.120503652039325
,,1739209851.5077496,-45.120503652039325
,,1739209851.507756,-23.75329798047522
,,1739209851.5077624,-38.13080360867914
,,1739209851.507769,-45.120503652039325
,,1739209851.5077755,-45.120503652039325
,,1739209851.5077822,-38.13080360867914
,,1739209851.507789,-38.13080360867914
,,1739209851.507795,-45.120503652039325
,,1739209851.5078018,-33.981070128970906
,,1739209851.5078082,-38.13080360867914
,,1739209851.507815,-45.120503652039325
,,1739209851.507821,-27.267205301931607
,,1739209851.5078278,-31.141103565318893
,,1739209851.5078344,-38.13080360867914
,,1739209851.5078409,-38.13080360867914
,,1739209851.5078475,-21.676580915188183
,,1739209851.507854,-33.981070128970906
,,1739209851.5078604,-38.13080360867914
,,1739209851.507867,-38.13080360867914
,,1739209851.5078735,-28.58837851428586
,,1739209851.50788,-11.84691430817599
,,1739209851.5078866,-18.836614351536173
,,1739209851.507893,-32.81601443825658
,,1739209851.5078998,-33.981070128970906
,,1739209851.5079062,-45.120503652039325
,,1739209851.5079126,-33.981070128970906
,,1739209851.5079193,-35.57807855764607
,,1739209851.5079255,-38.13080360867914
,,1739209851.5079324,-38.13080360867914
,,1739209851.5079389,-45.120503652039325
,,1739209851.5079453,-45.120503652039325
,,1739209851.507952,-32.816014438256545
,,1739209851.5079584,-38.13080360867914
,,1739209851.507965,-38.13080360867914
,,1739209851.5079715,-45.120503652039325
,,1739209851.507978,-35.57807855764607
,,1739209851.5079846,-26.991370085610736
,,1739209851.507991,-45.120503652039325
,,1739209851.5079978,-45.120503652039325
,,1739209851.5080042,-32.816014438256545
,,1739209851.5080106,-31.141103565318893
,,1739209851.5080173,-45.120503652039325
,,1739209851.5080235,-38.13080360867914
,,1739209851.5080302,-38.13080360867914
,,1739209851.5080369,-28.58837851428586
,,1739209851.5080433,-38.13080360867914
,,1739209851.50805,-38.13080360867914
,,1739209851.5080564,-33.981070128970906
,,1739209851.5080628,-38.13080360867914
,,1739209851.5080695,-15.013264998121558
,,1739209851.508076,-25.25278630937684
,,1739209851.5080826,-45.120503652039325
,,1739209851.508089,-33.981070128970906
,,1739209851.5080955,-38.13080360867914
,,1739209851.5081022,-29.43848641136937
,,1739209851.5081086,-30.49652367304973
,,1739209851.5081153,-31.141103565318893
,,1739209851.5081215,-45.120503652039325
,,1739209851.5081282,-45.120503652039325
,,1739209851.5081348,-45.120503652039325
,,1739209851.5081413,-33.98107012897096
,,1739209851.508148,-45.120503652039325
,,1739209851.5081544,-38.13080360867914
,,1739209851.5081608,-45.120503652039325
,,1739209851.5081675,-45.120503652039325
,,1739209851.508174,-35.57807855764607
,,1739209851.5081804,-45.120503652039325
,,1739209851.508187,-45.120503652039325
,,1739209851.5081935,-38.13080360867914
,,1739209851.5082002,-45.120503652039325
,,1739209851.5082066,-38.13080360867914
,,1739209851.508213,-38.13080360867914
,,1739209851.5082197,-45.120503652039325
,,1739209851.5082262,-38.13080360867914
,,1739209851.5082328,-35.57807855764607
,,1739209851.5082393,-32.816014438256545
,,1739209851.5082457,-45.120503652039325
,,1739209851.5082524,-24.151403521958727
,,1739209851.5082588,-13.120210986501588
,,1739209851.5082655,-38.13080360867914
,,1739209851.508272,-33.981070128970906
,,1739209851.5082784,-33.981070128970906
,,1739209851.508285,-25.25278630937684
,,1739209851.5082915,-27.877744956031417
,,1739209851.5082982,-31.141103565318915
,,1739209851.5083046,-38.13080360867914
,,1739209851.508311,-45.120503652039325
,,1739209851.5083177,-38.13080360867914
,,1739209851.508324,-29.438486411369333
,,1739209851.5083306,-45.120503652039325
,,1739209851.5083373,-45.120503652039325
,,1739209851.5083437,-38.13080360867914
,,1739209851.5083504,-25.62660358559016
,,1739209851.5083568,-31.14110356531892
,,1739209851.5083632,-38.13080360867914
,,1739209851.50837,-38.13080360867914
,,1739209851.5083764,-45.120503652039325
,,1739209851.508383,-32.816014438256545
,,1739209851.5083897,-38.13080360867914
,,1739209851.508396,-38.13080360867914
,,1739209851.5084026,-38.13080360867914
,,1739209851.508409,-33.981070128970906
,,1739209851.5084157,-33.981070128970906
,,1739209851.508422,-45.120503652039325
,,1739209851.5084286,-38.13080360867914
,,1739209851.5084352,-45.120503652039325
,,1739209851.5084417,-32.81601443825658
,,1739209851.5084484,-45.120503652039325
,,1739209851.5084548,-35.57807855764607
,,1739209851.5084612,-38.13080360867914
,,1739209851.508468,-38.13080360867914
,,1739209851.5084743,-38.13080360867914
,,1739209851.508481,-35.57807855764607
,,1739209851.5084877,-38.13080360867914
,,1739209851.508494,-38.13080360867914
,,1739209851.5085006,-45.120503652039325
,,1739209851.508507,-23.16150712794696
,,1739209851.5085137,-23.38864096791655
,,1739209851.50852,-38.13080360867914
,,1739209851.5085266,-33.981070128970906
,,1739209851.5085332,-35.57807855764607
,,1739209851.5085397,-22.54371790334745
,,1739209851.508546,-38.13080360867914
,,1739209851.5085528,-38.13080360867914
,,1739209851.5085592,-45.120503652039325
,,1739209851.508566,-38.13080360867914
,,1739209851.5085723,-35.57807855764607
,,1739209851.5085788,-45.120503652039325
