CAN Message, 0x1d3:00004b26ad21d818,Timestamp,Amplitude
,,1739209807.151028,-45.120503652039325
,,1739209807.1510303,-38.13080360867914
,,1739209807.1510327,-38.13080360867914
,,1739209807.151035,-45.120503652039325
,,1739209807.1510377,-38.13080360867914
,,1739209807.1510398,-25.62660358559016
,,1739209807.1510422,-45.120503652039325
,,1739209807.1510446,-45.120503652039325
,,1739209807.151047,-45.120503652039325
,,1739209807.1510494,-45.120503652039325
,,1739209807.1510518,-45.120503652039325
,,1739209807.151054,-45.120503652039325
,,1739209807.1510563,-35.57807855764607
,,1739209807.151059,-26.991370085610757
,,1739209807.1510613,-22.84163660590256
,,1739209807.1510637,-38.13080360867914
,,1739209807.151066,-35.57807855764607
,,1739209807.1510684,-38.13080360867914
,,1739209807.1510708,-31.141103565318893
,,1739209807.1510732,-15.97707208084488
,,1739209807.1510756,-38.13080360867914
,,1739209807.151078,-28.992665084841946
,,1739209807.1510804,-31.141103565318915
,,1739209807.1510828,-45.120503652039325
,,1739209807.1510851,-33.981070128970906
,,1739209807.1510875,-28.218542851754165
,,1739209807.15109,-28.58837851428586
,,1739209807.1510923,-38.13080360867914
,,1739209807.151095,-38.13080360867914
,,1739209807.151097,-27.267205301931607
,,1739209807.1510994,-32.816014438256545
,,1739209807.1511018,-38.13080360867914
,,1739209807.1511042,-38.13080360867914
,,1739209807.1511066,-33.981070128970906
,,1739209807.151109,-33.981070128970906
,,1739209807.1511114,-45.120503652039325
,,1739209807.1511135,-38.13080360867914
,,1739209807.151116,-38.13080360867914
,,1739209807.1511185,-35.57807855764607
,,1739209807.151121,-45.120503652039325
,,1739209807.1511233,-38.13080360867914
,,1739209807.1511257,-35.57807855764607
,,1739209807.151128,-21.021172418726344
,,1739209807.1511304,-18.676117757360903
,,1739209807.1511328,-45.120503652039325
,,1739209807.1511352,-30.49652367304973
,,1739209807.1511376,-38.13080360867914
,,1739209807.15114,-16.663323472372706
,,1739209807.1511424,-11.814336979094907
,,1739209807.1511445,-38.13080360867914
,,1739209807.151147,-27.267205301931607
,,1739209807.1511493,-45.120503652039325
,,1739209807.1511517,-33.981070128970906
,,1739209807.151154,-33.981070128970906
,,1739209807.1511564,-25.077289914212862
,,1739209807.1511588,-35.57807855764607
,,1739209807.1511612,-38.13080360867914
,,1739209807.1511636,-38.13080360867914
,,1739209807.151166,-33.981070128970906
,,1739209807.1511683,-35.57807855764607
,,1739209807.1511707,-38.13080360867914
,,1739209807.151173,-38.13080360867914
,,1739209807.1511755,-30.49652367304973
,,1739209807.151178,-45.120503652039325
,,1739209807.1511805,-38.13080360867914
,,1739209807.151183,-45.120503652039325
,,1739209807.151185,-33.981070128970906
,,1739209807.1511874,-38.13080360867914
,,1739209807.1511898,-38.13080360867914
,,1739209807.1511922,-38.13080360867914
,,1739209807.1511946,-24.15140352195873
,,1739209807.151197,-19.84420464332591
,,1739209807.151199,-23.38864096791655
,,1739209807.1512015,-33.981070128970906
,,1739209807.151204,-24.15140352195872
,,1739209807.1512065,-23.75329798047522
,,1739209807.1512089,-11.773955983206877
,,1739209807.1512113,-13.011969998890358
,,1739209807.1512136,-21.4469444417791
,,1739209807.151216,-38.13080360867914
,,1739209807.1512184,-38.13080360867914
,,1739209807.1512208,-45.120503652039325
,,1739209807.1512232,-31.141103565318943
,,1739209807.1512256,-45.120503652039325
,,1739209807.151228,-45.120503652039325
,,1739209807.1512303,-38.13080360867914
,,1739209807.1512327,-33.981070128970906
,,1739209807.151235,-38.13080360867914
,,1739209807.1512375,-38.13080360867914
,,1739209807.15124,-45.120503652039325
,,1739209807.1512425,-38.13080360867914
,,1739209807.1512446,-38.13080360867914
,,1739209807.151247,-38.13080360867914
,,1739209807.1512494,-45.120503652039325
,,1739209807.1512518,-33.981070128970906
,,1739209807.1512542,-38.13080360867914
,,1739209807.1512566,-38.13080360867914
,,1739209807.151259,-38.13080360867914
,,1739209807.151261,-31.141103565318915
,,1739209807.1512637,-33.981070128970906
,,1739209807.151266,-24.589719217205094
,,1739209807.1512685,-33.98107012897096
,,1739209807.1512709,-23.16150712794695
,,1739209807.1512733,-26.991370085610736
,,1739209807.1512756,-45.120503652039325
,,1739209807.151278,-45.120503652039325
,,1739209807.1512804,-28.58837851428586
,,1739209807.1512828,-35.57807855764607
,,1739209807.1512852,-45.120503652039325
,,1739209807.1512876,-38.13080360867914
,,1739209807.15129,-22.54371790334745
,,1739209807.1512923,-33.981070128970906
,,1739209807.1512947,-45.120503652039325
,,1739209807.151297,-45.120503652039325
,,1739209807.1512992,-32.816014438256545
,,1739209807.1513016,-38.13080360867914
,,1739209807.151304,-45.120503652039325
,,1739209807.1513064,-31.141103565318893
,,1739209807.1513088,-32.81601443825658
,,1739209807.1513112,-27.877744956031417
,,1739209807.1513135,-27.267205301931607
,,1739209807.151316,-45.120503652039325
,,1739209807.1513183,-38.13080360867914
,,1739209807.1513207,-29.438486411369333
,,1739209807.151323,-35.57807855764607
,,1739209807.1513257,-26.487275050834725
,,1739209807.1513278,-38.13080360867914
,,1739209807.1513302,-33.981070128970906
,,1739209807.1513326,-45.120503652039325
,,1739209807.151335,-45.120503652039325
,,1739209807.1513374,-45.120503652039325
,,1739209807.1513398,-33.981070128970906
,,1739209807.1513422,-35.57807855764607
,,1739209807.1513443,-45.120503652039325
,,1739209807.151347,-33.981070128970906
,,1739209807.1513493,-38.13080360867914
,,1739209807.1513517,-45.120503652039325
,,1739209807.151354,-32.816014438256545
,,1739209807.1513565,-35.57807855764607
,,1739209807.1513588,-17.079109328685792
,,1739209807.1513612,-31.141103565318915
,,1739209807.1513636,-38.13080360867914
,,1739209807.151366,-45.120503652039325
,,1739209807.1513684,-38.13080360867914
,,1739209807.1513708,-45.120503652039325
,,1739209807.1513731,-38.13080360867914
,,1739209807.1513755,-45.120503652039325
,,1739209807.151378,-33.981070128970906
,,1739209807.1513803,-20.82298085201522
,,1739209807.1513827,-28.992665084841967
,,1739209807.151385,-31.141103565318893
,,1739209807.1513877,-30.49652367304973
,,1739209807.1513898,-27.267205301931607
,,1739209807.1513922,-14.830726599951507
,,1739209807.1513946,-18.67611775736091
,,1739209807.151397,-23.38864096791655
,,1739209807.1513994,-45.120503652039325
,,1739209807.1514018,-45.120503652039325
,,1739209807.151404,-35.57807855764607
,,1739209807.1514063,-21.4469444417791
,,1739209807.151409,-38.13080360867914
,,1739209807.1514113,-32.816014438256545
,,1739209807.1514137,-31.141103565318943
,,1739209807.151416,-22.17584139042336
,,1739209807.1514184,-32.816014438256545
,,1739209807.1514208,-45.120503652039325
,,1739209807.1514232,-45.120503652039325
,,1739209807.1514256,-32.816014438256545
,,1739209807.151428,-38.13080360867914
,,1739209807.1514304,-45.120503652039325
,,1739209807.1514328,-29.438486411369333
,,1739209807.1514351,-33.98107012897096
,,1739209807.1514375,-13.287805215211243
,,1739209807.15144,-12.633416296030113
,,1739209807.1514423,-32.81601443825658
,,1739209807.151445,-26.487275050834715
,,1739209807.151447,-38.13080360867914
,,1739209807.1514492,-19.497575007474538
,,1739209807.1514516,-38.13080360867914
,,1739209807.151454,-38.13080360867914
,,1739209807.1514564,-38.13080360867914
,,1739209807.1514587,-45.120503652039325
,,1739209807.1514611,-8.040546187810001
,,1739209807.1514635,-19.403415333952413
,,1739209807.151466,-31.141103565318943
,,1739209807.1514685,-30.49652367304973
,,1739209807.151471,-38.13080360867914
,,1739209807.151473,-22.002965041481755
,,1739209807.1514754,-38.13080360867914
,,1739209807.1514778,-38.13080360867914
,,1739209807.1514802,-38.13080360867914
,,1739209807.1514826,-26.99137008561072
,,1739209807.151485,-15.97707208084488
,,1739209807.1514874,-38.13080360867914
,,1739209807.1514895,-38.13080360867914
,,1739209807.151492,-32.816014438256545
,,1739209807.1514945,-45.120503652039325
,,1739209807.151497,-45.120503652039325
,,1739209807.1514993,-45.120503652039325
,,1739209807.1515017,-45.120503652039325
,,1739209807.151504,-45.120503652039325
,,1739209807.1515064,-45.120503652039325
,,1739209807.1515088,-33.981070128970906
,,1739209807.1515112,-33.981070128970906
,,1739209807.1515136,-30.49652367304973
,,1739209807.151516,-45.120503652039325
,,1739209807.1515183,-13.846215873523304
,,1739209807.1515207,-21.67658091518819
,,1739209807.151523,-31.141103565318943
,,1739209807.1515255,-32.816014438256545
,,1739209807.151528,-45.120503652039325
,,1739209807.1515305,-32.81601443825658
,,1739209807.1515326,-33.981070128970906
,,1739209807.151535,-38.13080360867914
,,1739209807.1515374,-45.120503652039325
,,1739209807.1515398,-45.120503652039325
,,1739209807.1515422,-35.57807855764607
,,1739209807.1515446,-38.13080360867914
,,1739209807.151547,-38.13080360867914
,,1739209807.151549,-33.981070128970906
,,1739209807.1515515,-31.141103565318915
,,1739209807.151554,-35.57807855764607
,,1739209807.1515565,-38.13080360867914
,,1739209807.1515589,-33.981070128970906
,,1739209807.1515613,-31.141103565318915
,,1739209807.1515636,-24.438645034577675
,,1739209807.151566,-33.981070128970906
,,1739209807.1515684,-31.141103565318915
,,1739209807.1515708,-38.13080360867914
,,1739209807.1515732,-45.120503652039325
,,1739209807.1515756,-25.25278630937684
,,1739209807.151578,-26.487275050834715
,,1739209807.1515803,-26.03565346325281
,,1739209807.1515827,-31.141103565318915
,,1739209807.151585,-45.120503652039325
,,1739209807.1515875,-38.13080360867914
,,1739209807.15159,-35.57807855764607
,,1739209807.1515925,-45.120503652039325
,,1739209807.1515946,-45.120503652039325
,,1739209807.151597,-38.13080360867914
,,1739209807.1515994,-32.816014438256545
,,1739209807.1516018,-38.13080360867914
,,1739209807.151604,-35.57807855764607
,,1739209807.1516063,-45.120503652039325
,,1739209807.1516087,-33.981070128970906
,,1739209807.151611,-38.13080360867914
,,1739209807.1516137,-45.120503652039325
,,1739209807.151616,-38.13080360867914
,,1739209807.1516182,-22.54371790334745
,,1739209807.1516206,-35.57807855764607
,,1739209807.151623,-45.120503652039325
,,1739209807.1516254,-38.13080360867914
,,1739209807.1516278,-45.120503652039325
,,1739209807.1516302,-45.120503652039325
,,1739209807.1516323,-45.120503652039325
,,1739209807.151635,-38.13080360867914
,,1739209807.1516373,-45.120503652039325
,,1739209807.1516397,-45.120503652039325
,,1739209807.151642,-45.120503652039325
,,1739209807.1516445,-45.120503652039325
,,1739209807.1516469,-28.992665084841946
,,1739209807.1516492,-35.57807855764607
,,1739209807.1516516,-26.99137008561072
,,1739209807.151654,-18.67611775736091
,,1739209807.1516564,-8.310806467380322
,,1739209807.1516588,-30.49652367304976
,,1739209807.1516612,-31.141103565318893
,,1739209807.1516635,-38.13080360867914
,,1739209807.151666,-17.600019173844906
,,1739209807.1516683,-20.633440452988484
,,1739209807.1516707,-38.13080360867914
,,1739209807.151673,-38.13080360867914
,,1739209807.1516757,-45.120503652039325
,,1739209807.1516778,-45.120503652039325
,,1739209807.1516802,-45.120503652039325
,,1739209807.1516826,-45.120503652039325
,,1739209807.151685,-45.120503652039325
,,1739209807.1516874,-30.49652367304973
,,1739209807.1516898,-11.084151754133815
,,1739209807.1516922,-21.446944441779117
,,1739209807.1516943,-28.992665084841946
,,1739209807.151697,-38.13080360867914
,,1739209807.1516993,-45.120503652039325
,,1739209807.1517017,-38.13080360867914
,,1739209807.151704,-45.120503652039325
,,1739209807.1517065,-45.120503652039325
,,1739209807.1517088,-35.57807855764607
,,1739209807.1517112,-35.57807855764607
,,1739209807.1517136,-38.13080360867914
,,1739209807.151716,-38.13080360867914
,,1739209807.1517184,-38.13080360867914
,,1739209807.1517208,-38.13080360867914
,,1739209807.1517231,-30.49652367304973
,,1739209807.1517255,-33.981070128970906
,,1739209807.151728,-45.120503652039325
,,1739209807.1517303,-45.120503652039325
,,1739209807.1517327,-31.141103565318893
,,1739209807.151735,-26.0356534632528
,,1739209807.1517377,-45.120503652039325
,,1739209807.1517398,-45.120503652039325
,,1739209807.1517422,-35.57807855764607
,,1739209807.1517446,-35.57807855764607
,,1739209807.151747,-35.57807855764607
,,1739209807.1517494,-38.13080360867914
,,1739209807.1517518,-45.120503652039325
,,1739209807.151754,-45.120503652039325
,,1739209807.1517563,-45.120503652039325
,,1739209807.151759,-17.161703478598543
,,1739209807.151761,-38.13080360867914
,,1739209807.1517634,-28.58837851428586
,,1739209807.1517658,-35.57807855764607
,,1739209807.1517682,-22.84163660590256
,,1739209807.1517706,-21.021172418726344
,,1739209807.151773,-26.99137008561072
,,1739209807.1517754,-32.816014438256545
,,1739209807.1517775,-38.13080360867914
,,1739209807.15178,-45.120503652039325
,,1739209807.1517825,-38.13080360867914
,,1739209807.151785,-38.13080360867914
,,1739209807.1517873,-38.13080360867914
,,1739209807.1517897,-28.992665084841946
,,1739209807.151792,-20.001670042250552
,,1739209807.1517944,-22.74004262075133
,,1739209807.1517968,-31.141103565318915
,,1739209807.1517992,-45.120503652039325
,,1739209807.1518016,-33.98107012897096
,,1739209807.151804,-38.13080360867914
,,1739209807.1518064,-45.120503652039325
,,1739209807.1518087,-38.13080360867914
,,1739209807.1518111,-29.438486411369333
,,1739209807.1518135,-45.120503652039325
,,1739209807.151816,-45.120503652039325
,,1739209807.1518185,-35.57807855764607
,,1739209807.151821,-38.13080360867914
,,1739209807.151823,-45.120503652039325
,,1739209807.1518254,-45.120503652039325
,,1739209807.1518278,-38.13080360867914
,,1739209807.1518302,-45.120503652039325
,,1739209807.1518326,-45.120503652039325
,,1739209807.151835,-33.981070128970906
,,1739209807.151837,-28.58837851428589
,,1739209807.1518395,-28.58837851428586
,,1739209807.151842,-30.49652367304973
,,1739209807.1518445,-45.120503652039325
,,1739209807.151847,-45.120503652039325
,,1739209807.1518493,-38.13080360867914
,,1739209807.1518517,-38.13080360867914
,,1739209807.151854,-45.120503652039325
,,1739209807.1518564,-45.120503652039325
,,1739209807.1518588,-33.981070128970906
,,1739209807.1518612,-45.120503652039325
,,1739209807.1518636,-33.98107012897096
,,1739209807.151866,-38.13080360867914
,,1739209807.1518683,-45.120503652039325
,,1739209807.1518707,-38.13080360867914
,,1739209807.151873,-38.13080360867914
,,1739209807.1518755,-45.120503652039325
,,1739209807.151878,-33.98107012897096
,,1739209807.1518805,-38.13080360867914
,,1739209807.1518826,-38.13080360867914
,,1739209807.151885,-45.120503652039325
,,1739209807.1518874,-26.487275050834715
,,1739209807.1518898,-31.14110356531892
,,1739209807.1518922,-29.438486411369333
,,1739209807.1518946,-21.6765809151882
,,1739209807.151897,-24.15140352195873
,,1739209807.151899,-30.49652367304973
,,1739209807.1519015,-35.57807855764607
,,1739209807.151904,-25.62660358559016
,,1739209807.1519065,-11.623843811072994
,,1739209807.1519086,-12.413715290592226
,,1739209807.151911,-25.62660358559016
,,1739209807.1519134,-31.141103565318915
,,1739209807.1519158,-45.120503652039325
,,1739209807.1519182,-23.506823629689546
,,1739209807.1519206,-38.13080360867914
,,1739209807.151923,-45.120503652039325
,,1739209807.151925,-31.141103565318915
,,1739209807.1519277,-28.992665084841946
,,1739209807.15193,-18.755624688505637
,,1739209807.1519325,-31.14110356531892
,,1739209807.1519349,-38.13080360867914
,,1739209807.1519372,-30.49652367304973
,,1739209807.1519396,-38.13080360867914
,,1739209807.151942,-45.120503652039325
,,1739209807.1519444,-33.981070128970906
,,1739209807.1519468,-30.49652367304973
,,1739209807.1519492,-45.120503652039325
,,1739209807.1519516,-45.120503652039325
,,1739209807.151954,-33.981070128970906
,,1739209807.1519563,-31.141103565318915
,,1739209807.1519587,-35.57807855764607
,,1739209807.151961,-31.141103565318915
,,1739209807.1519637,-19.497575007474552
,,1739209807.151966,-17.051923356851116
,,1739209807.1519682,-31.141103565318915
,,1739209807.1519706,-33.981070128970906
,,1739209807.151973,-33.981070128970906
,,1739209807.1519754,-29.438486411369357
,,1739209807.1519778,-45.120503652039325
,,1739209807.1519802,-38.13080360867914
,,1739209807.1519823,-45.120503652039325
,,1739209807.151985,-33.981070128970906
,,1739209807.1519873,-25.826314394896357
,,1739209807.1519897,-38.13080360867914
,,1739209807.151992,-45.120503652039325
,,1739209807.1519945,-38.13080360867914
,,1739209807.1519969,-28.992665084841946
,,1739209807.1519992,-25.826314394896364
,,1739209807.1520016,-38.13080360867914
,,1739209807.152004,-33.981070128970906
,,1739209807.1520064,-31.141103565318893
,,1739209807.1520088,-32.81601443825658
,,1739209807.1520112,-23.273589343863318
,,1739209807.1520135,-28.58837851428586
,,1739209807.152016,-45.120503652039325
,,1739209807.1520183,-38.13080360867914
,,1739209807.1520207,-28.992665084841946
,,1739209807.152023,-32.816014438256545
,,1739209807.1520257,-45.120503652039325
,,1739209807.1520278,-38.13080360867914
,,1739209807.1520302,-38.13080360867914
,,1739209807.1520326,-38.13080360867914
,,1739209807.152035,-38.13080360867914
,,1739209807.1520374,-45.120503652039325
,,1739209807.1520398,-33.981070128970906
,,1739209807.1520422,-26.99137008561072
,,1739209807.1520443,-45.120503652039325
,,1739209807.152047,-38.13080360867914
,,1739209807.1520493,-45.120503652039325
,,1739209807.1520517,-38.13080360867914
,,1739209807.152054,-45.120503652039325
,,1739209807.1520565,-45.120503652039325
,,1739209807.1520586,-45.120503652039325
,,1739209807.152061,-28.992665084841946
,,1739209807.1520634,-35.57807855764607
,,1739209807.1520658,-45.120503652039325
,,1739209807.152068,-45.120503652039325
,,1739209807.1520703,-45.120503652039325
,,1739209807.152073,-31.141103565318915
,,1739209807.1520753,-38.13080360867914
,,1739209807.1520777,-45.120503652039325
,,1739209807.15208,-30.49652367304973
,,1739209807.1520824,-29.438486411369333
