CAN Message, 0x24:0e3d999de00c49b8,Timestamp,Amplitude
,,1739209801.2696884,-35.57807855764607
,,1739209801.2696917,-28.992665084841946
,,1739209801.269695,-38.13080360867914
,,1739209801.2696984,-45.120503652039325
,,1739209801.2697015,-18.299052888300974
,,1739209801.2697048,-45.120503652039325
,,1739209801.2697082,-31.141103565318893
,,1739209801.2697115,-45.120503652039325
,,1739209801.2697148,-26.487275050834725
,,1739209801.2697182,-7.223991564105194
,,1739209801.2697215,-22.74004262075133
,,1739209801.2697248,-45.120503652039325
,,1739209801.269728,-30.49652367304973
,,1739209801.2697313,-45.120503652039325
,,1739209801.2697346,-45.120503652039325
,,1739209801.269738,-38.13080360867914
,,1739209801.2697413,-33.981070128970906
,,1739209801.2697446,-38.13080360867914
,,1739209801.269748,-45.120503652039325
,,1739209801.269751,-45.120503652039325
,,1739209801.2697544,-38.13080360867914
,,1739209801.2697575,-45.120503652039325
,,1739209801.269761,-33.981070128970906
,,1739209801.2697644,-45.120503652039325
,,1739209801.2697678,-38.13080360867914
,,1739209801.269771,-45.120503652039325
,,1739209801.2697744,-35.57807855764607
,,1739209801.2697775,-35.57807855764607
,,1739209801.2697809,-33.981070128970906
,,1739209801.2697842,-33.981070128970906
,,1739209801.2697875,-38.13080360867914
,,1739209801.269791,-38.13080360867914
,,1739209801.2697942,-31.141103565318915
,,1739209801.2697976,-19.497575007474538
,,1739209801.269801,-45.120503652039325
,,1739209801.269804,-45.120503652039325
,,1739209801.269807,-38.13080360867914
,,1739209801.269811,-24.438645034577675
,,1739209801.269814,-38.13080360867914
,,1739209801.2698174,-45.120503652039325
,,1739209801.2698207,-35.57807855764607
,,1739209801.269824,-23.506823629689546
,,1739209801.2698271,-33.981070128970906
,,1739209801.2698305,-33.981070128970906
,,1739209801.2698338,-32.816014438256545
,,1739209801.2698371,-38.13080360867914
,,1739209801.2698405,-45.120503652039325
,,1739209801.2698438,-45.120503652039325
,,1739209801.2698472,-45.120503652039325
,,1739209801.2698505,-30.49652367304973
,,1739209801.2698536,-38.13080360867914
,,1739209801.269857,-45.120503652039325
,,1739209801.2698605,-38.13080360867914
,,1739209801.2698636,-30.49652367304973
,,1739209801.269867,-38.13080360867914
,,1739209801.2698703,-45.120503652039325
,,1739209801.2698736,-38.13080360867914
,,1739209801.2698767,-45.120503652039325
,,1739209801.26988,-45.120503652039325
,,1739209801.2698834,-35.57807855764607
,,1739209801.2698867,-45.120503652039325
,,1739209801.26989,-28.21854285175415
,,1739209801.2698934,-32.816014438256545
,,1739209801.2698967,-45.120503652039325
,,1739209801.2699,-38.13080360867914
,,1739209801.2699032,-30.49652367304976
,,1739209801.2699063,-25.07728991421287
,,1739209801.26991,-23.75329798047523
,,1739209801.2699132,-33.981070128970906
,,1739209801.2699163,-28.21854285175415
,,1739209801.26992,-45.120503652039325
,,1739209801.2699232,-18.263086266016654
,,1739209801.2699263,-15.790695432807311
,,1739209801.2699296,-38.13080360867914
,,1739209801.269933,-31.141103565318893
,,1739209801.2699363,-45.120503652039325
,,1739209801.2699397,-45.120503652039325
,,1739209801.269943,-45.120503652039325
,,1739209801.2699463,-32.816014438256545
,,1739209801.2699497,-38.13080360867914
,,1739209801.2699528,-28.992665084841946
,,1739209801.269956,-17.569380988088582
,,1739209801.2699594,-45.120503652039325
,,1739209801.2699628,-38.13080360867914
,,1739209801.269966,-35.57807855764607
,,1739209801.2699697,-45.120503652039325
,,1739209801.2699728,-45.120503652039325
,,1739209801.269976,-35.57807855764607
,,1739209801.2699792,-45.120503652039325
,,1739209801.2699826,-45.120503652039325
,,1739209801.269986,-38.13080360867914
,,1739209801.2699893,-45.120503652039325
,,1739209801.2699926,-35.57807855764607
,,1739209801.269996,-45.120503652039325
,,1739209801.2699993,-45.120503652039325
,,1739209801.2700024,-38.13080360867914
,,1739209801.2700057,-31.141103565318915
,,1739209801.270009,-33.981070128970906
,,1739209801.2700124,-26.487275050834715
,,1739209801.2700157,-38.13080360867914
,,1739209801.270019,-38.13080360867914
,,1739209801.2700224,-45.120503652039325
,,1739209801.2700255,-45.120503652039325
,,1739209801.2700288,-35.57807855764607
,,1739209801.2700322,-38.13080360867914
,,1739209801.2700355,-31.141103565318915
,,1739209801.2700388,-25.25278630937684
,,1739209801.2700422,-38.13080360867914
,,1739209801.2700455,-45.120503652039325
,,1739209801.2700489,-23.273589343863303
,,1739209801.270052,-19.00327057196587
,,1739209801.2700553,-38.13080360867914
,,1739209801.2700586,-38.13080360867914
,,1739209801.270062,-45.120503652039325
,,1739209801.2700653,-38.13080360867914
,,1739209801.2700686,-45.120503652039325
,,1739209801.270072,-45.120503652039325
,,1739209801.270075,-38.13080360867914
,,1739209801.2700784,-28.992665084841946
,,1739209801.2700818,-38.13080360867914
,,1739209801.270085,-45.120503652039325
,,1739209801.2700884,-38.13080360867914
,,1739209801.2700918,-45.120503652039325
,,1739209801.270095,-38.13080360867914
,,1739209801.2700984,-45.120503652039325
,,1739209801.2701018,-45.120503652039325
,,1739209801.270105,-45.120503652039325
,,1739209801.2701082,-38.13080360867914
,,1739209801.2701116,-35.57807855764607
,,1739209801.270115,-10.382715305572043
,,1739209801.2701182,-25.82631439489636
,,1739209801.2701216,-26.487275050834715
,,1739209801.270125,-45.120503652039325
,,1739209801.270128,-23.273589343863303
,,1739209801.270131,-19.49757500747454
,,1739209801.2701347,-38.13080360867914
,,1739209801.270138,-30.49652367304973
,,1739209801.2701414,-38.13080360867914
,,1739209801.2701447,-38.13080360867914
,,1739209801.270148,-33.981070128970906
,,1739209801.2701514,-33.981070128970906
,,1739209801.2701545,-45.120503652039325
,,1739209801.2701578,-26.991370085610736
,,1739209801.2701612,-21.598678470925663
,,1739209801.2701645,-21.598678470925663
,,1739209801.2701678,-29.438486411369333
,,1739209801.2701712,-45.120503652039325
,,1739209801.2701745,-33.981070128970906
,,1739209801.2701776,-35.57807855764607
,,1739209801.270181,-45.120503652039325
,,1739209801.2701845,-33.981070128970906
,,1739209801.2701876,-38.13080360867914
,,1739209801.270191,-45.120503652039325
,,1739209801.2701943,-26.99137008561072
,,1739209801.2701976,-45.120503652039325
,,1739209801.270201,-45.120503652039325
,,1739209801.270204,-45.120503652039325
,,1739209801.2702074,-38.13080360867914
,,1739209801.2702107,-45.120503652039325
,,1739209801.270214,-45.120503652039325
,,1739209801.2702174,-38.13080360867914
,,1739209801.2702208,-28.992665084841946
,,1739209801.270224,-24.151403521958727
,,1739209801.2702274,-12.55573158962252
,,1739209801.2702303,-38.13080360867914
,,1739209801.270234,-38.13080360867914
,,1739209801.2702372,-38.13080360867914
,,1739209801.2702403,-45.120503652039325
,,1739209801.270244,-45.120503652039325
,,1739209801.2702472,-38.13080360867914
,,1739209801.2702506,-38.13080360867914
,,1739209801.2702537,-45.120503652039325
,,1739209801.270257,-17.245898906855142
,,1739209801.2702603,-31.141103565318915
,,1739209801.2702637,-35.57807855764607
,,1739209801.270267,-33.981070128970906
,,1739209801.2702703,-33.981070128970906
,,1739209801.2702737,-38.13080360867914
,,1739209801.270277,-33.981070128970906
,,1739209801.27028,-31.14110356531892
,,1739209801.2702837,-30.49652367304973
,,1739209801.2702868,-33.98107012897096
,,1739209801.27029,-13.287805215211248
