CAN Message, 0x1b8:020007ffe03ccbf8,Timestamp,Amplitude
,,1739209894.2942307,-38.13080360867914
,,1739209894.2942328,-35.57807855764607
,,1739209894.2942352,-38.13080360867914
,,1739209894.2942374,-33.981070128970906
,,1739209894.2942398,-33.981070128970906
,,1739209894.294242,-33.981070128970906
,,1739209894.2942443,-38.13080360867914
,,1739209894.2942464,-38.13080360867914
,,1739209894.2942488,-35.57807855764607
,,1739209894.294251,-38.13080360867914
,,1739209894.294253,-38.13080360867914
,,1739209894.2942555,-35.57807855764607
,,1739209894.294258,-38.13080360867914
