CAN Message, 0x1a7:0000119be0711ff8,Timestamp,Amplitude
,,1739209769.8644364,-38.13080360867914
,,1739209769.86444,-45.120503652039325
,,1739209769.8644435,-45.120503652039325
,,1739209769.8644469,-45.120503652039325
,,1739209769.8644505,-45.120503652039325
,,1739209769.8644538,-33.981070128970906
,,1739209769.8644574,-32.816014438256545
,,1739209769.8644607,-45.120503652039325
,,1739209769.8644643,-45.120503652039325
,,1739209769.864468,-38.13080360867914
,,1739209769.8644712,-35.57807855764607
,,1739209769.8644748,-38.13080360867914
,,1739209769.864478,-45.120503652039325
,,1739209769.8644817,-38.13080360867914
,,1739209769.864485,-45.120503652039325
,,1739209769.8644886,-45.120503652039325
,,1739209769.864492,-45.120503652039325
,,1739209769.8644955,-45.120503652039325
,,1739209769.864499,-45.120503652039325
,,1739209769.8645024,-45.120503652039325
,,1739209769.864506,-45.120503652039325
,,1739209769.864509,-45.120503652039325
,,1739209769.864513,-45.120503652039325
