CAN Message, 0x98:0000957eb53e73fa,Timestamp,Amplitude
,,1739209903.7481942,-38.13080360867914
,,1739209903.7481987,-45.120503652039325
,,1739209903.7482033,-31.141103565318915
,,1739209903.7482078,-19.35709014998136
,,1739209903.7482123,-26.991370085610757
,,1739209903.748217,-45.120503652039325
,,1739209903.7482216,-33.981070128970906
,,1739209903.7482262,-45.120503652039325
,,1739209903.7482307,-38.13080360867914
,,1739209903.7482357,-45.120503652039325
,,1739209903.74824,-45.120503652039325
,,1739209903.7482443,-35.57807855764607
,,1739209903.748249,-45.120503652039325
,,1739209903.7482536,-38.13080360867914
,,1739209903.7482584,-38.13080360867914
,,1739209903.748263,-35.57807855764607
,,1739209903.7482674,-25.62660358559016
,,1739209903.748272,-14.912748770103716
,,1739209903.7482767,-11.67854649332494
,,1739209903.7482812,-24.589719217205094
,,1739209903.7482858,-35.57807855764607
,,1739209903.7482903,-27.267205301931607
,,1739209903.7482948,-19.642756598161057
,,1739209903.7482996,-45.120503652039325
,,1739209903.748304,-33.981070128970906
,,1739209903.748309,-45.120503652039325
,,1739209903.7483132,-31.141103565318915
,,1739209903.748318,-12.712515940865975
,,1739209903.7483225,-22.44878636800916
,,1739209903.748327,-38.13080360867914
,,1739209903.7483315,-28.218542851754165
,,1739209903.7483363,-31.141103565318915
,,1739209903.7483408,-25.826314394896364
,,1739209903.7483454,-38.13080360867914
,,1739209903.74835,-45.120503652039325
,,1739209903.7483544,-33.981070128970906
,,1739209903.7483592,-45.120503652039325
,,1739209903.7483635,-24.15140352195873
,,1739209903.7483685,-31.141103565318915
,,1739209903.7483728,-45.120503652039325
,,1739209903.7483776,-38.13080360867914
,,1739209903.748382,-33.981070128970906
,,1739209903.7483866,-38.13080360867914
,,1739209903.7483912,-45.120503652039325
,,1739209903.7483957,-38.13080360867914
,,1739209903.7484004,-33.981070128970906
,,1739209903.748405,-17.302949905514602
,,1739209903.7484095,-38.13080360867914
,,1739209903.748414,-31.141103565318915
,,1739209903.7484188,-31.141103565318915
,,1739209903.748423,-33.981070128970906
,,1739209903.748428,-45.120503652039325
,,1739209903.7484324,-35.57807855764607
,,1739209903.748437,-31.141103565318915
,,1739209903.7484417,-29.438486411369347
,,1739209903.7484462,-45.120503652039325
,,1739209903.7484508,-32.816014438256545
,,1739209903.7484553,-33.981070128970906
,,1739209903.74846,-38.13080360867914
,,1739209903.7484646,-38.13080360867914
,,1739209903.748469,-38.13080360867914
,,1739209903.7484736,-31.141103565318915
,,1739209903.7484782,-28.58837851428586
,,1739209903.748483,-38.13080360867914
,,1739209903.7484877,-38.13080360867914
,,1739209903.748492,-38.13080360867914
,,1739209903.7484963,-35.57807855764607
,,1739209903.7485013,-38.13080360867914
,,1739209903.7485058,-45.120503652039325
,,1739209903.7485104,-33.981070128970906
,,1739209903.748515,-31.14110356531892
,,1739209903.7485194,-38.13080360867914
,,1739209903.7485242,-45.120503652039325
,,1739209903.7485287,-45.120503652039325
,,1739209903.7485332,-38.13080360867914
,,1739209903.7485378,-33.981070128970906
,,1739209903.7485423,-38.13080360867914
,,1739209903.748547,-38.13080360867914
,,1739209903.7485516,-38.13080360867914
,,1739209903.748556,-38.13080360867914
,,1739209903.748561,-38.13080360867914
,,1739209903.7485654,-38.13080360867914
,,1739209903.74857,-33.981070128970906
,,1739209903.7485745,-35.57807855764607
,,1739209903.748579,-31.141103565318943
,,1739209903.7485838,-31.141103565318943
,,1739209903.7485883,-30.49652367304973
,,1739209903.7485929,-35.57807855764607
,,1739209903.7485974,-45.120503652039325
,,1739209903.7486022,-45.120503652039325
,,1739209903.7486067,-32.816014438256545
,,1739209903.7486112,-35.57807855764607
,,1739209903.7486155,-45.120503652039325
,,1739209903.7486205,-45.120503652039325
,,1739209903.748625,-45.120503652039325
,,1739209903.7486296,-45.120503652039325
,,1739209903.748634,-45.120503652039325
,,1739209903.7486386,-38.13080360867914
,,1739209903.7486434,-30.49652367304973
,,1739209903.748648,-8.74860943055167
,,1739209903.7486525,-20.954098578656488
,,1739209903.748657,-26.99137008561072
,,1739209903.7486615,-38.13080360867914
,,1739209903.7486663,-45.120503652039325
,,1739209903.7486708,-38.13080360867914
,,1739209903.748675,-45.120503652039325
,,1739209903.74868,-45.120503652039325
,,1739209903.7486846,-45.120503652039325
,,1739209903.7486892,-45.120503652039325
,,1739209903.7486937,-38.13080360867914
,,1739209903.7486982,-29.438486411369333
,,1739209903.7487028,-31.141103565318893
,,1739209903.7487075,-45.120503652039325
,,1739209903.748712,-38.13080360867914
,,1739209903.7487166,-30.49652367304973
,,1739209903.7487211,-33.981070128970906
,,1739209903.748726,-38.13080360867914
,,1739209903.7487304,-35.57807855764607
,,1739209903.748735,-38.13080360867914
,,1739209903.7487395,-38.13080360867914
,,1739209903.748744,-38.13080360867914
,,1739209903.7487488,-35.57807855764607
,,1739209903.7487533,-35.57807855764607
,,1739209903.7487578,-45.120503652039325
,,1739209903.7487624,-38.13080360867914
,,1739209903.7487671,-33.981070128970906
,,1739209903.7487717,-38.13080360867914
,,1739209903.7487762,-45.120503652039325
,,1739209903.7487807,-38.13080360867914
,,1739209903.7487855,-38.13080360867914
,,1739209903.74879,-45.120503652039325
,,1739209903.7487946,-26.991370085610736
,,1739209903.748799,-18.263086266016664
,,1739209903.7488036,-9.789140769252905
,,1739209903.7488084,-23.273589343863303
,,1739209903.748813,-31.141103565318893
,,1739209903.7488174,-45.120503652039325
,,1739209903.748822,-19.497575007474538
,,1739209903.7488267,-24.589719217205094
,,1739209903.7488313,-33.981070128970906
,,1739209903.7488358,-38.13080360867914
,,1739209903.7488403,-35.57807855764607
,,1739209903.7488449,-32.81601443825658
,,1739209903.7488496,-45.120503652039325
,,1739209903.7488542,-38.13080360867914
,,1739209903.7488587,-38.13080360867914
,,1739209903.7488632,-33.981070128970906
,,1739209903.748868,-11.309352844940788
,,1739209903.7488725,-25.25278630937684
,,1739209903.748877,-25.82631439489636
,,1739209903.7488816,-31.141103565318943
,,1739209903.748886,-25.25278630937684
,,1739209903.7488909,-19.35709014998136
,,1739209903.7488954,-33.981070128970906
,,1739209903.7489,-38.13080360867914
,,1739209903.7489045,-25.077289914212862
,,1739209903.7489092,-17.85323156177357
,,1739209903.7489138,-9.498765018392811
,,1739209903.7489183,-24.151403521958727
,,1739209903.7489228,-26.487275050834715
,,1739209903.7489274,-45.120503652039325
,,1739209903.748932,-38.13080360867914
,,1739209903.748937,-35.57807855764607
,,1739209903.7489412,-35.57807855764607
,,1739209903.7489457,-45.120503652039325
,,1739209903.7489505,-45.120503652039325
,,1739209903.748955,-45.120503652039325
,,1739209903.7489595,-38.13080360867914
,,1739209903.748964,-38.13080360867914
,,1739209903.7489688,-45.120503652039325
,,1739209903.7489734,-33.981070128970906
,,1739209903.748978,-27.8777449560314
,,1739209903.7489824,-45.120503652039325
,,1739209903.748987,-45.120503652039325
,,1739209903.7489915,-45.120503652039325
,,1739209903.7489965,-45.120503652039325
,,1739209903.7490008,-38.13080360867914
,,1739209903.7490053,-45.120503652039325
,,1739209903.74901,-38.13080360867914
,,1739209903.7490146,-31.141103565318915
,,1739209903.7490191,-29.438486411369333
,,1739209903.7490237,-28.58837851428586
,,1739209903.7490282,-45.120503652039325
,,1739209903.749033,-45.120503652039325
,,1739209903.7490375,-45.120503652039325
,,1739209903.749042,-38.13080360867914
,,1739209903.7490466,-45.120503652039325
,,1739209903.749051,-33.98107012897096
,,1739209903.749056,-38.13080360867914
,,1739209903.7490604,-38.13080360867914
,,1739209903.749065,-38.13080360867914
,,1739209903.7490697,-45.120503652039325
,,1739209903.7490742,-38.13080360867914
,,1739209903.7490788,-38.13080360867914
,,1739209903.7490833,-38.13080360867914
,,1739209903.7490878,-33.981070128970906
,,1739209903.7490926,-33.981070128970906
,,1739209903.749097,-33.981070128970906
,,1739209903.7491016,-38.13080360867914
,,1739209903.7491062,-25.25278630937684
,,1739209903.7491107,-11.887982650322416
,,1739209903.7491157,-45.120503652039325
,,1739209903.74912,-38.13080360867914
,,1739209903.7491243,-31.141103565318915
,,1739209903.749129,-33.981070128970906
,,1739209903.7491338,-35.57807855764607
,,1739209903.7491384,-38.13080360867914
,,1739209903.749143,-38.13080360867914
,,1739209903.7491474,-38.13080360867914
,,1739209903.749152,-38.13080360867914
,,1739209903.7491567,-45.120503652039325
,,1739209903.7491612,-45.120503652039325
,,1739209903.7491658,-45.120503652039325
,,1739209903.7491703,-45.120503652039325
,,1739209903.749175,-33.981070128970906
,,1739209903.7491796,-28.218542851754165
,,1739209903.749184,-27.87774495603141
,,1739209903.749189,-45.120503652039325
,,1739209903.7491934,-26.991370085610736
,,1739209903.749198,-16.763597937115033
,,1739209903.7492025,-38.13080360867914
,,1739209903.749207,-32.816014438256545
,,1739209903.7492115,-28.992665084841946
,,1739209903.7492163,-21.300333226290604
,,1739209903.7492208,-8.074709155076297
,,1739209903.7492254,-38.13080360867914
,,1739209903.74923,-31.141103565318893
,,1739209903.749235,-35.57807855764607
,,1739209903.7492392,-38.13080360867914
,,1739209903.7492435,-45.120503652039325
,,1739209903.7492485,-38.13080360867914
,,1739209903.7492528,-28.992665084841946
,,1739209903.7492576,-27.87774495603141
,,1739209903.749262,-21.598678470925663
,,1739209903.7492666,-28.992665084841946
,,1739209903.7492712,-38.13080360867914
,,1739209903.749276,-32.816014438256545
,,1739209903.7492805,-45.120503652039325
,,1739209903.749285,-38.13080360867914
,,1739209903.7492895,-38.13080360867914
,,1739209903.749294,-33.981070128970906
,,1739209903.7492988,-38.13080360867914
,,1739209903.749303,-45.120503652039325
,,1739209903.749308,-45.120503652039325
,,1739209903.7493124,-27.267205301931607
,,1739209903.7493172,-30.49652367304973
,,1739209903.7493217,-45.120503652039325
,,1739209903.7493262,-38.13080360867914
,,1739209903.7493308,-21.598678470925663
,,1739209903.7493353,-38.13080360867914
,,1739209903.74934,-38.13080360867914
,,1739209903.7493446,-33.981070128970906
,,1739209903.749349,-45.120503652039325
,,1739209903.7493536,-45.120503652039325
,,1739209903.7493584,-38.13080360867914
,,1739209903.749363,-38.13080360867914
,,1739209903.7493677,-38.13080360867914
,,1739209903.749372,-45.120503652039325
,,1739209903.7493763,-45.120503652039325
,,1739209903.7493813,-45.120503652039325
,,1739209903.7493858,-33.981070128970906
,,1739209903.7493904,-31.141103565318893
,,1739209903.749395,-45.120503652039325
,,1739209903.7493997,-45.120503652039325
,,1739209903.7494042,-33.981070128970906
,,1739209903.7494087,-38.13080360867914
,,1739209903.7494133,-45.120503652039325
,,1739209903.749418,-45.120503652039325
,,1739209903.7494226,-35.57807855764607
,,1739209903.749427,-35.57807855764607
,,1739209903.7494316,-38.13080360867914
,,1739209903.749436,-45.120503652039325
,,1739209903.749441,-45.120503652039325
,,1739209903.7494454,-45.120503652039325
