CAN Message, 0x150:020012632750098d,Timestamp,Amplitude
,,1739209677.6797826,-38.13080360867914
,,1739209677.6797874,-45.120503652039325
,,1739209677.6797924,-38.13080360867914
,,1739209677.6797972,-33.981070128970906
,,1739209677.6798022,-33.981070128970906
,,1739209677.679807,-22.17584139042336
,,1739209677.679812,-23.16150712794696
,,1739209677.679817,-28.992665084841946
,,1739209677.6798215,-45.120503652039325
,,1739209677.6798267,-23.50682362968953
,,1739209677.6798315,-13.299211511509313
,,1739209677.6798365,-17.133997197586602
,,1739209677.6798413,-25.077289914212862
,,1739209677.6798463,-38.13080360867914
,,1739209677.6798513,-38.13080360867914
,,1739209677.679856,-32.816014438256545
,,1739209677.679861,-38.13080360867914
,,1739209677.6798658,-32.816014438256545
,,1739209677.6798708,-45.120503652039325
,,1739209677.6798756,-31.141103565318943
,,1739209677.6798806,-35.57807855764607
,,1739209677.6798854,-38.13080360867914
,,1739209677.6798904,-45.120503652039325
,,1739209677.6798954,-33.981070128970906
,,1739209677.6799002,-45.120503652039325
,,1739209677.6799052,-35.57807855764607
,,1739209677.67991,-45.120503652039325
,,1739209677.679915,-28.992665084841967
,,1739209677.6799195,-45.120503652039325
,,1739209677.6799247,-28.58837851428586
,,1739209677.6799295,-33.981070128970906
,,1739209677.6799345,-38.13080360867914
,,1739209677.6799395,-45.120503652039325
,,1739209677.6799445,-31.141103565318893
,,1739209677.6799493,-18.263086266016664
,,1739209677.679954,-22.17584139042336
,,1739209677.679959,-26.991370085610736
,,1739209677.6799638,-45.120503652039325
,,1739209677.6799688,-45.120503652039325
,,1739209677.6799738,-23.506823629689546
,,1739209677.6799786,-35.57807855764607
,,1739209677.6799836,-38.13080360867914
,,1739209677.6799884,-45.120503652039325
,,1739209677.6799934,-31.141103565318915
,,1739209677.6799982,-10.50101870000167
,,1739209677.6800032,-31.141103565318943
,,1739209677.6800082,-29.438486411369333
,,1739209677.680013,-45.120503652039325
,,1739209677.680018,-21.522148828640407
,,1739209677.6800227,-18.598040242006057
,,1739209677.6800275,-38.13080360867914
,,1739209677.6800325,-35.57807855764607
,,1739209677.6800375,-25.82631439489636
,,1739209677.6800425,-14.814506432379789
,,1739209677.6800473,-10.64737256380361
,,1739209677.6800525,-28.58837851428586
,,1739209677.680057,-30.49652367304973
,,1739209677.680062,-45.120503652039325
,,1739209677.6800668,-35.57807855764607
,,1739209677.6800718,-45.120503652039325
,,1739209677.6800766,-38.13080360867914
,,1739209677.6800816,-45.120503652039325
,,1739209677.6800866,-45.120503652039325
,,1739209677.6800914,-38.13080360867914
,,1739209677.6800964,-33.981070128970906
,,1739209677.6801012,-35.57807855764607
,,1739209677.6801062,-38.13080360867914
,,1739209677.680111,-38.13080360867914
,,1739209677.680116,-38.13080360867914
,,1739209677.680121,-38.13080360867914
,,1739209677.6801257,-45.120503652039325
,,1739209677.6801307,-38.13080360867914
,,1739209677.6801355,-45.120503652039325
,,1739209677.6801405,-38.13080360867914
,,1739209677.6801453,-45.120503652039325
,,1739209677.6801505,-25.25278630937684
,,1739209677.680155,-28.992665084841946
,,1739209677.68016,-26.487275050834725
,,1739209677.680165,-26.99137008561072
,,1739209677.6801698,-45.120503652039325
,,1739209677.6801748,-33.981070128970906
,,1739209677.6801796,-45.120503652039325
,,1739209677.6801846,-18.192034459266992
,,1739209677.6801894,-17.85323156177357
,,1739209677.6801944,-32.81601443825658
,,1739209677.6801994,-33.981070128970906
,,1739209677.6802042,-38.13080360867914
,,1739209677.6802092,-33.981070128970906
,,1739209677.680214,-33.981070128970906
,,1739209677.680219,-38.13080360867914
,,1739209677.6802237,-45.120503652039325
,,1739209677.6802287,-28.992665084841946
,,1739209677.6802337,-18.877682693682605
,,1739209677.6802385,-38.13080360867914
,,1739209677.6802435,-31.141103565318915
,,1739209677.6802485,-28.58837851428589
,,1739209677.6802533,-17.051923356851116
,,1739209677.680258,-8.33987460229584
,,1739209677.680263,-38.13080360867914
,,1739209677.6802678,-32.816014438256545
,,1739209677.6802728,-32.816014438256545
,,1739209677.6802778,-38.13080360867914
,,1739209677.6802826,-33.981070128970906
,,1739209677.6802876,-38.13080360867914
,,1739209677.6802924,-33.981070128970906
,,1739209677.6802974,-38.13080360867914
,,1739209677.680302,-38.13080360867914
,,1739209677.6803071,-35.57807855764607
,,1739209677.6803122,-33.981070128970906
,,1739209677.680317,-45.120503652039325
,,1739209677.680322,-38.13080360867914
,,1739209677.6803267,-38.13080360867914
,,1739209677.6803317,-30.49652367304976
,,1739209677.6803365,-38.13080360867914
,,1739209677.6803415,-38.13080360867914
,,1739209677.6803465,-38.13080360867914
,,1739209677.6803513,-33.981070128970906
,,1739209677.6803565,-33.981070128970906
,,1739209677.680361,-38.13080360867914
,,1739209677.680366,-45.120503652039325
,,1739209677.6803708,-29.43848641136937
,,1739209677.6803758,-33.98107012897096
,,1739209677.6803806,-38.13080360867914
,,1739209677.6803856,-38.13080360867914
,,1739209677.6803906,-33.981070128970906
,,1739209677.6803954,-27.267205301931607
,,1739209677.6804004,-20.16506027657481
,,1739209677.6804051,-33.981070128970906
,,1739209677.68041,-38.13080360867914
,,1739209677.680415,-45.120503652039325
,,1739209677.68042,-45.120503652039325
,,1739209677.6804247,-45.120503652039325
,,1739209677.6804297,-22.84163660590256
,,1739209677.6804347,-32.816014438256545
,,1739209677.6804397,-45.120503652039325
,,1739209677.6804445,-33.981070128970906
,,1739209677.6804492,-38.13080360867914
,,1739209677.6804545,-45.120503652039325
,,1739209677.680459,-38.13080360867914
,,1739209677.680464,-45.120503652039325
,,1739209677.680469,-23.273589343863303
,,1739209677.6804738,-32.816014438256545
,,1739209677.6804788,-45.120503652039325
,,1739209677.6804836,-32.816014438256545
,,1739209677.6804886,-31.141103565318943
,,1739209677.6804934,-26.99137008561072
,,1739209677.6804984,-33.981070128970906
,,1739209677.6805031,-33.981070128970906
,,1739209677.680508,-31.141103565318943
,,1739209677.6805131,-18.0533258286717
,,1739209677.680518,-13.619082033553706
,,1739209677.680523,-31.14110356531892
,,1739209677.6805277,-27.8777449560314
,,1739209677.6805327,-32.816014438256545
,,1739209677.6805377,-45.120503652039325
,,1739209677.6805425,-35.57807855764607
,,1739209677.6805477,-38.13080360867914
,,1739209677.6805522,-45.120503652039325
,,1739209677.6805573,-33.981070128970906
,,1739209677.680562,-45.120503652039325
,,1739209677.680567,-45.120503652039325
,,1739209677.6805718,-38.13080360867914
,,1739209677.6805768,-38.13080360867914
,,1739209677.6805816,-33.981070128970906
,,1739209677.6805866,-38.13080360867914
,,1739209677.6805916,-38.13080360867914
,,1739209677.6805964,-38.13080360867914
,,1739209677.6806014,-32.816014438256545
,,1739209677.680606,-32.81601443825658
,,1739209677.6806111,-38.13080360867914
,,1739209677.680616,-35.57807855764607
,,1739209677.680621,-45.120503652039325
,,1739209677.6513407,-45.120503652039325
,,1739209677.6513462,-33.981070128970906
,,1739209677.651352,-45.120503652039325
,,1739209677.6513577,-45.120503652039325
,,1739209677.6513634,-38.13080360867914
,,1739209677.651369,-38.13080360867914
,,1739209677.6513748,-45.120503652039325
,,1739209677.6513803,-45.120503652039325
,,1739209677.651386,-38.13080360867914
,,1739209677.6513915,-45.120503652039325
,,1739209677.6513977,-45.120503652039325
,,1739209677.6514032,-45.120503652039325
,,1739209677.651409,-45.120503652039325
,,1739209677.6514144,-38.13080360867914
,,1739209677.65142,-45.120503652039325
,,1739209677.6514258,-38.13080360867914
,,1739209677.6514316,-45.120503652039325
,,1739209677.6514373,-38.13080360867914
,,1739209677.651443,-38.13080360867914
,,1739209677.6514485,-38.13080360867914
,,1739209677.6514542,-45.120503652039325
,,1739209677.65146,-45.120503652039325
,,1739209677.6514657,-45.120503652039325
,,1739209677.6514714,-38.13080360867914
,,1739209677.651477,-38.13080360867914
,,1739209677.6514826,-45.120503652039325
,,1739209677.6514883,-45.120503652039325
,,1739209677.651494,-45.120503652039325
