CAN Message, 0x24:05ebc59aabfbf613,Timestamp,Amplitude
,,1739209784.083412,-38.13080360867914
,,1739209784.0834174,-35.57807855764607
,,1739209784.083423,-38.13080360867914
,,1739209784.0834284,-45.120503652039325
,,1739209784.0834336,-32.816014438256545
,,1739209784.083439,-30.49652367304973
,,1739209784.0834446,-38.13080360867914
,,1739209784.08345,-45.120503652039325
,,1739209784.0834556,-45.120503652039325
,,1739209784.0834608,-45.120503652039325
,,1739209784.0834663,-38.13080360867914
,,1739209784.0834718,-38.13080360867914
,,1739209784.0834773,-38.13080360867914
,,1739209784.0834827,-45.120503652039325
,,1739209784.083488,-45.120503652039325
,,1739209784.0834937,-45.120503652039325
,,1739209784.083499,-45.120503652039325
,,1739209784.0835044,-38.13080360867914
,,1739209784.08351,-38.13080360867914
,,1739209784.0835152,-45.120503652039325
,,1739209784.083521,-45.120503652039325
,,1739209784.083526,-38.13080360867914
,,1739209784.0835316,-38.13080360867914
,,1739209784.083537,-38.13080360867914
,,1739209784.0835423,-45.120503652039325
,,1739209784.0835478,-35.57807855764607
,,1739209784.0835533,-32.816014438256545
,,1739209784.0835588,-38.13080360867914
,,1739209784.0835643,-38.13080360867914
,,1739209784.0835695,-38.13080360867914
,,1739209784.083575,-38.13080360867914
,,1739209784.0835805,-38.13080360867914
,,1739209784.083597,-38.13080360867914
,,1739209784.0836136,-38.13080360867914
,,1739209784.08363,-38.13080360867914
,,1739209784.0836468,-33.981070128970906
,,1739209784.0836632,-45.120503652039325
,,1739209784.0836797,-35.57807855764607
,,1739209784.0836964,-35.57807855764607
,,1739209784.0837128,-45.120503652039325
,,1739209784.0837295,-45.120503652039325
,,1739209784.083746,-38.13080360867914
,,1739209784.0837624,-45.120503652039325
,,1739209784.083779,-45.120503652039325
,,1739209784.0837955,-35.57807855764607
,,1739209784.0838122,-38.13080360867914
,,1739209784.0838287,-45.120503652039325
,,1739209784.0838454,-38.13080360867914
,,1739209784.0838618,-45.120503652039325
,,1739209784.0838785,-33.981070128970906
,,1739209784.083895,-29.438486411369333
,,1739209784.0839114,-38.13080360867914
,,1739209784.083928,-30.49652367304973
,,1739209784.0839446,-28.992665084841946
,,1739209784.083961,-38.13080360867914
,,1739209784.0839777,-25.077289914212862
,,1739209784.0839942,-25.62660358559016
,,1739209784.0840108,-32.81601443825658
,,1739209784.0840273,-38.13080360867914
,,1739209784.0840435,-30.49652367304973
,,1739209784.0840604,-32.816014438256545
,,1739209784.084077,-33.981070128970906
,,1739209784.0840936,-26.487275050834715
,,1739209784.08411,-38.13080360867914
,,1739209784.0841265,-32.816014438256545
,,1739209784.0841432,-35.57807855764607
,,1739209784.0841596,-45.120503652039325
,,1739209784.0841763,-45.120503652039325
,,1739209784.0841928,-33.981070128970906
,,1739209784.0842092,-31.141103565318893
,,1739209784.084226,-31.141103565318915
,,1739209784.0842423,-25.826314394896364
,,1739209784.084259,-28.992665084841946
,,1739209784.0842755,-25.82631439489636
,,1739209784.0842922,-27.267205301931607
,,1739209784.0843086,-32.81601443825658
,,1739209784.084325,-45.120503652039325
,,1739209784.0843418,-31.141103565318915
,,1739209784.0843582,-25.62660358559016
,,1739209784.084375,-33.981070128970906
,,1739209784.0843914,-28.58837851428586
,,1739209784.0844078,-38.13080360867914
,,1739209784.0844245,-31.141103565318915
,,1739209784.084441,-31.141103565318915
,,1739209784.0844576,-32.816014438256545
,,1739209784.084474,-33.981070128970906
,,1739209784.0844903,-33.98107012897096
,,1739209784.0845072,-33.981070128970906
,,1739209784.0845237,-33.98107012897096
,,1739209784.0845404,-38.13080360867914
,,1739209784.0845568,-28.58837851428586
,,1739209784.0845733,-32.81601443825658
,,1739209784.08459,-45.120503652039325
,,1739209784.0846064,-38.13080360867914
,,1739209784.084623,-45.120503652039325
,,1739209784.0846395,-28.992665084841946
,,1739209784.084656,-32.816014438256545
,,1739209784.0846727,-45.120503652039325
,,1739209784.0846891,-38.13080360867914
,,1739209784.0847058,-33.981070128970906
,,1739209784.0847225,-38.13080360867914
,,1739209784.084739,-26.487275050834715
,,1739209784.0847554,-25.826314394896357
,,1739209784.084772,-45.120503652039325
,,1739209784.0847886,-28.992665084841946
,,1739209784.084805,-28.992665084841946
,,1739209784.0848217,-38.13080360867914
,,1739209784.0848382,-28.992665084841946
,,1739209784.0848546,-31.141103565318915
,,1739209784.0848713,-24.438645034577675
,,1739209784.0848875,-31.141103565318943
,,1739209784.0849044,-32.81601443825658
,,1739209784.084921,-31.141103565318915
,,1739209784.084937,-35.57807855764607
,,1739209784.084954,-25.82631439489636
,,1739209784.0849705,-29.438486411369333
,,1739209784.0849872,-27.267205301931607
,,1739209784.0850036,-28.58837851428589
,,1739209784.08502,-29.43848641136937
,,1739209784.0850368,-38.13080360867914
,,1739209784.0850532,-27.267205301931607
,,1739209784.08507,-45.120503652039325
,,1739209784.0850863,-28.58837851428586
,,1739209784.0851028,-33.981070128970906
,,1739209784.0851195,-31.141103565318915
,,1739209784.085136,-31.141103565318915
,,1739209784.0851526,-31.141103565318915
,,1739209784.085169,-45.120503652039325
,,1739209784.0851858,-33.98107012897096
,,1739209784.0852022,-27.267205301931607
,,1739209784.085219,-30.49652367304973
,,1739209784.0852354,-45.120503652039325
,,1739209784.0852518,-26.991370085610736
,,1739209784.0852685,-32.81601443825658
,,1739209784.085285,-30.49652367304973
,,1739209784.0853014,-20.16506027657481
,,1739209784.085318,-31.141103565318943
,,1739209784.0853343,-29.438486411369347
,,1739209784.0853512,-26.0356534632528
,,1739209784.0853677,-45.120503652039325
,,1739209784.085384,-45.120503652039325
,,1739209784.0854008,-31.141103565318915
,,1739209784.0854173,-38.13080360867914
,,1739209784.085434,-28.992665084841946
,,1739209784.0854504,-45.120503652039325
,,1739209784.0854669,-31.141103565318893
,,1739209784.0854836,-32.81601443825658
,,1739209784.0855,-31.14110356531892
,,1739209784.0855167,-28.21854285175415
,,1739209784.0855331,-33.981070128970906
,,1739209784.0855496,-33.981070128970906
,,1739209784.0855663,-26.487275050834715
,,1739209784.0855827,-31.141103565318915
,,1739209784.0855994,-28.992665084841946
,,1739209784.085616,-24.29264994887477
,,1739209784.0856323,-28.992665084841946
,,1739209784.085649,-38.13080360867914
,,1739209784.0856657,-31.14110356531892
,,1739209784.0856822,-30.49652367304973
,,1739209784.0856986,-38.13080360867914
,,1739209784.0857153,-38.13080360867914
,,1739209784.0857315,-27.267205301931607
,,1739209784.0857482,-31.141103565318915
,,1739209784.085765,-27.267205301931607
,,1739209784.085781,-38.13080360867914
,,1739209784.085798,-33.981070128970906
,,1739209784.0858145,-45.120503652039325
,,1739209784.085831,-26.991370085610736
,,1739209784.0858476,-29.438486411369333
,,1739209784.085864,-25.82631439489636
,,1739209784.0858808,-33.98107012897096
,,1739209784.0858972,-28.58837851428586
,,1739209784.0859137,-25.826314394896364
,,1739209784.0859303,-32.81601443825658
,,1739209784.0859468,-38.13080360867914
,,1739209784.0859635,-38.13080360867914
,,1739209784.08598,-30.49652367304973
,,1739209784.0859964,-45.120503652039325
,,1739209784.086013,-25.25278630937684
,,1739209784.0860295,-32.816014438256545
,,1739209784.0860462,-38.13080360867914
,,1739209784.086063,-26.991370085610757
,,1739209784.0860791,-30.49652367304973
,,1739209784.0860958,-32.816014438256545
,,1739209784.0861125,-28.218542851754165
