CAN Message, 0x150:020084ba8c37c70d,Timestamp,Amplitude
,,1739209667.1221645,-38.13080360867914
,,1739209667.1221712,-38.13080360867914
,,1739209667.122178,-45.120503652039325
,,1739209667.1221848,-35.57807855764607
,,1739209667.1221914,-33.981070128970906
,,1739209667.122198,-38.13080360867914
,,1739209667.1222048,-38.13080360867914
,,1739209667.1222117,-33.981070128970906
,,1739209667.1222184,-38.13080360867914
,,1739209667.122225,-45.120503652039325
,,1739209667.1222315,-45.120503652039325
,,1739209667.1222384,-33.981070128970906
,,1739209667.122245,-45.120503652039325
,,1739209667.122252,-38.13080360867914
,,1739209667.122259,-25.82631439489636
,,1739209667.122265,-12.07344466991164
,,1739209667.122272,-16.738311432963037
,,1739209667.1222787,-25.82631439489636
,,1739209667.1222856,-38.13080360867914
,,1739209667.1222925,-30.49652367304973
,,1739209667.122299,-15.934958346536554
,,1739209667.1223056,-45.120503652039325
,,1739209667.1223123,-35.57807855764607
,,1739209667.122319,-38.13080360867914
,,1739209667.122326,-24.15140352195873
,,1739209667.1223326,-8.469386281288777
,,1739209667.1223392,-29.438486411369357
,,1739209667.122346,-38.13080360867914
,,1739209667.1223526,-30.49652367304973
,,1739209667.1223595,-25.82631439489636
,,1739209667.1223662,-25.82631439489636
,,1739209667.1223729,-38.13080360867914
,,1739209667.1223795,-26.487275050834715
,,1739209667.1223862,-45.120503652039325
,,1739209667.122393,-23.38864096791655
,,1739209667.1223998,-17.756538629272868
,,1739209667.1224065,-45.120503652039325
,,1739209667.1224132,-32.816014438256545
,,1739209667.1224198,-45.120503652039325
,,1739209667.1224265,-33.981070128970906
,,1739209667.1224334,-28.992665084841946
,,1739209667.12244,-45.120503652039325
,,1739209667.1224468,-45.120503652039325
,,1739209667.1224537,-33.981070128970906
,,1739209667.12246,-31.141103565318915
,,1739209667.122467,-45.120503652039325
,,1739209667.1224737,-38.13080360867914
,,1739209667.1224804,-45.120503652039325
,,1739209667.122487,-25.826314394896357
,,1739209667.1224935,-21.676580915188183
,,1739209667.1225004,-38.13080360867914
,,1739209667.122507,-38.13080360867914
,,1739209667.122514,-30.49652367304973
,,1739209667.1225207,-38.13080360867914
,,1739209667.1225274,-45.120503652039325
,,1739209667.122534,-45.120503652039325
,,1739209667.122541,-38.13080360867914
,,1739209667.1225476,-38.13080360867914
,,1739209667.1225543,-45.120503652039325
,,1739209667.122561,-31.141103565318915
,,1739209667.1225677,-35.57807855764607
,,1739209667.1225743,-38.13080360867914
,,1739209667.1225812,-45.120503652039325
,,1739209667.122588,-38.13080360867914
,,1739209667.1225946,-32.816014438256545
,,1739209667.1226013,-38.13080360867914
,,1739209667.122608,-45.120503652039325
,,1739209667.1226149,-38.13080360867914
,,1739209667.1226215,-38.13080360867914
,,1739209667.1226282,-45.120503652039325
,,1739209667.122635,-38.13080360867914
,,1739209667.1226416,-45.120503652039325
,,1739209667.1226485,-45.120503652039325
,,1739209667.1226552,-45.120503652039325
,,1739209667.1226618,-45.120503652039325
,,1739209667.1226685,-35.57807855764607
,,1739209667.1226752,-26.487275050834715
,,1739209667.122682,-45.120503652039325
,,1739209667.1226888,-32.816014438256545
,,1739209667.1226954,-38.13080360867914
,,1739209667.122702,-26.991370085610736
,,1739209667.1227088,-30.49652367304973
,,1739209667.1227157,-45.120503652039325
,,1739209667.1227224,-45.120503652039325
,,1739209667.122729,-28.21854285175415
,,1739209667.1227355,-33.981070128970906
,,1739209667.1227424,-31.141103565318915
,,1739209667.122749,-18.087589870852675
,,1739209667.1227558,-18.83661435153617
,,1739209667.122763,-28.992665084841946
,,1739209667.1227694,-45.120503652039325
,,1739209667.122776,-38.13080360867914
,,1739209667.1227827,-31.141103565318893
,,1739209667.1227894,-38.13080360867914
,,1739209667.1227963,-45.120503652039325
,,1739209667.122803,-32.816014438256545
,,1739209667.1228096,-31.141103565318943
,,1739209667.1228163,-38.13080360867914
,,1739209667.122823,-45.120503652039325
,,1739209667.1228297,-38.13080360867914
,,1739209667.1228366,-45.120503652039325
,,1739209667.1228433,-45.120503652039325
,,1739209667.12285,-38.13080360867914
,,1739209667.1228566,-45.120503652039325
,,1739209667.1228633,-32.816014438256545
,,1739209667.1228702,-32.816014438256545
,,1739209667.122877,-35.57807855764607
,,1739209667.1228836,-38.13080360867914
,,1739209667.1228902,-38.13080360867914
,,1739209667.122897,-38.13080360867914
,,1739209667.1229038,-45.120503652039325
,,1739209667.1229105,-45.120503652039325
,,1739209667.1229172,-30.49652367304973
,,1739209667.122924,-28.58837851428586
,,1739209667.1229303,-45.120503652039325
,,1739209667.1229372,-27.8777449560314
,,1739209667.122944,-10.61031913048472
,,1739209667.1229508,-19.64275659816106
,,1739209667.1229577,-26.991370085610736
,,1739209667.122964,-45.120503652039325
,,1739209667.1229708,-38.13080360867914
,,1739209667.1229775,-33.98107012897096
,,1739209667.1229844,-38.13080360867914
,,1739209667.122991,-45.120503652039325
,,1739209667.1229978,-38.13080360867914
,,1739209667.1230044,-33.981070128970906
,,1739209667.123011,-38.13080360867914
,,1739209667.123018,-38.13080360867914
,,1739209667.1230247,-45.120503652039325
,,1739209667.1230314,-45.120503652039325
,,1739209667.123038,-45.120503652039325
,,1739209667.1230447,-38.13080360867914
,,1739209667.1230516,-45.120503652039325
,,1739209667.1230583,-45.120503652039325
,,1739209667.123065,-35.57807855764607
,,1739209667.1230717,-18.263086266016657
,,1739209667.1230783,-25.25278630937684
,,1739209667.123085,-30.49652367304973
,,1739209667.123092,-45.120503652039325
,,1739209667.1230986,-38.13080360867914
,,1739209667.1231053,-45.120503652039325
,,1739209667.123112,-38.13080360867914
,,1739209667.1231186,-45.120503652039325
,,1739209667.1231256,-33.981070128970906
,,1739209667.1231322,-45.120503652039325
,,1739209667.123139,-45.120503652039325
,,1739209667.1231456,-45.120503652039325
,,1739209667.1231525,-38.13080360867914
,,1739209667.1231592,-45.120503652039325
,,1739209667.1231658,-31.141103565318915
,,1739209667.1231723,-33.98107012897096
,,1739209667.1231792,-32.816014438256545
,,1739209667.123186,-30.49652367304973
,,1739209667.1231923,-38.13080360867914
,,1739209667.1231997,-45.120503652039325
,,1739209667.123206,-45.120503652039325
,,1739209667.1232128,-38.13080360867914
,,1739209667.1232195,-33.981070128970906
,,1739209667.1232262,-45.120503652039325
,,1739209667.123233,-38.13080360867914
,,1739209667.1232398,-45.120503652039325
,,1739209667.1232464,-33.981070128970906
,,1739209667.123253,-38.13080360867914
,,1739209667.1232598,-45.120503652039325
,,1739209667.1232665,-38.13080360867914
,,1739209667.1232734,-32.816014438256545
,,1739209667.12328,-45.120503652039325
,,1739209667.1232867,-45.120503652039325
,,1739209667.1232934,-33.981070128970906
,,1739209667.1233,-26.487275050834725
,,1739209667.123307,-45.120503652039325
,,1739209667.1233137,-38.13080360867914
,,1739209667.1233203,-38.13080360867914
,,1739209667.123327,-28.58837851428586
,,1739209667.1233337,-38.13080360867914
,,1739209667.1233406,-38.13080360867914
,,1739209667.1233473,-38.13080360867914
,,1739209667.123354,-30.49652367304973
,,1739209667.1233606,-21.67658091518819
,,1739209667.1233673,-14.182785837051991
,,1739209667.123374,-30.49652367304973
,,1739209667.123381,-32.816014438256545
,,1739209667.1233876,-33.981070128970906
,,1739209667.1233945,-26.991370085610747
,,1739209667.123401,-32.816014438256545
,,1739209667.1234076,-28.992665084841946
,,1739209667.1234145,-31.141103565318915
,,1739209667.1234212,-45.120503652039325
,,1739209667.123428,-45.120503652039325
,,1739209667.1234343,-35.57807855764607
,,1739209667.1234412,-38.13080360867914
,,1739209667.123448,-45.120503652039325
,,1739209667.1234548,-38.13080360867914
,,1739209667.1234615,-31.14110356531892
,,1739209667.1234682,-31.14110356531892
,,1739209667.1234748,-35.57807855764607
,,1739209667.1234815,-45.120503652039325
,,1739209667.1234884,-38.13080360867914
,,1739209667.123495,-38.13080360867914
,,1739209667.1235018,-33.981070128970906
,,1739209667.1235085,-45.120503652039325
,,1739209667.1235151,-31.141103565318915
,,1739209667.1235218,-27.267205301931607
,,1739209667.1235287,-38.13080360867914
,,1739209667.1235354,-38.13080360867914
,,1739209667.123542,-28.992665084841946
,,1739209667.1235487,-26.991370085610757
,,1739209667.1235554,-11.76592464514545
,,1739209667.1235623,-12.0907042845568
,,1739209667.123569,-28.218542851754165
,,1739209667.1235757,-27.267205301931607
,,1739209667.1235824,-45.120503652039325
,,1739209667.123589,-45.120503652039325
,,1739209667.123596,-38.13080360867914
,,1739209667.1236026,-38.13080360867914
,,1739209667.1236093,-38.13080360867914
,,1739209667.123616,-30.49652367304973
,,1739209667.123623,-38.13080360867914
,,1739209667.123629,-27.267205301931607
,,1739209667.1236362,-38.13080360867914
,,1739209667.123643,-35.57807855764607
,,1739209667.1236496,-38.13080360867914
,,1739209667.1236565,-38.13080360867914
,,1739209667.123663,-38.13080360867914
,,1739209667.12367,-35.57807855764607
,,1739209667.1236763,-32.816014438256545
,,1739209667.1236832,-38.13080360867914
,,1739209667.12369,-45.120503652039325
,,1739209667.1236966,-38.13080360867914
,,1739209667.1237032,-38.13080360867914
,,1739209667.1237102,-24.589719217205094
,,1739209667.1237168,-14.814506432379776
,,1739209667.1237235,-14.325073578010231
,,1739209667.1237302,-32.816014438256545
,,1739209667.1237369,-27.267205301931607
,,1739209667.1237438,-45.120503652039325
,,1739209667.1237504,-45.120503652039325
,,1739209667.1237571,-38.13080360867914
,,1739209667.1237638,-38.13080360867914
,,1739209667.1237705,-45.120503652039325
,,1739209667.1237774,-45.120503652039325
,,1739209667.123784,-45.120503652039325
,,1739209667.1237907,-38.13080360867914
,,1739209667.1237974,-38.13080360867914
,,1739209667.123804,-38.13080360867914
,,1739209667.1238108,-30.49652367304973
,,1739209667.1238177,-22.84163660590256
,,1739209667.1238244,-38.13080360867914
,,1739209667.123831,-45.120503652039325
,,1739209667.1238377,-38.13080360867914
,,1739209667.1238444,-38.13080360867914
,,1739209667.1238513,-38.13080360867914
,,1739209667.123858,-45.120503652039325
,,1739209667.123865,-31.141103565318915
,,1739209667.123871,-32.81601443825658
,,1739209667.123878,-23.506823629689546
,,1739209667.123885,-20.10991102986178
,,1739209667.1238916,-28.992665084841946
,,1739209667.1238985,-38.13080360867914
,,1739209667.123905,-45.120503652039325
,,1739209667.1239116,-38.13080360867914
,,1739209667.1239183,-45.120503652039325
,,1739209667.1239252,-38.13080360867914
,,1739209667.123932,-45.120503652039325
,,1739209667.1239386,-33.981070128970906
,,1739209667.1239452,-20.88804491267121
,,1739209667.123952,-32.816014438256545
,,1739209667.1239586,-38.13080360867914
,,1739209667.1239655,-38.13080360867914
,,1739209667.1239722,-45.120503652039325
,,1739209667.1239789,-29.438486411369333
,,1739209667.1239855,-38.13080360867914
,,1739209667.1239922,-38.13080360867914
,,1739209667.123999,-45.120503652039325
,,1739209667.1240058,-24.438645034577675
,,1739209667.1240125,-20.822980852015213
,,1739209667.1240191,-38.13080360867914
,,1739209667.1240258,-45.120503652039325
,,1739209667.1240327,-45.120503652039325
,,1739209667.1240394,-38.13080360867914
,,1739209667.124046,-38.13080360867914
,,1739209667.1240528,-30.49652367304973
,,1739209667.1240594,-33.98107012897096
,,1739209667.124066,-33.98107012897096
,,1739209667.124073,-32.816014438256545
,,1739209667.1240797,-35.57807855764607
,,1739209667.1240864,-38.13080360867914
,,1739209667.124093,-38.13080360867914
,,1739209667.1240995,-35.57807855764607
,,1739209667.1241066,-45.120503652039325
,,1739209667.124113,-28.992665084841946
,,1739209667.12412,-26.99137008561072
,,1739209667.124127,-45.120503652039325
,,1739209667.124133,-38.13080360867914
,,1739209667.12414,-33.981070128970906
,,1739209667.124147,-32.816014438256545
,,1739209667.1241536,-38.13080360867914
,,1739209667.1241603,-38.13080360867914
,,1739209667.124167,-45.120503652039325
,,1739209667.1241736,-35.57807855764607
,,1739209667.1241806,-38.13080360867914
,,1739209667.1241872,-45.120503652039325
,,1739209667.124194,-45.120503652039325
,,1739209667.1242006,-38.13080360867914
,,1739209667.1242073,-38.13080360867914
,,1739209667.1242142,-38.13080360867914
