CAN Message, 0x24:0d1e05e8ddbdaca8,Timestamp,Amplitude
,,1739209866.8547208,-35.57807855764607
,,1739209866.8547342,-27.267205301931607
,,1739209866.8547478,-19.22100763878221
,,1739209866.8547611,-29.438486411369333
,,1739209866.8547747,-45.120503652039325
,,1739209866.854788,-38.13080360867914
,,1739209866.8548017,-38.13080360867914
,,1739209866.854815,-38.13080360867914
,,1739209866.8548286,-38.13080360867914
,,1739209866.854842,-25.82631439489636
,,1739209866.8548555,-38.13080360867914
,,1739209866.854869,-25.25278630937684
,,1739209866.8548825,-35.57807855764607
,,1739209866.8548958,-38.13080360867914
,,1739209866.8549092,-38.13080360867914
,,1739209866.8549228,-45.120503652039325
,,1739209866.854936,-32.816014438256545
,,1739209866.8549497,-25.82631439489636
,,1739209866.854963,-45.120503652039325
,,1739209866.854977,-33.981070128970906
,,1739209866.85499,-31.14110356531892
,,1739209866.8550036,-9.513070641492174
,,1739209866.855017,-31.141103565318943
,,1739209866.8550303,-31.141103565318893
,,1739209866.855044,-45.120503652039325
,,1739209866.8550577,-25.077289914212862
,,1739209866.8550708,-24.746238672633048
,,1739209866.8550844,-45.120503652039325
,,1739209866.8550978,-38.13080360867914
,,1739209866.8551114,-27.267205301931607
,,1739209866.8551247,-25.077289914212862
,,1739209866.8551383,-19.13259858440813
,,1739209866.8551517,-38.13080360867914
,,1739209866.855165,-35.57807855764607
,,1739209866.8551786,-38.13080360867914
,,1739209866.855192,-38.13080360867914
,,1739209866.8552055,-45.120503652039325
,,1739209866.855219,-29.438486411369333
,,1739209866.8552325,-38.13080360867914
,,1739209866.8552458,-45.120503652039325
,,1739209866.8552594,-38.13080360867914
,,1739209866.8552728,-38.13080360867914
,,1739209866.8552864,-38.13080360867914
,,1739209866.8552997,-38.13080360867914
,,1739209866.8553133,-32.81601443825658
,,1739209866.855327,-22.84163660590255
,,1739209866.8553402,-27.8777449560314
,,1739209866.8553536,-45.120503652039325
,,1739209866.8553672,-38.13080360867914
,,1739209866.8553803,-45.120503652039325
,,1739209866.855394,-45.120503652039325
,,1739209866.8554077,-45.120503652039325
,,1739209866.855421,-45.120503652039325
,,1739209866.8554344,-45.120503652039325
,,1739209866.8554478,-45.120503652039325
,,1739209866.8554614,-45.120503652039325
,,1739209866.8554747,-33.981070128970906
,,1739209866.8554883,-31.141103565318943
,,1739209866.8555017,-32.81601443825658
,,1739209866.8555152,-45.120503652039325
,,1739209866.8555286,-45.120503652039325
,,1739209866.8555422,-45.120503652039325
,,1739209866.8555555,-45.120503652039325
,,1739209866.8555691,-31.141103565318915
,,1739209866.8555825,-10.64737256380361
,,1739209866.855596,-21.021172418726344
,,1739209866.8556094,-28.992665084841946
,,1739209866.855623,-33.981070128970906
,,1739209866.8556364,-32.816014438256545
,,1739209866.85565,-45.120503652039325
,,1739209866.8556633,-45.120503652039325
,,1739209866.855677,-32.816014438256545
,,1739209866.8556902,-45.120503652039325
,,1739209866.8557036,-28.58837851428586
,,1739209866.8557172,-26.991370085610736
,,1739209866.8557303,-38.13080360867914
,,1739209866.855744,-35.57807855764607
,,1739209866.8557577,-45.120503652039325
,,1739209866.855771,-45.120503652039325
,,1739209866.8557844,-35.57807855764607
,,1739209866.855798,-45.120503652039325
,,1739209866.8558114,-32.816014438256545
,,1739209866.855825,-31.141103565318893
,,1739209866.8558383,-45.120503652039325
,,1739209866.855852,-45.120503652039325
,,1739209866.8558652,-32.816014438256545
,,1739209866.8558788,-33.981070128970906
,,1739209866.8558922,-45.120503652039325
,,1739209866.8559058,-31.141103565318915
,,1739209866.8559191,-38.13080360867914
,,1739209866.8559327,-35.57807855764607
,,1739209866.855946,-35.57807855764607
,,1739209866.8559594,-32.816014438256545
,,1739209866.855973,-24.438645034577675
,,1739209866.8559864,-32.816014438256545
,,1739209866.856,-45.120503652039325
,,1739209866.8560133,-32.816014438256545
,,1739209866.856027,-30.49652367304976
,,1739209866.8560402,-27.87774495603143
,,1739209866.8560538,-32.816014438256545
,,1739209866.8560672,-30.49652367304973
,,1739209866.8560808,-28.218542851754165
,,1739209866.856094,-16.944849956441484
,,1739209866.8561077,-12.732518024900122
,,1739209866.856121,-29.438486411369347
,,1739209866.856135,-33.981070128970906
,,1739209866.856148,-38.13080360867914
,,1739209866.8561616,-19.045953419892605
,,1739209866.856175,-33.98107012897096
,,1739209866.8561883,-33.981070128970906
,,1739209866.856202,-33.98107012897096
,,1739209866.8562157,-38.13080360867914
,,1739209866.8562288,-38.13080360867914
,,1739209866.8562422,-38.13080360867914
,,1739209866.8562558,-31.14110356531892
,,1739209866.8562691,-45.120503652039325
,,1739209866.8562827,-45.120503652039325
,,1739209866.856296,-38.13080360867914
,,1739209866.8563097,-38.13080360867914
,,1739209866.856323,-45.120503652039325
,,1739209866.8563366,-45.120503652039325
,,1739209866.85635,-45.120503652039325
,,1739209866.8563635,-27.267205301931607
,,1739209866.856377,-38.13080360867914
,,1739209866.8563905,-31.141103565318915
,,1739209866.8564038,-26.991370085610747
,,1739209866.8564174,-14.196806655748082
,,1739209866.8564308,-9.698475827699006
,,1739209866.8564444,-26.487275050834725
,,1739209866.8564577,-33.981070128970906
,,1739209866.8564713,-32.816014438256545
,,1739209866.856485,-20.51152522447382
