CAN Message, 0x98:0000bbd66558ec94,Timestamp,Amplitude
,,1739209660.3095658,-45.120503652039325
,,1739209660.3095744,-33.981070128970906
,,1739209660.3095832,-38.13080360867914
,,1739209660.3095918,-45.120503652039325
,,1739209660.3096006,-38.13080360867914
,,1739209660.3096092,-29.438486411369347
,,1739209660.3096178,-33.981070128970906
,,1739209660.3096266,-45.120503652039325
,,1739209660.3096352,-45.120503652039325
,,1739209660.309644,-32.816014438256545
,,1739209660.3096526,-38.13080360867914
,,1739209660.3096611,-45.120503652039325
,,1739209660.30967,-38.13080360867914
,,1739209660.3096786,-31.141103565318915
,,1739209660.3096874,-33.981070128970906
,,1739209660.309696,-38.13080360867914
,,1739209660.3097043,-35.57807855764607
,,1739209660.3097134,-31.141103565318915
,,1739209660.309722,-22.54371790334745
,,1739209660.3097308,-45.120503652039325
,,1739209660.3097394,-33.981070128970906
,,1739209660.309748,-45.120503652039325
,,1739209660.3097568,-22.002965041481755
,,1739209660.309765,-11.063625785311515
,,1739209660.3097742,-45.120503652039325
,,1739209660.3097827,-28.992665084841946
,,1739209660.309791,-26.991370085610757
,,1739209660.3098,-38.13080360867914
,,1739209660.3098087,-45.120503652039325
,,1739209660.3098176,-33.981070128970906
,,1739209660.309826,-38.13080360867914
,,1739209660.3098347,-45.120503652039325
,,1739209660.3098435,-33.981070128970906
,,1739209660.309852,-33.981070128970906
,,1739209660.309861,-29.438486411369347
,,1739209660.3098695,-33.981070128970906
,,1739209660.309878,-38.13080360867914
,,1739209660.309887,-38.13080360867914
,,1739209660.3098955,-32.816014438256545
,,1739209660.3099043,-33.981070128970906
,,1739209660.309913,-38.13080360867914
,,1739209660.3099215,-27.267205301931607
,,1739209660.3099303,-17.245898906855142
,,1739209660.309939,-45.120503652039325
,,1739209660.3099475,-29.438486411369333
,,1739209660.3099563,-45.120503652039325
,,1739209660.309965,-20.88804491267121
,,1739209660.3099737,-8.552815859379125
,,1739209660.3099823,-33.98107012897096
,,1739209660.3099911,-31.141103565318915
,,1739209660.3099997,-32.816014438256545
,,1739209660.3100083,-22.17584139042336
,,1739209660.310017,-23.75329798047523
,,1739209660.3100257,-31.141103565318915
,,1739209660.3100345,-38.13080360867914
,,1739209660.310043,-45.120503652039325
,,1739209660.3100517,-45.120503652039325
,,1739209660.3100605,-45.120503652039325
,,1739209660.310069,-38.13080360867914
,,1739209660.310078,-38.13080360867914
,,1739209660.3100865,-45.120503652039325
,,1739209660.310095,-38.13080360867914
,,1739209660.310104,-26.99137008561072
,,1739209660.3101125,-38.13080360867914
,,1739209660.3101213,-45.120503652039325
,,1739209660.31013,-45.120503652039325
,,1739209660.3101385,-26.991370085610736
,,1739209660.3101473,-27.8777449560314
,,1739209660.310156,-45.120503652039325
,,1739209660.3101647,-45.120503652039325
,,1739209660.3101733,-28.992665084841946
,,1739209660.310182,-29.438486411369333
,,1739209660.310191,-45.120503652039325
,,1739209660.3101993,-38.13080360867914
,,1739209660.310208,-45.120503652039325
,,1739209660.310217,-45.120503652039325
,,1739209660.3102252,-45.120503652039325
,,1739209660.310234,-45.120503652039325
,,1739209660.310243,-45.120503652039325
,,1739209660.3102517,-38.13080360867914
,,1739209660.31026,-35.57807855764607
,,1739209660.3102686,-45.120503652039325
,,1739209660.3102777,-45.120503652039325
,,1739209660.310286,-45.120503652039325
,,1739209660.3102949,-45.120503652039325
,,1739209660.3103034,-38.13080360867914
,,1739209660.310312,-32.816014438256545
,,1739209660.3103209,-35.57807855764607
,,1739209660.3103294,-38.13080360867914
,,1739209660.3103385,-45.120503652039325
,,1739209660.3103468,-23.38864096791655
,,1739209660.3103554,-30.49652367304973
,,1739209660.3103642,-38.13080360867914
,,1739209660.3103728,-38.13080360867914
,,1739209660.3103817,-26.99137008561072
,,1739209660.3103902,-24.151403521958727
,,1739209660.3103988,-45.120503652039325
,,1739209660.3104076,-33.981070128970906
,,1739209660.3104162,-30.49652367304976
,,1739209660.310425,-19.221007638782208
,,1739209660.3104336,-13.898344869311025
,,1739209660.3104422,-28.992665084841946
,,1739209660.310451,-45.120503652039325
,,1739209660.3104596,-38.13080360867914
,,1739209660.3104684,-17.600019173844906
,,1739209660.310477,-26.991370085610736
,,1739209660.3104856,-32.816014438256545
,,1739209660.3104944,-26.0356534632528
,,1739209660.310503,-45.120503652039325
,,1739209660.3105118,-45.120503652039325
,,1739209660.3105204,-38.13080360867914
,,1739209660.310529,-45.120503652039325
,,1739209660.3105378,-35.57807855764607
,,1739209660.3105464,-30.49652367304973
,,1739209660.3105552,-18.263086266016654
,,1739209660.3105638,-45.120503652039325
,,1739209660.3105724,-30.49652367304973
,,1739209660.3105812,-45.120503652039325
,,1739209660.3105898,-38.13080360867914
,,1739209660.3105986,-31.141103565318893
,,1739209660.3106072,-45.120503652039325
,,1739209660.3106158,-38.13080360867914
,,1739209660.3106246,-45.120503652039325
,,1739209660.3106332,-25.62660358559016
,,1739209660.3106418,-27.267205301931607
,,1739209660.3106506,-38.13080360867914
,,1739209660.3106592,-45.120503652039325
,,1739209660.310668,-33.981070128970906
,,1739209660.3106766,-38.13080360867914
,,1739209660.3106852,-45.120503652039325
,,1739209660.310694,-33.981070128970906
,,1739209660.3107026,-24.589719217205094
,,1739209660.3107114,-29.438486411369347
,,1739209660.31072,-10.537147392119817
,,1739209660.3107283,-15.872543694060166
,,1739209660.3107374,-26.03565346325281
,,1739209660.310746,-31.141103565318915
,,1739209660.3107548,-32.816014438256545
,,1739209660.3107634,-38.13080360867914
,,1739209660.310772,-35.57807855764607
,,1739209660.3107808,-35.57807855764607
,,1739209660.310789,-45.120503652039325
,,1739209660.3107982,-23.16150712794695
,,1739209660.3108068,-17.389956718396665
,,1739209660.310815,-38.13080360867914
,,1739209660.3108242,-33.981070128970906
,,1739209660.3108327,-25.62660358559016
,,1739209660.3108416,-16.517123586329355
,,1739209660.31085,-9.312393925429827
,,1739209660.3108587,-27.267205301931607
,,1739209660.3108675,-38.13080360867914
,,1739209660.310876,-38.13080360867914
,,1739209660.310885,-20.001670042250552
,,1739209660.3108935,-24.151403521958727
,,1739209660.310902,-45.120503652039325
,,1739209660.310911,-38.13080360867914
,,1739209660.3109195,-30.49652367304973
,,1739209660.3109283,-14.814506432379776
,,1739209660.310937,-18.63690354222998
,,1739209660.3109455,-26.03565346325281
,,1739209660.3109543,-38.13080360867914
,,1739209660.310963,-38.13080360867914
,,1739209660.3109715,-28.992665084841946
,,1739209660.3109803,-38.13080360867914
,,1739209660.310989,-33.981070128970906
,,1739209660.3109975,-33.981070128970906
,,1739209660.3110063,-45.120503652039325
,,1739209660.3110151,-25.82631439489636
,,1739209660.3110237,-38.13080360867914
,,1739209660.3110323,-45.120503652039325
,,1739209660.311041,-45.120503652039325
,,1739209660.3110497,-29.438486411369347
,,1739209660.3110583,-28.58837851428586
,,1739209660.311067,-35.57807855764607
,,1739209660.3110757,-45.120503652039325
,,1739209660.3110845,-45.120503652039325
,,1739209660.311093,-38.13080360867914
,,1739209660.311102,-35.57807855764607
,,1739209660.3111105,-38.13080360867914
,,1739209660.311119,-38.13080360867914
,,1739209660.311128,-28.992665084841946
,,1739209660.3111365,-20.27750525857143
,,1739209660.3111453,-22.17584139042336
,,1739209660.311154,-29.438486411369347
,,1739209660.3111625,-35.57807855764607
,,1739209660.3111713,-32.816014438256545
,,1739209660.31118,-45.120503652039325
,,1739209660.3111887,-31.141103565318915
,,1739209660.3111973,-27.267205301931607
,,1739209660.311205,-33.981070128970906
,,1739209660.3112123,-45.120503652039325
,,1739209660.3112197,-38.13080360867914
,,1739209660.311227,-33.981070128970906
,,1739209660.3112347,-38.13080360867914
,,1739209660.3112423,-33.981070128970906
,,1739209660.3112495,-22.84163660590255
,,1739209660.3112571,-22.74004262075133
,,1739209660.3112648,-31.141103565318915
,,1739209660.311272,-45.120503652039325
,,1739209660.3112798,-45.120503652039325
,,1739209660.3112872,-35.57807855764607
,,1739209660.3112948,-38.13080360867914
,,1739209660.3113022,-45.120503652039325
,,1739209660.3113098,-45.120503652039325
,,1739209660.3113172,-38.13080360867914
,,1739209660.3113246,-38.13080360867914
,,1739209660.3113322,-45.120503652039325
,,1739209660.3113396,-45.120503652039325
,,1739209660.3113472,-45.120503652039325
,,1739209660.3113546,-31.141103565318893
,,1739209660.3113625,-11.36021183475749
,,1739209660.3113697,-23.273589343863318
,,1739209660.311377,-23.38864096791655
,,1739209660.311385,-38.13080360867914
,,1739209660.311392,-28.58837851428586
,,1739209660.3113997,-22.84163660590256
,,1739209660.311407,-38.13080360867914
,,1739209660.3114147,-38.13080360867914
,,1739209660.311422,-38.13080360867914
,,1739209660.3114295,-45.120503652039325
,,1739209660.3114371,-32.81601443825658
,,1739209660.3114443,-33.981070128970906
,,1739209660.3114522,-38.13080360867914
,,1739209660.3114595,-22.002965041481755
,,1739209660.3114672,-13.706005918034624
,,1739209660.3114746,-11.08415175413381
,,1739209660.3114822,-23.50682362968953
,,1739209660.3114896,-35.57807855764607
,,1739209660.311497,-38.13080360867914
,,1739209660.3115046,-45.120503652039325
,,1739209660.311512,-38.13080360867914
,,1739209660.3115196,-45.120503652039325
,,1739209660.311527,-38.13080360867914
,,1739209660.3115346,-38.13080360867914
,,1739209660.311542,-23.38864096791655
,,1739209660.3115494,-35.57807855764607
,,1739209660.311557,-38.13080360867914
,,1739209660.3115644,-33.981070128970906
,,1739209660.311572,-31.141103565318943
,,1739209660.3115797,-10.610319130484717
,,1739209660.311587,-45.120503652039325
,,1739209660.3115945,-38.13080360867914
,,1739209660.311602,-45.120503652039325
,,1739209660.3116095,-45.120503652039325
,,1739209660.311617,-38.13080360867914
,,1739209660.3116243,-45.120503652039325
,,1739209660.311632,-38.13080360867914
,,1739209660.3116395,-31.141103565318893
,,1739209660.311647,-45.120503652039325
,,1739209660.3116546,-45.120503652039325
,,1739209660.311662,-45.120503652039325
,,1739209660.311669,-45.120503652039325
,,1739209660.311677,-27.267205301931607
,,1739209660.3116844,-15.57325574224866
,,1739209660.311692,-20.88804491267121
,,1739209660.3116994,-28.58837851428586
,,1739209660.311707,-26.99137008561072
,,1739209660.3117144,-38.13080360867914
,,1739209660.3117218,-19.497575007474538
,,1739209660.3117294,-35.57807855764607
,,1739209660.3117368,-45.120503652039325
,,1739209660.3117445,-38.13080360867914
,,1739209660.3117518,-28.992665084841967
,,1739209660.3117597,-8.720661171623405
,,1739209660.3117669,-35.57807855764607
,,1739209660.3117745,-38.13080360867914
,,1739209660.311782,-38.13080360867914
,,1739209660.3117893,-32.816014438256545
,,1739209660.311797,-31.141103565318943
,,1739209660.3118043,-32.81601443825658
,,1739209660.311812,-35.57807855764607
,,1739209660.3118193,-32.816014438256545
,,1739209660.311827,-22.74004262075133
,,1739209660.3118343,-31.141103565318943
,,1739209660.3118415,-31.141103565318893
,,1739209660.3118494,-38.13080360867914
,,1739209660.3118567,-35.57807855764607
,,1739209660.3118644,-35.57807855764607
,,1739209660.3118718,-38.13080360867914
,,1739209660.3118794,-38.13080360867914
,,1739209660.3118868,-45.120503652039325
,,1739209660.3118942,-45.120503652039325
,,1739209660.3119018,-31.141103565318915
,,1739209660.3119092,-45.120503652039325
,,1739209660.3119168,-26.0356534632528
,,1739209660.3119242,-26.0356534632528
,,1739209660.3119318,-38.13080360867914
,,1739209660.3119392,-45.120503652039325
,,1739209660.3119466,-30.49652367304973
,,1739209660.3119545,-30.49652367304973
,,1739209660.3119617,-38.13080360867914
,,1739209660.3119693,-22.44878636800916
,,1739209660.311977,-15.97707208084488
,,1739209660.3119843,-35.57807855764607
,,1739209660.3119917,-45.120503652039325
,,1739209660.311999,-45.120503652039325
,,1739209660.3120067,-33.981070128970906
,,1739209660.312014,-30.49652367304973
,,1739209660.3120215,-45.120503652039325
,,1739209660.3120291,-32.816014438256545
,,1739209660.3120368,-38.13080360867914
,,1739209660.312044,-45.120503652039325
,,1739209660.3120518,-38.13080360867914
,,1739209660.3120592,-45.120503652039325
,,1739209660.3120666,-38.13080360867914
,,1739209660.3120742,-35.57807855764607
,,1739209660.3120816,-19.45023999044868
,,1739209660.3120892,-45.120503652039325
,,1739209660.3120966,-38.13080360867914
,,1739209660.3121042,-35.57807855764607
,,1739209660.3121116,-33.98107012897096
,,1739209660.312119,-10.459244947857297
,,1739209660.3121266,-26.991370085610747
,,1739209660.312134,-45.120503652039325
,,1739209660.3121417,-33.981070128970906
,,1739209660.312149,-45.120503652039325
,,1739209660.312157,-45.120503652039325
,,1739209660.312164,-33.981070128970906
,,1739209660.3121717,-45.120503652039325
,,1739209660.312179,-33.981070128970906
,,1739209660.3121865,-45.120503652039325
,,1739209660.312194,-32.81601443825658
,,1739209660.3122015,-38.13080360867914
,,1739209660.3122091,-45.120503652039325
,,1739209660.3122163,-45.120503652039325
,,1739209660.312224,-30.49652367304976
,,1739209660.3122315,-45.120503652039325
,,1739209660.312239,-45.120503652039325
,,1739209660.3122466,-45.120503652039325
,,1739209660.312254,-38.13080360867914
,,1739209660.3122616,-17.133997197586602
,,1739209660.312269,-27.8777449560314
,,1739209660.3122766,-45.120503652039325
,,1739209660.312284,-21.676580915188183
,,1739209660.3122914,-32.81601443825658
,,1739209660.312299,-20.888044912671223
,,1739209660.3123064,-32.816014438256545
,,1739209660.312314,-33.981070128970906
,,1739209660.3123214,-32.81601443825658
,,1739209660.312329,-19.22100763878221
,,1739209660.3123364,-9.494006929920126
,,1739209660.3123438,-23.16150712794696
,,1739209660.3123517,-45.120503652039325
,,1739209660.3123589,-30.49652367304973
,,1739209660.3123665,-21.021172418726344
,,1739209660.312374,-25.82631439489636
,,1739209660.3123815,-29.438486411369333
,,1739209660.312389,-45.120503652039325
,,1739209660.3123963,-33.981070128970906
,,1739209660.312404,-27.87774495603141
,,1739209660.3124113,-38.13080360867914
,,1739209660.312419,-45.120503652039325
,,1739209660.3124263,-33.981070128970906
,,1739209660.312434,-30.49652367304973
,,1739209660.312441,-26.487275050834725
,,1739209660.312449,-38.13080360867914
,,1739209660.3124564,-35.57807855764607
,,1739209660.3124638,-38.13080360867914
,,1739209660.3124714,-38.13080360867914
,,1739209660.3124788,-33.981070128970906
,,1739209660.3124864,-45.120503652039325
,,1739209660.3124938,-38.13080360867914
,,1739209660.3125014,-38.13080360867914
,,1739209660.3125088,-38.13080360867914
,,1739209660.3125162,-38.13080360867914
,,1739209660.3125238,-33.981070128970906
,,1739209660.3125312,-38.13080360867914
,,1739209660.3125389,-45.120503652039325
,,1739209660.3125465,-45.120503652039325
,,1739209660.312554,-38.13080360867914
,,1739209660.3125613,-32.816014438256545
,,1739209660.312569,-45.120503652039325
,,1739209660.3125763,-45.120503652039325
,,1739209660.3125837,-38.13080360867914
,,1739209660.3125913,-45.120503652039325
,,1739209660.3125987,-45.120503652039325
,,1739209660.3126063,-45.120503652039325
,,1739209660.3126135,-45.120503652039325
,,1739209660.3126214,-38.13080360867914
,,1739209660.3126287,-45.120503652039325
,,1739209660.312636,-45.120503652039325
,,1739209660.3126438,-38.13080360867914
,,1739209660.3126512,-45.120503652039325
,,1739209660.3126588,-45.120503652039325
,,1739209660.3126662,-32.816014438256545
,,1739209660.3126738,-33.981070128970906
,,1739209660.3126812,-38.13080360867914
,,1739209660.3126886,-45.120503652039325
,,1739209660.3126962,-45.120503652039325
,,1739209660.3127036,-45.120503652039325
