CAN Message, 0x98:0000a06e7ebe017e,Timestamp,Amplitude
,,1739209699.032744,-32.816014438256545
,,1739209699.0327494,-35.57807855764607
,,1739209699.032755,-26.487275050834715
,,1739209699.0327604,-35.57807855764607
,,1739209699.032766,-35.57807855764607
,,1739209699.032771,-35.57807855764607
,,1739209699.0327768,-35.57807855764607
,,1739209699.032782,-35.57807855764607
,,1739209699.0327876,-45.120503652039325
,,1739209699.032793,-45.120503652039325
,,1739209699.0327983,-38.13080360867914
,,1739209699.032804,-45.120503652039325
,,1739209699.0328095,-45.120503652039325
