CAN Message, 0x1a7:0000c50d05245bc6,Timestamp,Amplitude
,,1739209584.9574766,-26.99137008561072
,,1739209584.9574788,-38.13080360867914
,,1739209584.9574811,-13.756469170699392
,,1739209584.9574835,-31.141103565318915
,,1739209584.9574857,-32.816014438256545
,,1739209584.957488,-38.13080360867914
,,1739209584.9574904,-33.981070128970906
,,1739209584.9574926,-45.120503652039325
,,1739209584.957495,-38.13080360867914
,,1739209584.9574974,-38.13080360867914
,,1739209584.9574995,-35.57807855764607
,,1739209584.957502,-38.13080360867914
,,1739209584.9575045,-28.992665084841946
,,1739209584.957507,-45.120503652039325
,,1739209584.9575088,-45.120503652039325
,,1739209584.9575112,-38.13080360867914
,,1739209584.9575136,-18.636903542229977
,,1739209584.9575157,-28.992665084841946
,,1739209584.957518,-38.13080360867914
,,1739209584.9575205,-45.120503652039325
,,1739209584.9575226,-31.141103565318915
,,1739209584.957525,-11.670689512766712
,,1739209584.9575274,-19.692249382447496
,,1739209584.9575298,-26.991370085610736
,,1739209584.957532,-35.57807855764607
,,1739209584.9575343,-33.981070128970906
,,1739209584.9575367,-38.13080360867914
,,1739209584.9575388,-38.13080360867914
,,1739209584.9575412,-38.13080360867914
,,1739209584.9575436,-45.120503652039325
,,1739209584.9575458,-45.120503652039325
,,1739209584.957548,-38.13080360867914
,,1739209584.9575503,-38.13080360867914
,,1739209584.957553,-38.13080360867914
,,1739209584.957555,-45.120503652039325
,,1739209584.9575574,-45.120503652039325
,,1739209584.9575598,-28.992665084841946
,,1739209584.957562,-45.120503652039325
,,1739209584.9575644,-45.120503652039325
,,1739209584.9575667,-33.981070128970906
,,1739209584.957569,-24.74623867263306
,,1739209584.9575713,-33.981070128970906
,,1739209584.9575737,-45.120503652039325
,,1739209584.9575758,-45.120503652039325
,,1739209584.9575782,-31.141103565318915
,,1739209584.9575806,-19.8442046433259
,,1739209584.957583,-45.120503652039325
,,1739209584.957585,-38.13080360867914
,,1739209584.9575877,-33.981070128970906
,,1739209584.95759,-38.13080360867914
,,1739209584.957592,-8.469386281288779
,,1739209584.9575944,-23.75329798047523
,,1739209584.9575968,-26.487275050834725
,,1739209584.957599,-38.13080360867914
,,1739209584.9576013,-38.13080360867914
,,1739209584.9576037,-38.13080360867914
,,1739209584.957606,-26.99137008561072
,,1739209584.9576082,-28.992665084841946
,,1739209584.9576106,-38.13080360867914
,,1739209584.957613,-45.120503652039325
,,1739209584.9576151,-38.13080360867914
,,1739209584.9576175,-38.13080360867914
,,1739209584.95762,-38.13080360867914
,,1739209584.957622,-38.13080360867914
,,1739209584.9576244,-31.141103565318915
,,1739209584.9576268,-38.13080360867914
,,1739209584.9576292,-38.13080360867914
,,1739209584.957631,-38.13080360867914
,,1739209584.9576335,-38.13080360867914
,,1739209584.957636,-45.120503652039325
,,1739209584.9576385,-38.13080360867914
,,1739209584.9576406,-45.120503652039325
,,1739209584.957643,-38.13080360867914
,,1739209584.9576452,-45.120503652039325
,,1739209584.9576476,-30.49652367304976
,,1739209584.95765,-33.981070128970906
,,1739209584.957652,-28.992665084841946
,,1739209584.9576545,-31.141103565318915
,,1739209584.9576569,-25.62660358559016
,,1739209584.9576592,-14.23914276503378
,,1739209584.9576614,-38.13080360867914
,,1739209584.9576638,-32.816014438256545
,,1739209584.9576662,-30.49652367304973
,,1739209584.9576683,-45.120503652039325
,,1739209584.9576707,-33.981070128970906
,,1739209584.957673,-26.487275050834715
,,1739209584.9576752,-45.120503652039325
,,1739209584.9576776,-38.13080360867914
,,1739209584.95768,-38.13080360867914
,,1739209584.9576824,-30.49652367304973
,,1739209584.9576845,-38.13080360867914
,,1739209584.957687,-45.120503652039325
,,1739209584.9576893,-45.120503652039325
,,1739209584.9576914,-38.13080360867914
,,1739209584.9576938,-38.13080360867914
,,1739209584.9576962,-35.57807855764607
,,1739209584.9576983,-45.120503652039325
,,1739209584.9577007,-25.82631439489636
,,1739209584.957703,-45.120503652039325
,,1739209584.9577053,-35.57807855764607
,,1739209584.9577076,-38.13080360867914
,,1739209584.95771,-38.13080360867914
,,1739209584.9577124,-32.816014438256545
,,1739209584.9577146,-26.99137008561072
,,1739209584.957717,-38.13080360867914
,,1739209584.957719,-38.13080360867914
,,1739209584.9577217,-32.816014438256545
,,1739209584.957724,-38.13080360867914
,,1739209584.9577262,-27.877744956031417
,,1739209584.9577284,-38.13080360867914
,,1739209584.9577308,-38.13080360867914
,,1739209584.9577332,-45.120503652039325
,,1739209584.9577355,-38.13080360867914
,,1739209584.9577377,-24.746238672633048
,,1739209584.95774,-33.981070128970906
,,1739209584.9577425,-45.120503652039325
,,1739209584.9577446,-38.13080360867914
,,1739209584.957747,-33.98107012897096
,,1739209584.9577494,-45.120503652039325
,,1739209584.9577515,-35.57807855764607
,,1739209584.957754,-35.57807855764607
,,1739209584.9577563,-26.99137008561072
,,1739209584.957759,-38.13080360867914
,,1739209584.9577608,-45.120503652039325
,,1739209584.9577632,-38.13080360867914
,,1739209584.9577656,-45.120503652039325
,,1739209584.9577675,-45.120503652039325
,,1739209584.95777,-38.13080360867914
,,1739209584.9577725,-45.120503652039325
,,1739209584.9577746,-38.13080360867914
,,1739209584.957777,-33.981070128970906
,,1739209584.9577794,-38.13080360867914
,,1739209584.9577816,-45.120503652039325
,,1739209584.957784,-26.0356534632528
,,1739209584.9577863,-32.816014438256545
,,1739209584.9577887,-31.14110356531892
,,1739209584.9577909,-17.788531000973595
,,1739209584.9577932,-15.87254369406017
,,1739209584.9577956,-28.992665084841946
,,1739209584.9577978,-28.992665084841946
,,1739209584.9578,-35.57807855764607
,,1739209584.9578023,-28.21854285175415
,,1739209584.957805,-32.816014438256545
,,1739209584.957807,-38.13080360867914
,,1739209584.9578094,-38.13080360867914
,,1739209584.9578118,-31.141103565318893
,,1739209584.957814,-28.58837851428586
,,1739209584.9578164,-45.120503652039325
,,1739209584.9578187,-38.13080360867914
,,1739209584.957821,-32.816014438256545
,,1739209584.9578233,-26.99137008561072
,,1739209584.9578257,-27.267205301931607
,,1739209584.9578278,-33.981070128970906
,,1739209584.9578302,-45.120503652039325
,,1739209584.9578326,-24.589719217205094
,,1739209584.9578347,-18.48349439814281
,,1739209584.957837,-13.606805149564687
,,1739209584.9578395,-38.13080360867914
,,1739209584.957842,-32.816014438256545
,,1739209584.957844,-38.13080360867914
,,1739209584.9578464,-19.00327057196587
,,1739209584.9578488,-25.077289914212862
,,1739209584.957851,-45.120503652039325
,,1739209584.9578533,-29.438486411369333
,,1739209584.9578557,-30.49652367304976
,,1739209584.9578578,-9.271540210664792
,,1739209584.9578602,-15.690507718378887
,,1739209584.9578626,-31.141103565318943
,,1739209584.957865,-32.816014438256545
,,1739209584.9578671,-33.981070128970906
,,1739209584.9578695,-25.82631439489636
,,1739209584.957872,-45.120503652039325
,,1739209584.957874,-38.13080360867914
,,1739209584.9578764,-33.981070128970906
,,1739209584.9578788,-38.13080360867914
,,1739209584.957881,-45.120503652039325
,,1739209584.9578834,-45.120503652039325
,,1739209584.9578855,-38.13080360867914
,,1739209584.957888,-32.816014438256545
,,1739209584.9578905,-38.13080360867914
,,1739209584.957893,-45.120503652039325
,,1739209584.957895,-38.13080360867914
,,1739209584.9578972,-30.49652367304973
,,1739209584.9578996,-38.13080360867914
,,1739209584.957902,-19.35709014998136
,,1739209584.957904,-24.74623867263306
,,1739209584.9579065,-45.120503652039325
,,1739209584.9579089,-45.120503652039325
,,1739209584.957911,-38.13080360867914
,,1739209584.9579134,-38.13080360867914
,,1739209584.9579158,-28.992665084841946
,,1739209584.9579182,-33.981070128970906
,,1739209584.9579203,-35.57807855764607
,,1739209584.9579227,-38.13080360867914
,,1739209584.957925,-10.975784155746265
,,1739209584.9579272,-24.15140352195873
,,1739209584.9579296,-31.141103565318915
,,1739209584.957932,-32.81601443825658
,,1739209584.957934,-24.438645034577675
,,1739209584.9579363,-18.299052888300974
,,1739209584.957939,-45.120503652039325
,,1739209584.9579413,-27.8777449560314
,,1739209584.9579434,-25.25278630937684
,,1739209584.9579458,-16.51712358632935
,,1739209584.9579482,-9.142455227996363
,,1739209584.9579504,-31.141103565318943
,,1739209584.9579527,-31.141103565318915
,,1739209584.9579551,-32.816014438256545
,,1739209584.9579573,-38.13080360867914
,,1739209584.9579597,-45.120503652039325
,,1739209584.957962,-38.13080360867914
,,1739209584.9579642,-38.13080360867914
,,1739209584.9579666,-45.120503652039325
,,1739209584.957969,-45.120503652039325
,,1739209584.957971,-28.992665084841946
,,1739209584.9579737,-45.120503652039325
,,1739209584.957976,-45.120503652039325
,,1739209584.9579782,-33.981070128970906
,,1739209584.9579804,-25.826314394896364
,,1739209584.9579828,-32.816014438256545
,,1739209584.9579852,-38.13080360867914
,,1739209584.9579873,-45.120503652039325
,,1739209584.9579897,-33.981070128970906
,,1739209584.957992,-33.981070128970906
,,1739209584.9579945,-45.120503652039325
,,1739209584.9579966,-35.57807855764607
,,1739209584.957999,-45.120503652039325
,,1739209584.9580014,-23.50682362968953
,,1739209584.9580035,-25.25278630937684
,,1739209584.958006,-45.120503652039325
,,1739209584.9580083,-31.141103565318915
,,1739209584.9580104,-38.13080360867914
,,1739209584.9580128,-38.13080360867914
,,1739209584.9580152,-38.13080360867914
,,1739209584.958017,-28.992665084841946
,,1739209584.9580195,-33.981070128970906
,,1739209584.958022,-45.120503652039325
,,1739209584.9580245,-31.141103565318915
,,1739209584.9580266,-27.8777449560314
,,1739209584.958029,-45.120503652039325
,,1739209584.9580314,-45.120503652039325
,,1739209584.9580336,-38.13080360867914
,,1739209584.958036,-27.267205301931607
,,1739209584.9580383,-45.120503652039325
,,1739209584.9580405,-45.120503652039325
,,1739209584.9580429,-32.816014438256545
,,1739209584.9580452,-45.120503652039325
,,1739209584.9580476,-15.851936562542374
,,1739209584.9580498,-45.120503652039325
,,1739209584.9580522,-32.816014438256545
,,1739209584.9580543,-38.13080360867914
,,1739209584.9580567,-33.981070128970906
,,1739209584.958059,-38.13080360867914
,,1739209584.9580617,-45.120503652039325
,,1739209584.9580636,-38.13080360867914
,,1739209584.958066,-29.438486411369333
,,1739209584.9580684,-33.981070128970906
,,1739209584.9580708,-38.13080360867914
,,1739209584.958073,-45.120503652039325
,,1739209584.9580753,-45.120503652039325
,,1739209584.9580777,-38.13080360867914
,,1739209584.9580798,-35.57807855764607
,,1739209584.9580822,-31.14110356531892
,,1739209584.9580846,-35.57807855764607
,,1739209584.9580867,-38.13080360867914
,,1739209584.958089,-45.120503652039325
,,1739209584.9580915,-33.981070128970906
,,1739209584.9580936,-45.120503652039325
,,1739209584.958096,-45.120503652039325
,,1739209584.9580984,-35.57807855764607
,,1739209584.9581008,-30.49652367304973
,,1739209584.958103,-24.589719217205094
,,1739209584.958105,-45.120503652039325
,,1739209584.9581077,-45.120503652039325
,,1739209584.95811,-38.13080360867914
,,1739209584.9581122,-26.991370085610736
,,1739209584.9581146,-20.16506027657481
,,1739209584.9581168,-45.120503652039325
,,1739209584.9581192,-38.13080360867914
,,1739209584.9581215,-28.58837851428586
,,1739209584.958124,-38.13080360867914
,,1739209584.958126,-45.120503652039325
,,1739209584.9581285,-45.120503652039325
,,1739209584.9581308,-23.273589343863303
,,1739209584.958133,-32.816014438256545
,,1739209584.9581354,-45.120503652039325
