CAN Message, 0x1d3:000042e614718390,Timestamp,Amplitude
,,1739209753.352662,-38.13080360867914
,,1739209753.3526628,-38.13080360867914
,,1739209753.3526635,-45.120503652039325
,,1739209753.3526645,-45.120503652039325
,,1739209753.3526652,-35.57807855764607
,,1739209753.352666,-38.13080360867914
,,1739209753.3526666,-45.120503652039325
,,1739209753.3526676,-35.57807855764607
,,1739209753.3526683,-38.13080360867914
,,1739209753.352669,-45.120503652039325
,,1739209753.35267,-33.981070128970906
,,1739209753.352671,-32.816014438256545
,,1739209753.3526714,-31.141103565318943
,,1739209753.3526723,-13.310647844171983
,,1739209753.352673,-13.287805215211243
,,1739209753.3526738,-31.141103565318943
,,1739209753.3526745,-29.438486411369333
,,1739209753.3526754,-38.13080360867914
,,1739209753.3526762,-45.120503652039325
,,1739209753.3526769,-35.57807855764607
,,1739209753.3526778,-33.981070128970906
,,1739209753.3526783,-33.981070128970906
,,1739209753.3526793,-45.120503652039325
,,1739209753.3526802,-45.120503652039325
,,1739209753.352681,-38.13080360867914
,,1739209753.3526816,-38.13080360867914
,,1739209753.3526824,-45.120503652039325
,,1739209753.3526833,-38.13080360867914
,,1739209753.352684,-31.141103565318915
,,1739209753.3526847,-35.57807855764607
,,1739209753.3526857,-38.13080360867914
,,1739209753.3526864,-38.13080360867914
,,1739209753.3526871,-31.14110356531892
,,1739209753.352688,-33.981070128970906
,,1739209753.3526888,-38.13080360867914
,,1739209753.3526895,-45.120503652039325
,,1739209753.3526902,-38.13080360867914
,,1739209753.3526912,-38.13080360867914
,,1739209753.352692,-45.120503652039325
,,1739209753.3526926,-38.13080360867914
,,1739209753.3526936,-28.992665084841946
,,1739209753.3526945,-30.49652367304973
,,1739209753.352695,-33.981070128970906
,,1739209753.352696,-38.13080360867914
,,1739209753.352697,-45.120503652039325
,,1739209753.3526974,-38.13080360867914
,,1739209753.3526983,-35.57807855764607
,,1739209753.352699,-45.120503652039325
,,1739209753.3526998,-25.82631439489636
,,1739209753.3527005,-24.589719217205094
,,1739209753.3527014,-45.120503652039325
,,1739209753.352702,-38.13080360867914
,,1739209753.3527029,-38.13080360867914
,,1739209753.3527038,-38.13080360867914
,,1739209753.3527043,-45.120503652039325
,,1739209753.3527052,-38.13080360867914
,,1739209753.3527062,-32.816014438256545
,,1739209753.352707,-38.13080360867914
,,1739209753.3527076,-45.120503652039325
,,1739209753.3527083,-45.120503652039325
,,1739209753.3527093,-38.13080360867914
,,1739209753.35271,-38.13080360867914
,,1739209753.3527107,-45.120503652039325
,,1739209753.3527117,-38.13080360867914
,,1739209753.3527124,-38.13080360867914
,,1739209753.352713,-38.13080360867914
,,1739209753.352714,-21.522148828640407
,,1739209753.3527148,-45.120503652039325
,,1739209753.3527155,-35.57807855764607
,,1739209753.3527162,-27.8777449560314
,,1739209753.3527172,-45.120503652039325
,,1739209753.352718,-15.534864819819614
,,1739209753.3527186,-24.746238672633048
,,1739209753.3527195,-45.120503652039325
,,1739209753.3527205,-32.816014438256545
,,1739209753.352721,-38.13080360867914
,,1739209753.352722,-45.120503652039325
,,1739209753.3527226,-38.13080360867914
,,1739209753.3527234,-32.816014438256545
,,1739209753.3527243,-38.13080360867914
,,1739209753.352725,-20.10991102986178
,,1739209753.3527255,-23.273589343863318
,,1739209753.3527265,-33.98107012897096
,,1739209753.3527274,-33.981070128970906
,,1739209753.352728,-38.13080360867914
,,1739209753.3527288,-38.13080360867914
,,1739209753.3527298,-45.120503652039325
,,1739209753.3527305,-45.120503652039325
,,1739209753.3527312,-32.816014438256545
,,1739209753.3527322,-30.49652367304973
,,1739209753.352733,-10.417869182388506
,,1739209753.3527336,-17.133997197586602
,,1739209753.3527343,-25.82631439489636
,,1739209753.3527353,-38.13080360867914
,,1739209753.352736,-38.13080360867914
,,1739209753.3527367,-45.120503652039325
,,1739209753.3527377,-45.120503652039325
,,1739209753.3527384,-22.17584139042336
,,1739209753.352739,-32.816014438256545
,,1739209753.35274,-45.120503652039325
,,1739209753.3527408,-38.13080360867914
,,1739209753.3527417,-32.816014438256545
,,1739209753.3527422,-45.120503652039325
,,1739209753.3527431,-45.120503652039325
,,1739209753.352744,-45.120503652039325
,,1739209753.3527446,-28.21854285175415
,,1739209753.3527455,-35.57807855764607
,,1739209753.3527462,-45.120503652039325
,,1739209753.352747,-38.13080360867914
,,1739209753.352748,-27.8777449560314
,,1739209753.3527486,-35.57807855764607
,,1739209753.352749,-45.120503652039325
,,1739209753.3527503,-32.816014438256545
,,1739209753.352751,-26.487275050834725
,,1739209753.3527515,-38.13080360867914
,,1739209753.3527524,-32.816014438256545
,,1739209753.3527534,-45.120503652039325
,,1739209753.352754,-45.120503652039325
,,1739209753.3527548,-38.13080360867914
,,1739209753.3527558,-15.013264998121564
,,1739209753.3527565,-33.98107012897096
,,1739209753.3527572,-29.438486411369333
,,1739209753.3527582,-28.58837851428586
,,1739209753.352759,-38.13080360867914
,,1739209753.3527596,-38.13080360867914
,,1739209753.3527603,-38.13080360867914
,,1739209753.3527613,-45.120503652039325
,,1739209753.352762,-35.57807855764607
,,1739209753.3527627,-45.120503652039325
,,1739209753.3527637,-32.816014438256545
,,1739209753.3527644,-35.57807855764607
,,1739209753.352765,-45.120503652039325
,,1739209753.352766,-33.981070128970906
,,1739209753.3527668,-33.98107012897096
,,1739209753.3527677,-30.49652367304976
,,1739209753.3527682,-32.816014438256545
,,1739209753.3527691,-45.120503652039325
,,1739209753.35277,-38.13080360867914
,,1739209753.3527706,-22.002965041481744
,,1739209753.3527715,-33.981070128970906
,,1739209753.3527722,-45.120503652039325
,,1739209753.352773,-38.13080360867914
,,1739209753.352774,-38.13080360867914
,,1739209753.3527746,-38.13080360867914
,,1739209753.352775,-45.120503652039325
,,1739209753.352776,-38.13080360867914
,,1739209753.352777,-33.981070128970906
,,1739209753.3527775,-45.120503652039325
,,1739209753.3527784,-45.120503652039325
,,1739209753.3527794,-32.816014438256545
,,1739209753.35278,-45.120503652039325
,,1739209753.3527808,-32.816014438256545
,,1739209753.3527818,-23.506823629689546
,,1739209753.3527825,-13.391556674517531
,,1739209753.3527832,-26.99137008561072
,,1739209753.3527842,-38.13080360867914
,,1739209753.3527849,-45.120503652039325
,,1739209753.3527856,-25.25278630937684
,,1739209753.3527863,-26.487275050834715
,,1739209753.3527873,-38.13080360867914
,,1739209753.352788,-45.120503652039325
,,1739209753.3527887,-45.120503652039325
,,1739209753.3527896,-45.120503652039325
,,1739209753.3527904,-33.98107012897096
,,1739209753.352791,-33.981070128970906
,,1739209753.352792,-38.13080360867914
,,1739209753.3527927,-33.981070128970906
,,1739209753.3527937,-45.120503652039325
,,1739209753.3527942,-38.13080360867914
,,1739209753.3527951,-38.13080360867914
,,1739209753.3527958,-26.03565346325281
,,1739209753.3527966,-30.49652367304973
,,1739209753.3527975,-23.506823629689546
,,1739209753.3527982,-45.120503652039325
,,1739209753.352799,-28.992665084841946
,,1739209753.3528,-38.13080360867914
,,1739209753.3528006,-38.13080360867914
,,1739209753.352801,-38.13080360867914
,,1739209753.352802,-38.13080360867914
,,1739209753.352803,-38.13080360867914
,,1739209753.3528037,-22.54371790334745
,,1739209753.3528044,-12.980016857919876
,,1739209753.3528054,-11.352909697990494
,,1739209753.352806,-23.38864096791655
,,1739209753.3528068,-38.13080360867914
,,1739209753.3528078,-38.13080360867914
,,1739209753.3528085,-45.120503652039325
,,1739209753.3528092,-45.120503652039325
,,1739209753.35281,-45.120503652039325
,,1739209753.3528109,-38.13080360867914
,,1739209753.3528116,-45.120503652039325
,,1739209753.3528123,-38.13080360867914
,,1739209753.3528132,-38.13080360867914
,,1739209753.352814,-45.120503652039325
,,1739209753.352815,-38.13080360867914
,,1739209753.3528156,-35.57807855764607
,,1739209753.3528163,-27.267205301931607
,,1739209753.352817,-38.13080360867914
,,1739209753.352818,-38.13080360867914
,,1739209753.3528187,-45.120503652039325
,,1739209753.3528194,-27.267205301931607
,,1739209753.3528202,-28.992665084841946
,,1739209753.352821,-27.267205301931607
,,1739209753.3528218,-27.267205301931607
,,1739209753.3528223,-45.120503652039325
,,1739209753.3528235,-35.57807855764607
,,1739209753.3528242,-35.57807855764607
,,1739209753.352825,-45.120503652039325
,,1739209753.352826,-38.13080360867914
,,1739209753.3528266,-38.13080360867914
,,1739209753.3528273,-28.992665084841946
,,1739209753.352828,-31.141103565318915
,,1739209753.352829,-45.120503652039325
,,1739209753.3528297,-38.13080360867914
,,1739209753.3528304,-31.141103565318915
,,1739209753.3528314,-33.981070128970906
,,1739209753.352832,-45.120503652039325
,,1739209753.3528328,-45.120503652039325
,,1739209753.3528335,-45.120503652039325
,,1739209753.3528345,-38.13080360867914
,,1739209753.3528352,-35.57807855764607
,,1739209753.352836,-45.120503652039325
,,1739209753.3528368,-31.141103565318915
,,1739209753.3528376,-25.82631439489636
,,1739209753.3528385,-24.15140352195872
,,1739209753.3528392,-26.99137008561072
,,1739209753.35284,-45.120503652039325
,,1739209753.352841,-38.13080360867914
,,1739209753.3528416,-30.49652367304973
,,1739209753.3528423,-27.267205301931607
,,1739209753.352843,-19.40341533395241
,,1739209753.352844,-25.077289914212862
,,1739209753.3528447,-38.13080360867914
,,1739209753.3528454,-38.13080360867914
,,1739209753.352846,-38.13080360867914
,,1739209753.352847,-45.120503652039325
,,1739209753.3528478,-38.13080360867914
,,1739209753.3528483,-35.57807855764607
,,1739209753.3528495,-38.13080360867914
,,1739209753.3528502,-38.13080360867914
,,1739209753.352851,-38.13080360867914
,,1739209753.352852,-38.13080360867914
,,1739209753.3528526,-38.13080360867914
,,1739209753.3528533,-38.13080360867914
,,1739209753.352854,-45.120503652039325
,,1739209753.352855,-45.120503652039325
,,1739209753.3528557,-45.120503652039325
,,1739209753.3528564,-31.141103565318943
,,1739209753.3528574,-38.13080360867914
,,1739209753.352858,-45.120503652039325
,,1739209753.3528588,-45.120503652039325
,,1739209753.3528595,-29.43848641136937
,,1739209753.3528605,-32.816014438256545
,,1739209753.3528612,-21.446944441779117
,,1739209753.352862,-25.62660358559016
,,1739209753.3528628,-38.13080360867914
,,1739209753.3528636,-33.981070128970906
,,1739209753.3528645,-27.877744956031417
,,1739209753.3528652,-11.76592464514545
,,1739209753.352866,-13.322114371807425
,,1739209753.3528666,-29.438486411369347
,,1739209753.3528676,-31.141103565318915
,,1739209753.3528683,-38.13080360867914
,,1739209753.352869,-45.120503652039325
,,1739209753.35287,-38.13080360867914
,,1739209753.3528707,-35.57807855764607
,,1739209753.3528714,-38.13080360867914
,,1739209753.352872,-24.29264994887477
,,1739209753.352873,-35.57807855764607
,,1739209753.3528738,-45.120503652039325
,,1739209753.3528745,-35.57807855764607
,,1739209753.3528757,-38.13080360867914
,,1739209753.3528762,-45.120503652039325
,,1739209753.352877,-38.13080360867914
,,1739209753.352878,-38.13080360867914
,,1739209753.3528786,-26.991370085610736
,,1739209753.3528793,-35.57807855764607
,,1739209753.35288,-45.120503652039325
,,1739209753.352881,-38.13080360867914
,,1739209753.3528817,-45.120503652039325
,,1739209753.3528824,-35.57807855764607
,,1739209753.352883,-33.981070128970906
,,1739209753.352884,-19.69224938244749
,,1739209753.3528848,-28.992665084841946
,,1739209753.3528855,-33.981070128970906
,,1739209753.3528864,-32.816014438256545
,,1739209753.3528872,-45.120503652039325
,,1739209753.352888,-8.796943189648559
,,1739209753.3528888,-17.85323156177357
,,1739209753.3528895,-35.57807855764607
,,1739209753.3528905,-29.438486411369333
,,1739209753.3528912,-38.13080360867914
,,1739209753.352892,-35.57807855764607
,,1739209753.3528926,-38.13080360867914
,,1739209753.3528936,-45.120503652039325
,,1739209753.3528943,-31.141103565318893
,,1739209753.352895,-35.57807855764607
,,1739209753.352896,-45.120503652039325
,,1739209753.3528967,-45.120503652039325
,,1739209753.3528974,-25.62660358559016
,,1739209753.352898,-23.506823629689546
,,1739209753.352899,-45.120503652039325
,,1739209753.3528998,-45.120503652039325
,,1739209753.3529005,-33.981070128970906
,,1739209753.3529017,-38.13080360867914
,,1739209753.3529022,-38.13080360867914
,,1739209753.352903,-45.120503652039325
,,1739209753.3529038,-31.141103565318915
,,1739209753.3529046,-26.99137008561072
,,1739209753.3529053,-38.13080360867914
,,1739209753.352906,-38.13080360867914
,,1739209753.352907,-29.438486411369333
,,1739209753.3529077,-32.816014438256545
,,1739209753.3529084,-45.120503652039325
,,1739209753.352909,-38.13080360867914
,,1739209753.35291,-38.13080360867914
,,1739209753.3529108,-32.816014438256545
,,1739209753.3529117,-33.981070128970906
,,1739209753.3529124,-45.120503652039325
,,1739209753.3529131,-33.981070128970906
,,1739209753.352914,-25.25278630937684
,,1739209753.3529148,-18.335319861638148
,,1739209753.3529155,-33.981070128970906
,,1739209753.3529162,-38.13080360867914
,,1739209753.3529172,-38.13080360867914
,,1739209753.352918,-38.13080360867914
,,1739209753.3529186,-38.13080360867914
,,1739209753.3529196,-45.120503652039325
,,1739209753.3529203,-31.141103565318915
,,1739209753.352921,-32.816014438256545
,,1739209753.3529215,-35.57807855764607
,,1739209753.352923,-45.120503652039325
,,1739209753.3529234,-45.120503652039325
,,1739209753.352924,-45.120503652039325
,,1739209753.352925,-38.13080360867914
,,1739209753.3529258,-38.13080360867914
,,1739209753.3529265,-45.120503652039325
,,1739209753.3529274,-35.57807855764607
,,1739209753.3529282,-38.13080360867914
,,1739209753.3529289,-45.120503652039325
,,1739209753.3529298,-26.991370085610747
,,1739209753.3529303,-38.13080360867914
,,1739209753.3529313,-45.120503652039325
,,1739209753.352932,-38.13080360867914
,,1739209753.352933,-45.120503652039325
,,1739209753.3529336,-30.49652367304973
,,1739209753.3529344,-35.57807855764607
,,1739209753.3529353,-45.120503652039325
,,1739209753.352936,-23.75329798047523
,,1739209753.3529367,-26.0356534632528
,,1739209753.3529377,-28.58837851428586
,,1739209753.3529384,-45.120503652039325
,,1739209753.3529391,-33.981070128970906
,,1739209753.3529398,-35.57807855764607
,,1739209753.3529408,-38.13080360867914
,,1739209753.3529415,-45.120503652039325
,,1739209753.3529422,-38.13080360867914
,,1739209753.3529432,-35.57807855764607
,,1739209753.352944,-38.13080360867914
,,1739209753.3529446,-45.120503652039325
,,1739209753.3529456,-31.141103565318915
,,1739209753.3529463,-38.13080360867914
,,1739209753.352947,-45.120503652039325
,,1739209753.3529477,-32.816014438256545
,,1739209753.352949,-7.142982365532184
,,1739209753.3529494,-22.44878636800916
,,1739209753.35295,-28.992665084841946
,,1739209753.352951,-33.981070128970906
,,1739209753.3529518,-38.13080360867914
,,1739209753.3538,-35.57807855764607
,,1739209753.353804,-21.67658091518819
,,1739209753.353808,-26.99137008561072
,,1739209753.3538115,-20.165060276574795
,,1739209753.3538158,-31.141103565318915
,,1739209753.3538198,-45.120503652039325
,,1739209753.3538237,-45.120503652039325
,,1739209753.3538277,-32.816014438256545
,,1739209753.3538318,-32.816014438256545
,,1739209753.3538356,-32.816014438256545
,,1739209753.3538396,-38.13080360867914
,,1739209753.3538437,-35.57807855764607
,,1739209753.3538475,-38.13080360867914
,,1739209753.3538516,-30.49652367304973
,,1739209753.3538554,-45.120503652039325
,,1739209753.3538594,-38.13080360867914
,,1739209753.3538637,-32.816014438256545
,,1739209753.3538673,-26.487275050834725
,,1739209753.353871,-31.141103565318943
,,1739209753.3538752,-38.13080360867914
,,1739209753.3538792,-45.120503652039325
,,1739209753.3538833,-35.57807855764607
,,1739209753.353887,-45.120503652039325
,,1739209753.3538911,-45.120503652039325
,,1739209753.3538952,-38.13080360867914
,,1739209753.353899,-35.57807855764607
,,1739209753.353903,-38.13080360867914
,,1739209753.3539069,-45.120503652039325
,,1739209753.353911,-45.120503652039325
,,1739209753.353915,-45.120503652039325
,,1739209753.3539188,-38.13080360867914
,,1739209753.3539228,-38.13080360867914
,,1739209753.353927,-45.120503652039325
,,1739209753.3539307,-35.57807855764607
,,1739209753.3539348,-45.120503652039325
,,1739209753.3539386,-45.120503652039325
,,1739209753.3539426,-38.13080360867914
,,1739209753.3539467,-45.120503652039325
,,1739209753.3539505,-38.13080360867914
,,1739209753.3539546,-32.816014438256545
,,1739209753.3539586,-38.13080360867914
,,1739209753.3539624,-45.120503652039325
,,1739209753.3539665,-38.13080360867914
,,1739209753.3539703,-45.120503652039325
,,1739209753.3539743,-45.120503652039325
,,1739209753.3539784,-32.816014438256545
,,1739209753.3539822,-26.487275050834725
,,1739209753.3539865,-45.120503652039325
,,1739209753.35399,-38.13080360867914
,,1739209753.353994,-38.13080360867914
,,1739209753.3539982,-33.981070128970906
,,1739209753.354002,-35.57807855764607
,,1739209753.354006,-38.13080360867914
