CAN Message; 0x1bb:0000ab7853bbfcc9
Timestamp;Amplitude
1739209640.9517648;-45.120503652039325
1739209640.9517658;-45.120503652039325
1739209640.951767;-45.120503652039325
1739209640.9517682;-38.13080360867914
1739209640.951769;-35.57807855764607
1739209640.9517703;-35.57807855764607
1739209640.9517713;-45.120503652039325
1739209640.9517725;-45.120503652039325
1739209640.9517734;-38.13080360867914
1739209640.9517746;-33.981070128970906
1739209640.9517756;-45.120503652039325
1739209640.9517767;-45.120503652039325
1739209640.9517777;-32.816014438256545
1739209640.951779;-31.141103565318893
1739209640.95178;-45.120503652039325
1739209640.951781;-38.13080360867914
1739209640.9517822;-35.57807855764607
1739209640.9517832;-30.49652367304973
1739209640.9517844;-38.13080360867914
1739209640.9517853;-38.13080360867914
1739209640.9517865;-45.120503652039325
1739209640.9517875;-45.120503652039325
1739209640.9517887;-38.13080360867914
1739209640.9517899;-45.120503652039325
1739209640.9517908;-45.120503652039325
1739209640.951792;-33.981070128970956
1739209640.951793;-45.120503652039325
1739209640.9517941;-45.120503652039325
1739209640.951795;-38.13080360867914
1739209640.9517963;-38.13080360867914
1739209640.9517972;-45.120503652039325
1739209640.9517984;-45.120503652039325
1739209640.9517994;-38.13080360867914
1739209640.9518006;-26.991370085610722
1739209640.9518018;-38.13080360867914
1739209640.9518027;-45.120503652039325
1739209640.951804;-35.57807855764607
1739209640.9518049;-30.49652367304973
1739209640.951806;-45.120503652039325
1739209640.951807;-38.13080360867914
1739209640.9518082;-38.13080360867914
1739209640.9518092;-32.81601443825658
1739209640.9518104;-38.13080360867914
1739209640.9518116;-38.13080360867914
1739209640.9518125;-45.120503652039325
1739209640.9518137;-45.120503652039325
1739209640.9518147;-38.13080360867914
1739209640.9518158;-35.57807855764607
1739209640.9518168;-38.13080360867914
1739209640.951818;-33.981070128970906
1739209640.951819;-35.57807855764607
1739209640.9518201;-35.57807855764607
1739209640.951821;-45.120503652039325
1739209640.9518223;-45.120503652039325
1739209640.9518235;-38.13080360867914
1739209640.9518244;-45.120503652039325
1739209640.9518256;-45.120503652039325
1739209640.9518266;-45.120503652039325
1739209640.9518278;-35.57807855764607
1739209640.9518287;-35.57807855764607
1739209640.95183;-45.120503652039325
1739209640.9518309;-45.120503652039325
1739209640.951832;-38.13080360867914
1739209640.951833;-45.120503652039325
1739209640.9518342;-38.13080360867914
1739209640.9518354;-35.57807855764607
1739209640.9518363;-33.981070128970906
1739209640.9518375;-38.13080360867914
1739209640.9518385;-38.13080360867914
1739209640.9518397;-38.13080360867914
1739209640.9518406;-45.120503652039325
1739209640.9518418;-38.13080360867914
1739209640.9518428;-45.120503652039325
1739209640.951844;-33.981070128970906
1739209640.9518452;-33.981070128970906
1739209640.9518461;-35.57807855764607
1739209640.9518473;-38.13080360867914
1739209640.9518483;-38.13080360867914
1739209640.9518495;-35.57807855764607
1739209640.9518504;-35.57807855764607
1739209640.9518516;-38.13080360867914
1739209640.9518526;-38.13080360867914
1739209640.9518538;-33.981070128970906
1739209640.9518547;-38.13080360867914
1739209640.951856;-45.120503652039325
1739209640.951857;-38.13080360867914
1739209640.951858;-45.120503652039325
1739209640.9518592;-45.120503652039325
1739209640.9518602;-38.13080360867914
1739209640.9518614;-38.13080360867914
1739209640.9518623;-38.13080360867914
1739209640.9518635;-45.120503652039325
1739209640.9518645;-38.13080360867914
1739209640.9518657;-45.120503652039325
1739209640.9518666;-35.57807855764607
1739209640.9518678;-38.13080360867914
1739209640.951869;-38.13080360867914
1739209640.95187;-38.13080360867914
1739209640.9518712;-45.120503652039325
1739209640.951872;-45.120503652039325
1739209640.9518733;-38.13080360867914
1739209640.9518743;-35.57807855764607
1739209640.9518754;-45.120503652039325
1739209640.9518764;-45.120503652039325
1739209640.9518776;-35.57807855764607
1739209640.9518788;-38.13080360867914
1739209640.9518797;-45.120503652039325
1739209640.951881;-45.120503652039325
1739209640.951882;-38.13080360867914
1739209640.951883;-38.13080360867914
1739209640.951884;-38.13080360867914
1739209640.9518852;-45.120503652039325
1739209640.9518862;-45.120503652039325
1739209640.9518874;-38.13080360867914
1739209640.9518883;-45.120503652039325
1739209640.9518895;-45.120503652039325
1739209640.9518907;-45.120503652039325
1739209640.9518917;-45.120503652039325
1739209640.9518929;-38.13080360867914
1739209640.9518938;-38.13080360867914
1739209640.951895;-38.13080360867914
1739209640.951896;-38.13080360867914
1739209640.9518971;-33.981070128970906
1739209640.951898;-45.120503652039325
1739209640.9518993;-33.981070128970906
1739209640.9519005;-35.57807855764607
1739209640.9519014;-45.120503652039325
1739209640.9519026;-45.120503652039325
1739209640.9519036;-35.57807855764607
1739209640.9519048;-45.120503652039325
1739209640.9519057;-38.13080360867914
1739209640.951907;-35.57807855764607
1739209640.9519079;-38.13080360867914
1739209640.951909;-45.120503652039325
1739209640.95191;-38.13080360867914
1739209640.9519112;-33.981070128970906
1739209640.9519145;-45.120503652039325
1739209640.951918;-38.13080360867914
1739209640.9519212;-38.13080360867914
1739209640.9519243;-45.120503652039325
1739209640.9519277;-33.981070128970906
1739209640.951931;-38.13080360867914
1739209640.9519343;-45.120503652039325
1739209640.9519377;-45.120503652039325
1739209640.951941;-38.13080360867914
1739209640.9519444;-35.57807855764607
1739209640.9519475;-38.13080360867914
1739209640.9519508;-45.120503652039325
1739209640.9519541;-35.57807855764607
1739209640.9519575;-33.981070128970906
1739209640.9519608;-45.120503652039325
1739209640.9519641;-38.13080360867914
1739209640.9519672;-35.57807855764607
1739209640.9519706;-38.13080360867914
1739209640.951974;-45.120503652039325
1739209640.9519773;-35.57807855764607
1739209640.9519806;-38.13080360867914
1739209640.951984;-45.120503652039325
1739209640.9519873;-38.13080360867914
1739209640.9519904;-38.13080360867914
1739209640.9519937;-38.13080360867914
1739209640.951997;-35.57807855764607
1739209640.9520004;-45.120503652039325
1739209640.9520037;-45.120503652039325
1739209640.952007;-33.981070128970906
1739209640.9520104;-38.13080360867914
1739209640.9520135;-45.120503652039325
1739209640.9520168;-45.120503652039325
1739209640.9520202;-38.13080360867914
1739209640.9520235;-45.120503652039325
1739209640.9520268;-35.57807855764607
1739209640.9520302;-35.57807855764607
1739209640.9520335;-45.120503652039325
1739209640.9520366;-45.120503652039325
1739209640.95204;-35.57807855764607
1739209640.9520433;-35.57807855764607
1739209640.9520466;-38.13080360867914
1739209640.95205;-38.13080360867914
1739209640.9520533;-45.120503652039325
1739209640.9520566;-45.120503652039325
1739209640.9520597;-45.120503652039325
1739209640.952063;-45.120503652039325
1739209640.9520664;-45.120503652039325
1739209640.9520698;-45.120503652039325
1739209640.952073;-45.120503652039325
1739209640.9520764;-45.120503652039325
1739209640.9520795;-45.120503652039325
1739209640.9520829;-45.120503652039325
1739209640.9520862;-38.13080360867914
1739209640.9520895;-45.120503652039325
1739209640.952093;-38.13080360867914
1739209640.9520962;-33.981070128970906
1739209640.9520996;-45.120503652039325
1739209640.9521027;-45.120503652039325
1739209640.952106;-35.57807855764607
1739209640.9521093;-28.58837851428586
1739209640.9521127;-45.120503652039325
1739209640.952116;-45.120503652039325
1739209640.9521194;-45.120503652039325
1739209640.9521227;-45.120503652039325
1739209640.9521258;-45.120503652039325
1739209640.9521291;-45.120503652039325
1739209640.9521325;-45.120503652039325
1739209640.9521358;-33.981070128970956
1739209640.9521391;-45.120503652039325
1739209640.9521425;-45.120503652039325
1739209640.9521458;-38.13080360867914
1739209640.952149;-45.120503652039325
1739209640.9521523;-45.120503652039325
1739209640.9521556;-45.120503652039325
1739209640.952159;-32.816014438256545
1739209640.9521623;-32.816014438256545
1739209640.9521656;-45.120503652039325
1739209640.9521687;-45.120503652039325
1739209640.952172;-38.13080360867914
1739209640.9521754;-38.13080360867914
1739209640.9521787;-45.120503652039325
1739209640.952182;-45.120503652039325
1739209640.9521854;-38.13080360867914
1739209640.9521887;-33.981070128970906
1739209640.9521918;-45.120503652039325
1739209640.9521952;-45.120503652039325
1739209640.9521985;-38.13080360867914
1739209640.9522018;-38.13080360867914
1739209640.9522052;-35.57807855764607
1739209640.9522085;-45.120503652039325
1739209640.9522119;-38.13080360867914
1739209640.952215;-33.981070128970906
1739209640.9522183;-45.120503652039325
1739209640.9522216;-38.13080360867914
1739209640.952225;-32.816014438256545
1739209640.9522283;-45.120503652039325
1739209640.9522316;-45.120503652039325
1739209640.952235;-45.120503652039325
1739209640.952238;-38.13080360867914
1739209640.9522414;-25.826314394896357
1739209640.9522448;-38.13080360867914
1739209640.952248;-45.120503652039325
1739209640.9522514;-38.13080360867914
1739209640.9522548;-32.816014438256545
1739209640.952258;-45.120503652039325
1739209640.9522612;-38.13080360867914
1739209640.9522645;-38.13080360867914
1739209640.952268;-45.120503652039325
1739209640.9522712;-45.120503652039325
1739209640.9522746;-45.120503652039325
1739209640.952278;-33.981070128970906
1739209640.952281;-35.57807855764607
1739209640.9522843;-45.120503652039325
1739209640.9522877;-38.13080360867914
1739209640.952291;-38.13080360867914
1739209640.9522943;-45.120503652039325
1739209640.9522977;-38.13080360867914
1739209640.952301;-38.13080360867914
1739209640.9523041;-45.120503652039325
1739209640.9523075;-45.120503652039325
1739209640.9523108;-45.120503652039325
1739209640.9523141;-33.981070128970906
1739209640.9523175;-45.120503652039325
1739209640.9523208;-38.13080360867914
1739209640.9523242;-35.57807855764607
1739209640.9523273;-35.57807855764607
1739209640.9523306;-45.120503652039325
1739209640.952334;-45.120503652039325
1739209640.9523373;-33.981070128970906
1739209640.9523406;-45.120503652039325
1739209640.952344;-38.13080360867914
1739209640.9523473;-38.13080360867914
1739209640.9523504;-38.13080360867914
1739209640.9523537;-38.13080360867914
1739209640.952357;-38.13080360867914
1739209640.9523604;-38.13080360867914
1739209640.9523637;-38.13080360867914
1739209640.952367;-45.120503652039325
1739209640.9523704;-38.13080360867914
1739209640.9523735;-33.981070128970906
1739209640.9523768;-38.13080360867914
1739209640.9523802;-38.13080360867914
1739209640.9523835;-38.13080360867914
1739209640.9523869;-38.13080360867914
1739209640.9523902;-38.13080360867914
1739209640.9523933;-38.13080360867914
1739209640.9523966;-38.13080360867914
1739209640.9524;-45.120503652039325
1739209640.9524033;-45.120503652039325
1739209640.9524066;-45.120503652039325
1739209640.95241;-45.120503652039325
1739209640.9524133;-38.13080360867914
1739209640.9524164;-38.13080360867914
1739209640.9524198;-38.13080360867914
1739209640.952423;-38.13080360867914
1739209640.9524264;-38.13080360867914
1739209640.9524298;-45.120503652039325
1739209640.952433;-38.13080360867914
1739209640.9524364;-32.816014438256545
1739209640.9524395;-32.816014438256545
1739209640.952443;-45.120503652039325
1739209640.9524462;-45.120503652039325
1739209640.9524496;-45.120503652039325
1739209640.952453;-38.13080360867914
1739209640.9524562;-35.57807855764607
1739209640.9524596;-38.13080360867914
1739209640.9524627;-38.13080360867914
1739209640.952466;-38.13080360867914
1739209640.9524693;-33.981070128970906
1739209640.9524727;-38.13080360867914
1739209640.952476;-45.120503652039325
1739209640.9524794;-45.120503652039325
1739209640.9524825;-45.120503652039325
1739209640.9524858;-45.120503652039325
1739209640.9524891;-38.13080360867914
1739209640.9524925;-45.120503652039325
1739209640.9524958;-45.120503652039325
1739209640.9524992;-45.120503652039325
1739209640.9525025;-45.120503652039325
1739209640.9525056;-45.120503652039325
1739209640.952509;-32.816014438256545
1739209640.9525123;-35.57807855764607
1739209640.9525156;-38.13080360867914
1739209640.952519;-45.120503652039325
1739209640.9525223;-38.13080360867914
1739209640.9525256;-38.13080360867914
1739209640.9525287;-45.120503652039325
1739209640.952532;-35.57807855764607
1739209640.9525354;-45.120503652039325
1739209640.9525387;-45.120503652039325
1739209640.952542;-35.57807855764607
1739209640.9525454;-35.57807855764607
1739209640.9525487;-45.120503652039325
1739209640.9525518;-45.120503652039325
1739209640.9525552;-45.120503652039325
1739209640.9525585;-38.13080360867914
1739209640.9525619;-38.13080360867914
1739209640.9525652;-45.120503652039325
1739209640.9525685;-35.57807855764607
1739209640.9525719;-38.13080360867914
1739209640.952575;-35.57807855764607
1739209640.9525783;-38.13080360867914
1739209640.9525816;-38.13080360867914
1739209640.952585;-45.120503652039325
1739209640.9525883;-35.57807855764607
1739209640.9525917;-35.57807855764607
1739209640.9525948;-45.120503652039325
1739209640.952598;-38.13080360867914
1739209640.9526014;-45.120503652039325
1739209640.9526048;-45.120503652039325
1739209640.952608;-38.13080360867914
1739209640.9526114;-38.13080360867914
1739209640.9526148;-45.120503652039325
1739209640.952618;-45.120503652039325
1739209640.9526212;-45.120503652039325
1739209640.9526246;-38.13080360867914
1739209640.952628;-38.13080360867914
1739209640.9526312;-45.120503652039325
1739209640.9526346;-45.120503652039325
1739209640.952638;-45.120503652039325
1739209640.952641;-32.816014438256545
1739209640.9526443;-29.438486411369333
1739209640.9526477;-35.57807855764607
1739209640.952651;-35.57807855764607
1739209640.9526544;-45.120503652039325
1739209640.9526577;-45.120503652039325
1739209640.952661;-45.120503652039325
1739209640.9526641;-45.120503652039325
1739209640.9526675;-45.120503652039325
1739209640.9526708;-45.120503652039325
1739209640.9526742;-38.13080360867914
1739209640.9526775;-45.120503652039325
1739209640.9526808;-45.120503652039325
1739209640.952684;-45.120503652039325
1739209640.9526873;-45.120503652039325
1739209640.9526906;-45.120503652039325
1739209640.952694;-32.816014438256545
1739209640.9526973;-30.49652367304973
1739209640.9527006;-38.13080360867914
1739209640.952704;-38.13080360867914
1739209640.952707;-32.816014438256545
1739209640.9527104;-32.816014438256545
1739209640.9527137;-45.120503652039325
1739209640.952717;-45.120503652039325
1739209640.9527204;-45.120503652039325
1739209640.9527237;-45.120503652039325
1739209640.952727;-38.13080360867914
1739209640.9527302;-45.120503652039325
1739209640.9527335;-38.13080360867914
1739209640.9527369;-38.13080360867914
1739209640.9527402;-38.13080360867914
1739209640.9527435;-35.57807855764607
1739209640.9527469;-38.13080360867914
1739209640.9527502;-45.120503652039325
1739209640.9527533;-45.120503652039325
1739209640.9527566;-45.120503652039325
1739209640.95276;-38.13080360867914
1739209640.9527633;-45.120503652039325
1739209640.9527667;-35.57807855764607
1739209640.95277;-35.57807855764607
1739209640.9527733;-38.13080360867914
1739209640.9527764;-26.991370085610722
1739209640.9527798;-45.120503652039325
1739209640.952783;-38.13080360867914
1739209640.9527864;-38.13080360867914
1739209640.9527898;-38.13080360867914
1739209640.9527931;-45.120503652039325
1739209640.9527962;-45.120503652039325
1739209640.9527996;-38.13080360867914
1739209640.952803;-38.13080360867914
1739209640.9528062;-45.120503652039325
1739209640.9528096;-45.120503652039325
1739209640.952813;-45.120503652039325
1739209640.9528162;-45.120503652039325
1739209640.9528193;-33.981070128970906
1739209640.9528227;-38.13080360867914
1739209640.952826;-38.13080360867914
1739209640.9528294;-38.13080360867914
1739209640.9528327;-38.13080360867914
1739209640.952836;-35.57807855764607
1739209640.9528394;-45.120503652039325
1739209640.9528425;-45.120503652039325
1739209640.9528458;-38.13080360867914
1739209640.9528491;-38.13080360867914
1739209640.9528525;-45.120503652039325
1739209640.9528558;-38.13080360867914
1739209640.9528592;-38.13080360867914
1739209640.9528625;-35.57807855764607
1739209640.9528656;-45.120503652039325
1739209640.952869;-32.816014438256545
1739209640.9528723;-33.981070128970906
1739209640.9528756;-45.120503652039325
1739209640.952879;-45.120503652039325
1739209640.9528823;-45.120503652039325
1739209640.9528854;-45.120503652039325
1739209640.9528887;-45.120503652039325
1739209640.952892;-45.120503652039325
1739209640.9528954;-45.120503652039325
1739209640.9528987;-45.120503652039325
1739209640.952902;-45.120503652039325
1739209640.9529054;-45.120503652039325
1739209640.9529085;-38.13080360867914
1739209640.9529119;-38.13080360867914
1739209640.9529152;-45.120503652039325
1739209640.9529185;-45.120503652039325
1739209640.9529219;-45.120503652039325
1739209640.9529252;-33.981070128970906
1739209640.9529285;-45.120503652039325
1739209640.9529316;-45.120503652039325
1739209640.952935;-45.120503652039325
1739209640.9529383;-45.120503652039325
1739209640.9529417;-38.13080360867914
1739209640.952945;-45.120503652039325
1739209640.9529483;-45.120503652039325
1739209640.9529517;-45.120503652039325
1739209640.9529548;-45.120503652039325
1739209640.952958;-45.120503652039325
1739209640.9529614;-38.13080360867914
1739209640.9529648;-38.13080360867914
1739209640.9529681;-38.13080360867914
1739209640.9529715;-45.120503652039325
1739209640.9529748;-45.120503652039325
1739209640.952978;-38.13080360867914
1739209640.9529812;-38.13080360867914
1739209640.9529846;-45.120503652039325
1739209640.952988;-45.120503652039325
1739209640.9529912;-31.141103565318915
1739209640.9529946;-38.13080360867914
1739209640.9529977;-45.120503652039325
1739209640.953001;-33.981070128970906
1739209640.9530044;-35.57807855764607
1739209640.9530077;-38.13080360867914
1739209640.953011;-45.120503652039325
1739209640.9530144;-45.120503652039325
1739209640.9530177;-45.120503652039325
1739209640.9530208;-45.120503652039325
1739209640.9530241;-38.13080360867914
1739209640.9530275;-45.120503652039325
1739209640.9530308;-45.120503652039325
1739209640.9530342;-45.120503652039325
1739209640.9530375;-38.13080360867914
1739209640.9530408;-35.57807855764607
1739209640.953044;-31.141103565318915
1739209640.9530473;-38.13080360867914
1739209640.9530506;-38.13080360867914
1739209640.953054;-38.13080360867914
1739209640.9530573;-35.57807855764607
1739209640.9530606;-45.120503652039325
1739209640.953064;-45.120503652039325
1739209640.953067;-38.13080360867914
1739209640.9530704;-45.120503652039325
1739209640.9530737;-45.120503652039325
1739209640.953077;-35.57807855764607
1739209640.9530804;-35.57807855764607
1739209640.9530838;-45.120503652039325
1739209640.953087;-38.13080360867914
1739209640.9530902;-38.13080360867914
1739209640.9530935;-45.120503652039325
1739209640.9530969;-45.120503652039325
1739209640.9531002;-45.120503652039325
1739209640.9531035;-45.120503652039325
1739209640.9531069;-45.120503652039325
1739209640.95311;-33.981070128970906
1739209640.9531133;-38.13080360867914
1739209640.9531167;-38.13080360867914
1739209640.95312;-45.120503652039325
1739209640.9531233;-31.141103565318915
1739209640.9531267;-35.57807855764607
1739209640.95313;-45.120503652039325
1739209640.953133;-45.120503652039325
1739209640.9531364;-45.120503652039325
1739209640.9531398;-45.120503652039325
1739209640.9531431;-45.120503652039325
1739209640.9531465;-38.13080360867914
1739209640.9531498;-38.13080360867914
1739209640.9531531;-38.13080360867914
1739209640.9531562;-38.13080360867914
1739209640.9531596;-45.120503652039325
1739209640.953163;-45.120503652039325
1739209640.9531662;-45.120503652039325
1739209640.9531696;-38.13080360867914
1739209640.953173;-38.13080360867914
1739209640.9531763;-28.58837851428586
1739209640.9531794;-32.816014438256545
1739209640.9531827;-45.120503652039325
1739209640.953186;-35.57807855764607
1739209640.9531894;-38.13080360867914
1739209640.9531927;-38.13080360867914
1739209640.953196;-38.13080360867914
1739209640.9531991;-38.13080360867914
1739209640.9532025;-45.120503652039325
1739209640.9532058;-45.120503652039325
1739209640.9532092;-45.120503652039325
1739209640.9532125;-45.120503652039325
1739209640.9532158;-45.120503652039325
1739209640.9532192;-45.120503652039325
1739209640.9532223;-38.13080360867914
1739209640.9532256;-32.816014438256545
1739209640.953229;-45.120503652039325
1739209640.9532323;-45.120503652039325
1739209640.9532356;-45.120503652039325
1739209640.953239;-45.120503652039325
1739209640.9532423;-45.120503652039325
1739209640.9532454;-45.120503652039325
1739209640.9532487;-38.13080360867914
1739209640.953252;-45.120503652039325
1739209640.9532554;-27.8777449560314
1739209640.9532588;-28.21854285175415
1739209640.953262;-45.120503652039325
1739209640.9532654;-45.120503652039325
1739209640.9532685;-38.13080360867914
1739209640.9532719;-35.57807855764607
1739209640.9532752;-45.120503652039325
1739209640.9532785;-38.13080360867914
1739209640.9532819;-45.120503652039325
1739209640.9532852;-45.120503652039325
1739209640.9532886;-38.13080360867914
1739209640.9532917;-45.120503652039325
1739209640.953295;-45.120503652039325
1739209640.9532983;-33.981070128970906
1739209640.9533017;-38.13080360867914
1739209640.953305;-45.120503652039325
1739209640.9533083;-38.13080360867914
1739209640.9533114;-38.13080360867914
1739209640.9533148;-45.120503652039325
1739209640.953318;-45.120503652039325
1739209640.9533215;-45.120503652039325
1739209640.9533248;-38.13080360867914
1739209640.9533281;-38.13080360867914
1739209640.9533315;-45.120503652039325
1739209640.9533346;-35.57807855764607
1739209640.953338;-32.816014438256545
1739209640.9533412;-45.120503652039325
1739209640.9533446;-45.120503652039325
1739209640.953348;-32.816014438256545
1739209640.9533513;-33.981070128970906
1739209640.9533546;-45.120503652039325
1739209640.9533577;-45.120503652039325
1739209640.953361;-38.13080360867914
1739209640.9533644;-45.120503652039325
1739209640.9533677;-38.13080360867914
1739209640.953371;-45.120503652039325
1739209640.9533744;-38.13080360867914
1739209640.9533777;-33.981070128970906
1739209640.9533808;-38.13080360867914
1739209640.9533842;-45.120503652039325
1739209640.9533875;-35.57807855764607
1739209640.9533908;-33.981070128970906
1739209640.9533942;-38.13080360867914
1739209640.9533975;-45.120503652039325
1739209640.9534006;-38.13080360867914
1739209640.953404;-38.13080360867914
1739209640.9534073;-45.120503652039325
1739209640.9534106;-45.120503652039325
1739209640.953414;-38.13080360867914
1739209640.9534173;-35.57807855764607
1739209640.9534206;-45.120503652039325
1739209640.9534237;-45.120503652039325
1739209640.953427;-38.13080360867914
1739209640.9534304;-32.816014438256545
1739209640.9534338;-45.120503652039325
1739209640.953437;-45.120503652039325
1739209640.9534404;-38.13080360867914
1739209640.9534438;-38.13080360867914
1739209640.9534469;-38.13080360867914
1739209640.9534502;-38.13080360867914
1739209640.9534535;-38.13080360867914
1739209640.9534569;-45.120503652039325
1739209640.9534602;-35.57807855764607
1739209640.9534636;-38.13080360867914
1739209640.953467;-38.13080360867914
1739209640.95347;-33.981070128970906
1739209640.9534733;-38.13080360867914
1739209640.9534767;-45.120503652039325
1739209640.95348;-45.120503652039325
1739209640.9534833;-32.816014438256545
1739209640.9534867;-45.120503652039325
1739209640.95349;-45.120503652039325
1739209640.953493;-38.13080360867914
1739209640.9534965;-38.13080360867914
1739209640.9534998;-38.13080360867914
1739209640.9535031;-45.120503652039325
1739209640.9535065;-38.13080360867914
1739209640.9535098;-32.816014438256545
1739209640.953513;-45.120503652039325
1739209640.9535162;-45.120503652039325
1739209640.9535196;-38.13080360867914
1739209640.953523;-38.13080360867914
1739209640.9535263;-38.13080360867914
1739209640.9535296;-45.120503652039325
1739209640.953533;-35.57807855764607
1739209640.953536;-38.13080360867914
1739209640.9535394;-45.120503652039325
1739209640.9535427;-38.13080360867914
1739209640.953546;-38.13080360867914
1739209640.9535494;-38.13080360867914
1739209640.9535527;-33.981070128970906
1739209640.953556;-45.120503652039325
1739209640.9535592;-45.120503652039325
1739209640.9535625;-33.981070128970906
1739209640.9535658;-45.120503652039325
1739209640.9535692;-45.120503652039325
1739209640.9535725;-38.13080360867914
1739209640.9535758;-38.13080360867914
1739209640.9535792;-32.816014438256545
1739209640.9535823;-45.120503652039325
1739209640.9535856;-33.981070128970906
1739209640.953589;-32.816014438256545
1739209640.9535923;-38.13080360867914
1739209640.9535956;-45.120503652039325
1739209640.953599;-38.13080360867914
1739209640.9536023;-33.981070128970906
1739209640.9536054;-31.141103565318915
1739209640.9536088;-45.120503652039325
1739209640.953612;-45.120503652039325
1739209640.9536154;-38.13080360867914
1739209640.9536188;-38.13080360867914
1739209640.953622;-45.120503652039325
1739209640.9536252;-38.13080360867914
1739209640.9536285;-38.13080360867914
1739209640.9536319;-45.120503652039325
1739209640.9536352;-38.13080360867914
1739209640.9536386;-45.120503652039325
1739209640.953642;-45.120503652039325
1739209640.9536452;-38.13080360867914
1739209640.9536483;-38.13080360867914
1739209640.9536517;-45.120503652039325
1739209640.953655;-45.120503652039325
1739209640.9536583;-38.13080360867914
1739209640.9536617;-38.13080360867914
1739209640.953665;-45.120503652039325
1739209640.9536684;-45.120503652039325
1739209640.9536715;-45.120503652039325
1739209640.9536748;-38.13080360867914
1739209640.9536781;-45.120503652039325
1739209640.9536815;-38.13080360867914
1739209640.9536848;-27.267205301931607
1739209640.9536881;-35.57807855764607
1739209640.9536915;-38.13080360867914
1739209640.9536946;-45.120503652039325
1739209640.953698;-33.981070128970906
1739209640.9537013;-45.120503652039325
1739209640.9537046;-45.120503652039325
1739209640.953708;-45.120503652039325
1739209640.9537113;-32.81601443825658
1739209640.9537144;-45.120503652039325
1739209640.9537177;-45.120503652039325
1739209640.953721;-45.120503652039325
1739209640.9537244;-35.57807855764607
1739209640.9537277;-32.816014438256545
1739209640.953731;-45.120503652039325
1739209640.9537344;-45.120503652039325
1739209640.9537375;-30.49652367304973
1739209640.9537408;-35.57807855764607
1739209640.9537442;-45.120503652039325
1739209640.9537475;-45.120503652039325
1739209640.9537508;-38.13080360867914
1739209640.9537542;-38.13080360867914
1739209640.9537575;-35.57807855764607
1739209640.9537606;-38.13080360867914
1739209640.953764;-45.120503652039325
1739209640.9537673;-45.120503652039325
1739209640.9537706;-45.120503652039325
1739209640.953774;-45.120503652039325
1739209640.9537773;-38.13080360867914
1739209640.9537807;-38.13080360867914
1739209640.9537838;-38.13080360867914
1739209640.953787;-38.13080360867914
1739209640.9537904;-45.120503652039325
1739209640.9537938;-38.13080360867914
1739209640.953797;-45.120503652039325
1739209640.9538004;-45.120503652039325
1739209640.9538038;-45.120503652039325
1739209640.9538069;-38.13080360867914
1739209640.9538102;-38.13080360867914
1739209640.9538136;-45.120503652039325
1739209640.953817;-32.816014438256545
1739209640.9538202;-35.57807855764607
1739209640.9538236;-45.120503652039325
1739209640.9538267;-45.120503652039325
1739209640.95383;-33.981070128970906
1739209640.9538333;-45.120503652039325
1739209640.9538367;-45.120503652039325
1739209640.95384;-38.13080360867914
1739209640.9538434;-45.120503652039325
1739209640.9538467;-38.13080360867914
1739209640.9538498;-38.13080360867914
1739209640.9538531;-38.13080360867914
1739209640.9538565;-38.13080360867914
1739209640.9538598;-38.13080360867914
1739209640.9538631;-38.13080360867914
1739209640.9538665;-45.120503652039325
1739209640.9538698;-45.120503652039325
1739209640.953873;-38.13080360867914
1739209640.9538763;-38.13080360867914
1739209640.9538796;-38.13080360867914
1739209640.953883;-38.13080360867914
1739209640.9538863;-38.13080360867914
1739209640.9538896;-38.13080360867914
1739209640.953893;-45.120503652039325
1739209640.953896;-45.120503652039325
1739209640.9538994;-38.13080360867914
1739209640.9539027;-38.13080360867914
1739209640.953906;-38.13080360867914
1739209640.9539094;-45.120503652039325
1739209640.9539127;-45.120503652039325
1739209640.9539158;-38.13080360867914
1739209640.9539192;-38.13080360867914
1739209640.9539225;-45.120503652039325
1739209640.9539258;-33.981070128970906
1739209640.9539292;-45.120503652039325
1739209640.9539325;-45.120503652039325
1739209640.9539359;-45.120503652039325
1739209640.953939;-38.13080360867914
1739209640.9539423;-33.981070128970906
1739209640.9539456;-38.13080360867914
1739209640.953949;-38.13080360867914
1739209640.9539523;-38.13080360867914
1739209640.9539557;-45.120503652039325
1739209640.953959;-45.120503652039325
1739209640.953962;-45.120503652039325
1739209640.9539654;-38.13080360867914
1739209640.9539688;-45.120503652039325
1739209640.953972;-38.13080360867914
1739209640.9539754;-38.13080360867914
1739209640.9539788;-33.981070128970906
1739209640.953982;-38.13080360867914
1739209640.9539852;-38.13080360867914
1739209640.9539886;-45.120503652039325
1739209640.953992;-38.13080360867914
1739209640.9539952;-38.13080360867914
1739209640.9539986;-45.120503652039325
1739209640.954002;-38.13080360867914
1739209640.9540052;-45.120503652039325
1739209640.9540083;-45.120503652039325
1739209640.9540117;-38.13080360867914
1739209640.954015;-38.13080360867914
1739209640.9540184;-45.120503652039325
1739209640.9540217;-45.120503652039325
1739209640.954025;-38.13080360867914
1739209640.9540281;-45.120503652039325
1739209640.9540315;-45.120503652039325
1739209640.9540348;-38.13080360867914
1739209640.9540381;-45.120503652039325
1739209640.9540415;-38.13080360867914
1739209640.9540448;-33.981070128970906
1739209640.9540482;-33.981070128970906
1739209640.9540513;-33.981070128970906
1739209640.9540546;-38.13080360867914
1739209640.954058;-45.120503652039325
