CAN Message; 0x1b8:01004dbdcf9cd874
1739209821.0750473;-38.13080360867914
1739209821.07505;-38.13080360867914
1739209821.0750532;-38.13080360867914
1739209821.0750563;-38.13080360867914
1739209821.0750594;-38.13080360867914
1739209821.0750625;-45.120503652039325
1739209821.0750654;-33.981070128970956
1739209821.0750685;-38.13080360867914
1739209821.0750716;-38.13080360867914
1739209821.0750747;-38.13080360867914
1739209821.0750778;-45.120503652039325
1739209821.0750806;-38.13080360867914
1739209821.0750837;-45.120503652039325
1739209821.0750868;-35.57807855764607
1739209821.07509;-28.992665084841942
1739209821.075093;-38.13080360867914
1739209821.075096;-38.13080360867914
1739209821.075099;-35.57807855764607
1739209821.075102;-35.57807855764607
1739209821.0751052;-38.13080360867914
1739209821.0751083;-45.120503652039325
1739209821.0751112;-45.120503652039325
1739209821.0751143;-45.120503652039325
1739209821.0751173;-45.120503652039325
1739209821.0751204;-38.13080360867914
1739209821.0751235;-35.57807855764607
1739209821.0751264;-33.981070128970906
1739209821.0751295;-45.120503652039325
1739209821.0751326;-45.120503652039325
1739209821.0751357;-45.120503652039325
1739209821.0751388;-33.981070128970906
1739209821.0751417;-45.120503652039325
1739209821.0751448;-45.120503652039325
1739209821.0751479;-38.13080360867914
1739209821.075151;-45.120503652039325
1739209821.075154;-31.141103565318893
1739209821.075157;-31.141103565318893
1739209821.07516;-45.120503652039325
1739209821.0751631;-38.13080360867914
1739209821.0751662;-38.13080360867914
1739209821.0751693;-38.13080360867914
1739209821.0751722;-45.120503652039325
1739209821.0751753;-45.120503652039325
1739209821.0751784;-38.13080360867914
1739209821.0751815;-45.120503652039325
1739209821.0751846;-38.13080360867914
1739209821.0751874;-38.13080360867914
1739209821.0751905;-45.120503652039325
1739209821.0751936;-38.13080360867914
1739209821.0751967;-38.13080360867914
1739209821.0751998;-45.120503652039325
1739209821.0752027;-38.13080360867914
1739209821.0752058;-32.816014438256545
1739209821.075209;-45.120503652039325
1739209821.075212;-38.13080360867914
1739209821.075215;-35.57807855764607
1739209821.075218;-45.120503652039325
1739209821.075221;-45.120503652039325
1739209821.0752242;-38.13080360867914
1739209821.0752273;-38.13080360867914
1739209821.0752304;-45.120503652039325
1739209821.0752332;-38.13080360867914
1739209821.0752363;-45.120503652039325
1739209821.0752394;-33.981070128970906
1739209821.0752425;-38.13080360867914
1739209821.0752456;-38.13080360867914
1739209821.0752485;-45.120503652039325
1739209821.0752516;-33.981070128970906
1739209821.0752547;-38.13080360867914
1739209821.0752578;-38.13080360867914
1739209821.0752609;-35.57807855764607
1739209821.0752637;-45.120503652039325
1739209821.0752668;-45.120503652039325
1739209821.07527;-38.13080360867914
1739209821.075273;-38.13080360867914
1739209821.0752761;-45.120503652039325
1739209821.075279;-45.120503652039325
1739209821.075282;-38.13080360867914
1739209821.0752852;-38.13080360867914
1739209821.0752883;-35.57807855764607
1739209821.0752914;-45.120503652039325
1739209821.0752943;-45.120503652039325
1739209821.0752974;-38.13080360867914
1739209821.0753005;-35.57807855764607
1739209821.0753036;-45.120503652039325
1739209821.0753067;-45.120503652039325
1739209821.0753095;-38.13080360867914
1739209821.0753126;-45.120503652039325
1739209821.0753157;-45.120503652039325
1739209821.0753188;-35.57807855764607
1739209821.075322;-35.57807855764607
1739209821.0753248;-45.120503652039325
1739209821.0753279;-45.120503652039325
1739209821.075331;-38.13080360867914
1739209821.075334;-45.120503652039325
1739209821.0753372;-38.13080360867914
1739209821.07534;-45.120503652039325
1739209821.0753431;-38.13080360867914
1739209821.0753462;-45.120503652039325
1739209821.0753493;-33.981070128970906
1739209821.0753524;-38.13080360867914
1739209821.0753553;-35.57807855764607
1739209821.0753584;-35.57807855764607
1739209821.0753615;-38.13080360867914
1739209821.0753646;-38.13080360867914
1739209821.0753677;-45.120503652039325
1739209821.0753706;-45.120503652039325
1739209821.0753736;-45.120503652039325
1739209821.0753767;-38.13080360867914
1739209821.0753798;-45.120503652039325
1739209821.075383;-45.120503652039325
1739209821.0753858;-45.120503652039325
1739209821.075389;-45.120503652039325
1739209821.075392;-33.981070128970906
1739209821.075395;-45.120503652039325
1739209821.0753982;-38.13080360867914
1739209821.075401;-33.981070128970906
1739209821.0754042;-45.120503652039325
1739209821.0754073;-45.120503652039325
1739209821.0754104;-29.438486411369333
1739209821.0754135;-31.141103565318893
1739209821.0754163;-45.120503652039325
1739209821.0754194;-38.13080360867914
1739209821.0754225;-35.57807855764607
1739209821.0754256;-35.57807855764607
1739209821.0754287;-45.120503652039325
1739209821.0754316;-38.13080360867914
1739209821.0754347;-45.120503652039325
1739209821.0754378;-45.120503652039325
1739209821.075441;-45.120503652039325
1739209821.075444;-45.120503652039325
1739209821.0754468;-45.120503652039325
1739209821.07545;-45.120503652039325
1739209821.075453;-35.57807855764607
1739209821.0754561;-38.13080360867914
1739209821.0754592;-35.57807855764607
1739209821.075462;-35.57807855764607
1739209821.0754652;-45.120503652039325
1739209821.0754683;-33.981070128970906
1739209821.0754714;-38.13080360867914
1739209821.0754745;-38.13080360867914
1739209821.0754774;-35.57807855764607
1739209821.0754805;-38.13080360867914
1739209821.0754836;-38.13080360867914
1739209821.0754867;-35.57807855764607
1739209821.0754898;-38.13080360867914
1739209821.0754926;-38.13080360867914
1739209821.0754957;-35.57807855764607
1739209821.0754988;-33.981070128970906
1739209821.075502;-45.120503652039325
1739209821.075505;-38.13080360867914
1739209821.0755079;-45.120503652039325
1739209821.075511;-45.120503652039325
1739209821.075514;-38.13080360867914
1739209821.0755172;-38.13080360867914
1739209821.0755203;-38.13080360867914
1739209821.0755231;-38.13080360867914
1739209821.0755262;-38.13080360867914
1739209821.0755293;-45.120503652039325
1739209821.0755324;-31.141103565318893
1739209821.0755355;-26.487275050834715
1739209821.0755384;-45.120503652039325
1739209821.0755415;-38.13080360867914
1739209821.0755446;-38.13080360867914
1739209821.0755477;-38.13080360867914
1739209821.0755508;-45.120503652039325
1739209821.0755537;-38.13080360867914
1739209821.0755568;-45.120503652039325
1739209821.0755599;-45.120503652039325
1739209821.075563;-45.120503652039325
1739209821.075566;-45.120503652039325
1739209821.075569;-45.120503652039325
1739209821.075572;-45.120503652039325
1739209821.075575;-38.13080360867914
1739209821.0755782;-38.13080360867914
1739209821.0755813;-45.120503652039325
1739209821.0755842;-45.120503652039325
1739209821.0755873;-32.816014438256545
1739209821.0755904;-38.13080360867914
1739209821.0755935;-45.120503652039325
1739209821.0755966;-45.120503652039325
1739209821.0755994;-35.57807855764607
1739209821.0756025;-38.13080360867914
1739209821.0756056;-38.13080360867914
1739209821.0756087;-35.57807855764607
1739209821.0756118;-38.13080360867914
1739209821.0756147;-38.13080360867914
1739209821.0756178;-38.13080360867914
1739209821.075621;-33.981070128970906
1739209821.075624;-38.13080360867914
1739209821.075627;-45.120503652039325
1739209821.07563;-45.120503652039325
1739209821.075633;-45.120503652039325
1739209821.0756361;-45.120503652039325
1739209821.0756392;-45.120503652039325
1739209821.0756423;-45.120503652039325
1739209821.0756452;-38.13080360867914
1739209821.0756483;-38.13080360867914
1739209821.0756514;-45.120503652039325
1739209821.0756545;-38.13080360867914
1739209821.0756576;-33.981070128970906
1739209821.0756605;-38.13080360867914
1739209821.0756636;-33.981070128970906
1739209821.0756667;-38.13080360867914
1739209821.0756698;-35.57807855764607
1739209821.0756729;-45.120503652039325
1739209821.0756757;-45.120503652039325
1739209821.0756788;-33.981070128970906
1739209821.075682;-38.13080360867914
1739209821.075685;-45.120503652039325
1739209821.0756881;-45.120503652039325
1739209821.075691;-38.13080360867914
1739209821.075694;-38.13080360867914
1739209821.0756972;-38.13080360867914
1739209821.0757003;-45.120503652039325
1739209821.0757034;-38.13080360867914
1739209821.0757062;-38.13080360867914
1739209821.0757093;-38.13080360867914
1739209821.0757124;-45.120503652039325
1739209821.0757155;-45.120503652039325
1739209821.0757186;-45.120503652039325
1739209821.0757215;-45.120503652039325
1739209821.0757246;-38.13080360867914
1739209821.0757277;-38.13080360867914
1739209821.0757308;-35.57807855764607
1739209821.075734;-32.816014438256545
1739209821.0757368;-38.13080360867914
1739209821.0757399;-45.120503652039325
1739209821.075743;-45.120503652039325
1739209821.075746;-33.981070128970906
1739209821.0757492;-38.13080360867914
1739209821.075752;-38.13080360867914
1739209821.0757551;-45.120503652039325
1739209821.0757582;-38.13080360867914
1739209821.0757613;-38.13080360867914
1739209821.0757644;-38.13080360867914
1739209821.0757673;-45.120503652039325
1739209821.0757704;-45.120503652039325
1739209821.0757735;-38.13080360867914
1739209821.0757766;-45.120503652039325
1739209821.0757797;-45.120503652039325
1739209821.0757825;-33.981070128970906
1739209821.0757856;-45.120503652039325
1739209821.0757887;-45.120503652039325
1739209821.0757918;-38.13080360867914
1739209821.075795;-38.13080360867914
1739209821.0757978;-38.13080360867914
1739209821.075801;-45.120503652039325
1739209821.075804;-38.13080360867914
1739209821.075807;-45.120503652039325
1739209821.0758102;-45.120503652039325
1739209821.075813;-38.13080360867914
1739209821.0758162;-31.141103565318915
1739209821.0758193;-38.13080360867914
1739209821.0758224;-38.13080360867914
1739209821.0758255;-38.13080360867914
1739209821.0758283;-33.981070128970906
1739209821.0758314;-32.81601443825658
1739209821.0758345;-38.13080360867914
1739209821.0758376;-38.13080360867914
1739209821.0758407;-38.13080360867914
1739209821.0758436;-38.13080360867914
1739209821.0758467;-38.13080360867914
1739209821.0758498;-45.120503652039325
1739209821.0758529;-38.13080360867914
1739209821.075856;-27.267205301931607
1739209821.0758588;-35.57807855764607
1739209821.075862;-45.120503652039325
1739209821.075865;-45.120503652039325
1739209821.0758681;-38.13080360867914
1739209821.0758712;-38.13080360867914
1739209821.075874;-35.57807855764607
1739209821.0758772;-45.120503652039325
1739209821.0758803;-33.981070128970956
1739209821.0758834;-45.120503652039325
1739209821.0758865;-38.13080360867914
1739209821.0758893;-38.13080360867914
1739209821.0758924;-45.120503652039325
1739209821.0758955;-45.120503652039325
1739209821.0758986;-38.13080360867914
1739209821.0759017;-33.981070128970906
1739209821.0759046;-38.13080360867914
1739209821.0759077;-38.13080360867914
1739209821.0759108;-38.13080360867914
1739209821.075914;-38.13080360867914
1739209821.075917;-45.120503652039325
1739209821.0759199;-45.120503652039325
1739209821.075923;-38.13080360867914
1739209821.075926;-45.120503652039325
1739209821.0759292;-35.57807855764607
1739209821.0759323;-45.120503652039325
1739209821.0759351;-45.120503652039325
1739209821.0759382;-33.981070128970906
1739209821.0759413;-38.13080360867914
1739209821.0759444;-38.13080360867914
1739209821.0759475;-38.13080360867914
1739209821.0759504;-32.816014438256545
1739209821.0759535;-33.981070128970956
1739209821.0759566;-45.120503652039325
1739209821.0759597;-38.13080360867914
1739209821.0759628;-45.120503652039325
1739209821.0759656;-45.120503652039325
1739209821.0759687;-45.120503652039325
1739209821.0759718;-38.13080360867914
1739209821.075975;-38.13080360867914
1739209821.075978;-26.991370085610736
1739209821.075981;-30.49652367304973
1739209821.075984;-45.120503652039325
1739209821.075987;-45.120503652039325
1739209821.0759902;-45.120503652039325
1739209821.0759933;-38.13080360867914
1739209821.0759962;-45.120503652039325
1739209821.0759993;-38.13080360867914
1739209821.0760024;-45.120503652039325
1739209821.0760055;-45.120503652039325
1739209821.0760086;-38.13080360867914
1739209821.0760114;-45.120503652039325
1739209821.0760145;-45.120503652039325
1739209821.0760176;-33.981070128970906
1739209821.0760207;-38.13080360867914
1739209821.0760238;-45.120503652039325
1739209821.0760267;-35.57807855764607
1739209821.0760298;-35.57807855764607
1739209821.0760329;-45.120503652039325
1739209821.076036;-38.13080360867914
1739209821.076039;-38.13080360867914
1739209821.076042;-45.120503652039325
1739209821.076045;-45.120503652039325
1739209821.0760481;-45.120503652039325
1739209821.0760512;-35.57807855764607
1739209821.0760543;-35.57807855764607
1739209821.0760572;-45.120503652039325
1739209821.0760603;-45.120503652039325
1739209821.0760634;-30.49652367304973
1739209821.0760665;-35.57807855764607
1739209821.0760696;-45.120503652039325
1739209821.0760725;-45.120503652039325
1739209821.0760756;-45.120503652039325
1739209821.0760787;-45.120503652039325
1739209821.0760818;-38.13080360867914
1739209821.0760849;-45.120503652039325
1739209821.0760877;-45.120503652039325
1739209821.0760908;-45.120503652039325
1739209821.076094;-45.120503652039325
1739209821.076097;-45.120503652039325
1739209821.0761;-38.13080360867914
1739209821.076103;-35.57807855764607
1739209821.076106;-45.120503652039325
1739209821.0761092;-38.13080360867914
1739209821.0761123;-38.13080360867914
1739209821.0761154;-38.13080360867914
1739209821.0761182;-38.13080360867914
1739209821.0761213;-38.13080360867914
1739209821.0761244;-45.120503652039325
1739209821.0761275;-38.13080360867914
1739209821.0761306;-33.981070128970906
1739209821.0761335;-35.57807855764607
1739209821.0761366;-38.13080360867914
1739209821.0761397;-45.120503652039325
1739209821.0761428;-33.981070128970906
1739209821.076146;-45.120503652039325
1739209821.0761487;-45.120503652039325
1739209821.0761518;-38.13080360867914
1739209821.076155;-35.57807855764607
1739209821.076158;-33.981070128970906
1739209821.0761611;-25.077289914212862
1739209821.076164;-25.077289914212862
1739209821.076167;-38.13080360867914
1739209821.0761702;-25.62660358559016
1739209821.0761733;-30.49652367304973
1739209821.0761764;-38.13080360867914
1739209821.0761793;-38.13080360867914
1739209821.0761824;-32.816014438256545
1739209821.0761855;-45.120503652039325
1739209821.0761886;-33.981070128970906
1739209821.0761917;-38.13080360867914
1739209821.0761945;-38.13080360867914
1739209821.0761976;-31.14110356531892
1739209821.0762007;-21.67658091518819
1739209821.0762038;-25.826314394896357
1739209821.076207;-45.120503652039325
1739209821.0762098;-28.992665084841942
1739209821.076213;-45.120503652039325
1739209821.076216;-29.438486411369347
1739209821.076219;-30.49652367304973
1739209821.0762222;-45.120503652039325
1739209821.076225;-35.57807855764607
1739209821.0762281;-38.13080360867914
1739209821.0762312;-38.13080360867914
1739209821.0762343;-31.14110356531892
1739209821.0762374;-25.826314394896357
1739209821.0762403;-24.589719217205094
1739209821.0762434;-28.58837851428586
1739209821.0762465;-31.141103565318915
1739209821.0762496;-35.57807855764607
1739209821.0762527;-38.13080360867914
1739209821.0762556;-32.816014438256545
1739209821.0762587;-45.120503652039325
1739209821.0762618;-33.981070128970906
1739209821.0762649;-45.120503652039325
1739209821.076268;-45.120503652039325
1739209821.0762708;-30.49652367304973
1739209821.076274;-30.49652367304973
1739209821.076277;-25.62660358559016
1739209821.07628;-38.13080360867914
1739209821.0762832;-38.13080360867914
1739209821.076286;-28.992665084841967
1739209821.0762892;-30.49652367304973
1739209821.0762923;-31.141103565318915
1739209821.0762954;-45.120503652039325
1739209821.0762985;-31.141103565318915
1739209821.0763013;-31.141103565318915
1739209821.0763044;-31.141103565318915
1739209821.0763075;-38.13080360867914
1739209821.0763106;-25.077289914212862
1739209821.0763137;-22.002965041481755
1739209821.0763166;-28.992665084841967
1739209821.0763197;-28.992665084841942
1739209821.0763228;-38.13080360867914
1739209821.076326;-30.49652367304973
1739209821.0763288;-28.992665084841942
1739209821.0763319;-38.13080360867914
1739209821.076335;-33.981070128970906
1739209821.076338;-32.816014438256545
1739209821.076341;-38.13080360867914
1739209821.076344;-33.981070128970906
1739209821.076347;-31.141103565318943
1739209821.0763502;-22.44878636800916
1739209821.076353;-24.438645034577675
1739209821.0763562;-45.120503652039325
1739209821.0763593;-28.992665084841942
1739209821.0763621;-32.816014438256545
1739209821.0763652;-33.981070128970906
1739209821.0763683;-38.13080360867914
1739209821.0763714;-38.13080360867914
1739209821.0763743;-31.141103565318915
1739209821.0763774;-38.13080360867914
1739209821.0763805;-38.13080360867914
1739209821.0763834;-28.992665084841942
1739209821.0763865;-25.07728991421287
1739209821.0763896;-22.002965041481755
1739209821.0763927;-38.13080360867914
1739209821.0763955;-38.13080360867914
1739209821.0763986;-26.03565346325281
1739209821.0764017;-33.981070128970906
1739209821.0764048;-45.120503652039325
1739209821.0764077;-28.58837851428586
1739209821.0764108;-45.120503652039325
1739209821.0764139;-35.57807855764607
1739209821.0764167;-27.267205301931607
1739209821.0764198;-33.981070128970956
1739209821.076423;-31.141103565318915
1739209821.076426;-20.633440452988484
1739209821.076429;-28.58837851428586
1739209821.076432;-33.981070128970906
1739209821.076435;-32.816014438256545
1739209821.0764382;-45.120503652039325
1739209821.076441;-38.13080360867914
1739209821.0764441;-45.120503652039325
1739209821.0764472;-33.981070128970956
1739209821.07645;-38.13080360867914
1739209821.0764532;-45.120503652039325
1739209821.0764563;-35.57807855764607
1739209821.0764594;-28.992665084841967
1739209821.0764623;-24.589719217205094
1739209821.0764654;-25.826314394896357
1739209821.0764685;-38.13080360867914
1739209821.0764716;-28.992665084841967
1739209821.0764744;-33.981070128970906
1739209821.0764775;-45.120503652039325
1739209821.0764806;-45.120503652039325
1739209821.0764835;-45.120503652039325
1739209821.0764866;-38.13080360867914
1739209821.0764897;-45.120503652039325
1739209821.0764928;-45.120503652039325
1739209821.0764956;-31.141103565318915
1739209821.0764987;-45.120503652039325
1739209821.0765018;-45.120503652039325
1739209821.0765047;-38.13080360867914
1739209821.0765078;-33.981070128970906
1739209821.076511;-45.120503652039325
1739209821.076514;-33.981070128970906
1739209821.0765169;-38.13080360867914
1739209821.07652;-45.120503652039325
1739209821.076523;-38.13080360867914
1739209821.0765262;-45.120503652039325
1739209821.076529;-45.120503652039325
1739209821.0765321;-45.120503652039325
1739209821.0765352;-38.13080360867914
1739209821.076538;-45.120503652039325
1739209821.0765412;-38.13080360867914
1739209821.0765443;-33.981070128970906
1739209821.0765474;-45.120503652039325
1739209821.0765502;-38.13080360867914
1739209821.0765533;-38.13080360867914
1739209821.0765564;-38.13080360867914
1739209821.0765595;-45.120503652039325
1739209821.0765624;-45.120503652039325
1739209821.0765655;-45.120503652039325
1739209821.0765686;-45.120503652039325
1739209821.0765715;-45.120503652039325
1739209821.0765746;-45.120503652039325
1739209821.0765777;-45.120503652039325
1739209821.0765808;-45.120503652039325
1739209821.0765836;-33.981070128970906
1739209821.0765867;-38.13080360867914
1739209821.0765898;-38.13080360867914
1739209821.0765927;-38.13080360867914
1739209821.0765958;-32.816014438256545
1739209821.076599;-35.57807855764607
1739209821.076602;-32.816014438256545
1739209821.0766048;-45.120503652039325
1739209821.076608;-38.13080360867914
1739209821.076611;-45.120503652039325
1739209821.0766141;-38.13080360867914
1739209821.076617;-33.981070128970906
1739209821.07662;-45.120503652039325
1739209821.0766232;-45.120503652039325
1739209821.076626;-38.13080360867914
1739209821.0766292;-38.13080360867914
1739209821.0766323;-38.13080360867914
1739209821.0766354;-38.13080360867914
1739209821.0766382;-38.13080360867914
1739209821.0766413;-38.13080360867914
1739209821.0766444;-33.981070128970906
1739209821.0766475;-35.57807855764607
1739209821.0766504;-35.57807855764607
1739209821.0766535;-45.120503652039325
1739209821.0766566;-33.981070128970906
1739209821.0766594;-38.13080360867914
1739209821.0766625;-38.13080360867914
1739209821.0766656;-33.981070128970906
1739209821.0766687;-45.120503652039325
1739209821.0766716;-45.120503652039325
1739209821.0766747;-38.13080360867914
1739209821.0766778;-45.120503652039325
1739209821.076681;-45.120503652039325
1739209821.0766838;-45.120503652039325
1739209821.0766869;-45.120503652039325
1739209821.07669;-45.120503652039325
1739209821.0766928;-45.120503652039325
1739209821.076696;-45.120503652039325
1739209821.076699;-45.120503652039325
1739209821.076702;-38.13080360867914
1739209821.076705;-45.120503652039325
1739209821.076708;-45.120503652039325
1739209821.0767112;-45.120503652039325
1739209821.076714;-33.981070128970906
1739209821.0767171;-25.826314394896357
1739209821.0767202;-38.13080360867914
1739209821.0767233;-45.120503652039325
1739209821.0767262;-45.120503652039325
1739209821.0767293;-33.981070128970906
1739209821.0767324;-45.120503652039325
1739209821.0767355;-45.120503652039325
1739209821.0767384;-28.992665084841942
1739209821.0767415;-27.267205301931607
1739209821.0767446;-38.13080360867914
1739209821.0767474;-30.49652367304973
1739209821.0767505;-33.981070128970906
1739209821.0767536;-45.120503652039325
1739209821.0767567;-22.841636605902558
1739209821.0767596;-32.816014438256545
1739209821.0767627;-33.981070128970906
1739209821.0767658;-24.151403521958727
1739209821.0767689;-33.981070128970906
1739209821.0767717;-35.57807855764607
1739209821.0767748;-45.120503652039325
1739209821.076778;-32.816014438256545
1739209821.0767808;-45.120503652039325
1739209821.076784;-28.58837851428586
1739209821.076787;-26.487275050834715
1739209821.07679;-32.81601443825658
1739209821.076793;-32.81601443825658
1739209821.076796;-26.991370085610722
1739209821.0767992;-38.13080360867914
1739209821.076802;-33.981070128970906
1739209821.076805;-38.13080360867914
1739209821.0768082;-38.13080360867914
1739209821.0768113;-30.49652367304973
1739209821.0768142;-24.589719217205094
1739209821.0768173;-28.992665084841967
1739209821.0768204;-45.120503652039325
1739209821.0768235;-45.120503652039325
1739209821.0768263;-35.57807855764607
1739209821.0768294;-28.218542851754165
1739209821.0768325;-35.57807855764607
1739209821.0768354;-45.120503652039325
1739209821.0768385;-29.438486411369347
1739209821.0768416;-26.991370085610722
1739209821.0768447;-27.8777449560314
1739209821.0768476;-27.267205301931607
1739209821.0768507;-28.992665084841967
1739209821.0768538;-30.49652367304976
1739209821.0768569;-45.120503652039325
1739209821.0768597;-30.49652367304973
1739209821.0768628;-24.151403521958727
1739209821.076866;-30.49652367304976
1739209821.0768688;-38.13080360867914
1739209821.0768719;-30.49652367304973
1739209821.076875;-45.120503652039325
1739209821.076878;-45.120503652039325
1739209821.076881;-33.981070128970956
1739209821.076884;-33.981070128970956
1739209821.0768871;-38.13080360867914
1739209821.0768902;-25.07728991421287
1739209821.076893;-26.035653463252796
1739209821.0768962;-38.13080360867914
1739209821.0768993;-31.141103565318915
1739209821.0769022;-31.141103565318915
1739209821.0769053;-33.981070128970906
1739209821.0769083;-33.981070128970906
1739209821.0769114;-45.120503652039325
1739209821.0769143;-23.50682362968953
1739209821.0769174;-26.487275050834725
1739209821.0769205;-31.141103565318943
1739209821.0769234;-30.49652367304976
1739209821.0769265;-28.992665084841942
1739209821.0769296;-28.992665084841942
1739209821.0769327;-35.57807855764607
1739209821.0769355;-45.120503652039325
1739209821.0769386;-30.49652367304973
1739209821.0769417;-24.151403521958727
1739209821.0769448;-25.826314394896364
1739209821.0769477;-35.57807855764607
1739209821.0769508;-33.981070128970906
1739209821.076954;-31.141103565318915
1739209821.0769567;-31.14110356531892
1739209821.0769598;-28.992665084841942
1739209821.076963;-45.120503652039325
1739209821.076966;-31.141103565318915
1739209821.076969;-28.21854285175415
1739209821.076972;-32.816014438256545
1739209821.076975;-38.13080360867914
1739209821.0769782;-28.992665084841942
1739209821.076981;-32.816014438256545
1739209821.0769842;-45.120503652039325
1739209821.0769873;-28.992665084841942
1739209821.0769901;-24.746238672633048
1739209821.0769932;-29.438486411369347
1739209821.0769963;-28.992665084841942
1739209821.0769994;-27.267205301931607
1739209821.0770023;-38.13080360867914
1739209821.0770054;-30.49652367304973
1739209821.0770085;-28.992665084841942
1739209821.0770113;-31.141103565318943
1739209821.0770144;-45.120503652039325
1739209821.0770175;-27.267205301931607
1739209821.0770206;-35.57807855764607
1739209821.0770235;-38.13080360867914
1739209821.0770266;-45.120503652039325
1739209821.0770297;-31.141103565318915
1739209821.0770328;-33.981070128970956
1739209821.0770357;-28.58837851428586
1739209821.0770388;-24.151403521958727
1739209821.0770419;-38.13080360867914
1739209821.0770447;-32.816014438256545
1739209821.0770478;-26.487275050834715
1739209821.077051;-38.13080360867914
1739209821.077054;-26.991370085610722
1739209821.077057;-26.991370085610736
1739209821.07706;-45.120503652039325
1739209821.077063;-24.438645034577675
1739209821.0770662;-32.816014438256545
1739209821.077069;-33.981070128970906
1739209821.0770721;-45.120503652039325
1739209821.0770752;-28.992665084841942
1739209821.077078;-32.816014438256545
1739209821.0770812;-31.141103565318893
1739209821.0770843;-28.58837851428586
1739209821.0770874;-45.120503652039325
1739209821.0770903;-45.120503652039325
1739209821.0770934;-32.81601443825658
1739209821.0770965;-27.8777449560314
1739209821.0770993;-35.57807855764607
1739209821.0771024;-27.267205301931607
1739209821.0771055;-45.120503652039325
1739209821.0771086;-29.438486411369333
1739209821.0771115;-26.991370085610747
1739209821.0771146;-29.438486411369375
1739209821.0771177;-45.120503652039325
1739209821.0771208;-35.57807855764607
1739209821.0771236;-32.816014438256545
1739209821.0771267;-38.13080360867914
1739209821.0771298;-33.981070128970906
1739209821.0771327;-45.120503652039325
1739209821.0771358;-38.13080360867914
1739209821.077139;-28.992665084841942
1739209821.077142;-28.21854285175415
1739209821.0771449;-33.981070128970906
1739209821.077148;-24.15140352195872
1739209821.077151;-31.141103565318943
1739209821.0771542;-38.13080360867914
1739209821.077157;-45.120503652039325
1739209821.0771601;-28.992665084841942
1739209821.0771632;-31.141103565318915
1739209821.077166;-45.120503652039325
1739209821.0771692;-35.57807855764607
1739209821.0771723;-33.981070128970956
1739209821.0771754;-28.588378514285886
1739209821.0771782;-27.267205301931607
1739209821.0771813;-24.746238672633048
1739209821.0771844;-27.267205301931607
1739209821.0771875;-26.991370085610722
1739209821.0771904;-30.49652367304973
1739209821.0771935;-32.816014438256545
1739209821.0771966;-27.8777449560314
1739209821.0771995;-28.992665084841942
1739209821.0772026;-28.588378514285886
1739209821.0772057;-33.981070128970956
1739209821.0772088;-35.57807855764607
1739209821.0772116;-26.487275050834715
1739209821.0772147;-24.151403521958727
1739209821.0772178;-32.816014438256545
1739209821.0772207;-32.816014438256545
1739209821.0772238;-32.816014438256545
1739209821.0772269;-38.13080360867914
1739209821.07723;-25.826314394896357
1739209821.0772328;-22.740042620751332
1739209821.077236;-28.992665084841942
1739209821.077239;-38.13080360867914
1739209821.0772421;-35.57807855764607
1739209821.077245;-38.13080360867914
1739209821.077248;-38.13080360867914
1739209821.0772512;-35.57807855764607
1739209821.077254;-45.120503652039325
1739209821.0772572;-33.981070128970956
1739209821.0772603;-35.57807855764607
1739209821.0772634;-38.13080360867914
1739209821.0772662;-33.981070128970956
1739209821.0772693;-28.992665084841942
1739209821.0772724;-29.438486411369333
1739209821.0772755;-38.13080360867914
1739209821.0772784;-31.141103565318943
1739209821.0772815;-45.120503652039325
1739209821.0772846;-33.981070128970956
1739209821.0772874;-45.120503652039325
1739209821.0772905;-33.981070128970956
1739209821.0772936;-33.981070128970956
1739209821.0772967;-25.826314394896357
1739209821.0772996;-24.746238672633048
1739209821.0773027;-45.120503652039325
1739209821.0773058;-27.267205301931607
1739209821.0773087;-26.991370085610722
1739209821.0773118;-38.13080360867914
1739209821.0773149;-26.991370085610736
1739209821.077318;-27.267205301931607
1739209821.0773208;-31.141103565318943
1739209821.077324;-29.438486411369354
1739209821.077327;-27.8777449560314
1739209821.07733;-38.13080360867914
1739209821.077333;-28.992665084841942
1739209821.077336;-28.992665084841942
1739209821.0773392;-33.981070128970956
1739209821.077342;-45.120503652039325
1739209821.0773451;-38.13080360867914
1739209821.0773482;-28.992665084841967
1739209821.0773513;-28.58837851428586
1739209821.0773542;-45.120503652039325
1739209821.0773573;-24.74623867263306
1739209821.0773604;-25.252786309376837
1739209821.0773635;-28.992665084841942
1739209821.0773664;-38.13080360867914
1739209821.0773695;-33.981070128970906
1739209821.0773726;-24.292649948874775
1739209821.0773754;-32.816014438256545
1739209821.0773785;-33.981070128970906
1739209821.0773816;-30.49652367304973
1739209821.0773847;-33.981070128970906
1739209821.0773876;-38.13080360867914
1739209821.0773907;-31.141103565318915
1739209821.0773938;-38.13080360867914
1739209821.0773969;-45.120503652039325
1739209821.0773997;-29.438486411369333
1739209821.0774028;-33.981070128970906
1739209821.077406;-45.120503652039325
1739209821.0774088;-45.120503652039325
1739209821.077412;-28.992665084841942
1739209821.077415;-33.981070128970956
1739209821.077418;-33.981070128970906
1739209821.077421;-30.49652367304973
1739209821.077424;-32.81601443825658
1739209821.0774271;-45.120503652039325
1739209821.07743;-33.981070128970906
1739209821.077433;-33.981070128970906
1739209821.0774362;-31.14110356531892
