CAN Message; 0x1d3:0000fcfb79d233c7
1739209618.9981515;-38.13080360867914
1739209618.9981525;-45.120503652039325
1739209618.9981532;-45.120503652039325
1739209618.9981542;-45.120503652039325
1739209618.9981549;-33.981070128970906
1739209618.9981558;-38.13080360867914
1739209618.9981568;-38.13080360867914
1739209618.9981575;-33.981070128970906
1739209618.9981585;-38.13080360867914
1739209618.9981594;-45.120503652039325
1739209618.9981601;-45.120503652039325
1739209618.998161;-33.981070128970906
1739209618.998162;-38.13080360867914
1739209618.9981627;-45.120503652039325
1739209618.9981637;-38.13080360867914
1739209618.9981644;-38.13080360867914
1739209618.9981654;-33.981070128970906
1739209618.9981663;-45.120503652039325
1739209618.998167;-45.120503652039325
1739209618.998168;-45.120503652039325
1739209618.998169;-38.13080360867914
1739209618.9981697;-45.120503652039325
1739209618.9981706;-38.13080360867914
1739209618.9981716;-35.57807855764607
1739209618.9981723;-33.981070128970906
1739209618.9981732;-38.13080360867914
1739209618.998174;-32.816014438256545
1739209618.998175;-30.49652367304973
1739209618.9981759;-45.120503652039325
1739209618.9981766;-45.120503652039325
1739209618.9981775;-38.13080360867914
1739209618.9981785;-33.981070128970906
1739209618.9981792;-32.816014438256545
1739209618.9981802;-32.816014438256545
1739209618.998181;-38.13080360867914
1739209618.9981818;-38.13080360867914
1739209618.9981828;-38.13080360867914
1739209618.9981835;-38.13080360867914
1739209618.9981844;-33.981070128970906
1739209618.9981854;-33.981070128970906
1739209618.998186;-31.141103565318915
1739209618.998187;-38.13080360867914
1739209618.998188;-38.13080360867914
1739209618.9981887;-38.13080360867914
1739209618.9981897;-33.981070128970906
1739209618.9981906;-45.120503652039325
1739209618.9981914;-38.13080360867914
1739209618.9981923;-38.13080360867914
1739209618.998193;-30.49652367304976
1739209618.998194;-45.120503652039325
1739209618.998195;-45.120503652039325
1739209618.9981956;-45.120503652039325
1739209618.9981966;-38.13080360867914
1739209618.9981976;-33.981070128970906
1739209618.9981983;-38.13080360867914
1739209618.9981992;-38.13080360867914
1739209618.9982002;-38.13080360867914
1739209618.998201;-45.120503652039325
1739209618.9982018;-45.120503652039325
1739209618.9982028;-45.120503652039325
1739209618.9982035;-45.120503652039325
1739209618.9982045;-38.13080360867914
1739209618.9982052;-38.13080360867914
1739209618.9982061;-33.981070128970906
1739209618.998207;-45.120503652039325
1739209618.9982078;-45.120503652039325
1739209618.9982088;-35.57807855764607
1739209618.9982097;-38.13080360867914
1739209618.9982104;-38.13080360867914
1739209618.9982114;-45.120503652039325
1739209618.9982123;-38.13080360867914
1739209618.998213;-45.120503652039325
1739209618.998214;-38.13080360867914
1739209618.9982147;-45.120503652039325
1739209618.9982157;-33.981070128970906
1739209618.9982166;-35.57807855764607
1739209618.9982173;-45.120503652039325
1739209618.9982183;-32.816014438256545
1739209618.9982193;-45.120503652039325
1739209618.99822;-45.120503652039325
1739209618.998221;-35.57807855764607
1739209618.9982219;-38.13080360867914
1739209618.9982226;-45.120503652039325
1739209618.9982235;-38.13080360867914
1739209618.9982243;-38.13080360867914
1739209618.9982252;-45.120503652039325
1739209618.9982262;-38.13080360867914
1739209618.998227;-45.120503652039325
1739209618.9982278;-45.120503652039325
1739209618.9982288;-45.120503652039325
1739209618.9982295;-35.57807855764607
1739209618.9982305;-38.13080360867914
1739209618.9982314;-38.13080360867914
1739209618.9982321;-38.13080360867914
1739209618.998233;-35.57807855764607
1739209618.9982338;-38.13080360867914
1739209618.9982347;-35.57807855764607
1739209618.9982357;-38.13080360867914
1739209618.9982364;-38.13080360867914
1739209618.9982374;-45.120503652039325
1739209618.9982383;-45.120503652039325
1739209618.998239;-38.13080360867914
1739209618.99824;-38.13080360867914
1739209618.998241;-45.120503652039325
1739209618.9982417;-45.120503652039325
1739209618.9982426;-45.120503652039325
1739209618.9982433;-35.57807855764607
1739209618.9982443;-45.120503652039325
1739209618.9982452;-38.13080360867914
1739209618.998246;-35.57807855764607
1739209618.998247;-45.120503652039325
1739209618.9982479;-45.120503652039325
1739209618.9982486;-35.57807855764607
1739209618.9982495;-33.981070128970906
1739209618.9982505;-38.13080360867914
1739209618.9982512;-35.57807855764607
1739209618.9982522;-33.981070128970906
1739209618.9982529;-33.981070128970906
1739209618.9982538;-45.120503652039325
1739209618.9982548;-45.120503652039325
1739209618.9982555;-45.120503652039325
1739209618.9982564;-45.120503652039325
1739209618.9982574;-45.120503652039325
1739209618.998258;-45.120503652039325
1739209618.998259;-38.13080360867914
1739209618.99826;-38.13080360867914
1739209618.9982607;-38.13080360867914
1739209618.9982617;-38.13080360867914
1739209618.9982626;-45.120503652039325
1739209618.9982634;-33.981070128970906
1739209618.9982643;-38.13080360867914
1739209618.998265;-45.120503652039325
1739209618.998266;-45.120503652039325
1739209618.998267;-38.13080360867914
1739209618.9982677;-35.57807855764607
1739209618.9982686;-28.992665084841942
1739209618.9982696;-38.13080360867914
1739209618.9982703;-33.981070128970906
1739209618.9982712;-38.13080360867914
1739209618.9982722;-45.120503652039325
1739209618.998273;-45.120503652039325
1739209618.9982738;-45.120503652039325
1739209618.9982746;-45.120503652039325
1739209618.9982755;-45.120503652039325
1739209618.9982765;-38.13080360867914
1739209618.9982772;-38.13080360867914
1739209618.9982781;-38.13080360867914
1739209618.998279;-35.57807855764607
1739209618.9982798;-35.57807855764607
1739209618.9982808;-38.13080360867914
1739209618.9982817;-38.13080360867914
1739209618.9982824;-45.120503652039325
1739209618.9982834;-38.13080360867914
1739209618.998284;-31.141103565318915
1739209618.998285;-33.981070128970906
1739209618.998286;-32.816014438256545
1739209618.9982867;-38.13080360867914
1739209618.9982877;-38.13080360867914
1739209618.9982886;-38.13080360867914
1739209618.9982893;-45.120503652039325
1739209618.9982903;-45.120503652039325
1739209618.9982913;-30.49652367304976
1739209618.998292;-45.120503652039325
1739209618.998293;-38.13080360867914
1739209618.9982936;-45.120503652039325
1739209618.9982946;-45.120503652039325
1739209618.9982955;-45.120503652039325
1739209618.9982963;-45.120503652039325
1739209618.9982972;-45.120503652039325
1739209618.9982982;-33.981070128970906
1739209618.998299;-38.13080360867914
1739209618.9982998;-38.13080360867914
1739209618.9983008;-45.120503652039325
1739209618.9983015;-38.13080360867914
1739209618.9983025;-35.57807855764607
1739209618.9983032;-35.57807855764607
1739209618.9983041;-38.13080360867914
1739209618.998305;-38.13080360867914
1739209618.9983058;-38.13080360867914
1739209618.9983068;-45.120503652039325
1739209618.9983077;-45.120503652039325
1739209618.9983084;-38.13080360867914
1739209618.9983094;-38.13080360867914
1739209618.9983103;-35.57807855764607
1739209618.998311;-45.120503652039325
1739209618.998312;-45.120503652039325
1739209618.9983127;-38.13080360867914
1739209618.9983137;-38.13080360867914
1739209618.9983146;-38.13080360867914
1739209618.9983153;-35.57807855764607
1739209618.9983163;-38.13080360867914
1739209618.9983172;-38.13080360867914
1739209618.998318;-45.120503652039325
1739209618.998319;-38.13080360867914
1739209618.9983199;-33.981070128970906
1739209618.9983206;-32.816014438256545
1739209618.9983215;-38.13080360867914
1739209618.9983225;-45.120503652039325
1739209618.9983232;-35.57807855764607
1739209618.9983242;-35.57807855764607
1739209618.9983249;-45.120503652039325
1739209618.9983258;-38.13080360867914
1739209618.9983268;-38.13080360867914
1739209618.9983275;-38.13080360867914
1739209618.9983284;-45.120503652039325
1739209618.9983294;-45.120503652039325
1739209618.99833;-45.120503652039325
1739209618.998331;-38.13080360867914
1739209618.998332;-45.120503652039325
1739209618.9983327;-45.120503652039325
1739209618.9983337;-33.981070128970906
1739209618.9983344;-38.13080360867914
1739209618.9983354;-38.13080360867914
1739209618.9983363;-45.120503652039325
1739209618.998337;-38.13080360867914
1739209618.998338;-38.13080360867914
1739209618.998339;-38.13080360867914
1739209618.9983397;-33.981070128970906
1739209618.9983406;-28.992665084841942
1739209618.9983416;-38.13080360867914
1739209618.9983423;-45.120503652039325
1739209618.9983432;-38.13080360867914
1739209618.998344;-45.120503652039325
1739209618.998345;-38.13080360867914
1739209618.9983459;-38.13080360867914
1739209618.9983466;-33.981070128970906
1739209618.9983475;-38.13080360867914
1739209618.9983518;-45.120503652039325
1739209618.998356;-38.13080360867914
1739209618.9983604;-45.120503652039325
1739209618.998365;-38.13080360867914
1739209618.9983692;-38.13080360867914
1739209618.9983735;-38.13080360867914
1739209618.9983778;-38.13080360867914
1739209618.998382;-38.13080360867914
1739209618.9983864;-38.13080360867914
1739209618.9983907;-38.13080360867914
1739209618.998395;-38.13080360867914
1739209618.9983995;-33.981070128970956
1739209618.9984038;-45.120503652039325
1739209618.998408;-45.120503652039325
1739209618.9984124;-45.120503652039325
1739209618.9984167;-38.13080360867914
1739209618.998421;-45.120503652039325
1739209618.9984252;-45.120503652039325
1739209618.9984298;-38.13080360867914
1739209618.998434;-38.13080360867914
1739209618.9984384;-45.120503652039325
1739209618.9984426;-45.120503652039325
1739209618.998447;-45.120503652039325
1739209618.9984512;-45.120503652039325
1739209618.9984555;-45.120503652039325
1739209618.9984598;-45.120503652039325
1739209618.9984643;-38.13080360867914
1739209618.9984686;-38.13080360867914
1739209618.998473;-35.57807855764607
1739209618.9984772;-35.57807855764607
1739209618.9984815;-33.981070128970906
1739209618.9984858;-38.13080360867914
1739209618.99849;-45.120503652039325
1739209618.9984946;-32.816014438256545
1739209618.998499;-32.816014438256545
1739209618.9985032;-45.120503652039325
1739209618.9985075;-38.13080360867914
1739209618.9985118;-38.13080360867914
1739209618.998516;-38.13080360867914
1739209618.9985204;-45.120503652039325
1739209618.9985247;-38.13080360867914
1739209618.9985292;-45.120503652039325
1739209618.9985335;-45.120503652039325
1739209618.9985378;-38.13080360867914
1739209618.998542;-35.57807855764607
1739209618.9985464;-45.120503652039325
1739209618.9985507;-45.120503652039325
1739209618.998555;-30.49652367304973
1739209618.9985595;-32.816014438256545
1739209618.9985638;-38.13080360867914
1739209618.998568;-38.13080360867914
1739209618.9985723;-33.981070128970906
1739209618.9985766;-45.120503652039325
1739209618.998581;-45.120503652039325
1739209618.9985852;-45.120503652039325
1739209618.9985895;-45.120503652039325
1739209618.998594;-38.13080360867914
1739209618.9985983;-38.13080360867914
1739209618.9986026;-45.120503652039325
1739209618.998607;-35.57807855764607
1739209618.9986112;-32.816014438256545
1739209618.9986155;-45.120503652039325
1739209618.9986198;-45.120503652039325
1739209618.9986243;-32.816014438256545
1739209618.9986286;-35.57807855764607
1739209618.998633;-45.120503652039325
1739209618.9986372;-45.120503652039325
1739209618.9986415;-38.13080360867914
1739209618.9986458;-45.120503652039325
1739209618.99865;-38.13080360867914
1739209618.9986544;-45.120503652039325
1739209618.998659;-45.120503652039325
1739209618.9986632;-45.120503652039325
1739209618.9986675;-45.120503652039325
1739209618.9986718;-45.120503652039325
1739209618.998676;-38.13080360867914
1739209618.9986804;-33.981070128970906
1739209618.9986846;-38.13080360867914
1739209618.9986892;-38.13080360867914
1739209618.9986935;-38.13080360867914
1739209618.9986978;-35.57807855764607
1739209618.998702;-35.57807855764607
1739209618.9987063;-38.13080360867914
1739209618.9987106;-38.13080360867914
1739209618.998715;-45.120503652039325
1739209618.9987195;-38.13080360867914
1739209618.9987237;-33.981070128970906
1739209618.998728;-38.13080360867914
1739209618.9987323;-38.13080360867914
1739209618.9987366;-35.57807855764607
1739209618.998741;-38.13080360867914
1739209618.9987452;-45.120503652039325
1739209618.9987495;-38.13080360867914
1739209618.998754;-45.120503652039325
1739209618.9987583;-45.120503652039325
1739209618.9987626;-38.13080360867914
1739209618.998767;-45.120503652039325
1739209618.9987712;-38.13080360867914
1739209618.9987755;-32.816014438256545
1739209618.9987798;-45.120503652039325
1739209618.9987843;-45.120503652039325
1739209618.9987886;-35.57807855764607
1739209618.998793;-38.13080360867914
1739209618.9987972;-45.120503652039325
1739209618.9988015;-45.120503652039325
1739209618.9988058;-45.120503652039325
1739209618.99881;-45.120503652039325
1739209618.9988143;-38.13080360867914
1739209618.9988189;-38.13080360867914
1739209618.9988232;-38.13080360867914
1739209618.9988275;-45.120503652039325
1739209618.9988317;-45.120503652039325
1739209618.998836;-38.13080360867914
1739209618.9988403;-38.13080360867914
1739209618.9988446;-33.981070128970906
1739209618.9988492;-38.13080360867914
1739209618.9988534;-45.120503652039325
1739209618.9988577;-33.981070128970906
1739209618.998862;-31.141103565318893
1739209618.9988663;-45.120503652039325
1739209618.9988706;-33.981070128970906
1739209618.998875;-45.120503652039325
1739209618.9988792;-45.120503652039325
1739209618.9988837;-45.120503652039325
1739209618.998888;-38.13080360867914
1739209618.9988923;-45.120503652039325
1739209618.9988966;-45.120503652039325
1739209618.998901;-45.120503652039325
1739209618.9989052;-33.981070128970906
1739209618.9989095;-33.981070128970906
1739209618.998914;-45.120503652039325
1739209618.9989183;-45.120503652039325
1739209618.9989226;-38.13080360867914
1739209618.9989269;-38.13080360867914
1739209618.9989312;-45.120503652039325
1739209618.9989355;-38.13080360867914
1739209618.9989398;-38.13080360867914
1739209618.998944;-45.120503652039325
1739209618.9989486;-35.57807855764607
1739209618.9989529;-35.57807855764607
1739209618.9989572;-35.57807855764607
1739209618.9989614;-45.120503652039325
1739209618.9989657;-38.13080360867914
1739209618.99897;-38.13080360867914
1739209618.9989743;-45.120503652039325
1739209618.9989789;-45.120503652039325
1739209618.9989831;-45.120503652039325
1739209618.9989874;-38.13080360867914
1739209618.9989917;-33.981070128970906
1739209618.998996;-38.13080360867914
1739209618.9990003;-45.120503652039325
1739209618.9990046;-45.120503652039325
1739209618.999009;-45.120503652039325
1739209618.9990134;-45.120503652039325
1739209618.9990177;-45.120503652039325
1739209618.999022;-45.120503652039325
1739209618.9990263;-45.120503652039325
1739209618.9990306;-38.13080360867914
1739209618.999035;-45.120503652039325
1739209618.9990392;-45.120503652039325
1739209618.9990437;-38.13080360867914
1739209618.999048;-38.13080360867914
1739209618.9990523;-45.120503652039325
1739209618.9990566;-45.120503652039325
1739209618.9990609;-38.13080360867914
1739209618.9990652;-33.981070128970906
1739209618.9990695;-32.816014438256545
1739209618.9990737;-45.120503652039325
1739209618.9990783;-38.13080360867914
1739209618.9990826;-33.981070128970906
1739209618.9990869;-38.13080360867914
1739209618.9990911;-38.13080360867914
1739209618.9990954;-38.13080360867914
1739209618.9990997;-45.120503652039325
1739209618.999104;-38.13080360867914
1739209618.9991086;-38.13080360867914
1739209618.9991128;-38.13080360867914
1739209618.9991171;-31.141103565318915
1739209618.9991214;-35.57807855764607
1739209618.9991257;-38.13080360867914
1739209618.99913;-33.981070128970906
1739209618.9991343;-38.13080360867914
1739209618.9991386;-45.120503652039325
1739209618.9991431;-45.120503652039325
1739209618.9991474;-38.13080360867914
1739209618.9991517;-29.438486411369354
1739209618.999156;-45.120503652039325
1739209618.9991603;-35.57807855764607
1739209618.9991646;-35.57807855764607
1739209618.9991689;-38.13080360867914
1739209618.9991734;-38.13080360867914
1739209618.9991777;-45.120503652039325
1739209618.999182;-35.57807855764607
1739209618.9991863;-27.267205301931607
1739209618.9991906;-38.13080360867914
1739209618.9991949;-38.13080360867914
1739209618.9991992;-38.13080360867914
1739209618.9992034;-38.13080360867914
1739209618.999208;-45.120503652039325
1739209618.9992123;-31.141103565318915
1739209618.9992166;-38.13080360867914
1739209618.9992208;-31.141103565318943
1739209618.9992251;-45.120503652039325
1739209618.9992294;-45.120503652039325
1739209618.9992337;-38.13080360867914
1739209618.9992383;-45.120503652039325
1739209618.9992425;-45.120503652039325
1739209618.9992468;-35.57807855764607
1739209618.9992511;-35.57807855764607
1739209618.9992554;-27.267205301931607
1739209618.9992597;-38.13080360867914
1739209618.999264;-38.13080360867914
1739209618.9992683;-35.57807855764607
1739209618.9992728;-45.120503652039325
1739209618.999277;-45.120503652039325
1739209618.9992814;-45.120503652039325
1739209618.9992857;-45.120503652039325
1739209618.99929;-33.981070128970906
1739209618.9992943;-33.981070128970906
1739209618.9992986;-38.13080360867914
1739209618.999303;-32.816014438256545
1739209618.9993074;-31.141103565318915
1739209618.9993117;-38.13080360867914
1739209618.999316;-45.120503652039325
1739209618.9993203;-38.13080360867914
1739209618.9993246;-38.13080360867914
1739209618.9993289;-45.120503652039325
1739209618.9993334;-45.120503652039325
1739209618.9993377;-45.120503652039325
1739209618.999342;-38.13080360867914
1739209618.9993463;-33.981070128970906
1739209618.9993505;-38.13080360867914
1739209618.9993548;-45.120503652039325
1739209618.9993591;-27.8777449560314
1739209618.9993634;-31.141103565318893
1739209618.999368;-38.13080360867914
1739209618.9993722;-35.57807855764607
1739209618.9993765;-30.49652367304973
1739209618.9993808;-35.57807855764607
1739209618.999385;-45.120503652039325
1739209618.9993894;-38.13080360867914
1739209618.9993937;-45.120503652039325
1739209618.9993982;-45.120503652039325
1739209618.9994025;-45.120503652039325
1739209618.9994068;-45.120503652039325
1739209618.999411;-45.120503652039325
1739209618.9994154;-33.981070128970906
1739209618.9994197;-38.13080360867914
1739209618.999424;-45.120503652039325
1739209618.9994283;-29.438486411369333
1739209618.9994328;-29.438486411369333
1739209618.999437;-38.13080360867914
1739209618.9994414;-45.120503652039325
1739209618.9994457;-38.13080360867914
1739209618.99945;-38.13080360867914
1739209618.9994543;-45.120503652039325
1739209618.9994586;-45.120503652039325
1739209618.999463;-45.120503652039325
1739209618.9994674;-45.120503652039325
1739209618.9994717;-35.57807855764607
1739209618.999476;-38.13080360867914
1739209618.9994802;-38.13080360867914
1739209618.9994845;-35.57807855764607
1739209618.9994888;-45.120503652039325
1739209618.9994931;-45.120503652039325
1739209618.9994977;-32.816014438256545
1739209618.999502;-31.141103565318893
1739209618.9995062;-45.120503652039325
1739209618.9995105;-45.120503652039325
1739209618.9995148;-35.57807855764607
1739209618.999519;-38.13080360867914
1739209618.9995234;-38.13080360867914
1739209618.999528;-35.57807855764607
1739209618.9995322;-45.120503652039325
1739209618.9995365;-45.120503652039325
1739209618.9995408;-45.120503652039325
1739209618.999545;-38.13080360867914
1739209618.9995494;-38.13080360867914
1739209618.9995537;-38.13080360867914
1739209618.999558;-33.981070128970906
1739209618.9995625;-38.13080360867914
1739209618.9995668;-32.816014438256545
1739209618.999571;-32.816014438256545
1739209618.9995754;-38.13080360867914
1739209618.9995797;-35.57807855764607
1739209618.999584;-45.120503652039325
1739209618.9995883;-45.120503652039325
1739209618.9995928;-32.816014438256545
1739209618.999597;-32.816014438256545
1739209618.9996014;-45.120503652039325
1739209618.9996057;-38.13080360867914
1739209618.99961;-38.13080360867914
1739209618.9996142;-45.120503652039325
1739209618.9996185;-45.120503652039325
1739209618.9996228;-45.120503652039325
1739209618.9996274;-45.120503652039325
1739209618.9996316;-45.120503652039325
1739209618.999636;-38.13080360867914
1739209618.9996402;-35.57807855764607
1739209618.9996445;-38.13080360867914
1739209618.9996488;-38.13080360867914
1739209618.999653;-45.120503652039325
1739209618.9996576;-45.120503652039325
1739209618.999662;-38.13080360867914
1739209618.9996662;-35.57807855764607
1739209618.9996705;-45.120503652039325
1739209618.9996748;-45.120503652039325
1739209618.999679;-35.57807855764607
1739209618.9996834;-38.13080360867914
1739209618.9996877;-45.120503652039325
1739209618.9996922;-45.120503652039325
1739209618.9996965;-38.13080360867914
1739209618.9997008;-45.120503652039325
1739209618.999705;-38.13080360867914
1739209618.9997094;-45.120503652039325
1739209618.9997137;-45.120503652039325
1739209618.999718;-45.120503652039325
1739209618.9997225;-45.120503652039325
1739209618.9997268;-45.120503652039325
1739209618.999731;-38.13080360867914
1739209618.9997354;-30.49652367304973
1739209618.9997396;-38.13080360867914
1739209618.999744;-32.816014438256545
1739209618.9997482;-38.13080360867914
1739209618.9997525;-38.13080360867914
1739209618.999757;-38.13080360867914
1739209618.9997613;-45.120503652039325
1739209618.9997656;-38.13080360867914
1739209618.99977;-45.120503652039325
1739209618.9997742;-45.120503652039325
1739209618.9997785;-45.120503652039325
1739209618.9997828;-45.120503652039325
1739209618.9997873;-45.120503652039325
1739209618.9997916;-45.120503652039325
1739209618.999796;-45.120503652039325
1739209618.9998002;-45.120503652039325
1739209618.9998045;-45.120503652039325
1739209618.9998088;-38.13080360867914
1739209618.999813;-32.816014438256545
1739209618.9998174;-38.13080360867914
1739209618.999822;-38.13080360867914
1739209618.9998262;-45.120503652039325
1739209618.9998305;-38.13080360867914
1739209618.9998348;-33.981070128970906
1739209618.999839;-45.120503652039325
1739209618.9998434;-45.120503652039325
1739209618.9998477;-38.13080360867914
1739209618.9998522;-35.57807855764607
1739209618.9998565;-38.13080360867914
1739209618.9998608;-38.13080360867914
1739209618.999865;-45.120503652039325
1739209618.9998693;-45.120503652039325
1739209618.9998736;-45.120503652039325
1739209618.999878;-45.120503652039325
1739209618.9998822;-45.120503652039325
1739209618.9998868;-45.120503652039325
1739209618.999891;-45.120503652039325
1739209618.9998953;-45.120503652039325
1739209618.9998996;-38.13080360867914
1739209618.999904;-45.120503652039325
1739209618.9999082;-45.120503652039325
1739209618.9999125;-45.120503652039325
1739209618.999917;-45.120503652039325
1739209618.9999213;-33.981070128970906
1739209618.9999256;-38.13080360867914
1739209618.99993;-38.13080360867914
1739209618.9999342;-38.13080360867914
1739209618.9999385;-35.57807855764607
1739209618.9999428;-38.13080360867914
1739209618.9999473;-45.120503652039325
1739209618.9999516;-45.120503652039325
1739209618.999956;-45.120503652039325
1739209618.9999602;-45.120503652039325
1739209618.9999645;-45.120503652039325
1739209618.9999688;-38.13080360867914
1739209618.999973;-45.120503652039325
1739209618.9999774;-33.981070128970906
1739209618.9999819;-38.13080360867914
1739209618.9999862;-38.13080360867914
1739209618.9999905;-29.438486411369333
1739209618.9999948;-38.13080360867914
1739209618.999999;-45.120503652039325
1739209619.0000033;-45.120503652039325
1739209619.0000076;-33.981070128970906
1739209619.0000122;-38.13080360867914
1739209619.0000165;-38.13080360867914
1739209619.0000207;-45.120503652039325
1739209619.000025;-45.120503652039325
1739209619.0000293;-45.120503652039325
1739209619.0000336;-45.120503652039325
1739209619.000038;-45.120503652039325
1739209619.0000422;-45.120503652039325
1739209619.0000467;-45.120503652039325
1739209619.000051;-45.120503652039325
1739209619.0000553;-45.120503652039325
1739209619.0000596;-45.120503652039325
1739209619.000064;-38.13080360867914
1739209619.0000682;-38.13080360867914
1739209619.0000725;-38.13080360867914
1739209619.000077;-31.141103565318915
1739209619.0000813;-38.13080360867914
1739209619.0000856;-45.120503652039325
1739209619.00009;-45.120503652039325
1739209619.0000942;-28.992665084841942
1739209619.0000985;-35.57807855764607
1739209619.0001028;-45.120503652039325
1739209619.000107;-45.120503652039325
1739209619.0001116;-38.13080360867914
1739209619.0001159;-35.57807855764607
1739209619.0001202;-45.120503652039325
1739209619.0001245;-38.13080360867914
1739209619.0001287;-45.120503652039325
1739209619.000133;-45.120503652039325
1739209619.0001373;-38.13080360867914
1739209619.0001419;-45.120503652039325
1739209619.0001462;-45.120503652039325
1739209619.0001504;-33.981070128970906
1739209619.0001547;-45.120503652039325
1739209619.000159;-45.120503652039325
1739209619.0001633;-26.991370085610736
1739209619.0001676;-31.141103565318893
1739209619.000172;-45.120503652039325
1739209619.0001764;-38.13080360867914
1739209619.0001807;-32.816014438256545
1739209619.000185;-35.57807855764607
1739209619.0001893;-38.13080360867914
1739209619.0001936;-38.13080360867914
1739209619.000198;-38.13080360867914
1739209619.0002022;-38.13080360867914
1739209619.0002067;-45.120503652039325
1739209619.000211;-33.981070128970906
1739209619.0002153;-38.13080360867914
1739209619.0002196;-35.57807855764607
1739209619.0002239;-45.120503652039325
1739209619.0002282;-38.13080360867914
1739209619.0002325;-45.120503652039325
1739209619.0002367;-45.120503652039325
1739209619.0002413;-38.13080360867914
1739209619.0002456;-45.120503652039325
1739209619.0002499;-45.120503652039325
1739209619.0002542;-38.13080360867914
1739209619.0002584;-38.13080360867914
1739209619.0002627;-45.120503652039325
1739209619.000267;-29.438486411369333
1739209619.0002716;-29.438486411369333
1739209619.0002759;-45.120503652039325
1739209619.0002801;-38.13080360867914
1739209619.0002844;-38.13080360867914
1739209619.0002887;-45.120503652039325
1739209619.000293;-45.120503652039325
1739209619.0002973;-35.57807855764607
1739209619.0003016;-45.120503652039325
1739209619.0003061;-32.81601443825658
1739209619.0003104;-45.120503652039325
1739209619.0003147;-45.120503652039325
1739209619.000319;-45.120503652039325
1739209619.0003233;-45.120503652039325
1739209619.0003276;-35.57807855764607
1739209619.0003319;-38.13080360867914
1739209619.0003364;-32.816014438256545
1739209619.0003407;-31.141103565318893
1739209619.000345;-45.120503652039325
1739209619.0003493;-38.13080360867914
1739209619.0003536;-45.120503652039325
1739209619.0003579;-45.120503652039325
1739209619.0003622;-45.120503652039325
1739209619.0003664;-45.120503652039325
1739209619.000371;-38.13080360867914
1739209619.0003753;-38.13080360867914
1739209619.0003796;-38.13080360867914
1739209619.0003839;-38.13080360867914
1739209619.0003881;-33.981070128970906
1739209619.0003924;-32.816014438256545
1739209619.0003967;-45.120503652039325
1739209619.0004013;-45.120503652039325
1739209619.0004056;-38.13080360867914
1739209619.0004098;-45.120503652039325
1739209619.0004141;-38.13080360867914
1739209619.0004184;-45.120503652039325
1739209619.0004227;-38.13080360867914
1739209619.000427;-38.13080360867914
1739209619.0004313;-38.13080360867914
1739209619.0004358;-45.120503652039325
1739209619.0004401;-45.120503652039325
1739209619.0004444;-33.981070128970906
1739209619.0004487;-45.120503652039325
1739209619.000453;-45.120503652039325
1739209619.0004573;-38.13080360867914
1739209619.0004616;-31.141103565318893
1739209619.000466;-33.981070128970906
1739209619.0004704;-45.120503652039325
1739209619.0004747;-38.13080360867914
1739209619.000479;-38.13080360867914
1739209619.0004833;-45.120503652039325
1739209619.0004876;-38.13080360867914
1739209619.0004919;-45.120503652039325
1739209619.0004961;-45.120503652039325
1739209619.0005007;-33.981070128970906
1739209619.000505;-38.13080360867914
1739209619.0005093;-35.57807855764607
1739209619.0005136;-32.816014438256545
1739209619.0005178;-33.981070128970906
1739209619.0005221;-38.13080360867914
1739209619.0005264;-45.120503652039325
1739209619.000531;-35.57807855764607
1739209619.0005352;-45.120503652039325
1739209619.0005395;-45.120503652039325
1739209619.0005438;-35.57807855764607
1739209619.0005481;-38.13080360867914
1739209619.0005524;-45.120503652039325
1739209619.0005567;-32.816014438256545
1739209619.0005612;-38.13080360867914
1739209619.0005655;-45.120503652039325
1739209619.0005698;-45.120503652039325
1739209619.000574;-45.120503652039325
1739209619.0005784;-35.57807855764607
1739209619.0005827;-45.120503652039325
1739209619.000587;-38.13080360867914
1739209619.0005913;-45.120503652039325
1739209619.0005958;-45.120503652039325
1739209619.0006;-45.120503652039325
1739209619.0006044;-38.13080360867914
1739209619.0006087;-38.13080360867914
1739209619.000613;-45.120503652039325
1739209619.0006173;-35.57807855764607
1739209619.0006216;-38.13080360867914
1739209619.000626;-45.120503652039325
1739209619.0006304;-38.13080360867914
1739209619.0006347;-38.13080360867914
1739209619.000639;-38.13080360867914
1739209619.0006433;-45.120503652039325
1739209619.0006475;-38.13080360867914
1739209619.0006518;-45.120503652039325
1739209619.0006561;-38.13080360867914
1739209619.0006607;-45.120503652039325
1739209619.000665;-45.120503652039325
1739209619.0006692;-45.120503652039325
1739209619.0006735;-45.120503652039325
1739209619.0006778;-38.13080360867914
1739209619.000682;-38.13080360867914
1739209619.0006864;-38.13080360867914
1739209619.000691;-28.992665084841942
1739209619.0006952;-45.120503652039325
1739209619.0006995;-45.120503652039325
1739209619.0007038;-45.120503652039325
1739209619.000708;-32.816014438256545
1739209619.0007124;-45.120503652039325
1739209619.0007167;-38.13080360867914
1739209619.000721;-38.13080360867914
1739209619.0007255;-38.13080360867914
1739209619.0007298;-35.57807855764607
1739209619.000734;-45.120503652039325
1739209619.0007384;-45.120503652039325
1739209619.0007427;-38.13080360867914
1739209619.000747;-38.13080360867914
1739209619.0007513;-45.120503652039325
1739209619.0007558;-45.120503652039325
1739209619.00076;-45.120503652039325
1739209619.0007644;-38.13080360867914
