CAN Message; 0x98:0000e6524f95a2e5
1739209824.4414804;-38.13080360867914
1739209824.4414954;-45.120503652039325
1739209824.4415104;-45.120503652039325
1739209824.4415255;-32.816014438256545
1739209824.4415405;-33.981070128970906
1739209824.4415557;-38.13080360867914
1739209824.4415708;-45.120503652039325
1739209824.4415858;-31.141103565318893
1739209824.4416008;-28.58837851428586
1739209824.4416158;-45.120503652039325
1739209824.4416308;-45.120503652039325
1739209824.4416459;-38.13080360867914
1739209824.441661;-35.57807855764607
1739209824.441676;-38.13080360867914
1739209824.441691;-38.13080360867914
1739209824.441706;-45.120503652039325
1739209824.441721;-45.120503652039325
1739209824.441736;-38.13080360867914
1739209824.441751;-45.120503652039325
1739209824.441766;-45.120503652039325
1739209824.441781;-45.120503652039325
1739209824.441796;-45.120503652039325
1739209824.441811;-45.120503652039325
1739209824.441826;-31.141103565318893
1739209824.4418411;-32.816014438256545
1739209824.4418561;-45.120503652039325
1739209824.4418714;-45.120503652039325
1739209824.4418864;-45.120503652039325
1739209824.4419014;-38.13080360867914
1739209824.4419165;-38.13080360867914
1739209824.4419315;-45.120503652039325
1739209824.4419465;-45.120503652039325
1739209824.4419615;-45.120503652039325
1739209824.4419765;-45.120503652039325
1739209824.4419916;-38.13080360867914
1739209824.4420066;-45.120503652039325
1739209824.4420216;-45.120503652039325
1739209824.4420366;-35.57807855764607
1739209824.4420516;-38.13080360867914
1739209824.4420667;-45.120503652039325
1739209824.4420817;-38.13080360867914
1739209824.4420967;-45.120503652039325
1739209824.4421117;-45.120503652039325
1739209824.4421268;-45.120503652039325
1739209824.4421418;-45.120503652039325
1739209824.4421568;-38.13080360867914
1739209824.4421718;-45.120503652039325
1739209824.4421868;-38.13080360867914
1739209824.442202;-27.267205301931607
1739209824.442217;-38.13080360867914
1739209824.4422321;-45.120503652039325
1739209824.4422472;-38.13080360867914
1739209824.4422622;-35.57807855764607
1739209824.4422772;-38.13080360867914
1739209824.4422922;-45.120503652039325
1739209824.4423072;-45.120503652039325
1739209824.4423223;-33.981070128970956
1739209824.4423373;-45.120503652039325
1739209824.4423523;-45.120503652039325
1739209824.4423673;-38.13080360867914
1739209824.4423823;-38.13080360867914
1739209824.4423974;-38.13080360867914
1739209824.4424124;-45.120503652039325
1739209824.4424274;-38.13080360867914
1739209824.4424424;-33.981070128970906
1739209824.4424574;-45.120503652039325
1739209824.4424725;-45.120503652039325
1739209824.4424875;-38.13080360867914
1739209824.4425025;-38.13080360867914
1739209824.4425178;-45.120503652039325
1739209824.4425328;-45.120503652039325
1739209824.4425478;-45.120503652039325
1739209824.4425628;-45.120503652039325
1739209824.4425778;-45.120503652039325
1739209824.4425929;-38.13080360867914
1739209824.4426079;-38.13080360867914
1739209824.442623;-33.981070128970906
1739209824.442638;-38.13080360867914
1739209824.442653;-45.120503652039325
1739209824.442668;-38.13080360867914
1739209824.442683;-33.981070128970906
1739209824.442698;-45.120503652039325
1739209824.442713;-45.120503652039325
1739209824.442728;-33.981070128970906
1739209824.442743;-45.120503652039325
1739209824.442758;-45.120503652039325
1739209824.442773;-38.13080360867914
1739209824.4427881;-38.13080360867914
1739209824.4428031;-31.141103565318915
1739209824.4428182;-45.120503652039325
1739209824.4428334;-45.120503652039325
1739209824.4428484;-38.13080360867914
1739209824.4428635;-35.57807855764607
1739209824.4428785;-45.120503652039325
1739209824.4428935;-45.120503652039325
1739209824.4429085;-45.120503652039325
1739209824.4429235;-38.13080360867914
1739209824.4429386;-38.13080360867914
1739209824.4429536;-45.120503652039325
1739209824.4429686;-38.13080360867914
1739209824.4429836;-38.13080360867914
1739209824.4429986;-45.120503652039325
1739209824.4430137;-38.13080360867914
1739209824.4430287;-45.120503652039325
1739209824.4430437;-45.120503652039325
1739209824.4430587;-38.13080360867914
1739209824.4430737;-38.13080360867914
1739209824.4430888;-45.120503652039325
1739209824.4431038;-38.13080360867914
1739209824.4431188;-45.120503652039325
1739209824.4431338;-33.981070128970906
1739209824.443149;-45.120503652039325
1739209824.443164;-38.13080360867914
1739209824.4431791;-31.141103565318915
1739209824.4431942;-45.120503652039325
1739209824.4432092;-45.120503652039325
1739209824.4432242;-35.57807855764607
1739209824.4432392;-38.13080360867914
1739209824.4432542;-45.120503652039325
1739209824.4432693;-35.57807855764607
1739209824.4432843;-38.13080360867914
1739209824.4432993;-45.120503652039325
1739209824.4433143;-38.13080360867914
1739209824.4433293;-45.120503652039325
1739209824.4433444;-38.13080360867914
1739209824.4433594;-38.13080360867914
1739209824.4433744;-45.120503652039325
1739209824.4433894;-38.13080360867914
1739209824.4434044;-38.13080360867914
1739209824.4434195;-33.981070128970956
1739209824.4434345;-38.13080360867914
1739209824.4434495;-35.57807855764607
1739209824.4434645;-38.13080360867914
1739209824.4434798;-45.120503652039325
1739209824.4434948;-38.13080360867914
1739209824.4435098;-45.120503652039325
1739209824.4435248;-38.13080360867914
1739209824.4435399;-28.58837851428586
1739209824.4435549;-38.13080360867914
1739209824.44357;-45.120503652039325
1739209824.443585;-38.13080360867914
1739209824.4436;-38.13080360867914
1739209824.443615;-45.120503652039325
1739209824.44363;-38.13080360867914
1739209824.443645;-45.120503652039325
1739209824.44366;-45.120503652039325
1739209824.443675;-45.120503652039325
1739209824.44369;-38.13080360867914
1739209824.443705;-45.120503652039325
1739209824.44372;-45.120503652039325
1739209824.4437351;-38.13080360867914
1739209824.4437501;-38.13080360867914
1739209824.4437652;-45.120503652039325
1739209824.4437802;-33.981070128970956
1739209824.4437954;-45.120503652039325
1739209824.4438105;-35.57807855764607
1739209824.4438255;-38.13080360867914
1739209824.4438405;-45.120503652039325
1739209824.4438555;-38.13080360867914
1739209824.4438705;-38.13080360867914
1739209824.4438856;-45.120503652039325
1739209824.4439006;-27.8777449560314
1739209824.4439156;-32.816014438256545
1739209824.4439306;-38.13080360867914
1739209824.4439456;-45.120503652039325
1739209824.4439607;-35.57807855764607
1739209824.4439757;-38.13080360867914
1739209824.4439907;-45.120503652039325
1739209824.4440057;-33.981070128970906
1739209824.4440207;-45.120503652039325
1739209824.4440358;-45.120503652039325
1739209824.4440508;-38.13080360867914
1739209824.4440658;-45.120503652039325
1739209824.4440808;-45.120503652039325
1739209824.4440958;-45.120503652039325
1739209824.4441109;-45.120503652039325
1739209824.4441261;-45.120503652039325
1739209824.4441411;-45.120503652039325
1739209824.4441562;-45.120503652039325
1739209824.4441712;-45.120503652039325
1739209824.4441862;-45.120503652039325
1739209824.4442012;-45.120503652039325
1739209824.4442163;-38.13080360867914
1739209824.4442313;-45.120503652039325
1739209824.4442463;-45.120503652039325
1739209824.4442613;-32.816014438256545
1739209824.4442763;-35.57807855764607
1739209824.4442914;-45.120503652039325
1739209824.4443064;-45.120503652039325
1739209824.4443214;-33.981070128970906
1739209824.4443364;-45.120503652039325
1739209824.4443514;-45.120503652039325
1739209824.4443665;-45.120503652039325
1739209824.4443815;-45.120503652039325
1739209824.4443965;-45.120503652039325
1739209824.4444115;-45.120503652039325
1739209824.4444265;-45.120503652039325
1739209824.4444418;-35.57807855764607
1739209824.4444568;-35.57807855764607
1739209824.4444718;-45.120503652039325
1739209824.4444869;-45.120503652039325
1739209824.4445019;-38.13080360867914
1739209824.444517;-38.13080360867914
1739209824.444532;-45.120503652039325
1739209824.444547;-45.120503652039325
1739209824.444562;-45.120503652039325
1739209824.444577;-38.13080360867914
1739209824.444592;-38.13080360867914
1739209824.444607;-45.120503652039325
1739209824.444622;-45.120503652039325
1739209824.444637;-38.13080360867914
1739209824.444652;-38.13080360867914
1739209824.444667;-35.57807855764607
1739209824.4446821;-38.13080360867914
1739209824.4446971;-38.13080360867914
1739209824.4447122;-45.120503652039325
1739209824.4447272;-38.13080360867914
1739209824.4447422;-38.13080360867914
1739209824.4447575;-33.981070128970906
1739209824.4447725;-38.13080360867914
1739209824.4447875;-35.57807855764607
1739209824.4448025;-45.120503652039325
1739209824.4448175;-38.13080360867914
1739209824.4448326;-38.13080360867914
1739209824.4448476;-45.120503652039325
1739209824.4448626;-45.120503652039325
1739209824.4448776;-45.120503652039325
1739209824.4448926;-45.120503652039325
1739209824.4449077;-38.13080360867914
1739209824.4449227;-45.120503652039325
1739209824.4449377;-45.120503652039325
1739209824.4449527;-38.13080360867914
1739209824.4449677;-38.13080360867914
1739209824.4449828;-45.120503652039325
1739209824.4449978;-29.438486411369354
1739209824.4450128;-33.981070128970906
1739209824.4450278;-38.13080360867914
1739209824.4450428;-45.120503652039325
1739209824.4450579;-45.120503652039325
1739209824.4450731;-38.13080360867914
1739209824.4450881;-38.13080360867914
1739209824.4451032;-45.120503652039325
1739209824.4451182;-31.141103565318915
1739209824.4451332;-38.13080360867914
1739209824.4451482;-45.120503652039325
1739209824.4451632;-38.13080360867914
1739209824.4451783;-38.13080360867914
1739209824.4451933;-35.57807855764607
1739209824.4452083;-45.120503652039325
1739209824.4452233;-45.120503652039325
1739209824.4452384;-38.13080360867914
1739209824.4452534;-38.13080360867914
1739209824.4452684;-38.13080360867914
1739209824.4452834;-45.120503652039325
1739209824.4452984;-38.13080360867914
1739209824.4453135;-38.13080360867914
1739209824.4453285;-45.120503652039325
1739209824.4453435;-35.57807855764607
1739209824.4453585;-31.141103565318915
1739209824.4453735;-38.13080360867914
1739209824.4453886;-45.120503652039325
1739209824.4454038;-38.13080360867914
1739209824.4454188;-38.13080360867914
1739209824.4454339;-45.120503652039325
1739209824.4454489;-38.13080360867914
1739209824.445464;-32.816014438256545
1739209824.445479;-31.141103565318915
1739209824.445494;-38.13080360867914
1739209824.445509;-38.13080360867914
1739209824.445524;-29.438486411369333
1739209824.445539;-38.13080360867914
1739209824.445554;-38.13080360867914
1739209824.445569;-45.120503652039325
1739209824.445584;-45.120503652039325
1739209824.445599;-38.13080360867914
1739209824.445614;-45.120503652039325
1739209824.4456291;-38.13080360867914
1739209824.4456441;-45.120503652039325
1739209824.4456592;-38.13080360867914
1739209824.4456742;-35.57807855764607
1739209824.4456892;-38.13080360867914
1739209824.4457042;-45.120503652039325
1739209824.4457195;-38.13080360867914
1739209824.4457345;-38.13080360867914
1739209824.4457495;-35.57807855764607
1739209824.4457645;-38.13080360867914
1739209824.4457796;-38.13080360867914
1739209824.4457946;-45.120503652039325
1739209824.4458096;-38.13080360867914
1739209824.4458246;-38.13080360867914
1739209824.4458396;-38.13080360867914
1739209824.4458547;-38.13080360867914
1739209824.4458697;-35.57807855764607
1739209824.4458847;-45.120503652039325
1739209824.4458997;-45.120503652039325
1739209824.4459147;-30.49652367304973
1739209824.4459298;-35.57807855764607
1739209824.4459448;-45.120503652039325
1739209824.4459598;-38.13080360867914
1739209824.4459748;-38.13080360867914
1739209824.4459898;-33.981070128970906
1739209824.4460049;-45.120503652039325
1739209824.44602;-45.120503652039325
1739209824.446035;-38.13080360867914
1739209824.4460502;-38.13080360867914
1739209824.4460652;-38.13080360867914
1739209824.4460802;-38.13080360867914
1739209824.4460952;-45.120503652039325
1739209824.4461102;-38.13080360867914
1739209824.4461253;-38.13080360867914
1739209824.4461403;-38.13080360867914
1739209824.4461553;-45.120503652039325
1739209824.4461703;-45.120503652039325
1739209824.4461854;-45.120503652039325
1739209824.4462004;-45.120503652039325
1739209824.4462154;-30.49652367304973
1739209824.4462304;-38.13080360867914
1739209824.4462454;-45.120503652039325
1739209824.4462605;-45.120503652039325
1739209824.4462755;-32.816014438256545
1739209824.4462905;-35.57807855764607
1739209824.4463055;-45.120503652039325
1739209824.4463205;-38.13080360867914
1739209824.4463356;-38.13080360867914
1739209824.4463506;-38.13080360867914
1739209824.4463658;-45.120503652039325
1739209824.4463809;-45.120503652039325
1739209824.4463959;-45.120503652039325
1739209824.446411;-38.13080360867914
1739209824.446426;-45.120503652039325
1739209824.446441;-45.120503652039325
1739209824.446456;-45.120503652039325
1739209824.446471;-45.120503652039325
1739209824.446486;-38.13080360867914
1739209824.446501;-45.120503652039325
1739209824.446516;-35.57807855764607
1739209824.446531;-38.13080360867914
1739209824.446546;-45.120503652039325
1739209824.446561;-38.13080360867914
1739209824.446576;-26.487275050834715
1739209824.4465911;-35.57807855764607
1739209824.4466062;-45.120503652039325
1739209824.4466212;-45.120503652039325
1739209824.4466362;-38.13080360867914
1739209824.4466512;-38.13080360867914
1739209824.4466662;-45.120503652039325
1739209824.4466815;-45.120503652039325
1739209824.4466965;-38.13080360867914
1739209824.4467115;-45.120503652039325
1739209824.4467266;-32.816014438256545
1739209824.4467416;-38.13080360867914
1739209824.4467566;-45.120503652039325
1739209824.4467716;-45.120503652039325
1739209824.4467866;-45.120503652039325
1739209824.4468017;-45.120503652039325
1739209824.4468167;-45.120503652039325
1739209824.4468317;-45.120503652039325
1739209824.4468467;-35.57807855764607
1739209824.4468617;-38.13080360867914
1739209824.4468768;-45.120503652039325
1739209824.4468918;-45.120503652039325
1739209824.4469068;-45.120503652039325
1739209824.4469218;-45.120503652039325
1739209824.4469368;-28.21854285175415
1739209824.4469519;-30.49652367304973
1739209824.446967;-45.120503652039325
1739209824.446982;-38.13080360867914
1739209824.4469972;-38.13080360867914
1739209824.4470122;-45.120503652039325
1739209824.4470272;-38.13080360867914
1739209824.4470422;-38.13080360867914
1739209824.4470572;-45.120503652039325
1739209824.4470723;-45.120503652039325
1739209824.4470873;-45.120503652039325
1739209824.4471023;-45.120503652039325
1739209824.4471173;-35.57807855764607
1739209824.4471323;-35.57807855764607
1739209824.4471474;-45.120503652039325
1739209824.4471624;-45.120503652039325
1739209824.4471774;-45.120503652039325
1739209824.4471924;-45.120503652039325
1739209824.4472075;-45.120503652039325
1739209824.4472225;-38.13080360867914
1739209824.4472375;-45.120503652039325
1739209824.4472525;-38.13080360867914
1739209824.4472675;-45.120503652039325
1739209824.4472826;-45.120503652039325
1739209824.4472976;-38.13080360867914
1739209824.4473126;-38.13080360867914
1739209824.4473279;-45.120503652039325
1739209824.4473429;-45.120503652039325
1739209824.447358;-38.13080360867914
1739209824.447373;-45.120503652039325
1739209824.447388;-45.120503652039325
1739209824.447403;-38.13080360867914
1739209824.447418;-38.13080360867914
1739209824.447433;-45.120503652039325
1739209824.447448;-45.120503652039325
1739209824.447463;-45.120503652039325
1739209824.447478;-32.816014438256545
1739209824.447493;-32.816014438256545
1739209824.447508;-45.120503652039325
1739209824.447523;-45.120503652039325
1739209824.4475381;-38.13080360867914
1739209824.4475532;-33.981070128970906
1739209824.4475682;-38.13080360867914
1739209824.4475832;-38.13080360867914
1739209824.4475982;-38.13080360867914
1739209824.4476132;-45.120503652039325
1739209824.4476283;-38.13080360867914
1739209824.4476435;-38.13080360867914
1739209824.4476585;-38.13080360867914
1739209824.4476736;-33.981070128970906
1739209824.4476886;-38.13080360867914
1739209824.4477036;-38.13080360867914
1739209824.4477186;-45.120503652039325
1739209824.4477336;-38.13080360867914
1739209824.4477487;-45.120503652039325
1739209824.4477637;-45.120503652039325
1739209824.4477787;-45.120503652039325
1739209824.4477937;-38.13080360867914
1739209824.4478087;-45.120503652039325
1739209824.4478238;-45.120503652039325
1739209824.4478388;-45.120503652039325
1739209824.4478538;-33.981070128970906
1739209824.4478688;-45.120503652039325
1739209824.4478838;-45.120503652039325
1739209824.4478989;-38.13080360867914
1739209824.447914;-38.13080360867914
1739209824.447929;-45.120503652039325
1739209824.447944;-45.120503652039325
1739209824.447959;-38.13080360867914
1739209824.4479742;-45.120503652039325
1739209824.4479892;-45.120503652039325
1739209824.4480042;-45.120503652039325
1739209824.4480193;-38.13080360867914
1739209824.4480343;-31.141103565318915
1739209824.4480493;-38.13080360867914
1739209824.4480643;-38.13080360867914
1739209824.4480793;-35.57807855764607
1739209824.4480944;-38.13080360867914
1739209824.4481094;-45.120503652039325
1739209824.4481244;-45.120503652039325
1739209824.4481394;-33.981070128970906
1739209824.4481544;-31.141103565318915
1739209824.4481695;-45.120503652039325
1739209824.4481845;-38.13080360867914
1739209824.4481995;-38.13080360867914
1739209824.4482145;-38.13080360867914
1739209824.4482296;-45.120503652039325
1739209824.4482446;-45.120503652039325
1739209824.4482596;-38.13080360867914
1739209824.4482746;-30.49652367304973
1739209824.4482899;-33.981070128970906
1739209824.448305;-45.120503652039325
1739209824.44832;-45.120503652039325
1739209824.448335;-33.981070128970906
1739209824.44835;-38.13080360867914
1739209824.448365;-38.13080360867914
1739209824.44838;-35.57807855764607
1739209824.448395;-33.981070128970906
1739209824.44841;-33.981070128970906
1739209824.448425;-45.120503652039325
1739209824.44844;-35.57807855764607
1739209824.448455;-32.816014438256545
1739209824.44847;-45.120503652039325
1739209824.4484851;-38.13080360867914
1739209824.4485002;-38.13080360867914
1739209824.4485152;-45.120503652039325
1739209824.4485302;-38.13080360867914
1739209824.4485452;-38.13080360867914
1739209824.4485602;-45.120503652039325
1739209824.4485753;-38.13080360867914
1739209824.4485903;-45.120503652039325
1739209824.4486055;-38.13080360867914
1739209824.4486206;-38.13080360867914
1739209824.4486356;-38.13080360867914
1739209824.4486506;-38.13080360867914
1739209824.4486656;-45.120503652039325
1739209824.4486806;-45.120503652039325
1739209824.4486957;-45.120503652039325
1739209824.4487107;-32.816014438256545
1739209824.4487257;-33.981070128970906
1739209824.4487407;-38.13080360867914
1739209824.4487557;-33.981070128970906
1739209824.4487708;-33.981070128970906
1739209824.4487858;-35.57807855764607
1739209824.4488008;-45.120503652039325
1739209824.4488158;-45.120503652039325
1739209824.4488308;-38.13080360867914
1739209824.4488459;-35.57807855764607
1739209824.448861;-45.120503652039325
1739209824.448876;-45.120503652039325
1739209824.448891;-33.981070128970906
1739209824.448906;-45.120503652039325
1739209824.4489212;-38.13080360867914
1739209824.4489362;-38.13080360867914
1739209824.4489512;-38.13080360867914
1739209824.4489663;-33.981070128970906
1739209824.4489813;-45.120503652039325
1739209824.4489963;-45.120503652039325
1739209824.4490113;-32.816014438256545
1739209824.4490263;-38.13080360867914
1739209824.4490414;-45.120503652039325
1739209824.4490564;-45.120503652039325
1739209824.4490714;-32.816014438256545
1739209824.4490864;-32.816014438256545
1739209824.4491014;-45.120503652039325
1739209824.4491165;-38.13080360867914
1739209824.4491315;-45.120503652039325
1739209824.4491465;-45.120503652039325
1739209824.4491615;-45.120503652039325
1739209824.4491765;-38.13080360867914
1739209824.4491916;-38.13080360867914
1739209824.4492066;-45.120503652039325
1739209824.4492216;-38.13080360867914
1739209824.4492366;-38.13080360867914
1739209824.449252;-32.816014438256545
1739209824.449267;-35.57807855764607
1739209824.449282;-38.13080360867914
1739209824.449297;-35.57807855764607
1739209824.449312;-38.13080360867914
1739209824.449327;-35.57807855764607
1739209824.449342;-38.13080360867914
1739209824.449357;-38.13080360867914
1739209824.449372;-38.13080360867914
1739209824.449387;-45.120503652039325
1739209824.449402;-45.120503652039325
1739209824.449417;-33.981070128970906
1739209824.4494321;-45.120503652039325
1739209824.4494472;-45.120503652039325
1739209824.4494622;-38.13080360867914
1739209824.4494772;-38.13080360867914
1739209824.4494922;-45.120503652039325
1739209824.4495072;-38.13080360867914
1739209824.4495223;-35.57807855764607
1739209824.4495373;-33.981070128970906
1739209824.4495523;-45.120503652039325
1739209824.4495676;-45.120503652039325
1739209824.4495826;-33.981070128970906
1739209824.4495976;-45.120503652039325
1739209824.4496126;-29.438486411369333
1739209824.4496276;-31.141103565318893
1739209824.4496427;-38.13080360867914
1739209824.4496577;-38.13080360867914
1739209824.4496727;-35.57807855764607
1739209824.4496877;-38.13080360867914
1739209824.4497027;-45.120503652039325
1739209824.4497178;-45.120503652039325
1739209824.4497328;-45.120503652039325
1739209824.4497478;-45.120503652039325
1739209824.4497628;-35.57807855764607
1739209824.4497778;-38.13080360867914
1739209824.4497929;-45.120503652039325
1739209824.449808;-38.13080360867914
1739209824.449823;-38.13080360867914
1739209824.449838;-45.120503652039325
1739209824.449853;-45.120503652039325
1739209824.449868;-45.120503652039325
1739209824.449883;-45.120503652039325
1739209824.4498982;-38.13080360867914
1739209824.4499133;-38.13080360867914
1739209824.4499283;-45.120503652039325
1739209824.4499433;-35.57807855764607
1739209824.4499583;-45.120503652039325
1739209824.4499733;-32.816014438256545
1739209824.4499884;-28.58837851428586
1739209824.4500034;-45.120503652039325
1739209824.4500184;-45.120503652039325
1739209824.4500334;-35.57807855764607
1739209824.4500484;-35.57807855764607
1739209824.4500635;-45.120503652039325
1739209824.4500785;-45.120503652039325
1739209824.4500935;-45.120503652039325
1739209824.4501085;-45.120503652039325
1739209824.4501235;-38.13080360867914
1739209824.4501386;-38.13080360867914
1739209824.4501536;-38.13080360867914
1739209824.4501686;-38.13080360867914
1739209824.4501836;-45.120503652039325
1739209824.4501987;-45.120503652039325
1739209824.450214;-38.13080360867914
1739209824.450229;-45.120503652039325
1739209824.450244;-45.120503652039325
1739209824.450259;-33.981070128970906
1739209824.450274;-45.120503652039325
1739209824.450289;-45.120503652039325
1739209824.450304;-45.120503652039325
1739209824.450319;-33.981070128970906
1739209824.450334;-32.816014438256545
1739209824.450349;-35.57807855764607
1739209824.450364;-33.981070128970906
1739209824.4503791;-38.13080360867914
1739209824.4503942;-35.57807855764607
1739209824.4504092;-33.981070128970906
1739209824.4504242;-38.13080360867914
1739209824.4504392;-38.13080360867914
1739209824.4504542;-45.120503652039325
1739209824.4504693;-45.120503652039325
1739209824.4504843;-35.57807855764607
1739209824.4504993;-35.57807855764607
1739209824.4505143;-45.120503652039325
1739209824.4505296;-45.120503652039325
1739209824.4505446;-35.57807855764607
1739209824.4505596;-35.57807855764607
1739209824.4505746;-45.120503652039325
1739209824.4505897;-38.13080360867914
1739209824.4506047;-38.13080360867914
1739209824.4506197;-38.13080360867914
1739209824.4506347;-45.120503652039325
1739209824.4506497;-38.13080360867914
1739209824.4506648;-38.13080360867914
1739209824.4506798;-35.57807855764607
1739209824.4506948;-45.120503652039325
1739209824.4507098;-45.120503652039325
1739209824.4507248;-33.981070128970906
1739209824.4507399;-38.13080360867914
1739209824.450755;-45.120503652039325
1739209824.45077;-32.816014438256545
1739209824.450785;-38.13080360867914
1739209824.4508;-38.13080360867914
1739209824.450815;-45.120503652039325
1739209824.45083;-45.120503652039325
1739209824.4508452;-38.13080360867914
1739209824.4508603;-45.120503652039325
1739209824.4508753;-38.13080360867914
1739209824.4508903;-45.120503652039325
1739209824.4509053;-45.120503652039325
1739209824.4509203;-38.13080360867914
1739209824.4509354;-45.120503652039325
1739209824.4509504;-38.13080360867914
1739209824.4509654;-38.13080360867914
1739209824.4509804;-45.120503652039325
1739209824.4509954;-45.120503652039325
1739209824.4510105;-33.981070128970906
1739209824.4510255;-45.120503652039325
1739209824.4510405;-45.120503652039325
1739209824.4510555;-38.13080360867914
1739209824.4510705;-38.13080360867914
1739209824.4510856;-45.120503652039325
1739209824.4511006;-38.13080360867914
1739209824.4511156;-33.981070128970906
1739209824.4511306;-38.13080360867914
1739209824.4511456;-45.120503652039325
1739209824.4511607;-45.120503652039325
1739209824.451176;-45.120503652039325
1739209824.451191;-45.120503652039325
1739209824.451206;-45.120503652039325
1739209824.451221;-38.13080360867914
1739209824.451236;-45.120503652039325
1739209824.451251;-45.120503652039325
1739209824.451266;-38.13080360867914
1739209824.451281;-38.13080360867914
1739209824.451296;-45.120503652039325
1739209824.451311;-31.141103565318915
1739209824.4513261;-28.992665084841942
1739209824.4513412;-38.13080360867914
1739209824.4513562;-45.120503652039325
1739209824.4513712;-38.13080360867914
1739209824.4513862;-33.981070128970906
1739209824.4514012;-38.13080360867914
1739209824.4514163;-45.120503652039325
1739209824.4514313;-38.13080360867914
1739209824.4514463;-38.13080360867914
1739209824.4514613;-45.120503652039325
1739209824.4514763;-45.120503652039325
1739209824.4514916;-45.120503652039325
1739209824.4515066;-45.120503652039325
1739209824.4515216;-38.13080360867914
1739209824.4515367;-33.981070128970906
1739209824.4515517;-45.120503652039325
1739209824.4515667;-45.120503652039325
1739209824.4515817;-38.13080360867914
1739209824.4515967;-45.120503652039325
1739209824.4516118;-45.120503652039325
1739209824.4516268;-38.13080360867914
1739209824.4516418;-38.13080360867914
1739209824.4516568;-45.120503652039325
1739209824.4516718;-38.13080360867914
1739209824.4516869;-28.992665084841942
1739209824.4517019;-38.13080360867914
1739209824.451717;-38.13080360867914
1739209824.451732;-38.13080360867914
1739209824.451747;-38.13080360867914
1739209824.451762;-38.13080360867914
1739209824.451777;-45.120503652039325
1739209824.451792;-45.120503652039325
1739209824.451807;-45.120503652039325
1739209824.4518223;-38.13080360867914
1739209824.4518373;-38.13080360867914
1739209824.4518523;-38.13080360867914
1739209824.4518673;-33.981070128970906
1739209824.4518824;-38.13080360867914
1739209824.4518974;-38.13080360867914
1739209824.4519124;-38.13080360867914
1739209824.4519274;-45.120503652039325
1739209824.4519424;-38.13080360867914
1739209824.4519575;-38.13080360867914
1739209824.4519725;-38.13080360867914
1739209824.4519875;-33.981070128970906
1739209824.4520025;-32.816014438256545
1739209824.4520175;-45.120503652039325
1739209824.4520326;-38.13080360867914
1739209824.4520476;-38.13080360867914
1739209824.4520626;-38.13080360867914
1739209824.4520776;-45.120503652039325
1739209824.4520926;-38.13080360867914
1739209824.4521077;-38.13080360867914
1739209824.4521227;-45.120503652039325
1739209824.452138;-45.120503652039325
1739209824.452153;-45.120503652039325
1739209824.452168;-38.13080360867914
1739209824.452183;-45.120503652039325
1739209824.452198;-35.57807855764607
1739209824.452213;-35.57807855764607
1739209824.452228;-38.13080360867914
1739209824.452243;-38.13080360867914
1739209824.452258;-32.816014438256545
1739209824.4522731;-38.13080360867914
1739209824.4522882;-35.57807855764607
1739209824.4523032;-33.981070128970906
1739209824.4523182;-35.57807855764607
1739209824.4523332;-38.13080360867914
1739209824.4523482;-38.13080360867914
1739209824.4523633;-31.141103565318915
1739209824.4523783;-38.13080360867914
1739209824.4523933;-33.981070128970906
1739209824.4524083;-45.120503652039325
1739209824.4524233;-45.120503652039325
1739209824.4524384;-45.120503652039325
1739209824.4524536;-45.120503652039325
1739209824.4524686;-45.120503652039325
1739209824.4524837;-45.120503652039325
1739209824.4524987;-45.120503652039325
1739209824.4525137;-38.13080360867914
1739209824.4525287;-38.13080360867914
1739209824.4525437;-45.120503652039325
1739209824.4525588;-45.120503652039325
1739209824.4525738;-45.120503652039325
1739209824.4525888;-30.49652367304973
1739209824.4526038;-35.57807855764607
1739209824.4526188;-45.120503652039325
1739209824.4526339;-38.13080360867914
1739209824.4526489;-29.438486411369333
1739209824.452664;-28.58837851428586
1739209824.452679;-45.120503652039325
1739209824.452694;-45.120503652039325
1739209824.452709;-45.120503652039325
1739209824.452724;-33.981070128970906
1739209824.452739;-45.120503652039325
1739209824.452754;-38.13080360867914
1739209824.4527693;-45.120503652039325
1739209824.4527843;-33.981070128970956
1739209824.4527993;-35.57807855764607
1739209824.4528143;-38.13080360867914
1739209824.4528294;-38.13080360867914
1739209824.4528444;-45.120503652039325
1739209824.4528594;-38.13080360867914
1739209824.4528744;-35.57807855764607
1739209824.4528894;-45.120503652039325
1739209824.4529045;-38.13080360867914
1739209824.4529195;-38.13080360867914
1739209824.4529345;-38.13080360867914
1739209824.4529495;-45.120503652039325
1739209824.4529645;-45.120503652039325
1739209824.4529796;-38.13080360867914
1739209824.4529946;-38.13080360867914
1739209824.4530096;-33.981070128970906
1739209824.4530246;-27.267205301931607
1739209824.4530396;-38.13080360867914
1739209824.4530547;-45.120503652039325
1739209824.4530697;-45.120503652039325
1739209824.4530847;-38.13080360867914
1739209824.4531;-33.981070128970906
1739209824.453115;-38.13080360867914
1739209824.45313;-45.120503652039325
1739209824.453145;-32.81601443825658
1739209824.45316;-38.13080360867914
1739209824.453175;-45.120503652039325
1739209824.45319;-45.120503652039325
1739209824.453205;-38.13080360867914
1739209824.4532201;-45.120503652039325
1739209824.4532351;-45.120503652039325
1739209824.4532502;-38.13080360867914
1739209824.4532652;-38.13080360867914
1739209824.4532802;-45.120503652039325
