CAN Message; 0x77:fa90b5054ee7a648
1739209604.8770027;-38.13080360867914
1739209604.8770056;-33.981070128970906
1739209604.8770084;-35.57807855764607
1739209604.8770113;-38.13080360867914
1739209604.8770142;-38.13080360867914
1739209604.877017;-33.981070128970906
1739209604.87702;-32.816014438256545
1739209604.8770227;-45.120503652039325
1739209604.8770256;-38.13080360867914
1739209604.8770285;-33.981070128970906
1739209604.8770313;-45.120503652039325
1739209604.8770342;-38.13080360867914
1739209604.877037;-45.120503652039325
1739209604.87704;-38.13080360867914
1739209604.8770428;-31.141103565318893
1739209604.8770456;-31.141103565318915
1739209604.8770485;-31.141103565318915
1739209604.877051;-24.292649948874775
1739209604.877054;-33.981070128970956
1739209604.8770568;-31.141103565318915
1739209604.8770597;-33.981070128970956
1739209604.8770626;-45.120503652039325
1739209604.8770654;-31.141103565318915
1739209604.8770683;-35.57807855764607
1739209604.8770711;-31.141103565318943
1739209604.877074;-32.816014438256545
1739209604.8770769;-33.981070128970956
1739209604.8770797;-38.13080360867914
1739209604.8770826;-38.13080360867914
1739209604.8770854;-31.141103565318915
1739209604.8770883;-33.981070128970906
1739209604.8770912;-45.120503652039325
1739209604.877094;-45.120503652039325
1739209604.877097;-28.992665084841942
1739209604.8770998;-27.8777449560314
1739209604.8771026;-30.49652367304973
1739209604.8771055;-32.81601443825658
1739209604.8771083;-38.13080360867914
1739209604.8771112;-33.981070128970906
1739209604.877114;-32.81601443825658
1739209604.877117;-38.13080360867914
1739209604.8771198;-45.120503652039325
1739209604.8771226;-23.16150712794695
1739209604.8771255;-25.252786309376837
1739209604.8771284;-33.981070128970906
1739209604.8771312;-28.992665084841942
1739209604.877134;-38.13080360867914
1739209604.877137;-28.992665084841942
1739209604.8771398;-38.13080360867914
1739209604.8771427;-38.13080360867914
1739209604.8771455;-27.8777449560314
1739209604.8771484;-31.14110356531892
1739209604.8771513;-38.13080360867914
1739209604.877154;-33.981070128970906
1739209604.877157;-21.300333226290604
1739209604.8771598;-25.826314394896357
1739209604.8771627;-38.13080360867914
1739209604.8771656;-33.981070128970906
1739209604.8771682;-35.57807855764607
1739209604.877171;-27.877744956031414
1739209604.877174;-29.438486411369333
1739209604.8771768;-45.120503652039325
1739209604.8771796;-33.981070128970906
1739209604.8771825;-38.13080360867914
1739209604.8771853;-26.487275050834715
1739209604.8771882;-27.267205301931607
1739209604.877191;-32.816014438256545
1739209604.877194;-25.62660358559016
1739209604.8771968;-28.218542851754187
1739209604.8771996;-32.816014438256545
1739209604.8772025;-45.120503652039325
1739209604.8772054;-31.141103565318915
1739209604.8772082;-35.57807855764607
1739209604.877211;-35.57807855764607
1739209604.877214;-25.826314394896354
1739209604.8772168;-45.120503652039325
1739209604.8772197;-27.877744956031414
1739209604.8772225;-26.991370085610722
1739209604.8772254;-25.077289914212862
1739209604.8772283;-31.141103565318915
1739209604.8772311;-45.120503652039325
1739209604.877234;-28.58837851428586
1739209604.8772368;-31.141103565318915
1739209604.8772397;-38.13080360867914
1739209604.8772426;-32.81601443825658
1739209604.8772454;-24.151403521958734
1739209604.8772483;-28.21854285175415
1739209604.8772511;-38.13080360867914
1739209604.877254;-38.13080360867914
1739209604.8772569;-28.992665084841942
1739209604.8772597;-33.981070128970906
1739209604.8772626;-38.13080360867914
1739209604.8772655;-32.816014438256545
1739209604.8772683;-45.120503652039325
1739209604.8772712;-35.57807855764607
1739209604.877274;-45.120503652039325
1739209604.877277;-32.816014438256545
1739209604.8772798;-45.120503652039325
1739209604.8772826;-33.981070128970906
1739209604.8772852;-28.992665084841942
1739209604.877288;-38.13080360867914
1739209604.877291;-25.826314394896364
1739209604.8772938;-33.981070128970906
1739209604.8772967;-38.13080360867914
1739209604.8772995;-26.991370085610722
1739209604.8773024;-28.992665084841942
1739209604.8773053;-31.141103565318943
1739209604.8773081;-32.816014438256545
1739209604.877311;-33.981070128970906
1739209604.8773139;-38.13080360867914
1739209604.8773167;-45.120503652039325
1739209604.8773196;-45.120503652039325
1739209604.8773224;-33.981070128970906
1739209604.8773253;-38.13080360867914
1739209604.8773282;-23.16150712794695
1739209604.877331;-25.62660358559016
1739209604.8773339;-31.141103565318943
1739209604.8773367;-38.13080360867914
1739209604.8773396;-26.035653463252796
1739209604.8773425;-45.120503652039325
1739209604.8773453;-45.120503652039325
1739209604.8773482;-32.816014438256545
1739209604.877351;-31.141103565318943
1739209604.877354;-45.120503652039325
1739209604.8773568;-33.981070128970956
1739209604.8773596;-45.120503652039325
1739209604.8773625;-38.13080360867914
1739209604.8773654;-38.13080360867914
1739209604.8773682;-35.57807855764607
1739209604.877371;-33.981070128970956
1739209604.877374;-45.120503652039325
1739209604.8773768;-32.81601443825658
1739209604.8773797;-28.992665084841942
1739209604.8773825;-28.58837851428586
1739209604.8773854;-27.267205301931607
1739209604.8773882;-38.13080360867914
1739209604.877391;-38.13080360867914
1739209604.877394;-45.120503652039325
1739209604.8773968;-25.826314394896357
1739209604.8773997;-32.816014438256545
1739209604.8774023;-31.141103565318915
1739209604.8774052;-25.826314394896354
1739209604.877408;-26.487275050834715
1739209604.877411;-33.981070128970906
1739209604.8774137;-32.816014438256545
1739209604.8774166;-27.267205301931607
1739209604.8774195;-31.141103565318915
1739209604.8774223;-38.13080360867914
1739209604.8774252;-31.141103565318893
1739209604.877428;-31.141103565318915
1739209604.877431;-45.120503652039325
1739209604.8774338;-45.120503652039325
1739209604.8774366;-26.991370085610722
1739209604.8774395;-25.826314394896354
1739209604.8774424;-31.141103565318915
1739209604.8774452;-33.981070128970906
1739209604.877448;-32.81601443825658
1739209604.877451;-33.981070128970956
1739209604.8774538;-25.826314394896354
1739209604.8774567;-33.981070128970906
1739209604.8774595;-45.120503652039325
1739209604.8774624;-45.120503652039325
1739209604.8774652;-26.991370085610722
1739209604.877468;-25.62660358559016
1739209604.877471;-38.13080360867914
1739209604.8774738;-32.816014438256545
1739209604.8774767;-28.58837851428586
1739209604.8774796;-31.141103565318915
1739209604.8774824;-38.13080360867914
1739209604.8774853;-38.13080360867914
1739209604.8774881;-32.816014438256545
1739209604.877491;-27.267205301931607
1739209604.8774939;-38.13080360867914
1739209604.8774967;-38.13080360867914
1739209604.8774996;-33.981070128970906
1739209604.8775024;-33.981070128970956
1739209604.8775053;-38.13080360867914
1739209604.8775082;-45.120503652039325
1739209604.877511;-29.438486411369333
1739209604.877514;-31.141103565318915
1739209604.8775167;-45.120503652039325
1739209604.8775194;-45.120503652039325
1739209604.8775222;-38.13080360867914
1739209604.877525;-33.981070128970906
1739209604.877528;-29.438486411369333
1739209604.8775308;-31.14110356531892
1739209604.8775337;-45.120503652039325
1739209604.8775365;-33.981070128970906
1739209604.8775394;-45.120503652039325
1739209604.8775423;-33.981070128970906
1739209604.877545;-38.13080360867914
1739209604.877548;-33.981070128970906
1739209604.8775508;-26.487275050834715
1739209604.8775537;-35.57807855764607
1739209604.8775566;-38.13080360867914
1739209604.8775594;-33.981070128970956
1739209604.8775623;-33.981070128970906
1739209604.8775651;-28.992665084841942
1739209604.877568;-33.981070128970956
1739209604.8775709;-45.120503652039325
1739209604.8775737;-31.141103565318915
1739209604.8775766;-26.991370085610736
1739209604.8775795;-27.267205301931607
1739209604.8775823;-45.120503652039325
1739209604.8775852;-45.120503652039325
1739209604.877588;-27.877744956031417
1739209604.877591;-38.13080360867914
1739209604.8775938;-38.13080360867914
1739209604.8775966;-45.120503652039325
1739209604.8775995;-45.120503652039325
1739209604.8776023;-35.57807855764607
1739209604.8776052;-38.13080360867914
1739209604.877608;-30.49652367304973
1739209604.877611;-29.438486411369354
1739209604.8776138;-38.13080360867914
1739209604.8776166;-32.816014438256545
1739209604.8776195;-31.141103565318915
1739209604.8776224;-45.120503652039325
1739209604.8776252;-31.141103565318915
1739209604.877628;-32.816014438256545
1739209604.877631;-31.141103565318943
1739209604.8776338;-26.991370085610736
1739209604.8776364;-26.991370085610722
1739209604.8776393;-38.13080360867914
1739209604.8776422;-29.438486411369333
1739209604.877645;-33.981070128970906
1739209604.8776479;-38.13080360867914
1739209604.8776507;-31.141103565318893
1739209604.8776536;-38.13080360867914
1739209604.8776565;-38.13080360867914
1739209604.8776593;-33.981070128970906
1739209604.8776622;-25.826314394896354
1739209604.877665;-28.992665084841942
1739209604.877668;-27.267205301931607
1739209604.8776708;-38.13080360867914
1739209604.8776736;-28.58837851428586
1739209604.8776765;-33.981070128970956
1739209604.8776793;-35.57807855764607
1739209604.8776822;-26.991370085610736
1739209604.877685;-45.120503652039325
1739209604.877688;-35.57807855764607
1739209604.8776908;-27.8777449560314
1739209604.8776937;-38.13080360867914
1739209604.8776965;-28.992665084841942
1739209604.8776994;-28.992665084841942
1739209604.8777022;-38.13080360867914
1739209604.877705;-38.13080360867914
1739209604.877708;-33.981070128970906
1739209604.8777108;-27.267205301931607
1739209604.8777137;-45.120503652039325
1739209604.8777165;-38.13080360867914
1739209604.8777194;-33.981070128970956
1739209604.8777223;-31.141103565318915
1739209604.8777251;-32.816014438256545
1739209604.877728;-33.981070128970906
1739209604.8777308;-45.120503652039325
1739209604.8777337;-24.589719217205094
1739209604.8777366;-27.8777449560314
1739209604.8777394;-38.13080360867914
1739209604.8777423;-31.141103565318915
1739209604.8777452;-32.816014438256545
1739209604.877748;-30.49652367304973
1739209604.8777509;-31.141103565318915
1739209604.8777535;-45.120503652039325
1739209604.8777564;-32.816014438256545
1739209604.8777592;-31.141103565318893
1739209604.877762;-32.816014438256545
1739209604.877765;-45.120503652039325
1739209604.8777678;-38.13080360867914
1739209604.8777707;-23.75329798047523
1739209604.8777735;-29.438486411369333
1739209604.8777764;-33.981070128970906
1739209604.8777792;-33.981070128970906
1739209604.877782;-45.120503652039325
1739209604.877785;-45.120503652039325
1739209604.8777878;-45.120503652039325
1739209604.8777907;-31.141103565318943
1739209604.8777936;-35.57807855764607
1739209604.8777964;-32.81601443825658
1739209604.8777993;-33.981070128970906
1739209604.8778021;-38.13080360867914
1739209604.877805;-38.13080360867914
1739209604.8778079;-27.8777449560314
1739209604.8778107;-28.992665084841942
1739209604.8778136;-33.981070128970906
1739209604.8778164;-30.49652367304973
1739209604.8778193;-30.49652367304973
1739209604.8778222;-45.120503652039325
1739209604.877825;-45.120503652039325
1739209604.877828;-38.13080360867914
1739209604.8778307;-33.981070128970906
1739209604.8778336;-45.120503652039325
1739209604.8778365;-45.120503652039325
1739209604.8778393;-29.438486411369333
1739209604.8778422;-28.992665084841942
1739209604.877845;-45.120503652039325
1739209604.877848;-45.120503652039325
1739209604.8778508;-28.992665084841942
1739209604.8778536;-27.8777449560314
1739209604.8778565;-33.981070128970906
1739209604.8778594;-38.13080360867914
1739209604.8778622;-45.120503652039325
1739209604.877865;-45.120503652039325
1739209604.877868;-32.816014438256545
1739209604.8778706;-45.120503652039325
1739209604.8778734;-38.13080360867914
1739209604.8778763;-45.120503652039325
1739209604.8778791;-30.49652367304973
1739209604.877882;-45.120503652039325
1739209604.8778849;-38.13080360867914
1739209604.8778877;-38.13080360867914
1739209604.8778906;-22.740042620751332
1739209604.8778934;-23.50682362968953
1739209604.8778963;-38.13080360867914
1739209604.8778992;-45.120503652039325
1739209604.877902;-45.120503652039325
1739209604.877905;-32.816014438256545
1739209604.8779078;-38.13080360867914
1739209604.8779106;-45.120503652039325
1739209604.8779135;-45.120503652039325
1739209604.8779163;-35.57807855764607
1739209604.8779192;-25.25278630937684
1739209604.877922;-25.077289914212862
1739209604.877925;-38.13080360867914
1739209604.8779278;-24.292649948874775
1739209604.8779306;-28.58837851428586
1739209604.8779335;-38.13080360867914
1739209604.8779364;-29.438486411369333
1739209604.8779392;-27.877744956031417
1739209604.877942;-33.981070128970956
1739209604.877945;-38.13080360867914
1739209604.8779478;-33.981070128970906
1739209604.8779507;-33.981070128970906
1739209604.8779535;-31.141103565318943
1739209604.8779564;-30.49652367304976
1739209604.8779593;-35.57807855764607
1739209604.877962;-38.13080360867914
1739209604.877965;-45.120503652039325
1739209604.8779678;-28.992665084841942
1739209604.8779707;-31.141103565318915
1739209604.8779736;-38.13080360867914
1739209604.8779764;-31.141103565318915
1739209604.8779793;-38.13080360867914
1739209604.8779821;-26.03565346325281
1739209604.877985;-45.120503652039325
1739209604.8779876;-45.120503652039325
1739209604.8779905;-32.816014438256545
1739209604.8779933;-33.981070128970906
1739209604.8779962;-30.49652367304976
1739209604.877999;-45.120503652039325
1739209604.878002;-31.141103565318915
1739209604.8780048;-31.141103565318943
1739209604.8780077;-26.991370085610722
1739209604.8780105;-23.16150712794695
1739209604.8780134;-28.58837851428586
1739209604.8780162;-33.981070128970956
1739209604.878019;-32.81601443825658
1739209604.878022;-25.826314394896357
1739209604.8780248;-31.141103565318915
1739209604.8780277;-30.49652367304976
1739209604.8780305;-26.991370085610722
1739209604.8780334;-27.267205301931607
1739209604.8780363;-33.981070128970906
1739209604.8780391;-31.141103565318915
1739209604.878042;-25.826314394896357
1739209604.8780448;-38.13080360867914
1739209604.8820744;-45.120503652039325
1739209604.8820763;-35.57807855764607
1739209604.8820784;-45.120503652039325
1739209604.8820806;-45.120503652039325
1739209604.8820825;-35.57807855764607
1739209604.8820846;-35.57807855764607
1739209604.8820868;-38.13080360867914
1739209604.8820887;-38.13080360867914
1739209604.8820908;-38.13080360867914
1739209604.882093;-45.120503652039325
1739209604.8820949;-32.816014438256545
1739209604.882097;-38.13080360867914
1739209604.882099;-45.120503652039325
1739209604.882101;-45.120503652039325
1739209604.8821032;-45.120503652039325
1739209604.882105;-38.13080360867914
1739209604.8821073;-38.13080360867914
1739209604.8821094;-38.13080360867914
1739209604.8821113;-45.120503652039325
1739209604.8821135;-45.120503652039325
1739209604.8821156;-38.13080360867914
1739209604.8821175;-38.13080360867914
1739209604.8821197;-45.120503652039325
1739209604.8821218;-45.120503652039325
1739209604.8821237;-45.120503652039325
1739209604.8821259;-45.120503652039325
1739209604.882128;-45.120503652039325
1739209604.88213;-45.120503652039325
1739209604.882132;-45.120503652039325
1739209604.8821342;-38.13080360867914
1739209604.882136;-32.816014438256545
1739209604.8821383;-45.120503652039325
1739209604.8821402;-45.120503652039325
1739209604.8821423;-45.120503652039325
1739209604.8821445;-33.981070128970906
1739209604.8821464;-33.981070128970906
1739209604.8821485;-45.120503652039325
1739209604.8821507;-45.120503652039325
1739209604.8821526;-45.120503652039325
1739209604.8821547;-38.13080360867914
1739209604.8821568;-38.13080360867914
1739209604.8821588;-38.13080360867914
1739209604.882161;-38.13080360867914
1739209604.882163;-45.120503652039325
1739209604.882165;-38.13080360867914
1739209604.882167;-38.13080360867914
1739209604.8821692;-38.13080360867914
1739209604.8821712;-45.120503652039325
1739209604.8821733;-38.13080360867914
1739209604.8821754;-45.120503652039325
1739209604.8821774;-28.58837851428586
1739209604.8821795;-33.981070128970906
1739209604.8821816;-45.120503652039325
1739209604.8821836;-38.13080360867914
1739209604.8821857;-38.13080360867914
1739209604.8821876;-35.57807855764607
1739209604.8821898;-38.13080360867914
1739209604.882192;-45.120503652039325
1739209604.8821938;-45.120503652039325
1739209604.882196;-33.981070128970906
1739209604.882198;-38.13080360867914
1739209604.8822;-45.120503652039325
1739209604.8822021;-45.120503652039325
1739209604.8822043;-38.13080360867914
1739209604.8822062;-45.120503652039325
1739209604.8822083;-38.13080360867914
1739209604.8822105;-45.120503652039325
1739209604.8822124;-45.120503652039325
1739209604.8822145;-38.13080360867914
1739209604.8822167;-38.13080360867914
1739209604.8822186;-38.13080360867914
1739209604.8822207;-38.13080360867914
1739209604.882223;-45.120503652039325
1739209604.8822248;-38.13080360867914
1739209604.882227;-45.120503652039325
1739209604.882229;-38.13080360867914
1739209604.882231;-38.13080360867914
1739209604.8822331;-45.120503652039325
1739209604.882235;-45.120503652039325
1739209604.8822372;-38.13080360867914
1739209604.8822393;-45.120503652039325
1739209604.8822412;-38.13080360867914
1739209604.8822434;-45.120503652039325
1739209604.8822455;-30.49652367304973
1739209604.8822474;-35.57807855764607
1739209604.8822496;-38.13080360867914
1739209604.8822517;-45.120503652039325
1739209604.8822536;-38.13080360867914
1739209604.8822558;-35.57807855764607
1739209604.882258;-45.120503652039325
1739209604.8822598;-38.13080360867914
1739209604.882262;-28.992665084841942
1739209604.8822641;-32.816014438256545
1739209604.882266;-38.13080360867914
1739209604.8822682;-38.13080360867914
1739209604.8822703;-38.13080360867914
1739209604.8822722;-38.13080360867914
1739209604.8822744;-38.13080360867914
1739209604.8822763;-45.120503652039325
1739209604.8822784;-29.438486411369347
1739209604.8822806;-38.13080360867914
1739209604.8822825;-38.13080360867914
1739209604.8822846;-38.13080360867914
1739209604.8822868;-38.13080360867914
1739209604.8822887;-38.13080360867914
1739209604.8822908;-45.120503652039325
1739209604.882293;-45.120503652039325
1739209604.882295;-38.13080360867914
1739209604.882297;-45.120503652039325
1739209604.8822992;-45.120503652039325
1739209604.882301;-45.120503652039325
1739209604.8823032;-38.13080360867914
1739209604.8823054;-35.57807855764607
1739209604.8823073;-38.13080360867914
1739209604.8823094;-45.120503652039325
1739209604.8823116;-38.13080360867914
1739209604.8823135;-38.13080360867914
1739209604.8823156;-45.120503652039325
1739209604.8823178;-38.13080360867914
1739209604.8823197;-38.13080360867914
1739209604.8823218;-35.57807855764607
1739209604.8823237;-45.120503652039325
1739209604.882326;-35.57807855764607
1739209604.882328;-33.981070128970906
1739209604.88233;-45.120503652039325
1739209604.882332;-38.13080360867914
1739209604.8823342;-45.120503652039325
1739209604.8823361;-45.120503652039325
1739209604.8823383;-45.120503652039325
1739209604.8823404;-38.13080360867914
1739209604.8823423;-45.120503652039325
1739209604.8823445;-38.13080360867914
1739209604.8823466;-45.120503652039325
1739209604.8823485;-45.120503652039325
1739209604.8823507;-45.120503652039325
1739209604.8823528;-38.13080360867914
1739209604.8823547;-31.141103565318893
1739209604.882357;-45.120503652039325
1739209604.882359;-45.120503652039325
1739209604.882361;-33.981070128970906
1739209604.882363;-38.13080360867914
1739209604.882365;-38.13080360867914
1739209604.8823671;-45.120503652039325
1739209604.8823693;-45.120503652039325
1739209604.8823712;-32.816014438256545
1739209604.8823733;-45.120503652039325
1739209604.8823755;-45.120503652039325
1739209604.8823774;-38.13080360867914
1739209604.8823795;-45.120503652039325
1739209604.8823817;-38.13080360867914
1739209604.8823836;-38.13080360867914
1739209604.8823857;-38.13080360867914
1739209604.8823879;-45.120503652039325
1739209604.8823898;-45.120503652039325
1739209604.882392;-45.120503652039325
1739209604.882394;-38.13080360867914
1739209604.882396;-32.816014438256545
1739209604.8823981;-38.13080360867914
1739209604.8824003;-35.57807855764607
1739209604.8824022;-45.120503652039325
1739209604.8824043;-32.816014438256545
1739209604.8824065;-33.981070128970906
1739209604.8824084;-45.120503652039325
1739209604.8824105;-45.120503652039325
1739209604.8824124;-45.120503652039325
1739209604.8824146;-38.13080360867914
1739209604.8824167;-45.120503652039325
1739209604.8824186;-45.120503652039325
1739209604.8824208;-45.120503652039325
1739209604.882423;-38.13080360867914
1739209604.8824248;-35.57807855764607
1739209604.882427;-38.13080360867914
1739209604.8824291;-45.120503652039325
1739209604.882431;-38.13080360867914
1739209604.8824332;-35.57807855764607
1739209604.8824353;-38.13080360867914
1739209604.8824372;-38.13080360867914
1739209604.8824394;-38.13080360867914
1739209604.8824415;-38.13080360867914
1739209604.8824434;-38.13080360867914
1739209604.8824456;-28.21854285175415
1739209604.8824477;-45.120503652039325
1739209604.8824496;-38.13080360867914
1739209604.8824518;-45.120503652039325
1739209604.882454;-45.120503652039325
1739209604.8824558;-38.13080360867914
1739209604.882458;-38.13080360867914
1739209604.8824599;-45.120503652039325
1739209604.882462;-33.981070128970956
1739209604.8824642;-45.120503652039325
1739209604.882466;-33.981070128970906
1739209604.8824682;-38.13080360867914
1739209604.8824704;-45.120503652039325
1739209604.8824723;-35.57807855764607
1739209604.8824744;-38.13080360867914
1739209604.8824766;-38.13080360867914
1739209604.8824785;-25.826314394896354
1739209604.8824806;-35.57807855764607
1739209604.8824828;-35.57807855764607
1739209604.8824847;-45.120503652039325
1739209604.8824868;-32.816014438256545
1739209604.882489;-45.120503652039325
1739209604.8824909;-38.13080360867914
1739209604.882493;-45.120503652039325
1739209604.8824952;-45.120503652039325
1739209604.882497;-45.120503652039325
1739209604.8824992;-35.57807855764607
1739209604.8825011;-38.13080360867914
1739209604.8825033;-45.120503652039325
1739209604.8825054;-45.120503652039325
1739209604.8825073;-38.13080360867914
1739209604.8825095;-45.120503652039325
1739209604.8825116;-45.120503652039325
1739209604.8825135;-45.120503652039325
1739209604.8825157;-38.13080360867914
1739209604.8825178;-45.120503652039325
1739209604.8825197;-45.120503652039325
1739209604.8825219;-45.120503652039325
1739209604.882524;-45.120503652039325
1739209604.882526;-45.120503652039325
1739209604.882528;-26.487275050834715
1739209604.8825302;-32.816014438256545
1739209604.8825321;-45.120503652039325
1739209604.8825343;-38.13080360867914
1739209604.8825364;-45.120503652039325
1739209604.8825383;-38.13080360867914
1739209604.8825405;-38.13080360867914
1739209604.8825426;-45.120503652039325
1739209604.8825445;-38.13080360867914
1739209604.8825467;-38.13080360867914
1739209604.8825486;-35.57807855764607
1739209604.8825507;-38.13080360867914
1739209604.8825529;-38.13080360867914
1739209604.8825548;-38.13080360867914
1739209604.882557;-38.13080360867914
1739209604.882559;-35.57807855764607
1739209604.882561;-33.981070128970906
1739209604.882563;-32.816014438256545
1739209604.8825653;-38.13080360867914
1739209604.8825672;-45.120503652039325
1739209604.8825693;-45.120503652039325
1739209604.8825715;-38.13080360867914
1739209604.8825734;-45.120503652039325
1739209604.8825755;-38.13080360867914
1739209604.8825777;-45.120503652039325
1739209604.8825796;-45.120503652039325
1739209604.8825817;-45.120503652039325
1739209604.8825839;-45.120503652039325
1739209604.8825858;-38.13080360867914
1739209604.882588;-38.13080360867914
1739209604.8825898;-38.13080360867914
1739209604.882592;-45.120503652039325
1739209604.882594;-45.120503652039325
1739209604.882596;-45.120503652039325
1739209604.8825982;-45.120503652039325
1739209604.8826003;-38.13080360867914
1739209604.8826022;-45.120503652039325
1739209604.8826044;-33.981070128970906
1739209604.8826065;-45.120503652039325
1739209604.8826084;-38.13080360867914
1739209604.8826106;-38.13080360867914
1739209604.8826127;-38.13080360867914
1739209604.8826146;-38.13080360867914
1739209604.8826168;-45.120503652039325
1739209604.882619;-35.57807855764607
1739209604.8826208;-38.13080360867914
1739209604.882623;-45.120503652039325
1739209604.882625;-38.13080360867914
1739209604.882627;-38.13080360867914
1739209604.8826292;-45.120503652039325
1739209604.8826313;-45.120503652039325
1739209604.8826332;-38.13080360867914
1739209604.8826354;-38.13080360867914
1739209604.8826373;-45.120503652039325
1739209604.8826394;-45.120503652039325
1739209604.8826416;-38.13080360867914
1739209604.8826435;-33.981070128970906
1739209604.8826456;-32.816014438256545
1739209604.8826478;-38.13080360867914
1739209604.8826497;-38.13080360867914
1739209604.8826518;-38.13080360867914
1739209604.882654;-35.57807855764607
1739209604.8826559;-45.120503652039325
1739209604.882658;-45.120503652039325
1739209604.8826602;-38.13080360867914
1739209604.882662;-45.120503652039325
1739209604.8826642;-45.120503652039325
1739209604.8826663;-38.13080360867914
1739209604.8826683;-38.13080360867914
1739209604.8826704;-38.13080360867914
1739209604.8826725;-45.120503652039325
1739209604.8826745;-38.13080360867914
1739209604.8826766;-35.57807855764607
1739209604.8826787;-38.13080360867914
1739209604.8826807;-45.120503652039325
1739209604.8826828;-45.120503652039325
1739209604.8826847;-38.13080360867914
1739209604.8826869;-38.13080360867914
1739209604.882689;-45.120503652039325
1739209604.882691;-45.120503652039325
1739209604.882693;-45.120503652039325
1739209604.8826952;-38.13080360867914
1739209604.882697;-35.57807855764607
1739209604.8826993;-45.120503652039325
1739209604.8827014;-45.120503652039325
1739209604.8827033;-32.816014438256545
1739209604.8827055;-38.13080360867914
1739209604.8827076;-45.120503652039325
1739209604.8827095;-38.13080360867914
1739209604.8827116;-45.120503652039325
1739209604.8827138;-38.13080360867914
1739209604.8827157;-38.13080360867914
1739209604.8827178;-45.120503652039325
1739209604.88272;-45.120503652039325
1739209604.882722;-38.13080360867914
1739209604.882724;-38.13080360867914
1739209604.882726;-45.120503652039325
1739209604.882728;-33.981070128970906
1739209604.8827302;-32.816014438256545
1739209604.8827322;-38.13080360867914
1739209604.8827343;-45.120503652039325
1739209604.8827364;-38.13080360867914
1739209604.8827384;-38.13080360867914
1739209604.8827405;-38.13080360867914
1739209604.8827426;-35.57807855764607
1739209604.8827446;-38.13080360867914
1739209604.8827467;-45.120503652039325
1739209604.8827488;-38.13080360867914
1739209604.8827507;-38.13080360867914
1739209604.882753;-38.13080360867914
1739209604.882755;-45.120503652039325
1739209604.882757;-45.120503652039325
1739209604.882759;-38.13080360867914
1739209604.8827612;-45.120503652039325
1739209604.8827631;-38.13080360867914
1739209604.8827653;-33.981070128970906
1739209604.8827674;-45.120503652039325
1739209604.8827693;-45.120503652039325
1739209604.8827715;-45.120503652039325
1739209604.8827734;-38.13080360867914
1739209604.8827755;-45.120503652039325
1739209604.8827777;-32.816014438256545
1739209604.8827796;-30.49652367304973
1739209604.8827817;-45.120503652039325
1739209604.882784;-45.120503652039325
1739209604.8827858;-45.120503652039325
1739209604.882788;-38.13080360867914
1739209604.88279;-45.120503652039325
1739209604.882792;-45.120503652039325
1739209604.8827941;-45.120503652039325
1739209604.8827963;-45.120503652039325
1739209604.8827982;-33.981070128970906
1739209604.8828003;-45.120503652039325
1739209604.8828025;-45.120503652039325
1739209604.8828044;-38.13080360867914
1739209604.8828065;-45.120503652039325
1739209604.8828087;-38.13080360867914
1739209604.8828106;-31.141103565318893
1739209604.8828127;-30.49652367304973
1739209604.8828146;-38.13080360867914
1739209604.8828168;-45.120503652039325
1739209604.882819;-38.13080360867914
1739209604.8828208;-38.13080360867914
1739209604.882823;-45.120503652039325
1739209604.8828251;-38.13080360867914
1739209604.882827;-38.13080360867914
1739209604.8828292;-38.13080360867914
1739209604.8828313;-38.13080360867914
1739209604.8828332;-38.13080360867914
1739209604.8828354;-45.120503652039325
1739209604.8828375;-35.57807855764607
1739209604.8828394;-38.13080360867914
1739209604.8828416;-35.57807855764607
1739209604.8828437;-45.120503652039325
1739209604.8828456;-45.120503652039325
1739209604.8828478;-35.57807855764607
1739209604.88285;-45.120503652039325
1739209604.8828518;-45.120503652039325
1739209604.882854;-45.120503652039325
1739209604.8828561;-45.120503652039325
1739209604.882858;-45.120503652039325
1739209604.8828602;-35.57807855764607
1739209604.882862;-26.991370085610736
1739209604.8828642;-38.13080360867914
1739209604.8828664;-45.120503652039325
1739209604.8828683;-38.13080360867914
1739209604.8828704;-35.57807855764607
1739209604.8828726;-45.120503652039325
1739209604.8828745;-38.13080360867914
1739209604.8828766;-35.57807855764607
1739209604.8828788;-38.13080360867914
1739209604.8828807;-45.120503652039325
1739209604.8828828;-45.120503652039325
1739209604.882885;-45.120503652039325
1739209604.882887;-45.120503652039325
1739209604.882889;-32.816014438256545
1739209604.8828912;-45.120503652039325
1739209604.882893;-45.120503652039325
1739209604.8828952;-31.141103565318893
1739209604.8828974;-45.120503652039325
1739209604.8828993;-45.120503652039325
1739209604.8829014;-38.13080360867914
1739209604.8829036;-38.13080360867914
1739209604.8829055;-45.120503652039325
1739209604.8829076;-45.120503652039325
1739209604.8829095;-45.120503652039325
1739209604.8829117;-45.120503652039325
1739209604.8829138;-45.120503652039325
1739209604.8829157;-45.120503652039325
1739209604.882918;-38.13080360867914
1739209604.88292;-35.57807855764607
1739209604.882922;-38.13080360867914
1739209604.882924;-45.120503652039325
1739209604.8829262;-45.120503652039325
1739209604.8829281;-45.120503652039325
1739209604.8829303;-45.120503652039325
1739209604.8829324;-45.120503652039325
1739209604.8829343;-35.57807855764607
1739209604.8829365;-45.120503652039325
1739209604.8829386;-38.13080360867914
1739209604.8829405;-45.120503652039325
