CAN Message; 0x24:06e1f9fb5ad98c58
1739209661.538346;-38.13080360867914
1739209661.5383468;-45.120503652039325
1739209661.5383477;-38.13080360867914
1739209661.5383487;-35.57807855764607
1739209661.5383496;-38.13080360867914
1739209661.5383506;-35.57807855764607
1739209661.5383513;-45.120503652039325
1739209661.5383523;-35.57807855764607
1739209661.5383532;-38.13080360867914
1739209661.5383542;-45.120503652039325
1739209661.538355;-45.120503652039325
1739209661.538356;-35.57807855764607
1739209661.5383568;-38.13080360867914
1739209661.5383577;-45.120503652039325
1739209661.5383587;-38.13080360867914
1739209661.5383596;-45.120503652039325
1739209661.5383606;-38.13080360867914
1739209661.5383615;-45.120503652039325
1739209661.5383623;-45.120503652039325
1739209661.5383632;-45.120503652039325
1739209661.5383642;-45.120503652039325
1739209661.5383651;-45.120503652039325
1739209661.538366;-38.13080360867914
1739209661.5383668;-45.120503652039325
1739209661.5383677;-33.981070128970906
1739209661.5383687;-33.981070128970906
1739209661.5383697;-45.120503652039325
1739209661.5383706;-38.13080360867914
1739209661.5383716;-38.13080360867914
1739209661.5383723;-38.13080360867914
1739209661.5383732;-38.13080360867914
1739209661.5383742;-45.120503652039325
1739209661.5383751;-38.13080360867914
1739209661.538376;-35.57807855764607
1739209661.538377;-38.13080360867914
1739209661.5423872;-45.120503652039325
1739209661.542391;-45.120503652039325
1739209661.5423949;-45.120503652039325
1739209661.5423987;-45.120503652039325
1739209661.5424025;-45.120503652039325
1739209661.5424063;-45.120503652039325
1739209661.5424104;-45.120503652039325
1739209661.5424142;-45.120503652039325
1739209661.542418;-33.981070128970906
1739209661.5424218;-32.816014438256545
1739209661.5424256;-35.57807855764607
1739209661.5424294;-45.120503652039325
1739209661.5424333;-33.981070128970906
1739209661.542437;-28.58837851428586
1739209661.542441;-38.13080360867914
1739209661.5424447;-45.120503652039325
1739209661.5424485;-45.120503652039325
1739209661.5424523;-35.57807855764607
1739209661.5424562;-38.13080360867914
1739209661.54246;-32.816014438256545
1739209661.5424638;-45.120503652039325
1739209661.5424676;-38.13080360867914
1739209661.5424714;-38.13080360867914
1739209661.5424752;-45.120503652039325
1739209661.542479;-45.120503652039325
1739209661.5424829;-45.120503652039325
1739209661.5424867;-38.13080360867914
1739209661.5424905;-45.120503652039325
1739209661.5424945;-33.981070128970906
1739209661.5424984;-30.49652367304973
1739209661.5425022;-38.13080360867914
1739209661.542506;-45.120503652039325
1739209661.5425098;-38.13080360867914
1739209661.5425136;-38.13080360867914
1739209661.5425174;-38.13080360867914
1739209661.5425212;-45.120503652039325
1739209661.542525;-38.13080360867914
1739209661.5425289;-32.816014438256545
1739209661.5425327;-38.13080360867914
1739209661.5425365;-38.13080360867914
1739209661.5425403;-35.57807855764607
1739209661.5425441;-38.13080360867914
1739209661.542548;-45.120503652039325
1739209661.5425518;-45.120503652039325
1739209661.5425556;-45.120503652039325
1739209661.5425594;-38.13080360867914
1739209661.5425632;-45.120503652039325
1739209661.542567;-45.120503652039325
1739209661.5425708;-45.120503652039325
1739209661.5425746;-45.120503652039325
1739209661.5425787;-33.981070128970906
1739209661.5425825;-45.120503652039325
1739209661.5425863;-33.981070128970906
1739209661.5425901;-25.826314394896354
1739209661.542594;-38.13080360867914
1739209661.5425978;-45.120503652039325
1739209661.5426016;-38.13080360867914
1739209661.5426054;-38.13080360867914
1739209661.5426092;-38.13080360867914
1739209661.542613;-45.120503652039325
1739209661.5426168;-45.120503652039325
1739209661.5426207;-38.13080360867914
1739209661.5426245;-32.816014438256545
1739209661.5426283;-45.120503652039325
1739209661.542632;-45.120503652039325
1739209661.542636;-32.816014438256545
1739209661.5426397;-45.120503652039325
1739209661.5426435;-45.120503652039325
1739209661.5426474;-45.120503652039325
1739209661.5426512;-45.120503652039325
1739209661.542655;-45.120503652039325
1739209661.542659;-45.120503652039325
1739209661.5426629;-38.13080360867914
1739209661.5426667;-45.120503652039325
1739209661.5426705;-33.981070128970906
1739209661.5426743;-45.120503652039325
1739209661.542678;-45.120503652039325
1739209661.542682;-32.816014438256545
1739209661.5426857;-35.57807855764607
1739209661.5426896;-45.120503652039325
1739209661.5426934;-38.13080360867914
1739209661.5426972;-35.57807855764607
1739209661.542701;-45.120503652039325
1739209661.5427048;-45.120503652039325
1739209661.5427086;-45.120503652039325
1739209661.5427125;-45.120503652039325
1739209661.5427163;-45.120503652039325
1739209661.54272;-45.120503652039325
1739209661.542724;-38.13080360867914
1739209661.5427277;-35.57807855764607
1739209661.5427315;-33.981070128970906
1739209661.5427353;-45.120503652039325
1739209661.5427392;-45.120503652039325
1739209661.5427432;-35.57807855764607
1739209661.542747;-35.57807855764607
1739209661.5427508;-45.120503652039325
1739209661.5427547;-38.13080360867914
1739209661.5427585;-38.13080360867914
1739209661.5427623;-38.13080360867914
1739209661.542766;-45.120503652039325
1739209661.54277;-45.120503652039325
1739209661.5427737;-45.120503652039325
1739209661.5427775;-38.13080360867914
1739209661.5427814;-35.57807855764607
1739209661.5427852;-38.13080360867914
1739209661.542789;-38.13080360867914
1739209661.5427928;-38.13080360867914
1739209661.5427966;-38.13080360867914
1739209661.5428004;-38.13080360867914
1739209661.5428042;-45.120503652039325
1739209661.542808;-38.13080360867914
1739209661.5428119;-45.120503652039325
1739209661.5428157;-38.13080360867914
1739209661.5428195;-45.120503652039325
1739209661.5428233;-38.13080360867914
1739209661.5428274;-35.57807855764607
1739209661.5428312;-45.120503652039325
1739209661.542835;-45.120503652039325
1739209661.5428388;-33.981070128970906
1739209661.5428426;-35.57807855764607
1739209661.5428464;-38.13080360867914
1739209661.5428503;-38.13080360867914
1739209661.542854;-38.13080360867914
1739209661.542858;-45.120503652039325
1739209661.5428617;-38.13080360867914
1739209661.5428655;-45.120503652039325
1739209661.5428693;-45.120503652039325
1739209661.5428731;-38.13080360867914
1739209661.542877;-38.13080360867914
1739209661.5428808;-45.120503652039325
1739209661.5428846;-33.981070128970906
1739209661.5428884;-32.816014438256545
1739209661.5428922;-38.13080360867914
1739209661.542896;-45.120503652039325
1739209661.5428998;-33.981070128970906
1739209661.5429037;-33.981070128970906
1739209661.5429075;-33.981070128970906
1739209661.5429115;-45.120503652039325
1739209661.5429153;-45.120503652039325
1739209661.5429192;-35.57807855764607
1739209661.542923;-38.13080360867914
1739209661.5429268;-45.120503652039325
1739209661.5429306;-30.49652367304973
1739209661.5429344;-38.13080360867914
1739209661.5429382;-38.13080360867914
1739209661.542942;-38.13080360867914
1739209661.5429459;-35.57807855764607
1739209661.5429497;-45.120503652039325
1739209661.5429535;-45.120503652039325
1739209661.5429573;-45.120503652039325
1739209661.5429611;-33.981070128970906
1739209661.542965;-38.13080360867914
1739209661.5429688;-45.120503652039325
1739209661.5429726;-45.120503652039325
1739209661.5429764;-38.13080360867914
1739209661.5429802;-38.13080360867914
1739209661.542984;-38.13080360867914
1739209661.5429878;-45.120503652039325
1739209661.5429916;-28.58837851428586
1739209661.5429957;-33.981070128970906
1739209661.5429995;-38.13080360867914
1739209661.5430033;-45.120503652039325
1739209661.5430071;-38.13080360867914
1739209661.543011;-38.13080360867914
1739209661.5430148;-38.13080360867914
1739209661.5430186;-31.141103565318893
1739209661.5430224;-33.981070128970906
1739209661.5430262;-38.13080360867914
1739209661.54303;-35.57807855764607
1739209661.5430338;-38.13080360867914
1739209661.5383778;-45.120503652039325
1739209661.5383787;-45.120503652039325
1739209661.5383797;-38.13080360867914
1739209661.5383806;-33.981070128970906
1739209661.5383816;-45.120503652039325
1739209661.5383825;-38.13080360867914
1739209661.5383832;-45.120503652039325
1739209661.5383842;-45.120503652039325
1739209661.5383852;-45.120503652039325
1739209661.538386;-38.13080360867914
1739209661.538387;-45.120503652039325
1739209661.5383878;-38.13080360867914
1739209661.5383887;-35.57807855764607
1739209661.5383897;-38.13080360867914
1739209661.5383906;-45.120503652039325
1739209661.5383916;-38.13080360867914
1739209661.5383925;-38.13080360867914
1739209661.5383933;-45.120503652039325
1739209661.5383942;-45.120503652039325
1739209661.5383952;-45.120503652039325
1739209661.5383961;-35.57807855764607
1739209661.538397;-38.13080360867914
1739209661.538398;-45.120503652039325
1739209661.5383987;-38.13080360867914
1739209661.5383997;-45.120503652039325
1739209661.5384007;-38.13080360867914
1739209661.5384016;-45.120503652039325
1739209661.5384026;-45.120503652039325
1739209661.5384033;-38.13080360867914
1739209661.5384042;-38.13080360867914
1739209661.5384052;-45.120503652039325
1739209661.5384061;-38.13080360867914
1739209661.538407;-38.13080360867914
1739209661.538408;-45.120503652039325
1739209661.5384088;-45.120503652039325
1739209661.5384097;-28.992665084841942
1739209661.5384107;-31.141103565318915
1739209661.5384116;-45.120503652039325
1739209661.5384126;-45.120503652039325
1739209661.5384135;-35.57807855764607
1739209661.5384142;-32.816014438256545
1739209661.5384152;-38.13080360867914
1739209661.5384161;-38.13080360867914
1739209661.538417;-45.120503652039325
1739209661.538418;-33.981070128970956
1739209661.5384188;-45.120503652039325
1739209661.5384197;-45.120503652039325
1739209661.5384207;-45.120503652039325
1739209661.5384216;-38.13080360867914
1739209661.5384226;-45.120503652039325
1739209661.5384235;-45.120503652039325
1739209661.5384243;-31.141103565318915
1739209661.5384252;-33.981070128970906
1739209661.5384262;-45.120503652039325
1739209661.538427;-38.13080360867914
1739209661.538428;-38.13080360867914
1739209661.538429;-38.13080360867914
1739209661.5384297;-38.13080360867914
1739209661.5384307;-38.13080360867914
1739209661.5384316;-45.120503652039325
1739209661.5384326;-38.13080360867914
1739209661.5384336;-38.13080360867914
1739209661.5384343;-38.13080360867914
1739209661.5384352;-38.13080360867914
1739209661.5384362;-45.120503652039325
1739209661.5384371;-38.13080360867914
1739209661.538438;-32.816014438256545
1739209661.538439;-45.120503652039325
1739209661.5384398;-45.120503652039325
1739209661.5384407;-45.120503652039325
1739209661.5384417;-35.57807855764607
1739209661.5384426;-38.13080360867914
1739209661.5384436;-45.120503652039325
1739209661.5384445;-38.13080360867914
1739209661.5384452;-38.13080360867914
1739209661.5384462;-38.13080360867914
1739209661.5384471;-45.120503652039325
1739209661.538448;-45.120503652039325
1739209661.538449;-33.981070128970906
1739209661.5384498;-45.120503652039325
1739209661.5384507;-45.120503652039325
1739209661.5384517;-38.13080360867914
1739209661.5384526;-35.57807855764607
1739209661.5384536;-45.120503652039325
1739209661.5384545;-45.120503652039325
1739209661.5384552;-45.120503652039325
1739209661.5384562;-38.13080360867914
1739209661.5384572;-38.13080360867914
1739209661.538458;-45.120503652039325
1739209661.538459;-38.13080360867914
1739209661.53846;-38.13080360867914
1739209661.5384607;-45.120503652039325
1739209661.5384617;-45.120503652039325
1739209661.5384626;-38.13080360867914
1739209661.5384636;-45.120503652039325
1739209661.5384645;-38.13080360867914
1739209661.5384655;-45.120503652039325
1739209661.5384662;-45.120503652039325
1739209661.5384672;-38.13080360867914
1739209661.5384681;-45.120503652039325
1739209661.538469;-45.120503652039325
1739209661.53847;-45.120503652039325
1739209661.5384707;-38.13080360867914
1739209661.5384717;-45.120503652039325
1739209661.5384727;-45.120503652039325
1739209661.5384736;-38.13080360867914
1739209661.5384746;-45.120503652039325
1739209661.5384755;-38.13080360867914
1739209661.5384762;-26.035653463252796
1739209661.5384772;-35.57807855764607
1739209661.5384781;-38.13080360867914
1739209661.538479;-38.13080360867914
1739209661.53848;-32.816014438256545
1739209661.538481;-45.120503652039325
1739209661.5384817;-45.120503652039325
1739209661.5384827;-38.13080360867914
1739209661.5384836;-35.57807855764607
1739209661.5384846;-45.120503652039325
1739209661.5384855;-35.57807855764607
1739209661.5384862;-45.120503652039325
1739209661.5384872;-45.120503652039325
1739209661.5384881;-38.13080360867914
1739209661.538489;-32.816014438256545
1739209661.53849;-38.13080360867914
1739209661.538491;-32.816014438256545
1739209661.5384917;-35.57807855764607
1739209661.5384927;-38.13080360867914
1739209661.5384936;-33.981070128970906
1739209661.5384946;-45.120503652039325
1739209661.5384955;-45.120503652039325
1739209661.5384965;-45.120503652039325
1739209661.5384972;-45.120503652039325
1739209661.5384982;-35.57807855764607
1739209661.538499;-38.13080360867914
1739209661.5385;-38.13080360867914
1739209661.538501;-38.13080360867914
1739209661.5385017;-38.13080360867914
1739209661.5385027;-33.981070128970906
1739209661.5385036;-35.57807855764607
1739209661.5385046;-33.981070128970906
1739209661.5385056;-45.120503652039325
1739209661.5385065;-45.120503652039325
1739209661.5385072;-35.57807855764607
1739209661.5385082;-35.57807855764607
1739209661.5385091;-45.120503652039325
1739209661.53851;-33.981070128970906
1739209661.538511;-45.120503652039325
1739209661.538512;-38.13080360867914
1739209661.5385127;-38.13080360867914
1739209661.5385137;-38.13080360867914
1739209661.5385146;-35.57807855764607
1739209661.5385156;-38.13080360867914
1739209661.5385165;-45.120503652039325
1739209661.5385172;-45.120503652039325
1739209661.5385182;-35.57807855764607
1739209661.5385191;-38.13080360867914
1739209661.53852;-45.120503652039325
1739209661.538521;-38.13080360867914
1739209661.538522;-38.13080360867914
1739209661.5385227;-45.120503652039325
1739209661.5385237;-38.13080360867914
1739209661.5385246;-38.13080360867914
1739209661.5385256;-45.120503652039325
1739209661.5385265;-33.981070128970906
1739209661.5385275;-38.13080360867914
1739209661.5385282;-33.981070128970906
1739209661.5385292;-35.57807855764607
1739209661.53853;-38.13080360867914
1739209661.538531;-45.120503652039325
1739209661.538532;-45.120503652039325
1739209661.5385327;-45.120503652039325
1739209661.5385337;-45.120503652039325
1739209661.5385346;-45.120503652039325
1739209661.5385356;-33.981070128970906
1739209661.5385365;-38.13080360867914
1739209661.5385375;-38.13080360867914
1739209661.5385382;-38.13080360867914
1739209661.5385392;-35.57807855764607
1739209661.5385401;-45.120503652039325
1739209661.538541;-38.13080360867914
1739209661.538542;-45.120503652039325
1739209661.538543;-38.13080360867914
1739209661.5385437;-38.13080360867914
1739209661.5385447;-38.13080360867914
1739209661.5385456;-45.120503652039325
1739209661.5385466;-45.120503652039325
1739209661.5385475;-45.120503652039325
1739209661.5385485;-45.120503652039325
1739209661.5385492;-38.13080360867914
1739209661.5385501;-38.13080360867914
1739209661.538551;-38.13080360867914
1739209661.538552;-45.120503652039325
1739209661.538553;-45.120503652039325
1739209661.5385537;-38.13080360867914
1739209661.5385547;-38.13080360867914
1739209661.5385556;-38.13080360867914
1739209661.5385566;-45.120503652039325
1739209661.5385575;-38.13080360867914
1739209661.5385585;-38.13080360867914
1739209661.5385592;-38.13080360867914
1739209661.5385602;-45.120503652039325
1739209661.538561;-38.13080360867914
1739209661.538562;-45.120503652039325
1739209661.538563;-45.120503652039325
1739209661.538564;-33.981070128970906
1739209661.5385647;-33.981070128970906
1739209661.5385656;-45.120503652039325
1739209661.5385666;-45.120503652039325
1739209661.5385675;-35.57807855764607
1739209661.5385685;-38.13080360867914
1739209661.5385692;-38.13080360867914
1739209661.5385702;-38.13080360867914
1739209661.5385711;-38.13080360867914
1739209661.538572;-33.981070128970906
1739209661.538573;-38.13080360867914
1739209661.538574;-45.120503652039325
1739209661.5385747;-35.57807855764607
1739209661.5385756;-33.981070128970906
1739209661.5385766;-45.120503652039325
1739209661.5385776;-45.120503652039325
1739209661.5385785;-32.816014438256545
1739209661.5385795;-45.120503652039325
1739209661.5385802;-45.120503652039325
1739209661.5385811;-33.981070128970906
1739209661.538582;-38.13080360867914
1739209661.538583;-45.120503652039325
1739209661.538584;-45.120503652039325
1739209661.5385847;-33.981070128970906
1739209661.5385857;-38.13080360867914
1739209661.5385866;-30.49652367304973
1739209661.5385876;-31.141103565318915
1739209661.5385885;-38.13080360867914
1739209661.5385895;-35.57807855764607
1739209661.5385902;-35.57807855764607
1739209661.5385911;-38.13080360867914
1739209661.538592;-45.120503652039325
1739209661.538593;-38.13080360867914
1739209661.538594;-38.13080360867914
1739209661.538595;-33.981070128970956
1739209661.5385957;-33.981070128970906
1739209661.5385966;-33.981070128970906
1739209661.5385976;-45.120503652039325
1739209661.5385985;-45.120503652039325
1739209661.5385995;-38.13080360867914
1739209661.5386002;-35.57807855764607
1739209661.5386012;-32.816014438256545
1739209661.538602;-31.141103565318915
1739209661.538603;-38.13080360867914
1739209661.538604;-38.13080360867914
1739209661.538605;-38.13080360867914
1739209661.5386057;-38.13080360867914
1739209661.5386066;-45.120503652039325
1739209661.5386076;-45.120503652039325
1739209661.5386086;-38.13080360867914
1739209661.5386095;-45.120503652039325
1739209661.5386105;-45.120503652039325
1739209661.5386112;-45.120503652039325
1739209661.5386121;-33.981070128970906
1739209661.538613;-38.13080360867914
1739209661.538614;-38.13080360867914
1739209661.538615;-38.13080360867914
1739209661.538616;-38.13080360867914
1739209661.5386167;-38.13080360867914
1739209661.5386176;-38.13080360867914
1739209661.5386186;-45.120503652039325
1739209661.5386195;-45.120503652039325
1739209661.5386205;-38.13080360867914
1739209661.5386212;-32.816014438256545
1739209661.5386221;-45.120503652039325
1739209661.538623;-38.13080360867914
1739209661.538624;-27.8777449560314
1739209661.538625;-38.13080360867914
1739209661.538626;-45.120503652039325
1739209661.5386267;-38.13080360867914
1739209661.5386276;-38.13080360867914
1739209661.5386286;-45.120503652039325
1739209661.5386295;-45.120503652039325
1739209661.5386305;-45.120503652039325
1739209661.5386314;-45.120503652039325
1739209661.5386322;-38.13080360867914
1739209661.538633;-45.120503652039325
1739209661.538634;-45.120503652039325
1739209661.538635;-45.120503652039325
1739209661.538636;-38.13080360867914
1739209661.5386367;-45.120503652039325
1739209661.5386376;-38.13080360867914
1739209661.5386386;-35.57807855764607
1739209661.5386395;-38.13080360867914
1739209661.5386405;-45.120503652039325
1739209661.5386415;-45.120503652039325
1739209661.5386422;-45.120503652039325
1739209661.5386431;-38.13080360867914
1739209661.538644;-45.120503652039325
1739209661.538645;-38.13080360867914
1739209661.538646;-31.141103565318893
1739209661.538647;-38.13080360867914
1739209661.5386477;-45.120503652039325
1739209661.5386486;-38.13080360867914
1739209661.5386496;-38.13080360867914
1739209661.5386505;-45.120503652039325
1739209661.5386515;-45.120503652039325
1739209661.5386522;-38.13080360867914
1739209661.5386531;-45.120503652039325
1739209661.538654;-45.120503652039325
1739209661.538655;-35.57807855764607
1739209661.538656;-45.120503652039325
1739209661.538657;-45.120503652039325
1739209661.5386577;-33.981070128970906
1739209661.5386586;-38.13080360867914
1739209661.5386596;-45.120503652039325
1739209661.5386605;-32.816014438256545
1739209661.5386615;-38.13080360867914
1739209661.5386624;-38.13080360867914
1739209661.5386631;-38.13080360867914
1739209661.538664;-45.120503652039325
1739209661.538665;-38.13080360867914
1739209661.538666;-45.120503652039325
1739209661.538667;-38.13080360867914
1739209661.5386677;-45.120503652039325
1739209661.5386686;-38.13080360867914
1739209661.5386696;-45.120503652039325
1739209661.5386705;-45.120503652039325
1739209661.5386715;-45.120503652039325
1739209661.5386724;-33.981070128970906
1739209661.5386732;-35.57807855764607
1739209661.538674;-45.120503652039325
1739209661.538675;-33.981070128970906
1739209661.538676;-38.13080360867914
1739209661.538677;-45.120503652039325
1739209661.538678;-38.13080360867914
1739209661.5386786;-45.120503652039325
1739209661.5386796;-38.13080360867914
1739209661.5386806;-45.120503652039325
1739209661.5386815;-45.120503652039325
1739209661.5386825;-45.120503652039325
1739209661.5386832;-45.120503652039325
1739209661.5386841;-38.13080360867914
1739209661.538685;-38.13080360867914
1739209661.538686;-45.120503652039325
1739209661.538687;-38.13080360867914
1739209661.538688;-38.13080360867914
1739209661.5386887;-45.120503652039325
1739209661.5386896;-45.120503652039325
1739209661.5386906;-38.13080360867914
1739209661.5386915;-45.120503652039325
1739209661.5386925;-45.120503652039325
1739209661.5386934;-45.120503652039325
1739209661.5386941;-45.120503652039325
1739209661.538695;-32.816014438256545
1739209661.538696;-38.13080360867914
1739209661.538697;-38.13080360867914
1739209661.538698;-33.981070128970906
1739209661.538699;-45.120503652039325
1739209661.5386996;-38.13080360867914
1739209661.5387006;-38.13080360867914
1739209661.5387015;-38.13080360867914
1739209661.5387025;-45.120503652039325
1739209661.5387034;-38.13080360867914
1739209661.5387042;-38.13080360867914
1739209661.538705;-33.981070128970906
1739209661.538706;-38.13080360867914
1739209661.538707;-45.120503652039325
1739209661.538708;-35.57807855764607
1739209661.538709;-33.981070128970906
1739209661.5387096;-45.120503652039325
1739209661.5387106;-38.13080360867914
1739209661.5387115;-24.589719217205094
1739209661.5387125;-9.13807173550307
1739209661.5387135;-15.7103612149836
1739209661.5387144;-25.62660358559016
1739209661.5387151;-35.57807855764607
1739209661.538716;-45.120503652039325
1739209661.538717;-45.120503652039325
1739209661.538718;-38.13080360867914
1739209661.538719;-35.57807855764607
1739209661.5387197;-31.141103565318915
1739209661.5387206;-38.13080360867914
1739209661.5387216;-45.120503652039325
1739209661.5387225;-45.120503652039325
1739209661.5387235;-38.13080360867914
1739209661.5387244;-45.120503652039325
1739209661.5387251;-45.120503652039325
1739209661.538726;-38.13080360867914
1739209661.538727;-25.826314394896364
1739209661.538728;-35.57807855764607
1739209661.538729;-33.981070128970906
1739209661.53873;-35.57807855764607
1739209661.5387306;-33.981070128970906
1739209661.5387316;-45.120503652039325
1739209661.5387325;-38.13080360867914
1739209661.5387335;-38.13080360867914
1739209661.5387344;-20.001670042250552
1739209661.5387352;-33.981070128970906
1739209661.538736;-35.57807855764607
1739209661.538737;-45.120503652039325
1739209661.538738;-30.49652367304973
1739209661.538739;-11.202334415906803
1739209661.53874;-26.991370085610736
1739209661.5387406;-45.120503652039325
1739209661.5387416;-27.267205301931607
1739209661.5387425;-33.981070128970906
1739209661.5387435;-45.120503652039325
1739209661.5387444;-35.57807855764607
1739209661.5387454;-33.981070128970906
1739209661.538746;-45.120503652039325
1739209661.538747;-45.120503652039325
1739209661.538748;-38.13080360867914
1739209661.538749;-35.57807855764607
1739209661.53875;-38.13080360867914
1739209661.5387506;-38.13080360867914
1739209661.5387516;-45.120503652039325
1739209661.5387526;-28.992665084841942
1739209661.5387535;-33.981070128970906
1739209661.5387545;-45.120503652039325
1739209661.5387554;-38.13080360867914
1739209661.5387561;-32.816014438256545
1739209661.538757;-31.141103565318915
1739209661.538758;-38.13080360867914
1739209661.538759;-38.13080360867914
1739209661.53876;-45.120503652039325
1739209661.538761;-28.588378514285886
1739209661.5387616;-38.13080360867914
1739209661.5387626;-33.981070128970906
1739209661.5387635;-28.992665084841942
1739209661.5387645;-27.877744956031417
1739209661.5387654;-12.762694948763691
1739209661.5387664;-30.49652367304973
1739209661.538767;-38.13080360867914
1739209661.538768;-32.816014438256545
1739209661.538769;-33.981070128970906
1739209661.53877;-30.49652367304973
1739209661.538771;-38.13080360867914
1739209661.5387716;-38.13080360867914
1739209661.5387726;-38.13080360867914
1739209661.5387735;-19.8960613169761
1739209661.5387745;-30.49652367304976
1739209661.5387754;-32.816014438256545
1739209661.5387764;-45.120503652039325
1739209661.538777;-45.120503652039325
1739209661.538778;-45.120503652039325
1739209661.538779;-45.120503652039325
1739209661.53878;-45.120503652039325
1739209661.538781;-45.120503652039325
1739209661.538782;-33.981070128970906
1739209661.5387826;-25.252786309376837
1739209661.5387836;-45.120503652039325
1739209661.5387845;-45.120503652039325
1739209661.5387855;-33.981070128970906
1739209661.5387864;-24.151403521958727
1739209661.5387871;-33.981070128970906
1739209661.538788;-38.13080360867914
1739209661.538789;-35.57807855764607
1739209661.53879;-35.57807855764607
1739209661.538791;-38.13080360867914
1739209661.538792;-45.120503652039325
1739209661.5387926;-38.13080360867914
1739209661.5387936;-25.077289914212862
1739209661.5387945;-45.120503652039325
1739209661.5387955;-38.13080360867914
1739209661.5387964;-35.57807855764607
1739209661.5387974;-33.981070128970906
1739209661.538798;-45.120503652039325
1739209661.538799;-38.13080360867914
1739209661.5388;-45.120503652039325
1739209661.538801;-45.120503652039325
1739209661.538802;-45.120503652039325
1739209661.5388026;-30.49652367304973
1739209661.5388036;-35.57807855764607
1739209661.5388045;-22.54371790334745
1739209661.5388055;-30.49652367304973
1739209661.5388064;-32.816014438256545
1739209661.5388074;-27.267205301931607
1739209661.538808;-18.299052888300974
1739209661.538809;-9.000086205586598
1739209661.53881;-26.991370085610736
1739209661.538811;-45.120503652039325
1739209661.538812;-38.13080360867914
1739209661.5388129;-32.816014438256545
1739209661.5388136;-35.57807855764607
1739209661.5388145;-33.981070128970906
1739209661.5388155;-45.120503652039325
1739209661.5388165;-38.13080360867914
1739209661.5388174;-32.816014438256545
1739209661.5388181;-33.981070128970906
1739209661.538819;-35.57807855764607
1739209661.53882;-45.120503652039325
1739209661.538821;-32.816014438256545
1739209661.538822;-38.13080360867914
1739209661.538823;-33.981070128970906
1739209661.5388236;-45.120503652039325
1739209661.5388246;-45.120503652039325
1739209661.5388255;-38.13080360867914
1739209661.5388265;-45.120503652039325
1739209661.5388274;-38.13080360867914
1739209661.5388284;-35.57807855764607
1739209661.538829;-45.120503652039325
1739209661.53883;-27.267205301931607
1739209661.538831;-25.826314394896357
1739209661.538832;-45.120503652039325
1739209661.538833;-38.13080360867914
1739209661.5388336;-28.992665084841942
1739209661.5388346;-25.826314394896357
1739209661.5388355;-20.888044912671223
1739209661.5388365;-33.981070128970906
1739209661.5388374;-25.62660358559016
1739209661.5388384;-24.589719217205094
1739209661.538839;-45.120503652039325
1739209661.53884;-38.13080360867914
1739209661.538841;-32.816014438256545
1739209661.538842;-35.57807855764607
1739209661.538843;-33.981070128970906
1739209661.5388439;-17.389956718396665
1739209661.5388446;-32.816014438256545
1739209661.5388455;-38.13080360867914
1739209661.5388465;-33.981070128970906
1739209661.5388474;-31.141103565318943
1739209661.5388484;-8.95784959922221
1739209661.5388494;-33.981070128970956
1739209661.53885;-35.57807855764607
1739209661.538851;-38.13080360867914
1739209661.538852;-45.120503652039325
1739209661.538853;-31.14110356531892
1739209661.538854;-45.120503652039325
1739209661.5388546;-38.13080360867914
1739209661.5388556;-38.13080360867914
1739209661.5388565;-22.175841390423358
1739209661.5388575;-33.981070128970906
1739209661.5388584;-38.13080360867914
1739209661.5388594;-38.13080360867914
1739209661.53886;-30.49652367304973
1739209661.538861;-14.53244878528022
1739209661.538862;-18.755624688505637
1739209661.538863;-26.487275050834715
1739209661.538864;-38.13080360867914
1739209661.5388649;-45.120503652039325
1739209661.5388656;-38.13080360867914
1739209661.5388665;-38.13080360867914
1739209661.5388675;-45.120503652039325
1739209661.5388684;-33.981070128970906
1739209661.5388694;-45.120503652039325
1739209661.53887;-45.120503652039325
1739209661.538871;-38.13080360867914
1739209661.538872;-38.13080360867914
1739209661.538873;-35.57807855764607
1739209661.538874;-35.57807855764607
1739209661.5388749;-45.120503652039325
1739209661.5388756;-45.120503652039325
1739209661.5388765;-38.13080360867914
1739209661.5388775;-33.981070128970906
1739209661.5388784;-35.57807855764607
1739209661.5388794;-45.120503652039325
1739209661.5388803;-35.57807855764607
1739209661.538881;-38.13080360867914
1739209661.538882;-25.826314394896364
1739209661.538883;-18.636903542229977
1739209661.538884;-32.816014438256545
1739209661.5388849;-45.120503652039325
1739209661.5388856;-33.981070128970906
1739209661.5388865;-45.120503652039325
1739209661.5388875;-45.120503652039325
1739209661.5388885;-45.120503652039325
1739209661.5388894;-38.13080360867914
1739209661.5388904;-33.981070128970906
1739209661.538891;-31.141103565318943
1739209661.538892;-13.044159978149676
1739209661.538893;-32.816014438256545
1739209661.538894;-38.13080360867914
1739209661.538895;-45.120503652039325
1739209661.5388958;-45.120503652039325
1739209661.5388966;-28.218542851754165
1739209661.5388975;-33.981070128970906
1739209661.5388985;-32.816014438256545
1739209661.5388994;-45.120503652039325
1739209661.5389004;-38.13080360867914
1739209661.538901;-30.49652367304973
1739209661.538902;-38.13080360867914
1739209661.538903;-45.120503652039325
1739209661.538904;-38.13080360867914
1739209661.538905;-35.57807855764607
1739209661.5389059;-38.13080360867914
1739209661.5389066;-45.120503652039325
1739209661.5389075;-38.13080360867914
1739209661.5389085;-32.816014438256545
1739209661.5389094;-45.120503652039325
