CAN Message; 0x77:66deaad5c2d803e5
Timestamp;Amplitude
1739209805.6517882;-38.13080360867914
1739209805.651793;-45.120503652039325
1739209805.651798;-38.13080360867914
1739209805.6518028;-38.13080360867914
1739209805.6518078;-38.13080360867914
1739209805.6518126;-38.13080360867914
1739209805.6518176;-33.981070128970906
1739209805.6518223;-38.13080360867914
1739209805.651827;-38.13080360867914
1739209805.651832;-38.13080360867914
1739209805.6518369;-38.13080360867914
1739209805.6518419;-45.120503652039325
1739209805.6518466;-32.816014438256545
1739209805.6518517;-45.120503652039325
1739209805.6518564;-45.120503652039325
1739209805.6518614;-38.13080360867914
1739209805.6518662;-32.816014438256545
1739209805.6518712;-45.120503652039325
1739209805.651876;-38.13080360867914
1739209805.651881;-38.13080360867914
1739209805.6518857;-45.120503652039325
1739209805.6518908;-45.120503652039325
1739209805.6518955;-38.13080360867914
1739209805.6519005;-38.13080360867914
1739209805.6519053;-45.120503652039325
1739209805.6519103;-45.120503652039325
1739209805.651915;-45.120503652039325
1739209805.65192;-35.57807855764607
1739209805.6519248;-38.13080360867914
1739209805.6519296;-45.120503652039325
1739209805.6519346;-45.120503652039325
1739209805.6519394;-45.120503652039325
1739209805.6519444;-45.120503652039325
1739209805.6519492;-38.13080360867914
1739209805.6519542;-38.13080360867914
1739209805.651959;-35.57807855764607
1739209805.651964;-38.13080360867914
1739209805.6519687;-45.120503652039325
1739209805.6519737;-38.13080360867914
1739209805.6519785;-33.981070128970906
1739209805.6519835;-33.981070128970906
1739209805.6519883;-45.120503652039325
1739209805.6519933;-45.120503652039325
1739209805.651998;-35.57807855764607
1739209805.652003;-38.13080360867914
1739209805.6520078;-38.13080360867914
1739209805.6520128;-38.13080360867914
1739209805.6520176;-35.57807855764607
1739209805.6520226;-38.13080360867914
1739209805.6520274;-45.120503652039325
1739209805.6520321;-38.13080360867914
1739209805.6520371;-45.120503652039325
1739209805.652042;-45.120503652039325
1739209805.652047;-33.981070128970906
1739209805.6520517;-38.13080360867914
1739209805.6520567;-45.120503652039325
1739209805.6520615;-38.13080360867914
1739209805.6520665;-38.13080360867914
1739209805.6520712;-35.57807855764607
1739209805.6520762;-28.58837851428586
1739209805.652081;-38.13080360867914
1739209805.652086;-38.13080360867914
1739209805.6520908;-33.981070128970906
1739209805.6520958;-33.981070128970906
1739209805.6521006;-38.13080360867914
1739209805.6521056;-45.120503652039325
1739209805.6521103;-45.120503652039325
1739209805.6521153;-45.120503652039325
1739209805.65212;-45.120503652039325
1739209805.6521251;-45.120503652039325
1739209805.65213;-38.13080360867914
1739209805.6521347;-45.120503652039325
1739209805.6521397;-38.13080360867914
1739209805.6521444;-45.120503652039325
1739209805.6521494;-45.120503652039325
1739209805.6521542;-45.120503652039325
1739209805.6521592;-38.13080360867914
1739209805.652164;-45.120503652039325
1739209805.652169;-38.13080360867914
1739209805.6521738;-45.120503652039325
1739209805.6521788;-38.13080360867914
1739209805.6521835;-45.120503652039325
1739209805.6521885;-45.120503652039325
1739209805.6521933;-29.438486411369333
1739209805.6521983;-32.816014438256545
1739209805.652203;-38.13080360867914
1739209805.652208;-38.13080360867914
1739209805.6522129;-38.13080360867914
1739209805.6522179;-45.120503652039325
1739209805.6522226;-45.120503652039325
1739209805.6522276;-45.120503652039325
1739209805.6522324;-45.120503652039325
1739209805.6522372;-45.120503652039325
1739209805.6522422;-45.120503652039325
1739209805.652247;-38.13080360867914
1739209805.652252;-35.57807855764607
1739209805.6522567;-45.120503652039325
1739209805.6522617;-45.120503652039325
1739209805.6522665;-38.13080360867914
1739209805.6522715;-45.120503652039325
1739209805.6522763;-45.120503652039325
1739209805.6522813;-45.120503652039325
1739209805.652286;-45.120503652039325
1739209805.652291;-45.120503652039325
1739209805.6522958;-38.13080360867914
1739209805.6523008;-38.13080360867914
1739209805.6523056;-38.13080360867914
1739209805.6523106;-32.816014438256545
1739209805.6523154;-35.57807855764607
1739209805.6523204;-45.120503652039325
1739209805.6523252;-38.13080360867914
1739209805.6523302;-38.13080360867914
1739209805.652335;-38.13080360867914
1739209805.65234;-45.120503652039325
1739209805.6523447;-38.13080360867914
1739209805.6523495;-38.13080360867914
1739209805.6523545;-33.981070128970906
1739209805.6523592;-38.13080360867914
1739209805.6523643;-38.13080360867914
1739209805.652369;-35.57807855764607
1739209805.652374;-31.141103565318915
1739209805.6523788;-45.120503652039325
1739209805.6523838;-38.13080360867914
1739209805.6523886;-33.981070128970906
1739209805.6523936;-38.13080360867914
1739209805.6523983;-45.120503652039325
1739209805.6524034;-38.13080360867914
1739209805.6524081;-38.13080360867914
1739209805.6524131;-45.120503652039325
1739209805.652418;-45.120503652039325
1739209805.652423;-45.120503652039325
1739209805.6524277;-38.13080360867914
1739209805.6524327;-38.13080360867914
1739209805.6524374;-45.120503652039325
1739209805.6524425;-38.13080360867914
1739209805.6524472;-31.141103565318893
1739209805.652452;-35.57807855764607
1739209805.652457;-45.120503652039325
1739209805.6524618;-38.13080360867914
1739209805.6524668;-38.13080360867914
1739209805.6524715;-31.141103565318915
1739209805.6524765;-45.120503652039325
1739209805.6524813;-45.120503652039325
1739209805.6524863;-45.120503652039325
1739209805.652491;-38.13080360867914
1739209805.652496;-38.13080360867914
1739209805.6525009;-45.120503652039325
1739209805.6525059;-45.120503652039325
1739209805.6525106;-38.13080360867914
1739209805.6525156;-45.120503652039325
1739209805.6525204;-38.13080360867914
1739209805.6525254;-38.13080360867914
1739209805.6525302;-45.120503652039325
1739209805.6525352;-38.13080360867914
1739209805.65254;-35.57807855764607
1739209805.652545;-38.13080360867914
1739209805.6525497;-45.120503652039325
1739209805.6525545;-38.13080360867914
1739209805.6525595;-45.120503652039325
1739209805.6525643;-35.57807855764607
1739209805.6525693;-35.57807855764607
1739209805.652574;-38.13080360867914
1739209805.652579;-38.13080360867914
1739209805.6525838;-45.120503652039325
1739209805.6525888;-38.13080360867914
1739209805.6525936;-38.13080360867914
1739209805.6525986;-38.13080360867914
1739209805.6526034;-45.120503652039325
1739209805.6526084;-45.120503652039325
1739209805.6526132;-35.57807855764607
1739209805.6526182;-45.120503652039325
1739209805.652623;-38.13080360867914
1739209805.652628;-29.438486411369347
1739209805.6526327;-33.981070128970906
1739209805.6526377;-33.981070128970906
1739209805.6526425;-45.120503652039325
1739209805.6526475;-38.13080360867914
1739209805.6526523;-38.13080360867914
1739209805.652657;-33.981070128970906
1739209805.652662;-38.13080360867914
1739209805.6526668;-31.141103565318915
1739209805.6526718;-38.13080360867914
1739209805.6526766;-38.13080360867914
1739209805.6526816;-45.120503652039325
1739209805.6526864;-45.120503652039325
1739209805.6526914;-33.981070128970906
1739209805.6526961;-38.13080360867914
1739209805.6527011;-38.13080360867914
1739209805.652706;-33.981070128970906
1739209805.652711;-32.816014438256545
1739209805.6527157;-32.816014438256545
1739209805.6527207;-33.981070128970906
1739209805.6527255;-45.120503652039325
1739209805.6527305;-45.120503652039325
1739209805.6527352;-45.120503652039325
1739209805.6527402;-33.981070128970906
1739209805.652745;-31.141103565318915
1739209805.65275;-33.981070128970906
1739209805.6527548;-45.120503652039325
1739209805.6527596;-38.13080360867914
1739209805.6527646;-38.13080360867914
1739209805.6527693;-38.13080360867914
1739209805.6527743;-45.120503652039325
1739209805.652779;-33.981070128970906
1739209805.652784;-35.57807855764607
1739209805.6527889;-32.81601443825658
1739209805.652794;-45.120503652039325
1739209805.6527987;-45.120503652039325
1739209805.6528037;-38.13080360867914
1739209805.6528084;-38.13080360867914
1739209805.6528134;-38.13080360867914
1739209805.6528182;-45.120503652039325
1739209805.6528232;-33.981070128970906
1739209805.652828;-31.141103565318915
1739209805.652833;-45.120503652039325
1739209805.6528378;-38.13080360867914
1739209805.6528428;-35.57807855764607
1739209805.6528475;-45.120503652039325
1739209805.6528525;-45.120503652039325
1739209805.6528573;-38.13080360867914
1739209805.652862;-45.120503652039325
1739209805.652867;-45.120503652039325
1739209805.6528718;-45.120503652039325
1739209805.6528769;-45.120503652039325
1739209805.6528816;-38.13080360867914
1739209805.6528866;-38.13080360867914
1739209805.6528914;-45.120503652039325
1739209805.6528964;-38.13080360867914
1739209805.6529012;-38.13080360867914
1739209805.6529062;-45.120503652039325
1739209805.652911;-45.120503652039325
1739209805.652916;-33.981070128970906
1739209805.6529207;-45.120503652039325
1739209805.6529257;-35.57807855764607
1739209805.6529305;-33.981070128970906
1739209805.6529355;-45.120503652039325
1739209805.6529403;-38.13080360867914
1739209805.6529453;-33.981070128970906
1739209805.65295;-45.120503652039325
1739209805.652955;-38.13080360867914
1739209805.6529598;-35.57807855764607
1739209805.6529646;-45.120503652039325
1739209805.6529696;-45.120503652039325
1739209805.6529744;-45.120503652039325
1739209805.6529794;-45.120503652039325
1739209805.6529841;-38.13080360867914
1739209805.6529891;-33.981070128970906
1739209805.652994;-45.120503652039325
1739209805.652999;-45.120503652039325
1739209805.6530037;-30.49652367304973
1739209805.6530087;-31.141103565318893
1739209805.6530135;-45.120503652039325
1739209805.6530185;-38.13080360867914
1739209805.6530232;-33.981070128970906
1739209805.6530282;-45.120503652039325
1739209805.653033;-38.13080360867914
1739209805.653038;-45.120503652039325
1739209805.6530428;-45.120503652039325
1739209805.6530478;-45.120503652039325
1739209805.6530526;-38.13080360867914
1739209805.6530576;-38.13080360867914
1739209805.6530623;-38.13080360867914
1739209805.6530674;-45.120503652039325
1739209805.653072;-38.13080360867914
1739209805.653077;-33.981070128970906
1739209805.653082;-38.13080360867914
1739209805.6530867;-45.120503652039325
1739209805.6530917;-32.816014438256545
1739209805.6530964;-38.13080360867914
1739209805.6531014;-33.981070128970906
1739209805.6531062;-30.49652367304973
1739209805.6531112;-45.120503652039325
1739209805.653116;-45.120503652039325
1739209805.653121;-38.13080360867914
1739209805.6531258;-35.57807855764607
1739209805.6531308;-30.49652367304973
1739209805.6531355;-38.13080360867914
1739209805.6531405;-45.120503652039325
1739209805.6531453;-45.120503652039325
1739209805.6531503;-38.13080360867914
1739209805.653155;-38.13080360867914
1739209805.65316;-45.120503652039325
1739209805.6531649;-45.120503652039325
1739209805.6531699;-35.57807855764607
1739209805.6531746;-35.57807855764607
1739209805.6531794;-45.120503652039325
1739209805.6531844;-45.120503652039325
1739209805.6531892;-30.49652367304973
1739209805.6531942;-33.981070128970906
1739209805.653199;-33.981070128970906
1739209805.653204;-32.816014438256545
1739209805.6532087;-45.120503652039325
1739209805.6532137;-45.120503652039325
1739209805.6532185;-33.981070128970906
1739209805.6532235;-30.49652367304973
1739209805.6532283;-32.816014438256545
1739209805.6532333;-38.13080360867914
1739209805.653238;-45.120503652039325
1739209805.653243;-45.120503652039325
1739209805.6532478;-45.120503652039325
1739209805.6532528;-35.57807855764607
1739209805.6532576;-45.120503652039325
1739209805.6532626;-38.13080360867914
1739209805.6532674;-32.816014438256545
1739209805.6532724;-45.120503652039325
1739209805.6532772;-38.13080360867914
1739209805.653282;-38.13080360867914
1739209805.653287;-45.120503652039325
1739209805.6532917;-38.13080360867914
1739209805.6532967;-38.13080360867914
1739209805.6533015;-38.13080360867914
1739209805.6533065;-33.981070128970906
1739209805.6533113;-38.13080360867914
1739209805.6533163;-38.13080360867914
1739209805.653321;-45.120503652039325
1739209805.653326;-35.57807855764607
1739209805.6533308;-38.13080360867914
1739209805.6533358;-38.13080360867914
1739209805.6533406;-32.816014438256545
1739209805.6533456;-38.13080360867914
1739209805.6533504;-38.13080360867914
1739209805.6533554;-38.13080360867914
1739209805.6533601;-38.13080360867914
1739209805.6533651;-38.13080360867914
1739209805.65337;-38.13080360867914
1739209805.653375;-45.120503652039325
1739209805.6533797;-35.57807855764607
1739209805.6533844;-38.13080360867914
1739209805.6533895;-38.13080360867914
1739209805.6533942;-38.13080360867914
1739209805.6533992;-38.13080360867914
1739209805.653404;-45.120503652039325
1739209805.653409;-38.13080360867914
1739209805.6534138;-33.981070128970906
1739209805.6534188;-45.120503652039325
1739209805.6534235;-45.120503652039325
1739209805.6534286;-38.13080360867914
1739209805.6534333;-33.981070128970906
1739209805.6534383;-45.120503652039325
1739209805.653443;-45.120503652039325
1739209805.653448;-38.13080360867914
1739209805.6534529;-45.120503652039325
1739209805.6534579;-33.981070128970906
1739209805.6534626;-33.981070128970906
1739209805.6534677;-45.120503652039325
1739209805.6534724;-38.13080360867914
1739209805.6534774;-35.57807855764607
1739209805.6534822;-45.120503652039325
1739209805.653487;-38.13080360867914
1739209805.653492;-45.120503652039325
1739209805.6534967;-38.13080360867914
1739209805.6535017;-38.13080360867914
1739209805.6535065;-38.13080360867914
1739209805.6535115;-35.57807855764607
1739209805.6535163;-45.120503652039325
1739209805.6535213;-33.981070128970906
1739209805.653526;-38.13080360867914
1739209805.653531;-38.13080360867914
1739209805.6535358;-38.13080360867914
1739209805.6535408;-38.13080360867914
1739209805.6535456;-38.13080360867914
1739209805.6535506;-45.120503652039325
1739209805.6535554;-38.13080360867914
1739209805.6535604;-45.120503652039325
1739209805.6535652;-38.13080360867914
1739209805.6535702;-45.120503652039325
1739209805.653575;-45.120503652039325
1739209805.65358;-38.13080360867914
1739209805.6535847;-45.120503652039325
1739209805.6535897;-45.120503652039325
1739209805.6535945;-45.120503652039325
1739209805.6535993;-33.981070128970906
1739209805.6536043;-38.13080360867914
1739209805.653609;-38.13080360867914
1739209805.653614;-45.120503652039325
1739209805.6536188;-38.13080360867914
1739209805.6536238;-38.13080360867914
1739209805.6536286;-45.120503652039325
1739209805.6536336;-38.13080360867914
1739209805.6536384;-45.120503652039325
1739209805.6536434;-38.13080360867914
1739209805.6536481;-38.13080360867914
1739209805.6536531;-33.981070128970906
1739209805.653658;-31.141103565318915
1739209805.653663;-38.13080360867914
1739209805.6536677;-45.120503652039325
1739209805.6536727;-38.13080360867914
1739209805.6536775;-32.816014438256545
1739209805.6536825;-38.13080360867914
1739209805.6536872;-45.120503652039325
1739209805.6536922;-45.120503652039325
1739209805.653697;-45.120503652039325
1739209805.6537018;-45.120503652039325
1739209805.6537068;-45.120503652039325
1739209805.6537116;-45.120503652039325
1739209805.6537166;-45.120503652039325
1739209805.6537213;-45.120503652039325
1739209805.6537263;-45.120503652039325
1739209805.653731;-45.120503652039325
1739209805.653736;-38.13080360867914
1739209805.653741;-35.57807855764607
1739209805.653746;-38.13080360867914
1739209805.6537507;-38.13080360867914
1739209805.6537557;-32.816014438256545
1739209805.6537604;-35.57807855764607
1739209805.6537654;-45.120503652039325
1739209805.6537702;-38.13080360867914
1739209805.6537752;-30.49652367304973
1739209805.65378;-38.13080360867914
1739209805.653785;-45.120503652039325
1739209805.6537898;-38.13080360867914
1739209805.6537948;-32.816014438256545
1739209805.6537995;-33.981070128970906
1739209805.6538043;-38.13080360867914
1739209805.6538093;-45.120503652039325
1739209805.653814;-31.141103565318943
1739209805.653819;-38.13080360867914
1739209805.6538239;-35.57807855764607
1739209805.6538289;-38.13080360867914
1739209805.6538336;-45.120503652039325
1739209805.6538386;-45.120503652039325
1739209805.6538434;-45.120503652039325
1739209805.6538484;-38.13080360867914
1739209805.6538532;-28.58837851428586
1739209805.6538582;-35.57807855764607
1739209805.653863;-45.120503652039325
1739209805.653868;-38.13080360867914
1739209805.6538727;-30.49652367304973
1739209805.6538777;-38.13080360867914
1739209805.6538825;-45.120503652039325
1739209805.6538875;-45.120503652039325
1739209805.6538923;-38.13080360867914
1739209805.6538973;-45.120503652039325
1739209805.653902;-38.13080360867914
1739209805.6539068;-38.13080360867914
1739209805.6539118;-45.120503652039325
1739209805.6539166;-45.120503652039325
1739209805.6539216;-45.120503652039325
1739209805.6539264;-45.120503652039325
1739209805.6539314;-38.13080360867914
1739209805.6539361;-33.981070128970906
1739209805.6539412;-45.120503652039325
1739209805.653946;-45.120503652039325
1739209805.653951;-35.57807855764607
1739209805.6539557;-33.981070128970906
1739209805.6539607;-45.120503652039325
1739209805.6539655;-45.120503652039325
1739209805.6539705;-29.438486411369333
1739209805.6539752;-35.57807855764607
1739209805.6539803;-45.120503652039325
1739209805.653985;-45.120503652039325
1739209805.65399;-45.120503652039325
1739209805.6539948;-33.981070128970906
1739209805.6539998;-45.120503652039325
1739209805.6540046;-38.13080360867914
1739209805.6540093;-45.120503652039325
1739209805.6540143;-45.120503652039325
1739209805.654019;-45.120503652039325
1739209805.6540241;-38.13080360867914
1739209805.654029;-38.13080360867914
1739209805.654034;-33.981070128970906
1739209805.6540387;-45.120503652039325
1739209805.6540437;-45.120503652039325
1739209805.6540484;-29.438486411369333
1739209805.6540534;-30.49652367304973
1739209805.6540582;-45.120503652039325
1739209805.6540632;-45.120503652039325
1739209805.654068;-31.141103565318893
1739209805.654073;-35.57807855764607
1739209805.6540778;-45.120503652039325
1739209805.6540828;-45.120503652039325
1739209805.6540875;-45.120503652039325
1739209805.6540926;-45.120503652039325
1739209805.6540973;-38.13080360867914
1739209805.6541023;-45.120503652039325
1739209805.654107;-38.13080360867914
1739209805.6541119;-33.981070128970906
1739209805.6541169;-45.120503652039325
1739209805.6541216;-45.120503652039325
1739209805.6541266;-35.57807855764607
1739209805.6541314;-45.120503652039325
1739209805.6541364;-45.120503652039325
1739209805.6541412;-33.981070128970906
1739209805.6541462;-45.120503652039325
1739209805.654151;-45.120503652039325
1739209805.654156;-45.120503652039325
1739209805.6541607;-45.120503652039325
1739209805.6541657;-29.438486411369333
1739209805.6541705;-29.438486411369333
1739209805.6541755;-45.120503652039325
1739209805.6541803;-38.13080360867914
1739209805.6541853;-38.13080360867914
1739209805.65419;-38.13080360867914
1739209805.654195;-38.13080360867914
1739209805.6541998;-38.13080360867914
1739209805.6542048;-45.120503652039325
1739209805.6542096;-45.120503652039325
1739209805.6542144;-45.120503652039325
1739209805.6542194;-45.120503652039325
1739209805.6542242;-38.13080360867914
1739209805.6542292;-35.57807855764607
1739209805.654234;-45.120503652039325
1739209805.654239;-38.13080360867914
1739209805.6542437;-38.13080360867914
1739209805.6542487;-38.13080360867914
1739209805.6542535;-45.120503652039325
1739209805.6542585;-45.120503652039325
1739209805.6542633;-45.120503652039325
1739209805.6542683;-38.13080360867914
1739209805.654273;-45.120503652039325
1739209805.654278;-45.120503652039325
1739209805.6542828;-38.13080360867914
1739209805.6542878;-33.981070128970906
1739209805.6542926;-45.120503652039325
1739209805.6542976;-45.120503652039325
1739209805.6543024;-45.120503652039325
1739209805.6543074;-38.13080360867914
1739209805.6543121;-38.13080360867914
1739209805.6543171;-38.13080360867914
1739209805.654322;-45.120503652039325
1739209805.6543267;-45.120503652039325
1739209805.6543317;-45.120503652039325
1739209805.6543365;-45.120503652039325
1739209805.6543415;-38.13080360867914
1739209805.6543462;-38.13080360867914
1739209805.6543512;-35.57807855764607
1739209805.654356;-38.13080360867914
1739209805.654361;-35.57807855764607
1739209805.6543658;-45.120503652039325
1739209805.6543708;-35.57807855764607
1739209805.6543756;-35.57807855764607
1739209805.6543806;-45.120503652039325
1739209805.6543853;-38.13080360867914
1739209805.6543903;-38.13080360867914
1739209805.654395;-38.13080360867914
1739209805.6544;-45.120503652039325
1739209805.6544049;-31.141103565318915
1739209805.65441;-33.981070128970906
1739209805.6544147;-38.13080360867914
1739209805.6544197;-35.57807855764607
1739209805.6544244;-35.57807855764607
1739209805.6544292;-38.13080360867914
1739209805.6544342;-45.120503652039325
1739209805.654439;-38.13080360867914
1739209805.654444;-31.141103565318915
1739209805.6544487;-38.13080360867914
1739209805.6544538;-38.13080360867914
1739209805.6544585;-45.120503652039325
1739209805.6544635;-38.13080360867914
1739209805.6544683;-38.13080360867914
1739209805.6544733;-38.13080360867914
1739209805.654478;-45.120503652039325
1739209805.654483;-31.141103565318915
1739209805.6544878;-33.981070128970906
1739209805.6544929;-45.120503652039325
1739209805.6544976;-38.13080360867914
1739209805.6545026;-35.57807855764607
1739209805.6545074;-45.120503652039325
1739209805.6545124;-45.120503652039325
1739209805.6545172;-38.13080360867914
1739209805.6545222;-45.120503652039325
1739209805.654527;-38.13080360867914
1739209805.6545317;-38.13080360867914
1739209805.6545367;-32.816014438256545
1739209805.6545415;-35.57807855764607
1739209805.6545465;-38.13080360867914
1739209805.6545513;-45.120503652039325
1739209805.6545563;-45.120503652039325
1739209805.654561;-38.13080360867914
1739209805.654566;-38.13080360867914
1739209805.6545708;-45.120503652039325
1739209805.6545758;-38.13080360867914
1739209805.6545806;-45.120503652039325
1739209805.6545856;-38.13080360867914
1739209805.6545904;-45.120503652039325
1739209805.6545954;-38.13080360867914
1739209805.6546001;-31.141103565318915
1739209805.6546052;-28.992665084841942
1739209805.65461;-45.120503652039325
1739209805.654615;-38.13080360867914
1739209805.6546197;-38.13080360867914
1739209805.6546247;-45.120503652039325
1739209805.6546295;-45.120503652039325
1739209805.6546342;-33.981070128970906
1739209805.6546392;-38.13080360867914
1739209805.654644;-31.141103565318943
1739209805.654649;-38.13080360867914
1739209805.6546538;-32.816014438256545
1739209805.6546588;-38.13080360867914
1739209805.6546636;-33.981070128970906
1739209805.6546686;-33.981070128970906
1739209805.6546733;-45.120503652039325
1739209805.6546783;-33.981070128970906
1739209805.654683;-31.141103565318915
1739209805.6546881;-45.120503652039325
1739209805.654693;-38.13080360867914
1739209805.654698;-38.13080360867914
1739209805.6547027;-45.120503652039325
1739209805.6547077;-45.120503652039325
1739209805.6547124;-33.981070128970906
1739209805.6547174;-45.120503652039325
1739209805.6547222;-45.120503652039325
1739209805.6547272;-38.13080360867914
1739209805.654732;-38.13080360867914
1739209805.6547368;-38.13080360867914
1739209805.6547418;-35.57807855764607
1739209805.6547465;-45.120503652039325
1739209805.6547515;-38.13080360867914
1739209805.6547563;-38.13080360867914
1739209805.6547613;-38.13080360867914
1739209805.654766;-45.120503652039325
1739209805.654771;-45.120503652039325
1739209805.6547759;-38.13080360867914
1739209805.6547809;-38.13080360867914
1739209805.6547856;-32.816014438256545
1739209805.6547906;-45.120503652039325
1739209805.6547954;-38.13080360867914
1739209805.6548004;-31.141103565318915
1739209805.6548052;-45.120503652039325
1739209805.6548102;-45.120503652039325
1739209805.654815;-38.13080360867914
1739209805.65482;-45.120503652039325
1739209805.6548247;-45.120503652039325
1739209805.6548297;-45.120503652039325
1739209805.6548345;-45.120503652039325
1739209805.6548395;-38.13080360867914
1739209805.6548443;-38.13080360867914
1739209805.654849;-45.120503652039325
1739209805.654854;-38.13080360867914
1739209805.6548588;-35.57807855764607
1739209805.6548638;-35.57807855764607
1739209805.6548686;-45.120503652039325
1739209805.6548736;-38.13080360867914
1739209805.6548784;-32.816014438256545
1739209805.6548834;-45.120503652039325
1739209805.6548882;-45.120503652039325
1739209805.6548932;-38.13080360867914
1739209805.654898;-33.981070128970906
1739209805.654903;-45.120503652039325
1739209805.6549077;-35.57807855764607
1739209805.6549127;-38.13080360867914
1739209805.6549175;-45.120503652039325
1739209805.6549225;-38.13080360867914
1739209805.6549273;-38.13080360867914
1739209805.6549323;-45.120503652039325
1739209805.654937;-32.816014438256545
1739209805.654942;-38.13080360867914
1739209805.6549468;-38.13080360867914
1739209805.6549516;-45.120503652039325
1739209805.6549566;-38.13080360867914
1739209805.6549613;-38.13080360867914
1739209805.6549664;-35.57807855764607
1739209805.6549711;-33.981070128970906
1739209805.6549761;-33.981070128970906
1739209805.654981;-32.816014438256545
1739209805.654986;-38.13080360867914
1739209805.6549907;-38.13080360867914
1739209805.6549957;-45.120503652039325
1739209805.6550004;-45.120503652039325
1739209805.6550055;-38.13080360867914
1739209805.6550102;-35.57807855764607
1739209805.6550152;-45.120503652039325
1739209805.65502;-45.120503652039325
1739209805.655025;-45.120503652039325
1739209805.6550298;-38.13080360867914
1739209805.6550348;-45.120503652039325
1739209805.6550395;-45.120503652039325
1739209805.6550446;-38.13080360867914
1739209805.6550493;-38.13080360867914
1739209805.655054;-35.57807855764607
1739209805.655059;-33.981070128970906
1739209805.6550639;-45.120503652039325
1739209805.6550689;-45.120503652039325
1739209805.6550736;-45.120503652039325
1739209805.6550786;-28.992665084841942
1739209805.6550834;-45.120503652039325
1739209805.6550884;-38.13080360867914
1739209805.6550932;-38.13080360867914
1739209805.6550982;-38.13080360867914
1739209805.655103;-45.120503652039325
1739209805.655108;-45.120503652039325
1739209805.6551127;-45.120503652039325
1739209805.6551178;-38.13080360867914
1739209805.6551225;-38.13080360867914
1739209805.6551275;-35.57807855764607
1739209805.6551323;-38.13080360867914
1739209805.6551373;-45.120503652039325
1739209805.655142;-38.13080360867914
1739209805.655147;-45.120503652039325
1739209805.6551518;-38.13080360867914
1739209805.6551597;-28.992665084841942
1739209805.6551678;-45.120503652039325
1739209805.6551757;-45.120503652039325
1739209805.6551836;-45.120503652039325
1739209805.6551914;-45.120503652039325
1739209805.6551995;-32.816014438256545
1739209805.6552074;-38.13080360867914
1739209805.6552153;-45.120503652039325
1739209805.6552231;-38.13080360867914
1739209805.6552312;-35.57807855764607
1739209805.655239;-33.981070128970906
1739209805.655247;-45.120503652039325
1739209805.655255;-45.120503652039325
1739209805.655263;-35.57807855764607
1739209805.6552708;-38.13080360867914
1739209805.6552787;-45.120503652039325
1739209805.6552868;-38.13080360867914
1739209805.6552947;-38.13080360867914
1739209805.6553025;-38.13080360867914
1739209805.6553104;-45.120503652039325
1739209805.6553185;-38.13080360867914
1739209805.6553264;-45.120503652039325
1739209805.6553342;-33.981070128970906
1739209805.655342;-45.120503652039325
1739209805.6553502;-27.267205301931607
1739209805.655358;-35.57807855764607
1739209805.655366;-38.13080360867914
1739209805.655374;-45.120503652039325
1739209805.655382;-38.13080360867914
1739209805.6553898;-38.13080360867914
1739209805.6553977;-38.13080360867914
1739209805.6554058;-38.13080360867914
1739209805.6554136;-33.981070128970906
1739209805.6554215;-38.13080360867914
1739209805.6554294;-45.120503652039325
1739209805.6554375;-45.120503652039325
1739209805.6554453;-45.120503652039325
1739209805.6554532;-38.13080360867914
1739209805.6554613;-45.120503652039325
1739209805.6554692;-38.13080360867914
1739209805.655477;-35.57807855764607
1739209805.655485;-45.120503652039325
1739209805.655493;-45.120503652039325
1739209805.655501;-35.57807855764607
1739209805.6555088;-38.13080360867914
1739209805.6555166;-45.120503652039325
1739209805.6555247;-38.13080360867914
1739209805.6555326;-35.57807855764607
1739209805.6555405;-31.141103565318915
1739209805.6555483;-45.120503652039325
1739209805.6555564;-38.13080360867914
1739209805.6555643;-38.13080360867914
1739209805.6555722;-38.13080360867914
1739209805.6555803;-38.13080360867914
1739209805.6555882;-45.120503652039325
1739209805.655596;-38.13080360867914
1739209805.655604;-38.13080360867914
1739209805.655612;-45.120503652039325
1739209805.6556199;-45.120503652039325
1739209805.6556277;-38.13080360867914
1739209805.6556356;-45.120503652039325
1739209805.6556437;-45.120503652039325
1739209805.6556516;-38.13080360867914
1739209805.6556594;-38.13080360867914
1739209805.6556675;-45.120503652039325
1739209805.6556754;-45.120503652039325
1739209805.6556833;-45.120503652039325
1739209805.6556911;-35.57807855764607
1739209805.6556993;-45.120503652039325
1739209805.6557071;-45.120503652039325
1739209805.655715;-38.13080360867914
1739209805.6557229;-38.13080360867914
1739209805.655731;-38.13080360867914
1739209805.6557388;-30.49652367304973
1739209805.6557467;-45.120503652039325
1739209805.6557546;-38.13080360867914
1739209805.6557627;-38.13080360867914
1739209805.6557705;-45.120503652039325
1739209805.6557784;-38.13080360867914
1739209805.6557865;-45.120503652039325
1739209805.6557944;-45.120503652039325
1739209805.6558022;-45.120503652039325
1739209805.65581;-38.13080360867914
1739209805.6558182;-45.120503652039325
1739209805.655826;-38.13080360867914
1739209805.655834;-45.120503652039325
1739209805.6558418;-38.13080360867914
1739209805.65585;-45.120503652039325
1739209805.6558578;-38.13080360867914
1739209805.6558657;-28.58837851428586
1739209805.6558738;-38.13080360867914
1739209805.6558816;-45.120503652039325
1739209805.6558895;-45.120503652039325
1739209805.6558974;-35.57807855764607
1739209805.6559055;-38.13080360867914
1739209805.6559134;-45.120503652039325
