CAN Message; 0x39:07d79c5f55c1c9a2
1739209873.5119853;-38.13080360867914
1739209873.511988;-33.981070128970906
1739209873.5119908;-35.57807855764607
1739209873.5119934;-33.981070128970906
1739209873.5119963;-45.120503652039325
1739209873.511999;-45.120503652039325
1739209873.5120015;-45.120503652039325
1739209873.5120044;-38.13080360867914
1739209873.512007;-45.120503652039325
1739209873.5120099;-45.120503652039325
1739209873.5120125;-38.13080360867914
1739209873.512015;-38.13080360867914
1739209873.512018;-38.13080360867914
1739209873.5120206;-38.13080360867914
1739209873.5120234;-45.120503652039325
1739209873.512026;-33.981070128970906
1739209873.5120287;-32.816014438256545
1739209873.5120316;-38.13080360867914
1739209873.5120342;-38.13080360867914
1739209873.512037;-45.120503652039325
1739209873.5120397;-31.141103565318915
1739209873.5120423;-28.58837851428586
1739209873.5120451;-38.13080360867914
1739209873.5120478;-45.120503652039325
1739209873.5120506;-45.120503652039325
1739209873.5120533;-45.120503652039325
1739209873.5120559;-45.120503652039325
1739209873.5120587;-38.13080360867914
1739209873.5120614;-38.13080360867914
1739209873.5120642;-35.57807855764607
1739209873.5120668;-33.981070128970906
1739209873.5120695;-35.57807855764607
1739209873.5120723;-45.120503652039325
1739209873.512075;-45.120503652039325
1739209873.5120778;-45.120503652039325
1739209873.5120804;-45.120503652039325
1739209873.512083;-33.981070128970906
1739209873.512086;-33.981070128970906
1739209873.5120885;-45.120503652039325
1739209873.5120914;-38.13080360867914
1739209873.512094;-35.57807855764607
1739209873.5120966;-45.120503652039325
1739209873.5120995;-38.13080360867914
1739209873.5121021;-33.981070128970906
1739209873.512105;-38.13080360867914
1739209873.5121076;-31.141103565318915
1739209873.5121102;-38.13080360867914
1739209873.512113;-38.13080360867914
1739209873.5121157;-38.13080360867914
1739209873.5121186;-35.57807855764607
1739209873.5121212;-38.13080360867914
1739209873.5121238;-45.120503652039325
1739209873.5121267;-45.120503652039325
1739209873.5121293;-32.816014438256545
1739209873.5121322;-45.120503652039325
1739209873.5121348;-45.120503652039325
1739209873.5121374;-38.13080360867914
1739209873.5121403;-45.120503652039325
1739209873.512143;-38.13080360867914
1739209873.5121455;-38.13080360867914
1739209873.5121484;-38.13080360867914
1739209873.512151;-31.141103565318915
1739209873.5121539;-45.120503652039325
1739209873.5121565;-45.120503652039325
1739209873.512159;-38.13080360867914
1739209873.512162;-35.57807855764607
1739209873.5121646;-45.120503652039325
1739209873.5121675;-45.120503652039325
1739209873.51217;-32.816014438256545
1739209873.5121727;-38.13080360867914
1739209873.5121756;-38.13080360867914
1739209873.5121782;-38.13080360867914
1739209873.512181;-38.13080360867914
1739209873.5121837;-45.120503652039325
1739209873.5121863;-45.120503652039325
1739209873.5121891;-38.13080360867914
1739209873.5121918;-38.13080360867914
1739209873.5121946;-38.13080360867914
1739209873.5121973;-45.120503652039325
1739209873.5121999;-45.120503652039325
1739209873.5122027;-45.120503652039325
1739209873.5122054;-38.13080360867914
1739209873.5122082;-45.120503652039325
1739209873.5122108;-38.13080360867914
1739209873.5122135;-45.120503652039325
1739209873.5122163;-38.13080360867914
1739209873.512219;-35.57807855764607
1739209873.5122218;-38.13080360867914
1739209873.5122244;-45.120503652039325
1739209873.512227;-38.13080360867914
1739209873.51223;-45.120503652039325
1739209873.5122325;-38.13080360867914
1739209873.5122354;-45.120503652039325
1739209873.512238;-45.120503652039325
1739209873.5122406;-45.120503652039325
1739209873.5122435;-45.120503652039325
1739209873.5122461;-35.57807855764607
1739209873.512249;-38.13080360867914
1739209873.5122516;-45.120503652039325
1739209873.5243766;-38.13080360867914
1739209873.5243819;-35.57807855764607
1739209873.524387;-33.981070128970906
1739209873.5243921;-45.120503652039325
1739209873.5243974;-38.13080360867914
1739209873.5244026;-45.120503652039325
1739209873.5244076;-33.981070128970906
1739209873.5244129;-45.120503652039325
1739209873.524418;-38.13080360867914
1739209873.5244234;-32.816014438256545
1739209873.5244284;-33.981070128970906
1739209873.5244336;-38.13080360867914
1739209873.5244389;-45.120503652039325
1739209873.524444;-45.120503652039325
1739209873.524449;-45.120503652039325
1739209873.5244544;-45.120503652039325
1739209873.5244596;-45.120503652039325
1739209873.5244648;-38.13080360867914
1739209873.5244699;-38.13080360867914
1739209873.524475;-33.981070128970906
1739209873.5244803;-33.981070128970906
1739209873.5244856;-45.120503652039325
1739209873.5244906;-33.981070128970906
1739209873.5244958;-45.120503652039325
1739209873.524501;-45.120503652039325
1739209873.5245063;-45.120503652039325
1739209873.5245113;-45.120503652039325
1739209873.5245166;-45.120503652039325
1739209873.5245218;-45.120503652039325
1739209873.524527;-38.13080360867914
1739209873.524532;-27.877744956031414
1739209873.5245373;-45.120503652039325
1739209873.5245426;-33.981070128970906
1739209873.5245478;-38.13080360867914
1739209873.524553;-38.13080360867914
1739209873.524558;-45.120503652039325
1739209873.5245633;-38.13080360867914
1739209873.5245686;-38.13080360867914
1739209873.5245738;-38.13080360867914
1739209873.5245788;-45.120503652039325
1739209873.524584;-38.13080360867914
1739209873.5245893;-45.120503652039325
1739209873.5245945;-45.120503652039325
1739209873.5245996;-35.57807855764607
1739209873.5246048;-38.13080360867914
1739209873.52461;-45.120503652039325
1739209873.5246153;-33.981070128970906
1739209873.5246203;-38.13080360867914
1739209873.5246255;-45.120503652039325
1739209873.5246308;-45.120503652039325
1739209873.524636;-38.13080360867914
1739209873.524641;-45.120503652039325
1739209873.5246463;-38.13080360867914
1739209873.5246515;-32.816014438256545
1739209873.5246568;-29.438486411369354
1739209873.5246618;-45.120503652039325
1739209873.524667;-45.120503652039325
1739209873.5246723;-38.13080360867914
1739209873.5246775;-33.981070128970906
1739209873.5246825;-38.13080360867914
1739209873.5246878;-38.13080360867914
1739209873.524693;-45.120503652039325
1739209873.5246983;-28.992665084841942
1739209873.5247035;-33.981070128970906
1739209873.5247085;-45.120503652039325
1739209873.5247138;-45.120503652039325
1739209873.524719;-45.120503652039325
1739209873.5247242;-45.120503652039325
1739209873.5247293;-45.120503652039325
1739209873.5247345;-45.120503652039325
1739209873.5247397;-38.13080360867914
1739209873.524745;-45.120503652039325
1739209873.52475;-38.13080360867914
1739209873.5247552;-35.57807855764607
1739209873.5247605;-35.57807855764607
1739209873.5247657;-45.120503652039325
1739209873.5247707;-45.120503652039325
1739209873.524776;-38.13080360867914
1739209873.5247812;-38.13080360867914
1739209873.5247865;-38.13080360867914
1739209873.5247915;-38.13080360867914
1739209873.5247967;-38.13080360867914
1739209873.524802;-45.120503652039325
1739209873.5248072;-35.57807855764607
1739209873.5248122;-38.13080360867914
1739209873.5248175;-45.120503652039325
1739209873.5248227;-35.57807855764607
1739209873.524828;-38.13080360867914
1739209873.524833;-45.120503652039325
1739209873.5248382;-38.13080360867914
1739209873.5248435;-38.13080360867914
1739209873.5248487;-45.120503652039325
1739209873.5248537;-45.120503652039325
1739209873.524859;-38.13080360867914
1739209873.5248642;-45.120503652039325
1739209873.5248694;-45.120503652039325
1739209873.5248747;-38.13080360867914
1739209873.5248797;-35.57807855764607
1739209873.524885;-33.981070128970906
1739209873.5248902;-38.13080360867914
1739209873.5248954;-38.13080360867914
1739209873.5249004;-35.57807855764607
1739209873.5249057;-32.816014438256545
1739209873.524911;-32.816014438256545
1739209873.5249162;-45.120503652039325
1739209873.5249212;-35.57807855764607
1739209873.5249264;-45.120503652039325
1739209873.5249317;-38.13080360867914
1739209873.524937;-38.13080360867914
1739209873.524942;-45.120503652039325
1739209873.5249472;-38.13080360867914
1739209873.5249524;-45.120503652039325
1739209873.5249577;-38.13080360867914
1739209873.5249627;-38.13080360867914
1739209873.524968;-38.13080360867914
1739209873.5249732;-38.13080360867914
1739209873.5249784;-45.120503652039325
1739209873.5249834;-45.120503652039325
1739209873.5249887;-38.13080360867914
1739209873.524994;-33.981070128970906
1739209873.5249991;-32.816014438256545
1739209873.5250041;-32.816014438256545
1739209873.5250094;-45.120503652039325
1739209873.5250146;-38.13080360867914
1739209873.52502;-38.13080360867914
1739209873.525025;-38.13080360867914
1739209873.5250301;-45.120503652039325
1739209873.5250354;-45.120503652039325
1739209873.5250406;-45.120503652039325
1739209873.5250459;-45.120503652039325
1739209873.5250509;-38.13080360867914
1739209873.5250561;-45.120503652039325
1739209873.5250614;-45.120503652039325
1739209873.5250666;-45.120503652039325
1739209873.5250716;-33.981070128970906
1739209873.5250769;-38.13080360867914
1739209873.525082;-45.120503652039325
1739209873.5250874;-38.13080360867914
1739209873.5250924;-38.13080360867914
1739209873.5250976;-38.13080360867914
1739209873.5251029;-38.13080360867914
1739209873.525108;-32.816014438256545
1739209873.525113;-33.981070128970906
1739209873.5251184;-32.816014438256545
1739209873.5251236;-32.816014438256545
1739209873.5251288;-38.13080360867914
1739209873.5251338;-38.13080360867914
1739209873.525139;-38.13080360867914
1739209873.5251443;-38.13080360867914
1739209873.5251496;-45.120503652039325
1739209873.5251546;-33.981070128970906
1739209873.5251598;-38.13080360867914
1739209873.525165;-45.120503652039325
1739209873.5251703;-35.57807855764607
1739209873.5251753;-38.13080360867914
1739209873.5251806;-45.120503652039325
1739209873.5251858;-45.120503652039325
1739209873.525191;-35.57807855764607
1739209873.525196;-38.13080360867914
1739209873.5252013;-33.981070128970906
1739209873.5252066;-32.816014438256545
1739209873.5252118;-32.816014438256545
1739209873.525217;-38.13080360867914
1739209873.525222;-45.120503652039325
1739209873.5252273;-45.120503652039325
1739209873.5252326;-45.120503652039325
1739209873.5252378;-45.120503652039325
1739209873.5252428;-31.141103565318915
1739209873.525248;-33.981070128970906
1739209873.5252533;-38.13080360867914
1739209873.5252585;-38.13080360867914
1739209873.5252635;-38.13080360867914
1739209873.5252688;-38.13080360867914
1739209873.525274;-45.120503652039325
1739209873.5252793;-35.57807855764607
1739209873.5252843;-35.57807855764607
1739209873.5252895;-38.13080360867914
1739209873.5252948;-38.13080360867914
1739209873.5253;-38.13080360867914
1739209873.525305;-45.120503652039325
1739209873.5253103;-45.120503652039325
1739209873.5253155;-38.13080360867914
1739209873.5253208;-45.120503652039325
1739209873.5253258;-33.981070128970906
1739209873.525331;-30.49652367304973
1739209873.5253363;-38.13080360867914
1739209873.5253415;-45.120503652039325
1739209873.5253465;-45.120503652039325
1739209873.5253518;-35.57807855764607
1739209873.525357;-35.57807855764607
1739209873.5253623;-35.57807855764607
1739209873.5253673;-38.13080360867914
1739209873.5253725;-38.13080360867914
1739209873.5253778;-33.981070128970906
1739209873.525383;-35.57807855764607
1739209873.5253882;-38.13080360867914
1739209873.5253932;-45.120503652039325
1739209873.5253985;-45.120503652039325
1739209873.5254037;-45.120503652039325
1739209873.525409;-38.13080360867914
1739209873.525414;-33.981070128970906
1739209873.5254192;-35.57807855764607
1739209873.5254245;-38.13080360867914
1739209873.5254297;-45.120503652039325
1739209873.5254347;-33.981070128970906
1739209873.52544;-38.13080360867914
1739209873.5254452;-38.13080360867914
1739209873.5254505;-45.120503652039325
1739209873.5254555;-38.13080360867914
1739209873.5254607;-38.13080360867914
1739209873.525466;-45.120503652039325
1739209873.5254712;-45.120503652039325
1739209873.5254762;-35.57807855764607
1739209873.5254815;-38.13080360867914
1739209873.5254867;-38.13080360867914
1739209873.525492;-38.13080360867914
1739209873.525497;-38.13080360867914
1739209873.5255022;-45.120503652039325
1739209873.5255075;-38.13080360867914
1739209873.5255127;-35.57807855764607
1739209873.5255177;-45.120503652039325
1739209873.525523;-38.13080360867914
1739209873.5255282;-35.57807855764607
1739209873.5255334;-45.120503652039325
1739209873.5255387;-38.13080360867914
1739209873.5255437;-33.981070128970906
1739209873.525549;-45.120503652039325
1739209873.5255542;-45.120503652039325
1739209873.5255594;-33.981070128970906
1739209873.5255644;-32.816014438256545
1739209873.5255697;-38.13080360867914
1739209873.525575;-45.120503652039325
1739209873.5255802;-38.13080360867914
1739209873.5255852;-38.13080360867914
1739209873.5255904;-45.120503652039325
1739209873.5255957;-45.120503652039325
1739209873.525601;-45.120503652039325
1739209873.525606;-38.13080360867914
1739209873.5256112;-45.120503652039325
1739209873.5256164;-38.13080360867914
1739209873.5256217;-38.13080360867914
1739209873.5256267;-45.120503652039325
1739209873.525632;-29.438486411369333
1739209873.5256371;-27.267205301931607
1739209873.5256424;-30.49652367304976
1739209873.5256474;-33.981070128970956
1739209873.5256526;-45.120503652039325
1739209873.525658;-33.981070128970906
1739209873.5256631;-31.141103565318915
1739209873.5256681;-45.120503652039325
1739209873.5256734;-31.141103565318915
1739209873.5256786;-38.13080360867914
1739209873.5256839;-33.981070128970906
1739209873.525689;-30.49652367304973
1739209873.5256941;-45.120503652039325
1739209873.5256994;-25.62660358559016
1739209873.5257046;-24.589719217205094
1739209873.5257099;-45.120503652039325
1739209873.5257149;-31.141103565318893
1739209873.5257201;-24.292649948874775
1739209873.5257254;-38.13080360867914
1739209873.5257306;-38.13080360867914
1739209873.5257356;-33.981070128970906
1739209873.5257409;-45.120503652039325
1739209873.525746;-45.120503652039325
1739209873.5257514;-45.120503652039325
1739209873.5257564;-33.981070128970906
1739209873.5257616;-38.13080360867914
1739209873.5257668;-24.438645034577675
1739209873.525772;-23.273589343863303
1739209873.525777;-45.120503652039325
1739209873.5257823;-28.58837851428586
1739209873.5257876;-30.49652367304973
1739209873.5257928;-38.13080360867914
1739209873.5257978;-32.816014438256545
1739209873.525803;-33.981070128970906
1739209873.5258083;-45.120503652039325
1739209873.5258136;-32.816014438256545
1739209873.5258186;-38.13080360867914
1739209873.5258238;-28.992665084841942
1739209873.525829;-26.035653463252824
1739209873.5258343;-24.15140352195872
1739209873.5258393;-26.991370085610736
1739209873.5258446;-33.981070128970906
1739209873.5258498;-33.981070128970906
1739209873.525855;-45.120503652039325
1739209873.52586;-33.981070128970906
1739209873.5258653;-38.13080360867914
1739209873.5258706;-35.57807855764607
1739209873.5258758;-26.991370085610736
1739209873.525881;-28.992665084841942
1739209873.525886;-30.49652367304973
1739209873.5258913;-24.438645034577675
1739209873.5258965;-26.991370085610722
1739209873.5259018;-38.13080360867914
1739209873.5259068;-45.120503652039325
1739209873.525912;-26.991370085610747
1739209873.5259173;-29.438486411369333
1739209873.5259225;-31.141103565318915
1739209873.5259275;-38.13080360867914
1739209873.5259328;-38.13080360867914
1739209873.525938;-31.141103565318915
1739209873.5259433;-38.13080360867914
1739209873.5259483;-45.120503652039325
1739209873.5259535;-28.58837851428586
1739209873.5259588;-31.141103565318915
1739209873.525964;-26.03565346325281
1739209873.525969;-45.120503652039325
1739209873.5259743;-31.14110356531892
1739209873.5259795;-45.120503652039325
1739209873.5259848;-28.992665084841942
1739209873.5259898;-38.13080360867914
1739209873.525995;-38.13080360867914
1739209873.5260003;-31.141103565318893
1739209873.5260055;-45.120503652039325
1739209873.5260105;-38.13080360867914
1739209873.5260158;-38.13080360867914
1739209873.526021;-26.991370085610747
1739209873.5260262;-26.035653463252796
1739209873.5260315;-32.816014438256545
1739209873.5260365;-33.981070128970906
1739209873.5260417;-45.120503652039325
1739209873.526047;-32.816014438256545
1739209873.5260522;-35.57807855764607
1739209873.5260572;-38.13080360867914
1739209873.5260625;-32.816014438256545
1739209873.5260677;-38.13080360867914
1739209873.526073;-35.57807855764607
1739209873.526078;-38.13080360867914
1739209873.5260832;-25.826314394896357
1739209873.5260885;-23.506823629689542
1739209873.5260937;-29.438486411369333
1739209873.5260987;-28.992665084841942
1739209873.526104;-26.487275050834715
1739209873.5261092;-35.57807855764607
1739209873.5261145;-45.120503652039325
1739209873.5261195;-45.120503652039325
1739209873.5261247;-45.120503652039325
1739209873.52613;-45.120503652039325
1739209873.5261352;-38.13080360867914
1739209873.5261402;-35.57807855764607
1739209873.5261455;-28.992665084841967
1739209873.5261507;-23.38864096791655
1739209873.526156;-24.151403521958727
1739209873.526161;-45.120503652039325
1739209873.5261662;-35.57807855764607
1739209873.5261714;-45.120503652039325
1739209873.5261767;-45.120503652039325
1739209873.5261817;-38.13080360867914
1739209873.526187;-29.438486411369333
1739209873.5261922;-38.13080360867914
1739209873.5261974;-38.13080360867914
1739209873.5262027;-31.141103565318915
1739209873.5262077;-38.13080360867914
1739209873.526213;-38.13080360867914
1739209873.5262182;-38.13080360867914
1739209873.5262234;-45.120503652039325
1739209873.5262284;-45.120503652039325
1739209873.5262337;-38.13080360867914
1739209873.526239;-38.13080360867914
1739209873.5262442;-38.13080360867914
1739209873.5262492;-45.120503652039325
1739209873.5262544;-45.120503652039325
1739209873.5262597;-45.120503652039325
1739209873.526265;-38.13080360867914
1739209873.52627;-45.120503652039325
1739209873.5262752;-45.120503652039325
1739209873.5262804;-45.120503652039325
1739209873.5262856;-45.120503652039325
1739209873.5262907;-38.13080360867914
1739209873.526296;-38.13080360867914
1739209873.5263011;-38.13080360867914
1739209873.5263064;-35.57807855764607
1739209873.5263114;-38.13080360867914
1739209873.5263166;-33.981070128970906
1739209873.526322;-45.120503652039325
1739209873.5263271;-38.13080360867914
1739209873.5263321;-45.120503652039325
1739209873.5263374;-31.141103565318915
1739209873.5263426;-45.120503652039325
1739209873.5263479;-35.57807855764607
1739209873.526353;-38.13080360867914
1739209873.5263581;-38.13080360867914
1739209873.5263634;-32.816014438256545
1739209873.5263686;-38.13080360867914
1739209873.5263739;-45.120503652039325
1739209873.5263789;-45.120503652039325
1739209873.526384;-38.13080360867914
1739209873.5263894;-38.13080360867914
1739209873.5263946;-38.13080360867914
1739209873.5263996;-38.13080360867914
1739209873.5264049;-32.816014438256545
1739209873.52641;-35.57807855764607
1739209873.5264153;-38.13080360867914
1739209873.5264204;-31.141103565318915
1739209873.5264256;-45.120503652039325
1739209873.5264308;-38.13080360867914
1739209873.526436;-45.120503652039325
1739209873.526441;-38.13080360867914
1739209873.5264463;-45.120503652039325
1739209873.5264516;-38.13080360867914
1739209873.5264568;-31.141103565318893
1739209873.5264618;-28.58837851428586
1739209873.526467;-38.13080360867914
1739209873.5264723;-38.13080360867914
1739209873.5264776;-45.120503652039325
1739209873.5264826;-38.13080360867914
1739209873.5264878;-38.13080360867914
1739209873.526493;-38.13080360867914
1739209873.5264983;-45.120503652039325
1739209873.5265033;-28.992665084841942
1739209873.5265086;-33.981070128970906
1739209873.5265138;-38.13080360867914
1739209873.526519;-38.13080360867914
1739209873.526524;-45.120503652039325
1739209873.5265293;-45.120503652039325
1739209873.5265346;-45.120503652039325
1739209873.5265398;-45.120503652039325
1739209873.526545;-38.13080360867914
1739209873.52655;-45.120503652039325
1739209873.5265553;-38.13080360867914
1739209873.5265605;-32.816014438256545
1739209873.5265658;-38.13080360867914
1739209873.5265708;-45.120503652039325
1739209873.526576;-38.13080360867914
1739209873.5265813;-33.981070128970906
1739209873.5265865;-38.13080360867914
1739209873.5265915;-38.13080360867914
1739209873.5265968;-45.120503652039325
1739209873.526602;-38.13080360867914
1739209873.5266073;-38.13080360867914
1739209873.5266123;-38.13080360867914
1739209873.5266175;-38.13080360867914
1739209873.5266228;-32.816014438256545
1739209873.526628;-30.49652367304973
1739209873.526633;-38.13080360867914
1739209873.5266383;-33.981070128970906
1739209873.5266435;-33.981070128970956
1739209873.5266488;-33.981070128970906
1739209873.5266538;-31.14110356531892
1739209873.526659;-28.588378514285886
1739209873.5266643;-27.267205301931607
1739209873.5266695;-25.826314394896354
1739209873.5266745;-28.992665084841942
1739209873.5266798;-38.13080360867914
1739209873.526685;-28.992665084841942
1739209873.5266902;-33.981070128970906
1739209873.5266953;-38.13080360867914
1739209873.5267005;-33.981070128970906
1739209873.5267057;-38.13080360867914
1739209873.526711;-38.13080360867914
1739209873.5267162;-32.81601443825658
1739209873.5267212;-29.438486411369333
1739209873.5267265;-35.57807855764607
1739209873.5267317;-45.120503652039325
1739209873.526737;-33.981070128970956
1739209873.526742;-30.49652367304973
1739209873.5267472;-25.62660358559016
1739209873.5267525;-33.981070128970956
1739209873.5267577;-31.141103565318915
1739209873.5267627;-29.438486411369333
1739209873.526768;-28.992665084841942
1739209873.5267732;-45.120503652039325
1739209873.5267785;-26.991370085610736
1739209873.5267835;-38.13080360867914
1739209873.5267887;-32.816014438256545
1739209873.526794;-28.21854285175415
1739209873.5267992;-23.273589343863303
1739209873.5268042;-28.992665084841942
1739209873.5268095;-35.57807855764607
1739209873.5268147;-28.588378514285886
1739209873.52682;-26.991370085610736
1739209873.526825;-45.120503652039325
1739209873.5268302;-38.13080360867914
1739209873.5268354;-33.981070128970906
1739209873.5268407;-38.13080360867914
1739209873.5268457;-28.218542851754165
1739209873.526851;-45.120503652039325
1739209873.5268562;-45.120503652039325
1739209873.5268614;-31.141103565318943
1739209873.5268667;-38.13080360867914
1739209873.5268717;-38.13080360867914
1739209873.526877;-28.992665084841942
1739209873.5268822;-26.991370085610736
1739209873.5268874;-35.57807855764607
1739209873.5268924;-35.57807855764607
1739209873.5268977;-38.13080360867914
1739209873.526903;-31.141103565318943
1739209873.5269082;-31.141103565318915
1739209873.5269132;-38.13080360867914
1739209873.5269184;-38.13080360867914
1739209873.5269237;-30.49652367304973
1739209873.526929;-32.816014438256545
1739209873.526934;-32.81601443825658
1739209873.5269392;-29.438486411369347
1739209873.5269444;-23.50682362968953
1739209873.5269496;-26.991370085610747
1739209873.5269547;-31.141103565318915
1739209873.52696;-28.58837851428586
1739209873.5269651;-33.981070128970956
1739209873.5269704;-45.120503652039325
1739209873.5269754;-45.120503652039325
1739209873.5269806;-31.141103565318893
1739209873.526986;-38.13080360867914
1739209873.5269911;-33.981070128970906
1739209873.5269961;-35.57807855764607
1739209873.5270014;-32.816014438256545
1739209873.5270066;-32.816014438256545
1739209873.5270119;-32.816014438256545
1739209873.5270169;-29.438486411369333
1739209873.5270221;-45.120503652039325
1739209873.5270274;-45.120503652039325
1739209873.5270326;-28.992665084841942
1739209873.5270379;-26.991370085610722
1739209873.5270429;-33.981070128970956
1739209873.527048;-30.49652367304973
1739209873.5270534;-32.816014438256545
1739209873.5270586;-45.120503652039325
1739209873.5270636;-26.991370085610736
1739209873.5270689;-31.141103565318943
1739209873.527074;-25.077289914212862
1739209873.5270793;-25.826314394896354
1739209873.5270844;-31.141103565318915
1739209873.5270896;-35.57807855764607
1739209873.5270948;-33.981070128970906
1739209873.5271;-27.8777449560314
1739209873.527105;-27.267205301931607
1739209873.5271103;-31.141103565318943
1739209873.5271156;-38.13080360867914
1739209873.5271208;-32.816014438256545
1739209873.5271258;-28.992665084841967
1739209873.527131;-22.54371790334745
1739209873.5271363;-24.746238672633048
1739209873.5271416;-31.141103565318943
1739209873.5271466;-33.981070128970906
1739209873.5271518;-38.13080360867914
1739209873.527157;-45.120503652039325
1739209873.5271623;-28.21854285175415
1739209873.5271673;-30.49652367304973
1739209873.5271726;-33.981070128970956
1739209873.5271778;-29.438486411369333
1739209873.527183;-23.50682362968953
1739209873.527188;-28.992665084841942
1739209873.5271933;-35.57807855764607
1739209873.5271986;-33.981070128970906
1739209873.5272038;-45.120503652039325
1739209873.527209;-31.141103565318915
1739209873.527214;-38.13080360867914
1739209873.5272193;-31.14110356531892
1739209873.5272245;-33.981070128970956
1739209873.5272298;-28.992665084841942
1739209873.5272348;-30.49652367304973
1739209873.52724;-38.13080360867914
1739209873.5272453;-28.992665084841967
1739209873.5272505;-38.13080360867914
1739209873.5272555;-31.141103565318915
1739209873.5272608;-31.141103565318943
1739209873.527266;-28.58837851428586
1739209873.5272713;-28.992665084841942
1739209873.5272763;-32.816014438256545
1739209873.5272815;-45.120503652039325
1739209873.5272868;-38.13080360867914
1739209873.527292;-32.816014438256545
1739209873.527297;-30.49652367304976
1739209873.5273023;-32.816014438256545
1739209873.5273075;-26.991370085610736
1739209873.5273128;-31.141103565318915
1739209873.5273178;-26.991370085610722
1739209873.527323;-31.141103565318943
1739209873.5273283;-33.981070128970906
1739209873.5273335;-45.120503652039325
1739209873.5273385;-35.57807855764607
1739209873.5273438;-32.816014438256545
1739209873.527349;-38.13080360867914
1739209873.5273542;-45.120503652039325
1739209873.5273595;-45.120503652039325
1739209873.5273645;-33.981070128970906
1739209873.5273697;-45.120503652039325
1739209873.527375;-45.120503652039325
1739209873.5273802;-45.120503652039325
1739209873.5273852;-35.57807855764607
1739209873.5273905;-35.57807855764607
1739209873.5273957;-38.13080360867914
1739209873.527401;-45.120503652039325
1739209873.527406;-38.13080360867914
1739209873.5274112;-38.13080360867914
1739209873.5274165;-38.13080360867914
1739209873.5274217;-38.13080360867914
1739209873.5274267;-35.57807855764607
1739209873.527432;-38.13080360867914
1739209873.5274372;-38.13080360867914
1739209873.5274425;-38.13080360867914
1739209873.5274475;-38.13080360867914
1739209873.5274527;-38.13080360867914
1739209873.527458;-38.13080360867914
1739209873.5274632;-45.120503652039325
1739209873.5274682;-33.981070128970906
1739209873.5274734;-35.57807855764607
1739209873.5274787;-38.13080360867914
1739209873.527484;-45.120503652039325
1739209873.527489;-38.13080360867914
1739209873.5274942;-35.57807855764607
1739209873.5274994;-38.13080360867914
1739209873.5275047;-38.13080360867914
1739209873.5275097;-45.120503652039325
1739209873.527515;-45.120503652039325
1739209873.5275202;-45.120503652039325
1739209873.5275254;-45.120503652039325
1739209873.5275307;-38.13080360867914
1739209873.5275357;-38.13080360867914
1739209873.527541;-38.13080360867914
1739209873.5275462;-45.120503652039325
1739209873.5275514;-45.120503652039325
1739209873.5275564;-45.120503652039325
1739209873.5275617;-32.816014438256545
1739209873.527567;-38.13080360867914
1739209873.5275722;-45.120503652039325
1739209873.5275772;-45.120503652039325
1739209873.5275824;-38.13080360867914
1739209873.5275877;-45.120503652039325
1739209873.527593;-30.49652367304973
1739209873.527598;-30.49652367304973
1739209873.5276031;-38.13080360867914
1739209873.5276084;-32.816014438256545
1739209873.5276136;-38.13080360867914
1739209873.5276186;-33.981070128970906
1739209873.527624;-45.120503652039325
1739209873.5276291;-45.120503652039325
1739209873.5276344;-45.120503652039325
1739209873.5276394;-45.120503652039325
1739209873.5276446;-38.13080360867914
1739209873.5276499;-45.120503652039325
1739209873.5276551;-38.13080360867914
1739209873.5276601;-32.816014438256545
1739209873.5276654;-45.120503652039325
1739209873.5276706;-45.120503652039325
1739209873.5276759;-45.120503652039325
1739209873.5276809;-45.120503652039325
1739209873.527686;-38.13080360867914
1739209873.5276914;-35.57807855764607
1739209873.5276966;-45.120503652039325
1739209873.5277019;-38.13080360867914
1739209873.5277069;-32.816014438256545
1739209873.527712;-45.120503652039325
1739209873.5277174;-32.816014438256545
1739209873.5277226;-29.438486411369333
1739209873.5277276;-45.120503652039325
1739209873.5277328;-45.120503652039325
1739209873.527738;-38.13080360867914
1739209873.5277433;-35.57807855764607
1739209873.5277483;-38.13080360867914
1739209873.5277536;-45.120503652039325
1739209873.5277588;-45.120503652039325
1739209873.527764;-45.120503652039325
1739209873.527769;-45.120503652039325
1739209873.5277743;-45.120503652039325
1739209873.5277796;-38.13080360867914
1739209873.5277848;-35.57807855764607
1739209873.5277898;-33.981070128970906
1739209873.527795;-45.120503652039325
1739209873.5278003;-38.13080360867914
1739209873.5278056;-35.57807855764607
1739209873.5278106;-38.13080360867914
1739209873.5278158;-45.120503652039325
1739209873.527821;-38.13080360867914
1739209873.5278263;-38.13080360867914
1739209873.5278313;-38.13080360867914
1739209873.5278366;-45.120503652039325
1739209873.5278418;-38.13080360867914
1739209873.527847;-32.816014438256545
1739209873.527852;-38.13080360867914
1739209873.5278573;-45.120503652039325
1739209873.5278625;-35.57807855764607
1739209873.5278678;-33.981070128970906
1739209873.527873;-38.13080360867914
1739209873.527878;-45.120503652039325
1739209873.5278833;-45.120503652039325
1739209873.5278885;-45.120503652039325
1739209873.5278938;-38.13080360867914
1739209873.5278988;-38.13080360867914
1739209873.527904;-38.13080360867914
1739209873.5279093;-32.816014438256545
1739209873.5279145;-33.981070128970906
1739209873.5279195;-45.120503652039325
1739209873.5279248;-38.13080360867914
1739209873.52793;-38.13080360867914
1739209873.5279353;-45.120503652039325
