CAN Message; 0x39:0f323b8982d291a1
Timestamp;Amplitude
1739209799.1813493;-38.13080360867914
1739209799.1813536;-45.120503652039325
1739209799.1813579;-38.13080360867914
1739209799.1813622;-35.57807855764607
1739209799.1813664;-38.13080360867914
1739209799.1813707;-45.120503652039325
1739209799.181375;-45.120503652039325
1739209799.1813793;-45.120503652039325
1739209799.1813836;-45.120503652039325
1739209799.181388;-45.120503652039325
1739209799.181392;-33.981070128970906
1739209799.1813962;-32.816014438256545
1739209799.1814005;-38.13080360867914
1739209799.1814048;-38.13080360867914
1739209799.1814091;-32.816014438256545
1739209799.1814134;-38.13080360867914
1739209799.1814177;-38.13080360867914
1739209799.181422;-45.120503652039325
1739209799.1814263;-38.13080360867914
1739209799.1814303;-31.141103565318915
1739209799.1814346;-33.981070128970906
1739209799.181439;-45.120503652039325
1739209799.1814432;-45.120503652039325
1739209799.1814475;-38.13080360867914
1739209799.1814518;-45.120503652039325
1739209799.181456;-45.120503652039325
1739209799.1814604;-38.13080360867914
1739209799.1814647;-45.120503652039325
1739209799.181469;-38.13080360867914
1739209799.181473;-38.13080360867914
1739209799.1814773;-35.57807855764607
1739209799.1814816;-45.120503652039325
1739209799.181486;-38.13080360867914
1739209799.1814902;-38.13080360867914
1739209799.1814945;-45.120503652039325
1739209799.1814988;-45.120503652039325
1739209799.181503;-38.13080360867914
1739209799.1815073;-35.57807855764607
1739209799.1815116;-38.13080360867914
1739209799.1815157;-45.120503652039325
1739209799.18152;-33.981070128970906
1739209799.1815243;-38.13080360867914
1739209799.1815286;-45.120503652039325
1739209799.1815329;-45.120503652039325
1739209799.1815372;-45.120503652039325
1739209799.1815414;-45.120503652039325
1739209799.1815457;-38.13080360867914
1739209799.18155;-45.120503652039325
1739209799.181554;-45.120503652039325
1739209799.1815584;-38.13080360867914
1739209799.1815627;-31.141103565318915
1739209799.181567;-32.816014438256545
1739209799.1815712;-45.120503652039325
1739209799.1815755;-45.120503652039325
1739209799.1815798;-35.57807855764607
1739209799.1815841;-38.13080360867914
1739209799.1815884;-38.13080360867914
1739209799.1815927;-45.120503652039325
1739209799.1815968;-45.120503652039325
1739209799.181601;-45.120503652039325
1739209799.1816053;-45.120503652039325
1739209799.1816096;-38.13080360867914
1739209799.181614;-38.13080360867914
1739209799.1816182;-35.57807855764607
1739209799.1816225;-38.13080360867914
1739209799.1816268;-38.13080360867914
1739209799.181631;-27.267205301931607
1739209799.1816354;-30.49652367304973
1739209799.1816394;-38.13080360867914
1739209799.1816437;-38.13080360867914
1739209799.181648;-38.13080360867914
1739209799.1816523;-38.13080360867914
1739209799.1816566;-38.13080360867914
1739209799.181661;-45.120503652039325
1739209799.1816652;-45.120503652039325
1739209799.1816695;-45.120503652039325
1739209799.1816738;-45.120503652039325
1739209799.1816778;-45.120503652039325
1739209799.181682;-33.981070128970906
1739209799.1816864;-45.120503652039325
1739209799.1816907;-38.13080360867914
1739209799.181695;-38.13080360867914
1739209799.1816993;-45.120503652039325
1739209799.1817036;-45.120503652039325
1739209799.1817079;-38.13080360867914
1739209799.1817122;-38.13080360867914
1739209799.1817164;-38.13080360867914
1739209799.1817205;-45.120503652039325
1739209799.1817248;-38.13080360867914
1739209799.181729;-45.120503652039325
1739209799.1817334;-32.816014438256545
1739209799.1817377;-30.49652367304973
1739209799.181742;-45.120503652039325
1739209799.1817462;-45.120503652039325
1739209799.1817505;-38.13080360867914
1739209799.1817548;-45.120503652039325
1739209799.181759;-45.120503652039325
1739209799.1817632;-33.981070128970906
1739209799.1817675;-45.120503652039325
1739209799.1817718;-45.120503652039325
1739209799.181776;-45.120503652039325
1739209799.1817803;-45.120503652039325
1739209799.1817846;-33.981070128970906
1739209799.181789;-35.57807855764607
1739209799.1817932;-38.13080360867914
1739209799.1817975;-45.120503652039325
1739209799.1818016;-38.13080360867914
1739209799.1818058;-38.13080360867914
1739209799.1818101;-38.13080360867914
1739209799.1818144;-45.120503652039325
1739209799.1818187;-45.120503652039325
1739209799.181823;-33.981070128970906
1739209799.1818273;-33.981070128970906
1739209799.1818316;-45.120503652039325
1739209799.181836;-35.57807855764607
1739209799.1818402;-33.981070128970906
1739209799.1818442;-45.120503652039325
1739209799.1818485;-38.13080360867914
1739209799.1818528;-38.13080360867914
1739209799.181857;-45.120503652039325
1739209799.1818614;-45.120503652039325
1739209799.1818657;-45.120503652039325
1739209799.18187;-45.120503652039325
1739209799.1818743;-38.13080360867914
1739209799.1818786;-35.57807855764607
1739209799.1818829;-45.120503652039325
1739209799.181887;-45.120503652039325
1739209799.1818912;-35.57807855764607
1739209799.1818955;-38.13080360867914
1739209799.1818998;-45.120503652039325
1739209799.181904;-45.120503652039325
1739209799.1819084;-31.141103565318915
1739209799.1819127;-33.981070128970906
1739209799.181917;-38.13080360867914
1739209799.1819212;-45.120503652039325
1739209799.1819253;-38.13080360867914
1739209799.1819296;-38.13080360867914
1739209799.1819339;-45.120503652039325
1739209799.1819382;-33.981070128970906
1739209799.1819425;-45.120503652039325
1739209799.1819468;-45.120503652039325
1739209799.181951;-45.120503652039325
1739209799.1819553;-32.816014438256545
1739209799.1819596;-38.13080360867914
1739209799.181964;-45.120503652039325
1739209799.181968;-32.816014438256545
1739209799.1819723;-38.13080360867914
1739209799.1819766;-38.13080360867914
1739209799.1819808;-38.13080360867914
1739209799.1819851;-38.13080360867914
1739209799.1819894;-45.120503652039325
1739209799.1819937;-38.13080360867914
1739209799.181998;-38.13080360867914
1739209799.1820023;-38.13080360867914
1739209799.1820066;-38.13080360867914
1739209799.1820107;-38.13080360867914
1739209799.182015;-38.13080360867914
1739209799.1820192;-33.981070128970906
1739209799.1820235;-38.13080360867914
1739209799.1820278;-45.120503652039325
1739209799.182032;-38.13080360867914
1739209799.1820364;-38.13080360867914
1739209799.1820407;-38.13080360867914
1739209799.182045;-38.13080360867914
1739209799.182049;-45.120503652039325
1739209799.1820533;-38.13080360867914
1739209799.1820576;-38.13080360867914
1739209799.182062;-45.120503652039325
1739209799.1820662;-38.13080360867914
1739209799.1820705;-38.13080360867914
1739209799.1820748;-45.120503652039325
1739209799.182079;-28.992665084841942
1739209799.1820834;-31.141103565318915
1739209799.1820877;-45.120503652039325
1739209799.1820917;-45.120503652039325
1739209799.182096;-38.13080360867914
1739209799.1821003;-38.13080360867914
1739209799.1821046;-45.120503652039325
1739209799.1821089;-45.120503652039325
1739209799.1821132;-45.120503652039325
1739209799.1821175;-38.13080360867914
1739209799.1821218;-38.13080360867914
1739209799.182126;-38.13080360867914
1739209799.1821303;-45.120503652039325
1739209799.1821344;-45.120503652039325
1739209799.1821387;-45.120503652039325
1739209799.182143;-45.120503652039325
1739209799.1821473;-38.13080360867914
1739209799.1821516;-38.13080360867914
1739209799.1821558;-35.57807855764607
1739209799.1821601;-38.13080360867914
1739209799.1821644;-45.120503652039325
1739209799.1821687;-45.120503652039325
1739209799.1821728;-38.13080360867914
1739209799.182177;-38.13080360867914
1739209799.1821814;-45.120503652039325
1739209799.1821856;-38.13080360867914
1739209799.18219;-38.13080360867914
1739209799.1821942;-45.120503652039325
1739209799.1821985;-45.120503652039325
1739209799.1822028;-45.120503652039325
1739209799.182207;-45.120503652039325
1739209799.1822114;-38.13080360867914
1739209799.1822155;-38.13080360867914
1739209799.1822197;-30.49652367304973
1739209799.182224;-38.13080360867914
1739209799.1822283;-38.13080360867914
1739209799.1822326;-38.13080360867914
1739209799.182237;-38.13080360867914
1739209799.1822412;-45.120503652039325
1739209799.1822455;-33.981070128970906
1739209799.1822498;-38.13080360867914
1739209799.182254;-30.49652367304973
1739209799.1822581;-35.57807855764607
1739209799.1822624;-45.120503652039325
1739209799.1822667;-45.120503652039325
1739209799.182271;-32.816014438256545
1739209799.1822753;-38.13080360867914
1739209799.1822796;-45.120503652039325
1739209799.1822839;-38.13080360867914
1739209799.1822882;-30.49652367304973
1739209799.1822925;-35.57807855764607
1739209799.1822965;-45.120503652039325
1739209799.1823008;-38.13080360867914
1739209799.182305;-45.120503652039325
1739209799.1823094;-45.120503652039325
1739209799.1823137;-45.120503652039325
1739209799.182318;-45.120503652039325
1739209799.1823223;-45.120503652039325
1739209799.1823266;-45.120503652039325
1739209799.1823308;-45.120503652039325
1739209799.1823351;-35.57807855764607
1739209799.1823392;-38.13080360867914
1739209799.1823435;-45.120503652039325
1739209799.1823478;-33.981070128970906
1739209799.182352;-38.13080360867914
1739209799.1823564;-33.981070128970906
1739209799.1823606;-45.120503652039325
1739209799.182365;-38.13080360867914
1739209799.1823692;-45.120503652039325
1739209799.1823735;-38.13080360867914
1739209799.1823778;-38.13080360867914
1739209799.1823819;-38.13080360867914
1739209799.1823862;-32.816014438256545
1739209799.1823905;-38.13080360867914
1739209799.1823947;-45.120503652039325
1739209799.182399;-38.13080360867914
1739209799.1824033;-45.120503652039325
1739209799.1824076;-33.981070128970906
1739209799.182412;-45.120503652039325
1739209799.1824162;-45.120503652039325
1739209799.1824203;-32.816014438256545
1739209799.1824245;-33.981070128970906
1739209799.1824288;-35.57807855764607
1739209799.1824331;-38.13080360867914
1739209799.1824374;-45.120503652039325
1739209799.1824417;-33.981070128970906
1739209799.182446;-38.13080360867914
1739209799.1824503;-45.120503652039325
1739209799.1824546;-45.120503652039325
1739209799.1824589;-33.981070128970906
1739209799.182463;-38.13080360867914
1739209799.1824672;-45.120503652039325
1739209799.1824715;-45.120503652039325
1739209799.1824758;-33.981070128970906
1739209799.18248;-45.120503652039325
1739209799.1824844;-45.120503652039325
1739209799.1824887;-45.120503652039325
1739209799.182493;-45.120503652039325
1739209799.1824973;-31.141103565318893
1739209799.1825013;-38.13080360867914
1739209799.1825056;-45.120503652039325
1739209799.18251;-32.816014438256545
1739209799.1825142;-32.816014438256545
1739209799.1825185;-45.120503652039325
1739209799.1825228;-45.120503652039325
1739209799.182527;-38.13080360867914
1739209799.1825314;-35.57807855764607
1739209799.1825356;-38.13080360867914
1739209799.18254;-45.120503652039325
1739209799.182544;-45.120503652039325
1739209799.1825483;-38.13080360867914
1739209799.1825526;-38.13080360867914
1739209799.1825569;-45.120503652039325
1739209799.1825612;-45.120503652039325
1739209799.1825655;-45.120503652039325
1739209799.1825697;-45.120503652039325
1739209799.182574;-38.13080360867914
1739209799.1825783;-33.981070128970906
1739209799.1825826;-45.120503652039325
1739209799.1825867;-38.13080360867914
1739209799.182591;-38.13080360867914
1739209799.1825953;-38.13080360867914
1739209799.1825995;-32.816014438256545
1739209799.1826038;-45.120503652039325
1739209799.1826081;-35.57807855764607
1739209799.1826124;-45.120503652039325
1739209799.1826167;-38.13080360867914
1739209799.182621;-38.13080360867914
1739209799.182625;-45.120503652039325
1739209799.1826293;-38.13080360867914
1739209799.1826336;-45.120503652039325
1739209799.182638;-45.120503652039325
1739209799.1826422;-33.981070128970906
1739209799.1826465;-45.120503652039325
1739209799.1826508;-45.120503652039325
1739209799.182655;-45.120503652039325
1739209799.1826594;-35.57807855764607
1739209799.1826637;-45.120503652039325
1739209799.1826677;-45.120503652039325
1739209799.182672;-38.13080360867914
1739209799.1826763;-38.13080360867914
1739209799.1826806;-35.57807855764607
1739209799.182685;-35.57807855764607
1739209799.1826892;-45.120503652039325
1739209799.1826935;-38.13080360867914
1739209799.1826978;-38.13080360867914
1739209799.182702;-27.8777449560314
1739209799.1827064;-33.981070128970906
1739209799.1827104;-45.120503652039325
1739209799.1827147;-38.13080360867914
1739209799.182719;-38.13080360867914
1739209799.1827233;-38.13080360867914
1739209799.1827276;-38.13080360867914
1739209799.1827319;-38.13080360867914
1739209799.1827362;-45.120503652039325
1739209799.1827404;-45.120503652039325
1739209799.1827447;-45.120503652039325
1739209799.1827488;-38.13080360867914
1739209799.182753;-38.13080360867914
1739209799.1827574;-45.120503652039325
1739209799.1827617;-45.120503652039325
1739209799.182766;-38.13080360867914
1739209799.1827703;-29.438486411369333
1739209799.1827745;-38.13080360867914
1739209799.1827788;-38.13080360867914
1739209799.1827831;-38.13080360867914
1739209799.1827874;-31.141103565318893
1739209799.1827915;-38.13080360867914
1739209799.1827958;-38.13080360867914
1739209799.1828;-38.13080360867914
1739209799.1828043;-38.13080360867914
1739209799.1828086;-38.13080360867914
1739209799.182813;-45.120503652039325
1739209799.1828172;-38.13080360867914
1739209799.1828215;-38.13080360867914
1739209799.1828258;-32.816014438256545
1739209799.18283;-38.13080360867914
1739209799.1828341;-45.120503652039325
1739209799.1828384;-33.981070128970956
1739209799.1828427;-38.13080360867914
1739209799.182847;-35.57807855764607
1739209799.1828513;-45.120503652039325
1739209799.1828556;-45.120503652039325
1739209799.18286;-45.120503652039325
1739209799.1828642;-38.13080360867914
1739209799.1828685;-45.120503652039325
1739209799.1828725;-28.58837851428586
1739209799.1828768;-32.816014438256545
1739209799.182881;-38.13080360867914
1739209799.1828854;-35.57807855764607
1739209799.1828897;-45.120503652039325
1739209799.182894;-33.981070128970906
1739209799.1828983;-31.141103565318893
1739209799.1829026;-33.981070128970906
1739209799.1829069;-38.13080360867914
1739209799.1829112;-38.13080360867914
1739209799.1829152;-35.57807855764607
1739209799.1829195;-45.120503652039325
1739209799.1829238;-45.120503652039325
1739209799.182928;-33.981070128970906
1739209799.1829324;-45.120503652039325
1739209799.1829367;-45.120503652039325
1739209799.182941;-38.13080360867914
1739209799.1829453;-38.13080360867914
1739209799.1829495;-45.120503652039325
1739209799.1829538;-38.13080360867914
1739209799.182958;-45.120503652039325
1739209799.1829622;-45.120503652039325
1739209799.1829665;-45.120503652039325
1739209799.1829708;-45.120503652039325
1739209799.182975;-33.981070128970906
1739209799.1829793;-33.981070128970906
1739209799.1829836;-45.120503652039325
1739209799.182988;-38.13080360867914
1739209799.1829922;-38.13080360867914
1739209799.1829963;-33.981070128970906
1739209799.1830006;-35.57807855764607
1739209799.1830049;-45.120503652039325
1739209799.1830091;-45.120503652039325
1739209799.1830134;-38.13080360867914
1739209799.1830177;-38.13080360867914
1739209799.183022;-38.13080360867914
1739209799.1830263;-45.120503652039325
1739209799.1830306;-38.13080360867914
1739209799.183035;-35.57807855764607
1739209799.183039;-38.13080360867914
1739209799.1830432;-45.120503652039325
1739209799.1830475;-38.13080360867914
1739209799.1830518;-45.120503652039325
1739209799.183056;-45.120503652039325
1739209799.1830604;-38.13080360867914
1739209799.1830647;-38.13080360867914
1739209799.183069;-45.120503652039325
1739209799.1830733;-45.120503652039325
1739209799.1830776;-38.13080360867914
1739209799.1830816;-35.57807855764607
1739209799.183086;-35.57807855764607
1739209799.1830902;-38.13080360867914
1739209799.1830945;-32.816014438256545
1739209799.1830988;-33.981070128970906
1739209799.183103;-45.120503652039325
1739209799.1831074;-45.120503652039325
1739209799.1831117;-35.57807855764607
1739209799.183116;-35.57807855764607
1739209799.18312;-45.120503652039325
1739209799.1831243;-45.120503652039325
1739209799.1831286;-45.120503652039325
1739209799.183133;-45.120503652039325
1739209799.1831372;-45.120503652039325
1739209799.1831415;-38.13080360867914
1739209799.1831458;-45.120503652039325
1739209799.18315;-33.981070128970906
1739209799.1831543;-38.13080360867914
1739209799.1831586;-45.120503652039325
1739209799.1831627;-45.120503652039325
1739209799.183167;-33.981070128970906
1739209799.1831713;-35.57807855764607
1739209799.1831756;-38.13080360867914
1739209799.1831799;-45.120503652039325
1739209799.1831841;-38.13080360867914
1739209799.1831884;-32.816014438256545
1739209799.1831927;-33.981070128970906
1739209799.183197;-45.120503652039325
1739209799.1832013;-38.13080360867914
1739209799.1832054;-45.120503652039325
1739209799.1832097;-45.120503652039325
1739209799.183214;-45.120503652039325
1739209799.1832182;-38.13080360867914
1739209799.1832225;-35.57807855764607
1739209799.1832268;-38.13080360867914
1739209799.183231;-45.120503652039325
1739209799.1832354;-38.13080360867914
1739209799.1832397;-32.816014438256545
1739209799.1832438;-38.13080360867914
1739209799.183248;-45.120503652039325
1739209799.1832523;-33.981070128970906
1739209799.1832566;-32.816014438256545
1739209799.183261;-45.120503652039325
1739209799.1832652;-38.13080360867914
1739209799.1832695;-38.13080360867914
1739209799.1832738;-38.13080360867914
1739209799.183278;-45.120503652039325
1739209799.1832824;-45.120503652039325
1739209799.1832864;-45.120503652039325
1739209799.1832907;-45.120503652039325
1739209799.183295;-38.13080360867914
1739209799.1832993;-45.120503652039325
1739209799.1833036;-33.981070128970906
1739209799.183308;-45.120503652039325
1739209799.1833122;-38.13080360867914
1739209799.1833165;-45.120503652039325
1739209799.1833208;-32.816014438256545
1739209799.183325;-25.826314394896354
1739209799.183329;-45.120503652039325
1739209799.1833334;-45.120503652039325
1739209799.1833377;-33.981070128970906
1739209799.183342;-30.49652367304973
1739209799.1833463;-45.120503652039325
1739209799.1833506;-45.120503652039325
1739209799.1833549;-45.120503652039325
1739209799.1833591;-38.13080360867914
1739209799.1833634;-38.13080360867914
1739209799.1833675;-38.13080360867914
1739209799.1833718;-38.13080360867914
1739209799.183376;-38.13080360867914
1739209799.1833804;-38.13080360867914
1739209799.1833847;-38.13080360867914
1739209799.183389;-32.816014438256545
1739209799.1833932;-29.438486411369333
1739209799.1833975;-38.13080360867914
1739209799.1834018;-45.120503652039325
1739209799.183406;-33.981070128970906
1739209799.1834102;-30.49652367304973
1739209799.1834145;-38.13080360867914
1739209799.1834188;-45.120503652039325
1739209799.183423;-45.120503652039325
1739209799.1834273;-33.981070128970906
1739209799.1834316;-38.13080360867914
1739209799.183436;-45.120503652039325
1739209799.1834402;-38.13080360867914
1739209799.1834445;-35.57807855764607
1739209799.1834488;-38.13080360867914
1739209799.1834528;-38.13080360867914
1739209799.1834571;-33.981070128970906
1739209799.1834614;-45.120503652039325
1739209799.1834657;-38.13080360867914
1739209799.18347;-35.57807855764607
1739209799.1834743;-38.13080360867914
1739209799.1834786;-45.120503652039325
1739209799.183483;-45.120503652039325
1739209799.1834872;-45.120503652039325
1739209799.1834912;-38.13080360867914
1739209799.1834955;-26.991370085610736
1739209799.1834998;-45.120503652039325
1739209799.183504;-45.120503652039325
1739209799.1835084;-38.13080360867914
1739209799.1835127;-35.57807855764607
1739209799.183517;-38.13080360867914
1739209799.1835213;-45.120503652039325
1739209799.1835256;-45.120503652039325
1739209799.1835299;-45.120503652039325
1739209799.183534;-45.120503652039325
1739209799.1835382;-45.120503652039325
1739209799.1835425;-45.120503652039325
1739209799.1835468;-38.13080360867914
1739209799.183551;-38.13080360867914
1739209799.1835554;-45.120503652039325
1739209799.1835597;-45.120503652039325
1739209799.183564;-33.981070128970906
1739209799.1835682;-35.57807855764607
1739209799.1835725;-38.13080360867914
1739209799.1835766;-35.57807855764607
1739209799.1835809;-35.57807855764607
1739209799.1835852;-33.981070128970906
1739209799.1835895;-38.13080360867914
1739209799.1835938;-45.120503652039325
1739209799.1835976;-38.13080360867914
1739209799.1836014;-45.120503652039325
1739209799.183605;-45.120503652039325
1739209799.1836088;-45.120503652039325
1739209799.1836126;-45.120503652039325
1739209799.1836164;-45.120503652039325
1739209799.1836202;-45.120503652039325
1739209799.183624;-38.13080360867914
1739209799.1836276;-30.49652367304973
1739209799.1836314;-35.57807855764607
1739209799.1836352;-38.13080360867914
1739209799.183639;-38.13080360867914
1739209799.1836429;-45.120503652039325
1739209799.1836464;-38.13080360867914
1739209799.1836503;-35.57807855764607
1739209799.183654;-45.120503652039325
1739209799.183658;-45.120503652039325
1739209799.1836617;-35.57807855764607
1739209799.1836655;-45.120503652039325
1739209799.183669;-38.13080360867914
1739209799.183673;-33.981070128970906
1739209799.1836767;-38.13080360867914
1739209799.1836805;-38.13080360867914
1739209799.1836843;-45.120503652039325
1739209799.183688;-45.120503652039325
1739209799.1836917;-45.120503652039325
1739209799.1836956;-45.120503652039325
1739209799.1836994;-33.981070128970906
1739209799.1837032;-38.13080360867914
1739209799.1837068;-38.13080360867914
1739209799.1837106;-45.120503652039325
1739209799.1837144;-45.120503652039325
1739209799.1837182;-33.981070128970906
1739209799.183722;-45.120503652039325
1739209799.1837258;-33.981070128970956
1739209799.1837294;-38.13080360867914
1739209799.1837332;-31.141103565318893
1739209799.183737;-33.981070128970906
1739209799.1837409;-38.13080360867914
1739209799.1837447;-38.13080360867914
1739209799.1837482;-38.13080360867914
1739209799.183752;-45.120503652039325
1739209799.1837559;-45.120503652039325
1739209799.1837597;-38.13080360867914
1739209799.1837635;-38.13080360867914
1739209799.1837673;-45.120503652039325
1739209799.183771;-45.120503652039325
1739209799.1837747;-38.13080360867914
1739209799.1837785;-38.13080360867914
1739209799.1837823;-38.13080360867914
1739209799.1837862;-45.120503652039325
1739209799.1837897;-38.13080360867914
1739209799.1837935;-45.120503652039325
1739209799.1837974;-38.13080360867914
1739209799.1838012;-35.57807855764607
1739209799.183805;-45.120503652039325
1739209799.1838088;-45.120503652039325
1739209799.1838124;-27.267205301931607
1739209799.1838162;-38.13080360867914
1739209799.18382;-45.120503652039325
1739209799.1838238;-45.120503652039325
1739209799.1838276;-33.981070128970906
1739209799.1838312;-38.13080360867914
1739209799.183835;-45.120503652039325
1739209799.1838388;-45.120503652039325
1739209799.1838427;-38.13080360867914
1739209799.1838465;-35.57807855764607
1739209799.1838503;-45.120503652039325
1739209799.1838539;-45.120503652039325
1739209799.1838577;-38.13080360867914
1739209799.1838615;-38.13080360867914
1739209799.1838653;-45.120503652039325
1739209799.1838691;-45.120503652039325
1739209799.1838727;-45.120503652039325
1739209799.1838765;-45.120503652039325
1739209799.1838803;-38.13080360867914
1739209799.1838841;-38.13080360867914
1739209799.183888;-45.120503652039325
1739209799.1838915;-45.120503652039325
1739209799.1838953;-38.13080360867914
1739209799.1838992;-35.57807855764607
1739209799.183903;-28.992665084841942
1739209799.1839068;-38.13080360867914
1739209799.1839106;-33.981070128970906
1739209799.1839142;-35.57807855764607
1739209799.183918;-38.13080360867914
1739209799.1839218;-45.120503652039325
1739209799.1839256;-35.57807855764607
1739209799.1839294;-32.816014438256545
1739209799.183933;-38.13080360867914
1739209799.1839368;-38.13080360867914
1739209799.1839406;-45.120503652039325
1739209799.1839445;-45.120503652039325
1739209799.1839483;-38.13080360867914
1739209799.183952;-45.120503652039325
1739209799.1839557;-45.120503652039325
1739209799.1839595;-45.120503652039325
1739209799.1839633;-45.120503652039325
1739209799.183967;-45.120503652039325
1739209799.183971;-45.120503652039325
1739209799.1839745;-45.120503652039325
1739209799.1839783;-45.120503652039325
1739209799.1839821;-38.13080360867914
1739209799.183986;-38.13080360867914
1739209799.1839898;-45.120503652039325
1739209799.1839936;-31.141103565318915
1739209799.1839972;-33.981070128970906
1739209799.184001;-45.120503652039325
1739209799.1840048;-33.981070128970906
1739209799.1840086;-45.120503652039325
1739209799.1840124;-45.120503652039325
1739209799.184016;-38.13080360867914
1739209799.1840198;-35.57807855764607
1739209799.1840236;-38.13080360867914
1739209799.1840274;-32.81601443825658
1739209799.1840312;-33.981070128970906
1739209799.184035;-31.141103565318893
1739209799.1840386;-45.120503652039325
1739209799.1840425;-45.120503652039325
1739209799.1840463;-35.57807855764607
1739209799.18405;-33.981070128970906
1739209799.184054;-29.438486411369333
1739209799.1840575;-28.992665084841942
1739209799.1840613;-45.120503652039325
1739209799.184065;-35.57807855764607
1739209799.184069;-38.13080360867914
1739209799.1840727;-45.120503652039325
1739209799.1840763;-38.13080360867914
1739209799.1840801;-38.13080360867914
1739209799.184084;-38.13080360867914
1739209799.1840878;-45.120503652039325
1739209799.1840916;-45.120503652039325
1739209799.1840954;-38.13080360867914
1739209799.184099;-45.120503652039325
1739209799.1841028;-45.120503652039325
1739209799.1841066;-38.13080360867914
1739209799.1841104;-38.13080360867914
1739209799.1841142;-45.120503652039325
1739209799.1841178;-45.120503652039325
1739209799.1841216;-33.981070128970906
1739209799.1841254;-45.120503652039325
1739209799.1841292;-45.120503652039325
1739209799.184133;-38.13080360867914
1739209799.1841369;-38.13080360867914
1739209799.1841404;-38.13080360867914
1739209799.1841443;-38.13080360867914
1739209799.184148;-45.120503652039325
1739209799.184152;-45.120503652039325
1739209799.1841557;-45.120503652039325
1739209799.1841593;-38.13080360867914
1739209799.184163;-45.120503652039325
1739209799.184167;-45.120503652039325
1739209799.1841707;-35.57807855764607
1739209799.1841745;-38.13080360867914
1739209799.1841784;-45.120503652039325
1739209799.184182;-45.120503652039325
1739209799.1841857;-38.13080360867914
1739209799.1841896;-38.13080360867914
1739209799.1841934;-45.120503652039325
1739209799.1841972;-38.13080360867914
1739209799.1842008;-33.981070128970906
1739209799.1842046;-33.981070128970906
1739209799.1842084;-38.13080360867914
1739209799.1842122;-45.120503652039325
1739209799.184216;-38.13080360867914
1739209799.1842198;-38.13080360867914
1739209799.1842234;-45.120503652039325
1739209799.1842272;-33.981070128970906
1739209799.184231;-38.13080360867914
1739209799.1842349;-45.120503652039325
1739209799.1842387;-45.120503652039325
1739209799.1842422;-45.120503652039325
1739209799.184246;-35.57807855764607
1739209799.1842499;-45.120503652039325
1739209799.1842537;-38.13080360867914
1739209799.1842575;-38.13080360867914
1739209799.1842613;-45.120503652039325
1739209799.184265;-38.13080360867914
1739209799.1842687;-38.13080360867914
1739209799.1842725;-38.13080360867914
1739209799.1842763;-45.120503652039325
1739209799.1842802;-35.57807855764607
1739209799.1842837;-45.120503652039325
1739209799.1842875;-38.13080360867914
1739209799.1842914;-35.57807855764607
1739209799.1842952;-38.13080360867914
1739209799.184299;-45.120503652039325
1739209799.1843026;-45.120503652039325
1739209799.1843064;-33.981070128970906
1739209799.1843102;-45.120503652039325
1739209799.184314;-38.13080360867914
1739209799.1843178;-45.120503652039325
1739209799.1843216;-38.13080360867914
1739209799.1843252;-45.120503652039325
1739209799.184329;-38.13080360867914
1739209799.1843328;-38.13080360867914
1739209799.1843367;-45.120503652039325
1739209799.1843405;-33.981070128970906
1739209799.184344;-45.120503652039325
1739209799.1843479;-38.13080360867914
1739209799.1843517;-38.13080360867914
1739209799.1843555;-45.120503652039325
1739209799.1843593;-45.120503652039325
1739209799.1843631;-33.981070128970906
1739209799.1843667;-38.13080360867914
1739209799.1843705;-35.57807855764607
1739209799.1843743;-31.141103565318893
1739209799.1843781;-38.13080360867914
1739209799.184382;-45.120503652039325
1739209799.1843855;-45.120503652039325
1739209799.1843894;-38.13080360867914
1739209799.1843932;-33.981070128970906
1739209799.184397;-45.120503652039325
1739209799.1844008;-38.13080360867914
1739209799.1844046;-38.13080360867914
1739209799.1844082;-45.120503652039325
1739209799.184412;-45.120503652039325
1739209799.1844158;-45.120503652039325
1739209799.1844196;-45.120503652039325
1739209799.1844234;-33.981070128970906
1739209799.184427;-45.120503652039325
1739209799.1844308;-38.13080360867914
1739209799.1844347;-45.120503652039325
1739209799.1844385;-33.981070128970906
1739209799.1844423;-35.57807855764607
1739209799.184446;-38.13080360867914
1739209799.1844497;-45.120503652039325
1739209799.1844535;-38.13080360867914
1739209799.1844573;-45.120503652039325
1739209799.184461;-38.13080360867914
1739209799.184465;-45.120503652039325
1739209799.1844685;-45.120503652039325
1739209799.1844723;-38.13080360867914
1739209799.1844761;-45.120503652039325
1739209799.18448;-45.120503652039325
1739209799.1844838;-33.981070128970906
1739209799.1844873;-45.120503652039325
1739209799.1844912;-38.13080360867914
1739209799.184495;-45.120503652039325
1739209799.1844988;-38.13080360867914
1739209799.1845026;-45.120503652039325
1739209799.1845064;-45.120503652039325
1739209799.18451;-45.120503652039325
1739209799.1845138;-35.57807855764607
1739209799.1845176;-29.438486411369333
1739209799.1845214;-45.120503652039325
1739209799.1845253;-38.13080360867914
1739209799.1845288;-38.13080360867914
1739209799.1845326;-45.120503652039325
1739209799.1845365;-45.120503652039325
1739209799.1845403;-45.120503652039325
1739209799.184544;-38.13080360867914
1739209799.184548;-38.13080360867914
1739209799.1845515;-38.13080360867914
1739209799.1845553;-45.120503652039325
1739209799.184559;-38.13080360867914
1739209799.184563;-38.13080360867914
1739209799.1845667;-45.120503652039325
1739209799.1845703;-45.120503652039325
