CAN Message; 0x98:00004e81134c1c60
1739209899.8717992;-45.120503652039325
1739209899.8718042;-45.120503652039325
1739209899.8718092;-45.120503652039325
1739209899.8718145;-45.120503652039325
1739209899.8718195;-45.120503652039325
1739209899.8718245;-45.120503652039325
1739209899.8718297;-38.13080360867914
1739209899.8718348;-38.13080360867914
1739209899.87184;-38.13080360867914
1739209899.871845;-45.120503652039325
1739209899.87185;-45.120503652039325
1739209899.8718553;-38.13080360867914
1739209899.8718603;-45.120503652039325
1739209899.8718655;-45.120503652039325
1739209899.8718705;-38.13080360867914
1739209899.8718755;-35.57807855764607
1739209899.8718808;-45.120503652039325
1739209899.8718858;-33.981070128970906
1739209899.8718908;-38.13080360867914
1739209899.871896;-38.13080360867914
1739209899.871901;-45.120503652039325
1739209899.8719063;-38.13080360867914
1739209899.8719113;-30.49652367304973
1739209899.8719163;-38.13080360867914
1739209899.8719215;-45.120503652039325
1739209899.8719265;-45.120503652039325
1739209899.8719318;-45.120503652039325
1739209899.8719368;-38.13080360867914
1739209899.8719418;-38.13080360867914
1739209899.871947;-33.981070128970906
1739209899.871952;-35.57807855764607
1739209899.871957;-45.120503652039325
1739209899.8719623;-45.120503652039325
1739209899.8719673;-45.120503652039325
1739209899.8719726;-38.13080360867914
1739209899.8719776;-38.13080360867914
1739209899.8719826;-38.13080360867914
1739209899.8719878;-38.13080360867914
1739209899.8719928;-45.120503652039325
1739209899.871998;-45.120503652039325
1739209899.872003;-45.120503652039325
1739209899.872008;-33.981070128970906
1739209899.8720133;-32.816014438256545
1739209899.8720183;-45.120503652039325
1739209899.8720233;-38.13080360867914
1739209899.8720286;-31.141103565318915
1739209899.8720336;-35.57807855764607
1739209899.8720388;-45.120503652039325
1739209899.8720438;-38.13080360867914
1739209899.8720489;-45.120503652039325
1739209899.872054;-45.120503652039325
1739209899.872059;-45.120503652039325
1739209899.8720644;-38.13080360867914
1739209899.8720694;-38.13080360867914
1739209899.8720744;-45.120503652039325
1739209899.8720796;-38.13080360867914
1739209899.8720846;-38.13080360867914
1739209899.8720896;-38.13080360867914
1739209899.8720949;-33.981070128970906
1739209899.8720999;-45.120503652039325
1739209899.8721051;-45.120503652039325
1739209899.8721101;-45.120503652039325
1739209899.8721151;-33.981070128970906
1739209899.8721204;-45.120503652039325
1739209899.8721254;-38.13080360867914
1739209899.8721304;-45.120503652039325
1739209899.8721356;-38.13080360867914
1739209899.8721406;-45.120503652039325
1739209899.872146;-45.120503652039325
1739209899.872151;-38.13080360867914
1739209899.872156;-38.13080360867914
1739209899.8721611;-38.13080360867914
1739209899.8721662;-35.57807855764607
1739209899.8721714;-35.57807855764607
1739209899.8721764;-45.120503652039325
1739209899.8721814;-45.120503652039325
1739209899.8721867;-35.57807855764607
1739209899.8721917;-35.57807855764607
1739209899.8721967;-33.981070128970906
1739209899.872202;-38.13080360867914
1739209899.872207;-35.57807855764607
1739209899.8722122;-35.57807855764607
1739209899.8722172;-30.49652367304973
1739209899.8722222;-35.57807855764607
1739209899.8722274;-38.13080360867914
1739209899.8722324;-38.13080360867914
1739209899.8722377;-38.13080360867914
1739209899.8722427;-38.13080360867914
1739209899.8722477;-33.981070128970906
1739209899.872253;-33.981070128970906
1739209899.872258;-31.141103565318943
1739209899.872263;-45.120503652039325
1739209899.8722682;-38.13080360867914
1739209899.8722732;-33.981070128970906
1739209899.8722785;-38.13080360867914
1739209899.8722835;-45.120503652039325
1739209899.8722885;-35.57807855764607
1739209899.8722937;-38.13080360867914
1739209899.8722987;-38.13080360867914
1739209899.872304;-45.120503652039325
1739209899.872309;-45.120503652039325
1739209899.872314;-35.57807855764607
1739209899.8723192;-35.57807855764607
1739209899.8723242;-38.13080360867914
1739209899.8723292;-35.57807855764607
1739209899.8723345;-38.13080360867914
1739209899.8723395;-38.13080360867914
1739209899.8723447;-33.981070128970906
1739209899.8723497;-33.981070128970906
1739209899.8723547;-33.981070128970906
1739209899.87236;-45.120503652039325
1739209899.872365;-38.13080360867914
1739209899.8723702;-38.13080360867914
1739209899.8723752;-32.816014438256545
1739209899.8723803;-45.120503652039325
1739209899.8723855;-45.120503652039325
1739209899.8723905;-38.13080360867914
1739209899.8723955;-38.13080360867914
1739209899.8724008;-45.120503652039325
1739209899.8724058;-45.120503652039325
1739209899.872411;-30.49652367304973
1739209899.872416;-45.120503652039325
1739209899.872421;-30.49652367304973
1739209899.8724263;-31.141103565318893
1739209899.8724313;-45.120503652039325
1739209899.8724365;-33.981070128970906
1739209899.8724415;-38.13080360867914
1739209899.8724465;-38.13080360867914
1739209899.8724518;-45.120503652039325
1739209899.8724568;-33.981070128970906
1739209899.8724618;-45.120503652039325
1739209899.872467;-38.13080360867914
1739209899.872472;-38.13080360867914
1739209899.8724773;-45.120503652039325
1739209899.8724823;-45.120503652039325
1739209899.8724873;-45.120503652039325
1739209899.8724926;-33.981070128970906
1739209899.8724976;-45.120503652039325
1739209899.8725028;-32.816014438256545
1739209899.8725078;-35.57807855764607
1739209899.8725128;-45.120503652039325
1739209899.872518;-33.981070128970906
1739209899.872523;-38.13080360867914
1739209899.872528;-45.120503652039325
1739209899.8725333;-35.57807855764607
1739209899.8725383;-35.57807855764607
1739209899.8725436;-45.120503652039325
1739209899.8725486;-45.120503652039325
1739209899.8725536;-33.981070128970906
1739209899.8725588;-38.13080360867914
1739209899.8725638;-38.13080360867914
1739209899.872569;-38.13080360867914
1739209899.872574;-38.13080360867914
1739209899.872579;-33.981070128970906
1739209899.8725843;-45.120503652039325
1739209899.8725893;-45.120503652039325
1739209899.8725944;-45.120503652039325
1739209899.8725996;-45.120503652039325
1739209899.8726046;-45.120503652039325
1739209899.8726099;-45.120503652039325
1739209899.8726149;-35.57807855764607
1739209899.8726199;-35.57807855764607
1739209899.872625;-35.57807855764607
1739209899.8726301;-45.120503652039325
1739209899.8726351;-45.120503652039325
1739209899.8726404;-33.981070128970906
1739209899.8726454;-38.13080360867914
1739209899.8726506;-38.13080360867914
1739209899.8726556;-38.13080360867914
1739209899.8726606;-35.57807855764607
1739209899.872666;-45.120503652039325
1739209899.872671;-45.120503652039325
1739209899.8726761;-38.13080360867914
1739209899.8726811;-45.120503652039325
1739209899.8726861;-45.120503652039325
1739209899.8726914;-38.13080360867914
1739209899.8726964;-45.120503652039325
1739209899.8727014;-45.120503652039325
1739209899.8727067;-45.120503652039325
1739209899.8727117;-38.13080360867914
1739209899.872717;-38.13080360867914
1739209899.872722;-45.120503652039325
1739209899.872727;-45.120503652039325
1739209899.8727322;-45.120503652039325
1739209899.8727372;-45.120503652039325
1739209899.8727424;-38.13080360867914
1739209899.8727474;-45.120503652039325
1739209899.8727524;-38.13080360867914
1739209899.8727577;-33.981070128970906
1739209899.8727627;-38.13080360867914
1739209899.8727677;-45.120503652039325
1739209899.872773;-38.13080360867914
1739209899.872778;-38.13080360867914
1739209899.8727832;-45.120503652039325
1739209899.8727882;-45.120503652039325
1739209899.8727932;-38.13080360867914
1739209899.8727984;-38.13080360867914
1739209899.8728034;-45.120503652039325
1739209899.8728087;-45.120503652039325
1739209899.8728137;-45.120503652039325
1739209899.8728187;-38.13080360867914
1739209899.872824;-38.13080360867914
1739209899.872829;-45.120503652039325
1739209899.872834;-33.981070128970906
1739209899.8728392;-31.141103565318915
1739209899.8728442;-38.13080360867914
1739209899.8728495;-45.120503652039325
1739209899.8728545;-38.13080360867914
1739209899.8728595;-38.13080360867914
1739209899.8728647;-45.120503652039325
1739209899.8728697;-38.13080360867914
1739209899.872875;-38.13080360867914
1739209899.87288;-38.13080360867914
1739209899.872885;-45.120503652039325
1739209899.8728902;-45.120503652039325
1739209899.8728952;-38.13080360867914
1739209899.8729002;-45.120503652039325
1739209899.8729055;-35.57807855764607
1739209899.8729105;-45.120503652039325
1739209899.8729157;-45.120503652039325
1739209899.8729208;-35.57807855764607
1739209899.8729258;-35.57807855764607
1739209899.872931;-35.57807855764607
1739209899.872936;-38.13080360867914
1739209899.8729413;-45.120503652039325
1739209899.8729463;-38.13080360867914
1739209899.8729513;-45.120503652039325
1739209899.8729565;-38.13080360867914
1739209899.8729615;-33.981070128970906
1739209899.8729665;-45.120503652039325
1739209899.8729718;-45.120503652039325
1739209899.8729768;-38.13080360867914
1739209899.872982;-38.13080360867914
1739209899.872987;-45.120503652039325
1739209899.872992;-45.120503652039325
1739209899.8729973;-45.120503652039325
1739209899.8730023;-32.81601443825658
1739209899.8730075;-45.120503652039325
1739209899.8730125;-38.13080360867914
1739209899.8730175;-45.120503652039325
1739209899.8730228;-32.816014438256545
1739209899.8730278;-35.57807855764607
1739209899.8730328;-45.120503652039325
1739209899.873038;-33.981070128970906
1739209899.873043;-27.267205301931607
1739209899.8730483;-38.13080360867914
1739209899.8730533;-45.120503652039325
1739209899.8730583;-38.13080360867914
1739209899.8730636;-32.816014438256545
1739209899.8730686;-45.120503652039325
1739209899.8730738;-45.120503652039325
1739209899.8730788;-45.120503652039325
1739209899.8730838;-38.13080360867914
1739209899.873089;-45.120503652039325
1739209899.873094;-38.13080360867914
1739209899.873099;-38.13080360867914
1739209899.8731043;-45.120503652039325
1739209899.8731093;-35.57807855764607
1739209899.8731146;-45.120503652039325
1739209899.8731196;-38.13080360867914
1739209899.8731246;-25.62660358559016
1739209899.8731298;-38.13080360867914
1739209899.8731349;-45.120503652039325
1739209899.8731399;-45.120503652039325
1739209899.873145;-30.49652367304973
1739209899.87315;-38.13080360867914
1739209899.8731554;-38.13080360867914
1739209899.8731604;-45.120503652039325
1739209899.8731654;-45.120503652039325
1739209899.8731706;-45.120503652039325
1739209899.8731756;-45.120503652039325
1739209899.8731809;-45.120503652039325
1739209899.8731859;-45.120503652039325
1739209899.8731909;-38.13080360867914
1739209899.8731961;-45.120503652039325
1739209899.8732011;-45.120503652039325
1739209899.8732061;-33.981070128970906
1739209899.8732114;-32.816014438256545
1739209899.8732164;-45.120503652039325
1739209899.8732216;-38.13080360867914
1739209899.8732266;-38.13080360867914
1739209899.8732316;-38.13080360867914
1739209899.873237;-45.120503652039325
1739209899.873242;-45.120503652039325
1739209899.8732471;-32.816014438256545
1739209899.8732522;-32.816014438256545
1739209899.8732572;-45.120503652039325
1739209899.8732624;-45.120503652039325
1739209899.8732674;-31.141103565318915
1739209899.8732724;-45.120503652039325
1739209899.8732777;-45.120503652039325
1739209899.8732827;-38.13080360867914
1739209899.873288;-38.13080360867914
1739209899.873293;-45.120503652039325
1739209899.873298;-38.13080360867914
1739209899.8733032;-45.120503652039325
1739209899.8733082;-45.120503652039325
1739209899.8733134;-33.981070128970906
1739209899.8733184;-38.13080360867914
1739209899.8733234;-45.120503652039325
1739209899.8733287;-28.21854285175415
1739209899.8733337;-31.141103565318893
1739209899.8733387;-45.120503652039325
1739209899.873344;-38.13080360867914
1739209899.873349;-33.981070128970906
1739209899.8733542;-38.13080360867914
1739209899.8733592;-38.13080360867914
1739209899.8733642;-38.13080360867914
1739209899.8733695;-45.120503652039325
1739209899.8733745;-45.120503652039325
1739209899.8733797;-35.57807855764607
1739209899.8733847;-38.13080360867914
1739209899.8733897;-45.120503652039325
1739209899.873395;-38.13080360867914
1739209899.8734;-45.120503652039325
1739209899.873405;-38.13080360867914
1739209899.8734102;-45.120503652039325
1739209899.8734152;-45.120503652039325
1739209899.8734205;-45.120503652039325
1739209899.8734255;-45.120503652039325
1739209899.8734305;-45.120503652039325
1739209899.8734357;-45.120503652039325
1739209899.8734407;-33.981070128970906
1739209899.873446;-38.13080360867914
1739209899.873451;-38.13080360867914
1739209899.873456;-35.57807855764607
1739209899.8734612;-45.120503652039325
1739209899.8734663;-45.120503652039325
1739209899.8734713;-45.120503652039325
1739209899.8734765;-45.120503652039325
1739209899.8734815;-45.120503652039325
1739209899.8734868;-38.13080360867914
1739209899.8734918;-45.120503652039325
1739209899.8734968;-45.120503652039325
1739209899.873502;-35.57807855764607
1739209899.873507;-38.13080360867914
1739209899.8735123;-45.120503652039325
1739209899.8735173;-38.13080360867914
1739209899.8735223;-35.57807855764607
1739209899.8735275;-38.13080360867914
1739209899.8735325;-38.13080360867914
1739209899.8735375;-38.13080360867914
1739209899.8735428;-35.57807855764607
1739209899.8735478;-38.13080360867914
1739209899.873553;-45.120503652039325
1739209899.873558;-38.13080360867914
1739209899.873563;-33.981070128970906
1739209899.8735683;-33.981070128970906
1739209899.8735733;-45.120503652039325
1739209899.8735783;-38.13080360867914
1739209899.8735836;-38.13080360867914
1739209899.8735886;-45.120503652039325
1739209899.8735938;-38.13080360867914
1739209899.8735988;-32.816014438256545
1739209899.8736038;-38.13080360867914
1739209899.873609;-33.981070128970906
1739209899.873614;-45.120503652039325
1739209899.8736193;-33.981070128970906
1739209899.8736243;-38.13080360867914
1739209899.8736293;-38.13080360867914
1739209899.8736346;-38.13080360867914
1739209899.8736396;-38.13080360867914
1739209899.8736446;-38.13080360867914
1739209899.8736498;-45.120503652039325
1739209899.8736548;-45.120503652039325
1739209899.87366;-33.981070128970906
1739209899.873665;-45.120503652039325
1739209899.87367;-45.120503652039325
1739209899.8736753;-45.120503652039325
1739209899.8736804;-38.13080360867914
1739209899.8736856;-45.120503652039325
1739209899.8736906;-45.120503652039325
1739209899.8736956;-45.120503652039325
1739209899.8737009;-33.981070128970906
1739209899.8737059;-38.13080360867914
1739209899.8737109;-38.13080360867914
1739209899.873716;-45.120503652039325
1739209899.8737211;-33.981070128970906
1739209899.8737264;-38.13080360867914
1739209899.8737314;-38.13080360867914
1739209899.8737364;-38.13080360867914
1739209899.8737416;-38.13080360867914
1739209899.8737466;-45.120503652039325
1739209899.8737519;-45.120503652039325
1739209899.873757;-35.57807855764607
1739209899.873762;-35.57807855764607
1739209899.8737671;-45.120503652039325
1739209899.8737721;-45.120503652039325
1739209899.8737772;-38.13080360867914
1739209899.8737824;-38.13080360867914
1739209899.8737874;-38.13080360867914
1739209899.8737926;-45.120503652039325
1739209899.8737977;-35.57807855764607
1739209899.8738027;-31.141103565318915
1739209899.873808;-45.120503652039325
1739209899.873813;-45.120503652039325
1739209899.8738182;-35.57807855764607
1739209899.8738232;-38.13080360867914
1739209899.8738282;-38.13080360867914
1739209899.8738334;-38.13080360867914
1739209899.8738384;-38.13080360867914
1739209899.8738434;-35.57807855764607
1739209899.8738487;-45.120503652039325
1739209899.8738537;-45.120503652039325
1739209899.873859;-35.57807855764607
1739209899.873864;-33.981070128970906
1739209899.873869;-31.141103565318915
1739209899.8738742;-45.120503652039325
1739209899.8738792;-38.13080360867914
1739209899.8738844;-38.13080360867914
1739209899.8738894;-38.13080360867914
1739209899.8738945;-35.57807855764607
1739209899.8738997;-38.13080360867914
1739209899.8739047;-38.13080360867914
1739209899.8739097;-38.13080360867914
1739209899.873915;-45.120503652039325
1739209899.87392;-35.57807855764607
1739209899.8739252;-38.13080360867914
1739209899.8739302;-45.120503652039325
1739209899.8739352;-38.13080360867914
1739209899.8739405;-38.13080360867914
1739209899.8739455;-45.120503652039325
1739209899.8739507;-38.13080360867914
1739209899.8739557;-45.120503652039325
1739209899.8739607;-45.120503652039325
1739209899.873966;-45.120503652039325
1739209899.873971;-38.13080360867914
1739209899.873976;-38.13080360867914
1739209899.8739812;-38.13080360867914
1739209899.8739862;-35.57807855764607
1739209899.8739915;-33.981070128970906
1739209899.8739965;-33.981070128970906
1739209899.8740015;-45.120503652039325
1739209899.8740067;-45.120503652039325
1739209899.8740118;-45.120503652039325
1739209899.874017;-38.13080360867914
1739209899.874022;-45.120503652039325
1739209899.874027;-45.120503652039325
1739209899.8740323;-38.13080360867914
1739209899.8740373;-33.981070128970906
1739209899.8740423;-33.981070128970906
1739209899.8740475;-33.981070128970906
1739209899.8740525;-33.981070128970906
1739209899.8740578;-45.120503652039325
1739209899.8740628;-45.120503652039325
1739209899.8740678;-38.13080360867914
1739209899.874073;-45.120503652039325
1739209899.874078;-45.120503652039325
1739209899.874083;-33.981070128970906
1739209899.8740883;-38.13080360867914
1739209899.8740933;-38.13080360867914
1739209899.8740985;-38.13080360867914
1739209899.8741035;-45.120503652039325
1739209899.8741086;-38.13080360867914
1739209899.8741138;-38.13080360867914
1739209899.8741188;-45.120503652039325
1739209899.874124;-45.120503652039325
1739209899.874129;-33.981070128970906
1739209899.874134;-38.13080360867914
1739209899.8741393;-45.120503652039325
1739209899.8741443;-38.13080360867914
1739209899.8741493;-45.120503652039325
1739209899.8741546;-45.120503652039325
1739209899.8741596;-38.13080360867914
1739209899.8741648;-45.120503652039325
1739209899.8741698;-31.141103565318915
1739209899.8741748;-28.992665084841942
1739209899.87418;-33.981070128970906
1739209899.874185;-38.13080360867914
1739209899.8741903;-38.13080360867914
1739209899.8741953;-38.13080360867914
1739209899.8742003;-38.13080360867914
1739209899.8742056;-45.120503652039325
1739209899.8742106;-38.13080360867914
1739209899.8742156;-38.13080360867914
1739209899.8742208;-45.120503652039325
1739209899.8742259;-45.120503652039325
1739209899.874231;-45.120503652039325
1739209899.874236;-35.57807855764607
1739209899.874241;-35.57807855764607
1739209899.8742464;-45.120503652039325
1739209899.8742514;-38.13080360867914
1739209899.8742566;-33.981070128970906
1739209899.8742616;-38.13080360867914
1739209899.8742666;-45.120503652039325
1739209899.8742719;-45.120503652039325
1739209899.8742769;-45.120503652039325
1739209899.874282;-45.120503652039325
1739209899.8742871;-45.120503652039325
1739209899.8742921;-33.981070128970906
1739209899.8742974;-27.267205301931607
1739209899.8743024;-35.57807855764607
1739209899.8743074;-45.120503652039325
1739209899.8743126;-38.13080360867914
1739209899.8743176;-38.13080360867914
1739209899.874323;-45.120503652039325
1739209899.874328;-38.13080360867914
1739209899.874333;-38.13080360867914
1739209899.8743382;-35.57807855764607
1739209899.8743432;-38.13080360867914
1739209899.8743482;-45.120503652039325
1739209899.8743534;-45.120503652039325
1739209899.8743584;-38.13080360867914
1739209899.8743637;-35.57807855764607
1739209899.8743687;-45.120503652039325
1739209899.8743737;-33.981070128970906
1739209899.874379;-25.62660358559016
1739209899.874384;-38.13080360867914
1739209899.8743892;-38.13080360867914
1739209899.8743942;-35.57807855764607
1739209899.8743992;-38.13080360867914
1739209899.8744044;-45.120503652039325
1739209899.8744094;-38.13080360867914
1739209899.8744144;-38.13080360867914
1739209899.8744197;-38.13080360867914
1739209899.8744247;-45.120503652039325
1739209899.87443;-45.120503652039325
1739209899.874435;-38.13080360867914
1739209899.87444;-35.57807855764607
1739209899.8744452;-38.13080360867914
1739209899.8744502;-45.120503652039325
1739209899.8744555;-45.120503652039325
1739209899.8744605;-38.13080360867914
1739209899.8744655;-38.13080360867914
1739209899.8744707;-45.120503652039325
1739209899.8744757;-45.120503652039325
1739209899.8744807;-45.120503652039325
1739209899.874486;-38.13080360867914
1739209899.874491;-45.120503652039325
1739209899.8744962;-45.120503652039325
1739209899.8745012;-28.58837851428586
1739209899.8745062;-45.120503652039325
1739209899.8745115;-45.120503652039325
1739209899.8745165;-38.13080360867914
1739209899.8745215;-33.981070128970906
1739209899.8745267;-38.13080360867914
1739209899.8745317;-45.120503652039325
1739209899.874537;-45.120503652039325
1739209899.874542;-38.13080360867914
1739209899.874547;-38.13080360867914
1739209899.8745522;-45.120503652039325
1739209899.8745573;-38.13080360867914
1739209899.8745625;-45.120503652039325
1739209899.8745675;-31.141103565318915
1739209899.8745725;-45.120503652039325
1739209899.8745778;-45.120503652039325
1739209899.8745828;-33.981070128970906
1739209899.8745878;-45.120503652039325
1739209899.874593;-45.120503652039325
1739209899.874598;-45.120503652039325
1739209899.8746033;-38.13080360867914
1739209899.8746083;-45.120503652039325
1739209899.8746133;-38.13080360867914
1739209899.8746185;-38.13080360867914
1739209899.8746235;-45.120503652039325
1739209899.8746288;-45.120503652039325
1739209899.8746338;-38.13080360867914
1739209899.8746388;-45.120503652039325
1739209899.874644;-32.816014438256545
1739209899.874649;-33.981070128970906
1739209899.874654;-45.120503652039325
1739209899.8746593;-45.120503652039325
1739209899.8746643;-38.13080360867914
1739209899.8746696;-35.57807855764607
1739209899.8746746;-38.13080360867914
1739209899.8746796;-45.120503652039325
1739209899.8746848;-45.120503652039325
1739209899.8746898;-45.120503652039325
1739209899.874695;-45.120503652039325
1739209899.8747;-45.120503652039325
1739209899.874705;-45.120503652039325
1739209899.8747103;-45.120503652039325
1739209899.8747153;-45.120503652039325
1739209899.8747203;-45.120503652039325
1739209899.8747256;-35.57807855764607
1739209899.8747306;-38.13080360867914
1739209899.8747358;-45.120503652039325
1739209899.8747408;-38.13080360867914
1739209899.8674002;-45.120503652039325
1739209899.8674028;-45.120503652039325
1739209899.8674054;-45.120503652039325
1739209899.867408;-45.120503652039325
1739209899.8674107;-29.438486411369333
1739209899.8674133;-32.816014438256545
1739209899.867416;-45.120503652039325
1739209899.8674185;-45.120503652039325
1739209899.8674212;-35.57807855764607
1739209899.8674238;-45.120503652039325
1739209899.8674264;-45.120503652039325
1739209899.867429;-35.57807855764607
1739209899.8674316;-45.120503652039325
1739209899.8674343;-45.120503652039325
1739209899.867437;-38.13080360867914
1739209899.8674395;-45.120503652039325
1739209899.8674421;-45.120503652039325
1739209899.8674448;-38.13080360867914
1739209899.8674474;-38.13080360867914
1739209899.86745;-45.120503652039325
1739209899.8674526;-29.438486411369333
1739209899.8674552;-29.438486411369333
1739209899.8674579;-45.120503652039325
1739209899.8674605;-38.13080360867914
1739209899.867463;-35.57807855764607
1739209899.8674657;-38.13080360867914
1739209899.8674684;-45.120503652039325
1739209899.867471;-38.13080360867914
1739209899.8674736;-45.120503652039325
1739209899.8674762;-45.120503652039325
1739209899.8674788;-38.13080360867914
1739209899.8674815;-45.120503652039325
1739209899.867484;-38.13080360867914
1739209899.8674867;-38.13080360867914
1739209899.8674893;-45.120503652039325
1739209899.867492;-45.120503652039325
1739209899.8674946;-38.13080360867914
1739209899.8674972;-38.13080360867914
1739209899.8674998;-45.120503652039325
1739209899.8675025;-45.120503652039325
1739209899.867505;-45.120503652039325
1739209899.8675077;-45.120503652039325
1739209899.8675103;-35.57807855764607
1739209899.867513;-45.120503652039325
1739209899.8675156;-38.13080360867914
1739209899.8675182;-32.816014438256545
1739209899.8675208;-38.13080360867914
1739209899.8675234;-45.120503652039325
1739209899.867526;-35.57807855764607
1739209899.8675287;-38.13080360867914
1739209899.8675313;-45.120503652039325
1739209899.867534;-38.13080360867914
1739209899.8675365;-45.120503652039325
1739209899.8675392;-45.120503652039325
1739209899.8675418;-45.120503652039325
1739209899.8675444;-38.13080360867914
1739209899.867547;-45.120503652039325
1739209899.8675497;-38.13080360867914
1739209899.8675523;-38.13080360867914
1739209899.867555;-38.13080360867914
1739209899.8675575;-38.13080360867914
1739209899.8675601;-33.981070128970906
1739209899.8675628;-45.120503652039325
1739209899.8675654;-45.120503652039325
1739209899.867568;-38.13080360867914
1739209899.8675706;-33.981070128970906
1739209899.8675733;-45.120503652039325
1739209899.867576;-38.13080360867914
1739209899.8675785;-38.13080360867914
1739209899.8675811;-38.13080360867914
1739209899.8675835;-45.120503652039325
1739209899.8675861;-38.13080360867914
1739209899.8675888;-38.13080360867914
1739209899.8675914;-38.13080360867914
1739209899.867594;-45.120503652039325
1739209899.8675966;-45.120503652039325
1739209899.8675992;-33.981070128970906
1739209899.8676019;-38.13080360867914
1739209899.8676045;-45.120503652039325
1739209899.867607;-38.13080360867914
1739209899.8676097;-38.13080360867914
1739209899.8676124;-45.120503652039325
1739209899.867615;-45.120503652039325
1739209899.8676176;-45.120503652039325
1739209899.8676202;-45.120503652039325
1739209899.8676229;-38.13080360867914
1739209899.8676255;-38.13080360867914
1739209899.867628;-45.120503652039325
1739209899.8676307;-45.120503652039325
1739209899.8676333;-32.816014438256545
1739209899.867636;-38.13080360867914
1739209899.8676386;-45.120503652039325
1739209899.8676412;-33.981070128970906
1739209899.8676438;-38.13080360867914
1739209899.8676465;-38.13080360867914
1739209899.867649;-38.13080360867914
1739209899.8676517;-45.120503652039325
1739209899.8676543;-45.120503652039325
1739209899.867657;-45.120503652039325
1739209899.8676596;-38.13080360867914
1739209899.8676622;-38.13080360867914
1739209899.8676648;-33.981070128970906
1739209899.8676674;-33.981070128970906
1739209899.86767;-45.120503652039325
1739209899.8676727;-45.120503652039325
1739209899.8676753;-38.13080360867914
1739209899.867678;-32.816014438256545
1739209899.8676805;-38.13080360867914
1739209899.8676832;-38.13080360867914
1739209899.8676858;-38.13080360867914
1739209899.8676884;-38.13080360867914
1739209899.867691;-45.120503652039325
1739209899.8676937;-45.120503652039325
1739209899.8676963;-38.13080360867914
1739209899.867699;-38.13080360867914
1739209899.8677015;-38.13080360867914
1739209899.8677042;-38.13080360867914
1739209899.8677068;-38.13080360867914
1739209899.8677094;-38.13080360867914
1739209899.867712;-38.13080360867914
1739209899.8677146;-38.13080360867914
1739209899.8677173;-33.981070128970906
1739209899.86772;-45.120503652039325
1739209899.8677225;-45.120503652039325
1739209899.8677251;-45.120503652039325
1739209899.8677278;-45.120503652039325
1739209899.8677304;-31.141103565318893
1739209899.867733;-45.120503652039325
1739209899.8677356;-33.981070128970906
1739209899.8677382;-38.13080360867914
1739209899.8677409;-45.120503652039325
1739209899.8677435;-45.120503652039325
1739209899.867746;-45.120503652039325
1739209899.8677487;-38.13080360867914
1739209899.8677514;-32.81601443825658
1739209899.867754;-38.13080360867914
1739209899.8677566;-35.57807855764607
1739209899.8677592;-45.120503652039325
1739209899.8677619;-45.120503652039325
1739209899.8677645;-35.57807855764607
1739209899.867767;-45.120503652039325
1739209899.8677697;-38.13080360867914
1739209899.8677723;-28.992665084841942
1739209899.867775;-45.120503652039325
1739209899.8677776;-45.120503652039325
1739209899.8677802;-38.13080360867914
1739209899.8677828;-38.13080360867914
1739209899.8677855;-38.13080360867914
1739209899.867788;-33.981070128970906
1739209899.8677907;-45.120503652039325
1739209899.8677933;-38.13080360867914
1739209899.867796;-45.120503652039325
1739209899.8677986;-45.120503652039325
1739209899.8678012;-45.120503652039325
1739209899.8678038;-45.120503652039325
1739209899.8678064;-45.120503652039325
1739209899.867809;-38.13080360867914
1739209899.8678117;-35.57807855764607
1739209899.8678143;-28.58837851428586
1739209899.867817;-35.57807855764607
1739209899.8678195;-38.13080360867914
1739209899.8678222;-38.13080360867914
1739209899.8678248;-33.981070128970906
1739209899.8678274;-38.13080360867914
1739209899.86783;-35.57807855764607
1739209899.8678327;-45.120503652039325
1739209899.8678353;-33.981070128970956
1739209899.867838;-45.120503652039325
1739209899.8678405;-38.13080360867914
1739209899.8678432;-38.13080360867914
1739209899.8678458;-45.120503652039325
1739209899.8678484;-38.13080360867914
1739209899.867851;-38.13080360867914
1739209899.8678536;-45.120503652039325
1739209899.8678563;-35.57807855764607
1739209899.867859;-38.13080360867914
1739209899.8678615;-35.57807855764607
1739209899.8678641;-35.57807855764607
1739209899.8678668;-35.57807855764607
1739209899.8678694;-38.13080360867914
1739209899.867872;-38.13080360867914
1739209899.8678746;-45.120503652039325
1739209899.8678772;-32.816014438256545
1739209899.8678799;-35.57807855764607
1739209899.8678823;-45.120503652039325
1739209899.8678849;-45.120503652039325
1739209899.8678875;-35.57807855764607
1739209899.8678901;-38.13080360867914
1739209899.8678927;-45.120503652039325
1739209899.8678954;-33.981070128970906
1739209899.867898;-38.13080360867914
1739209899.8679006;-45.120503652039325
1739209899.8679032;-45.120503652039325
1739209899.8679059;-45.120503652039325
1739209899.8679085;-45.120503652039325
1739209899.867911;-45.120503652039325
1739209899.8679137;-35.57807855764607
1739209899.8679163;-38.13080360867914
1739209899.867919;-26.991370085610736
1739209899.8679216;-31.141103565318893
1739209899.8679242;-45.120503652039325
1739209899.8679268;-45.120503652039325
1739209899.8679295;-45.120503652039325
1739209899.867932;-38.13080360867914
1739209899.8679347;-38.13080360867914
1739209899.8679373;-38.13080360867914
1739209899.86794;-45.120503652039325
1739209899.8679426;-45.120503652039325
