CAN Message; 0x1b8:030003b7f50f848d
1739209659.239127;-35.57807855764607
1739209659.2391324;-45.120503652039325
1739209659.2391376;-38.13080360867914
1739209659.2391431;-35.57807855764607
1739209659.2391484;-38.13080360867914
1739209659.2391539;-45.120503652039325
1739209659.239159;-45.120503652039325
1739209659.2391646;-45.120503652039325
1739209659.2391698;-45.120503652039325
1739209659.2391753;-45.120503652039325
1739209659.2391806;-45.120503652039325
1739209659.239186;-45.120503652039325
1739209659.2391913;-38.13080360867914
1739209659.2391968;-38.13080360867914
1739209659.239202;-45.120503652039325
1739209659.2392075;-38.13080360867914
1739209659.239213;-45.120503652039325
1739209659.2392182;-35.57807855764607
1739209659.2392237;-45.120503652039325
1739209659.239229;-45.120503652039325
1739209659.2392344;-45.120503652039325
1739209659.2392397;-45.120503652039325
1739209659.2392452;-45.120503652039325
1739209659.2392504;-45.120503652039325
1739209659.239256;-45.120503652039325
1739209659.2392612;-38.13080360867914
1739209659.2392666;-38.13080360867914
1739209659.2392719;-38.13080360867914
1739209659.2392774;-38.13080360867914
1739209659.2392826;-33.981070128970906
1739209659.239288;-38.13080360867914
1739209659.2392936;-38.13080360867914
1739209659.2392988;-45.120503652039325
1739209659.2393043;-33.981070128970906
1739209659.2393095;-35.57807855764607
1739209659.239315;-38.13080360867914
1739209659.2393203;-45.120503652039325
1739209659.2393258;-38.13080360867914
1739209659.239331;-38.13080360867914
1739209659.2393365;-38.13080360867914
1739209659.2393417;-38.13080360867914
1739209659.2393472;-33.981070128970906
1739209659.2393525;-45.120503652039325
1739209659.239358;-38.13080360867914
1739209659.2393632;-38.13080360867914
1739209659.2393687;-38.13080360867914
1739209659.2393742;-45.120503652039325
1739209659.2393794;-45.120503652039325
1739209659.239385;-38.13080360867914
1739209659.2393901;-38.13080360867914
1739209659.2393956;-35.57807855764607
1739209659.2394009;-38.13080360867914
1739209659.2394063;-45.120503652039325
1739209659.2394116;-38.13080360867914
1739209659.239417;-35.57807855764607
1739209659.2394223;-38.13080360867914
1739209659.2394278;-45.120503652039325
1739209659.239433;-38.13080360867914
1739209659.2394385;-45.120503652039325
1739209659.2394438;-38.13080360867914
1739209659.2394493;-45.120503652039325
1739209659.2394547;-31.141103565318915
1739209659.23946;-35.57807855764607
1739209659.2394655;-38.13080360867914
1739209659.2394707;-45.120503652039325
1739209659.2394762;-38.13080360867914
1739209659.2394814;-35.57807855764607
1739209659.239487;-35.57807855764607
1739209659.2394922;-45.120503652039325
1739209659.2394977;-45.120503652039325
1739209659.239503;-45.120503652039325
1739209659.2395084;-45.120503652039325
1739209659.2395136;-45.120503652039325
1739209659.2395191;-33.981070128970906
1739209659.2395244;-45.120503652039325
1739209659.2395298;-45.120503652039325
1739209659.2395353;-45.120503652039325
1739209659.2395406;-33.981070128970906
1739209659.239546;-45.120503652039325
1739209659.2395513;-45.120503652039325
1739209659.2395568;-35.57807855764607
1739209659.239562;-35.57807855764607
1739209659.2395675;-32.816014438256545
1739209659.2395728;-33.981070128970906
1739209659.2395782;-45.120503652039325
1739209659.2395835;-38.13080360867914
1739209659.239589;-45.120503652039325
1739209659.2395942;-38.13080360867914
1739209659.2395997;-38.13080360867914
1739209659.239605;-38.13080360867914
1739209659.2396104;-45.120503652039325
1739209659.239616;-38.13080360867914
1739209659.2396212;-38.13080360867914
1739209659.2396266;-38.13080360867914
1739209659.239632;-35.57807855764607
1739209659.2396374;-38.13080360867914
1739209659.2396426;-38.13080360867914
1739209659.239648;-31.141103565318915
1739209659.2396533;-38.13080360867914
1739209659.2396588;-45.120503652039325
1739209659.239664;-38.13080360867914
1739209659.2396696;-38.13080360867914
1739209659.2396748;-45.120503652039325
1739209659.2396803;-38.13080360867914
1739209659.2396855;-45.120503652039325
1739209659.239691;-33.981070128970956
1739209659.2396965;-38.13080360867914
1739209659.2397017;-38.13080360867914
1739209659.2397072;-38.13080360867914
1739209659.2397125;-38.13080360867914
1739209659.239718;-38.13080360867914
1739209659.2397232;-38.13080360867914
1739209659.2397287;-45.120503652039325
1739209659.239734;-27.267205301931607
1739209659.2397394;-26.991370085610722
1739209659.2397447;-38.13080360867914
1739209659.2397501;-45.120503652039325
1739209659.2397554;-38.13080360867914
1739209659.2397609;-30.49652367304973
1739209659.2397661;-38.13080360867914
1739209659.2397716;-45.120503652039325
1739209659.239777;-45.120503652039325
1739209659.2397823;-45.120503652039325
1739209659.2397878;-33.981070128970906
1739209659.239793;-45.120503652039325
1739209659.2397985;-45.120503652039325
1739209659.2398038;-45.120503652039325
1739209659.2398093;-38.13080360867914
1739209659.2398145;-45.120503652039325
1739209659.23982;-45.120503652039325
1739209659.2398252;-38.13080360867914
1739209659.2398307;-38.13080360867914
1739209659.239836;-45.120503652039325
1739209659.2398415;-38.13080360867914
1739209659.2398467;-38.13080360867914
1739209659.2398522;-33.981070128970906
1739209659.2398577;-45.120503652039325
1739209659.239863;-33.981070128970906
1739209659.2398684;-32.816014438256545
1739209659.2398736;-45.120503652039325
1739209659.2398791;-45.120503652039325
1739209659.2398844;-38.13080360867914
1739209659.2398899;-38.13080360867914
1739209659.239895;-45.120503652039325
1739209659.2399006;-38.13080360867914
1739209659.2399058;-45.120503652039325
1739209659.2399113;-45.120503652039325
1739209659.2399166;-38.13080360867914
1739209659.239922;-45.120503652039325
1739209659.2399273;-45.120503652039325
1739209659.2399328;-38.13080360867914
1739209659.2399383;-38.13080360867914
1739209659.2399435;-45.120503652039325
1739209659.239949;-32.816014438256545
1739209659.2399542;-25.826314394896354
1739209659.2399597;-45.120503652039325
1739209659.239965;-45.120503652039325
1739209659.2399704;-38.13080360867914
1739209659.2399757;-32.816014438256545
1739209659.2399812;-45.120503652039325
1739209659.2399864;-45.120503652039325
1739209659.239992;-45.120503652039325
1739209659.2399971;-32.81601443825658
1739209659.2400026;-45.120503652039325
1739209659.2400079;-35.57807855764607
1739209659.2400134;-45.120503652039325
1739209659.2400188;-45.120503652039325
1739209659.240024;-35.57807855764607
1739209659.2400296;-45.120503652039325
1739209659.2400348;-38.13080360867914
1739209659.2400403;-26.991370085610736
1739209659.2400455;-35.57807855764607
1739209659.240051;-38.13080360867914
1739209659.2400563;-45.120503652039325
1739209659.2400618;-35.57807855764607
1739209659.240067;-45.120503652039325
1739209659.2400725;-35.57807855764607
1739209659.2400777;-38.13080360867914
1739209659.2400832;-45.120503652039325
1739209659.2400885;-45.120503652039325
1739209659.240094;-33.981070128970906
1739209659.2400994;-45.120503652039325
1739209659.2401047;-45.120503652039325
1739209659.2401102;-35.57807855764607
1739209659.2401154;-45.120503652039325
1739209659.240121;-45.120503652039325
1739209659.2401261;-45.120503652039325
1739209659.2401316;-45.120503652039325
1739209659.2401369;-45.120503652039325
1739209659.2401423;-45.120503652039325
1739209659.2401476;-45.120503652039325
1739209659.240153;-38.13080360867914
1739209659.2401583;-45.120503652039325
1739209659.2401638;-45.120503652039325
1739209659.240169;-35.57807855764607
1739209659.2401745;-35.57807855764607
1739209659.24018;-45.120503652039325
1739209659.2401853;-45.120503652039325
1739209659.2401907;-32.816014438256545
1739209659.240196;-38.13080360867914
1739209659.2402015;-45.120503652039325
1739209659.2402067;-45.120503652039325
1739209659.2402122;-45.120503652039325
1739209659.2402174;-38.13080360867914
1739209659.240223;-45.120503652039325
1739209659.2402282;-38.13080360867914
1739209659.2402337;-45.120503652039325
1739209659.240239;-33.981070128970906
1739209659.2402444;-38.13080360867914
1739209659.2402496;-45.120503652039325
1739209659.240255;-35.57807855764607
1739209659.2402606;-35.57807855764607
1739209659.2402658;-45.120503652039325
1739209659.2402713;-38.13080360867914
1739209659.2402766;-45.120503652039325
1739209659.240282;-45.120503652039325
1739209659.2402873;-45.120503652039325
1739209659.2402928;-38.13080360867914
1739209659.240298;-35.57807855764607
1739209659.2403035;-38.13080360867914
1739209659.2403088;-45.120503652039325
1739209659.2403142;-38.13080360867914
1739209659.2403195;-35.57807855764607
1739209659.240325;-38.13080360867914
1739209659.2403302;-35.57807855764607
1739209659.2403357;-38.13080360867914
1739209659.2403412;-45.120503652039325
1739209659.2403464;-38.13080360867914
1739209659.240352;-45.120503652039325
1739209659.2403572;-45.120503652039325
1739209659.2403626;-45.120503652039325
1739209659.240368;-38.13080360867914
1739209659.2403734;-38.13080360867914
1739209659.2403786;-45.120503652039325
1739209659.240384;-45.120503652039325
1739209659.2403893;-33.981070128970906
1739209659.2403948;-35.57807855764607
1739209659.2404;-38.13080360867914
1739209659.2404056;-45.120503652039325
1739209659.2404108;-33.981070128970906
1739209659.2404163;-38.13080360867914
1739209659.2404218;-38.13080360867914
1739209659.240427;-35.57807855764607
1739209659.2404325;-38.13080360867914
1739209659.2404377;-38.13080360867914
1739209659.2404432;-38.13080360867914
1739209659.2404485;-45.120503652039325
1739209659.240454;-38.13080360867914
1739209659.2404592;-35.57807855764607
1739209659.2404647;-45.120503652039325
1739209659.24047;-45.120503652039325
1739209659.2404754;-33.981070128970906
1739209659.2404807;-35.57807855764607
1739209659.2404861;-38.13080360867914
1739209659.2404914;-38.13080360867914
1739209659.2404969;-35.57807855764607
1739209659.2405024;-38.13080360867914
1739209659.2405076;-45.120503652039325
1739209659.240513;-45.120503652039325
1739209659.2405183;-45.120503652039325
1739209659.2405238;-38.13080360867914
1739209659.240529;-45.120503652039325
1739209659.2405345;-38.13080360867914
1739209659.2405398;-38.13080360867914
1739209659.2405453;-45.120503652039325
1739209659.2405505;-38.13080360867914
1739209659.240556;-38.13080360867914
1739209659.2405612;-38.13080360867914
1739209659.2405667;-45.120503652039325
1739209659.240572;-38.13080360867914
1739209659.2405775;-45.120503652039325
1739209659.240583;-33.981070128970906
1739209659.2405882;-45.120503652039325
1739209659.2405937;-38.13080360867914
1739209659.240599;-45.120503652039325
1739209659.2406044;-38.13080360867914
1739209659.2406096;-38.13080360867914
1739209659.2406151;-45.120503652039325
1739209659.2406204;-38.13080360867914
1739209659.2406259;-33.981070128970906
1739209659.240631;-38.13080360867914
1739209659.2406366;-38.13080360867914
1739209659.2406418;-35.57807855764607
1739209659.2406473;-35.57807855764607
1739209659.2406526;-45.120503652039325
1739209659.240658;-38.13080360867914
1739209659.2406635;-38.13080360867914
1739209659.2406688;-38.13080360867914
1739209659.2406743;-45.120503652039325
1739209659.2406795;-33.981070128970906
1739209659.240685;-35.57807855764607
1739209659.2406902;-31.141103565318915
1739209659.2406957;-31.141103565318915
1739209659.240701;-45.120503652039325
1739209659.2407064;-35.57807855764607
1739209659.2407117;-38.13080360867914
1739209659.2407172;-45.120503652039325
1739209659.2407224;-45.120503652039325
1739209659.240728;-38.13080360867914
1739209659.2407331;-32.81601443825658
1739209659.2407386;-38.13080360867914
1739209659.240744;-33.981070128970906
1739209659.2407494;-38.13080360867914
1739209659.2407548;-38.13080360867914
1739209659.24076;-45.120503652039325
1739209659.2407656;-45.120503652039325
1739209659.2407708;-35.57807855764607
1739209659.2407763;-31.141103565318915
1739209659.2407815;-27.8777449560314
1739209659.240787;-38.13080360867914
1739209659.2407923;-45.120503652039325
1739209659.2407978;-38.13080360867914
1739209659.240803;-35.57807855764607
1739209659.2408085;-45.120503652039325
1739209659.2408137;-35.57807855764607
1739209659.2408192;-38.13080360867914
1739209659.2408247;-38.13080360867914
1739209659.24083;-32.816014438256545
1739209659.2408354;-45.120503652039325
1739209659.2408407;-45.120503652039325
1739209659.2408462;-33.981070128970906
1739209659.2408514;-33.981070128970906
1739209659.240857;-38.13080360867914
1739209659.2408621;-32.816014438256545
1739209659.2408676;-27.8777449560314
1739209659.2408729;-33.981070128970906
1739209659.2408783;-38.13080360867914
1739209659.2408836;-38.13080360867914
1739209659.240889;-31.141103565318893
1739209659.2408943;-38.13080360867914
1739209659.2408998;-45.120503652039325
1739209659.2409053;-45.120503652039325
1739209659.2409105;-45.120503652039325
1739209659.240916;-38.13080360867914
1739209659.2409213;-38.13080360867914
1739209659.2409267;-45.120503652039325
1739209659.240932;-45.120503652039325
1739209659.2409375;-45.120503652039325
1739209659.2409427;-45.120503652039325
1739209659.2409482;-33.981070128970906
1739209659.2409534;-31.141103565318893
1739209659.240959;-38.13080360867914
1739209659.2409642;-38.13080360867914
1739209659.2409697;-38.13080360867914
1739209659.240975;-38.13080360867914
1739209659.2409804;-33.981070128970906
1739209659.2409856;-38.13080360867914
1739209659.240991;-38.13080360867914
1739209659.2409966;-29.438486411369333
1739209659.2410018;-38.13080360867914
1739209659.2410073;-33.981070128970906
1739209659.2410126;-45.120503652039325
1739209659.241018;-45.120503652039325
1739209659.2410233;-38.13080360867914
1739209659.2410288;-45.120503652039325
1739209659.241034;-38.13080360867914
1739209659.2410395;-45.120503652039325
1739209659.2410448;-45.120503652039325
1739209659.2410502;-32.816014438256545
1739209659.2410555;-38.13080360867914
1739209659.241061;-45.120503652039325
1739209659.2410662;-45.120503652039325
1739209659.2410717;-38.13080360867914
1739209659.2410772;-38.13080360867914
1739209659.2410824;-28.21854285175415
1739209659.241088;-38.13080360867914
1739209659.2410932;-45.120503652039325
1739209659.2410986;-38.13080360867914
1739209659.241104;-35.57807855764607
1739209659.2411094;-33.981070128970906
1739209659.2411146;-35.57807855764607
1739209659.24112;-38.13080360867914
1739209659.2411253;-33.981070128970956
1739209659.2411308;-45.120503652039325
1739209659.241136;-38.13080360867914
1739209659.2411416;-45.120503652039325
1739209659.2411468;-45.120503652039325
1739209659.2411523;-45.120503652039325
1739209659.2411578;-32.816014438256545
1739209659.241163;-38.13080360867914
1739209659.2411685;-33.981070128970906
1739209659.2411737;-35.57807855764607
1739209659.2411792;-38.13080360867914
1739209659.2411845;-38.13080360867914
1739209659.24119;-45.120503652039325
1739209659.2411952;-45.120503652039325
1739209659.2412007;-38.13080360867914
1739209659.241206;-38.13080360867914
1739209659.2412114;-45.120503652039325
1739209659.2412167;-45.120503652039325
1739209659.2412221;-45.120503652039325
1739209659.2412274;-45.120503652039325
1739209659.2412329;-38.13080360867914
1739209659.2412384;-35.57807855764607
1739209659.2412436;-35.57807855764607
1739209659.241249;-35.57807855764607
1739209659.2412543;-38.13080360867914
1739209659.2412598;-45.120503652039325
1739209659.241265;-45.120503652039325
1739209659.2412705;-45.120503652039325
1739209659.2412758;-45.120503652039325
1739209659.2412813;-45.120503652039325
1739209659.2412865;-45.120503652039325
1739209659.241292;-45.120503652039325
1739209659.2412972;-38.13080360867914
1739209659.2413027;-38.13080360867914
1739209659.241308;-45.120503652039325
1739209659.2413135;-38.13080360867914
1739209659.241319;-31.141103565318893
1739209659.2413242;-38.13080360867914
1739209659.2413297;-45.120503652039325
1739209659.241335;-38.13080360867914
1739209659.2413404;-35.57807855764607
1739209659.2413456;-45.120503652039325
1739209659.2413511;-45.120503652039325
1739209659.2413564;-38.13080360867914
1739209659.2413619;-38.13080360867914
1739209659.241367;-45.120503652039325
1739209659.2413726;-45.120503652039325
1739209659.2413778;-38.13080360867914
1739209659.2413833;-32.816014438256545
1739209659.2413886;-38.13080360867914
1739209659.241394;-45.120503652039325
1739209659.2413995;-45.120503652039325
1739209659.2414048;-38.13080360867914
1739209659.2414103;-33.981070128970906
1739209659.2414155;-38.13080360867914
1739209659.241421;-38.13080360867914
1739209659.2414262;-38.13080360867914
1739209659.2414317;-45.120503652039325
1739209659.241437;-38.13080360867914
1739209659.2414424;-38.13080360867914
1739209659.2414477;-38.13080360867914
1739209659.2414532;-38.13080360867914
1739209659.2414584;-38.13080360867914
1739209659.241464;-38.13080360867914
1739209659.2414691;-38.13080360867914
1739209659.2414746;-35.57807855764607
1739209659.24148;-38.13080360867914
1739209659.2414854;-45.120503652039325
1739209659.2414908;-35.57807855764607
1739209659.241496;-35.57807855764607
1739209659.2415016;-45.120503652039325
1739209659.2415068;-38.13080360867914
1739209659.2415123;-38.13080360867914
1739209659.2415175;-45.120503652039325
1739209659.241523;-45.120503652039325
1739209659.2415283;-32.816014438256545
1739209659.2415338;-35.57807855764607
1739209659.241539;-33.981070128970906
1739209659.2415445;-45.120503652039325
1739209659.2415497;-45.120503652039325
1739209659.2415552;-35.57807855764607
1739209659.2415607;-45.120503652039325
1739209659.241566;-38.13080360867914
1739209659.2415714;-45.120503652039325
1739209659.2415767;-38.13080360867914
1739209659.2415822;-38.13080360867914
1739209659.2415874;-38.13080360867914
1739209659.241593;-38.13080360867914
1739209659.2415981;-45.120503652039325
1739209659.2416036;-38.13080360867914
1739209659.2416089;-35.57807855764607
1739209659.2416143;-38.13080360867914
1739209659.2416196;-45.120503652039325
1739209659.241625;-38.13080360867914
1739209659.2416303;-38.13080360867914
1739209659.2416358;-45.120503652039325
1739209659.2416413;-45.120503652039325
1739209659.2416465;-45.120503652039325
1739209659.241652;-38.13080360867914
1739209659.2416573;-38.13080360867914
1739209659.2416627;-45.120503652039325
1739209659.241668;-38.13080360867914
1739209659.2416735;-45.120503652039325
1739209659.2416787;-38.13080360867914
1739209659.2416842;-45.120503652039325
1739209659.2416894;-33.981070128970906
1739209659.241695;-31.141103565318915
1739209659.2417002;-38.13080360867914
1739209659.2417057;-38.13080360867914
1739209659.241711;-38.13080360867914
1739209659.2417164;-32.816014438256545
1739209659.2417219;-45.120503652039325
1739209659.241727;-45.120503652039325
1739209659.2417326;-45.120503652039325
1739209659.2417378;-45.120503652039325
1739209659.2417433;-38.13080360867914
1739209659.2417486;-45.120503652039325
1739209659.241754;-45.120503652039325
1739209659.2417593;-45.120503652039325
1739209659.2417648;-38.13080360867914
1739209659.24177;-45.120503652039325
1739209659.2417755;-45.120503652039325
1739209659.2417808;-35.57807855764607
1739209659.2417862;-38.13080360867914
1739209659.2417915;-45.120503652039325
1739209659.241797;-38.13080360867914
1739209659.2418025;-35.57807855764607
1739209659.2418077;-38.13080360867914
1739209659.2418132;-45.120503652039325
1739209659.2418184;-45.120503652039325
1739209659.241824;-45.120503652039325
1739209659.2418292;-45.120503652039325
1739209659.2418346;-45.120503652039325
1739209659.24184;-45.120503652039325
1739209659.2418454;-45.120503652039325
1739209659.2418506;-38.13080360867914
1739209659.241856;-32.816014438256545
1739209659.2418613;-45.120503652039325
1739209659.2418668;-38.13080360867914
1739209659.241872;-38.13080360867914
1739209659.2418776;-45.120503652039325
1739209659.241883;-45.120503652039325
1739209659.2418883;-45.120503652039325
1739209659.2418938;-45.120503652039325
1739209659.241899;-45.120503652039325
1739209659.2419045;-38.13080360867914
1739209659.2419097;-27.8777449560314
1739209659.2419152;-38.13080360867914
1739209659.2419205;-45.120503652039325
1739209659.241926;-45.120503652039325
1739209659.2419312;-35.57807855764607
1739209659.2419367;-38.13080360867914
1739209659.241942;-45.120503652039325
1739209659.2419474;-45.120503652039325
1739209659.2419527;-38.13080360867914
1739209659.2419581;-45.120503652039325
1739209659.2419636;-45.120503652039325
1739209659.2419689;-45.120503652039325
1739209659.2419744;-45.120503652039325
1739209659.2419796;-45.120503652039325
1739209659.241985;-35.57807855764607
1739209659.2419903;-45.120503652039325
1739209659.2419958;-35.57807855764607
1739209659.242001;-38.13080360867914
1739209659.2420065;-45.120503652039325
1739209659.2420118;-38.13080360867914
1739209659.2420173;-38.13080360867914
1739209659.2420225;-45.120503652039325
1739209659.242028;-45.120503652039325
1739209659.2420332;-33.981070128970906
1739209659.2420387;-32.816014438256545
1739209659.2420442;-35.57807855764607
1739209659.2420495;-38.13080360867914
1739209659.242055;-33.981070128970906
1739209659.2420602;-35.57807855764607
1739209659.2420657;-35.57807855764607
1739209659.242071;-45.120503652039325
1739209659.2420764;-38.13080360867914
1739209659.2420816;-38.13080360867914
1739209659.2420871;-45.120503652039325
1739209659.2420924;-35.57807855764607
1739209659.2420979;-38.13080360867914
1739209659.242103;-45.120503652039325
1739209659.2421086;-45.120503652039325
1739209659.2421138;-45.120503652039325
1739209659.2421193;-38.13080360867914
1739209659.2421248;-27.8777449560314
1739209659.24213;-31.141103565318915
1739209659.2421355;-45.120503652039325
1739209659.2421408;-38.13080360867914
1739209659.2421463;-31.141103565318893
1739209659.2421515;-38.13080360867914
1739209659.242157;-45.120503652039325
1739209659.2421622;-45.120503652039325
1739209659.2421677;-38.13080360867914
1739209659.242173;-45.120503652039325
1739209659.2421784;-38.13080360867914
1739209659.2421837;-45.120503652039325
1739209659.2421892;-45.120503652039325
1739209659.2421944;-38.13080360867914
1739209659.2422;-45.120503652039325
1739209659.2422054;-38.13080360867914
1739209659.2422106;-26.991370085610722
1739209659.242216;-31.141103565318915
1739209659.2422214;-45.120503652039325
1739209659.2422268;-45.120503652039325
1739209659.242232;-33.981070128970906
1739209659.2422376;-38.13080360867914
1739209659.2422428;-45.120503652039325
1739209659.2422483;-38.13080360867914
1739209659.2422535;-38.13080360867914
1739209659.242259;-38.13080360867914
1739209659.2422643;-33.981070128970906
1739209659.2422698;-45.120503652039325
1739209659.242275;-45.120503652039325
1739209659.2422805;-45.120503652039325
1739209659.223125;-38.13080360867914
1739209659.2231307;-38.13080360867914
1739209659.2231364;-45.120503652039325
1739209659.2231424;-45.120503652039325
1739209659.223148;-38.13080360867914
1739209659.2231538;-28.992665084841942
1739209659.2231596;-33.981070128970906
1739209659.2231653;-45.120503652039325
1739209659.223171;-45.120503652039325
1739209659.2231767;-38.13080360867914
1739209659.2231824;-32.816014438256545
1739209659.2231884;-38.13080360867914
1739209659.2231941;-45.120503652039325
1739209659.2231998;-38.13080360867914
1739209659.2232056;-45.120503652039325
1739209659.2232113;-38.13080360867914
1739209659.223217;-45.120503652039325
1739209659.2232227;-38.13080360867914
1739209659.2232285;-45.120503652039325
1739209659.2232344;-45.120503652039325
1739209659.2232401;-45.120503652039325
1739209659.2232459;-38.13080360867914
1739209659.2232516;-32.816014438256545
1739209659.2232573;-38.13080360867914
1739209659.223263;-45.120503652039325
1739209659.2232687;-38.13080360867914
1739209659.2232747;-29.438486411369333
1739209659.2232804;-32.816014438256545
1739209659.2232862;-45.120503652039325
1739209659.2232919;-38.13080360867914
1739209659.2232976;-38.13080360867914
1739209659.2233033;-38.13080360867914
1739209659.223309;-45.120503652039325
1739209659.2233148;-45.120503652039325
1739209659.2233207;-38.13080360867914
1739209659.2233264;-38.13080360867914
1739209659.2233322;-35.57807855764607
1739209659.223338;-45.120503652039325
1739209659.2233436;-32.816014438256545
1739209659.2233493;-38.13080360867914
1739209659.223355;-45.120503652039325
1739209659.2233608;-38.13080360867914
1739209659.2233667;-31.141103565318915
1739209659.2233725;-32.816014438256545
1739209659.2233782;-38.13080360867914
1739209659.223384;-45.120503652039325
1739209659.2233896;-45.120503652039325
1739209659.2233953;-45.120503652039325
1739209659.223401;-38.13080360867914
1739209659.2234068;-35.57807855764607
1739209659.2234128;-38.13080360867914
1739209659.2234185;-45.120503652039325
1739209659.2234242;-45.120503652039325
1739209659.22343;-45.120503652039325
1739209659.2234356;-32.816014438256545
1739209659.2234414;-45.120503652039325
1739209659.223447;-45.120503652039325
1739209659.223453;-38.13080360867914
1739209659.2234588;-38.13080360867914
1739209659.2234645;-33.981070128970906
1739209659.2234702;-45.120503652039325
1739209659.223476;-38.13080360867914
1739209659.2234817;-38.13080360867914
1739209659.2234874;-45.120503652039325
1739209659.223493;-45.120503652039325
1739209659.223499;-38.13080360867914
1739209659.2235048;-38.13080360867914
1739209659.2235105;-45.120503652039325
1739209659.2235162;-45.120503652039325
1739209659.223522;-45.120503652039325
1739209659.2235277;-33.981070128970906
1739209659.2235334;-33.981070128970906
1739209659.223539;-45.120503652039325
1739209659.223545;-38.13080360867914
1739209659.2235508;-33.981070128970906
1739209659.2235565;-33.981070128970906
1739209659.2235622;-45.120503652039325
1739209659.223568;-38.13080360867914
1739209659.2235737;-45.120503652039325
1739209659.2235794;-45.120503652039325
1739209659.2235854;-38.13080360867914
1739209659.223591;-45.120503652039325
1739209659.2235968;-38.13080360867914
1739209659.2236025;-38.13080360867914
1739209659.2236083;-38.13080360867914
1739209659.223614;-45.120503652039325
1739209659.2236197;-35.57807855764607
1739209659.2236254;-38.13080360867914
1739209659.2236314;-45.120503652039325
1739209659.223637;-45.120503652039325
1739209659.2236428;-38.13080360867914
1739209659.2236485;-31.141103565318915
1739209659.2236543;-45.120503652039325
1739209659.22366;-45.120503652039325
1739209659.2236657;-38.13080360867914
1739209659.2236714;-38.13080360867914
1739209659.2236774;-45.120503652039325
1739209659.223683;-38.13080360867914
1739209659.2236888;-38.13080360867914
1739209659.2236946;-30.49652367304973
1739209659.2237003;-45.120503652039325
1739209659.223706;-38.13080360867914
1739209659.2237117;-45.120503652039325
1739209659.2237177;-45.120503652039325
1739209659.2237234;-45.120503652039325
1739209659.2237291;-38.13080360867914
1739209659.2237349;-35.57807855764607
1739209659.2237406;-33.981070128970906
1739209659.2237463;-45.120503652039325
1739209659.223752;-38.13080360867914
1739209659.2237577;-45.120503652039325
1739209659.2237637;-38.13080360867914
1739209659.2237694;-45.120503652039325
1739209659.2237751;-38.13080360867914
1739209659.2237809;-38.13080360867914
1739209659.2237866;-33.981070128970906
1739209659.2237923;-38.13080360867914
1739209659.223798;-38.13080360867914
1739209659.2238038;-38.13080360867914
1739209659.2238097;-38.13080360867914
1739209659.2238154;-45.120503652039325
1739209659.2238212;-38.13080360867914
1739209659.223827;-35.57807855764607
1739209659.2238326;-38.13080360867914
1739209659.2238383;-45.120503652039325
1739209659.223844;-38.13080360867914
1739209659.2238498;-35.57807855764607
1739209659.2238557;-35.57807855764607
1739209659.2238615;-45.120503652039325
1739209659.2238672;-38.13080360867914
1739209659.223873;-33.981070128970906
1739209659.2238786;-31.14110356531892
1739209659.2238843;-38.13080360867914
1739209659.22389;-38.13080360867914
1739209659.223896;-38.13080360867914
1739209659.2239017;-38.13080360867914
1739209659.2239075;-45.120503652039325
1739209659.2239132;-38.13080360867914
1739209659.223919;-38.13080360867914
1739209659.2239246;-28.992665084841942
1739209659.2239304;-31.141103565318915
1739209659.223936;-38.13080360867914
1739209659.223942;-35.57807855764607
1739209659.2239478;-38.13080360867914
1739209659.2239535;-45.120503652039325
1739209659.2239592;-45.120503652039325
1739209659.223965;-38.13080360867914
1739209659.2239707;-38.13080360867914
1739209659.2239764;-45.120503652039325
1739209659.223982;-33.981070128970906
1739209659.223988;-45.120503652039325
1739209659.2239938;-45.120503652039325
1739209659.2239995;-45.120503652039325
1739209659.2240052;-38.13080360867914
1739209659.224011;-45.120503652039325
1739209659.2240167;-38.13080360867914
1739209659.2240224;-32.816014438256545
1739209659.2240283;-45.120503652039325
1739209659.224034;-45.120503652039325
1739209659.2240398;-45.120503652039325
1739209659.2240455;-45.120503652039325
1739209659.2240512;-45.120503652039325
1739209659.224057;-35.57807855764607
1739209659.2240627;-38.13080360867914
1739209659.2240684;-45.120503652039325
1739209659.2240744;-38.13080360867914
1739209659.22408;-45.120503652039325
1739209659.2240858;-38.13080360867914
1739209659.2240915;-35.57807855764607
1739209659.2240973;-45.120503652039325
1739209659.224103;-38.13080360867914
1739209659.2241087;-38.13080360867914
1739209659.2241144;-45.120503652039325
1739209659.2241204;-38.13080360867914
1739209659.224126;-45.120503652039325
1739209659.2241318;-45.120503652039325
1739209659.2241375;-38.13080360867914
1739209659.2241433;-45.120503652039325
1739209659.224149;-45.120503652039325
1739209659.2241547;-33.981070128970906
1739209659.2241607;-32.816014438256545
1739209659.2241664;-45.120503652039325
1739209659.224172;-45.120503652039325
1739209659.2241778;-35.57807855764607
1739209659.2241836;-38.13080360867914
1739209659.2241893;-45.120503652039325
1739209659.224195;-38.13080360867914
1739209659.2242007;-45.120503652039325
1739209659.2242067;-38.13080360867914
1739209659.2242124;-38.13080360867914
1739209659.2242181;-45.120503652039325
1739209659.2242239;-45.120503652039325
1739209659.2242296;-38.13080360867914
1739209659.2242353;-33.981070128970906
1739209659.224241;-35.57807855764607
1739209659.2242467;-38.13080360867914
1739209659.2242527;-33.981070128970906
1739209659.2242584;-45.120503652039325
1739209659.2242641;-38.13080360867914
