CAN Message; 0x39:051e0933d41b336c
1739209757.6668954;-38.13080360867914
1739209757.6668985;-33.981070128970906
1739209757.6669018;-38.13080360867914
1739209757.666905;-38.13080360867914
1739209757.6669083;-45.120503652039325
1739209757.6669114;-35.57807855764607
1739209757.6669145;-38.13080360867914
1739209757.6669178;-45.120503652039325
1739209757.666921;-33.981070128970906
1739209757.6669242;-27.267205301931607
1739209757.6669273;-38.13080360867914
1739209757.6669307;-45.120503652039325
1739209757.6669338;-38.13080360867914
1739209757.6669369;-38.13080360867914
1739209757.6669402;-38.13080360867914
1739209757.6669433;-45.120503652039325
1739209757.6669466;-38.13080360867914
1739209757.6669497;-32.816014438256545
1739209757.666953;-35.57807855764607
1739209757.6669562;-45.120503652039325
1739209757.6669595;-45.120503652039325
1739209757.6669626;-38.13080360867914
1739209757.6669657;-38.13080360867914
1739209757.666969;-45.120503652039325
1739209757.6669722;-38.13080360867914
1739209757.6669755;-35.57807855764607
1739209757.6669786;-30.49652367304973
1739209757.666982;-45.120503652039325
1739209757.666985;-45.120503652039325
1739209757.6669884;-45.120503652039325
1739209757.6669915;-38.13080360867914
1739209757.6669946;-45.120503652039325
1739209757.666998;-45.120503652039325
1739209757.667001;-32.816014438256545
1739209757.6670043;-38.13080360867914
1739209757.6670074;-45.120503652039325
1739209757.6670108;-45.120503652039325
1739209757.667014;-33.981070128970906
1739209757.667017;-38.13080360867914
1739209757.6670203;-38.13080360867914
1739209757.6670234;-45.120503652039325
1739209757.6670268;-38.13080360867914
1739209757.6670299;-45.120503652039325
1739209757.6670332;-45.120503652039325
1739209757.6670363;-45.120503652039325
1739209757.6670396;-33.981070128970906
1739209757.6670427;-32.816014438256545
1739209757.6670458;-45.120503652039325
1739209757.6670492;-45.120503652039325
1739209757.6670523;-33.981070128970906
1739209757.6670556;-45.120503652039325
1739209757.6670587;-38.13080360867914
1739209757.667062;-35.57807855764607
1739209757.6670651;-45.120503652039325
1739209757.6670682;-45.120503652039325
1739209757.6670716;-35.57807855764607
1739209757.6670747;-35.57807855764607
1739209757.667078;-38.13080360867914
1739209757.667081;-38.13080360867914
1739209757.6670845;-35.57807855764607
1739209757.6670876;-38.13080360867914
1739209757.667091;-38.13080360867914
1739209757.667094;-32.816014438256545
1739209757.667097;-45.120503652039325
1739209757.6671004;-45.120503652039325
1739209757.6671035;-45.120503652039325
1739209757.6671069;-38.13080360867914
1739209757.66711;-45.120503652039325
1739209757.6671133;-45.120503652039325
1739209757.6671164;-45.120503652039325
1739209757.6671195;-45.120503652039325
1739209757.6671228;-45.120503652039325
1739209757.667126;-45.120503652039325
1739209757.6671293;-45.120503652039325
1739209757.6671324;-45.120503652039325
1739209757.6671357;-35.57807855764607
1739209757.6671388;-38.13080360867914
1739209757.6671422;-38.13080360867914
1739209757.6671453;-38.13080360867914
1739209757.6671484;-38.13080360867914
1739209757.6671517;-45.120503652039325
1739209757.6671548;-35.57807855764607
1739209757.6671581;-35.57807855764607
1739209757.6671612;-45.120503652039325
1739209757.6671646;-38.13080360867914
1739209757.6671677;-45.120503652039325
1739209757.6671708;-45.120503652039325
1739209757.667174;-45.120503652039325
1739209757.6671772;-38.13080360867914
1739209757.6671805;-45.120503652039325
1739209757.6671836;-45.120503652039325
1739209757.667187;-38.13080360867914
1739209757.66719;-45.120503652039325
1739209757.6671934;-38.13080360867914
1739209757.6671965;-38.13080360867914
1739209757.6671996;-38.13080360867914
1739209757.667203;-45.120503652039325
1739209757.667206;-38.13080360867914
1739209757.6672094;-32.816014438256545
1739209757.6672125;-35.57807855764607
1739209757.6672158;-32.816014438256545
1739209757.667219;-45.120503652039325
1739209757.6672223;-38.13080360867914
1739209757.6672254;-35.57807855764607
1739209757.6672285;-45.120503652039325
1739209757.6672318;-45.120503652039325
1739209757.667235;-45.120503652039325
1739209757.6672382;-45.120503652039325
1739209757.6672413;-45.120503652039325
1739209757.6672447;-35.57807855764607
1739209757.6672478;-38.13080360867914
1739209757.6672509;-45.120503652039325
1739209757.6614084;-38.13080360867914
1739209757.6614168;-45.120503652039325
1739209757.661425;-38.13080360867914
1739209757.6614337;-45.120503652039325
1739209757.661442;-38.13080360867914
1739209757.6614504;-45.120503652039325
1739209757.661459;-45.120503652039325
1739209757.6614673;-38.13080360867914
1739209757.6614757;-45.120503652039325
1739209757.6614842;-45.120503652039325
1739209757.6614926;-38.13080360867914
1739209757.6615012;-32.816014438256545
1739209757.6615095;-45.120503652039325
1739209757.6615179;-45.120503652039325
1739209757.6615264;-45.120503652039325
1739209757.6615348;-38.13080360867914
1739209757.6615431;-32.816014438256545
1739209757.6615517;-35.57807855764607
1739209757.66156;-38.13080360867914
1739209757.6615684;-45.120503652039325
1739209757.661577;-45.120503652039325
1739209757.6615853;-45.120503652039325
1739209757.661594;-38.13080360867914
1739209757.6616023;-45.120503652039325
1739209757.6616106;-45.120503652039325
1739209757.6616192;-45.120503652039325
1739209757.6616275;-45.120503652039325
1739209757.6616359;-27.267205301931607
1739209757.6616445;-38.13080360867914
1739209757.6616528;-45.120503652039325
1739209757.6616611;-45.120503652039325
1739209757.6616697;-32.816014438256545
1739209757.661678;-38.13080360867914
1739209757.6616864;-45.120503652039325
1739209757.661695;-38.13080360867914
1739209757.6617033;-35.57807855764607
1739209757.661712;-38.13080360867914
1739209757.6617203;-38.13080360867914
1739209757.6617286;-38.13080360867914
1739209757.6617372;-45.120503652039325
1739209757.6617455;-38.13080360867914
1739209757.661754;-35.57807855764607
1739209757.6617625;-38.13080360867914
1739209757.6617708;-35.57807855764607
1739209757.6617792;-45.120503652039325
1739209757.6617877;-45.120503652039325
1739209757.661796;-38.13080360867914
1739209757.6618047;-45.120503652039325
1739209757.661813;-33.981070128970906
1739209757.6618214;-38.13080360867914
1739209757.66183;-38.13080360867914
1739209757.6618383;-38.13080360867914
1739209757.6618466;-32.816014438256545
1739209757.6618552;-38.13080360867914
1739209757.6618636;-45.120503652039325
1739209757.661872;-45.120503652039325
1739209757.6618805;-33.981070128970906
1739209757.6618888;-38.13080360867914
1739209757.6618972;-38.13080360867914
1739209757.6619058;-38.13080360867914
1739209757.661914;-45.120503652039325
1739209757.6619227;-38.13080360867914
1739209757.661931;-45.120503652039325
1739209757.6619394;-45.120503652039325
1739209757.661948;-45.120503652039325
1739209757.6619563;-45.120503652039325
1739209757.6619647;-45.120503652039325
1739209757.6619732;-38.13080360867914
1739209757.6619816;-35.57807855764607
1739209757.66199;-38.13080360867914
1739209757.6619985;-45.120503652039325
1739209757.6620069;-45.120503652039325
1739209757.6620154;-38.13080360867914
1739209757.6620238;-38.13080360867914
1739209757.6620321;-38.13080360867914
1739209757.6620407;-45.120503652039325
1739209757.662049;-38.13080360867914
1739209757.6620574;-38.13080360867914
1739209757.662066;-38.13080360867914
1739209757.6620743;-45.120503652039325
1739209757.6620827;-45.120503652039325
1739209757.6620913;-38.13080360867914
1739209757.6620996;-33.981070128970906
1739209757.662108;-38.13080360867914
1739209757.6621165;-45.120503652039325
1739209757.6621249;-45.120503652039325
1739209757.6621335;-45.120503652039325
1739209757.6621418;-35.57807855764607
1739209757.6621501;-45.120503652039325
1739209757.6621587;-45.120503652039325
1739209757.662167;-38.13080360867914
1739209757.6621754;-38.13080360867914
1739209757.662184;-38.13080360867914
1739209757.6621923;-38.13080360867914
1739209757.6622007;-45.120503652039325
1739209757.6622093;-38.13080360867914
1739209757.6622176;-38.13080360867914
1739209757.662226;-38.13080360867914
1739209757.6622345;-45.120503652039325
1739209757.662243;-45.120503652039325
1739209757.6622515;-45.120503652039325
1739209757.6622598;-38.13080360867914
1739209757.6622682;-45.120503652039325
1739209757.6622767;-38.13080360867914
1739209757.662285;-38.13080360867914
1739209757.6622934;-45.120503652039325
1739209757.662302;-45.120503652039325
1739209757.6623104;-45.120503652039325
1739209757.6623187;-32.816014438256545
1739209757.6623273;-38.13080360867914
1739209757.6623356;-45.120503652039325
1739209757.6623442;-45.120503652039325
1739209757.6623526;-38.13080360867914
1739209757.662361;-35.57807855764607
1739209757.6623695;-45.120503652039325
1739209757.6623778;-45.120503652039325
1739209757.6623862;-45.120503652039325
1739209757.6623948;-31.141103565318915
1739209757.662403;-45.120503652039325
1739209757.6624115;-38.13080360867914
1739209757.66242;-45.120503652039325
1739209757.6624284;-45.120503652039325
1739209757.6624367;-38.13080360867914
1739209757.6624453;-38.13080360867914
1739209757.6624537;-38.13080360867914
1739209757.6624622;-45.120503652039325
1739209757.6624706;-45.120503652039325
1739209757.662479;-38.13080360867914
1739209757.6624875;-35.57807855764607
1739209757.6624959;-45.120503652039325
1739209757.6625042;-38.13080360867914
1739209757.6625128;-45.120503652039325
1739209757.6625211;-29.438486411369333
1739209757.6625295;-32.816014438256545
1739209757.662538;-45.120503652039325
1739209757.6625464;-38.13080360867914
1739209757.6625547;-45.120503652039325
1739209757.6625633;-45.120503652039325
1739209757.6625717;-45.120503652039325
1739209757.6625803;-45.120503652039325
1739209757.6625886;-45.120503652039325
1739209757.662597;-45.120503652039325
1739209757.6626055;-38.13080360867914
1739209757.6626139;-45.120503652039325
1739209757.6626222;-45.120503652039325
1739209757.6626308;-33.981070128970906
1739209757.6626391;-38.13080360867914
1739209757.6626475;-45.120503652039325
1739209757.662656;-29.438486411369333
1739209757.6626644;-31.141103565318893
1739209757.662673;-45.120503652039325
1739209757.6626813;-45.120503652039325
1739209757.6626897;-30.49652367304973
1739209757.6626983;-35.57807855764607
1739209757.6627066;-38.13080360867914
1739209757.662715;-38.13080360867914
1739209757.6627235;-38.13080360867914
1739209757.662732;-32.816014438256545
1739209757.6627402;-45.120503652039325
1739209757.6627488;-45.120503652039325
1739209757.6627572;-45.120503652039325
1739209757.6627655;-38.13080360867914
1739209757.662774;-45.120503652039325
1739209757.6627824;-45.120503652039325
1739209757.662791;-45.120503652039325
1739209757.6627994;-45.120503652039325
1739209757.6628077;-45.120503652039325
1739209757.6628163;-45.120503652039325
1739209757.6628246;-45.120503652039325
1739209757.6678007;-35.57807855764607
1739209757.6678057;-38.13080360867914
1739209757.6678107;-45.120503652039325
1739209757.6678154;-33.981070128970906
1739209757.6678205;-45.120503652039325
1739209757.6678255;-45.120503652039325
1739209757.6678305;-45.120503652039325
1739209757.6678355;-45.120503652039325
1739209757.6678405;-45.120503652039325
1739209757.6678455;-45.120503652039325
1739209757.6678503;-38.13080360867914
1739209757.6678553;-38.13080360867914
1739209757.6678603;-38.13080360867914
1739209757.6678653;-38.13080360867914
1739209757.6678703;-38.13080360867914
1739209757.6678753;-38.13080360867914
1739209757.6678803;-33.981070128970906
1739209757.667885;-45.120503652039325
1739209757.66789;-45.120503652039325
1739209757.667895;-38.13080360867914
1739209757.6679;-35.57807855764607
1739209757.667905;-45.120503652039325
1739209757.66791;-45.120503652039325
1739209757.667915;-35.57807855764607
1739209757.66792;-38.13080360867914
1739209757.667925;-38.13080360867914
1739209757.66793;-32.816014438256545
1739209757.667935;-38.13080360867914
1739209757.66794;-38.13080360867914
1739209757.667945;-38.13080360867914
1739209757.66795;-38.13080360867914
1739209757.667955;-45.120503652039325
1739209757.6679597;-38.13080360867914
1739209757.6679647;-45.120503652039325
1739209757.6679697;-45.120503652039325
1739209757.6679747;-38.13080360867914
1739209757.6679797;-38.13080360867914
1739209757.6679847;-45.120503652039325
1739209757.6679897;-45.120503652039325
1739209757.6679945;-38.13080360867914
1739209757.6679995;-45.120503652039325
1739209757.6680045;-38.13080360867914
1739209757.6680095;-45.120503652039325
1739209757.6680145;-45.120503652039325
1739209757.6680195;-38.13080360867914
1739209757.6680245;-38.13080360867914
1739209757.6680293;-35.57807855764607
1739209757.6680343;-38.13080360867914
1739209757.6680393;-45.120503652039325
1739209757.6680443;-45.120503652039325
1739209757.6680493;-45.120503652039325
1739209757.6680543;-35.57807855764607
1739209757.6680593;-38.13080360867914
1739209757.668064;-38.13080360867914
1739209757.6680691;-38.13080360867914
1739209757.6680741;-38.13080360867914
1739209757.6680791;-38.13080360867914
1739209757.6680841;-45.120503652039325
1739209757.6680892;-33.981070128970906
1739209757.6680942;-38.13080360867914
1739209757.668099;-45.120503652039325
1739209757.668104;-45.120503652039325
1739209757.668109;-45.120503652039325
1739209757.668114;-45.120503652039325
1739209757.668119;-38.13080360867914
1739209757.668124;-38.13080360867914
1739209757.668129;-38.13080360867914
1739209757.668134;-38.13080360867914
1739209757.6681387;-38.13080360867914
1739209757.6681437;-38.13080360867914
1739209757.6681488;-33.981070128970906
1739209757.6681538;-45.120503652039325
1739209757.6681588;-45.120503652039325
1739209757.6681638;-38.13080360867914
1739209757.6681688;-38.13080360867914
1739209757.6681736;-38.13080360867914
1739209757.6681786;-45.120503652039325
1739209757.6681836;-45.120503652039325
1739209757.6681886;-45.120503652039325
1739209757.6681936;-38.13080360867914
1739209757.6681986;-38.13080360867914
1739209757.6682036;-38.13080360867914
1739209757.6682084;-38.13080360867914
1739209757.6682134;-33.981070128970906
1739209757.6682184;-38.13080360867914
1739209757.6682234;-38.13080360867914
1739209757.6682284;-38.13080360867914
1739209757.6682334;-35.57807855764607
1739209757.6682384;-45.120503652039325
1739209757.6682432;-45.120503652039325
1739209757.6682482;-45.120503652039325
1739209757.6682532;-45.120503652039325
1739209757.6682582;-45.120503652039325
1739209757.6682632;-35.57807855764607
1739209757.6682682;-38.13080360867914
1739209757.6682732;-45.120503652039325
1739209757.668278;-38.13080360867914
1739209757.668283;-45.120503652039325
1739209757.668288;-38.13080360867914
1739209757.668293;-31.141103565318915
1739209757.668298;-35.57807855764607
1739209757.668303;-38.13080360867914
1739209757.668308;-38.13080360867914
1739209757.6683128;-33.981070128970906
1739209757.6683178;-38.13080360867914
1739209757.6683228;-38.13080360867914
1739209757.6683278;-38.13080360867914
1739209757.6683328;-33.981070128970906
1739209757.6683378;-45.120503652039325
1739209757.6683428;-45.120503652039325
1739209757.6683476;-45.120503652039325
1739209757.6683526;-38.13080360867914
1739209757.6683576;-38.13080360867914
1739209757.6683626;-38.13080360867914
1739209757.6683676;-38.13080360867914
1739209757.6683726;-45.120503652039325
1739209757.6683776;-45.120503652039325
1739209757.6683826;-38.13080360867914
1739209757.6683874;-38.13080360867914
1739209757.6683924;-38.13080360867914
1739209757.6683974;-35.57807855764607
1739209757.6684024;-45.120503652039325
1739209757.6684074;-45.120503652039325
1739209757.6684124;-33.981070128970906
1739209757.6684175;-35.57807855764607
1739209757.6684222;-45.120503652039325
1739209757.6684272;-45.120503652039325
1739209757.6684322;-45.120503652039325
1739209757.6684372;-45.120503652039325
1739209757.6684422;-45.120503652039325
1739209757.6684473;-45.120503652039325
1739209757.6684523;-33.981070128970956
1739209757.668457;-38.13080360867914
1739209757.668462;-38.13080360867914
1739209757.668467;-45.120503652039325
1739209757.668472;-45.120503652039325
1739209757.668477;-38.13080360867914
1739209757.668482;-38.13080360867914
1739209757.668487;-45.120503652039325
1739209757.6684918;-26.991370085610722
1739209757.6684968;-31.141103565318893
1739209757.6685019;-45.120503652039325
1739209757.6685069;-45.120503652039325
1739209757.6685119;-32.816014438256545
1739209757.6685169;-35.57807855764607
1739209757.668522;-45.120503652039325
1739209757.6685266;-35.57807855764607
1739209757.6685317;-33.981070128970956
1739209757.6685367;-38.13080360867914
1739209757.6685417;-38.13080360867914
1739209757.6685467;-45.120503652039325
1739209757.6685517;-45.120503652039325
1739209757.6685567;-45.120503652039325
1739209757.6685615;-45.120503652039325
1739209757.6685665;-45.120503652039325
1739209757.6685715;-32.816014438256545
1739209757.6685765;-38.13080360867914
1739209757.6685815;-35.57807855764607
1739209757.6685865;-35.57807855764607
1739209757.6685915;-33.981070128970906
1739209757.6685965;-38.13080360867914
1739209757.6686013;-45.120503652039325
1739209757.6686063;-45.120503652039325
1739209757.6686113;-38.13080360867914
1739209757.6686163;-35.57807855764607
1739209757.6686213;-38.13080360867914
1739209757.6686263;-38.13080360867914
1739209757.6686313;-38.13080360867914
1739209757.668636;-35.57807855764607
1739209757.668641;-38.13080360867914
1739209757.668646;-35.57807855764607
1739209757.668651;-45.120503652039325
1739209757.668656;-45.120503652039325
1739209757.668661;-38.13080360867914
1739209757.6686661;-45.120503652039325
1739209757.668671;-45.120503652039325
1739209757.668676;-45.120503652039325
1739209757.668681;-45.120503652039325
1739209757.668686;-45.120503652039325
1739209757.668691;-32.816014438256545
1739209757.668696;-31.141103565318893
1739209757.668701;-45.120503652039325
1739209757.6687057;-38.13080360867914
1739209757.6687107;-35.57807855764607
1739209757.6687157;-35.57807855764607
1739209757.6687207;-38.13080360867914
1739209757.6687257;-35.57807855764607
1739209757.6687307;-45.120503652039325
1739209757.6687357;-45.120503652039325
1739209757.6687405;-32.816014438256545
1739209757.6687455;-38.13080360867914
1739209757.6687505;-45.120503652039325
1739209757.6687555;-45.120503652039325
1739209757.6687605;-38.13080360867914
1739209757.6687655;-45.120503652039325
1739209757.6687706;-32.816014438256545
1739209757.6687753;-29.438486411369333
1739209757.6687803;-38.13080360867914
1739209757.6687853;-45.120503652039325
1739209757.6687903;-45.120503652039325
1739209757.6687953;-38.13080360867914
1739209757.6688004;-45.120503652039325
1739209757.6688054;-45.120503652039325
1739209757.6688104;-45.120503652039325
1739209757.6688151;-33.981070128970956
1739209757.6688201;-38.13080360867914
1739209757.6688251;-38.13080360867914
1739209757.6688302;-45.120503652039325
1739209757.6688352;-45.120503652039325
1739209757.6688402;-35.57807855764607
1739209757.6688452;-45.120503652039325
1739209757.66885;-38.13080360867914
1739209757.668855;-33.981070128970906
1739209757.66886;-45.120503652039325
1739209757.6672542;-38.13080360867914
1739209757.6672573;-38.13080360867914
1739209757.6672606;-33.981070128970906
1739209757.6672637;-38.13080360867914
1739209757.667267;-45.120503652039325
1739209757.6672702;-45.120503652039325
1739209757.6672735;-38.13080360867914
1739209757.6672766;-38.13080360867914
1739209757.6672797;-45.120503652039325
1739209757.667283;-45.120503652039325
1739209757.6672862;-38.13080360867914
1739209757.6672895;-45.120503652039325
1739209757.6672926;-45.120503652039325
1739209757.667296;-32.816014438256545
1739209757.667299;-33.981070128970906
1739209757.6673021;-45.120503652039325
1739209757.6673055;-38.13080360867914
1739209757.6673086;-38.13080360867914
1739209757.667312;-33.981070128970906
1739209757.667315;-38.13080360867914
1739209757.6673183;-38.13080360867914
1739209757.6673214;-45.120503652039325
1739209757.6673248;-38.13080360867914
1739209757.667328;-38.13080360867914
1739209757.667331;-45.120503652039325
1739209757.6673343;-38.13080360867914
1739209757.6673374;-38.13080360867914
1739209757.6673408;-45.120503652039325
1739209757.6673439;-38.13080360867914
1739209757.6673472;-38.13080360867914
1739209757.6673503;-45.120503652039325
1739209757.6673534;-45.120503652039325
1739209757.6673567;-45.120503652039325
1739209757.6673598;-45.120503652039325
1739209757.6673632;-38.13080360867914
1739209757.6673663;-45.120503652039325
1739209757.6673696;-38.13080360867914
1739209757.6673727;-38.13080360867914
1739209757.667376;-33.981070128970906
1739209757.6673791;-45.120503652039325
1739209757.6673822;-45.120503652039325
1739209757.6673856;-38.13080360867914
1739209757.6673887;-38.13080360867914
1739209757.667392;-38.13080360867914
1739209757.667395;-38.13080360867914
1739209757.6673985;-33.981070128970906
1739209757.6674016;-38.13080360867914
1739209757.667405;-45.120503652039325
1739209757.667408;-45.120503652039325
1739209757.667411;-45.120503652039325
1739209757.6674144;-38.13080360867914
1739209757.6674175;-33.981070128970906
1739209757.6674209;-45.120503652039325
1739209757.667424;-45.120503652039325
1739209757.6674273;-38.13080360867914
1739209757.6674304;-35.57807855764607
1739209757.6674335;-45.120503652039325
1739209757.6674368;-38.13080360867914
1739209757.66744;-38.13080360867914
1739209757.6674433;-33.981070128970906
1739209757.6674464;-38.13080360867914
1739209757.6674497;-45.120503652039325
1739209757.6674528;-45.120503652039325
1739209757.6674562;-45.120503652039325
1739209757.6674592;-38.13080360867914
1739209757.6674623;-45.120503652039325
1739209757.6674657;-33.981070128970906
1739209757.6674688;-31.141103565318915
1739209757.6674721;-38.13080360867914
1739209757.6674752;-45.120503652039325
1739209757.6674786;-45.120503652039325
1739209757.6674817;-38.13080360867914
1739209757.6674848;-38.13080360867914
1739209757.667488;-45.120503652039325
1739209757.6674912;-45.120503652039325
1739209757.6674945;-32.816014438256545
1739209757.6674976;-38.13080360867914
1739209757.667501;-45.120503652039325
1739209757.667504;-45.120503652039325
1739209757.6675074;-35.57807855764607
1739209757.6675105;-38.13080360867914
1739209757.6675136;-38.13080360867914
1739209757.667517;-33.981070128970906
1739209757.66752;-27.267205301931607
1739209757.6675234;-38.13080360867914
1739209757.6675265;-45.120503652039325
1739209757.6675298;-38.13080360867914
1739209757.667533;-33.981070128970906
1739209757.667536;-45.120503652039325
1739209757.6675394;-45.120503652039325
1739209757.6675425;-38.13080360867914
1739209757.6675458;-32.81601443825658
1739209757.667549;-35.57807855764607
1739209757.6675522;-38.13080360867914
1739209757.6675553;-45.120503652039325
1739209757.6675587;-45.120503652039325
1739209757.6675618;-45.120503652039325
1739209757.6675649;-38.13080360867914
1739209757.6675682;-38.13080360867914
1739209757.6675713;-31.141103565318915
1739209757.6675746;-45.120503652039325
1739209757.6675777;-45.120503652039325
1739209757.667581;-38.13080360867914
1739209757.6675842;-38.13080360867914
1739209757.6675873;-45.120503652039325
1739209757.6675906;-45.120503652039325
1739209757.6675937;-45.120503652039325
1739209757.667597;-45.120503652039325
1739209757.6676002;-45.120503652039325
1739209757.6676035;-38.13080360867914
1739209757.6676066;-45.120503652039325
1739209757.66761;-45.120503652039325
1739209757.667613;-45.120503652039325
1739209757.6676161;-45.120503652039325
1739209757.6676195;-45.120503652039325
1739209757.6676226;-45.120503652039325
1739209757.667626;-45.120503652039325
1739209757.667629;-33.981070128970906
1739209757.6676323;-38.13080360867914
1739209757.6676354;-38.13080360867914
1739209757.6676388;-45.120503652039325
1739209757.6676419;-38.13080360867914
1739209757.667645;-45.120503652039325
1739209757.6676483;-45.120503652039325
1739209757.6676514;-45.120503652039325
1739209757.6676548;-33.981070128970906
1739209757.6676579;-38.13080360867914
1739209757.6676612;-38.13080360867914
1739209757.6676643;-38.13080360867914
1739209757.6676674;-38.13080360867914
1739209757.6676707;-32.816014438256545
1739209757.6676738;-45.120503652039325
1739209757.6676772;-45.120503652039325
1739209757.6676803;-35.57807855764607
1739209757.6676836;-32.816014438256545
1739209757.6676867;-38.13080360867914
1739209757.66769;-45.120503652039325
1739209757.6676931;-38.13080360867914
1739209757.6676962;-38.13080360867914
1739209757.6676996;-32.816014438256545
1739209757.6677027;-38.13080360867914
1739209757.667706;-38.13080360867914
1739209757.667709;-38.13080360867914
1739209757.6677125;-45.120503652039325
1739209757.6677155;-45.120503652039325
1739209757.6677186;-45.120503652039325
1739209757.667722;-35.57807855764607
1739209757.667725;-45.120503652039325
1739209757.6677284;-45.120503652039325
1739209757.6677315;-38.13080360867914
1739209757.6677349;-38.13080360867914
1739209757.667738;-45.120503652039325
1739209757.6677413;-45.120503652039325
1739209757.6677444;-35.57807855764607
1739209757.6677475;-35.57807855764607
1739209757.6677508;-31.141103565318893
1739209757.667754;-32.816014438256545
1739209757.6677573;-45.120503652039325
1739209757.6677604;-45.120503652039325
1739209757.6677637;-38.13080360867914
1739209757.6677668;-45.120503652039325
1739209757.66777;-45.120503652039325
1739209757.6677732;-38.13080360867914
1739209757.6677763;-45.120503652039325
1739209757.6677797;-45.120503652039325
1739209757.6677828;-38.13080360867914
1739209757.6677861;-45.120503652039325
1739209757.6677892;-38.13080360867914
1739209757.6677926;-45.120503652039325
1739209757.6677957;-38.13080360867914
1739209757.668865;-45.120503652039325
1739209757.66887;-38.13080360867914
1739209757.668875;-38.13080360867914
1739209757.66888;-38.13080360867914
1739209757.6688848;-38.13080360867914
1739209757.6688898;-45.120503652039325
1739209757.6688948;-45.120503652039325
1739209757.6688998;-38.13080360867914
1739209757.6689048;-38.13080360867914
1739209757.6689098;-45.120503652039325
1739209757.6689148;-38.13080360867914
1739209757.6689196;-35.57807855764607
1739209757.6689246;-35.57807855764607
1739209757.6689296;-45.120503652039325
1739209757.6689346;-45.120503652039325
1739209757.6689396;-45.120503652039325
1739209757.6689446;-38.13080360867914
1739209757.6689496;-45.120503652039325
1739209757.6689544;-45.120503652039325
1739209757.6689594;-35.57807855764607
1739209757.6689644;-35.57807855764607
1739209757.6689694;-45.120503652039325
1739209757.6689744;-32.816014438256545
1739209757.6689794;-38.13080360867914
1739209757.6689844;-45.120503652039325
1739209757.6689892;-38.13080360867914
1739209757.6689942;-35.57807855764607
1739209757.6689992;-45.120503652039325
1739209757.6690042;-45.120503652039325
1739209757.6690092;-38.13080360867914
1739209757.6690142;-45.120503652039325
1739209757.6690192;-45.120503652039325
1739209757.6690242;-45.120503652039325
1739209757.669029;-38.13080360867914
1739209757.669034;-45.120503652039325
1739209757.669039;-38.13080360867914
1739209757.669044;-45.120503652039325
1739209757.669049;-38.13080360867914
1739209757.669054;-32.816014438256545
1739209757.669059;-45.120503652039325
1739209757.6690638;-45.120503652039325
1739209757.6690688;-33.981070128970906
1739209757.6690738;-38.13080360867914
1739209757.6690788;-45.120503652039325
1739209757.6690838;-45.120503652039325
1739209757.6690888;-35.57807855764607
1739209757.6690938;-38.13080360867914
1739209757.6690986;-35.57807855764607
1739209757.6691036;-38.13080360867914
1739209757.6691086;-38.13080360867914
1739209757.6691136;-38.13080360867914
1739209757.6691186;-35.57807855764607
1739209757.6691236;-38.13080360867914
1739209757.6691287;-45.120503652039325
1739209757.6691334;-38.13080360867914
1739209757.6691384;-45.120503652039325
1739209757.6691434;-45.120503652039325
1739209757.6691484;-45.120503652039325
1739209757.6691535;-45.120503652039325
1739209757.6691585;-45.120503652039325
1739209757.6691635;-38.13080360867914
1739209757.6691682;-45.120503652039325
1739209757.6691732;-38.13080360867914
1739209757.6691782;-33.981070128970906
1739209757.6691833;-45.120503652039325
1739209757.6691883;-38.13080360867914
1739209757.6691933;-38.13080360867914
1739209757.6691983;-32.816014438256545
1739209757.669203;-45.120503652039325
1739209757.669208;-38.13080360867914
1739209757.669213;-45.120503652039325
1739209757.669218;-38.13080360867914
1739209757.669223;-45.120503652039325
1739209757.669228;-45.120503652039325
1739209757.669233;-45.120503652039325
1739209757.669238;-45.120503652039325
1739209757.6692429;-38.13080360867914
1739209757.6692479;-45.120503652039325
1739209757.6692529;-38.13080360867914
1739209757.6692579;-31.141103565318915
1739209757.669263;-38.13080360867914
1739209757.669268;-45.120503652039325
1739209757.669273;-45.120503652039325
1739209757.6692777;-33.981070128970906
1739209757.6692827;-38.13080360867914
1739209757.6692877;-45.120503652039325
1739209757.6692927;-45.120503652039325
1739209757.6692977;-35.57807855764607
1739209757.6693027;-35.57807855764607
1739209757.6693077;-45.120503652039325
1739209757.6693125;-45.120503652039325
1739209757.6693175;-38.13080360867914
1739209757.6693225;-38.13080360867914
1739209757.6693275;-38.13080360867914
1739209757.6693325;-38.13080360867914
1739209757.6693375;-45.120503652039325
1739209757.6693425;-45.120503652039325
1739209757.6693473;-35.57807855764607
1739209757.6693523;-38.13080360867914
1739209757.6693573;-45.120503652039325
1739209757.6693623;-45.120503652039325
1739209757.6693673;-45.120503652039325
1739209757.6693723;-45.120503652039325
1739209757.6693773;-27.267205301931607
1739209757.669382;-32.816014438256545
1739209757.669387;-38.13080360867914
1739209757.669392;-38.13080360867914
1739209757.669397;-38.13080360867914
1739209757.6694021;-35.57807855764607
1739209757.6694071;-38.13080360867914
1739209757.6694121;-35.57807855764607
1739209757.669417;-38.13080360867914
1739209757.669422;-45.120503652039325
1739209757.669427;-45.120503652039325
1739209757.669432;-38.13080360867914
1739209757.669437;-45.120503652039325
1739209757.669442;-45.120503652039325
1739209757.669447;-45.120503652039325
1739209757.6694517;-45.120503652039325
1739209757.6694567;-33.981070128970906
1739209757.6694617;-32.816014438256545
1739209757.6694667;-45.120503652039325
