CAN Message; 0x150:040011a2d98f4252
1739209888.349982;-45.120503652039325
1739209888.3499842;-45.120503652039325
1739209888.3499866;-38.13080360867914
1739209888.349989;-38.13080360867914
1739209888.349991;-45.120503652039325
1739209888.3499935;-45.120503652039325
1739209888.3499959;-38.13080360867914
1739209888.3499982;-38.13080360867914
1739209888.3500004;-45.120503652039325
1739209888.3500028;-45.120503652039325
1739209888.3500051;-38.13080360867914
1739209888.3500073;-45.120503652039325
1739209888.3500097;-45.120503652039325
1739209888.350012;-38.13080360867914
1739209888.3500144;-38.13080360867914
1739209888.3500166;-45.120503652039325
1739209888.350019;-45.120503652039325
1739209888.3500214;-45.120503652039325
1739209888.3500235;-45.120503652039325
1739209888.350026;-45.120503652039325
1739209888.3500283;-38.13080360867914
1739209888.3500307;-45.120503652039325
1739209888.3500328;-45.120503652039325
1739209888.3500352;-38.13080360867914
1739209888.3500376;-38.13080360867914
1739209888.3500397;-45.120503652039325
1739209888.350042;-38.13080360867914
1739209888.3500445;-38.13080360867914
1739209888.3500469;-31.141103565318915
1739209888.350049;-33.981070128970906
1739209888.3500514;-45.120503652039325
1739209888.3500538;-38.13080360867914
1739209888.350056;-33.981070128970906
1739209888.3500583;-33.981070128970906
1739209888.3500607;-45.120503652039325
1739209888.350063;-38.13080360867914
1739209888.3500652;-38.13080360867914
1739209888.3500676;-45.120503652039325
1739209888.35007;-45.120503652039325
1739209888.3500721;-38.13080360867914
1739209888.3500745;-45.120503652039325
1739209888.350077;-45.120503652039325
1739209888.3500793;-45.120503652039325
1739209888.3500814;-45.120503652039325
1739209888.3500838;-31.141103565318915
1739209888.350088;-33.981070128970906
1739209888.350092;-45.120503652039325
1739209888.3500962;-38.13080360867914
1739209888.3501003;-32.816014438256545
1739209888.3501043;-45.120503652039325
1739209888.3501084;-45.120503652039325
1739209888.3501124;-33.981070128970906
1739209888.3501165;-33.981070128970906
1739209888.3501208;-45.120503652039325
1739209888.3501248;-45.120503652039325
1739209888.350129;-38.13080360867914
1739209888.350133;-45.120503652039325
1739209888.350137;-45.120503652039325
1739209888.350141;-45.120503652039325
1739209888.3501453;-45.120503652039325
1739209888.3501494;-32.816014438256545
1739209888.3501534;-45.120503652039325
1739209888.3501575;-45.120503652039325
1739209888.3501616;-38.13080360867914
1739209888.3501658;-33.981070128970906
1739209888.35017;-38.13080360867914
1739209888.350174;-45.120503652039325
1739209888.350178;-45.120503652039325
1739209888.350182;-38.13080360867914
1739209888.350186;-33.981070128970906
1739209888.3501904;-45.120503652039325
1739209888.3501945;-45.120503652039325
1739209888.3501985;-45.120503652039325
1739209888.3502026;-38.13080360867914
1739209888.3502066;-35.57807855764607
1739209888.350211;-45.120503652039325
1739209888.350215;-33.981070128970956
1739209888.350219;-30.49652367304973
1739209888.350223;-45.120503652039325
1739209888.350227;-45.120503652039325
1739209888.3502312;-45.120503652039325
1739209888.3502355;-38.13080360867914
1739209888.3502395;-38.13080360867914
1739209888.3502436;-45.120503652039325
1739209888.3502476;-33.981070128970906
1739209888.3502517;-33.981070128970906
1739209888.3502557;-38.13080360867914
1739209888.35026;-35.57807855764607
1739209888.350264;-32.816014438256545
1739209888.3502681;-33.981070128970906
1739209888.3502722;-45.120503652039325
1739209888.3502762;-38.13080360867914
1739209888.3502805;-38.13080360867914
1739209888.3502846;-38.13080360867914
1739209888.3502886;-45.120503652039325
1739209888.3502927;-45.120503652039325
1739209888.3502967;-45.120503652039325
1739209888.3503008;-45.120503652039325
1739209888.350305;-38.13080360867914
1739209888.3503091;-35.57807855764607
1739209888.3503132;-35.57807855764607
1739209888.3503172;-45.120503652039325
1739209888.3503213;-45.120503652039325
1739209888.3503253;-38.13080360867914
1739209888.3503296;-45.120503652039325
1739209888.3503337;-38.13080360867914
1739209888.3503377;-45.120503652039325
1739209888.3503418;-38.13080360867914
1739209888.3503458;-31.141103565318915
1739209888.3503501;-33.981070128970906
1739209888.3503542;-45.120503652039325
1739209888.3503582;-45.120503652039325
1739209888.3503623;-38.13080360867914
1739209888.3503664;-45.120503652039325
1739209888.3503704;-45.120503652039325
1739209888.3503747;-38.13080360867914
1739209888.3503788;-45.120503652039325
1739209888.3503828;-27.267205301931607
1739209888.3503869;-38.13080360867914
1739209888.350391;-38.13080360867914
1739209888.3503952;-32.816014438256545
1739209888.3503993;-45.120503652039325
1739209888.3504033;-45.120503652039325
1739209888.3504074;-38.13080360867914
1739209888.3504114;-45.120503652039325
1739209888.3504155;-31.14110356531892
1739209888.3504198;-45.120503652039325
1739209888.3504238;-33.981070128970906
1739209888.3504279;-45.120503652039325
1739209888.350432;-38.13080360867914
1739209888.350436;-45.120503652039325
1739209888.35044;-38.13080360867914
1739209888.3504443;-38.13080360867914
1739209888.3504484;-38.13080360867914
1739209888.3504524;-45.120503652039325
1739209888.3504565;-45.120503652039325
1739209888.3504605;-45.120503652039325
1739209888.3504648;-45.120503652039325
1739209888.3504689;-45.120503652039325
1739209888.350473;-38.13080360867914
1739209888.350477;-38.13080360867914
1739209888.350481;-38.13080360867914
1739209888.350485;-45.120503652039325
1739209888.3504894;-38.13080360867914
1739209888.3504934;-45.120503652039325
1739209888.3504975;-45.120503652039325
1739209888.3505015;-45.120503652039325
1739209888.3505056;-38.13080360867914
1739209888.3505096;-35.57807855764607
1739209888.350514;-38.13080360867914
1739209888.350518;-38.13080360867914
1739209888.350522;-38.13080360867914
1739209888.350526;-45.120503652039325
1739209888.3505301;-38.13080360867914
1739209888.3505344;-35.57807855764607
1739209888.3505385;-38.13080360867914
1739209888.3505425;-45.120503652039325
1739209888.3505466;-38.13080360867914
1739209888.3505507;-38.13080360867914
1739209888.3505547;-45.120503652039325
1739209888.350559;-38.13080360867914
1739209888.350563;-45.120503652039325
1739209888.350567;-45.120503652039325
1739209888.3505712;-38.13080360867914
1739209888.3505752;-45.120503652039325
1739209888.3505795;-35.57807855764607
1739209888.3505836;-45.120503652039325
1739209888.3505876;-33.981070128970906
1739209888.3505917;-35.57807855764607
1739209888.3505957;-33.981070128970906
1739209888.3505998;-32.816014438256545
1739209888.350604;-45.120503652039325
1739209888.350608;-38.13080360867914
1739209888.3506122;-38.13080360867914
1739209888.3506162;-45.120503652039325
1739209888.3506203;-38.13080360867914
1739209888.3506243;-32.816014438256545
1739209888.3506286;-45.120503652039325
1739209888.3506327;-45.120503652039325
1739209888.3506367;-33.981070128970906
1739209888.3506408;-45.120503652039325
1739209888.3506448;-35.57807855764607
1739209888.350649;-45.120503652039325
1739209888.3506532;-38.13080360867914
1739209888.3506572;-35.57807855764607
1739209888.3506613;-35.57807855764607
1739209888.3506653;-38.13080360867914
1739209888.3506694;-38.13080360867914
1739209888.3506737;-38.13080360867914
1739209888.3506777;-35.57807855764607
1739209888.3506818;-35.57807855764607
1739209888.3506858;-38.13080360867914
1739209888.35069;-35.57807855764607
1739209888.350694;-45.120503652039325
1739209888.3506982;-38.13080360867914
1739209888.3507023;-38.13080360867914
1739209888.3507063;-45.120503652039325
1739209888.3507104;-33.981070128970906
1739209888.3507144;-45.120503652039325
1739209888.3507187;-45.120503652039325
1739209888.3507228;-45.120503652039325
1739209888.3507268;-35.57807855764607
1739209888.350731;-35.57807855764607
1739209888.350735;-45.120503652039325
1739209888.350739;-38.13080360867914
1739209888.3507433;-38.13080360867914
1739209888.3507473;-32.816014438256545
1739209888.3507514;-38.13080360867914
1739209888.3507555;-45.120503652039325
1739209888.3507595;-45.120503652039325
1739209888.3507638;-38.13080360867914
1739209888.3507679;-38.13080360867914
1739209888.350772;-45.120503652039325
1739209888.350776;-38.13080360867914
1739209888.35078;-45.120503652039325
1739209888.350784;-45.120503652039325
1739209888.3507884;-38.13080360867914
1739209888.3507924;-38.13080360867914
1739209888.3507965;-38.13080360867914
1739209888.3508005;-38.13080360867914
1739209888.3508046;-38.13080360867914
1739209888.3508086;-45.120503652039325
1739209888.350813;-33.981070128970906
1739209888.350817;-38.13080360867914
1739209888.350821;-38.13080360867914
1739209888.350825;-38.13080360867914
1739209888.3508291;-45.120503652039325
1739209888.3508334;-35.57807855764607
1739209888.3508375;-38.13080360867914
1739209888.3508415;-38.13080360867914
1739209888.3508456;-35.57807855764607
1739209888.3508496;-38.13080360867914
1739209888.3508537;-45.120503652039325
1739209888.350858;-38.13080360867914
1739209888.350862;-32.816014438256545
1739209888.350866;-33.981070128970906
1739209888.3508701;-45.120503652039325
1739209888.3508742;-45.120503652039325
1739209888.3508782;-33.981070128970906
1739209888.3508825;-32.816014438256545
1739209888.3508866;-35.57807855764607
1739209888.3508906;-45.120503652039325
1739209888.3508947;-38.13080360867914
1739209888.3508987;-33.981070128970906
1739209888.350903;-38.13080360867914
1739209888.350907;-38.13080360867914
1739209888.3509111;-38.13080360867914
1739209888.3509152;-38.13080360867914
1739209888.3509192;-45.120503652039325
1739209888.3509233;-45.120503652039325
1739209888.3509276;-38.13080360867914
1739209888.3509316;-38.13080360867914
1739209888.3509357;-45.120503652039325
1739209888.3509398;-45.120503652039325
1739209888.3509438;-38.13080360867914
1739209888.350948;-33.981070128970906
1739209888.3509521;-45.120503652039325
1739209888.3509562;-38.13080360867914
1739209888.3509603;-38.13080360867914
1739209888.3509643;-33.981070128970906
1739209888.3509684;-38.13080360867914
1739209888.3509727;-38.13080360867914
1739209888.3509767;-45.120503652039325
1739209888.3509808;-45.120503652039325
1739209888.3509848;-38.13080360867914
1739209888.3509889;-38.13080360867914
1739209888.350993;-45.120503652039325
1739209888.3509972;-38.13080360867914
1739209888.3510013;-38.13080360867914
1739209888.3510053;-38.13080360867914
1739209888.3510094;-45.120503652039325
1739209888.3510134;-38.13080360867914
1739209888.3510177;-35.57807855764607
1739209888.3510218;-45.120503652039325
1739209888.3510258;-33.981070128970906
1739209888.3510299;-38.13080360867914
1739209888.351034;-45.120503652039325
1739209888.351038;-45.120503652039325
1739209888.3510423;-38.13080360867914
1739209888.3510463;-33.981070128970906
1739209888.3510504;-35.57807855764607
1739209888.3510544;-38.13080360867914
1739209888.3510585;-45.120503652039325
1739209888.3510625;-33.981070128970906
1739209888.3510668;-35.57807855764607
1739209888.351071;-45.120503652039325
1739209888.351075;-45.120503652039325
1739209888.351079;-28.992665084841942
1739209888.351083;-38.13080360867914
1739209888.3510873;-38.13080360867914
1739209888.3510914;-38.13080360867914
1739209888.3510954;-38.13080360867914
1739209888.3510995;-35.57807855764607
1739209888.3511035;-45.120503652039325
1739209888.3511076;-45.120503652039325
1739209888.351112;-33.981070128970906
1739209888.351116;-35.57807855764607
1739209888.35112;-45.120503652039325
1739209888.351124;-45.120503652039325
1739209888.351128;-38.13080360867914
1739209888.3511324;-35.57807855764607
1739209888.3511364;-38.13080360867914
1739209888.3511405;-45.120503652039325
1739209888.3511446;-25.826314394896357
1739209888.3511486;-32.816014438256545
1739209888.3511527;-38.13080360867914
1739209888.351157;-45.120503652039325
1739209888.351161;-33.981070128970906
1739209888.351165;-38.13080360867914
1739209888.351169;-45.120503652039325
1739209888.3511732;-45.120503652039325
1739209888.3511772;-31.14110356531892
1739209888.3511815;-33.981070128970906
1739209888.3511856;-38.13080360867914
1739209888.3511896;-45.120503652039325
1739209888.3511937;-45.120503652039325
1739209888.3511977;-38.13080360867914
1739209888.351202;-45.120503652039325
1739209888.351206;-45.120503652039325
1739209888.35121;-31.141103565318915
1739209888.3512142;-38.13080360867914
1739209888.3512182;-45.120503652039325
1739209888.3512223;-45.120503652039325
1739209888.3512266;-38.13080360867914
1739209888.3512306;-45.120503652039325
1739209888.3512347;-35.57807855764607
1739209888.3512387;-38.13080360867914
1739209888.3512428;-45.120503652039325
1739209888.3512468;-38.13080360867914
1739209888.3512511;-45.120503652039325
1739209888.3512552;-38.13080360867914
1739209888.3512592;-38.13080360867914
1739209888.3512633;-45.120503652039325
1739209888.3512673;-38.13080360867914
1739209888.3512716;-38.13080360867914
1739209888.3512757;-45.120503652039325
1739209888.3512797;-45.120503652039325
1739209888.3512838;-38.13080360867914
1739209888.3512878;-38.13080360867914
1739209888.351292;-45.120503652039325
1739209888.3512962;-38.13080360867914
1739209888.3513002;-38.13080360867914
1739209888.3513043;-38.13080360867914
1739209888.3513083;-28.58837851428586
1739209888.3513124;-31.141103565318915
1739209888.3513165;-38.13080360867914
1739209888.3513207;-45.120503652039325
1739209888.3513248;-33.981070128970906
1739209888.3513288;-35.57807855764607
1739209888.351333;-38.13080360867914
1739209888.351337;-35.57807855764607
1739209888.3513412;-45.120503652039325
1739209888.3513453;-45.120503652039325
1739209888.3513494;-38.13080360867914
1739209888.3513534;-45.120503652039325
1739209888.3513575;-45.120503652039325
1739209888.3513615;-38.13080360867914
1739209888.3513658;-38.13080360867914
1739209888.3513699;-38.13080360867914
1739209888.351374;-32.816014438256545
1739209888.351378;-31.141103565318893
1739209888.351382;-45.120503652039325
1739209888.3513863;-45.120503652039325
1739209888.3513904;-38.13080360867914
1739209888.3513944;-45.120503652039325
1739209888.3513985;-45.120503652039325
1739209888.3514025;-45.120503652039325
1739209888.3514066;-45.120503652039325
1739209888.3514109;-45.120503652039325
1739209888.351415;-45.120503652039325
1739209888.351419;-45.120503652039325
1739209888.351423;-38.13080360867914
1739209888.351427;-38.13080360867914
1739209888.3514311;-45.120503652039325
1739209888.3514354;-38.13080360867914
1739209888.3514395;-45.120503652039325
1739209888.3514435;-45.120503652039325
1739209888.3514476;-45.120503652039325
1739209888.3514516;-38.13080360867914
1739209888.351456;-45.120503652039325
1739209888.35146;-45.120503652039325
1739209888.351464;-38.13080360867914
1739209888.351468;-45.120503652039325
1739209888.3514721;-35.57807855764607
1739209888.3514762;-35.57807855764607
1739209888.3514805;-38.13080360867914
1739209888.3514845;-35.57807855764607
1739209888.3514886;-38.13080360867914
1739209888.3514926;-45.120503652039325
1739209888.3514967;-38.13080360867914
1739209888.3515007;-38.13080360867914
1739209888.351505;-45.120503652039325
1739209888.351509;-45.120503652039325
1739209888.3515131;-45.120503652039325
1739209888.3515172;-38.13080360867914
1739209888.3515213;-45.120503652039325
1739209888.3515255;-38.13080360867914
1739209888.3515296;-35.57807855764607
1739209888.3515337;-35.57807855764607
1739209888.3515377;-32.816014438256545
1739209888.3515418;-31.141103565318893
1739209888.3515458;-35.57807855764607
1739209888.35155;-38.13080360867914
1739209888.3515542;-45.120503652039325
1739209888.3515582;-32.816014438256545
1739209888.3515623;-45.120503652039325
1739209888.3515663;-38.13080360867914
1739209888.3515706;-45.120503652039325
1739209888.3515747;-45.120503652039325
1739209888.3515787;-35.57807855764607
1739209888.3515828;-35.57807855764607
1739209888.3515868;-45.120503652039325
1739209888.3515909;-45.120503652039325
1739209888.3515952;-33.981070128970906
1739209888.3515992;-38.13080360867914
1739209888.3516033;-45.120503652039325
1739209888.3516073;-38.13080360867914
1739209888.3516114;-45.120503652039325
1739209888.3516154;-38.13080360867914
1739209888.3516197;-38.13080360867914
1739209888.3516238;-45.120503652039325
1739209888.3516278;-38.13080360867914
1739209888.3516319;-45.120503652039325
1739209888.351636;-45.120503652039325
1739209888.3516402;-45.120503652039325
1739209888.3516443;-38.13080360867914
1739209888.3516483;-35.57807855764607
1739209888.3516524;-45.120503652039325
1739209888.3516564;-38.13080360867914
1739209888.3516605;-33.981070128970906
1739209888.3516648;-45.120503652039325
1739209888.3516688;-45.120503652039325
1739209888.351673;-45.120503652039325
1739209888.351677;-38.13080360867914
1739209888.351681;-35.57807855764607
1739209888.351685;-38.13080360867914
1739209888.3516893;-45.120503652039325
1739209888.3516934;-38.13080360867914
1739209888.3516974;-32.816014438256545
1739209888.3517015;-45.120503652039325
1739209888.3517056;-38.13080360867914
1739209888.3517098;-38.13080360867914
1739209888.351714;-45.120503652039325
1739209888.351718;-45.120503652039325
1739209888.351722;-38.13080360867914
1739209888.351726;-45.120503652039325
1739209888.35173;-45.120503652039325
1739209888.3517344;-45.120503652039325
1739209888.3517385;-38.13080360867914
1739209888.3517425;-33.981070128970906
1739209888.3517466;-38.13080360867914
1739209888.3517506;-38.13080360867914
1739209888.351755;-45.120503652039325
1739209888.351759;-38.13080360867914
1739209888.351763;-45.120503652039325
1739209888.351767;-45.120503652039325
1739209888.351771;-38.13080360867914
1739209888.3517752;-33.981070128970906
1739209888.3517795;-45.120503652039325
1739209888.3517835;-45.120503652039325
1739209888.3517876;-38.13080360867914
1739209888.3517916;-38.13080360867914
1739209888.3517957;-38.13080360867914
1739209888.3517997;-38.13080360867914
1739209888.351804;-38.13080360867914
1739209888.351808;-38.13080360867914
1739209888.3518121;-45.120503652039325
1739209888.3518162;-38.13080360867914
1739209888.3518202;-32.816014438256545
1739209888.3518245;-33.981070128970906
1739209888.3518286;-38.13080360867914
1739209888.3518326;-38.13080360867914
1739209888.3518367;-32.816014438256545
1739209888.3518407;-45.120503652039325
1739209888.3518448;-45.120503652039325
1739209888.351849;-45.120503652039325
1739209888.3518531;-35.57807855764607
1739209888.3518572;-45.120503652039325
1739209888.3518612;-45.120503652039325
1739209888.3518653;-38.13080360867914
1739209888.3518693;-38.13080360867914
1739209888.3518736;-38.13080360867914
1739209888.3518777;-45.120503652039325
1739209888.3518817;-38.13080360867914
1739209888.3518858;-38.13080360867914
1739209888.3518898;-38.13080360867914
1739209888.3518941;-45.120503652039325
1739209888.3518982;-38.13080360867914
1739209888.3519022;-45.120503652039325
1739209888.3519063;-38.13080360867914
1739209888.3519104;-45.120503652039325
1739209888.3519144;-45.120503652039325
1739209888.3519187;-45.120503652039325
1739209888.3519228;-38.13080360867914
1739209888.3519268;-35.57807855764607
1739209888.3519309;-45.120503652039325
1739209888.351935;-45.120503652039325
1739209888.3519392;-28.992665084841942
1739209888.3519433;-32.816014438256545
1739209888.3519473;-38.13080360867914
1739209888.3519514;-45.120503652039325
1739209888.3519554;-38.13080360867914
1739209888.3519595;-45.120503652039325
1739209888.3519638;-45.120503652039325
1739209888.3519678;-45.120503652039325
1739209888.3519719;-38.13080360867914
1739209888.351976;-45.120503652039325
1739209888.35198;-45.120503652039325
1739209888.351984;-45.120503652039325
1739209888.3519883;-45.120503652039325
1739209888.3519924;-45.120503652039325
1739209888.3519964;-45.120503652039325
1739209888.3520005;-45.120503652039325
1739209888.3520045;-27.267205301931607
1739209888.3520088;-30.49652367304973
1739209888.3520129;-45.120503652039325
1739209888.352017;-38.13080360867914
1739209888.352021;-33.981070128970906
1739209888.352025;-35.57807855764607
1739209888.352029;-45.120503652039325
1739209888.3520334;-38.13080360867914
1739209888.3520374;-38.13080360867914
1739209888.3520415;-45.120503652039325
1739209888.3520455;-38.13080360867914
1739209888.3520496;-45.120503652039325
1739209888.3520536;-45.120503652039325
1739209888.352058;-45.120503652039325
1739209888.352062;-35.57807855764607
1739209888.352066;-38.13080360867914
1739209888.35207;-45.120503652039325
1739209888.3520741;-45.120503652039325
1739209888.3520784;-38.13080360867914
1739209888.3520825;-35.57807855764607
1739209888.3520865;-38.13080360867914
1739209888.3520906;-45.120503652039325
1739209888.3520947;-38.13080360867914
1739209888.3520987;-38.13080360867914
1739209888.352103;-31.141103565318893
1739209888.352107;-32.816014438256545
1739209888.352111;-38.13080360867914
1739209888.3521152;-35.57807855764607
1739209888.3521192;-38.13080360867914
1739209888.3521235;-33.981070128970906
1739209888.3521276;-45.120503652039325
1739209888.3521316;-33.981070128970906
1739209888.3521357;-45.120503652039325
1739209888.3521397;-45.120503652039325
1739209888.3521438;-38.13080360867914
1739209888.352148;-38.13080360867914
1739209888.352152;-45.120503652039325
1739209888.3521562;-45.120503652039325
1739209888.3521602;-33.981070128970906
1739209888.3521643;-45.120503652039325
1739209888.3521683;-32.816014438256545
1739209888.3521726;-29.438486411369333
1739209888.3521767;-45.120503652039325
1739209888.3521807;-38.13080360867914
1739209888.3521848;-35.57807855764607
1739209888.3521888;-32.816014438256545
1739209888.352193;-45.120503652039325
1739209888.3521972;-35.57807855764607
1739209888.3522012;-45.120503652039325
1739209888.3522053;-38.13080360867914
1739209888.3522093;-38.13080360867914
1739209888.3522134;-45.120503652039325
1739209888.3522177;-45.120503652039325
1739209888.3522217;-45.120503652039325
1739209888.3522258;-38.13080360867914
1739209888.3522298;-45.120503652039325
1739209888.352234;-32.816014438256545
1739209888.352238;-26.991370085610736
1739209888.3522422;-45.120503652039325
1739209888.3522463;-45.120503652039325
1739209888.3522503;-38.13080360867914
1739209888.3522544;-38.13080360867914
1739209888.3522584;-38.13080360867914
1739209888.3522627;-38.13080360867914
1739209888.3522668;-45.120503652039325
1739209888.3522708;-45.120503652039325
1739209888.352275;-45.120503652039325
1739209888.352279;-45.120503652039325
1739209888.352283;-45.120503652039325
1739209888.3522873;-38.13080360867914
1739209888.3522913;-38.13080360867914
1739209888.3522954;-45.120503652039325
1739209888.3522995;-35.57807855764607
1739209888.3523035;-32.816014438256545
1739209888.3523078;-38.13080360867914
1739209888.3523118;-45.120503652039325
1739209888.352316;-38.13080360867914
1739209888.35232;-45.120503652039325
1739209888.352324;-38.13080360867914
1739209888.352328;-45.120503652039325
1739209888.3523324;-38.13080360867914
1739209888.3523364;-35.57807855764607
1739209888.3523405;-45.120503652039325
1739209888.3523445;-45.120503652039325
1739209888.3523486;-38.13080360867914
1739209888.3523526;-35.57807855764607
1739209888.352357;-45.120503652039325
1739209888.352361;-45.120503652039325
1739209888.352365;-45.120503652039325
1739209888.352369;-45.120503652039325
1739209888.3523731;-38.13080360867914
1739209888.3523774;-45.120503652039325
1739209888.3523815;-45.120503652039325
1739209888.3523855;-45.120503652039325
1739209888.3523896;-38.13080360867914
1739209888.3523936;-32.816014438256545
1739209888.3523977;-45.120503652039325
1739209888.352402;-38.13080360867914
1739209888.352406;-38.13080360867914
1739209888.35241;-45.120503652039325
1739209888.3524141;-45.120503652039325
1739209888.3524182;-35.57807855764607
1739209888.3524222;-38.13080360867914
1739209888.3524265;-35.57807855764607
1739209888.3524306;-38.13080360867914
1739209888.3524346;-45.120503652039325
1739209888.3524387;-45.120503652039325
1739209888.3524427;-38.13080360867914
1739209888.352447;-35.57807855764607
1739209888.352451;-45.120503652039325
1739209888.3524551;-38.13080360867914
1739209888.3524592;-38.13080360867914
1739209888.3524632;-45.120503652039325
1739209888.3524673;-38.13080360867914
1739209888.3524716;-35.57807855764607
1739209888.3524756;-38.13080360867914
1739209888.3524797;-38.13080360867914
1739209888.3524837;-32.816014438256545
1739209888.3524878;-38.13080360867914
1739209888.352492;-45.120503652039325
1739209888.3524961;-45.120503652039325
1739209888.3525002;-45.120503652039325
1739209888.3525043;-38.13080360867914
1739209888.3525083;-38.13080360867914
1739209888.3525124;-45.120503652039325
1739209888.3525167;-45.120503652039325
1739209888.3525207;-45.120503652039325
1739209888.3525248;-45.120503652039325
1739209888.3525288;-38.13080360867914
1739209888.3525329;-45.120503652039325
1739209888.352537;-45.120503652039325
1739209888.3525412;-38.13080360867914
1739209888.3525453;-45.120503652039325
1739209888.3525493;-45.120503652039325
1739209888.3525534;-38.13080360867914
1739209888.3525574;-38.13080360867914
1739209888.3525617;-45.120503652039325
1739209888.3525658;-45.120503652039325
1739209888.3525698;-38.13080360867914
1739209888.3525739;-35.57807855764607
1739209888.352578;-45.120503652039325
1739209888.352582;-45.120503652039325
1739209888.3525863;-38.13080360867914
1739209888.3525903;-38.13080360867914
1739209888.3525944;-38.13080360867914
1739209888.3525984;-45.120503652039325
1739209888.3526025;-45.120503652039325
1739209888.3526065;-33.981070128970906
1739209888.3526108;-38.13080360867914
1739209888.3526149;-45.120503652039325
1739209888.352619;-45.120503652039325
1739209888.352623;-38.13080360867914
1739209888.352627;-38.13080360867914
1739209888.3526313;-45.120503652039325
1739209888.3526354;-32.816014438256545
1739209888.3526394;-35.57807855764607
1739209888.3526435;-38.13080360867914
1739209888.3526475;-45.120503652039325
1739209888.3526516;-35.57807855764607
1739209888.352656;-35.57807855764607
1739209888.35266;-38.13080360867914
1739209888.352664;-45.120503652039325
1739209888.352668;-45.120503652039325
1739209888.352672;-45.120503652039325
1739209888.3526764;-45.120503652039325
1739209888.3526804;-45.120503652039325
1739209888.3526845;-33.981070128970906
1739209888.3526886;-38.13080360867914
1739209888.3526926;-45.120503652039325
1739209888.3526967;-45.120503652039325
1739209888.352701;-31.141103565318915
1739209888.352705;-32.816014438256545
1739209888.352709;-45.120503652039325
1739209888.352713;-45.120503652039325
1739209888.3527172;-33.981070128970906
1739209888.3527212;-45.120503652039325
1739209888.3527255;-45.120503652039325
1739209888.3527296;-38.13080360867914
1739209888.3527336;-45.120503652039325
1739209888.3527377;-45.120503652039325
1739209888.3527417;-38.13080360867914
1739209888.352746;-38.13080360867914
1739209888.35275;-38.13080360867914
1739209888.352754;-45.120503652039325
1739209888.3527582;-38.13080360867914
1739209888.3527622;-45.120503652039325
1739209888.3527663;-31.141103565318915
1739209888.3527706;-32.816014438256545
1739209888.3527746;-45.120503652039325
1739209888.3527787;-45.120503652039325
1739209888.3527827;-38.13080360867914
1739209888.3527868;-38.13080360867914
1739209888.3527908;-45.120503652039325
1739209888.3527951;-38.13080360867914
1739209888.3527992;-45.120503652039325
1739209888.3528032;-45.120503652039325
1739209888.3528073;-45.120503652039325
1739209888.3528113;-45.120503652039325
1739209888.3528156;-38.13080360867914
1739209888.3528197;-45.120503652039325
1739209888.3528237;-38.13080360867914
1739209888.3528278;-45.120503652039325
1739209888.3528318;-35.57807855764607
1739209888.352836;-35.57807855764607
1739209888.3528402;-38.13080360867914
1739209888.3528442;-45.120503652039325
1739209888.3528483;-35.57807855764607
1739209888.3528523;-35.57807855764607
1739209888.3528564;-45.120503652039325
1739209888.3528607;-45.120503652039325
1739209888.3528647;-45.120503652039325
1739209888.3528688;-45.120503652039325
1739209888.3528728;-38.13080360867914
1739209888.352877;-38.13080360867914
1739209888.352881;-45.120503652039325
1739209888.3528852;-45.120503652039325
1739209888.3528893;-38.13080360867914
1739209888.3528934;-38.13080360867914
1739209888.3528974;-45.120503652039325
1739209888.3529015;-45.120503652039325
1739209888.3529055;-38.13080360867914
1739209888.3529098;-45.120503652039325
1739209888.3529139;-32.816014438256545
1739209888.352918;-35.57807855764607
1739209888.352922;-38.13080360867914
1739209888.352926;-38.13080360867914
1739209888.3529303;-35.57807855764607
1739209888.3529344;-29.438486411369333
1739209888.3529384;-35.57807855764607
1739209888.3529425;-38.13080360867914
1739209888.3529465;-45.120503652039325
1739209888.3529506;-33.981070128970906
1739209888.3529549;-38.13080360867914
1739209888.352959;-32.816014438256545
1739209888.352963;-45.120503652039325
1739209888.352967;-29.438486411369375
1739209888.352971;-38.13080360867914
1739209888.3529751;-45.120503652039325
1739209888.3529794;-45.120503652039325
1739209888.3529835;-45.120503652039325
1739209888.3529875;-45.120503652039325
1739209888.3529916;-45.120503652039325
1739209888.3529956;-35.57807855764607
1739209888.353;-29.438486411369333
1739209888.353004;-45.120503652039325
1739209888.353008;-45.120503652039325
1739209888.353012;-38.13080360867914
1739209888.3530161;-38.13080360867914
1739209888.3530202;-38.13080360867914
1739209888.3530245;-45.120503652039325
1739209888.3530285;-45.120503652039325
1739209888.3530326;-45.120503652039325
1739209888.3530366;-45.120503652039325
1739209888.3530407;-45.120503652039325
1739209888.353045;-38.13080360867914
1739209888.353049;-38.13080360867914
1739209888.353053;-38.13080360867914
1739209888.3530571;-38.13080360867914
1739209888.3530612;-38.13080360867914
1739209888.3530653;-38.13080360867914
1739209888.3530695;-45.120503652039325
1739209888.3530736;-45.120503652039325
1739209888.3530777;-38.13080360867914
1739209888.3530817;-32.816014438256545
1739209888.3530858;-38.13080360867914
1739209888.3530898;-38.13080360867914
1739209888.353094;-38.13080360867914
1739209888.3530982;-28.58837851428586
1739209888.3531022;-35.57807855764607
1739209888.3531063;-38.13080360867914
1739209888.3531103;-38.13080360867914
1739209888.3531146;-32.816014438256545
1739209888.3531187;-38.13080360867914
1739209888.3531227;-45.120503652039325
