CAN Message; 0x1a7:00003cd9c04eab25
1739209699.9521077;-45.120503652039325
1739209699.9521167;-38.13080360867914
1739209699.9521255;-38.13080360867914
1739209699.9521346;-38.13080360867914
1739209699.9521437;-38.13080360867914
1739209699.9521525;-38.13080360867914
1739209699.9521616;-45.120503652039325
1739209699.9521704;-45.120503652039325
1739209699.9521794;-38.13080360867914
1739209699.9521885;-38.13080360867914
1739209699.9521973;-38.13080360867914
1739209699.9522064;-45.120503652039325
1739209699.9522154;-45.120503652039325
1739209699.9522243;-38.13080360867914
1739209699.9522333;-38.13080360867914
1739209699.9522424;-45.120503652039325
1739209699.9522512;-45.120503652039325
1739209699.9522603;-29.438486411369333
1739209699.9522693;-38.13080360867914
1739209699.9522781;-38.13080360867914
1739209699.9522872;-32.816014438256545
1739209699.952296;-45.120503652039325
1739209699.952305;-38.13080360867914
1739209699.9523141;-45.120503652039325
1739209699.952323;-38.13080360867914
1739209699.952332;-45.120503652039325
1739209699.952341;-45.120503652039325
1739209699.95235;-45.120503652039325
1739209699.952359;-45.120503652039325
1739209699.952368;-38.13080360867914
1739209699.9523768;-38.13080360867914
1739209699.952386;-45.120503652039325
1739209699.952395;-45.120503652039325
1739209699.9524038;-38.13080360867914
1739209699.9524128;-45.120503652039325
1739209699.9524217;-38.13080360867914
1739209699.9524307;-38.13080360867914
1739209699.9524398;-45.120503652039325
1739209699.9524486;-38.13080360867914
1739209699.9524577;-38.13080360867914
1739209699.9524667;-45.120503652039325
1739209699.9524755;-45.120503652039325
1739209699.9524846;-38.13080360867914
1739209699.9524937;-35.57807855764607
1739209699.9525025;-45.120503652039325
1739209699.9525115;-45.120503652039325
1739209699.9525206;-38.13080360867914
1739209699.9525294;-38.13080360867914
1739209699.9525385;-33.981070128970906
1739209699.9525473;-30.49652367304973
1739209699.9525564;-38.13080360867914
1739209699.9525654;-38.13080360867914
1739209699.9525743;-38.13080360867914
1739209699.9525833;-32.816014438256545
1739209699.9525924;-35.57807855764607
1739209699.9526012;-45.120503652039325
1739209699.9526103;-45.120503652039325
1739209699.9526193;-38.13080360867914
1739209699.9526281;-38.13080360867914
1739209699.9526372;-45.120503652039325
1739209699.9526463;-38.13080360867914
1739209699.952655;-45.120503652039325
1739209699.9526641;-45.120503652039325
1739209699.952673;-45.120503652039325
1739209699.952682;-45.120503652039325
1739209699.952691;-45.120503652039325
1739209699.9527;-45.120503652039325
1739209699.952709;-38.13080360867914
1739209699.952718;-45.120503652039325
1739209699.9527268;-30.49652367304973
1739209699.952736;-33.981070128970906
1739209699.952745;-45.120503652039325
1739209699.9527538;-38.13080360867914
1739209699.9527628;-32.816014438256545
1739209699.952772;-35.57807855764607
1739209699.9527807;-45.120503652039325
1739209699.9527898;-35.57807855764607
1739209699.9527986;-38.13080360867914
1739209699.9528077;-45.120503652039325
1739209699.9528167;-45.120503652039325
1739209699.9528255;-38.13080360867914
1739209699.9528346;-45.120503652039325
1739209699.9528437;-45.120503652039325
1739209699.9528525;-45.120503652039325
1739209699.9528615;-38.13080360867914
1739209699.9528706;-35.57807855764607
1739209699.9528794;-38.13080360867914
1739209699.9528885;-45.120503652039325
1739209699.9528975;-45.120503652039325
1739209699.9529064;-31.141103565318893
1739209699.9529154;-38.13080360867914
1739209699.9529245;-45.120503652039325
1739209699.9529333;-45.120503652039325
1739209699.9529424;-32.816014438256545
1739209699.9529512;-32.816014438256545
1739209699.9529603;-45.120503652039325
1739209699.9529693;-38.13080360867914
1739209699.9529781;-45.120503652039325
1739209699.9529872;-38.13080360867914
1739209699.9529963;-32.816014438256545
1739209699.953005;-38.13080360867914
1739209699.9530141;-38.13080360867914
1739209699.9530232;-35.57807855764607
1739209699.953032;-38.13080360867914
1739209699.953041;-45.120503652039325
1739209699.9530501;-45.120503652039325
1739209699.953059;-45.120503652039325
1739209699.953068;-38.13080360867914
1739209699.9530768;-38.13080360867914
1739209699.953086;-38.13080360867914
1739209699.953095;-33.981070128970906
1739209699.9531038;-45.120503652039325
1739209699.9531128;-38.13080360867914
1739209699.953122;-38.13080360867914
1739209699.9531307;-38.13080360867914
1739209699.9531398;-38.13080360867914
1739209699.9531488;-45.120503652039325
1739209699.9531577;-38.13080360867914
1739209699.9531667;-45.120503652039325
1739209699.9531758;-45.120503652039325
1739209699.9531846;-38.13080360867914
1739209699.9531937;-38.13080360867914
1739209699.9532025;-38.13080360867914
1739209699.9532115;-45.120503652039325
1739209699.9532206;-38.13080360867914
1739209699.9532294;-38.13080360867914
1739209699.9532385;-38.13080360867914
1739209699.9532475;-45.120503652039325
1739209699.9532564;-45.120503652039325
1739209699.9532654;-38.13080360867914
1739209699.9532745;-45.120503652039325
1739209699.9532833;-38.13080360867914
1739209699.9532924;-45.120503652039325
1739209699.9533014;-38.13080360867914
1739209699.9533103;-28.992665084841942
1739209699.9533193;-35.57807855764607
1739209699.9533281;-38.13080360867914
1739209699.9533372;-45.120503652039325
1739209699.9533463;-38.13080360867914
1739209699.953355;-38.13080360867914
1739209699.9533641;-45.120503652039325
1739209699.9533732;-35.57807855764607
1739209699.953382;-31.141103565318915
1739209699.953391;-38.13080360867914
1739209699.9534001;-38.13080360867914
1739209699.953409;-45.120503652039325
1739209699.953418;-45.120503652039325
1739209699.953427;-45.120503652039325
1739209699.953436;-45.120503652039325
1739209699.953445;-38.13080360867914
1739209699.9534538;-38.13080360867914
1739209699.9534628;-38.13080360867914
1739209699.953472;-38.13080360867914
1739209699.9534807;-45.120503652039325
1739209699.9534898;-45.120503652039325
1739209699.9534988;-38.13080360867914
1739209699.9535077;-35.57807855764607
1739209699.9535167;-38.13080360867914
1739209699.9535258;-35.57807855764607
1739209699.9535346;-35.57807855764607
1739209699.9535437;-45.120503652039325
1739209699.9535527;-38.13080360867914
1739209699.9535615;-38.13080360867914
1739209699.9535706;-45.120503652039325
1739209699.9535794;-45.120503652039325
1739209699.9535885;-45.120503652039325
1739209699.9535975;-38.13080360867914
1739209699.9536064;-45.120503652039325
1739209699.9536154;-45.120503652039325
1739209699.9536245;-38.13080360867914
1739209699.9536333;-38.13080360867914
1739209699.9536424;-45.120503652039325
1739209699.9536514;-45.120503652039325
1739209699.9536602;-33.981070128970906
1739209699.9536693;-33.981070128970906
1739209699.9536784;-45.120503652039325
1739209699.9536872;-38.13080360867914
1739209699.9536963;-38.13080360867914
1739209699.953705;-33.981070128970906
1739209699.9537141;-45.120503652039325
1739209699.9537232;-45.120503652039325
1739209699.953732;-38.13080360867914
1739209699.953741;-35.57807855764607
1739209699.9537501;-45.120503652039325
1739209699.953759;-45.120503652039325
1739209699.953768;-38.13080360867914
1739209699.953777;-35.57807855764607
1739209699.953786;-45.120503652039325
1739209699.953795;-45.120503652039325
1739209699.953804;-38.13080360867914
1739209699.9538128;-45.120503652039325
1739209699.953822;-45.120503652039325
1739209699.953831;-38.13080360867914
1739209699.9538398;-38.13080360867914
1739209699.9538488;-38.13080360867914
1739209699.9538577;-35.57807855764607
1739209699.9538667;-38.13080360867914
1739209699.9538758;-38.13080360867914
1739209699.9538846;-32.816014438256545
1739209699.9538937;-38.13080360867914
1739209699.9539027;-45.120503652039325
1739209699.9539115;-38.13080360867914
1739209699.9539206;-38.13080360867914
1739209699.9539297;-45.120503652039325
1739209699.9539385;-38.13080360867914
1739209699.9539475;-38.13080360867914
1739209699.9539566;-38.13080360867914
1739209699.9539654;-38.13080360867914
1739209699.9539745;-45.120503652039325
1739209699.9539833;-45.120503652039325
1739209699.9539924;-45.120503652039325
1739209699.9540014;-33.981070128970906
1739209699.9540102;-33.981070128970906
1739209699.9540193;-45.120503652039325
1739209699.9540284;-33.981070128970906
1739209699.9540372;-38.13080360867914
1739209699.9540462;-45.120503652039325
1739209699.9540553;-45.120503652039325
1739209699.9540641;-38.13080360867914
1739209699.9540732;-45.120503652039325
1739209699.9540823;-45.120503652039325
1739209699.954091;-45.120503652039325
1739209699.9541001;-45.120503652039325
1739209699.954109;-38.13080360867914
1739209699.954118;-38.13080360867914
1739209699.954127;-45.120503652039325
1739209699.954136;-38.13080360867914
1739209699.954145;-35.57807855764607
1739209699.954154;-38.13080360867914
1739209699.9541628;-45.120503652039325
1739209699.954172;-45.120503652039325
1739209699.954181;-38.13080360867914
1739209699.9541898;-38.13080360867914
1739209699.9541988;-38.13080360867914
1739209699.954208;-45.120503652039325
1739209699.9542167;-45.120503652039325
1739209699.9542258;-38.13080360867914
1739209699.9542346;-45.120503652039325
1739209699.9542437;-45.120503652039325
1739209699.9542527;-45.120503652039325
1739209699.9542615;-45.120503652039325
1739209699.9542706;-38.13080360867914
1739209699.9542797;-35.57807855764607
1739209699.9542885;-38.13080360867914
1739209699.9542975;-45.120503652039325
1739209699.9543066;-38.13080360867914
1739209699.9543154;-45.120503652039325
1739209699.9543245;-38.13080360867914
1739209699.9543335;-38.13080360867914
1739209699.9543424;-35.57807855764607
1739209699.9543514;-38.13080360867914
1739209699.9543602;-45.120503652039325
1739209699.9543693;-35.57807855764607
1739209699.9543784;-35.57807855764607
1739209699.9543872;-38.13080360867914
1739209699.9543962;-45.120503652039325
1739209699.9544053;-38.13080360867914
1739209699.9544141;-35.57807855764607
1739209699.9544232;-33.981070128970906
1739209699.9544322;-45.120503652039325
1739209699.954441;-38.13080360867914
1739209699.9544501;-45.120503652039325
1739209699.9544592;-45.120503652039325
1739209699.954468;-45.120503652039325
1739209699.954477;-38.13080360867914
1739209699.954486;-35.57807855764607
1739209699.954495;-35.57807855764607
1739209699.954504;-32.816014438256545
1739209699.9545128;-38.13080360867914
1739209699.954522;-35.57807855764607
1739209699.954531;-38.13080360867914
1739209699.9545398;-33.981070128970906
1739209699.9545488;-32.816014438256545
1739209699.954558;-38.13080360867914
1739209699.9545667;-38.13080360867914
1739209699.9545758;-45.120503652039325
1739209699.9545848;-45.120503652039325
1739209699.9545937;-45.120503652039325
1739209699.9546027;-38.13080360867914
1739209699.9546115;-45.120503652039325
1739209699.9546206;-38.13080360867914
1739209699.9546297;-32.816014438256545
1739209699.9546385;-45.120503652039325
1739209699.9546475;-45.120503652039325
1739209699.9546566;-38.13080360867914
1739209699.9546654;-38.13080360867914
1739209699.9546745;-45.120503652039325
1739209699.9546835;-33.981070128970906
1739209699.9546924;-31.141103565318915
1739209699.9547014;-38.13080360867914
1739209699.9547105;-45.120503652039325
1739209699.9547193;-45.120503652039325
1739209699.9547284;-45.120503652039325
1739209699.9547372;-45.120503652039325
1739209699.9547462;-45.120503652039325
1739209699.9547553;-45.120503652039325
1739209699.9547641;-45.120503652039325
1739209699.9547732;-38.13080360867914
1739209699.9547822;-45.120503652039325
1739209699.954791;-32.816014438256545
1739209699.9548001;-45.120503652039325
1739209699.9548092;-38.13080360867914
1739209699.954818;-38.13080360867914
1739209699.954827;-33.981070128970906
1739209699.9548361;-27.267205301931607
1739209699.954845;-45.120503652039325
1739209699.954854;-45.120503652039325
1739209699.954863;-38.13080360867914
1739209699.954872;-38.13080360867914
1739209699.954881;-45.120503652039325
1739209699.9548898;-38.13080360867914
1739209699.9548988;-38.13080360867914
1739209699.954908;-35.57807855764607
1739209699.9549167;-45.120503652039325
1739209699.9549258;-38.13080360867914
1739209699.9549348;-45.120503652039325
1739209699.9549437;-45.120503652039325
1739209699.9549527;-45.120503652039325
1739209699.9549618;-38.13080360867914
1739209699.9549706;-38.13080360867914
1739209699.9549797;-31.141103565318915
1739209699.9549887;-45.120503652039325
1739209699.9549975;-38.13080360867914
1739209699.9550066;-35.57807855764607
1739209699.9550154;-38.13080360867914
1739209699.9550245;-45.120503652039325
1739209699.9550335;-38.13080360867914
1739209699.9550424;-45.120503652039325
1739209699.9550514;-38.13080360867914
1739209699.9550605;-35.57807855764607
1739209699.9550693;-38.13080360867914
1739209699.9550784;-45.120503652039325
1739209699.9550874;-45.120503652039325
1739209699.9550962;-45.120503652039325
1739209699.9551053;-45.120503652039325
1739209699.9551144;-33.981070128970906
1739209699.9551232;-45.120503652039325
1739209699.9551322;-45.120503652039325
1739209699.955141;-38.13080360867914
1739209699.9551501;-38.13080360867914
1739209699.9551592;-38.13080360867914
1739209699.955168;-38.13080360867914
1739209699.955177;-45.120503652039325
1739209699.9551861;-45.120503652039325
1739209699.955195;-38.13080360867914
1739209699.955204;-38.13080360867914
1739209699.955213;-33.981070128970906
1739209699.955222;-45.120503652039325
1739209699.955231;-38.13080360867914
1739209699.95524;-38.13080360867914
1739209699.9552488;-45.120503652039325
1739209699.955258;-45.120503652039325
1739209699.9552667;-31.141103565318915
1739209699.9552758;-32.816014438256545
1739209699.9552848;-38.13080360867914
1739209699.9552937;-45.120503652039325
1739209699.9553027;-33.981070128970906
1739209699.9553118;-45.120503652039325
1739209699.9553206;-38.13080360867914
1739209699.9553297;-38.13080360867914
1739209699.9553387;-35.57807855764607
1739209699.9553475;-38.13080360867914
1739209699.9553566;-35.57807855764607
1739209699.9553657;-45.120503652039325
1739209699.9553745;-38.13080360867914
1739209699.9553835;-35.57807855764607
1739209699.9553924;-35.57807855764607
1739209699.9554014;-35.57807855764607
1739209699.9554105;-33.981070128970906
1739209699.9554193;-38.13080360867914
1739209699.9554284;-45.120503652039325
1739209699.9554374;-45.120503652039325
1739209699.9554462;-45.120503652039325
1739209699.9554553;-45.120503652039325
1739209699.9554644;-38.13080360867914
1739209699.9554732;-45.120503652039325
1739209699.9554822;-45.120503652039325
1739209699.9554913;-45.120503652039325
1739209699.9555001;-38.13080360867914
1739209699.9555092;-38.13080360867914
1739209699.955518;-35.57807855764607
1739209699.955527;-38.13080360867914
1739209699.9555361;-45.120503652039325
1739209699.955545;-38.13080360867914
1739209699.955554;-45.120503652039325
1739209699.955563;-45.120503652039325
1739209699.955572;-33.981070128970906
1739209699.955581;-32.816014438256545
1739209699.95559;-38.13080360867914
1739209699.9555988;-45.120503652039325
1739209699.955608;-38.13080360867914
1739209699.955617;-35.57807855764607
1739209699.9556258;-38.13080360867914
1739209699.9556348;-45.120503652039325
1739209699.9556437;-38.13080360867914
1739209699.9556527;-38.13080360867914
1739209699.9556618;-45.120503652039325
1739209699.9556706;-45.120503652039325
1739209699.9556797;-45.120503652039325
1739209699.9556887;-45.120503652039325
1739209699.9556975;-45.120503652039325
1739209699.9557066;-45.120503652039325
1739209699.9557157;-38.13080360867914
1739209699.9557245;-45.120503652039325
1739209699.9557335;-45.120503652039325
1739209699.9557426;-38.13080360867914
1739209699.9557514;-32.816014438256545
1739209699.9557605;-45.120503652039325
1739209699.9557695;-35.57807855764607
1739209699.9557784;-33.981070128970906
1739209699.9557874;-45.120503652039325
1739209699.9557962;-45.120503652039325
1739209699.9558053;-38.13080360867914
1739209699.9558144;-38.13080360867914
1739209699.9558232;-45.120503652039325
1739209699.9558322;-45.120503652039325
1739209699.9558413;-45.120503652039325
1739209699.9558501;-45.120503652039325
1739209699.9558592;-38.13080360867914
1739209699.9558682;-45.120503652039325
1739209699.955877;-38.13080360867914
1739209699.9558861;-32.816014438256545
1739209699.9558952;-38.13080360867914
1739209699.955904;-45.120503652039325
1739209699.955913;-38.13080360867914
1739209699.955922;-32.816014438256545
1739209699.955931;-38.13080360867914
1739209699.95594;-45.120503652039325
1739209699.9559488;-45.120503652039325
1739209699.955958;-45.120503652039325
1739209699.955967;-33.981070128970906
1739209699.9559758;-45.120503652039325
1739209699.9559848;-38.13080360867914
1739209699.955994;-45.120503652039325
1739209699.9560027;-45.120503652039325
1739209699.9560118;-38.13080360867914
1739209699.9560208;-38.13080360867914
1739209699.9560297;-45.120503652039325
1739209699.9560387;-38.13080360867914
1739209699.9560475;-38.13080360867914
1739209699.9560566;-45.120503652039325
1739209699.9560657;-32.816014438256545
1739209699.9560745;-38.13080360867914
1739209699.9560835;-38.13080360867914
1739209699.9560926;-38.13080360867914
1739209699.9561014;-35.57807855764607
1739209699.9561105;-38.13080360867914
1739209699.9561195;-38.13080360867914
1739209699.9561284;-38.13080360867914
1739209699.9561374;-32.816014438256545
1739209699.9561465;-33.981070128970906
1739209699.9561553;-45.120503652039325
1739209699.9561644;-45.120503652039325
1739209699.9561732;-38.13080360867914
1739209699.9561822;-38.13080360867914
1739209699.9561913;-45.120503652039325
1739209699.9562001;-33.981070128970906
1739209699.9562092;-38.13080360867914
1739209699.9562182;-45.120503652039325
1739209699.956227;-38.13080360867914
1739209699.9562361;-38.13080360867914
1739209699.9562452;-45.120503652039325
1739209699.956254;-45.120503652039325
1739209699.956263;-45.120503652039325
1739209699.9562721;-45.120503652039325
1739209699.956281;-30.49652367304973
1739209699.95629;-31.141103565318915
1739209699.9562988;-38.13080360867914
1739209699.956308;-38.13080360867914
1739209699.956317;-38.13080360867914
1739209699.9563258;-45.120503652039325
1739209699.9563348;-45.120503652039325
1739209699.956344;-35.57807855764607
1739209699.9563527;-45.120503652039325
1739209699.9563618;-38.13080360867914
1739209699.9563708;-38.13080360867914
1739209699.9563797;-45.120503652039325
1739209699.9563887;-45.120503652039325
1739209699.9563978;-45.120503652039325
1739209699.9564066;-45.120503652039325
1739209699.9564157;-45.120503652039325
1739209699.9564245;-38.13080360867914
1739209699.9564335;-38.13080360867914
1739209699.9564426;-45.120503652039325
1739209699.9564514;-38.13080360867914
1739209699.9564605;-35.57807855764607
1739209699.9564695;-45.120503652039325
1739209699.9564784;-45.120503652039325
1739209699.9564874;-38.13080360867914
1739209699.9564965;-35.57807855764607
1739209699.9565053;-33.981070128970906
1739209699.9565144;-38.13080360867914
1739209699.9565234;-38.13080360867914
1739209699.9565322;-45.120503652039325
1739209699.9565413;-38.13080360867914
1739209699.9565501;-45.120503652039325
1739209699.9565592;-38.13080360867914
1739209699.9565682;-45.120503652039325
1739209699.956577;-33.981070128970906
1739209699.9565861;-38.13080360867914
1739209699.9565952;-45.120503652039325
1739209699.956604;-38.13080360867914
1739209699.956613;-45.120503652039325
1739209699.9566221;-38.13080360867914
1739209699.956631;-33.981070128970906
1739209699.95664;-38.13080360867914
1739209699.956649;-28.992665084841942
1739209699.956658;-45.120503652039325
1739209699.956667;-45.120503652039325
1739209699.956676;-35.57807855764607
1739209699.9566848;-35.57807855764607
1739209699.956694;-38.13080360867914
1739209699.9567027;-38.13080360867914
1739209699.9567118;-38.13080360867914
1739209699.9567208;-38.13080360867914
1739209699.9567297;-45.120503652039325
1739209699.9567387;-45.120503652039325
1739209699.9567478;-33.981070128970906
1739209699.9567566;-45.120503652039325
1739209699.9567657;-33.981070128970906
1739209699.9567747;-38.13080360867914
1739209699.9567835;-38.13080360867914
1739209699.9567926;-31.141103565318915
1739209699.9568017;-45.120503652039325
1739209699.9568105;-45.120503652039325
1739209699.9568195;-32.816014438256545
1739209699.9568284;-38.13080360867914
1739209699.9568374;-45.120503652039325
1739209699.9568465;-45.120503652039325
1739209699.9568553;-45.120503652039325
1739209699.9568644;-45.120503652039325
1739209699.9568734;-45.120503652039325
1739209699.9568822;-45.120503652039325
1739209699.9568913;-45.120503652039325
1739209699.9569004;-45.120503652039325
1739209699.9569092;-38.13080360867914
1739209699.9569182;-45.120503652039325
1739209699.9569273;-45.120503652039325
1739209699.9569361;-38.13080360867914
1739209699.9569452;-45.120503652039325
1739209699.956954;-38.13080360867914
1739209699.956963;-45.120503652039325
1739209699.9569721;-38.13080360867914
1739209699.956981;-38.13080360867914
1739209699.95699;-45.120503652039325
1739209699.956999;-45.120503652039325
1739209699.957008;-38.13080360867914
1739209699.957017;-38.13080360867914
1739209699.957026;-38.13080360867914
1739209699.9570348;-38.13080360867914
1739209699.957044;-38.13080360867914
1739209699.957053;-32.816014438256545
1739209699.9570618;-38.13080360867914
1739209699.9570708;-45.120503652039325
1739209699.9570796;-38.13080360867914
1739209699.9570887;-35.57807855764607
1739209699.9570978;-38.13080360867914
1739209699.9571066;-45.120503652039325
1739209699.9571157;-38.13080360867914
1739209699.9571247;-45.120503652039325
1739209699.9571335;-38.13080360867914
1739209699.9571426;-45.120503652039325
1739209699.9571517;-38.13080360867914
1739209699.9571605;-38.13080360867914
1739209699.9571695;-35.57807855764607
1739209699.9571786;-45.120503652039325
1739209699.9571874;-45.120503652039325
1739209699.9571965;-38.13080360867914
1739209699.9572053;-45.120503652039325
1739209699.9572144;-45.120503652039325
1739209699.9572234;-38.13080360867914
1739209699.9572322;-45.120503652039325
1739209699.9572413;-38.13080360867914
1739209699.9572504;-38.13080360867914
1739209699.9572592;-38.13080360867914
1739209699.9572682;-45.120503652039325
1739209699.9572773;-38.13080360867914
1739209699.9572861;-35.57807855764607
1739209699.9572952;-45.120503652039325
1739209699.9573042;-45.120503652039325
1739209699.957313;-38.13080360867914
1739209699.9573221;-35.57807855764607
1739209699.957331;-38.13080360867914
1739209699.95734;-45.120503652039325
1739209699.957349;-45.120503652039325
1739209699.957358;-35.57807855764607
1739209699.957367;-38.13080360867914
1739209699.957376;-32.816014438256545
1739209699.9573848;-38.13080360867914
1739209699.957394;-45.120503652039325
1739209699.957403;-38.13080360867914
1739209699.9574118;-38.13080360867914
1739209699.9574208;-38.13080360867914
1739209699.95743;-38.13080360867914
1739209699.9574387;-38.13080360867914
1739209699.9574478;-38.13080360867914
1739209699.9574566;-38.13080360867914
1739209699.9574656;-35.57807855764607
1739209699.9574747;-45.120503652039325
1739209699.9574835;-45.120503652039325
1739209699.9574926;-38.13080360867914
1739209699.9575016;-35.57807855764607
1739209699.9575105;-38.13080360867914
1739209699.9575195;-31.141103565318893
1739209699.9575286;-38.13080360867914
1739209699.9575374;-38.13080360867914
1739209699.9575465;-38.13080360867914
1739209699.9575555;-38.13080360867914
1739209699.9575644;-38.13080360867914
1739209699.9575734;-38.13080360867914
1739209699.9575825;-45.120503652039325
1739209699.9575913;-45.120503652039325
1739209699.9576004;-38.13080360867914
1739209699.9576092;-35.57807855764607
1739209699.9576182;-45.120503652039325
1739209699.9576273;-45.120503652039325
1739209699.957636;-45.120503652039325
1739209699.9576452;-45.120503652039325
1739209699.9576542;-45.120503652039325
1739209699.957663;-35.57807855764607
1739209699.957672;-38.13080360867914
1739209699.9576812;-45.120503652039325
1739209699.95769;-38.13080360867914
1739209699.957699;-32.816014438256545
1739209699.9577081;-33.981070128970906
1739209699.957717;-45.120503652039325
1739209699.957726;-38.13080360867914
1739209699.9577348;-32.816014438256545
1739209699.957744;-38.13080360867914
1739209699.957753;-45.120503652039325
1739209699.9577618;-45.120503652039325
1739209699.9577708;-45.120503652039325
1739209699.95778;-45.120503652039325
1739209699.9577887;-45.120503652039325
1739209699.9577978;-45.120503652039325
1739209699.9578068;-38.13080360867914
1739209699.9578156;-45.120503652039325
1739209699.9578247;-45.120503652039325
1739209699.9578338;-38.13080360867914
1739209699.9578426;-35.57807855764607
1739209699.9578516;-38.13080360867914
1739209699.9578605;-38.13080360867914
1739209699.9578695;-38.13080360867914
1739209699.9578786;-28.58837851428586
1739209699.9578874;-31.141103565318915
1739209699.9578965;-38.13080360867914
1739209699.9579055;-38.13080360867914
1739209699.9579144;-38.13080360867914
1739209699.9579234;-38.13080360867914
1739209699.9579325;-38.13080360867914
1739209699.9579413;-33.981070128970906
1739209699.9579504;-38.13080360867914
1739209699.9579594;-35.57807855764607
1739209699.9579682;-32.816014438256545
1739209699.9579773;-38.13080360867914
1739209699.957986;-45.120503652039325
1739209699.9579952;-45.120503652039325
1739209699.9580042;-31.141103565318893
1739209699.958013;-45.120503652039325
1739209699.958022;-38.13080360867914
1739209699.9580312;-38.13080360867914
1739209699.95804;-45.120503652039325
1739209699.958049;-38.13080360867914
1739209699.958058;-38.13080360867914
1739209699.958067;-38.13080360867914
1739209699.958076;-45.120503652039325
1739209699.958085;-38.13080360867914
1739209699.958094;-45.120503652039325
1739209699.958103;-45.120503652039325
1739209699.9581118;-38.13080360867914
1739209699.9581208;-45.120503652039325
1739209699.95813;-45.120503652039325
1739209699.9581387;-38.13080360867914
1739209699.9581478;-38.13080360867914
1739209699.9581568;-45.120503652039325
1739209699.9581656;-45.120503652039325
1739209699.9581747;-35.57807855764607
1739209699.9581838;-45.120503652039325
1739209699.9581926;-45.120503652039325
1739209699.9582016;-38.13080360867914
1739209699.9582107;-38.13080360867914
1739209699.9582195;-38.13080360867914
1739209699.9582286;-45.120503652039325
1739209699.9582374;-33.981070128970906
1739209699.9582465;-28.992665084841942
1739209699.9582555;-38.13080360867914
1739209699.9582644;-38.13080360867914
1739209699.9582734;-38.13080360867914
1739209699.9582825;-38.13080360867914
1739209699.9582913;-35.57807855764607
1739209699.9583004;-38.13080360867914
1739209699.9583094;-45.120503652039325
1739209699.9583182;-38.13080360867914
1739209699.9583273;-38.13080360867914
1739209699.9583364;-45.120503652039325
1739209699.9583452;-38.13080360867914
1739209699.9583542;-45.120503652039325
1739209699.958363;-45.120503652039325
1739209699.958372;-38.13080360867914
1739209699.9583812;-45.120503652039325
1739209699.95839;-45.120503652039325
1739209699.958399;-45.120503652039325
1739209699.958408;-38.13080360867914
1739209699.958417;-38.13080360867914
1739209699.958426;-45.120503652039325
1739209699.958435;-45.120503652039325
1739209699.9584439;-38.13080360867914
1739209699.958453;-35.57807855764607
1739209699.958462;-31.141103565318915
1739209699.9584708;-45.120503652039325
1739209699.95848;-38.13080360867914
1739209699.958489;-45.120503652039325
1739209699.9584978;-35.57807855764607
1739209699.9585068;-38.13080360867914
1739209699.9585156;-45.120503652039325
1739209699.9585247;-45.120503652039325
1739209699.9585338;-38.13080360867914
1739209699.9585426;-45.120503652039325
1739209699.9585516;-45.120503652039325
1739209699.9585607;-45.120503652039325
1739209699.9585695;-45.120503652039325
1739209699.9585786;-45.120503652039325
1739209699.9585876;-45.120503652039325
1739209699.9585965;-45.120503652039325
1739209699.9586055;-45.120503652039325
1739209699.9586146;-45.120503652039325
1739209699.9586234;-38.13080360867914
1739209699.9586325;-45.120503652039325
1739209699.9586413;-38.13080360867914
1739209699.9586504;-33.981070128970906
1739209699.9586594;-38.13080360867914
1739209699.9586682;-38.13080360867914
1739209699.9586773;-38.13080360867914
1739209699.9586864;-38.13080360867914
1739209699.9586952;-38.13080360867914
1739209699.9587042;-45.120503652039325
1739209699.9587133;-38.13080360867914
1739209699.958722;-35.57807855764607
1739209699.9587312;-38.13080360867914
1739209699.9587402;-35.57807855764607
1739209699.958749;-45.120503652039325
1739209699.958758;-45.120503652039325
1739209699.958767;-38.13080360867914
1739209699.958776;-35.57807855764607
1739209699.958785;-35.57807855764607
1739209699.9587939;-45.120503652039325
1739209699.958803;-38.13080360867914
1739209699.958812;-38.13080360867914
1739209699.9588208;-38.13080360867914
1739209699.9588299;-33.981070128970906
1739209699.958839;-38.13080360867914
1739209699.9588478;-32.816014438256545
1739209699.9588568;-38.13080360867914
1739209699.958866;-35.57807855764607
1739209699.9588747;-38.13080360867914
1739209699.9588838;-38.13080360867914
1739209699.9588926;-38.13080360867914
1739209699.9589016;-45.120503652039325
1739209699.9589107;-38.13080360867914
1739209699.9589195;-38.13080360867914
1739209699.9589286;-45.120503652039325
1739209699.9589376;-45.120503652039325
1739209699.9589465;-35.57807855764607
1739209699.9589555;-38.13080360867914
1739209699.9589646;-38.13080360867914
1739209699.9589734;-31.141103565318893
1739209699.9589825;-38.13080360867914
1739209699.9589915;-45.120503652039325
1739209699.9590003;-45.120503652039325
1739209699.9590094;-38.13080360867914
1739209699.9590182;-38.13080360867914
1739209699.9590273;-45.120503652039325
1739209699.9590364;-45.120503652039325
1739209699.9590452;-45.120503652039325
1739209699.9590542;-45.120503652039325
1739209699.9590633;-38.13080360867914
1739209699.959072;-38.13080360867914
1739209699.9590812;-45.120503652039325
1739209699.9590902;-38.13080360867914
1739209699.959099;-45.120503652039325
1739209699.959108;-38.13080360867914
1739209699.9591172;-31.141103565318893
1739209699.959126;-38.13080360867914
1739209699.959135;-45.120503652039325
1739209699.9591439;-38.13080360867914
1739209699.959153;-32.816014438256545
1739209699.959162;-38.13080360867914
