CAN Message; 0x1b8:0300ac2a4b0a8259
1739209722.052246;-38.13080360867914
1739209722.05225;-35.57807855764607
1739209722.0522537;-38.13080360867914
1739209722.0522575;-38.13080360867914
1739209722.0522614;-38.13080360867914
1739209722.0522652;-45.120503652039325
1739209722.052269;-45.120503652039325
1739209722.0522728;-38.13080360867914
1739209722.0522766;-45.120503652039325
1739209722.0522807;-45.120503652039325
1739209722.0522845;-45.120503652039325
1739209722.0522883;-32.816014438256545
1739209722.052292;-25.62660358559016
1739209722.052296;-38.13080360867914
1739209722.0522997;-45.120503652039325
1739209722.0523036;-35.57807855764607
1739209722.0523074;-32.816014438256545
1739209722.0523112;-45.120503652039325
1739209722.0523152;-45.120503652039325
1739209722.052319;-38.13080360867914
1739209722.0523229;-38.13080360867914
1739209722.0523267;-45.120503652039325
1739209722.0523305;-38.13080360867914
1739209722.0523343;-38.13080360867914
1739209722.0523381;-45.120503652039325
1739209722.052342;-45.120503652039325
1739209722.0523458;-45.120503652039325
1739209722.0523496;-33.981070128970906
1739209722.0523536;-35.57807855764607
1739209722.0523574;-45.120503652039325
1739209722.0523612;-45.120503652039325
1739209722.052365;-38.13080360867914
1739209722.0523689;-45.120503652039325
1739209722.0523727;-45.120503652039325
1739209722.0523765;-38.13080360867914
1739209722.0523803;-38.13080360867914
1739209722.0523841;-28.992665084841942
1739209722.0523882;-38.13080360867914
1739209722.052392;-45.120503652039325
1739209722.0523958;-38.13080360867914
1739209722.0523996;-31.141103565318915
1739209722.0524035;-35.57807855764607
1739209722.0524073;-38.13080360867914
1739209722.052411;-38.13080360867914
1739209722.052415;-32.816014438256545
1739209722.0524187;-45.120503652039325
1739209722.0524228;-45.120503652039325
1739209722.0524266;-45.120503652039325
1739209722.0524304;-38.13080360867914
1739209722.0524342;-45.120503652039325
1739209722.052438;-35.57807855764607
1739209722.0524418;-31.141103565318915
1739209722.0524457;-31.141103565318915
1739209722.0524495;-33.981070128970906
1739209722.0524533;-38.13080360867914
1739209722.0524573;-45.120503652039325
1739209722.0524611;-33.981070128970906
1739209722.052465;-35.57807855764607
1739209722.0524688;-45.120503652039325
1739209722.0524726;-38.13080360867914
1739209722.0524764;-38.13080360867914
1739209722.0524802;-38.13080360867914
1739209722.052484;-45.120503652039325
1739209722.0524879;-45.120503652039325
1739209722.052492;-38.13080360867914
1739209722.0524957;-45.120503652039325
1739209722.0524995;-45.120503652039325
1739209722.0525033;-38.13080360867914
1739209722.0525072;-33.981070128970906
1739209722.052511;-38.13080360867914
1739209722.0525148;-45.120503652039325
1739209722.0525186;-38.13080360867914
1739209722.0525224;-35.57807855764607
1739209722.0525262;-38.13080360867914
1739209722.0525303;-45.120503652039325
1739209722.052534;-38.13080360867914
1739209722.052538;-38.13080360867914
1739209722.0525417;-38.13080360867914
1739209722.0525455;-45.120503652039325
1739209722.0525494;-33.981070128970906
1739209722.0525532;-35.57807855764607
1739209722.052557;-45.120503652039325
1739209722.0525608;-45.120503652039325
1739209722.0525649;-35.57807855764607
1739209722.0525687;-35.57807855764607
1739209722.0525725;-45.120503652039325
1739209722.0525763;-45.120503652039325
1739209722.05258;-38.13080360867914
1739209722.052584;-35.57807855764607
1739209722.0525877;-45.120503652039325
1739209722.0525916;-45.120503652039325
1739209722.0525954;-38.13080360867914
1739209722.0525994;-38.13080360867914
1739209722.0526032;-38.13080360867914
1739209722.052607;-45.120503652039325
1739209722.0526109;-45.120503652039325
1739209722.0526147;-38.13080360867914
1739209722.0526185;-32.816014438256545
1739209722.0526223;-38.13080360867914
1739209722.0526261;-45.120503652039325
1739209722.05263;-38.13080360867914
1739209722.052634;-38.13080360867914
1739209722.0526378;-45.120503652039325
1739209722.0526416;-38.13080360867914
1739209722.0526454;-38.13080360867914
1739209722.0526493;-45.120503652039325
1739209722.052653;-45.120503652039325
1739209722.052657;-33.981070128970906
1739209722.0526607;-38.13080360867914
1739209722.0526645;-38.13080360867914
1739209722.0526683;-38.13080360867914
1739209722.0526724;-33.981070128970906
1739209722.0526762;-45.120503652039325
1739209722.05268;-38.13080360867914
1739209722.0526838;-32.816014438256545
1739209722.0526876;-35.57807855764607
1739209722.0526915;-35.57807855764607
1739209722.0526953;-45.120503652039325
1739209722.052699;-45.120503652039325
1739209722.052703;-45.120503652039325
1739209722.052707;-45.120503652039325
1739209722.0527108;-45.120503652039325
1739209722.0527146;-45.120503652039325
1739209722.0527184;-45.120503652039325
1739209722.0527222;-38.13080360867914
1739209722.052726;-38.13080360867914
1739209722.0527298;-45.120503652039325
1739209722.0527337;-38.13080360867914
1739209722.0527375;-38.13080360867914
1739209722.0527415;-31.141103565318915
1739209722.0527453;-45.120503652039325
1739209722.0527492;-45.120503652039325
1739209722.052753;-38.13080360867914
1739209722.0527568;-38.13080360867914
1739209722.0527606;-35.57807855764607
1739209722.0527644;-45.120503652039325
1739209722.0527682;-45.120503652039325
1739209722.052772;-45.120503652039325
1739209722.052776;-38.13080360867914
1739209722.05278;-45.120503652039325
1739209722.0527837;-38.13080360867914
1739209722.0527875;-45.120503652039325
1739209722.0527914;-45.120503652039325
1739209722.0527952;-38.13080360867914
1739209722.052799;-45.120503652039325
1739209722.0528028;-33.981070128970906
1739209722.0528066;-45.120503652039325
1739209722.0528107;-45.120503652039325
1739209722.0528145;-45.120503652039325
1739209722.0528183;-35.57807855764607
1739209722.052822;-31.141103565318893
1739209722.052826;-45.120503652039325
1739209722.0528297;-45.120503652039325
1739209722.0528336;-45.120503652039325
1739209722.0528374;-33.981070128970906
1739209722.0528412;-45.120503652039325
1739209722.052845;-45.120503652039325
1739209722.052849;-38.13080360867914
1739209722.0528529;-45.120503652039325
1739209722.0528567;-45.120503652039325
1739209722.0528605;-38.13080360867914
1739209722.0528643;-38.13080360867914
1739209722.0528681;-45.120503652039325
1739209722.052872;-38.13080360867914
1739209722.0528758;-45.120503652039325
1739209722.0528796;-45.120503652039325
1739209722.0528836;-33.981070128970906
1739209722.0528874;-38.13080360867914
1739209722.0528913;-38.13080360867914
1739209722.052895;-45.120503652039325
1739209722.052899;-33.981070128970906
1739209722.0529027;-38.13080360867914
1739209722.0529065;-45.120503652039325
1739209722.0529103;-45.120503652039325
1739209722.0529141;-38.13080360867914
1739209722.0529182;-45.120503652039325
1739209722.052922;-45.120503652039325
1739209722.0529258;-33.981070128970906
1739209722.0529296;-38.13080360867914
1739209722.0529335;-38.13080360867914
1739209722.0529373;-45.120503652039325
1739209722.052941;-45.120503652039325
1739209722.052945;-45.120503652039325
1739209722.0529487;-45.120503652039325
1739209722.0529528;-45.120503652039325
1739209722.0529566;-35.57807855764607
1739209722.0529604;-35.57807855764607
1739209722.0529642;-45.120503652039325
1739209722.052968;-38.13080360867914
1739209722.0529718;-38.13080360867914
1739209722.0529757;-27.267205301931607
1739209722.0529795;-38.13080360867914
1739209722.0529833;-45.120503652039325
1739209722.052987;-45.120503652039325
1739209722.0529912;-38.13080360867914
1739209722.052995;-45.120503652039325
1739209722.0529988;-45.120503652039325
1739209722.0530026;-45.120503652039325
1739209722.0530064;-33.981070128970956
1739209722.0530102;-45.120503652039325
1739209722.053014;-45.120503652039325
1739209722.0530179;-45.120503652039325
1739209722.0530217;-45.120503652039325
1739209722.0530257;-45.120503652039325
1739209722.0530295;-45.120503652039325
1739209722.0530334;-35.57807855764607
1739209722.0530372;-30.49652367304973
1739209722.053041;-38.13080360867914
1739209722.0530448;-45.120503652039325
1739209722.0530486;-45.120503652039325
1739209722.0530524;-45.120503652039325
1739209722.0530562;-38.13080360867914
1739209722.0530603;-45.120503652039325
1739209722.053064;-45.120503652039325
1739209722.053068;-33.981070128970906
1739209722.0530717;-35.57807855764607
1739209722.0530756;-38.13080360867914
1739209722.0530794;-38.13080360867914
1739209722.0530832;-38.13080360867914
1739209722.053087;-45.120503652039325
1739209722.0530908;-45.120503652039325
1739209722.0530949;-38.13080360867914
1739209722.0530987;-32.816014438256545
1739209722.0531025;-45.120503652039325
1739209722.0531063;-45.120503652039325
1739209722.0531101;-45.120503652039325
1739209722.053114;-38.13080360867914
1739209722.0531178;-45.120503652039325
1739209722.0531216;-38.13080360867914
1739209722.0531254;-45.120503652039325
1739209722.0531292;-28.992665084841942
1739209722.0531332;-33.981070128970906
1739209722.053137;-45.120503652039325
1739209722.0531409;-38.13080360867914
1739209722.0531447;-38.13080360867914
1739209722.0531485;-35.57807855764607
1739209722.0531523;-38.13080360867914
1739209722.0531561;-38.13080360867914
1739209722.05316;-29.438486411369347
1739209722.0531638;-33.981070128970906
1739209722.0531678;-38.13080360867914
1739209722.0531716;-38.13080360867914
1739209722.0531754;-45.120503652039325
1739209722.0531793;-45.120503652039325
1739209722.053183;-38.13080360867914
1739209722.053187;-45.120503652039325
1739209722.0531907;-38.13080360867914
1739209722.0531945;-38.13080360867914
1739209722.0531983;-38.13080360867914
1739209722.0532024;-45.120503652039325
1739209722.0532062;-45.120503652039325
1739209722.05321;-45.120503652039325
1739209722.0532138;-45.120503652039325
1739209722.0532176;-38.13080360867914
1739209722.0532215;-45.120503652039325
1739209722.0532253;-35.57807855764607
1739209722.053229;-33.981070128970906
1739209722.053233;-45.120503652039325
1739209722.053237;-38.13080360867914
1739209722.0532408;-35.57807855764607
1739209722.0532446;-38.13080360867914
1739209722.0532484;-38.13080360867914
1739209722.0532522;-38.13080360867914
1739209722.053256;-38.13080360867914
1739209722.0532598;-38.13080360867914
1739209722.0532637;-38.13080360867914
1739209722.0532675;-38.13080360867914
1739209722.0532715;-38.13080360867914
1739209722.0532753;-45.120503652039325
1739209722.0532792;-45.120503652039325
1739209722.053283;-38.13080360867914
1739209722.0532868;-32.816014438256545
1739209722.0532906;-38.13080360867914
1739209722.0532944;-45.120503652039325
1739209722.0532982;-38.13080360867914
1739209722.053302;-32.816014438256545
1739209722.0533059;-35.57807855764607
1739209722.05331;-45.120503652039325
1739209722.0533137;-38.13080360867914
1739209722.0533175;-38.13080360867914
1739209722.0533214;-38.13080360867914
1739209722.0533252;-38.13080360867914
1739209722.053329;-45.120503652039325
1739209722.0533328;-45.120503652039325
1739209722.0533366;-33.981070128970906
1739209722.0533404;-38.13080360867914
1739209722.0533445;-38.13080360867914
1739209722.0533483;-38.13080360867914
1739209722.053352;-45.120503652039325
1739209722.053356;-38.13080360867914
1739209722.0533597;-38.13080360867914
1739209722.0533636;-38.13080360867914
1739209722.0533674;-38.13080360867914
1739209722.0533712;-35.57807855764607
1739209722.053375;-35.57807855764607
1739209722.053379;-45.120503652039325
1739209722.0533829;-38.13080360867914
1739209722.0533867;-38.13080360867914
1739209722.0533905;-45.120503652039325
1739209722.0533943;-45.120503652039325
1739209722.0533981;-45.120503652039325
1739209722.053402;-45.120503652039325
1739209722.0534058;-45.120503652039325
1739209722.0534096;-45.120503652039325
1739209722.0534136;-45.120503652039325
1739209722.0534174;-38.13080360867914
1739209722.0534213;-38.13080360867914
1739209722.053425;-38.13080360867914
1739209722.053429;-38.13080360867914
1739209722.0534327;-35.57807855764607
1739209722.0534365;-45.120503652039325
1739209722.0534403;-32.816014438256545
1739209722.0534441;-35.57807855764607
1739209722.053448;-45.120503652039325
1739209722.053452;-45.120503652039325
1739209722.0534558;-38.13080360867914
1739209722.0534596;-35.57807855764607
1739209722.0534635;-45.120503652039325
1739209722.0534673;-45.120503652039325
1739209722.053471;-38.13080360867914
1739209722.053475;-45.120503652039325
1739209722.0534787;-32.816014438256545
1739209722.0534825;-35.57807855764607
1739209722.0534866;-45.120503652039325
1739209722.0534904;-45.120503652039325
1739209722.0534942;-45.120503652039325
1739209722.053498;-45.120503652039325
1739209722.0535018;-35.57807855764607
1739209722.0535057;-30.49652367304973
1739209722.0535095;-45.120503652039325
1739209722.0535133;-45.120503652039325
1739209722.053517;-45.120503652039325
1739209722.0535212;-33.981070128970906
1739209722.053525;-45.120503652039325
1739209722.0535288;-45.120503652039325
1739209722.0535326;-38.13080360867914
1739209722.0535364;-38.13080360867914
1739209722.0535402;-45.120503652039325
1739209722.053544;-45.120503652039325
1739209722.0535479;-33.981070128970906
1739209722.0535517;-45.120503652039325
1739209722.0535557;-45.120503652039325
1739209722.0535595;-38.13080360867914
1739209722.0535634;-38.13080360867914
1739209722.0535672;-35.57807855764607
1739209722.053571;-45.120503652039325
1739209722.0535748;-45.120503652039325
1739209722.0535786;-38.13080360867914
1739209722.0535824;-30.49652367304973
1739209722.0535862;-38.13080360867914
1739209722.0535903;-38.13080360867914
1739209722.053594;-33.981070128970906
1739209722.053598;-33.981070128970906
1739209722.0536017;-45.120503652039325
1739209722.0536056;-45.120503652039325
1739209722.0536094;-45.120503652039325
1739209722.0536132;-45.120503652039325
1739209722.053617;-45.120503652039325
1739209722.0536208;-45.120503652039325
1739209722.0536246;-38.13080360867914
1739209722.0536287;-45.120503652039325
1739209722.0536325;-45.120503652039325
1739209722.0536363;-45.120503652039325
1739209722.0536401;-33.981070128970906
1739209722.053644;-31.141103565318915
1739209722.0536478;-38.13080360867914
1739209722.0536516;-45.120503652039325
1739209722.0536554;-45.120503652039325
1739209722.0536592;-35.57807855764607
1739209722.0536633;-38.13080360867914
1739209722.053667;-38.13080360867914
1739209722.053671;-38.13080360867914
1739209722.0536747;-45.120503652039325
1739209722.0536785;-45.120503652039325
1739209722.0536823;-45.120503652039325
1739209722.0536861;-38.13080360867914
1739209722.05369;-45.120503652039325
1739209722.0536938;-45.120503652039325
1739209722.0536978;-45.120503652039325
1739209722.0537016;-38.13080360867914
1739209722.0537055;-30.49652367304973
1739209722.0537093;-45.120503652039325
1739209722.053713;-45.120503652039325
1739209722.053717;-45.120503652039325
1739209722.0537207;-33.981070128970906
1739209722.0537245;-32.816014438256545
1739209722.0537283;-45.120503652039325
1739209722.0537324;-45.120503652039325
1739209722.0537362;-45.120503652039325
1739209722.05374;-38.13080360867914
1739209722.0537438;-38.13080360867914
1739209722.0537477;-38.13080360867914
1739209722.0537515;-38.13080360867914
1739209722.0537553;-45.120503652039325
1739209722.053759;-38.13080360867914
1739209722.053763;-33.981070128970906
1739209722.0537667;-35.57807855764607
1739209722.0537708;-45.120503652039325
1739209722.0537746;-45.120503652039325
1739209722.0537784;-33.981070128970906
1739209722.0537822;-28.992665084841942
1739209722.053786;-38.13080360867914
1739209722.0537899;-38.13080360867914
1739209722.0537937;-38.13080360867914
1739209722.0537975;-45.120503652039325
1739209722.0538013;-38.13080360867914
1739209722.0538054;-35.57807855764607
1739209722.0538092;-38.13080360867914
1739209722.053813;-33.981070128970906
1739209722.0538168;-33.981070128970906
1739209722.0538206;-45.120503652039325
1739209722.0538244;-35.57807855764607
1739209722.0538282;-35.57807855764607
1739209722.053832;-45.120503652039325
1739209722.0538359;-45.120503652039325
1739209722.05384;-38.13080360867914
1739209722.0538437;-27.267205301931607
1739209722.0538476;-33.981070128970906
1739209722.0538514;-45.120503652039325
1739209722.0538552;-32.816014438256545
1739209722.053859;-30.49652367304973
1739209722.0538628;-45.120503652039325
1739209722.0538666;-38.13080360867914
1739209722.0538704;-38.13080360867914
1739209722.0538745;-32.816014438256545
1739209722.0538783;-38.13080360867914
1739209722.0538821;-45.120503652039325
1739209722.053886;-38.13080360867914
1739209722.0538898;-38.13080360867914
1739209722.0538936;-38.13080360867914
1739209722.0538974;-45.120503652039325
1739209722.0539012;-38.13080360867914
1739209722.053905;-28.992665084841942
1739209722.053909;-32.816014438256545
1739209722.0539129;-38.13080360867914
1739209722.0539167;-45.120503652039325
1739209722.0539205;-38.13080360867914
1739209722.0539243;-38.13080360867914
1739209722.0539281;-38.13080360867914
1739209722.053932;-45.120503652039325
1739209722.0539358;-38.13080360867914
1739209722.0539396;-38.13080360867914
1739209722.0539434;-45.120503652039325
1739209722.0539474;-38.13080360867914
1739209722.0539513;-38.13080360867914
1739209722.053955;-45.120503652039325
1739209722.053959;-45.120503652039325
1739209722.0539627;-33.981070128970906
1739209722.0539665;-33.981070128970906
1739209722.0539703;-32.816014438256545
1739209722.0539742;-38.13080360867914
1739209722.053978;-38.13080360867914
1739209722.053982;-38.13080360867914
1739209722.0539858;-38.13080360867914
1739209722.0539896;-45.120503652039325
1739209722.0539935;-35.57807855764607
1739209722.0539973;-35.57807855764607
1739209722.054001;-33.981070128970906
1739209722.054005;-45.120503652039325
1739209722.0540087;-38.13080360867914
1739209722.0540125;-35.57807855764607
1739209722.0540166;-38.13080360867914
1739209722.0540204;-38.13080360867914
1739209722.0540242;-38.13080360867914
1739209722.054028;-45.120503652039325
1739209722.0540318;-45.120503652039325
1739209722.0540357;-45.120503652039325
1739209722.0540395;-45.120503652039325
1739209722.0540433;-33.981070128970906
1739209722.054047;-38.13080360867914
1739209722.0540512;-45.120503652039325
1739209722.054055;-32.816014438256545
1739209722.0540588;-38.13080360867914
1739209722.0540626;-33.981070128970956
1739209722.0540664;-45.120503652039325
1739209722.0540702;-35.57807855764607
1739209722.054074;-33.981070128970906
1739209722.0540779;-38.13080360867914
1739209722.0540817;-38.13080360867914
1739209722.0540855;-35.57807855764607
1739209722.0540895;-35.57807855764607
1739209722.0540934;-30.49652367304973
1739209722.0540972;-45.120503652039325
1739209722.054101;-45.120503652039325
1739209722.0541048;-33.981070128970906
1739209722.0541086;-38.13080360867914
1739209722.0541124;-45.120503652039325
1739209722.0541162;-45.120503652039325
1739209722.05412;-38.13080360867914
1739209722.054124;-33.981070128970956
1739209722.054128;-45.120503652039325
1739209722.0541317;-38.13080360867914
1739209722.0541356;-45.120503652039325
1739209722.0541394;-38.13080360867914
1739209722.0541432;-35.57807855764607
1739209722.054147;-38.13080360867914
1739209722.0541508;-45.120503652039325
1739209722.0541546;-28.58837851428586
1739209722.0541587;-35.57807855764607
1739209722.0541625;-45.120503652039325
1739209722.0541663;-45.120503652039325
1739209722.0541701;-45.120503652039325
1739209722.054174;-38.13080360867914
1739209722.0541778;-38.13080360867914
1739209722.0541816;-45.120503652039325
1739209722.0541854;-45.120503652039325
1739209722.0541892;-45.120503652039325
1739209722.0541933;-45.120503652039325
1739209722.054197;-45.120503652039325
1739209722.054201;-35.57807855764607
1739209722.0542047;-38.13080360867914
1739209722.0542085;-38.13080360867914
1739209722.0542123;-38.13080360867914
1739209722.0542161;-45.120503652039325
1739209722.05422;-38.13080360867914
1739209722.0542238;-45.120503652039325
1739209722.0542276;-45.120503652039325
1739209722.0542316;-38.13080360867914
1739209722.0542355;-35.57807855764607
1739209722.0542393;-45.120503652039325
1739209722.054243;-45.120503652039325
1739209722.054247;-30.49652367304973
1739209722.0542507;-35.57807855764607
1739209722.0542545;-38.13080360867914
1739209722.0542583;-38.13080360867914
1739209722.0542622;-38.13080360867914
1739209722.0542662;-45.120503652039325
1739209722.05427;-35.57807855764607
1739209722.0542738;-38.13080360867914
1739209722.0542777;-45.120503652039325
1739209722.0542815;-45.120503652039325
1739209722.0542853;-38.13080360867914
1739209722.054289;-38.13080360867914
1739209722.054293;-35.57807855764607
1739209722.0542967;-38.13080360867914
1739209722.0543008;-38.13080360867914
1739209722.0543046;-38.13080360867914
1739209722.0543084;-45.120503652039325
1739209722.0543122;-45.120503652039325
1739209722.054316;-35.57807855764607
1739209722.0543199;-35.57807855764607
1739209722.0543237;-45.120503652039325
1739209722.0543275;-38.13080360867914
1739209722.0543313;-35.57807855764607
1739209722.0543354;-45.120503652039325
1739209722.0543392;-45.120503652039325
1739209722.054343;-45.120503652039325
1739209722.0543468;-45.120503652039325
1739209722.0543506;-45.120503652039325
1739209722.0543544;-45.120503652039325
1739209722.0543582;-45.120503652039325
1739209722.054362;-45.120503652039325
1739209722.0543659;-45.120503652039325
1739209722.05437;-35.57807855764607
1739209722.0543737;-30.49652367304973
1739209722.0543776;-45.120503652039325
1739209722.0543814;-45.120503652039325
1739209722.0543852;-38.13080360867914
1739209722.054389;-33.981070128970906
1739209722.0543928;-38.13080360867914
1739209722.0543966;-38.13080360867914
1739209722.0544004;-38.13080360867914
1739209722.0544043;-45.120503652039325
1739209722.0544083;-45.120503652039325
1739209722.0544121;-38.13080360867914
1739209722.054416;-45.120503652039325
1739209722.0544198;-45.120503652039325
1739209722.0544236;-45.120503652039325
1739209722.0544274;-45.120503652039325
1739209722.0544312;-38.13080360867914
1739209722.054435;-38.13080360867914
1739209722.0544388;-45.120503652039325
1739209722.054443;-45.120503652039325
1739209722.0544467;-32.816014438256545
1739209722.0544505;-31.141103565318915
1739209722.0544543;-45.120503652039325
1739209722.0544581;-38.13080360867914
1739209722.054462;-38.13080360867914
1739209722.0544658;-31.141103565318915
1739209722.0544696;-38.13080360867914
1739209722.0544734;-45.120503652039325
1739209722.0544775;-38.13080360867914
1739209722.0544813;-45.120503652039325
1739209722.054485;-45.120503652039325
1739209722.054489;-38.13080360867914
1739209722.0544927;-38.13080360867914
1739209722.0544965;-45.120503652039325
1739209722.0545003;-45.120503652039325
1739209722.0545042;-45.120503652039325
1739209722.054508;-45.120503652039325
1739209722.054512;-33.981070128970906
1739209722.0545158;-45.120503652039325
1739209722.0545197;-45.120503652039325
1739209722.0545235;-45.120503652039325
1739209722.0545273;-33.981070128970906
1739209722.054531;-33.981070128970906
1739209722.054535;-38.13080360867914
1739209722.0545387;-38.13080360867914
1739209722.0545425;-45.120503652039325
1739209722.0545464;-45.120503652039325
1739209722.0545504;-45.120503652039325
1739209722.0545542;-38.13080360867914
1739209722.054558;-32.816014438256545
1739209722.0545619;-38.13080360867914
1739209722.0545657;-33.981070128970906
1739209722.0545695;-32.816014438256545
1739209722.0545733;-30.49652367304973
1739209722.054577;-45.120503652039325
1739209722.054581;-45.120503652039325
1739209722.054585;-33.981070128970906
1739209722.0545888;-28.992665084841942
1739209722.0545926;-31.141103565318915
1739209722.0545964;-38.13080360867914
1739209722.0546002;-38.13080360867914
1739209722.054604;-45.120503652039325
1739209722.0546079;-38.13080360867914
1739209722.0546117;-45.120503652039325
1739209722.0546155;-38.13080360867914
1739209722.0546196;-33.981070128970906
1739209722.0546234;-31.141103565318915
1739209722.0546272;-45.120503652039325
1739209722.054631;-45.120503652039325
1739209722.0546348;-45.120503652039325
1739209722.0546386;-38.13080360867914
1739209722.0546424;-45.120503652039325
1739209722.0546463;-45.120503652039325
1739209722.05465;-33.981070128970906
1739209722.0546541;-28.218542851754165
1739209722.054658;-38.13080360867914
1739209722.0546618;-45.120503652039325
1739209722.0546656;-38.13080360867914
1739209722.0546694;-38.13080360867914
1739209722.0546732;-38.13080360867914
1739209722.054677;-35.57807855764607
1739209722.0546808;-33.981070128970906
1739209722.0546846;-33.981070128970906
1739209722.0546887;-38.13080360867914
1739209722.0546925;-32.816014438256545
1739209722.0546963;-35.57807855764607
1739209722.0547001;-45.120503652039325
1739209722.054704;-45.120503652039325
1739209722.0547078;-38.13080360867914
1739209722.0547116;-38.13080360867914
1739209722.0547154;-45.120503652039325
1739209722.0547192;-45.120503652039325
1739209722.054723;-38.13080360867914
1739209722.054727;-35.57807855764607
1739209722.054731;-45.120503652039325
1739209722.0547347;-45.120503652039325
1739209722.0547385;-38.13080360867914
1739209722.0547423;-45.120503652039325
1739209722.0547462;-38.13080360867914
1739209722.05475;-45.120503652039325
1739209722.0547538;-38.13080360867914
1739209722.0547576;-45.120503652039325
1739209722.0547616;-45.120503652039325
1739209722.0547655;-45.120503652039325
1739209722.0547693;-38.13080360867914
1739209722.054773;-35.57807855764607
1739209722.054777;-28.992665084841942
1739209722.0547812;-45.120503652039325
1739209722.0547855;-35.57807855764607
1739209722.0547895;-35.57807855764607
1739209722.0547938;-38.13080360867914
1739209722.0547981;-38.13080360867914
1739209722.0548024;-38.13080360867914
1739209722.0548065;-38.13080360867914
1739209722.0548108;-30.49652367304976
1739209722.054815;-45.120503652039325
1739209722.0548193;-35.57807855764607
1739209722.0548234;-38.13080360867914
1739209722.0548277;-45.120503652039325
1739209722.054832;-38.13080360867914
1739209722.0548363;-45.120503652039325
1739209722.0548403;-45.120503652039325
1739209722.0548446;-32.816014438256545
1739209722.054849;-38.13080360867914
1739209722.0548532;-45.120503652039325
1739209722.0548573;-33.981070128970906
1739209722.0548615;-45.120503652039325
1739209722.0548658;-45.120503652039325
1739209722.0548701;-38.13080360867914
1739209722.0548742;-38.13080360867914
1739209722.0548785;-45.120503652039325
1739209722.0548828;-45.120503652039325
1739209722.054887;-38.13080360867914
1739209722.054891;-38.13080360867914
1739209722.0548954;-33.981070128970906
1739209722.0548997;-45.120503652039325
1739209722.054904;-35.57807855764607
1739209722.054908;-35.57807855764607
1739209722.0549123;-45.120503652039325
1739209722.0549166;-38.13080360867914
1739209722.054921;-38.13080360867914
1739209722.054925;-45.120503652039325
1739209722.0549293;-38.13080360867914
1739209722.0549335;-32.816014438256545
1739209722.0549378;-45.120503652039325
1739209722.054942;-38.13080360867914
1739209722.0549462;-38.13080360867914
1739209722.0549505;-45.120503652039325
1739209722.0549548;-45.120503652039325
1739209722.054959;-45.120503652039325
1739209722.054963;-45.120503652039325
1739209722.0549674;-45.120503652039325
1739209722.0549717;-45.120503652039325
1739209722.054976;-45.120503652039325
1739209722.05498;-38.13080360867914
1739209722.0549843;-45.120503652039325
1739209722.0549886;-38.13080360867914
1739209722.054993;-38.13080360867914
1739209722.054997;-35.57807855764607
1739209722.0550013;-38.13080360867914
1739209722.0550056;-38.13080360867914
1739209722.0550098;-45.120503652039325
1739209722.055014;-38.13080360867914
1739209722.0550182;-32.816014438256545
1739209722.0550225;-33.981070128970906
1739209722.0550268;-38.13080360867914
1739209722.0550308;-45.120503652039325
1739209722.055035;-38.13080360867914
1739209722.0550394;-38.13080360867914
1739209722.0550437;-33.981070128970906
1739209722.0550478;-45.120503652039325
1739209722.055052;-45.120503652039325
1739209722.0550563;-45.120503652039325
1739209722.0550606;-45.120503652039325
1739209722.0550647;-45.120503652039325
1739209722.055069;-38.13080360867914
1739209722.0550733;-38.13080360867914
1739209722.0550776;-45.120503652039325
1739209722.0550816;-38.13080360867914
1739209722.055086;-32.816014438256545
1739209722.0550902;-45.120503652039325
1739209722.0550945;-45.120503652039325
1739209722.0550985;-35.57807855764607
1739209722.0551028;-35.57807855764607
1739209722.055107;-35.57807855764607
1739209722.0551114;-38.13080360867914
1739209722.0551155;-33.981070128970906
1739209722.0551198;-28.58837851428586
1739209722.055124;-45.120503652039325
1739209722.0551283;-45.120503652039325
1739209722.0551324;-38.13080360867914
1739209722.0551367;-38.13080360867914
1739209722.055141;-45.120503652039325
1739209722.0551453;-38.13080360867914
1739209722.0551496;-45.120503652039325
1739209722.0551536;-33.981070128970956
1739209722.055158;-38.13080360867914
1739209722.0551622;-45.120503652039325
1739209722.0551665;-38.13080360867914
1739209722.0551705;-38.13080360867914
1739209722.0551748;-45.120503652039325
1739209722.055179;-45.120503652039325
1739209722.0551834;-35.57807855764607
1739209722.0551875;-26.991370085610722
1739209722.0551918;-38.13080360867914
1739209722.055196;-45.120503652039325
1739209722.0552003;-38.13080360867914
1739209722.0552044;-33.981070128970906
1739209722.0552087;-45.120503652039325
1739209722.055213;-45.120503652039325
1739209722.0552173;-45.120503652039325
1739209722.0552213;-33.981070128970956
1739209722.0552256;-45.120503652039325
1739209722.05523;-45.120503652039325
1739209722.0552342;-45.120503652039325
1739209722.0552382;-45.120503652039325
1739209722.0552425;-45.120503652039325
1739209722.0552468;-45.120503652039325
1739209722.0552511;-45.120503652039325
1739209722.0552552;-27.267205301931607
1739209722.0552595;-38.13080360867914
1739209722.0552638;-45.120503652039325
1739209722.055268;-35.57807855764607
1739209722.055272;-35.57807855764607
1739209722.0552764;-45.120503652039325
1739209722.0552807;-45.120503652039325
1739209722.055285;-38.13080360867914
1739209722.055289;-38.13080360867914
1739209722.0552933;-45.120503652039325
1739209722.0552976;-45.120503652039325
1739209722.055302;-38.13080360867914
1739209722.055306;-45.120503652039325
1739209722.0553102;-45.120503652039325
1739209722.0553145;-45.120503652039325
