CAN Message; 0x39:059956e141e62e25
1739209834.407316;-38.13080360867914
1739209834.4073167;-33.981070128970906
1739209834.4073174;-38.13080360867914
1739209834.4073184;-45.120503652039325
1739209834.407319;-45.120503652039325
1739209834.40732;-45.120503652039325
1739209834.4073207;-45.120503652039325
1739209834.4073215;-45.120503652039325
1739209834.4073224;-45.120503652039325
1739209834.4073231;-38.13080360867914
1739209834.4073238;-32.816014438256545
1739209834.4073248;-35.57807855764607
1739209834.4073255;-38.13080360867914
1739209834.4073265;-45.120503652039325
1739209834.4073272;-45.120503652039325
1739209834.407328;-45.120503652039325
1739209834.4073288;-38.13080360867914
1739209834.4073296;-45.120503652039325
1739209834.4073303;-38.13080360867914
1739209834.4073312;-35.57807855764607
1739209834.407332;-38.13080360867914
1739209834.407333;-38.13080360867914
1739209834.4073336;-32.816014438256545
1739209834.4073343;-45.120503652039325
1739209834.4073353;-45.120503652039325
1739209834.407336;-45.120503652039325
1739209834.407337;-45.120503652039325
1739209834.4073377;-33.981070128970906
1739209834.4073384;-33.981070128970906
1739209834.4073393;-33.981070128970906
1739209834.40734;-38.13080360867914
1739209834.4073408;-38.13080360867914
1739209834.4073417;-35.57807855764607
1739209834.4073424;-38.13080360867914
1739209834.4073434;-45.120503652039325
1739209834.407344;-33.981070128970906
1739209834.4073448;-45.120503652039325
1739209834.4073458;-45.120503652039325
1739209834.4073465;-38.13080360867914
1739209834.4073472;-33.981070128970906
1739209834.4073482;-38.13080360867914
1739209834.4073489;-45.120503652039325
1739209834.4073498;-45.120503652039325
1739209834.4073505;-38.13080360867914
1739209834.4073513;-45.120503652039325
1739209834.4073522;-38.13080360867914
1739209834.407353;-45.120503652039325
1739209834.4073536;-38.13080360867914
1739209834.4073546;-35.57807855764607
1739209834.4073553;-38.13080360867914
1739209834.4073563;-45.120503652039325
1739209834.407357;-38.13080360867914
1739209834.4073577;-38.13080360867914
1739209834.4073586;-38.13080360867914
1739209834.4073594;-45.120503652039325
1739209834.40736;-45.120503652039325
1739209834.407361;-45.120503652039325
1739209834.4073617;-45.120503652039325
1739209834.4073627;-31.141103565318915
1739209834.4073634;-33.981070128970906
1739209834.4073641;-38.13080360867914
1739209834.407365;-33.981070128970906
1739209834.4073658;-33.981070128970906
1739209834.4073665;-28.992665084841942
1739209834.4073675;-38.13080360867914
1739209834.4073682;-35.57807855764607
1739209834.4073691;-35.57807855764607
1739209834.4073699;-45.120503652039325
1739209834.4073706;-38.13080360867914
1739209834.4073715;-45.120503652039325
1739209834.4073722;-38.13080360867914
1739209834.407373;-30.49652367304973
1739209834.407374;-45.120503652039325
1739209834.4073746;-38.13080360867914
1739209834.4073756;-33.981070128970906
1739209834.4073763;-45.120503652039325
1739209834.407377;-45.120503652039325
1739209834.407378;-45.120503652039325
1739209834.4073787;-33.981070128970906
1739209834.4073794;-31.141103565318915
1739209834.4073803;-38.13080360867914
1739209834.407381;-38.13080360867914
1739209834.407382;-35.57807855764607
1739209834.4073827;-38.13080360867914
1739209834.4073834;-45.120503652039325
1739209834.4073844;-38.13080360867914
1739209834.407385;-45.120503652039325
1739209834.407386;-45.120503652039325
1739209834.4073868;-45.120503652039325
1739209834.4073875;-38.13080360867914
1739209834.4073884;-45.120503652039325
1739209834.4073892;-38.13080360867914
1739209834.4073899;-38.13080360867914
1739209834.4073908;-45.120503652039325
1739209834.4073915;-45.120503652039325
1739209834.4073925;-31.141103565318915
1739209834.4073932;-38.13080360867914
1739209834.407394;-38.13080360867914
1739209834.407395;-45.120503652039325
1739209834.4073956;-38.13080360867914
1739209834.4073963;-38.13080360867914
1739209834.4073973;-45.120503652039325
1739209834.407398;-38.13080360867914
1739209834.407399;-32.816014438256545
1739209834.4073997;-45.120503652039325
1739209834.4074004;-45.120503652039325
1739209834.4074013;-45.120503652039325
1739209834.407402;-38.13080360867914
1739209834.4074028;-35.57807855764607
1739209834.4074037;-45.120503652039325
1739209834.4074044;-45.120503652039325
1739209834.4074054;-33.981070128970906
1739209834.407406;-45.120503652039325
1739209834.4074068;-45.120503652039325
1739209834.4074078;-38.13080360867914
1739209834.4074085;-45.120503652039325
1739209834.4074092;-45.120503652039325
1739209834.4074101;-45.120503652039325
1739209834.4074109;-38.13080360867914
1739209834.4074118;-33.981070128970906
1739209834.4074125;-45.120503652039325
1739209834.4074132;-38.13080360867914
1739209834.4074142;-45.120503652039325
1739209834.407415;-33.981070128970906
1739209834.4074156;-45.120503652039325
1739209834.4074166;-38.13080360867914
1739209834.4074173;-45.120503652039325
1739209834.4074183;-38.13080360867914
1739209834.407419;-38.13080360867914
1739209834.4074197;-45.120503652039325
1739209834.4074206;-45.120503652039325
1739209834.4074214;-35.57807855764607
1739209834.407422;-31.141103565318893
1739209834.407423;-45.120503652039325
1739209834.4074237;-38.13080360867914
1739209834.4074247;-38.13080360867914
1739209834.4074254;-45.120503652039325
1739209834.407426;-38.13080360867914
1739209834.407427;-45.120503652039325
1739209834.4074278;-38.13080360867914
1739209834.4074285;-35.57807855764607
1739209834.4074295;-38.13080360867914
1739209834.4074302;-45.120503652039325
1739209834.4074311;-38.13080360867914
1739209834.4074318;-45.120503652039325
1739209834.4074326;-38.13080360867914
1739209834.4074335;-45.120503652039325
1739209834.4074342;-33.981070128970906
1739209834.407435;-45.120503652039325
1739209834.407436;-38.13080360867914
1739209834.4074366;-45.120503652039325
1739209834.4074376;-33.981070128970906
1739209834.4074383;-28.21854285175415
1739209834.407439;-45.120503652039325
1739209834.40744;-45.120503652039325
1739209834.4074407;-32.816014438256545
1739209834.4074416;-35.57807855764607
1739209834.4074423;-45.120503652039325
1739209834.407443;-38.13080360867914
1739209834.407444;-35.57807855764607
1739209834.4074447;-31.141103565318893
1739209834.4074454;-38.13080360867914
1739209834.4074464;-45.120503652039325
1739209834.407447;-45.120503652039325
1739209834.407448;-38.13080360867914
1739209834.4074488;-45.120503652039325
1739209834.4074495;-45.120503652039325
1739209834.4074504;-45.120503652039325
1739209834.4074512;-45.120503652039325
1739209834.4074519;-35.57807855764607
1739209834.4074528;-38.13080360867914
1739209834.4074535;-38.13080360867914
1739209834.4074545;-45.120503652039325
1739209834.4074552;-45.120503652039325
1739209834.407456;-45.120503652039325
1739209834.4074569;-33.981070128970906
1739209834.4074576;-26.035653463252796
1739209834.4074583;-38.13080360867914
1739209834.4074593;-45.120503652039325
1739209834.40746;-33.981070128970906
1739209834.407461;-32.816014438256545
1739209834.4074616;-38.13080360867914
1739209834.4074624;-38.13080360867914
1739209834.4074633;-38.13080360867914
1739209834.407464;-38.13080360867914
1739209834.4074647;-45.120503652039325
1739209834.4074657;-45.120503652039325
1739209834.4074664;-45.120503652039325
1739209834.4074674;-45.120503652039325
1739209834.407468;-38.13080360867914
1739209834.4074688;-35.57807855764607
1739209834.4074697;-38.13080360867914
1739209834.4074705;-45.120503652039325
1739209834.4074712;-45.120503652039325
1739209834.4074721;-45.120503652039325
1739209834.4074728;-45.120503652039325
1739209834.4074738;-45.120503652039325
1739209834.4074745;-45.120503652039325
1739209834.4074752;-38.13080360867914
1739209834.4074762;-35.57807855764607
1739209834.407477;-29.438486411369333
1739209834.4074776;-33.981070128970906
1739209834.4074786;-35.57807855764607
1739209834.4074793;-45.120503652039325
1739209834.4074802;-38.13080360867914
1739209834.407481;-45.120503652039325
1739209834.4074817;-38.13080360867914
1739209834.4074826;-38.13080360867914
1739209834.4074833;-33.981070128970956
1739209834.407484;-45.120503652039325
1739209834.407485;-45.120503652039325
1739209834.4074857;-45.120503652039325
1739209834.4074867;-45.120503652039325
1739209834.4074874;-45.120503652039325
1739209834.407488;-45.120503652039325
1739209834.407489;-45.120503652039325
1739209834.4074898;-45.120503652039325
1739209834.4074907;-38.13080360867914
1739209834.4074914;-38.13080360867914
1739209834.4074922;-38.13080360867914
1739209834.407493;-35.57807855764607
1739209834.4074938;-38.13080360867914
1739209834.4074945;-45.120503652039325
1739209834.4074955;-45.120503652039325
1739209834.4074962;-38.13080360867914
1739209834.4074972;-45.120503652039325
1739209834.407498;-45.120503652039325
1739209834.4074986;-38.13080360867914
1739209834.4074996;-35.57807855764607
1739209834.4075003;-45.120503652039325
1739209834.407501;-45.120503652039325
1739209834.407502;-33.981070128970906
1739209834.4075027;-38.13080360867914
1739209834.4075036;-45.120503652039325
1739209834.4075043;-45.120503652039325
1739209834.407505;-38.13080360867914
1739209834.407506;-38.13080360867914
1739209834.4075067;-38.13080360867914
1739209834.4075074;-45.120503652039325
1739209834.4075084;-35.57807855764607
1739209834.407509;-35.57807855764607
1739209834.40751;-38.13080360867914
1739209834.4075108;-45.120503652039325
1739209834.4075115;-38.13080360867914
1739209834.4075124;-45.120503652039325
1739209834.4075131;-38.13080360867914
1739209834.4075139;-45.120503652039325
1739209834.4075148;-38.13080360867914
1739209834.4075155;-35.57807855764607
1739209834.4075165;-33.981070128970906
1739209834.4075172;-45.120503652039325
1739209834.407518;-38.13080360867914
1739209834.4075189;-35.57807855764607
1739209834.4075196;-38.13080360867914
1739209834.4075203;-38.13080360867914
1739209834.4075212;-45.120503652039325
1739209834.407522;-38.13080360867914
1739209834.407523;-38.13080360867914
1739209834.4075236;-35.57807855764607
1739209834.4075243;-38.13080360867914
1739209834.4075253;-35.57807855764607
1739209834.407526;-35.57807855764607
1739209834.4075267;-45.120503652039325
1739209834.4075277;-45.120503652039325
1739209834.4075284;-45.120503652039325
1739209834.4075294;-38.13080360867914
1739209834.40753;-38.13080360867914
1739209834.4075308;-33.981070128970906
1739209834.4075317;-45.120503652039325
1739209834.4075325;-35.57807855764607
1739209834.4075332;-29.438486411369333
1739209834.4075341;-38.13080360867914
1739209834.4075348;-38.13080360867914
1739209834.4075358;-27.267205301931607
1739209834.4075365;-35.57807855764607
1739209834.4075372;-38.13080360867914
1739209834.4075382;-45.120503652039325
1739209834.407539;-33.981070128970906
1739209834.4075398;-38.13080360867914
1739209834.4075406;-38.13080360867914
1739209834.4075413;-45.120503652039325
1739209834.4075422;-32.816014438256545
1739209834.407543;-38.13080360867914
1739209834.4075437;-38.13080360867914
1739209834.4075446;-45.120503652039325
1739209834.4075453;-38.13080360867914
1739209834.4075463;-45.120503652039325
1739209834.407547;-45.120503652039325
1739209834.4075477;-45.120503652039325
1739209834.4075487;-33.981070128970906
1739209834.4075494;-38.13080360867914
1739209834.40755;-33.981070128970906
1739209834.407551;-33.981070128970906
1739209834.4075518;-38.13080360867914
1739209834.4075527;-38.13080360867914
1739209834.4075534;-45.120503652039325
1739209834.4075541;-45.120503652039325
1739209834.407555;-31.141103565318915
1739209834.4075558;-38.13080360867914
1739209834.4075565;-45.120503652039325
1739209834.4075575;-38.13080360867914
1739209834.4075582;-38.13080360867914
1739209834.4075592;-38.13080360867914
1739209834.4075599;-38.13080360867914
1739209834.4075606;-45.120503652039325
1739209834.4075615;-30.49652367304976
1739209834.4075623;-45.120503652039325
1739209834.407563;-38.13080360867914
1739209834.407564;-45.120503652039325
1739209834.4075646;-38.13080360867914
1739209834.4075656;-38.13080360867914
1739209834.4075663;-38.13080360867914
1739209834.407567;-38.13080360867914
1739209834.407568;-33.981070128970906
1739209834.4075687;-38.13080360867914
1739209834.4075694;-38.13080360867914
1739209834.4075704;-32.816014438256545
1739209834.407571;-45.120503652039325
1739209834.407572;-45.120503652039325
1739209834.4075727;-45.120503652039325
1739209834.4075735;-38.13080360867914
1739209834.4075744;-38.13080360867914
1739209834.4075751;-38.13080360867914
1739209834.4075758;-45.120503652039325
1739209834.4075768;-45.120503652039325
1739209834.4075775;-38.13080360867914
1739209834.4075785;-45.120503652039325
1739209834.4075792;-45.120503652039325
1739209834.40758;-38.13080360867914
1739209834.4075809;-45.120503652039325
1739209834.4075816;-45.120503652039325
1739209834.4075823;-38.13080360867914
1739209834.4075832;-45.120503652039325
1739209834.407584;-45.120503652039325
1739209834.407585;-32.816014438256545
1739209834.4075856;-45.120503652039325
1739209834.4075863;-45.120503652039325
1739209834.4075873;-38.13080360867914
1739209834.407588;-38.13080360867914
1739209834.4075887;-38.13080360867914
1739209834.4075897;-45.120503652039325
1739209834.4075904;-38.13080360867914
1739209834.4075913;-45.120503652039325
1739209834.407592;-45.120503652039325
1739209834.4075928;-38.13080360867914
1739209834.4075937;-45.120503652039325
1739209834.4075944;-45.120503652039325
1739209834.4075954;-45.120503652039325
1739209834.407596;-38.13080360867914
1739209834.4075968;-35.57807855764607
1739209834.4075978;-33.981070128970906
1739209834.4075985;-38.13080360867914
1739209834.4075992;-38.13080360867914
1739209834.4076002;-38.13080360867914
1739209834.4076009;-31.141103565318915
1739209834.4076018;-35.57807855764607
1739209834.4076025;-38.13080360867914
1739209834.4076033;-45.120503652039325
1739209834.4076042;-38.13080360867914
1739209834.407605;-38.13080360867914
1739209834.4076056;-45.120503652039325
1739209834.4076066;-32.816014438256545
1739209834.4076073;-45.120503652039325
1739209834.4076083;-45.120503652039325
1739209834.407609;-45.120503652039325
1739209834.4076097;-38.13080360867914
1739209834.4076107;-35.57807855764607
1739209834.4076114;-45.120503652039325
1739209834.407612;-45.120503652039325
1739209834.407613;-38.13080360867914
1739209834.4076138;-38.13080360867914
1739209834.4076147;-35.57807855764607
1739209834.4076154;-38.13080360867914
1739209834.4076161;-45.120503652039325
1739209834.407617;-38.13080360867914
1739209834.4076178;-45.120503652039325
1739209834.4076185;-45.120503652039325
1739209834.4076195;-33.981070128970906
1739209834.4076202;-45.120503652039325
1739209834.4076211;-45.120503652039325
1739209834.4076219;-45.120503652039325
1739209834.4076226;-45.120503652039325
1739209834.4076235;-45.120503652039325
1739209834.4076242;-38.13080360867914
1739209834.407625;-45.120503652039325
1739209834.407626;-45.120503652039325
1739209834.4076266;-45.120503652039325
1739209834.4076276;-45.120503652039325
1739209834.4076283;-38.13080360867914
1739209834.407629;-45.120503652039325
1739209834.40763;-35.57807855764607
1739209834.4076307;-38.13080360867914
1739209834.4076314;-38.13080360867914
1739209834.4076324;-38.13080360867914
1739209834.407633;-31.141103565318915
1739209834.407634;-33.981070128970906
1739209834.4076347;-45.120503652039325
1739209834.4076355;-35.57807855764607
1739209834.4076364;-32.816014438256545
1739209834.4076371;-38.13080360867914
1739209834.4076378;-45.120503652039325
1739209834.4076388;-38.13080360867914
1739209834.4076395;-33.981070128970956
1739209834.4076405;-33.981070128970906
1739209834.4076412;-35.57807855764607
1739209834.407642;-45.120503652039325
1739209834.4076428;-45.120503652039325
1739209834.4076436;-45.120503652039325
1739209834.4076445;-38.13080360867914
1739209834.4076452;-38.13080360867914
1739209834.407646;-45.120503652039325
1739209834.407647;-45.120503652039325
1739209834.4076476;-38.13080360867914
1739209834.4076483;-35.57807855764607
1739209834.4076493;-38.13080360867914
1739209834.40765;-45.120503652039325
1739209834.407651;-45.120503652039325
1739209834.4076517;-33.981070128970906
1739209834.4076524;-28.992665084841942
1739209834.4076533;-31.141103565318915
1739209834.407654;-38.13080360867914
1739209834.4076548;-45.120503652039325
1739209834.4076557;-35.57807855764607
1739209834.4076564;-38.13080360867914
1739209834.4076574;-38.13080360867914
1739209834.407658;-38.13080360867914
1739209834.4076588;-45.120503652039325
1739209834.4076598;-45.120503652039325
1739209834.4076605;-38.13080360867914
1739209834.4076612;-38.13080360867914
1739209834.4076622;-45.120503652039325
1739209834.4076629;-35.57807855764607
1739209834.4076638;-35.57807855764607
1739209834.4076645;-38.13080360867914
1739209834.4076653;-38.13080360867914
1739209834.4076662;-38.13080360867914
1739209834.407667;-38.13080360867914
1739209834.4076676;-38.13080360867914
1739209834.4076686;-45.120503652039325
1739209834.4076693;-45.120503652039325
1739209834.4076703;-32.816014438256545
1739209834.407671;-35.57807855764607
1739209834.4076717;-45.120503652039325
1739209834.4076726;-38.13080360867914
1739209834.4076734;-38.13080360867914
1739209834.407674;-45.120503652039325
1739209834.407675;-38.13080360867914
1739209834.4076757;-38.13080360867914
1739209834.4076767;-38.13080360867914
1739209834.4076774;-38.13080360867914
1739209834.4076781;-38.13080360867914
1739209834.407679;-38.13080360867914
1739209834.4076798;-38.13080360867914
1739209834.4076805;-38.13080360867914
1739209834.4076815;-38.13080360867914
1739209834.4076822;-33.981070128970906
1739209834.4076831;-45.120503652039325
1739209834.4076838;-45.120503652039325
1739209834.4076846;-35.57807855764607
1739209834.4076855;-38.13080360867914
1739209834.4076862;-45.120503652039325
1739209834.407687;-45.120503652039325
1739209834.407688;-38.13080360867914
1739209834.4076886;-45.120503652039325
1739209834.4076896;-45.120503652039325
1739209834.4076903;-38.13080360867914
1739209834.407691;-38.13080360867914
1739209834.407692;-33.981070128970906
1739209834.4076927;-35.57807855764607
1739209834.4076934;-45.120503652039325
1739209834.4076943;-45.120503652039325
1739209834.407695;-33.981070128970906
1739209834.407696;-45.120503652039325
1739209834.4076967;-38.13080360867914
1739209834.4076974;-38.13080360867914
1739209834.4076984;-45.120503652039325
1739209834.407699;-45.120503652039325
1739209834.4077;-45.120503652039325
1739209834.4077008;-38.13080360867914
1739209834.4077015;-38.13080360867914
1739209834.4077024;-45.120503652039325
1739209834.4077032;-45.120503652039325
1739209834.4077039;-38.13080360867914
1739209834.4077048;-45.120503652039325
1739209834.4077055;-45.120503652039325
1739209834.4077065;-45.120503652039325
1739209834.4077072;-45.120503652039325
1739209834.407708;-45.120503652039325
1739209834.407709;-38.13080360867914
1739209834.4077096;-38.13080360867914
1739209834.4077103;-45.120503652039325
1739209834.4077113;-26.991370085610722
1739209834.407712;-31.141103565318915
1739209834.407713;-45.120503652039325
1739209834.4077137;-45.120503652039325
1739209834.4077144;-38.13080360867914
1739209834.4077153;-38.13080360867914
1739209834.407716;-45.120503652039325
1739209834.4077168;-45.120503652039325
1739209834.4077177;-45.120503652039325
1739209834.4077184;-38.13080360867914
1739209834.4077194;-38.13080360867914
1739209834.40772;-38.13080360867914
1739209834.4077208;-38.13080360867914
1739209834.4077218;-38.13080360867914
1739209834.4077225;-35.57807855764607
1739209834.4077232;-38.13080360867914
1739209834.4077241;-45.120503652039325
1739209834.4077249;-45.120503652039325
1739209834.4077258;-38.13080360867914
1739209834.4077265;-38.13080360867914
1739209834.4077272;-38.13080360867914
1739209834.4077282;-33.981070128970906
1739209834.407729;-38.13080360867914
1739209834.4077296;-45.120503652039325
1739209834.4077306;-30.49652367304973
1739209834.4077313;-27.8777449560314
1739209834.4077322;-45.120503652039325
1739209834.407733;-45.120503652039325
1739209834.4077337;-35.57807855764607
1739209834.4077346;-33.981070128970906
1739209834.4077353;-45.120503652039325
1739209834.407736;-38.13080360867914
1739209834.407737;-45.120503652039325
1739209834.4077377;-45.120503652039325
1739209834.4077387;-38.13080360867914
1739209834.4077394;-45.120503652039325
1739209834.40774;-35.57807855764607
1739209834.407741;-35.57807855764607
1739209834.4077418;-35.57807855764607
1739209834.4077425;-38.13080360867914
1739209834.4077435;-38.13080360867914
1739209834.4077442;-38.13080360867914
1739209834.4077451;-38.13080360867914
1739209834.4077458;-45.120503652039325
1739209834.4077482;-45.120503652039325
1739209834.4077506;-38.13080360867914
1739209834.407753;-38.13080360867914
1739209834.4077554;-45.120503652039325
1739209834.4077578;-33.981070128970906
1739209834.4077601;-33.981070128970906
1739209834.4077625;-45.120503652039325
1739209834.407765;-38.13080360867914
1739209834.4077673;-38.13080360867914
1739209834.4077697;-45.120503652039325
1739209834.407772;-38.13080360867914
1739209834.4077744;-38.13080360867914
1739209834.4077766;-45.120503652039325
1739209834.407779;-45.120503652039325
1739209834.4077814;-35.57807855764607
1739209834.4077837;-32.816014438256545
1739209834.4077861;-38.13080360867914
1739209834.4077885;-35.57807855764607
1739209834.407791;-38.13080360867914
1739209834.4077933;-38.13080360867914
1739209834.4077957;-38.13080360867914
1739209834.407798;-45.120503652039325
1739209834.4078004;-38.13080360867914
1739209834.4078028;-38.13080360867914
1739209834.4078052;-38.13080360867914
1739209834.4078076;-45.120503652039325
1739209834.40781;-35.57807855764607
1739209834.4078124;-45.120503652039325
1739209834.4078147;-38.13080360867914
1739209834.4078171;-38.13080360867914
1739209834.4078195;-45.120503652039325
1739209834.407822;-38.13080360867914
1739209834.4078243;-38.13080360867914
1739209834.4078267;-35.57807855764607
1739209834.407829;-38.13080360867914
1739209834.4078314;-33.981070128970906
1739209834.4078338;-33.981070128970906
1739209834.4078362;-33.981070128970906
1739209834.4078383;-38.13080360867914
1739209834.4078407;-45.120503652039325
1739209834.407843;-45.120503652039325
1739209834.4078455;-33.981070128970906
1739209834.407848;-38.13080360867914
1739209834.4078503;-45.120503652039325
1739209834.4078526;-33.981070128970906
1739209834.407855;-33.981070128970906
1739209834.4078574;-45.120503652039325
1739209834.4078598;-45.120503652039325
1739209834.4078622;-38.13080360867914
1739209834.4078646;-38.13080360867914
1739209834.407867;-38.13080360867914
1739209834.4078693;-45.120503652039325
1739209834.4078717;-45.120503652039325
1739209834.407874;-32.816014438256545
1739209834.4078765;-38.13080360867914
1739209834.4078789;-45.120503652039325
1739209834.4078813;-38.13080360867914
1739209834.4078836;-30.49652367304973
1739209834.407886;-38.13080360867914
1739209834.4078884;-45.120503652039325
1739209834.4078908;-45.120503652039325
1739209834.4078932;-45.120503652039325
1739209834.4078956;-33.981070128970906
1739209834.407898;-45.120503652039325
1739209834.4079;-45.120503652039325
1739209834.4079025;-45.120503652039325
1739209834.4079049;-45.120503652039325
1739209834.4079072;-45.120503652039325
1739209834.4079096;-38.13080360867914
1739209834.407912;-38.13080360867914
1739209834.4079144;-33.981070128970906
1739209834.4079168;-45.120503652039325
1739209834.4079192;-45.120503652039325
1739209834.4079216;-33.981070128970906
1739209834.407924;-38.13080360867914
1739209834.4079263;-45.120503652039325
1739209834.4079287;-33.981070128970906
1739209834.407931;-33.981070128970906
1739209834.4079335;-31.141103565318915
1739209834.4079359;-38.13080360867914
1739209834.4079382;-45.120503652039325
1739209834.4079406;-45.120503652039325
1739209834.407943;-38.13080360867914
1739209834.4079454;-38.13080360867914
1739209834.4079478;-45.120503652039325
1739209834.4079502;-38.13080360867914
1739209834.4079525;-31.141103565318915
1739209834.407955;-45.120503652039325
1739209834.4079573;-45.120503652039325
1739209834.4079595;-45.120503652039325
1739209834.4079618;-38.13080360867914
1739209834.4079642;-45.120503652039325
1739209834.4079666;-45.120503652039325
1739209834.407969;-45.120503652039325
1739209834.4079714;-45.120503652039325
1739209834.4079738;-38.13080360867914
1739209834.4079762;-38.13080360867914
1739209834.4079785;-38.13080360867914
1739209834.407981;-38.13080360867914
1739209834.4079833;-45.120503652039325
1739209834.4079857;-45.120503652039325
1739209834.407988;-45.120503652039325
1739209834.4079905;-33.981070128970906
1739209834.4079928;-38.13080360867914
1739209834.4079952;-38.13080360867914
1739209834.4079976;-45.120503652039325
1739209834.408;-35.57807855764607
1739209834.4080024;-33.981070128970906
1739209834.4080048;-45.120503652039325
1739209834.4080071;-45.120503652039325
1739209834.4080095;-28.992665084841942
1739209834.408012;-35.57807855764607
1739209834.4080143;-38.13080360867914
1739209834.4080167;-38.13080360867914
1739209834.408019;-38.13080360867914
1739209834.4080212;-38.13080360867914
1739209834.4080236;-45.120503652039325
1739209834.408026;-45.120503652039325
1739209834.4080284;-38.13080360867914
1739209834.4080307;-45.120503652039325
1739209834.4080331;-45.120503652039325
1739209834.4080355;-33.981070128970906
1739209834.408038;-38.13080360867914
1739209834.4080403;-45.120503652039325
1739209834.4080427;-35.57807855764607
1739209834.408045;-35.57807855764607
1739209834.4080474;-45.120503652039325
1739209834.4080498;-45.120503652039325
1739209834.4080522;-38.13080360867914
1739209834.4080546;-35.57807855764607
1739209834.408057;-38.13080360867914
1739209834.4080594;-45.120503652039325
1739209834.4080617;-45.120503652039325
1739209834.4080641;-38.13080360867914
1739209834.4080665;-38.13080360867914
1739209834.408069;-45.120503652039325
1739209834.4080713;-33.981070128970906
1739209834.4080737;-32.816014438256545
1739209834.408076;-45.120503652039325
1739209834.4080784;-45.120503652039325
1739209834.4080806;-38.13080360867914
1739209834.408083;-35.57807855764607
1739209834.4080853;-38.13080360867914
1739209834.4080877;-45.120503652039325
1739209834.40809;-38.13080360867914
1739209834.4080925;-45.120503652039325
1739209834.408095;-38.13080360867914
1739209834.4080973;-45.120503652039325
1739209834.4080997;-38.13080360867914
1739209834.408102;-38.13080360867914
1739209834.4081044;-33.981070128970906
1739209834.4081068;-38.13080360867914
1739209834.4081092;-45.120503652039325
1739209834.4081116;-45.120503652039325
1739209834.408114;-38.13080360867914
1739209834.4081163;-32.816014438256545
1739209834.4081187;-45.120503652039325
1739209834.408121;-45.120503652039325
1739209834.4081235;-45.120503652039325
1739209834.4081259;-45.120503652039325
1739209834.4081283;-45.120503652039325
1739209834.4081306;-45.120503652039325
1739209834.408133;-32.816014438256545
1739209834.4081354;-45.120503652039325
1739209834.4081378;-45.120503652039325
1739209834.4081402;-35.57807855764607
1739209834.4081423;-35.57807855764607
1739209834.4081447;-32.816014438256545
1739209834.408147;-38.13080360867914
1739209834.4081495;-38.13080360867914
1739209834.4081519;-38.13080360867914
1739209834.4081542;-38.13080360867914
1739209834.4081566;-38.13080360867914
1739209834.408159;-32.816014438256545
1739209834.4081614;-38.13080360867914
1739209834.4081638;-45.120503652039325
1739209834.4081662;-33.981070128970906
1739209834.4081686;-35.57807855764607
1739209834.408171;-45.120503652039325
1739209834.4081733;-45.120503652039325
1739209834.4081757;-38.13080360867914
1739209834.408178;-45.120503652039325
1739209834.4081805;-45.120503652039325
1739209834.4081829;-45.120503652039325
1739209834.4081852;-45.120503652039325
1739209834.4081876;-45.120503652039325
1739209834.40819;-35.57807855764607
1739209834.4081924;-35.57807855764607
1739209834.4081948;-45.120503652039325
1739209834.4081972;-45.120503652039325
1739209834.4081995;-35.57807855764607
1739209834.4082017;-27.8777449560314
1739209834.408204;-38.13080360867914
1739209834.4082065;-45.120503652039325
1739209834.4082088;-45.120503652039325
1739209834.4082112;-33.981070128970906
1739209834.4082136;-35.57807855764607
1739209834.408216;-35.57807855764607
1739209834.4082184;-45.120503652039325
1739209834.4082208;-38.13080360867914
1739209834.4082232;-45.120503652039325
1739209834.4082255;-45.120503652039325
1739209834.408228;-45.120503652039325
1739209834.4082303;-38.13080360867914
1739209834.4082327;-35.57807855764607
1739209834.408235;-38.13080360867914
1739209834.4082375;-38.13080360867914
1739209834.4082398;-32.816014438256545
1739209834.4082422;-38.13080360867914
1739209834.4082446;-38.13080360867914
1739209834.408247;-38.13080360867914
1739209834.4082494;-33.981070128970906
1739209834.4082518;-38.13080360867914
1739209834.4082541;-45.120503652039325
1739209834.4082565;-35.57807855764607
1739209834.408259;-35.57807855764607
1739209834.4082613;-38.13080360867914
1739209834.4082634;-45.120503652039325
1739209834.4082658;-45.120503652039325
1739209834.4082682;-38.13080360867914
1739209834.4082706;-45.120503652039325
1739209834.408273;-45.120503652039325
1739209834.4082754;-38.13080360867914
1739209834.4082778;-38.13080360867914
1739209834.4082801;-45.120503652039325
1739209834.4082825;-33.981070128970906
1739209834.408285;-45.120503652039325
1739209834.4082873;-45.120503652039325
1739209834.4082897;-45.120503652039325
1739209834.408292;-45.120503652039325
1739209834.4082944;-45.120503652039325
1739209834.4082968;-31.141103565318915
1739209834.4082992;-33.981070128970906
1739209834.4083016;-45.120503652039325
1739209834.408304;-45.120503652039325
1739209834.4083064;-38.13080360867914
1739209834.4083087;-38.13080360867914
1739209834.4083111;-38.13080360867914
1739209834.4083135;-45.120503652039325
1739209834.408316;-38.13080360867914
1739209834.4083183;-45.120503652039325
1739209834.4083207;-45.120503652039325
1739209834.408323;-38.13080360867914
1739209834.4083252;-32.816014438256545
1739209834.4083276;-38.13080360867914
1739209834.40833;-38.13080360867914
1739209834.4083323;-35.57807855764607
1739209834.4083347;-45.120503652039325
1739209834.408337;-45.120503652039325
1739209834.4083395;-45.120503652039325
1739209834.408342;-38.13080360867914
1739209834.4083443;-45.120503652039325
