CAN Message; 0x39:0eb7309219043cbf
1739209645.5530927;-45.120503652039325
1739209645.5530934;-45.120503652039325
1739209645.5530941;-38.13080360867914
1739209645.5530949;-38.13080360867914
1739209645.5530956;-45.120503652039325
1739209645.5530963;-45.120503652039325
1739209645.553097;-45.120503652039325
1739209645.5530977;-38.13080360867914
1739209645.5530984;-32.816014438256545
1739209645.5530992;-38.13080360867914
1739209645.5530999;-38.13080360867914
1739209645.5531006;-31.141103565318915
1739209645.5531013;-38.13080360867914
1739209645.553102;-45.120503652039325
1739209645.5531027;-38.13080360867914
1739209645.5531034;-38.13080360867914
1739209645.5531042;-45.120503652039325
1739209645.5531049;-45.120503652039325
1739209645.5531056;-45.120503652039325
1739209645.5531063;-32.816014438256545
1739209645.553107;-35.57807855764607
1739209645.5531077;-45.120503652039325
1739209645.5531085;-45.120503652039325
1739209645.5531092;-38.13080360867914
1739209645.55311;-38.13080360867914
1739209645.5531106;-45.120503652039325
1739209645.5531113;-38.13080360867914
1739209645.553112;-28.992665084841942
1739209645.5531125;-38.13080360867914
1739209645.5531132;-38.13080360867914
1739209645.553114;-38.13080360867914
1739209645.5531147;-45.120503652039325
1739209645.5531154;-45.120503652039325
1739209645.553116;-45.120503652039325
1739209645.5531168;-45.120503652039325
1739209645.5531175;-45.120503652039325
1739209645.5531182;-45.120503652039325
1739209645.553119;-45.120503652039325
1739209645.5531197;-45.120503652039325
1739209645.5531204;-38.13080360867914
1739209645.553121;-45.120503652039325
1739209645.5531218;-38.13080360867914
1739209645.5531225;-38.13080360867914
1739209645.5531232;-31.141103565318915
1739209645.553124;-45.120503652039325
1739209645.5531247;-38.13080360867914
1739209645.5531254;-45.120503652039325
1739209645.553126;-45.120503652039325
1739209645.5531268;-33.981070128970906
1739209645.5531275;-45.120503652039325
1739209645.5531282;-45.120503652039325
1739209645.553129;-38.13080360867914
1739209645.5531297;-45.120503652039325
1739209645.5531304;-45.120503652039325
1739209645.553131;-45.120503652039325
1739209645.5531318;-45.120503652039325
1739209645.5531325;-45.120503652039325
1739209645.5531332;-45.120503652039325
1739209645.5531337;-38.13080360867914
1739209645.5531344;-33.981070128970906
1739209645.5531352;-38.13080360867914
1739209645.5531359;-45.120503652039325
1739209645.5531366;-45.120503652039325
1739209645.5531373;-45.120503652039325
1739209645.553138;-45.120503652039325
1739209645.5531387;-38.13080360867914
1739209645.5531394;-38.13080360867914
1739209645.5531402;-45.120503652039325
1739209645.5531409;-45.120503652039325
1739209645.5531416;-32.816014438256545
1739209645.5531423;-38.13080360867914
1739209645.553143;-38.13080360867914
1739209645.5531437;-38.13080360867914
1739209645.5531445;-38.13080360867914
1739209645.5531452;-38.13080360867914
1739209645.553146;-45.120503652039325
1739209645.5531466;-45.120503652039325
1739209645.5531473;-38.13080360867914
1739209645.553148;-38.13080360867914
1739209645.5531487;-38.13080360867914
1739209645.5531495;-38.13080360867914
1739209645.5531502;-45.120503652039325
1739209645.553151;-38.13080360867914
1739209645.5531516;-33.981070128970906
1739209645.5531523;-45.120503652039325
1739209645.553153;-45.120503652039325
1739209645.5531538;-45.120503652039325
1739209645.5531545;-38.13080360867914
1739209645.553155;-45.120503652039325
1739209645.5531557;-38.13080360867914
1739209645.5531564;-35.57807855764607
1739209645.553157;-45.120503652039325
1739209645.5531578;-38.13080360867914
1739209645.5531585;-35.57807855764607
1739209645.5531592;-38.13080360867914
1739209645.55316;-45.120503652039325
1739209645.5531607;-38.13080360867914
1739209645.5531614;-33.981070128970906
1739209645.553162;-45.120503652039325
1739209645.5531628;-35.57807855764607
1739209645.5531635;-35.57807855764607
1739209645.5531642;-45.120503652039325
1739209645.553165;-38.13080360867914
1739209645.5531657;-35.57807855764607
1739209645.5531664;-45.120503652039325
1739209645.553167;-38.13080360867914
1739209645.5531678;-38.13080360867914
1739209645.5531685;-45.120503652039325
1739209645.5531693;-45.120503652039325
1739209645.55317;-38.13080360867914
1739209645.5531707;-38.13080360867914
1739209645.5531714;-38.13080360867914
1739209645.553172;-45.120503652039325
1739209645.5531728;-38.13080360867914
1739209645.5531735;-38.13080360867914
1739209645.5531743;-38.13080360867914
1739209645.553175;-35.57807855764607
1739209645.5531757;-38.13080360867914
1739209645.5531764;-38.13080360867914
1739209645.5531769;-45.120503652039325
1739209645.5531776;-45.120503652039325
1739209645.5531783;-38.13080360867914
1739209645.553179;-45.120503652039325
1739209645.5531797;-45.120503652039325
1739209645.5531805;-45.120503652039325
1739209645.5531812;-33.981070128970906
1739209645.553182;-33.981070128970906
1739209645.5531826;-38.13080360867914
1739209645.5531833;-38.13080360867914
1739209645.553184;-38.13080360867914
1739209645.5531847;-45.120503652039325
1739209645.5531855;-45.120503652039325
1739209645.5531862;-45.120503652039325
1739209645.553187;-38.13080360867914
1739209645.5531876;-32.816014438256545
1739209645.5531883;-38.13080360867914
1739209645.553189;-45.120503652039325
1739209645.5531898;-38.13080360867914
1739209645.5531905;-38.13080360867914
1739209645.5531912;-38.13080360867914
1739209645.553192;-45.120503652039325
1739209645.5531926;-38.13080360867914
1739209645.5531933;-38.13080360867914
1739209645.553194;-45.120503652039325
1739209645.5531948;-38.13080360867914
1739209645.5531955;-45.120503652039325
1739209645.5531962;-38.13080360867914
1739209645.553197;-45.120503652039325
1739209645.5531976;-38.13080360867914
1739209645.553198;-32.816014438256545
1739209645.5531988;-35.57807855764607
1739209645.5531995;-45.120503652039325
1739209645.5532002;-45.120503652039325
1739209645.553201;-35.57807855764607
1739209645.5532017;-35.57807855764607
1739209645.5532024;-38.13080360867914
1739209645.553203;-38.13080360867914
1739209645.5532038;-38.13080360867914
1739209645.5532045;-38.13080360867914
1739209645.5532053;-45.120503652039325
1739209645.553206;-45.120503652039325
1739209645.5532067;-38.13080360867914
1739209645.5532074;-38.13080360867914
1739209645.553208;-45.120503652039325
1739209645.5532088;-38.13080360867914
1739209645.5532095;-38.13080360867914
1739209645.5532103;-45.120503652039325
1739209645.553211;-45.120503652039325
1739209645.5532117;-45.120503652039325
1739209645.5532124;-38.13080360867914
1739209645.5532131;-45.120503652039325
1739209645.5532138;-38.13080360867914
1739209645.5532146;-33.981070128970906
1739209645.5532153;-33.981070128970906
1739209645.553216;-45.120503652039325
1739209645.5532167;-38.13080360867914
1739209645.5532174;-45.120503652039325
1739209645.5532181;-38.13080360867914
1739209645.5532188;-45.120503652039325
1739209645.5532193;-45.120503652039325
1739209645.55322;-45.120503652039325
1739209645.5532207;-38.13080360867914
1739209645.5532215;-35.57807855764607
1739209645.5532222;-38.13080360867914
1739209645.553223;-38.13080360867914
1739209645.5532236;-38.13080360867914
1739209645.5532243;-38.13080360867914
1739209645.553225;-38.13080360867914
1739209645.5532258;-38.13080360867914
1739209645.5532265;-38.13080360867914
1739209645.5532272;-45.120503652039325
1739209645.553228;-38.13080360867914
1739209645.5532286;-38.13080360867914
1739209645.5532293;-45.120503652039325
1739209645.55323;-35.57807855764607
1739209645.5532308;-45.120503652039325
1739209645.5532315;-38.13080360867914
1739209645.5532322;-31.141103565318915
1739209645.553233;-38.13080360867914
1739209645.5532336;-45.120503652039325
1739209645.5532343;-38.13080360867914
1739209645.553235;-35.57807855764607
1739209645.5532358;-38.13080360867914
1739209645.5532365;-45.120503652039325
1739209645.5532372;-45.120503652039325
1739209645.553238;-33.981070128970906
1739209645.5532386;-35.57807855764607
1739209645.5532393;-38.13080360867914
1739209645.55324;-45.120503652039325
1739209645.5532405;-38.13080360867914
1739209645.5532413;-32.816014438256545
1739209645.553242;-38.13080360867914
1739209645.5532427;-38.13080360867914
1739209645.5532434;-27.267205301931607
1739209645.553244;-35.57807855764607
1739209645.5532448;-45.120503652039325
1739209645.5532455;-45.120503652039325
1739209645.5532463;-33.981070128970906
1739209645.553247;-45.120503652039325
1739209645.5532477;-45.120503652039325
1739209645.5532484;-45.120503652039325
1739209645.5532491;-45.120503652039325
1739209645.5532498;-45.120503652039325
1739209645.5532506;-45.120503652039325
1739209645.5532513;-45.120503652039325
1739209645.553252;-45.120503652039325
1739209645.5532527;-45.120503652039325
1739209645.5532534;-45.120503652039325
1739209645.5532541;-38.13080360867914
1739209645.5532548;-45.120503652039325
1739209645.5532556;-45.120503652039325
1739209645.5532563;-45.120503652039325
1739209645.553257;-38.13080360867914
1739209645.5532577;-38.13080360867914
1739209645.5532584;-45.120503652039325
1739209645.5532591;-38.13080360867914
1739209645.5532598;-38.13080360867914
1739209645.5532606;-31.141103565318915
1739209645.5532613;-38.13080360867914
1739209645.5532618;-38.13080360867914
1739209645.5532625;-32.816014438256545
1739209645.5532632;-38.13080360867914
1739209645.553264;-45.120503652039325
1739209645.5532646;-35.57807855764607
1739209645.5532653;-32.816014438256545
1739209645.553266;-31.141103565318943
1739209645.5532668;-45.120503652039325
1739209645.5532675;-45.120503652039325
1739209645.5532682;-38.13080360867914
1739209645.553269;-38.13080360867914
1739209645.5532696;-45.120503652039325
1739209645.5532703;-38.13080360867914
1739209645.553271;-32.816014438256545
1739209645.5532718;-38.13080360867914
1739209645.5532725;-45.120503652039325
1739209645.5532732;-38.13080360867914
1739209645.553274;-45.120503652039325
1739209645.5532746;-45.120503652039325
1739209645.5532753;-45.120503652039325
1739209645.553276;-45.120503652039325
1739209645.5532768;-38.13080360867914
1739209645.5532775;-38.13080360867914
1739209645.5532782;-38.13080360867914
1739209645.553279;-38.13080360867914
1739209645.5532796;-35.57807855764607
1739209645.5532804;-45.120503652039325
1739209645.553281;-45.120503652039325
1739209645.5532818;-45.120503652039325
1739209645.5532825;-38.13080360867914
1739209645.553283;-45.120503652039325
1739209645.5532837;-45.120503652039325
1739209645.5532844;-45.120503652039325
1739209645.5532851;-45.120503652039325
1739209645.5532858;-45.120503652039325
1739209645.5532866;-35.57807855764607
1739209645.5532873;-38.13080360867914
1739209645.553288;-45.120503652039325
1739209645.5532887;-31.141103565318915
1739209645.5532894;-32.816014438256545
1739209645.5532901;-45.120503652039325
1739209645.5532908;-45.120503652039325
1739209645.5532916;-35.57807855764607
1739209645.5532923;-45.120503652039325
1739209645.553293;-45.120503652039325
1739209645.5532937;-35.57807855764607
1739209645.5532944;-45.120503652039325
1739209645.5532951;-45.120503652039325
1739209645.5532959;-38.13080360867914
1739209645.5532966;-45.120503652039325
1739209645.5532973;-45.120503652039325
1739209645.553298;-33.981070128970906
1739209645.5532987;-38.13080360867914
1739209645.5532994;-45.120503652039325
1739209645.5533001;-38.13080360867914
1739209645.5533009;-32.816014438256545
1739209645.5533016;-45.120503652039325
1739209645.5533023;-38.13080360867914
1739209645.553303;-38.13080360867914
1739209645.5533037;-45.120503652039325
1739209645.5533042;-45.120503652039325
1739209645.553305;-45.120503652039325
1739209645.5533056;-38.13080360867914
1739209645.5533063;-45.120503652039325
1739209645.553307;-45.120503652039325
1739209645.5533078;-38.13080360867914
1739209645.5533085;-38.13080360867914
1739209645.5533092;-38.13080360867914
1739209645.55331;-38.13080360867914
1739209645.5533106;-45.120503652039325
1739209645.5533113;-45.120503652039325
1739209645.553312;-38.13080360867914
1739209645.5533128;-35.57807855764607
1739209645.5533135;-35.57807855764607
1739209645.5533142;-45.120503652039325
1739209645.553315;-45.120503652039325
1739209645.5533156;-38.13080360867914
1739209645.5533164;-45.120503652039325
1739209645.553317;-38.13080360867914
1739209645.5533178;-45.120503652039325
1739209645.5533185;-38.13080360867914
1739209645.5533192;-35.57807855764607
1739209645.55332;-38.13080360867914
1739209645.5533206;-38.13080360867914
1739209645.5533214;-38.13080360867914
1739209645.553322;-38.13080360867914
1739209645.5533228;-45.120503652039325
1739209645.5533235;-45.120503652039325
1739209645.5533242;-35.57807855764607
1739209645.553325;-35.57807855764607
1739209645.5533254;-45.120503652039325
1739209645.5533261;-38.13080360867914
1739209645.5533268;-35.57807855764607
1739209645.5533276;-35.57807855764607
1739209645.5533283;-38.13080360867914
1739209645.553329;-45.120503652039325
1739209645.5533297;-38.13080360867914
1739209645.5533304;-38.13080360867914
1739209645.5533311;-45.120503652039325
1739209645.5533319;-45.120503652039325
1739209645.5533326;-45.120503652039325
1739209645.5533333;-45.120503652039325
1739209645.553334;-45.120503652039325
1739209645.5533347;-38.13080360867914
1739209645.5533354;-38.13080360867914
1739209645.5533361;-38.13080360867914
1739209645.5533426;-38.13080360867914
1739209645.553349;-38.13080360867914
1739209645.5533552;-38.13080360867914
1739209645.5533617;-45.120503652039325
1739209645.553368;-33.981070128970906
1739209645.5533745;-45.120503652039325
1739209645.553381;-45.120503652039325
1739209645.5533874;-35.57807855764607
1739209645.5533936;-35.57807855764607
1739209645.5534;-45.120503652039325
1739209645.5534065;-33.981070128970906
1739209645.553413;-35.57807855764607
1739209645.5534194;-38.13080360867914
1739209645.5534256;-38.13080360867914
1739209645.553432;-33.981070128970906
1739209645.5534384;-33.981070128970906
1739209645.5534449;-45.120503652039325
1739209645.5534513;-38.13080360867914
1739209645.5534577;-35.57807855764607
1739209645.553464;-32.816014438256545
1739209645.5534704;-38.13080360867914
1739209645.5534768;-38.13080360867914
1739209645.5534832;-33.981070128970906
1739209645.5534897;-45.120503652039325
1739209645.5534961;-38.13080360867914
1739209645.5535023;-45.120503652039325
1739209645.5535088;-38.13080360867914
1739209645.5535152;-35.57807855764607
1739209645.5535216;-38.13080360867914
1739209645.553528;-38.13080360867914
1739209645.5535343;-30.49652367304973
1739209645.5535407;-33.981070128970906
1739209645.5535471;-45.120503652039325
1739209645.5535536;-45.120503652039325
1739209645.55356;-33.981070128970906
1739209645.5535665;-32.816014438256545
1739209645.5535727;-38.13080360867914
1739209645.553579;-45.120503652039325
1739209645.5535855;-32.816014438256545
1739209645.553592;-38.13080360867914
1739209645.5535984;-45.120503652039325
1739209645.5536046;-45.120503652039325
1739209645.553611;-45.120503652039325
1739209645.5536175;-45.120503652039325
1739209645.553624;-45.120503652039325
1739209645.5536304;-45.120503652039325
1739209645.5536368;-27.267205301931607
1739209645.553643;-32.816014438256545
1739209645.5536494;-38.13080360867914
1739209645.5536559;-38.13080360867914
1739209645.5536623;-38.13080360867914
1739209645.5536687;-38.13080360867914
1739209645.5536752;-38.13080360867914
1739209645.5536814;-38.13080360867914
1739209645.5536878;-33.981070128970906
1739209645.5536942;-38.13080360867914
1739209645.5537007;-45.120503652039325
1739209645.5537071;-45.120503652039325
1739209645.5537133;-45.120503652039325
1739209645.5537198;-38.13080360867914
1739209645.5537262;-45.120503652039325
1739209645.5537326;-45.120503652039325
1739209645.553739;-38.13080360867914
1739209645.5537455;-35.57807855764607
1739209645.5537517;-45.120503652039325
1739209645.5537581;-38.13080360867914
1739209645.5537646;-38.13080360867914
1739209645.553771;-32.816014438256545
1739209645.5537775;-45.120503652039325
1739209645.5537837;-45.120503652039325
1739209645.55379;-38.13080360867914
1739209645.5537965;-38.13080360867914
1739209645.553803;-35.57807855764607
1739209645.5538094;-38.13080360867914
1739209645.5538158;-38.13080360867914
1739209645.553822;-35.57807855764607
1739209645.5538285;-38.13080360867914
1739209645.553835;-45.120503652039325
1739209645.5538414;-45.120503652039325
1739209645.5538478;-38.13080360867914
1739209645.5538542;-38.13080360867914
1739209645.5538604;-38.13080360867914
1739209645.5538669;-38.13080360867914
1739209645.5538733;-35.57807855764607
1739209645.5538797;-38.13080360867914
1739209645.5538862;-45.120503652039325
1739209645.5538924;-28.992665084841942
1739209645.5538988;-35.57807855764607
1739209645.5539052;-38.13080360867914
1739209645.5539117;-38.13080360867914
1739209645.5539181;-38.13080360867914
1739209645.5539246;-45.120503652039325
1739209645.5539308;-38.13080360867914
1739209645.5539372;-38.13080360867914
1739209645.5539436;-35.57807855764607
1739209645.55395;-45.120503652039325
1739209645.5539565;-38.13080360867914
1739209645.5539627;-45.120503652039325
1739209645.5539691;-45.120503652039325
1739209645.5539756;-38.13080360867914
1739209645.553982;-45.120503652039325
1739209645.5539885;-45.120503652039325
1739209645.553995;-38.13080360867914
1739209645.554001;-38.13080360867914
1739209645.5540075;-38.13080360867914
1739209645.554014;-45.120503652039325
1739209645.5540204;-45.120503652039325
1739209645.5540268;-45.120503652039325
1739209645.5540333;-33.981070128970906
1739209645.5540395;-38.13080360867914
1739209645.554046;-38.13080360867914
1739209645.5540524;-45.120503652039325
1739209645.5540588;-45.120503652039325
1739209645.5540652;-33.981070128970906
1739209645.5540714;-33.981070128970906
1739209645.5540779;-45.120503652039325
1739209645.5540843;-45.120503652039325
1739209645.5540907;-32.816014438256545
1739209645.5540972;-45.120503652039325
1739209645.5541036;-45.120503652039325
1739209645.5541098;-35.57807855764607
1739209645.5541162;-38.13080360867914
1739209645.5541227;-45.120503652039325
1739209645.5541291;-38.13080360867914
1739209645.5541356;-33.981070128970906
1739209645.5541418;-45.120503652039325
1739209645.5541482;-35.57807855764607
1739209645.5541546;-35.57807855764607
1739209645.554161;-38.13080360867914
1739209645.5541675;-35.57807855764607
1739209645.554174;-35.57807855764607
1739209645.5541801;-38.13080360867914
1739209645.5541866;-45.120503652039325
1739209645.554193;-45.120503652039325
1739209645.5541995;-38.13080360867914
1739209645.554206;-45.120503652039325
1739209645.5542123;-45.120503652039325
1739209645.5542185;-38.13080360867914
1739209645.554225;-38.13080360867914
1739209645.5542314;-33.981070128970906
1739209645.5542378;-38.13080360867914
1739209645.5542443;-38.13080360867914
1739209645.5542505;-38.13080360867914
1739209645.554257;-45.120503652039325
1739209645.5542634;-45.120503652039325
1739209645.5542698;-45.120503652039325
1739209645.5542762;-45.120503652039325
1739209645.5542827;-45.120503652039325
1739209645.5542889;-38.13080360867914
1739209645.5542953;-45.120503652039325
1739209645.5543017;-45.120503652039325
1739209645.5543082;-45.120503652039325
1739209645.5543146;-45.120503652039325
1739209645.5543208;-45.120503652039325
1739209645.5543272;-35.57807855764607
1739209645.5543337;-32.816014438256545
1739209645.5543401;-45.120503652039325
1739209645.5543466;-38.13080360867914
1739209645.554353;-45.120503652039325
1739209645.5543592;-31.141103565318915
1739209645.5543656;-38.13080360867914
1739209645.554372;-45.120503652039325
1739209645.5543785;-38.13080360867914
1739209645.554385;-38.13080360867914
1739209645.5543914;-33.981070128970906
1739209645.5543976;-45.120503652039325
1739209645.554404;-45.120503652039325
1739209645.5544105;-45.120503652039325
1739209645.554417;-45.120503652039325
1739209645.5544233;-45.120503652039325
1739209645.5544295;-35.57807855764607
1739209645.554436;-35.57807855764607
1739209645.5544424;-45.120503652039325
1739209645.5544488;-45.120503652039325
1739209645.5544553;-38.13080360867914
1739209645.5544617;-31.141103565318915
1739209645.554468;-33.981070128970906
1739209645.5544744;-35.57807855764607
1739209645.5544808;-38.13080360867914
1739209645.5544872;-45.120503652039325
1739209645.5544937;-38.13080360867914
1739209645.5544999;-45.120503652039325
1739209645.5545063;-38.13080360867914
1739209645.5545127;-38.13080360867914
1739209645.5545192;-45.120503652039325
1739209645.5545256;-45.120503652039325
1739209645.554532;-38.13080360867914
1739209645.5545382;-45.120503652039325
1739209645.5545447;-45.120503652039325
1739209645.5545511;-45.120503652039325
1739209645.5545576;-38.13080360867914
1739209645.554564;-35.57807855764607
1739209645.5545704;-45.120503652039325
1739209645.5545766;-45.120503652039325
1739209645.554583;-38.13080360867914
1739209645.5545895;-32.816014438256545
1739209645.554596;-38.13080360867914
1739209645.5546024;-45.120503652039325
1739209645.5546086;-38.13080360867914
1739209645.554615;-38.13080360867914
1739209645.5546215;-38.13080360867914
1739209645.554628;-45.120503652039325
1739209645.5546343;-35.57807855764607
1739209645.5546408;-45.120503652039325
1739209645.554647;-45.120503652039325
1739209645.5546534;-45.120503652039325
1739209645.5546598;-38.13080360867914
1739209645.5546663;-38.13080360867914
1739209645.5546727;-38.13080360867914
1739209645.554679;-38.13080360867914
1739209645.5546854;-38.13080360867914
1739209645.5546918;-31.141103565318915
1739209645.5546982;-33.981070128970906
1739209645.5547047;-45.120503652039325
1739209645.554711;-45.120503652039325
1739209645.5547173;-33.981070128970906
1739209645.5547237;-31.141103565318915
1739209645.5547302;-38.13080360867914
1739209645.5547366;-38.13080360867914
1739209645.554743;-35.57807855764607
1739209645.5547495;-45.120503652039325
1739209645.5547557;-45.120503652039325
1739209645.5547621;-38.13080360867914
1739209645.5547686;-38.13080360867914
1739209645.554775;-33.981070128970906
1739209645.5547814;-38.13080360867914
1739209645.5547876;-38.13080360867914
1739209645.554794;-32.816014438256545
1739209645.5548005;-38.13080360867914
1739209645.554807;-45.120503652039325
1739209645.5548134;-33.981070128970906
1739209645.5548198;-33.981070128970906
1739209645.554826;-32.816014438256545
1739209645.5548325;-45.120503652039325
1739209645.554839;-38.13080360867914
1739209645.5548453;-38.13080360867914
1739209645.5548518;-33.981070128970906
1739209645.554858;-45.120503652039325
1739209645.5548644;-38.13080360867914
1739209645.5548708;-35.57807855764607
1739209645.5548773;-38.13080360867914
1739209645.5548837;-35.57807855764607
1739209645.5548902;-38.13080360867914
1739209645.5548964;-38.13080360867914
1739209645.5549028;-45.120503652039325
1739209645.5549092;-35.57807855764607
1739209645.5549157;-38.13080360867914
1739209645.554922;-38.13080360867914
1739209645.5549285;-38.13080360867914
1739209645.5549347;-45.120503652039325
1739209645.5549412;-38.13080360867914
1739209645.5549476;-45.120503652039325
1739209645.554954;-45.120503652039325
1739209645.5549605;-45.120503652039325
1739209645.5549667;-45.120503652039325
1739209645.5549731;-45.120503652039325
1739209645.5549796;-45.120503652039325
1739209645.554986;-38.13080360867914
1739209645.5549924;-45.120503652039325
1739209645.5549989;-45.120503652039325
1739209645.555005;-45.120503652039325
1739209645.5550115;-32.816014438256545
1739209645.555018;-45.120503652039325
1739209645.5550244;-45.120503652039325
1739209645.5550308;-28.992665084841942
1739209645.555037;-38.13080360867914
1739209645.5550435;-45.120503652039325
1739209645.55505;-45.120503652039325
1739209645.5550563;-33.981070128970906
1739209645.5550628;-45.120503652039325
1739209645.5550692;-45.120503652039325
1739209645.5550754;-45.120503652039325
1739209645.5550818;-33.981070128970956
1739209645.5550883;-45.120503652039325
1739209645.5550947;-38.13080360867914
1739209645.5551012;-45.120503652039325
1739209645.5551074;-38.13080360867914
1739209645.5551138;-35.57807855764607
1739209645.5551202;-45.120503652039325
1739209645.5551267;-45.120503652039325
1739209645.555133;-30.49652367304973
1739209645.5551395;-35.57807855764607
1739209645.5551457;-45.120503652039325
1739209645.5551522;-45.120503652039325
1739209645.5551586;-38.13080360867914
1739209645.555165;-38.13080360867914
1739209645.5551715;-45.120503652039325
1739209645.555178;-38.13080360867914
1739209645.5551841;-45.120503652039325
1739209645.5551906;-45.120503652039325
1739209645.555197;-38.13080360867914
1739209645.5552034;-38.13080360867914
1739209645.5552099;-35.57807855764607
1739209645.555216;-32.816014438256545
1739209645.5552225;-45.120503652039325
1739209645.555229;-45.120503652039325
1739209645.5552354;-45.120503652039325
1739209645.5552418;-45.120503652039325
1739209645.5552483;-38.13080360867914
1739209645.5552545;-35.57807855764607
1739209645.555261;-45.120503652039325
1739209645.5552673;-38.13080360867914
1739209645.5552738;-38.13080360867914
1739209645.5552802;-45.120503652039325
1739209645.5552864;-38.13080360867914
1739209645.5552928;-38.13080360867914
1739209645.5552993;-38.13080360867914
1739209645.5553057;-35.57807855764607
1739209645.5553122;-38.13080360867914
1739209645.5553186;-38.13080360867914
1739209645.5553248;-38.13080360867914
1739209645.5553312;-45.120503652039325
1739209645.5553377;-45.120503652039325
1739209645.555344;-45.120503652039325
1739209645.5553505;-45.120503652039325
1739209645.555357;-38.13080360867914
1739209645.5553632;-38.13080360867914
1739209645.5553696;-45.120503652039325
1739209645.555376;-45.120503652039325
1739209645.5553825;-45.120503652039325
1739209645.555389;-35.57807855764607
1739209645.5553951;-35.57807855764607
1739209645.5554016;-38.13080360867914
1739209645.555408;-35.57807855764607
1739209645.5554144;-38.13080360867914
1739209645.5554209;-45.120503652039325
1739209645.5554273;-45.120503652039325
1739209645.5554335;-38.13080360867914
1739209645.55544;-45.120503652039325
1739209645.5554464;-45.120503652039325
1739209645.5554528;-45.120503652039325
1739209645.5554593;-45.120503652039325
1739209645.5554655;-38.13080360867914
1739209645.555472;-35.57807855764607
1739209645.5554783;-45.120503652039325
1739209645.5554848;-45.120503652039325
1739209645.5554912;-45.120503652039325
1739209645.5554976;-45.120503652039325
1739209645.5555038;-38.13080360867914
1739209645.5555103;-45.120503652039325
1739209645.5555167;-45.120503652039325
1739209645.5555232;-45.120503652039325
1739209645.5555296;-45.120503652039325
1739209645.555536;-38.13080360867914
1739209645.5555422;-38.13080360867914
1739209645.5555487;-45.120503652039325
1739209645.555555;-45.120503652039325
1739209645.5555615;-45.120503652039325
1739209645.555568;-38.13080360867914
1739209645.5555742;-35.57807855764607
1739209645.5555806;-38.13080360867914
1739209645.555587;-45.120503652039325
1739209645.5555935;-45.120503652039325
1739209645.5556;-38.13080360867914
1739209645.5556064;-38.13080360867914
1739209645.5556126;-38.13080360867914
1739209645.555619;-38.13080360867914
1739209645.5556254;-45.120503652039325
1739209645.5556319;-38.13080360867914
1739209645.5556383;-35.57807855764607
1739209645.5556445;-38.13080360867914
1739209645.555651;-38.13080360867914
1739209645.5556574;-33.981070128970906
1739209645.5556638;-32.816014438256545
1739209645.5556703;-38.13080360867914
1739209645.5556767;-38.13080360867914
1739209645.555683;-38.13080360867914
1739209645.5556893;-33.981070128970906
1739209645.5556958;-45.120503652039325
1739209645.5557022;-38.13080360867914
1739209645.5557086;-33.981070128970906
1739209645.555715;-38.13080360867914
1739209645.5557213;-38.13080360867914
1739209645.5557277;-45.120503652039325
1739209645.5557342;-38.13080360867914
1739209645.5557406;-33.981070128970906
1739209645.555747;-33.981070128970906
1739209645.5557532;-45.120503652039325
1739209645.5557597;-33.981070128970906
1739209645.555766;-45.120503652039325
1739209645.5557725;-45.120503652039325
1739209645.555779;-38.13080360867914
1739209645.5557854;-38.13080360867914
1739209645.5557916;-35.57807855764607
1739209645.555798;-38.13080360867914
1739209645.5558045;-45.120503652039325
1739209645.555811;-38.13080360867914
1739209645.5558174;-38.13080360867914
1739209645.5558236;-45.120503652039325
1739209645.55583;-45.120503652039325
1739209645.5558364;-33.981070128970906
1739209645.5558429;-33.981070128970906
1739209645.5558493;-38.13080360867914
1739209645.5558558;-38.13080360867914
1739209645.555862;-31.141103565318915
1739209645.5558684;-35.57807855764607
1739209645.5558748;-38.13080360867914
1739209645.5558813;-45.120503652039325
1739209645.5558877;-38.13080360867914
1739209645.5558941;-38.13080360867914
1739209645.5559003;-38.13080360867914
1739209645.5559068;-33.981070128970906
1739209645.5559132;-28.992665084841942
1739209645.5559196;-30.49652367304973
1739209645.555926;-35.57807855764607
1739209645.5559323;-38.13080360867914
1739209645.5559387;-38.13080360867914
1739209645.5559452;-38.13080360867914
1739209645.5559516;-45.120503652039325
1739209645.555958;-38.13080360867914
1739209645.5559645;-33.981070128970906
1739209645.5559707;-45.120503652039325
1739209645.555977;-45.120503652039325
1739209645.5559835;-45.120503652039325
1739209645.55599;-38.13080360867914
1739209645.5559964;-35.57807855764607
1739209645.5560026;-38.13080360867914
1739209645.556009;-38.13080360867914
1739209645.5560155;-31.141103565318915
1739209645.556022;-38.13080360867914
1739209645.5560284;-45.120503652039325
1739209645.5560348;-45.120503652039325
1739209645.556041;-33.981070128970906
1739209645.5560474;-35.57807855764607
1739209645.5560539;-38.13080360867914
1739209645.5560603;-45.120503652039325
1739209645.5560668;-45.120503652039325
1739209645.5560732;-45.120503652039325
1739209645.5560794;-38.13080360867914
1739209645.5560858;-45.120503652039325
1739209645.5560923;-45.120503652039325
1739209645.5560987;-38.13080360867914
1739209645.5561051;-38.13080360867914
1739209645.5561113;-45.120503652039325
1739209645.5561178;-38.13080360867914
1739209645.5561242;-33.981070128970906
1739209645.5561306;-38.13080360867914
1739209645.556137;-45.120503652039325
1739209645.5561435;-38.13080360867914
1739209645.5561497;-32.816014438256545
1739209645.5561562;-38.13080360867914
