CAN Message; 0x150:040008077a2d2bda
1739209855.8164868;-38.13080360867914
1739209855.8164976;-38.13080360867914
1739209855.8165085;-45.120503652039325
1739209855.8165193;-45.120503652039325
1739209855.81653;-32.816014438256545
1739209855.8165407;-38.13080360867914
1739209855.8165514;-45.120503652039325
1739209855.8165622;-33.981070128970906
1739209855.816573;-38.13080360867914
1739209855.8165839;-45.120503652039325
1739209855.8165946;-38.13080360867914
1739209855.8166053;-45.120503652039325
1739209855.816616;-45.120503652039325
1739209855.8166268;-38.13080360867914
1739209855.8166375;-38.13080360867914
1739209855.8166482;-38.13080360867914
1739209855.8166592;-38.13080360867914
1739209855.81667;-38.13080360867914
1739209855.8166807;-45.120503652039325
1739209855.8166914;-33.981070128970906
1739209855.8167021;-38.13080360867914
1739209855.8167129;-38.13080360867914
1739209855.8167236;-35.57807855764607
1739209855.8167346;-38.13080360867914
1739209855.8167453;-38.13080360867914
1739209855.816756;-38.13080360867914
1739209855.8167667;-45.120503652039325
1739209855.8167775;-32.816014438256545
1739209855.8167882;-32.816014438256545
1739209855.816799;-45.120503652039325
1739209855.81681;-38.13080360867914
1739209855.8168206;-38.13080360867914
1739209855.8168314;-32.816014438256545
1739209855.816842;-38.13080360867914
1739209855.8168528;-45.120503652039325
1739209855.8168635;-33.981070128970906
1739209855.8168743;-31.141103565318915
1739209855.816885;-31.141103565318915
1739209855.816896;-38.13080360867914
1739209855.8169067;-45.120503652039325
1739209855.8169174;-45.120503652039325
1739209855.8169281;-38.13080360867914
1739209855.8169389;-38.13080360867914
1739209855.8169496;-38.13080360867914
1739209855.8169603;-45.120503652039325
1739209855.8169713;-45.120503652039325
1739209855.816982;-45.120503652039325
1739209855.8169928;-45.120503652039325
1739209855.8170035;-45.120503652039325
1739209855.8170142;-45.120503652039325
1739209855.817025;-45.120503652039325
1739209855.8170357;-38.13080360867914
1739209855.8170466;-38.13080360867914
1739209855.8170574;-38.13080360867914
1739209855.817068;-45.120503652039325
1739209855.8170788;-38.13080360867914
1739209855.8170896;-32.816014438256545
1739209855.8171003;-38.13080360867914
1739209855.817111;-45.120503652039325
1739209855.817122;-38.13080360867914
1739209855.8171327;-31.141103565318915
1739209855.8171434;-33.981070128970906
1739209855.8171542;-35.57807855764607
1739209855.817165;-38.13080360867914
1739209855.8171756;-45.120503652039325
1739209855.8171864;-45.120503652039325
1739209855.8171973;-45.120503652039325
1739209855.817208;-45.120503652039325
1739209855.8172188;-45.120503652039325
1739209855.8172295;-45.120503652039325
1739209855.8172402;-45.120503652039325
1739209855.817251;-45.120503652039325
1739209855.8172617;-45.120503652039325
1739209855.8172727;-45.120503652039325
1739209855.8172834;-45.120503652039325
1739209855.8172941;-38.13080360867914
1739209855.8173048;-38.13080360867914
1739209855.8173156;-31.141103565318915
1739209855.8173263;-45.120503652039325
1739209855.817337;-45.120503652039325
1739209855.8173478;-38.13080360867914
1739209855.8173587;-38.13080360867914
1739209855.8173695;-45.120503652039325
1739209855.8173802;-33.981070128970906
1739209855.817391;-33.981070128970906
1739209855.8174016;-32.816014438256545
1739209855.8174124;-45.120503652039325
1739209855.817423;-38.13080360867914
1739209855.817434;-33.981070128970906
1739209855.8174448;-33.981070128970906
1739209855.8174555;-38.13080360867914
1739209855.8174663;-38.13080360867914
1739209855.817477;-38.13080360867914
1739209855.8174877;-45.120503652039325
1739209855.8174984;-45.120503652039325
1739209855.8175094;-38.13080360867914
1739209855.8175201;-38.13080360867914
1739209855.8175309;-33.981070128970906
1739209855.8175416;-32.816014438256545
1739209855.8175523;-45.120503652039325
1739209855.817563;-38.13080360867914
1739209855.8175738;-31.141103565318915
1739209855.8175848;-45.120503652039325
1739209855.8175955;-45.120503652039325
1739209855.8176062;-45.120503652039325
1739209855.817617;-45.120503652039325
1739209855.8176277;-45.120503652039325
1739209855.8176384;-45.120503652039325
1739209855.8176491;-38.13080360867914
1739209855.81766;-38.13080360867914
1739209855.8176708;-33.981070128970906
1739209855.8176816;-33.981070128970906
1739209855.8176923;-45.120503652039325
1739209855.817703;-38.13080360867914
1739209855.8177137;-33.981070128970906
1739209855.8177245;-38.13080360867914
1739209855.8177354;-38.13080360867914
1739209855.8177462;-38.13080360867914
1739209855.817757;-45.120503652039325
1739209855.8177676;-38.13080360867914
1739209855.8177783;-38.13080360867914
1739209855.817789;-45.120503652039325
1739209855.8177998;-45.120503652039325
1739209855.8178105;-45.120503652039325
1739209855.8178215;-38.13080360867914
1739209855.8178322;-38.13080360867914
1739209855.817843;-45.120503652039325
1739209855.8178537;-45.120503652039325
1739209855.8178644;-38.13080360867914
1739209855.8178751;-31.141103565318915
1739209855.8178859;-35.57807855764607
1739209855.8178968;-38.13080360867914
1739209855.8179076;-45.120503652039325
1739209855.8179183;-35.57807855764607
1739209855.817929;-31.141103565318893
1739209855.8179398;-45.120503652039325
1739209855.8179505;-45.120503652039325
1739209855.8179612;-45.120503652039325
1739209855.8179722;-32.816014438256545
1739209855.817983;-38.13080360867914
1739209855.8179936;-35.57807855764607
1739209855.8180044;-45.120503652039325
1739209855.818015;-45.120503652039325
1739209855.8180258;-45.120503652039325
1739209855.8180366;-38.13080360867914
1739209855.8180475;-38.13080360867914
1739209855.8180583;-45.120503652039325
1739209855.818069;-38.13080360867914
1739209855.8180797;-38.13080360867914
1739209855.8180904;-45.120503652039325
1739209855.8181012;-45.120503652039325
1739209855.818112;-35.57807855764607
1739209855.8181229;-45.120503652039325
1739209855.8181336;-35.57807855764607
1739209855.8181443;-35.57807855764607
1739209855.818155;-45.120503652039325
1739209855.8181658;-45.120503652039325
1739209855.8181765;-35.57807855764607
1739209855.8181872;-31.141103565318893
1739209855.8181982;-45.120503652039325
1739209855.818209;-45.120503652039325
1739209855.8182197;-45.120503652039325
1739209855.8182304;-38.13080360867914
1739209855.8182411;-38.13080360867914
1739209855.8182518;-45.120503652039325
1739209855.8182626;-45.120503652039325
1739209855.8182735;-45.120503652039325
1739209855.8182843;-38.13080360867914
1739209855.818295;-38.13080360867914
1739209855.8183057;-38.13080360867914
1739209855.8183165;-45.120503652039325
1739209855.8183272;-33.981070128970906
1739209855.818338;-38.13080360867914
1739209855.8183486;-38.13080360867914
1739209855.8183596;-31.141103565318893
1739209855.8183703;-38.13080360867914
1739209855.818381;-35.57807855764607
1739209855.8183918;-38.13080360867914
1739209855.8184025;-32.816014438256545
1739209855.8184133;-45.120503652039325
1739209855.818424;-45.120503652039325
1739209855.818435;-35.57807855764607
1739209855.8184457;-38.13080360867914
1739209855.8184564;-38.13080360867914
1739209855.8184671;-45.120503652039325
1739209855.8184779;-45.120503652039325
1739209855.8184886;-32.816014438256545
1739209855.8184993;-45.120503652039325
1739209855.8185103;-45.120503652039325
1739209855.818521;-45.120503652039325
1739209855.8185318;-33.981070128970956
1739209855.8185425;-45.120503652039325
1739209855.8185532;-38.13080360867914
1739209855.818564;-45.120503652039325
1739209855.8185747;-45.120503652039325
1739209855.8185856;-38.13080360867914
1739209855.8185964;-38.13080360867914
1739209855.818607;-38.13080360867914
1739209855.8186178;-31.141103565318915
1739209855.8186285;-35.57807855764607
1739209855.8186393;-38.13080360867914
1739209855.81865;-38.13080360867914
1739209855.818661;-45.120503652039325
1739209855.8186717;-45.120503652039325
1739209855.8186824;-45.120503652039325
1739209855.8186932;-45.120503652039325
1739209855.818704;-45.120503652039325
1739209855.8187146;-45.120503652039325
1739209855.8187253;-45.120503652039325
1739209855.8187363;-45.120503652039325
1739209855.818747;-45.120503652039325
1739209855.8187578;-45.120503652039325
1739209855.8187685;-45.120503652039325
1739209855.8187792;-45.120503652039325
1739209855.81879;-45.120503652039325
1739209855.8188007;-45.120503652039325
1739209855.8188114;-38.13080360867914
1739209855.8188224;-38.13080360867914
1739209855.818833;-45.120503652039325
1739209855.8188438;-38.13080360867914
1739209855.8188546;-35.57807855764607
1739209855.8188653;-38.13080360867914
1739209855.818876;-38.13080360867914
1739209855.8188868;-38.13080360867914
1739209855.8188977;-45.120503652039325
1739209855.8189085;-38.13080360867914
1739209855.8189192;-35.57807855764607
1739209855.81893;-38.13080360867914
1739209855.8189406;-38.13080360867914
1739209855.8189514;-38.13080360867914
1739209855.818962;-45.120503652039325
1739209855.818973;-45.120503652039325
1739209855.8189838;-38.13080360867914
1739209855.8189945;-38.13080360867914
1739209855.8190053;-35.57807855764607
1739209855.819016;-38.13080360867914
1739209855.8190267;-45.120503652039325
1739209855.8190374;-38.13080360867914
1739209855.8190484;-30.49652367304973
1739209855.8190591;-33.981070128970906
1739209855.8190699;-45.120503652039325
1739209855.8190806;-38.13080360867914
1739209855.8190913;-38.13080360867914
1739209855.819102;-45.120503652039325
1739209855.8191128;-38.13080360867914
1739209855.8191237;-35.57807855764607
1739209855.8191345;-35.57807855764607
1739209855.8191452;-31.141103565318915
1739209855.819156;-38.13080360867914
1739209855.8191667;-45.120503652039325
1739209855.8191774;-45.120503652039325
1739209855.819188;-32.816014438256545
1739209855.819199;-38.13080360867914
1739209855.8192098;-45.120503652039325
1739209855.8192205;-38.13080360867914
1739209855.8192313;-38.13080360867914
1739209855.819242;-45.120503652039325
1739209855.8192527;-45.120503652039325
1739209855.8192635;-38.13080360867914
1739209855.8192742;-45.120503652039325
1739209855.8192852;-45.120503652039325
1739209855.819296;-38.13080360867914
1739209855.8193066;-33.981070128970906
1739209855.8193173;-38.13080360867914
1739209855.819328;-45.120503652039325
1739209855.8193388;-38.13080360867914
1739209855.8193495;-35.57807855764607
1739209855.8193605;-33.981070128970906
1739209855.8193712;-35.57807855764607
1739209855.819382;-38.13080360867914
1739209855.8193927;-38.13080360867914
1739209855.8194034;-31.141103565318915
1739209855.8194141;-35.57807855764607
1739209855.8194249;-38.13080360867914
1739209855.8194358;-45.120503652039325
1739209855.8194466;-38.13080360867914
1739209855.8194573;-45.120503652039325
1739209855.819468;-38.13080360867914
1739209855.8194788;-38.13080360867914
1739209855.8194895;-32.81601443825658
1739209855.8195002;-45.120503652039325
1739209855.8195112;-38.13080360867914
1739209855.819522;-45.120503652039325
1739209855.8195326;-45.120503652039325
1739209855.8195434;-38.13080360867914
1739209855.819554;-38.13080360867914
1739209855.8195648;-38.13080360867914
1739209855.8195755;-28.992665084841942
1739209855.8195865;-31.141103565318893
1739209855.8195972;-45.120503652039325
1739209855.819608;-45.120503652039325
1739209855.8196187;-38.13080360867914
1739209855.8196294;-35.57807855764607
1739209855.8196402;-45.120503652039325
1739209855.819651;-45.120503652039325
1739209855.8196619;-30.49652367304973
1739209855.8196726;-35.57807855764607
1739209855.8196833;-45.120503652039325
1739209855.819694;-38.13080360867914
1739209855.8197048;-38.13080360867914
1739209855.8197155;-45.120503652039325
1739209855.8197262;-45.120503652039325
1739209855.819737;-35.57807855764607
1739209855.819748;-33.981070128970956
1739209855.8197587;-45.120503652039325
1739209855.8197694;-45.120503652039325
1739209855.81978;-33.981070128970906
1739209855.8197908;-45.120503652039325
1739209855.8198016;-45.120503652039325
1739209855.8198123;-35.57807855764607
1739209855.8198233;-45.120503652039325
1739209855.819834;-28.992665084841942
1739209855.8198447;-29.438486411369333
1739209855.8198555;-45.120503652039325
1739209855.8198662;-45.120503652039325
1739209855.819877;-33.981070128970906
1739209855.8198876;-45.120503652039325
1739209855.8198986;-45.120503652039325
1739209855.8199093;-38.13080360867914
1739209855.81992;-45.120503652039325
1739209855.8199308;-45.120503652039325
1739209855.8199415;-38.13080360867914
1739209855.8199522;-30.49652367304973
1739209855.819963;-45.120503652039325
1739209855.819974;-45.120503652039325
1739209855.8199847;-32.816014438256545
1739209855.8199954;-35.57807855764607
1739209855.8200061;-35.57807855764607
1739209855.8200169;-32.816014438256545
1739209855.8200276;-45.120503652039325
1739209855.8200383;-45.120503652039325
1739209855.8200493;-38.13080360867914
1739209855.82006;-45.120503652039325
1739209855.8200707;-45.120503652039325
1739209855.8200815;-38.13080360867914
1739209855.8200922;-38.13080360867914
1739209855.820103;-45.120503652039325
1739209855.8201137;-45.120503652039325
1739209855.8201246;-45.120503652039325
1739209855.8201354;-38.13080360867914
1739209855.820146;-35.57807855764607
1739209855.8201568;-38.13080360867914
1739209855.8201675;-45.120503652039325
1739209855.8201783;-38.13080360867914
1739209855.820189;-38.13080360867914
1739209855.8201997;-38.13080360867914
1739209855.8202107;-45.120503652039325
1739209855.8202214;-38.13080360867914
1739209855.8202322;-32.816014438256545
1739209855.820243;-38.13080360867914
1739209855.8202536;-45.120503652039325
1739209855.8202643;-35.57807855764607
1739209855.820275;-32.816014438256545
1739209855.820286;-45.120503652039325
1739209855.8202968;-45.120503652039325
1739209855.8203075;-45.120503652039325
1739209855.8203182;-38.13080360867914
1739209855.820329;-38.13080360867914
1739209855.8203397;-35.57807855764607
1739209855.8203504;-45.120503652039325
1739209855.8203614;-45.120503652039325
1739209855.820372;-38.13080360867914
1739209855.8203828;-35.57807855764607
1739209855.8203936;-45.120503652039325
1739209855.8204043;-38.13080360867914
1739209855.820415;-38.13080360867914
1739209855.8204257;-45.120503652039325
1739209855.8204367;-38.13080360867914
1739209855.8204474;-32.816014438256545
1739209855.8204582;-38.13080360867914
1739209855.820469;-45.120503652039325
1739209855.8204796;-45.120503652039325
1739209855.8204904;-45.120503652039325
1739209855.820501;-45.120503652039325
1739209855.820512;-38.13080360867914
1739209855.8205228;-38.13080360867914
1739209855.8205335;-45.120503652039325
1739209855.8205442;-45.120503652039325
1739209855.820555;-45.120503652039325
1739209855.8205657;-45.120503652039325
1739209855.8205764;-38.13080360867914
1739209855.8205874;-38.13080360867914
1739209855.8205981;-45.120503652039325
1739209855.8206089;-38.13080360867914
1739209855.8206196;-32.816014438256545
1739209855.8206303;-38.13080360867914
1739209855.820641;-45.120503652039325
1739209855.8206518;-38.13080360867914
1739209855.8206627;-45.120503652039325
1739209855.8206735;-38.13080360867914
1739209855.8206842;-32.816014438256545
1739209855.820695;-45.120503652039325
1739209855.8207057;-38.13080360867914
1739209855.8207164;-45.120503652039325
1739209855.820727;-45.120503652039325
1739209855.8207378;-38.13080360867914
1739209855.8207488;-35.57807855764607
1739209855.8207595;-38.13080360867914
1739209855.8207703;-45.120503652039325
1739209855.820781;-38.13080360867914
1739209855.8207917;-33.981070128970906
1739209855.8208025;-38.13080360867914
1739209855.8208132;-45.120503652039325
1739209855.8208241;-38.13080360867914
1739209855.8208349;-33.981070128970906
1739209855.8208456;-38.13080360867914
1739209855.8208563;-45.120503652039325
1739209855.820867;-38.13080360867914
1739209855.8208778;-45.120503652039325
1739209855.8208885;-38.13080360867914
1739209855.8208995;-35.57807855764607
1739209855.8209102;-38.13080360867914
1739209855.820921;-45.120503652039325
1739209855.8209317;-45.120503652039325
1739209855.8209424;-32.816014438256545
1739209855.8209531;-38.13080360867914
1739209855.8209639;-38.13080360867914
1739209855.8209748;-33.981070128970906
1739209855.8209856;-45.120503652039325
1739209855.8209963;-38.13080360867914
1739209855.821007;-32.816014438256545
1739209855.8210177;-38.13080360867914
1739209855.8210285;-45.120503652039325
1739209855.8210392;-45.120503652039325
1739209855.8210502;-31.141103565318915
1739209855.821061;-27.877744956031414
1739209855.8210716;-45.120503652039325
1739209855.8210824;-45.120503652039325
1739209855.821093;-38.13080360867914
1739209855.8211038;-38.13080360867914
1739209855.8211145;-38.13080360867914
1739209855.8211255;-45.120503652039325
1739209855.8211362;-38.13080360867914
1739209855.821147;-31.141103565318915
1739209855.8211577;-45.120503652039325
1739209855.8211684;-38.13080360867914
1739209855.8211792;-38.13080360867914
1739209855.8211899;-45.120503652039325
1739209855.8212006;-45.120503652039325
1739209855.8212116;-38.13080360867914
1739209855.8212223;-35.57807855764607
1739209855.821233;-33.981070128970906
1739209855.8212438;-45.120503652039325
1739209855.8212545;-38.13080360867914
1739209855.8212652;-38.13080360867914
1739209855.821276;-33.981070128970906
1739209855.821287;-38.13080360867914
1739209855.8212976;-33.981070128970906
1739209855.8213084;-32.816014438256545
1739209855.821319;-29.438486411369347
1739209855.8213298;-38.13080360867914
1739209855.8213406;-45.120503652039325
1739209855.8213513;-45.120503652039325
1739209855.8213623;-38.13080360867914
1739209855.821373;-35.57807855764607
1739209855.8213837;-45.120503652039325
1739209855.8213944;-38.13080360867914
1739209855.8214052;-31.141103565318915
1739209855.821416;-45.120503652039325
1739209855.8214266;-38.13080360867914
1739209855.8214376;-38.13080360867914
1739209855.8214483;-45.120503652039325
1739209855.821459;-45.120503652039325
1739209855.8214698;-38.13080360867914
1739209855.8214805;-38.13080360867914
1739209855.8214912;-38.13080360867914
1739209855.821502;-45.120503652039325
1739209855.821513;-38.13080360867914
1739209855.8215237;-38.13080360867914
1739209855.8215344;-45.120503652039325
1739209855.8215451;-45.120503652039325
1739209855.8215559;-38.13080360867914
1739209855.8215666;-38.13080360867914
1739209855.8215773;-38.13080360867914
1739209855.8215883;-45.120503652039325
1739209855.821599;-38.13080360867914
1739209855.8216097;-45.120503652039325
1739209855.8216205;-35.57807855764607
1739209855.8216312;-32.816014438256545
1739209855.821642;-45.120503652039325
1739209855.8216527;-45.120503652039325
1739209855.8216634;-38.13080360867914
1739209855.8216743;-38.13080360867914
1739209855.821685;-38.13080360867914
1739209855.8216958;-45.120503652039325
1739209855.8217065;-45.120503652039325
1739209855.8217173;-45.120503652039325
1739209855.821728;-45.120503652039325
1739209855.8217387;-38.13080360867914
1739209855.8217497;-45.120503652039325
1739209855.8217604;-45.120503652039325
1739209855.8217711;-35.57807855764607
1739209855.8217819;-35.57807855764607
1739209855.8217926;-38.13080360867914
1739209855.8218033;-45.120503652039325
1739209855.821814;-35.57807855764607
1739209855.821825;-45.120503652039325
1739209855.8218358;-35.57807855764607
1739209855.8218465;-31.141103565318893
1739209855.8218572;-45.120503652039325
1739209855.821868;-45.120503652039325
1739209855.8218787;-45.120503652039325
1739209855.8218894;-33.981070128970906
1739209855.8219004;-45.120503652039325
1739209855.821911;-38.13080360867914
1739209855.8219218;-45.120503652039325
1739209855.8219326;-45.120503652039325
1739209855.8219433;-45.120503652039325
1739209855.821954;-45.120503652039325
1739209855.8219647;-38.13080360867914
1739209855.8219757;-45.120503652039325
1739209855.8219864;-45.120503652039325
1739209855.8219972;-38.13080360867914
1739209855.822008;-38.13080360867914
1739209855.8220186;-35.57807855764607
1739209855.8220294;-45.120503652039325
1739209855.82204;-38.13080360867914
1739209855.822051;-38.13080360867914
1739209855.8220618;-38.13080360867914
1739209855.8220725;-38.13080360867914
1739209855.8220832;-45.120503652039325
1739209855.822094;-38.13080360867914
1739209855.8221047;-45.120503652039325
1739209855.8221154;-38.13080360867914
1739209855.8221262;-45.120503652039325
1739209855.822137;-45.120503652039325
1739209855.8221478;-45.120503652039325
1739209855.8221586;-45.120503652039325
1739209855.8221693;-45.120503652039325
1739209855.82218;-45.120503652039325
1739209855.8221908;-45.120503652039325
1739209855.8222015;-38.13080360867914
1739209855.8222125;-38.13080360867914
1739209855.8222232;-32.816014438256545
1739209855.822234;-33.981070128970906
1739209855.8222446;-38.13080360867914
1739209855.8222554;-35.57807855764607
1739209855.822266;-38.13080360867914
1739209855.8222768;-28.58837851428586
1739209855.8222878;-35.57807855764607
1739209855.8222985;-38.13080360867914
1739209855.8223093;-38.13080360867914
1739209855.82232;-38.13080360867914
1739209855.8223307;-45.120503652039325
1739209855.8223414;-45.120503652039325
1739209855.8223522;-45.120503652039325
1739209855.8223631;-38.13080360867914
1739209855.8223739;-45.120503652039325
1739209855.8223846;-45.120503652039325
1739209855.8223953;-38.13080360867914
1739209855.822406;-45.120503652039325
1739209855.8224168;-45.120503652039325
1739209855.8224275;-45.120503652039325
1739209855.8224385;-38.13080360867914
1739209855.8224492;-38.13080360867914
1739209855.82246;-45.120503652039325
1739209855.8224707;-38.13080360867914
1739209855.8224814;-45.120503652039325
1739209855.8224921;-45.120503652039325
1739209855.8225029;-38.13080360867914
1739209855.8225138;-35.57807855764607
1739209855.8225245;-35.57807855764607
1739209855.8225353;-30.49652367304973
1739209855.822546;-35.57807855764607
1739209855.8225567;-38.13080360867914
1739209855.8225675;-45.120503652039325
1739209855.8225782;-35.57807855764607
1739209855.822589;-38.13080360867914
1739209855.8226;-38.13080360867914
1739209855.8226106;-45.120503652039325
1739209855.8226213;-33.981070128970956
1739209855.822632;-38.13080360867914
1739209855.8226428;-38.13080360867914
1739209855.8226535;-45.120503652039325
1739209855.8226643;-45.120503652039325
1739209855.8226752;-45.120503652039325
1739209855.822686;-45.120503652039325
1739209855.8226967;-38.13080360867914
1739209855.8227074;-30.49652367304973
1739209855.8227181;-33.981070128970906
1739209855.8227289;-45.120503652039325
1739209855.8227396;-38.13080360867914
1739209855.8227506;-38.13080360867914
1739209855.8227613;-38.13080360867914
1739209855.822772;-38.13080360867914
1739209855.8227828;-45.120503652039325
1739209855.8227935;-45.120503652039325
1739209855.8228042;-38.13080360867914
1739209855.822815;-35.57807855764607
1739209855.822826;-45.120503652039325
1739209855.8228366;-45.120503652039325
1739209855.8228474;-33.981070128970906
1739209855.822858;-38.13080360867914
1739209855.8228688;-38.13080360867914
1739209855.8228796;-45.120503652039325
1739209855.8228903;-38.13080360867914
1739209855.8229012;-35.57807855764607
1739209855.822912;-38.13080360867914
1739209855.8229227;-45.120503652039325
1739209855.8229334;-45.120503652039325
1739209855.8229442;-45.120503652039325
1739209855.822955;-38.13080360867914
1739209855.8229656;-38.13080360867914
1739209855.8229766;-38.13080360867914
1739209855.8229873;-35.57807855764607
1739209855.822998;-38.13080360867914
1739209855.8230088;-35.57807855764607
1739209855.8230195;-35.57807855764607
1739209855.8230302;-45.120503652039325
1739209855.823041;-35.57807855764607
1739209855.823052;-35.57807855764607
1739209855.8230627;-45.120503652039325
1739209855.8230734;-45.120503652039325
1739209855.823084;-45.120503652039325
1739209855.8230948;-45.120503652039325
1739209855.8231056;-45.120503652039325
1739209855.8231163;-33.981070128970906
1739209855.823127;-45.120503652039325
1739209855.823138;-45.120503652039325
1739209855.8231487;-45.120503652039325
1739209855.8231595;-45.120503652039325
1739209855.8231702;-45.120503652039325
1739209855.823181;-45.120503652039325
1739209855.8231916;-38.13080360867914
1739209855.8232024;-38.13080360867914
1739209855.8232133;-45.120503652039325
1739209855.823224;-45.120503652039325
1739209855.8232348;-31.141103565318915
1739209855.8232455;-38.13080360867914
1739209855.8232563;-45.120503652039325
1739209855.823267;-38.13080360867914
1739209855.8232777;-35.57807855764607
1739209855.8232887;-38.13080360867914
1739209855.8232994;-38.13080360867914
1739209855.8233101;-35.57807855764607
1739209855.8233209;-38.13080360867914
1739209855.8233316;-45.120503652039325
1739209855.8233423;-33.981070128970906
1739209855.823353;-38.13080360867914
1739209855.823364;-35.57807855764607
1739209855.8233747;-38.13080360867914
1739209855.8233855;-45.120503652039325
1739209855.8233962;-45.120503652039325
1739209855.823407;-35.57807855764607
1739209855.8234177;-38.13080360867914
1739209855.8234284;-45.120503652039325
1739209855.8234394;-45.120503652039325
1739209855.82345;-31.141103565318915
1739209855.8234608;-38.13080360867914
1739209855.8234715;-45.120503652039325
1739209855.8234823;-45.120503652039325
1739209855.823493;-45.120503652039325
1739209855.8235037;-45.120503652039325
1739209855.8235147;-45.120503652039325
1739209855.8235254;-38.13080360867914
1739209855.8235362;-38.13080360867914
1739209855.823547;-45.120503652039325
1739209855.8235576;-38.13080360867914
1739209855.8235683;-38.13080360867914
1739209855.823579;-45.120503652039325
1739209855.8235898;-45.120503652039325
1739209855.8236008;-35.57807855764607
1739209855.8236115;-38.13080360867914
1739209855.8236222;-45.120503652039325
1739209855.823633;-38.13080360867914
1739209855.8236437;-33.981070128970906
1739209855.8236544;-38.13080360867914
1739209855.8236651;-30.49652367304973
1739209855.823676;-32.816014438256545
1739209855.8236868;-45.120503652039325
1739209855.8236976;-45.120503652039325
1739209855.8237083;-38.13080360867914
1739209855.823719;-45.120503652039325
1739209855.8237298;-38.13080360867914
1739209855.8237405;-38.13080360867914
1739209855.8237514;-38.13080360867914
1739209855.8237622;-45.120503652039325
1739209855.823773;-38.13080360867914
1739209855.8237836;-45.120503652039325
1739209855.823784;-45.120503652039325
1739209855.8237846;-45.120503652039325
1739209855.823785;-45.120503652039325
1739209855.8237855;-45.120503652039325
1739209855.823786;-30.49652367304973
1739209855.8237863;-31.141103565318893
1739209855.8237867;-38.13080360867914
1739209855.8237872;-45.120503652039325
1739209855.8237877;-33.981070128970906
1739209855.8237882;-38.13080360867914
1739209855.8237886;-45.120503652039325
1739209855.8237891;-45.120503652039325
1739209855.8237896;-45.120503652039325
1739209855.82379;-45.120503652039325
1739209855.8237906;-38.13080360867914
1739209855.8237908;-38.13080360867914
1739209855.8237913;-45.120503652039325
1739209855.8237917;-38.13080360867914
1739209855.8237922;-45.120503652039325
1739209855.8237927;-45.120503652039325
1739209855.8237932;-45.120503652039325
1739209855.8237936;-45.120503652039325
1739209855.8237941;-38.13080360867914
1739209855.8237946;-45.120503652039325
1739209855.823795;-45.120503652039325
1739209855.8237956;-38.13080360867914
1739209855.8237958;-38.13080360867914
1739209855.8237963;-45.120503652039325
1739209855.8237967;-30.49652367304973
1739209855.8237972;-26.035653463252796
1739209855.8237977;-45.120503652039325
1739209855.8237982;-45.120503652039325
1739209855.8237987;-38.13080360867914
1739209855.8237991;-45.120503652039325
1739209855.8237996;-45.120503652039325
1739209855.8238;-38.13080360867914
1739209855.8238003;-38.13080360867914
1739209855.8238008;-45.120503652039325
1739209855.8238013;-45.120503652039325
1739209855.8238018;-38.13080360867914
1739209855.8238022;-38.13080360867914
1739209855.8238027;-45.120503652039325
1739209855.8238032;-35.57807855764607
1739209855.8238037;-38.13080360867914
1739209855.8238041;-45.120503652039325
1739209855.8238046;-45.120503652039325
1739209855.823805;-45.120503652039325
1739209855.8238053;-45.120503652039325
1739209855.8238058;-38.13080360867914
1739209855.8238063;-38.13080360867914
1739209855.8238068;-38.13080360867914
1739209855.8238072;-45.120503652039325
1739209855.8238077;-33.981070128970906
1739209855.8238082;-31.141103565318893
1739209855.8238087;-45.120503652039325
1739209855.8238091;-45.120503652039325
1739209855.8238096;-33.981070128970906
1739209855.82381;-32.816014438256545
1739209855.8238103;-45.120503652039325
1739209855.8238108;-38.13080360867914
1739209855.8238113;-45.120503652039325
1739209855.8238118;-45.120503652039325
1739209855.8238122;-38.13080360867914
1739209855.8238127;-35.57807855764607
1739209855.8238132;-45.120503652039325
1739209855.8238137;-45.120503652039325
1739209855.8238142;-33.981070128970906
1739209855.8238146;-38.13080360867914
1739209855.8238149;-38.13080360867914
1739209855.8238153;-35.57807855764607
1739209855.8238158;-38.13080360867914
1739209855.8238163;-38.13080360867914
1739209855.8238168;-38.13080360867914
1739209855.8238173;-38.13080360867914
1739209855.8238177;-45.120503652039325
1739209855.8238182;-38.13080360867914
1739209855.8238187;-45.120503652039325
1739209855.8238192;-45.120503652039325
1739209855.8238196;-45.120503652039325
1739209855.8238199;-45.120503652039325
1739209855.8238204;-33.981070128970906
1739209855.8238208;-32.816014438256545
1739209855.8238213;-45.120503652039325
1739209855.8238218;-45.120503652039325
1739209855.8238223;-33.981070128970906
1739209855.8238227;-38.13080360867914
1739209855.8238232;-38.13080360867914
1739209855.8238237;-45.120503652039325
1739209855.8238242;-38.13080360867914
1739209855.8238244;-45.120503652039325
1739209855.823825;-38.13080360867914
1739209855.8238254;-35.57807855764607
1739209855.8238258;-38.13080360867914
1739209855.8238263;-38.13080360867914
1739209855.8238268;-33.981070128970906
1739209855.8238273;-33.981070128970906
1739209855.8238277;-38.13080360867914
1739209855.8238282;-38.13080360867914
1739209855.8238287;-38.13080360867914
1739209855.8238292;-38.13080360867914
1739209855.8238294;-38.13080360867914
1739209855.82383;-45.120503652039325
1739209855.8238304;-33.981070128970906
1739209855.8238308;-38.13080360867914
1739209855.8238313;-38.13080360867914
1739209855.8238318;-35.57807855764607
1739209855.8238323;-38.13080360867914
