CAN Message; 0x1d3:0000517122a6cd38
1739209596.5645154;-35.57807855764607
1739209596.5645156;-35.57807855764607
1739209596.564516;-45.120503652039325
1739209596.5645165;-45.120503652039325
1739209596.564517;-31.141103565318893
1739209596.5645173;-38.13080360867914
1739209596.5645177;-45.120503652039325
1739209596.5645182;-45.120503652039325
1739209596.5645185;-38.13080360867914
1739209596.564519;-45.120503652039325
1739209596.5645194;-31.141103565318915
1739209596.56452;-33.981070128970906
1739209596.5645201;-45.120503652039325
1739209596.5645206;-45.120503652039325
1739209596.564521;-35.57807855764607
1739209596.5645216;-38.13080360867914
1739209596.5645218;-45.120503652039325
1739209596.5645223;-38.13080360867914
1739209596.5645227;-38.13080360867914
1739209596.564523;-45.120503652039325
1739209596.5645235;-38.13080360867914
1739209596.564524;-38.13080360867914
1739209596.5645244;-38.13080360867914
1739209596.5645247;-45.120503652039325
1739209596.5645251;-45.120503652039325
1739209596.5645256;-45.120503652039325
1739209596.564526;-28.992665084841942
1739209596.5645263;-28.992665084841942
1739209596.5645268;-38.13080360867914
1739209596.5645273;-45.120503652039325
1739209596.5645275;-38.13080360867914
1739209596.564528;-33.981070128970906
1739209596.5645285;-38.13080360867914
1739209596.564529;-33.981070128970906
1739209596.5645292;-38.13080360867914
1739209596.5645297;-38.13080360867914
1739209596.5645301;-35.57807855764607
1739209596.5645306;-45.120503652039325
1739209596.5645308;-45.120503652039325
1739209596.5645313;-45.120503652039325
1739209596.5645318;-35.57807855764607
1739209596.564532;-38.13080360867914
1739209596.5645325;-38.13080360867914
1739209596.564533;-35.57807855764607
1739209596.5645335;-38.13080360867914
1739209596.5645337;-45.120503652039325
1739209596.5645342;-45.120503652039325
1739209596.5645347;-38.13080360867914
1739209596.5645351;-38.13080360867914
1739209596.5645354;-45.120503652039325
1739209596.5645359;-45.120503652039325
1739209596.5645363;-38.13080360867914
1739209596.5645366;-45.120503652039325
1739209596.564537;-38.13080360867914
1739209596.5645375;-38.13080360867914
1739209596.564538;-38.13080360867914
1739209596.5645382;-38.13080360867914
1739209596.5645387;-38.13080360867914
1739209596.5645392;-35.57807855764607
1739209596.5645394;-38.13080360867914
1739209596.56454;-45.120503652039325
1739209596.5645404;-45.120503652039325
1739209596.5645409;-38.13080360867914
1739209596.564541;-45.120503652039325
1739209596.5645416;-45.120503652039325
1739209596.564542;-38.13080360867914
1739209596.5645425;-45.120503652039325
1739209596.5645428;-38.13080360867914
1739209596.5645432;-35.57807855764607
1739209596.5645437;-45.120503652039325
1739209596.564544;-45.120503652039325
1739209596.5645444;-38.13080360867914
1739209596.564545;-31.141103565318893
1739209596.5645454;-38.13080360867914
1739209596.5645456;-38.13080360867914
1739209596.564546;-31.141103565318915
1739209596.5645466;-45.120503652039325
1739209596.564547;-45.120503652039325
1739209596.5645473;-45.120503652039325
1739209596.5645478;-45.120503652039325
1739209596.5645483;-38.13080360867914
1739209596.5645485;-38.13080360867914
1739209596.564549;-38.13080360867914
1739209596.5645494;-38.13080360867914
1739209596.56455;-38.13080360867914
1739209596.5645502;-38.13080360867914
1739209596.5645506;-45.120503652039325
1739209596.564551;-38.13080360867914
1739209596.5645516;-38.13080360867914
1739209596.5645518;-38.13080360867914
1739209596.5645523;-38.13080360867914
1739209596.5645528;-38.13080360867914
1739209596.564553;-45.120503652039325
1739209596.5645535;-45.120503652039325
1739209596.564554;-45.120503652039325
1739209596.5645545;-35.57807855764607
1739209596.5645547;-38.13080360867914
1739209596.5645552;-38.13080360867914
1739209596.5645556;-38.13080360867914
1739209596.5645561;-45.120503652039325
1739209596.5645564;-38.13080360867914
1739209596.5645568;-45.120503652039325
1739209596.5645573;-45.120503652039325
1739209596.5645576;-38.13080360867914
1739209596.564558;-45.120503652039325
1739209596.5645585;-38.13080360867914
1739209596.564559;-45.120503652039325
1739209596.5645592;-35.57807855764607
1739209596.5645597;-32.816014438256545
1739209596.5645602;-38.13080360867914
1739209596.5645604;-35.57807855764607
1739209596.564561;-38.13080360867914
1739209596.5645614;-38.13080360867914
1739209596.5645618;-38.13080360867914
1739209596.564562;-38.13080360867914
1739209596.5645626;-45.120503652039325
1739209596.564563;-45.120503652039325
1739209596.5645635;-38.13080360867914
1739209596.5645638;-45.120503652039325
1739209596.5645642;-45.120503652039325
1739209596.5645647;-45.120503652039325
1739209596.564565;-38.13080360867914
1739209596.5645654;-45.120503652039325
1739209596.564566;-38.13080360867914
1739209596.5645664;-31.141103565318893
1739209596.5645666;-38.13080360867914
1739209596.564567;-45.120503652039325
1739209596.5645676;-38.13080360867914
1739209596.564568;-38.13080360867914
1739209596.5645683;-45.120503652039325
1739209596.5645688;-45.120503652039325
1739209596.5645692;-45.120503652039325
1739209596.5645695;-45.120503652039325
1739209596.56457;-45.120503652039325
1739209596.5645704;-38.13080360867914
1739209596.564571;-38.13080360867914
1739209596.5645711;-45.120503652039325
1739209596.5645716;-45.120503652039325
1739209596.564572;-45.120503652039325
1739209596.5645726;-38.13080360867914
1739209596.5645728;-45.120503652039325
1739209596.5645733;-45.120503652039325
1739209596.5645738;-45.120503652039325
1739209596.564574;-38.13080360867914
1739209596.5645745;-35.57807855764607
1739209596.564575;-38.13080360867914
1739209596.5645754;-45.120503652039325
1739209596.5645757;-32.816014438256545
1739209596.5645761;-26.035653463252796
1739209596.5645766;-38.13080360867914
1739209596.564577;-38.13080360867914
1739209596.5645773;-35.57807855764607
1739209596.5645778;-35.57807855764607
1739209596.5645783;-38.13080360867914
1739209596.5645785;-38.13080360867914
1739209596.564579;-45.120503652039325
1739209596.5645795;-45.120503652039325
1739209596.56458;-38.13080360867914
1739209596.5645802;-45.120503652039325
1739209596.5645807;-38.13080360867914
1739209596.5645812;-45.120503652039325
1739209596.5645816;-45.120503652039325
1739209596.5645819;-45.120503652039325
1739209596.5645823;-38.13080360867914
1739209596.5645828;-31.141103565318893
1739209596.564583;-35.57807855764607
1739209596.5645835;-38.13080360867914
1739209596.564584;-45.120503652039325
1739209596.5645845;-38.13080360867914
1739209596.5645847;-45.120503652039325
1739209596.5645852;-38.13080360867914
1739209596.5645857;-45.120503652039325
1739209596.564586;-30.49652367304973
1739209596.5645864;-38.13080360867914
1739209596.5645869;-45.120503652039325
1739209596.5645874;-45.120503652039325
1739209596.5645876;-35.57807855764607
1739209596.564588;-38.13080360867914
1739209596.5645885;-45.120503652039325
1739209596.564589;-38.13080360867914
1739209596.5645893;-33.981070128970956
1739209596.5645897;-45.120503652039325
1739209596.5645902;-45.120503652039325
1739209596.5645905;-38.13080360867914
1739209596.564591;-38.13080360867914
1739209596.5645914;-38.13080360867914
1739209596.564592;-38.13080360867914
1739209596.5645921;-33.981070128970906
1739209596.5645926;-27.8777449560314
1739209596.564593;-38.13080360867914
1739209596.5645936;-45.120503652039325
1739209596.5645938;-38.13080360867914
1739209596.5645943;-38.13080360867914
1739209596.5645947;-38.13080360867914
1739209596.564595;-35.57807855764607
1739209596.5645955;-38.13080360867914
1739209596.564596;-45.120503652039325
1739209596.5645964;-33.981070128970906
1739209596.5645967;-32.816014438256545
1739209596.5645971;-38.13080360867914
1739209596.5645976;-38.13080360867914
1739209596.564598;-38.13080360867914
1739209596.5645983;-38.13080360867914
1739209596.5645988;-33.981070128970906
1739209596.5645993;-45.120503652039325
1739209596.5645995;-38.13080360867914
1739209596.5646;-38.13080360867914
1739209596.5646005;-33.981070128970906
1739209596.564601;-38.13080360867914
1739209596.5646012;-45.120503652039325
1739209596.5646017;-45.120503652039325
1739209596.5646021;-45.120503652039325
1739209596.5646026;-35.57807855764607
1739209596.5646029;-38.13080360867914
1739209596.5646033;-45.120503652039325
1739209596.5646038;-38.13080360867914
1739209596.564604;-35.57807855764607
1739209596.5646045;-38.13080360867914
1739209596.564605;-45.120503652039325
1739209596.5646055;-38.13080360867914
1739209596.5646057;-45.120503652039325
1739209596.5646062;-45.120503652039325
1739209596.5646067;-45.120503652039325
1739209596.564607;-38.13080360867914
1739209596.5646074;-38.13080360867914
1739209596.5646079;-38.13080360867914
1739209596.5646083;-38.13080360867914
1739209596.5646086;-45.120503652039325
1739209596.564609;-38.13080360867914
1739209596.5646095;-38.13080360867914
1739209596.56461;-45.120503652039325
1739209596.5646102;-45.120503652039325
1739209596.5646107;-38.13080360867914
1739209596.5646112;-33.981070128970906
1739209596.5646114;-38.13080360867914
1739209596.564612;-45.120503652039325
1739209596.5646124;-45.120503652039325
1739209596.5646129;-45.120503652039325
1739209596.564613;-45.120503652039325
1739209596.5646136;-45.120503652039325
1739209596.564614;-45.120503652039325
1739209596.5646145;-45.120503652039325
1739209596.5646148;-45.120503652039325
1739209596.5646152;-38.13080360867914
1739209596.5646157;-33.981070128970906
1739209596.564616;-33.981070128970906
1739209596.5646164;-45.120503652039325
1739209596.564617;-38.13080360867914
1739209596.5646174;-45.120503652039325
1739209596.5646176;-38.13080360867914
1739209596.564618;-38.13080360867914
1739209596.5646186;-45.120503652039325
1739209596.564619;-45.120503652039325
1739209596.5646193;-38.13080360867914
1739209596.5646198;-38.13080360867914
1739209596.5646203;-38.13080360867914
1739209596.5646205;-45.120503652039325
1739209596.564621;-38.13080360867914
1739209596.5646214;-32.816014438256545
1739209596.564622;-45.120503652039325
1739209596.5646222;-38.13080360867914
1739209596.5646226;-38.13080360867914
1739209596.564623;-45.120503652039325
1739209596.5646236;-45.120503652039325
1739209596.5646238;-45.120503652039325
1739209596.5646243;-33.981070128970906
1739209596.5646248;-45.120503652039325
1739209596.564625;-38.13080360867914
1739209596.5646255;-35.57807855764607
1739209596.564626;-45.120503652039325
1739209596.5646265;-45.120503652039325
1739209596.5646267;-45.120503652039325
1739209596.5646272;-38.13080360867914
1739209596.5646276;-38.13080360867914
1739209596.564628;-45.120503652039325
1739209596.5646284;-38.13080360867914
1739209596.5646288;-35.57807855764607
1739209596.5646293;-38.13080360867914
1739209596.5646296;-45.120503652039325
1739209596.56463;-45.120503652039325
1739209596.5646305;-35.57807855764607
1739209596.564631;-38.13080360867914
1739209596.5646312;-38.13080360867914
1739209596.5646317;-38.13080360867914
1739209596.5646322;-45.120503652039325
1739209596.5646324;-35.57807855764607
1739209596.564633;-33.981070128970906
1739209596.5646334;-45.120503652039325
1739209596.5646338;-45.120503652039325
1739209596.564634;-35.57807855764607
1739209596.5646346;-35.57807855764607
1739209596.564635;-45.120503652039325
1739209596.5646355;-33.981070128970906
1739209596.5646358;-45.120503652039325
1739209596.5646362;-45.120503652039325
1739209596.5646367;-38.13080360867914
1739209596.564637;-35.57807855764607
1739209596.5646374;-45.120503652039325
1739209596.564638;-45.120503652039325
1739209596.5646384;-38.13080360867914
1739209596.5646386;-38.13080360867914
1739209596.564639;-31.141103565318915
1739209596.5646396;-32.816014438256545
1739209596.56464;-45.120503652039325
1739209596.5646403;-45.120503652039325
1739209596.5646408;-38.13080360867914
1739209596.5646412;-32.816014438256545
1739209596.5646415;-45.120503652039325
1739209596.564642;-45.120503652039325
1739209596.5646424;-45.120503652039325
1739209596.564643;-45.120503652039325
1739209596.5646431;-35.57807855764607
1739209596.5646436;-45.120503652039325
1739209596.564644;-45.120503652039325
1739209596.5646446;-45.120503652039325
1739209596.5646448;-45.120503652039325
1739209596.5646453;-45.120503652039325
1739209596.5646458;-45.120503652039325
1739209596.564646;-35.57807855764607
1739209596.5646465;-38.13080360867914
1739209596.564647;-38.13080360867914
1739209596.5646474;-38.13080360867914
1739209596.5646477;-38.13080360867914
1739209596.5646482;-45.120503652039325
1739209596.5646486;-35.57807855764607
1739209596.564649;-45.120503652039325
1739209596.5646493;-45.120503652039325
1739209596.5646498;-45.120503652039325
1739209596.5646503;-45.120503652039325
1739209596.5646505;-45.120503652039325
1739209596.564651;-45.120503652039325
1739209596.5646515;-45.120503652039325
1739209596.564652;-45.120503652039325
1739209596.5646522;-38.13080360867914
1739209596.5646527;-38.13080360867914
1739209596.5646532;-38.13080360867914
1739209596.5646534;-45.120503652039325
1739209596.5646539;-38.13080360867914
1739209596.5646544;-32.816014438256545
1739209596.5646548;-38.13080360867914
1739209596.564655;-45.120503652039325
1739209596.5646555;-38.13080360867914
1739209596.564656;-32.816014438256545
1739209596.5646565;-38.13080360867914
1739209596.5646567;-38.13080360867914
1739209596.5646572;-38.13080360867914
1739209596.5646577;-45.120503652039325
1739209596.564658;-45.120503652039325
1739209596.5646584;-38.13080360867914
1739209596.5646589;-45.120503652039325
1739209596.5646594;-45.120503652039325
1739209596.5646596;-45.120503652039325
1739209596.56466;-35.57807855764607
1739209596.5646605;-45.120503652039325
1739209596.564661;-45.120503652039325
1739209596.5646613;-45.120503652039325
1739209596.5646617;-45.120503652039325
1739209596.5646622;-45.120503652039325
1739209596.5646625;-27.8777449560314
1739209596.564663;-35.57807855764607
1739209596.5646634;-45.120503652039325
1739209596.564664;-35.57807855764607
1739209596.5646641;-29.438486411369333
1739209596.5646646;-38.13080360867914
1739209596.564665;-45.120503652039325
1739209596.5646656;-38.13080360867914
1739209596.5646658;-45.120503652039325
1739209596.5646663;-38.13080360867914
1739209596.5646667;-35.57807855764607
1739209596.564667;-38.13080360867914
1739209596.5646675;-45.120503652039325
1739209596.564668;-45.120503652039325
1739209596.5646684;-45.120503652039325
1739209596.5646687;-33.981070128970906
1739209596.5646691;-45.120503652039325
1739209596.5646696;-38.13080360867914
1739209596.56467;-35.57807855764607
1739209596.5646703;-45.120503652039325
1739209596.5646708;-45.120503652039325
1739209596.5646713;-45.120503652039325
1739209596.5646715;-45.120503652039325
1739209596.564672;-45.120503652039325
1739209596.5646725;-33.981070128970906
1739209596.564673;-38.13080360867914
1739209596.5646732;-45.120503652039325
1739209596.5646737;-45.120503652039325
1739209596.5646741;-33.981070128970906
1739209596.5646744;-35.57807855764607
1739209596.5646749;-45.120503652039325
1739209596.5646753;-38.13080360867914
1739209596.5646758;-45.120503652039325
1739209596.564676;-38.13080360867914
1739209596.5646765;-33.981070128970906
1739209596.564677;-33.981070128970906
1739209596.5646775;-45.120503652039325
1739209596.5646777;-45.120503652039325
1739209596.5646782;-35.57807855764607
1739209596.5646787;-45.120503652039325
1739209596.564679;-28.992665084841942
1739209596.5646794;-31.141103565318915
1739209596.5646799;-35.57807855764607
1739209596.5646803;-45.120503652039325
1739209596.5646806;-38.13080360867914
1739209596.564681;-35.57807855764607
1739209596.5646815;-45.120503652039325
1739209596.564682;-33.981070128970906
1739209596.5646822;-35.57807855764607
1739209596.5646827;-38.13080360867914
1739209596.5646832;-38.13080360867914
1739209596.5646834;-45.120503652039325
1739209596.564684;-45.120503652039325
1739209596.5646844;-45.120503652039325
1739209596.5646849;-45.120503652039325
1739209596.564685;-45.120503652039325
1739209596.5646856;-33.981070128970906
1739209596.564686;-33.981070128970906
1739209596.5646865;-45.120503652039325
1739209596.5646868;-45.120503652039325
1739209596.5646873;-45.120503652039325
1739209596.5646877;-38.13080360867914
1739209596.564688;-38.13080360867914
1739209596.5646884;-45.120503652039325
1739209596.564689;-45.120503652039325
1739209596.5646894;-45.120503652039325
1739209596.5646896;-38.13080360867914
1739209596.56469;-45.120503652039325
1739209596.5646906;-45.120503652039325
1739209596.564691;-38.13080360867914
1739209596.5646913;-38.13080360867914
1739209596.5646918;-38.13080360867914
1739209596.5646923;-38.13080360867914
1739209596.5646925;-38.13080360867914
1739209596.564693;-38.13080360867914
1739209596.5646935;-38.13080360867914
1739209596.564694;-38.13080360867914
1739209596.5646942;-45.120503652039325
1739209596.5646946;-45.120503652039325
1739209596.5646951;-33.981070128970906
1739209596.5646954;-38.13080360867914
1739209596.5646958;-38.13080360867914
1739209596.5646963;-38.13080360867914
1739209596.5646968;-38.13080360867914
1739209596.564697;-38.13080360867914
1739209596.5646975;-38.13080360867914
1739209596.564698;-45.120503652039325
1739209596.5646985;-38.13080360867914
1739209596.5646987;-45.120503652039325
1739209596.5646992;-33.981070128970906
1739209596.5646996;-38.13080360867914
1739209596.5647;-45.120503652039325
1739209596.5647004;-45.120503652039325
1739209596.5647008;-38.13080360867914
1739209596.5647013;-38.13080360867914
1739209596.5647016;-38.13080360867914
1739209596.564702;-38.13080360867914
1739209596.5647025;-33.981070128970906
1739209596.564703;-45.120503652039325
1739209596.5647032;-38.13080360867914
1739209596.5647037;-35.57807855764607
1739209596.5647042;-35.57807855764607
1739209596.5647044;-33.981070128970906
1739209596.564705;-38.13080360867914
1739209596.5647054;-35.57807855764607
1739209596.5647058;-38.13080360867914
1739209596.564706;-45.120503652039325
1739209596.5647066;-45.120503652039325
1739209596.564707;-45.120503652039325
1739209596.5647075;-45.120503652039325
1739209596.5647078;-45.120503652039325
1739209596.5647082;-38.13080360867914
1739209596.5647087;-35.57807855764607
1739209596.564709;-38.13080360867914
1739209596.5647094;-45.120503652039325
1739209596.56471;-38.13080360867914
1739209596.5647104;-45.120503652039325
1739209596.5647106;-38.13080360867914
1739209596.564711;-45.120503652039325
1739209596.5647116;-38.13080360867914
1739209596.564712;-38.13080360867914
1739209596.5647123;-35.57807855764607
1739209596.5647128;-33.981070128970906
1739209596.5647132;-45.120503652039325
1739209596.5647135;-45.120503652039325
1739209596.564714;-38.13080360867914
1739209596.5647144;-35.57807855764607
1739209596.564715;-38.13080360867914
1739209596.5647151;-35.57807855764607
1739209596.5647156;-45.120503652039325
1739209596.564716;-45.120503652039325
1739209596.5647163;-38.13080360867914
1739209596.5647168;-38.13080360867914
1739209596.5647173;-38.13080360867914
1739209596.5647178;-45.120503652039325
1739209596.564718;-38.13080360867914
1739209596.5647185;-45.120503652039325
1739209596.564719;-35.57807855764607
1739209596.5647194;-32.816014438256545
1739209596.5647197;-35.57807855764607
1739209596.5647202;-38.13080360867914
1739209596.5647206;-45.120503652039325
1739209596.5647209;-32.816014438256545
1739209596.5647213;-45.120503652039325
1739209596.5647218;-45.120503652039325
1739209596.5647223;-45.120503652039325
1739209596.5647225;-45.120503652039325
1739209596.564723;-33.981070128970906
1739209596.5647235;-45.120503652039325
1739209596.564724;-33.981070128970906
1739209596.5647242;-38.13080360867914
1739209596.5647247;-38.13080360867914
1739209596.5647252;-45.120503652039325
1739209596.5647254;-33.981070128970906
1739209596.5647259;-29.438486411369333
1739209596.5647264;-33.981070128970906
1739209596.5647268;-45.120503652039325
1739209596.564727;-38.13080360867914
1739209596.5647275;-38.13080360867914
1739209596.564728;-45.120503652039325
1739209596.5647285;-45.120503652039325
1739209596.5647287;-45.120503652039325
1739209596.5647292;-45.120503652039325
1739209596.5647297;-45.120503652039325
1739209596.56473;-45.120503652039325
1739209596.5647304;-45.120503652039325
1739209596.564731;-45.120503652039325
1739209596.5647314;-45.120503652039325
1739209596.5647316;-45.120503652039325
1739209596.564732;-45.120503652039325
1739209596.5647326;-45.120503652039325
1739209596.564733;-38.13080360867914
1739209596.5647333;-38.13080360867914
1739209596.5647337;-38.13080360867914
1739209596.5647342;-38.13080360867914
1739209596.5647345;-38.13080360867914
1739209596.564735;-45.120503652039325
1739209596.5647354;-45.120503652039325
1739209596.564736;-35.57807855764607
1739209596.5647361;-38.13080360867914
1739209596.5647366;-45.120503652039325
1739209596.564737;-45.120503652039325
1739209596.5647376;-45.120503652039325
1739209596.5647378;-38.13080360867914
1739209596.5647383;-45.120503652039325
1739209596.5647388;-38.13080360867914
1739209596.564739;-38.13080360867914
1739209596.5647395;-45.120503652039325
1739209596.56474;-38.13080360867914
1739209596.5647404;-32.816014438256545
1739209596.5647407;-31.141103565318893
1739209596.5647411;-38.13080360867914
1739209596.5647416;-38.13080360867914
1739209596.5647418;-38.13080360867914
1739209596.5647423;-31.141103565318915
1739209596.5647428;-38.13080360867914
1739209596.5647433;-45.120503652039325
1739209596.5647435;-38.13080360867914
1739209596.564744;-45.120503652039325
1739209596.5647445;-38.13080360867914
1739209596.564745;-45.120503652039325
1739209596.5647452;-38.13080360867914
1739209596.5647457;-33.981070128970956
1739209596.5647461;-38.13080360867914
1739209596.5647464;-32.816014438256545
1739209596.5647469;-45.120503652039325
1739209596.5647473;-45.120503652039325
1739209596.5647478;-45.120503652039325
1739209596.564748;-45.120503652039325
1739209596.5647485;-45.120503652039325
1739209596.564749;-28.992665084841942
1739209596.5647495;-33.981070128970906
1739209596.5647497;-45.120503652039325
1739209596.5647502;-45.120503652039325
1739209596.5647507;-38.13080360867914
1739209596.564751;-38.13080360867914
1739209596.5647514;-45.120503652039325
1739209596.5647519;-38.13080360867914
1739209596.5647523;-45.120503652039325
1739209596.5647526;-45.120503652039325
1739209596.564753;-45.120503652039325
1739209596.5647535;-38.13080360867914
1739209596.564754;-38.13080360867914
1739209596.5647542;-45.120503652039325
1739209596.5647547;-45.120503652039325
1739209596.5647552;-38.13080360867914
1739209596.5647554;-35.57807855764607
1739209596.564756;-33.981070128970906
1739209596.5647564;-45.120503652039325
1739209596.5647569;-35.57807855764607
1739209596.564757;-32.816014438256545
1739209596.5647576;-45.120503652039325
1739209596.564758;-38.13080360867914
1739209596.5647585;-45.120503652039325
1739209596.5647588;-38.13080360867914
1739209596.5647593;-35.57807855764607
1739209596.5647597;-35.57807855764607
1739209596.56476;-45.120503652039325
1739209596.5647604;-38.13080360867914
1739209596.564761;-38.13080360867914
1739209596.5647614;-45.120503652039325
1739209596.5647616;-38.13080360867914
1739209596.564762;-38.13080360867914
1739209596.5647626;-33.981070128970906
1739209596.5647628;-33.981070128970906
1739209596.5647633;-35.57807855764607
1739209596.5647638;-32.816014438256545
1739209596.5647643;-45.120503652039325
1739209596.5647645;-45.120503652039325
1739209596.564765;-45.120503652039325
1739209596.5647655;-31.141103565318915
1739209596.564766;-26.991370085610722
1739209596.5647662;-38.13080360867914
1739209596.5647666;-45.120503652039325
1739209596.5647671;-38.13080360867914
1739209596.5647674;-35.57807855764607
1739209596.5647678;-38.13080360867914
1739209596.5647683;-38.13080360867914
1739209596.5647688;-38.13080360867914
1739209596.564769;-33.981070128970906
1739209596.5647695;-45.120503652039325
1739209596.56477;-45.120503652039325
1739209596.5647705;-45.120503652039325
1739209596.5647707;-38.13080360867914
1739209596.5647712;-38.13080360867914
1739209596.5647717;-45.120503652039325
1739209596.564772;-38.13080360867914
1739209596.5647724;-38.13080360867914
1739209596.5647728;-45.120503652039325
1739209596.5647733;-45.120503652039325
1739209596.5647736;-38.13080360867914
1739209596.564774;-38.13080360867914
1739209596.5647745;-45.120503652039325
1739209596.564775;-33.981070128970906
1739209596.5647752;-38.13080360867914
1739209596.5647757;-38.13080360867914
1739209596.5647762;-45.120503652039325
1739209596.5647764;-45.120503652039325
1739209596.564777;-45.120503652039325
1739209596.5647774;-35.57807855764607
1739209596.5647779;-38.13080360867914
1739209596.564778;-38.13080360867914
1739209596.5647786;-45.120503652039325
1739209596.564779;-33.981070128970906
1739209596.5647795;-45.120503652039325
1739209596.5647798;-38.13080360867914
1739209596.5647802;-38.13080360867914
1739209596.5647807;-45.120503652039325
1739209596.564781;-45.120503652039325
1739209596.5647814;-38.13080360867914
1739209596.564782;-35.57807855764607
1739209596.5647824;-38.13080360867914
1739209596.5647826;-38.13080360867914
1739209596.564783;-38.13080360867914
1739209596.5647836;-38.13080360867914
1739209596.5647838;-38.13080360867914
1739209596.5647843;-38.13080360867914
1739209596.5647848;-38.13080360867914
1739209596.5647852;-35.57807855764607
1739209596.5647855;-38.13080360867914
1739209596.564786;-45.120503652039325
1739209596.5647864;-38.13080360867914
1739209596.564787;-38.13080360867914
1739209596.5647871;-45.120503652039325
1739209596.5647876;-45.120503652039325
1739209596.564788;-45.120503652039325
1739209596.5647883;-45.120503652039325
1739209596.5647888;-45.120503652039325
1739209596.5647893;-45.120503652039325
1739209596.5647898;-45.120503652039325
1739209596.56479;-45.120503652039325
1739209596.5647905;-38.13080360867914
1739209596.564791;-45.120503652039325
1739209596.5647914;-38.13080360867914
1739209596.5647917;-38.13080360867914
1739209596.5647922;-33.981070128970906
1739209596.5647926;-38.13080360867914
1739209596.5647929;-38.13080360867914
1739209596.5647933;-32.816014438256545
1739209596.5647938;-38.13080360867914
1739209596.5647943;-35.57807855764607
1739209596.5647945;-45.120503652039325
1739209596.564795;-38.13080360867914
1739209596.5647955;-45.120503652039325
1739209596.564796;-45.120503652039325
1739209596.5647962;-38.13080360867914
1739209596.5647967;-45.120503652039325
1739209596.5647972;-33.981070128970906
1739209596.5647974;-38.13080360867914
1739209596.5647979;-35.57807855764607
1739209596.5647984;-45.120503652039325
1739209596.5647988;-35.57807855764607
1739209596.564799;-31.141103565318893
1739209596.5647995;-38.13080360867914
1739209596.5648;-45.120503652039325
1739209596.5648005;-38.13080360867914
1739209596.5648007;-38.13080360867914
1739209596.5648012;-45.120503652039325
1739209596.5648017;-38.13080360867914
1739209596.564802;-45.120503652039325
1739209596.5648024;-45.120503652039325
1739209596.564803;-45.120503652039325
1739209596.5648034;-45.120503652039325
1739209596.5648036;-38.13080360867914
1739209596.564804;-45.120503652039325
1739209596.5648046;-45.120503652039325
1739209596.5648048;-38.13080360867914
1739209596.5648053;-31.141103565318915
1739209596.5648057;-38.13080360867914
1739209596.5648062;-45.120503652039325
1739209596.5648065;-45.120503652039325
1739209596.564807;-33.981070128970906
1739209596.5648074;-35.57807855764607
1739209596.564808;-38.13080360867914
1739209596.5648081;-38.13080360867914
1739209596.5648086;-38.13080360867914
1739209596.564809;-32.816014438256545
1739209596.5648093;-38.13080360867914
1739209596.5648098;-35.57807855764607
1739209596.5648103;-38.13080360867914
1739209596.5648108;-45.120503652039325
1739209596.564811;-45.120503652039325
1739209596.5648115;-45.120503652039325
1739209596.564812;-38.13080360867914
1739209596.5648124;-45.120503652039325
1739209596.5648127;-45.120503652039325
1739209596.5648131;-45.120503652039325
1739209596.5648136;-38.13080360867914
1739209596.5648139;-38.13080360867914
1739209596.5648143;-45.120503652039325
1739209596.5648148;-45.120503652039325
1739209596.5648153;-45.120503652039325
1739209596.5648155;-26.487275050834715
1739209596.564816;-35.57807855764607
1739209596.5648165;-45.120503652039325
1739209596.564817;-45.120503652039325
1739209596.5648172;-38.13080360867914
1739209596.5648177;-38.13080360867914
1739209596.5648181;-35.57807855764607
1739209596.5648184;-38.13080360867914
1739209596.5648189;-38.13080360867914
1739209596.5648193;-38.13080360867914
1739209596.5648198;-38.13080360867914
1739209596.56482;-38.13080360867914
1739209596.5648205;-45.120503652039325
1739209596.564821;-38.13080360867914
1739209596.5648215;-38.13080360867914
1739209596.5648217;-45.120503652039325
1739209596.5648222;-28.58837851428586
1739209596.5648227;-30.49652367304973
1739209596.564823;-35.57807855764607
1739209596.5648234;-38.13080360867914
1739209596.5648239;-38.13080360867914
1739209596.5648243;-38.13080360867914
1739209596.5648246;-45.120503652039325
1739209596.564825;-38.13080360867914
1739209596.5648255;-38.13080360867914
1739209596.564826;-45.120503652039325
1739209596.5648263;-38.13080360867914
1739209596.5648267;-38.13080360867914
1739209596.5648272;-45.120503652039325
1739209596.5648274;-45.120503652039325
1739209596.564828;-45.120503652039325
1739209596.5648284;-38.13080360867914
1739209596.5648289;-26.991370085610722
1739209596.564829;-31.141103565318915
1739209596.5648296;-38.13080360867914
1739209596.56483;-38.13080360867914
1739209596.5648303;-45.120503652039325
1739209596.5648308;-38.13080360867914
1739209596.5648313;-45.120503652039325
1739209596.5648317;-38.13080360867914
1739209596.564832;-35.57807855764607
1739209596.5648324;-32.816014438256545
1739209596.564833;-32.816014438256545
1739209596.5648334;-45.120503652039325
1739209596.5648336;-45.120503652039325
1739209596.564834;-38.13080360867914
1739209596.5648346;-38.13080360867914
1739209596.5648348;-45.120503652039325
1739209596.5648353;-33.981070128970906
1739209596.5648358;-31.141103565318915
1739209596.5648363;-38.13080360867914
1739209596.5648365;-38.13080360867914
1739209596.564837;-38.13080360867914
1739209596.5648375;-38.13080360867914
1739209596.564838;-35.57807855764607
1739209596.5648382;-33.981070128970906
1739209596.5648386;-45.120503652039325
