CAN Message; 0x1a7:00000cc26a0fa623
1739209891.4308512;-45.120503652039325
1739209891.4308574;-38.13080360867914
1739209891.4308639;-45.120503652039325
1739209891.43087;-38.13080360867914
1739209891.4308765;-45.120503652039325
1739209891.430883;-38.13080360867914
1739209891.4308891;-45.120503652039325
1739209891.4308956;-45.120503652039325
1739209891.4309018;-45.120503652039325
1739209891.4309082;-38.13080360867914
1739209891.4309146;-32.816014438256545
1739209891.4309208;-33.981070128970906
1739209891.4309273;-38.13080360867914
1739209891.4309337;-38.13080360867914
1739209891.43094;-45.120503652039325
1739209891.4309464;-45.120503652039325
1739209891.4309525;-45.120503652039325
1739209891.430959;-45.120503652039325
1739209891.4309654;-38.13080360867914
1739209891.4309716;-38.13080360867914
1739209891.430978;-45.120503652039325
1739209891.4309843;-45.120503652039325
1739209891.4309907;-45.120503652039325
1739209891.4309971;-45.120503652039325
1739209891.4310033;-45.120503652039325
1739209891.4310098;-45.120503652039325
1739209891.431016;-33.981070128970956
1739209891.4310224;-28.992665084841967
1739209891.4310288;-28.58837851428586
1739209891.431035;-22.740042620751332
1739209891.4310415;-23.273589343863314
1739209891.4310477;-27.267205301931607
1739209891.431054;-38.13080360867914
1739209891.4310606;-38.13080360867914
1739209891.4310668;-38.13080360867914
1739209891.4310732;-38.13080360867914
1739209891.4310794;-33.981070128970906
1739209891.4310858;-38.13080360867914
1739209891.4310923;-26.991370085610722
1739209891.4310985;-27.267205301931607
1739209891.431105;-28.992665084841967
1739209891.431111;-38.13080360867914
1739209891.4311175;-45.120503652039325
1739209891.431124;-30.49652367304973
1739209891.4311302;-38.13080360867914
1739209891.4311366;-38.13080360867914
1739209891.4311428;-35.57807855764607
1739209891.4311492;-38.13080360867914
1739209891.4311557;-45.120503652039325
1739209891.4311619;-38.13080360867914
1739209891.4311683;-31.141103565318915
1739209891.4311745;-22.841636605902558
1739209891.431181;-29.438486411369354
1739209891.4311874;-31.141103565318915
1739209891.4311936;-19.89606131697609
1739209891.4312;-25.826314394896357
1739209891.4312062;-32.816014438256545
1739209891.4312127;-33.981070128970906
1739209891.431219;-38.13080360867914
1739209891.4312253;-38.13080360867914
1739209891.4312317;-45.120503652039325
1739209891.431238;-45.120503652039325
1739209891.4312444;-38.13080360867914
1739209891.4312508;-24.746238672633048
1739209891.431257;-23.38864096791655
1739209891.4312634;-28.992665084841942
1739209891.4312696;-21.67658091518819
1739209891.431276;-25.826314394896357
1739209891.4312825;-38.13080360867914
1739209891.4312887;-33.981070128970906
1739209891.4312952;-38.13080360867914
1739209891.4313014;-31.141103565318915
1739209891.4313078;-33.981070128970906
1739209891.4313142;-38.13080360867914
1739209891.4313204;-38.13080360867914
1739209891.4313269;-29.438486411369354
1739209891.431333;-28.992665084841967
1739209891.4313395;-24.589719217205094
1739209891.431346;-38.13080360867914
1739209891.4313521;-31.141103565318915
1739209891.4313586;-45.120503652039325
1739209891.4313648;-38.13080360867914
1739209891.4313712;-32.816014438256545
1739209891.4313776;-45.120503652039325
1739209891.4313838;-45.120503652039325
1739209891.4313903;-38.13080360867914
1739209891.4313965;-35.57807855764607
1739209891.431403;-32.816014438256545
1739209891.4314094;-28.588378514285886
1739209891.4314156;-45.120503652039325
1739209891.431422;-31.141103565318943
1739209891.4314284;-20.888044912671212
1739209891.4314346;-29.438486411369333
1739209891.431441;-33.981070128970906
1739209891.4314473;-31.141103565318915
1739209891.4314537;-38.13080360867914
1739209891.4314601;-29.438486411369333
1739209891.4314663;-45.120503652039325
1739209891.4314728;-32.816014438256545
1739209891.431479;-33.981070128970906
1739209891.4314854;-24.746238672633048
1739209891.4314919;-24.438645034577675
1739209891.431498;-45.120503652039325
1739209891.4315045;-26.487275050834725
1739209891.4315107;-38.13080360867914
1739209891.4315171;-33.981070128970906
1739209891.4315236;-31.141103565318893
1739209891.4315298;-45.120503652039325
1739209891.4315362;-29.438486411369333
1739209891.4315424;-45.120503652039325
1739209891.4315488;-38.13080360867914
1739209891.4315553;-32.816014438256545
1739209891.4315615;-28.992665084841942
1739209891.431568;-28.588378514285886
1739209891.431574;-33.981070128970956
1739209891.4315805;-24.438645034577675
1739209891.431587;-23.50682362968953
1739209891.4315932;-32.816014438256545
1739209891.4315996;-45.120503652039325
1739209891.4316058;-32.816014438256545
1739209891.4316123;-38.13080360867914
1739209891.4316187;-45.120503652039325
1739209891.431625;-33.981070128970906
1739209891.4316313;-33.981070128970906
1739209891.4316375;-28.992665084841942
1739209891.431644;-24.151403521958727
1739209891.4316504;-32.816014438256545
1739209891.4316566;-24.589719217205094
1739209891.431663;-21.021172418726344
1739209891.4316692;-28.58837851428586
1739209891.4316757;-38.13080360867914
1739209891.431682;-38.13080360867914
1739209891.4316883;-45.120503652039325
1739209891.4316947;-35.57807855764607
1739209891.431701;-45.120503652039325
1739209891.4317074;-35.57807855764607
1739209891.4317138;-35.57807855764607
1739209891.43172;-38.13080360867914
1739209891.4317265;-38.13080360867914
1739209891.4317327;-45.120503652039325
1739209891.431739;-38.13080360867914
1739209891.4317455;-38.13080360867914
1739209891.4317517;-35.57807855764607
1739209891.4317582;-45.120503652039325
1739209891.4317644;-45.120503652039325
1739209891.4317708;-45.120503652039325
1739209891.4317772;-45.120503652039325
1739209891.4317834;-38.13080360867914
1739209891.4317899;-35.57807855764607
1739209891.431796;-38.13080360867914
1739209891.4318025;-45.120503652039325
1739209891.431809;-45.120503652039325
1739209891.4318151;-38.13080360867914
1739209891.4318216;-38.13080360867914
1739209891.4318278;-45.120503652039325
1739209891.4318342;-38.13080360867914
1739209891.4318407;-45.120503652039325
1739209891.4318469;-38.13080360867914
1739209891.4318533;-45.120503652039325
1739209891.4318595;-45.120503652039325
1739209891.431866;-38.13080360867914
1739209891.4318724;-38.13080360867914
1739209891.4318786;-45.120503652039325
1739209891.431885;-38.13080360867914
1739209891.4318912;-35.57807855764607
1739209891.4318976;-38.13080360867914
1739209891.431904;-45.120503652039325
1739209891.4319103;-33.981070128970906
1739209891.4319167;-35.57807855764607
1739209891.4319232;-38.13080360867914
1739209891.4319293;-45.120503652039325
1739209891.4319358;-38.13080360867914
1739209891.431942;-35.57807855764607
1739209891.4319484;-33.981070128970906
1739209891.4319549;-45.120503652039325
1739209891.431961;-38.13080360867914
1739209891.4319675;-35.57807855764607
1739209891.4319737;-38.13080360867914
1739209891.4319801;-45.120503652039325
1739209891.4319866;-45.120503652039325
1739209891.4319928;-33.981070128970906
1739209891.4319992;-45.120503652039325
1739209891.4320054;-45.120503652039325
1739209891.4320118;-38.13080360867914
1739209891.4320183;-38.13080360867914
1739209891.4320245;-45.120503652039325
1739209891.432031;-45.120503652039325
1739209891.432037;-38.13080360867914
1739209891.4320436;-32.816014438256545
1739209891.43205;-33.981070128970906
1739209891.4320562;-45.120503652039325
1739209891.4320626;-38.13080360867914
1739209891.4320688;-35.57807855764607
1739209891.4320753;-33.981070128970906
1739209891.4320817;-45.120503652039325
1739209891.432088;-38.13080360867914
1739209891.4320943;-35.57807855764607
1739209891.4321005;-45.120503652039325
1739209891.432107;-45.120503652039325
1739209891.4321134;-38.13080360867914
1739209891.4321196;-35.57807855764607
1739209891.432126;-31.141103565318915
1739209891.4321322;-45.120503652039325
1739209891.4321387;-45.120503652039325
1739209891.432145;-35.57807855764607
1739209891.4321513;-35.57807855764607
1739209891.4321578;-45.120503652039325
1739209891.432164;-38.13080360867914
1739209891.4321704;-35.57807855764607
1739209891.4426196;-45.120503652039325
1739209891.4426372;-33.981070128970906
1739209891.442655;-35.57807855764607
1739209891.442673;-35.57807855764607
1739209891.4426908;-38.13080360867914
1739209891.4427085;-45.120503652039325
1739209891.4427264;-32.816014438256545
1739209891.4427443;-45.120503652039325
1739209891.4427621;-45.120503652039325
1739209891.4427798;-38.13080360867914
1739209891.4427977;-38.13080360867914
1739209891.4428155;-35.57807855764607
1739209891.4428332;-38.13080360867914
1739209891.442851;-45.120503652039325
1739209891.442869;-45.120503652039325
1739209891.4428868;-45.120503652039325
1739209891.4429045;-45.120503652039325
1739209891.4429224;-45.120503652039325
1739209891.4429402;-45.120503652039325
1739209891.4429579;-38.13080360867914
1739209891.4429758;-35.57807855764607
1739209891.4429936;-45.120503652039325
1739209891.4430115;-45.120503652039325
1739209891.4430292;-38.13080360867914
1739209891.443047;-45.120503652039325
1739209891.443065;-45.120503652039325
1739209891.4430826;-33.981070128970906
1739209891.4431005;-38.13080360867914
1739209891.4431183;-45.120503652039325
1739209891.4431362;-38.13080360867914
1739209891.4431539;-35.57807855764607
1739209891.4431717;-45.120503652039325
1739209891.4431896;-38.13080360867914
1739209891.4432075;-38.13080360867914
1739209891.4432251;-45.120503652039325
1739209891.443243;-45.120503652039325
1739209891.443261;-45.120503652039325
1739209891.4432786;-45.120503652039325
1739209891.4432964;-38.13080360867914
1739209891.4433143;-45.120503652039325
1739209891.4433322;-45.120503652039325
1739209891.4433498;-45.120503652039325
1739209891.4433677;-45.120503652039325
1739209891.4433856;-38.13080360867914
1739209891.4434032;-38.13080360867914
1739209891.4434211;-45.120503652039325
1739209891.443439;-31.141103565318915
1739209891.443457;-38.13080360867914
1739209891.4434745;-45.120503652039325
1739209891.4434924;-45.120503652039325
1739209891.4435103;-28.992665084841942
1739209891.443528;-28.992665084841942
1739209891.4435458;-45.120503652039325
1739209891.4435637;-45.120503652039325
1739209891.4435816;-38.13080360867914
1739209891.4435992;-38.13080360867914
1739209891.443617;-38.13080360867914
1739209891.443635;-35.57807855764607
1739209891.4436529;-38.13080360867914
1739209891.4436705;-38.13080360867914
1739209891.4436884;-38.13080360867914
1739209891.4437063;-45.120503652039325
1739209891.443724;-38.13080360867914
1739209891.4437418;-45.120503652039325
1739209891.4437597;-38.13080360867914
1739209891.4437776;-45.120503652039325
1739209891.4437952;-38.13080360867914
1739209891.443813;-33.981070128970906
1739209891.443831;-38.13080360867914
1739209891.4438486;-45.120503652039325
1739209891.4438665;-45.120503652039325
1739209891.4438844;-38.13080360867914
1739209891.4439023;-38.13080360867914
1739209891.44392;-35.57807855764607
1739209891.4439378;-38.13080360867914
1739209891.4439557;-38.13080360867914
1739209891.4439733;-45.120503652039325
1739209891.4439912;-38.13080360867914
1739209891.444009;-38.13080360867914
1739209891.444027;-45.120503652039325
1739209891.4440446;-45.120503652039325
1739209891.4440625;-45.120503652039325
1739209891.4440804;-38.13080360867914
1739209891.444098;-45.120503652039325
1739209891.4441159;-45.120503652039325
1739209891.4441338;-45.120503652039325
1739209891.4441516;-38.13080360867914
1739209891.4441693;-38.13080360867914
1739209891.4441872;-45.120503652039325
1739209891.444205;-45.120503652039325
1739209891.444223;-31.141103565318915
1739209891.4442406;-26.487275050834715
1739209891.4442585;-33.981070128970906
1739209891.4442763;-45.120503652039325
1739209891.444294;-33.981070128970906
1739209891.4443119;-33.981070128970906
1739209891.4443297;-45.120503652039325
1739209891.4443476;-38.13080360867914
1739209891.4443653;-45.120503652039325
1739209891.4443831;-38.13080360867914
1739209891.444401;-33.981070128970906
1739209891.4444187;-45.120503652039325
1739209891.4444366;-45.120503652039325
1739209891.4444544;-38.13080360867914
1739209891.4444723;-38.13080360867914
1739209891.44449;-45.120503652039325
1739209891.4445078;-38.13080360867914
1739209891.4445257;-32.816014438256545
1739209891.4445434;-38.13080360867914
1739209891.4445612;-35.57807855764607
1739209891.4445791;-45.120503652039325
1739209891.444597;-45.120503652039325
1739209891.4446146;-38.13080360867914
1739209891.4446325;-45.120503652039325
1739209891.4446504;-38.13080360867914
1739209891.4446683;-33.981070128970906
1739209891.444686;-38.13080360867914
1739209891.4447038;-45.120503652039325
1739209891.4447217;-35.57807855764607
1739209891.4447393;-38.13080360867914
1739209891.4447572;-45.120503652039325
1739209891.444775;-45.120503652039325
1739209891.444793;-38.13080360867914
1739209891.4448106;-45.120503652039325
1739209891.4448285;-45.120503652039325
1739209891.4448464;-45.120503652039325
1739209891.444864;-38.13080360867914
1739209891.444882;-38.13080360867914
1739209891.4448998;-38.13080360867914
1739209891.4449177;-38.13080360867914
1739209891.4449353;-35.57807855764607
1739209891.4449532;-33.981070128970906
1739209891.444971;-38.13080360867914
1739209891.4449887;-45.120503652039325
1739209891.4450066;-38.13080360867914
1739209891.4450245;-45.120503652039325
1739209891.4450424;-45.120503652039325
1739209891.44506;-35.57807855764607
1739209891.445078;-38.13080360867914
1739209891.4450958;-45.120503652039325
1739209891.4451137;-38.13080360867914
1739209891.4451313;-35.57807855764607
1739209891.4451492;-38.13080360867914
1739209891.445167;-35.57807855764607
1739209891.4451847;-38.13080360867914
1739209891.4452026;-35.57807855764607
1739209891.4452205;-38.13080360867914
1739209891.4452384;-35.57807855764607
1739209891.445256;-33.981070128970906
1739209891.4452739;-45.120503652039325
1739209891.4452918;-45.120503652039325
1739209891.4453094;-45.120503652039325
1739209891.4453273;-38.13080360867914
1739209891.4453452;-45.120503652039325
1739209891.445363;-45.120503652039325
1739209891.4453807;-45.120503652039325
1739209891.4453986;-45.120503652039325
1739209891.4454165;-38.13080360867914
1739209891.445434;-45.120503652039325
1739209891.445452;-35.57807855764607
1739209891.4454699;-38.13080360867914
1739209891.4454877;-45.120503652039325
1739209891.4455054;-45.120503652039325
1739209891.4455233;-38.13080360867914
1739209891.4455411;-31.141103565318915
1739209891.445559;-45.120503652039325
1739209891.4455767;-38.13080360867914
1739209891.4455945;-32.816014438256545
1739209891.4456124;-35.57807855764607
1739209891.44563;-45.120503652039325
1739209891.445648;-38.13080360867914
1739209891.4456658;-35.57807855764607
1739209891.4456837;-38.13080360867914
1739209891.4457014;-45.120503652039325
1739209891.4457192;-38.13080360867914
1739209891.4457371;-38.13080360867914
1739209891.4457548;-45.120503652039325
1739209891.4457726;-45.120503652039325
1739209891.4457905;-45.120503652039325
1739209891.4458084;-45.120503652039325
1739209891.445826;-33.981070128970906
1739209891.445844;-45.120503652039325
1739209891.4458618;-38.13080360867914
1739209891.4458795;-35.57807855764607
1739209891.4458973;-38.13080360867914
1739209891.4459152;-38.13080360867914
1739209891.445933;-38.13080360867914
1739209891.4459507;-35.57807855764607
1739209891.4459686;-28.992665084841942
1739209891.4459865;-45.120503652039325
1739209891.4460044;-38.13080360867914
1739209891.446022;-45.120503652039325
1739209891.44604;-38.13080360867914
1739209891.4460578;-45.120503652039325
1739209891.4460754;-38.13080360867914
1739209891.4460933;-38.13080360867914
1739209891.4461112;-29.438486411369347
1739209891.446129;-38.13080360867914
1739209891.4461467;-38.13080360867914
1739209891.4461646;-45.120503652039325
1739209891.4461825;-38.13080360867914
1739209891.4462001;-38.13080360867914
1739209891.446218;-45.120503652039325
1739209891.446236;-45.120503652039325
1739209891.4462538;-33.981070128970906
1739209891.4462714;-45.120503652039325
1739209891.4462893;-45.120503652039325
1739209891.4463072;-45.120503652039325
1739209891.4463248;-45.120503652039325
1739209891.4463427;-45.120503652039325
1739209891.4463606;-38.13080360867914
1739209891.4463785;-45.120503652039325
1739209891.446396;-38.13080360867914
1739209891.446414;-38.13080360867914
1739209891.4464319;-38.13080360867914
1739209891.4464498;-45.120503652039325
1739209891.4464674;-45.120503652039325
1739209891.4464853;-38.13080360867914
1739209891.4465032;-45.120503652039325
1739209891.4465208;-45.120503652039325
1739209891.4465387;-31.141103565318915
1739209891.4465566;-38.13080360867914
1739209891.4465744;-45.120503652039325
1739209891.446592;-45.120503652039325
1739209891.44661;-33.981070128970906
1739209891.4466279;-38.13080360867914
1739209891.4466455;-38.13080360867914
1739209891.4466634;-38.13080360867914
1739209891.4466813;-29.438486411369347
1739209891.4466991;-38.13080360867914
1739209891.4467168;-35.57807855764607
1739209891.4467347;-45.120503652039325
1739209891.4467525;-33.981070128970906
1739209891.4467702;-45.120503652039325
1739209891.446788;-45.120503652039325
1739209891.446806;-30.49652367304973
1739209891.4468238;-31.141103565318915
1739209891.4468415;-38.13080360867914
1739209891.4468594;-38.13080360867914
1739209891.4468772;-35.57807855764607
1739209891.446895;-38.13080360867914
1739209891.4469128;-45.120503652039325
1739209891.4469306;-45.120503652039325
1739209891.4469485;-38.13080360867914
1739209891.4469662;-38.13080360867914
1739209891.446984;-45.120503652039325
1739209891.447002;-38.13080360867914
1739209891.4470198;-35.57807855764607
1739209891.4470375;-38.13080360867914
1739209891.4470553;-45.120503652039325
1739209891.4470732;-38.13080360867914
1739209891.4470909;-38.13080360867914
1739209891.4471087;-45.120503652039325
1739209891.4471266;-45.120503652039325
1739209891.4471445;-38.13080360867914
1739209891.4471622;-35.57807855764607
1739209891.44718;-33.981070128970906
1739209891.447198;-35.57807855764607
1739209891.4472156;-38.13080360867914
1739209891.4472334;-35.57807855764607
1739209891.4472513;-35.57807855764607
1739209891.4472692;-38.13080360867914
1739209891.4472868;-45.120503652039325
1739209891.4473047;-38.13080360867914
1739209891.4473226;-38.13080360867914
1739209891.4473403;-45.120503652039325
1739209891.4473581;-45.120503652039325
1739209891.447376;-45.120503652039325
1739209891.447394;-45.120503652039325
1739209891.4474115;-45.120503652039325
1739209891.4474294;-38.13080360867914
1739209891.4474473;-38.13080360867914
1739209891.4474652;-38.13080360867914
1739209891.4474828;-38.13080360867914
1739209891.4475007;-45.120503652039325
1739209891.4475186;-38.13080360867914
1739209891.4475362;-32.816014438256545
1739209891.447554;-45.120503652039325
1739209891.447572;-38.13080360867914
1739209891.4475899;-35.57807855764607
1739209891.4476075;-38.13080360867914
1739209891.4476254;-45.120503652039325
1739209891.4476433;-45.120503652039325
1739209891.447661;-38.13080360867914
1739209891.4476788;-38.13080360867914
1739209891.4476967;-45.120503652039325
1739209891.4477146;-45.120503652039325
1739209891.4477322;-38.13080360867914
1739209891.44775;-38.13080360867914
1739209891.447768;-38.13080360867914
1739209891.4477856;-45.120503652039325
1739209891.4478035;-35.57807855764607
1739209891.4478214;-38.13080360867914
1739209891.4478393;-38.13080360867914
1739209891.447857;-38.13080360867914
1739209891.4478748;-35.57807855764607
1739209891.4478927;-38.13080360867914
1739209891.4479105;-38.13080360867914
1739209891.4479282;-38.13080360867914
1739209891.447946;-45.120503652039325
1739209891.447964;-38.13080360867914
1739209891.4479816;-38.13080360867914
1739209891.4479995;-38.13080360867914
1739209891.4480174;-35.57807855764607
1739209891.4480352;-38.13080360867914
1739209891.448053;-45.120503652039325
1739209891.4480708;-45.120503652039325
1739209891.4480886;-35.57807855764607
1739209891.4481063;-38.13080360867914
1739209891.4481242;-38.13080360867914
1739209891.448142;-38.13080360867914
1739209891.44816;-35.57807855764607
1739209891.4481776;-38.13080360867914
1739209891.4481955;-33.981070128970906
1739209891.4482133;-35.57807855764607
1739209891.448231;-35.57807855764607
1739209891.4482489;-38.13080360867914
1739209891.4482667;-45.120503652039325
1739209891.4482846;-38.13080360867914
1739209891.4483023;-35.57807855764607
1739209891.4483202;-38.13080360867914
1739209891.448338;-45.120503652039325
1739209891.448356;-45.120503652039325
1739209891.4483736;-35.57807855764607
1739209891.4483914;-38.13080360867914
1739209891.4484093;-45.120503652039325
1739209891.448427;-38.13080360867914
1739209891.4484448;-35.57807855764607
1739209891.4484627;-38.13080360867914
1739209891.4484806;-38.13080360867914
1739209891.4484982;-38.13080360867914
1739209891.4485161;-38.13080360867914
1739209891.448534;-45.120503652039325
1739209891.4485517;-38.13080360867914
1739209891.4485695;-32.816014438256545
1739209891.4485874;-38.13080360867914
1739209891.4486053;-45.120503652039325
1739209891.448623;-45.120503652039325
1739209891.4486408;-45.120503652039325
1739209891.4486587;-45.120503652039325
1739209891.4486763;-33.981070128970906
1739209891.4486942;-38.13080360867914
1739209891.448712;-32.81601443825658
1739209891.44873;-35.57807855764607
1739209891.4487476;-38.13080360867914
1739209891.4487655;-38.13080360867914
1739209891.4487834;-38.13080360867914
1739209891.4488013;-45.120503652039325
1739209891.448819;-45.120503652039325
1739209891.4488368;-30.49652367304973
1739209891.4488547;-28.992665084841942
1739209891.4488723;-45.120503652039325
1739209891.4488902;-33.981070128970906
1739209891.448908;-38.13080360867914
1739209891.448926;-38.13080360867914
1739209891.4489436;-45.120503652039325
1739209891.4489615;-35.57807855764607
1739209891.4489794;-33.981070128970906
1739209891.448997;-45.120503652039325
1739209891.449015;-38.13080360867914
1739209891.4490328;-45.120503652039325
1739209891.4490507;-38.13080360867914
1739209891.4490683;-38.13080360867914
1739209891.4490862;-33.981070128970906
1739209891.449104;-38.13080360867914
1739209891.4491217;-33.981070128970906
1739209891.4491396;-27.267205301931607
1739209891.4491575;-45.120503652039325
1739209891.4491754;-45.120503652039325
1739209891.449193;-38.13080360867914
1739209891.449211;-33.981070128970906
1739209891.4492288;-45.120503652039325
1739209891.4492466;-45.120503652039325
1739209891.4492643;-45.120503652039325
1739209891.4492822;-38.13080360867914
1739209891.4493;-45.120503652039325
1739209891.4493177;-45.120503652039325
1739209891.4493356;-45.120503652039325
1739209891.4493535;-45.120503652039325
1739209891.4493713;-45.120503652039325
1739209891.449389;-45.120503652039325
1739209891.4494069;-38.13080360867914
1739209891.4494247;-33.981070128970906
1739209891.4494424;-38.13080360867914
1739209891.4494603;-38.13080360867914
1739209891.4494781;-35.57807855764607
1739209891.449496;-38.13080360867914
1739209891.4495137;-45.120503652039325
1739209891.4495316;-38.13080360867914
1739209891.4495494;-45.120503652039325
1739209891.449567;-33.981070128970906
1739209891.449585;-45.120503652039325
1739209891.4496028;-38.13080360867914
1739209891.4496207;-38.13080360867914
1739209891.4496384;-45.120503652039325
1739209891.4496562;-45.120503652039325
1739209891.4496741;-38.13080360867914
1739209891.4496918;-35.57807855764607
1739209891.4497097;-38.13080360867914
1739209891.4497275;-45.120503652039325
1739209891.4497454;-38.13080360867914
1739209891.449763;-38.13080360867914
1739209891.449781;-38.13080360867914
1739209891.4497988;-45.120503652039325
1739209891.4498167;-38.13080360867914
1739209891.4498343;-35.57807855764607
1739209891.4498522;-30.49652367304973
1739209891.44987;-38.13080360867914
1739209891.4498878;-38.13080360867914
1739209891.4499056;-38.13080360867914
1739209891.4499235;-33.981070128970906
1739209891.4499414;-45.120503652039325
1739209891.449959;-38.13080360867914
1739209891.449977;-45.120503652039325
1739209891.4499948;-31.141103565318915
1739209891.4500124;-38.13080360867914
1739209891.4500303;-45.120503652039325
1739209891.4500482;-45.120503652039325
1739209891.450066;-45.120503652039325
1739209891.4500837;-45.120503652039325
1739209891.4501016;-38.13080360867914
1739209891.4501195;-33.981070128970906
1739209891.4501371;-38.13080360867914
1739209891.450155;-45.120503652039325
1739209891.450173;-38.13080360867914
1739209891.4501908;-38.13080360867914
1739209891.4502084;-45.120503652039325
1739209891.4502263;-45.120503652039325
1739209891.4502442;-45.120503652039325
1739209891.450262;-38.13080360867914
1739209891.4502797;-45.120503652039325
1739209891.4502976;-45.120503652039325
1739209891.4503155;-33.981070128970906
1739209891.450333;-38.13080360867914
1739209891.450351;-45.120503652039325
1739209891.450369;-38.13080360867914
1739209891.4503868;-38.13080360867914
1739209891.4504044;-45.120503652039325
1739209891.4504223;-38.13080360867914
1739209891.4504402;-32.816014438256545
1739209891.4504578;-38.13080360867914
1739209891.4504757;-45.120503652039325
1739209891.4504936;-38.13080360867914
1739209891.4505115;-45.120503652039325
1739209891.450529;-45.120503652039325
1739209891.450547;-45.120503652039325
1739209891.4505649;-45.120503652039325
1739209891.4505825;-38.13080360867914
1739209891.4506004;-38.13080360867914
1739209891.4506183;-45.120503652039325
1739209891.4506361;-45.120503652039325
1739209891.4506538;-32.816014438256545
1739209891.4506717;-35.57807855764607
1739209891.4506896;-45.120503652039325
1739209891.4507074;-38.13080360867914
1739209891.450725;-38.13080360867914
1739209891.450743;-38.13080360867914
1739209891.4507608;-45.120503652039325
1739209891.4507785;-45.120503652039325
1739209891.4507964;-45.120503652039325
1739209891.4508142;-38.13080360867914
1739209891.4508321;-45.120503652039325
1739209891.4508498;-38.13080360867914
1739209891.4508677;-45.120503652039325
1739209891.4508855;-38.13080360867914
1739209891.4509032;-45.120503652039325
1739209891.450921;-38.13080360867914
1739209891.450939;-38.13080360867914
1739209891.4509568;-38.13080360867914
1739209891.4509745;-45.120503652039325
1739209891.4509923;-45.120503652039325
1739209891.4510102;-32.816014438256545
1739209891.4510279;-35.57807855764607
1739209891.4510458;-45.120503652039325
1739209891.4510636;-45.120503652039325
1739209891.4510815;-35.57807855764607
1739209891.4510992;-35.57807855764607
1739209891.451117;-45.120503652039325
1739209891.451135;-45.120503652039325
1739209891.4511528;-45.120503652039325
1739209891.4511704;-45.120503652039325
1739209891.4511883;-45.120503652039325
1739209891.4512062;-38.13080360867914
1739209891.4512239;-38.13080360867914
1739209891.4512417;-38.13080360867914
1739209891.4512596;-45.120503652039325
1739209891.4512775;-45.120503652039325
1739209891.4512951;-38.13080360867914
1739209891.451313;-38.13080360867914
1739209891.451331;-45.120503652039325
1739209891.4513485;-38.13080360867914
1739209891.4513664;-35.57807855764607
1739209891.4513843;-45.120503652039325
1739209891.4514022;-45.120503652039325
1739209891.4514198;-45.120503652039325
1739209891.4514377;-35.57807855764607
1739209891.4514556;-38.13080360867914
1739209891.4514732;-45.120503652039325
1739209891.451491;-38.13080360867914
1739209891.451509;-45.120503652039325
1739209891.4515269;-38.13080360867914
1739209891.4515445;-45.120503652039325
1739209891.4515624;-45.120503652039325
1739209891.4515803;-45.120503652039325
1739209891.4515982;-45.120503652039325
1739209891.4516158;-45.120503652039325
1739209891.4516337;-38.13080360867914
1739209891.4516516;-38.13080360867914
1739209891.4516692;-45.120503652039325
1739209891.451687;-38.13080360867914
1739209891.451705;-45.120503652039325
1739209891.4517229;-27.8777449560314
1739209891.4517405;-28.992665084841942
1739209891.4517584;-45.120503652039325
1739209891.4517763;-38.13080360867914
1739209891.451794;-35.57807855764607
1739209891.4518118;-38.13080360867914
1739209891.4518297;-45.120503652039325
1739209891.4518476;-38.13080360867914
1739209891.4518652;-38.13080360867914
1739209891.451883;-45.120503652039325
1739209891.451901;-38.13080360867914
1739209891.4519186;-38.13080360867914
1739209891.4519365;-45.120503652039325
1739209891.4519544;-45.120503652039325
1739209891.4519722;-38.13080360867914
1739209891.45199;-45.120503652039325
1739209891.4520078;-45.120503652039325
1739209891.4520257;-38.13080360867914
1739209891.4520433;-45.120503652039325
1739209891.4520612;-45.120503652039325
1739209891.452079;-45.120503652039325
1739209891.452097;-45.120503652039325
1739209891.4521146;-33.981070128970906
1739209891.4521325;-32.816014438256545
1739209891.4521503;-32.816014438256545
1739209891.4521682;-31.141103565318915
1739209891.4521859;-45.120503652039325
1739209891.4522038;-45.120503652039325
1739209891.4522216;-38.13080360867914
1739209891.4522393;-32.816014438256545
1739209891.4522572;-45.120503652039325
1739209891.452275;-38.13080360867914
1739209891.452293;-38.13080360867914
1739209891.4523106;-35.57807855764607
1739209891.4523284;-38.13080360867914
1739209891.4523463;-45.120503652039325
1739209891.452364;-45.120503652039325
1739209891.4523818;-45.120503652039325
1739209891.4523997;-33.981070128970906
1739209891.4524176;-45.120503652039325
1739209891.4524353;-38.13080360867914
1739209891.4524531;-33.981070128970906
1739209891.452471;-35.57807855764607
1739209891.4524887;-38.13080360867914
1739209891.4525065;-45.120503652039325
1739209891.4525244;-38.13080360867914
1739209891.4525423;-38.13080360867914
1739209891.45256;-45.120503652039325
1739209891.4525778;-45.120503652039325
1739209891.4525957;-38.13080360867914
1739209891.4526136;-35.57807855764607
1739209891.4526312;-45.120503652039325
1739209891.452649;-45.120503652039325
1739209891.452667;-38.13080360867914
1739209891.4526846;-32.816014438256545
1739209891.4527025;-33.981070128970906
1739209891.4527204;-45.120503652039325
1739209891.4527383;-38.13080360867914
1739209891.452756;-45.120503652039325
1739209891.4527738;-45.120503652039325
1739209891.4527917;-38.13080360867914
1739209891.4528093;-45.120503652039325
1739209891.4528272;-38.13080360867914
1739209891.452845;-38.13080360867914
1739209891.452863;-45.120503652039325
1739209891.4528806;-35.57807855764607
