CAN Message; 0x1d3:0000bde621f95d2b
1739209918.7571626;-33.981070128970906
1739209918.7571666;-45.120503652039325
1739209918.757171;-29.438486411369333
1739209918.757175;-29.438486411369333
1739209918.757179;-38.13080360867914
1739209918.7571833;-38.13080360867914
1739209918.7571874;-45.120503652039325
1739209918.7571917;-35.57807855764607
1739209918.7571957;-35.57807855764607
1739209918.7572;-32.816014438256545
1739209918.757204;-38.13080360867914
1739209918.757208;-33.981070128970956
1739209918.7572124;-32.816014438256545
1739209918.7572165;-38.13080360867914
1739209918.7572207;-45.120503652039325
1739209918.7572248;-45.120503652039325
1739209918.757229;-35.57807855764607
1739209918.7572331;-45.120503652039325
1739209918.7572372;-33.981070128970906
1739209918.7572415;-32.816014438256545
1739209918.7572455;-38.13080360867914
1739209918.7572498;-38.13080360867914
1739209918.757254;-38.13080360867914
1739209918.7572582;-38.13080360867914
1739209918.7572622;-38.13080360867914
1739209918.7572663;-38.13080360867914
1739209918.7572706;-38.13080360867914
1739209918.7572746;-38.13080360867914
1739209918.757279;-45.120503652039325
1739209918.757283;-38.13080360867914
1739209918.7572873;-45.120503652039325
1739209918.7572913;-45.120503652039325
1739209918.7572954;-32.816014438256545
1739209918.7572997;-38.13080360867914
1739209918.7573037;-38.13080360867914
1739209918.757308;-32.81601443825658
1739209918.757312;-38.13080360867914
1739209918.7573164;-38.13080360867914
1739209918.7573204;-45.120503652039325
1739209918.7573245;-45.120503652039325
1739209918.7573287;-38.13080360867914
1739209918.7573328;-45.120503652039325
1739209918.757337;-38.13080360867914
1739209918.7573411;-31.141103565318915
1739209918.7573454;-35.57807855764607
1739209918.7573495;-38.13080360867914
1739209918.7573535;-38.13080360867914
1739209918.7573578;-33.981070128970906
1739209918.757362;-33.981070128970906
1739209918.7573662;-33.981070128970906
1739209918.7573702;-45.120503652039325
1739209918.7573745;-38.13080360867914
1739209918.7573786;-33.981070128970906
1739209918.7573826;-45.120503652039325
1739209918.757387;-45.120503652039325
1739209918.757391;-35.57807855764607
1739209918.7573953;-33.981070128970906
1739209918.7573993;-45.120503652039325
1739209918.7574036;-45.120503652039325
1739209918.7574077;-38.13080360867914
1739209918.7574117;-38.13080360867914
1739209918.757416;-38.13080360867914
1739209918.75742;-45.120503652039325
1739209918.7574244;-45.120503652039325
1739209918.7574284;-38.13080360867914
1739209918.7574327;-38.13080360867914
1739209918.7574368;-38.13080360867914
1739209918.7574408;-33.981070128970906
1739209918.757445;-35.57807855764607
1739209918.7574492;-38.13080360867914
1739209918.7574534;-38.13080360867914
1739209918.7574575;-38.13080360867914
1739209918.7574618;-33.981070128970906
1739209918.7574658;-38.13080360867914
1739209918.75747;-38.13080360867914
1739209918.7574742;-45.120503652039325
1739209918.7574782;-35.57807855764607
1739209918.7574825;-45.120503652039325
1739209918.7574866;-38.13080360867914
1739209918.7574909;-33.981070128970906
1739209918.757495;-35.57807855764607
1739209918.757499;-35.57807855764607
1739209918.7575033;-38.13080360867914
1739209918.7575073;-45.120503652039325
1739209918.7575116;-38.13080360867914
1739209918.7575157;-45.120503652039325
1739209918.75752;-35.57807855764607
1739209918.757524;-38.13080360867914
1739209918.757528;-38.13080360867914
1739209918.7575324;-38.13080360867914
1739209918.7575364;-38.13080360867914
1739209918.7575407;-33.981070128970906
1739209918.7575448;-33.981070128970906
1739209918.757549;-45.120503652039325
1739209918.757553;-45.120503652039325
1739209918.7575572;-38.13080360867914
1739209918.7575614;-38.13080360867914
1739209918.7575655;-38.13080360867914
1739209918.7575698;-38.13080360867914
1739209918.7575738;-45.120503652039325
1739209918.7575781;-45.120503652039325
1739209918.7575822;-38.13080360867914
1739209918.7575862;-35.57807855764607
1739209918.7575905;-33.981070128970906
1739209918.7575946;-38.13080360867914
1739209918.7575989;-38.13080360867914
1739209918.757603;-32.816014438256545
1739209918.7576072;-45.120503652039325
1739209918.7576113;-35.57807855764607
1739209918.7576153;-38.13080360867914
1739209918.7576196;-45.120503652039325
1739209918.7576237;-45.120503652039325
1739209918.757628;-38.13080360867914
1739209918.757632;-35.57807855764607
1739209918.7576363;-45.120503652039325
1739209918.7576404;-33.981070128970906
1739209918.7576444;-31.141103565318915
1739209918.7576487;-45.120503652039325
1739209918.7576528;-45.120503652039325
1739209918.757657;-38.13080360867914
1739209918.757661;-33.981070128970906
1739209918.7576654;-45.120503652039325
1739209918.7576694;-45.120503652039325
1739209918.7576735;-33.981070128970906
1739209918.7576778;-30.49652367304973
1739209918.7576818;-38.13080360867914
1739209918.7576861;-45.120503652039325
1739209918.7576902;-38.13080360867914
1739209918.7576945;-33.981070128970906
1739209918.7576985;-45.120503652039325
1739209918.7577026;-45.120503652039325
1739209918.7577069;-45.120503652039325
1739209918.757711;-33.981070128970956
1739209918.7577152;-33.981070128970906
1739209918.7577193;-45.120503652039325
1739209918.7577236;-45.120503652039325
1739209918.7577276;-35.57807855764607
1739209918.7577317;-38.13080360867914
1739209918.757736;-38.13080360867914
1739209918.75774;-38.13080360867914
1739209918.7577443;-35.57807855764607
1739209918.7577484;-38.13080360867914
1739209918.7577527;-45.120503652039325
1739209918.7577567;-38.13080360867914
1739209918.7577608;-38.13080360867914
1739209918.757765;-33.981070128970906
1739209918.757769;-45.120503652039325
1739209918.7577734;-38.13080360867914
1739209918.7577775;-35.57807855764607
1739209918.7577817;-38.13080360867914
1739209918.7577858;-45.120503652039325
1739209918.7577899;-38.13080360867914
1739209918.7577941;-32.816014438256545
1739209918.7577982;-38.13080360867914
1739209918.7578025;-45.120503652039325
1739209918.7578065;-45.120503652039325
1739209918.7578108;-45.120503652039325
1739209918.757815;-45.120503652039325
1739209918.757819;-45.120503652039325
1739209918.7578232;-45.120503652039325
1739209918.7578273;-45.120503652039325
1739209918.7578316;-38.13080360867914
1739209918.7578356;-45.120503652039325
1739209918.75784;-45.120503652039325
1739209918.757844;-32.816014438256545
1739209918.757848;-38.13080360867914
1739209918.7578523;-45.120503652039325
1739209918.7578564;-33.981070128970906
1739209918.7578607;-38.13080360867914
1739209918.7578647;-45.120503652039325
1739209918.7578688;-38.13080360867914
1739209918.757873;-45.120503652039325
1739209918.757877;-45.120503652039325
1739209918.7578814;-45.120503652039325
1739209918.7578855;-38.13080360867914
1739209918.7578897;-38.13080360867914
1739209918.7578938;-38.13080360867914
1739209918.7578979;-38.13080360867914
1739209918.7579021;-38.13080360867914
1739209918.7579062;-45.120503652039325
1739209918.7579105;-38.13080360867914
1739209918.7579145;-35.57807855764607
1739209918.7579188;-38.13080360867914
1739209918.757923;-38.13080360867914
1739209918.757927;-45.120503652039325
1739209918.7579312;-45.120503652039325
1739209918.7579353;-38.13080360867914
1739209918.7579396;-38.13080360867914
1739209918.7579436;-45.120503652039325
1739209918.757948;-45.120503652039325
1739209918.757952;-38.13080360867914
1739209918.757956;-38.13080360867914
1739209918.7579603;-45.120503652039325
1739209918.7579644;-45.120503652039325
1739209918.7579687;-38.13080360867914
1739209918.7579727;-45.120503652039325
1739209918.757977;-38.13080360867914
1739209918.757981;-31.141103565318915
1739209918.757985;-38.13080360867914
1739209918.7579894;-33.981070128970906
1739209918.7579935;-45.120503652039325
1739209918.7579978;-38.13080360867914
1739209918.7580018;-38.13080360867914
1739209918.758006;-38.13080360867914
1739209918.7580101;-45.120503652039325
1739209918.7580142;-45.120503652039325
1739209918.7580185;-45.120503652039325
1739209918.7580225;-45.120503652039325
1739209918.7580268;-45.120503652039325
1739209918.758031;-38.13080360867914
1739209918.7580352;-35.57807855764607
1739209918.7580392;-38.13080360867914
1739209918.7580433;-35.57807855764607
1739209918.7580476;-35.57807855764607
1739209918.7580516;-38.13080360867914
1739209918.758056;-38.13080360867914
1739209918.75806;-33.981070128970906
1739209918.7580643;-35.57807855764607
1739209918.7580683;-38.13080360867914
1739209918.7580724;-38.13080360867914
1739209918.7580767;-38.13080360867914
1739209918.7580807;-31.141103565318915
1739209918.758085;-38.13080360867914
1739209918.758089;-45.120503652039325
1739209918.7580934;-45.120503652039325
1739209918.7580974;-45.120503652039325
1739209918.7581015;-45.120503652039325
1739209918.7581058;-38.13080360867914
1739209918.7581098;-38.13080360867914
1739209918.758114;-35.57807855764607
1739209918.7581182;-38.13080360867914
1739209918.7581224;-45.120503652039325
1739209918.7581265;-45.120503652039325
1739209918.7581306;-38.13080360867914
1739209918.7581348;-38.13080360867914
1739209918.758139;-45.120503652039325
1739209918.7581432;-45.120503652039325
1739209918.7581472;-28.992665084841942
1739209918.7581515;-45.120503652039325
1739209918.7581556;-45.120503652039325
1739209918.7581596;-38.13080360867914
1739209918.758164;-38.13080360867914
1739209918.758168;-38.13080360867914
1739209918.7581723;-38.13080360867914
1739209918.7581763;-45.120503652039325
1739209918.7581806;-33.981070128970906
1739209918.7581847;-38.13080360867914
1739209918.7581887;-45.120503652039325
1739209918.758193;-38.13080360867914
1739209918.758197;-45.120503652039325
1739209918.7582014;-35.57807855764607
1739209918.7582054;-35.57807855764607
1739209918.7582097;-38.13080360867914
1739209918.7582138;-45.120503652039325
1739209918.7582178;-45.120503652039325
1739209918.758222;-38.13080360867914
1739209918.7582262;-45.120503652039325
1739209918.7582304;-45.120503652039325
1739209918.7582345;-45.120503652039325
1739209918.7582388;-45.120503652039325
1739209918.7582428;-33.981070128970906
1739209918.758247;-30.49652367304973
1739209918.7582512;-38.13080360867914
1739209918.7582552;-38.13080360867914
1739209918.7582595;-45.120503652039325
1739209918.7582636;-38.13080360867914
1739209918.7582679;-35.57807855764607
1739209918.758272;-38.13080360867914
1739209918.758276;-38.13080360867914
1739209918.7582803;-38.13080360867914
1739209918.7582843;-45.120503652039325
1739209918.7582886;-38.13080360867914
1739209918.7582927;-35.57807855764607
1739209918.758297;-38.13080360867914
1739209918.758301;-45.120503652039325
1739209918.758305;-38.13080360867914
1739209918.7583094;-45.120503652039325
1739209918.7583134;-38.13080360867914
1739209918.7583177;-38.13080360867914
1739209918.7583218;-45.120503652039325
1739209918.758326;-38.13080360867914
1739209918.75833;-38.13080360867914
1739209918.7583342;-45.120503652039325
1739209918.7583385;-38.13080360867914
1739209918.7583425;-38.13080360867914
1739209918.7583468;-33.981070128970906
1739209918.7583508;-38.13080360867914
1739209918.7583551;-38.13080360867914
1739209918.7583592;-38.13080360867914
1739209918.7583632;-38.13080360867914
1739209918.7583675;-32.816014438256545
1739209918.7583716;-45.120503652039325
1739209918.758376;-45.120503652039325
1739209918.75838;-38.13080360867914
1739209918.7583842;-45.120503652039325
1739209918.7583883;-45.120503652039325
1739209918.7583923;-38.13080360867914
1739209918.7583966;-45.120503652039325
1739209918.7584007;-45.120503652039325
1739209918.758405;-38.13080360867914
1739209918.758409;-45.120503652039325
1739209918.7584133;-45.120503652039325
1739209918.7584174;-38.13080360867914
1739209918.7584214;-38.13080360867914
1739209918.7584257;-38.13080360867914
1739209918.7584298;-38.13080360867914
1739209918.758434;-38.13080360867914
1739209918.758438;-45.120503652039325
1739209918.7584424;-38.13080360867914
1739209918.7584465;-35.57807855764607
1739209918.7584505;-38.13080360867914
1739209918.7584548;-38.13080360867914
1739209918.7584589;-35.57807855764607
1739209918.7584631;-38.13080360867914
1739209918.7584672;-38.13080360867914
1739209918.7584715;-45.120503652039325
1739209918.7584755;-38.13080360867914
1739209918.7584796;-33.981070128970906
1739209918.758484;-45.120503652039325
1739209918.758488;-45.120503652039325
1739209918.7584922;-35.57807855764607
1739209918.7584963;-35.57807855764607
1739209918.7585006;-45.120503652039325
1739209918.7585046;-45.120503652039325
1739209918.7585087;-35.57807855764607
1739209918.758513;-33.981070128970906
1739209918.758517;-38.13080360867914
1739209918.7585213;-38.13080360867914
1739209918.7585254;-45.120503652039325
1739209918.7585297;-45.120503652039325
1739209918.7585337;-32.816014438256545
1739209918.7585378;-38.13080360867914
1739209918.758542;-38.13080360867914
1739209918.758546;-35.57807855764607
1739209918.7585504;-45.120503652039325
1739209918.7585545;-38.13080360867914
1739209918.7585588;-35.57807855764607
1739209918.7585628;-38.13080360867914
1739209918.7585669;-45.120503652039325
1739209918.7585711;-45.120503652039325
1739209918.7585752;-45.120503652039325
1739209918.7585795;-38.13080360867914
1739209918.7585835;-45.120503652039325
1739209918.7585876;-45.120503652039325
1739209918.758592;-35.57807855764607
1739209918.758596;-32.816014438256545
1739209918.7586002;-45.120503652039325
1739209918.7586043;-38.13080360867914
1739209918.7586086;-35.57807855764607
1739209918.7586126;-38.13080360867914
1739209918.7586167;-26.991370085610736
1739209918.758621;-35.57807855764607
1739209918.758625;-45.120503652039325
1739209918.7586293;-38.13080360867914
1739209918.7586334;-38.13080360867914
1739209918.7586377;-45.120503652039325
1739209918.7586417;-45.120503652039325
1739209918.7586458;-32.816014438256545
1739209918.75865;-38.13080360867914
1739209918.758654;-45.120503652039325
1739209918.7586584;-31.141103565318893
1739209918.7586625;-38.13080360867914
1739209918.7586668;-45.120503652039325
1739209918.7586708;-45.120503652039325
1739209918.7586749;-38.13080360867914
1739209918.7586792;-45.120503652039325
1739209918.7586832;-38.13080360867914
1739209918.7586875;-38.13080360867914
1739209918.7586915;-45.120503652039325
1739209918.7586958;-38.13080360867914
1739209918.7587;-45.120503652039325
1739209918.758704;-45.120503652039325
1739209918.7587082;-33.981070128970906
1739209918.7587123;-45.120503652039325
1739209918.7587166;-38.13080360867914
1739209918.7587206;-38.13080360867914
1739209918.758725;-35.57807855764607
1739209918.758729;-38.13080360867914
1739209918.758733;-45.120503652039325
1739209918.7587373;-38.13080360867914
1739209918.7587414;-45.120503652039325
1739209918.7587457;-33.981070128970906
1739209918.7587497;-45.120503652039325
1739209918.758754;-33.981070128970956
1739209918.758758;-35.57807855764607
1739209918.7587621;-38.13080360867914
1739209918.7587664;-45.120503652039325
1739209918.7587705;-45.120503652039325
1739209918.7587748;-35.57807855764607
1739209918.7587788;-45.120503652039325
1739209918.758783;-38.13080360867914
1739209918.7587872;-32.816014438256545
1739209918.7587912;-32.816014438256545
1739209918.7587955;-38.13080360867914
1739209918.7587996;-38.13080360867914
1739209918.7588038;-45.120503652039325
1739209918.758808;-45.120503652039325
1739209918.7588122;-38.13080360867914
1739209918.7588162;-45.120503652039325
1739209918.7588203;-38.13080360867914
1739209918.7588246;-45.120503652039325
1739209918.7588286;-38.13080360867914
1739209918.758833;-38.13080360867914
1739209918.758837;-38.13080360867914
1739209918.7588413;-35.57807855764607
1739209918.7588453;-33.981070128970906
1739209918.7588494;-45.120503652039325
1739209918.7588537;-45.120503652039325
1739209918.7588577;-38.13080360867914
1739209918.758862;-38.13080360867914
1739209918.758866;-45.120503652039325
1739209918.7588704;-45.120503652039325
1739209918.7588744;-35.57807855764607
1739209918.7588785;-45.120503652039325
1739209918.7588828;-38.13080360867914
1739209918.7588868;-35.57807855764607
1739209918.758891;-38.13080360867914
1739209918.7588952;-45.120503652039325
1739209918.7588995;-45.120503652039325
1739209918.7589035;-38.13080360867914
1739209918.7589076;-35.57807855764607
1739209918.7589118;-38.13080360867914
1739209918.758916;-45.120503652039325
1739209918.7589202;-38.13080360867914
1739209918.7589242;-35.57807855764607
1739209918.7589285;-38.13080360867914
1739209918.7589326;-45.120503652039325
1739209918.7589366;-35.57807855764607
1739209918.758941;-35.57807855764607
1739209918.758945;-38.13080360867914
1739209918.7589493;-38.13080360867914
1739209918.7589533;-38.13080360867914
1739209918.7589576;-38.13080360867914
1739209918.7589617;-33.981070128970906
1739209918.7589657;-45.120503652039325
1739209918.75897;-45.120503652039325
1739209918.758974;-35.57807855764607
1739209918.7589784;-38.13080360867914
1739209918.7589824;-45.120503652039325
1739209918.7589867;-33.981070128970906
1739209918.7589908;-33.981070128970906
1739209918.7589948;-38.13080360867914
1739209918.758999;-45.120503652039325
1739209918.7590032;-33.981070128970906
1739209918.7590075;-38.13080360867914
1739209918.7590115;-45.120503652039325
1739209918.7590158;-45.120503652039325
1739209918.7590199;-45.120503652039325
1739209918.759024;-45.120503652039325
1739209918.7590282;-45.120503652039325
1739209918.7590322;-45.120503652039325
1739209918.7590365;-38.13080360867914
1739209918.7590406;-35.57807855764607
1739209918.759045;-45.120503652039325
1739209918.759049;-38.13080360867914
1739209918.759053;-38.13080360867914
1739209918.7590573;-45.120503652039325
1739209918.7590613;-45.120503652039325
1739209918.7590656;-45.120503652039325
1739209918.7590697;-45.120503652039325
1739209918.759074;-45.120503652039325
1739209918.759078;-38.13080360867914
1739209918.759082;-35.57807855764607
1739209918.7590864;-31.141103565318915
1739209918.7590904;-28.992665084841942
1739209918.7590947;-45.120503652039325
1739209918.7590988;-45.120503652039325
1739209918.759103;-33.981070128970906
1739209918.759107;-33.981070128970906
1739209918.7591112;-45.120503652039325
1739209918.7591155;-33.981070128970906
1739209918.7591195;-38.13080360867914
1739209918.7591238;-38.13080360867914
1739209918.7591279;-45.120503652039325
1739209918.7591321;-45.120503652039325
1739209918.7591362;-38.13080360867914
1739209918.7591403;-38.13080360867914
1739209918.7591445;-45.120503652039325
1739209918.7591486;-45.120503652039325
1739209918.759153;-45.120503652039325
1739209918.759157;-45.120503652039325
1739209918.7591612;-33.981070128970906
1739209918.7591653;-45.120503652039325
1739209918.7591693;-45.120503652039325
1739209918.7591736;-38.13080360867914
1739209918.7591777;-35.57807855764607
1739209918.759182;-45.120503652039325
1739209918.759186;-30.49652367304973
1739209918.7591903;-26.991370085610722
1739209918.7591944;-38.13080360867914
1739209918.7591984;-38.13080360867914
1739209918.7592027;-38.13080360867914
1739209918.7592068;-32.816014438256545
1739209918.759211;-38.13080360867914
1739209918.759215;-45.120503652039325
1739209918.7592194;-45.120503652039325
1739209918.7592235;-45.120503652039325
1739209918.7592275;-45.120503652039325
1739209918.7592318;-45.120503652039325
1739209918.7592359;-45.120503652039325
1739209918.7592402;-33.981070128970906
1739209918.7592442;-38.13080360867914
1739209918.7592485;-45.120503652039325
1739209918.7592525;-45.120503652039325
1739209918.7592566;-38.13080360867914
1739209918.759261;-38.13080360867914
1739209918.759265;-45.120503652039325
1739209918.7592692;-38.13080360867914
1739209918.7592733;-38.13080360867914
1739209918.7592776;-35.57807855764607
1739209918.7592816;-45.120503652039325
1739209918.7592857;-45.120503652039325
1739209918.75929;-38.13080360867914
1739209918.759294;-45.120503652039325
1739209918.7592983;-35.57807855764607
1739209918.7593024;-38.13080360867914
1739209918.7593064;-45.120503652039325
1739209918.7593107;-38.13080360867914
1739209918.7593148;-38.13080360867914
1739209918.759319;-45.120503652039325
1739209918.7593231;-45.120503652039325
1739209918.7593274;-45.120503652039325
1739209918.7593315;-45.120503652039325
1739209918.7593355;-38.13080360867914
1739209918.7593398;-38.13080360867914
1739209918.7593439;-45.120503652039325
1739209918.7593482;-45.120503652039325
1739209918.7593522;-45.120503652039325
1739209918.7593565;-35.57807855764607
1739209918.7593606;-33.981070128970906
1739209918.7593646;-38.13080360867914
1739209918.759369;-45.120503652039325
1739209918.759373;-38.13080360867914
1739209918.7593772;-35.57807855764607
1739209918.7593813;-45.120503652039325
1739209918.7593856;-38.13080360867914
1739209918.7593896;-35.57807855764607
1739209918.7593937;-38.13080360867914
1739209918.759398;-45.120503652039325
1739209918.759402;-45.120503652039325
1739209918.7594063;-45.120503652039325
1739209918.7594104;-45.120503652039325
1739209918.7594147;-45.120503652039325
1739209918.7594187;-38.13080360867914
1739209918.7594228;-45.120503652039325
1739209918.759427;-45.120503652039325
1739209918.7594311;-38.13080360867914
1739209918.7594354;-45.120503652039325
1739209918.7594395;-45.120503652039325
1739209918.7594438;-45.120503652039325
1739209918.7594478;-38.13080360867914
1739209918.7594519;-45.120503652039325
1739209918.7594562;-30.49652367304973
1739209918.7594602;-28.58837851428586
1739209918.7594645;-45.120503652039325
1739209918.7594686;-38.13080360867914
1739209918.7594728;-38.13080360867914
1739209918.759477;-38.13080360867914
1739209918.759481;-45.120503652039325
1739209918.7594852;-38.13080360867914
1739209918.7594893;-45.120503652039325
1739209918.7594936;-38.13080360867914
1739209918.7594976;-38.13080360867914
1739209918.759502;-38.13080360867914
1739209918.759506;-38.13080360867914
1739209918.75951;-35.57807855764607
1739209918.7595143;-38.13080360867914
1739209918.7595184;-38.13080360867914
1739209918.7595227;-45.120503652039325
1739209918.7595267;-38.13080360867914
1739209918.759531;-35.57807855764607
1739209918.759535;-38.13080360867914
1739209918.7595391;-38.13080360867914
1739209918.7595434;-45.120503652039325
1739209918.7595475;-35.57807855764607
1739209918.7595518;-45.120503652039325
1739209918.7595558;-33.981070128970906
1739209918.75956;-28.58837851428586
1739209918.7595642;-38.13080360867914
1739209918.7595682;-33.981070128970906
1739209918.7595725;-45.120503652039325
1739209918.7595766;-38.13080360867914
1739209918.7595809;-38.13080360867914
1739209918.759585;-45.120503652039325
1739209918.7595892;-45.120503652039325
1739209918.7595932;-38.13080360867914
1739209918.7595973;-38.13080360867914
1739209918.7596016;-45.120503652039325
1739209918.7596056;-45.120503652039325
1739209918.75961;-38.13080360867914
1739209918.759614;-45.120503652039325
1739209918.7596183;-45.120503652039325
1739209918.7596223;-45.120503652039325
1739209918.7596264;-45.120503652039325
1739209918.7596307;-38.13080360867914
1739209918.7596347;-38.13080360867914
1739209918.759639;-45.120503652039325
1739209918.759643;-38.13080360867914
1739209918.7596474;-38.13080360867914
1739209918.7596514;-45.120503652039325
1739209918.7596555;-38.13080360867914
1739209918.7596598;-38.13080360867914
1739209918.7596638;-38.13080360867914
1739209918.759668;-38.13080360867914
1739209918.7596722;-38.13080360867914
1739209918.7596765;-32.816014438256545
1739209918.7596805;-33.981070128970906
1739209918.7596846;-38.13080360867914
1739209918.7596889;-45.120503652039325
1739209918.759693;-45.120503652039325
1739209918.7596972;-45.120503652039325
1739209918.7597013;-45.120503652039325
1739209918.7597055;-45.120503652039325
1739209918.7597096;-35.57807855764607
1739209918.7597136;-38.13080360867914
1739209918.759718;-38.13080360867914
1739209918.759722;-45.120503652039325
1739209918.7597263;-45.120503652039325
1739209918.7597303;-38.13080360867914
1739209918.7597346;-38.13080360867914
1739209918.7597387;-45.120503652039325
1739209918.7597427;-45.120503652039325
1739209918.759747;-45.120503652039325
1739209918.759751;-38.13080360867914
1739209918.7597554;-35.57807855764607
1739209918.7597594;-33.981070128970906
1739209918.7597637;-33.981070128970906
1739209918.7597678;-38.13080360867914
1739209918.7597718;-45.120503652039325
1739209918.759776;-38.13080360867914
1739209918.7597802;-38.13080360867914
1739209918.7597845;-38.13080360867914
1739209918.7597885;-33.981070128970906
1739209918.7597928;-45.120503652039325
1739209918.7597969;-45.120503652039325
1739209918.759801;-45.120503652039325
1739209918.7598052;-38.13080360867914
1739209918.7598093;-38.13080360867914
1739209918.7598135;-38.13080360867914
1739209918.7598176;-38.13080360867914
1739209918.759822;-38.13080360867914
1739209918.759826;-45.120503652039325
1739209918.75983;-38.13080360867914
1739209918.7598343;-38.13080360867914
1739209918.7598383;-38.13080360867914
1739209918.7598426;-33.981070128970906
1739209918.7598467;-38.13080360867914
1739209918.759851;-38.13080360867914
1739209918.759855;-45.120503652039325
1739209918.759859;-33.981070128970906
1739209918.7598634;-30.49652367304973
1739209918.7598674;-38.13080360867914
1739209918.7598717;-38.13080360867914
1739209918.7598758;-45.120503652039325
1739209918.75988;-45.120503652039325
1739209918.759884;-38.13080360867914
1739209918.7598882;-38.13080360867914
1739209918.7598925;-38.13080360867914
1739209918.7598965;-38.13080360867914
1739209918.7599008;-45.120503652039325
1739209918.7599049;-45.120503652039325
1739209918.7599092;-45.120503652039325
1739209918.7599132;-38.13080360867914
1739209918.7599173;-35.57807855764607
1739209918.7599216;-45.120503652039325
1739209918.7599256;-33.981070128970906
1739209918.75993;-28.58837851428586
1739209918.759934;-38.13080360867914
1739209918.7599382;-45.120503652039325
1739209918.7599423;-38.13080360867914
1739209918.7599463;-32.816014438256545
1739209918.7599506;-45.120503652039325
1739209918.7599547;-45.120503652039325
1739209918.759959;-45.120503652039325
1739209918.759963;-45.120503652039325
1739209918.7599673;-38.13080360867914
1739209918.7599714;-38.13080360867914
1739209918.7599754;-45.120503652039325
1739209918.7599797;-45.120503652039325
1739209918.7599838;-45.120503652039325
1739209918.759988;-45.120503652039325
1739209918.7599921;-45.120503652039325
1739209918.7599964;-45.120503652039325
1739209918.7600005;-45.120503652039325
1739209918.7600045;-45.120503652039325
1739209918.7600088;-45.120503652039325
1739209918.7600129;-38.13080360867914
1739209918.7600172;-38.13080360867914
1739209918.7600212;-45.120503652039325
1739209918.7600253;-38.13080360867914
1739209918.7600296;-26.487275050834715
1739209918.7600336;-38.13080360867914
1739209918.760038;-45.120503652039325
1739209918.760042;-38.13080360867914
1739209918.7600462;-38.13080360867914
1739209918.7600503;-45.120503652039325
1739209918.7600543;-45.120503652039325
1739209918.7600586;-45.120503652039325
1739209918.7600627;-45.120503652039325
1739209918.760067;-45.120503652039325
1739209918.760071;-45.120503652039325
1739209918.7600753;-45.120503652039325
1739209918.7600794;-32.816014438256545
1739209918.7600834;-45.120503652039325
1739209918.7600877;-45.120503652039325
1739209918.7600918;-38.13080360867914
1739209918.760096;-45.120503652039325
1739209918.7601001;-38.13080360867914
1739209918.7601044;-45.120503652039325
1739209918.7601085;-38.13080360867914
1739209918.7601125;-45.120503652039325
1739209918.7601168;-38.13080360867914
1739209918.7601209;-45.120503652039325
1739209918.7601252;-45.120503652039325
1739209918.7601292;-32.816014438256545
1739209918.7601335;-38.13080360867914
1739209918.7601376;-38.13080360867914
1739209918.7601416;-45.120503652039325
1739209918.760146;-38.13080360867914
1739209918.76015;-45.120503652039325
1739209918.7601542;-45.120503652039325
1739209918.7601583;-45.120503652039325
1739209918.7601626;-45.120503652039325
1739209918.7601666;-38.13080360867914
1739209918.7601707;-38.13080360867914
1739209918.760175;-38.13080360867914
1739209918.760179;-38.13080360867914
1739209918.7601833;-38.13080360867914
1739209918.7601874;-38.13080360867914
1739209918.7601917;-38.13080360867914
1739209918.7601957;-35.57807855764607
1739209918.7601998;-38.13080360867914
1739209918.760204;-45.120503652039325
1739209918.7602081;-33.981070128970906
1739209918.7602124;-45.120503652039325
1739209918.7602165;-33.981070128970906
1739209918.7602208;-38.13080360867914
1739209918.7602248;-45.120503652039325
1739209918.7602289;-38.13080360867914
1739209918.7602332;-38.13080360867914
1739209918.7602372;-45.120503652039325
1739209918.7602415;-38.13080360867914
1739209918.7602456;-38.13080360867914
1739209918.7602499;-38.13080360867914
1739209918.760254;-38.13080360867914
1739209918.760258;-38.13080360867914
1739209918.7602623;-31.141103565318893
1739209918.7602663;-31.141103565318915
1739209918.7602706;-45.120503652039325
1739209918.7602746;-45.120503652039325
1739209918.760279;-38.13080360867914
1739209918.760283;-32.816014438256545
1739209918.760287;-45.120503652039325
1739209918.7602913;-45.120503652039325
1739209918.7602954;-32.816014438256545
1739209918.7602997;-38.13080360867914
1739209918.7603037;-45.120503652039325
1739209918.760308;-38.13080360867914
1739209918.760312;-38.13080360867914
1739209918.7603161;-45.120503652039325
1739209918.7603204;-45.120503652039325
1739209918.7603245;-45.120503652039325
1739209918.7603288;-38.13080360867914
1739209918.7603328;-38.13080360867914
1739209918.760337;-45.120503652039325
1739209918.7603412;-45.120503652039325
1739209918.7603452;-35.57807855764607
1739209918.7603495;-38.13080360867914
1739209918.7603536;-45.120503652039325
1739209918.7603579;-38.13080360867914
1739209918.760362;-38.13080360867914
1739209918.7603662;-31.141103565318915
1739209918.7603703;-45.120503652039325
1739209918.7603743;-38.13080360867914
1739209918.7603786;-38.13080360867914
1739209918.7603827;-33.981070128970906
1739209918.760387;-45.120503652039325
1739209918.760391;-45.120503652039325
1739209918.7603953;-45.120503652039325
1739209918.7603993;-38.13080360867914
1739209918.7604034;-38.13080360867914
1739209918.7604077;-45.120503652039325
1739209918.7604117;-45.120503652039325
1739209918.760416;-38.13080360867914
1739209918.76042;-45.120503652039325
1739209918.7604244;-38.13080360867914
1739209918.7604284;-38.13080360867914
