CAN Message; 0x77:864ad692d82cce16
1739209659.889493;-38.13080360867914
1739209659.889515;-45.120503652039325
1739209659.8895369;-45.120503652039325
1739209659.8895588;-38.13080360867914
1739209659.8895807;-33.981070128970956
1739209659.8896027;-38.13080360867914
1739209659.8896244;-38.13080360867914
1739209659.8896463;-45.120503652039325
1739209659.8896682;-38.13080360867914
1739209659.8896902;-32.816014438256545
1739209659.889712;-38.13080360867914
1739209659.8897338;-45.120503652039325
1739209659.8897557;-27.267205301931607
1739209659.8897777;-32.816014438256545
1739209659.8897996;-45.120503652039325
1739209659.8898215;-45.120503652039325
1739209659.8898435;-38.13080360867914
1739209659.8898652;-45.120503652039325
1739209659.889887;-38.13080360867914
1739209659.889909;-38.13080360867914
1739209659.889931;-33.981070128970956
1739209659.889953;-38.13080360867914
1739209659.8899746;-38.13080360867914
1739209659.8899965;-45.120503652039325
1739209659.8900185;-32.816014438256545
1739209659.8900404;-35.57807855764607
1739209659.8900623;-45.120503652039325
1739209659.890084;-45.120503652039325
1739209659.890106;-27.267205301931607
1739209659.890128;-31.141103565318893
1739209659.8901498;-45.120503652039325
1739209659.8901718;-38.13080360867914
1739209659.8901935;-45.120503652039325
1739209659.8902154;-38.13080360867914
1739209659.8902373;-38.13080360867914
1739209659.8902593;-45.120503652039325
1739209659.8902812;-45.120503652039325
1739209659.8903031;-45.120503652039325
1739209659.8903248;-38.13080360867914
1739209659.8903468;-38.13080360867914
1739209659.8903687;-45.120503652039325
1739209659.8903906;-35.57807855764607
1739209659.8904126;-45.120503652039325
1739209659.8904343;-45.120503652039325
1739209659.8904562;-45.120503652039325
1739209659.8904781;-45.120503652039325
1739209659.8905;-45.120503652039325
1739209659.890522;-45.120503652039325
1739209659.890544;-45.120503652039325
1739209659.8905656;-45.120503652039325
1739209659.8905876;-38.13080360867914
1739209659.8906095;-38.13080360867914
1739209659.8906314;-35.57807855764607
1739209659.8906534;-35.57807855764607
1739209659.890675;-45.120503652039325
1739209659.890697;-45.120503652039325
1739209659.890719;-35.57807855764607
1739209659.8907409;-45.120503652039325
1739209659.8907628;-45.120503652039325
1739209659.8907845;-35.57807855764607
1739209659.8908064;-45.120503652039325
1739209659.8908284;-45.120503652039325
1739209659.8908503;-33.981070128970906
1739209659.8908722;-38.13080360867914
1739209659.890894;-45.120503652039325
1739209659.8909159;-38.13080360867914
1739209659.8909378;-38.13080360867914
1739209659.8909597;-45.120503652039325
1739209659.8909817;-38.13080360867914
1739209659.8910036;-38.13080360867914
1739209659.8910253;-33.981070128970906
1739209659.8910472;-35.57807855764607
1739209659.8910692;-35.57807855764607
1739209659.891091;-38.13080360867914
1739209659.891113;-33.981070128970906
1739209659.8911347;-32.816014438256545
1739209659.8911567;-45.120503652039325
1739209659.8911786;-45.120503652039325
1739209659.8912005;-38.13080360867914
1739209659.8912225;-35.57807855764607
1739209659.8912444;-45.120503652039325
1739209659.891266;-45.120503652039325
1739209659.891288;-31.141103565318893
1739209659.89131;-45.120503652039325
1739209659.891332;-31.141103565318915
1739209659.8913538;-32.816014438256545
1739209659.8913755;-38.13080360867914
1739209659.8913975;-35.57807855764607
1739209659.8914194;-45.120503652039325
1739209659.8914413;-45.120503652039325
1739209659.8914633;-45.120503652039325
1739209659.891485;-33.981070128970906
1739209659.891507;-45.120503652039325
1739209659.8915288;-45.120503652039325
1739209659.8915508;-33.981070128970906
1739209659.8915727;-38.13080360867914
1739209659.8915944;-38.13080360867914
1739209659.8916163;-45.120503652039325
1739209659.8916383;-35.57807855764607
1739209659.8916602;-35.57807855764607
1739209659.8916821;-38.13080360867914
1739209659.891704;-35.57807855764607
1739209659.8917258;-38.13080360867914
1739209659.8917477;-35.57807855764607
1739209659.8917696;-45.120503652039325
1739209659.8917916;-45.120503652039325
1739209659.8918135;-38.13080360867914
1739209659.8918352;-35.57807855764607
1739209659.8918571;-45.120503652039325
1739209659.891879;-45.120503652039325
1739209659.891901;-38.13080360867914
1739209659.891923;-38.13080360867914
1739209659.891945;-38.13080360867914
1739209659.8919666;-45.120503652039325
1739209659.8919885;-38.13080360867914
1739209659.8920105;-38.13080360867914
1739209659.8920324;-38.13080360867914
1739209659.8920543;-38.13080360867914
1739209659.892076;-38.13080360867914
1739209659.892098;-35.57807855764607
1739209659.89212;-38.13080360867914
1739209659.8921418;-38.13080360867914
1739209659.8921638;-38.13080360867914
1739209659.8921854;-33.981070128970906
1739209659.8922074;-38.13080360867914
1739209659.8922293;-45.120503652039325
1739209659.8922513;-38.13080360867914
1739209659.8922732;-35.57807855764607
1739209659.892295;-45.120503652039325
1739209659.8923168;-45.120503652039325
1739209659.8923388;-38.13080360867914
1739209659.8923607;-45.120503652039325
1739209659.8923826;-45.120503652039325
1739209659.8924046;-33.981070128970906
1739209659.8924263;-38.13080360867914
1739209659.8924482;-45.120503652039325
1739209659.8924701;-45.120503652039325
1739209659.892492;-38.13080360867914
1739209659.892514;-45.120503652039325
1739209659.8925357;-45.120503652039325
1739209659.8925576;-38.13080360867914
1739209659.8925796;-45.120503652039325
1739209659.8926015;-45.120503652039325
1739209659.8926234;-38.13080360867914
1739209659.8926454;-38.13080360867914
1739209659.892667;-45.120503652039325
1739209659.892689;-45.120503652039325
1739209659.892711;-45.120503652039325
1739209659.8927329;-45.120503652039325
1739209659.8927548;-33.981070128970906
1739209659.8927765;-38.13080360867914
1739209659.8927984;-45.120503652039325
1739209659.8928204;-45.120503652039325
1739209659.8928423;-38.13080360867914
1739209659.8928642;-35.57807855764607
1739209659.892886;-45.120503652039325
1739209659.8929079;-38.13080360867914
1739209659.8929298;-38.13080360867914
1739209659.8929517;-45.120503652039325
1739209659.8929737;-38.13080360867914
1739209659.8929954;-38.13080360867914
1739209659.8930173;-45.120503652039325
1739209659.8930392;-45.120503652039325
1739209659.8930612;-45.120503652039325
1739209659.893083;-38.13080360867914
1739209659.893105;-33.981070128970906
1739209659.8931267;-38.13080360867914
1739209659.8931487;-45.120503652039325
1739209659.8931706;-45.120503652039325
1739209659.8931925;-38.13080360867914
1739209659.8932145;-32.816014438256545
1739209659.8932362;-38.13080360867914
1739209659.893258;-45.120503652039325
1739209659.89328;-38.13080360867914
1739209659.893302;-45.120503652039325
1739209659.893324;-45.120503652039325
1739209659.8933458;-38.13080360867914
1739209659.8933675;-45.120503652039325
1739209659.8933895;-45.120503652039325
1739209659.8934114;-45.120503652039325
1739209659.8934333;-45.120503652039325
1739209659.8934553;-45.120503652039325
1739209659.893477;-45.120503652039325
1739209659.893499;-45.120503652039325
1739209659.8935208;-45.120503652039325
1739209659.8935428;-45.120503652039325
1739209659.8935647;-33.981070128970906
1739209659.8935864;-33.981070128970906
1739209659.8936083;-38.13080360867914
1739209659.8936303;-45.120503652039325
1739209659.8936522;-38.13080360867914
1739209659.8936741;-35.57807855764607
1739209659.8936958;-45.120503652039325
1739209659.8937178;-45.120503652039325
1739209659.8937397;-45.120503652039325
1739209659.8937616;-33.981070128970906
1739209659.8937836;-45.120503652039325
1739209659.8938055;-45.120503652039325
1739209659.8938272;-45.120503652039325
1739209659.8938491;-45.120503652039325
1739209659.893871;-38.13080360867914
1739209659.893893;-45.120503652039325
1739209659.893915;-33.981070128970906
1739209659.8939366;-33.981070128970906
1739209659.8939586;-38.13080360867914
1739209659.8939805;-45.120503652039325
1739209659.8940024;-30.49652367304973
1739209659.8940244;-31.141103565318893
1739209659.8940463;-38.13080360867914
1739209659.894068;-45.120503652039325
1739209659.89409;-35.57807855764607
1739209659.8941119;-31.141103565318893
1739209659.8941338;-45.120503652039325
1739209659.8941557;-45.120503652039325
1739209659.8941774;-38.13080360867914
1739209659.8941994;-45.120503652039325
1739209659.8942213;-38.13080360867914
1739209659.8942432;-45.120503652039325
1739209659.8942652;-33.981070128970906
1739209659.8942869;-38.13080360867914
1739209659.8943088;-38.13080360867914
1739209659.8943307;-45.120503652039325
1739209659.8943527;-32.816014438256545
1739209659.8943746;-29.438486411369333
1739209659.8943963;-45.120503652039325
1739209659.8944182;-45.120503652039325
1739209659.8944402;-35.57807855764607
1739209659.894462;-35.57807855764607
1739209659.894484;-45.120503652039325
1739209659.894506;-45.120503652039325
1739209659.8945277;-45.120503652039325
1739209659.8945496;-38.13080360867914
1739209659.8945715;-45.120503652039325
1739209659.8945935;-38.13080360867914
1739209659.8946154;-45.120503652039325
1739209659.894637;-45.120503652039325
1739209659.894659;-38.13080360867914
1739209659.894681;-38.13080360867914
1739209659.894703;-38.13080360867914
1739209659.8947248;-45.120503652039325
1739209659.8947468;-45.120503652039325
1739209659.8947685;-45.120503652039325
1739209659.8947904;-35.57807855764607
1739209659.8948123;-35.57807855764607
1739209659.8948343;-45.120503652039325
1739209659.8948562;-38.13080360867914
1739209659.894878;-38.13080360867914
1739209659.8948998;-38.13080360867914
1739209659.8949218;-38.13080360867914
1739209659.8949437;-38.13080360867914
1739209659.8949656;-45.120503652039325
1739209659.8949873;-45.120503652039325
1739209659.8950093;-35.57807855764607
1739209659.8950312;-38.13080360867914
1739209659.8950531;-45.120503652039325
1739209659.895075;-45.120503652039325
1739209659.8950968;-38.13080360867914
1739209659.8951187;-45.120503652039325
1739209659.8951406;-38.13080360867914
1739209659.8951626;-35.57807855764607
1739209659.8951845;-38.13080360867914
1739209659.8952065;-38.13080360867914
1739209659.8952281;-45.120503652039325
1739209659.89525;-30.49652367304973
1739209659.895272;-38.13080360867914
1739209659.895294;-38.13080360867914
1739209659.895316;-45.120503652039325
1739209659.8953376;-45.120503652039325
1739209659.8953595;-45.120503652039325
1739209659.8953815;-38.13080360867914
1739209659.8954034;-38.13080360867914
1739209659.8954253;-45.120503652039325
1739209659.8954473;-45.120503652039325
1739209659.895469;-45.120503652039325
1739209659.895491;-35.57807855764607
1739209659.8955128;-35.57807855764607
1739209659.8955348;-45.120503652039325
1739209659.8955567;-45.120503652039325
1739209659.8955784;-38.13080360867914
1739209659.8956003;-28.58837851428586
1739209659.8956223;-38.13080360867914
1739209659.8956442;-45.120503652039325
1739209659.8956661;-38.13080360867914
1739209659.8956878;-38.13080360867914
1739209659.8957098;-45.120503652039325
1739209659.8957317;-45.120503652039325
1739209659.8957536;-35.57807855764607
1739209659.8957756;-45.120503652039325
1739209659.8957973;-45.120503652039325
1739209659.8958192;-45.120503652039325
1739209659.8958411;-45.120503652039325
1739209659.895863;-35.57807855764607
1739209659.895885;-45.120503652039325
1739209659.895907;-45.120503652039325
1739209659.8959286;-38.13080360867914
1739209659.8959506;-27.267205301931607
1739209659.8959725;-33.981070128970906
1739209659.8959944;-45.120503652039325
1739209659.8960164;-38.13080360867914
1739209659.896038;-38.13080360867914
1739209659.89606;-38.13080360867914
1739209659.896082;-45.120503652039325
1739209659.8961039;-45.120503652039325
1739209659.8961258;-38.13080360867914
1739209659.8961477;-45.120503652039325
1739209659.8961694;-45.120503652039325
1739209659.8961914;-38.13080360867914
1739209659.8962133;-35.57807855764607
1739209659.8962352;-45.120503652039325
1739209659.8962572;-45.120503652039325
1739209659.8962789;-38.13080360867914
1739209659.8963008;-28.992665084841942
1739209659.8963227;-33.981070128970906
1739209659.8963447;-45.120503652039325
1739209659.8963666;-45.120503652039325
1739209659.8963883;-33.981070128970906
1739209659.8964102;-35.57807855764607
1739209659.8964322;-45.120503652039325
1739209659.896454;-45.120503652039325
1739209659.896476;-38.13080360867914
1739209659.8964977;-38.13080360867914
1739209659.8965197;-45.120503652039325
1739209659.8965416;-38.13080360867914
1739209659.8965635;-45.120503652039325
1739209659.8965855;-45.120503652039325
1739209659.8966074;-45.120503652039325
1739209659.896629;-45.120503652039325
1739209659.896651;-31.141103565318915
1739209659.896673;-33.981070128970906
1739209659.896695;-45.120503652039325
1739209659.8967168;-45.120503652039325
1739209659.8967385;-45.120503652039325
1739209659.8967605;-38.13080360867914
1739209659.8967824;-45.120503652039325
1739209659.8968043;-45.120503652039325
1739209659.8968263;-45.120503652039325
1739209659.8968482;-38.13080360867914
1739209659.89687;-35.57807855764607
1739209659.8968918;-38.13080360867914
1739209659.8969138;-38.13080360867914
1739209659.8969357;-38.13080360867914
1739209659.8969576;-33.981070128970906
1739209659.8969793;-45.120503652039325
1739209659.8970013;-45.120503652039325
1739209659.8970232;-38.13080360867914
1739209659.8970451;-35.57807855764607
1739209659.897067;-38.13080360867914
1739209659.8970888;-45.120503652039325
1739209659.8971107;-35.57807855764607
1739209659.8971326;-35.57807855764607
1739209659.8971546;-38.13080360867914
1739209659.8971765;-45.120503652039325
1739209659.8971982;-38.13080360867914
1739209659.8972201;-35.57807855764607
1739209659.897242;-45.120503652039325
1739209659.897264;-45.120503652039325
1739209659.897286;-38.13080360867914
1739209659.8973079;-38.13080360867914
1739209659.8973296;-38.13080360867914
1739209659.8973515;-38.13080360867914
1739209659.8973734;-33.981070128970906
1739209659.8973954;-45.120503652039325
1739209659.8974173;-38.13080360867914
1739209659.897439;-45.120503652039325
1739209659.897461;-38.13080360867914
1739209659.8974829;-38.13080360867914
1739209659.8975048;-38.13080360867914
1739209659.8975267;-45.120503652039325
1739209659.8975487;-35.57807855764607
1739209659.8975704;-45.120503652039325
1739209659.8975923;-45.120503652039325
1739209659.8976142;-45.120503652039325
1739209659.8976362;-45.120503652039325
1739209659.897658;-38.13080360867914
1739209659.8976798;-45.120503652039325
1739209659.8977017;-38.13080360867914
1739209659.8977237;-28.992665084841942
1739209659.8977456;-35.57807855764607
1739209659.8977675;-45.120503652039325
1739209659.8977892;-38.13080360867914
1739209659.8978112;-33.981070128970906
1739209659.897833;-38.13080360867914
1739209659.897855;-45.120503652039325
1739209659.897877;-38.13080360867914
1739209659.8978987;-32.81601443825658
1739209659.8979206;-38.13080360867914
1739209659.8979425;-35.57807855764607
1739209659.8979645;-45.120503652039325
1739209659.8979864;-38.13080360867914
1739209659.8980083;-35.57807855764607
1739209659.89803;-45.120503652039325
1739209659.898052;-45.120503652039325
1739209659.898074;-28.992665084841942
1739209659.8980958;-38.13080360867914
1739209659.8981178;-45.120503652039325
1739209659.8981395;-35.57807855764607
1739209659.8981614;-38.13080360867914
1739209659.8981833;-45.120503652039325
1739209659.8982053;-38.13080360867914
1739209659.8982272;-45.120503652039325
1739209659.8982491;-38.13080360867914
1739209659.8982708;-45.120503652039325
1739209659.8982928;-45.120503652039325
1739209659.8983147;-45.120503652039325
1739209659.8983366;-45.120503652039325
1739209659.8983586;-38.13080360867914
1739209659.8983803;-38.13080360867914
1739209659.8984022;-45.120503652039325
1739209659.8984241;-28.58837851428586
1739209659.898446;-32.816014438256545
1739209659.898468;-45.120503652039325
1739209659.8984897;-38.13080360867914
1739209659.8985116;-45.120503652039325
1739209659.8985336;-45.120503652039325
1739209659.8985555;-45.120503652039325
1739209659.8985775;-45.120503652039325
1739209659.8985991;-45.120503652039325
1739209659.898621;-33.981070128970906
1739209659.898643;-38.13080360867914
1739209659.898665;-45.120503652039325
1739209659.898687;-35.57807855764607
1739209659.8987088;-35.57807855764607
1739209659.8987305;-45.120503652039325
1739209659.8987525;-45.120503652039325
1739209659.8987744;-38.13080360867914
1739209659.8987963;-33.981070128970906
1739209659.8988183;-45.120503652039325
1739209659.89884;-45.120503652039325
1739209659.898862;-45.120503652039325
1739209659.8988838;-45.120503652039325
1739209659.8989058;-38.13080360867914
1739209659.8989277;-45.120503652039325
1739209659.8989496;-38.13080360867914
1739209659.8989713;-45.120503652039325
1739209659.8989933;-45.120503652039325
1739209659.8990152;-45.120503652039325
1739209659.8990371;-38.13080360867914
1739209659.899059;-45.120503652039325
1739209659.8990808;-45.120503652039325
1739209659.8991027;-35.57807855764607
1739209659.8991246;-45.120503652039325
1739209659.8991466;-45.120503652039325
1739209659.8991685;-33.981070128970906
1739209659.8991902;-35.57807855764607
1739209659.8992121;-45.120503652039325
1739209659.899234;-45.120503652039325
1739209659.899256;-38.13080360867914
1739209659.899278;-45.120503652039325
1739209659.8992996;-38.13080360867914
1739209659.8993216;-45.120503652039325
1739209659.8993435;-33.981070128970906
1739209659.8993654;-32.816014438256545
1739209659.8993874;-38.13080360867914
1739209659.8994093;-38.13080360867914
1739209659.899431;-38.13080360867914
1739209659.899453;-38.13080360867914
1739209659.8994749;-45.120503652039325
1739209659.8994968;-45.120503652039325
1739209659.8995187;-45.120503652039325
1739209659.8995404;-45.120503652039325
1739209659.8995624;-45.120503652039325
1739209659.8995843;-45.120503652039325
1739209659.8996062;-38.13080360867914
1739209659.8996282;-38.13080360867914
1739209659.89965;-45.120503652039325
1739209659.8996718;-32.816014438256545
1739209659.8996937;-45.120503652039325
1739209659.8997157;-38.13080360867914
1739209659.8997376;-35.57807855764607
1739209659.8997595;-35.57807855764607
1739209659.8997812;-38.13080360867914
1739209659.8998032;-38.13080360867914
1739209659.899825;-38.13080360867914
1739209659.899847;-45.120503652039325
1739209659.899869;-45.120503652039325
1739209659.8998907;-45.120503652039325
1739209659.8999126;-45.120503652039325
1739209659.8999345;-45.120503652039325
1739209659.8999565;-38.13080360867914
1739209659.8999784;-45.120503652039325
1739209659.9;-45.120503652039325
1739209659.900022;-38.13080360867914
1739209659.900044;-45.120503652039325
1739209659.900066;-45.120503652039325
1739209659.9000878;-45.120503652039325
1739209659.9001098;-32.816014438256545
1739209659.9001315;-38.13080360867914
1739209659.9001534;-38.13080360867914
1739209659.9001753;-45.120503652039325
1739209659.9001973;-45.120503652039325
1739209659.9002192;-45.120503652039325
1739209659.900241;-45.120503652039325
1739209659.9002628;-38.13080360867914
1739209659.9002848;-38.13080360867914
1739209659.9003067;-45.120503652039325
1739209659.9003286;-45.120503652039325
1739209659.9003506;-45.120503652039325
1739209659.9003723;-45.120503652039325
1739209659.9003942;-45.120503652039325
1739209659.9004161;-45.120503652039325
1739209659.900438;-45.120503652039325
1739209659.90046;-33.981070128970906
1739209659.9004817;-38.13080360867914
1739209659.9005036;-45.120503652039325
1739209659.9005256;-45.120503652039325
1739209659.9005475;-45.120503652039325
1739209659.9005694;-45.120503652039325
1739209659.9005911;-45.120503652039325
1739209659.900613;-45.120503652039325
1739209659.900635;-45.120503652039325
1739209659.900657;-45.120503652039325
1739209659.9006789;-45.120503652039325
1739209659.9007006;-38.13080360867914
1739209659.9007225;-35.57807855764607
1739209659.9007444;-35.57807855764607
1739209659.9007664;-38.13080360867914
1739209659.9007883;-38.13080360867914
1739209659.9008102;-38.13080360867914
1739209659.900832;-35.57807855764607
1739209659.9008539;-35.57807855764607
1739209659.9008758;-38.13080360867914
1739209659.9008977;-38.13080360867914
1739209659.9009197;-38.13080360867914
1739209659.9009414;-38.13080360867914
1739209659.9009633;-38.13080360867914
1739209659.9009852;-45.120503652039325
1739209659.9010072;-45.120503652039325
1739209659.901029;-38.13080360867914
1739209659.901051;-45.120503652039325
1739209659.9010727;-38.13080360867914
1739209659.9010947;-35.57807855764607
1739209659.9011166;-38.13080360867914
1739209659.9011385;-38.13080360867914
1739209659.9011605;-38.13080360867914
1739209659.9011822;-35.57807855764607
1739209659.901204;-45.120503652039325
1739209659.901226;-38.13080360867914
1739209659.901248;-45.120503652039325
1739209659.90127;-38.13080360867914
1739209659.9012916;-35.57807855764607
1739209659.9013135;-38.13080360867914
1739209659.9013355;-38.13080360867914
1739209659.9013574;-38.13080360867914
1739209659.9013793;-45.120503652039325
1739209659.901401;-45.120503652039325
1739209659.901423;-45.120503652039325
1739209659.901445;-38.13080360867914
1739209659.9014668;-38.13080360867914
1739209659.9014888;-38.13080360867914
1739209659.9015107;-38.13080360867914
1739209659.9015324;-35.57807855764607
1739209659.9015543;-35.57807855764607
1739209659.9015763;-38.13080360867914
1739209659.9015858;-38.13080360867914
1739209659.901595;-38.13080360867914
1739209659.9016047;-38.13080360867914
1739209659.901614;-45.120503652039325
1739209659.9016235;-38.13080360867914
1739209659.9016328;-38.13080360867914
1739209659.9016423;-45.120503652039325
1739209659.9016519;-38.13080360867914
1739209659.9016612;-45.120503652039325
1739209659.9016707;-38.13080360867914
1739209659.90168;-45.120503652039325
1739209659.9016895;-38.13080360867914
1739209659.9016988;-45.120503652039325
1739209659.9017084;-38.13080360867914
1739209659.901718;-35.57807855764607
1739209659.9017272;-45.120503652039325
1739209659.9017367;-38.13080360867914
1739209659.901746;-31.141103565318915
1739209659.9017556;-45.120503652039325
1739209659.9017649;-45.120503652039325
1739209659.9017744;-45.120503652039325
1739209659.901784;-45.120503652039325
1739209659.9017932;-45.120503652039325
1739209659.9018028;-38.13080360867914
1739209659.901812;-45.120503652039325
1739209659.9018216;-38.13080360867914
1739209659.901831;-45.120503652039325
1739209659.9018404;-45.120503652039325
1739209659.90185;-38.13080360867914
1739209659.9018593;-33.981070128970906
1739209659.9018688;-38.13080360867914
1739209659.901878;-45.120503652039325
1739209659.9018877;-45.120503652039325
1739209659.901897;-33.981070128970906
1739209659.9019065;-38.13080360867914
1739209659.901916;-45.120503652039325
1739209659.9019253;-35.57807855764607
1739209659.9019349;-38.13080360867914
1739209659.9019442;-45.120503652039325
1739209659.9019537;-38.13080360867914
1739209659.901963;-38.13080360867914
1739209659.9019725;-45.120503652039325
1739209659.901982;-38.13080360867914
1739209659.9019914;-38.13080360867914
1739209659.902001;-45.120503652039325
1739209659.9020102;-38.13080360867914
1739209659.9020197;-38.13080360867914
1739209659.902029;-38.13080360867914
1739209659.9020386;-35.57807855764607
1739209659.902048;-38.13080360867914
1739209659.9020574;-35.57807855764607
1739209659.902067;-45.120503652039325
1739209659.9020762;-45.120503652039325
1739209659.9020858;-45.120503652039325
1739209659.902095;-45.120503652039325
1739209659.9021046;-38.13080360867914
1739209659.9021142;-32.816014438256545
1739209659.9021235;-45.120503652039325
1739209659.902133;-45.120503652039325
1739209659.9021423;-38.13080360867914
1739209659.9021518;-35.57807855764607
1739209659.9021611;-38.13080360867914
1739209659.9021707;-45.120503652039325
1739209659.9021802;-45.120503652039325
1739209659.9021895;-45.120503652039325
1739209659.902199;-38.13080360867914
1739209659.9022083;-32.816014438256545
1739209659.9022179;-35.57807855764607
1739209659.9022272;-32.816014438256545
1739209659.9022367;-45.120503652039325
1739209659.902246;-38.13080360867914
1739209659.9022555;-35.57807855764607
1739209659.902265;-38.13080360867914
1739209659.9022744;-38.13080360867914
1739209659.902284;-45.120503652039325
1739209659.9022932;-38.13080360867914
1739209659.9023027;-45.120503652039325
1739209659.902312;-38.13080360867914
1739209659.9023216;-38.13080360867914
1739209659.902331;-45.120503652039325
1739209659.9023404;-45.120503652039325
1739209659.90235;-38.13080360867914
1739209659.9023592;-30.49652367304973
1739209659.9023688;-38.13080360867914
1739209659.902378;-35.57807855764607
1739209659.9023876;-45.120503652039325
1739209659.9023972;-38.13080360867914
1739209659.9024065;-45.120503652039325
1739209659.902416;-45.120503652039325
1739209659.9024253;-45.120503652039325
1739209659.9024348;-45.120503652039325
1739209659.9024441;-45.120503652039325
1739209659.9024537;-45.120503652039325
1739209659.9024632;-45.120503652039325
1739209659.9024725;-45.120503652039325
1739209659.902482;-45.120503652039325
1739209659.9024913;-45.120503652039325
1739209659.9025009;-45.120503652039325
1739209659.9025102;-28.992665084841942
1739209659.9025197;-38.13080360867914
1739209659.9025292;-45.120503652039325
1739209659.9025385;-38.13080360867914
1739209659.902548;-33.981070128970906
1739209659.9025574;-38.13080360867914
1739209659.902567;-45.120503652039325
1739209659.9025762;-38.13080360867914
1739209659.9025857;-38.13080360867914
1739209659.9025953;-45.120503652039325
1739209659.9026046;-45.120503652039325
1739209659.902614;-45.120503652039325
1739209659.9026234;-45.120503652039325
1739209659.902633;-33.981070128970906
1739209659.9026423;-38.13080360867914
1739209659.9026518;-38.13080360867914
1739209659.9026613;-38.13080360867914
1739209659.9026706;-38.13080360867914
1739209659.9026802;-38.13080360867914
1739209659.9026895;-38.13080360867914
1739209659.902699;-38.13080360867914
1739209659.9027083;-38.13080360867914
1739209659.9027178;-45.120503652039325
1739209659.9027274;-45.120503652039325
1739209659.9027367;-45.120503652039325
1739209659.9027462;-38.13080360867914
1739209659.9027555;-45.120503652039325
1739209659.902765;-35.57807855764607
1739209659.9027743;-38.13080360867914
1739209659.9027839;-45.120503652039325
1739209659.9027934;-38.13080360867914
1739209659.9028027;-45.120503652039325
1739209659.9028122;-33.981070128970906
1739209659.9028215;-38.13080360867914
1739209659.902831;-38.13080360867914
1739209659.9028404;-45.120503652039325
1739209659.90285;-38.13080360867914
1739209659.9028594;-32.816014438256545
1739209659.9028687;-35.57807855764607
1739209659.9028783;-38.13080360867914
1739209659.9028876;-38.13080360867914
1739209659.9028971;-38.13080360867914
1739209659.9029064;-38.13080360867914
1739209659.902916;-45.120503652039325
1739209659.9029255;-38.13080360867914
1739209659.9029348;-38.13080360867914
1739209659.9029443;-38.13080360867914
1739209659.9029536;-38.13080360867914
1739209659.9029632;-45.120503652039325
1739209659.9029725;-45.120503652039325
1739209659.902982;-45.120503652039325
1739209659.9029915;-38.13080360867914
1739209659.9030008;-33.981070128970906
1739209659.9030104;-38.13080360867914
1739209659.9030197;-38.13080360867914
1739209659.9030292;-38.13080360867914
1739209659.9030385;-38.13080360867914
1739209659.903048;-38.13080360867914
1739209659.9030576;-45.120503652039325
1739209659.9030669;-38.13080360867914
1739209659.9030764;-38.13080360867914
1739209659.9030857;-45.120503652039325
1739209659.9030952;-38.13080360867914
1739209659.9031045;-33.981070128970906
1739209659.903114;-35.57807855764607
1739209659.9031236;-45.120503652039325
1739209659.903133;-45.120503652039325
1739209659.9031425;-33.981070128970906
1739209659.9031518;-33.981070128970906
1739209659.9031613;-33.981070128970906
1739209659.9031706;-45.120503652039325
1739209659.9031801;-38.13080360867914
1739209659.9031897;-38.13080360867914
1739209659.903199;-45.120503652039325
1739209659.9032085;-38.13080360867914
1739209659.9032178;-38.13080360867914
1739209659.9032273;-38.13080360867914
1739209659.9032366;-45.120503652039325
1739209659.9032462;-45.120503652039325
1739209659.9032557;-38.13080360867914
1739209659.903265;-45.120503652039325
1739209659.9032745;-45.120503652039325
1739209659.9032838;-45.120503652039325
1739209659.9032934;-45.120503652039325
1739209659.9033027;-38.13080360867914
1739209659.9033122;-38.13080360867914
1739209659.9033217;-45.120503652039325
1739209659.903331;-38.13080360867914
1739209659.9033406;-38.13080360867914
1739209659.9033499;-45.120503652039325
1739209659.9033594;-35.57807855764607
1739209659.9033687;-45.120503652039325
1739209659.9033782;-38.13080360867914
1739209659.9033875;-33.981070128970906
1739209659.903397;-38.13080360867914
1739209659.9034066;-45.120503652039325
1739209659.903416;-38.13080360867914
1739209659.9034255;-45.120503652039325
1739209659.9034348;-38.13080360867914
1739209659.9034443;-45.120503652039325
1739209659.9034536;-45.120503652039325
1739209659.9034631;-45.120503652039325
1739209659.9034727;-38.13080360867914
1739209659.903482;-38.13080360867914
1739209659.9034915;-45.120503652039325
1739209659.9035008;-45.120503652039325
1739209659.9035103;-45.120503652039325
1739209659.9035196;-45.120503652039325
1739209659.9035292;-45.120503652039325
1739209659.9035387;-33.981070128970906
1739209659.903548;-38.13080360867914
1739209659.9035575;-45.120503652039325
1739209659.9035668;-33.981070128970906
1739209659.9035764;-35.57807855764607
1739209659.9035857;-45.120503652039325
1739209659.9035952;-45.120503652039325
1739209659.9036047;-38.13080360867914
1739209659.903614;-38.13080360867914
1739209659.9036236;-45.120503652039325
1739209659.9036329;-38.13080360867914
1739209659.9036424;-38.13080360867914
1739209659.9036517;-38.13080360867914
1739209659.9036613;-45.120503652039325
1739209659.9036708;-38.13080360867914
1739209659.90368;-35.57807855764607
1739209659.9036896;-31.141103565318915
1739209659.903699;-35.57807855764607
1739209659.9037085;-38.13080360867914
1739209659.9037178;-38.13080360867914
1739209659.9037273;-33.981070128970906
1739209659.9037368;-35.57807855764607
1739209659.9037461;-45.120503652039325
1739209659.9037557;-38.13080360867914
1739209659.903765;-45.120503652039325
1739209659.9037745;-45.120503652039325
1739209659.9037838;-45.120503652039325
