CAN Message; 0x98:0000170cb77b8a0e
1739209913.8987947;-45.120503652039325
1739209913.8987956;-45.120503652039325
1739209913.8987968;-38.13080360867914
1739209913.8987978;-45.120503652039325
1739209913.8987987;-45.120503652039325
1739209913.8987997;-45.120503652039325
1739209913.8988006;-28.58837851428586
1739209913.8988016;-31.141103565318915
1739209913.8988025;-38.13080360867914
1739209913.8988035;-35.57807855764607
1739209913.8988044;-35.57807855764607
1739209913.8988054;-38.13080360867914
1739209913.8988063;-45.120503652039325
1739209913.8988073;-38.13080360867914
1739209913.8988082;-33.981070128970956
1739209913.8988092;-45.120503652039325
1739209913.8988104;-33.981070128970906
1739209913.8988113;-38.13080360867914
1739209913.8988123;-45.120503652039325
1739209913.8988132;-45.120503652039325
1739209913.8988142;-33.981070128970906
1739209913.8988152;-32.816014438256545
1739209913.898816;-45.120503652039325
1739209913.898817;-45.120503652039325
1739209913.898818;-38.13080360867914
1739209913.898819;-45.120503652039325
1739209913.89882;-45.120503652039325
1739209913.8988209;-45.120503652039325
1739209913.8988218;-38.13080360867914
1739209913.8988228;-45.120503652039325
1739209913.898824;-30.49652367304973
1739209913.898825;-28.21854285175415
1739209913.898826;-45.120503652039325
1739209913.8988268;-45.120503652039325
1739209913.8988278;-38.13080360867914
1739209913.8988287;-38.13080360867914
1739209913.8988297;-33.981070128970906
1739209913.8988307;-38.13080360867914
1739209913.8988316;-45.120503652039325
1739209913.8988326;-33.981070128970956
1739209913.8988335;-45.120503652039325
1739209913.8988345;-45.120503652039325
1739209913.8988354;-38.13080360867914
1739209913.8988366;-33.981070128970906
1739209913.8988376;-38.13080360867914
1739209913.8988385;-38.13080360867914
1739209913.8988395;-38.13080360867914
1739209913.8988404;-33.981070128970906
1739209913.8988414;-45.120503652039325
1739209913.8988423;-45.120503652039325
1739209913.8988433;-38.13080360867914
1739209913.8988442;-45.120503652039325
1739209913.8988452;-35.57807855764607
1739209913.8988461;-38.13080360867914
1739209913.898847;-38.13080360867914
1739209913.898848;-45.120503652039325
1739209913.898849;-38.13080360867914
1739209913.8988502;-38.13080360867914
1739209913.8988512;-38.13080360867914
1739209913.898852;-35.57807855764607
1739209913.898853;-38.13080360867914
1739209913.898854;-45.120503652039325
1739209913.898855;-35.57807855764607
1739209913.898856;-38.13080360867914
1739209913.8988569;-38.13080360867914
1739209913.8988578;-45.120503652039325
1739209913.8988588;-38.13080360867914
1739209913.8988597;-45.120503652039325
1739209913.8988607;-38.13080360867914
1739209913.8988616;-45.120503652039325
1739209913.8988626;-45.120503652039325
1739209913.8988638;-35.57807855764607
1739209913.8988647;-45.120503652039325
1739209913.8988657;-45.120503652039325
1739209913.8988667;-35.57807855764607
1739209913.8988676;-33.981070128970906
1739209913.8988686;-45.120503652039325
1739209913.8988695;-45.120503652039325
1739209913.8988705;-38.13080360867914
1739209913.8988714;-45.120503652039325
1739209913.8988724;-45.120503652039325
1739209913.8988733;-45.120503652039325
1739209913.8988743;-33.981070128970906
1739209913.8988752;-38.13080360867914
1739209913.8988764;-33.981070128970906
1739209913.8988774;-38.13080360867914
1739209913.8988783;-38.13080360867914
1739209913.8988793;-32.816014438256545
1739209913.8988802;-38.13080360867914
1739209913.8988812;-38.13080360867914
1739209913.8988822;-35.57807855764607
1739209913.898883;-38.13080360867914
1739209913.898884;-45.120503652039325
1739209913.898885;-45.120503652039325
1739209913.898886;-38.13080360867914
1739209913.898887;-45.120503652039325
1739209913.8988879;-38.13080360867914
1739209913.8988888;-45.120503652039325
1739209913.89889;-45.120503652039325
1739209913.898891;-32.816014438256545
1739209913.898892;-45.120503652039325
1739209913.8988929;-45.120503652039325
1739209913.8988938;-35.57807855764607
1739209913.8988948;-33.981070128970906
1739209913.8988957;-33.981070128970906
1739209913.8988967;-38.13080360867914
1739209913.8988976;-35.57807855764607
1739209913.8988986;-45.120503652039325
1739209913.8988996;-38.13080360867914
1739209913.8989005;-38.13080360867914
1739209913.8989015;-38.13080360867914
1739209913.8989024;-38.13080360867914
1739209913.8989036;-33.981070128970906
1739209913.8989046;-45.120503652039325
1739209913.8989055;-38.13080360867914
1739209913.8989065;-38.13080360867914
1739209913.8989074;-33.981070128970906
1739209913.8989084;-35.57807855764607
1739209913.8989093;-38.13080360867914
1739209913.8989103;-45.120503652039325
1739209913.8989112;-45.120503652039325
1739209913.8989122;-38.13080360867914
1739209913.8989131;-38.13080360867914
1739209913.898914;-38.13080360867914
1739209913.898915;-38.13080360867914
1739209913.8989162;-38.13080360867914
1739209913.8989172;-33.981070128970906
1739209913.8989182;-38.13080360867914
1739209913.898919;-45.120503652039325
1739209913.89892;-38.13080360867914
1739209913.898921;-33.981070128970906
1739209913.898922;-45.120503652039325
1739209913.898923;-33.981070128970906
1739209913.8989239;-33.981070128970906
1739209913.8989248;-38.13080360867914
1739209913.8989258;-38.13080360867914
1739209913.8989267;-33.981070128970906
1739209913.8989277;-35.57807855764607
1739209913.8989286;-31.141103565318915
1739209913.8989298;-45.120503652039325
1739209913.8989308;-38.13080360867914
1739209913.8989317;-38.13080360867914
1739209913.8989327;-33.981070128970906
1739209913.8989336;-38.13080360867914
1739209913.8989346;-38.13080360867914
1739209913.8989356;-38.13080360867914
1739209913.8989365;-45.120503652039325
1739209913.8989375;-45.120503652039325
1739209913.8989384;-38.13080360867914
1739209913.8989394;-45.120503652039325
1739209913.8989403;-38.13080360867914
1739209913.8989413;-38.13080360867914
1739209913.8989422;-27.267205301931607
1739209913.8989434;-35.57807855764607
1739209913.8989444;-38.13080360867914
1739209913.8989453;-38.13080360867914
1739209913.8989463;-38.13080360867914
1739209913.8989472;-45.120503652039325
1739209913.8989482;-45.120503652039325
1739209913.8989491;-45.120503652039325
1739209913.89895;-35.57807855764607
1739209913.898951;-45.120503652039325
1739209913.898952;-38.13080360867914
1739209913.898953;-38.13080360867914
1739209913.898954;-45.120503652039325
1739209913.8989549;-45.120503652039325
1739209913.898956;-38.13080360867914
1739209913.898957;-38.13080360867914
1739209913.898958;-33.981070128970906
1739209913.898959;-38.13080360867914
1739209913.8989599;-38.13080360867914
1739209913.8989608;-38.13080360867914
1739209913.8989618;-38.13080360867914
1739209913.8989627;-45.120503652039325
1739209913.8989637;-38.13080360867914
1739209913.8989646;-32.816014438256545
1739209913.8989656;-38.13080360867914
1739209913.8989666;-45.120503652039325
1739209913.8989675;-38.13080360867914
1739209913.8989685;-45.120503652039325
1739209913.8989697;-45.120503652039325
1739209913.8989706;-38.13080360867914
1739209913.8989716;-38.13080360867914
1739209913.8989725;-38.13080360867914
1739209913.8989735;-45.120503652039325
1739209913.8989744;-38.13080360867914
1739209913.8989754;-38.13080360867914
1739209913.8989763;-45.120503652039325
1739209913.8989773;-45.120503652039325
1739209913.8989782;-45.120503652039325
1739209913.8989792;-38.13080360867914
1739209913.8989801;-45.120503652039325
1739209913.898981;-31.141103565318915
1739209913.898982;-33.981070128970906
1739209913.8989832;-38.13080360867914
1739209913.8989842;-45.120503652039325
1739209913.8989851;-33.981070128970906
1739209913.898986;-35.57807855764607
1739209913.898987;-35.57807855764607
1739209913.898988;-38.13080360867914
1739209913.898989;-45.120503652039325
1739209913.89899;-45.120503652039325
1739209913.8989909;-38.13080360867914
1739209913.8989918;-45.120503652039325
1739209913.8989928;-45.120503652039325
1739209913.8989937;-38.13080360867914
1739209913.8989947;-35.57807855764607
1739209913.8989959;-45.120503652039325
1739209913.8989968;-28.58837851428586
1739209913.8989978;-30.49652367304973
1739209913.8989987;-45.120503652039325
1739209913.8989997;-33.981070128970906
1739209913.8990006;-35.57807855764607
1739209913.8990016;-38.13080360867914
1739209913.8990026;-45.120503652039325
1739209913.8990035;-38.13080360867914
1739209913.8990045;-38.13080360867914
1739209913.8990054;-45.120503652039325
1739209913.8990064;-45.120503652039325
1739209913.8990073;-45.120503652039325
1739209913.8990083;-45.120503652039325
1739209913.8990095;-45.120503652039325
1739209913.8990104;-45.120503652039325
1739209913.8990114;-38.13080360867914
1739209913.8990123;-38.13080360867914
1739209913.8990133;-45.120503652039325
1739209913.8990142;-38.13080360867914
1739209913.8990152;-35.57807855764607
1739209913.8990161;-45.120503652039325
1739209913.899017;-45.120503652039325
1739209913.899018;-38.13080360867914
1739209913.899019;-45.120503652039325
1739209913.89902;-35.57807855764607
1739209913.899021;-38.13080360867914
1739209913.899022;-45.120503652039325
1739209913.899023;-35.57807855764607
1739209913.899024;-38.13080360867914
1739209913.899025;-45.120503652039325
1739209913.899026;-45.120503652039325
1739209913.8990269;-45.120503652039325
1739209913.8990278;-38.13080360867914
1739209913.8990288;-35.57807855764607
1739209913.8990297;-38.13080360867914
1739209913.8990307;-38.13080360867914
1739209913.8990316;-45.120503652039325
1739209913.8990326;-38.13080360867914
1739209913.8990335;-38.13080360867914
1739209913.8990345;-45.120503652039325
1739209913.8990357;-38.13080360867914
1739209913.8990366;-38.13080360867914
1739209913.8990376;-38.13080360867914
1739209913.8990386;-45.120503652039325
1739209913.8990395;-33.981070128970906
1739209913.8990405;-45.120503652039325
1739209913.8990414;-45.120503652039325
1739209913.8990424;-45.120503652039325
1739209913.8990433;-45.120503652039325
1739209913.8990443;-45.120503652039325
1739209913.8990452;-45.120503652039325
1739209913.8990462;-38.13080360867914
1739209913.8990471;-32.816014438256545
1739209913.899048;-38.13080360867914
1739209913.8990493;-45.120503652039325
1739209913.8990502;-38.13080360867914
1739209913.8990512;-35.57807855764607
1739209913.8990521;-32.816014438256545
1739209913.899053;-38.13080360867914
1739209913.899054;-45.120503652039325
1739209913.899055;-38.13080360867914
1739209913.899056;-38.13080360867914
1739209913.899057;-38.13080360867914
1739209913.8990579;-45.120503652039325
1739209913.8990588;-45.120503652039325
1739209913.8990598;-45.120503652039325
1739209913.8990607;-38.13080360867914
1739209913.899062;-38.13080360867914
1739209913.8990629;-38.13080360867914
1739209913.8990638;-45.120503652039325
1739209913.8990648;-38.13080360867914
1739209913.8990657;-38.13080360867914
1739209913.8990667;-38.13080360867914
1739209913.8990676;-45.120503652039325
1739209913.8990686;-38.13080360867914
1739209913.8990695;-35.57807855764607
1739209913.8990705;-38.13080360867914
1739209913.8990715;-38.13080360867914
1739209913.8990724;-38.13080360867914
1739209913.8990734;-33.981070128970906
1739209913.8990743;-38.13080360867914
1739209913.8990755;-38.13080360867914
1739209913.8990765;-31.141103565318915
1739209913.8990774;-35.57807855764607
1739209913.8990784;-33.981070128970906
1739209913.8990793;-45.120503652039325
1739209913.8990803;-38.13080360867914
1739209913.8990812;-38.13080360867914
1739209913.8990822;-38.13080360867914
1739209913.8990831;-38.13080360867914
1739209913.899084;-31.141103565318915
1739209913.899085;-32.816014438256545
1739209913.899086;-38.13080360867914
1739209913.899087;-38.13080360867914
1739209913.899088;-33.981070128970906
1739209913.899089;-38.13080360867914
1739209913.89909;-38.13080360867914
1739209913.899091;-45.120503652039325
1739209913.899092;-31.141103565318915
1739209913.899093;-32.816014438256545
1739209913.8990939;-45.120503652039325
1739209913.8990948;-45.120503652039325
1739209913.8990958;-45.120503652039325
1739209913.8990967;-45.120503652039325
1739209913.8990977;-45.120503652039325
1739209913.8990986;-38.13080360867914
1739209913.8990996;-28.58837851428586
1739209913.8991005;-38.13080360867914
1739209913.8991017;-35.57807855764607
1739209913.8991027;-38.13080360867914
1739209913.8991036;-38.13080360867914
1739209913.8991046;-38.13080360867914
1739209913.8991055;-38.13080360867914
1739209913.8991065;-38.13080360867914
1739209913.8991075;-31.141103565318915
1739209913.8991084;-38.13080360867914
1739209913.8991094;-45.120503652039325
1739209913.8991103;-45.120503652039325
1739209913.8991113;-38.13080360867914
1739209913.8991122;-32.816014438256545
1739209913.8991132;-38.13080360867914
1739209913.8991141;-45.120503652039325
1739209913.8991153;-31.141103565318915
1739209913.8991163;-38.13080360867914
1739209913.8991172;-45.120503652039325
1739209913.8991182;-38.13080360867914
1739209913.8991191;-38.13080360867914
1739209913.89912;-45.120503652039325
1739209913.899121;-38.13080360867914
1739209913.899122;-45.120503652039325
1739209913.899123;-31.141103565318915
1739209913.899124;-45.120503652039325
1739209913.8991249;-45.120503652039325
1739209913.8991258;-45.120503652039325
1739209913.8991268;-38.13080360867914
1739209913.8991277;-45.120503652039325
1739209913.899129;-38.13080360867914
1739209913.8991299;-38.13080360867914
1739209913.8991308;-33.981070128970906
1739209913.8991318;-32.816014438256545
1739209913.8991327;-38.13080360867914
1739209913.8991337;-45.120503652039325
1739209913.8991346;-45.120503652039325
1739209913.8991356;-38.13080360867914
1739209913.8991365;-45.120503652039325
1739209913.8991375;-45.120503652039325
1739209913.8991385;-27.267205301931607
1739209913.8991394;-33.981070128970906
1739209913.8991404;-45.120503652039325
1739209913.8991416;-45.120503652039325
1739209913.8991425;-38.13080360867914
1739209913.8991435;-45.120503652039325
1739209913.8991444;-38.13080360867914
1739209913.8991454;-45.120503652039325
1739209913.8991463;-35.57807855764607
1739209913.8991473;-38.13080360867914
1739209913.8991482;-38.13080360867914
1739209913.8991492;-45.120503652039325
1739209913.8991501;-38.13080360867914
1739209913.899151;-35.57807855764607
1739209913.899152;-38.13080360867914
1739209913.899153;-38.13080360867914
1739209913.899154;-30.49652367304973
1739209913.8991551;-35.57807855764607
1739209913.899156;-38.13080360867914
1739209913.899157;-45.120503652039325
1739209913.899158;-45.120503652039325
1739209913.899159;-45.120503652039325
1739209913.89916;-38.13080360867914
1739209913.8991609;-45.120503652039325
1739209913.8991618;-38.13080360867914
1739209913.8991628;-45.120503652039325
1739209913.8991637;-45.120503652039325
1739209913.8991647;-38.13080360867914
1739209913.8991656;-35.57807855764607
1739209913.8991666;-38.13080360867914
1739209913.8991675;-45.120503652039325
1739209913.8991687;-45.120503652039325
1739209913.8991697;-45.120503652039325
1739209913.8991706;-38.13080360867914
1739209913.8991716;-38.13080360867914
1739209913.8991725;-45.120503652039325
1739209913.8991735;-45.120503652039325
1739209913.8991745;-38.13080360867914
1739209913.89918;-45.120503652039325
1739209913.8991854;-45.120503652039325
1739209913.899191;-35.57807855764607
1739209913.8991961;-38.13080360867914
1739209913.8992016;-45.120503652039325
1739209913.899207;-45.120503652039325
1739209913.8992126;-45.120503652039325
1739209913.899218;-38.13080360867914
1739209913.8992236;-38.13080360867914
1739209913.899229;-38.13080360867914
1739209913.8992343;-45.120503652039325
1739209913.8992398;-38.13080360867914
1739209913.8992453;-38.13080360867914
1739209913.8992507;-45.120503652039325
1739209913.8992562;-45.120503652039325
1739209913.8992617;-38.13080360867914
1739209913.8992672;-38.13080360867914
1739209913.8992724;-45.120503652039325
1739209913.899278;-38.13080360867914
1739209913.8992834;-35.57807855764607
1739209913.899289;-38.13080360867914
1739209913.8992944;-45.120503652039325
1739209913.8992999;-45.120503652039325
1739209913.8993053;-38.13080360867914
1739209913.8993106;-38.13080360867914
1739209913.899316;-45.120503652039325
1739209913.8993216;-38.13080360867914
1739209913.899327;-38.13080360867914
1739209913.8993325;-45.120503652039325
1739209913.899338;-45.120503652039325
1739209913.8993435;-35.57807855764607
1739209913.8993487;-35.57807855764607
1739209913.8993542;-45.120503652039325
1739209913.8993597;-38.13080360867914
1739209913.8993652;-38.13080360867914
1739209913.8993707;-26.991370085610722
1739209913.8993762;-33.981070128970906
1739209913.8993816;-38.13080360867914
1739209913.899387;-38.13080360867914
1739209913.8993924;-32.816014438256545
1739209913.8993979;-33.981070128970906
1739209913.8994033;-45.120503652039325
1739209913.8994088;-33.981070128970906
1739209913.8994143;-45.120503652039325
1739209913.8994198;-38.13080360867914
1739209913.899425;-38.13080360867914
1739209913.8994305;-38.13080360867914
1739209913.899436;-38.13080360867914
1739209913.8994415;-45.120503652039325
1739209913.899447;-38.13080360867914
1739209913.8994524;-38.13080360867914
1739209913.899458;-38.13080360867914
1739209913.8994632;-38.13080360867914
1739209913.8994687;-45.120503652039325
1739209913.8994741;-38.13080360867914
1739209913.8994796;-32.816014438256545
1739209913.899485;-38.13080360867914
1739209913.8994906;-35.57807855764607
1739209913.899496;-38.13080360867914
1739209913.8995013;-32.816014438256545
1739209913.8995068;-38.13080360867914
1739209913.8995123;-45.120503652039325
1739209913.8995178;-45.120503652039325
1739209913.8995233;-45.120503652039325
1739209913.8995287;-45.120503652039325
1739209913.8995342;-45.120503652039325
1739209913.8995395;-45.120503652039325
1739209913.899545;-45.120503652039325
1739209913.8995504;-45.120503652039325
1739209913.899556;-33.981070128970906
1739209913.8995614;-38.13080360867914
1739209913.899567;-33.981070128970906
1739209913.8995724;-45.120503652039325
1739209913.8995776;-45.120503652039325
1739209913.899583;-38.13080360867914
1739209913.8995886;-28.992665084841942
1739209913.899594;-28.992665084841942
1739209913.8995996;-38.13080360867914
1739209913.899605;-38.13080360867914
1739209913.8996105;-45.120503652039325
1739209913.8996158;-38.13080360867914
1739209913.8996212;-45.120503652039325
1739209913.8996267;-45.120503652039325
1739209913.8996322;-38.13080360867914
1739209913.8996377;-32.816014438256545
1739209913.8996432;-45.120503652039325
1739209913.8996487;-45.120503652039325
1739209913.899654;-32.816014438256545
1739209913.8996594;-38.13080360867914
1739209913.8996649;-38.13080360867914
1739209913.8996704;-38.13080360867914
1739209913.8996758;-28.992665084841942
1739209913.8996813;-28.992665084841942
1739209913.8996868;-45.120503652039325
1739209913.899692;-38.13080360867914
1739209913.8996975;-38.13080360867914
1739209913.899703;-38.13080360867914
1739209913.8997085;-45.120503652039325
1739209913.899714;-38.13080360867914
1739209913.8997195;-45.120503652039325
1739209913.899725;-33.981070128970906
1739209913.8997302;-32.816014438256545
1739209913.8997357;-38.13080360867914
1739209913.8997412;-45.120503652039325
1739209913.8997467;-38.13080360867914
1739209913.8997521;-38.13080360867914
1739209913.8997576;-45.120503652039325
1739209913.8997629;-45.120503652039325
1739209913.8997684;-31.141103565318915
1739209913.8997738;-35.57807855764607
1739209913.8997793;-38.13080360867914
1739209913.8997848;-45.120503652039325
1739209913.8997903;-38.13080360867914
1739209913.8997958;-33.981070128970906
1739209913.899801;-38.13080360867914
1739209913.8998065;-45.120503652039325
1739209913.899812;-33.981070128970906
1739209913.8998175;-32.816014438256545
1739209913.899823;-38.13080360867914
1739209913.8998284;-45.120503652039325
1739209913.899834;-35.57807855764607
1739209913.8998392;-32.816014438256545
1739209913.8998446;-38.13080360867914
1739209913.8998501;-38.13080360867914
1739209913.8998556;-26.991370085610722
1739209913.899861;-45.120503652039325
1739209913.8998666;-38.13080360867914
1739209913.899872;-45.120503652039325
1739209913.8998773;-38.13080360867914
1739209913.8998828;-38.13080360867914
1739209913.8998883;-38.13080360867914
1739209913.8998938;-45.120503652039325
1739209913.8998992;-38.13080360867914
1739209913.8999047;-38.13080360867914
1739209913.8999102;-45.120503652039325
1739209913.8999155;-45.120503652039325
1739209913.899921;-38.13080360867914
1739209913.8999264;-38.13080360867914
1739209913.899932;-45.120503652039325
1739209913.8999374;-45.120503652039325
1739209913.8999429;-31.141103565318915
1739209913.8999484;-38.13080360867914
1739209913.8999536;-38.13080360867914
1739209913.899959;-45.120503652039325
1739209913.8999646;-38.13080360867914
1739209913.89997;-38.13080360867914
1739209913.8999755;-38.13080360867914
1739209913.899981;-45.120503652039325
1739209913.8999865;-45.120503652039325
1739209913.8999918;-45.120503652039325
1739209913.8999972;-45.120503652039325
1739209913.9000027;-45.120503652039325
1739209913.9000082;-33.981070128970906
1739209913.9000137;-35.57807855764607
1739209913.9000192;-33.981070128970906
1739209913.9000247;-45.120503652039325
1739209913.90003;-38.13080360867914
1739209913.9000354;-45.120503652039325
1739209913.9000409;-45.120503652039325
1739209913.9000463;-45.120503652039325
1739209913.9000518;-45.120503652039325
1739209913.9000573;-32.816014438256545
1739209913.9000628;-45.120503652039325
1739209913.900068;-45.120503652039325
1739209913.9000735;-33.981070128970906
1739209913.900079;-35.57807855764607
1739209913.9000845;-33.981070128970906
1739209913.90009;-45.120503652039325
1739209913.9000955;-33.981070128970906
1739209913.900101;-45.120503652039325
1739209913.9001062;-45.120503652039325
1739209913.9001117;-45.120503652039325
1739209913.9001172;-45.120503652039325
1739209913.9001226;-38.13080360867914
1739209913.9001281;-38.13080360867914
1739209913.9001336;-45.120503652039325
1739209913.900139;-45.120503652039325
1739209913.9001443;-31.141103565318893
1739209913.9001498;-45.120503652039325
1739209913.9001553;-38.13080360867914
1739209913.9001608;-33.981070128970906
1739209913.9001663;-45.120503652039325
1739209913.9001718;-45.120503652039325
1739209913.9001772;-45.120503652039325
1739209913.9001825;-38.13080360867914
1739209913.900188;-45.120503652039325
1739209913.9001935;-45.120503652039325
1739209913.900199;-45.120503652039325
1739209913.9002044;-45.120503652039325
1739209913.90021;-45.120503652039325
1739209913.9002154;-45.120503652039325
1739209913.9002206;-45.120503652039325
1739209913.900226;-35.57807855764607
1739209913.9002316;-38.13080360867914
1739209913.900237;-45.120503652039325
1739209913.9002426;-45.120503652039325
1739209913.900248;-45.120503652039325
1739209913.9002535;-35.57807855764607
1739209913.9002588;-38.13080360867914
1739209913.9002643;-45.120503652039325
1739209913.9002697;-45.120503652039325
1739209913.9002752;-38.13080360867914
1739209913.9002807;-38.13080360867914
1739209913.9002862;-38.13080360867914
1739209913.9002917;-38.13080360867914
1739209913.900297;-38.13080360867914
1739209913.9003024;-45.120503652039325
1739209913.900308;-38.13080360867914
1739209913.9003134;-35.57807855764607
1739209913.9003189;-38.13080360867914
1739209913.9003243;-45.120503652039325
1739209913.9003298;-45.120503652039325
1739209913.900335;-38.13080360867914
1739209913.9003406;-32.816014438256545
1739209913.900346;-45.120503652039325
1739209913.9003515;-45.120503652039325
1739209913.900357;-45.120503652039325
1739209913.9003625;-38.13080360867914
1739209913.900368;-38.13080360867914
1739209913.9003732;-45.120503652039325
1739209913.9003787;-45.120503652039325
1739209913.9003842;-45.120503652039325
1739209913.9003897;-45.120503652039325
1739209913.9003952;-45.120503652039325
1739209913.9004006;-45.120503652039325
1739209913.9004061;-45.120503652039325
1739209913.9004114;-38.13080360867914
1739209913.9004169;-45.120503652039325
1739209913.9004223;-45.120503652039325
1739209913.9004278;-31.141103565318893
1739209913.9004333;-38.13080360867914
1739209913.9004388;-38.13080360867914
1739209913.9004443;-38.13080360867914
1739209913.9004495;-33.981070128970906
1739209913.900455;-38.13080360867914
1739209913.9004605;-35.57807855764607
1739209913.900466;-45.120503652039325
1739209913.9004714;-45.120503652039325
1739209913.900477;-38.13080360867914
1739209913.9004824;-45.120503652039325
1739209913.9004877;-38.13080360867914
1739209913.9004931;-45.120503652039325
1739209913.9004986;-38.13080360867914
1739209913.900504;-38.13080360867914
1739209913.9005096;-38.13080360867914
1739209913.900515;-45.120503652039325
1739209913.9005206;-45.120503652039325
1739209913.9005258;-38.13080360867914
1739209913.9005313;-35.57807855764607
1739209913.9005368;-35.57807855764607
1739209913.9005423;-38.13080360867914
1739209913.9005477;-45.120503652039325
1739209913.9005532;-45.120503652039325
1739209913.9005587;-31.141103565318915
1739209913.900564;-33.981070128970906
1739209913.9005694;-38.13080360867914
1739209913.900575;-45.120503652039325
1739209913.9005804;-38.13080360867914
1739209913.900586;-33.981070128970906
1739209913.9005914;-45.120503652039325
1739209913.9005969;-33.981070128970906
1739209913.900602;-38.13080360867914
1739209913.9006076;-31.141103565318915
1739209913.900613;-35.57807855764607
1739209913.9006186;-45.120503652039325
1739209913.900624;-45.120503652039325
1739209913.9006295;-45.120503652039325
1739209913.900635;-38.13080360867914
1739209913.9006402;-45.120503652039325
1739209913.9006457;-33.981070128970906
1739209913.9006512;-38.13080360867914
1739209913.9006567;-38.13080360867914
1739209913.9006622;-38.13080360867914
1739209913.9006677;-38.13080360867914
1739209913.9006732;-45.120503652039325
1739209913.9006784;-38.13080360867914
1739209913.9006839;-33.981070128970906
1739209913.9006894;-45.120503652039325
1739209913.9006948;-33.981070128970906
1739209913.9007003;-45.120503652039325
1739209913.9007058;-45.120503652039325
1739209913.9007113;-38.13080360867914
1739209913.9007165;-38.13080360867914
1739209913.900722;-35.57807855764607
1739209913.9007275;-38.13080360867914
1739209913.900733;-38.13080360867914
1739209913.9007385;-38.13080360867914
1739209913.900744;-45.120503652039325
1739209913.9007494;-38.13080360867914
1739209913.9007547;-38.13080360867914
1739209913.9007602;-38.13080360867914
1739209913.9007657;-45.120503652039325
1739209913.9007711;-45.120503652039325
1739209913.9007766;-31.141103565318915
1739209913.900782;-30.49652367304973
1739209913.9007876;-35.57807855764607
1739209913.9007928;-38.13080360867914
1739209913.9007983;-45.120503652039325
1739209913.9008038;-38.13080360867914
1739209913.9008093;-38.13080360867914
1739209913.9008148;-38.13080360867914
1739209913.9008203;-38.13080360867914
1739209913.9008257;-31.141103565318915
1739209913.900831;-38.13080360867914
1739209913.9008365;-38.13080360867914
1739209913.900842;-38.13080360867914
1739209913.9008474;-38.13080360867914
1739209913.900853;-45.120503652039325
1739209913.9008584;-45.120503652039325
1739209913.9008636;-38.13080360867914
1739209913.9008691;-32.816014438256545
1739209913.9008746;-38.13080360867914
1739209913.90088;-38.13080360867914
1739209913.9008856;-45.120503652039325
1739209913.900891;-35.57807855764607
1739209913.9008965;-38.13080360867914
1739209913.9009018;-45.120503652039325
1739209913.9009073;-45.120503652039325
1739209913.9009128;-33.981070128970906
1739209913.9009182;-38.13080360867914
1739209913.9009237;-38.13080360867914
1739209913.9009292;-45.120503652039325
1739209913.9009347;-45.120503652039325
1739209913.90094;-38.13080360867914
1739209913.9009454;-38.13080360867914
1739209913.900951;-45.120503652039325
1739209913.9009564;-33.981070128970906
1739209913.9009619;-45.120503652039325
1739209913.9009674;-45.120503652039325
1739209913.9009728;-45.120503652039325
1739209913.900978;-38.13080360867914
1739209913.9009836;-38.13080360867914
1739209913.900989;-32.816014438256545
1739209913.9009945;-38.13080360867914
1739209913.901;-38.13080360867914
1739209913.9010055;-45.120503652039325
1739209913.901011;-38.13080360867914
1739209913.9010162;-38.13080360867914
1739209913.9010217;-38.13080360867914
1739209913.9010272;-32.816014438256545
1739209913.9010327;-45.120503652039325
1739209913.9010382;-45.120503652039325
1739209913.9010437;-33.981070128970906
1739209913.9010491;-35.57807855764607
1739209913.9010544;-38.13080360867914
1739209913.9010599;-45.120503652039325
1739209913.9010653;-45.120503652039325
1739209913.9010708;-45.120503652039325
1739209913.9010763;-45.120503652039325
1739209913.9010818;-45.120503652039325
1739209913.9010873;-38.13080360867914
1739209913.9010925;-38.13080360867914
1739209913.901098;-38.13080360867914
1739209913.9011035;-45.120503652039325
1739209913.901109;-38.13080360867914
1739209913.9011145;-32.816014438256545
1739209913.90112;-45.120503652039325
1739209913.9011254;-45.120503652039325
1739209913.9011307;-38.13080360867914
1739209913.9011362;-35.57807855764607
1739209913.9011416;-45.120503652039325
1739209913.9011471;-45.120503652039325
1739209913.9011526;-38.13080360867914
1739209913.901158;-32.816014438256545
1739209913.9011636;-35.57807855764607
1739209913.9011688;-38.13080360867914
1739209913.9011743;-45.120503652039325
1739209913.9011798;-45.120503652039325
1739209913.9011853;-38.13080360867914
1739209913.9011908;-45.120503652039325
1739209913.9011962;-38.13080360867914
1739209913.9012017;-45.120503652039325
1739209913.901207;-38.13080360867914
1739209913.9012125;-45.120503652039325
1739209913.901218;-38.13080360867914
1739209913.9012234;-32.816014438256545
1739209913.901229;-38.13080360867914
1739209913.9012344;-38.13080360867914
1739209913.9012399;-38.13080360867914
1739209913.901245;-33.981070128970906
1739209913.9012506;-38.13080360867914
1739209913.901256;-38.13080360867914
1739209913.9012616;-45.120503652039325
1739209913.901267;-38.13080360867914
1739209913.9012725;-38.13080360867914
1739209913.901278;-35.57807855764607
1739209913.9012833;-38.13080360867914
1739209913.9012887;-45.120503652039325
1739209913.9012942;-45.120503652039325
1739209913.9012997;-38.13080360867914
1739209913.9013052;-45.120503652039325
1739209913.9013107;-45.120503652039325
1739209913.9013162;-45.120503652039325
1739209913.9013214;-45.120503652039325
