CAN Message; 0x1d3:000046123bce8aed
1739209880.840733;-45.120503652039325
1739209880.8407354;-38.13080360867914
1739209880.8407378;-45.120503652039325
1739209880.8407402;-45.120503652039325
1739209880.8407426;-45.120503652039325
1739209880.840745;-38.13080360867914
1739209880.8407474;-45.120503652039325
1739209880.84075;-45.120503652039325
1739209880.8407524;-35.57807855764607
1739209880.8407547;-35.57807855764607
1739209880.8407571;-45.120503652039325
1739209880.8407595;-38.13080360867914
1739209880.840762;-38.13080360867914
1739209880.8407643;-38.13080360867914
1739209880.840767;-45.120503652039325
1739209880.8407693;-38.13080360867914
1739209880.8407717;-32.816014438256545
1739209880.840774;-38.13080360867914
1739209880.8407764;-45.120503652039325
1739209880.8407788;-38.13080360867914
1739209880.8407812;-32.816014438256545
1739209880.8407838;-33.981070128970906
1739209880.8407862;-45.120503652039325
1739209880.8407886;-38.13080360867914
1739209880.840791;-32.816014438256545
1739209880.8407934;-33.981070128970906
1739209880.8407958;-35.57807855764607
1739209880.8407981;-33.981070128970906
1739209880.8408008;-45.120503652039325
1739209880.8408031;-35.57807855764607
1739209880.8408055;-45.120503652039325
1739209880.840808;-38.13080360867914
1739209880.8408103;-35.57807855764607
1739209880.8408127;-45.120503652039325
1739209880.840815;-45.120503652039325
1739209880.8408175;-45.120503652039325
1739209880.84082;-45.120503652039325
1739209880.8408225;-38.13080360867914
1739209880.8408248;-45.120503652039325
1739209880.8408272;-45.120503652039325
1739209880.8408296;-38.13080360867914
1739209880.840832;-31.141103565318915
1739209880.8408344;-45.120503652039325
1739209880.840837;-38.13080360867914
1739209880.8408394;-38.13080360867914
1739209880.8408418;-45.120503652039325
1739209880.8408442;-31.141103565318893
1739209880.8408465;-38.13080360867914
1739209880.840849;-45.120503652039325
1739209880.8408513;-45.120503652039325
1739209880.840854;-38.13080360867914
1739209880.8408563;-38.13080360867914
1739209880.8408587;-45.120503652039325
1739209880.840861;-38.13080360867914
1739209880.8408635;-45.120503652039325
1739209880.8408659;-45.120503652039325
1739209880.8408682;-45.120503652039325
1739209880.8408709;-38.13080360867914
1739209880.8408732;-38.13080360867914
1739209880.8408756;-45.120503652039325
1739209880.840878;-45.120503652039325
1739209880.8408804;-38.13080360867914
1739209880.8408828;-32.816014438256545
1739209880.8408852;-38.13080360867914
1739209880.8408878;-45.120503652039325
1739209880.8408902;-45.120503652039325
1739209880.8408926;-35.57807855764607
1739209880.840895;-38.13080360867914
1739209880.8408973;-45.120503652039325
1739209880.8408997;-45.120503652039325
1739209880.840902;-32.816014438256545
1739209880.8409047;-45.120503652039325
1739209880.840907;-45.120503652039325
1739209880.8409095;-45.120503652039325
1739209880.8409119;-45.120503652039325
1739209880.8409142;-45.120503652039325
1739209880.8409166;-38.13080360867914
1739209880.840919;-38.13080360867914
1739209880.8409214;-45.120503652039325
1739209880.840924;-45.120503652039325
1739209880.8409264;-38.13080360867914
1739209880.8409288;-38.13080360867914
1739209880.8409312;-45.120503652039325
1739209880.8409336;-38.13080360867914
1739209880.840936;-35.57807855764607
1739209880.8409383;-45.120503652039325
1739209880.840941;-26.991370085610722
1739209880.8409433;-33.981070128970906
1739209880.8409457;-45.120503652039325
1739209880.840948;-38.13080360867914
1739209880.8409505;-45.120503652039325
1739209880.8409529;-33.981070128970906
1739209880.8409553;-45.120503652039325
1739209880.8409579;-33.981070128970906
1739209880.8409603;-45.120503652039325
1739209880.8409626;-38.13080360867914
1739209880.840965;-35.57807855764607
1739209880.8409674;-33.981070128970906
1739209880.8409698;-45.120503652039325
1739209880.8409722;-35.57807855764607
1739209880.8409748;-38.13080360867914
1739209880.8409772;-45.120503652039325
1739209880.8409796;-38.13080360867914
1739209880.840982;-45.120503652039325
1739209880.8409843;-35.57807855764607
1739209880.8409867;-38.13080360867914
1739209880.840989;-45.120503652039325
1739209880.8409917;-45.120503652039325
1739209880.8409941;-45.120503652039325
1739209880.8409965;-38.13080360867914
1739209880.840999;-28.58837851428586
1739209880.8410013;-32.816014438256545
1739209880.8410037;-38.13080360867914
1739209880.841006;-33.981070128970906
1739209880.8410087;-35.57807855764607
1739209880.841011;-38.13080360867914
1739209880.8410134;-45.120503652039325
1739209880.8410158;-38.13080360867914
1739209880.8410182;-38.13080360867914
1739209880.8410206;-38.13080360867914
1739209880.841023;-38.13080360867914
1739209880.8410254;-45.120503652039325
1739209880.841028;-38.13080360867914
1739209880.8410304;-45.120503652039325
1739209880.8410327;-38.13080360867914
1739209880.8410351;-38.13080360867914
1739209880.8410375;-35.57807855764607
1739209880.84104;-33.981070128970906
1739209880.8410423;-45.120503652039325
1739209880.841045;-45.120503652039325
1739209880.8410473;-45.120503652039325
1739209880.8410497;-38.13080360867914
1739209880.841052;-35.57807855764607
1739209880.8410544;-38.13080360867914
1739209880.8410568;-45.120503652039325
1739209880.8410592;-33.981070128970906
1739209880.8410618;-32.816014438256545
1739209880.8410642;-38.13080360867914
1739209880.8410666;-45.120503652039325
1739209880.841069;-38.13080360867914
1739209880.8410714;-45.120503652039325
1739209880.8410738;-45.120503652039325
1739209880.8410761;-45.120503652039325
1739209880.8410788;-38.13080360867914
1739209880.8410811;-35.57807855764607
1739209880.8410835;-38.13080360867914
1739209880.841086;-45.120503652039325
1739209880.8410883;-45.120503652039325
1739209880.8410907;-38.13080360867914
1739209880.841093;-45.120503652039325
1739209880.8410957;-38.13080360867914
1739209880.841098;-35.57807855764607
1739209880.8411005;-38.13080360867914
1739209880.8411028;-38.13080360867914
1739209880.8411052;-38.13080360867914
1739209880.8411076;-32.816014438256545
1739209880.84111;-33.981070128970906
1739209880.8411126;-45.120503652039325
1739209880.841115;-45.120503652039325
1739209880.8411174;-45.120503652039325
1739209880.8411198;-32.816014438256545
1739209880.8411222;-33.981070128970906
1739209880.8411245;-38.13080360867914
1739209880.841127;-38.13080360867914
1739209880.8411295;-45.120503652039325
1739209880.841132;-45.120503652039325
1739209880.8411343;-38.13080360867914
1739209880.8411367;-38.13080360867914
1739209880.841139;-38.13080360867914
1739209880.8411415;-45.120503652039325
1739209880.8411438;-45.120503652039325
1739209880.8411462;-38.13080360867914
1739209880.8411489;-45.120503652039325
1739209880.8411512;-38.13080360867914
1739209880.8411536;-38.13080360867914
1739209880.841156;-35.57807855764607
1739209880.8411584;-38.13080360867914
1739209880.8411608;-38.13080360867914
1739209880.8411632;-35.57807855764607
1739209880.8411658;-38.13080360867914
1739209880.8411682;-38.13080360867914
1739209880.8411705;-38.13080360867914
1739209880.841173;-35.57807855764607
1739209880.8411753;-38.13080360867914
1739209880.8411777;-45.120503652039325
1739209880.84118;-45.120503652039325
1739209880.8411827;-38.13080360867914
1739209880.841185;-33.981070128970906
1739209880.8411875;-45.120503652039325
1739209880.8411899;-45.120503652039325
1739209880.8411922;-32.816014438256545
1739209880.8411946;-35.57807855764607
1739209880.841197;-45.120503652039325
1739209880.8411996;-33.981070128970906
1739209880.841202;-45.120503652039325
1739209880.8412044;-45.120503652039325
1739209880.8412068;-45.120503652039325
1739209880.8412092;-38.13080360867914
1739209880.8412116;-45.120503652039325
1739209880.841214;-31.141103565318915
1739209880.8412166;-33.981070128970906
1739209880.841219;-45.120503652039325
1739209880.8412213;-35.57807855764607
1739209880.8412237;-38.13080360867914
1739209880.841226;-32.816014438256545
1739209880.8412285;-38.13080360867914
1739209880.8412309;-45.120503652039325
1739209880.8412335;-38.13080360867914
1739209880.8412359;-45.120503652039325
1739209880.8412383;-35.57807855764607
1739209880.8412406;-38.13080360867914
1739209880.841243;-38.13080360867914
1739209880.8412454;-38.13080360867914
1739209880.8412478;-45.120503652039325
1739209880.8412502;-35.57807855764607
1739209880.8412528;-45.120503652039325
1739209880.8412552;-38.13080360867914
1739209880.8412576;-38.13080360867914
1739209880.84126;-45.120503652039325
1739209880.8412623;-38.13080360867914
1739209880.8412647;-45.120503652039325
1739209880.841267;-35.57807855764607
1739209880.8412697;-45.120503652039325
1739209880.841272;-31.141103565318893
1739209880.8412745;-31.141103565318915
1739209880.841277;-45.120503652039325
1739209880.8412793;-38.13080360867914
1739209880.8412817;-38.13080360867914
1739209880.841284;-45.120503652039325
1739209880.8412867;-45.120503652039325
1739209880.841289;-38.13080360867914
1739209880.8412914;-45.120503652039325
1739209880.8412938;-45.120503652039325
1739209880.8412962;-33.981070128970906
1739209880.8412986;-35.57807855764607
1739209880.841301;-35.57807855764607
1739209880.8413036;-38.13080360867914
1739209880.841306;-45.120503652039325
1739209880.8413084;-45.120503652039325
1739209880.8413107;-45.120503652039325
1739209880.8413131;-45.120503652039325
1739209880.8413155;-38.13080360867914
1739209880.841318;-45.120503652039325
1739209880.8413205;-38.13080360867914
1739209880.841323;-45.120503652039325
1739209880.8413253;-38.13080360867914
1739209880.8413277;-45.120503652039325
1739209880.84133;-38.13080360867914
1739209880.8413324;-32.816014438256545
1739209880.8413348;-38.13080360867914
1739209880.8413374;-45.120503652039325
1739209880.8413398;-45.120503652039325
1739209880.8413422;-38.13080360867914
1739209880.8413446;-45.120503652039325
1739209880.841347;-38.13080360867914
1739209880.8413494;-45.120503652039325
1739209880.8413517;-45.120503652039325
1739209880.8413541;-33.981070128970906
1739209880.8413568;-45.120503652039325
1739209880.8413591;-45.120503652039325
1739209880.8413615;-32.816014438256545
1739209880.841364;-33.981070128970906
1739209880.8413663;-45.120503652039325
1739209880.8413687;-33.981070128970906
1739209880.841371;-32.816014438256545
1739209880.8413737;-35.57807855764607
1739209880.841376;-35.57807855764607
1739209880.8413785;-38.13080360867914
1739209880.8413808;-35.57807855764607
1739209880.8413832;-38.13080360867914
1739209880.8413856;-45.120503652039325
1739209880.841388;-38.13080360867914
1739209880.8413906;-45.120503652039325
1739209880.841393;-45.120503652039325
1739209880.8413954;-45.120503652039325
1739209880.8413978;-45.120503652039325
1739209880.8414001;-35.57807855764607
1739209880.8414025;-38.13080360867914
1739209880.841405;-45.120503652039325
1739209880.8414075;-45.120503652039325
1739209880.84141;-33.981070128970906
1739209880.8414123;-33.981070128970906
1739209880.8414147;-38.13080360867914
1739209880.841417;-38.13080360867914
1739209880.8414195;-45.120503652039325
1739209880.8414218;-35.57807855764607
1739209880.8414245;-38.13080360867914
1739209880.8414268;-45.120503652039325
1739209880.8414292;-45.120503652039325
1739209880.8414316;-38.13080360867914
1739209880.841434;-38.13080360867914
1739209880.8414364;-45.120503652039325
1739209880.8414388;-45.120503652039325
1739209880.8414414;-45.120503652039325
1739209880.8414438;-38.13080360867914
1739209880.8414462;-45.120503652039325
1739209880.8414485;-45.120503652039325
1739209880.841451;-33.981070128970906
1739209880.8414533;-45.120503652039325
1739209880.8414557;-45.120503652039325
1739209880.841458;-32.816014438256545
1739209880.8414607;-35.57807855764607
1739209880.841463;-45.120503652039325
1739209880.8414655;-45.120503652039325
1739209880.8414679;-33.981070128970906
1739209880.8414702;-31.141103565318915
1739209880.8414726;-45.120503652039325
1739209880.841475;-33.981070128970906
1739209880.8414776;-45.120503652039325
1739209880.84148;-35.57807855764607
1739209880.8414824;-35.57807855764607
1739209880.8414848;-33.981070128970906
1739209880.8414872;-38.13080360867914
1739209880.8414896;-26.991370085610747
1739209880.841492;-38.13080360867914
1739209880.8414946;-45.120503652039325
1739209880.841497;-45.120503652039325
1739209880.8414993;-45.120503652039325
1739209880.8415017;-45.120503652039325
1739209880.841504;-45.120503652039325
1739209880.8415065;-38.13080360867914
1739209880.8415089;-38.13080360867914
1739209880.8415115;-45.120503652039325
1739209880.8415139;-38.13080360867914
1739209880.8415163;-38.13080360867914
1739209880.8415186;-38.13080360867914
1739209880.841521;-38.13080360867914
1739209880.8415234;-38.13080360867914
1739209880.8415258;-32.816014438256545
1739209880.8415284;-28.992665084841942
1739209880.8415308;-45.120503652039325
1739209880.8415332;-38.13080360867914
1739209880.8415356;-38.13080360867914
1739209880.841538;-31.141103565318915
1739209880.8415403;-45.120503652039325
1739209880.8415427;-38.13080360867914
1739209880.8415453;-35.57807855764607
1739209880.8415477;-31.141103565318915
1739209880.84155;-45.120503652039325
1739209880.8415525;-38.13080360867914
1739209880.8415549;-38.13080360867914
1739209880.8415573;-45.120503652039325
1739209880.8415596;-45.120503652039325
1739209880.8415623;-45.120503652039325
1739209880.8415647;-38.13080360867914
1739209880.841567;-45.120503652039325
1739209880.8415694;-33.981070128970906
1739209880.8415718;-45.120503652039325
1739209880.8415742;-45.120503652039325
1739209880.8415766;-38.13080360867914
1739209880.841579;-45.120503652039325
1739209880.8415816;-45.120503652039325
1739209880.841584;-45.120503652039325
1739209880.8415864;-38.13080360867914
1739209880.8415887;-38.13080360867914
1739209880.8415911;-38.13080360867914
1739209880.8415935;-45.120503652039325
1739209880.841596;-38.13080360867914
1739209880.8415985;-35.57807855764607
1739209880.841601;-38.13080360867914
1739209880.8416033;-38.13080360867914
1739209880.8416057;-38.13080360867914
1739209880.841608;-45.120503652039325
1739209880.8416104;-35.57807855764607
1739209880.8416128;-38.13080360867914
1739209880.8416154;-45.120503652039325
1739209880.8416178;-38.13080360867914
1739209880.8416202;-38.13080360867914
1739209880.8416226;-35.57807855764607
1739209880.841625;-33.981070128970906
1739209880.8416274;-45.120503652039325
1739209880.8416297;-45.120503652039325
1739209880.8416324;-38.13080360867914
1739209880.8416348;-38.13080360867914
1739209880.8416371;-35.57807855764607
1739209880.8416395;-38.13080360867914
1739209880.841642;-35.57807855764607
1739209880.8416443;-38.13080360867914
1739209880.8416467;-45.120503652039325
1739209880.8416493;-45.120503652039325
1739209880.8416517;-38.13080360867914
1739209880.841654;-33.981070128970906
1739209880.8416564;-45.120503652039325
1739209880.8416588;-38.13080360867914
1739209880.8416612;-35.57807855764607
1739209880.8416636;-38.13080360867914
1739209880.8416662;-45.120503652039325
1739209880.8416686;-38.13080360867914
1739209880.841671;-45.120503652039325
1739209880.8416734;-38.13080360867914
1739209880.8416758;-45.120503652039325
1739209880.8416781;-45.120503652039325
1739209880.8416805;-45.120503652039325
1739209880.841683;-38.13080360867914
1739209880.8416855;-35.57807855764607
1739209880.841688;-38.13080360867914
1739209880.8416903;-45.120503652039325
1739209880.8416927;-38.13080360867914
1739209880.841695;-31.141103565318893
1739209880.8416975;-45.120503652039325
1739209880.8416998;-45.120503652039325
1739209880.8417025;-38.13080360867914
1739209880.8417048;-38.13080360867914
1739209880.8417072;-38.13080360867914
1739209880.8417096;-35.57807855764607
1739209880.841712;-38.13080360867914
1739209880.8417144;-45.120503652039325
1739209880.8417168;-45.120503652039325
1739209880.8417194;-45.120503652039325
1739209880.8417218;-45.120503652039325
1739209880.8417242;-45.120503652039325
1739209880.8417265;-33.981070128970906
1739209880.841729;-45.120503652039325
1739209880.8417313;-38.13080360867914
1739209880.8417337;-45.120503652039325
1739209880.8417363;-35.57807855764607
1739209880.8417387;-45.120503652039325
1739209880.841741;-38.13080360867914
1739209880.8417435;-26.991370085610736
1739209880.8417459;-38.13080360867914
1739209880.8417482;-45.120503652039325
1739209880.8417506;-38.13080360867914
1739209880.8417532;-35.57807855764607
1739209880.8417556;-38.13080360867914
1739209880.841758;-45.120503652039325
1739209880.8417604;-45.120503652039325
1739209880.8417628;-45.120503652039325
1739209880.8417652;-45.120503652039325
1739209880.8417675;-38.13080360867914
1739209880.8417702;-38.13080360867914
1739209880.8417726;-45.120503652039325
1739209880.841775;-45.120503652039325
1739209880.8417773;-32.816014438256545
1739209880.8417797;-38.13080360867914
1739209880.841782;-38.13080360867914
1739209880.8417845;-45.120503652039325
1739209880.8417869;-35.57807855764607
1739209880.8417895;-45.120503652039325
1739209880.8417919;-45.120503652039325
1739209880.8417943;-38.13080360867914
1739209880.8417966;-35.57807855764607
1739209880.841799;-38.13080360867914
1739209880.8418014;-29.438486411369333
1739209880.8418038;-38.13080360867914
1739209880.8418064;-38.13080360867914
1739209880.8418088;-45.120503652039325
1739209880.8418112;-45.120503652039325
1739209880.8418136;-38.13080360867914
1739209880.841816;-38.13080360867914
1739209880.8418183;-45.120503652039325
1739209880.8418207;-45.120503652039325
1739209880.8418233;-45.120503652039325
1739209880.8418257;-45.120503652039325
1739209880.841828;-38.13080360867914
1739209880.8418305;-45.120503652039325
1739209880.8418329;-38.13080360867914
1739209880.8418353;-35.57807855764607
1739209880.8418376;-45.120503652039325
1739209880.8418403;-45.120503652039325
1739209880.8418427;-38.13080360867914
1739209880.841845;-45.120503652039325
1739209880.8418474;-38.13080360867914
1739209880.8418498;-45.120503652039325
1739209880.8418522;-38.13080360867914
1739209880.8418546;-45.120503652039325
1739209880.8418572;-45.120503652039325
1739209880.8418596;-32.816014438256545
1739209880.841862;-33.981070128970906
1739209880.8418643;-38.13080360867914
1739209880.8418667;-38.13080360867914
1739209880.841869;-35.57807855764607
1739209880.8418715;-38.13080360867914
1739209880.8418741;-45.120503652039325
1739209880.8418765;-38.13080360867914
1739209880.841879;-45.120503652039325
1739209880.8418813;-45.120503652039325
1739209880.8418837;-38.13080360867914
1739209880.841886;-38.13080360867914
1739209880.8418884;-45.120503652039325
1739209880.8418908;-38.13080360867914
1739209880.8418934;-45.120503652039325
1739209880.8418958;-45.120503652039325
1739209880.8418982;-45.120503652039325
1739209880.8419006;-45.120503652039325
1739209880.841903;-35.57807855764607
1739209880.8419054;-33.981070128970906
1739209880.8419077;-45.120503652039325
1739209880.8419104;-45.120503652039325
1739209880.8419127;-35.57807855764607
1739209880.8419151;-45.120503652039325
1739209880.8419175;-45.120503652039325
1739209880.84192;-33.981070128970906
1739209880.8419223;-35.57807855764607
1739209880.8419247;-38.13080360867914
1739209880.8419273;-38.13080360867914
1739209880.8419297;-38.13080360867914
1739209880.841932;-45.120503652039325
1739209880.8419344;-45.120503652039325
1739209880.8419368;-45.120503652039325
1739209880.8419392;-33.981070128970906
1739209880.8419416;-45.120503652039325
1739209880.8419442;-38.13080360867914
1739209880.8419466;-45.120503652039325
1739209880.841949;-38.13080360867914
1739209880.8419514;-38.13080360867914
1739209880.8419538;-38.13080360867914
1739209880.8419561;-45.120503652039325
1739209880.8419585;-38.13080360867914
1739209880.8419611;-38.13080360867914
1739209880.8419635;-38.13080360867914
1739209880.841966;-45.120503652039325
1739209880.8419683;-38.13080360867914
1739209880.8419707;-45.120503652039325
1739209880.841973;-45.120503652039325
1739209880.8419755;-45.120503652039325
1739209880.841978;-33.981070128970906
1739209880.8419805;-45.120503652039325
1739209880.8419828;-38.13080360867914
1739209880.8419852;-35.57807855764607
1739209880.8419876;-45.120503652039325
1739209880.84199;-35.57807855764607
1739209880.8419924;-38.13080360867914
1739209880.8419948;-38.13080360867914
1739209880.8419974;-30.49652367304973
1739209880.8419998;-38.13080360867914
1739209880.8420022;-35.57807855764607
1739209880.8420045;-35.57807855764607
1739209880.842007;-45.120503652039325
1739209880.8420093;-38.13080360867914
1739209880.8420117;-38.13080360867914
1739209880.8420143;-45.120503652039325
1739209880.8420167;-28.992665084841942
1739209880.842019;-38.13080360867914
1739209880.8420215;-45.120503652039325
1739209880.8420238;-35.57807855764607
1739209880.8420262;-38.13080360867914
1739209880.8420286;-45.120503652039325
1739209880.8420312;-45.120503652039325
1739209880.8420336;-38.13080360867914
1739209880.842036;-38.13080360867914
1739209880.8420384;-38.13080360867914
1739209880.8420408;-38.13080360867914
1739209880.8420432;-45.120503652039325
1739209880.8420455;-38.13080360867914
1739209880.8420482;-30.49652367304973
1739209880.8420506;-38.13080360867914
1739209880.842053;-45.120503652039325
1739209880.8420553;-32.816014438256545
1739209880.8420577;-45.120503652039325
1739209880.84206;-38.13080360867914
1739209880.8420625;-35.57807855764607
1739209880.842065;-38.13080360867914
1739209880.8420675;-35.57807855764607
1739209880.8420699;-45.120503652039325
1739209880.8420722;-45.120503652039325
1739209880.8420746;-27.267205301931607
1739209880.842077;-31.141103565318915
1739209880.8420794;-45.120503652039325
1739209880.842082;-38.13080360867914
1739209880.8420844;-38.13080360867914
1739209880.8420868;-45.120503652039325
1739209880.8420892;-45.120503652039325
1739209880.8420916;-38.13080360867914
1739209880.842094;-45.120503652039325
1739209880.8420963;-38.13080360867914
1739209880.842099;-45.120503652039325
1739209880.8421013;-45.120503652039325
1739209880.8421037;-38.13080360867914
1739209880.842106;-35.57807855764607
1739209880.8421085;-38.13080360867914
1739209880.8421109;-45.120503652039325
1739209880.8421133;-45.120503652039325
1739209880.8421156;-38.13080360867914
1739209880.8421183;-38.13080360867914
1739209880.8421206;-45.120503652039325
1739209880.842123;-38.13080360867914
1739209880.8421254;-35.57807855764607
1739209880.8421278;-38.13080360867914
1739209880.8421302;-45.120503652039325
1739209880.8421326;-33.981070128970906
1739209880.8421352;-35.57807855764607
1739209880.8421376;-38.13080360867914
1739209880.84214;-45.120503652039325
1739209880.8421423;-38.13080360867914
1739209880.8421447;-45.120503652039325
1739209880.842147;-45.120503652039325
1739209880.8421495;-45.120503652039325
1739209880.842152;-45.120503652039325
1739209880.8421545;-38.13080360867914
1739209880.842157;-38.13080360867914
1739209880.8421593;-45.120503652039325
1739209880.8421617;-45.120503652039325
1739209880.842164;-32.816014438256545
1739209880.8421664;-45.120503652039325
1739209880.842169;-45.120503652039325
1739209880.8421714;-45.120503652039325
1739209880.8421738;-38.13080360867914
1739209880.8421762;-35.57807855764607
1739209880.8421786;-38.13080360867914
1739209880.842181;-45.120503652039325
1739209880.8421834;-45.120503652039325
1739209880.842186;-45.120503652039325
1739209880.8421884;-45.120503652039325
1739209880.8421907;-45.120503652039325
1739209880.8421931;-45.120503652039325
1739209880.8421955;-45.120503652039325
1739209880.842198;-38.13080360867914
1739209880.8422003;-38.13080360867914
1739209880.842203;-45.120503652039325
1739209880.8422053;-38.13080360867914
1739209880.8422077;-35.57807855764607
1739209880.84221;-38.13080360867914
1739209880.8422124;-38.13080360867914
1739209880.8422148;-38.13080360867914
1739209880.8422172;-45.120503652039325
1739209880.8422196;-45.120503652039325
1739209880.8422222;-38.13080360867914
1739209880.8422246;-38.13080360867914
1739209880.842227;-38.13080360867914
1739209880.8422294;-38.13080360867914
1739209880.8422318;-38.13080360867914
1739209880.8422341;-35.57807855764607
1739209880.8422365;-38.13080360867914
1739209880.8422391;-45.120503652039325
1739209880.8422415;-45.120503652039325
1739209880.842244;-45.120503652039325
1739209880.8422463;-38.13080360867914
1739209880.8422487;-38.13080360867914
1739209880.842251;-38.13080360867914
1739209880.8422534;-45.120503652039325
1739209880.842256;-38.13080360867914
1739209880.8422585;-38.13080360867914
1739209880.8422608;-38.13080360867914
1739209880.8422632;-45.120503652039325
1739209880.8422656;-45.120503652039325
1739209880.842268;-45.120503652039325
1739209880.8422704;-26.487275050834715
1739209880.842273;-31.141103565318915
1739209880.8422754;-45.120503652039325
1739209880.8422778;-38.13080360867914
1739209880.8422801;-32.816014438256545
1739209880.8422825;-38.13080360867914
1739209880.842285;-45.120503652039325
1739209880.8422873;-38.13080360867914
1739209880.84229;-45.120503652039325
1739209880.8422923;-31.141103565318915
1739209880.8422947;-38.13080360867914
1739209880.842297;-38.13080360867914
1739209880.8422995;-38.13080360867914
1739209880.8423018;-45.120503652039325
1739209880.8423042;-45.120503652039325
1739209880.8423069;-38.13080360867914
1739209880.8423092;-45.120503652039325
1739209880.8423116;-45.120503652039325
1739209880.842314;-45.120503652039325
1739209880.8423164;-45.120503652039325
1739209880.8423188;-45.120503652039325
1739209880.8423212;-45.120503652039325
1739209880.8423235;-38.13080360867914
1739209880.8423262;-45.120503652039325
1739209880.8423285;-33.981070128970906
1739209880.842331;-30.49652367304973
1739209880.8423333;-35.57807855764607
1739209880.8423357;-38.13080360867914
1739209880.842338;-33.981070128970906
1739209880.8423405;-35.57807855764607
1739209880.842343;-38.13080360867914
1739209880.8423455;-38.13080360867914
1739209880.8423479;-38.13080360867914
1739209880.8423502;-32.81601443825658
1739209880.8423526;-38.13080360867914
1739209880.842355;-38.13080360867914
1739209880.8423574;-45.120503652039325
1739209880.84236;-45.120503652039325
1739209880.8423624;-38.13080360867914
1739209880.8423648;-38.13080360867914
1739209880.8423672;-33.981070128970906
1739209880.8423696;-31.141103565318915
1739209880.842372;-45.120503652039325
1739209880.8423743;-38.13080360867914
1739209880.842377;-45.120503652039325
1739209880.8423793;-45.120503652039325
1739209880.8423817;-45.120503652039325
1739209880.842384;-38.13080360867914
1739209880.8423865;-38.13080360867914
1739209880.8423889;-38.13080360867914
1739209880.8423913;-38.13080360867914
1739209880.8428023;-38.13080360867914
1739209880.842805;-38.13080360867914
1739209880.8428073;-38.13080360867914
1739209880.84281;-45.120503652039325
1739209880.8428123;-32.81601443825658
1739209880.8428147;-45.120503652039325
1739209880.8428173;-45.120503652039325
1739209880.8428197;-45.120503652039325
1739209880.8428223;-45.120503652039325
1739209880.8428247;-45.120503652039325
1739209880.842827;-45.120503652039325
1739209880.8428297;-45.120503652039325
1739209880.842832;-32.816014438256545
1739209880.8428347;-35.57807855764607
1739209880.842837;-38.13080360867914
1739209880.8428395;-38.13080360867914
1739209880.842842;-35.57807855764607
1739209880.8428445;-38.13080360867914
1739209880.842847;-35.57807855764607
1739209880.8428495;-45.120503652039325
1739209880.8428519;-45.120503652039325
1739209880.8428545;-38.13080360867914
1739209880.842857;-35.57807855764607
1739209880.8428595;-38.13080360867914
1739209880.842862;-45.120503652039325
1739209880.8428645;-45.120503652039325
1739209880.842867;-45.120503652039325
1739209880.8428693;-33.981070128970906
1739209880.842872;-38.13080360867914
1739209880.8428743;-38.13080360867914
1739209880.842877;-35.57807855764607
1739209880.8428793;-38.13080360867914
1739209880.8428817;-45.120503652039325
1739209880.8428843;-45.120503652039325
1739209880.8428867;-38.13080360867914
1739209880.8428893;-45.120503652039325
1739209880.8428917;-27.8777449560314
1739209880.842894;-31.141103565318915
1739209880.8428967;-45.120503652039325
1739209880.842899;-45.120503652039325
1739209880.8429017;-38.13080360867914
1739209880.842904;-38.13080360867914
1739209880.8429065;-38.13080360867914
1739209880.842909;-45.120503652039325
1739209880.8429115;-45.120503652039325
1739209880.842914;-38.13080360867914
1739209880.8429165;-38.13080360867914
1739209880.8429189;-38.13080360867914
1739209880.8429215;-38.13080360867914
1739209880.8429239;-38.13080360867914
1739209880.8429265;-45.120503652039325
1739209880.842929;-38.13080360867914
1739209880.8429313;-45.120503652039325
1739209880.842934;-45.120503652039325
1739209880.8429363;-45.120503652039325
1739209880.842939;-45.120503652039325
1739209880.8429413;-45.120503652039325
1739209880.8429437;-38.13080360867914
1739209880.8429463;-45.120503652039325
1739209880.8429487;-38.13080360867914
1739209880.8429513;-31.141103565318915
1739209880.8429537;-33.981070128970906
1739209880.842956;-38.13080360867914
1739209880.8429587;-45.120503652039325
1739209880.842961;-35.57807855764607
1739209880.8429637;-38.13080360867914
1739209880.842966;-45.120503652039325
1739209880.8429685;-45.120503652039325
1739209880.842971;-38.13080360867914
1739209880.8429735;-38.13080360867914
1739209880.842976;-35.57807855764607
1739209880.8429785;-38.13080360867914
1739209880.842981;-45.120503652039325
1739209880.8429835;-35.57807855764607
1739209880.8429859;-32.816014438256545
1739209880.8429885;-45.120503652039325
1739209880.8429909;-45.120503652039325
1739209880.8429935;-38.13080360867914
1739209880.842996;-38.13080360867914
1739209880.8429983;-38.13080360867914
1739209880.843001;-45.120503652039325
1739209880.8430033;-45.120503652039325
1739209880.843006;-38.13080360867914
1739209880.8430083;-38.13080360867914
1739209880.8430107;-45.120503652039325
1739209880.8430133;-33.981070128970906
1739209880.8430157;-33.981070128970906
1739209880.8430183;-38.13080360867914
1739209880.8430207;-38.13080360867914
1739209880.843023;-38.13080360867914
1739209880.8430257;-35.57807855764607
1739209880.843028;-33.981070128970906
1739209880.8430307;-45.120503652039325
1739209880.843033;-38.13080360867914
1739209880.8430355;-33.981070128970906
1739209880.843038;-38.13080360867914
1739209880.8430405;-45.120503652039325
1739209880.843043;-45.120503652039325
1739209880.8430455;-38.13080360867914
1739209880.8430479;-38.13080360867914
