CAN Message; 0x24:06147f762768e16b
Timestamp;Amplitude
1739209797.4377582;-38.13080360867914
1739209797.4377606;-33.981070128970906
1739209797.4377632;-38.13080360867914
1739209797.4377656;-45.120503652039325
1739209797.4377682;-45.120503652039325
1739209797.4377708;-45.120503652039325
1739209797.4377732;-45.120503652039325
1739209797.4377759;-38.13080360867914
1739209797.4377782;-45.120503652039325
1739209797.4377809;-45.120503652039325
1739209797.4377835;-38.13080360867914
1739209797.4377859;-45.120503652039325
1739209797.4377885;-38.13080360867914
1739209797.4377909;-38.13080360867914
1739209797.4377935;-31.141103565318893
1739209797.4377959;-33.981070128970906
1739209797.4377985;-45.120503652039325
1739209797.4378011;-38.13080360867914
1739209797.4378035;-38.13080360867914
1739209797.4378061;-35.57807855764607
1739209797.4378085;-45.120503652039325
1739209797.4378111;-38.13080360867914
1739209797.4378138;-45.120503652039325
1739209797.4378161;-45.120503652039325
1739209797.4378188;-45.120503652039325
1739209797.4378211;-45.120503652039325
1739209797.4378238;-45.120503652039325
1739209797.4378264;-45.120503652039325
1739209797.4378288;-38.13080360867914
1739209797.4378314;-45.120503652039325
1739209797.4378338;-45.120503652039325
1739209797.4378364;-45.120503652039325
1739209797.4378388;-38.13080360867914
1739209797.4378414;-38.13080360867914
1739209797.437844;-35.57807855764607
1739209797.4378464;-38.13080360867914
1739209797.437849;-45.120503652039325
1739209797.4378514;-35.57807855764607
1739209797.437854;-45.120503652039325
1739209797.4378567;-38.13080360867914
1739209797.437859;-45.120503652039325
1739209797.4378617;-35.57807855764607
1739209797.437864;-45.120503652039325
1739209797.4378667;-45.120503652039325
1739209797.437869;-35.57807855764607
1739209797.4378717;-32.816014438256545
1739209797.4378743;-45.120503652039325
1739209797.4378767;-45.120503652039325
1739209797.4378793;-38.13080360867914
1739209797.4378817;-45.120503652039325
1739209797.4378843;-35.57807855764607
1739209797.437887;-38.13080360867914
1739209797.4378893;-38.13080360867914
1739209797.437892;-38.13080360867914
1739209797.4378943;-38.13080360867914
1739209797.437897;-29.438486411369333
1739209797.4378996;-38.13080360867914
1739209797.437902;-38.13080360867914
1739209797.4379046;-38.13080360867914
1739209797.437907;-38.13080360867914
1739209797.4379096;-38.13080360867914
1739209797.437912;-35.57807855764607
1739209797.4379146;-45.120503652039325
1739209797.4379172;-33.981070128970956
1739209797.4379196;-35.57807855764607
1739209797.4379222;-29.438486411369333
1739209797.4379246;-45.120503652039325
1739209797.4379272;-45.120503652039325
1739209797.4379299;-35.57807855764607
1739209797.4379323;-35.57807855764607
1739209797.4379349;-45.120503652039325
1739209797.4379373;-27.8777449560314
1739209797.43794;-35.57807855764607
1739209797.4379425;-38.13080360867914
1739209797.437945;-35.57807855764607
1739209797.4379475;-35.57807855764607
1739209797.43795;-38.13080360867914
1739209797.4379525;-35.57807855764607
1739209797.437955;-38.13080360867914
1739209797.4379575;-38.13080360867914
1739209797.4379601;-45.120503652039325
1739209797.4379625;-35.57807855764607
1739209797.4379652;-38.13080360867914
1739209797.4379675;-45.120503652039325
1739209797.4379702;-38.13080360867914
1739209797.4379728;-45.120503652039325
1739209797.4379752;-38.13080360867914
1739209797.4379778;-38.13080360867914
1739209797.4379802;-38.13080360867914
1739209797.4379828;-45.120503652039325
1739209797.4379852;-45.120503652039325
1739209797.4379878;-35.57807855764607
1739209797.4379904;-35.57807855764607
1739209797.4379928;-38.13080360867914
1739209797.4379954;-45.120503652039325
1739209797.4379978;-35.57807855764607
1739209797.4380004;-33.981070128970906
1739209797.4274879;-45.120503652039325
1739209797.4275012;-38.13080360867914
1739209797.4275146;-38.13080360867914
1739209797.4275277;-38.13080360867914
1739209797.427541;-45.120503652039325
1739209797.4275544;-33.981070128970906
1739209797.4275675;-33.981070128970906
1739209797.4275808;-35.57807855764607
1739209797.4275942;-45.120503652039325
1739209797.4276073;-35.57807855764607
1739209797.4276206;-33.981070128970906
1739209797.427634;-45.120503652039325
1739209797.4276474;-45.120503652039325
1739209797.4276605;-33.981070128970906
1739209797.4276738;-32.816014438256545
1739209797.4276872;-38.13080360867914
1739209797.4277003;-45.120503652039325
1739209797.4277136;-38.13080360867914
1739209797.427727;-33.981070128970906
1739209797.42774;-38.13080360867914
1739209797.4277534;-45.120503652039325
1739209797.4277668;-38.13080360867914
1739209797.4277802;-35.57807855764607
1739209797.4277933;-35.57807855764607
1739209797.4278066;-38.13080360867914
1739209797.42782;-38.13080360867914
1739209797.427833;-32.816014438256545
1739209797.4278464;-45.120503652039325
1739209797.4278598;-45.120503652039325
1739209797.427873;-33.981070128970906
1739209797.4278862;-35.57807855764607
1739209797.4278996;-38.13080360867914
1739209797.4279127;-45.120503652039325
1739209797.427926;-38.13080360867914
1739209797.4279394;-35.57807855764607
1739209797.4279528;-38.13080360867914
1739209797.4279659;-45.120503652039325
1739209797.4279792;-33.981070128970906
1739209797.4279926;-32.816014438256545
1739209797.4280057;-38.13080360867914
1739209797.428019;-45.120503652039325
1739209797.4280324;-38.13080360867914
1739209797.4280455;-38.13080360867914
1739209797.4280589;-45.120503652039325
1739209797.4280722;-45.120503652039325
1739209797.4280856;-45.120503652039325
1739209797.4280987;-38.13080360867914
1739209797.428112;-38.13080360867914
1739209797.4281254;-45.120503652039325
1739209797.4281385;-45.120503652039325
1739209797.4281518;-38.13080360867914
1739209797.4281652;-38.13080360867914
1739209797.4281783;-45.120503652039325
1739209797.4281917;-38.13080360867914
1739209797.428205;-35.57807855764607
1739209797.4282184;-38.13080360867914
1739209797.4282315;-45.120503652039325
1739209797.4282448;-45.120503652039325
1739209797.4282582;-45.120503652039325
1739209797.4282713;-32.816014438256545
1739209797.4282846;-38.13080360867914
1739209797.428298;-45.120503652039325
1739209797.428311;-38.13080360867914
1739209797.4283245;-38.13080360867914
1739209797.4283378;-35.57807855764607
1739209797.4283512;-45.120503652039325
1739209797.4283643;-45.120503652039325
1739209797.4283776;-45.120503652039325
1739209797.428391;-38.13080360867914
1739209797.428404;-38.13080360867914
1739209797.4284174;-45.120503652039325
1739209797.4284308;-38.13080360867914
1739209797.428444;-38.13080360867914
1739209797.4284573;-38.13080360867914
1739209797.4284706;-45.120503652039325
1739209797.428484;-35.57807855764607
1739209797.428497;-32.816014438256545
1739209797.4285104;-45.120503652039325
1739209797.4285238;-45.120503652039325
1739209797.428537;-33.981070128970906
1739209797.4285502;-30.49652367304973
1739209797.4285636;-33.981070128970906
1739209797.4285767;-45.120503652039325
1739209797.42859;-45.120503652039325
1739209797.4286034;-35.57807855764607
1739209797.4286165;-45.120503652039325
1739209797.4286299;-45.120503652039325
1739209797.4286432;-45.120503652039325
1739209797.4286566;-45.120503652039325
1739209797.4286697;-38.13080360867914
1739209797.428683;-32.816014438256545
1739209797.4286964;-45.120503652039325
1739209797.4287095;-45.120503652039325
1739209797.4287229;-38.13080360867914
1739209797.4287362;-38.13080360867914
1739209797.4287493;-35.57807855764607
1739209797.4287627;-45.120503652039325
1739209797.428776;-45.120503652039325
1739209797.4287894;-32.816014438256545
1739209797.4288025;-38.13080360867914
1739209797.4288158;-35.57807855764607
1739209797.4288292;-38.13080360867914
1739209797.4288423;-35.57807855764607
1739209797.4288557;-45.120503652039325
1739209797.428869;-45.120503652039325
1739209797.4288821;-45.120503652039325
1739209797.4288955;-33.981070128970906
1739209797.4289088;-45.120503652039325
1739209797.4289222;-32.81601443825658
1739209797.4289353;-38.13080360867914
1739209797.4289486;-38.13080360867914
1739209797.428962;-38.13080360867914
1739209797.428975;-45.120503652039325
1739209797.4289885;-33.981070128970906
1739209797.4290018;-35.57807855764607
1739209797.429015;-35.57807855764607
1739209797.4290283;-29.438486411369333
1739209797.4290416;-35.57807855764607
1739209797.429055;-35.57807855764607
1739209797.429068;-38.13080360867914
1739209797.4290814;-38.13080360867914
1739209797.4290948;-38.13080360867914
1739209797.429108;-32.816014438256545
1739209797.4291213;-45.120503652039325
1739209797.4291346;-45.120503652039325
1739209797.4291477;-38.13080360867914
1739209797.429161;-38.13080360867914
1739209797.4291744;-45.120503652039325
1739209797.4291878;-45.120503652039325
1739209797.429201;-45.120503652039325
1739209797.4292142;-38.13080360867914
1739209797.4292276;-38.13080360867914
1739209797.4292407;-45.120503652039325
1739209797.429254;-45.120503652039325
1739209797.4292674;-38.13080360867914
1739209797.4292805;-45.120503652039325
1739209797.4292939;-45.120503652039325
1739209797.4293072;-38.13080360867914
1739209797.4293206;-38.13080360867914
1739209797.4293337;-45.120503652039325
1739209797.429347;-25.62660358559016
1739209797.4293604;-33.981070128970906
1739209797.4293735;-35.57807855764607
1739209797.4293869;-38.13080360867914
1739209797.4294002;-35.57807855764607
1739209797.4294133;-45.120503652039325
1739209797.4294267;-45.120503652039325
1739209797.42944;-38.13080360867914
1739209797.4294531;-38.13080360867914
1739209797.4294665;-45.120503652039325
1739209797.4294798;-45.120503652039325
1739209797.4294932;-38.13080360867914
1739209797.4295063;-38.13080360867914
1739209797.4295197;-45.120503652039325
1739209797.429533;-45.120503652039325
1739209797.429546;-38.13080360867914
1739209797.4295595;-31.141103565318915
1739209797.4295728;-38.13080360867914
1739209797.429586;-45.120503652039325
1739209797.4295993;-38.13080360867914
1739209797.4296126;-35.57807855764607
1739209797.429626;-45.120503652039325
1739209797.429639;-45.120503652039325
1739209797.4296525;-38.13080360867914
1739209797.4296658;-33.981070128970906
1739209797.429679;-38.13080360867914
1739209797.4296923;-35.57807855764607
1739209797.4297056;-45.120503652039325
1739209797.4297187;-38.13080360867914
1739209797.429732;-33.981070128970906
1739209797.4297454;-38.13080360867914
1739209797.4297588;-45.120503652039325
1739209797.429772;-45.120503652039325
1739209797.4297853;-45.120503652039325
1739209797.4297986;-35.57807855764607
1739209797.4298117;-38.13080360867914
1739209797.429825;-45.120503652039325
1739209797.4298384;-45.120503652039325
1739209797.4298515;-38.13080360867914
1739209797.429865;-38.13080360867914
1739209797.4298782;-38.13080360867914
1739209797.4298916;-38.13080360867914
1739209797.4299047;-45.120503652039325
1739209797.429918;-45.120503652039325
1739209797.4299314;-38.13080360867914
1739209797.4299445;-32.816014438256545
1739209797.4299579;-38.13080360867914
1739209797.4299712;-45.120503652039325
1739209797.4299843;-38.13080360867914
1739209797.4299977;-45.120503652039325
1739209797.430011;-45.120503652039325
1739209797.4300244;-45.120503652039325
1739209797.4300375;-33.981070128970906
1739209797.4300508;-33.981070128970906
1739209797.4300642;-38.13080360867914
1739209797.4300773;-45.120503652039325
1739209797.4300907;-45.120503652039325
1739209797.430104;-45.120503652039325
1739209797.4301171;-38.13080360867914
1739209797.4301305;-45.120503652039325
1739209797.4301438;-35.57807855764607
1739209797.430157;-45.120503652039325
1739209797.4301703;-45.120503652039325
1739209797.4301836;-45.120503652039325
1739209797.430197;-38.13080360867914
1739209797.43021;-35.57807855764607
1739209797.4302235;-45.120503652039325
1739209797.4302368;-45.120503652039325
1739209797.43025;-38.13080360867914
1739209797.4302633;-32.816014438256545
1739209797.4302766;-38.13080360867914
1739209797.4302897;-38.13080360867914
1739209797.430303;-38.13080360867914
1739209797.4303164;-45.120503652039325
1739209797.4303298;-45.120503652039325
1739209797.430343;-45.120503652039325
1739209797.4303563;-45.120503652039325
1739209797.4303696;-45.120503652039325
1739209797.4303827;-38.13080360867914
1739209797.430396;-38.13080360867914
1739209797.4304094;-45.120503652039325
1739209797.4304225;-33.981070128970906
1739209797.430436;-38.13080360867914
1739209797.4304492;-38.13080360867914
1739209797.4304626;-35.57807855764607
1739209797.4304757;-35.57807855764607
1739209797.430489;-38.13080360867914
1739209797.4305024;-45.120503652039325
1739209797.4305155;-45.120503652039325
1739209797.4305289;-45.120503652039325
1739209797.4305422;-38.13080360867914
1739209797.4305553;-45.120503652039325
1739209797.4305687;-45.120503652039325
1739209797.430582;-45.120503652039325
1739209797.4305954;-45.120503652039325
1739209797.4306085;-38.13080360867914
1739209797.4306219;-45.120503652039325
1739209797.4306352;-38.13080360867914
1739209797.4306483;-35.57807855764607
1739209797.4306617;-38.13080360867914
1739209797.430675;-45.120503652039325
1739209797.4306881;-38.13080360867914
1739209797.4307015;-45.120503652039325
1739209797.4307148;-38.13080360867914
1739209797.4307282;-45.120503652039325
1739209797.4307413;-35.57807855764607
1739209797.4307547;-32.816014438256545
1739209797.430768;-45.120503652039325
1739209797.4307811;-45.120503652039325
1739209797.4307945;-38.13080360867914
1739209797.4308078;-38.13080360867914
1739209797.430821;-38.13080360867914
1739209797.4308343;-45.120503652039325
1739209797.4308476;-45.120503652039325
1739209797.430861;-38.13080360867914
1739209797.430874;-38.13080360867914
1739209797.4308875;-45.120503652039325
1739209797.4309008;-38.13080360867914
1739209797.430914;-45.120503652039325
1739209797.4309273;-38.13080360867914
1739209797.4309406;-45.120503652039325
1739209797.4309537;-28.58837851428586
1739209797.430967;-27.8777449560314
1739209797.4309804;-38.13080360867914
1739209797.4309936;-38.13080360867914
1739209797.431007;-33.981070128970906
1739209797.4310203;-38.13080360867914
1739209797.4310336;-45.120503652039325
1739209797.4310467;-45.120503652039325
1739209797.43106;-45.120503652039325
1739209797.4310734;-45.120503652039325
1739209797.4310865;-38.13080360867914
1739209797.4311;-45.120503652039325
1739209797.4311132;-45.120503652039325
1739209797.4311264;-45.120503652039325
1739209797.4311397;-38.13080360867914
1739209797.431153;-45.120503652039325
1739209797.4311664;-30.49652367304973
1739209797.4311795;-28.21854285175415
1739209797.4311929;-38.13080360867914
1739209797.4312062;-45.120503652039325
1739209797.4312193;-32.816014438256545
1739209797.4312327;-29.438486411369333
1739209797.431246;-45.120503652039325
1739209797.4312592;-45.120503652039325
1739209797.4312725;-38.13080360867914
1739209797.4312859;-38.13080360867914
1739209797.4312992;-45.120503652039325
1739209797.4313123;-45.120503652039325
1739209797.4313257;-45.120503652039325
1739209797.431339;-45.120503652039325
1739209797.4313521;-45.120503652039325
1739209797.4313655;-38.13080360867914
1739209797.4313788;-45.120503652039325
1739209797.431392;-45.120503652039325
1739209797.4314053;-38.13080360867914
1739209797.4314187;-45.120503652039325
1739209797.431432;-38.13080360867914
1739209797.4314451;-45.120503652039325
1739209797.4314585;-38.13080360867914
1739209797.4314718;-45.120503652039325
1739209797.431485;-38.13080360867914
1739209797.4314983;-29.438486411369333
1739209797.4315116;-38.13080360867914
1739209797.4315248;-45.120503652039325
1739209797.431538;-45.120503652039325
1739209797.4315515;-32.816014438256545
1739209797.4315648;-45.120503652039325
1739209797.431578;-45.120503652039325
1739209797.4315913;-45.120503652039325
1739209797.4316046;-33.981070128970956
1739209797.4316177;-45.120503652039325
1739209797.431631;-38.13080360867914
1739209797.4316444;-45.120503652039325
1739209797.4316576;-45.120503652039325
1739209797.431671;-38.13080360867914
1739209797.4316843;-38.13080360867914
1739209797.4316974;-38.13080360867914
1739209797.4317107;-27.8777449560314
1739209797.431724;-35.57807855764607
1739209797.4317374;-38.13080360867914
1739209797.4317505;-45.120503652039325
1739209797.431764;-45.120503652039325
1739209797.4317772;-45.120503652039325
1739209797.4317904;-38.13080360867914
1739209797.4318037;-45.120503652039325
1739209797.431817;-31.141103565318943
1739209797.4318302;-33.981070128970906
1739209797.4318435;-45.120503652039325
1739209797.4318569;-45.120503652039325
1739209797.4318702;-45.120503652039325
1739209797.4318833;-45.120503652039325
1739209797.4318967;-38.13080360867914
1739209797.43191;-45.120503652039325
1739209797.4319232;-28.58837851428586
1739209797.4319365;-35.57807855764607
1739209797.4319499;-45.120503652039325
1739209797.431963;-35.57807855764607
1739209797.4319763;-35.57807855764607
1739209797.4319897;-45.120503652039325
1739209797.432003;-45.120503652039325
1739209797.4320161;-45.120503652039325
1739209797.4320295;-38.13080360867914
1739209797.4320428;-45.120503652039325
1739209797.432056;-38.13080360867914
1739209797.4320693;-45.120503652039325
1739209797.4320827;-45.120503652039325
1739209797.4320958;-38.13080360867914
1739209797.432109;-45.120503652039325
1739209797.4321225;-45.120503652039325
1739209797.4321358;-31.141103565318915
1739209797.432149;-33.981070128970906
1739209797.4321623;-45.120503652039325
1739209797.4321756;-38.13080360867914
1739209797.4321887;-35.57807855764607
1739209797.432202;-38.13080360867914
1739209797.4322155;-45.120503652039325
1739209797.4322286;-38.13080360867914
1739209797.432242;-38.13080360867914
1739209797.4322553;-45.120503652039325
1739209797.4322686;-45.120503652039325
1739209797.4322817;-33.981070128970906
1739209797.432295;-38.13080360867914
1739209797.4323084;-45.120503652039325
1739209797.4323215;-45.120503652039325
1739209797.432335;-33.981070128970906
1739209797.4323483;-31.141103565318915
1739209797.4323614;-33.981070128970906
1739209797.4323747;-45.120503652039325
1739209797.432388;-45.120503652039325
1739209797.4324012;-38.13080360867914
1739209797.4324145;-35.57807855764607
1739209797.432428;-45.120503652039325
1739209797.4324412;-45.120503652039325
1739209797.4324543;-38.13080360867914
1739209797.4324677;-38.13080360867914
1739209797.432481;-45.120503652039325
1739209797.4324942;-45.120503652039325
1739209797.4325075;-38.13080360867914
1739209797.4325209;-35.57807855764607
1739209797.432534;-45.120503652039325
1739209797.4325473;-38.13080360867914
1739209797.4325607;-45.120503652039325
1739209797.432574;-45.120503652039325
1739209797.4325871;-45.120503652039325
1739209797.4326005;-45.120503652039325
1739209797.4326138;-38.13080360867914
1739209797.432627;-45.120503652039325
1739209797.4326403;-33.981070128970906
1739209797.4326537;-45.120503652039325
1739209797.4326668;-45.120503652039325
1739209797.4326801;-32.816014438256545
1739209797.4326935;-38.13080360867914
1739209797.4327068;-45.120503652039325
1739209797.43272;-45.120503652039325
1739209797.4327333;-33.981070128970906
1739209797.4327466;-35.57807855764607
1739209797.4327598;-45.120503652039325
1739209797.432773;-45.120503652039325
1739209797.4327865;-38.13080360867914
1739209797.4327996;-45.120503652039325
1739209797.432813;-45.120503652039325
1739209797.4328263;-45.120503652039325
1739209797.4328396;-45.120503652039325
1739209797.4328527;-45.120503652039325
1739209797.432866;-38.13080360867914
1739209797.4328794;-45.120503652039325
1739209797.4328926;-45.120503652039325
1739209797.432906;-45.120503652039325
1739209797.4329193;-45.120503652039325
1739209797.4329324;-38.13080360867914
1739209797.4329457;-45.120503652039325
1739209797.432959;-45.120503652039325
1739209797.4329724;-45.120503652039325
1739209797.4329855;-38.13080360867914
1739209797.432999;-38.13080360867914
1739209797.4330122;-38.13080360867914
1739209797.4330254;-45.120503652039325
1739209797.4330387;-45.120503652039325
1739209797.433052;-38.13080360867914
1739209797.4330652;-35.57807855764607
1739209797.4330785;-45.120503652039325
1739209797.4330919;-38.13080360867914
1739209797.4331052;-45.120503652039325
1739209797.4331183;-45.120503652039325
1739209797.4331317;-33.981070128970906
1739209797.433145;-38.13080360867914
1739209797.4331582;-38.13080360867914
1739209797.4331715;-45.120503652039325
1739209797.4331849;-38.13080360867914
1739209797.433198;-45.120503652039325
1739209797.4332113;-32.816014438256545
1739209797.4332247;-33.981070128970906
1739209797.4332378;-33.981070128970906
1739209797.4332511;-45.120503652039325
1739209797.4332645;-38.13080360867914
1739209797.4332778;-38.13080360867914
1739209797.433291;-45.120503652039325
1739209797.4333043;-45.120503652039325
1739209797.4333177;-45.120503652039325
1739209797.4333308;-45.120503652039325
1739209797.4333441;-45.120503652039325
1739209797.4333575;-45.120503652039325
1739209797.4333706;-45.120503652039325
1739209797.433384;-45.120503652039325
1739209797.4333973;-45.120503652039325
1739209797.4334106;-38.13080360867914
1739209797.4334238;-38.13080360867914
1739209797.433437;-45.120503652039325
1739209797.4334505;-38.13080360867914
1739209797.4334636;-45.120503652039325
1739209797.433477;-38.13080360867914
1739209797.4334903;-38.13080360867914
1739209797.4335034;-38.13080360867914
1739209797.4335167;-45.120503652039325
1739209797.43353;-35.57807855764607
1739209797.4335434;-32.816014438256545
1739209797.4335566;-45.120503652039325
1739209797.43357;-35.57807855764607
1739209797.4335833;-45.120503652039325
1739209797.4335964;-45.120503652039325
1739209797.4336097;-38.13080360867914
1739209797.433623;-35.57807855764607
1739209797.4336362;-45.120503652039325
1739209797.4336495;-38.13080360867914
1739209797.433663;-45.120503652039325
1739209797.4336762;-38.13080360867914
1739209797.4336894;-38.13080360867914
1739209797.4337027;-45.120503652039325
1739209797.433716;-38.13080360867914
1739209797.4337292;-45.120503652039325
1739209797.4337425;-35.57807855764607
1739209797.4337559;-28.21854285175415
1739209797.433769;-45.120503652039325
1739209797.4337823;-45.120503652039325
1739209797.4337957;-38.13080360867914
1739209797.433809;-35.57807855764607
1739209797.4338222;-45.120503652039325
1739209797.4338355;-45.120503652039325
1739209797.4338489;-45.120503652039325
1739209797.433862;-45.120503652039325
1739209797.4338753;-38.13080360867914
1739209797.4338887;-38.13080360867914
1739209797.4339018;-33.981070128970906
1739209797.4339151;-38.13080360867914
1739209797.4339285;-38.13080360867914
1739209797.4339416;-38.13080360867914
1739209797.433955;-45.120503652039325
1739209797.4339683;-45.120503652039325
1739209797.4339817;-45.120503652039325
1739209797.4339948;-45.120503652039325
1739209797.4340081;-45.120503652039325
1739209797.4340215;-45.120503652039325
1739209797.4340346;-38.13080360867914
1739209797.434048;-38.13080360867914
1739209797.4340613;-38.13080360867914
1739209797.4340744;-27.8777449560314
1739209797.4340878;-45.120503652039325
1739209797.434101;-45.120503652039325
1739209797.4341145;-38.13080360867914
1739209797.4341276;-38.13080360867914
1739209797.434141;-45.120503652039325
1739209797.4341543;-38.13080360867914
1739209797.4341674;-45.120503652039325
1739209797.4341807;-33.981070128970956
1739209797.434194;-45.120503652039325
1739209797.4342072;-45.120503652039325
1739209797.4342206;-38.13080360867914
1739209797.434234;-45.120503652039325
1739209797.4342473;-45.120503652039325
1739209797.4342604;-38.13080360867914
1739209797.4342737;-45.120503652039325
1739209797.434287;-28.992665084841942
1739209797.4343002;-35.57807855764607
1739209797.4343135;-32.816014438256545
1739209797.434327;-38.13080360867914
1739209797.43434;-35.57807855764607
1739209797.4343534;-31.141103565318915
1739209797.4343667;-32.816014438256545
1739209797.43438;-38.13080360867914
1739209797.4343932;-38.13080360867914
1739209797.4344065;-38.13080360867914
1739209797.4344199;-38.13080360867914
1739209797.434433;-45.120503652039325
1739209797.4344463;-45.120503652039325
1739209797.4344597;-38.13080360867914
1739209797.4344728;-32.816014438256545
1739209797.4344862;-45.120503652039325
1739209797.4344995;-38.13080360867914
1739209797.4345129;-35.57807855764607
1739209797.434526;-45.120503652039325
1739209797.4345393;-33.981070128970906
1739209797.4345527;-38.13080360867914
1739209797.4345658;-45.120503652039325
1739209797.4345791;-32.816014438256545
1739209797.4345925;-45.120503652039325
1739209797.4346056;-45.120503652039325
1739209797.434619;-38.13080360867914
1739209797.4346323;-35.57807855764607
1739209797.4346457;-45.120503652039325
1739209797.4346588;-45.120503652039325
1739209797.434672;-38.13080360867914
1739209797.4346855;-38.13080360867914
1739209797.4346986;-38.13080360867914
1739209797.434712;-45.120503652039325
1739209797.4347253;-45.120503652039325
1739209797.4347384;-38.13080360867914
1739209797.4347517;-38.13080360867914
1739209797.434765;-45.120503652039325
1739209797.4347782;-45.120503652039325
1739209797.4347916;-32.816014438256545
1739209797.434805;-45.120503652039325
1739209797.4348183;-38.13080360867914
1739209797.4348314;-35.57807855764607
1739209797.4348447;-38.13080360867914
1739209797.434858;-45.120503652039325
1739209797.4348712;-33.981070128970906
1739209797.4348845;-33.981070128970906
1739209797.434898;-45.120503652039325
1739209797.434911;-38.13080360867914
1739209797.4349244;-45.120503652039325
1739209797.4349377;-38.13080360867914
1739209797.434951;-35.57807855764607
1739209797.4349642;-45.120503652039325
1739209797.4349775;-45.120503652039325
1739209797.434991;-45.120503652039325
1739209797.435004;-45.120503652039325
1739209797.4350173;-38.13080360867914
1739209797.4350307;-35.57807855764607
1739209797.4350438;-38.13080360867914
1739209797.4350572;-35.57807855764607
1739209797.4350705;-38.13080360867914
1739209797.4350839;-38.13080360867914
1739209797.435097;-35.57807855764607
1739209797.4351103;-33.981070128970906
1739209797.4351237;-45.120503652039325
1739209797.4351368;-45.120503652039325
1739209797.4351501;-38.13080360867914
1739209797.4351635;-45.120503652039325
1739209797.4351766;-45.120503652039325
1739209797.43519;-38.13080360867914
1739209797.4352033;-35.57807855764607
1739209797.4352167;-45.120503652039325
1739209797.4352298;-32.816014438256545
1739209797.4352431;-33.981070128970906
1739209797.4352565;-38.13080360867914
1739209797.4352696;-33.981070128970906
1739209797.435283;-45.120503652039325
1739209797.4352963;-45.120503652039325
1739209797.4353094;-45.120503652039325
1739209797.4353228;-33.981070128970906
1739209797.435336;-38.13080360867914
1739209797.4353495;-45.120503652039325
1739209797.4353626;-33.981070128970906
1739209797.435376;-38.13080360867914
1739209797.4353893;-45.120503652039325
1739209797.4354024;-38.13080360867914
1739209797.4354157;-33.981070128970906
1739209797.438007;-38.13080360867914
1739209797.4380138;-38.13080360867914
1739209797.4380207;-38.13080360867914
1739209797.4380274;-38.13080360867914
1739209797.438034;-45.120503652039325
1739209797.4380407;-35.57807855764607
1739209797.4380476;-45.120503652039325
1739209797.4380543;-45.120503652039325
1739209797.438061;-38.13080360867914
1739209797.4380677;-35.57807855764607
1739209797.4380744;-38.13080360867914
1739209797.4380813;-45.120503652039325
1739209797.438088;-38.13080360867914
1739209797.4380946;-45.120503652039325
1739209797.4381013;-28.992665084841942
1739209797.4381082;-33.981070128970906
1739209797.438115;-38.13080360867914
1739209797.4381216;-45.120503652039325
1739209797.4381282;-38.13080360867914
1739209797.438135;-45.120503652039325
1739209797.4381418;-45.120503652039325
1739209797.4381485;-45.120503652039325
1739209797.4381552;-45.120503652039325
1739209797.4381618;-45.120503652039325
1739209797.4381688;-38.13080360867914
1739209797.4381754;-38.13080360867914
1739209797.438182;-45.120503652039325
1739209797.4381888;-45.120503652039325
1739209797.4381955;-38.13080360867914
1739209797.4382024;-45.120503652039325
1739209797.438209;-45.120503652039325
1739209797.4382157;-45.120503652039325
1739209797.4382224;-45.120503652039325
1739209797.4382293;-38.13080360867914
1739209797.438236;-45.120503652039325
1739209797.4382427;-38.13080360867914
1739209797.4382493;-38.13080360867914
1739209797.438256;-38.13080360867914
1739209797.438263;-45.120503652039325
1739209797.4382696;-38.13080360867914
1739209797.4382763;-31.141103565318893
1739209797.438283;-45.120503652039325
1739209797.4382896;-45.120503652039325
1739209797.4382966;-35.57807855764607
1739209797.4383032;-38.13080360867914
1739209797.43831;-38.13080360867914
1739209797.4383166;-38.13080360867914
1739209797.4383235;-38.13080360867914
1739209797.4383302;-45.120503652039325
1739209797.4383368;-45.120503652039325
1739209797.4383435;-45.120503652039325
1739209797.4383502;-45.120503652039325
1739209797.438357;-45.120503652039325
1739209797.4383638;-45.120503652039325
1739209797.4383705;-38.13080360867914
1739209797.4383771;-35.57807855764607
1739209797.438384;-38.13080360867914
1739209797.4383907;-45.120503652039325
1739209797.4383974;-45.120503652039325
1739209797.438404;-38.13080360867914
1739209797.4384108;-45.120503652039325
1739209797.4384177;-45.120503652039325
1739209797.4384243;-38.13080360867914
1739209797.438431;-45.120503652039325
1739209797.4384377;-45.120503652039325
1739209797.4384446;-45.120503652039325
1739209797.4384513;-45.120503652039325
1739209797.438458;-33.981070128970906
1739209797.4384646;-45.120503652039325
1739209797.4384713;-38.13080360867914
1739209797.4384782;-38.13080360867914
1739209797.438485;-38.13080360867914
1739209797.4384916;-45.120503652039325
1739209797.4384983;-45.120503652039325
1739209797.4385052;-45.120503652039325
1739209797.4385118;-45.120503652039325
1739209797.4385185;-38.13080360867914
1739209797.4385252;-35.57807855764607
1739209797.4385319;-38.13080360867914
1739209797.4385388;-45.120503652039325
1739209797.4385455;-45.120503652039325
1739209797.4385521;-45.120503652039325
1739209797.4385588;-45.120503652039325
1739209797.4385657;-45.120503652039325
1739209797.4385724;-38.13080360867914
1739209797.438579;-45.120503652039325
1739209797.4385858;-38.13080360867914
1739209797.4385924;-45.120503652039325
1739209797.4385993;-45.120503652039325
1739209797.438606;-38.13080360867914
1739209797.4386127;-35.57807855764607
