CAN Message; 0x1bb:000000d56cfeca7e
1739209615.0975945;-35.57807855764607
1739209615.0975986;-45.120503652039325
1739209615.0976024;-35.57807855764607
1739209615.0976064;-38.13080360867914
1739209615.0976102;-45.120503652039325
1739209615.097614;-38.13080360867914
1739209615.097618;-45.120503652039325
1739209615.097622;-45.120503652039325
1739209615.097626;-38.13080360867914
1739209615.0976298;-45.120503652039325
1739209615.0976336;-38.13080360867914
1739209615.0976377;-38.13080360867914
1739209615.0976415;-38.13080360867914
1739209615.0976453;-45.120503652039325
1739209615.0976493;-45.120503652039325
1739209615.0976532;-32.816014438256545
1739209615.0976572;-35.57807855764607
1739209615.097661;-45.120503652039325
1739209615.0976648;-45.120503652039325
1739209615.097669;-32.816014438256545
1739209615.0976727;-32.816014438256545
1739209615.0976768;-45.120503652039325
1739209615.0976806;-45.120503652039325
1739209615.0976844;-45.120503652039325
1739209615.0976884;-45.120503652039325
1739209615.0976923;-45.120503652039325
1739209615.0976963;-45.120503652039325
1739209615.0977;-45.120503652039325
1739209615.097704;-45.120503652039325
1739209615.097708;-45.120503652039325
1739209615.0977118;-45.120503652039325
1739209615.0977159;-38.13080360867914
1739209615.0977197;-38.13080360867914
1739209615.0977235;-38.13080360867914
1739209615.0977275;-45.120503652039325
1739209615.0977314;-28.21854285175415
1739209615.0977354;-29.438486411369333
1739209615.0977392;-45.120503652039325
1739209615.097743;-45.120503652039325
1739209615.097747;-45.120503652039325
1739209615.097751;-35.57807855764607
1739209615.097755;-38.13080360867914
1739209615.0977588;-38.13080360867914
1739209615.0977626;-38.13080360867914
1739209615.0977666;-38.13080360867914
1739209615.0977705;-38.13080360867914
1739209615.0977745;-45.120503652039325
1739209615.0977783;-45.120503652039325
1739209615.0977821;-45.120503652039325
1739209615.0977862;-38.13080360867914
1739209615.09779;-45.120503652039325
1739209615.097794;-32.816014438256545
1739209615.0977979;-29.438486411369333
1739209615.0978017;-45.120503652039325
1739209615.0978057;-45.120503652039325
1739209615.0978096;-38.13080360867914
1739209615.0978136;-38.13080360867914
1739209615.0978174;-45.120503652039325
1739209615.0978212;-45.120503652039325
1739209615.0978253;-45.120503652039325
1739209615.097829;-45.120503652039325
1739209615.0978332;-45.120503652039325
1739209615.097837;-45.120503652039325
1739209615.0978408;-35.57807855764607
1739209615.0978448;-32.816014438256545
1739209615.0978487;-45.120503652039325
1739209615.0978527;-45.120503652039325
1739209615.0978565;-45.120503652039325
1739209615.0978603;-45.120503652039325
1739209615.0978644;-45.120503652039325
1739209615.0978682;-38.13080360867914
1739209615.0978723;-45.120503652039325
1739209615.097876;-45.120503652039325
1739209615.09788;-38.13080360867914
1739209615.097884;-45.120503652039325
1739209615.0978878;-35.57807855764607
1739209615.0978918;-27.8777449560314
1739209615.0978956;-38.13080360867914
1739209615.0978994;-38.13080360867914
1739209615.0979035;-35.57807855764607
1739209615.0979073;-38.13080360867914
1739209615.0979114;-45.120503652039325
1739209615.0979152;-38.13080360867914
1739209615.097919;-45.120503652039325
1739209615.097923;-33.981070128970956
1739209615.0979269;-38.13080360867914
1739209615.097931;-45.120503652039325
1739209615.0979347;-38.13080360867914
1739209615.0979385;-38.13080360867914
1739209615.0979426;-38.13080360867914
1739209615.0979464;-38.13080360867914
1739209615.0979502;-38.13080360867914
1739209615.0979543;-38.13080360867914
1739209615.097958;-45.120503652039325
1739209615.0979621;-45.120503652039325
1739209615.097966;-45.120503652039325
1739209615.0979698;-45.120503652039325
1739209615.0979738;-38.13080360867914
1739209615.0979776;-38.13080360867914
1739209615.0979817;-38.13080360867914
1739209615.0979855;-35.57807855764607
1739209615.0979893;-38.13080360867914
1739209615.0979934;-38.13080360867914
1739209615.0979972;-35.57807855764607
1739209615.0980012;-35.57807855764607
1739209615.098005;-45.120503652039325
1739209615.0980089;-45.120503652039325
1739209615.098013;-45.120503652039325
1739209615.0980167;-45.120503652039325
1739209615.0980208;-45.120503652039325
1739209615.0980246;-45.120503652039325
1739209615.0980284;-45.120503652039325
1739209615.0980325;-45.120503652039325
1739209615.0980363;-38.13080360867914
1739209615.0980403;-45.120503652039325
1739209615.0980442;-38.13080360867914
1739209615.098048;-32.816014438256545
1739209615.098052;-45.120503652039325
1739209615.0980558;-38.13080360867914
1739209615.09806;-38.13080360867914
1739209615.0980637;-30.49652367304973
1739209615.0980675;-38.13080360867914
1739209615.0980716;-45.120503652039325
1739209615.0980754;-38.13080360867914
1739209615.0980794;-45.120503652039325
1739209615.0980833;-45.120503652039325
1739209615.098087;-38.13080360867914
1739209615.0980911;-45.120503652039325
1739209615.098095;-38.13080360867914
1739209615.098099;-33.981070128970906
1739209615.0981028;-45.120503652039325
1739209615.0981066;-45.120503652039325
1739209615.0981107;-38.13080360867914
1739209615.0981145;-45.120503652039325
1739209615.0981185;-45.120503652039325
1739209615.0981224;-38.13080360867914
1739209615.0981262;-38.13080360867914
1739209615.0981302;-38.13080360867914
1739209615.098134;-38.13080360867914
1739209615.098138;-35.57807855764607
1739209615.098142;-35.57807855764607
1739209615.0981457;-38.13080360867914
1739209615.0981498;-45.120503652039325
1739209615.0981536;-45.120503652039325
1739209615.0981576;-33.981070128970906
1739209615.0981615;-35.57807855764607
1739209615.0981653;-38.13080360867914
1739209615.0981693;-38.13080360867914
1739209615.0981731;-45.120503652039325
1739209615.0981772;-38.13080360867914
1739209615.098181;-38.13080360867914
1739209615.0981848;-45.120503652039325
1739209615.0981889;-38.13080360867914
1739209615.0981927;-45.120503652039325
1739209615.0981967;-38.13080360867914
1739209615.0982006;-38.13080360867914
1739209615.0982044;-38.13080360867914
1739209615.0982084;-28.992665084841942
1739209615.0982122;-45.120503652039325
1739209615.0982163;-38.13080360867914
1739209615.09822;-33.981070128970906
1739209615.098224;-33.981070128970906
1739209615.098228;-45.120503652039325
1739209615.0982318;-33.981070128970906
1739209615.0982358;-35.57807855764607
1739209615.0982397;-45.120503652039325
1739209615.0982435;-45.120503652039325
1739209615.0982475;-38.13080360867914
1739209615.0982513;-45.120503652039325
1739209615.0982552;-45.120503652039325
1739209615.0982592;-38.13080360867914
1739209615.098263;-35.57807855764607
1739209615.098267;-35.57807855764607
1739209615.098271;-38.13080360867914
1739209615.0982747;-45.120503652039325
1739209615.0982788;-35.57807855764607
1739209615.0982826;-38.13080360867914
1739209615.0982866;-38.13080360867914
1739209615.0982904;-45.120503652039325
1739209615.0982943;-38.13080360867914
1739209615.0982983;-38.13080360867914
1739209615.0983021;-38.13080360867914
1739209615.0983062;-45.120503652039325
1739209615.09831;-32.816014438256545
1739209615.0983138;-38.13080360867914
1739209615.0983179;-45.120503652039325
1739209615.0983217;-45.120503652039325
1739209615.0983257;-35.57807855764607
1739209615.0983295;-38.13080360867914
1739209615.0983334;-45.120503652039325
1739209615.0983374;-45.120503652039325
1739209615.0983412;-45.120503652039325
1739209615.0983453;-45.120503652039325
1739209615.098349;-38.13080360867914
1739209615.098353;-45.120503652039325
1739209615.098357;-38.13080360867914
1739209615.0983608;-45.120503652039325
1739209615.0983648;-32.816014438256545
1739209615.0983686;-35.57807855764607
1739209615.0983725;-38.13080360867914
1739209615.0983765;-45.120503652039325
1739209615.0983803;-38.13080360867914
1739209615.0983844;-45.120503652039325
1739209615.0983882;-45.120503652039325
1739209615.098392;-45.120503652039325
1739209615.098396;-38.13080360867914
1739209615.0983999;-45.120503652039325
1739209615.098404;-38.13080360867914
1739209615.0984077;-38.13080360867914
1739209615.0984116;-38.13080360867914
1739209615.0984156;-45.120503652039325
1739209615.0984194;-45.120503652039325
1739209615.0984235;-45.120503652039325
1739209615.0984273;-27.8777449560314
1739209615.098431;-31.141103565318893
1739209615.0984352;-45.120503652039325
1739209615.098439;-38.13080360867914
1739209615.098443;-32.816014438256545
1739209615.0984468;-32.816014438256545
1739209615.0984507;-45.120503652039325
1739209615.0984547;-35.57807855764607
1739209615.0984585;-38.13080360867914
1739209615.0984626;-45.120503652039325
1739209615.0984664;-35.57807855764607
1739209615.0984702;-45.120503652039325
1739209615.0984743;-45.120503652039325
1739209615.098478;-45.120503652039325
1739209615.0984821;-38.13080360867914
1739209615.098486;-38.13080360867914
1739209615.0984898;-29.438486411369333
1739209615.0984938;-28.21854285175415
1739209615.0984976;-45.120503652039325
1739209615.0985017;-45.120503652039325
1739209615.0985055;-35.57807855764607
1739209615.0985093;-35.57807855764607
1739209615.0985134;-45.120503652039325
1739209615.0985172;-45.120503652039325
1739209615.0985212;-45.120503652039325
1739209615.098525;-45.120503652039325
1739209615.0985289;-45.120503652039325
1739209615.098533;-45.120503652039325
1739209615.0985367;-45.120503652039325
1739209615.0985408;-38.13080360867914
1739209615.0985446;-38.13080360867914
1739209615.0985484;-45.120503652039325
1739209615.0985525;-35.57807855764607
1739209615.0985563;-29.438486411369333
1739209615.09856;-45.120503652039325
1739209615.0985641;-45.120503652039325
1739209615.098568;-35.57807855764607
1739209615.098572;-31.141103565318893
1739209615.0985758;-45.120503652039325
1739209615.0985796;-45.120503652039325
1739209615.0985837;-45.120503652039325
1739209615.0985875;-45.120503652039325
1739209615.0985916;-45.120503652039325
1739209615.0985954;-38.13080360867914
1739209615.0985992;-38.13080360867914
1739209615.0986032;-45.120503652039325
1739209615.098607;-38.13080360867914
1739209615.098611;-45.120503652039325
1739209615.098615;-38.13080360867914
1739209615.0986187;-35.57807855764607
1739209615.0986228;-38.13080360867914
1739209615.0986266;-45.120503652039325
1739209615.0986307;-38.13080360867914
1739209615.0986345;-35.57807855764607
1739209615.0986383;-45.120503652039325
1739209615.0986423;-45.120503652039325
1739209615.0986462;-32.816014438256545
1739209615.0986502;-29.438486411369333
1739209615.098654;-45.120503652039325
1739209615.0986578;-45.120503652039325
1739209615.098662;-33.981070128970906
1739209615.0986657;-32.816014438256545
1739209615.0986698;-45.120503652039325
1739209615.0986736;-45.120503652039325
1739209615.0986774;-45.120503652039325
1739209615.0986814;-38.13080360867914
1739209615.0986853;-38.13080360867914
1739209615.0986893;-45.120503652039325
1739209615.0986931;-45.120503652039325
1739209615.098697;-45.120503652039325
1739209615.098701;-38.13080360867914
1739209615.0987048;-45.120503652039325
1739209615.0987089;-38.13080360867914
1739209615.0987127;-27.267205301931607
1739209615.0987165;-38.13080360867914
1739209615.0987206;-45.120503652039325
1739209615.0987244;-38.13080360867914
1739209615.0987284;-32.816014438256545
1739209615.0987322;-38.13080360867914
1739209615.098736;-45.120503652039325
1739209615.09874;-38.13080360867914
1739209615.098744;-35.57807855764607
1739209615.098748;-38.13080360867914
1739209615.0987518;-45.120503652039325
1739209615.0987556;-38.13080360867914
1739209615.0987597;-33.981070128970906
1739209615.0987635;-38.13080360867914
1739209615.0987675;-45.120503652039325
1739209615.0987713;-38.13080360867914
1739209615.0987751;-38.13080360867914
1739209615.0987792;-38.13080360867914
1739209615.098783;-45.120503652039325
1739209615.098787;-33.981070128970906
1739209615.098791;-35.57807855764607
1739209615.0987947;-45.120503652039325
1739209615.0987988;-45.120503652039325
1739209615.0988026;-38.13080360867914
1739209615.0988066;-32.816014438256545
1739209615.0988104;-45.120503652039325
1739209615.0988142;-45.120503652039325
1739209615.0988183;-38.13080360867914
1739209615.098822;-32.816014438256545
1739209615.0988262;-45.120503652039325
1739209615.09883;-45.120503652039325
1739209615.0988338;-38.13080360867914
1739209615.0988379;-38.13080360867914
1739209615.0988417;-45.120503652039325
1739209615.0988457;-45.120503652039325
1739209615.0988495;-45.120503652039325
1739209615.0988533;-45.120503652039325
1739209615.0988574;-38.13080360867914
1739209615.0988612;-38.13080360867914
1739209615.098865;-45.120503652039325
1739209615.098869;-33.981070128970906
1739209615.098873;-38.13080360867914
1739209615.098877;-45.120503652039325
1739209615.0988808;-45.120503652039325
1739209615.0988846;-38.13080360867914
1739209615.0988886;-33.981070128970906
1739209615.0988925;-45.120503652039325
1739209615.0988965;-45.120503652039325
1739209615.0989003;-38.13080360867914
1739209615.0989041;-45.120503652039325
1739209615.0989082;-45.120503652039325
1739209615.098912;-45.120503652039325
1739209615.098916;-38.13080360867914
1739209615.0989199;-38.13080360867914
1739209615.0989237;-45.120503652039325
1739209615.0989277;-45.120503652039325
1739209615.0989316;-38.13080360867914
1739209615.0989356;-38.13080360867914
1739209615.0989394;-45.120503652039325
1739209615.0989432;-38.13080360867914
1739209615.0989473;-38.13080360867914
1739209615.098951;-33.981070128970906
1739209615.0989552;-38.13080360867914
1739209615.098959;-45.120503652039325
1739209615.0989628;-38.13080360867914
1739209615.0989668;-35.57807855764607
1739209615.0989707;-45.120503652039325
1739209615.0989747;-38.13080360867914
1739209615.0989785;-38.13080360867914
1739209615.0989823;-38.13080360867914
1739209615.0989864;-45.120503652039325
1739209615.0989902;-38.13080360867914
1739209615.0989943;-35.57807855764607
1739209615.098998;-38.13080360867914
1739209615.099002;-45.120503652039325
1739209615.099006;-38.13080360867914
1739209615.0990098;-38.13080360867914
1739209615.0990138;-45.120503652039325
1739209615.0990176;-45.120503652039325
1739209615.0990214;-38.13080360867914
1739209615.0990255;-35.57807855764607
1739209615.0990293;-35.57807855764607
1739209615.0990334;-45.120503652039325
1739209615.0990372;-38.13080360867914
1739209615.099041;-32.816014438256545
1739209615.099045;-35.57807855764607
1739209615.0990489;-38.13080360867914
1739209615.099053;-45.120503652039325
1739209615.0990567;-38.13080360867914
1739209615.0990605;-38.13080360867914
1739209615.0990646;-45.120503652039325
1739209615.0990684;-45.120503652039325
1739209615.0990725;-45.120503652039325
1739209615.0990763;-45.120503652039325
1739209615.09908;-45.120503652039325
1739209615.0990841;-45.120503652039325
1739209615.099088;-45.120503652039325
1739209615.099092;-45.120503652039325
1739209615.0990958;-45.120503652039325
1739209615.0990996;-38.13080360867914
1739209615.0991037;-45.120503652039325
1739209615.0991075;-38.13080360867914
1739209615.0991116;-45.120503652039325
1739209615.0991154;-45.120503652039325
1739209615.0991192;-45.120503652039325
1739209615.0991232;-25.62660358559016
1739209615.099127;-32.816014438256545
1739209615.099131;-45.120503652039325
1739209615.099135;-38.13080360867914
1739209615.0991387;-33.981070128970906
1739209615.0991428;-38.13080360867914
1739209615.0991466;-45.120503652039325
1739209615.0991507;-38.13080360867914
1739209615.0991545;-45.120503652039325
1739209615.0991583;-45.120503652039325
1739209615.0991623;-38.13080360867914
1739209615.0991662;-45.120503652039325
1739209615.09917;-45.120503652039325
1739209615.099174;-45.120503652039325
1739209615.0991778;-45.120503652039325
1739209615.099182;-45.120503652039325
1739209615.0991857;-38.13080360867914
1739209615.0991895;-38.13080360867914
1739209615.0991936;-38.13080360867914
1739209615.0991974;-45.120503652039325
1739209615.0992014;-45.120503652039325
1739209615.0992053;-38.13080360867914
1739209615.099209;-38.13080360867914
1739209615.0992131;-45.120503652039325
1739209615.099217;-29.438486411369333
1739209615.099221;-29.438486411369333
1739209615.0992248;-45.120503652039325
1739209615.0992286;-38.13080360867914
1739209615.0992327;-32.816014438256545
1739209615.0992365;-35.57807855764607
1739209615.0992405;-45.120503652039325
1739209615.0992444;-45.120503652039325
1739209615.0992482;-45.120503652039325
1739209615.0992522;-45.120503652039325
1739209615.099256;-45.120503652039325
1739209615.09926;-45.120503652039325
1739209615.099264;-45.120503652039325
1739209615.0992677;-33.981070128970906
1739209615.0992718;-38.13080360867914
1739209615.0992756;-45.120503652039325
1739209615.0992796;-32.816014438256545
1739209615.0992835;-31.141103565318893
1739209615.0992873;-45.120503652039325
1739209615.0992913;-45.120503652039325
1739209615.0992951;-45.120503652039325
1739209615.0992992;-38.13080360867914
1739209615.099303;-38.13080360867914
1739209615.0993068;-45.120503652039325
1739209615.0993109;-38.13080360867914
1739209615.0993147;-35.57807855764607
1739209615.0993187;-45.120503652039325
1739209615.0993226;-45.120503652039325
1739209615.0993264;-38.13080360867914
1739209615.0993304;-38.13080360867914
1739209615.0993342;-45.120503652039325
1739209615.0993383;-45.120503652039325
1739209615.099342;-45.120503652039325
1739209615.099346;-45.120503652039325
1739209615.09935;-45.120503652039325
1739209615.0993538;-45.120503652039325
1739209615.0993578;-45.120503652039325
1739209615.0993617;-45.120503652039325
1739209615.0993655;-38.13080360867914
1739209615.0993695;-38.13080360867914
1739209615.0993733;-45.120503652039325
1739209615.0993774;-33.981070128970906
1739209615.0993812;-45.120503652039325
1739209615.099385;-45.120503652039325
1739209615.099389;-35.57807855764607
1739209615.099393;-38.13080360867914
1739209615.099397;-45.120503652039325
1739209615.0994008;-45.120503652039325
1739209615.0994046;-45.120503652039325
1739209615.0994086;-45.120503652039325
1739209615.0994124;-33.981070128970906
1739209615.0994165;-45.120503652039325
1739209615.0994203;-45.120503652039325
1739209615.0994241;-38.13080360867914
1739209615.0994282;-38.13080360867914
1739209615.099432;-45.120503652039325
1739209615.099436;-35.57807855764607
1739209615.0994399;-32.816014438256545
1739209615.0994437;-45.120503652039325
1739209615.0994477;-38.13080360867914
1739209615.0994515;-33.981070128970906
1739209615.0994556;-45.120503652039325
1739209615.0994594;-45.120503652039325
1739209615.0994632;-38.13080360867914
1739209615.0994673;-38.13080360867914
1739209615.099471;-38.13080360867914
1739209615.099475;-45.120503652039325
1739209615.099479;-45.120503652039325
1739209615.0994828;-38.13080360867914
1739209615.0994868;-38.13080360867914
1739209615.0994906;-38.13080360867914
1739209615.0994945;-38.13080360867914
1739209615.0994985;-45.120503652039325
1739209615.0995023;-38.13080360867914
1739209615.0995064;-38.13080360867914
1739209615.0995102;-45.120503652039325
1739209615.099514;-45.120503652039325
1739209615.099518;-45.120503652039325
1739209615.0995219;-38.13080360867914
1739209615.099526;-38.13080360867914
1739209615.0995297;-45.120503652039325
1739209615.0995336;-38.13080360867914
1739209615.0995376;-38.13080360867914
1739209615.0995414;-45.120503652039325
1739209615.0995455;-38.13080360867914
1739209615.0995493;-35.57807855764607
1739209615.099553;-38.13080360867914
1739209615.0995572;-45.120503652039325
1739209615.099561;-33.981070128970906
1739209615.099565;-38.13080360867914
1739209615.0995688;-33.981070128970906
1739209615.0995727;-45.120503652039325
1739209615.0995767;-35.57807855764607
1739209615.0995805;-38.13080360867914
1739209615.0995846;-38.13080360867914
1739209615.0995884;-38.13080360867914
1739209615.0995922;-45.120503652039325
1739209615.0995963;-35.57807855764607
1739209615.0996;-38.13080360867914
1739209615.0996041;-45.120503652039325
1739209615.099608;-45.120503652039325
1739209615.0996118;-45.120503652039325
1739209615.0996158;-38.13080360867914
1739209615.0996196;-45.120503652039325
1739209615.0996237;-38.13080360867914
1739209615.0996275;-38.13080360867914
1739209615.0996313;-45.120503652039325
1739209615.0996354;-45.120503652039325
1739209615.0996392;-38.13080360867914
1739209615.0996432;-35.57807855764607
1739209615.099647;-38.13080360867914
1739209615.0996509;-45.120503652039325
1739209615.099655;-45.120503652039325
1739209615.0996587;-38.13080360867914
1739209615.0996628;-45.120503652039325
1739209615.0996666;-35.57807855764607
1739209615.0996704;-38.13080360867914
1739209615.0996745;-38.13080360867914
1739209615.0996783;-38.13080360867914
1739209615.0996823;-45.120503652039325
1739209615.0996861;-45.120503652039325
1739209615.09969;-38.13080360867914
1739209615.099694;-28.992665084841942
1739209615.0996978;-38.13080360867914
1739209615.099702;-35.57807855764607
1739209615.0997057;-45.120503652039325
1739209615.0997095;-45.120503652039325
1739209615.0997136;-45.120503652039325
1739209615.0997174;-33.981070128970906
1739209615.0997214;-38.13080360867914
1739209615.0997252;-32.81601443825658
1739209615.099729;-45.120503652039325
1739209615.099733;-45.120503652039325
1739209615.099737;-38.13080360867914
1739209615.099741;-45.120503652039325
1739209615.0997448;-45.120503652039325
1739209615.0997486;-35.57807855764607
1739209615.0997527;-32.816014438256545
1739209615.0997565;-28.992665084841942
1739209615.0997605;-35.57807855764607
1739209615.0997643;-38.13080360867914
1739209615.0997682;-38.13080360867914
1739209615.0997722;-38.13080360867914
1739209615.099776;-45.120503652039325
1739209615.09978;-45.120503652039325
1739209615.099784;-33.981070128970906
1739209615.0997877;-32.81601443825658
1739209615.0997918;-45.120503652039325
1739209615.0997956;-38.13080360867914
1739209615.0997994;-38.13080360867914
1739209615.0998034;-45.120503652039325
1739209615.0998073;-38.13080360867914
1739209615.0998113;-38.13080360867914
1739209615.0998151;-45.120503652039325
1739209615.099819;-33.981070128970906
1739209615.099823;-38.13080360867914
1739209615.0998268;-45.120503652039325
1739209615.0998309;-45.120503652039325
1739209615.0998347;-38.13080360867914
1739209615.0998385;-38.13080360867914
1739209615.0998425;-45.120503652039325
1739209615.0998464;-45.120503652039325
1739209615.0998504;-28.58837851428586
1739209615.0998542;-30.49652367304973
1739209615.099858;-45.120503652039325
1739209615.099862;-45.120503652039325
1739209615.099866;-30.49652367304973
1739209615.09987;-35.57807855764607
1739209615.0998738;-45.120503652039325
1739209615.0998776;-45.120503652039325
1739209615.0998816;-38.13080360867914
1739209615.0998855;-45.120503652039325
1739209615.0998895;-45.120503652039325
1739209615.0998933;-45.120503652039325
1739209615.0998971;-45.120503652039325
1739209615.0999012;-38.13080360867914
1739209615.099905;-45.120503652039325
1739209615.099909;-38.13080360867914
1739209615.099913;-29.438486411369333
1739209615.0999167;-32.816014438256545
1739209615.0999207;-45.120503652039325
1739209615.0999246;-45.120503652039325
1739209615.0999286;-45.120503652039325
1739209615.0999324;-45.120503652039325
1739209615.0999362;-38.13080360867914
1739209615.0999403;-38.13080360867914
1739209615.099944;-45.120503652039325
1739209615.0999482;-45.120503652039325
1739209615.099952;-35.57807855764607
1739209615.0999558;-38.13080360867914
1739209615.0999599;-35.57807855764607
1739209615.0999637;-35.57807855764607
1739209615.0999677;-38.13080360867914
1739209615.0999715;-35.57807855764607
1739209615.0999753;-45.120503652039325
1739209615.0999794;-38.13080360867914
1739209615.0999832;-38.13080360867914
1739209615.0999873;-45.120503652039325
1739209615.099991;-45.120503652039325
1739209615.099995;-45.120503652039325
1739209615.099999;-38.13080360867914
1739209615.1000028;-38.13080360867914
1739209615.1000068;-32.816014438256545
1739209615.1000106;-38.13080360867914
1739209615.1000144;-38.13080360867914
1739209615.1000185;-38.13080360867914
1739209615.1000223;-45.120503652039325
1739209615.1000264;-45.120503652039325
1739209615.1000302;-38.13080360867914
1739209615.100034;-32.816014438256545
1739209615.100038;-45.120503652039325
1739209615.1000419;-45.120503652039325
1739209615.100046;-35.57807855764607
1739209615.1000497;-35.57807855764607
1739209615.1000535;-45.120503652039325
1739209615.1000576;-45.120503652039325
1739209615.1000614;-45.120503652039325
1739209615.1000655;-38.13080360867914
1739209615.1000693;-45.120503652039325
1739209615.100073;-38.13080360867914
1739209615.1000772;-33.981070128970906
1739209615.100081;-38.13080360867914
1739209615.100085;-38.13080360867914
1739209615.1000888;-45.120503652039325
1739209615.1000926;-35.57807855764607
1739209615.1000967;-38.13080360867914
1739209615.1001005;-38.13080360867914
1739209615.1001043;-38.13080360867914
1739209615.1001084;-38.13080360867914
1739209615.1001122;-38.13080360867914
1739209615.1001163;-38.13080360867914
1739209615.10012;-33.981070128970906
1739209615.100124;-38.13080360867914
1739209615.100128;-38.13080360867914
1739209615.1001318;-45.120503652039325
1739209615.1001358;-33.981070128970906
1739209615.1001396;-38.13080360867914
1739209615.1001434;-35.57807855764607
1739209615.1001475;-38.13080360867914
1739209615.1001513;-45.120503652039325
1739209615.1001554;-35.57807855764607
1739209615.1001592;-38.13080360867914
1739209615.100163;-45.120503652039325
1739209615.100167;-38.13080360867914
1739209615.1001709;-38.13080360867914
1739209615.100175;-38.13080360867914
1739209615.1001787;-38.13080360867914
1739209615.1001825;-38.13080360867914
1739209615.1001866;-38.13080360867914
1739209615.1001904;-45.120503652039325
1739209615.1001945;-45.120503652039325
1739209615.1001983;-45.120503652039325
1739209615.100202;-35.57807855764607
1739209615.1002061;-38.13080360867914
1739209615.10021;-45.120503652039325
1739209615.100214;-45.120503652039325
1739209615.1002178;-35.57807855764607
1739209615.1002216;-35.57807855764607
1739209615.1002257;-38.13080360867914
1739209615.1002295;-38.13080360867914
1739209615.1002336;-31.141103565318915
1739209615.1002374;-38.13080360867914
1739209615.1002412;-35.57807855764607
1739209615.1002452;-33.981070128970906
1739209615.100249;-33.981070128970906
1739209615.100253;-33.981070128970906
1739209615.100257;-38.13080360867914
1739209615.1002607;-45.120503652039325
1739209615.1002648;-35.57807855764607
1739209615.1002686;-31.141103565318893
1739209615.1002727;-45.120503652039325
1739209615.1002765;-38.13080360867914
1739209615.1002803;-35.57807855764607
1739209615.1002843;-45.120503652039325
1739209615.1002882;-45.120503652039325
1739209615.1002922;-45.120503652039325
1739209615.100296;-45.120503652039325
1739209615.1002998;-45.120503652039325
1739209615.100304;-45.120503652039325
1739209615.1003077;-45.120503652039325
1739209615.1003118;-38.13080360867914
1739209615.1003156;-38.13080360867914
1739209615.1003194;-38.13080360867914
1739209615.1003234;-38.13080360867914
1739209615.1003273;-38.13080360867914
1739209615.1003313;-33.981070128970906
1739209615.1003351;-45.120503652039325
1739209615.100339;-45.120503652039325
1739209615.100343;-38.13080360867914
1739209615.1003468;-45.120503652039325
1739209615.1003509;-45.120503652039325
1739209615.1003547;-38.13080360867914
1739209615.1003585;-38.13080360867914
1739209615.1003625;-35.57807855764607
1739209615.1003664;-45.120503652039325
1739209615.1003704;-38.13080360867914
1739209615.1003742;-45.120503652039325
1739209615.100378;-38.13080360867914
1739209615.100382;-45.120503652039325
1739209615.100386;-38.13080360867914
1739209615.10039;-31.141103565318915
1739209615.1003938;-38.13080360867914
1739209615.1003976;-45.120503652039325
1739209615.1004016;-38.13080360867914
1739209615.1004055;-38.13080360867914
1739209615.1004093;-45.120503652039325
1739209615.1004133;-45.120503652039325
1739209615.1004171;-38.13080360867914
1739209615.1004212;-31.14110356531892
1739209615.100425;-38.13080360867914
1739209615.1004288;-45.120503652039325
1739209615.1004329;-38.13080360867914
1739209615.1004367;-38.13080360867914
1739209615.1004407;-45.120503652039325
1739209615.1004446;-45.120503652039325
1739209615.1004484;-38.13080360867914
1739209615.1004524;-27.267205301931607
1739209615.1004562;-35.57807855764607
1739209615.1004603;-45.120503652039325
1739209615.100464;-38.13080360867914
1739209615.100468;-35.57807855764607
1739209615.100472;-45.120503652039325
1739209615.1004758;-45.120503652039325
1739209615.1004798;-45.120503652039325
1739209615.1004837;-45.120503652039325
1739209615.1004875;-45.120503652039325
1739209615.1004915;-38.13080360867914
1739209615.1004953;-35.57807855764607
1739209615.1004994;-38.13080360867914
1739209615.1005032;-45.120503652039325
1739209615.100507;-45.120503652039325
1739209615.100511;-45.120503652039325
1739209615.100515;-33.981070128970906
1739209615.100519;-45.120503652039325
1739209615.1005228;-45.120503652039325
1739209615.1005266;-38.13080360867914
1739209615.1005306;-38.13080360867914
1739209615.1005344;-45.120503652039325
1739209615.1005385;-45.120503652039325
1739209615.1005423;-45.120503652039325
1739209615.1005461;-38.13080360867914
1739209615.1005502;-45.120503652039325
1739209615.100554;-45.120503652039325
1739209615.100558;-38.13080360867914
1739209615.1005619;-38.13080360867914
1739209615.1005657;-45.120503652039325
1739209615.1005697;-38.13080360867914
1739209615.1005735;-35.57807855764607
1739209615.1005776;-38.13080360867914
1739209615.1005814;-45.120503652039325
1739209615.1005852;-45.120503652039325
1739209615.1005893;-38.13080360867914
1739209615.100593;-38.13080360867914
1739209615.1005971;-45.120503652039325
1739209615.100601;-45.120503652039325
1739209615.1006048;-38.13080360867914
1739209615.1006088;-30.49652367304973
1739209615.1006126;-32.816014438256545
1739209615.1006167;-45.120503652039325
1739209615.1006205;-45.120503652039325
1739209615.1006243;-38.13080360867914
1739209615.1006284;-45.120503652039325
1739209615.1006322;-45.120503652039325
1739209615.1006362;-38.13080360867914
1739209615.10064;-38.13080360867914
1739209615.1006439;-45.120503652039325
1739209615.100648;-33.981070128970906
1739209615.1006517;-45.120503652039325
1739209615.1006558;-38.13080360867914
1739209615.1006596;-45.120503652039325
1739209615.1006634;-38.13080360867914
1739209615.1006675;-38.13080360867914
