CAN Message; 0x1a7:0000cb3767bd91ea
Timestamp;Amplitude
1739209826.6506367;-38.13080360867914
1739209826.6506395;-38.13080360867914
1739209826.6506424;-38.13080360867914
1739209826.6506453;-38.13080360867914
1739209826.6506484;-31.141103565318915
1739209826.6506512;-38.13080360867914
1739209826.650654;-45.120503652039325
1739209826.650657;-45.120503652039325
1739209826.65066;-45.120503652039325
1739209826.650663;-45.120503652039325
1739209826.6506658;-35.57807855764607
1739209826.6506686;-35.57807855764607
1739209826.6506715;-33.981070128970906
1739209826.6506746;-45.120503652039325
1739209826.6506774;-45.120503652039325
1739209826.6506803;-38.13080360867914
1739209826.6506832;-45.120503652039325
1739209826.650686;-38.13080360867914
1739209826.6506891;-33.981070128970906
1739209826.650692;-38.13080360867914
1739209826.6506948;-32.81601443825658
1739209826.6506977;-45.120503652039325
1739209826.6507008;-38.13080360867914
1739209826.6507037;-38.13080360867914
1739209826.6507065;-38.13080360867914
1739209826.6507094;-45.120503652039325
1739209826.6507123;-45.120503652039325
1739209826.6507154;-38.13080360867914
1739209826.6507182;-28.58837851428586
1739209826.650721;-38.13080360867914
1739209826.650724;-38.13080360867914
1739209826.650727;-38.13080360867914
1739209826.65073;-45.120503652039325
1739209826.6507328;-45.120503652039325
1739209826.6507356;-45.120503652039325
1739209826.6507385;-45.120503652039325
1739209826.6507416;-45.120503652039325
1739209826.6507444;-45.120503652039325
1739209826.6507473;-45.120503652039325
1739209826.6507502;-45.120503652039325
1739209826.650753;-38.13080360867914
1739209826.6507561;-45.120503652039325
1739209826.650759;-45.120503652039325
1739209826.6507618;-45.120503652039325
1739209826.6507647;-38.13080360867914
1739209826.6507678;-35.57807855764607
1739209826.6507707;-45.120503652039325
1739209826.6507735;-45.120503652039325
1739209826.6507764;-38.13080360867914
1739209826.6507792;-45.120503652039325
1739209826.6507823;-45.120503652039325
1739209826.6507852;-45.120503652039325
1739209826.650788;-33.981070128970906
1739209826.650791;-35.57807855764607
1739209826.650794;-38.13080360867914
1739209826.650797;-38.13080360867914
1739209826.6507998;-33.981070128970906
1739209826.6508026;-38.13080360867914
1739209826.6508055;-45.120503652039325
1739209826.6508086;-38.13080360867914
1739209826.6508114;-45.120503652039325
1739209826.6508143;-38.13080360867914
1739209826.6508172;-45.120503652039325
1739209826.65082;-45.120503652039325
1739209826.650823;-35.57807855764607
1739209826.650826;-35.57807855764607
1739209826.6508288;-38.13080360867914
1739209826.6508317;-45.120503652039325
1739209826.6508348;-38.13080360867914
1739209826.6508377;-38.13080360867914
1739209826.6508405;-38.13080360867914
1739209826.6508434;-45.120503652039325
1739209826.6508462;-45.120503652039325
1739209826.6508493;-45.120503652039325
1739209826.6508522;-45.120503652039325
1739209826.650855;-38.13080360867914
1739209826.650858;-45.120503652039325
1739209826.6508608;-45.120503652039325
1739209826.650864;-45.120503652039325
1739209826.6508667;-38.13080360867914
1739209826.6508696;-35.57807855764607
1739209826.6508725;-38.13080360867914
1739209826.6508756;-45.120503652039325
1739209826.6508784;-38.13080360867914
1739209826.6508813;-38.13080360867914
1739209826.6508842;-31.141103565318915
1739209826.650887;-38.13080360867914
1739209826.65089;-45.120503652039325
1739209826.650893;-45.120503652039325
1739209826.6508958;-33.981070128970906
1739209826.6508987;-38.13080360867914
1739209826.6509018;-45.120503652039325
1739209826.6509047;-38.13080360867914
1739209826.6509075;-45.120503652039325
1739209826.6509104;-45.120503652039325
1739209826.6509132;-45.120503652039325
1739209826.6509163;-45.120503652039325
1739209826.6509192;-45.120503652039325
1739209826.650922;-45.120503652039325
1739209826.650925;-45.120503652039325
1739209826.6509278;-38.13080360867914
1739209826.650931;-45.120503652039325
1739209826.6509337;-38.13080360867914
1739209826.6509366;-35.57807855764607
1739209826.6509395;-38.13080360867914
1739209826.6509426;-35.57807855764607
1739209826.6509454;-45.120503652039325
1739209826.6509483;-38.13080360867914
1739209826.6509511;-38.13080360867914
1739209826.650954;-28.992665084841942
1739209826.650957;-35.57807855764607
1739209826.65096;-38.13080360867914
1739209826.6509628;-45.120503652039325
1739209826.6509657;-45.120503652039325
1739209826.6509688;-38.13080360867914
1739209826.6509717;-45.120503652039325
1739209826.6509745;-45.120503652039325
1739209826.6509774;-33.981070128970956
1739209826.6509802;-33.981070128970906
1739209826.6509833;-32.816014438256545
1739209826.6509862;-38.13080360867914
1739209826.650989;-38.13080360867914
1739209826.650992;-45.120503652039325
1739209826.6509948;-45.120503652039325
1739209826.6509979;-45.120503652039325
1739209826.6510007;-33.981070128970906
1739209826.6510036;-38.13080360867914
1739209826.6510065;-45.120503652039325
1739209826.6510096;-35.57807855764607
1739209826.6510124;-45.120503652039325
1739209826.6510153;-38.13080360867914
1739209826.6510181;-38.13080360867914
1739209826.651021;-38.13080360867914
1739209826.651024;-33.981070128970906
1739209826.651027;-45.120503652039325
1739209826.6510298;-45.120503652039325
1739209826.6510327;-38.13080360867914
1739209826.6510358;-38.13080360867914
1739209826.6510386;-38.13080360867914
1739209826.6510415;-45.120503652039325
1739209826.6510444;-38.13080360867914
1739209826.6510472;-38.13080360867914
1739209826.6510503;-38.13080360867914
1739209826.6510532;-45.120503652039325
1739209826.651056;-38.13080360867914
1739209826.651059;-38.13080360867914
1739209826.6510618;-38.13080360867914
1739209826.6510649;-45.120503652039325
1739209826.6510677;-45.120503652039325
1739209826.6510706;-33.981070128970906
1739209826.6510735;-31.141103565318915
1739209826.6510766;-38.13080360867914
1739209826.6510794;-45.120503652039325
1739209826.6510823;-38.13080360867914
1739209826.6510851;-35.57807855764607
1739209826.651088;-38.13080360867914
1739209826.651091;-38.13080360867914
1739209826.651094;-33.981070128970906
1739209826.6510968;-31.141103565318915
1739209826.6510997;-45.120503652039325
1739209826.6511025;-45.120503652039325
1739209826.6511056;-45.120503652039325
1739209826.6511085;-45.120503652039325
1739209826.6511114;-38.13080360867914
1739209826.6511142;-45.120503652039325
1739209826.6511173;-31.141103565318915
1739209826.6511202;-31.141103565318915
1739209826.651123;-45.120503652039325
1739209826.651126;-45.120503652039325
1739209826.6511288;-38.13080360867914
1739209826.6511319;-38.13080360867914
1739209826.6511347;-45.120503652039325
1739209826.6511376;-33.981070128970906
1739209826.6511405;-45.120503652039325
1739209826.6511436;-45.120503652039325
1739209826.6511464;-38.13080360867914
1739209826.6511493;-45.120503652039325
1739209826.6511521;-38.13080360867914
1739209826.651155;-35.57807855764607
1739209826.651158;-35.57807855764607
1739209826.651161;-45.120503652039325
1739209826.6511638;-45.120503652039325
1739209826.6511667;-33.981070128970906
1739209826.6511695;-35.57807855764607
1739209826.6511726;-38.13080360867914
1739209826.6511755;-45.120503652039325
1739209826.6511784;-38.13080360867914
1739209826.6511812;-32.816014438256545
1739209826.6511843;-45.120503652039325
1739209826.6511872;-45.120503652039325
1739209826.65119;-38.13080360867914
1739209826.651193;-35.57807855764607
1739209826.6511958;-38.13080360867914
1739209826.6511989;-45.120503652039325
1739209826.6512017;-38.13080360867914
1739209826.6512046;-38.13080360867914
1739209826.6512074;-38.13080360867914
1739209826.6512105;-45.120503652039325
1739209826.6512134;-33.981070128970906
1739209826.6512163;-35.57807855764607
1739209826.6512191;-45.120503652039325
1739209826.651222;-45.120503652039325
1739209826.651225;-45.120503652039325
1739209826.651228;-45.120503652039325
1739209826.6512308;-33.981070128970906
1739209826.6512337;-45.120503652039325
1739209826.6512365;-33.981070128970906
1739209826.6512396;-38.13080360867914
1739209826.6512425;-38.13080360867914
1739209826.6512454;-33.981070128970906
1739209826.6512482;-38.13080360867914
1739209826.6512513;-45.120503652039325
1739209826.6512542;-35.57807855764607
1739209826.651257;-32.816014438256545
1739209826.65126;-45.120503652039325
1739209826.6512628;-38.13080360867914
1739209826.6512659;-33.981070128970906
1739209826.6512687;-38.13080360867914
1739209826.6512716;-45.120503652039325
1739209826.6512744;-45.120503652039325
1739209826.6512775;-33.981070128970906
1739209826.6512804;-38.13080360867914
1739209826.6512833;-45.120503652039325
1739209826.6512861;-38.13080360867914
1739209826.651289;-38.13080360867914
1739209826.651292;-33.981070128970906
1739209826.651295;-38.13080360867914
1739209826.6512978;-45.120503652039325
1739209826.6513007;-38.13080360867914
1739209826.6513035;-45.120503652039325
1739209826.6513066;-35.57807855764607
1739209826.6513095;-29.438486411369333
1739209826.6513124;-45.120503652039325
1739209826.6513152;-45.120503652039325
1739209826.6513183;-45.120503652039325
1739209826.6513212;-32.816014438256545
1739209826.651324;-45.120503652039325
1739209826.651327;-45.120503652039325
1739209826.6513298;-45.120503652039325
1739209826.6513329;-38.13080360867914
1739209826.6513357;-38.13080360867914
1739209826.6513386;-45.120503652039325
1739209826.6513414;-38.13080360867914
1739209826.6513443;-45.120503652039325
1739209826.6513474;-45.120503652039325
1739209826.6513503;-45.120503652039325
1739209826.6513531;-33.981070128970906
1739209826.651356;-45.120503652039325
1739209826.651359;-45.120503652039325
1739209826.651362;-45.120503652039325
1739209826.6513648;-45.120503652039325
1739209826.6513677;-45.120503652039325
1739209826.6513705;-45.120503652039325
1739209826.6513736;-45.120503652039325
1739209826.6513765;-31.141103565318893
1739209826.6513793;-28.21854285175415
1739209826.6513822;-45.120503652039325
1739209826.6513853;-35.57807855764607
1739209826.6513882;-38.13080360867914
1739209826.651391;-32.816014438256545
1739209826.651394;-45.120503652039325
1739209826.6513968;-45.120503652039325
1739209826.6513999;-45.120503652039325
1739209826.6514027;-33.981070128970956
1739209826.6514056;-38.13080360867914
1739209826.6514084;-31.141103565318915
1739209826.6514113;-38.13080360867914
1739209826.6514144;-45.120503652039325
1739209826.6514173;-45.120503652039325
1739209826.65142;-33.981070128970906
1739209826.651423;-35.57807855764607
1739209826.651426;-35.57807855764607
1739209826.651429;-45.120503652039325
1739209826.6514318;-35.57807855764607
1739209826.6514347;-38.13080360867914
1739209826.6514375;-45.120503652039325
1739209826.6514406;-38.13080360867914
1739209826.6514435;-45.120503652039325
1739209826.6514463;-38.13080360867914
1739209826.6514492;-31.141103565318893
1739209826.6514523;-38.13080360867914
1739209826.6514552;-38.13080360867914
1739209826.651458;-38.13080360867914
1739209826.651461;-38.13080360867914
1739209826.6514637;-38.13080360867914
1739209826.6514668;-38.13080360867914
1739209826.6514697;-45.120503652039325
1739209826.6514726;-33.981070128970956
1739209826.6514754;-45.120503652039325
1739209826.6514783;-45.120503652039325
1739209826.6514814;-38.13080360867914
1739209826.6514843;-45.120503652039325
1739209826.651487;-38.13080360867914
1739209826.65149;-45.120503652039325
1739209826.651493;-38.13080360867914
1739209826.651496;-26.991370085610722
1739209826.6514988;-38.13080360867914
1739209826.6515017;-45.120503652039325
1739209826.6515045;-38.13080360867914
1739209826.6515076;-32.816014438256545
1739209826.6515105;-38.13080360867914
1739209826.6515133;-45.120503652039325
1739209826.6515162;-38.13080360867914
1739209826.651519;-38.13080360867914
1739209826.6515222;-38.13080360867914
1739209826.651525;-45.120503652039325
1739209826.651528;-38.13080360867914
1739209826.6515307;-38.13080360867914
1739209826.6515338;-38.13080360867914
1739209826.6515367;-45.120503652039325
1739209826.6515396;-38.13080360867914
1739209826.6515424;-38.13080360867914
1739209826.6515453;-38.13080360867914
1739209826.6515484;-45.120503652039325
1739209826.6515512;-12.712515940865977
1739209826.651554;-25.826314394896357
1739209826.651557;-38.13080360867914
1739209826.65156;-35.57807855764607
1739209826.651563;-45.120503652039325
1739209826.6515658;-33.981070128970906
1739209826.6515687;-38.13080360867914
1739209826.6515715;-45.120503652039325
1739209826.6515746;-38.13080360867914
1739209826.6515775;-33.981070128970906
1739209826.6515803;-35.57807855764607
1739209826.6515832;-38.13080360867914
1739209826.651586;-45.120503652039325
1739209826.6515892;-38.13080360867914
1739209826.651592;-45.120503652039325
1739209826.6515949;-45.120503652039325
1739209826.6515977;-38.13080360867914
1739209826.6516008;-45.120503652039325
1739209826.6516037;-33.981070128970906
1739209826.6516066;-38.13080360867914
1739209826.6516094;-45.120503652039325
1739209826.6516123;-33.981070128970906
1739209826.6516154;-38.13080360867914
1739209826.6516182;-32.816014438256545
1739209826.651621;-18.521341651340787
1739209826.651624;-30.49652367304973
1739209826.651627;-33.981070128970956
1739209826.65163;-27.8777449560314
1739209826.6516328;-24.74623867263306
1739209826.6516356;-8.932703406977147
1739209826.6516385;-27.267205301931607
1739209826.6516416;-38.13080360867914
1739209826.6516445;-45.120503652039325
1739209826.6516473;-35.57807855764607
1739209826.6516502;-33.981070128970906
1739209826.651653;-45.120503652039325
1739209826.6516562;-38.13080360867914
1739209826.651659;-33.981070128970906
1739209826.6516619;-45.120503652039325
1739209826.6516647;-45.120503652039325
1739209826.6516678;-38.13080360867914
1739209826.6516707;-33.981070128970906
1739209826.6516736;-33.981070128970906
1739209826.6516764;-38.13080360867914
1739209826.6516793;-38.13080360867914
1739209826.6516824;-38.13080360867914
1739209826.6516852;-26.991370085610754
1739209826.651688;-45.120503652039325
1739209826.651691;-45.120503652039325
1739209826.651694;-45.120503652039325
1739209826.651697;-38.13080360867914
1739209826.6516998;-35.57807855764607
1739209826.6517026;-35.57807855764607
1739209826.6517055;-28.218542851754187
1739209826.6517086;-31.141103565318893
1739209826.6517115;-33.981070128970906
1739209826.6517143;-28.58837851428586
1739209826.6517172;-19.00327057196587
1739209826.65172;-13.379905574789035
1739209826.6517231;-31.141103565318915
1739209826.651726;-38.13080360867914
1739209826.6517289;-33.981070128970906
1739209826.6517317;-24.589719217205094
1739209826.6517348;-45.120503652039325
1739209826.6517377;-38.13080360867914
1739209826.6517406;-38.13080360867914
1739209826.6517434;-35.57807855764607
1739209826.6517463;-45.120503652039325
1739209826.6517494;-38.13080360867914
1739209826.6517522;-38.13080360867914
1739209826.651755;-31.141103565318915
1739209826.651758;-38.13080360867914
1739209826.6517608;-45.120503652039325
1739209826.651764;-38.13080360867914
1739209826.6517668;-45.120503652039325
1739209826.6517696;-45.120503652039325
1739209826.6517725;-38.13080360867914
1739209826.6517756;-17.661951700302005
1739209826.6517785;-38.13080360867914
1739209826.6517813;-45.120503652039325
1739209826.6517842;-33.981070128970906
1739209826.651787;-35.57807855764607
1739209826.6517901;-38.13080360867914
1739209826.651793;-45.120503652039325
1739209826.6517959;-45.120503652039325
1739209826.6517987;-38.13080360867914
1739209826.6518018;-32.816014438256545
1739209826.6518047;-32.816014438256545
1739209826.6518075;-38.13080360867914
1739209826.6518104;-35.57807855764607
1739209826.6518133;-26.991370085610722
1739209826.6518164;-33.981070128970906
1739209826.6518192;-38.13080360867914
1739209826.651822;-38.13080360867914
1739209826.651825;-25.252786309376837
1739209826.6518278;-25.077289914212862
1739209826.651831;-45.120503652039325
1739209826.6518338;-38.13080360867914
1739209826.6518366;-38.13080360867914
1739209826.6518395;-29.438486411369333
1739209826.6518426;-26.991370085610768
1739209826.6518455;-20.4518274484982
1739209826.6518483;-31.141103565318893
1739209826.6518512;-38.13080360867914
1739209826.651854;-26.487275050834725
1739209826.6518571;-16.469463905628004
1739209826.65186;-9.222124220564691
1739209826.6518629;-27.267205301931607
1739209826.6518657;-28.58837851428586
1739209826.6518688;-31.141103565318893
1739209826.6518717;-28.992665084841967
1739209826.6518745;-31.141103565318943
1739209826.6518774;-38.13080360867914
1739209826.6518803;-38.13080360867914
1739209826.6518834;-30.49652367304973
1739209826.6518862;-27.8777449560314
1739209826.651889;-45.120503652039325
1739209826.651892;-32.816014438256545
1739209826.6518948;-45.120503652039325
1739209826.651898;-38.13080360867914
1739209826.6519008;-33.981070128970906
1739209826.6519036;-45.120503652039325
1739209826.6519065;-45.120503652039325
1739209826.6519096;-26.487275050834715
1739209826.6519125;-27.87774495603143
1739209826.6519153;-21.598678470925666
1739209826.6519182;-32.816014438256545
1739209826.651921;-45.120503652039325
1739209826.6519241;-38.13080360867914
1739209826.651927;-38.13080360867914
1739209826.6519299;-45.120503652039325
1739209826.6519327;-38.13080360867914
1739209826.6519356;-26.991370085610736
1739209826.6519387;-30.49652367304976
1739209826.6519415;-13.833280808655019
1739209826.6519444;-13.558041748065845
1739209826.6519473;-31.141103565318943
1739209826.6519504;-29.438486411369333
1739209826.6519532;-45.120503652039325
1739209826.651956;-15.851936562542374
1739209826.651959;-45.120503652039325
1739209826.6519618;-35.57807855764607
1739209826.651965;-35.57807855764607
1739209826.6519678;-38.13080360867914
1739209826.6519706;-8.394907374406534
1739209826.6519735;-19.403415333952413
1739209826.6519766;-35.57807855764607
1739209826.6519794;-26.991370085610736
1739209826.6519823;-38.13080360867914
1739209826.6519852;-45.120503652039325
1739209826.651988;-35.57807855764607
1739209826.6519911;-24.438645034577675
1739209826.651994;-28.992665084841942
1739209826.6519969;-23.50682362968953
1739209826.6519997;-22.84163660590255
1739209826.6520026;-33.981070128970906
1739209826.6520057;-38.13080360867914
1739209826.6520085;-45.120503652039325
1739209826.6520114;-38.13080360867914
1739209826.6520143;-25.826314394896357
1739209826.6520174;-38.13080360867914
1739209826.6520202;-33.981070128970906
1739209826.652023;-38.13080360867914
1739209826.6520257;-45.120503652039325
1739209826.6520283;-45.120503652039325
1739209826.652031;-45.120503652039325
1739209826.6520338;-38.13080360867914
1739209826.6520364;-45.120503652039325
1739209826.652039;-13.570181364129589
1739209826.6520417;-21.228842808393964
1739209826.6520443;-38.13080360867914
1739209826.652047;-31.141103565318915
1739209826.6520498;-45.120503652039325
1739209826.6520524;-45.120503652039325
1739209826.652055;-33.981070128970906
1739209826.6520576;-23.506823629689542
1739209826.6520603;-28.992665084841942
1739209826.652063;-45.120503652039325
1739209826.6520658;-38.13080360867914
1739209826.6520684;-32.816014438256545
1739209826.652071;-35.57807855764607
1739209826.6520736;-38.13080360867914
1739209826.6520762;-27.8777449560314
1739209826.6520789;-31.141103565318915
1739209826.6520815;-45.120503652039325
1739209826.6520844;-33.981070128970906
1739209826.652087;-30.49652367304976
1739209826.6520896;-13.706005918034618
1739209826.6520922;-18.48349439814281
1739209826.6520948;-31.14110356531892
1739209826.6520975;-31.141103565318915
1739209826.6521003;-31.141103565318915
1739209826.652103;-38.13080360867914
1739209826.6521056;-33.981070128970906
1739209826.6521082;-33.981070128970906
1739209826.6521108;-45.120503652039325
1739209826.6521134;-45.120503652039325
1739209826.6521163;-35.57807855764607
1739209826.652119;-45.120503652039325
1739209826.6521215;-33.981070128970906
1739209826.6521242;-33.981070128970906
1739209826.6521268;-38.13080360867914
1739209826.6521294;-38.13080360867914
1739209826.652132;-33.981070128970906
1739209826.652135;-30.49652367304973
1739209826.6521375;-45.120503652039325
1739209826.6521401;-45.120503652039325
1739209826.6521428;-38.13080360867914
1739209826.6521454;-32.816014438256545
1739209826.652148;-30.49652367304973
1739209826.6521509;-35.57807855764607
1739209826.6521535;-38.13080360867914
1739209826.652156;-33.981070128970906
1739209826.6521587;-38.13080360867914
1739209826.6521614;-45.120503652039325
1739209826.652164;-33.981070128970906
1739209826.6521668;-19.221007638782208
1739209826.6521695;-45.120503652039325
1739209826.652172;-38.13080360867914
1739209826.6521747;-33.981070128970906
1739209826.6521773;-30.49652367304973
1739209826.65218;-38.13080360867914
1739209826.6521826;-38.13080360867914
1739209826.6521854;-45.120503652039325
1739209826.652188;-25.826314394896354
1739209826.6521907;-35.57807855764607
1739209826.6521933;-33.981070128970906
1739209826.652196;-45.120503652039325
1739209826.6521986;-38.13080360867914
1739209826.6522014;-38.13080360867914
1739209826.652204;-45.120503652039325
1739209826.6522067;-38.13080360867914
1739209826.6522093;-32.816014438256545
1739209826.652212;-38.13080360867914
1739209826.6522145;-45.120503652039325
1739209826.6522174;-38.13080360867914
1739209826.65222;-38.13080360867914
1739209826.6522226;-33.981070128970906
1739209826.6522253;-45.120503652039325
1739209826.6522279;-33.981070128970906
1739209826.6522305;-16.688175871059197
1739209826.6522331;-32.816014438256545
1739209826.652236;-38.13080360867914
1739209826.6522386;-35.57807855764607
1739209826.6522412;-33.981070128970956
1739209826.6522439;-20.16506027657481
1739209826.6522465;-30.49652367304973
1739209826.652249;-45.120503652039325
1739209826.652252;-31.141103565318915
1739209826.6522546;-45.120503652039325
1739209826.6522572;-38.13080360867914
1739209826.6522598;-32.816014438256545
1739209826.6522624;-33.981070128970906
1739209826.652265;-45.120503652039325
1739209826.652268;-32.816014438256545
1739209826.6522706;-45.120503652039325
1739209826.6522732;-45.120503652039325
1739209826.6522758;-38.13080360867914
1739209826.6522784;-45.120503652039325
1739209826.652281;-45.120503652039325
1739209826.652284;-24.589719217205094
1739209826.6522865;-35.57807855764607
1739209826.6522892;-38.13080360867914
1739209826.6522918;-38.13080360867914
1739209826.6522944;-38.13080360867914
1739209826.652297;-31.141103565318893
1739209826.6522996;-38.13080360867914
1739209826.6523025;-45.120503652039325
1739209826.6523051;-22.175841390423358
1739209826.6523077;-17.44894499121748
1739209826.6523104;-45.120503652039325
1739209826.652313;-33.981070128970906
1739209826.6523156;-28.992665084841942
1739209826.6523185;-22.740042620751332
1739209826.652321;-11.202334415906803
1739209826.6523237;-45.120503652039325
1739209826.6523263;-45.120503652039325
1739209826.652329;-38.13080360867914
1739209826.6523316;-45.120503652039325
1739209826.6523345;-38.13080360867914
1739209826.652337;-38.13080360867914
1739209826.6523397;-31.141103565318943
1739209826.6523423;-35.57807855764607
1739209826.652345;-38.13080360867914
1739209826.6523476;-38.13080360867914
1739209826.6523502;-45.120503652039325
1739209826.652353;-45.120503652039325
1739209826.6523557;-45.120503652039325
1739209826.6523583;-38.13080360867914
1739209826.652361;-32.81601443825658
1739209826.6523635;-35.57807855764607
1739209826.6523662;-45.120503652039325
1739209826.652369;-32.816014438256545
1739209826.6523716;-21.67658091518819
1739209826.6523743;-45.120503652039325
1739209826.652377;-45.120503652039325
1739209826.6523795;-30.49652367304973
1739209826.6523821;-29.438486411369333
1739209826.652385;-45.120503652039325
1739209826.6523876;-38.13080360867914
1739209826.6523902;-32.81601443825658
1739209826.6523929;-30.49652367304973
1739209826.6523955;-15.534864819819614
1739209826.652398;-10.261870356065943
1739209826.6524007;-22.740042620751332
1739209826.6524036;-33.981070128970906
1739209826.6524062;-38.13080360867914
1739209826.6524088;-45.120503652039325
1739209826.6524115;-45.120503652039325
1739209826.652414;-38.13080360867914
1739209826.6524167;-45.120503652039325
1739209826.6524196;-45.120503652039325
1739209826.6524222;-25.826314394896354
1739209826.6524248;-38.13080360867914
1739209826.6524274;-45.120503652039325
1739209826.65243;-35.57807855764607
1739209826.6524327;-45.120503652039325
1739209826.6524355;-10.824595629806279
1739209826.6524382;-29.438486411369354
1739209826.6524408;-27.267205301931607
1739209826.6524434;-35.57807855764607
1739209826.652446;-21.676580915188197
1739209826.6524487;-18.836614351536177
1739209826.6524513;-33.981070128970906
1739209826.6524541;-38.13080360867914
1739209826.6524568;-26.991370085610722
1739209826.6524594;-33.981070128970906
1739209826.652462;-45.120503652039325
1739209826.6524646;-45.120503652039325
1739209826.6524673;-31.141103565318915
1739209826.65247;-25.62660358559016
1739209826.6524727;-15.750342577391155
1739209826.6524754;-18.19203445926699
1739209826.652478;-27.267205301931607
1739209826.6524806;-45.120503652039325
1739209826.6524832;-45.120503652039325
1739209826.652486;-45.120503652039325
1739209826.6524887;-38.13080360867914
1739209826.6524913;-38.13080360867914
1739209826.652494;-38.13080360867914
1739209826.6524966;-45.120503652039325
1739209826.6524992;-38.13080360867914
1739209826.6525018;-38.13080360867914
1739209826.6525047;-45.120503652039325
1739209826.6525073;-38.13080360867914
1739209826.65251;-35.57807855764607
1739209826.6525126;-45.120503652039325
1739209826.6525152;-45.120503652039325
1739209826.6525178;-45.120503652039325
1739209826.6525207;-30.49652367304973
1739209826.6525233;-22.84163660590255
1739209826.652526;-16.041018435916573
1739209826.6525285;-32.816014438256545
1739209826.6525311;-31.141103565318915
1739209826.6525338;-33.981070128970906
1739209826.6525366;-30.49652367304973
1739209826.6525393;-33.981070128970906
1739209826.6525419;-33.981070128970906
1739209826.6525445;-38.13080360867914
1739209826.6525471;-45.120503652039325
1739209826.6525497;-45.120503652039325
1739209826.6525524;-33.981070128970906
1739209826.6525552;-38.13080360867914
1739209826.6525578;-45.120503652039325
1739209826.6525605;-38.13080360867914
1739209826.652563;-33.981070128970906
1739209826.6525657;-35.57807855764607
1739209826.6525683;-33.981070128970906
1739209826.6525712;-31.141103565318915
1739209826.6525738;-21.676580915188197
1739209826.6525764;-9.944586344920213
1739209826.652579;-31.141103565318915
1739209826.6525817;-45.120503652039325
1739209826.6525843;-29.438486411369333
1739209826.6525872;-20.001670042250545
1739209826.6525898;-24.74623867263306
1739209826.6525924;-30.49652367304973
1739209826.652595;-38.13080360867914
1739209826.6525977;-45.120503652039325
1739209826.6526003;-45.120503652039325
1739209826.652603;-38.13080360867914
1739209826.6526058;-38.13080360867914
1739209826.6526084;-33.981070128970906
1739209826.652611;-45.120503652039325
1739209826.6526136;-14.96271608814888
1739209826.6526163;-22.841636605902558
1739209826.652619;-45.120503652039325
1739209826.6526217;-33.981070128970906
1739209826.6526244;-45.120503652039325
1739209826.652627;-45.120503652039325
1739209826.6526296;-31.141103565318915
1739209826.6526322;-38.13080360867914
1739209826.6526349;-45.120503652039325
1739209826.6526377;-38.13080360867914
1739209826.6526403;-31.14110356531892
1739209826.652643;-38.13080360867914
1739209826.6526456;-38.13080360867914
1739209826.6526482;-45.120503652039325
1739209826.6526508;-35.57807855764607
1739209826.6526535;-45.120503652039325
1739209826.6526563;-38.13080360867914
1739209826.652659;-45.120503652039325
1739209826.6526616;-38.13080360867914
1739209826.6526642;-45.120503652039325
1739209826.6526668;-45.120503652039325
1739209826.6526694;-45.120503652039325
1739209826.6526723;-38.13080360867914
1739209826.652675;-45.120503652039325
1739209826.6526775;-38.13080360867914
1739209826.6526802;-38.13080360867914
1739209826.6526828;-27.267205301931607
1739209826.6526854;-35.57807855764607
1739209826.6526883;-32.816014438256545
1739209826.652691;-25.826314394896354
1739209826.6526935;-31.141103565318915
1739209826.6526961;-35.57807855764607
1739209826.6526988;-45.120503652039325
1739209826.6527014;-33.981070128970906
1739209826.6527042;-38.13080360867914
1739209826.6527069;-38.13080360867914
1739209826.6527095;-45.120503652039325
1739209826.652712;-45.120503652039325
1739209826.6527147;-38.13080360867914
1739209826.6527174;-33.981070128970906
1739209826.65272;-38.13080360867914
1739209826.6527228;-38.13080360867914
1739209826.6527255;-45.120503652039325
1739209826.652728;-45.120503652039325
1739209826.6527307;-45.120503652039325
1739209826.6527333;-38.13080360867914
1739209826.652736;-45.120503652039325
1739209826.6527388;-45.120503652039325
1739209826.6527414;-38.13080360867914
1739209826.652744;-38.13080360867914
1739209826.6527467;-26.487275050834715
1739209826.6527493;-32.816014438256545
1739209826.652752;-45.120503652039325
1739209826.6527548;-14.593564232789614
1739209826.6527574;-26.991370085610722
1739209826.65276;-33.981070128970906
1739209826.6527627;-33.981070128970906
1739209826.6527653;-25.25278630937684
1739209826.652768;-24.15140352195872
1739209826.6527705;-33.981070128970956
1739209826.6527734;-33.981070128970906
1739209826.652776;-45.120503652039325
1739209826.6527786;-38.13080360867914
1739209826.6527812;-45.120503652039325
1739209826.6527839;-33.981070128970906
1739209826.6527865;-30.49652367304973
1739209826.6527894;-45.120503652039325
1739209826.652792;-28.992665084841942
1739209826.6527946;-29.438486411369333
1739209826.6527972;-33.981070128970906
1739209826.6527998;-45.120503652039325
1739209826.6528025;-45.120503652039325
1739209826.6528053;-38.13080360867914
1739209826.652808;-45.120503652039325
1739209826.6528106;-28.58837851428586
1739209826.6528132;-29.438486411369333
1739209826.6528158;-45.120503652039325
1739209826.6528184;-24.438645034577675
1739209826.652821;-45.120503652039325
1739209826.652824;-45.120503652039325
1739209826.6528265;-45.120503652039325
1739209826.6528292;-38.13080360867914
1739209826.6528318;-18.877682693682605
1739209826.6528344;-30.49652367304973
1739209826.652837;-38.13080360867914
1739209826.65284;-38.13080360867914
1739209826.6528425;-31.141103565318893
1739209826.6528451;-29.438486411369333
