CAN Message; 0x62:0d99281a74893ba8
1739209771.948686;-35.57807855764607
1739209771.9486892;-38.13080360867914
1739209771.9486926;-35.57807855764607
1739209771.948696;-33.981070128970906
1739209771.9486992;-45.120503652039325
1739209771.9487026;-45.120503652039325
1739209771.948706;-45.120503652039325
1739209771.9487092;-38.13080360867914
1739209771.9487126;-45.120503652039325
1739209771.948716;-45.120503652039325
1739209771.9487193;-45.120503652039325
1739209771.9487226;-38.13080360867914
1739209771.948726;-38.13080360867914
1739209771.9487293;-45.120503652039325
1739209771.9487326;-33.981070128970906
1739209771.948736;-38.13080360867914
1739209771.9487393;-45.120503652039325
1739209771.9487426;-38.13080360867914
1739209771.9487457;-38.13080360867914
1739209771.948749;-33.981070128970906
1739209771.9487524;-33.981070128970906
1739209771.9487557;-38.13080360867914
1739209771.948759;-45.120503652039325
1739209771.9487624;-45.120503652039325
1739209771.9487658;-38.13080360867914
1739209771.948769;-45.120503652039325
1739209771.9487724;-45.120503652039325
1739209771.9487758;-38.13080360867914
1739209771.948779;-38.13080360867914
1739209771.9487824;-38.13080360867914
1739209771.9487858;-38.13080360867914
1739209771.9487891;-38.13080360867914
1739209771.9487925;-38.13080360867914
1739209771.9487958;-45.120503652039325
1739209771.9487991;-38.13080360867914
1739209771.9488025;-38.13080360867914
1739209771.9488058;-35.57807855764607
1739209771.9488091;-45.120503652039325
1739209771.9488125;-45.120503652039325
1739209771.9488158;-33.981070128970906
1739209771.948819;-45.120503652039325
1739209771.9488223;-45.120503652039325
1739209771.9488256;-33.981070128970906
1739209771.948829;-45.120503652039325
1739209771.9488323;-45.120503652039325
1739209771.9488356;-45.120503652039325
1739209771.948839;-45.120503652039325
1739209771.9488423;-45.120503652039325
1739209771.9488456;-45.120503652039325
1739209771.948849;-30.49652367304973
1739209771.9488523;-32.816014438256545
1739209771.9488556;-45.120503652039325
1739209771.948859;-38.13080360867914
1739209771.9488623;-33.981070128970906
1739209771.9488657;-38.13080360867914
1739209771.948869;-32.816014438256545
1739209771.9488723;-45.120503652039325
1739209771.9488757;-45.120503652039325
1739209771.948879;-38.13080360867914
1739209771.9488823;-35.57807855764607
1739209771.9488857;-38.13080360867914
1739209771.948889;-45.120503652039325
1739209771.948892;-45.120503652039325
1739209771.9488955;-45.120503652039325
1739209771.9488988;-45.120503652039325
1739209771.9489021;-45.120503652039325
1739209771.9489055;-38.13080360867914
1739209771.9489088;-45.120503652039325
1739209771.9489121;-45.120503652039325
1739209771.9489155;-45.120503652039325
1739209771.9489188;-45.120503652039325
1739209771.9489222;-35.57807855764607
1739209771.9489255;-38.13080360867914
1739209771.9489288;-38.13080360867914
1739209771.9489324;-45.120503652039325
1739209771.9489357;-38.13080360867914
1739209771.9489393;-45.120503652039325
1739209771.9489427;-45.120503652039325
1739209771.9489462;-35.57807855764607
1739209771.9489496;-38.13080360867914
1739209771.948953;-38.13080360867914
1739209771.9489565;-45.120503652039325
1739209771.9489598;-33.981070128970906
1739209771.9489634;-38.13080360867914
1739209771.9489667;-38.13080360867914
1739209771.9489703;-38.13080360867914
1739209771.9489737;-38.13080360867914
1739209771.9489772;-45.120503652039325
1739209771.9489806;-45.120503652039325
1739209771.948984;-45.120503652039325
1739209771.9489875;-38.13080360867914
1739209771.9489908;-38.13080360867914
1739209771.9489944;-45.120503652039325
1739209771.9489977;-35.57807855764607
1739209771.9490013;-45.120503652039325
1739209771.9490047;-27.8777449560314
1739209771.949008;-32.816014438256545
1739209771.9490116;-45.120503652039325
1739209771.949015;-38.13080360867914
1739209771.9490185;-35.57807855764607
1739209771.9490218;-35.57807855764607
1739209771.9490254;-45.120503652039325
1739209771.9490287;-38.13080360867914
1739209771.949032;-45.120503652039325
1739209771.9490356;-45.120503652039325
1739209771.949039;-45.120503652039325
1739209771.9490426;-45.120503652039325
1739209771.949046;-45.120503652039325
1739209771.9490495;-45.120503652039325
1739209771.9490528;-38.13080360867914
1739209771.9490564;-45.120503652039325
1739209771.9490597;-27.8777449560314
1739209771.949063;-28.21854285175415
1739209771.9490666;-45.120503652039325
1739209771.94907;-38.13080360867914
1739209771.9490736;-35.57807855764607
1739209771.949077;-35.57807855764607
1739209771.9490805;-45.120503652039325
1739209771.9490838;-45.120503652039325
1739209771.9490871;-45.120503652039325
1739209771.9490907;-45.120503652039325
1739209771.949094;-38.13080360867914
1739209771.9490976;-38.13080360867914
1739209771.949101;-45.120503652039325
1739209771.9491045;-38.13080360867914
1739209771.949108;-45.120503652039325
1739209771.9491112;-38.13080360867914
1739209771.9491148;-45.120503652039325
1739209771.9491181;-45.120503652039325
1739209771.9491217;-45.120503652039325
1739209771.949125;-45.120503652039325
1739209771.9491286;-45.120503652039325
1739209771.949132;-45.120503652039325
1739209771.9491355;-33.981070128970906
1739209771.9491389;-45.120503652039325
1739209771.9491422;-32.816014438256545
1739209771.9491458;-29.438486411369333
1739209771.9491491;-45.120503652039325
1739209771.9491527;-45.120503652039325
1739209771.949156;-38.13080360867914
1739209771.9491596;-33.981070128970906
1739209771.949163;-45.120503652039325
1739209771.9491663;-35.57807855764607
1739209771.9491699;-45.120503652039325
1739209771.9491732;-31.141103565318943
1739209771.9491768;-35.57807855764607
1739209771.9491801;-35.57807855764607
1739209771.9491837;-45.120503652039325
1739209771.949187;-38.13080360867914
1739209771.9491904;-32.816014438256545
1739209771.949194;-45.120503652039325
1739209771.9491973;-38.13080360867914
1739209771.9492009;-32.816014438256545
1739209771.9492042;-38.13080360867914
1739209771.9492078;-38.13080360867914
1739209771.9492111;-38.13080360867914
1739209771.9492147;-38.13080360867914
1739209771.949218;-38.13080360867914
1739209771.9492214;-35.57807855764607
1739209771.949225;-45.120503652039325
1739209771.9492283;-45.120503652039325
1739209771.9492319;-38.13080360867914
1739209771.9492352;-38.13080360867914
1739209771.9492388;-45.120503652039325
1739209771.949242;-45.120503652039325
1739209771.9492455;-38.13080360867914
1739209771.949249;-45.120503652039325
1739209771.9492524;-38.13080360867914
1739209771.949256;-38.13080360867914
1739209771.9492593;-38.13080360867914
1739209771.9492629;-38.13080360867914
1739209771.9492662;-45.120503652039325
1739209771.9492695;-45.120503652039325
1739209771.949273;-35.57807855764607
1739209771.9492764;-35.57807855764607
1739209771.94928;-38.13080360867914
1739209771.9492834;-32.816014438256545
1739209771.949287;-45.120503652039325
1739209771.9492903;-45.120503652039325
1739209771.9492936;-38.13080360867914
1739209771.9492972;-35.57807855764607
1739209771.9493005;-38.13080360867914
1739209771.949304;-33.981070128970906
1739209771.9493074;-45.120503652039325
1739209771.949311;-38.13080360867914
1739209771.9493144;-35.57807855764607
1739209771.949318;-35.57807855764607
1739209771.9493213;-45.120503652039325
1739209771.9493246;-45.120503652039325
1739209771.9493282;-38.13080360867914
1739209771.9493315;-35.57807855764607
1739209771.949335;-35.57807855764607
1739209771.9493384;-38.13080360867914
1739209771.949342;-45.120503652039325
1739209771.9493454;-38.13080360867914
1739209771.9493487;-38.13080360867914
1739209771.9493523;-38.13080360867914
1739209771.9493556;-45.120503652039325
1739209771.9493592;-45.120503652039325
1739209771.9493625;-45.120503652039325
1739209771.949366;-45.120503652039325
1739209771.9493694;-45.120503652039325
1739209771.9493728;-45.120503652039325
1739209771.9493763;-45.120503652039325
1739209771.9493797;-38.13080360867914
1739209771.9493833;-38.13080360867914
1739209771.9493866;-45.120503652039325
1739209771.9493902;-35.57807855764607
1739209771.9493935;-32.816014438256545
1739209771.949397;-45.120503652039325
1739209771.9494004;-45.120503652039325
1739209771.9494038;-38.13080360867914
1739209771.9494073;-45.120503652039325
1739209771.9494107;-38.13080360867914
1739209771.9494143;-35.57807855764607
1739209771.9494176;-45.120503652039325
1739209771.9494212;-38.13080360867914
1739209771.9494245;-33.981070128970906
1739209771.9494278;-45.120503652039325
1739209771.9494314;-45.120503652039325
1739209771.9494348;-33.981070128970906
1739209771.9494383;-33.981070128970906
1739209771.9494417;-45.120503652039325
1739209771.9494452;-45.120503652039325
1739209771.9494486;-38.13080360867914
1739209771.949452;-38.13080360867914
1739209771.9494555;-38.13080360867914
1739209771.9494588;-45.120503652039325
1739209771.9494624;-45.120503652039325
1739209771.9494658;-38.13080360867914
1739209771.9494693;-38.13080360867914
1739209771.9494727;-38.13080360867914
1739209771.9494762;-45.120503652039325
1739209771.9494796;-38.13080360867914
1739209771.949483;-45.120503652039325
1739209771.9494865;-38.13080360867914
1739209771.9494898;-45.120503652039325
1739209771.9494934;-45.120503652039325
1739209771.9494967;-45.120503652039325
1739209771.9495003;-45.120503652039325
1739209771.9495037;-38.13080360867914
1739209771.949507;-31.141103565318915
1739209771.9495106;-45.120503652039325
1739209771.949514;-38.13080360867914
1739209771.9495175;-38.13080360867914
1739209771.9495208;-38.13080360867914
1739209771.9495244;-45.120503652039325
1739209771.9495277;-38.13080360867914
1739209771.949531;-33.981070128970906
1739209771.9495347;-32.81601443825658
1739209771.949538;-45.120503652039325
1739209771.9495416;-45.120503652039325
1739209771.949545;-45.120503652039325
1739209771.9495485;-38.13080360867914
1739209771.9495518;-32.816014438256545
1739209771.9495554;-45.120503652039325
1739209771.9495587;-38.13080360867914
1739209771.949562;-25.826314394896357
1739209771.9495656;-35.57807855764607
1739209771.949569;-45.120503652039325
1739209771.9495726;-45.120503652039325
1739209771.949576;-33.981070128970906
1739209771.9495795;-45.120503652039325
1739209771.9495828;-35.57807855764607
1739209771.9495862;-38.13080360867914
1739209771.9495897;-38.13080360867914
1739209771.949593;-38.13080360867914
1739209771.9495966;-38.13080360867914
1739209771.9496;-38.13080360867914
1739209771.9496036;-45.120503652039325
1739209771.949607;-45.120503652039325
1739209771.9496102;-38.13080360867914
1739209771.9496138;-45.120503652039325
1739209771.9496171;-45.120503652039325
1739209771.9496207;-45.120503652039325
1739209771.949624;-45.120503652039325
1739209771.9496276;-38.13080360867914
1739209771.949631;-45.120503652039325
1739209771.9496346;-45.120503652039325
1739209771.949638;-33.981070128970906
1739209771.9496412;-38.13080360867914
1739209771.9496448;-30.49652367304973
1739209771.9496481;-38.13080360867914
1739209771.9496517;-35.57807855764607
1739209771.949655;-35.57807855764607
1739209771.9496586;-38.13080360867914
1739209771.949662;-38.13080360867914
1739209771.9496653;-38.13080360867914
1739209771.949669;-38.13080360867914
1739209771.9496722;-33.981070128970956
1739209771.9496758;-45.120503652039325
1739209771.9496791;-45.120503652039325
1739209771.9496827;-45.120503652039325
1739209771.949686;-45.120503652039325
1739209771.9496894;-38.13080360867914
1739209771.949693;-33.981070128970906
1739209771.9496963;-45.120503652039325
1739209771.9496999;-27.8777449560314
1739209771.9497032;-29.438486411369333
1739209771.9497068;-45.120503652039325
1739209771.9497101;-35.57807855764607
1739209771.9497137;-45.120503652039325
1739209771.949717;-45.120503652039325
1739209771.9497204;-45.120503652039325
1739209771.949724;-35.57807855764607
1739209771.9497273;-45.120503652039325
1739209771.9497309;-45.120503652039325
1739209771.9497342;-35.57807855764607
1739209771.9497378;-45.120503652039325
1739209771.9497411;-45.120503652039325
1739209771.9497445;-38.13080360867914
1739209771.949748;-38.13080360867914
1739209771.9497514;-45.120503652039325
1739209771.949755;-45.120503652039325
1739209771.9497583;-38.13080360867914
1739209771.9497619;-38.13080360867914
1739209771.9497652;-38.13080360867914
1739209771.9497685;-38.13080360867914
1739209771.9497721;-45.120503652039325
1739209771.9497755;-45.120503652039325
1739209771.949779;-45.120503652039325
1739209771.9497824;-38.13080360867914
1739209771.949786;-38.13080360867914
1739209771.9497893;-35.57807855764607
1739209771.9497929;-38.13080360867914
1739209771.9497962;-38.13080360867914
1739209771.9497995;-38.13080360867914
1739209771.949803;-45.120503652039325
1739209771.9498065;-33.981070128970906
1739209771.94981;-45.120503652039325
1739209771.9498134;-45.120503652039325
1739209771.949817;-32.816014438256545
1739209771.9498203;-35.57807855764607
1739209771.9498236;-45.120503652039325
1739209771.9498272;-38.13080360867914
1739209771.9498305;-45.120503652039325
1739209771.949834;-45.120503652039325
1739209771.9498374;-32.816014438256545
1739209771.949841;-32.816014438256545
1739209771.9498444;-45.120503652039325
1739209771.9498477;-45.120503652039325
1739209771.9498513;-38.13080360867914
1739209771.9498546;-45.120503652039325
1739209771.9498582;-45.120503652039325
1739209771.9498615;-38.13080360867914
1739209771.949865;-38.13080360867914
1739209771.9498684;-38.13080360867914
1739209771.949872;-45.120503652039325
1739209771.9498754;-45.120503652039325
1739209771.9498787;-35.57807855764607
1739209771.9498823;-32.816014438256545
1739209771.9498856;-45.120503652039325
1739209771.9498892;-38.13080360867914
1739209771.9498925;-38.13080360867914
1739209771.949896;-38.13080360867914
1739209771.9498994;-38.13080360867914
1739209771.9499028;-33.981070128970906
1739209771.9499063;-38.13080360867914
1739209771.9499097;-45.120503652039325
1739209771.9499133;-35.57807855764607
1739209771.9499166;-38.13080360867914
1739209771.9499202;-45.120503652039325
1739209771.9499235;-38.13080360867914
1739209771.9499269;-45.120503652039325
1739209771.9499304;-45.120503652039325
1739209771.9499338;-38.13080360867914
1739209771.9499373;-31.141103565318893
1739209771.9499407;-45.120503652039325
1739209771.9499443;-45.120503652039325
1739209771.9499476;-38.13080360867914
1739209771.9499512;-38.13080360867914
1739209771.9499545;-33.981070128970906
1739209771.9499578;-35.57807855764607
1739209771.9499614;-45.120503652039325
1739209771.9499648;-45.120503652039325
1739209771.9499683;-38.13080360867914
1739209771.9499717;-45.120503652039325
1739209771.9499753;-45.120503652039325
1739209771.9499786;-33.981070128970906
1739209771.949982;-33.981070128970906
1739209771.9499855;-33.981070128970906
1739209771.9499888;-38.13080360867914
1739209771.9499924;-38.13080360867914
1739209771.9499958;-33.981070128970906
1739209771.9499993;-45.120503652039325
1739209771.9500027;-45.120503652039325
1739209771.950006;-45.120503652039325
1739209771.9500096;-35.57807855764607
1739209771.950013;-38.13080360867914
1739209771.9500165;-45.120503652039325
1739209771.9500198;-45.120503652039325
1739209771.9500234;-38.13080360867914
1739209771.9500268;-45.120503652039325
1739209771.95003;-45.120503652039325
1739209771.9500337;-45.120503652039325
1739209771.950037;-33.981070128970906
1739209771.9500406;-38.13080360867914
1739209771.950044;-38.13080360867914
1739209771.9500475;-38.13080360867914
1739209771.9500508;-45.120503652039325
1739209771.9500544;-38.13080360867914
1739209771.9500577;-38.13080360867914
1739209771.950061;-33.981070128970906
1739209771.9500647;-38.13080360867914
1739209771.950068;-45.120503652039325
1739209771.9500716;-38.13080360867914
1739209771.950075;-38.13080360867914
1739209771.9500785;-38.13080360867914
1739209771.9500818;-45.120503652039325
1739209771.9500852;-45.120503652039325
1739209771.9500887;-33.981070128970906
1739209771.950092;-33.981070128970906
1739209771.9500957;-38.13080360867914
1739209771.950099;-38.13080360867914
1739209771.9501026;-38.13080360867914
1739209771.950106;-38.13080360867914
1739209771.9501092;-38.13080360867914
1739209771.9501128;-45.120503652039325
1739209771.9501162;-38.13080360867914
1739209771.9501197;-31.141103565318915
1739209771.950123;-38.13080360867914
1739209771.9501266;-45.120503652039325
1739209771.95013;-45.120503652039325
1739209771.9501336;-38.13080360867914
1739209771.950137;-38.13080360867914
1739209771.9501402;-45.120503652039325
1739209771.9501438;-38.13080360867914
1739209771.9501472;-28.992665084841942
1739209771.9501507;-38.13080360867914
1739209771.950154;-45.120503652039325
1739209771.9501576;-38.13080360867914
1739209771.950161;-33.981070128970906
1739209771.9501643;-45.120503652039325
1739209771.950168;-38.13080360867914
1739209771.9501712;-38.13080360867914
1739209771.9501748;-32.81601443825658
1739209771.9501781;-45.120503652039325
1739209771.9501817;-45.120503652039325
1739209771.950185;-45.120503652039325
1739209771.9501884;-38.13080360867914
1739209771.950192;-38.13080360867914
1739209771.9501953;-45.120503652039325
1739209771.950199;-38.13080360867914
1739209771.9502022;-27.267205301931607
1739209771.9502058;-35.57807855764607
1739209771.9502091;-45.120503652039325
1739209771.9502127;-38.13080360867914
1739209771.950216;-45.120503652039325
1739209771.9502194;-45.120503652039325
1739209771.950223;-38.13080360867914
1739209771.9502263;-45.120503652039325
1739209771.95023;-45.120503652039325
1739209771.9502332;-45.120503652039325
1739209771.9502368;-38.13080360867914
1739209771.9502401;-38.13080360867914
1739209771.9502435;-38.13080360867914
1739209771.950247;-45.120503652039325
1739209771.9502504;-38.13080360867914
1739209771.950254;-38.13080360867914
1739209771.9502573;-45.120503652039325
1739209771.9502609;-45.120503652039325
1739209771.9502642;-45.120503652039325
1739209771.9502676;-38.13080360867914
1739209771.9502711;-38.13080360867914
1739209771.9502745;-45.120503652039325
1739209771.950278;-45.120503652039325
1739209771.9502814;-35.57807855764607
1739209771.950285;-33.981070128970906
1739209771.9502883;-35.57807855764607
1739209771.9502919;-45.120503652039325
1739209771.9502952;-45.120503652039325
1739209771.9502985;-33.981070128970906
1739209771.9503021;-38.13080360867914
1739209771.9503055;-38.13080360867914
1739209771.950309;-38.13080360867914
1739209771.9503124;-45.120503652039325
1739209771.950316;-45.120503652039325
1739209771.9503193;-38.13080360867914
1739209771.9503226;-45.120503652039325
1739209771.9503262;-38.13080360867914
1739209771.9503295;-35.57807855764607
1739209771.950333;-45.120503652039325
1739209771.9503365;-45.120503652039325
1739209771.95034;-38.13080360867914
1739209771.9503434;-38.13080360867914
1739209771.9503467;-45.120503652039325
1739209771.9503503;-38.13080360867914
1739209771.9503536;-38.13080360867914
1739209771.9503572;-45.120503652039325
1739209771.9503605;-45.120503652039325
1739209771.950364;-38.13080360867914
1739209771.9503675;-45.120503652039325
1739209771.950371;-45.120503652039325
1739209771.9503744;-35.57807855764607
1739209771.9503777;-35.57807855764607
1739209771.9503813;-38.13080360867914
1739209771.9503846;-32.816014438256545
1739209771.9503882;-38.13080360867914
1739209771.9503915;-45.120503652039325
1739209771.950395;-38.13080360867914
1739209771.9503984;-45.120503652039325
1739209771.9504018;-38.13080360867914
1739209771.9504054;-35.57807855764607
1739209771.9504087;-45.120503652039325
1739209771.9504123;-45.120503652039325
1739209771.9504156;-45.120503652039325
1739209771.9504192;-45.120503652039325
1739209771.9504225;-45.120503652039325
1739209771.9504259;-45.120503652039325
1739209771.9504294;-45.120503652039325
1739209771.9504328;-38.13080360867914
1739209771.9504364;-38.13080360867914
1739209771.9504397;-45.120503652039325
1739209771.9504433;-35.57807855764607
1739209771.9504466;-35.57807855764607
1739209771.9504502;-38.13080360867914
1739209771.9504535;-32.816014438256545
1739209771.9504569;-35.57807855764607
1739209771.9504604;-38.13080360867914
1739209771.9504638;-45.120503652039325
1739209771.9504673;-38.13080360867914
1739209771.9504707;-35.57807855764607
1739209771.9504743;-45.120503652039325
1739209771.9504776;-38.13080360867914
1739209771.950481;-38.13080360867914
1739209771.9504845;-45.120503652039325
1739209771.9504879;-38.13080360867914
1739209771.9504914;-38.13080360867914
1739209771.9504948;-38.13080360867914
1739209771.9504983;-38.13080360867914
1739209771.9505017;-33.981070128970906
1739209771.950505;-45.120503652039325
1739209771.9505086;-38.13080360867914
1739209771.950512;-35.57807855764607
1739209771.9505155;-38.13080360867914
1739209771.9505188;-45.120503652039325
1739209771.9505224;-38.13080360867914
1739209771.9505258;-35.57807855764607
1739209771.9505293;-38.13080360867914
1739209771.9505327;-38.13080360867914
1739209771.950536;-38.13080360867914
1739209771.9505396;-38.13080360867914
1739209771.950543;-38.13080360867914
1739209771.9505465;-45.120503652039325
1739209771.9505498;-45.120503652039325
1739209771.9505534;-38.13080360867914
1739209771.9505568;-38.13080360867914
1739209771.95056;-38.13080360867914
1739209771.9505637;-38.13080360867914
1739209771.950567;-38.13080360867914
1739209771.9505706;-45.120503652039325
1739209771.950574;-38.13080360867914
1739209771.9505775;-33.981070128970906
1739209771.9505808;-45.120503652039325
1739209771.9505842;-45.120503652039325
1739209771.9505877;-45.120503652039325
1739209771.950591;-38.13080360867914
1739209771.9505947;-35.57807855764607
1739209771.950598;-38.13080360867914
1739209771.9506016;-38.13080360867914
1739209771.950605;-45.120503652039325
1739209771.9506085;-45.120503652039325
1739209771.9506118;-38.13080360867914
1739209771.9506152;-33.981070128970906
1739209771.9506187;-38.13080360867914
1739209771.950622;-38.13080360867914
1739209771.9506257;-45.120503652039325
1739209771.950629;-38.13080360867914
1739209771.9506326;-33.981070128970906
1739209771.950636;-45.120503652039325
1739209771.9506392;-45.120503652039325
1739209771.9506428;-38.13080360867914
1739209771.9506462;-31.141103565318915
1739209771.9506497;-32.816014438256545
1739209771.950653;-45.120503652039325
1739209771.9506567;-38.13080360867914
1739209771.95066;-33.981070128970906
1739209771.9506633;-33.981070128970906
1739209771.950667;-38.13080360867914
1739209771.9506702;-38.13080360867914
1739209771.9506738;-33.981070128970906
1739209771.9506772;-31.141103565318915
1739209771.9506807;-35.57807855764607
1739209771.950684;-38.13080360867914
1739209771.9506874;-38.13080360867914
1739209771.950691;-45.120503652039325
1739209771.9506943;-45.120503652039325
1739209771.950698;-45.120503652039325
1739209771.9507012;-31.141103565318915
1739209771.9507048;-32.816014438256545
1739209771.9507082;-45.120503652039325
1739209771.9507117;-35.57807855764607
1739209771.950715;-38.13080360867914
1739209771.9507184;-38.13080360867914
1739209771.950722;-35.57807855764607
1739209771.9507253;-38.13080360867914
1739209771.950729;-45.120503652039325
1739209771.9507322;-45.120503652039325
1739209771.9507358;-45.120503652039325
1739209771.9507391;-38.13080360867914
1739209771.9507425;-45.120503652039325
1739209771.950746;-45.120503652039325
1739209771.9507494;-38.13080360867914
1739209771.950753;-38.13080360867914
1739209771.9507563;-35.57807855764607
1739209771.95076;-38.13080360867914
1739209771.9507632;-38.13080360867914
1739209771.9507666;-38.13080360867914
1739209771.9507701;-38.13080360867914
1739209771.9507735;-38.13080360867914
1739209771.950777;-38.13080360867914
1739209771.9507804;-38.13080360867914
1739209771.950784;-45.120503652039325
1739209771.9507873;-38.13080360867914
1739209771.950791;-38.13080360867914
1739209771.9507942;-38.13080360867914
1739209771.9507976;-45.120503652039325
1739209771.9508011;-38.13080360867914
1739209771.9508045;-35.57807855764607
1739209771.950808;-45.120503652039325
1739209771.9508114;-33.981070128970906
1739209771.950815;-25.826314394896357
1739209771.9508183;-32.816014438256545
1739209771.9508216;-45.120503652039325
1739209771.9508252;-38.13080360867914
1739209771.9508286;-38.13080360867914
1739209771.9508321;-38.13080360867914
1739209771.9508355;-38.13080360867914
1739209771.950839;-45.120503652039325
1739209771.9508424;-45.120503652039325
1739209771.9508457;-38.13080360867914
1739209771.9508493;-38.13080360867914
1739209771.9508526;-45.120503652039325
1739209771.9508562;-35.57807855764607
1739209771.9508595;-35.57807855764607
1739209771.9508631;-45.120503652039325
1739209771.9508665;-38.13080360867914
1739209771.95087;-38.13080360867914
1739209771.9508734;-33.981070128970906
1739209771.9508767;-38.13080360867914
1739209771.9508803;-45.120503652039325
1739209771.9508836;-38.13080360867914
1739209771.9508872;-32.816014438256545
1739209771.9508905;-45.120503652039325
1739209771.950894;-38.13080360867914
1739209771.9508975;-38.13080360867914
1739209771.9509008;-45.120503652039325
1739209771.9509044;-45.120503652039325
1739209771.9509077;-45.120503652039325
1739209771.9509113;-38.13080360867914
1739209771.9509146;-45.120503652039325
1739209771.9509182;-45.120503652039325
1739209771.9509215;-38.13080360867914
1739209771.9509249;-45.120503652039325
1739209771.9509284;-45.120503652039325
1739209771.9509318;-45.120503652039325
1739209771.9509354;-45.120503652039325
1739209771.9509387;-32.816014438256545
1739209771.9509423;-35.57807855764607
1739209771.9509456;-45.120503652039325
1739209771.9509492;-35.57807855764607
1739209771.9509525;-38.13080360867914
1739209771.9509559;-38.13080360867914
1739209771.9509594;-45.120503652039325
1739209771.9509628;-38.13080360867914
1739209771.9509664;-45.120503652039325
1739209771.9509697;-45.120503652039325
1739209771.9509733;-33.981070128970906
1739209771.9509766;-45.120503652039325
1739209771.95098;-45.120503652039325
1739209771.9509835;-45.120503652039325
1739209771.9509869;-38.13080360867914
1739209771.9509904;-45.120503652039325
1739209771.9509938;-35.57807855764607
1739209771.9509974;-38.13080360867914
1739209771.9510007;-38.13080360867914
1739209771.951004;-38.13080360867914
1739209771.9510076;-38.13080360867914
1739209771.951011;-33.981070128970906
1739209771.9510145;-38.13080360867914
1739209771.9510179;-35.57807855764607
1739209771.9510214;-45.120503652039325
1739209771.9510248;-38.13080360867914
1739209771.9510283;-45.120503652039325
1739209771.9510317;-45.120503652039325
1739209771.951035;-45.120503652039325
1739209771.9510386;-38.13080360867914
1739209771.951042;-38.13080360867914
1739209771.9510455;-45.120503652039325
1739209771.9510489;-45.120503652039325
1739209771.9510524;-45.120503652039325
1739209771.9510558;-45.120503652039325
1739209771.951059;-45.120503652039325
1739209771.9510627;-45.120503652039325
1739209771.951066;-32.816014438256545
1739209771.9510696;-45.120503652039325
1739209771.951073;-45.120503652039325
1739209771.9510765;-38.13080360867914
1739209771.9510798;-31.141103565318915
1739209771.9510832;-45.120503652039325
1739209771.9510868;-45.120503652039325
1739209771.95109;-31.141103565318915
1739209771.9510937;-35.57807855764607
1739209771.951097;-38.13080360867914
1739209771.9511006;-38.13080360867914
1739209771.951104;-45.120503652039325
1739209771.9511075;-45.120503652039325
1739209771.9511108;-45.120503652039325
1739209771.9511142;-45.120503652039325
1739209771.9511178;-38.13080360867914
1739209771.951121;-38.13080360867914
1739209771.9511247;-45.120503652039325
1739209771.951128;-45.120503652039325
1739209771.9511316;-32.816014438256545
1739209771.951135;-35.57807855764607
1739209771.9511383;-45.120503652039325
1739209771.9511418;-38.13080360867914
1739209771.9511452;-45.120503652039325
1739209771.9511487;-28.992665084841942
1739209771.951152;-38.13080360867914
1739209771.9511557;-38.13080360867914
1739209771.951159;-45.120503652039325
1739209771.9511623;-45.120503652039325
1739209771.951166;-38.13080360867914
1739209771.9511693;-38.13080360867914
1739209771.9511728;-45.120503652039325
1739209771.9511762;-30.49652367304976
1739209771.9511797;-38.13080360867914
1739209771.951183;-33.981070128970906
1739209771.9511867;-45.120503652039325
1739209771.95119;-35.57807855764607
1739209771.9511933;-38.13080360867914
1739209771.951197;-45.120503652039325
1739209771.9512002;-45.120503652039325
1739209771.9512038;-33.981070128970906
1739209771.9512072;-35.57807855764607
1739209771.9512107;-38.13080360867914
1739209771.951214;-45.120503652039325
1739209771.9512174;-38.13080360867914
1739209771.951221;-35.57807855764607
1739209771.9512243;-35.57807855764607
1739209771.951228;-45.120503652039325
1739209771.9512312;-45.120503652039325
1739209771.9512348;-45.120503652039325
1739209771.9512382;-38.13080360867914
1739209771.9512415;-38.13080360867914
1739209771.951245;-45.120503652039325
1739209771.9512484;-38.13080360867914
1739209771.951252;-38.13080360867914
1739209771.9512553;-38.13080360867914
1739209771.951259;-38.13080360867914
1739209771.9512622;-38.13080360867914
1739209771.9512658;-38.13080360867914
1739209771.9512691;-38.13080360867914
1739209771.9512725;-35.57807855764607
1739209771.951276;-45.120503652039325
1739209771.9512794;-45.120503652039325
1739209771.951283;-45.120503652039325
1739209771.9512863;-31.141103565318915
1739209771.95129;-33.981070128970906
1739209771.9512932;-35.57807855764607
1739209771.9512966;-45.120503652039325
1739209771.9513001;-38.13080360867914
1739209771.9513035;-38.13080360867914
1739209771.951307;-38.13080360867914
1739209771.9513104;-45.120503652039325
1739209771.951314;-32.81601443825658
1739209771.9513173;-28.992665084841942
1739209771.9513206;-33.981070128970906
1739209771.9513242;-33.981070128970906
1739209771.9513276;-38.13080360867914
1739209771.9513311;-45.120503652039325
1739209771.9513345;-38.13080360867914
1739209771.951338;-33.981070128970906
1739209771.9513414;-38.13080360867914
1739209771.951345;-38.13080360867914
1739209771.9513483;-38.13080360867914
1739209771.9513516;-38.13080360867914
1739209771.9513552;-38.13080360867914
1739209771.9513586;-45.120503652039325
1739209771.9513621;-45.120503652039325
1739209771.9513655;-38.13080360867914
1739209771.951369;-33.981070128970906
1739209771.9513724;-38.13080360867914
1739209771.9513757;-45.120503652039325
1739209771.9513793;-38.13080360867914
1739209771.9513826;-38.13080360867914
