CAN Message; 0x1bb:0000bbe6c8d7a90e
1739209586.9639776;-38.13080360867914
1739209586.9639852;-45.120503652039325
1739209586.9639926;-45.120503652039325
1739209586.964;-38.13080360867914
1739209586.9640074;-35.57807855764607
1739209586.964015;-45.120503652039325
1739209586.9640224;-45.120503652039325
1739209586.9640298;-38.13080360867914
1739209586.9640374;-45.120503652039325
1739209586.9640448;-45.120503652039325
1739209586.9640522;-45.120503652039325
1739209586.9640596;-45.120503652039325
1739209586.9640672;-45.120503652039325
1739209586.9640746;-45.120503652039325
1739209586.964082;-32.816014438256545
1739209586.9640894;-45.120503652039325
1739209586.964097;-27.8777449560314
1739209586.9641044;-35.57807855764607
1739209586.9641118;-45.120503652039325
1739209586.9641192;-38.13080360867914
1739209586.9641268;-38.13080360867914
1739209586.9641342;-45.120503652039325
1739209586.9641416;-38.13080360867914
1739209586.964149;-45.120503652039325
1739209586.9641566;-38.13080360867914
1739209586.964164;-45.120503652039325
1739209586.9641714;-35.57807855764607
1739209586.964179;-45.120503652039325
1739209586.9641864;-45.120503652039325
1739209586.9641938;-45.120503652039325
1739209586.9642012;-38.13080360867914
1739209586.9642088;-38.13080360867914
1739209586.9642162;-27.8777449560314
1739209586.9642236;-33.981070128970906
1739209586.964231;-38.13080360867914
1739209586.9642386;-38.13080360867914
1739209586.964246;-35.57807855764607
1739209586.9642534;-38.13080360867914
1739209586.9642608;-45.120503652039325
1739209586.9642684;-45.120503652039325
1739209586.9642758;-45.120503652039325
1739209586.9642832;-45.120503652039325
1739209586.9642909;-45.120503652039325
1739209586.9642982;-45.120503652039325
1739209586.9643056;-45.120503652039325
1739209586.964313;-45.120503652039325
1739209586.9643207;-35.57807855764607
1739209586.964328;-38.13080360867914
1739209586.9643354;-45.120503652039325
1739209586.9643428;-45.120503652039325
1739209586.9643505;-38.13080360867914
1739209586.9643579;-38.13080360867914
1739209586.9643652;-45.120503652039325
1739209586.9643726;-38.13080360867914
1739209586.9643803;-38.13080360867914
1739209586.9643877;-45.120503652039325
1739209586.964395;-33.981070128970906
1739209586.9644027;-35.57807855764607
1739209586.96441;-45.120503652039325
1739209586.9644175;-38.13080360867914
1739209586.9644248;-33.981070128970906
1739209586.9644325;-38.13080360867914
1739209586.9644399;-45.120503652039325
1739209586.9644473;-38.13080360867914
1739209586.9644547;-45.120503652039325
1739209586.9644623;-45.120503652039325
1739209586.9644697;-32.816014438256545
1739209586.964477;-38.13080360867914
1739209586.9644845;-45.120503652039325
1739209586.964492;-45.120503652039325
1739209586.9644995;-38.13080360867914
1739209586.9645069;-45.120503652039325
1739209586.9645145;-31.141103565318915
1739209586.964522;-35.57807855764607
1739209586.9645293;-45.120503652039325
1739209586.9645367;-45.120503652039325
1739209586.9645443;-32.816014438256545
1739209586.9645517;-38.13080360867914
1739209586.964559;-45.120503652039325
1739209586.9645665;-38.13080360867914
1739209586.964574;-45.120503652039325
1739209586.9645815;-38.13080360867914
1739209586.9645889;-45.120503652039325
1739209586.9645963;-45.120503652039325
1739209586.964604;-45.120503652039325
1739209586.9646113;-45.120503652039325
1739209586.9646187;-45.120503652039325
1739209586.9646263;-38.13080360867914
1739209586.9646337;-38.13080360867914
1739209586.964641;-35.57807855764607
1739209586.9646485;-38.13080360867914
1739209586.964656;-38.13080360867914
1739209586.9646635;-38.13080360867914
1739209586.964671;-32.816014438256545
1739209586.9646783;-38.13080360867914
1739209586.964686;-33.981070128970906
1739209586.9646933;-33.981070128970906
1739209586.9647007;-38.13080360867914
1739209586.964708;-38.13080360867914
1739209586.9647157;-38.13080360867914
1739209586.964723;-35.57807855764607
1739209586.9647305;-38.13080360867914
1739209586.964738;-45.120503652039325
1739209586.9647455;-38.13080360867914
1739209586.964753;-45.120503652039325
1739209586.9647603;-45.120503652039325
1739209586.964768;-38.13080360867914
1739209586.9647753;-45.120503652039325
1739209586.9647827;-45.120503652039325
1739209586.96479;-33.981070128970906
1739209586.9647977;-45.120503652039325
1739209586.9648051;-38.13080360867914
1739209586.9648125;-45.120503652039325
1739209586.96482;-45.120503652039325
1739209586.9648275;-45.120503652039325
1739209586.964835;-45.120503652039325
1739209586.9648423;-35.57807855764607
1739209586.9648497;-38.13080360867914
1739209586.9648573;-45.120503652039325
1739209586.9648647;-38.13080360867914
1739209586.9648721;-35.57807855764607
1739209586.9648798;-38.13080360867914
1739209586.9648871;-38.13080360867914
1739209586.9648945;-35.57807855764607
1739209586.964902;-35.57807855764607
1739209586.9649096;-45.120503652039325
1739209586.964917;-45.120503652039325
1739209586.9649243;-45.120503652039325
1739209586.9649317;-45.120503652039325
1739209586.9649394;-38.13080360867914
1739209586.9649467;-38.13080360867914
1739209586.9649541;-45.120503652039325
1739209586.9649615;-45.120503652039325
1739209586.9649692;-38.13080360867914
1739209586.9649765;-45.120503652039325
1739209586.964984;-38.13080360867914
1739209586.9649916;-45.120503652039325
1739209586.964999;-45.120503652039325
1739209586.9650064;-45.120503652039325
1739209586.9650137;-45.120503652039325
1739209586.9650214;-45.120503652039325
1739209586.9650288;-38.13080360867914
1739209586.9650362;-45.120503652039325
1739209586.9650435;-38.13080360867914
1739209586.9650512;-45.120503652039325
1739209586.9650586;-45.120503652039325
1739209586.965066;-35.57807855764607
1739209586.9650733;-35.57807855764607
1739209586.965081;-38.13080360867914
1739209586.9650884;-38.13080360867914
1739209586.9650958;-32.816014438256545
1739209586.9651031;-45.120503652039325
1739209586.9651108;-38.13080360867914
1739209586.9651182;-45.120503652039325
1739209586.9651256;-45.120503652039325
1739209586.9651332;-38.13080360867914
1739209586.9651406;-38.13080360867914
1739209586.965148;-38.13080360867914
1739209586.9651554;-45.120503652039325
1739209586.965163;-45.120503652039325
1739209586.9651704;-45.120503652039325
1739209586.9651778;-38.13080360867914
1739209586.9651852;-35.57807855764607
1739209586.9651928;-38.13080360867914
1739209586.9652002;-45.120503652039325
1739209586.9652076;-38.13080360867914
1739209586.965215;-35.57807855764607
1739209586.9652226;-45.120503652039325
1739209586.96523;-45.120503652039325
1739209586.9652374;-45.120503652039325
1739209586.965245;-38.13080360867914
1739209586.9652524;-38.13080360867914
1739209586.9652598;-45.120503652039325
1739209586.9652672;-45.120503652039325
1739209586.9652748;-45.120503652039325
1739209586.9652822;-38.13080360867914
1739209586.9652896;-32.816014438256545
1739209586.965297;-33.981070128970906
1739209586.9653046;-45.120503652039325
1739209586.965312;-45.120503652039325
1739209586.9653194;-38.13080360867914
1739209586.9653268;-38.13080360867914
1739209586.9653344;-38.13080360867914
1739209586.9653418;-45.120503652039325
1739209586.9653492;-45.120503652039325
1739209586.9653568;-38.13080360867914
1739209586.9653642;-29.438486411369333
1739209586.9653716;-45.120503652039325
1739209586.965379;-45.120503652039325
1739209586.9653866;-45.120503652039325
1739209586.965394;-45.120503652039325
1739209586.9654014;-38.13080360867914
1739209586.9654088;-35.57807855764607
1739209586.9654164;-38.13080360867914
1739209586.9654238;-45.120503652039325
1739209586.9654312;-38.13080360867914
1739209586.9654386;-45.120503652039325
1739209586.9654462;-45.120503652039325
1739209586.9654536;-45.120503652039325
1739209586.965461;-33.981070128970906
1739209586.9654686;-32.816014438256545
1739209586.965476;-45.120503652039325
1739209586.9654834;-26.991370085610736
1739209586.9654908;-33.981070128970906
1739209586.9654984;-45.120503652039325
1739209586.9655058;-35.57807855764607
1739209586.9655132;-31.141103565318893
1739209586.9655206;-45.120503652039325
1739209586.9655282;-45.120503652039325
1739209586.9655356;-38.13080360867914
1739209586.965543;-32.81601443825658
1739209586.9655504;-38.13080360867914
1739209586.965558;-38.13080360867914
1739209586.9655654;-38.13080360867914
1739209586.9655728;-45.120503652039325
1739209586.9655805;-45.120503652039325
1739209586.9655879;-38.13080360867914
1739209586.9655952;-45.120503652039325
1739209586.9656026;-30.49652367304973
1739209586.9656103;-33.981070128970906
1739209586.9656177;-38.13080360867914
1739209586.965625;-35.57807855764607
1739209586.9656324;-35.57807855764607
1739209586.96564;-38.13080360867914
1739209586.9656475;-45.120503652039325
1739209586.9656549;-38.13080360867914
1739209586.9656622;-45.120503652039325
1739209586.9656699;-45.120503652039325
1739209586.9656773;-45.120503652039325
1739209586.9656847;-45.120503652039325
1739209586.965692;-38.13080360867914
1739209586.9656997;-38.13080360867914
1739209586.965707;-45.120503652039325
1739209586.9657145;-45.120503652039325
1739209586.965722;-38.13080360867914
1739209586.9657295;-38.13080360867914
1739209586.9657369;-45.120503652039325
1739209586.9657443;-38.13080360867914
1739209586.965752;-35.57807855764607
1739209586.9657593;-38.13080360867914
1739209586.9657667;-45.120503652039325
1739209586.965774;-45.120503652039325
1739209586.9657817;-32.816014438256545
1739209586.965789;-45.120503652039325
1739209586.9657965;-38.13080360867914
1739209586.9658039;-38.13080360867914
1739209586.9658115;-45.120503652039325
1739209586.965819;-38.13080360867914
1739209586.9658263;-38.13080360867914
1739209586.965834;-45.120503652039325
1739209586.9658413;-45.120503652039325
1739209586.9658487;-45.120503652039325
1739209586.965856;-45.120503652039325
1739209586.9658637;-45.120503652039325
1739209586.965871;-45.120503652039325
1739209586.9658785;-45.120503652039325
1739209586.9658859;-45.120503652039325
1739209586.9658935;-38.13080360867914
1739209586.965901;-31.141103565318915
1739209586.9659083;-30.49652367304973
1739209586.9659157;-38.13080360867914
1739209586.9659233;-45.120503652039325
1739209586.9659307;-33.981070128970906
1739209586.965938;-38.13080360867914
1739209586.9659457;-45.120503652039325
1739209586.965953;-38.13080360867914
1739209586.9659605;-38.13080360867914
1739209586.965968;-35.57807855764607
1739209586.9659755;-45.120503652039325
1739209586.965983;-38.13080360867914
1739209586.9659903;-38.13080360867914
1739209586.9659977;-45.120503652039325
1739209586.9660053;-33.981070128970906
1739209586.9660127;-45.120503652039325
1739209586.96602;-33.981070128970906
1739209586.9660275;-31.141103565318915
1739209586.9660351;-35.57807855764607
1739209586.9660425;-38.13080360867914
1739209586.96605;-38.13080360867914
1739209586.9660573;-38.13080360867914
1739209586.966065;-45.120503652039325
1739209586.9660723;-35.57807855764607
1739209586.9660797;-35.57807855764607
1739209586.9660873;-45.120503652039325
1739209586.9660947;-45.120503652039325
1739209586.9661021;-45.120503652039325
1739209586.9661095;-45.120503652039325
1739209586.9661171;-38.13080360867914
1739209586.9661245;-45.120503652039325
1739209586.966132;-38.13080360867914
1739209586.9661393;-45.120503652039325
1739209586.966147;-33.981070128970906
1739209586.9661543;-45.120503652039325
1739209586.9661617;-45.120503652039325
1739209586.966169;-45.120503652039325
1739209586.9661767;-45.120503652039325
1739209586.9661841;-45.120503652039325
1739209586.9661915;-38.13080360867914
1739209586.9661992;-35.57807855764607
1739209586.9662066;-31.141103565318915
1739209586.966214;-38.13080360867914
1739209586.9662213;-45.120503652039325
1739209586.966229;-38.13080360867914
1739209586.9662364;-33.981070128970906
1739209586.9662437;-38.13080360867914
1739209586.9662511;-38.13080360867914
1739209586.9662588;-45.120503652039325
1739209586.9662662;-33.981070128970906
1739209586.9662735;-35.57807855764607
1739209586.966281;-45.120503652039325
1739209586.9662886;-38.13080360867914
1739209586.966296;-38.13080360867914
1739209586.9663033;-45.120503652039325
1739209586.966311;-45.120503652039325
1739209586.9663184;-38.13080360867914
1739209586.9663258;-33.981070128970906
1739209586.9663332;-45.120503652039325
1739209586.9663408;-38.13080360867914
1739209586.9663482;-35.57807855764607
1739209586.9663556;-31.141103565318915
1739209586.966363;-38.13080360867914
1739209586.9663706;-38.13080360867914
1739209586.966378;-32.816014438256545
1739209586.9663854;-33.981070128970906
1739209586.9663928;-45.120503652039325
1739209586.9664004;-45.120503652039325
1739209586.9664078;-38.13080360867914
1739209586.9664152;-38.13080360867914
1739209586.9664228;-45.120503652039325
1739209586.9664302;-45.120503652039325
1739209586.9664376;-45.120503652039325
1739209586.966445;-38.13080360867914
1739209586.9664526;-38.13080360867914
1739209586.96646;-38.13080360867914
1739209586.9664674;-45.120503652039325
1739209586.9664748;-38.13080360867914
1739209586.9664824;-35.57807855764607
1739209586.9664898;-45.120503652039325
1739209586.9664972;-35.57807855764607
1739209586.9665046;-38.13080360867914
1739209586.9665122;-45.120503652039325
1739209586.9665196;-38.13080360867914
1739209586.966527;-45.120503652039325
1739209586.9665346;-45.120503652039325
1739209586.966542;-45.120503652039325
1739209586.9665494;-45.120503652039325
1739209586.9665568;-38.13080360867914
1739209586.9665644;-38.13080360867914
1739209586.9665718;-45.120503652039325
1739209586.9665792;-45.120503652039325
1739209586.9665866;-45.120503652039325
1739209586.9665942;-32.816014438256545
1739209586.9666016;-32.816014438256545
1739209586.966609;-45.120503652039325
1739209586.9666164;-45.120503652039325
1739209586.966624;-45.120503652039325
1739209586.9666314;-45.120503652039325
1739209586.9666388;-38.13080360867914
1739209586.9666462;-35.57807855764607
1739209586.9666538;-38.13080360867914
1739209586.9666612;-45.120503652039325
1739209586.9666686;-45.120503652039325
1739209586.9666762;-38.13080360867914
1739209586.9666836;-38.13080360867914
1739209586.966691;-45.120503652039325
1739209586.9666984;-38.13080360867914
1739209586.966706;-38.13080360867914
1739209586.9667134;-38.13080360867914
1739209586.9667208;-38.13080360867914
1739209586.9667282;-45.120503652039325
1739209586.9667358;-45.120503652039325
1739209586.9667432;-38.13080360867914
1739209586.9667506;-38.13080360867914
1739209586.966758;-45.120503652039325
1739209586.9667656;-45.120503652039325
1739209586.966773;-45.120503652039325
1739209586.9667804;-38.13080360867914
1739209586.966788;-38.13080360867914
1739209586.9667954;-38.13080360867914
1739209586.9668028;-38.13080360867914
1739209586.9668102;-45.120503652039325
1739209586.9668179;-38.13080360867914
1739209586.9668252;-35.57807855764607
1739209586.9668326;-38.13080360867914
1739209586.96684;-38.13080360867914
1739209586.9668477;-38.13080360867914
1739209586.966855;-35.57807855764607
1739209586.9668624;-38.13080360867914
1739209586.9668698;-32.816014438256545
1739209586.9668775;-33.981070128970906
1739209586.9668849;-45.120503652039325
1739209586.9668922;-45.120503652039325
1739209586.9668999;-33.981070128970906
1739209586.9669073;-38.13080360867914
1739209586.9669147;-45.120503652039325
1739209586.966922;-32.816014438256545
1739209586.9669297;-45.120503652039325
1739209586.966937;-45.120503652039325
1739209586.9669445;-38.13080360867914
1739209586.9669518;-38.13080360867914
1739209586.9669595;-38.13080360867914
1739209586.9669669;-38.13080360867914
1739209586.9669743;-35.57807855764607
1739209586.9669816;-45.120503652039325
1739209586.9669893;-33.981070128970906
1739209586.9669967;-35.57807855764607
1739209586.967004;-38.13080360867914
1739209586.9670115;-45.120503652039325
1739209586.967019;-38.13080360867914
1739209586.9670265;-33.981070128970906
1739209586.9670339;-45.120503652039325
1739209586.9670415;-38.13080360867914
1739209586.967049;-45.120503652039325
1739209586.9670563;-45.120503652039325
1739209586.9670637;-45.120503652039325
1739209586.9670713;-45.120503652039325
1739209586.9670787;-45.120503652039325
1739209586.967086;-38.13080360867914
1739209586.9670935;-35.57807855764607
1739209586.967101;-38.13080360867914
1739209586.9671085;-35.57807855764607
1739209586.9671159;-38.13080360867914
1739209586.9671233;-32.816014438256545
1739209586.967131;-38.13080360867914
1739209586.9671383;-33.981070128970906
1739209586.9671457;-33.981070128970906
1739209586.9671533;-38.13080360867914
1739209586.9671607;-33.981070128970906
1739209586.967168;-45.120503652039325
1739209586.9671755;-45.120503652039325
1739209586.967183;-45.120503652039325
1739209586.9671905;-38.13080360867914
1739209586.967198;-45.120503652039325
1739209586.9672053;-38.13080360867914
1739209586.967213;-38.13080360867914
1739209586.9672203;-45.120503652039325
1739209586.9672277;-45.120503652039325
1739209586.967235;-38.13080360867914
1739209586.9672427;-33.981070128970906
1739209586.96725;-45.120503652039325
1739209586.9672575;-38.13080360867914
1739209586.9672651;-38.13080360867914
1739209586.9672725;-38.13080360867914
1739209586.96728;-38.13080360867914
1739209586.9672873;-45.120503652039325
1739209586.967295;-45.120503652039325
1739209586.9673023;-45.120503652039325
1739209586.9673097;-38.13080360867914
1739209586.967317;-38.13080360867914
1739209586.9673247;-45.120503652039325
1739209586.9673321;-45.120503652039325
1739209586.9673395;-45.120503652039325
1739209586.967347;-38.13080360867914
1739209586.9673545;-45.120503652039325
1739209586.967362;-45.120503652039325
1739209586.9673693;-38.13080360867914
1739209586.967377;-38.13080360867914
1739209586.9673843;-38.13080360867914
1739209586.9673917;-35.57807855764607
1739209586.9673991;-38.13080360867914
1739209586.9674067;-45.120503652039325
1739209586.9674141;-45.120503652039325
1739209586.9674215;-45.120503652039325
1739209586.967429;-38.13080360867914
1739209586.9674366;-38.13080360867914
1739209586.967444;-45.120503652039325
1739209586.9674513;-45.120503652039325
1739209586.9674587;-38.13080360867914
1739209586.9674664;-45.120503652039325
1739209586.9674737;-38.13080360867914
1739209586.9674811;-45.120503652039325
1739209586.9674888;-38.13080360867914
1739209586.9674962;-38.13080360867914
1739209586.9675035;-38.13080360867914
1739209586.967511;-45.120503652039325
1739209586.9675186;-38.13080360867914
1739209586.967526;-45.120503652039325
1739209586.9675333;-33.981070128970906
1739209586.9675407;-32.816014438256545
1739209586.9675484;-38.13080360867914
1739209586.9675558;-45.120503652039325
1739209586.9675632;-38.13080360867914
1739209586.9675705;-38.13080360867914
1739209586.9675782;-45.120503652039325
1739209586.9675856;-45.120503652039325
1739209586.967593;-31.141103565318915
1739209586.9676003;-38.13080360867914
1739209586.967608;-45.120503652039325
1739209586.9676154;-38.13080360867914
1739209586.9676228;-38.13080360867914
1739209586.9676304;-45.120503652039325
1739209586.9676378;-45.120503652039325
1739209586.9676452;-45.120503652039325
1739209586.9676526;-32.816014438256545
1739209586.9676602;-38.13080360867914
1739209586.9676676;-38.13080360867914
1739209586.967675;-45.120503652039325
1739209586.9676824;-45.120503652039325
1739209586.96769;-33.981070128970906
1739209586.9676974;-38.13080360867914
1739209586.9677048;-45.120503652039325
1739209586.9677122;-27.267205301931607
1739209586.9677198;-33.981070128970906
1739209586.9677272;-45.120503652039325
1739209586.9677346;-35.57807855764607
1739209586.9677422;-38.13080360867914
1739209586.9677496;-38.13080360867914
1739209586.967757;-45.120503652039325
1739209586.9677644;-45.120503652039325
1739209586.967772;-35.57807855764607
1739209586.9677794;-45.120503652039325
1739209586.9677868;-45.120503652039325
1739209586.9677942;-45.120503652039325
1739209586.9678018;-45.120503652039325
1739209586.9678092;-45.120503652039325
1739209586.9678166;-45.120503652039325
1739209586.967824;-38.13080360867914
1739209586.9678316;-33.981070128970906
1739209586.967839;-35.57807855764607
1739209586.9678464;-38.13080360867914
1739209586.967854;-38.13080360867914
1739209586.9678614;-38.13080360867914
1739209586.9678688;-45.120503652039325
1739209586.9678762;-38.13080360867914
1739209586.9678838;-38.13080360867914
1739209586.9678912;-38.13080360867914
1739209586.9678986;-45.120503652039325
1739209586.967906;-38.13080360867914
1739209586.9679136;-38.13080360867914
1739209586.967921;-38.13080360867914
1739209586.9679284;-38.13080360867914
1739209586.9679358;-38.13080360867914
1739209586.9679434;-38.13080360867914
1739209586.9679508;-38.13080360867914
1739209586.9679582;-45.120503652039325
1739209586.9679656;-38.13080360867914
1739209586.9679732;-45.120503652039325
1739209586.9679806;-38.13080360867914
1739209586.967988;-38.13080360867914
1739209586.9679956;-45.120503652039325
1739209586.968003;-45.120503652039325
1739209586.9680104;-45.120503652039325
1739209586.9680178;-38.13080360867914
1739209586.9680254;-38.13080360867914
1739209586.9680328;-38.13080360867914
1739209586.9680402;-45.120503652039325
1739209586.9680476;-45.120503652039325
1739209586.9680552;-45.120503652039325
1739209586.9680626;-45.120503652039325
1739209586.96807;-38.13080360867914
1739209586.9680774;-45.120503652039325
1739209586.968085;-45.120503652039325
1739209586.9680924;-45.120503652039325
1739209586.9680998;-38.13080360867914
1739209586.9681075;-33.981070128970906
1739209586.9681149;-33.981070128970906
1739209586.9681222;-45.120503652039325
1739209586.9681296;-33.981070128970906
1739209586.9681373;-32.816014438256545
1739209586.9681447;-45.120503652039325
1739209586.968152;-38.13080360867914
1739209586.9681594;-38.13080360867914
1739209586.968167;-45.120503652039325
1739209586.9681745;-38.13080360867914
1739209586.9681818;-38.13080360867914
1739209586.9681892;-45.120503652039325
1739209586.9681969;-45.120503652039325
1739209586.9682043;-38.13080360867914
1739209586.9682117;-45.120503652039325
1739209586.9682193;-45.120503652039325
1739209586.9682267;-45.120503652039325
1739209586.968234;-33.981070128970906
1739209586.9682415;-45.120503652039325
1739209586.968249;-38.13080360867914
1739209586.9682565;-26.035653463252796
1739209586.9682639;-38.13080360867914
1739209586.9682713;-45.120503652039325
1739209586.968279;-38.13080360867914
1739209586.9682863;-33.981070128970906
1739209586.9682937;-45.120503652039325
1739209586.968301;-45.120503652039325
1739209586.9683087;-45.120503652039325
1739209586.968316;-38.13080360867914
1739209586.9683235;-45.120503652039325
1739209586.968331;-45.120503652039325
1739209586.9683385;-38.13080360867914
1739209586.9683459;-45.120503652039325
1739209586.9683533;-38.13080360867914
1739209586.968361;-45.120503652039325
1739209586.9683683;-45.120503652039325
1739209586.9683757;-25.826314394896354
1739209586.968383;-33.981070128970906
1739209586.9683907;-38.13080360867914
1739209586.968398;-38.13080360867914
1739209586.9684055;-35.57807855764607
1739209586.9684129;-38.13080360867914
1739209586.9684205;-35.57807855764607
1739209586.968428;-45.120503652039325
1739209586.9684353;-33.981070128970956
1739209586.968443;-45.120503652039325
1739209586.9684503;-45.120503652039325
1739209586.9684577;-45.120503652039325
1739209586.968465;-45.120503652039325
1739209586.9684727;-38.13080360867914
1739209586.96848;-45.120503652039325
1739209586.9684875;-45.120503652039325
1739209586.968495;-26.487275050834715
1739209586.9685025;-33.981070128970906
1739209586.96851;-45.120503652039325
1739209586.9685173;-38.13080360867914
1739209586.9685247;-35.57807855764607
1739209586.9685323;-38.13080360867914
1739209586.9685397;-45.120503652039325
1739209586.968547;-33.981070128970906
1739209586.9685545;-38.13080360867914
1739209586.9685621;-45.120503652039325
1739209586.9685695;-45.120503652039325
1739209586.968577;-38.13080360867914
1739209586.9685845;-45.120503652039325
1739209586.968592;-45.120503652039325
1739209586.9685993;-38.13080360867914
1739209586.9686067;-45.120503652039325
1739209586.9686143;-38.13080360867914
1739209586.9686217;-35.57807855764607
1739209586.9686291;-45.120503652039325
1739209586.9686365;-45.120503652039325
1739209586.9686441;-38.13080360867914
1739209586.9686515;-45.120503652039325
1739209586.968659;-45.120503652039325
1739209586.9686663;-45.120503652039325
1739209586.968674;-45.120503652039325
1739209586.9686813;-45.120503652039325
1739209586.9686887;-45.120503652039325
1739209586.9686964;-45.120503652039325
1739209586.9687037;-45.120503652039325
1739209586.9687111;-38.13080360867914
1739209586.9687185;-38.13080360867914
1739209586.9687262;-38.13080360867914
1739209586.9687335;-45.120503652039325
1739209586.968741;-38.13080360867914
1739209586.9687483;-35.57807855764607
1739209586.968756;-38.13080360867914
1739209586.9687634;-38.13080360867914
1739209586.9687707;-38.13080360867914
1739209586.9687781;-38.13080360867914
1739209586.9687858;-38.13080360867914
1739209586.9687932;-38.13080360867914
1739209586.9688005;-38.13080360867914
1739209586.9688082;-45.120503652039325
1739209586.9688156;-45.120503652039325
1739209586.968823;-30.49652367304973
1739209586.9688303;-32.816014438256545
1739209586.968838;-45.120503652039325
1739209586.9688454;-45.120503652039325
1739209586.9688528;-38.13080360867914
1739209586.9688601;-38.13080360867914
1739209586.9688678;-45.120503652039325
1739209586.9688752;-45.120503652039325
1739209586.9688826;-45.120503652039325
1739209586.96889;-45.120503652039325
1739209586.9688976;-38.13080360867914
1739209586.968905;-38.13080360867914
1739209586.9689124;-45.120503652039325
1739209586.9689198;-33.981070128970906
1739209586.9689274;-38.13080360867914
1739209586.9689348;-38.13080360867914
1739209586.9689422;-35.57807855764607
1739209586.9689498;-35.57807855764607
1739209586.9689572;-38.13080360867914
1739209586.9689646;-45.120503652039325
1739209586.968972;-38.13080360867914
1739209586.9689796;-45.120503652039325
1739209586.968987;-45.120503652039325
1739209586.9689944;-45.120503652039325
1739209586.9690018;-45.120503652039325
1739209586.9690094;-45.120503652039325
1739209586.9690168;-45.120503652039325
1739209586.9690242;-38.13080360867914
1739209586.9690316;-45.120503652039325
1739209586.9690392;-38.13080360867914
1739209586.9690466;-35.57807855764607
1739209586.969054;-38.13080360867914
1739209586.9690616;-45.120503652039325
1739209586.969069;-38.13080360867914
1739209586.9690764;-33.981070128970906
1739209586.9690838;-45.120503652039325
1739209586.9690914;-45.120503652039325
1739209586.9690988;-38.13080360867914
1739209586.9691062;-45.120503652039325
1739209586.9691136;-38.13080360867914
1739209586.9691212;-35.57807855764607
1739209586.9691286;-38.13080360867914
1739209586.969136;-45.120503652039325
1739209586.9691434;-45.120503652039325
1739209586.969151;-38.13080360867914
1739209586.9691584;-38.13080360867914
1739209586.9691658;-38.13080360867914
1739209586.9691734;-38.13080360867914
1739209586.9691808;-45.120503652039325
1739209586.9691882;-45.120503652039325
1739209586.9691956;-32.816014438256545
1739209586.9692032;-38.13080360867914
1739209586.9692106;-45.120503652039325
1739209586.969218;-38.13080360867914
1739209586.9692254;-45.120503652039325
1739209586.969233;-38.13080360867914
1739209586.9692404;-38.13080360867914
1739209586.9692478;-45.120503652039325
1739209586.9692552;-45.120503652039325
1739209586.9692628;-38.13080360867914
1739209586.9692702;-38.13080360867914
1739209586.9692776;-38.13080360867914
1739209586.9692852;-38.13080360867914
1739209586.9692926;-45.120503652039325
1739209586.9693;-45.120503652039325
1739209586.9693074;-38.13080360867914
1739209586.969315;-38.13080360867914
1739209586.9693224;-38.13080360867914
1739209586.9693298;-38.13080360867914
1739209586.9693372;-45.120503652039325
1739209586.9693449;-45.120503652039325
1739209586.9693522;-38.13080360867914
1739209586.9693596;-38.13080360867914
1739209586.969367;-38.13080360867914
1739209586.9693747;-38.13080360867914
1739209586.969382;-33.981070128970906
1739209586.9693894;-32.816014438256545
1739209586.969397;-33.981070128970906
1739209586.9694045;-45.120503652039325
1739209586.9694118;-38.13080360867914
1739209586.9694192;-38.13080360867914
1739209586.9694269;-32.816014438256545
1739209586.9694343;-45.120503652039325
1739209586.9694417;-38.13080360867914
1739209586.969449;-38.13080360867914
1739209586.9694567;-45.120503652039325
1739209586.969464;-35.57807855764607
1739209586.9694715;-45.120503652039325
1739209586.9694788;-35.57807855764607
1739209586.9694865;-45.120503652039325
1739209586.9694939;-38.13080360867914
1739209586.9695013;-38.13080360867914
1739209586.9695086;-45.120503652039325
1739209586.9695163;-38.13080360867914
1739209586.9695237;-45.120503652039325
1739209586.969531;-45.120503652039325
1739209586.9695387;-45.120503652039325
1739209586.969546;-38.13080360867914
1739209586.9695535;-45.120503652039325
1739209586.9695609;-45.120503652039325
1739209586.9695685;-38.13080360867914
1739209586.969576;-38.13080360867914
1739209586.9695833;-35.57807855764607
1739209586.9695907;-38.13080360867914
1739209586.9695983;-45.120503652039325
1739209586.9696057;-45.120503652039325
1739209586.969613;-38.13080360867914
1739209586.9696205;-38.13080360867914
1739209586.969628;-45.120503652039325
1739209586.9696355;-33.981070128970906
1739209586.9696429;-45.120503652039325
1739209586.9696505;-45.120503652039325
1739209586.969658;-45.120503652039325
1739209586.9696653;-38.13080360867914
1739209586.9696727;-45.120503652039325
1739209586.9696803;-45.120503652039325
1739209586.9696877;-32.816014438256545
1739209586.969695;-38.13080360867914
1739209586.9697025;-32.816014438256545
1739209586.96971;-38.13080360867914
1739209586.9697175;-45.120503652039325
1739209586.969725;-38.13080360867914
1739209586.9697323;-32.816014438256545
1739209586.96974;-35.57807855764607
1739209586.9697473;-45.120503652039325
1739209586.9697547;-38.13080360867914
1739209586.9697623;-35.57807855764607
1739209586.9697697;-38.13080360867914
1739209586.969777;-45.120503652039325
1739209586.9697845;-45.120503652039325
1739209586.9697921;-45.120503652039325
1739209586.9697995;-38.13080360867914
1739209586.969807;-35.57807855764607
1739209586.9698143;-38.13080360867914
1739209586.969822;-45.120503652039325
1739209586.9698293;-38.13080360867914
