CAN Message; 0x1b8:0100402150defbc7
1739209790.836987;-45.120503652039325
1739209790.8369918;-38.13080360867914
1739209790.8369968;-33.981070128970906
1739209790.8370016;-31.141103565318915
1739209790.8370063;-32.816014438256545
1739209790.8370113;-38.13080360867914
1739209790.837016;-38.13080360867914
1739209790.837021;-38.13080360867914
1739209790.837026;-45.120503652039325
1739209790.837031;-45.120503652039325
1739209790.8370357;-38.13080360867914
1739209790.8370404;-33.981070128970906
1739209790.8370454;-33.981070128970906
1739209790.8370502;-45.120503652039325
1739209790.8370552;-45.120503652039325
1739209790.83706;-38.13080360867914
1739209790.8370647;-45.120503652039325
1739209790.8370697;-38.13080360867914
1739209790.8370745;-38.13080360867914
1739209790.8370795;-38.13080360867914
1739209790.8370843;-38.13080360867914
1739209790.837089;-45.120503652039325
1739209790.837094;-45.120503652039325
1739209790.8370988;-33.981070128970906
1739209790.8371038;-35.57807855764607
1739209790.8371086;-38.13080360867914
1739209790.8371134;-45.120503652039325
1739209790.8371184;-38.13080360867914
1739209790.8371232;-35.57807855764607
1739209790.8371282;-45.120503652039325
1739209790.837133;-45.120503652039325
1739209790.8371377;-45.120503652039325
1739209790.8371427;-35.57807855764607
1739209790.8371475;-45.120503652039325
1739209790.8371525;-38.13080360867914
1739209790.8371572;-31.141103565318915
1739209790.8371623;-27.267205301931607
1739209790.837167;-33.981070128970906
1739209790.8371718;-45.120503652039325
1739209790.8371768;-38.13080360867914
1739209790.8411245;-38.13080360867914
1739209790.8411264;-38.13080360867914
1739209790.8411283;-45.120503652039325
1739209790.8411303;-33.981070128970906
1739209790.8411322;-38.13080360867914
1739209790.841134;-45.120503652039325
1739209790.841136;-45.120503652039325
1739209790.841138;-35.57807855764607
1739209790.8411398;-38.13080360867914
1739209790.8411417;-45.120503652039325
1739209790.8411436;-38.13080360867914
1739209790.8411455;-38.13080360867914
1739209790.8411474;-45.120503652039325
1739209790.8411493;-38.13080360867914
1739209790.8411512;-38.13080360867914
1739209790.8411531;-38.13080360867914
1739209790.841155;-35.57807855764607
1739209790.841157;-45.120503652039325
1739209790.8411589;-45.120503652039325
1739209790.8411608;-35.57807855764607
1739209790.8411627;-38.13080360867914
1739209790.8411646;-45.120503652039325
1739209790.8411665;-45.120503652039325
1739209790.8411684;-38.13080360867914
1739209790.8411703;-45.120503652039325
1739209790.8411722;-35.57807855764607
1739209790.8411741;-35.57807855764607
1739209790.841176;-38.13080360867914
1739209790.841178;-45.120503652039325
1739209790.8411798;-33.981070128970906
1739209790.8411818;-33.981070128970906
1739209790.8411837;-45.120503652039325
1739209790.8411856;-45.120503652039325
1739209790.8411875;-38.13080360867914
1739209790.8411894;-38.13080360867914
1739209790.8411913;-45.120503652039325
1739209790.8411932;-45.120503652039325
1739209790.841195;-38.13080360867914
1739209790.841197;-32.816014438256545
1739209790.841199;-45.120503652039325
1739209790.8412008;-45.120503652039325
1739209790.8412027;-33.981070128970906
1739209790.8412046;-33.981070128970906
1739209790.8412066;-38.13080360867914
1739209790.8412085;-45.120503652039325
1739209790.8412104;-38.13080360867914
1739209790.8412123;-45.120503652039325
1739209790.8412142;-45.120503652039325
1739209790.841216;-38.13080360867914
1739209790.841218;-35.57807855764607
1739209790.84122;-33.981070128970906
1739209790.8412218;-38.13080360867914
1739209790.8412237;-38.13080360867914
1739209790.8412256;-45.120503652039325
1739209790.8412275;-38.13080360867914
1739209790.8412294;-38.13080360867914
1739209790.841231;-45.120503652039325
1739209790.841233;-45.120503652039325
1739209790.841235;-38.13080360867914
1739209790.8412368;-38.13080360867914
1739209790.8412387;-35.57807855764607
1739209790.8412406;-38.13080360867914
1739209790.8412426;-45.120503652039325
1739209790.8412445;-38.13080360867914
1739209790.8412464;-38.13080360867914
1739209790.8412483;-38.13080360867914
1739209790.8412502;-38.13080360867914
1739209790.841252;-38.13080360867914
1739209790.841254;-45.120503652039325
1739209790.841256;-45.120503652039325
1739209790.8412578;-38.13080360867914
1739209790.8412597;-38.13080360867914
1739209790.8412616;-33.981070128970906
1739209790.8412635;-38.13080360867914
1739209790.8412654;-38.13080360867914
1739209790.8412673;-33.981070128970906
1739209790.8412693;-38.13080360867914
1739209790.8412712;-45.120503652039325
1739209790.841273;-38.13080360867914
1739209790.841275;-33.981070128970906
1739209790.841277;-38.13080360867914
1739209790.8412788;-38.13080360867914
1739209790.8412807;-38.13080360867914
1739209790.8412826;-33.981070128970906
1739209790.8412845;-38.13080360867914
1739209790.8412864;-45.120503652039325
1739209790.8412883;-45.120503652039325
1739209790.8412902;-38.13080360867914
1739209790.8412921;-38.13080360867914
1739209790.841294;-45.120503652039325
1739209790.841296;-38.13080360867914
1739209790.8412979;-28.992665084841942
1739209790.8412998;-45.120503652039325
1739209790.8413017;-38.13080360867914
1739209790.8413036;-45.120503652039325
1739209790.8413055;-45.120503652039325
1739209790.8413074;-45.120503652039325
1739209790.8413093;-38.13080360867914
1739209790.8413112;-38.13080360867914
1739209790.8413131;-35.57807855764607
1739209790.841315;-38.13080360867914
1739209790.841317;-45.120503652039325
1739209790.8413188;-38.13080360867914
1739209790.8413208;-38.13080360867914
1739209790.8413227;-38.13080360867914
1739209790.8413246;-38.13080360867914
1739209790.8413265;-33.981070128970906
1739209790.8413284;-31.141103565318915
1739209790.8413303;-45.120503652039325
1739209790.8413322;-45.120503652039325
1739209790.841334;-38.13080360867914
1739209790.841336;-38.13080360867914
1739209790.841338;-45.120503652039325
1739209790.8413398;-38.13080360867914
1739209790.8413417;-38.13080360867914
1739209790.8413436;-45.120503652039325
1739209790.8413455;-45.120503652039325
1739209790.8413475;-45.120503652039325
1739209790.8413494;-38.13080360867914
1739209790.8413513;-35.57807855764607
1739209790.8413532;-38.13080360867914
1739209790.841355;-45.120503652039325
1739209790.841357;-45.120503652039325
1739209790.841359;-45.120503652039325
1739209790.8413608;-38.13080360867914
1739209790.8413627;-38.13080360867914
1739209790.8413646;-45.120503652039325
1739209790.8413665;-38.13080360867914
1739209790.8413684;-30.49652367304973
1739209790.8413703;-45.120503652039325
1739209790.8413723;-45.120503652039325
1739209790.8413742;-28.992665084841942
1739209790.841376;-38.13080360867914
1739209790.841378;-45.120503652039325
1739209790.84138;-45.120503652039325
1739209790.8413818;-45.120503652039325
1739209790.8413837;-45.120503652039325
1739209790.8413856;-38.13080360867914
1739209790.8413875;-38.13080360867914
1739209790.8413894;-45.120503652039325
1739209790.8413913;-45.120503652039325
1739209790.8413932;-35.57807855764607
1739209790.8413951;-38.13080360867914
1739209790.841397;-45.120503652039325
1739209790.841399;-38.13080360867914
1739209790.8414009;-35.57807855764607
1739209790.8414028;-33.981070128970906
1739209790.8414047;-38.13080360867914
1739209790.8414066;-45.120503652039325
1739209790.8414085;-45.120503652039325
1739209790.8414104;-38.13080360867914
1739209790.8414123;-45.120503652039325
1739209790.8414142;-45.120503652039325
1739209790.8414161;-38.13080360867914
1739209790.841418;-38.13080360867914
1739209790.84142;-38.13080360867914
1739209790.8414218;-45.120503652039325
1739209790.8414237;-45.120503652039325
1739209790.8414257;-38.13080360867914
1739209790.8414276;-35.57807855764607
1739209790.8414295;-35.57807855764607
1739209790.8414314;-38.13080360867914
1739209790.8414333;-45.120503652039325
1739209790.8414352;-45.120503652039325
1739209790.841437;-38.13080360867914
1739209790.841439;-38.13080360867914
1739209790.841441;-35.57807855764607
1739209790.8414428;-45.120503652039325
1739209790.8414447;-31.141103565318915
1739209790.8414466;-33.981070128970906
1739209790.8414483;-45.120503652039325
1739209790.8414502;-32.816014438256545
1739209790.8414521;-32.816014438256545
1739209790.841454;-45.120503652039325
1739209790.841456;-45.120503652039325
1739209790.8414578;-38.13080360867914
1739209790.8414598;-45.120503652039325
1739209790.8414617;-38.13080360867914
1739209790.8414636;-45.120503652039325
1739209790.8414655;-45.120503652039325
1739209790.8414674;-35.57807855764607
1739209790.8414693;-38.13080360867914
1739209790.8414712;-45.120503652039325
1739209790.841473;-45.120503652039325
1739209790.841475;-45.120503652039325
1739209790.841477;-45.120503652039325
1739209790.8414788;-45.120503652039325
1739209790.8414807;-45.120503652039325
1739209790.8414826;-38.13080360867914
1739209790.8414845;-45.120503652039325
1739209790.8414865;-45.120503652039325
1739209790.8414884;-38.13080360867914
1739209790.8414903;-45.120503652039325
1739209790.8414922;-35.57807855764607
1739209790.841494;-38.13080360867914
1739209790.841496;-38.13080360867914
1739209790.841498;-38.13080360867914
1739209790.8414998;-45.120503652039325
1739209790.8415017;-45.120503652039325
1739209790.8415036;-33.981070128970906
1739209790.8415055;-33.981070128970906
1739209790.8415074;-45.120503652039325
1739209790.8415093;-38.13080360867914
1739209790.8415112;-38.13080360867914
1739209790.8415132;-38.13080360867914
1739209790.841515;-45.120503652039325
1739209790.841517;-45.120503652039325
1739209790.8415189;-38.13080360867914
1739209790.8415208;-45.120503652039325
1739209790.8415227;-45.120503652039325
1739209790.8415246;-45.120503652039325
1739209790.8415265;-35.57807855764607
1739209790.8415284;-38.13080360867914
1739209790.8415303;-45.120503652039325
1739209790.8371816;-38.13080360867914
1739209790.8371866;-38.13080360867914
1739209790.8371913;-45.120503652039325
1739209790.837196;-45.120503652039325
1739209790.837201;-45.120503652039325
1739209790.837206;-45.120503652039325
1739209790.837211;-38.13080360867914
1739209790.8372157;-45.120503652039325
1739209790.8372204;-35.57807855764607
1739209790.8372254;-33.981070128970906
1739209790.8372302;-35.57807855764607
1739209790.8372352;-38.13080360867914
1739209790.83724;-35.57807855764607
1739209790.8372447;-35.57807855764607
1739209790.8372498;-45.120503652039325
1739209790.8372545;-45.120503652039325
1739209790.8372595;-45.120503652039325
1739209790.8372643;-45.120503652039325
1739209790.837269;-38.13080360867914
1739209790.837274;-45.120503652039325
1739209790.8372788;-38.13080360867914
1739209790.8372838;-45.120503652039325
1739209790.8372886;-45.120503652039325
1739209790.8372936;-35.57807855764607
1739209790.8372984;-45.120503652039325
1739209790.8373032;-45.120503652039325
1739209790.8373082;-45.120503652039325
1739209790.837313;-45.120503652039325
1739209790.837318;-45.120503652039325
1739209790.8373227;-38.13080360867914
1739209790.8373275;-45.120503652039325
1739209790.8373325;-45.120503652039325
1739209790.8373373;-32.816014438256545
1739209790.8373423;-35.57807855764607
1739209790.837347;-38.13080360867914
1739209790.8373518;-35.57807855764607
1739209790.8373568;-38.13080360867914
1739209790.8373616;-38.13080360867914
1739209790.8373666;-45.120503652039325
1739209790.8373713;-45.120503652039325
1739209790.837376;-45.120503652039325
1739209790.8373811;-45.120503652039325
1739209790.837386;-38.13080360867914
1739209790.837391;-35.57807855764607
1739209790.8373957;-45.120503652039325
1739209790.8374004;-45.120503652039325
1739209790.8374054;-38.13080360867914
1739209790.8374102;-45.120503652039325
1739209790.8374152;-45.120503652039325
1739209790.83742;-45.120503652039325
1739209790.837425;-35.57807855764607
1739209790.8374298;-38.13080360867914
1739209790.8374345;-38.13080360867914
1739209790.8374395;-38.13080360867914
1739209790.8374443;-38.13080360867914
1739209790.8374493;-38.13080360867914
1739209790.837454;-45.120503652039325
1739209790.8374588;-45.120503652039325
1739209790.8374639;-33.981070128970906
1739209790.8374686;-38.13080360867914
1739209790.8374736;-45.120503652039325
1739209790.8374784;-45.120503652039325
1739209790.8374832;-35.57807855764607
1739209790.8374882;-35.57807855764607
1739209790.837493;-45.120503652039325
1739209790.837498;-38.13080360867914
1739209790.8375027;-33.981070128970906
1739209790.8375075;-35.57807855764607
1739209790.8375125;-45.120503652039325
1739209790.8375173;-35.57807855764607
1739209790.8375223;-33.981070128970906
1739209790.837527;-33.981070128970906
1739209790.8375318;-45.120503652039325
1739209790.8375368;-33.981070128970906
1739209790.8375416;-38.13080360867914
1739209790.8375466;-38.13080360867914
1739209790.8375514;-45.120503652039325
1739209790.8375564;-45.120503652039325
1739209790.8375611;-45.120503652039325
1739209790.837566;-38.13080360867914
1739209790.837571;-38.13080360867914
1739209790.8375757;-45.120503652039325
1739209790.8375807;-45.120503652039325
1739209790.8375854;-45.120503652039325
1739209790.8375902;-45.120503652039325
1739209790.8375952;-33.981070128970906
1739209790.8376;-45.120503652039325
1739209790.837605;-38.13080360867914
1739209790.8376098;-38.13080360867914
1739209790.8376145;-33.981070128970906
1739209790.8376195;-38.13080360867914
1739209790.8376243;-38.13080360867914
1739209790.8376293;-45.120503652039325
1739209790.837634;-45.120503652039325
1739209790.8376389;-45.120503652039325
1739209790.8376439;-45.120503652039325
1739209790.8376486;-38.13080360867914
1739209790.8376536;-45.120503652039325
1739209790.8376584;-45.120503652039325
1739209790.8376632;-38.13080360867914
1739209790.8376682;-38.13080360867914
1739209790.837673;-38.13080360867914
1739209790.837678;-38.13080360867914
1739209790.8376827;-38.13080360867914
1739209790.8376875;-38.13080360867914
1739209790.8376925;-35.57807855764607
1739209790.8376973;-45.120503652039325
1739209790.8377023;-45.120503652039325
1739209790.837707;-45.120503652039325
1739209790.837712;-31.141103565318915
1739209790.8377168;-32.816014438256545
1739209790.8377216;-35.57807855764607
1739209790.8377266;-45.120503652039325
1739209790.8377314;-45.120503652039325
1739209790.8377364;-33.981070128970906
1739209790.8377411;-35.57807855764607
1739209790.837746;-35.57807855764607
1739209790.837751;-32.81601443825658
1739209790.8377557;-33.981070128970906
1739209790.8377607;-32.816014438256545
1739209790.8377655;-45.120503652039325
1739209790.8377702;-45.120503652039325
1739209790.8377752;-45.120503652039325
1739209790.83778;-45.120503652039325
1739209790.837785;-33.981070128970906
1739209790.8377898;-31.141103565318915
1739209790.8377945;-38.13080360867914
1739209790.8377995;-38.13080360867914
1739209790.8378043;-38.13080360867914
1739209790.8378093;-33.981070128970906
1739209790.837814;-38.13080360867914
1739209790.8378189;-38.13080360867914
1739209790.8378239;-38.13080360867914
1739209790.8378286;-45.120503652039325
1739209790.8378336;-45.120503652039325
1739209790.8378384;-45.120503652039325
1739209790.8378434;-38.13080360867914
1739209790.8378482;-38.13080360867914
1739209790.837853;-38.13080360867914
1739209790.837858;-35.57807855764607
1739209790.8378627;-38.13080360867914
1739209790.8378677;-29.438486411369347
1739209790.8378725;-33.981070128970906
1739209790.8378773;-45.120503652039325
1739209790.8378823;-45.120503652039325
1739209790.837887;-38.13080360867914
1739209790.837892;-38.13080360867914
1739209790.8378968;-38.13080360867914
1739209790.8379016;-45.120503652039325
1739209790.8379066;-33.981070128970906
1739209790.8379114;-33.981070128970906
1739209790.8379164;-38.13080360867914
1739209790.8379211;-38.13080360867914
1739209790.837926;-38.13080360867914
1739209790.837931;-38.13080360867914
1739209790.8379357;-45.120503652039325
1739209790.8379407;-38.13080360867914
1739209790.8379455;-38.13080360867914
1739209790.8379502;-33.981070128970906
1739209790.8379552;-38.13080360867914
1739209790.83796;-45.120503652039325
1739209790.837965;-45.120503652039325
1739209790.8379698;-45.120503652039325
1739209790.8379748;-38.13080360867914
1739209790.8379796;-38.13080360867914
1739209790.8379843;-45.120503652039325
1739209790.8379893;-45.120503652039325
1739209790.837994;-45.120503652039325
1739209790.837999;-35.57807855764607
1739209790.8380039;-38.13080360867914
1739209790.8380086;-45.120503652039325
1739209790.8380136;-45.120503652039325
1739209790.8380184;-45.120503652039325
1739209790.8380234;-45.120503652039325
1739209790.8380282;-38.13080360867914
1739209790.838033;-38.13080360867914
1739209790.838038;-45.120503652039325
1739209790.8380427;-45.120503652039325
1739209790.8380477;-45.120503652039325
1739209790.8380525;-45.120503652039325
1739209790.8380573;-45.120503652039325
1739209790.8380623;-35.57807855764607
1739209790.838067;-45.120503652039325
1739209790.838072;-45.120503652039325
1739209790.8380768;-38.13080360867914
1739209790.8380816;-38.13080360867914
1739209790.8380866;-45.120503652039325
1739209790.8380914;-45.120503652039325
1739209790.8380964;-38.13080360867914
1739209790.8381011;-45.120503652039325
1739209790.8381062;-38.13080360867914
1739209790.838111;-45.120503652039325
1739209790.8381157;-35.57807855764607
1739209790.8381207;-38.13080360867914
1739209790.8381255;-38.13080360867914
1739209790.8381305;-38.13080360867914
1739209790.8381352;-38.13080360867914
1739209790.83814;-38.13080360867914
1739209790.838145;-33.981070128970906
1739209790.8381498;-45.120503652039325
1739209790.8381548;-45.120503652039325
1739209790.8381596;-38.13080360867914
1739209790.8381643;-45.120503652039325
1739209790.8381693;-38.13080360867914
1739209790.838174;-38.13080360867914
1739209790.838179;-45.120503652039325
1739209790.8381839;-38.13080360867914
1739209790.8381886;-45.120503652039325
1739209790.8381937;-45.120503652039325
1739209790.8381984;-45.120503652039325
1739209790.8382034;-35.57807855764607
1739209790.8382082;-35.57807855764607
1739209790.838213;-45.120503652039325
1739209790.838218;-38.13080360867914
1739209790.8415322;-45.120503652039325
1739209790.8415341;-32.816014438256545
1739209790.841536;-35.57807855764607
1739209790.841538;-45.120503652039325
1739209790.8415399;-45.120503652039325
1739209790.8415418;-38.13080360867914
1739209790.8415437;-33.981070128970906
1739209790.8415456;-35.57807855764607
1739209790.8415475;-45.120503652039325
1739209790.8415494;-45.120503652039325
1739209790.8415513;-45.120503652039325
1739209790.8415532;-38.13080360867914
1739209790.841555;-45.120503652039325
1739209790.841557;-38.13080360867914
1739209790.841559;-33.981070128970906
1739209790.8415608;-38.13080360867914
1739209790.8415627;-45.120503652039325
1739209790.8415647;-45.120503652039325
1739209790.8415666;-35.57807855764607
1739209790.8415685;-38.13080360867914
1739209790.8415704;-38.13080360867914
1739209790.8415723;-38.13080360867914
1739209790.8415742;-31.141103565318915
1739209790.841576;-32.81601443825658
1739209790.841578;-45.120503652039325
1739209790.84158;-38.13080360867914
1739209790.8415818;-33.981070128970906
1739209790.8415837;-38.13080360867914
1739209790.8415856;-45.120503652039325
1739209790.8415875;-45.120503652039325
1739209790.8415895;-38.13080360867914
1739209790.8415914;-45.120503652039325
1739209790.8415933;-45.120503652039325
1739209790.8415952;-45.120503652039325
1739209790.841597;-45.120503652039325
1739209790.841599;-38.13080360867914
1739209790.841601;-38.13080360867914
1739209790.8416028;-38.13080360867914
1739209790.8416047;-35.57807855764607
1739209790.8416066;-38.13080360867914
1739209790.8416085;-45.120503652039325
1739209790.8416104;-45.120503652039325
1739209790.8416123;-45.120503652039325
1739209790.8416142;-38.13080360867914
1739209790.8416162;-45.120503652039325
1739209790.841618;-38.13080360867914
1739209790.84162;-45.120503652039325
1739209790.8416219;-38.13080360867914
1739209790.8416238;-38.13080360867914
1739209790.8416257;-38.13080360867914
1739209790.8416276;-38.13080360867914
1739209790.8416295;-45.120503652039325
1739209790.8416314;-38.13080360867914
1739209790.8416333;-45.120503652039325
1739209790.8416352;-33.981070128970906
1739209790.8416371;-31.141103565318915
1739209790.841639;-38.13080360867914
1739209790.841641;-45.120503652039325
1739209790.8416429;-45.120503652039325
1739209790.8416448;-38.13080360867914
1739209790.8416467;-45.120503652039325
1739209790.8416486;-38.13080360867914
1739209790.8416505;-38.13080360867914
1739209790.8416524;-31.14110356531892
1739209790.8416543;-45.120503652039325
1739209790.8416562;-35.57807855764607
1739209790.841658;-38.13080360867914
1739209790.84166;-45.120503652039325
1739209790.841662;-35.57807855764607
1739209790.8416638;-38.13080360867914
1739209790.8416655;-33.981070128970906
1739209790.8416674;-28.992665084841942
1739209790.8416693;-38.13080360867914
1739209790.8416712;-45.120503652039325
1739209790.8416731;-45.120503652039325
1739209790.841675;-38.13080360867914
1739209790.841677;-45.120503652039325
1739209790.8416789;-45.120503652039325
1739209790.8416808;-38.13080360867914
1739209790.8416827;-32.81601443825658
1739209790.8416846;-45.120503652039325
1739209790.8416865;-38.13080360867914
1739209790.8416884;-38.13080360867914
1739209790.8416903;-45.120503652039325
1739209790.8416922;-38.13080360867914
1739209790.841694;-45.120503652039325
1739209790.841696;-45.120503652039325
1739209790.841698;-31.141103565318915
1739209790.8416998;-38.13080360867914
1739209790.8417017;-45.120503652039325
1739209790.8417037;-45.120503652039325
1739209790.8417056;-33.981070128970906
1739209790.8417075;-38.13080360867914
1739209790.8417094;-38.13080360867914
1739209790.8417113;-45.120503652039325
1739209790.8417132;-38.13080360867914
1739209790.841715;-38.13080360867914
1739209790.841717;-45.120503652039325
1739209790.841719;-45.120503652039325
1739209790.8417208;-45.120503652039325
1739209790.8417227;-38.13080360867914
1739209790.8417246;-38.13080360867914
1739209790.8417265;-35.57807855764607
1739209790.8417284;-45.120503652039325
1739209790.8417304;-45.120503652039325
1739209790.8417323;-45.120503652039325
1739209790.8417342;-45.120503652039325
1739209790.841736;-38.13080360867914
1739209790.841738;-45.120503652039325
1739209790.84174;-38.13080360867914
1739209790.8417418;-45.120503652039325
1739209790.8417437;-33.981070128970906
1739209790.8417456;-38.13080360867914
1739209790.8417475;-38.13080360867914
1739209790.8417494;-45.120503652039325
1739209790.8417513;-31.141103565318915
1739209790.8417532;-32.816014438256545
1739209790.8417552;-45.120503652039325
1739209790.841757;-45.120503652039325
1739209790.841759;-45.120503652039325
1739209790.8417609;-45.120503652039325
1739209790.8417628;-38.13080360867914
1739209790.8417647;-38.13080360867914
1739209790.8417666;-33.981070128970906
1739209790.8417685;-33.981070128970906
1739209790.8417704;-33.981070128970906
1739209790.8417723;-38.13080360867914
1739209790.8417742;-29.438486411369333
1739209790.8417761;-33.981070128970906
1739209790.841778;-45.120503652039325
1739209790.84178;-45.120503652039325
1739209790.8417819;-35.57807855764607
1739209790.8417838;-38.13080360867914
1739209790.8417857;-45.120503652039325
1739209790.8417876;-32.816014438256545
1739209790.8417895;-33.981070128970956
1739209790.8417914;-45.120503652039325
1739209790.8417933;-35.57807855764607
1739209790.8417952;-38.13080360867914
1739209790.841797;-45.120503652039325
1739209790.841799;-38.13080360867914
1739209790.841801;-35.57807855764607
1739209790.8418028;-45.120503652039325
1739209790.8418047;-29.438486411369333
1739209790.8418067;-31.141103565318893
1739209790.8418086;-38.13080360867914
1739209790.8418105;-35.57807855764607
1739209790.8418124;-38.13080360867914
1739209790.8418143;-45.120503652039325
1739209790.8418162;-38.13080360867914
1739209790.841818;-35.57807855764607
1739209790.84182;-45.120503652039325
1739209790.841822;-45.120503652039325
1739209790.8418238;-45.120503652039325
1739209790.8418257;-45.120503652039325
1739209790.8418276;-45.120503652039325
1739209790.8418295;-38.13080360867914
1739209790.8418314;-38.13080360867914
1739209790.8418334;-38.13080360867914
1739209790.8418353;-45.120503652039325
1739209790.8418372;-33.981070128970906
1739209790.841839;-45.120503652039325
1739209790.841841;-45.120503652039325
1739209790.841843;-45.120503652039325
1739209790.8418448;-38.13080360867914
1739209790.8418467;-38.13080360867914
1739209790.8418486;-45.120503652039325
1739209790.8418505;-31.141103565318893
1739209790.8418524;-35.57807855764607
1739209790.8418543;-38.13080360867914
1739209790.8418562;-38.13080360867914
1739209790.8418581;-35.57807855764607
1739209790.84186;-35.57807855764607
1739209790.841862;-45.120503652039325
1739209790.8418639;-38.13080360867914
1739209790.8418658;-45.120503652039325
1739209790.8418677;-45.120503652039325
1739209790.8418696;-32.816014438256545
1739209790.8418715;-35.57807855764607
1739209790.8418734;-45.120503652039325
1739209790.8418753;-38.13080360867914
1739209790.8418772;-33.981070128970906
1739209790.8418791;-38.13080360867914
1739209790.841881;-38.13080360867914
1739209790.8418827;-35.57807855764607
1739209790.8418846;-35.57807855764607
1739209790.8418865;-32.816014438256545
1739209790.8418884;-45.120503652039325
1739209790.8418903;-45.120503652039325
1739209790.8418922;-32.816014438256545
1739209790.8418941;-38.13080360867914
1739209790.841896;-33.981070128970906
1739209790.841898;-45.120503652039325
1739209790.8418999;-45.120503652039325
1739209790.8419018;-33.981070128970906
1739209790.8419037;-38.13080360867914
1739209790.8419056;-38.13080360867914
1739209790.8419075;-33.981070128970906
1739209790.8419094;-32.816014438256545
1739209790.8419113;-38.13080360867914
1739209790.8419132;-38.13080360867914
1739209790.8419151;-33.981070128970906
1739209790.841917;-35.57807855764607
1739209790.841919;-45.120503652039325
1739209790.8419209;-45.120503652039325
1739209790.8419228;-32.816014438256545
1739209790.8419247;-32.816014438256545
1739209790.8419266;-45.120503652039325
1739209790.8419285;-38.13080360867914
1739209790.8419304;-33.981070128970906
1739209790.8419323;-38.13080360867914
1739209790.8419342;-38.13080360867914
1739209790.841936;-35.57807855764607
1739209790.841938;-33.981070128970906
1739209790.84194;-45.120503652039325
1739209790.8419418;-45.120503652039325
1739209790.8419437;-38.13080360867914
1739209790.8419456;-32.816014438256545
1739209790.8419476;-32.816014438256545
1739209790.8419495;-38.13080360867914
1739209790.8419514;-38.13080360867914
1739209790.8419533;-38.13080360867914
1739209790.8419552;-38.13080360867914
1739209790.841957;-38.13080360867914
1739209790.841959;-38.13080360867914
1739209790.841961;-45.120503652039325
1739209790.8419628;-45.120503652039325
1739209790.8419647;-45.120503652039325
1739209790.8419666;-45.120503652039325
1739209790.8419685;-45.120503652039325
1739209790.8419704;-45.120503652039325
1739209790.8419724;-32.816014438256545
1739209790.8419743;-38.13080360867914
1739209790.8419762;-38.13080360867914
1739209790.841978;-35.57807855764607
1739209790.84198;-38.13080360867914
1739209790.841982;-33.981070128970906
1739209790.8419838;-38.13080360867914
1739209790.8419857;-45.120503652039325
1739209790.8419876;-38.13080360867914
1739209790.8419895;-38.13080360867914
1739209790.8419914;-33.981070128970906
1739209790.8419933;-38.13080360867914
1739209790.8419952;-45.120503652039325
1739209790.8419971;-45.120503652039325
1739209790.841999;-45.120503652039325
1739209790.842001;-45.120503652039325
1739209790.8420029;-38.13080360867914
1739209790.8420048;-38.13080360867914
1739209790.8420067;-31.141103565318915
1739209790.8420086;-38.13080360867914
1739209790.8420105;-45.120503652039325
1739209790.8420124;-45.120503652039325
1739209790.8420143;-38.13080360867914
1739209790.8420162;-45.120503652039325
1739209790.8420181;-33.981070128970906
1739209790.84202;-33.981070128970906
1739209790.842022;-32.816014438256545
1739209790.8420238;-38.13080360867914
1739209790.8420258;-45.120503652039325
1739209790.8420277;-45.120503652039325
1739209790.8420296;-45.120503652039325
1739209790.8420315;-38.13080360867914
1739209790.8420334;-45.120503652039325
1739209790.8420353;-38.13080360867914
1739209790.8420372;-28.992665084841942
1739209790.842039;-38.13080360867914
1739209790.842041;-38.13080360867914
1739209790.842043;-38.13080360867914
1739209790.8420448;-38.13080360867914
1739209790.8420467;-45.120503652039325
1739209790.8420486;-38.13080360867914
1739209790.8420506;-38.13080360867914
1739209790.8420525;-30.49652367304976
1739209790.8420544;-45.120503652039325
1739209790.8420563;-35.57807855764607
1739209790.8420582;-38.13080360867914
1739209790.84206;-45.120503652039325
1739209790.842062;-45.120503652039325
1739209790.842064;-38.13080360867914
1739209790.8420658;-38.13080360867914
1739209790.8420677;-38.13080360867914
1739209790.8420696;-45.120503652039325
1739209790.8420715;-38.13080360867914
1739209790.8420734;-38.13080360867914
1739209790.8420753;-38.13080360867914
1739209790.8420773;-45.120503652039325
1739209790.8420792;-45.120503652039325
1739209790.842081;-45.120503652039325
1739209790.842083;-30.49652367304973
1739209790.842085;-35.57807855764607
1739209790.8420868;-45.120503652039325
1739209790.8420887;-45.120503652039325
1739209790.8420906;-32.816014438256545
1739209790.8420925;-38.13080360867914
1739209790.8420944;-45.120503652039325
1739209790.8420963;-35.57807855764607
1739209790.8420982;-38.13080360867914
1739209790.8421;-33.981070128970906
1739209790.8421018;-45.120503652039325
1739209790.8421037;-45.120503652039325
1739209790.8421056;-45.120503652039325
1739209790.8421075;-35.57807855764607
1739209790.8421094;-45.120503652039325
1739209790.8421113;-45.120503652039325
1739209790.8421133;-28.58837851428586
1739209790.8421152;-35.57807855764607
1739209790.842117;-38.13080360867914
1739209790.842119;-35.57807855764607
1739209790.842121;-45.120503652039325
1739209790.8421228;-45.120503652039325
1739209790.8421247;-45.120503652039325
1739209790.8421266;-45.120503652039325
1739209790.8421285;-45.120503652039325
1739209790.8421304;-45.120503652039325
1739209790.8421323;-38.13080360867914
1739209790.8421342;-45.120503652039325
1739209790.8421361;-38.13080360867914
1739209790.842138;-35.57807855764607
