CAN Message; 0x98:0000c9d0aa270b20
1739209694.3726373;-28.992665084841942
1739209694.372638;-45.120503652039325
1739209694.3726387;-45.120503652039325
1739209694.3726394;-32.816014438256545
1739209694.3726401;-38.13080360867914
1739209694.3726408;-45.120503652039325
1739209694.3726416;-38.13080360867914
1739209694.3726423;-38.13080360867914
1739209694.372643;-35.57807855764607
1739209694.3726437;-38.13080360867914
1739209694.3726444;-38.13080360867914
1739209694.3726451;-38.13080360867914
1739209694.3726459;-45.120503652039325
1739209694.3726463;-45.120503652039325
1739209694.372647;-45.120503652039325
1739209694.3726478;-31.141103565318915
1739209694.3726485;-33.981070128970906
1739209694.3726492;-45.120503652039325
1739209694.37265;-45.120503652039325
1739209694.3726506;-38.13080360867914
1739209694.3726513;-38.13080360867914
1739209694.372652;-45.120503652039325
1739209694.3726528;-45.120503652039325
1739209694.3726535;-45.120503652039325
1739209694.3726542;-38.13080360867914
1739209694.372655;-35.57807855764607
1739209694.3726556;-38.13080360867914
1739209694.3726594;-45.120503652039325
1739209694.3726633;-45.120503652039325
1739209694.372667;-38.13080360867914
1739209694.372671;-38.13080360867914
1739209694.3726747;-45.120503652039325
1739209694.3726785;-33.981070128970906
1739209694.3726823;-45.120503652039325
1739209694.3726861;-45.120503652039325
1739209694.37269;-45.120503652039325
1739209694.3726935;-38.13080360867914
1739209694.3726974;-35.57807855764607
1739209694.3727012;-45.120503652039325
1739209694.372705;-45.120503652039325
1739209694.3727088;-38.13080360867914
1739209694.3727126;-38.13080360867914
1739209694.3727164;-45.120503652039325
1739209694.3727202;-38.13080360867914
1739209694.372724;-35.57807855764607
1739209694.3727279;-38.13080360867914
1739209694.3727317;-38.13080360867914
1739209694.3727355;-38.13080360867914
1739209694.3727393;-38.13080360867914
1739209694.3727431;-45.120503652039325
1739209694.372747;-38.13080360867914
1739209694.3727508;-45.120503652039325
1739209694.3727546;-45.120503652039325
1739209694.3727584;-45.120503652039325
1739209694.3727622;-45.120503652039325
1739209694.3727658;-33.981070128970906
1739209694.3727696;-33.981070128970906
1739209694.3727734;-45.120503652039325
1739209694.3727772;-45.120503652039325
1739209694.372781;-38.13080360867914
1739209694.3727849;-35.57807855764607
1739209694.3727887;-38.13080360867914
1739209694.3727925;-45.120503652039325
1739209694.3727963;-35.57807855764607
1739209694.3728;-38.13080360867914
1739209694.372804;-45.120503652039325
1739209694.3728077;-38.13080360867914
1739209694.3728116;-45.120503652039325
1739209694.3728154;-45.120503652039325
1739209694.3728192;-38.13080360867914
1739209694.372823;-38.13080360867914
1739209694.3728268;-45.120503652039325
1739209694.3728306;-38.13080360867914
1739209694.3728344;-45.120503652039325
1739209694.372838;-45.120503652039325
1739209694.3728418;-38.13080360867914
1739209694.3728456;-35.57807855764607
1739209694.3728495;-38.13080360867914
1739209694.3728533;-38.13080360867914
1739209694.372857;-38.13080360867914
1739209694.372861;-45.120503652039325
1739209694.3728647;-38.13080360867914
1739209694.3728685;-38.13080360867914
1739209694.3728724;-45.120503652039325
1739209694.3728762;-38.13080360867914
1739209694.37288;-45.120503652039325
1739209694.3728838;-38.13080360867914
1739209694.3728876;-45.120503652039325
1739209694.3728914;-45.120503652039325
1739209694.3728952;-38.13080360867914
1739209694.372899;-38.13080360867914
1739209694.3729029;-45.120503652039325
1739209694.3729067;-33.981070128970906
1739209694.3729103;-45.120503652039325
1739209694.372914;-38.13080360867914
1739209694.372918;-45.120503652039325
1739209694.3729217;-35.57807855764607
1739209694.3729255;-29.438486411369333
1739209694.3729293;-45.120503652039325
1739209694.3729331;-45.120503652039325
1739209694.372937;-38.13080360867914
1739209694.3729408;-35.57807855764607
1739209694.3729446;-45.120503652039325
1739209694.3729484;-38.13080360867914
1739209694.3729522;-45.120503652039325
1739209694.372956;-38.13080360867914
1739209694.3729599;-45.120503652039325
1739209694.3729637;-35.57807855764607
1739209694.3729675;-35.57807855764607
1739209694.3729713;-45.120503652039325
1739209694.372975;-45.120503652039325
1739209694.372979;-45.120503652039325
1739209694.3729825;-35.57807855764607
1739209694.3729863;-35.57807855764607
1739209694.3729901;-38.13080360867914
1739209694.372994;-32.816014438256545
1739209694.3729978;-45.120503652039325
1739209694.3730016;-35.57807855764607
1739209694.3730054;-38.13080360867914
1739209694.3730092;-35.57807855764607
1739209694.373013;-35.57807855764607
1739209694.3730168;-45.120503652039325
1739209694.3730206;-38.13080360867914
1739209694.3730245;-45.120503652039325
1739209694.3730283;-45.120503652039325
1739209694.373032;-45.120503652039325
1739209694.373036;-45.120503652039325
1739209694.3730397;-38.13080360867914
1739209694.3730435;-38.13080360867914
1739209694.3730474;-38.13080360867914
1739209694.3730512;-38.13080360867914
1739209694.3730547;-45.120503652039325
1739209694.3730586;-38.13080360867914
1739209694.3730624;-35.57807855764607
1739209694.3730662;-38.13080360867914
1739209694.37307;-38.13080360867914
1739209694.3730738;-38.13080360867914
1739209694.3730776;-29.438486411369333
1739209694.3730814;-33.981070128970906
1739209694.3730853;-45.120503652039325
1739209694.373089;-38.13080360867914
1739209694.373093;-38.13080360867914
1739209694.3730967;-38.13080360867914
1739209694.3731005;-45.120503652039325
1739209694.3731043;-38.13080360867914
1739209694.3731081;-38.13080360867914
1739209694.373112;-45.120503652039325
1739209694.3731158;-38.13080360867914
1739209694.3731196;-38.13080360867914
1739209694.3731234;-45.120503652039325
1739209694.373127;-45.120503652039325
1739209694.3731308;-45.120503652039325
1739209694.3731346;-45.120503652039325
1739209694.3731384;-26.991370085610736
1739209694.3731422;-35.57807855764607
1739209694.373146;-38.13080360867914
1739209694.3731499;-38.13080360867914
1739209694.3731537;-35.57807855764607
1739209694.3731575;-38.13080360867914
1739209694.3731613;-45.120503652039325
1739209694.3731651;-45.120503652039325
1739209694.373169;-45.120503652039325
1739209694.3731728;-45.120503652039325
1739209694.3731766;-45.120503652039325
1739209694.3731804;-45.120503652039325
1739209694.3731842;-45.120503652039325
1739209694.373188;-45.120503652039325
1739209694.3731918;-45.120503652039325
1739209694.3731956;-38.13080360867914
1739209694.3731992;-38.13080360867914
1739209694.373203;-45.120503652039325
1739209694.3732069;-38.13080360867914
1739209694.3732107;-38.13080360867914
1739209694.3732145;-38.13080360867914
1739209694.3732183;-45.120503652039325
1739209694.373222;-38.13080360867914
1739209694.373226;-38.13080360867914
1739209694.3732297;-28.58837851428586
1739209694.3732336;-33.981070128970906
1739209694.3732374;-45.120503652039325
1739209694.3732412;-38.13080360867914
1739209694.373245;-30.49652367304973
1739209694.3732488;-33.981070128970906
1739209694.3732526;-45.120503652039325
1739209694.3732564;-38.13080360867914
1739209694.3732603;-35.57807855764607
1739209694.373264;-45.120503652039325
1739209694.373268;-45.120503652039325
1739209694.3732715;-38.13080360867914
1739209694.3732753;-38.13080360867914
1739209694.373279;-38.13080360867914
1739209694.373283;-45.120503652039325
1739209694.3732867;-33.981070128970906
1739209694.3732905;-28.992665084841942
1739209694.3732944;-28.992665084841942
1739209694.3732982;-45.120503652039325
1739209694.373302;-38.13080360867914
1739209694.3733058;-35.57807855764607
1739209694.3733096;-38.13080360867914
1739209694.3733134;-45.120503652039325
1739209694.3733172;-38.13080360867914
1739209694.373321;-45.120503652039325
1739209694.3733249;-45.120503652039325
1739209694.3733287;-45.120503652039325
1739209694.3733325;-45.120503652039325
1739209694.3733363;-45.120503652039325
1739209694.3733401;-38.13080360867914
1739209694.3733437;-38.13080360867914
1739209694.3733475;-38.13080360867914
1739209694.3733513;-38.13080360867914
1739209694.3733552;-35.57807855764607
1739209694.373359;-45.120503652039325
1739209694.3733628;-45.120503652039325
1739209694.3733666;-45.120503652039325
1739209694.3733704;-45.120503652039325
1739209694.3733742;-45.120503652039325
1739209694.373378;-38.13080360867914
1739209694.3733819;-45.120503652039325
1739209694.3733857;-35.57807855764607
1739209694.3733895;-38.13080360867914
1739209694.3733933;-45.120503652039325
1739209694.373397;-38.13080360867914
1739209694.373401;-33.981070128970906
1739209694.3734047;-33.981070128970906
1739209694.3734086;-38.13080360867914
1739209694.3734124;-45.120503652039325
1739209694.373416;-38.13080360867914
1739209694.3734198;-38.13080360867914
1739209694.3734236;-38.13080360867914
1739209694.3734274;-38.13080360867914
1739209694.3734312;-45.120503652039325
1739209694.373435;-38.13080360867914
1739209694.3734388;-35.57807855764607
1739209694.3734426;-45.120503652039325
1739209694.3734465;-33.981070128970906
1739209694.3734503;-38.13080360867914
1739209694.373454;-45.120503652039325
1739209694.373458;-45.120503652039325
1739209694.3734617;-33.981070128970906
1739209694.3734655;-38.13080360867914
1739209694.3734694;-38.13080360867914
1739209694.3734732;-38.13080360867914
1739209694.373477;-45.120503652039325
1739209694.3734808;-45.120503652039325
1739209694.3734846;-38.13080360867914
1739209694.3734882;-35.57807855764607
1739209694.373492;-38.13080360867914
1739209694.3734958;-45.120503652039325
1739209694.3734996;-45.120503652039325
1739209694.3735034;-38.13080360867914
1739209694.3735073;-33.981070128970906
1739209694.373511;-45.120503652039325
1739209694.373515;-38.13080360867914
1739209694.3735187;-35.57807855764607
1739209694.3735225;-38.13080360867914
1739209694.3735263;-45.120503652039325
1739209694.3735301;-38.13080360867914
1739209694.373534;-35.57807855764607
1739209694.3735378;-38.13080360867914
1739209694.3735416;-38.13080360867914
1739209694.3735454;-33.981070128970906
1739209694.3735492;-35.57807855764607
1739209694.373553;-33.981070128970906
1739209694.3735569;-38.13080360867914
1739209694.3735604;-38.13080360867914
1739209694.3735642;-38.13080360867914
1739209694.373568;-45.120503652039325
1739209694.3735719;-45.120503652039325
1739209694.3735757;-38.13080360867914
1739209694.3735795;-38.13080360867914
1739209694.3735833;-38.13080360867914
1739209694.3735871;-38.13080360867914
1739209694.373591;-38.13080360867914
1739209694.3735948;-35.57807855764607
1739209694.3735986;-38.13080360867914
1739209694.3736024;-35.57807855764607
1739209694.3736062;-45.120503652039325
1739209694.37361;-45.120503652039325
1739209694.3736138;-38.13080360867914
1739209694.3736176;-35.57807855764607
1739209694.3736215;-45.120503652039325
1739209694.3736253;-45.120503652039325
1739209694.373629;-45.120503652039325
1739209694.3736327;-45.120503652039325
1739209694.3736365;-45.120503652039325
1739209694.3736403;-45.120503652039325
1739209694.373644;-45.120503652039325
1739209694.373648;-45.120503652039325
1739209694.3736517;-45.120503652039325
1739209694.3736556;-45.120503652039325
1739209694.3736594;-35.57807855764607
1739209694.3736632;-35.57807855764607
1739209694.373667;-45.120503652039325
1739209694.3736708;-45.120503652039325
1739209694.3736746;-33.981070128970906
1739209694.3736784;-32.816014438256545
1739209694.3736823;-38.13080360867914
1739209694.373686;-38.13080360867914
1739209694.37369;-45.120503652039325
1739209694.3736937;-45.120503652039325
1739209694.3736975;-45.120503652039325
1739209694.373701;-38.13080360867914
1739209694.373705;-38.13080360867914
1739209694.3737087;-45.120503652039325
1739209694.3737125;-38.13080360867914
1739209694.3737164;-38.13080360867914
1739209694.3737202;-38.13080360867914
1739209694.373724;-45.120503652039325
1739209694.3737278;-45.120503652039325
1739209694.3737316;-45.120503652039325
1739209694.3737354;-38.13080360867914
1739209694.3737392;-35.57807855764607
1739209694.373743;-45.120503652039325
1739209694.3737469;-38.13080360867914
1739209694.3737507;-38.13080360867914
1739209694.3737545;-32.816014438256545
1739209694.3737583;-35.57807855764607
1739209694.3737621;-38.13080360867914
1739209694.373766;-45.120503652039325
1739209694.3737698;-38.13080360867914
1739209694.3737733;-38.13080360867914
1739209694.3737772;-45.120503652039325
1739209694.373781;-38.13080360867914
1739209694.3737848;-45.120503652039325
1739209694.3737886;-38.13080360867914
1739209694.3737924;-45.120503652039325
1739209694.3737962;-45.120503652039325
1739209694.3738;-38.13080360867914
1739209694.3738039;-38.13080360867914
1739209694.3738077;-45.120503652039325
1739209694.3738115;-38.13080360867914
1739209694.3738153;-28.21854285175415
1739209694.373819;-38.13080360867914
1739209694.373823;-45.120503652039325
1739209694.3738267;-38.13080360867914
1739209694.3738306;-35.57807855764607
1739209694.3738344;-38.13080360867914
1739209694.3738382;-45.120503652039325
1739209694.373842;-38.13080360867914
1739209694.3738456;-38.13080360867914
1739209694.3738494;-45.120503652039325
1739209694.3738532;-38.13080360867914
1739209694.373857;-45.120503652039325
1739209694.3738608;-45.120503652039325
1739209694.3738647;-45.120503652039325
1739209694.3738685;-45.120503652039325
1739209694.3738723;-45.120503652039325
1739209694.373876;-30.49652367304973
1739209694.37388;-35.57807855764607
1739209694.3738837;-45.120503652039325
1739209694.3738875;-45.120503652039325
1739209694.3738914;-45.120503652039325
1739209694.3738952;-38.13080360867914
1739209694.373899;-38.13080360867914
1739209694.3739028;-38.13080360867914
1739209694.3739066;-45.120503652039325
1739209694.3739104;-38.13080360867914
1739209694.3739142;-35.57807855764607
1739209694.3739178;-38.13080360867914
1739209694.3739216;-45.120503652039325
1739209694.3739254;-33.981070128970906
1739209694.3739293;-35.57807855764607
1739209694.373933;-33.981070128970906
1739209694.373937;-38.13080360867914
1739209694.3739407;-45.120503652039325
1739209694.3739445;-38.13080360867914
1739209694.3739483;-45.120503652039325
1739209694.3739522;-45.120503652039325
1739209694.373956;-38.13080360867914
1739209694.3739598;-35.57807855764607
1739209694.3739636;-45.120503652039325
1739209694.3739674;-28.992665084841942
1739209694.3739712;-32.816014438256545
1739209694.373975;-35.57807855764607
1739209694.3739789;-38.13080360867914
1739209694.3739827;-45.120503652039325
1739209694.3739865;-38.13080360867914
1739209694.37399;-45.120503652039325
1739209694.3739939;-45.120503652039325
1739209694.3739977;-38.13080360867914
1739209694.3740015;-35.57807855764607
1739209694.3740053;-45.120503652039325
1739209694.3740091;-45.120503652039325
1739209694.374013;-45.120503652039325
1739209694.3740168;-38.13080360867914
1739209694.3740206;-38.13080360867914
1739209694.3740244;-45.120503652039325
1739209694.3740282;-38.13080360867914
1739209694.374032;-33.981070128970906
1739209694.3740358;-45.120503652039325
1739209694.3740396;-45.120503652039325
1739209694.3740435;-45.120503652039325
1739209694.3740473;-45.120503652039325
1739209694.374051;-38.13080360867914
1739209694.374055;-45.120503652039325
1739209694.3740587;-38.13080360867914
1739209694.3740623;-35.57807855764607
1739209694.374066;-33.981070128970906
1739209694.37407;-45.120503652039325
1739209694.3740737;-38.13080360867914
1739209694.3740776;-35.57807855764607
1739209694.3740814;-38.13080360867914
1739209694.3740852;-38.13080360867914
1739209694.374089;-45.120503652039325
1739209694.3740928;-45.120503652039325
1739209694.3740966;-38.13080360867914
1739209694.3741004;-45.120503652039325
1739209694.3741043;-45.120503652039325
1739209694.374108;-45.120503652039325
1739209694.374112;-45.120503652039325
1739209694.3741157;-45.120503652039325
1739209694.3741195;-32.816014438256545
1739209694.3741233;-33.981070128970906
1739209694.3741271;-45.120503652039325
1739209694.374131;-45.120503652039325
1739209694.3741345;-45.120503652039325
1739209694.3741384;-38.13080360867914
1739209694.3741422;-38.13080360867914
1739209694.374146;-45.120503652039325
1739209694.3741498;-38.13080360867914
1739209694.3741536;-35.57807855764607
1739209694.3741574;-45.120503652039325
1739209694.3741612;-38.13080360867914
1739209694.374165;-38.13080360867914
1739209694.3741689;-38.13080360867914
1739209694.3741727;-45.120503652039325
1739209694.3741765;-38.13080360867914
1739209694.3741803;-38.13080360867914
1739209694.3741841;-38.13080360867914
1739209694.374188;-45.120503652039325
1739209694.3741918;-45.120503652039325
1739209694.3741956;-45.120503652039325
1739209694.3741994;-38.13080360867914
1739209694.3742032;-45.120503652039325
1739209694.3742068;-45.120503652039325
1739209694.3742106;-38.13080360867914
1739209694.3742144;-33.981070128970906
1739209694.3742182;-32.816014438256545
1739209694.374222;-35.57807855764607
1739209694.3742259;-45.120503652039325
1739209694.3742297;-38.13080360867914
1739209694.3742335;-35.57807855764607
1739209694.3742373;-33.981070128970906
1739209694.374241;-38.13080360867914
1739209694.374245;-45.120503652039325
1739209694.3742487;-38.13080360867914
1739209694.3742526;-38.13080360867914
1739209694.3742564;-45.120503652039325
1739209694.3742602;-45.120503652039325
1739209694.374264;-38.13080360867914
1739209694.3742678;-38.13080360867914
1739209694.3742716;-45.120503652039325
1739209694.3742754;-33.981070128970906
1739209694.374279;-32.816014438256545
1739209694.3742828;-38.13080360867914
1739209694.3742867;-45.120503652039325
1739209694.3742905;-33.981070128970906
1739209694.3742943;-33.981070128970906
1739209694.374298;-45.120503652039325
1739209694.374302;-38.13080360867914
1739209694.3743057;-45.120503652039325
1739209694.3743095;-38.13080360867914
1739209694.3743134;-38.13080360867914
1739209694.3743172;-45.120503652039325
1739209694.374321;-38.13080360867914
1739209694.3743248;-33.981070128970906
1739209694.3743286;-33.981070128970906
1739209694.3743324;-45.120503652039325
1739209694.3743362;-38.13080360867914
1739209694.37434;-45.120503652039325
1739209694.3743439;-38.13080360867914
1739209694.3743477;-45.120503652039325
1739209694.3743513;-38.13080360867914
1739209694.374355;-38.13080360867914
1739209694.374359;-38.13080360867914
1739209694.3743627;-45.120503652039325
1739209694.3743665;-38.13080360867914
1739209694.3743703;-33.981070128970906
1739209694.3743742;-38.13080360867914
1739209694.374378;-32.816014438256545
1739209694.3743818;-32.816014438256545
1739209694.3743856;-45.120503652039325
1739209694.3743894;-38.13080360867914
1739209694.3743932;-32.816014438256545
1739209694.374397;-45.120503652039325
1739209694.3744009;-38.13080360867914
1739209694.3744047;-38.13080360867914
1739209694.3744085;-38.13080360867914
1739209694.3744123;-38.13080360867914
1739209694.374416;-45.120503652039325
1739209694.37442;-38.13080360867914
1739209694.3744235;-45.120503652039325
1739209694.3744273;-33.981070128970906
1739209694.3744311;-29.438486411369333
1739209694.374435;-38.13080360867914
1739209694.3744388;-45.120503652039325
1739209694.3744426;-45.120503652039325
1739209694.3744464;-38.13080360867914
1739209694.3744502;-38.13080360867914
1739209694.374454;-45.120503652039325
1739209694.3744578;-45.120503652039325
1739209694.3744617;-45.120503652039325
1739209694.3744655;-45.120503652039325
1739209694.3744693;-38.13080360867914
1739209694.374473;-45.120503652039325
1739209694.374477;-38.13080360867914
1739209694.3744807;-35.57807855764607
1739209694.3744845;-45.120503652039325
1739209694.3744884;-45.120503652039325
1739209694.3744922;-38.13080360867914
1739209694.3744957;-38.13080360867914
1739209694.3744996;-45.120503652039325
1739209694.3745034;-45.120503652039325
1739209694.3745072;-45.120503652039325
1739209694.374511;-45.120503652039325
1739209694.3745148;-45.120503652039325
1739209694.3745186;-38.13080360867914
1739209694.3745224;-26.991370085610736
1739209694.3745263;-38.13080360867914
1739209694.37453;-45.120503652039325
1739209694.374534;-38.13080360867914
1739209694.3745377;-35.57807855764607
1739209694.3745415;-45.120503652039325
1739209694.3745453;-45.120503652039325
1739209694.3745492;-38.13080360867914
1739209694.374553;-33.981070128970956
1739209694.3745568;-45.120503652039325
1739209694.3745606;-45.120503652039325
1739209694.3745644;-38.13080360867914
1739209694.374568;-45.120503652039325
1739209694.3745718;-45.120503652039325
1739209694.3745756;-45.120503652039325
1739209694.3745794;-38.13080360867914
1739209694.3745832;-31.141103565318893
1739209694.374587;-38.13080360867914
1739209694.3745909;-35.57807855764607
1739209694.3745947;-38.13080360867914
1739209694.3745985;-38.13080360867914
1739209694.3746023;-45.120503652039325
1739209694.3746061;-38.13080360867914
1739209694.37461;-38.13080360867914
1739209694.3746138;-45.120503652039325
1739209694.3746176;-33.981070128970906
1739209694.3746214;-35.57807855764607
1739209694.3746252;-38.13080360867914
1739209694.374629;-38.13080360867914
1739209694.3746328;-45.120503652039325
1739209694.3746367;-38.13080360867914
1739209694.3746402;-45.120503652039325
1739209694.374644;-45.120503652039325
1739209694.3746479;-45.120503652039325
1739209694.3746517;-45.120503652039325
1739209694.3746555;-45.120503652039325
1739209694.3746593;-45.120503652039325
1739209694.374663;-33.981070128970906
1739209694.374667;-45.120503652039325
1739209694.3746707;-45.120503652039325
1739209694.3746746;-32.816014438256545
1739209694.3746784;-35.57807855764607
1739209694.3746822;-45.120503652039325
1739209694.374686;-45.120503652039325
1739209694.3746898;-45.120503652039325
1739209694.3746936;-38.13080360867914
1739209694.3746974;-45.120503652039325
1739209694.3747013;-33.981070128970906
1739209694.374705;-38.13080360867914
1739209694.374709;-38.13080360867914
1739209694.3747125;-45.120503652039325
1739209694.3747163;-38.13080360867914
1739209694.37472;-38.13080360867914
1739209694.374724;-38.13080360867914
1739209694.3747277;-38.13080360867914
1739209694.3747315;-38.13080360867914
1739209694.3747354;-38.13080360867914
1739209694.3747392;-38.13080360867914
1739209694.374743;-38.13080360867914
1739209694.3747468;-38.13080360867914
1739209694.3747506;-45.120503652039325
1739209694.3747544;-45.120503652039325
1739209694.3747582;-38.13080360867914
1739209694.374762;-45.120503652039325
1739209694.3747659;-45.120503652039325
1739209694.3747697;-45.120503652039325
1739209694.3747735;-45.120503652039325
1739209694.3747773;-38.13080360867914
1739209694.3747811;-38.13080360867914
1739209694.3747847;-31.141103565318915
1739209694.3747885;-35.57807855764607
1739209694.3747923;-38.13080360867914
1739209694.3747962;-45.120503652039325
1739209694.3748;-38.13080360867914
1739209694.3748038;-45.120503652039325
1739209694.3748076;-38.13080360867914
1739209694.3748114;-45.120503652039325
1739209694.3748152;-45.120503652039325
1739209694.374819;-33.981070128970906
1739209694.3748229;-45.120503652039325
1739209694.3748267;-38.13080360867914
1739209694.3748305;-35.57807855764607
1739209694.3748343;-45.120503652039325
1739209694.374838;-45.120503652039325
1739209694.374842;-38.13080360867914
1739209694.3748457;-31.141103565318915
1739209694.3748496;-45.120503652039325
1739209694.3748534;-45.120503652039325
1739209694.374857;-35.57807855764607
1739209694.3748608;-38.13080360867914
1739209694.3748646;-45.120503652039325
1739209694.3748684;-38.13080360867914
1739209694.3748722;-38.13080360867914
1739209694.374876;-45.120503652039325
1739209694.3748798;-45.120503652039325
1739209694.3748837;-38.13080360867914
1739209694.3748875;-35.57807855764607
1739209694.3748913;-35.57807855764607
1739209694.374895;-45.120503652039325
1739209694.374899;-33.981070128970906
1739209694.3749027;-35.57807855764607
1739209694.3749065;-35.57807855764607
1739209694.3749104;-35.57807855764607
1739209694.3749142;-38.13080360867914
1739209694.374918;-45.120503652039325
1739209694.3749218;-33.981070128970906
1739209694.3749256;-45.120503652039325
1739209694.3749292;-38.13080360867914
1739209694.374933;-38.13080360867914
1739209694.3749368;-33.981070128970906
1739209694.3749406;-45.120503652039325
1739209694.3749444;-38.13080360867914
1739209694.3749483;-35.57807855764607
1739209694.374952;-38.13080360867914
1739209694.374956;-45.120503652039325
1739209694.3749597;-45.120503652039325
1739209694.3749635;-38.13080360867914
1739209694.3749673;-45.120503652039325
1739209694.3749712;-38.13080360867914
1739209694.374975;-33.981070128970906
1739209694.3749788;-45.120503652039325
1739209694.3749826;-28.992665084841942
1739209694.3749864;-30.49652367304973
1739209694.3749902;-38.13080360867914
1739209694.374994;-45.120503652039325
1739209694.3749979;-38.13080360867914
1739209694.3750014;-35.57807855764607
1739209694.3750052;-45.120503652039325
1739209694.375009;-45.120503652039325
1739209694.3750129;-45.120503652039325
1739209694.3750167;-45.120503652039325
1739209694.3750205;-38.13080360867914
1739209694.3750243;-38.13080360867914
1739209694.3750281;-45.120503652039325
1739209694.375032;-45.120503652039325
1739209694.3750358;-38.13080360867914
1739209694.3750396;-45.120503652039325
1739209694.3750434;-28.992665084841942
1739209694.3750472;-30.49652367304973
1739209694.375051;-38.13080360867914
1739209694.3750548;-45.120503652039325
1739209694.3750587;-35.57807855764607
1739209694.3750625;-35.57807855764607
1739209694.3750663;-38.13080360867914
1739209694.37507;-45.120503652039325
1739209694.3750737;-45.120503652039325
1739209694.3750775;-38.13080360867914
1739209694.3750813;-35.57807855764607
1739209694.375085;-45.120503652039325
1739209694.375089;-45.120503652039325
1739209694.3750927;-45.120503652039325
1739209694.3750966;-45.120503652039325
1739209694.3751004;-45.120503652039325
1739209694.3751042;-38.13080360867914
1739209694.375108;-35.57807855764607
1739209694.3751118;-38.13080360867914
1739209694.3751156;-35.57807855764607
1739209694.3751194;-38.13080360867914
1739209694.3751233;-38.13080360867914
1739209694.375127;-38.13080360867914
1739209694.375131;-38.13080360867914
1739209694.3751347;-45.120503652039325
1739209694.3751385;-35.57807855764607
1739209694.3751423;-45.120503652039325
1739209694.375146;-35.57807855764607
1739209694.3751497;-38.13080360867914
1739209694.3751535;-45.120503652039325
1739209694.3751574;-38.13080360867914
1739209694.3751612;-32.816014438256545
1739209694.375165;-38.13080360867914
1739209694.3751688;-45.120503652039325
1739209694.3751726;-38.13080360867914
1739209694.3751764;-45.120503652039325
1739209694.3751802;-33.981070128970906
1739209694.375184;-45.120503652039325
1739209694.3751879;-38.13080360867914
1739209694.3751917;-38.13080360867914
1739209694.3751955;-45.120503652039325
1739209694.3751993;-32.816014438256545
1739209694.3752031;-38.13080360867914
1739209694.375207;-45.120503652039325
1739209694.3752108;-35.57807855764607
1739209694.3752146;-38.13080360867914
1739209694.3752182;-38.13080360867914
1739209694.375222;-38.13080360867914
1739209694.3752258;-45.120503652039325
1739209694.3752296;-38.13080360867914
1739209694.3752334;-45.120503652039325
1739209694.3752372;-45.120503652039325
1739209694.375241;-38.13080360867914
1739209694.3752449;-45.120503652039325
1739209694.3752487;-38.13080360867914
1739209694.3752525;-45.120503652039325
1739209694.3752563;-33.981070128970906
1739209694.37526;-25.826314394896354
1739209694.375264;-38.13080360867914
1739209694.3752677;-45.120503652039325
1739209694.3752716;-45.120503652039325
1739209694.3752754;-35.57807855764607
1739209694.3752792;-38.13080360867914
1739209694.375283;-45.120503652039325
1739209694.3752868;-38.13080360867914
1739209694.3752904;-45.120503652039325
1739209694.3752942;-45.120503652039325
1739209694.375298;-38.13080360867914
1739209694.3753018;-45.120503652039325
1739209694.3753057;-45.120503652039325
1739209694.3753095;-38.13080360867914
1739209694.3753133;-45.120503652039325
1739209694.375317;-38.13080360867914
1739209694.375321;-38.13080360867914
1739209694.3753247;-38.13080360867914
1739209694.3753285;-35.57807855764607
1739209694.3753324;-38.13080360867914
1739209694.3753362;-45.120503652039325
1739209694.37534;-38.13080360867914
1739209694.3753438;-45.120503652039325
1739209694.3753476;-45.120503652039325
1739209694.3753514;-45.120503652039325
1739209694.3753552;-45.120503652039325
1739209694.375359;-45.120503652039325
1739209694.3753626;-38.13080360867914
1739209694.3753664;-35.57807855764607
1739209694.3753703;-38.13080360867914
1739209694.375374;-45.120503652039325
1739209694.375378;-45.120503652039325
1739209694.3753817;-45.120503652039325
1739209694.3753855;-45.120503652039325
1739209694.3753893;-38.13080360867914
1739209694.3753932;-38.13080360867914
1739209694.375397;-45.120503652039325
1739209694.3754008;-45.120503652039325
1739209694.3754046;-45.120503652039325
1739209694.3754084;-38.13080360867914
1739209694.3754122;-32.816014438256545
1739209694.375416;-35.57807855764607
1739209694.3754199;-35.57807855764607
1739209694.3754237;-38.13080360867914
1739209694.3754275;-38.13080360867914
1739209694.3754313;-33.981070128970906
1739209694.3754349;-32.816014438256545
1739209694.3754387;-38.13080360867914
1739209694.3754425;-45.120503652039325
1739209694.3754463;-38.13080360867914
1739209694.3754501;-45.120503652039325
1739209694.375454;-45.120503652039325
1739209694.3754578;-45.120503652039325
1739209694.3754616;-38.13080360867914
1739209694.3754654;-38.13080360867914
1739209694.3754692;-38.13080360867914
1739209694.375473;-35.57807855764607
1739209694.3754768;-38.13080360867914
1739209694.3754807;-45.120503652039325
1739209694.3754845;-45.120503652039325
1739209694.3754883;-45.120503652039325
1739209694.375492;-45.120503652039325
1739209694.375496;-45.120503652039325
1739209694.3754997;-45.120503652039325
1739209694.3755035;-45.120503652039325
1739209694.375507;-38.13080360867914
1739209694.375511;-45.120503652039325
1739209694.3755147;-45.120503652039325
1739209694.3755186;-45.120503652039325
1739209694.3755224;-38.13080360867914
1739209694.3755262;-45.120503652039325
1739209694.37553;-38.13080360867914
1739209694.3755338;-38.13080360867914
1739209694.3755376;-33.981070128970906
1739209694.3755414;-45.120503652039325
1739209694.3755453;-38.13080360867914
