CAN Message; 0x1a7:000089fb214c8bb8
1739209596.9082615;-45.120503652039325
1739209596.9082675;-45.120503652039325
1739209596.9082735;-38.13080360867914
1739209596.9082794;-45.120503652039325
1739209596.9082854;-45.120503652039325
1739209596.9082913;-32.816014438256545
1739209596.9082973;-35.57807855764607
1739209596.9083033;-45.120503652039325
1739209596.9083092;-33.981070128970906
1739209596.9083152;-32.816014438256545
1739209596.9083211;-38.13080360867914
1739209596.908327;-45.120503652039325
1739209596.908333;-38.13080360867914
1739209596.908339;-38.13080360867914
1739209596.908345;-45.120503652039325
1739209596.908351;-45.120503652039325
1739209596.908357;-45.120503652039325
1739209596.908363;-45.120503652039325
1739209596.908369;-45.120503652039325
1739209596.908375;-45.120503652039325
1739209596.908381;-45.120503652039325
1739209596.908387;-35.57807855764607
1739209596.908393;-38.13080360867914
1739209596.9083989;-38.13080360867914
1739209596.9084048;-45.120503652039325
1739209596.9084108;-45.120503652039325
1739209596.9084167;-38.13080360867914
1739209596.9084227;-35.57807855764607
1739209596.9084287;-38.13080360867914
1739209596.9084346;-45.120503652039325
1739209596.9084406;-35.57807855764607
1739209596.9084466;-38.13080360867914
1739209596.9084525;-45.120503652039325
1739209596.9084585;-38.13080360867914
1739209596.9084644;-38.13080360867914
1739209596.9084704;-45.120503652039325
1739209596.9084766;-35.57807855764607
1739209596.9084826;-35.57807855764607
1739209596.9084885;-45.120503652039325
1739209596.9084945;-45.120503652039325
1739209596.9085004;-33.981070128970906
1739209596.9085064;-38.13080360867914
1739209596.9085124;-38.13080360867914
1739209596.9085183;-38.13080360867914
1739209596.9085243;-45.120503652039325
1739209596.9085302;-45.120503652039325
1739209596.9085362;-38.13080360867914
1739209596.9085422;-45.120503652039325
1739209596.908548;-38.13080360867914
1739209596.908554;-38.13080360867914
1739209596.90856;-33.981070128970906
1739209596.908566;-38.13080360867914
1739209596.908572;-38.13080360867914
1739209596.908578;-38.13080360867914
1739209596.9085839;-38.13080360867914
1739209596.9085898;-38.13080360867914
1739209596.908596;-38.13080360867914
1739209596.908602;-31.141103565318915
1739209596.908608;-31.141103565318915
1739209596.908614;-45.120503652039325
1739209596.9086199;-45.120503652039325
1739209596.9086258;-33.981070128970906
1739209596.9086318;-33.981070128970906
1739209596.9086378;-45.120503652039325
1739209596.9086437;-38.13080360867914
1739209596.9086497;-45.120503652039325
1739209596.9086556;-38.13080360867914
1739209596.9086616;-45.120503652039325
1739209596.9086676;-45.120503652039325
1739209596.9086735;-45.120503652039325
1739209596.9086795;-38.13080360867914
1739209596.9086854;-38.13080360867914
1739209596.9086914;-38.13080360867914
1739209596.9086974;-38.13080360867914
1739209596.9087033;-32.816014438256545
1739209596.9087095;-38.13080360867914
1739209596.9087155;-45.120503652039325
1739209596.9087214;-38.13080360867914
1739209596.9087274;-38.13080360867914
1739209596.9087334;-33.981070128970906
1739209596.9087393;-45.120503652039325
1739209596.9087453;-33.981070128970906
1739209596.9087512;-28.58837851428586
1739209596.9087572;-45.120503652039325
1739209596.9087632;-38.13080360867914
1739209596.9087691;-33.981070128970906
1739209596.908775;-33.981070128970906
1739209596.908781;-45.120503652039325
1739209596.908787;-38.13080360867914
1739209596.908793;-32.816014438256545
1739209596.908799;-31.141103565318915
1739209596.908805;-38.13080360867914
1739209596.9088109;-38.13080360867914
1739209596.9088168;-38.13080360867914
1739209596.908823;-38.13080360867914
1739209596.908829;-38.13080360867914
1739209596.908835;-45.120503652039325
1739209596.908841;-45.120503652039325
1739209596.9088469;-38.13080360867914
1739209596.9088528;-35.57807855764607
1739209596.9088588;-45.120503652039325
1739209596.9088647;-45.120503652039325
1739209596.9088707;-45.120503652039325
1739209596.9088767;-45.120503652039325
1739209596.9088826;-33.981070128970906
1739209596.9088886;-45.120503652039325
1739209596.9088945;-32.816014438256545
1739209596.9089005;-45.120503652039325
1739209596.9089065;-38.13080360867914
1739209596.9089124;-38.13080360867914
1739209596.9089184;-33.981070128970906
1739209596.9089243;-45.120503652039325
1739209596.9089303;-38.13080360867914
1739209596.9089363;-35.57807855764607
1739209596.9089425;-31.141103565318915
1739209596.9089484;-45.120503652039325
1739209596.9089544;-38.13080360867914
1739209596.9089603;-38.13080360867914
1739209596.9089663;-45.120503652039325
1739209596.9089723;-45.120503652039325
1739209596.9089782;-38.13080360867914
1739209596.9089842;-38.13080360867914
1739209596.9089901;-38.13080360867914
1739209596.908996;-38.13080360867914
1739209596.909002;-38.13080360867914
1739209596.909008;-45.120503652039325
1739209596.909014;-45.120503652039325
1739209596.90902;-45.120503652039325
1739209596.909026;-45.120503652039325
1739209596.9090319;-38.13080360867914
1739209596.9090378;-45.120503652039325
1739209596.9090438;-45.120503652039325
1739209596.9090497;-45.120503652039325
1739209596.909056;-45.120503652039325
1739209596.909062;-38.13080360867914
1739209596.9090679;-45.120503652039325
1739209596.9090738;-33.981070128970906
1739209596.9090798;-32.816014438256545
1739209596.9090858;-38.13080360867914
1739209596.9090917;-45.120503652039325
1739209596.9090977;-45.120503652039325
1739209596.9091036;-38.13080360867914
1739209596.9091096;-38.13080360867914
1739209596.9091156;-45.120503652039325
1739209596.9091215;-45.120503652039325
1739209596.9091275;-33.981070128970906
1739209596.9091334;-45.120503652039325
1739209596.9091394;-38.13080360867914
1739209596.9091454;-38.13080360867914
1739209596.9091513;-45.120503652039325
1739209596.9091573;-38.13080360867914
1739209596.9091632;-35.57807855764607
1739209596.9091694;-45.120503652039325
1739209596.9091754;-45.120503652039325
1739209596.9091814;-31.141103565318915
1739209596.9091873;-29.438486411369333
1739209596.9091933;-38.13080360867914
1739209596.9091992;-45.120503652039325
1739209596.9092052;-38.13080360867914
1739209596.9092112;-45.120503652039325
1739209596.9092171;-38.13080360867914
1739209596.909223;-35.57807855764607
1739209596.909229;-45.120503652039325
1739209596.909235;-45.120503652039325
1739209596.909241;-38.13080360867914
1739209596.909247;-35.57807855764607
1739209596.909253;-38.13080360867914
1739209596.9092588;-35.57807855764607
1739209596.9092648;-38.13080360867914
1739209596.9092708;-45.120503652039325
1739209596.9092767;-35.57807855764607
1739209596.9092827;-35.57807855764607
1739209596.909289;-38.13080360867914
1739209596.9092948;-45.120503652039325
1739209596.9093008;-45.120503652039325
1739209596.9093068;-45.120503652039325
1739209596.9093127;-45.120503652039325
1739209596.9093187;-45.120503652039325
1739209596.9093246;-45.120503652039325
1739209596.9093306;-45.120503652039325
1739209596.9093366;-38.13080360867914
1739209596.9093425;-38.13080360867914
1739209596.9093485;-35.57807855764607
1739209596.9093544;-45.120503652039325
1739209596.9093604;-38.13080360867914
1739209596.9093664;-35.57807855764607
1739209596.9093723;-45.120503652039325
1739209596.9093783;-32.816014438256545
1739209596.9093843;-45.120503652039325
1739209596.9093902;-45.120503652039325
1739209596.9093962;-45.120503652039325
1739209596.9094024;-33.981070128970906
1739209596.9094083;-38.13080360867914
1739209596.9094143;-45.120503652039325
1739209596.9094203;-45.120503652039325
1739209596.9094262;-45.120503652039325
1739209596.9094322;-38.13080360867914
1739209596.9094381;-38.13080360867914
1739209596.909444;-35.57807855764607
1739209596.90945;-45.120503652039325
1739209596.909456;-38.13080360867914
1739209596.909462;-35.57807855764607
1739209596.909468;-38.13080360867914
1739209596.909474;-45.120503652039325
1739209596.9094799;-38.13080360867914
1739209596.9094858;-38.13080360867914
1739209596.9094918;-45.120503652039325
1739209596.9094977;-38.13080360867914
1739209596.9095037;-45.120503652039325
1739209596.9095097;-45.120503652039325
1739209596.9095159;-45.120503652039325
1739209596.9095218;-38.13080360867914
1739209596.9095278;-38.13080360867914
1739209596.9095337;-38.13080360867914
1739209596.9095397;-45.120503652039325
1739209596.9095457;-45.120503652039325
1739209596.9095516;-38.13080360867914
1739209596.9095576;-45.120503652039325
1739209596.9095635;-38.13080360867914
1739209596.9095695;-45.120503652039325
1739209596.9095755;-45.120503652039325
1739209596.9095814;-45.120503652039325
1739209596.9095874;-45.120503652039325
1739209596.9095933;-35.57807855764607
1739209596.9095993;-45.120503652039325
1739209596.9096053;-45.120503652039325
1739209596.9096112;-45.120503652039325
1739209596.9096172;-26.991370085610722
1739209596.9096231;-33.981070128970906
1739209596.909629;-38.13080360867914
1739209596.9096353;-45.120503652039325
1739209596.9096413;-45.120503652039325
1739209596.9096472;-33.981070128970906
1739209596.9096532;-35.57807855764607
1739209596.9096591;-38.13080360867914
1739209596.909665;-38.13080360867914
1739209596.909671;-38.13080360867914
1739209596.909677;-45.120503652039325
1739209596.909683;-38.13080360867914
1739209596.909689;-45.120503652039325
1739209596.909695;-45.120503652039325
1739209596.9097009;-33.981070128970906
1739209596.9097068;-45.120503652039325
1739209596.9097128;-31.141103565318915
1739209596.9097188;-33.981070128970906
1739209596.9097247;-45.120503652039325
1739209596.9097307;-35.57807855764607
1739209596.9097366;-35.57807855764607
1739209596.9097426;-38.13080360867914
1739209596.9097488;-45.120503652039325
1739209596.9097548;-38.13080360867914
1739209596.9097607;-45.120503652039325
1739209596.9097667;-45.120503652039325
1739209596.9097726;-45.120503652039325
1739209596.9097786;-38.13080360867914
1739209596.9097846;-45.120503652039325
1739209596.9097905;-35.57807855764607
1739209596.9097965;-35.57807855764607
1739209596.9098024;-45.120503652039325
1739209596.9098084;-38.13080360867914
1739209596.9098144;-38.13080360867914
1739209596.9098203;-38.13080360867914
1739209596.9098263;-38.13080360867914
1739209596.9098322;-45.120503652039325
1739209596.9098382;-38.13080360867914
1739209596.9098442;-38.13080360867914
1739209596.9098501;-45.120503652039325
1739209596.909856;-33.981070128970906
1739209596.9098623;-31.141103565318915
1739209596.9098682;-35.57807855764607
1739209596.9098742;-33.981070128970906
1739209596.9098802;-38.13080360867914
1739209596.9098861;-33.981070128970906
1739209596.909892;-45.120503652039325
1739209596.909898;-45.120503652039325
1739209596.909904;-38.13080360867914
1739209596.90991;-31.141103565318915
1739209596.909916;-45.120503652039325
1739209596.909922;-38.13080360867914
1739209596.9099278;-45.120503652039325
1739209596.9099338;-45.120503652039325
1739209596.9099398;-38.13080360867914
1739209596.9099457;-38.13080360867914
1739209596.9099517;-38.13080360867914
1739209596.9099576;-38.13080360867914
1739209596.9099636;-38.13080360867914
1739209596.9099696;-38.13080360867914
1739209596.9099755;-45.120503652039325
1739209596.9099817;-38.13080360867914
1739209596.9099877;-35.57807855764607
1739209596.9099936;-38.13080360867914
1739209596.9099996;-45.120503652039325
1739209596.9100056;-33.981070128970906
1739209596.9100115;-45.120503652039325
1739209596.9100175;-45.120503652039325
1739209596.9100235;-45.120503652039325
1739209596.9100294;-38.13080360867914
1739209596.9100354;-38.13080360867914
1739209596.9100413;-38.13080360867914
1739209596.9100473;-35.57807855764607
1739209596.9100533;-38.13080360867914
1739209596.9100592;-45.120503652039325
1739209596.9100652;-38.13080360867914
1739209596.9100711;-35.57807855764607
1739209596.910077;-45.120503652039325
1739209596.910083;-45.120503652039325
1739209596.910089;-33.981070128970906
1739209596.9100952;-45.120503652039325
1739209596.9101012;-38.13080360867914
1739209596.9101071;-45.120503652039325
1739209596.910113;-45.120503652039325
1739209596.910119;-45.120503652039325
1739209596.910125;-32.816014438256545
1739209596.910131;-30.49652367304973
1739209596.910137;-38.13080360867914
1739209596.910143;-45.120503652039325
1739209596.9101489;-31.141103565318915
1739209596.9101548;-35.57807855764607
1739209596.9101608;-45.120503652039325
1739209596.9101667;-45.120503652039325
1739209596.9101727;-45.120503652039325
1739209596.9101787;-45.120503652039325
1739209596.9101846;-38.13080360867914
1739209596.9101906;-45.120503652039325
1739209596.9101965;-38.13080360867914
1739209596.9102025;-45.120503652039325
1739209596.9102087;-45.120503652039325
1739209596.9102147;-45.120503652039325
1739209596.9102206;-38.13080360867914
1739209596.9102266;-35.57807855764607
1739209596.9102325;-45.120503652039325
1739209596.9102385;-45.120503652039325
1739209596.9102445;-38.13080360867914
1739209596.9102504;-45.120503652039325
1739209596.9102564;-38.13080360867914
1739209596.9102623;-38.13080360867914
1739209596.9102683;-45.120503652039325
1739209596.9102743;-45.120503652039325
1739209596.9102802;-38.13080360867914
1739209596.9102862;-35.57807855764607
1739209596.9102921;-45.120503652039325
1739209596.910298;-45.120503652039325
1739209596.910304;-45.120503652039325
1739209596.91031;-45.120503652039325
1739209596.910316;-35.57807855764607
1739209596.9103222;-32.816014438256545
1739209596.9103281;-45.120503652039325
1739209596.910334;-45.120503652039325
1739209596.91034;-33.981070128970906
1739209596.910346;-35.57807855764607
1739209596.910352;-38.13080360867914
1739209596.910358;-45.120503652039325
1739209596.910364;-45.120503652039325
1739209596.9103699;-38.13080360867914
1739209596.9103758;-38.13080360867914
1739209596.9103818;-45.120503652039325
1739209596.9103878;-38.13080360867914
1739209596.9103937;-35.57807855764607
1739209596.9103997;-38.13080360867914
1739209596.9104056;-45.120503652039325
1739209596.9104116;-32.816014438256545
1739209596.9104176;-29.438486411369333
1739209596.9104235;-38.13080360867914
1739209596.9104295;-45.120503652039325
1739209596.9104354;-38.13080360867914
1739209596.9104416;-35.57807855764607
1739209596.9104476;-45.120503652039325
1739209596.9104536;-45.120503652039325
1739209596.9104595;-45.120503652039325
1739209596.9104655;-38.13080360867914
1739209596.9104714;-38.13080360867914
1739209596.9104774;-45.120503652039325
1739209596.9104834;-45.120503652039325
1739209596.9104893;-45.120503652039325
1739209596.9104953;-38.13080360867914
1739209596.9105012;-38.13080360867914
1739209596.9105072;-38.13080360867914
1739209596.9105132;-35.57807855764607
1739209596.9105191;-45.120503652039325
1739209596.910525;-45.120503652039325
1739209596.910531;-38.13080360867914
1739209596.910537;-35.57807855764607
1739209596.910543;-38.13080360867914
1739209596.910549;-45.120503652039325
1739209596.9105551;-38.13080360867914
1739209596.910561;-45.120503652039325
1739209596.910567;-45.120503652039325
1739209596.910573;-45.120503652039325
1739209596.910579;-38.13080360867914
1739209596.910585;-38.13080360867914
1739209596.910591;-45.120503652039325
1739209596.9105968;-45.120503652039325
1739209596.9106028;-45.120503652039325
1739209596.9106088;-38.13080360867914
1739209596.9106147;-38.13080360867914
1739209596.9106207;-45.120503652039325
1739209596.9106266;-45.120503652039325
1739209596.9106326;-33.981070128970906
1739209596.9106386;-35.57807855764607
1739209596.9106445;-35.57807855764607
1739209596.9106505;-38.13080360867914
1739209596.9106565;-45.120503652039325
1739209596.9106624;-38.13080360867914
1739209596.9106686;-35.57807855764607
1739209596.9106746;-38.13080360867914
1739209596.9106805;-45.120503652039325
1739209596.9106865;-45.120503652039325
1739209596.9106925;-45.120503652039325
1739209596.9106984;-38.13080360867914
1739209596.9107044;-33.981070128970906
1739209596.9107103;-45.120503652039325
1739209596.9107163;-45.120503652039325
1739209596.9107223;-33.981070128970906
1739209596.9107282;-31.141103565318915
1739209596.9107342;-33.981070128970906
1739209596.9107401;-45.120503652039325
1739209596.910746;-38.13080360867914
1739209596.910752;-38.13080360867914
1739209596.910758;-38.13080360867914
1739209596.910764;-35.57807855764607
1739209596.91077;-38.13080360867914
1739209596.910776;-38.13080360867914
1739209596.9107819;-38.13080360867914
1739209596.910788;-38.13080360867914
1739209596.910794;-45.120503652039325
1739209596.9108;-45.120503652039325
1739209596.910806;-45.120503652039325
1739209596.910812;-45.120503652039325
1739209596.9108179;-38.13080360867914
1739209596.9108238;-35.57807855764607
1739209596.9108298;-45.120503652039325
1739209596.9108357;-45.120503652039325
1739209596.9108417;-38.13080360867914
1739209596.9108477;-32.816014438256545
1739209596.9108536;-38.13080360867914
1739209596.9108596;-45.120503652039325
1739209596.9108655;-45.120503652039325
1739209596.9108715;-33.981070128970906
1739209596.9108775;-31.141103565318915
1739209596.9108834;-38.13080360867914
1739209596.9108894;-38.13080360867914
1739209596.9108953;-38.13080360867914
1739209596.9109015;-45.120503652039325
1739209596.9109075;-45.120503652039325
1739209596.9109135;-38.13080360867914
1739209596.9109194;-33.981070128970906
1739209596.9109254;-33.981070128970906
1739209596.9109313;-45.120503652039325
1739209596.9109373;-32.816014438256545
1739209596.9109433;-32.816014438256545
1739209596.9109492;-45.120503652039325
1739209596.9109552;-38.13080360867914
1739209596.9109612;-33.981070128970906
1739209596.910967;-33.981070128970906
1739209596.910973;-31.141103565318915
1739209596.910979;-38.13080360867914
1739209596.910985;-38.13080360867914
1739209596.910991;-45.120503652039325
1739209596.910997;-35.57807855764607
1739209596.9110029;-35.57807855764607
1739209596.9110088;-38.13080360867914
1739209596.911015;-45.120503652039325
1739209596.911021;-33.981070128970906
1739209596.911027;-45.120503652039325
1739209596.911033;-38.13080360867914
1739209596.9110389;-45.120503652039325
1739209596.9110448;-45.120503652039325
1739209596.9110508;-45.120503652039325
1739209596.9110568;-38.13080360867914
1739209596.9110627;-38.13080360867914
1739209596.9110687;-38.13080360867914
1739209596.9110746;-45.120503652039325
1739209596.9110806;-38.13080360867914
1739209596.9110866;-32.816014438256545
1739209596.9110925;-45.120503652039325
1739209596.9110985;-45.120503652039325
1739209596.9111044;-38.13080360867914
1739209596.9111104;-45.120503652039325
1739209596.9111164;-33.981070128970906
1739209596.9111223;-45.120503652039325
1739209596.9111283;-45.120503652039325
1739209596.9111345;-45.120503652039325
1739209596.9111404;-45.120503652039325
1739209596.9111464;-45.120503652039325
1739209596.9111524;-38.13080360867914
1739209596.9111583;-38.13080360867914
1739209596.9111643;-28.992665084841942
1739209596.9111702;-45.120503652039325
1739209596.9111762;-45.120503652039325
1739209596.9111822;-38.13080360867914
1739209596.9111881;-38.13080360867914
1739209596.911194;-45.120503652039325
1739209596.9112;-45.120503652039325
1739209596.911206;-45.120503652039325
1739209596.911212;-31.14110356531892
1739209596.911218;-45.120503652039325
1739209596.911224;-45.120503652039325
1739209596.9112298;-45.120503652039325
1739209596.9112358;-38.13080360867914
1739209596.9112418;-35.57807855764607
1739209596.911248;-38.13080360867914
1739209596.911254;-45.120503652039325
1739209596.91126;-31.141103565318915
1739209596.9112659;-38.13080360867914
1739209596.9112718;-45.120503652039325
1739209596.9112778;-35.57807855764607
1739209596.9112837;-38.13080360867914
1739209596.9112897;-45.120503652039325
1739209596.9112957;-38.13080360867914
1739209596.9113016;-32.816014438256545
1739209596.9113076;-38.13080360867914
1739209596.9113135;-45.120503652039325
1739209596.9113195;-38.13080360867914
1739209596.9113255;-31.141103565318915
1739209596.9113314;-33.981070128970906
1739209596.9113374;-45.120503652039325
1739209596.9113433;-45.120503652039325
1739209596.9113493;-38.13080360867914
1739209596.9113553;-38.13080360867914
1739209596.9113615;-38.13080360867914
1739209596.9113674;-45.120503652039325
1739209596.9113734;-45.120503652039325
1739209596.9113793;-38.13080360867914
1739209596.9113853;-35.57807855764607
1739209596.9113913;-45.120503652039325
1739209596.9113972;-45.120503652039325
1739209596.9114032;-33.981070128970906
1739209596.9114091;-38.13080360867914
1739209596.911415;-45.120503652039325
1739209596.911421;-45.120503652039325
1739209596.911427;-38.13080360867914
1739209596.911433;-45.120503652039325
1739209596.911439;-45.120503652039325
1739209596.911445;-38.13080360867914
1739209596.9114509;-38.13080360867914
1739209596.9114568;-45.120503652039325
1739209596.9114628;-38.13080360867914
1739209596.9114687;-35.57807855764607
1739209596.9114747;-38.13080360867914
1739209596.911481;-45.120503652039325
1739209596.9114869;-38.13080360867914
1739209596.9114928;-35.57807855764607
1739209596.9114988;-45.120503652039325
1739209596.9115047;-45.120503652039325
1739209596.9115107;-38.13080360867914
1739209596.9115167;-38.13080360867914
1739209596.9115226;-45.120503652039325
1739209596.9115286;-38.13080360867914
1739209596.9115345;-38.13080360867914
1739209596.9115405;-45.120503652039325
1739209596.9115465;-38.13080360867914
1739209596.9115524;-38.13080360867914
1739209596.9115584;-38.13080360867914
1739209596.9115644;-45.120503652039325
1739209596.9115703;-32.816014438256545
1739209596.9115763;-32.816014438256545
1739209596.9115822;-45.120503652039325
1739209596.9115882;-45.120503652039325
1739209596.9115944;-45.120503652039325
1739209596.9116004;-33.981070128970906
1739209596.9116063;-33.981070128970906
1739209596.9116123;-38.13080360867914
1739209596.9116182;-38.13080360867914
1739209596.9116242;-45.120503652039325
1739209596.9116302;-38.13080360867914
1739209596.911636;-35.57807855764607
1739209596.911642;-38.13080360867914
1739209596.911648;-38.13080360867914
1739209596.911654;-45.120503652039325
1739209596.91166;-33.981070128970906
1739209596.911666;-38.13080360867914
1739209596.9116719;-45.120503652039325
1739209596.9116778;-38.13080360867914
1739209596.9116838;-45.120503652039325
1739209596.9116898;-38.13080360867914
1739209596.9116957;-32.816014438256545
1739209596.9117017;-35.57807855764607
1739209596.9117079;-38.13080360867914
1739209596.9117138;-38.13080360867914
1739209596.9117198;-32.816014438256545
1739209596.9117258;-33.981070128970906
1739209596.9117317;-38.13080360867914
1739209596.9117377;-33.981070128970906
1739209596.9117436;-29.438486411369333
1739209596.9117496;-38.13080360867914
1739209596.9117556;-45.120503652039325
1739209596.9117615;-45.120503652039325
1739209596.9117675;-38.13080360867914
1739209596.9117734;-38.13080360867914
1739209596.9117794;-38.13080360867914
1739209596.9117854;-33.981070128970906
1739209596.9117913;-33.981070128970956
1739209596.9117973;-45.120503652039325
1739209596.9118032;-33.981070128970906
1739209596.9118092;-45.120503652039325
1739209596.9118152;-45.120503652039325
1739209596.9118211;-38.13080360867914
1739209596.9118273;-45.120503652039325
1739209596.9118333;-45.120503652039325
1739209596.9118392;-33.981070128970906
1739209596.9118452;-38.13080360867914
1739209596.9118512;-38.13080360867914
1739209596.9118571;-45.120503652039325
1739209596.911863;-38.13080360867914
1739209596.911869;-35.57807855764607
1739209596.911875;-35.57807855764607
1739209596.911881;-38.13080360867914
1739209596.911887;-45.120503652039325
1739209596.911893;-45.120503652039325
1739209596.9118989;-45.120503652039325
1739209596.9119048;-38.13080360867914
1739209596.9119108;-38.13080360867914
1739209596.9119167;-45.120503652039325
1739209596.9119227;-45.120503652039325
1739209596.9119287;-38.13080360867914
1739209596.9119346;-38.13080360867914
1739209596.9119408;-45.120503652039325
1739209596.9119468;-45.120503652039325
1739209596.9119527;-45.120503652039325
1739209596.9119587;-38.13080360867914
1739209596.9119647;-45.120503652039325
1739209596.9119706;-33.981070128970906
1739209596.9119766;-45.120503652039325
1739209596.9119825;-38.13080360867914
1739209596.9119885;-32.816014438256545
1739209596.9119945;-35.57807855764607
1739209596.9120004;-38.13080360867914
1739209596.9120064;-45.120503652039325
1739209596.9120123;-38.13080360867914
1739209596.9120183;-45.120503652039325
1739209596.9120243;-38.13080360867914
1739209596.9120302;-45.120503652039325
1739209596.9120362;-38.13080360867914
1739209596.9120421;-38.13080360867914
1739209596.912048;-45.120503652039325
1739209596.9120543;-45.120503652039325
1739209596.9120603;-45.120503652039325
1739209596.9120662;-38.13080360867914
1739209596.9120722;-35.57807855764607
1739209596.9120781;-31.141103565318915
1739209596.912084;-31.141103565318915
1739209596.91209;-45.120503652039325
1739209596.912096;-38.13080360867914
1739209596.912102;-32.816014438256545
1739209596.912108;-35.57807855764607
1739209596.912114;-35.57807855764607
1739209596.9121199;-45.120503652039325
1739209596.9121258;-38.13080360867914
1739209596.9121318;-38.13080360867914
1739209596.9121377;-35.57807855764607
1739209596.9121437;-45.120503652039325
1739209596.9121497;-38.13080360867914
1739209596.9121556;-38.13080360867914
1739209596.9121616;-38.13080360867914
1739209596.9121675;-45.120503652039325
1739209596.9121737;-38.13080360867914
1739209596.9121797;-31.141103565318915
1739209596.9121857;-45.120503652039325
1739209596.9121916;-38.13080360867914
1739209596.9121976;-38.13080360867914
1739209596.9122036;-35.57807855764607
1739209596.9122095;-38.13080360867914
1739209596.9122155;-45.120503652039325
1739209596.9122214;-45.120503652039325
1739209596.9122274;-38.13080360867914
1739209596.9122334;-45.120503652039325
1739209596.9122393;-33.981070128970906
1739209596.9122453;-38.13080360867914
1739209596.9122512;-38.13080360867914
1739209596.9122572;-38.13080360867914
1739209596.9122632;-38.13080360867914
1739209596.912269;-38.13080360867914
1739209596.912275;-33.981070128970906
1739209596.912281;-38.13080360867914
1739209596.9122872;-38.13080360867914
1739209596.9122932;-45.120503652039325
1739209596.9122992;-38.13080360867914
1739209596.912305;-45.120503652039325
1739209596.912311;-38.13080360867914
1739209596.912317;-33.981070128970906
1739209596.912323;-33.981070128970906
1739209596.912329;-38.13080360867914
1739209596.912335;-38.13080360867914
1739209596.9123409;-45.120503652039325
1739209596.9123468;-33.981070128970906
1739209596.9123528;-33.981070128970906
1739209596.9123588;-45.120503652039325
1739209596.9123647;-45.120503652039325
1739209596.9123707;-38.13080360867914
1739209596.9123766;-35.57807855764607
1739209596.9123826;-45.120503652039325
1739209596.9123886;-45.120503652039325
1739209596.9123945;-38.13080360867914
1739209596.9124007;-38.13080360867914
1739209596.9124067;-38.13080360867914
1739209596.9124126;-45.120503652039325
1739209596.9124186;-45.120503652039325
1739209596.9124246;-38.13080360867914
1739209596.9124305;-38.13080360867914
1739209596.9124365;-45.120503652039325
1739209596.9124424;-38.13080360867914
1739209596.9124484;-35.57807855764607
1739209596.9124544;-45.120503652039325
1739209596.9124603;-33.981070128970906
1739209596.9124663;-38.13080360867914
1739209596.9124722;-38.13080360867914
1739209596.9124782;-45.120503652039325
1739209596.9124842;-45.120503652039325
1739209596.9124901;-45.120503652039325
1739209596.912496;-45.120503652039325
1739209596.912502;-38.13080360867914
1739209596.912508;-45.120503652039325
1739209596.912514;-38.13080360867914
1739209596.9125202;-38.13080360867914
1739209596.9125261;-38.13080360867914
1739209596.912532;-45.120503652039325
1739209596.912538;-38.13080360867914
1739209596.912544;-45.120503652039325
1739209596.91255;-38.13080360867914
1739209596.912556;-45.120503652039325
1739209596.912562;-38.13080360867914
1739209596.9125679;-29.438486411369333
1739209596.9125738;-38.13080360867914
1739209596.9125798;-45.120503652039325
1739209596.9125857;-45.120503652039325
1739209596.9125917;-32.816014438256545
1739209596.9125977;-45.120503652039325
1739209596.9126036;-38.13080360867914
1739209596.9126096;-45.120503652039325
1739209596.9126155;-45.120503652039325
1739209596.9126215;-45.120503652039325
1739209596.9126275;-45.120503652039325
1739209596.9126337;-45.120503652039325
1739209596.9126396;-45.120503652039325
1739209596.9126456;-33.981070128970906
1739209596.9126515;-38.13080360867914
1739209596.9126575;-38.13080360867914
1739209596.9126635;-32.816014438256545
1739209596.9126694;-38.13080360867914
1739209596.9126754;-45.120503652039325
1739209596.9126813;-38.13080360867914
1739209596.9126873;-35.57807855764607
1739209596.9126933;-38.13080360867914
1739209596.9126992;-38.13080360867914
1739209596.9127052;-45.120503652039325
1739209596.9127111;-45.120503652039325
1739209596.912717;-38.13080360867914
1739209596.912723;-35.57807855764607
1739209596.912729;-45.120503652039325
1739209596.912735;-45.120503652039325
1739209596.912741;-38.13080360867914
1739209596.9127471;-45.120503652039325
1739209596.912753;-45.120503652039325
1739209596.912759;-45.120503652039325
1739209596.912765;-45.120503652039325
1739209596.912771;-45.120503652039325
1739209596.912777;-33.981070128970906
1739209596.912783;-32.816014438256545
1739209596.9127889;-38.13080360867914
1739209596.9127948;-45.120503652039325
1739209596.9128008;-38.13080360867914
1739209596.9128067;-28.58837851428586
1739209596.9128127;-38.13080360867914
1739209596.9128187;-38.13080360867914
1739209596.9128246;-45.120503652039325
1739209596.9128306;-45.120503652039325
1739209596.9128366;-45.120503652039325
1739209596.9128425;-45.120503652039325
1739209596.9128485;-38.13080360867914
1739209596.9128544;-33.981070128970956
1739209596.9128604;-33.981070128970906
1739209596.9128666;-31.141103565318893
1739209596.9128726;-38.13080360867914
1739209596.9128785;-32.816014438256545
1739209596.9128845;-45.120503652039325
1739209596.9128904;-45.120503652039325
1739209596.9128964;-38.13080360867914
1739209596.9129024;-25.62660358559016
1739209596.9129083;-31.141103565318915
1739209596.9129143;-45.120503652039325
1739209596.9129202;-45.120503652039325
1739209596.9129262;-38.13080360867914
1739209596.9129322;-38.13080360867914
1739209596.912938;-45.120503652039325
1739209596.912944;-38.13080360867914
1739209596.91295;-35.57807855764607
