CAN Message; 0x1a7:0000119be0711ff8
1739209769.846714;-38.13080360867914
1739209769.8467162;-45.120503652039325
1739209769.8467183;-38.13080360867914
1739209769.8467205;-38.13080360867914
1739209769.8467226;-45.120503652039325
1739209769.8467247;-45.120503652039325
1739209769.846727;-35.57807855764607
1739209769.8467293;-38.13080360867914
1739209769.8467314;-45.120503652039325
1739209769.8467336;-45.120503652039325
1739209769.8467357;-32.816014438256545
1739209769.8467379;-38.13080360867914
1739209769.84674;-45.120503652039325
1739209769.8467422;-45.120503652039325
1739209769.8467443;-35.57807855764607
1739209769.8467464;-38.13080360867914
1739209769.8467486;-45.120503652039325
1739209769.846751;-38.13080360867914
1739209769.8467531;-38.13080360867914
1739209769.8467553;-38.13080360867914
1739209769.8467574;-38.13080360867914
1739209769.8467596;-35.57807855764607
1739209769.8467617;-45.120503652039325
1739209769.8467638;-33.981070128970906
1739209769.846766;-45.120503652039325
1739209769.8467681;-45.120503652039325
1739209769.8467703;-35.57807855764607
1739209769.8467727;-35.57807855764607
1739209769.8467748;-38.13080360867914
1739209769.846777;-45.120503652039325
1739209769.846779;-35.57807855764607
1739209769.8467813;-45.120503652039325
1739209769.8467834;-38.13080360867914
1739209769.8467855;-32.816014438256545
1739209769.8467877;-38.13080360867914
1739209769.8467898;-38.13080360867914
1739209769.846792;-38.13080360867914
1739209769.8467944;-35.57807855764607
1739209769.8467965;-32.816014438256545
1739209769.8467987;-38.13080360867914
1739209769.8468008;-45.120503652039325
1739209769.846803;-45.120503652039325
1739209769.846805;-45.120503652039325
1739209769.8468072;-45.120503652039325
1739209769.8468094;-45.120503652039325
1739209769.8468115;-45.120503652039325
1739209769.8468137;-38.13080360867914
1739209769.846816;-45.120503652039325
1739209769.8468182;-45.120503652039325
1739209769.8468204;-45.120503652039325
1739209769.8468225;-45.120503652039325
1739209769.8468246;-45.120503652039325
1739209769.8468268;-35.57807855764607
1739209769.846829;-38.13080360867914
1739209769.846831;-45.120503652039325
1739209769.8468332;-45.120503652039325
1739209769.8468354;-38.13080360867914
1739209769.8468378;-32.816014438256545
1739209769.84684;-45.120503652039325
1739209769.846842;-33.981070128970906
1739209769.8468442;-45.120503652039325
1739209769.8468463;-45.120503652039325
1739209769.8468485;-45.120503652039325
1739209769.8468506;-45.120503652039325
1739209769.8468528;-45.120503652039325
1739209769.846855;-38.13080360867914
1739209769.846857;-38.13080360867914
1739209769.8468595;-38.13080360867914
1739209769.8468616;-28.58837851428586
1739209769.8468637;-45.120503652039325
1739209769.846866;-38.13080360867914
1739209769.846868;-38.13080360867914
1739209769.8468702;-32.816014438256545
1739209769.8468723;-28.992665084841942
1739209769.8468745;-45.120503652039325
1739209769.8468766;-45.120503652039325
1739209769.8468788;-38.13080360867914
1739209769.8468812;-33.981070128970906
1739209769.8468833;-45.120503652039325
1739209769.8468854;-45.120503652039325
1739209769.8468876;-45.120503652039325
1739209769.8468897;-45.120503652039325
1739209769.8468919;-45.120503652039325
1739209769.846894;-38.13080360867914
1739209769.8468962;-38.13080360867914
1739209769.8468983;-38.13080360867914
1739209769.8469005;-38.13080360867914
1739209769.8469028;-38.13080360867914
1739209769.846905;-35.57807855764607
1739209769.8469071;-38.13080360867914
1739209769.8469093;-45.120503652039325
1739209769.8469114;-45.120503652039325
1739209769.8469136;-45.120503652039325
1739209769.8469157;-45.120503652039325
1739209769.8469179;-45.120503652039325
1739209769.84692;-45.120503652039325
1739209769.8469222;-38.13080360867914
1739209769.8469245;-31.141103565318915
1739209769.8469267;-45.120503652039325
1739209769.8469288;-45.120503652039325
1739209769.846931;-38.13080360867914
1739209769.8469331;-38.13080360867914
1739209769.8469353;-35.57807855764607
1739209769.8469374;-35.57807855764607
1739209769.8469396;-38.13080360867914
1739209769.8469417;-32.816014438256545
1739209769.8469439;-45.120503652039325
1739209769.8469462;-38.13080360867914
1739209769.8469484;-45.120503652039325
1739209769.8469505;-45.120503652039325
1739209769.8469527;-45.120503652039325
1739209769.8469548;-38.13080360867914
1739209769.846957;-38.13080360867914
1739209769.846959;-28.992665084841942
1739209769.8469613;-38.13080360867914
1739209769.8469634;-38.13080360867914
1739209769.8469658;-38.13080360867914
1739209769.846968;-38.13080360867914
1739209769.84697;-32.816014438256545
1739209769.8469722;-38.13080360867914
1739209769.8469744;-38.13080360867914
1739209769.8469765;-32.816014438256545
1739209769.8469787;-38.13080360867914
1739209769.8469808;-38.13080360867914
1739209769.846983;-45.120503652039325
1739209769.846985;-45.120503652039325
1739209769.8469875;-38.13080360867914
1739209769.8469896;-33.981070128970906
1739209769.8469918;-38.13080360867914
1739209769.846994;-35.57807855764607
1739209769.846996;-35.57807855764607
1739209769.8469982;-38.13080360867914
1739209769.8470004;-38.13080360867914
1739209769.8470025;-38.13080360867914
1739209769.8470047;-38.13080360867914
1739209769.8470068;-38.13080360867914
1739209769.8470092;-38.13080360867914
1739209769.8470113;-38.13080360867914
1739209769.8470135;-35.57807855764607
1739209769.8470156;-35.57807855764607
1739209769.8470178;-45.120503652039325
1739209769.84702;-45.120503652039325
1739209769.847022;-30.49652367304973
1739209769.8470242;-45.120503652039325
1739209769.8470263;-45.120503652039325
1739209769.8470285;-38.13080360867914
1739209769.8470309;-35.57807855764607
1739209769.847033;-38.13080360867914
1739209769.8470352;-45.120503652039325
1739209769.8470373;-45.120503652039325
1739209769.8470395;-45.120503652039325
1739209769.8470416;-45.120503652039325
1739209769.8470438;-35.57807855764607
1739209769.847046;-35.57807855764607
1739209769.847048;-45.120503652039325
1739209769.8470502;-45.120503652039325
1739209769.8470526;-45.120503652039325
1739209769.8470547;-45.120503652039325
1739209769.8470569;-45.120503652039325
1739209769.847059;-45.120503652039325
1739209769.8470612;-45.120503652039325
1739209769.8470633;-45.120503652039325
1739209769.8470654;-30.49652367304973
1739209769.8470676;-45.120503652039325
1739209769.8470697;-45.120503652039325
1739209769.847072;-45.120503652039325
1739209769.8470743;-32.816014438256545
1739209769.8470764;-45.120503652039325
1739209769.8470786;-45.120503652039325
1739209769.8470807;-38.13080360867914
1739209769.8470829;-45.120503652039325
1739209769.847085;-45.120503652039325
1739209769.8470871;-38.13080360867914
1739209769.8470893;-38.13080360867914
1739209769.8470914;-45.120503652039325
1739209769.8470936;-45.120503652039325
1739209769.847096;-35.57807855764607
1739209769.847098;-38.13080360867914
1739209769.8471003;-45.120503652039325
1739209769.8471024;-38.13080360867914
1739209769.8471045;-45.120503652039325
1739209769.8471067;-38.13080360867914
1739209769.8471088;-28.58837851428586
1739209769.847111;-38.13080360867914
1739209769.8471131;-38.13080360867914
1739209769.8471153;-38.13080360867914
1739209769.8471177;-30.49652367304973
1739209769.8471198;-35.57807855764607
1739209769.847122;-45.120503652039325
1739209769.847124;-38.13080360867914
1739209769.8471262;-38.13080360867914
1739209769.8471284;-45.120503652039325
1739209769.8471305;-45.120503652039325
1739209769.8471327;-45.120503652039325
1739209769.8471348;-33.981070128970956
1739209769.847137;-45.120503652039325
1739209769.8471394;-45.120503652039325
1739209769.8471415;-45.120503652039325
1739209769.8471437;-45.120503652039325
1739209769.8471458;-45.120503652039325
1739209769.847148;-38.13080360867914
1739209769.84715;-35.57807855764607
1739209769.8471522;-45.120503652039325
1739209769.8471544;-45.120503652039325
1739209769.8471565;-38.13080360867914
1739209769.8471587;-33.981070128970906
1739209769.847161;-45.120503652039325
1739209769.8471632;-38.13080360867914
1739209769.8471653;-38.13080360867914
1739209769.8471675;-45.120503652039325
1739209769.8471696;-29.438486411369333
1739209769.8471718;-35.57807855764607
1739209769.847174;-38.13080360867914
1739209769.847176;-45.120503652039325
1739209769.8471782;-35.57807855764607
1739209769.8471804;-45.120503652039325
1739209769.8471828;-45.120503652039325
1739209769.847185;-38.13080360867914
1739209769.847187;-30.49652367304976
1739209769.8471892;-45.120503652039325
1739209769.8471913;-38.13080360867914
1739209769.8471935;-45.120503652039325
1739209769.8471956;-45.120503652039325
1739209769.8471978;-38.13080360867914
1739209769.8472;-38.13080360867914
1739209769.847202;-38.13080360867914
1739209769.8472044;-35.57807855764607
1739209769.8472066;-35.57807855764607
1739209769.8472087;-38.13080360867914
1739209769.847211;-45.120503652039325
1739209769.847213;-45.120503652039325
1739209769.8472152;-45.120503652039325
1739209769.8472173;-45.120503652039325
1739209769.8472195;-38.13080360867914
1739209769.8472216;-38.13080360867914
1739209769.8472238;-45.120503652039325
1739209769.8472261;-38.13080360867914
1739209769.8472283;-38.13080360867914
1739209769.8472304;-35.57807855764607
1739209769.8472326;-35.57807855764607
1739209769.8472347;-45.120503652039325
1739209769.8472369;-38.13080360867914
1739209769.847239;-45.120503652039325
1739209769.8472412;-45.120503652039325
1739209769.8472433;-38.13080360867914
1739209769.8472455;-38.13080360867914
1739209769.8472478;-45.120503652039325
1739209769.84725;-45.120503652039325
1739209769.8472521;-33.981070128970906
1739209769.8472543;-45.120503652039325
1739209769.8472564;-32.816014438256545
1739209769.8472586;-35.57807855764607
1739209769.8472607;-38.13080360867914
1739209769.8472629;-38.13080360867914
1739209769.847265;-38.13080360867914
1739209769.8472672;-33.981070128970906
1739209769.8472695;-45.120503652039325
1739209769.8472717;-45.120503652039325
1739209769.8472738;-45.120503652039325
1739209769.847276;-45.120503652039325
1739209769.847278;-38.13080360867914
1739209769.8472803;-38.13080360867914
1739209769.8472824;-45.120503652039325
1739209769.8472846;-38.13080360867914
1739209769.8472867;-32.816014438256545
1739209769.8472888;-45.120503652039325
1739209769.8472912;-45.120503652039325
1739209769.8472934;-38.13080360867914
1739209769.8472955;-38.13080360867914
1739209769.8472977;-38.13080360867914
1739209769.8472998;-38.13080360867914
1739209769.847302;-45.120503652039325
1739209769.847304;-45.120503652039325
1739209769.8473063;-45.120503652039325
1739209769.8473084;-38.13080360867914
1739209769.8473105;-33.981070128970906
1739209769.847313;-33.981070128970906
1739209769.847315;-28.992665084841942
1739209769.8473172;-35.57807855764607
1739209769.8473194;-35.57807855764607
1739209769.8473215;-35.57807855764607
1739209769.8473237;-32.816014438256545
1739209769.8473258;-45.120503652039325
1739209769.847328;-33.981070128970906
1739209769.84733;-35.57807855764607
1739209769.8473325;-45.120503652039325
1739209769.8473346;-45.120503652039325
1739209769.8473368;-45.120503652039325
1739209769.847339;-38.13080360867914
1739209769.847341;-45.120503652039325
1739209769.8473432;-45.120503652039325
1739209769.8473454;-33.981070128970906
1739209769.8473475;-38.13080360867914
1739209769.8473496;-45.120503652039325
1739209769.8473518;-45.120503652039325
1739209769.8473542;-38.13080360867914
1739209769.8473563;-45.120503652039325
1739209769.8473585;-45.120503652039325
1739209769.8473606;-45.120503652039325
1739209769.8473628;-38.13080360867914
1739209769.847365;-45.120503652039325
1739209769.847367;-38.13080360867914
1739209769.8473692;-35.57807855764607
1739209769.8473713;-31.141103565318915
1739209769.8473735;-45.120503652039325
1739209769.8473759;-45.120503652039325
1739209769.847378;-38.13080360867914
1739209769.8473802;-33.981070128970906
1739209769.8473823;-38.13080360867914
1739209769.8473845;-45.120503652039325
1739209769.8473866;-38.13080360867914
1739209769.8473887;-38.13080360867914
1739209769.847391;-45.120503652039325
1739209769.847393;-38.13080360867914
1739209769.8473952;-38.13080360867914
1739209769.8473976;-33.981070128970906
1739209769.8473997;-33.981070128970906
1739209769.8474019;-45.120503652039325
1739209769.847404;-45.120503652039325
1739209769.8474061;-35.57807855764607
1739209769.8474083;-45.120503652039325
1739209769.8474104;-38.13080360867914
1739209769.8474126;-38.13080360867914
1739209769.8474147;-30.49652367304973
1739209769.8474169;-32.816014438256545
1739209769.8474193;-45.120503652039325
1739209769.8474214;-38.13080360867914
1739209769.8474236;-38.13080360867914
1739209769.8474257;-38.13080360867914
1739209769.8474278;-38.13080360867914
1739209769.84743;-35.57807855764607
1739209769.8474321;-31.141103565318915
1739209769.8474343;-31.141103565318915
1739209769.8474364;-45.120503652039325
1739209769.8474386;-35.57807855764607
1739209769.847441;-33.981070128970906
1739209769.847443;-38.13080360867914
1739209769.8474452;-45.120503652039325
1739209769.8474474;-38.13080360867914
1739209769.8474495;-38.13080360867914
1739209769.8474517;-38.13080360867914
1739209769.8474538;-45.120503652039325
1739209769.847456;-45.120503652039325
1739209769.8474581;-38.13080360867914
1739209769.8474603;-38.13080360867914
1739209769.8474627;-38.13080360867914
1739209769.8474648;-45.120503652039325
1739209769.847467;-45.120503652039325
1739209769.847469;-38.13080360867914
1739209769.8474712;-38.13080360867914
1739209769.8474734;-38.13080360867914
1739209769.8474755;-45.120503652039325
1739209769.8474777;-45.120503652039325
1739209769.8474798;-38.13080360867914
1739209769.847482;-45.120503652039325
1739209769.8474844;-33.981070128970906
1739209769.8474865;-27.267205301931607
1739209769.8474886;-45.120503652039325
1739209769.8474908;-38.13080360867914
1739209769.847493;-33.981070128970906
1739209769.847495;-33.981070128970906
1739209769.8474972;-38.13080360867914
1739209769.8474994;-45.120503652039325
1739209769.8475015;-45.120503652039325
1739209769.8475037;-38.13080360867914
1739209769.847506;-45.120503652039325
1739209769.8475082;-45.120503652039325
1739209769.8475103;-45.120503652039325
1739209769.8475125;-35.57807855764607
1739209769.8475146;-32.816014438256545
1739209769.8475168;-45.120503652039325
1739209769.847519;-38.13080360867914
1739209769.847521;-28.58837851428586
1739209769.8475232;-38.13080360867914
1739209769.8475254;-45.120503652039325
1739209769.8475277;-38.13080360867914
1739209769.84753;-38.13080360867914
1739209769.847532;-45.120503652039325
1739209769.8475342;-45.120503652039325
1739209769.8475363;-45.120503652039325
1739209769.8475385;-38.13080360867914
1739209769.8475406;-45.120503652039325
1739209769.8475428;-45.120503652039325
1739209769.847545;-45.120503652039325
1739209769.847547;-33.981070128970906
1739209769.8475494;-45.120503652039325
1739209769.8475516;-45.120503652039325
1739209769.8475537;-45.120503652039325
1739209769.8475559;-45.120503652039325
1739209769.847558;-45.120503652039325
1739209769.8475602;-38.13080360867914
1739209769.8475623;-38.13080360867914
1739209769.8475645;-45.120503652039325
1739209769.8475666;-35.57807855764607
1739209769.8475688;-33.981070128970906
1739209769.8475711;-38.13080360867914
1739209769.8475733;-35.57807855764607
1739209769.8475754;-38.13080360867914
1739209769.8475776;-45.120503652039325
1739209769.8475797;-38.13080360867914
1739209769.8475819;-38.13080360867914
1739209769.847584;-45.120503652039325
1739209769.8475862;-38.13080360867914
1739209769.8475883;-38.13080360867914
1739209769.8475904;-45.120503652039325
1739209769.8475928;-45.120503652039325
1739209769.847595;-38.13080360867914
1739209769.8475971;-38.13080360867914
1739209769.8475993;-45.120503652039325
1739209769.8476014;-45.120503652039325
1739209769.8476036;-38.13080360867914
1739209769.8476057;-38.13080360867914
1739209769.8476079;-45.120503652039325
1739209769.84761;-38.13080360867914
1739209769.8476121;-33.981070128970906
1739209769.8476145;-38.13080360867914
1739209769.8476167;-45.120503652039325
1739209769.8476188;-38.13080360867914
1739209769.847621;-38.13080360867914
1739209769.847623;-38.13080360867914
1739209769.8476253;-45.120503652039325
1739209769.8476274;-45.120503652039325
1739209769.8476295;-38.13080360867914
1739209769.8476317;-45.120503652039325
1739209769.8476338;-35.57807855764607
1739209769.8476362;-38.13080360867914
1739209769.8476384;-38.13080360867914
1739209769.8476405;-38.13080360867914
1739209769.8476427;-38.13080360867914
1739209769.8476448;-31.141103565318915
1739209769.847647;-33.981070128970906
1739209769.847649;-45.120503652039325
1739209769.8476512;-45.120503652039325
1739209769.8476534;-38.13080360867914
1739209769.8476555;-38.13080360867914
1739209769.847658;-45.120503652039325
1739209769.84766;-38.13080360867914
1739209769.8476622;-38.13080360867914
1739209769.8476644;-45.120503652039325
1739209769.8476665;-38.13080360867914
1739209769.8476686;-45.120503652039325
1739209769.8476708;-45.120503652039325
1739209769.847673;-35.57807855764607
1739209769.847675;-33.981070128970906
1739209769.8476772;-45.120503652039325
1739209769.8476796;-45.120503652039325
1739209769.8476818;-38.13080360867914
1739209769.847684;-38.13080360867914
1739209769.847686;-38.13080360867914
1739209769.8476882;-35.57807855764607
1739209769.8476903;-45.120503652039325
1739209769.8476925;-45.120503652039325
1739209769.8476946;-45.120503652039325
1739209769.8476968;-31.141103565318915
1739209769.8476992;-35.57807855764607
1739209769.8477013;-38.13080360867914
1739209769.8477035;-45.120503652039325
1739209769.8477056;-38.13080360867914
1739209769.8477077;-45.120503652039325
1739209769.84771;-38.13080360867914
1739209769.847712;-45.120503652039325
1739209769.8477142;-32.81601443825658
1739209769.8477163;-45.120503652039325
1739209769.8477185;-38.13080360867914
1739209769.8477209;-45.120503652039325
1739209769.847723;-38.13080360867914
1739209769.8477252;-35.57807855764607
1739209769.8477273;-35.57807855764607
1739209769.8477294;-38.13080360867914
1739209769.8477316;-31.141103565318915
1739209769.8477337;-38.13080360867914
1739209769.847736;-45.120503652039325
1739209769.847738;-45.120503652039325
1739209769.8477402;-45.120503652039325
1739209769.8477426;-45.120503652039325
1739209769.8477447;-33.981070128970906
1739209769.8477468;-45.120503652039325
1739209769.847749;-45.120503652039325
1739209769.8477511;-35.57807855764607
1739209769.8477533;-38.13080360867914
1739209769.8477554;-45.120503652039325
1739209769.8477576;-45.120503652039325
1739209769.8477597;-35.57807855764607
1739209769.8477619;-35.57807855764607
1739209769.8477643;-38.13080360867914
1739209769.8477664;-32.816014438256545
1739209769.8477685;-33.981070128970906
1739209769.8477707;-38.13080360867914
1739209769.8477728;-38.13080360867914
1739209769.847775;-38.13080360867914
1739209769.8477771;-45.120503652039325
1739209769.8477793;-38.13080360867914
1739209769.8477814;-38.13080360867914
1739209769.8477836;-28.58837851428586
1739209769.847786;-33.981070128970906
1739209769.847788;-38.13080360867914
1739209769.8477902;-35.57807855764607
1739209769.8477924;-38.13080360867914
1739209769.8477945;-38.13080360867914
1739209769.8477967;-38.13080360867914
1739209769.8477988;-45.120503652039325
1739209769.847801;-38.13080360867914
1739209769.847803;-38.13080360867914
1739209769.8478053;-45.120503652039325
1739209769.8478076;-45.120503652039325
1739209769.8478098;-45.120503652039325
1739209769.847812;-45.120503652039325
1739209769.847814;-45.120503652039325
1739209769.8478162;-45.120503652039325
1739209769.8478184;-38.13080360867914
1739209769.8478205;-45.120503652039325
1739209769.8478227;-38.13080360867914
1739209769.8478248;-35.57807855764607
1739209769.847827;-35.57807855764607
1739209769.8478293;-45.120503652039325
1739209769.8478315;-45.120503652039325
1739209769.8478336;-33.981070128970906
1739209769.8478358;-38.13080360867914
1739209769.847838;-35.57807855764607
1739209769.84784;-38.13080360867914
1739209769.8478422;-38.13080360867914
1739209769.8478444;-38.13080360867914
1739209769.8478465;-38.13080360867914
1739209769.8478487;-45.120503652039325
1739209769.847851;-38.13080360867914
1739209769.8478532;-35.57807855764607
1739209769.8478553;-45.120503652039325
1739209769.8478575;-45.120503652039325
1739209769.8478596;-45.120503652039325
1739209769.8478618;-38.13080360867914
1739209769.847864;-45.120503652039325
1739209769.847866;-45.120503652039325
1739209769.8478682;-45.120503652039325
1739209769.8478703;-45.120503652039325
1739209769.8478727;-38.13080360867914
1739209769.8478749;-35.57807855764607
1739209769.847877;-35.57807855764607
1739209769.8478792;-45.120503652039325
1739209769.8478813;-38.13080360867914
1739209769.8478835;-38.13080360867914
1739209769.8478856;-45.120503652039325
1739209769.8478878;-38.13080360867914
1739209769.84789;-33.981070128970906
1739209769.847892;-45.120503652039325
1739209769.8478944;-38.13080360867914
1739209769.8478966;-38.13080360867914
1739209769.8478987;-45.120503652039325
1739209769.8479009;-38.13080360867914
1739209769.847903;-38.13080360867914
1739209769.8479052;-45.120503652039325
1739209769.8479073;-38.13080360867914
1739209769.8479095;-38.13080360867914
1739209769.8479116;-35.57807855764607
1739209769.8479137;-33.981070128970906
1739209769.8479161;-32.816014438256545
1739209769.8479183;-35.57807855764607
1739209769.8479204;-38.13080360867914
1739209769.8479226;-38.13080360867914
1739209769.8479247;-45.120503652039325
1739209769.8479269;-45.120503652039325
1739209769.847929;-32.816014438256545
1739209769.8479311;-38.13080360867914
1739209769.8479333;-38.13080360867914
1739209769.8479354;-35.57807855764607
1739209769.8479378;-38.13080360867914
1739209769.84794;-38.13080360867914
1739209769.847942;-45.120503652039325
1739209769.8479443;-45.120503652039325
1739209769.8479464;-35.57807855764607
1739209769.8479486;-38.13080360867914
1739209769.8479507;-38.13080360867914
1739209769.8479528;-45.120503652039325
1739209769.847955;-45.120503652039325
1739209769.8479571;-45.120503652039325
1739209769.8479595;-35.57807855764607
1739209769.8479617;-32.816014438256545
1739209769.8479638;-38.13080360867914
1739209769.847966;-45.120503652039325
1739209769.847968;-38.13080360867914
1739209769.8479702;-38.13080360867914
1739209769.8479724;-45.120503652039325
1739209769.8479745;-38.13080360867914
1739209769.8479767;-45.120503652039325
1739209769.8479788;-45.120503652039325
1739209769.8479812;-35.57807855764607
1739209769.8479834;-38.13080360867914
1739209769.8479855;-38.13080360867914
1739209769.8479877;-38.13080360867914
1739209769.8479898;-38.13080360867914
1739209769.847992;-45.120503652039325
1739209769.847994;-45.120503652039325
1739209769.8479962;-45.120503652039325
1739209769.8479984;-45.120503652039325
1739209769.8480005;-45.120503652039325
1739209769.848003;-38.13080360867914
1739209769.848005;-35.57807855764607
1739209769.8480072;-45.120503652039325
1739209769.8480093;-45.120503652039325
1739209769.8480115;-35.57807855764607
1739209769.8480136;-35.57807855764607
1739209769.8480158;-45.120503652039325
1739209769.848018;-45.120503652039325
1739209769.84802;-45.120503652039325
1739209769.8480222;-45.120503652039325
1739209769.8480246;-45.120503652039325
1739209769.8480268;-45.120503652039325
1739209769.848029;-45.120503652039325
1739209769.848031;-45.120503652039325
1739209769.8480332;-45.120503652039325
1739209769.8480353;-45.120503652039325
1739209769.8480375;-32.816014438256545
1739209769.8480396;-38.13080360867914
1739209769.8480418;-45.120503652039325
1739209769.848044;-45.120503652039325
1739209769.8480463;-30.49652367304973
1739209769.8480484;-25.62660358559016
1739209769.8480506;-45.120503652039325
1739209769.8480527;-38.13080360867914
1739209769.848055;-35.57807855764607
1739209769.8480566;-33.981070128970906
1739209769.8480585;-45.120503652039325
1739209769.8480601;-38.13080360867914
1739209769.8480618;-45.120503652039325
1739209769.8480635;-45.120503652039325
1739209769.8480654;-45.120503652039325
1739209769.848067;-38.13080360867914
1739209769.8480687;-38.13080360867914
1739209769.8480704;-38.13080360867914
1739209769.8480723;-45.120503652039325
1739209769.848074;-45.120503652039325
1739209769.8480756;-33.981070128970906
1739209769.8480773;-45.120503652039325
1739209769.8480792;-38.13080360867914
1739209769.8480809;-35.57807855764607
1739209769.8480825;-38.13080360867914
1739209769.8480842;-45.120503652039325
1739209769.848086;-38.13080360867914
1739209769.8480878;-38.13080360867914
1739209769.8480895;-35.57807855764607
1739209769.8480911;-25.826314394896357
1739209769.848093;-45.120503652039325
1739209769.8480947;-45.120503652039325
1739209769.8480964;-38.13080360867914
1739209769.848098;-35.57807855764607
1739209769.8481;-45.120503652039325
1739209769.8481016;-45.120503652039325
1739209769.8481033;-45.120503652039325
1739209769.848105;-45.120503652039325
1739209769.8481069;-45.120503652039325
1739209769.8481085;-45.120503652039325
1739209769.8481102;-45.120503652039325
1739209769.8481119;-35.57807855764607
1739209769.8481138;-38.13080360867914
1739209769.8481154;-45.120503652039325
1739209769.848117;-45.120503652039325
1739209769.8481188;-45.120503652039325
1739209769.8481207;-45.120503652039325
1739209769.8481224;-38.13080360867914
1739209769.848124;-38.13080360867914
1739209769.8481257;-45.120503652039325
1739209769.8481276;-38.13080360867914
1739209769.8481293;-45.120503652039325
1739209769.848131;-38.13080360867914
1739209769.8481326;-35.57807855764607
1739209769.8481345;-35.57807855764607
1739209769.8481362;-38.13080360867914
1739209769.8481379;-45.120503652039325
1739209769.8481395;-38.13080360867914
1739209769.8481414;-33.981070128970906
1739209769.848143;-38.13080360867914
1739209769.8481448;-45.120503652039325
1739209769.8481464;-38.13080360867914
1739209769.8481483;-38.13080360867914
1739209769.84815;-38.13080360867914
1739209769.8481517;-38.13080360867914
1739209769.8481534;-38.13080360867914
1739209769.8481553;-38.13080360867914
1739209769.848157;-33.981070128970906
1739209769.8481586;-38.13080360867914
1739209769.8481603;-45.120503652039325
1739209769.8481622;-38.13080360867914
1739209769.8481638;-38.13080360867914
1739209769.8481655;-45.120503652039325
1739209769.8481672;-45.120503652039325
1739209769.848169;-45.120503652039325
1739209769.8481708;-38.13080360867914
1739209769.8481724;-38.13080360867914
1739209769.848174;-38.13080360867914
1739209769.848176;-30.49652367304973
1739209769.8481777;-38.13080360867914
1739209769.8481793;-45.120503652039325
1739209769.848181;-33.981070128970906
1739209769.848183;-38.13080360867914
1739209769.8481846;-45.120503652039325
1739209769.8481863;-45.120503652039325
1739209769.848188;-45.120503652039325
1739209769.8481898;-38.13080360867914
1739209769.8481915;-38.13080360867914
1739209769.8481932;-45.120503652039325
1739209769.8481948;-38.13080360867914
1739209769.8481967;-45.120503652039325
1739209769.8481984;-38.13080360867914
1739209769.8482;-38.13080360867914
1739209769.8482018;-38.13080360867914
1739209769.8482037;-45.120503652039325
1739209769.8482053;-38.13080360867914
1739209769.848207;-38.13080360867914
1739209769.848209;-45.120503652039325
1739209769.8482106;-33.981070128970906
1739209769.8482122;-38.13080360867914
1739209769.848214;-38.13080360867914
1739209769.8482158;-38.13080360867914
1739209769.8482175;-45.120503652039325
1739209769.8482192;-45.120503652039325
1739209769.8482208;-33.981070128970906
1739209769.8482227;-38.13080360867914
1739209769.8482244;-45.120503652039325
1739209769.848226;-38.13080360867914
1739209769.8482277;-38.13080360867914
1739209769.8482296;-45.120503652039325
1739209769.8482313;-45.120503652039325
1739209769.848233;-45.120503652039325
1739209769.8482347;-38.13080360867914
1739209769.8482366;-38.13080360867914
1739209769.8482382;-45.120503652039325
1739209769.84824;-38.13080360867914
1739209769.8482416;-35.57807855764607
1739209769.8482435;-35.57807855764607
1739209769.8482451;-30.49652367304973
1739209769.8482468;-45.120503652039325
1739209769.8482485;-38.13080360867914
1739209769.8482504;-45.120503652039325
1739209769.848252;-38.13080360867914
1739209769.8482537;-45.120503652039325
1739209769.8482554;-35.57807855764607
1739209769.8482573;-38.13080360867914
1739209769.848259;-31.141103565318943
1739209769.8482606;-45.120503652039325
1739209769.8482623;-35.57807855764607
1739209769.8482642;-38.13080360867914
1739209769.848266;-45.120503652039325
1739209769.8482676;-38.13080360867914
1739209769.8482692;-33.981070128970906
1739209769.8482711;-45.120503652039325
1739209769.8482728;-29.438486411369333
1739209769.8482745;-38.13080360867914
1739209769.8482761;-45.120503652039325
1739209769.848278;-45.120503652039325
1739209769.8482797;-38.13080360867914
1739209769.8482814;-38.13080360867914
1739209769.848283;-32.816014438256545
1739209769.848285;-38.13080360867914
1739209769.8482866;-45.120503652039325
1739209769.8482883;-45.120503652039325
1739209769.84829;-38.13080360867914
1739209769.8482919;-38.13080360867914
1739209769.8482935;-45.120503652039325
1739209769.8482952;-45.120503652039325
1739209769.8482969;-38.13080360867914
1739209769.8482988;-38.13080360867914
1739209769.8483005;-45.120503652039325
1739209769.8483021;-45.120503652039325
1739209769.8483038;-35.57807855764607
1739209769.8483057;-38.13080360867914
1739209769.8483074;-45.120503652039325
1739209769.848309;-45.120503652039325
1739209769.8483107;-38.13080360867914
1739209769.8483126;-45.120503652039325
1739209769.8483143;-28.21854285175415
1739209769.848316;-32.816014438256545
1739209769.8483176;-45.120503652039325
1739209769.8483195;-45.120503652039325
1739209769.8483212;-35.57807855764607
1739209769.8483229;-35.57807855764607
1739209769.8483245;-38.13080360867914
1739209769.8483264;-38.13080360867914
1739209769.848328;-45.120503652039325
1739209769.8483298;-45.120503652039325
1739209769.8483315;-38.13080360867914
1739209769.8483334;-45.120503652039325
1739209769.848335;-45.120503652039325
1739209769.8483367;-38.13080360867914
1739209769.8483384;-35.57807855764607
1739209769.8483403;-45.120503652039325
1739209769.848342;-35.57807855764607
1739209769.8483436;-35.57807855764607
