CAN Message; 0x1b8:010015742ce226c8
Timestamp;Amplitude
1739209653.593799;-45.120503652039325
1739209653.5938017;-38.13080360867914
1739209653.5938044;-45.120503652039325
1739209653.593807;-45.120503652039325
1739209653.5938098;-45.120503652039325
1739209653.5938125;-45.120503652039325
1739209653.593815;-45.120503652039325
1739209653.5938177;-45.120503652039325
1739209653.5938203;-32.816014438256545
1739209653.5938232;-32.816014438256545
1739209653.5938258;-45.120503652039325
1739209653.5938284;-38.13080360867914
1739209653.593831;-38.13080360867914
1739209653.593834;-38.13080360867914
1739209653.5938365;-38.13080360867914
1739209653.5938392;-38.13080360867914
1739209653.5938418;-45.120503652039325
1739209653.5938444;-45.120503652039325
1739209653.5938473;-38.13080360867914
1739209653.59385;-45.120503652039325
1739209653.5938525;-38.13080360867914
1739209653.5938551;-45.120503652039325
1739209653.5938578;-45.120503652039325
1739209653.5938606;-45.120503652039325
1739209653.5938632;-35.57807855764607
1739209653.5938659;-31.141103565318915
1739209653.5938685;-38.13080360867914
1739209653.593871;-38.13080360867914
1739209653.593874;-35.57807855764607
1739209653.5938766;-28.992665084841942
1739209653.5938792;-45.120503652039325
1739209653.5938818;-45.120503652039325
1739209653.5938845;-35.57807855764607
1739209653.5938873;-38.13080360867914
1739209653.59389;-38.13080360867914
1739209653.5938926;-38.13080360867914
1739209653.5938952;-38.13080360867914
1739209653.5938978;-35.57807855764607
1739209653.5939007;-45.120503652039325
1739209653.5939033;-45.120503652039325
1739209653.593906;-38.13080360867914
1739209653.5939085;-45.120503652039325
1739209653.5939112;-45.120503652039325
1739209653.593914;-45.120503652039325
1739209653.5939167;-38.13080360867914
1739209653.5939193;-27.267205301931607
1739209653.593922;-38.13080360867914
1739209653.5939245;-45.120503652039325
1739209653.5939274;-38.13080360867914
1739209653.59393;-33.981070128970906
1739209653.5939326;-45.120503652039325
1739209653.5939353;-45.120503652039325
1739209653.593938;-45.120503652039325
1739209653.5939407;-38.13080360867914
1739209653.5939434;-45.120503652039325
1739209653.593946;-38.13080360867914
1739209653.5939486;-45.120503652039325
1739209653.5939515;-38.13080360867914
1739209653.593954;-38.13080360867914
1739209653.5939567;-45.120503652039325
1739209653.5939593;-45.120503652039325
1739209653.593962;-33.981070128970906
1739209653.5939648;-38.13080360867914
1739209653.5939674;-38.13080360867914
1739209653.59397;-45.120503652039325
1739209653.5939727;-38.13080360867914
1739209653.5939753;-35.57807855764607
1739209653.5939782;-38.13080360867914
1739209653.5939808;-38.13080360867914
1739209653.5939834;-33.981070128970906
1739209653.593986;-33.981070128970906
1739209653.5939887;-33.981070128970906
1739209653.5939915;-38.13080360867914
1739209653.5939941;-33.981070128970906
1739209653.5939968;-38.13080360867914
1739209653.5939994;-45.120503652039325
1739209653.594002;-38.13080360867914
1739209653.5940049;-38.13080360867914
1739209653.5940075;-38.13080360867914
1739209653.59401;-38.13080360867914
1739209653.5940127;-45.120503652039325
1739209653.5940154;-38.13080360867914
1739209653.5940182;-38.13080360867914
1739209653.5940208;-38.13080360867914
1739209653.5940235;-45.120503652039325
1739209653.594026;-38.13080360867914
1739209653.5940287;-33.981070128970906
1739209653.5940316;-38.13080360867914
1739209653.5940342;-45.120503652039325
1739209653.5940368;-38.13080360867914
1739209653.5940394;-38.13080360867914
1739209653.5940423;-38.13080360867914
1739209653.594045;-38.13080360867914
1739209653.5940475;-38.13080360867914
1739209653.5940502;-38.13080360867914
1739209653.5940528;-35.57807855764607
1739209653.5940557;-45.120503652039325
1739209653.5940583;-45.120503652039325
1739209653.594061;-33.981070128970906
1739209653.5940635;-38.13080360867914
1739209653.5940661;-45.120503652039325
1739209653.594069;-45.120503652039325
1739209653.5940716;-33.981070128970906
1739209653.5940742;-33.981070128970906
1739209653.5940769;-45.120503652039325
1739209653.5940795;-45.120503652039325
1739209653.5940824;-38.13080360867914
1739209653.594085;-45.120503652039325
1739209653.5940876;-45.120503652039325
1739209653.5940902;-38.13080360867914
1739209653.5940928;-31.141103565318915
1739209653.5940957;-45.120503652039325
1739209653.5940983;-45.120503652039325
1739209653.594101;-38.13080360867914
1739209653.5941036;-33.981070128970906
1739209653.5941062;-38.13080360867914
1739209653.594109;-45.120503652039325
1739209653.5941117;-45.120503652039325
1739209653.5941143;-35.57807855764607
1739209653.594117;-33.981070128970906
1739209653.5941195;-45.120503652039325
1739209653.5915077;-45.120503652039325
1739209653.591513;-38.13080360867914
1739209653.5915184;-45.120503652039325
1739209653.5915236;-45.120503652039325
1739209653.5915291;-45.120503652039325
1739209653.5915344;-45.120503652039325
1739209653.5915396;-31.141103565318915
1739209653.591545;-33.981070128970906
1739209653.5915504;-38.13080360867914
1739209653.5915558;-38.13080360867914
1739209653.591561;-38.13080360867914
1739209653.5915666;-32.816014438256545
1739209653.5915718;-45.120503652039325
1739209653.5915773;-38.13080360867914
1739209653.5915825;-31.141103565318915
1739209653.591588;-33.981070128970906
1739209653.5915933;-35.57807855764607
1739209653.5915987;-38.13080360867914
1739209653.591604;-45.120503652039325
1739209653.5916092;-45.120503652039325
1739209653.5916147;-45.120503652039325
1739209653.59162;-38.13080360867914
1739209653.5916255;-33.981070128970906
1739209653.5916307;-38.13080360867914
1739209653.5916362;-38.13080360867914
1739209653.5916414;-45.120503652039325
1739209653.591647;-38.13080360867914
1739209653.5916522;-35.57807855764607
1739209653.5916576;-38.13080360867914
1739209653.591663;-35.57807855764607
1739209653.5916684;-38.13080360867914
1739209653.5916736;-33.981070128970906
1739209653.5916789;-45.120503652039325
1739209653.5916843;-38.13080360867914
1739209653.5916896;-35.57807855764607
1739209653.591695;-45.120503652039325
1739209653.5917003;-38.13080360867914
1739209653.5917058;-38.13080360867914
1739209653.591711;-45.120503652039325
1739209653.5917165;-38.13080360867914
1739209653.5917218;-38.13080360867914
1739209653.5917273;-45.120503652039325
1739209653.5917325;-38.13080360867914
1739209653.591738;-38.13080360867914
1739209653.5917432;-38.13080360867914
1739209653.5917485;-38.13080360867914
1739209653.591754;-45.120503652039325
1739209653.5917592;-45.120503652039325
1739209653.5917647;-38.13080360867914
1739209653.59177;-38.13080360867914
1739209653.5917754;-45.120503652039325
1739209653.5917807;-45.120503652039325
1739209653.5917861;-38.13080360867914
1739209653.5917914;-45.120503652039325
1739209653.5917969;-45.120503652039325
1739209653.5918021;-45.120503652039325
1739209653.5918074;-38.13080360867914
1739209653.5918128;-35.57807855764607
1739209653.591818;-38.13080360867914
1739209653.5918236;-38.13080360867914
1739209653.5918288;-38.13080360867914
1739209653.5918343;-33.981070128970906
1739209653.5918396;-45.120503652039325
1739209653.591845;-45.120503652039325
1739209653.5918503;-45.120503652039325
1739209653.5918558;-45.120503652039325
1739209653.591861;-45.120503652039325
1739209653.5918665;-45.120503652039325
1739209653.5918717;-38.13080360867914
1739209653.591877;-45.120503652039325
1739209653.5918825;-45.120503652039325
1739209653.5918877;-45.120503652039325
1739209653.5918932;-45.120503652039325
1739209653.5918984;-45.120503652039325
1739209653.591904;-38.13080360867914
1739209653.5919092;-35.57807855764607
1739209653.5919147;-38.13080360867914
1739209653.59192;-45.120503652039325
1739209653.5919254;-38.13080360867914
1739209653.5919306;-38.13080360867914
1739209653.591936;-35.57807855764607
1739209653.5919414;-45.120503652039325
1739209653.5919466;-38.13080360867914
1739209653.591952;-38.13080360867914
1739209653.5919573;-45.120503652039325
1739209653.5919628;-45.120503652039325
1739209653.591968;-45.120503652039325
1739209653.5919735;-45.120503652039325
1739209653.5919788;-45.120503652039325
1739209653.5919843;-45.120503652039325
1739209653.5919895;-45.120503652039325
1739209653.591995;-32.816014438256545
1739209653.5920002;-38.13080360867914
1739209653.5920057;-45.120503652039325
1739209653.592011;-38.13080360867914
1739209653.5920162;-30.49652367304973
1739209653.5920217;-35.57807855764607
1739209653.592027;-45.120503652039325
1739209653.5920324;-38.13080360867914
1739209653.5920377;-38.13080360867914
1739209653.5920432;-38.13080360867914
1739209653.5920484;-45.120503652039325
1739209653.592054;-45.120503652039325
1739209653.5920591;-38.13080360867914
1739209653.5920646;-45.120503652039325
1739209653.5920699;-45.120503652039325
1739209653.592075;-45.120503652039325
1739209653.5920806;-35.57807855764607
1739209653.5920858;-38.13080360867914
1739209653.5920913;-45.120503652039325
1739209653.5920966;-38.13080360867914
1739209653.592102;-33.981070128970906
1739209653.5921073;-38.13080360867914
1739209653.5921128;-45.120503652039325
1739209653.592118;-45.120503652039325
1739209653.5921235;-38.13080360867914
1739209653.5921288;-38.13080360867914
1739209653.5921342;-38.13080360867914
1739209653.5921395;-45.120503652039325
1739209653.5921447;-35.57807855764607
1739209653.5921502;-35.57807855764607
1739209653.5921555;-45.120503652039325
1739209653.592161;-38.13080360867914
1739209653.5921662;-32.816014438256545
1739209653.5921717;-32.816014438256545
1739209653.592177;-45.120503652039325
1739209653.5921824;-38.13080360867914
1739209653.5921876;-38.13080360867914
1739209653.5921931;-45.120503652039325
1739209653.5921984;-38.13080360867914
1739209653.5922039;-45.120503652039325
1739209653.592209;-45.120503652039325
1739209653.5922143;-38.13080360867914
1739209653.5922198;-45.120503652039325
1739209653.592225;-45.120503652039325
1739209653.5922306;-32.816014438256545
1739209653.5922358;-38.13080360867914
1739209653.5922413;-45.120503652039325
1739209653.5922465;-38.13080360867914
1739209653.592252;-38.13080360867914
1739209653.5922573;-38.13080360867914
1739209653.5922627;-45.120503652039325
1739209653.592268;-38.13080360867914
1739209653.5922735;-45.120503652039325
1739209653.5922787;-45.120503652039325
1739209653.592284;-38.13080360867914
1739209653.5922894;-45.120503652039325
1739209653.5922947;-45.120503652039325
1739209653.5923002;-38.13080360867914
1739209653.5923054;-45.120503652039325
1739209653.592311;-38.13080360867914
1739209653.5923162;-38.13080360867914
1739209653.5923216;-38.13080360867914
1739209653.5923269;-38.13080360867914
1739209653.5923324;-38.13080360867914
1739209653.5923376;-38.13080360867914
1739209653.5923429;-45.120503652039325
1739209653.5923483;-35.57807855764607
1739209653.5923536;-38.13080360867914
1739209653.592359;-45.120503652039325
1739209653.5923643;-45.120503652039325
1739209653.5923698;-38.13080360867914
1739209653.592375;-38.13080360867914
1739209653.5923805;-45.120503652039325
1739209653.5923858;-38.13080360867914
1739209653.5923913;-31.141103565318915
1739209653.5923965;-38.13080360867914
1739209653.592402;-45.120503652039325
1739209653.5924072;-45.120503652039325
1739209653.5951486;-45.120503652039325
1739209653.595154;-38.13080360867914
1739209653.5951598;-45.120503652039325
1739209653.5951655;-45.120503652039325
1739209653.5951712;-38.13080360867914
1739209653.5951767;-38.13080360867914
1739209653.5951824;-45.120503652039325
1739209653.5951881;-45.120503652039325
1739209653.5951939;-38.13080360867914
1739209653.5951993;-38.13080360867914
1739209653.595205;-38.13080360867914
1739209653.5952108;-38.13080360867914
1739209653.5952165;-38.13080360867914
1739209653.595222;-38.13080360867914
1739209653.5952277;-38.13080360867914
1739209653.5952334;-38.13080360867914
1739209653.5952392;-38.13080360867914
1739209653.5952446;-35.57807855764607
1739209653.5952504;-45.120503652039325
1739209653.595256;-45.120503652039325
1739209653.5952618;-32.816014438256545
1739209653.5952673;-35.57807855764607
1739209653.595273;-45.120503652039325
1739209653.5952787;-45.120503652039325
1739209653.5952845;-38.13080360867914
1739209653.59529;-45.120503652039325
1739209653.5952957;-35.57807855764607
1739209653.5953014;-35.57807855764607
1739209653.595307;-38.13080360867914
1739209653.5953126;-38.13080360867914
1739209653.5953183;-38.13080360867914
1739209653.595324;-45.120503652039325
1739209653.5953298;-45.120503652039325
1739209653.5953352;-38.13080360867914
1739209653.595341;-45.120503652039325
1739209653.5953467;-45.120503652039325
1739209653.5953524;-35.57807855764607
1739209653.595358;-38.13080360867914
1739209653.5953636;-45.120503652039325
1739209653.5953693;-45.120503652039325
1739209653.595375;-35.57807855764607
1739209653.5953805;-45.120503652039325
1739209653.5953863;-35.57807855764607
1739209653.595392;-35.57807855764607
1739209653.5953977;-45.120503652039325
1739209653.5954032;-45.120503652039325
1739209653.595409;-45.120503652039325
1739209653.5954146;-38.13080360867914
1739209653.5954204;-38.13080360867914
1739209653.5954258;-45.120503652039325
1739209653.5954316;-38.13080360867914
1739209653.5954373;-38.13080360867914
1739209653.595443;-45.120503652039325
1739209653.5954485;-45.120503652039325
1739209653.5954542;-45.120503652039325
1739209653.59546;-45.120503652039325
1739209653.5954657;-45.120503652039325
1739209653.5954711;-45.120503652039325
1739209653.5954769;-38.13080360867914
1739209653.5954826;-45.120503652039325
1739209653.5954883;-45.120503652039325
1739209653.5954938;-45.120503652039325
1739209653.5954995;-35.57807855764607
1739209653.5955052;-32.816014438256545
1739209653.595511;-45.120503652039325
1739209653.5955164;-38.13080360867914
1739209653.5955222;-32.816014438256545
1739209653.595528;-31.141103565318915
1739209653.5955336;-45.120503652039325
1739209653.595539;-45.120503652039325
1739209653.5955448;-45.120503652039325
1739209653.5955505;-45.120503652039325
1739209653.5955563;-45.120503652039325
1739209653.5955617;-45.120503652039325
1739209653.5955675;-38.13080360867914
1739209653.5955732;-45.120503652039325
1739209653.595579;-38.13080360867914
1739209653.5955844;-38.13080360867914
1739209653.59559;-33.981070128970906
1739209653.5955958;-35.57807855764607
1739209653.5956016;-45.120503652039325
1739209653.595607;-45.120503652039325
1739209653.5956128;-32.816014438256545
1739209653.5956185;-28.992665084841942
1739209653.5956242;-45.120503652039325
1739209653.5956297;-38.13080360867914
1739209653.5956354;-38.13080360867914
1739209653.5956411;-38.13080360867914
1739209653.5956466;-45.120503652039325
1739209653.5956523;-45.120503652039325
1739209653.595658;-38.13080360867914
1739209653.5956638;-45.120503652039325
1739209653.5956693;-45.120503652039325
1739209653.595675;-45.120503652039325
1739209653.5956807;-35.57807855764607
1739209653.5956864;-45.120503652039325
1739209653.595692;-45.120503652039325
1739209653.5956976;-45.120503652039325
1739209653.5957034;-38.13080360867914
1739209653.595709;-27.267205301931607
1739209653.5957146;-38.13080360867914
1739209653.5957203;-45.120503652039325
1739209653.595726;-38.13080360867914
1739209653.5957317;-33.981070128970906
1739209653.5957372;-45.120503652039325
1739209653.595743;-45.120503652039325
1739209653.5957487;-45.120503652039325
1739209653.5957544;-35.57807855764607
1739209653.5957599;-38.13080360867914
1739209653.5957656;-38.13080360867914
1739209653.5957713;-38.13080360867914
1739209653.595777;-45.120503652039325
1739209653.5957825;-45.120503652039325
1739209653.5957882;-33.981070128970906
1739209653.595794;-45.120503652039325
1739209653.5957997;-31.141103565318915
1739209653.5958052;-38.13080360867914
1739209653.595811;-35.57807855764607
1739209653.5958166;-45.120503652039325
1739209653.5958223;-45.120503652039325
1739209653.5958278;-35.57807855764607
1739209653.5958335;-45.120503652039325
1739209653.5958393;-45.120503652039325
1739209653.595845;-38.13080360867914
1739209653.5958505;-38.13080360867914
1739209653.5958562;-45.120503652039325
1739209653.595862;-38.13080360867914
1739209653.5958676;-38.13080360867914
1739209653.595873;-38.13080360867914
1739209653.5958788;-45.120503652039325
1739209653.5958846;-45.120503652039325
1739209653.5958903;-33.981070128970906
1739209653.5958958;-38.13080360867914
1739209653.5959015;-45.120503652039325
1739209653.5959072;-45.120503652039325
1739209653.595913;-38.13080360867914
1739209653.5959184;-38.13080360867914
1739209653.5959241;-38.13080360867914
1739209653.5959299;-38.13080360867914
1739209653.5959356;-38.13080360867914
1739209653.595941;-38.13080360867914
1739209653.5959468;-35.57807855764607
1739209653.5959525;-38.13080360867914
1739209653.5959582;-45.120503652039325
1739209653.5959637;-38.13080360867914
1739209653.5959694;-38.13080360867914
1739209653.5959752;-45.120503652039325
1739209653.595981;-33.981070128970906
1739209653.5959864;-38.13080360867914
1739209653.595992;-38.13080360867914
1739209653.5959978;-45.120503652039325
1739209653.5960035;-45.120503652039325
1739209653.596009;-38.13080360867914
1739209653.5960147;-45.120503652039325
1739209653.5960205;-38.13080360867914
1739209653.5960262;-33.981070128970906
1739209653.5960317;-33.981070128970906
1739209653.5960374;-45.120503652039325
1739209653.596043;-45.120503652039325
1739209653.5960488;-35.57807855764607
1739209653.5960543;-45.120503652039325
1739209653.59606;-45.120503652039325
1739209653.5960658;-38.13080360867914
1739209653.5960715;-38.13080360867914
1739209653.596077;-35.57807855764607
1739209653.5960827;-38.13080360867914
1739209653.5960884;-38.13080360867914
1739209653.5960941;-38.13080360867914
1739209653.5960996;-38.13080360867914
1739209653.5961053;-38.13080360867914
1739209653.596111;-45.120503652039325
1739209653.5961165;-38.13080360867914
1739209653.5961223;-33.981070128970906
1739209653.596128;-45.120503652039325
1739209653.5961337;-38.13080360867914
1739209653.5961392;-35.57807855764607
1739209653.596145;-38.13080360867914
1739209653.5961506;-45.120503652039325
1739209653.5961564;-33.981070128970906
1739209653.5961618;-45.120503652039325
1739209653.5961676;-38.13080360867914
1739209653.5961733;-45.120503652039325
1739209653.596179;-38.13080360867914
1739209653.5961845;-38.13080360867914
1739209653.5961902;-45.120503652039325
1739209653.596196;-45.120503652039325
1739209653.5962017;-38.13080360867914
1739209653.5962071;-45.120503652039325
1739209653.5962129;-38.13080360867914
1739209653.5962186;-45.120503652039325
1739209653.5962243;-35.57807855764607
1739209653.5962298;-35.57807855764607
1739209653.5962355;-45.120503652039325
1739209653.5962412;-45.120503652039325
1739209653.596247;-45.120503652039325
1739209653.5962524;-38.13080360867914
1739209653.5962582;-45.120503652039325
1739209653.596264;-45.120503652039325
1739209653.5962696;-45.120503652039325
1739209653.596275;-45.120503652039325
1739209653.5962808;-45.120503652039325
1739209653.5962865;-38.13080360867914
1739209653.5962923;-38.13080360867914
1739209653.5962977;-38.13080360867914
1739209653.5963035;-45.120503652039325
1739209653.5963092;-45.120503652039325
1739209653.596315;-38.13080360867914
1739209653.5963204;-33.981070128970906
1739209653.596326;-45.120503652039325
1739209653.5963318;-45.120503652039325
1739209653.5963376;-38.13080360867914
1739209653.596343;-38.13080360867914
1739209653.5963488;-32.816014438256545
1739209653.5963545;-35.57807855764607
1739209653.5963602;-45.120503652039325
1739209653.5963657;-35.57807855764607
1739209653.5963714;-38.13080360867914
1739209653.5963771;-45.120503652039325
1739209653.5963829;-45.120503652039325
1739209653.5963883;-45.120503652039325
1739209653.596394;-38.13080360867914
1739209653.5963998;-45.120503652039325
1739209653.5964055;-33.981070128970906
1739209653.596411;-31.141103565318915
1739209653.5964167;-45.120503652039325
1739209653.5964224;-45.120503652039325
1739209653.5964282;-38.13080360867914
1739209653.5964336;-45.120503652039325
1739209653.5964394;-28.21854285175415
1739209653.596445;-32.816014438256545
1739209653.5964508;-45.120503652039325
1739209653.5964563;-38.13080360867914
1739209653.596462;-35.57807855764607
1739209653.5964677;-38.13080360867914
1739209653.5964735;-33.981070128970906
1739209653.596479;-33.981070128970906
1739209653.5964847;-33.981070128970956
1739209653.5964904;-45.120503652039325
1739209653.596496;-35.57807855764607
1739209653.5965016;-45.120503652039325
1739209653.5965073;-45.120503652039325
1739209653.596513;-45.120503652039325
1739209653.5965188;-35.57807855764607
1739209653.5965242;-38.13080360867914
1739209653.59653;-32.816014438256545
1739209653.5965357;-31.141103565318893
1739209653.5965414;-38.13080360867914
1739209653.596547;-38.13080360867914
1739209653.5965526;-38.13080360867914
1739209653.5965583;-38.13080360867914
1739209653.596564;-38.13080360867914
1739209653.5965695;-32.816014438256545
1739209653.5965753;-45.120503652039325
1739209653.596581;-33.981070128970956
1739209653.5965867;-35.57807855764607
1739209653.5965922;-38.13080360867914
1739209653.596598;-45.120503652039325
1739209653.5966036;-45.120503652039325
1739209653.596609;-35.57807855764607
1739209653.5966148;-38.13080360867914
1739209653.5966206;-38.13080360867914
1739209653.5966263;-38.13080360867914
1739209653.5966318;-38.13080360867914
1739209653.5966375;-35.57807855764607
1739209653.5966432;-38.13080360867914
1739209653.596649;-38.13080360867914
1739209653.5966544;-32.816014438256545
1739209653.5966601;-38.13080360867914
1739209653.5966659;-32.816014438256545
1739209653.5966716;-38.13080360867914
1739209653.596677;-38.13080360867914
1739209653.5966828;-38.13080360867914
1739209653.5966885;-38.13080360867914
1739209653.5966942;-38.13080360867914
1739209653.5966997;-45.120503652039325
1739209653.5967054;-38.13080360867914
1739209653.5967112;-45.120503652039325
1739209653.596717;-45.120503652039325
1739209653.5967224;-38.13080360867914
1739209653.596728;-35.57807855764607
1739209653.5967338;-45.120503652039325
1739209653.5967395;-45.120503652039325
1739209653.596745;-38.13080360867914
1739209653.5967507;-45.120503652039325
1739209653.5967565;-38.13080360867914
1739209653.5967622;-35.57807855764607
1739209653.5967677;-38.13080360867914
1739209653.5967734;-35.57807855764607
1739209653.596779;-45.120503652039325
1739209653.5967848;-35.57807855764607
1739209653.5967903;-33.981070128970906
1739209653.596796;-45.120503652039325
1739209653.5968018;-45.120503652039325
1739209653.5968075;-45.120503652039325
1739209653.596813;-38.13080360867914
1739209653.5968187;-35.57807855764607
1739209653.5968244;-45.120503652039325
1739209653.5968301;-45.120503652039325
1739209653.5968356;-32.816014438256545
1739209653.5968413;-38.13080360867914
1739209653.596847;-45.120503652039325
1739209653.5968528;-35.57807855764607
1739209653.5968583;-38.13080360867914
1739209653.596864;-38.13080360867914
1739209653.5968697;-45.120503652039325
1739209653.5968754;-33.981070128970906
1739209653.596881;-31.141103565318915
1739209653.5968866;-31.141103565318915
1739209653.5968924;-45.120503652039325
1739209653.596898;-38.13080360867914
1739209653.5969036;-38.13080360867914
1739209653.5969093;-45.120503652039325
1739209653.596915;-38.13080360867914
1739209653.5969207;-38.13080360867914
1739209653.5969262;-45.120503652039325
1739209653.596932;-38.13080360867914
1739209653.5969377;-38.13080360867914
1739209653.5969434;-45.120503652039325
1739209653.5969489;-45.120503652039325
1739209653.5969546;-38.13080360867914
1739209653.5969603;-45.120503652039325
1739209653.596966;-38.13080360867914
1739209653.5969715;-38.13080360867914
1739209653.5969772;-38.13080360867914
1739209653.596983;-38.13080360867914
1739209653.5969887;-38.13080360867914
1739209653.5969942;-33.981070128970906
1739209653.597;-45.120503652039325
1739209653.5970056;-45.120503652039325
1739209653.5970113;-45.120503652039325
1739209653.5970168;-32.816014438256545
1739209653.5970225;-32.816014438256545
1739209653.5970283;-38.13080360867914
1739209653.597034;-45.120503652039325
1739209653.5970395;-45.120503652039325
1739209653.5970452;-45.120503652039325
1739209653.597051;-45.120503652039325
1739209653.5970566;-38.13080360867914
1739209653.597062;-45.120503652039325
1739209653.5970678;-38.13080360867914
1739209653.5970736;-45.120503652039325
1739209653.597079;-38.13080360867914
1739209653.5970848;-30.49652367304973
1739209653.5970905;-35.57807855764607
1739209653.5970962;-38.13080360867914
1739209653.5971017;-45.120503652039325
1739209653.5971074;-32.816014438256545
1739209653.5971131;-38.13080360867914
1739209653.5971189;-45.120503652039325
1739209653.5971243;-45.120503652039325
1739209653.59713;-45.120503652039325
1739209653.5971358;-38.13080360867914
1739209653.5971415;-45.120503652039325
1739209653.597147;-38.13080360867914
1739209653.5971527;-45.120503652039325
1739209653.5971584;-45.120503652039325
1739209653.5971642;-38.13080360867914
1739209653.5971696;-38.13080360867914
1739209653.5971754;-30.49652367304973
1739209653.597181;-35.57807855764607
1739209653.5971868;-45.120503652039325
1739209653.5971923;-45.120503652039325
1739209653.597198;-31.141103565318893
1739209653.5972037;-45.120503652039325
1739209653.5972095;-45.120503652039325
1739209653.597215;-45.120503652039325
1739209653.5972207;-45.120503652039325
1739209653.5972264;-38.13080360867914
1739209653.597232;-45.120503652039325
1739209653.5972376;-45.120503652039325
1739209653.5972433;-45.120503652039325
1739209653.597249;-33.981070128970906
1739209653.5972548;-38.13080360867914
1739209653.5972602;-38.13080360867914
1739209653.597266;-35.57807855764607
1739209653.5972717;-35.57807855764607
1739209653.5972774;-45.120503652039325
1739209653.597283;-45.120503652039325
1739209653.5972886;-35.57807855764607
1739209653.5972943;-31.141103565318915
1739209653.5973;-45.120503652039325
1739209653.5973055;-45.120503652039325
1739209653.5973113;-45.120503652039325
1739209653.597317;-38.13080360867914
1739209653.5973227;-45.120503652039325
1739209653.5973282;-45.120503652039325
1739209653.597334;-45.120503652039325
1739209653.5973396;-45.120503652039325
1739209653.5973454;-38.13080360867914
1739209653.5973508;-45.120503652039325
1739209653.5973566;-38.13080360867914
1739209653.5973623;-35.57807855764607
1739209653.597368;-45.120503652039325
1739209653.5973735;-45.120503652039325
1739209653.5973792;-32.816014438256545
1739209653.597385;-38.13080360867914
1739209653.5973907;-45.120503652039325
1739209653.5973961;-45.120503652039325
1739209653.5974019;-32.816014438256545
1739209653.5974076;-35.57807855764607
1739209653.5974133;-45.120503652039325
1739209653.5974188;-45.120503652039325
1739209653.5974245;-45.120503652039325
1739209653.5974302;-45.120503652039325
1739209653.597436;-45.120503652039325
1739209653.5974414;-38.13080360867914
1739209653.5974472;-45.120503652039325
1739209653.5974529;-45.120503652039325
1739209653.5974586;-38.13080360867914
1739209653.597464;-45.120503652039325
1739209653.5974698;-45.120503652039325
1739209653.5974755;-45.120503652039325
1739209653.5974813;-33.981070128970906
1739209653.5974867;-38.13080360867914
1739209653.5974925;-27.8777449560314
1739209653.5974982;-31.141103565318893
1739209653.597504;-38.13080360867914
1739209653.5975094;-38.13080360867914
1739209653.597515;-38.13080360867914
1739209653.5975208;-38.13080360867914
1739209653.5975266;-45.120503652039325
1739209653.597532;-38.13080360867914
1739209653.5975378;-38.13080360867914
1739209653.5975435;-45.120503652039325
1739209653.5975492;-33.981070128970906
1739209653.5975547;-38.13080360867914
1739209653.5975604;-45.120503652039325
1739209653.5975661;-45.120503652039325
1739209653.5975716;-38.13080360867914
1739209653.5975773;-38.13080360867914
1739209653.597583;-31.141103565318893
1739209653.5975888;-28.992665084841942
1739209653.5975943;-45.120503652039325
1739209653.5976;-45.120503652039325
1739209653.5976057;-32.816014438256545
1739209653.5976114;-35.57807855764607
1739209653.597617;-45.120503652039325
1739209653.5976226;-38.13080360867914
1739209653.5976284;-38.13080360867914
1739209653.597634;-45.120503652039325
1739209653.5976396;-45.120503652039325
1739209653.5976453;-38.13080360867914
1739209653.597651;-38.13080360867914
1739209653.5976567;-45.120503652039325
1739209653.5976622;-45.120503652039325
1739209653.597668;-45.120503652039325
1739209653.5976737;-32.816014438256545
1739209653.5976794;-35.57807855764607
1739209653.5976849;-45.120503652039325
1739209653.5976906;-45.120503652039325
1739209653.5976963;-32.816014438256545
1739209653.597702;-35.57807855764607
1739209653.5977075;-45.120503652039325
1739209653.5977132;-45.120503652039325
1739209653.597719;-35.57807855764607
1739209653.5977247;-30.49652367304973
1739209653.5977302;-45.120503652039325
1739209653.597736;-38.13080360867914
1739209653.5977416;-35.57807855764607
1739209653.5977473;-38.13080360867914
1739209653.5977528;-45.120503652039325
1739209653.5977585;-45.120503652039325
1739209653.5977643;-45.120503652039325
1739209653.59777;-38.13080360867914
1739209653.5977755;-45.120503652039325
1739209653.5977812;-45.120503652039325
1739209653.597787;-45.120503652039325
1739209653.5977926;-45.120503652039325
1739209653.597798;-45.120503652039325
1739209653.5978038;-45.120503652039325
1739209653.5978096;-38.13080360867914
1739209653.5978153;-31.141103565318915
1739209653.5978208;-38.13080360867914
1739209653.5978265;-45.120503652039325
1739209653.5978322;-45.120503652039325
1739209653.597838;-35.57807855764607
1739209653.5978434;-38.13080360867914
1739209653.5978491;-45.120503652039325
1739209653.5978549;-45.120503652039325
1739209653.5978606;-30.49652367304976
1739209653.597866;-33.981070128970906
1739209653.5978718;-33.981070128970906
1739209653.5978775;-45.120503652039325
1739209653.5978832;-45.120503652039325
1739209653.5978887;-45.120503652039325
1739209653.5978944;-45.120503652039325
1739209653.5979002;-38.13080360867914
1739209653.5979059;-31.141103565318915
1739209653.5979114;-38.13080360867914
1739209653.597917;-38.13080360867914
1739209653.5979228;-38.13080360867914
1739209653.5979285;-38.13080360867914
1739209653.597934;-33.981070128970906
1739209653.5979397;-38.13080360867914
1739209653.5979455;-38.13080360867914
1739209653.5979512;-31.14110356531892
