CAN Message; 0x98:0000aeb5b1182d6f
1739209845.6371772;-38.13080360867914
1739209845.6371877;-38.13080360867914
1739209845.6371982;-38.13080360867914
1739209845.6372087;-45.120503652039325
1739209845.6372192;-45.120503652039325
1739209845.6372297;-45.120503652039325
1739209845.6372402;-45.120503652039325
1739209845.637251;-45.120503652039325
1739209845.6372614;-38.13080360867914
1739209845.637272;-38.13080360867914
1739209845.6372824;-38.13080360867914
1739209845.6372929;-38.13080360867914
1739209845.6373034;-45.120503652039325
1739209845.6373138;-31.141103565318893
1739209845.6373243;-26.991370085610722
1739209845.6373348;-38.13080360867914
1739209845.6373453;-38.13080360867914
1739209845.6373558;-38.13080360867914
1739209845.6373663;-35.57807855764607
1739209845.637377;-45.120503652039325
1739209845.6373875;-45.120503652039325
1739209845.637398;-45.120503652039325
1739209845.6374085;-38.13080360867914
1739209845.637419;-45.120503652039325
1739209845.6374295;-38.13080360867914
1739209845.63744;-45.120503652039325
1739209845.6374505;-45.120503652039325
1739209845.637461;-35.57807855764607
1739209845.6374714;-45.120503652039325
1739209845.637482;-38.13080360867914
1739209845.6374927;-35.57807855764607
1739209845.6375031;-38.13080360867914
1739209845.6375136;-45.120503652039325
1739209845.6375241;-45.120503652039325
1739209845.6375346;-38.13080360867914
1739209845.637545;-45.120503652039325
1739209845.6375556;-38.13080360867914
1739209845.637566;-38.13080360867914
1739209845.6375766;-38.13080360867914
1739209845.637587;-45.120503652039325
1739209845.6375976;-45.120503652039325
1739209845.637608;-45.120503652039325
1739209845.6376188;-38.13080360867914
1739209845.6376293;-45.120503652039325
1739209845.6376398;-38.13080360867914
1739209845.6376503;-45.120503652039325
1739209845.6376607;-38.13080360867914
1739209845.6376712;-45.120503652039325
1739209845.6376817;-45.120503652039325
1739209845.6376922;-45.120503652039325
1739209845.6377027;-45.120503652039325
1739209845.6377132;-45.120503652039325
1739209845.6377237;-45.120503652039325
1739209845.6377344;-35.57807855764607
1739209845.637745;-27.267205301931607
1739209845.6377554;-38.13080360867914
1739209845.637766;-45.120503652039325
1739209845.6377764;-35.57807855764607
1739209845.6377869;-30.49652367304973
1739209845.6377974;-45.120503652039325
1739209845.6378078;-45.120503652039325
1739209845.6378183;-35.57807855764607
1739209845.6378288;-33.981070128970906
1739209845.6378393;-45.120503652039325
1739209845.6378498;-45.120503652039325
1739209845.6378605;-38.13080360867914
1739209845.637871;-38.13080360867914
1739209845.6378815;-38.13080360867914
1739209845.637892;-38.13080360867914
1739209845.6379025;-45.120503652039325
1739209845.637913;-45.120503652039325
1739209845.6379235;-45.120503652039325
1739209845.637934;-45.120503652039325
1739209845.6379445;-32.816014438256545
1739209845.637955;-45.120503652039325
1739209845.6379654;-45.120503652039325
1739209845.6379762;-38.13080360867914
1739209845.6379867;-38.13080360867914
1739209845.6379972;-38.13080360867914
1739209845.6380076;-45.120503652039325
1739209845.6380181;-45.120503652039325
1739209845.6380286;-38.13080360867914
1739209845.638039;-35.57807855764607
1739209845.6380496;-38.13080360867914
1739209845.63806;-45.120503652039325
1739209845.6380706;-45.120503652039325
1739209845.638081;-45.120503652039325
1739209845.6380916;-38.13080360867914
1739209845.6381023;-45.120503652039325
1739209845.6381128;-45.120503652039325
1739209845.6381233;-45.120503652039325
1739209845.6381338;-45.120503652039325
1739209845.6381443;-45.120503652039325
1739209845.6381547;-45.120503652039325
1739209845.6381652;-45.120503652039325
1739209845.6381757;-45.120503652039325
1739209845.6381862;-38.13080360867914
1739209845.6381967;-35.57807855764607
1739209845.6382072;-38.13080360867914
1739209845.638218;-38.13080360867914
1739209845.6382284;-33.981070128970906
1739209845.638239;-45.120503652039325
1739209845.6382494;-45.120503652039325
1739209845.63826;-38.13080360867914
1739209845.6382704;-45.120503652039325
1739209845.6382809;-45.120503652039325
1739209845.6382914;-38.13080360867914
1739209845.6383018;-35.57807855764607
1739209845.6383123;-45.120503652039325
1739209845.6383228;-45.120503652039325
1739209845.6383333;-45.120503652039325
1739209845.638344;-45.120503652039325
1739209845.6383545;-45.120503652039325
1739209845.638365;-38.13080360867914
1739209845.6383755;-35.57807855764607
1739209845.638386;-45.120503652039325
1739209845.6383965;-45.120503652039325
1739209845.638407;-38.13080360867914
1739209845.6384175;-35.57807855764607
1739209845.638428;-35.57807855764607
1739209845.6384385;-45.120503652039325
1739209845.638449;-38.13080360867914
1739209845.6384597;-35.57807855764607
1739209845.6384702;-38.13080360867914
1739209845.6384807;-35.57807855764607
1739209845.6384912;-45.120503652039325
1739209845.6385016;-45.120503652039325
1739209845.6385121;-31.141103565318915
1739209845.6385226;-45.120503652039325
1739209845.638533;-45.120503652039325
1739209845.6385436;-38.13080360867914
1739209845.638554;-38.13080360867914
1739209845.6385646;-38.13080360867914
1739209845.638575;-38.13080360867914
1739209845.6385858;-38.13080360867914
1739209845.6385963;-33.981070128970956
1739209845.6386068;-45.120503652039325
1739209845.6386173;-45.120503652039325
1739209845.6386278;-45.120503652039325
1739209845.6386383;-45.120503652039325
1739209845.6386487;-45.120503652039325
1739209845.6386592;-45.120503652039325
1739209845.6386697;-45.120503652039325
1739209845.6386802;-35.57807855764607
1739209845.6386907;-35.57807855764607
1739209845.6387014;-38.13080360867914
1739209845.638712;-38.13080360867914
1739209845.6387224;-38.13080360867914
1739209845.638733;-33.981070128970906
1739209845.6387434;-38.13080360867914
1739209845.638754;-45.120503652039325
1739209845.6387644;-28.58837851428586
1739209845.6387749;-35.57807855764607
1739209845.6387854;-45.120503652039325
1739209845.6387959;-45.120503652039325
1739209845.6388063;-32.816014438256545
1739209845.6388168;-38.13080360867914
1739209845.6388276;-45.120503652039325
1739209845.638838;-45.120503652039325
1739209845.6388485;-33.981070128970956
1739209845.638859;-45.120503652039325
1739209845.6388695;-38.13080360867914
1739209845.63888;-45.120503652039325
1739209845.6388905;-38.13080360867914
1739209845.638901;-38.13080360867914
1739209845.6389115;-45.120503652039325
1739209845.638922;-45.120503652039325
1739209845.6389325;-30.49652367304973
1739209845.6389432;-35.57807855764607
1739209845.6389537;-45.120503652039325
1739209845.6389642;-35.57807855764607
1739209845.6389747;-45.120503652039325
1739209845.6389852;-45.120503652039325
1739209845.6389956;-38.13080360867914
1739209845.6390061;-35.57807855764607
1739209845.6390166;-38.13080360867914
1739209845.639027;-45.120503652039325
1739209845.6390376;-38.13080360867914
1739209845.639048;-38.13080360867914
1739209845.6390586;-38.13080360867914
1739209845.6390693;-45.120503652039325
1739209845.6390798;-35.57807855764607
1739209845.6390903;-35.57807855764607
1739209845.6391008;-45.120503652039325
1739209845.6391113;-45.120503652039325
1739209845.6391218;-33.981070128970906
1739209845.6391323;-38.13080360867914
1739209845.6391428;-45.120503652039325
1739209845.6391532;-45.120503652039325
1739209845.6391637;-33.981070128970906
1739209845.6391742;-38.13080360867914
1739209845.639185;-35.57807855764607
1739209845.6391954;-35.57807855764607
1739209845.639206;-38.13080360867914
1739209845.6392164;-38.13080360867914
1739209845.639227;-45.120503652039325
1739209845.6392374;-45.120503652039325
1739209845.639248;-38.13080360867914
1739209845.6392584;-45.120503652039325
1739209845.6392689;-45.120503652039325
1739209845.6392794;-38.13080360867914
1739209845.6392899;-45.120503652039325
1739209845.6393003;-45.120503652039325
1739209845.639311;-38.13080360867914
1739209845.6393216;-38.13080360867914
1739209845.639332;-45.120503652039325
1739209845.6393425;-38.13080360867914
1739209845.639353;-35.57807855764607
1739209845.6393635;-31.141103565318915
1739209845.639374;-38.13080360867914
1739209845.6393845;-38.13080360867914
1739209845.639395;-38.13080360867914
1739209845.6394055;-33.981070128970906
1739209845.639416;-45.120503652039325
1739209845.6394267;-38.13080360867914
1739209845.6394372;-45.120503652039325
1739209845.6394477;-38.13080360867914
1739209845.6394582;-45.120503652039325
1739209845.6394687;-45.120503652039325
1739209845.6394792;-45.120503652039325
1739209845.6394897;-33.981070128970906
1739209845.6395001;-45.120503652039325
1739209845.6395106;-45.120503652039325
1739209845.6395211;-33.981070128970906
1739209845.6395316;-38.13080360867914
1739209845.639542;-45.120503652039325
1739209845.6395528;-45.120503652039325
1739209845.6395633;-38.13080360867914
1739209845.6395738;-33.981070128970906
1739209845.6395843;-45.120503652039325
1739209845.6395948;-38.13080360867914
1739209845.6396053;-38.13080360867914
1739209845.6396158;-31.141103565318915
1739209845.6396263;-35.57807855764607
1739209845.6396368;-38.13080360867914
1739209845.6396472;-45.120503652039325
1739209845.6396577;-38.13080360867914
1739209845.6396685;-38.13080360867914
1739209845.639679;-38.13080360867914
1739209845.6396894;-45.120503652039325
1739209845.6397;-35.57807855764607
1739209845.6397104;-38.13080360867914
1739209845.639721;-38.13080360867914
1739209845.6397314;-45.120503652039325
1739209845.639742;-38.13080360867914
1739209845.6397524;-45.120503652039325
1739209845.6397629;-45.120503652039325
1739209845.6397734;-45.120503652039325
1739209845.6397839;-33.981070128970906
1739209845.6397946;-35.57807855764607
1739209845.639805;-45.120503652039325
1739209845.6398156;-38.13080360867914
1739209845.639826;-35.57807855764607
1739209845.6398365;-45.120503652039325
1739209845.639847;-38.13080360867914
1739209845.6398575;-45.120503652039325
1739209845.639868;-45.120503652039325
1739209845.6398785;-31.141103565318893
1739209845.639889;-38.13080360867914
1739209845.6398995;-45.120503652039325
1739209845.6399102;-38.13080360867914
1739209845.6399207;-45.120503652039325
1739209845.6399312;-38.13080360867914
1739209845.6399417;-38.13080360867914
1739209845.6399522;-31.141103565318915
1739209845.6399627;-38.13080360867914
1739209845.6399732;-45.120503652039325
1739209845.6399837;-45.120503652039325
1739209845.6399941;-45.120503652039325
1739209845.6400046;-45.120503652039325
1739209845.6400151;-38.13080360867914
1739209845.6400256;-33.981070128970906
1739209845.6400363;-31.141103565318915
1739209845.6400468;-33.981070128970906
1739209845.6400573;-38.13080360867914
1739209845.6400678;-45.120503652039325
1739209845.6400783;-38.13080360867914
1739209845.6400888;-38.13080360867914
1739209845.6400993;-38.13080360867914
1739209845.6401098;-38.13080360867914
1739209845.6401203;-45.120503652039325
1739209845.6401308;-35.57807855764607
1739209845.6401412;-32.816014438256545
1739209845.640152;-45.120503652039325
1739209845.6401625;-38.13080360867914
1739209845.640173;-31.141103565318893
1739209845.6401834;-38.13080360867914
1739209845.640194;-45.120503652039325
1739209845.6402044;-38.13080360867914
1739209845.640215;-38.13080360867914
1739209845.6402254;-38.13080360867914
1739209845.640236;-45.120503652039325
1739209845.6402464;-38.13080360867914
1739209845.640257;-45.120503652039325
1739209845.6402674;-38.13080360867914
1739209845.640278;-45.120503652039325
1739209845.6402886;-45.120503652039325
1739209845.640299;-45.120503652039325
1739209845.6403096;-45.120503652039325
1739209845.64032;-38.13080360867914
1739209845.6403306;-33.981070128970906
1739209845.640341;-38.13080360867914
1739209845.6403515;-45.120503652039325
1739209845.640362;-45.120503652039325
1739209845.6403725;-45.120503652039325
1739209845.640383;-32.816014438256545
1739209845.6403937;-35.57807855764607
1739209845.6404042;-38.13080360867914
1739209845.6404147;-45.120503652039325
1739209845.6404252;-35.57807855764607
1739209845.6404357;-38.13080360867914
1739209845.6404462;-45.120503652039325
1739209845.6404567;-45.120503652039325
1739209845.6404672;-45.120503652039325
1739209845.6404777;-45.120503652039325
1739209845.6404881;-33.981070128970906
1739209845.6404986;-45.120503652039325
1739209845.6405091;-45.120503652039325
1739209845.6405199;-45.120503652039325
1739209845.6405303;-35.57807855764607
1739209845.6405408;-38.13080360867914
1739209845.6405513;-38.13080360867914
1739209845.6405618;-45.120503652039325
1739209845.6405723;-38.13080360867914
1739209845.6405828;-35.57807855764607
1739209845.6405933;-33.981070128970906
1739209845.6406038;-45.120503652039325
1739209845.6406143;-38.13080360867914
1739209845.6406248;-38.13080360867914
1739209845.6406355;-38.13080360867914
1739209845.640646;-45.120503652039325
1739209845.6406565;-38.13080360867914
1739209845.640667;-38.13080360867914
1739209845.6406775;-45.120503652039325
1739209845.640688;-38.13080360867914
1739209845.6406984;-38.13080360867914
1739209845.640709;-38.13080360867914
1739209845.6407194;-38.13080360867914
1739209845.64073;-45.120503652039325
1739209845.6407404;-35.57807855764607
1739209845.640751;-38.13080360867914
1739209845.6407616;-45.120503652039325
1739209845.640772;-38.13080360867914
1739209845.6407826;-45.120503652039325
1739209845.640793;-38.13080360867914
1739209845.6408036;-29.438486411369333
1739209845.640814;-31.141103565318893
1739209845.6408246;-38.13080360867914
1739209845.640835;-38.13080360867914
1739209845.6408455;-45.120503652039325
1739209845.640856;-38.13080360867914
1739209845.6408665;-45.120503652039325
1739209845.6408772;-45.120503652039325
1739209845.6408877;-45.120503652039325
1739209845.6408982;-45.120503652039325
1739209845.6409087;-45.120503652039325
1739209845.6409192;-45.120503652039325
1739209845.6409297;-45.120503652039325
1739209845.6409402;-45.120503652039325
1739209845.6409507;-45.120503652039325
1739209845.6409612;-38.13080360867914
1739209845.6409717;-45.120503652039325
1739209845.6409822;-45.120503652039325
1739209845.6409926;-38.13080360867914
1739209845.6410034;-38.13080360867914
1739209845.6410139;-38.13080360867914
1739209845.6410244;-45.120503652039325
1739209845.6410348;-38.13080360867914
1739209845.6410453;-45.120503652039325
1739209845.6410558;-28.21854285175415
1739209845.6410663;-29.438486411369333
1739209845.6410768;-45.120503652039325
1739209845.6410873;-38.13080360867914
1739209845.6410978;-31.141103565318915
1739209845.6411083;-38.13080360867914
1739209845.641119;-45.120503652039325
1739209845.6411295;-45.120503652039325
1739209845.64114;-33.981070128970906
1739209845.6411505;-45.120503652039325
1739209845.641161;-45.120503652039325
1739209845.6411715;-45.120503652039325
1739209845.641182;-35.57807855764607
1739209845.6411924;-32.816014438256545
1739209845.641203;-45.120503652039325
1739209845.6412134;-35.57807855764607
1739209845.641224;-38.13080360867914
1739209845.6412344;-45.120503652039325
1739209845.6412451;-38.13080360867914
1739209845.6412556;-45.120503652039325
1739209845.641266;-38.13080360867914
1739209845.6412766;-38.13080360867914
1739209845.641287;-38.13080360867914
1739209845.6412976;-45.120503652039325
1739209845.641308;-35.57807855764607
1739209845.6413186;-35.57807855764607
1739209845.641329;-38.13080360867914
1739209845.6413395;-38.13080360867914
1739209845.64135;-38.13080360867914
1739209845.6413605;-38.13080360867914
1739209845.6413713;-38.13080360867914
1739209845.6413817;-45.120503652039325
1739209845.6413922;-45.120503652039325
1739209845.6414027;-38.13080360867914
1739209845.6414132;-38.13080360867914
1739209845.6414237;-38.13080360867914
1739209845.6414342;-38.13080360867914
1739209845.6414447;-33.981070128970906
1739209845.6414552;-45.120503652039325
1739209845.6414657;-45.120503652039325
1739209845.6414762;-45.120503652039325
1739209845.641487;-45.120503652039325
1739209845.6414974;-38.13080360867914
1739209845.6415079;-38.13080360867914
1739209845.6415184;-38.13080360867914
1739209845.6415288;-45.120503652039325
1739209845.6415393;-32.816014438256545
1739209845.6415498;-38.13080360867914
1739209845.6415603;-38.13080360867914
1739209845.6415708;-33.981070128970906
1739209845.6415813;-38.13080360867914
1739209845.6415918;-38.13080360867914
1739209845.6416023;-38.13080360867914
1739209845.641613;-35.57807855764607
1739209845.6416235;-45.120503652039325
1739209845.641634;-45.120503652039325
1739209845.6416445;-45.120503652039325
1739209845.641655;-38.13080360867914
1739209845.6416655;-38.13080360867914
1739209845.641676;-45.120503652039325
1739209845.6416864;-38.13080360867914
1739209845.641697;-38.13080360867914
1739209845.6417074;-33.981070128970906
1739209845.641718;-38.13080360867914
1739209845.6417286;-33.981070128970906
1739209845.6417391;-38.13080360867914
1739209845.6417496;-45.120503652039325
1739209845.64176;-45.120503652039325
1739209845.6417706;-33.981070128970906
1739209845.641781;-38.13080360867914
1739209845.6417916;-45.120503652039325
1739209845.641802;-45.120503652039325
1739209845.6418126;-38.13080360867914
1739209845.641823;-32.816014438256545
1739209845.6418335;-45.120503652039325
1739209845.641844;-45.120503652039325
1739209845.6418548;-33.981070128970906
1739209845.6418653;-33.981070128970906
1739209845.6418757;-38.13080360867914
1739209845.6418862;-45.120503652039325
1739209845.6418967;-33.981070128970906
1739209845.6419072;-33.981070128970906
1739209845.6419177;-33.981070128970906
1739209845.6419282;-38.13080360867914
1739209845.6419387;-45.120503652039325
1739209845.6419492;-45.120503652039325
1739209845.6419597;-45.120503652039325
1739209845.6419704;-38.13080360867914
1739209845.641981;-38.13080360867914
1739209845.6419914;-33.981070128970906
1739209845.6420019;-31.141103565318915
1739209845.6420124;-45.120503652039325
1739209845.6420228;-45.120503652039325
1739209845.6420333;-45.120503652039325
1739209845.6420438;-33.981070128970906
1739209845.6420543;-31.141103565318915
1739209845.6420648;-38.13080360867914
1739209845.6420753;-38.13080360867914
1739209845.6420858;-38.13080360867914
1739209845.6420965;-38.13080360867914
1739209845.642107;-38.13080360867914
1739209845.6421175;-38.13080360867914
1739209845.642128;-38.13080360867914
1739209845.6421385;-38.13080360867914
1739209845.642149;-45.120503652039325
1739209845.6421595;-45.120503652039325
1739209845.64217;-38.13080360867914
1739209845.6421804;-38.13080360867914
1739209845.642191;-38.13080360867914
1739209845.6422014;-45.120503652039325
1739209845.6422122;-38.13080360867914
1739209845.6422226;-38.13080360867914
1739209845.6422331;-45.120503652039325
1739209845.6422436;-32.816014438256545
1739209845.642254;-31.141103565318915
1739209845.6422646;-45.120503652039325
1739209845.642275;-45.120503652039325
1739209845.6422856;-35.57807855764607
1739209845.642296;-38.13080360867914
1739209845.6423066;-45.120503652039325
1739209845.642317;-38.13080360867914
1739209845.6423275;-45.120503652039325
1739209845.6423383;-38.13080360867914
1739209845.6423488;-45.120503652039325
1739209845.6423593;-45.120503652039325
1739209845.6423697;-38.13080360867914
1739209845.6423802;-38.13080360867914
1739209845.6423907;-45.120503652039325
1739209845.6424012;-35.57807855764607
1739209845.6424117;-35.57807855764607
1739209845.6424222;-45.120503652039325
1739209845.6424327;-45.120503652039325
1739209845.6424432;-38.13080360867914
1739209845.642454;-38.13080360867914
1739209845.6424644;-38.13080360867914
1739209845.642475;-32.816014438256545
1739209845.6424854;-45.120503652039325
1739209845.6424959;-38.13080360867914
1739209845.6425064;-32.816014438256545
1739209845.6425169;-38.13080360867914
1739209845.6425273;-45.120503652039325
1739209845.6425378;-38.13080360867914
1739209845.6425483;-38.13080360867914
1739209845.6425588;-45.120503652039325
1739209845.6425693;-38.13080360867914
1739209845.64258;-45.120503652039325
1739209845.6425905;-38.13080360867914
1739209845.642601;-38.13080360867914
1739209845.6426115;-35.57807855764607
1739209845.642622;-33.981070128970906
1739209845.6426325;-38.13080360867914
1739209845.642643;-38.13080360867914
1739209845.6426535;-38.13080360867914
1739209845.642664;-38.13080360867914
1739209845.6426744;-38.13080360867914
1739209845.642685;-45.120503652039325
1739209845.6426957;-38.13080360867914
1739209845.6427062;-35.57807855764607
1739209845.6427166;-38.13080360867914
1739209845.6427271;-38.13080360867914
1739209845.6427376;-38.13080360867914
1739209845.642748;-38.13080360867914
1739209845.6427586;-45.120503652039325
1739209845.642769;-45.120503652039325
1739209845.6427796;-45.120503652039325
1739209845.64279;-45.120503652039325
1739209845.6428006;-45.120503652039325
1739209845.642811;-45.120503652039325
1739209845.6428218;-45.120503652039325
1739209845.6428323;-45.120503652039325
1739209845.6428428;-35.57807855764607
1739209845.6428533;-35.57807855764607
1739209845.6428638;-45.120503652039325
1739209845.6428742;-45.120503652039325
1739209845.6428847;-32.816014438256545
1739209845.6428952;-32.816014438256545
1739209845.6429057;-45.120503652039325
1739209845.6429162;-45.120503652039325
1739209845.6429267;-35.57807855764607
1739209845.6429374;-32.816014438256545
1739209845.642948;-45.120503652039325
1739209845.6429584;-45.120503652039325
1739209845.642969;-45.120503652039325
1739209845.6429794;-38.13080360867914
1739209845.6429899;-38.13080360867914
1739209845.6430004;-45.120503652039325
1739209845.6430109;-45.120503652039325
1739209845.6430213;-33.981070128970956
1739209845.6430318;-45.120503652039325
1739209845.6430423;-45.120503652039325
1739209845.6430528;-45.120503652039325
1739209845.6430635;-45.120503652039325
1739209845.643074;-35.57807855764607
1739209845.6430845;-38.13080360867914
1739209845.643095;-38.13080360867914
1739209845.6431055;-28.58837851428586
1739209845.643116;-45.120503652039325
1739209845.6431265;-38.13080360867914
1739209845.643137;-38.13080360867914
1739209845.6431475;-45.120503652039325
1739209845.643158;-45.120503652039325
1739209845.6431684;-33.981070128970906
1739209845.6431792;-45.120503652039325
1739209845.6431897;-33.981070128970956
1739209845.6432002;-33.981070128970906
1739209845.6432106;-38.13080360867914
1739209845.6432211;-45.120503652039325
1739209845.6432316;-45.120503652039325
1739209845.6432421;-35.57807855764607
1739209845.6432526;-38.13080360867914
1739209845.643263;-45.120503652039325
1739209845.6432736;-38.13080360867914
1739209845.643284;-35.57807855764607
1739209845.6432946;-38.13080360867914
1739209845.6433053;-38.13080360867914
1739209845.6433158;-38.13080360867914
1739209845.6433263;-35.57807855764607
1739209845.6433368;-38.13080360867914
1739209845.6433473;-38.13080360867914
1739209845.6433578;-31.141103565318915
1739209845.6433682;-38.13080360867914
1739209845.6433787;-38.13080360867914
1739209845.6433892;-38.13080360867914
1739209845.6433997;-45.120503652039325
1739209845.6434102;-35.57807855764607
1739209845.643421;-35.57807855764607
1739209845.6434314;-45.120503652039325
1739209845.643442;-30.49652367304976
1739209845.6434524;-38.13080360867914
1739209845.643463;-38.13080360867914
1739209845.6434734;-45.120503652039325
1739209845.6434839;-45.120503652039325
1739209845.6434944;-38.13080360867914
1739209845.6435049;-38.13080360867914
1739209845.6435153;-45.120503652039325
1739209845.6435258;-31.141103565318915
1739209845.6435363;-38.13080360867914
1739209845.643547;-38.13080360867914
1739209845.6435575;-38.13080360867914
1739209845.643568;-45.120503652039325
1739209845.6435785;-45.120503652039325
1739209845.643589;-45.120503652039325
1739209845.6435995;-45.120503652039325
1739209845.64361;-38.13080360867914
1739209845.6436205;-38.13080360867914
1739209845.643631;-45.120503652039325
1739209845.6436415;-45.120503652039325
1739209845.643652;-38.13080360867914
1739209845.6436627;-45.120503652039325
1739209845.6436732;-45.120503652039325
1739209845.6436837;-38.13080360867914
1739209845.6436942;-38.13080360867914
1739209845.6437047;-45.120503652039325
1739209845.6437151;-45.120503652039325
1739209845.6437256;-45.120503652039325
1739209845.6437361;-45.120503652039325
1739209845.6437466;-38.13080360867914
1739209845.643757;-38.13080360867914
1739209845.6437676;-38.13080360867914
1739209845.643778;-33.981070128970906
1739209845.6437888;-35.57807855764607
1739209845.6437993;-38.13080360867914
1739209845.6438098;-38.13080360867914
1739209845.6438203;-33.981070128970906
1739209845.6438308;-45.120503652039325
1739209845.6438413;-45.120503652039325
1739209845.6438518;-38.13080360867914
1739209845.6438622;-38.13080360867914
1739209845.6438727;-45.120503652039325
1739209845.6438832;-45.120503652039325
1739209845.6438937;-33.981070128970906
1739209845.6439044;-38.13080360867914
1739209845.643915;-38.13080360867914
1739209845.6439254;-45.120503652039325
1739209845.643936;-35.57807855764607
1739209845.6439464;-38.13080360867914
1739209845.643957;-38.13080360867914
1739209845.6439674;-38.13080360867914
1739209845.6439779;-38.13080360867914
1739209845.6439884;-38.13080360867914
1739209845.6439989;-45.120503652039325
1739209845.6440094;-45.120503652039325
1739209845.6440198;-45.120503652039325
1739209845.6440306;-45.120503652039325
1739209845.644041;-31.141103565318915
1739209845.6440516;-38.13080360867914
1739209845.644062;-45.120503652039325
1739209845.6440725;-45.120503652039325
1739209845.644083;-35.57807855764607
1739209845.6440935;-38.13080360867914
1739209845.644104;-45.120503652039325
1739209845.6441145;-45.120503652039325
1739209845.644125;-45.120503652039325
1739209845.6441355;-38.13080360867914
1739209845.6441462;-33.981070128970906
1739209845.6441567;-45.120503652039325
1739209845.6441672;-35.57807855764607
1739209845.6441777;-35.57807855764607
1739209845.6441882;-45.120503652039325
1739209845.6441987;-38.13080360867914
1739209845.6442091;-38.13080360867914
1739209845.6442196;-38.13080360867914
1739209845.6442301;-38.13080360867914
1739209845.6442406;-45.120503652039325
1739209845.644251;-38.13080360867914
1739209845.6442616;-38.13080360867914
1739209845.6442723;-35.57807855764607
1739209845.6442828;-35.57807855764607
1739209845.6442933;-32.816014438256545
1739209845.6443038;-38.13080360867914
1739209845.6443143;-38.13080360867914
1739209845.6443248;-33.981070128970906
1739209845.6443353;-31.141103565318915
1739209845.6443458;-38.13080360867914
1739209845.6443563;-38.13080360867914
1739209845.6443667;-38.13080360867914
1739209845.6443772;-33.981070128970956
1739209845.644388;-38.13080360867914
1739209845.6443985;-38.13080360867914
1739209845.644409;-45.120503652039325
1739209845.6444194;-45.120503652039325
1739209845.64443;-33.981070128970906
1739209845.6444404;-45.120503652039325
1739209845.644451;-45.120503652039325
1739209845.6444614;-35.57807855764607
1739209845.644472;-32.816014438256545
1739209845.6444824;-38.13080360867914
1739209845.6444929;-35.57807855764607
1739209845.6445034;-38.13080360867914
1739209845.644514;-38.13080360867914
1739209845.6445246;-38.13080360867914
1739209845.644535;-45.120503652039325
1739209845.6445456;-32.816014438256545
1739209845.644556;-35.57807855764607
1739209845.6445665;-45.120503652039325
1739209845.644577;-45.120503652039325
1739209845.6445875;-38.13080360867914
1739209845.644598;-38.13080360867914
1739209845.6446085;-38.13080360867914
1739209845.644619;-35.57807855764607
1739209845.6446297;-45.120503652039325
1739209845.6446402;-45.120503652039325
1739209845.6446507;-38.13080360867914
1739209845.6446612;-38.13080360867914
1739209845.6446717;-45.120503652039325
1739209845.6446822;-45.120503652039325
1739209845.6446927;-38.13080360867914
1739209845.6447031;-45.120503652039325
1739209845.6447136;-35.57807855764607
1739209845.6447241;-35.57807855764607
1739209845.6447346;-38.13080360867914
1739209845.644745;-45.120503652039325
1739209845.6447558;-45.120503652039325
1739209845.6447663;-45.120503652039325
1739209845.6447768;-38.13080360867914
1739209845.6447873;-45.120503652039325
1739209845.6447978;-38.13080360867914
1739209845.6448083;-45.120503652039325
1739209845.6448188;-45.120503652039325
1739209845.6448293;-45.120503652039325
1739209845.6448398;-38.13080360867914
1739209845.6448503;-38.13080360867914
1739209845.6448607;-38.13080360867914
1739209845.6448715;-35.57807855764607
1739209845.644882;-45.120503652039325
1739209845.6448925;-45.120503652039325
1739209845.644903;-35.57807855764607
1739209845.6449134;-38.13080360867914
1739209845.644924;-45.120503652039325
1739209845.6449344;-38.13080360867914
1739209845.644945;-35.57807855764607
1739209845.6449554;-45.120503652039325
1739209845.644966;-38.13080360867914
1739209845.6449764;-35.57807855764607
1739209845.6449869;-38.13080360867914
1739209845.6449976;-45.120503652039325
1739209845.645008;-45.120503652039325
1739209845.6450186;-38.13080360867914
1739209845.645029;-38.13080360867914
1739209845.6450396;-38.13080360867914
1739209845.64505;-38.13080360867914
1739209845.6450605;-45.120503652039325
1739209845.645071;-35.57807855764607
1739209845.6450815;-45.120503652039325
1739209845.645092;-35.57807855764607
1739209845.6451025;-35.57807855764607
1739209845.6451132;-38.13080360867914
1739209845.6451237;-38.13080360867914
1739209845.6451342;-45.120503652039325
1739209845.6451447;-33.981070128970906
1739209845.6451552;-35.57807855764607
1739209845.6451657;-38.13080360867914
1739209845.6451762;-45.120503652039325
1739209845.6451867;-38.13080360867914
1739209845.6451972;-32.816014438256545
1739209845.6452076;-38.13080360867914
1739209845.6452181;-38.13080360867914
1739209845.6452286;-38.13080360867914
1739209845.6452394;-45.120503652039325
1739209845.6452498;-38.13080360867914
1739209845.6452603;-45.120503652039325
1739209845.6452708;-45.120503652039325
1739209845.6452813;-45.120503652039325
1739209845.6452918;-45.120503652039325
1739209845.6453023;-38.13080360867914
1739209845.6453128;-35.57807855764607
1739209845.6453233;-45.120503652039325
1739209845.6453338;-45.120503652039325
1739209845.6453443;-38.13080360867914
1739209845.645355;-33.981070128970906
1739209845.6453655;-45.120503652039325
1739209845.645376;-45.120503652039325
1739209845.6453865;-31.141103565318915
1739209845.645397;-28.992665084841942
1739209845.6454074;-35.57807855764607
1739209845.645418;-45.120503652039325
1739209845.6454284;-33.981070128970906
