CAN Message; 0x1b8:030014d15ef9dd37
1739209718.206188;-35.57807855764607
1739209718.2061944;-45.120503652039325
1739209718.206201;-45.120503652039325
1739209718.2062078;-33.981070128970906
1739209718.2062142;-45.120503652039325
1739209718.2062209;-45.120503652039325
1739209718.2062275;-45.120503652039325
1739209718.206234;-38.13080360867914
1739209718.2062407;-31.141103565318915
1739209718.2062473;-38.13080360867914
1739209718.2062538;-38.13080360867914
1739209718.2062604;-38.13080360867914
1739209718.206267;-45.120503652039325
1739209718.2062736;-45.120503652039325
1739209718.2062802;-45.120503652039325
1739209718.2062867;-45.120503652039325
1739209718.2062933;-38.13080360867914
1739209718.2063;-45.120503652039325
1739209718.2063065;-38.13080360867914
1739209718.2063131;-45.120503652039325
1739209718.2063198;-33.981070128970906
1739209718.2063262;-31.141103565318915
1739209718.206333;-45.120503652039325
1739209718.2063396;-45.120503652039325
1739209718.206346;-38.13080360867914
1739209718.2063527;-38.13080360867914
1739209718.2063594;-45.120503652039325
1739209718.2063658;-45.120503652039325
1739209718.2063725;-45.120503652039325
1739209718.2063792;-38.13080360867914
1739209718.2063856;-38.13080360867914
1739209718.2063923;-38.13080360867914
1739209718.206399;-38.13080360867914
1739209718.2064054;-45.120503652039325
1739209718.206412;-33.981070128970906
1739209718.2064188;-45.120503652039325
1739209718.2064252;-33.981070128970906
1739209718.2064319;-27.267205301931607
1739209718.2064383;-38.13080360867914
1739209718.206445;-45.120503652039325
1739209718.2064517;-38.13080360867914
1739209718.206458;-33.981070128970906
1739209718.2064648;-45.120503652039325
1739209718.2064714;-38.13080360867914
1739209718.2064779;-45.120503652039325
1739209718.2064846;-45.120503652039325
1739209718.2064912;-45.120503652039325
1739209718.2064977;-45.120503652039325
1739209718.2065043;-45.120503652039325
1739209718.206511;-38.13080360867914
1739209718.2065175;-33.981070128970906
1739209718.2065241;-45.120503652039325
1739209718.2065308;-45.120503652039325
1739209718.2065372;-38.13080360867914
1739209718.206544;-38.13080360867914
1739209718.2065506;-38.13080360867914
1739209718.206557;-35.57807855764607
1739209718.2065637;-38.13080360867914
1739209718.2065704;-45.120503652039325
1739209718.2065768;-45.120503652039325
1739209718.2065835;-38.13080360867914
1739209718.20659;-28.58837851428586
1739209718.2065966;-45.120503652039325
1739209718.2066033;-45.120503652039325
1739209718.2066097;-38.13080360867914
1739209718.2066164;-33.981070128970906
1739209718.206623;-45.120503652039325
1739209718.2066295;-45.120503652039325
1739209718.2066362;-45.120503652039325
1739209718.2066429;-33.981070128970956
1739209718.2066493;-38.13080360867914
1739209718.206656;-35.57807855764607
1739209718.2066627;-45.120503652039325
1739209718.206669;-38.13080360867914
1739209718.2066758;-35.57807855764607
1739209718.2066824;-45.120503652039325
1739209718.206689;-45.120503652039325
1739209718.2066956;-29.438486411369333
1739209718.2067022;-33.981070128970906
1739209718.2067087;-45.120503652039325
1739209718.2067153;-38.13080360867914
1739209718.206722;-45.120503652039325
1739209718.2067285;-45.120503652039325
1739209718.2067351;-45.120503652039325
1739209718.2067416;-45.120503652039325
1739209718.2067482;-38.13080360867914
1739209718.206755;-45.120503652039325
1739209718.2067614;-45.120503652039325
1739209718.206768;-45.120503652039325
1739209718.2067747;-31.141103565318893
1739209718.2067811;-33.981070128970906
1739209718.2067878;-45.120503652039325
1739209718.2067945;-38.13080360867914
1739209718.206801;-45.120503652039325
1739209718.2068076;-45.120503652039325
1739209718.2068143;-45.120503652039325
1739209718.2068207;-45.120503652039325
1739209718.2068274;-38.13080360867914
1739209718.206834;-33.981070128970906
1739209718.2068405;-45.120503652039325
1739209718.2068472;-45.120503652039325
1739209718.2068539;-31.141103565318893
1739209718.2068603;-35.57807855764607
1739209718.206867;-45.120503652039325
1739209718.2068737;-38.13080360867914
1739209718.20688;-33.981070128970906
1739209718.2068868;-45.120503652039325
1739209718.2068932;-45.120503652039325
1739209718.2069;-38.13080360867914
1739209718.2069066;-35.57807855764607
1739209718.206913;-38.13080360867914
1739209718.2069197;-45.120503652039325
1739209718.2069263;-45.120503652039325
1739209718.2069328;-38.13080360867914
1739209718.2069395;-38.13080360867914
1739209718.2069461;-45.120503652039325
1739209718.2069526;-45.120503652039325
1739209718.2069592;-38.13080360867914
1739209718.206966;-38.13080360867914
1739209718.2069724;-45.120503652039325
1739209718.206979;-38.13080360867914
1739209718.2069857;-45.120503652039325
1739209718.2069921;-38.13080360867914
1739209718.2069988;-38.13080360867914
1739209718.2070055;-45.120503652039325
1739209718.207012;-45.120503652039325
1739209718.2070186;-35.57807855764607
1739209718.2070253;-35.57807855764607
1739209718.2070317;-33.981070128970906
1739209718.2070384;-38.13080360867914
1739209718.2070448;-33.981070128970906
1739209718.2070515;-33.981070128970906
1739209718.2070582;-45.120503652039325
1739209718.2070646;-45.120503652039325
1739209718.2070713;-33.981070128970906
1739209718.207078;-45.120503652039325
1739209718.2070844;-38.13080360867914
1739209718.207091;-45.120503652039325
1739209718.2070978;-45.120503652039325
1739209718.2071042;-35.57807855764607
1739209718.207111;-33.981070128970906
1739209718.2071176;-38.13080360867914
1739209718.207124;-33.981070128970906
1739209718.2071307;-32.816014438256545
1739209718.2071373;-38.13080360867914
1739209718.2071438;-45.120503652039325
1739209718.2071505;-38.13080360867914
1739209718.2071571;-38.13080360867914
1739209718.2071636;-38.13080360867914
1739209718.2071702;-38.13080360867914
1739209718.207177;-38.13080360867914
1739209718.2071834;-38.13080360867914
1739209718.20719;-38.13080360867914
1739209718.2071965;-35.57807855764607
1739209718.2072031;-33.981070128970906
1739209718.2072098;-38.13080360867914
1739209718.2072163;-38.13080360867914
1739209718.207223;-45.120503652039325
1739209718.2072296;-33.981070128970906
1739209718.207236;-38.13080360867914
1739209718.2072427;-38.13080360867914
1739209718.2072494;-38.13080360867914
1739209718.2072558;-45.120503652039325
1739209718.2072625;-38.13080360867914
1739209718.2072692;-45.120503652039325
1739209718.2072756;-38.13080360867914
1739209718.2072823;-33.981070128970906
1739209718.207289;-45.120503652039325
1739209718.2072954;-38.13080360867914
1739209718.207302;-35.57807855764607
1739209718.2073088;-35.57807855764607
1739209718.2073152;-45.120503652039325
1739209718.207322;-45.120503652039325
1739209718.2073286;-30.49652367304973
1739209718.207335;-28.992665084841942
1739209718.2073417;-38.13080360867914
1739209718.2073483;-38.13080360867914
1739209718.2073548;-38.13080360867914
1739209718.2073615;-33.981070128970906
1739209718.207368;-45.120503652039325
1739209718.2073746;-45.120503652039325
1739209718.2073812;-31.141103565318893
1739209718.2073877;-33.981070128970906
1739209718.2073944;-45.120503652039325
1739209718.207401;-38.13080360867914
1739209718.2074075;-32.816014438256545
1739209718.2074142;-38.13080360867914
1739209718.2074208;-45.120503652039325
1739209718.2074273;-45.120503652039325
1739209718.207434;-35.57807855764607
1739209718.2074406;-38.13080360867914
1739209718.207447;-45.120503652039325
1739209718.2074537;-38.13080360867914
1739209718.2074604;-38.13080360867914
1739209718.2074668;-38.13080360867914
1739209718.2074735;-45.120503652039325
1739209718.2074802;-45.120503652039325
1739209718.2074866;-45.120503652039325
1739209718.2074933;-30.49652367304973
1739209718.2075;-33.981070128970906
1739209718.2075064;-38.13080360867914
1739209718.207513;-38.13080360867914
1739209718.2075195;-31.141103565318915
1739209718.2075262;-38.13080360867914
1739209718.207533;-38.13080360867914
1739209718.2075393;-38.13080360867914
1739209718.207546;-31.141103565318915
1739209718.2075527;-33.981070128970906
1739209718.207559;-45.120503652039325
1739209718.2075658;-38.13080360867914
1739209718.2075725;-38.13080360867914
1739209718.207579;-45.120503652039325
1739209718.2075856;-38.13080360867914
1739209718.2075922;-38.13080360867914
1739209718.2075987;-38.13080360867914
1739209718.2076054;-45.120503652039325
1739209718.207612;-45.120503652039325
1739209718.2076185;-45.120503652039325
1739209718.2076252;-38.13080360867914
1739209718.2076318;-32.816014438256545
1739209718.2076383;-33.981070128970906
1739209718.207645;-45.120503652039325
1739209718.2076516;-38.13080360867914
1739209718.207658;-35.57807855764607
1739209718.2076647;-45.120503652039325
1739209718.2076712;-45.120503652039325
1739209718.2076778;-45.120503652039325
1739209718.2076845;-33.981070128970906
1739209718.207691;-38.13080360867914
1739209718.2076976;-38.13080360867914
1739209718.2077043;-35.57807855764607
1739209718.2077107;-33.981070128970906
1739209718.2077174;-38.13080360867914
1739209718.207724;-45.120503652039325
1739209718.2077305;-33.981070128970906
1739209718.2077372;-45.120503652039325
1739209718.207744;-45.120503652039325
1739209718.2077503;-45.120503652039325
1739209718.207757;-45.120503652039325
1739209718.2077637;-33.981070128970906
1739209718.20777;-35.57807855764607
1739209718.2077768;-38.13080360867914
1739209718.2077835;-45.120503652039325
1739209718.20779;-38.13080360867914
1739209718.2077966;-35.57807855764607
1739209718.2078032;-38.13080360867914
1739209718.2078097;-45.120503652039325
1739209718.2078164;-35.57807855764607
1739209718.2078228;-38.13080360867914
1739209718.2078295;-45.120503652039325
1739209718.2078362;-38.13080360867914
1739209718.2078426;-38.13080360867914
1739209718.2078493;-35.57807855764607
1739209718.207856;-45.120503652039325
1739209718.2078624;-35.57807855764607
1739209718.207869;-45.120503652039325
1739209718.2078757;-45.120503652039325
1739209718.2078822;-38.13080360867914
1739209718.2078888;-30.49652367304973
1739209718.2078955;-45.120503652039325
1739209718.207902;-45.120503652039325
1739209718.2079086;-45.120503652039325
1739209718.2079153;-45.120503652039325
1739209718.2079217;-31.141103565318893
1739209718.2079284;-33.981070128970906
1739209718.207935;-45.120503652039325
1739209718.2079415;-45.120503652039325
1739209718.2079482;-32.816014438256545
1739209718.207955;-32.816014438256545
1739209718.2079613;-45.120503652039325
1739209718.207968;-38.13080360867914
1739209718.2079744;-38.13080360867914
1739209718.207981;-38.13080360867914
1739209718.2079878;-45.120503652039325
1739209718.2079942;-38.13080360867914
1739209718.208001;-45.120503652039325
1739209718.2080076;-45.120503652039325
1739209718.208014;-45.120503652039325
1739209718.2080207;-33.981070128970906
1739209718.2080274;-45.120503652039325
1739209718.2080338;-45.120503652039325
1739209718.2080405;-35.57807855764607
1739209718.2080472;-38.13080360867914
1739209718.2080536;-45.120503652039325
1739209718.2080603;-38.13080360867914
1739209718.208067;-38.13080360867914
1739209718.2080734;-45.120503652039325
1739209718.20808;-29.438486411369333
1739209718.2080867;-32.816014438256545
1739209718.2080932;-35.57807855764607
1739209718.2080998;-35.57807855764607
1739209718.2081065;-38.13080360867914
1739209718.208113;-33.981070128970906
1739209718.2081196;-33.981070128970906
1739209718.208126;-38.13080360867914
1739209718.2081327;-45.120503652039325
1739209718.2081394;-45.120503652039325
1739209718.2081459;-35.57807855764607
1739209718.2081525;-33.981070128970906
1739209718.2081592;-45.120503652039325
1739209718.2081656;-45.120503652039325
1739209718.2081723;-38.13080360867914
1739209718.208179;-38.13080360867914
1739209718.2081854;-45.120503652039325
1739209718.208192;-45.120503652039325
1739209718.2081988;-35.57807855764607
1739209718.2082052;-38.13080360867914
1739209718.208212;-45.120503652039325
1739209718.2082186;-45.120503652039325
1739209718.208225;-38.13080360867914
1739209718.2082317;-45.120503652039325
1739209718.2082384;-38.13080360867914
1739209718.2082448;-35.57807855764607
1739209718.2082515;-38.13080360867914
1739209718.2082582;-45.120503652039325
1739209718.2082646;-45.120503652039325
1739209718.2082713;-38.13080360867914
1739209718.2082777;-45.120503652039325
1739209718.2082844;-33.981070128970906
1739209718.208291;-45.120503652039325
1739209718.2082975;-33.981070128970956
1739209718.2083042;-35.57807855764607
1739209718.2083108;-38.13080360867914
1739209718.2083173;-45.120503652039325
1739209718.208324;-45.120503652039325
1739209718.2083306;-38.13080360867914
1739209718.208337;-45.120503652039325
1739209718.2083437;-38.13080360867914
1739209718.2083504;-28.992665084841942
1739209718.2083569;-35.57807855764607
1739209718.2083635;-38.13080360867914
1739209718.2083702;-38.13080360867914
1739209718.2083766;-33.981070128970906
1739209718.2083833;-33.981070128970906
1739209718.20839;-38.13080360867914
1739209718.2083964;-45.120503652039325
1739209718.208403;-35.57807855764607
1739209718.2084098;-35.57807855764607
1739209718.2084162;-38.13080360867914
1739209718.208423;-45.120503652039325
1739209718.2084293;-45.120503652039325
1739209718.208436;-38.13080360867914
1739209718.2084427;-45.120503652039325
1739209718.2084491;-45.120503652039325
1739209718.2084558;-38.13080360867914
1739209718.2084625;-45.120503652039325
1739209718.208469;-45.120503652039325
1739209718.2084756;-45.120503652039325
1739209718.2084823;-45.120503652039325
1739209718.2084887;-38.13080360867914
1739209718.2084954;-38.13080360867914
1739209718.208502;-45.120503652039325
1739209718.2085085;-38.13080360867914
1739209718.2085152;-38.13080360867914
1739209718.2085218;-38.13080360867914
1739209718.2085283;-45.120503652039325
1739209718.208535;-45.120503652039325
1739209718.2085416;-33.981070128970906
1739209718.208548;-38.13080360867914
1739209718.2085547;-45.120503652039325
1739209718.2085614;-45.120503652039325
1739209718.2085679;-38.13080360867914
1739209718.2085745;-38.13080360867914
1739209718.208581;-38.13080360867914
1739209718.2085876;-45.120503652039325
1739209718.2085943;-38.13080360867914
1739209718.2086008;-38.13080360867914
1739209718.2086074;-38.13080360867914
1739209718.208614;-31.141103565318915
1739209718.2086205;-45.120503652039325
1739209718.2086272;-38.13080360867914
1739209718.208634;-38.13080360867914
1739209718.2086403;-45.120503652039325
1739209718.208647;-38.13080360867914
1739209718.2086537;-38.13080360867914
1739209718.2086601;-38.13080360867914
1739209718.2086668;-45.120503652039325
1739209718.2086735;-45.120503652039325
1739209718.20868;-45.120503652039325
1739209718.2086866;-38.13080360867914
1739209718.2086933;-33.981070128970906
1739209718.2086997;-35.57807855764607
1739209718.2087064;-38.13080360867914
1739209718.208713;-38.13080360867914
1739209718.2087195;-45.120503652039325
1739209718.2087262;-45.120503652039325
1739209718.2087326;-38.13080360867914
1739209718.2087393;-38.13080360867914
1739209718.208746;-45.120503652039325
1739209718.2087524;-45.120503652039325
1739209718.208759;-35.57807855764607
1739209718.2087657;-45.120503652039325
1739209718.2087722;-38.13080360867914
1739209718.2087789;-30.49652367304973
1739209718.2087855;-33.981070128970906
1739209718.208792;-45.120503652039325
1739209718.2087986;-38.13080360867914
1739209718.2088053;-32.816014438256545
1739209718.2088118;-38.13080360867914
1739209718.2088184;-45.120503652039325
1739209718.208825;-45.120503652039325
1739209718.2088315;-35.57807855764607
1739209718.2088382;-45.120503652039325
1739209718.208845;-33.981070128970906
1739209718.2088513;-38.13080360867914
1739209718.208858;-45.120503652039325
1739209718.2088647;-38.13080360867914
1739209718.2088711;-45.120503652039325
1739209718.2088778;-45.120503652039325
1739209718.2088842;-38.13080360867914
1739209718.208891;-38.13080360867914
1739209718.2088976;-38.13080360867914
1739209718.208904;-38.13080360867914
1739209718.2089107;-45.120503652039325
1739209718.2089174;-45.120503652039325
1739209718.2089238;-45.120503652039325
1739209718.2089305;-38.13080360867914
1739209718.2089372;-28.58837851428586
1739209718.2089436;-38.13080360867914
1739209718.2089503;-38.13080360867914
1739209718.208957;-35.57807855764607
1739209718.2089634;-33.981070128970906
1739209718.20897;-35.57807855764607
1739209718.2089767;-38.13080360867914
1739209718.2089832;-45.120503652039325
1739209718.2089899;-45.120503652039325
1739209718.2089965;-45.120503652039325
1739209718.209003;-45.120503652039325
1739209718.2090096;-45.120503652039325
1739209718.2090163;-35.57807855764607
1739209718.2090228;-38.13080360867914
1739209718.2090294;-45.120503652039325
1739209718.2090359;-38.13080360867914
1739209718.2090425;-38.13080360867914
1739209718.2090492;-38.13080360867914
1739209718.2090557;-45.120503652039325
1739209718.2090623;-45.120503652039325
1739209718.209069;-45.120503652039325
1739209718.2090755;-38.13080360867914
1739209718.2090821;-45.120503652039325
1739209718.2090888;-45.120503652039325
1739209718.2090952;-32.816014438256545
1739209718.209102;-38.13080360867914
1739209718.2091086;-45.120503652039325
1739209718.209115;-38.13080360867914
1739209718.2091217;-32.816014438256545
1739209718.2091284;-45.120503652039325
1739209718.2091348;-45.120503652039325
1739209718.2091415;-38.13080360867914
1739209718.2091482;-45.120503652039325
1739209718.2091546;-38.13080360867914
1739209718.2091613;-45.120503652039325
1739209718.209168;-45.120503652039325
1739209718.2091744;-45.120503652039325
1739209718.209181;-33.981070128970906
1739209718.2091877;-45.120503652039325
1739209718.2091942;-45.120503652039325
1739209718.2092009;-28.21854285175415
1739209718.2092073;-30.49652367304973
1739209718.209214;-45.120503652039325
1739209718.2092206;-38.13080360867914
1739209718.209227;-32.816014438256545
1739209718.2092338;-38.13080360867914
1739209718.2092404;-38.13080360867914
1739209718.2092469;-33.981070128970906
1739209718.2092535;-45.120503652039325
1739209718.2092602;-45.120503652039325
1739209718.2092667;-45.120503652039325
1739209718.2092733;-38.13080360867914
1739209718.20928;-38.13080360867914
1739209718.2092865;-35.57807855764607
1739209718.2092931;-45.120503652039325
1739209718.2092998;-38.13080360867914
1739209718.2093062;-32.816014438256545
1739209718.209313;-33.981070128970906
1739209718.2093196;-45.120503652039325
1739209718.209326;-33.981070128970906
1739209718.2093327;-38.13080360867914
1739209718.2093394;-45.120503652039325
1739209718.2093458;-45.120503652039325
1739209718.2093525;-38.13080360867914
1739209718.209359;-38.13080360867914
1739209718.2093656;-38.13080360867914
1739209718.2093723;-45.120503652039325
1739209718.2093787;-45.120503652039325
1739209718.2093854;-45.120503652039325
1739209718.209392;-33.981070128970906
1739209718.2093985;-45.120503652039325
1739209718.2094052;-45.120503652039325
1739209718.2094119;-45.120503652039325
1739209718.2094183;-38.13080360867914
1739209718.209425;-45.120503652039325
1739209718.2094316;-38.13080360867914
1739209718.209438;-38.13080360867914
1739209718.2094448;-38.13080360867914
1739209718.2094514;-45.120503652039325
1739209718.2094579;-38.13080360867914
1739209718.2094646;-31.141103565318893
1739209718.2094712;-31.141103565318915
1739209718.2094777;-45.120503652039325
1739209718.2094843;-38.13080360867914
1739209718.209491;-35.57807855764607
1739209718.2094975;-38.13080360867914
1739209718.2095041;-45.120503652039325
1739209718.2095106;-45.120503652039325
1739209718.2095172;-45.120503652039325
1739209718.209524;-45.120503652039325
1739209718.2095304;-45.120503652039325
1739209718.209537;-45.120503652039325
1739209718.2095437;-45.120503652039325
1739209718.2095501;-33.981070128970906
1739209718.2095568;-45.120503652039325
1739209718.2095635;-38.13080360867914
1739209718.20957;-38.13080360867914
1739209718.2095766;-38.13080360867914
1739209718.2095833;-45.120503652039325
1739209718.2095897;-38.13080360867914
1739209718.2095964;-45.120503652039325
1739209718.209603;-38.13080360867914
1739209718.2096095;-38.13080360867914
1739209718.2096162;-38.13080360867914
1739209718.2096229;-31.141103565318893
1739209718.2096293;-33.981070128970906
1739209718.209636;-45.120503652039325
1739209718.2096426;-38.13080360867914
1739209718.209649;-38.13080360867914
1739209718.2096558;-38.13080360867914
1739209718.2096622;-45.120503652039325
1739209718.2096689;-38.13080360867914
1739209718.2096756;-45.120503652039325
1739209718.209682;-33.981070128970906
1739209718.2096887;-38.13080360867914
1739209718.2096953;-38.13080360867914
1739209718.2097018;-45.120503652039325
1739209718.2097085;-45.120503652039325
1739209718.2097151;-38.13080360867914
1739209718.2097216;-45.120503652039325
1739209718.2097282;-38.13080360867914
1739209718.209735;-33.981070128970906
1739209718.2097414;-33.981070128970906
1739209718.209748;-38.13080360867914
1739209718.2097547;-38.13080360867914
1739209718.2097611;-33.981070128970906
1739209718.2097678;-35.57807855764607
1739209718.2097745;-38.13080360867914
1739209718.209781;-45.120503652039325
1739209718.2097876;-45.120503652039325
1739209718.2097943;-38.13080360867914
1739209718.2098007;-45.120503652039325
1739209718.2098074;-38.13080360867914
1739209718.2098138;-31.141103565318915
1739209718.2098205;-35.57807855764607
1739209718.2098272;-45.120503652039325
1739209718.2098336;-38.13080360867914
1739209718.2098403;-38.13080360867914
1739209718.209847;-45.120503652039325
1739209718.2098534;-45.120503652039325
1739209718.20986;-38.13080360867914
1739209718.2098668;-38.13080360867914
1739209718.2098732;-35.57807855764607
1739209718.2098799;-38.13080360867914
1739209718.2098866;-45.120503652039325
1739209718.209893;-28.992665084841942
1739209718.2098997;-31.141103565318915
1739209718.2099063;-45.120503652039325
1739209718.2099128;-45.120503652039325
1739209718.2099195;-38.13080360867914
1739209718.2099261;-38.13080360867914
1739209718.2099326;-33.981070128970906
1739209718.2099392;-45.120503652039325
1739209718.209946;-38.13080360867914
1739209718.2099524;-38.13080360867914
1739209718.209959;-35.57807855764607
1739209718.2099655;-45.120503652039325
1739209718.2099721;-45.120503652039325
1739209718.2099788;-45.120503652039325
1739209718.2099853;-45.120503652039325
1739209718.209992;-45.120503652039325
1739209718.2099986;-38.13080360867914
1739209718.210005;-38.13080360867914
1739209718.2100117;-38.13080360867914
1739209718.2100184;-45.120503652039325
1739209718.2100248;-38.13080360867914
1739209718.2100315;-45.120503652039325
1739209718.2100382;-38.13080360867914
1739209718.2100446;-45.120503652039325
1739209718.2100513;-38.13080360867914
1739209718.210058;-33.981070128970906
1739209718.2100644;-45.120503652039325
1739209718.210071;-45.120503652039325
1739209718.2100778;-38.13080360867914
1739209718.2100842;-33.981070128970906
1739209718.2100909;-38.13080360867914
1739209718.2100976;-38.13080360867914
1739209718.210104;-45.120503652039325
1739209718.2101107;-38.13080360867914
1739209718.210117;-38.13080360867914
1739209718.2101238;-38.13080360867914
1739209718.2101305;-38.13080360867914
1739209718.210137;-38.13080360867914
1739209718.2101436;-38.13080360867914
1739209718.2101502;-35.57807855764607
1739209718.2101567;-32.816014438256545
1739209718.2101634;-28.58837851428586
1739209718.21017;-38.13080360867914
1739209718.2101765;-33.981070128970906
1739209718.2101831;-45.120503652039325
1739209718.2101898;-45.120503652039325
1739209718.2101963;-45.120503652039325
1739209718.210203;-38.13080360867914
1739209718.2102096;-38.13080360867914
1739209718.210216;-45.120503652039325
1739209718.2102227;-38.13080360867914
1739209718.2102294;-38.13080360867914
1739209718.2102358;-38.13080360867914
1739209718.2102425;-38.13080360867914
1739209718.2102492;-45.120503652039325
1739209718.2102556;-38.13080360867914
1739209718.2102623;-38.13080360867914
1739209718.2102687;-45.120503652039325
1739209718.2102754;-45.120503652039325
1739209718.210282;-35.57807855764607
1739209718.2102885;-38.13080360867914
1739209718.2102952;-45.120503652039325
1739209718.2103019;-38.13080360867914
1739209718.2103083;-45.120503652039325
1739209718.210315;-38.13080360867914
1739209718.2103217;-38.13080360867914
1739209718.210328;-45.120503652039325
1739209718.2103348;-35.57807855764607
1739209718.2103415;-35.57807855764607
1739209718.210348;-45.120503652039325
1739209718.2103546;-45.120503652039325
1739209718.2103612;-32.816014438256545
1739209718.2103677;-38.13080360867914
1739209718.2103744;-45.120503652039325
1739209718.210381;-45.120503652039325
1739209718.2103875;-38.13080360867914
1739209718.2103941;-38.13080360867914
1739209718.2104008;-45.120503652039325
1739209718.2104073;-45.120503652039325
1739209718.210414;-38.13080360867914
1739209718.2104204;-38.13080360867914
1739209718.210427;-45.120503652039325
1739209718.2104337;-38.13080360867914
1739209718.2104402;-38.13080360867914
1739209718.2104468;-38.13080360867914
1739209718.2104535;-45.120503652039325
1739209718.21046;-45.120503652039325
1739209718.2104666;-35.57807855764607
1739209718.2104733;-33.981070128970906
1739209718.2104797;-45.120503652039325
1739209718.2104864;-45.120503652039325
1739209718.210493;-38.13080360867914
1739209718.2104995;-45.120503652039325
1739209718.2105062;-45.120503652039325
1739209718.2105129;-38.13080360867914
1739209718.2105193;-45.120503652039325
1739209718.210526;-38.13080360867914
1739209718.2105327;-38.13080360867914
1739209718.210539;-32.816014438256545
1739209718.2105458;-32.816014438256545
1739209718.2105525;-38.13080360867914
1739209718.210559;-45.120503652039325
1739209718.2105656;-33.981070128970906
1739209718.210572;-45.120503652039325
1739209718.2105787;-45.120503652039325
1739209718.2105854;-33.981070128970906
1739209718.2105918;-45.120503652039325
1739209718.2105985;-38.13080360867914
1739209718.2106051;-45.120503652039325
1739209718.2106116;-45.120503652039325
1739209718.2106183;-38.13080360867914
1739209718.210625;-45.120503652039325
1739209718.2106314;-38.13080360867914
1739209718.210638;-45.120503652039325
1739209718.2106447;-38.13080360867914
1739209718.2106512;-45.120503652039325
1739209718.2106578;-45.120503652039325
1739209718.2106645;-35.57807855764607
1739209718.210671;-45.120503652039325
1739209718.2106776;-35.57807855764607
1739209718.2106843;-38.13080360867914
1739209718.2106907;-33.981070128970906
1739209718.2106974;-31.141103565318915
1739209718.210704;-38.13080360867914
1739209718.2107105;-45.120503652039325
1739209718.2107172;-38.13080360867914
1739209718.2107239;-38.13080360867914
1739209718.2107303;-35.57807855764607
1739209718.210737;-38.13080360867914
1739209718.2107434;-38.13080360867914
1739209718.21075;-38.13080360867914
1739209718.2107568;-38.13080360867914
1739209718.2107632;-38.13080360867914
1739209718.21077;-45.120503652039325
1739209718.2107766;-45.120503652039325
1739209718.210783;-38.13080360867914
1739209718.2107897;-33.981070128970906
1739209718.2107964;-45.120503652039325
1739209718.2108028;-31.14110356531892
1739209718.2108095;-35.57807855764607
1739209718.2108161;-35.57807855764607
1739209718.2108226;-38.13080360867914
1739209718.2108293;-45.120503652039325
1739209718.210836;-45.120503652039325
1739209718.2108424;-45.120503652039325
1739209718.210849;-38.13080360867914
1739209718.2108557;-31.141103565318915
1739209718.2108622;-45.120503652039325
1739209718.2108688;-38.13080360867914
1739209718.2108755;-35.57807855764607
1739209718.210882;-38.13080360867914
1739209718.2108886;-45.120503652039325
1739209718.210895;-45.120503652039325
1739209718.2109017;-45.120503652039325
1739209718.2109084;-38.13080360867914
1739209718.2109149;-38.13080360867914
1739209718.2109215;-38.13080360867914
1739209718.2109282;-35.57807855764607
1739209718.2109346;-38.13080360867914
1739209718.2109413;-38.13080360867914
1739209718.210948;-38.13080360867914
1739209718.2109544;-38.13080360867914
1739209718.210961;-38.13080360867914
1739209718.2109678;-45.120503652039325
1739209718.2109742;-45.120503652039325
1739209718.210981;-45.120503652039325
1739209718.2109876;-45.120503652039325
1739209718.210994;-38.13080360867914
1739209718.2110007;-35.57807855764607
1739209718.2110074;-45.120503652039325
1739209718.2110138;-38.13080360867914
1739209718.2110205;-35.57807855764607
1739209718.2110271;-38.13080360867914
1739209718.2110336;-45.120503652039325
1739209718.2110403;-38.13080360867914
1739209718.2110467;-38.13080360867914
1739209718.2110534;-38.13080360867914
1739209718.21106;-45.120503652039325
1739209718.2110665;-45.120503652039325
1739209718.2110732;-38.13080360867914
1739209718.2110798;-38.13080360867914
1739209718.2110863;-45.120503652039325
1739209718.211093;-45.120503652039325
1739209718.2110996;-38.13080360867914
1739209718.211106;-45.120503652039325
1739209718.2111127;-38.13080360867914
1739209718.2111194;-38.13080360867914
1739209718.2111259;-45.120503652039325
1739209718.2111325;-38.13080360867914
1739209718.2111392;-38.13080360867914
1739209718.2111456;-38.13080360867914
1739209718.2111523;-45.120503652039325
1739209718.211159;-38.13080360867914
1739209718.2111654;-45.120503652039325
1739209718.211172;-38.13080360867914
1739209718.2111788;-30.49652367304973
1739209718.2111852;-45.120503652039325
1739209718.211192;-38.13080360867914
1739209718.2111983;-38.13080360867914
1739209718.211205;-30.49652367304973
1739209718.2112117;-38.13080360867914
1739209718.211218;-45.120503652039325
1739209718.2112248;-45.120503652039325
1739209718.2112315;-45.120503652039325
1739209718.211238;-45.120503652039325
1739209718.2112446;-38.13080360867914
1739209718.2112513;-45.120503652039325
1739209718.2112577;-45.120503652039325
1739209718.2112644;-38.13080360867914
1739209718.211271;-32.816014438256545
1739209718.2112775;-38.13080360867914
1739209718.2112842;-38.13080360867914
1739209718.2112908;-38.13080360867914
1739209718.2112973;-38.13080360867914
1739209718.211304;-45.120503652039325
1739209718.2113106;-38.13080360867914
1739209718.211317;-38.13080360867914
1739209718.2113237;-35.57807855764607
1739209718.2113304;-38.13080360867914
1739209718.2113369;-32.816014438256545
1739209718.2113435;-38.13080360867914
1739209718.21135;-45.120503652039325
1739209718.2113566;-45.120503652039325
1739209718.2113633;-45.120503652039325
