CAN Message; 0x1d3:0000fe4050eff735
1739209684.7458394;-45.120503652039325
1739209684.7458453;-38.13080360867914
1739209684.7458513;-38.13080360867914
1739209684.7458572;-38.13080360867914
1739209684.7458634;-35.57807855764607
1739209684.7458694;-38.13080360867914
1739209684.7458754;-38.13080360867914
1739209684.7458813;-33.981070128970906
1739209684.7458875;-45.120503652039325
1739209684.7458935;-45.120503652039325
1739209684.7458994;-45.120503652039325
1739209684.7459054;-33.981070128970906
1739209684.7459116;-38.13080360867914
1739209684.7459176;-38.13080360867914
1739209684.7459235;-38.13080360867914
1739209684.7459295;-38.13080360867914
1739209684.7459357;-45.120503652039325
1739209684.7459416;-45.120503652039325
1739209684.7459476;-45.120503652039325
1739209684.7459536;-38.13080360867914
1739209684.7459598;-35.57807855764607
1739209684.7459657;-45.120503652039325
1739209684.7459717;-38.13080360867914
1739209684.7459776;-45.120503652039325
1739209684.7459838;-38.13080360867914
1739209684.7459898;-38.13080360867914
1739209684.7459958;-45.120503652039325
1739209684.7460017;-38.13080360867914
1739209684.746008;-38.13080360867914
1739209684.7460139;-38.13080360867914
1739209684.7460198;-45.120503652039325
1739209684.7460258;-26.991370085610722
1739209684.746032;-32.816014438256545
1739209684.746038;-38.13080360867914
1739209684.746044;-45.120503652039325
1739209684.74605;-35.57807855764607
1739209684.746056;-35.57807855764607
1739209684.746062;-38.13080360867914
1739209684.746068;-38.13080360867914
1739209684.746074;-45.120503652039325
1739209684.7460802;-38.13080360867914
1739209684.7460861;-38.13080360867914
1739209684.746092;-45.120503652039325
1739209684.746098;-38.13080360867914
1739209684.7461042;-33.981070128970906
1739209684.7461102;-38.13080360867914
1739209684.7461162;-45.120503652039325
1739209684.7461221;-28.58837851428586
1739209684.7461283;-32.816014438256545
1739209684.7461343;-45.120503652039325
1739209684.7461402;-45.120503652039325
1739209684.7461462;-31.141103565318915
1739209684.7461524;-35.57807855764607
1739209684.7461584;-45.120503652039325
1739209684.7461643;-45.120503652039325
1739209684.7461703;-45.120503652039325
1739209684.7461762;-45.120503652039325
1739209684.7461824;-38.13080360867914
1739209684.7461884;-38.13080360867914
1739209684.7461944;-45.120503652039325
1739209684.7462003;-45.120503652039325
1739209684.7462065;-38.13080360867914
1739209684.7462125;-45.120503652039325
1739209684.7462184;-38.13080360867914
1739209684.7462244;-45.120503652039325
1739209684.7462306;-32.816014438256545
1739209684.7462366;-32.816014438256545
1739209684.7462425;-45.120503652039325
1739209684.7462485;-45.120503652039325
1739209684.7462547;-31.141103565318915
1739209684.7462606;-45.120503652039325
1739209684.7462666;-29.438486411369333
1739209684.7462726;-29.438486411369333
1739209684.7462788;-38.13080360867914
1739209684.7462847;-35.57807855764607
1739209684.7462907;-35.57807855764607
1739209684.7462966;-38.13080360867914
1739209684.7463028;-38.13080360867914
1739209684.7463088;-32.816014438256545
1739209684.7463148;-38.13080360867914
1739209684.7463207;-45.120503652039325
1739209684.746327;-45.120503652039325
1739209684.746333;-45.120503652039325
1739209684.7463388;-38.13080360867914
1739209684.7463448;-45.120503652039325
1739209684.746351;-45.120503652039325
1739209684.746357;-32.816014438256545
1739209684.746363;-45.120503652039325
1739209684.746369;-45.120503652039325
1739209684.746375;-38.13080360867914
1739209684.746381;-35.57807855764607
1739209684.746387;-45.120503652039325
1739209684.746393;-45.120503652039325
1739209684.7463992;-45.120503652039325
1739209684.7464051;-45.120503652039325
1739209684.746411;-38.13080360867914
1739209684.746417;-35.57807855764607
1739209684.7464232;-38.13080360867914
1739209684.7464292;-38.13080360867914
1739209684.7464352;-38.13080360867914
1739209684.7464411;-38.13080360867914
1739209684.7464473;-45.120503652039325
1739209684.7464533;-45.120503652039325
1739209684.7464592;-45.120503652039325
1739209684.7464652;-45.120503652039325
1739209684.7464712;-38.13080360867914
1739209684.7464774;-38.13080360867914
1739209684.7464833;-45.120503652039325
1739209684.7464893;-38.13080360867914
1739209684.7464952;-33.981070128970906
1739209684.7465014;-45.120503652039325
1739209684.7465074;-38.13080360867914
1739209684.7465134;-30.49652367304973
1739209684.7465193;-45.120503652039325
1739209684.7465255;-45.120503652039325
1739209684.7465315;-35.57807855764607
1739209684.7465374;-38.13080360867914
1739209684.7465434;-45.120503652039325
1739209684.7465496;-45.120503652039325
1739209684.7465556;-38.13080360867914
1739209684.7465615;-45.120503652039325
1739209684.7465675;-45.120503652039325
1739209684.7465737;-45.120503652039325
1739209684.7465796;-38.13080360867914
1739209684.7465856;-38.13080360867914
1739209684.7465916;-38.13080360867914
1739209684.7465978;-45.120503652039325
1739209684.7466037;-38.13080360867914
1739209684.7466097;-38.13080360867914
1739209684.7466156;-45.120503652039325
1739209684.7466218;-45.120503652039325
1739209684.7466278;-35.57807855764607
1739209684.7466338;-38.13080360867914
1739209684.7466397;-45.120503652039325
1739209684.746646;-45.120503652039325
1739209684.746652;-45.120503652039325
1739209684.7466578;-45.120503652039325
1739209684.7466638;-45.120503652039325
1739209684.74667;-45.120503652039325
1739209684.746676;-38.13080360867914
1739209684.746682;-32.816014438256545
1739209684.746688;-45.120503652039325
1739209684.746694;-45.120503652039325
1739209684.7467;-45.120503652039325
1739209684.746706;-38.13080360867914
1739209684.746712;-38.13080360867914
1739209684.7467182;-38.13080360867914
1739209684.7467241;-38.13080360867914
1739209684.74673;-45.120503652039325
1739209684.746736;-38.13080360867914
1739209684.7467422;-45.120503652039325
1739209684.7467482;-38.13080360867914
1739209684.7467542;-38.13080360867914
1739209684.7467601;-38.13080360867914
1739209684.7467663;-38.13080360867914
1739209684.7467723;-45.120503652039325
1739209684.7467782;-35.57807855764607
1739209684.7467842;-38.13080360867914
1739209684.7467902;-38.13080360867914
1739209684.7467964;-38.13080360867914
1739209684.7468023;-38.13080360867914
1739209684.7468083;-33.981070128970906
1739209684.7468143;-38.13080360867914
1739209684.7468204;-38.13080360867914
1739209684.7468264;-45.120503652039325
1739209684.7468324;-38.13080360867914
1739209684.7468383;-32.816014438256545
1739209684.7468445;-45.120503652039325
1739209684.7468505;-38.13080360867914
1739209684.7468565;-38.13080360867914
1739209684.7468624;-45.120503652039325
1739209684.7468686;-33.981070128970906
1739209684.7468746;-38.13080360867914
1739209684.7468805;-38.13080360867914
1739209684.7468865;-45.120503652039325
1739209684.7468927;-38.13080360867914
1739209684.7468987;-38.13080360867914
1739209684.7469046;-38.13080360867914
1739209684.7469106;-45.120503652039325
1739209684.7469168;-45.120503652039325
1739209684.7469227;-38.13080360867914
1739209684.7469287;-38.13080360867914
1739209684.7469347;-45.120503652039325
1739209684.7469409;-38.13080360867914
1739209684.7469468;-33.981070128970906
1739209684.7469528;-38.13080360867914
1739209684.7469587;-45.120503652039325
1739209684.746965;-38.13080360867914
1739209684.746971;-38.13080360867914
1739209684.7469769;-45.120503652039325
1739209684.7469828;-45.120503652039325
1739209684.746989;-38.13080360867914
1739209684.746995;-38.13080360867914
1739209684.747001;-38.13080360867914
1739209684.747007;-38.13080360867914
1739209684.747013;-38.13080360867914
1739209684.747019;-38.13080360867914
1739209684.747025;-38.13080360867914
1739209684.747031;-45.120503652039325
1739209684.7470372;-38.13080360867914
1739209684.7470431;-33.981070128970906
1739209684.747049;-30.49652367304976
1739209684.747055;-45.120503652039325
1739209684.7470613;-45.120503652039325
1739209684.7470672;-45.120503652039325
1739209684.7470732;-45.120503652039325
1739209684.7470791;-45.120503652039325
1739209684.747085;-38.13080360867914
1739209684.7470913;-38.13080360867914
1739209684.7470973;-28.992665084841942
1739209684.7471032;-45.120503652039325
1739209684.7471092;-38.13080360867914
1739209684.7471154;-35.57807855764607
1739209684.7471213;-38.13080360867914
1739209684.7471273;-45.120503652039325
1739209684.7471333;-38.13080360867914
1739209684.7471395;-38.13080360867914
1739209684.7471454;-35.57807855764607
1739209684.7471514;-45.120503652039325
1739209684.7471573;-33.981070128970906
1739209684.7471635;-32.816014438256545
1739209684.7471695;-45.120503652039325
1739209684.7471755;-45.120503652039325
1739209684.7471814;-45.120503652039325
1739209684.7471876;-45.120503652039325
1739209684.7471936;-45.120503652039325
1739209684.7471995;-45.120503652039325
1739209684.7472055;-45.120503652039325
1739209684.7472117;-45.120503652039325
1739209684.7472177;-45.120503652039325
1739209684.7472236;-45.120503652039325
1739209684.7472296;-45.120503652039325
1739209684.7472358;-45.120503652039325
1739209684.7472417;-30.49652367304973
1739209684.7472477;-33.981070128970906
1739209684.7472537;-45.120503652039325
1739209684.7472599;-45.120503652039325
1739209684.7472658;-35.57807855764607
1739209684.7472718;-38.13080360867914
1739209684.7472777;-45.120503652039325
1739209684.747284;-35.57807855764607
1739209684.74729;-45.120503652039325
1739209684.7472959;-45.120503652039325
1739209684.7473018;-35.57807855764607
1739209684.747308;-35.57807855764607
1739209684.747314;-45.120503652039325
1739209684.74732;-45.120503652039325
1739209684.747326;-38.13080360867914
1739209684.747332;-45.120503652039325
1739209684.747338;-27.8777449560314
1739209684.747344;-29.438486411369333
1739209684.74735;-45.120503652039325
1739209684.7473562;-45.120503652039325
1739209684.7473621;-35.57807855764607
1739209684.747368;-38.13080360867914
1739209684.747374;-38.13080360867914
1739209684.7473803;-35.57807855764607
1739209684.7473862;-45.120503652039325
1739209684.7473922;-45.120503652039325
1739209684.7473981;-35.57807855764607
1739209684.747404;-45.120503652039325
1739209684.7474103;-38.13080360867914
1739209684.7474163;-32.816014438256545
1739209684.7474222;-45.120503652039325
1739209684.7474282;-45.120503652039325
1739209684.7474344;-35.57807855764607
1739209684.7474403;-32.816014438256545
1739209684.7474463;-38.13080360867914
1739209684.7474523;-38.13080360867914
1739209684.7474585;-38.13080360867914
1739209684.7474644;-35.57807855764607
1739209684.7474704;-38.13080360867914
1739209684.7474763;-38.13080360867914
1739209684.7474825;-38.13080360867914
1739209684.7474885;-35.57807855764607
1739209684.7474945;-38.13080360867914
1739209684.7475004;-45.120503652039325
1739209684.7475066;-35.57807855764607
1739209684.7475126;-32.816014438256545
1739209684.7475185;-45.120503652039325
1739209684.7475245;-45.120503652039325
1739209684.7475307;-45.120503652039325
1739209684.7475367;-45.120503652039325
1739209684.7475426;-38.13080360867914
1739209684.7475486;-38.13080360867914
1739209684.7475548;-45.120503652039325
1739209684.7475607;-45.120503652039325
1739209684.7475667;-38.13080360867914
1739209684.7475727;-45.120503652039325
1739209684.7475789;-38.13080360867914
1739209684.7475848;-32.816014438256545
1739209684.7475908;-38.13080360867914
1739209684.7475967;-45.120503652039325
1739209684.747603;-35.57807855764607
1739209684.747609;-38.13080360867914
1739209684.7476149;-45.120503652039325
1739209684.7476208;-33.981070128970906
1739209684.747627;-45.120503652039325
1739209684.747633;-45.120503652039325
1739209684.747639;-33.981070128970906
1739209684.747645;-35.57807855764607
1739209684.747651;-45.120503652039325
1739209684.747657;-38.13080360867914
1739209684.747663;-38.13080360867914
1739209684.747669;-38.13080360867914
1739209684.7476752;-35.57807855764607
1739209684.7476811;-38.13080360867914
1739209684.747687;-38.13080360867914
1739209684.747693;-38.13080360867914
1739209684.7476993;-45.120503652039325
1739209684.7477052;-45.120503652039325
1739209684.7477112;-45.120503652039325
1739209684.7477171;-45.120503652039325
1739209684.747723;-45.120503652039325
1739209684.7477293;-38.13080360867914
1739209684.7477353;-38.13080360867914
1739209684.7477412;-45.120503652039325
1739209684.7477472;-45.120503652039325
1739209684.7477534;-35.57807855764607
1739209684.7477593;-38.13080360867914
1739209684.7477653;-45.120503652039325
1739209684.7477713;-38.13080360867914
1739209684.7477775;-33.981070128970906
1739209684.7477834;-38.13080360867914
1739209684.7477894;-45.120503652039325
1739209684.7477953;-38.13080360867914
1739209684.7478015;-38.13080360867914
1739209684.7478075;-38.13080360867914
1739209684.7478135;-38.13080360867914
1739209684.7478194;-38.13080360867914
1739209684.7478256;-45.120503652039325
1739209684.7478316;-45.120503652039325
1739209684.7478375;-45.120503652039325
1739209684.7478435;-33.981070128970906
1739209684.7478497;-38.13080360867914
1739209684.7478557;-38.13080360867914
1739209684.7478616;-45.120503652039325
1739209684.7478676;-38.13080360867914
1739209684.7478738;-38.13080360867914
1739209684.7478797;-38.13080360867914
1739209684.7478857;-45.120503652039325
1739209684.7478917;-45.120503652039325
1739209684.7478979;-35.57807855764607
1739209684.7479038;-38.13080360867914
1739209684.7479098;-45.120503652039325
1739209684.7479157;-38.13080360867914
1739209684.747922;-31.141103565318915
1739209684.747928;-33.981070128970906
1739209684.7479339;-45.120503652039325
1739209684.7479398;-38.13080360867914
1739209684.747946;-45.120503652039325
1739209684.747952;-33.981070128970906
1739209684.747958;-45.120503652039325
1739209684.747964;-38.13080360867914
1739209684.74797;-38.13080360867914
1739209684.747976;-33.981070128970906
1739209684.747982;-38.13080360867914
1739209684.747988;-38.13080360867914
1739209684.7479942;-45.120503652039325
1739209684.7480001;-45.120503652039325
1739209684.748006;-45.120503652039325
1739209684.748012;-45.120503652039325
1739209684.748018;-38.13080360867914
1739209684.7480242;-38.13080360867914
1739209684.7480302;-45.120503652039325
1739209684.7480361;-45.120503652039325
1739209684.748042;-38.13080360867914
1739209684.7480483;-38.13080360867914
1739209684.7480543;-45.120503652039325
1739209684.7480602;-45.120503652039325
1739209684.7480662;-38.13080360867914
1739209684.7480724;-32.816014438256545
1739209684.7480783;-45.120503652039325
1739209684.7480843;-33.981070128970906
1739209684.7480903;-38.13080360867914
1739209684.7480965;-38.13080360867914
1739209684.7481024;-38.13080360867914
1739209684.7481084;-45.120503652039325
1739209684.7481143;-38.13080360867914
1739209684.7481205;-31.141103565318915
1739209684.7481265;-45.120503652039325
1739209684.7481325;-45.120503652039325
1739209684.7481384;-38.13080360867914
1739209684.7481446;-38.13080360867914
1739209684.7481506;-45.120503652039325
1739209684.7481565;-38.13080360867914
1739209684.7481625;-38.13080360867914
1739209684.7481687;-32.81601443825658
1739209684.7481747;-45.120503652039325
1739209684.7481806;-38.13080360867914
1739209684.7481866;-33.981070128970906
1739209684.7481928;-38.13080360867914
1739209684.7481987;-45.120503652039325
1739209684.7482047;-38.13080360867914
1739209684.7482107;-38.13080360867914
1739209684.7482169;-31.141103565318915
1739209684.7482228;-38.13080360867914
1739209684.7482288;-38.13080360867914
1739209684.7482347;-38.13080360867914
1739209684.748241;-45.120503652039325
1739209684.748247;-45.120503652039325
1739209684.7482529;-33.981070128970906
1739209684.7482588;-35.57807855764607
1739209684.748265;-45.120503652039325
1739209684.748271;-45.120503652039325
1739209684.748277;-35.57807855764607
1739209684.748283;-35.57807855764607
1739209684.748289;-38.13080360867914
1739209684.748295;-45.120503652039325
1739209684.748301;-45.120503652039325
1739209684.748307;-38.13080360867914
1739209684.7483132;-38.13080360867914
1739209684.7483191;-38.13080360867914
1739209684.748325;-38.13080360867914
1739209684.748331;-45.120503652039325
1739209684.748337;-38.13080360867914
1739209684.7483432;-35.57807855764607
1739209684.7483492;-45.120503652039325
1739209684.7483552;-45.120503652039325
1739209684.748361;-38.13080360867914
1739209684.7483673;-45.120503652039325
1739209684.7483733;-45.120503652039325
1739209684.7483792;-45.120503652039325
1739209684.7483852;-38.13080360867914
1739209684.7483914;-45.120503652039325
1739209684.7483974;-38.13080360867914
1739209684.7484033;-35.57807855764607
1739209684.7484093;-45.120503652039325
1739209684.7484155;-38.13080360867914
1739209684.7484214;-38.13080360867914
1739209684.7484274;-45.120503652039325
1739209684.7484334;-45.120503652039325
1739209684.7484396;-38.13080360867914
1739209684.7484455;-45.120503652039325
1739209684.7484515;-38.13080360867914
1739209684.7484574;-35.57807855764607
1739209684.7484636;-38.13080360867914
1739209684.7484696;-45.120503652039325
1739209684.7484756;-33.981070128970906
1739209684.7484815;-45.120503652039325
1739209684.7484877;-45.120503652039325
1739209684.7484937;-38.13080360867914
1739209684.7484996;-45.120503652039325
1739209684.7485056;-45.120503652039325
1739209684.7485118;-38.13080360867914
1739209684.7485178;-38.13080360867914
1739209684.7485237;-45.120503652039325
1739209684.7485297;-38.13080360867914
1739209684.7485359;-38.13080360867914
1739209684.7485418;-45.120503652039325
1739209684.7485478;-45.120503652039325
1739209684.7485538;-45.120503652039325
1739209684.74856;-35.57807855764607
1739209684.748566;-38.13080360867914
1739209684.7485719;-45.120503652039325
1739209684.7485778;-45.120503652039325
1739209684.748584;-45.120503652039325
1739209684.74859;-38.13080360867914
1739209684.748596;-38.13080360867914
1739209684.748602;-38.13080360867914
1739209684.748608;-45.120503652039325
1739209684.748614;-45.120503652039325
1739209684.74862;-38.13080360867914
1739209684.748626;-35.57807855764607
1739209684.748632;-38.13080360867914
1739209684.7486382;-38.13080360867914
1739209684.748644;-35.57807855764607
1739209684.74865;-45.120503652039325
1739209684.748656;-31.141103565318915
1739209684.7486622;-35.57807855764607
1739209684.7486682;-35.57807855764607
1739209684.7486742;-45.120503652039325
1739209684.74868;-38.13080360867914
1739209684.7486863;-35.57807855764607
1739209684.7486923;-45.120503652039325
1739209684.7486982;-38.13080360867914
1739209684.7487042;-45.120503652039325
1739209684.7487104;-38.13080360867914
1739209684.7487164;-38.13080360867914
1739209684.7487223;-32.816014438256545
1739209684.7487283;-32.816014438256545
1739209684.7487345;-45.120503652039325
1739209684.7487404;-45.120503652039325
1739209684.7487464;-45.120503652039325
1739209684.7487524;-31.141103565318915
1739209684.7487586;-38.13080360867914
1739209684.7487645;-45.120503652039325
1739209684.7487705;-45.120503652039325
1739209684.7487764;-38.13080360867914
1739209684.7487826;-38.13080360867914
1739209684.7487886;-45.120503652039325
1739209684.7487946;-33.981070128970906
1739209684.7488005;-38.13080360867914
1739209684.7488067;-38.13080360867914
1739209684.7488127;-38.13080360867914
1739209684.7488186;-38.13080360867914
1739209684.7488246;-38.13080360867914
1739209684.7488308;-45.120503652039325
1739209684.7488368;-38.13080360867914
1739209684.7488427;-38.13080360867914
1739209684.7488487;-45.120503652039325
1739209684.7488549;-45.120503652039325
1739209684.7488608;-45.120503652039325
1739209684.7488668;-38.13080360867914
1739209684.7488728;-30.49652367304973
1739209684.748879;-38.13080360867914
1739209684.748885;-45.120503652039325
1739209684.7488909;-38.13080360867914
1739209684.7488968;-27.267205301931607
1739209684.748903;-33.981070128970906
1739209684.748909;-45.120503652039325
1739209684.748915;-45.120503652039325
1739209684.748921;-38.13080360867914
1739209684.748927;-38.13080360867914
1739209684.748933;-45.120503652039325
1739209684.748939;-38.13080360867914
1739209684.748945;-32.816014438256545
1739209684.748951;-38.13080360867914
1739209684.7489572;-45.120503652039325
1739209684.748963;-38.13080360867914
1739209684.748969;-35.57807855764607
1739209684.748975;-45.120503652039325
1739209684.7489812;-38.13080360867914
1739209684.7489872;-38.13080360867914
1739209684.7489932;-31.141103565318915
1739209684.748999;-33.981070128970906
1739209684.7490053;-45.120503652039325
1739209684.7490113;-38.13080360867914
1739209684.7490172;-33.981070128970906
1739209684.7490232;-38.13080360867914
1739209684.7490294;-45.120503652039325
1739209684.7490354;-38.13080360867914
1739209684.7490413;-45.120503652039325
1739209684.7490473;-45.120503652039325
1739209684.7490535;-45.120503652039325
1739209684.7490594;-45.120503652039325
1739209684.7490654;-38.13080360867914
1739209684.7490714;-38.13080360867914
1739209684.7490776;-45.120503652039325
1739209684.7490835;-38.13080360867914
1739209684.7490895;-38.13080360867914
1739209684.7490954;-33.981070128970906
1739209684.7491016;-45.120503652039325
1739209684.7491076;-38.13080360867914
1739209684.7491136;-38.13080360867914
1739209684.7491195;-38.13080360867914
1739209684.7491257;-45.120503652039325
1739209684.7491317;-38.13080360867914
1739209684.7491376;-33.981070128970906
1739209684.7491436;-31.14110356531892
1739209684.7491498;-45.120503652039325
1739209684.7491558;-45.120503652039325
1739209684.7491617;-38.13080360867914
1739209684.7491677;-38.13080360867914
1739209684.7491739;-45.120503652039325
1739209684.7491798;-38.13080360867914
1739209684.7491858;-38.13080360867914
1739209684.7491918;-28.992665084841942
1739209684.749198;-38.13080360867914
1739209684.749204;-45.120503652039325
1739209684.74921;-45.120503652039325
1739209684.7492158;-45.120503652039325
1739209684.749222;-45.120503652039325
1739209684.749228;-33.981070128970906
1739209684.749234;-45.120503652039325
1739209684.74924;-38.13080360867914
1739209684.749246;-45.120503652039325
1739209684.749252;-45.120503652039325
1739209684.749258;-38.13080360867914
1739209684.749264;-35.57807855764607
1739209684.74927;-38.13080360867914
1739209684.7492762;-45.120503652039325
1739209684.7492821;-45.120503652039325
1739209684.749288;-45.120503652039325
1739209684.749294;-38.13080360867914
1739209684.7493002;-45.120503652039325
1739209684.7493062;-45.120503652039325
1739209684.7493122;-38.13080360867914
1739209684.7493181;-38.13080360867914
1739209684.7493243;-33.981070128970906
1739209684.7493303;-35.57807855764607
1739209684.7493362;-33.981070128970906
1739209684.7493422;-45.120503652039325
1739209684.7493484;-45.120503652039325
1739209684.7493544;-38.13080360867914
1739209684.7493603;-38.13080360867914
1739209684.7493663;-45.120503652039325
1739209684.7493725;-38.13080360867914
1739209684.7493784;-45.120503652039325
1739209684.7493844;-38.13080360867914
1739209684.7493904;-38.13080360867914
1739209684.7493966;-38.13080360867914
1739209684.7494025;-45.120503652039325
1739209684.7494085;-38.13080360867914
1739209684.7494144;-30.49652367304973
1739209684.7494206;-38.13080360867914
1739209684.7494266;-45.120503652039325
1739209684.7494326;-38.13080360867914
1739209684.7494385;-35.57807855764607
1739209684.7494447;-45.120503652039325
1739209684.7494507;-45.120503652039325
1739209684.7494566;-45.120503652039325
1739209684.7494626;-38.13080360867914
1739209684.7494688;-45.120503652039325
1739209684.7494748;-45.120503652039325
1739209684.7494807;-45.120503652039325
1739209684.7494867;-45.120503652039325
1739209684.749493;-45.120503652039325
1739209684.7494988;-35.57807855764607
1739209684.7495048;-38.13080360867914
1739209684.7495108;-45.120503652039325
1739209684.749517;-33.981070128970906
1739209684.749523;-38.13080360867914
1739209684.749529;-35.57807855764607
1739209684.7495348;-35.57807855764607
1739209684.749541;-38.13080360867914
1739209684.749547;-35.57807855764607
1739209684.749553;-35.57807855764607
1739209684.749559;-38.13080360867914
1739209684.749565;-35.57807855764607
1739209684.749571;-35.57807855764607
1739209684.749577;-45.120503652039325
1739209684.749583;-38.13080360867914
1739209684.749589;-45.120503652039325
1739209684.7495952;-45.120503652039325
1739209684.7496011;-45.120503652039325
1739209684.749607;-45.120503652039325
1739209684.749613;-45.120503652039325
1739209684.7496192;-45.120503652039325
1739209684.7496252;-45.120503652039325
1739209684.7496312;-45.120503652039325
1739209684.7496371;-45.120503652039325
1739209684.7496433;-45.120503652039325
1739209684.7496493;-33.981070128970906
1739209684.7496552;-45.120503652039325
1739209684.7496612;-38.13080360867914
1739209684.7496674;-45.120503652039325
1739209684.7496734;-32.816014438256545
1739209684.7496793;-25.826314394896354
1739209684.7496853;-45.120503652039325
1739209684.7496915;-45.120503652039325
1739209684.7496974;-38.13080360867914
1739209684.7497034;-35.57807855764607
1739209684.7497094;-45.120503652039325
1739209684.7497156;-45.120503652039325
1739209684.7497215;-45.120503652039325
1739209684.7497275;-45.120503652039325
1739209684.7497334;-45.120503652039325
1739209684.7497396;-45.120503652039325
1739209684.7497456;-45.120503652039325
1739209684.7497516;-45.120503652039325
1739209684.7497575;-45.120503652039325
1739209684.7497637;-45.120503652039325
1739209684.7497697;-38.13080360867914
1739209684.7497756;-32.816014438256545
1739209684.7497816;-38.13080360867914
1739209684.7497878;-45.120503652039325
1739209684.7497938;-45.120503652039325
1739209684.7497997;-33.981070128970906
1739209684.7498057;-45.120503652039325
1739209684.749812;-45.120503652039325
1739209684.7498178;-38.13080360867914
1739209684.7498238;-45.120503652039325
1739209684.7498298;-45.120503652039325
1739209684.749836;-45.120503652039325
1739209684.749842;-38.13080360867914
1739209684.749848;-38.13080360867914
1739209684.7498538;-45.120503652039325
1739209684.7498598;-45.120503652039325
1739209684.749866;-38.13080360867914
1739209684.749872;-45.120503652039325
1739209684.749878;-45.120503652039325
1739209684.749884;-45.120503652039325
1739209684.74989;-45.120503652039325
1739209684.749896;-45.120503652039325
1739209684.749902;-45.120503652039325
1739209684.749908;-38.13080360867914
1739209684.7499142;-38.13080360867914
1739209684.7499201;-27.267205301931607
1739209684.749926;-32.816014438256545
1739209684.749932;-32.816014438256545
1739209684.7499382;-45.120503652039325
1739209684.7499442;-32.816014438256545
1739209684.7499502;-31.141103565318915
1739209684.7499561;-45.120503652039325
1739209684.7499623;-45.120503652039325
1739209684.7499683;-33.981070128970956
1739209684.7499743;-38.13080360867914
1739209684.7499802;-45.120503652039325
1739209684.7499864;-38.13080360867914
1739209684.7499924;-45.120503652039325
1739209684.7499983;-38.13080360867914
1739209684.7500043;-35.57807855764607
1739209684.7500105;-38.13080360867914
1739209684.7500165;-33.981070128970906
1739209684.7500224;-38.13080360867914
1739209684.7500284;-45.120503652039325
1739209684.7500346;-38.13080360867914
1739209684.7500405;-45.120503652039325
1739209684.7500465;-33.981070128970906
1739209684.7500525;-35.57807855764607
1739209684.7500587;-38.13080360867914
1739209684.7500646;-38.13080360867914
1739209684.7500706;-38.13080360867914
1739209684.7500765;-38.13080360867914
1739209684.7500827;-38.13080360867914
1739209684.7500887;-45.120503652039325
1739209684.7500947;-35.57807855764607
1739209684.7501006;-32.816014438256545
1739209684.7501068;-38.13080360867914
1739209684.7501128;-38.13080360867914
1739209684.7501187;-38.13080360867914
1739209684.7501247;-35.57807855764607
1739209684.750131;-45.120503652039325
1739209684.7501369;-45.120503652039325
1739209684.7501428;-45.120503652039325
1739209684.7501488;-38.13080360867914
1739209684.750155;-45.120503652039325
1739209684.750161;-38.13080360867914
1739209684.750167;-38.13080360867914
1739209684.7501671;-38.13080360867914
1739209684.7501674;-38.13080360867914
1739209684.7501676;-45.120503652039325
1739209684.7501678;-32.816014438256545
1739209684.750168;-35.57807855764607
1739209684.7501683;-45.120503652039325
1739209684.7501686;-38.13080360867914
1739209684.7501688;-45.120503652039325
1739209684.750169;-33.981070128970906
1739209684.7501693;-38.13080360867914
1739209684.7501695;-45.120503652039325
1739209684.7501698;-45.120503652039325
1739209684.75017;-38.13080360867914
1739209684.7501702;-45.120503652039325
1739209684.7501705;-38.13080360867914
1739209684.7501707;-38.13080360867914
1739209684.750171;-45.120503652039325
1739209684.7501712;-45.120503652039325
1739209684.7501714;-35.57807855764607
1739209684.7501717;-38.13080360867914
1739209684.750172;-45.120503652039325
1739209684.7501721;-38.13080360867914
1739209684.7501724;-38.13080360867914
1739209684.7501726;-38.13080360867914
1739209684.7501729;-38.13080360867914
1739209684.750173;-38.13080360867914
1739209684.7501733;-38.13080360867914
1739209684.7501736;-35.57807855764607
1739209684.750174;-38.13080360867914
1739209684.7501743;-45.120503652039325
1739209684.7501745;-45.120503652039325
1739209684.7501748;-45.120503652039325
1739209684.750175;-45.120503652039325
1739209684.7501752;-45.120503652039325
1739209684.7501755;-38.13080360867914
1739209684.7501757;-45.120503652039325
1739209684.750176;-45.120503652039325
1739209684.7501762;-33.981070128970906
1739209684.7501764;-38.13080360867914
1739209684.7501767;-32.816014438256545
1739209684.750177;-38.13080360867914
1739209684.7501771;-45.120503652039325
1739209684.7501774;-45.120503652039325
1739209684.7501776;-35.57807855764607
1739209684.7501779;-38.13080360867914
1739209684.750178;-45.120503652039325
1739209684.7501783;-35.57807855764607
1739209684.7501786;-45.120503652039325
1739209684.7501788;-45.120503652039325
1739209684.750179;-38.13080360867914
1739209684.7501793;-38.13080360867914
1739209684.7501795;-45.120503652039325
1739209684.7501798;-38.13080360867914
1739209684.75018;-45.120503652039325
1739209684.7501802;-38.13080360867914
1739209684.7501805;-38.13080360867914
1739209684.7501807;-45.120503652039325
1739209684.750181;-45.120503652039325
1739209684.7501812;-45.120503652039325
1739209684.7501814;-30.49652367304973
1739209684.7501817;-38.13080360867914
1739209684.750182;-45.120503652039325
1739209684.7501822;-38.13080360867914
1739209684.7501824;-28.992665084841942
1739209684.7501826;-29.438486411369333
1739209684.7501829;-38.13080360867914
1739209684.750183;-45.120503652039325
