CAN Message; 0x77:ac8b7705603b98f6
1739209637.4128175;-33.981070128970906
1739209637.4128194;-45.120503652039325
1739209637.4128215;-45.120503652039325
1739209637.4128237;-45.120503652039325
1739209637.4128258;-35.57807855764607
1739209637.412828;-38.13080360867914
1739209637.41283;-45.120503652039325
1739209637.4128323;-38.13080360867914
1739209637.4128344;-35.57807855764607
1739209637.4128366;-33.981070128970906
1739209637.4128387;-45.120503652039325
1739209637.4128408;-45.120503652039325
1739209637.412843;-45.120503652039325
1739209637.4128451;-33.981070128970906
1739209637.4128473;-45.120503652039325
1739209637.4128494;-45.120503652039325
1739209637.4128513;-45.120503652039325
1739209637.4128535;-38.13080360867914
1739209637.4128556;-38.13080360867914
1739209637.4128578;-45.120503652039325
1739209637.41286;-35.57807855764607
1739209637.412862;-32.816014438256545
1739209637.4128642;-38.13080360867914
1739209637.4128664;-38.13080360867914
1739209637.4128685;-38.13080360867914
1739209637.4128706;-38.13080360867914
1739209637.4128728;-38.13080360867914
1739209637.412875;-38.13080360867914
1739209637.412877;-45.120503652039325
1739209637.4128792;-28.992665084841942
1739209637.4128811;-38.13080360867914
1739209637.4128833;-38.13080360867914
1739209637.4128854;-38.13080360867914
1739209637.4128876;-33.981070128970906
1739209637.4128897;-35.57807855764607
1739209637.4128919;-38.13080360867914
1739209637.412894;-45.120503652039325
1739209637.4128962;-30.49652367304973
1739209637.4128983;-45.120503652039325
1739209637.4129004;-45.120503652039325
1739209637.4129026;-45.120503652039325
1739209637.4129047;-38.13080360867914
1739209637.412907;-38.13080360867914
1739209637.412909;-45.120503652039325
1739209637.412911;-45.120503652039325
1739209637.412913;-38.13080360867914
1739209637.4129152;-45.120503652039325
1739209637.4129174;-45.120503652039325
1739209637.4129195;-38.13080360867914
1739209637.4129217;-33.981070128970906
1739209637.4129238;-45.120503652039325
1739209637.412926;-38.13080360867914
1739209637.412928;-38.13080360867914
1739209637.4129303;-45.120503652039325
1739209637.4129324;-45.120503652039325
1739209637.4129345;-31.141103565318915
1739209637.4129367;-38.13080360867914
1739209637.4129388;-38.13080360867914
1739209637.412941;-45.120503652039325
1739209637.412943;-38.13080360867914
1739209637.412945;-38.13080360867914
1739209637.4129472;-28.992665084841942
1739209637.4129493;-33.981070128970906
1739209637.4129515;-38.13080360867914
1739209637.4129536;-32.816014438256545
1739209637.4129558;-38.13080360867914
1739209637.412958;-45.120503652039325
1739209637.41296;-38.13080360867914
1739209637.4129622;-45.120503652039325
1739209637.4129643;-32.816014438256545
1739209637.4129665;-38.13080360867914
1739209637.4129686;-33.981070128970906
1739209637.4129708;-32.816014438256545
1739209637.4129727;-35.57807855764607
1739209637.4129748;-45.120503652039325
1739209637.412977;-45.120503652039325
1739209637.4129791;-32.816014438256545
1739209637.4129813;-38.13080360867914
1739209637.4129834;-45.120503652039325
1739209637.4129856;-38.13080360867914
1739209637.4129877;-45.120503652039325
1739209637.4129899;-45.120503652039325
1739209637.412992;-45.120503652039325
1739209637.4129941;-33.981070128970906
1739209637.4129963;-45.120503652039325
1739209637.4129984;-45.120503652039325
1739209637.4130006;-45.120503652039325
1739209637.4130027;-45.120503652039325
1739209637.4130046;-38.13080360867914
1739209637.4130068;-32.816014438256545
1739209637.413009;-45.120503652039325
1739209637.413011;-45.120503652039325
1739209637.4130132;-32.816014438256545
1739209637.4130154;-45.120503652039325
1739209637.4130175;-45.120503652039325
1739209637.4130197;-38.13080360867914
1739209637.4130218;-38.13080360867914
1739209637.413024;-38.13080360867914
1739209637.413026;-35.57807855764607
1739209637.4130282;-45.120503652039325
1739209637.4130304;-38.13080360867914
1739209637.4130325;-32.816014438256545
1739209637.4130344;-33.981070128970906
1739209637.4130366;-45.120503652039325
1739209637.4130387;-38.13080360867914
1739209637.4130409;-45.120503652039325
1739209637.413043;-45.120503652039325
1739209637.4130452;-45.120503652039325
1739209637.4130473;-45.120503652039325
1739209637.4130495;-45.120503652039325
1739209637.4130516;-33.981070128970906
1739209637.4130538;-32.816014438256545
1739209637.413056;-45.120503652039325
1739209637.413058;-45.120503652039325
1739209637.4130602;-35.57807855764607
1739209637.4130623;-38.13080360867914
1739209637.4130645;-45.120503652039325
1739209637.4130664;-45.120503652039325
1739209637.4130685;-45.120503652039325
1739209637.4130707;-38.13080360867914
1739209637.4130728;-35.57807855764607
1739209637.413075;-38.13080360867914
1739209637.413077;-38.13080360867914
1739209637.4130793;-45.120503652039325
1739209637.4130814;-45.120503652039325
1739209637.4130836;-45.120503652039325
1739209637.4130857;-45.120503652039325
1739209637.4130878;-45.120503652039325
1739209637.41309;-38.13080360867914
1739209637.4130921;-38.13080360867914
1739209637.4130943;-32.816014438256545
1739209637.4130962;-38.13080360867914
1739209637.4130983;-38.13080360867914
1739209637.4131005;-45.120503652039325
1739209637.4131026;-45.120503652039325
1739209637.4131048;-38.13080360867914
1739209637.413107;-38.13080360867914
1739209637.413109;-38.13080360867914
1739209637.4131112;-45.120503652039325
1739209637.4131134;-38.13080360867914
1739209637.4131155;-35.57807855764607
1739209637.4131176;-38.13080360867914
1739209637.4131198;-45.120503652039325
1739209637.413122;-38.13080360867914
1739209637.413124;-38.13080360867914
1739209637.413126;-45.120503652039325
1739209637.4131281;-45.120503652039325
1739209637.4131303;-45.120503652039325
1739209637.4131324;-45.120503652039325
1739209637.4131346;-45.120503652039325
1739209637.4131367;-38.13080360867914
1739209637.4131389;-38.13080360867914
1739209637.413141;-35.57807855764607
1739209637.4131432;-45.120503652039325
1739209637.4131453;-45.120503652039325
1739209637.4131474;-38.13080360867914
1739209637.4131496;-38.13080360867914
1739209637.4131517;-38.13080360867914
1739209637.413154;-45.120503652039325
1739209637.413156;-45.120503652039325
1739209637.413158;-32.816014438256545
1739209637.41316;-33.981070128970906
1739209637.4131622;-35.57807855764607
1739209637.4131644;-45.120503652039325
1739209637.4131665;-38.13080360867914
1739209637.4131687;-38.13080360867914
1739209637.4131708;-45.120503652039325
1739209637.413173;-33.981070128970906
1739209637.413175;-45.120503652039325
1739209637.4131773;-45.120503652039325
1739209637.4131794;-45.120503652039325
1739209637.4131815;-45.120503652039325
1739209637.4131837;-35.57807855764607
1739209637.4131858;-38.13080360867914
1739209637.4131877;-45.120503652039325
1739209637.41319;-35.57807855764607
1739209637.413192;-35.57807855764607
1739209637.4131942;-38.13080360867914
1739209637.4131963;-45.120503652039325
1739209637.4131985;-38.13080360867914
1739209637.4132006;-35.57807855764607
1739209637.4132028;-35.57807855764607
1739209637.413205;-38.13080360867914
1739209637.413207;-38.13080360867914
1739209637.4132092;-38.13080360867914
1739209637.4132113;-45.120503652039325
1739209637.4132135;-45.120503652039325
1739209637.4132156;-38.13080360867914
1739209637.4132178;-35.57807855764607
1739209637.4132197;-38.13080360867914
1739209637.4132218;-45.120503652039325
1739209637.413224;-38.13080360867914
1739209637.4132261;-38.13080360867914
1739209637.4132283;-38.13080360867914
1739209637.4132304;-45.120503652039325
1739209637.4132326;-45.120503652039325
1739209637.4132347;-38.13080360867914
1739209637.4132369;-33.981070128970906
1739209637.413239;-45.120503652039325
1739209637.4132411;-38.13080360867914
1739209637.4132433;-35.57807855764607
1739209637.4132454;-45.120503652039325
1739209637.4132476;-45.120503652039325
1739209637.4132495;-32.816014438256545
1739209637.4132516;-33.981070128970906
1739209637.4132538;-38.13080360867914
1739209637.413256;-45.120503652039325
1739209637.413258;-31.141103565318915
1739209637.4132602;-38.13080360867914
1739209637.4132624;-38.13080360867914
1739209637.4132645;-45.120503652039325
1739209637.4132667;-38.13080360867914
1739209637.4132688;-38.13080360867914
1739209637.413271;-38.13080360867914
1739209637.413273;-45.120503652039325
1739209637.4132752;-32.816014438256545
1739209637.4132774;-38.13080360867914
1739209637.4132795;-38.13080360867914
1739209637.4132814;-45.120503652039325
1739209637.4132836;-38.13080360867914
1739209637.4132857;-35.57807855764607
1739209637.4132879;-31.141103565318915
1739209637.41329;-38.13080360867914
1739209637.4132922;-33.981070128970906
1739209637.4132943;-33.981070128970906
1739209637.4132965;-35.57807855764607
1739209637.4132986;-45.120503652039325
1739209637.4133008;-38.13080360867914
1739209637.413303;-45.120503652039325
1739209637.413305;-45.120503652039325
1739209637.4133072;-45.120503652039325
1739209637.4133093;-31.141103565318915
1739209637.4133112;-33.981070128970906
1739209637.4133134;-45.120503652039325
1739209637.4133155;-45.120503652039325
1739209637.4133177;-38.13080360867914
1739209637.4133198;-38.13080360867914
1739209637.413322;-45.120503652039325
1739209637.413324;-45.120503652039325
1739209637.4133263;-38.13080360867914
1739209637.4133284;-35.57807855764607
1739209637.4133306;-38.13080360867914
1739209637.4133327;-45.120503652039325
1739209637.4133348;-38.13080360867914
1739209637.413337;-38.13080360867914
1739209637.4133391;-45.120503652039325
1739209637.413341;-45.120503652039325
1739209637.4133432;-32.816014438256545
1739209637.4133453;-38.13080360867914
1739209637.4133475;-45.120503652039325
1739209637.4133496;-45.120503652039325
1739209637.4133518;-45.120503652039325
1739209637.413354;-32.816014438256545
1739209637.413356;-35.57807855764607
1739209637.4133582;-45.120503652039325
1739209637.4133604;-28.992665084841942
1739209637.4133625;-33.981070128970906
1739209637.4133646;-38.13080360867914
1739209637.4133668;-38.13080360867914
1739209637.413369;-38.13080360867914
1739209637.413371;-35.57807855764607
1739209637.413373;-38.13080360867914
1739209637.4133751;-45.120503652039325
1739209637.4133773;-45.120503652039325
1739209637.4133794;-38.13080360867914
1739209637.4133816;-35.57807855764607
1739209637.4133837;-38.13080360867914
1739209637.4133859;-38.13080360867914
1739209637.413388;-45.120503652039325
1739209637.4133902;-38.13080360867914
1739209637.4133923;-38.13080360867914
1739209637.4133945;-32.816014438256545
1739209637.4133966;-35.57807855764607
1739209637.4133987;-38.13080360867914
1739209637.413401;-38.13080360867914
1739209637.4134028;-45.120503652039325
1739209637.413405;-38.13080360867914
1739209637.413407;-38.13080360867914
1739209637.4134092;-45.120503652039325
1739209637.4134114;-38.13080360867914
1739209637.4134135;-35.57807855764607
1739209637.4134157;-38.13080360867914
1739209637.4134178;-45.120503652039325
1739209637.41342;-38.13080360867914
1739209637.413422;-38.13080360867914
1739209637.4134243;-38.13080360867914
1739209637.4134264;-45.120503652039325
1739209637.4134285;-45.120503652039325
1739209637.4134307;-45.120503652039325
1739209637.4134328;-45.120503652039325
1739209637.4134347;-33.981070128970906
1739209637.413437;-38.13080360867914
1739209637.413439;-32.816014438256545
1739209637.4134412;-35.57807855764607
1739209637.4134433;-45.120503652039325
1739209637.4134455;-38.13080360867914
1739209637.4134476;-33.981070128970906
1739209637.4134498;-45.120503652039325
1739209637.413452;-38.13080360867914
1739209637.413454;-35.57807855764607
1739209637.4134562;-38.13080360867914
1739209637.4134583;-45.120503652039325
1739209637.4134605;-33.981070128970906
1739209637.4134626;-38.13080360867914
1739209637.4134645;-45.120503652039325
1739209637.4134667;-38.13080360867914
1739209637.4134688;-35.57807855764607
1739209637.413471;-38.13080360867914
1739209637.4134731;-35.57807855764607
1739209637.4134753;-38.13080360867914
1739209637.4134774;-35.57807855764607
1739209637.4134796;-38.13080360867914
1739209637.4134817;-35.57807855764607
1739209637.4134839;-38.13080360867914
1739209637.413486;-45.120503652039325
1739209637.4134881;-45.120503652039325
1739209637.4134903;-45.120503652039325
1739209637.4134924;-45.120503652039325
1739209637.4134943;-45.120503652039325
1739209637.4134965;-45.120503652039325
1739209637.4134986;-45.120503652039325
1739209637.4135008;-45.120503652039325
1739209637.413503;-45.120503652039325
1739209637.413505;-45.120503652039325
1739209637.4135072;-38.13080360867914
1739209637.4135094;-45.120503652039325
1739209637.4135115;-45.120503652039325
1739209637.4135137;-45.120503652039325
1739209637.4135158;-32.816014438256545
1739209637.413518;-33.981070128970906
1739209637.41352;-45.120503652039325
1739209637.4135222;-38.13080360867914
1739209637.4135244;-35.57807855764607
1739209637.4135263;-38.13080360867914
1739209637.4135284;-45.120503652039325
1739209637.4135306;-38.13080360867914
1739209637.4135327;-38.13080360867914
1739209637.4135349;-45.120503652039325
1739209637.413537;-45.120503652039325
1739209637.4135392;-45.120503652039325
1739209637.4135413;-45.120503652039325
1739209637.4135435;-45.120503652039325
1739209637.4135456;-45.120503652039325
1739209637.4135478;-38.13080360867914
1739209637.41355;-38.13080360867914
1739209637.413552;-45.120503652039325
1739209637.4135542;-45.120503652039325
1739209637.413556;-45.120503652039325
1739209637.4135582;-29.438486411369333
1739209637.4135604;-33.981070128970906
1739209637.4135625;-45.120503652039325
1739209637.4135647;-38.13080360867914
1739209637.4135668;-32.816014438256545
1739209637.413569;-32.816014438256545
1739209637.4135711;-45.120503652039325
1739209637.4135733;-45.120503652039325
1739209637.4135754;-45.120503652039325
1739209637.4135776;-45.120503652039325
1739209637.4135797;-45.120503652039325
1739209637.4135818;-35.57807855764607
1739209637.413584;-38.13080360867914
1739209637.4135861;-38.13080360867914
1739209637.413588;-38.13080360867914
1739209637.4135902;-45.120503652039325
1739209637.4135923;-38.13080360867914
1739209637.4135945;-45.120503652039325
1739209637.4135966;-45.120503652039325
1739209637.4135988;-38.13080360867914
1739209637.413601;-31.141103565318915
1739209637.413603;-27.267205301931607
1739209637.4136052;-45.120503652039325
1739209637.4136074;-38.13080360867914
1739209637.4136095;-32.816014438256545
1739209637.4136117;-38.13080360867914
1739209637.4136138;-45.120503652039325
1739209637.413616;-35.57807855764607
1739209637.4136178;-38.13080360867914
1739209637.41362;-38.13080360867914
1739209637.4136221;-45.120503652039325
1739209637.4136243;-38.13080360867914
1739209637.4136264;-38.13080360867914
1739209637.4136286;-45.120503652039325
1739209637.4136307;-38.13080360867914
1739209637.4136329;-38.13080360867914
1739209637.413635;-38.13080360867914
1739209637.4136372;-45.120503652039325
1739209637.4136393;-45.120503652039325
1739209637.4136415;-45.120503652039325
1739209637.4136436;-38.13080360867914
1739209637.4136457;-38.13080360867914
1739209637.413648;-38.13080360867914
1739209637.4136498;-38.13080360867914
1739209637.413652;-38.13080360867914
1739209637.413654;-32.816014438256545
1739209637.4136562;-38.13080360867914
1739209637.4136584;-45.120503652039325
1739209637.4136605;-38.13080360867914
1739209637.4136627;-38.13080360867914
1739209637.4136648;-45.120503652039325
1739209637.413667;-38.13080360867914
1739209637.413669;-45.120503652039325
1739209637.4136713;-30.49652367304973
1739209637.4136734;-45.120503652039325
1739209637.4136755;-45.120503652039325
1739209637.4136777;-45.120503652039325
1739209637.4136796;-38.13080360867914
1739209637.4136817;-45.120503652039325
1739209637.413684;-45.120503652039325
1739209637.413686;-38.13080360867914
1739209637.4136882;-28.992665084841942
1739209637.4136903;-35.57807855764607
1739209637.4136925;-35.57807855764607
1739209637.4136946;-45.120503652039325
1739209637.4136968;-45.120503652039325
1739209637.413699;-45.120503652039325
1739209637.413701;-45.120503652039325
1739209637.4137032;-45.120503652039325
1739209637.4137053;-31.141103565318915
1739209637.4137075;-38.13080360867914
1739209637.4137094;-38.13080360867914
1739209637.4137115;-38.13080360867914
1739209637.4137137;-33.981070128970906
1739209637.4137158;-45.120503652039325
1739209637.413718;-33.981070128970906
1739209637.4137201;-45.120503652039325
1739209637.4137223;-32.816014438256545
1739209637.4137244;-38.13080360867914
1739209637.4137266;-38.13080360867914
1739209637.4137287;-45.120503652039325
1739209637.4137309;-38.13080360867914
1739209637.413733;-31.141103565318893
1739209637.4137352;-33.981070128970906
1739209637.4137373;-45.120503652039325
1739209637.4137394;-28.992665084841942
1739209637.4137414;-38.13080360867914
1739209637.4137435;-45.120503652039325
1739209637.4137456;-45.120503652039325
1739209637.4137478;-45.120503652039325
1739209637.41375;-45.120503652039325
1739209637.413752;-38.13080360867914
1739209637.4137542;-38.13080360867914
1739209637.4137564;-33.981070128970906
1739209637.4137585;-45.120503652039325
1739209637.4137607;-38.13080360867914
1739209637.4137628;-45.120503652039325
1739209637.413765;-45.120503652039325
1739209637.413767;-38.13080360867914
1739209637.4137692;-45.120503652039325
1739209637.4137712;-33.981070128970906
1739209637.4137733;-33.981070128970906
1739209637.4137754;-33.981070128970906
1739209637.4137776;-45.120503652039325
1739209637.4137797;-38.13080360867914
1739209637.413782;-38.13080360867914
1739209637.413784;-45.120503652039325
1739209637.4137862;-38.13080360867914
1739209637.413789;-45.120503652039325
1739209637.4137917;-33.981070128970906
1739209637.4137945;-45.120503652039325
1739209637.4137971;-38.13080360867914
1739209637.4138;-32.816014438256545
1739209637.4138026;-38.13080360867914
1739209637.4138055;-38.13080360867914
1739209637.413808;-38.13080360867914
1739209637.413811;-35.57807855764607
1739209637.4138136;-38.13080360867914
1739209637.4138165;-33.981070128970906
1739209637.413819;-45.120503652039325
1739209637.413822;-38.13080360867914
1739209637.4138248;-38.13080360867914
1739209637.4138274;-45.120503652039325
1739209637.4138303;-38.13080360867914
1739209637.413833;-38.13080360867914
1739209637.4138358;-45.120503652039325
1739209637.4138384;-45.120503652039325
1739209637.4138412;-45.120503652039325
1739209637.4138439;-35.57807855764607
1739209637.4138467;-38.13080360867914
1739209637.4138494;-45.120503652039325
1739209637.4138522;-45.120503652039325
1739209637.4138548;-33.981070128970906
1739209637.4138577;-45.120503652039325
1739209637.4138606;-45.120503652039325
1739209637.4138632;-38.13080360867914
1739209637.413866;-38.13080360867914
1739209637.4138687;-45.120503652039325
1739209637.4138715;-45.120503652039325
1739209637.4138741;-45.120503652039325
1739209637.413877;-32.816014438256545
1739209637.4138796;-33.981070128970906
1739209637.4138825;-45.120503652039325
1739209637.413885;-38.13080360867914
1739209637.413888;-35.57807855764607
1739209637.4138906;-35.57807855764607
1739209637.4138935;-38.13080360867914
1739209637.413896;-45.120503652039325
1739209637.413899;-35.57807855764607
1739209637.4139018;-38.13080360867914
1739209637.4139044;-45.120503652039325
1739209637.4139073;-45.120503652039325
1739209637.41391;-45.120503652039325
1739209637.4139128;-38.13080360867914
1739209637.4139154;-45.120503652039325
1739209637.4139183;-38.13080360867914
1739209637.4139209;-38.13080360867914
1739209637.4139237;-38.13080360867914
1739209637.4139264;-32.816014438256545
1739209637.4139292;-38.13080360867914
1739209637.4139318;-38.13080360867914
1739209637.4139347;-35.57807855764607
1739209637.4139376;-45.120503652039325
1739209637.4139402;-45.120503652039325
1739209637.413943;-32.816014438256545
1739209637.4139457;-38.13080360867914
1739209637.4139485;-45.120503652039325
1739209637.4139512;-38.13080360867914
1739209637.413954;-38.13080360867914
1739209637.4139566;-38.13080360867914
1739209637.4139595;-38.13080360867914
1739209637.4139621;-35.57807855764607
1739209637.413965;-35.57807855764607
1739209637.4139676;-38.13080360867914
1739209637.4139705;-35.57807855764607
1739209637.4139733;-45.120503652039325
1739209637.413976;-38.13080360867914
1739209637.4139788;-45.120503652039325
1739209637.4139814;-45.120503652039325
1739209637.4139843;-45.120503652039325
1739209637.413987;-32.816014438256545
1739209637.4139898;-33.981070128970906
1739209637.4139924;-45.120503652039325
1739209637.4139953;-45.120503652039325
1739209637.413998;-32.816014438256545
1739209637.4140007;-45.120503652039325
1739209637.4140034;-38.13080360867914
1739209637.4140062;-35.57807855764607
1739209637.414009;-45.120503652039325
1739209637.4140117;-38.13080360867914
1739209637.4140146;-38.13080360867914
1739209637.4140172;-38.13080360867914
1739209637.41402;-32.816014438256545
1739209637.4140227;-38.13080360867914
1739209637.4140255;-45.120503652039325
1739209637.4140282;-45.120503652039325
1739209637.414031;-32.816014438256545
1739209637.4140337;-38.13080360867914
1739209637.4140365;-45.120503652039325
1739209637.4140391;-45.120503652039325
1739209637.414042;-38.13080360867914
1739209637.4140446;-45.120503652039325
1739209637.4140475;-35.57807855764607
1739209637.4140503;-38.13080360867914
1739209637.414053;-38.13080360867914
1739209637.4140558;-33.981070128970906
1739209637.4140584;-38.13080360867914
1739209637.4140613;-33.981070128970906
1739209637.414064;-45.120503652039325
1739209637.4140668;-45.120503652039325
1739209637.4140694;-45.120503652039325
1739209637.4140723;-38.13080360867914
1739209637.414075;-38.13080360867914
1739209637.4140778;-35.57807855764607
1739209637.4140804;-38.13080360867914
1739209637.4140832;-33.981070128970906
1739209637.414086;-45.120503652039325
1739209637.4140887;-45.120503652039325
1739209637.4140916;-45.120503652039325
1739209637.4140942;-45.120503652039325
1739209637.414097;-45.120503652039325
1739209637.4140997;-38.13080360867914
1739209637.4141026;-38.13080360867914
1739209637.4141052;-35.57807855764607
1739209637.414108;-32.816014438256545
1739209637.4141107;-35.57807855764607
1739209637.4141135;-45.120503652039325
1739209637.4141161;-38.13080360867914
1739209637.414119;-38.13080360867914
1739209637.4141219;-38.13080360867914
1739209637.4141245;-45.120503652039325
1739209637.4141273;-38.13080360867914
1739209637.41413;-35.57807855764607
1739209637.4141328;-38.13080360867914
1739209637.4141355;-45.120503652039325
1739209637.4141383;-38.13080360867914
1739209637.414141;-38.13080360867914
1739209637.4141438;-45.120503652039325
1739209637.4141464;-45.120503652039325
1739209637.4141493;-29.438486411369347
1739209637.414152;-38.13080360867914
1739209637.4141548;-45.120503652039325
1739209637.4141576;-38.13080360867914
1739209637.4141603;-38.13080360867914
1739209637.414163;-35.57807855764607
1739209637.4141657;-38.13080360867914
1739209637.4141686;-45.120503652039325
1739209637.4141712;-32.816014438256545
1739209637.414174;-33.981070128970906
1739209637.4141767;-45.120503652039325
1739209637.4141796;-45.120503652039325
1739209637.4141822;-38.13080360867914
1739209637.414185;-38.13080360867914
1739209637.4141877;-35.57807855764607
1739209637.4141905;-38.13080360867914
1739209637.4141932;-31.141103565318915
1739209637.414196;-38.13080360867914
1739209637.4141989;-38.13080360867914
1739209637.4142015;-45.120503652039325
1739209637.4142044;-38.13080360867914
1739209637.414207;-38.13080360867914
1739209637.4142098;-45.120503652039325
1739209637.4142125;-45.120503652039325
1739209637.4142153;-45.120503652039325
1739209637.414218;-38.13080360867914
1739209637.4142208;-38.13080360867914
1739209637.4142234;-45.120503652039325
1739209637.4142263;-45.120503652039325
1739209637.414229;-38.13080360867914
1739209637.4142318;-45.120503652039325
1739209637.4142346;-45.120503652039325
1739209637.4142373;-45.120503652039325
1739209637.4142401;-35.57807855764607
1739209637.4142427;-38.13080360867914
1739209637.4142456;-38.13080360867914
1739209637.4142482;-45.120503652039325
1739209637.414251;-45.120503652039325
1739209637.4142537;-45.120503652039325
1739209637.4142566;-45.120503652039325
1739209637.4142592;-38.13080360867914
1739209637.414262;-38.13080360867914
1739209637.4142647;-45.120503652039325
1739209637.4142675;-38.13080360867914
1739209637.4142704;-38.13080360867914
1739209637.414273;-38.13080360867914
1739209637.414276;-45.120503652039325
1739209637.4142785;-45.120503652039325
1739209637.4142814;-38.13080360867914
1739209637.414284;-38.13080360867914
1739209637.4142869;-45.120503652039325
1739209637.4142895;-38.13080360867914
1739209637.4142923;-38.13080360867914
1739209637.414295;-38.13080360867914
1739209637.4142978;-38.13080360867914
1739209637.4143004;-35.57807855764607
1739209637.4143033;-32.816014438256545
1739209637.4143062;-31.141103565318915
1739209637.4143088;-45.120503652039325
1739209637.4143116;-45.120503652039325
1739209637.4143143;-38.13080360867914
1739209637.4143171;-45.120503652039325
1739209637.4143198;-45.120503652039325
1739209637.4143226;-35.57807855764607
1739209637.4143252;-38.13080360867914
1739209637.414328;-45.120503652039325
1739209637.4143307;-38.13080360867914
1739209637.4143336;-45.120503652039325
1739209637.4143362;-45.120503652039325
1739209637.414339;-45.120503652039325
1739209637.4143417;-38.13080360867914
1739209637.4143445;-38.13080360867914
1739209637.4143474;-35.57807855764607
1739209637.41435;-28.58837851428586
1739209637.414353;-45.120503652039325
1739209637.4143555;-38.13080360867914
1739209637.4143584;-38.13080360867914
1739209637.414361;-38.13080360867914
1739209637.4143639;-45.120503652039325
1739209637.4143665;-45.120503652039325
1739209637.4143693;-45.120503652039325
1739209637.414372;-38.13080360867914
1739209637.4143748;-38.13080360867914
1739209637.4113085;-38.13080360867914
1739209637.411309;-45.120503652039325
1739209637.4113092;-38.13080360867914
1739209637.4113097;-45.120503652039325
1739209637.41131;-45.120503652039325
1739209637.4113104;-45.120503652039325
1739209637.411311;-32.816014438256545
1739209637.4113111;-38.13080360867914
1739209637.4113116;-38.13080360867914
1739209637.4113119;-33.981070128970906
1739209637.4113123;-32.816014438256545
1739209637.4113126;-38.13080360867914
1739209637.411313;-45.120503652039325
1739209637.4113133;-45.120503652039325
1739209637.4113138;-45.120503652039325
1739209637.411314;-45.120503652039325
1739209637.4113145;-45.120503652039325
1739209637.411315;-45.120503652039325
1739209637.4113152;-35.57807855764607
1739209637.4113157;-32.816014438256545
1739209637.411316;-45.120503652039325
1739209637.4113164;-45.120503652039325
1739209637.4113166;-45.120503652039325
1739209637.411317;-45.120503652039325
1739209637.4113173;-45.120503652039325
1739209637.4113178;-45.120503652039325
1739209637.411318;-35.57807855764607
1739209637.4113185;-38.13080360867914
1739209637.4113188;-38.13080360867914
1739209637.4113193;-33.981070128970906
1739209637.4113197;-38.13080360867914
1739209637.41132;-38.13080360867914
1739209637.4113204;-38.13080360867914
1739209637.4113207;-45.120503652039325
1739209637.4113212;-45.120503652039325
1739209637.4113214;-45.120503652039325
1739209637.4113219;-45.120503652039325
1739209637.411322;-45.120503652039325
1739209637.4113226;-38.13080360867914
1739209637.4113228;-38.13080360867914
1739209637.4113233;-38.13080360867914
1739209637.4113235;-38.13080360867914
1739209637.411324;-38.13080360867914
1739209637.4113245;-45.120503652039325
1739209637.4113247;-38.13080360867914
1739209637.4113252;-38.13080360867914
1739209637.4113255;-38.13080360867914
1739209637.411326;-38.13080360867914
1739209637.4113262;-38.13080360867914
1739209637.4113266;-33.981070128970906
1739209637.411327;-38.13080360867914
1739209637.4113274;-45.120503652039325
1739209637.4113276;-45.120503652039325
1739209637.411328;-45.120503652039325
1739209637.4113286;-45.120503652039325
1739209637.4113288;-45.120503652039325
1739209637.4113293;-32.816014438256545
1739209637.4113295;-38.13080360867914
1739209637.41133;-45.120503652039325
1739209637.4113302;-45.120503652039325
1739209637.4113307;-45.120503652039325
1739209637.411331;-45.120503652039325
1739209637.4113314;-45.120503652039325
1739209637.4113317;-45.120503652039325
1739209637.4113321;-45.120503652039325
1739209637.4113324;-38.13080360867914
1739209637.4113328;-45.120503652039325
1739209637.4113333;-45.120503652039325
1739209637.4113336;-45.120503652039325
1739209637.411334;-45.120503652039325
1739209637.4113343;-35.57807855764607
1739209637.4113348;-38.13080360867914
1739209637.411335;-45.120503652039325
1739209637.4113355;-38.13080360867914
1739209637.4113357;-45.120503652039325
1739209637.4113362;-38.13080360867914
1739209637.4113364;-35.57807855764607
1739209637.411337;-33.981070128970906
1739209637.4113374;-32.816014438256545
1739209637.4113376;-38.13080360867914
1739209637.411338;-45.120503652039325
1739209637.4113383;-38.13080360867914
1739209637.4113388;-35.57807855764607
1739209637.411339;-33.981070128970906
1739209637.4113395;-45.120503652039325
1739209637.4113398;-45.120503652039325
1739209637.4113402;-38.13080360867914
1739209637.4113405;-38.13080360867914
1739209637.411341;-45.120503652039325
1739209637.4113412;-33.981070128970906
1739209637.4113417;-31.141103565318893
1739209637.4113421;-38.13080360867914
1739209637.4113424;-38.13080360867914
1739209637.4113429;-33.981070128970906
1739209637.411343;-38.13080360867914
1739209637.4113436;-38.13080360867914
1739209637.4113438;-45.120503652039325
1739209637.4113443;-33.981070128970906
1739209637.4113445;-38.13080360867914
1739209637.411345;-33.981070128970906
1739209637.4113452;-45.120503652039325
1739209637.4113457;-45.120503652039325
1739209637.4113462;-32.816014438256545
1739209637.4113464;-38.13080360867914
1739209637.411347;-45.120503652039325
1739209637.4113472;-33.981070128970906
1739209637.4113476;-38.13080360867914
1739209637.4113479;-38.13080360867914
1739209637.4113483;-45.120503652039325
1739209637.4113486;-38.13080360867914
1739209637.411349;-35.57807855764607
1739209637.4113493;-38.13080360867914
1739209637.4113498;-45.120503652039325
1739209637.41135;-45.120503652039325
1739209637.4113505;-38.13080360867914
1739209637.411351;-38.13080360867914
1739209637.4113512;-45.120503652039325
