CAN Message; 0x150:0000bfe99e1ac25d
1739209844.8378189;-38.13080360867914
1739209844.8378367;-45.120503652039325
1739209844.8378544;-35.57807855764607
1739209844.837872;-38.13080360867914
1739209844.83789;-45.120503652039325
1739209844.8379076;-45.120503652039325
1739209844.8379254;-38.13080360867914
1739209844.837943;-38.13080360867914
1739209844.8379607;-45.120503652039325
1739209844.8379786;-38.13080360867914
1739209844.8379962;-45.120503652039325
1739209844.838014;-38.13080360867914
1739209844.8380318;-38.13080360867914
1739209844.8380494;-38.13080360867914
1739209844.838067;-35.57807855764607
1739209844.838085;-35.57807855764607
1739209844.8381026;-45.120503652039325
1739209844.8381202;-45.120503652039325
1739209844.838138;-45.120503652039325
1739209844.8381557;-45.120503652039325
1739209844.8381734;-38.13080360867914
1739209844.8381913;-38.13080360867914
1739209844.838209;-35.57807855764607
1739209844.8382266;-28.992665084841942
1739209844.8382444;-30.49652367304973
1739209844.838262;-38.13080360867914
1739209844.8382797;-38.13080360867914
1739209844.8382976;-38.13080360867914
1739209844.8383152;-45.120503652039325
1739209844.838333;-45.120503652039325
1739209844.8383508;-45.120503652039325
1739209844.8383684;-38.13080360867914
1739209844.8383863;-35.57807855764607
1739209844.838404;-35.57807855764607
1739209844.8384216;-45.120503652039325
1739209844.8384395;-38.13080360867914
1739209844.838457;-33.981070128970906
1739209844.8384748;-38.13080360867914
1739209844.8384926;-45.120503652039325
1739209844.8385103;-38.13080360867914
1739209844.838528;-35.57807855764607
1739209844.8385458;-38.13080360867914
1739209844.8385634;-45.120503652039325
1739209844.838581;-38.13080360867914
1739209844.838599;-31.141103565318893
1739209844.8386166;-45.120503652039325
1739209844.8386343;-45.120503652039325
1739209844.8386521;-33.981070128970906
1739209844.8386698;-38.13080360867914
1739209844.8386874;-45.120503652039325
1739209844.8387053;-38.13080360867914
1739209844.838723;-45.120503652039325
1739209844.8387406;-45.120503652039325
1739209844.8387585;-38.13080360867914
1739209844.838776;-38.13080360867914
1739209844.8387938;-45.120503652039325
1739209844.8388116;-45.120503652039325
1739209844.8388293;-45.120503652039325
1739209844.8388472;-38.13080360867914
1739209844.8388648;-35.57807855764607
1739209844.8388824;-38.13080360867914
1739209844.8389003;-45.120503652039325
1739209844.838918;-35.57807855764607
1739209844.8389356;-45.120503652039325
1739209844.8389535;-32.816014438256545
1739209844.8389711;-38.13080360867914
1739209844.8389888;-38.13080360867914
1739209844.8390067;-38.13080360867914
1739209844.8390243;-35.57807855764607
1739209844.839042;-38.13080360867914
1739209844.8390598;-45.120503652039325
1739209844.8390775;-38.13080360867914
1739209844.839095;-45.120503652039325
1739209844.839113;-45.120503652039325
1739209844.8391306;-38.13080360867914
1739209844.8391483;-38.13080360867914
1739209844.8391662;-45.120503652039325
1739209844.8391838;-38.13080360867914
1739209844.8392015;-35.57807855764607
1739209844.8392193;-38.13080360867914
1739209844.839237;-38.13080360867914
1739209844.8392546;-35.57807855764607
1739209844.8392725;-38.13080360867914
1739209844.8392901;-38.13080360867914
1739209844.839308;-35.57807855764607
1739209844.8393257;-45.120503652039325
1739209844.8393433;-38.13080360867914
1739209844.8393612;-38.13080360867914
1739209844.8393788;-38.13080360867914
1739209844.8393965;-32.816014438256545
1739209844.8394144;-45.120503652039325
1739209844.839432;-38.13080360867914
1739209844.8394496;-45.120503652039325
1739209844.8394675;-38.13080360867914
1739209844.8394852;-35.57807855764607
1739209844.8395028;-38.13080360867914
1739209844.8395207;-45.120503652039325
1739209844.8395383;-45.120503652039325
1739209844.839556;-38.13080360867914
1739209844.8395739;-45.120503652039325
1739209844.8395915;-35.57807855764607
1739209844.8396091;-45.120503652039325
1739209844.839627;-45.120503652039325
1739209844.8396447;-45.120503652039325
1739209844.8396623;-31.141103565318915
1739209844.8396802;-33.981070128970906
1739209844.8396978;-45.120503652039325
1739209844.8397155;-45.120503652039325
1739209844.8397334;-38.13080360867914
1739209844.839751;-38.13080360867914
1739209844.8397686;-45.120503652039325
1739209844.8397865;-35.57807855764607
1739209844.8398042;-35.57807855764607
1739209844.839822;-45.120503652039325
1739209844.8398397;-38.13080360867914
1739209844.8398573;-45.120503652039325
1739209844.8398752;-38.13080360867914
1739209844.8398929;-45.120503652039325
1739209844.8399105;-38.13080360867914
1739209844.8399284;-38.13080360867914
1739209844.839946;-30.49652367304973
1739209844.8399637;-33.981070128970906
1739209844.8399816;-38.13080360867914
1739209844.8399992;-38.13080360867914
1739209844.8400168;-35.57807855764607
1739209844.8400347;-35.57807855764607
1739209844.8400524;-38.13080360867914
1739209844.84007;-45.120503652039325
1739209844.840088;-32.816014438256545
1739209844.8401055;-33.981070128970906
1739209844.8401232;-45.120503652039325
1739209844.840141;-38.13080360867914
1739209844.8401587;-38.13080360867914
1739209844.8401763;-38.13080360867914
1739209844.8401942;-45.120503652039325
1739209844.8402119;-38.13080360867914
1739209844.8402295;-45.120503652039325
1739209844.8402474;-32.81601443825658
1739209844.840265;-38.13080360867914
1739209844.840283;-35.57807855764607
1739209844.8403006;-45.120503652039325
1739209844.8403182;-45.120503652039325
1739209844.840336;-38.13080360867914
1739209844.8403537;-38.13080360867914
1739209844.8403714;-38.13080360867914
1739209844.8403893;-33.981070128970906
1739209844.840407;-38.13080360867914
1739209844.8404245;-38.13080360867914
1739209844.8404424;-45.120503652039325
1739209844.84046;-38.13080360867914
1739209844.8404777;-35.57807855764607
1739209844.8404956;-38.13080360867914
1739209844.8405132;-38.13080360867914
1739209844.8405309;-38.13080360867914
1739209844.8405488;-35.57807855764607
1739209844.8405664;-45.120503652039325
1739209844.840584;-45.120503652039325
1739209844.840602;-35.57807855764607
1739209844.8406196;-38.13080360867914
1739209844.8406372;-45.120503652039325
1739209844.840655;-45.120503652039325
1739209844.8406727;-45.120503652039325
1739209844.8406904;-45.120503652039325
1739209844.8407083;-38.13080360867914
1739209844.840726;-35.57807855764607
1739209844.8407438;-38.13080360867914
1739209844.8407614;-45.120503652039325
1739209844.840779;-38.13080360867914
1739209844.840797;-38.13080360867914
1739209844.8408146;-45.120503652039325
1739209844.8408322;-38.13080360867914
1739209844.84085;-38.13080360867914
1739209844.8408678;-35.57807855764607
1739209844.8408854;-45.120503652039325
1739209844.8409033;-45.120503652039325
1739209844.840921;-38.13080360867914
1739209844.8514876;-22.002965041481744
1739209844.8514898;-45.120503652039325
1739209844.8514922;-35.57807855764607
1739209844.8514943;-38.13080360867914
1739209844.8514967;-29.438486411369333
1739209844.8514988;-45.120503652039325
1739209844.8515012;-45.120503652039325
1739209844.8515034;-32.816014438256545
1739209844.8515058;-38.13080360867914
1739209844.851508;-21.300333226290604
1739209844.8515103;-8.537527148957391
1739209844.8515124;-33.981070128970906
1739209844.8515148;-28.992665084841967
1739209844.851517;-31.141103565318915
1739209844.8515193;-20.888044912671223
1739209844.8515215;-22.44878636800916
1739209844.8515239;-26.991370085610722
1739209844.851526;-30.49652367304973
1739209844.8515284;-28.992665084841967
1739209844.8515308;-12.42303992073162
1739209844.851533;-12.906361273615905
1739209844.8515353;-28.588378514285886
1739209844.8515375;-28.58837851428586
1739209844.8515399;-38.13080360867914
1739209844.851542;-22.002965041481744
1739209844.8515444;-45.120503652039325
1739209844.8515465;-38.13080360867914
1739209844.851549;-45.120503652039325
1739209844.851551;-32.816014438256545
1739209844.8515534;-38.13080360867914
1739209844.8515556;-45.120503652039325
1739209844.851558;-32.816014438256545
1739209844.85156;-32.81601443825658
1739209844.8515625;-22.002965041481755
1739209844.8515646;-8.06443201799324
1739209844.851567;-33.981070128970906
1739209844.8515694;-32.816014438256545
1739209844.8515716;-32.816014438256545
1739209844.851574;-45.120503652039325
1739209844.851576;-45.120503652039325
1739209844.8515785;-32.816014438256545
1739209844.8515806;-38.13080360867914
1739209844.851583;-45.120503652039325
1739209844.8515851;-45.120503652039325
1739209844.8515875;-38.13080360867914
1739209844.8515897;-31.141103565318915
1739209844.851592;-45.120503652039325
1739209844.8515942;-45.120503652039325
1739209844.8515966;-28.992665084841942
1739209844.8515987;-27.267205301931607
1739209844.8516011;-38.13080360867914
1739209844.8516033;-33.981070128970906
1739209844.8516057;-31.141103565318915
1739209844.8516078;-21.021172418726344
1739209844.8516102;-45.120503652039325
1739209844.8516126;-33.981070128970906
1739209844.8516147;-38.13080360867914
1739209844.851617;-20.888044912671212
1739209844.8516192;-8.310806467380319
1739209844.8516216;-27.267205301931607
1739209844.8516238;-38.13080360867914
1739209844.8516262;-31.141103565318915
1739209844.8516283;-38.13080360867914
1739209844.8516307;-45.120503652039325
1739209844.8516328;-38.13080360867914
1739209844.8516352;-33.981070128970906
1739209844.8516374;-45.120503652039325
1739209844.8516397;-20.001670042250552
1739209844.851642;-25.62660358559016
1739209844.8516443;-31.14110356531892
1739209844.8516464;-35.57807855764607
1739209844.8516488;-28.992665084841967
1739209844.851651;-9.249008669495854
1739209844.8516533;-15.440346512102872
1739209844.8516557;-28.992665084841967
1739209844.8516579;-27.267205301931607
1739209844.8516603;-31.14110356531892
1739209844.8516624;-18.63690354222998
1739209844.8516648;-38.13080360867914
1739209844.851667;-45.120503652039325
1739209844.8516693;-38.13080360867914
1739209844.8516715;-32.816014438256545
1739209844.8516738;-38.13080360867914
1739209844.851676;-45.120503652039325
1739209844.8516784;-38.13080360867914
1739209844.8516805;-31.141103565318915
1739209844.851683;-35.57807855764607
1739209844.851685;-38.13080360867914
1739209844.8516874;-38.13080360867914
1739209844.8516896;-31.141103565318915
1739209844.851692;-38.13080360867914
1739209844.8516943;-38.13080360867914
1739209844.8516965;-30.49652367304973
1739209844.8516989;-35.57807855764607
1739209844.851701;-45.120503652039325
1739209844.8517034;-38.13080360867914
1739209844.8517056;-25.077289914212862
1739209844.851708;-32.816014438256545
1739209844.85171;-32.816014438256545
1739209844.8517125;-45.120503652039325
1739209844.8517146;-35.57807855764607
1739209844.851717;-14.686880871827999
1739209844.8517191;-31.14110356531892
1739209844.8517215;-31.141103565318915
1739209844.8517237;-38.13080360867914
1739209844.851726;-26.035653463252796
1739209844.8517282;-19.642756598161068
1739209844.8517306;-45.120503652039325
1739209844.8517327;-38.13080360867914
1739209844.851735;-35.57807855764607
1739209844.8517375;-38.13080360867914
1739209844.8517396;-45.120503652039325
1739209844.851742;-45.120503652039325
1739209844.8517442;-45.120503652039325
1739209844.8517466;-33.981070128970906
1739209844.8517487;-24.589719217205094
1739209844.851751;-25.826314394896357
1739209844.8517532;-27.267205301931607
1739209844.8517556;-38.13080360867914
1739209844.8517578;-45.120503652039325
1739209844.8517601;-21.021172418726344
1739209844.8517623;-33.981070128970906
1739209844.8517647;-45.120503652039325
1739209844.8517668;-38.13080360867914
1739209844.8517692;-38.13080360867914
1739209844.8517714;-11.05680529734661
1739209844.8517737;-31.14110356531892
1739209844.8517761;-31.141103565318915
1739209844.8517783;-33.981070128970956
1739209844.8517807;-22.002965041481755
1739209844.8517828;-17.788531000973595
1739209844.8517852;-33.981070128970956
1739209844.8517873;-38.13080360867914
1739209844.8517897;-45.120503652039325
1739209844.8517919;-45.120503652039325
1739209844.8517942;-38.13080360867914
1739209844.8517964;-45.120503652039325
1739209844.8517988;-31.141103565318915
1739209844.851801;-30.49652367304973
1739209844.8518033;-45.120503652039325
1739209844.8518054;-32.816014438256545
1739209844.8518078;-38.13080360867914
1739209844.85181;-38.13080360867914
1739209844.8518124;-45.120503652039325
1739209844.8518145;-45.120503652039325
1739209844.851817;-38.13080360867914
1739209844.8518193;-33.981070128970906
1739209844.8518214;-38.13080360867914
1739209844.8518238;-32.816014438256545
1739209844.851826;-8.41340769980132
1739209844.8518283;-21.228842808393974
1739209844.8518305;-28.992665084841942
1739209844.8518329;-33.981070128970906
1739209844.851835;-45.120503652039325
1739209844.8518374;-45.120503652039325
1739209844.8518395;-38.13080360867914
1739209844.851842;-45.120503652039325
1739209844.851844;-45.120503652039325
1739209844.8518465;-31.141103565318915
1739209844.8518486;-27.267205301931607
1739209844.851851;-45.120503652039325
1739209844.8518531;-38.13080360867914
1739209844.8518555;-27.267205301931607
1739209844.8518577;-15.872543694060175
1739209844.85186;-16.28388930050312
1739209844.8518624;-25.826314394896357
1739209844.8518646;-38.13080360867914
1739209844.851867;-38.13080360867914
1739209844.851869;-45.120503652039325
1739209844.8518715;-38.13080360867914
1739209844.8518736;-26.991370085610736
1739209844.851876;-33.981070128970906
1739209844.8518782;-45.120503652039325
1739209844.8518806;-38.13080360867914
1739209844.8518827;-23.50682362968953
1739209844.851885;-35.57807855764607
1739209844.8518872;-38.13080360867914
1739209844.8518896;-35.57807855764607
1739209844.8518918;-20.277505258571438
1739209844.8518941;-45.120503652039325
1739209844.8518963;-30.49652367304973
1739209844.8518987;-45.120503652039325
1739209844.851901;-28.992665084841942
1739209844.8519032;-25.826314394896357
1739209844.8519056;-38.13080360867914
1739209844.8519077;-38.13080360867914
1739209844.85191;-38.13080360867914
1739209844.8519123;-38.13080360867914
1739209844.8519146;-45.120503652039325
1739209844.8519168;-45.120503652039325
1739209844.8519192;-33.981070128970956
1739209844.8519213;-45.120503652039325
1739209844.8519237;-35.57807855764607
1739209844.8519258;-38.13080360867914
1739209844.8519282;-35.57807855764607
1739209844.8519304;-38.13080360867914
1739209844.8519328;-45.120503652039325
1739209844.851935;-45.120503652039325
1739209844.8519373;-30.49652367304973
1739209844.8519394;-35.57807855764607
1739209844.8519418;-45.120503652039325
1739209844.8519442;-38.13080360867914
1739209844.8519464;-38.13080360867914
1739209844.8519487;-45.120503652039325
1739209844.851951;-38.13080360867914
1739209844.8519533;-38.13080360867914
1739209844.8519554;-32.816014438256545
1739209844.8519578;-35.57807855764607
1739209844.85196;-38.13080360867914
1739209844.8519623;-38.13080360867914
1739209844.8519645;-32.816014438256545
1739209844.8519669;-38.13080360867914
1739209844.851969;-45.120503652039325
1739209844.8409386;-38.13080360867914
1739209844.8409564;-31.141103565318915
1739209844.840974;-38.13080360867914
1739209844.8409917;-45.120503652039325
1739209844.8410096;-45.120503652039325
1739209844.8410273;-33.981070128970906
1739209844.841045;-38.13080360867914
1739209844.8410628;-45.120503652039325
1739209844.8410804;-38.13080360867914
1739209844.841098;-38.13080360867914
1739209844.841116;-45.120503652039325
1739209844.8411336;-45.120503652039325
1739209844.8411512;-45.120503652039325
1739209844.841169;-38.13080360867914
1739209844.8411868;-45.120503652039325
1739209844.8412044;-45.120503652039325
1739209844.8412223;-35.57807855764607
1739209844.84124;-38.13080360867914
1739209844.8412578;-45.120503652039325
1739209844.8412755;-33.981070128970906
1739209844.841293;-38.13080360867914
1739209844.841311;-45.120503652039325
1739209844.8413286;-38.13080360867914
1739209844.8413463;-33.981070128970906
1739209844.8413641;-38.13080360867914
1739209844.8413818;-31.141103565318915
1739209844.8413994;-33.981070128970906
1739209844.8414173;-45.120503652039325
1739209844.841435;-38.13080360867914
1739209844.8414526;-35.57807855764607
1739209844.8414705;-45.120503652039325
1739209844.8414881;-45.120503652039325
1739209844.8415058;-45.120503652039325
1739209844.8415236;-33.981070128970906
1739209844.8415413;-45.120503652039325
1739209844.841559;-38.13080360867914
1739209844.8415768;-45.120503652039325
1739209844.8415945;-45.120503652039325
1739209844.841612;-35.57807855764607
1739209844.84163;-38.13080360867914
1739209844.8416476;-38.13080360867914
1739209844.8416653;-45.120503652039325
1739209844.8416831;-33.981070128970956
1739209844.8417008;-38.13080360867914
1739209844.8417187;-45.120503652039325
1739209844.8417363;-45.120503652039325
1739209844.841754;-33.981070128970906
1739209844.8417718;-38.13080360867914
1739209844.8417895;-45.120503652039325
1739209844.8418071;-31.141103565318915
1739209844.841825;-26.487275050834715
1739209844.8418427;-45.120503652039325
1739209844.8418603;-45.120503652039325
1739209844.8418782;-45.120503652039325
1739209844.8418958;-38.13080360867914
1739209844.8419135;-38.13080360867914
1739209844.8419313;-45.120503652039325
1739209844.841949;-45.120503652039325
1739209844.8419666;-45.120503652039325
1739209844.8419845;-45.120503652039325
1739209844.8420022;-45.120503652039325
1739209844.8420198;-38.13080360867914
1739209844.8420377;-32.816014438256545
1739209844.8420553;-38.13080360867914
1739209844.842073;-38.13080360867914
1739209844.8420908;-45.120503652039325
1739209844.8421085;-38.13080360867914
1739209844.8421261;-38.13080360867914
1739209844.842144;-45.120503652039325
1739209844.8421617;-45.120503652039325
1739209844.8421795;-33.981070128970906
1739209844.8421972;-32.816014438256545
1739209844.8422148;-38.13080360867914
1739209844.8422327;-35.57807855764607
1739209844.8422503;-38.13080360867914
1739209844.842268;-38.13080360867914
1739209844.8422859;-31.141103565318893
1739209844.8423035;-38.13080360867914
1739209844.8423212;-38.13080360867914
1739209844.842339;-38.13080360867914
1739209844.8423567;-45.120503652039325
1739209844.8423743;-38.13080360867914
1739209844.8423922;-45.120503652039325
1739209844.8424098;-38.13080360867914
1739209844.8424275;-38.13080360867914
1739209844.8424454;-38.13080360867914
1739209844.842463;-38.13080360867914
1739209844.8424807;-38.13080360867914
1739209844.8424985;-35.57807855764607
1739209844.8425162;-45.120503652039325
1739209844.8425338;-38.13080360867914
1739209844.8425517;-38.13080360867914
1739209844.8425694;-45.120503652039325
1739209844.842587;-38.13080360867914
1739209844.8426049;-45.120503652039325
1739209844.8426225;-38.13080360867914
1739209844.8426402;-45.120503652039325
1739209844.842658;-38.13080360867914
1739209844.8426757;-45.120503652039325
1739209844.8426936;-38.13080360867914
1739209844.8427112;-38.13080360867914
1739209844.8427289;-35.57807855764607
1739209844.8427467;-45.120503652039325
1739209844.8427644;-45.120503652039325
1739209844.842782;-35.57807855764607
1739209844.8428;-38.13080360867914
1739209844.8428175;-45.120503652039325
1739209844.8428352;-38.13080360867914
1739209844.842853;-35.57807855764607
1739209844.8428707;-38.13080360867914
1739209844.8428884;-45.120503652039325
1739209844.8429062;-38.13080360867914
1739209844.8429239;-38.13080360867914
1739209844.8429415;-38.13080360867914
1739209844.8429594;-28.992665084841942
1739209844.842977;-31.141103565318915
1739209844.8429947;-38.13080360867914
1739209844.8430126;-38.13080360867914
1739209844.8430302;-38.13080360867914
1739209844.8430479;-38.13080360867914
1739209844.8430657;-38.13080360867914
1739209844.8430834;-35.57807855764607
1739209844.843101;-35.57807855764607
1739209844.843119;-38.13080360867914
1739209844.8431365;-45.120503652039325
1739209844.8431544;-45.120503652039325
1739209844.843172;-38.13080360867914
1739209844.8431897;-45.120503652039325
1739209844.8432076;-45.120503652039325
1739209844.8432252;-38.13080360867914
1739209844.843243;-32.816014438256545
1739209844.8432608;-38.13080360867914
1739209844.8432784;-38.13080360867914
1739209844.843296;-38.13080360867914
1739209844.843314;-45.120503652039325
1739209844.8433316;-45.120503652039325
1739209844.8433492;-45.120503652039325
1739209844.843367;-33.981070128970906
1739209844.8433847;-33.981070128970906
1739209844.8434024;-28.992665084841942
1739209844.8434203;-45.120503652039325
1739209844.843438;-38.13080360867914
1739209844.8434556;-38.13080360867914
1739209844.8434734;-35.57807855764607
1739209844.843491;-38.13080360867914
1739209844.8435087;-38.13080360867914
1739209844.8435266;-38.13080360867914
1739209844.8435442;-30.49652367304973
1739209844.843562;-35.57807855764607
1739209844.8435798;-38.13080360867914
1739209844.8435974;-38.13080360867914
1739209844.8436153;-45.120503652039325
1739209844.843633;-38.13080360867914
1739209844.8436506;-38.13080360867914
1739209844.8436685;-38.13080360867914
1739209844.843686;-31.141103565318915
1739209844.8437037;-45.120503652039325
1739209844.8437216;-33.981070128970906
1739209844.8437393;-45.120503652039325
1739209844.843757;-38.13080360867914
1739209844.8437748;-35.57807855764607
1739209844.8437924;-38.13080360867914
1739209844.84381;-45.120503652039325
1739209844.843828;-38.13080360867914
1739209844.8438456;-22.448786368009163
1739209844.8438632;-45.120503652039325
1739209844.8438811;-38.13080360867914
1739209844.8438988;-38.13080360867914
1739209844.8439164;-32.816014438256545
1739209844.8439343;-38.13080360867914
1739209844.843952;-45.120503652039325
1739209844.8439696;-28.992665084841942
1739209844.8439875;-35.57807855764607
1739209844.844005;-38.13080360867914
1739209844.8440228;-45.120503652039325
1739209844.8440406;-45.120503652039325
1739209844.8440583;-45.120503652039325
1739209844.844076;-45.120503652039325
1739209844.8440938;-45.120503652039325
1739209844.8441114;-38.13080360867914
1739209844.8441293;-45.120503652039325
1739209844.844147;-45.120503652039325
1739209844.8441646;-45.120503652039325
1739209844.8441825;-28.992665084841942
1739209844.8442001;-38.13080360867914
1739209844.8442178;-33.981070128970906
1739209844.8442357;-45.120503652039325
1739209844.8442533;-28.21854285175415
1739209844.844271;-19.89606131697609
1739209844.8442888;-45.120503652039325
1739209844.8443065;-33.981070128970906
1739209844.844324;-38.13080360867914
1739209844.844342;-28.992665084841942
1739209844.8443596;-10.94246642564048
1739209844.8443773;-38.13080360867914
1739209844.8443952;-38.13080360867914
1739209844.8444128;-45.120503652039325
1739209844.8444304;-45.120503652039325
1739209844.8444483;-45.120503652039325
1739209844.844466;-35.57807855764607
1739209844.8444836;-45.120503652039325
1739209844.8445015;-45.120503652039325
1739209844.8445191;-45.120503652039325
1739209844.8445368;-38.13080360867914
1739209844.8445547;-38.13080360867914
1739209844.8445723;-38.13080360867914
1739209844.8445902;-45.120503652039325
1739209844.8446078;-45.120503652039325
1739209844.8446255;-38.13080360867914
1739209844.8446434;-38.13080360867914
1739209844.844661;-45.120503652039325
1739209844.8446786;-31.141103565318915
1739209844.8446965;-33.981070128970906
1739209844.8447142;-45.120503652039325
1739209844.8447318;-32.816014438256545
1739209844.8447497;-38.13080360867914
1739209844.8447673;-45.120503652039325
1739209844.844785;-31.141103565318915
1739209844.8448029;-45.120503652039325
1739209844.8448205;-27.267205301931607
1739209844.8448381;-26.991370085610722
1739209844.844856;-45.120503652039325
1739209844.8448737;-26.035653463252796
1739209844.8448913;-38.13080360867914
1739209844.8449092;-33.981070128970956
1739209844.8449268;-33.981070128970906
1739209844.8449445;-38.13080360867914
1739209844.8449624;-30.49652367304973
1739209844.84498;-31.141103565318915
1739209844.8449976;-45.120503652039325
1739209844.8450155;-35.57807855764607
1739209844.8450332;-20.954098578656485
1739209844.845051;-38.13080360867914
1739209844.8450687;-33.981070128970906
1739209844.8450863;-33.981070128970906
1739209844.8451042;-45.120503652039325
1739209844.8451219;-45.120503652039325
1739209844.8451395;-45.120503652039325
1739209844.8451574;-33.981070128970906
1739209844.845175;-33.981070128970906
1739209844.8451927;-27.267205301931607
1739209844.8452106;-8.343521837294187
1739209844.8452282;-31.141103565318943
1739209844.8452458;-38.13080360867914
1739209844.8452637;-33.981070128970906
1739209844.8452814;-38.13080360867914
1739209844.845299;-35.57807855764607
1739209844.845317;-35.57807855764607
1739209844.8453345;-35.57807855764607
1739209844.8453522;-38.13080360867914
1739209844.84537;-45.120503652039325
1739209844.8453877;-38.13080360867914
1739209844.8454053;-22.740042620751332
1739209844.8454232;-32.816014438256545
1739209844.8454409;-45.120503652039325
1739209844.8454585;-38.13080360867914
1739209844.8454764;-38.13080360867914
1739209844.845494;-31.141103565318915
1739209844.8455117;-38.13080360867914
1739209844.8455296;-38.13080360867914
1739209844.8455472;-24.292649948874775
1739209844.845565;-35.57807855764607
1739209844.8455827;-45.120503652039325
1739209844.8456004;-45.120503652039325
1739209844.8456182;-33.981070128970906
1739209844.845636;-33.981070128970906
1739209844.8456535;-35.57807855764607
1739209844.8456714;-45.120503652039325
1739209844.845689;-38.13080360867914
1739209844.8457067;-25.62660358559016
1739209844.8457246;-15.750342577391155
1739209844.8457422;-31.141103565318915
1739209844.8457599;-29.438486411369333
1739209844.8457778;-45.120503652039325
1739209844.8457954;-45.120503652039325
1739209844.845813;-38.13080360867914
1739209844.845831;-45.120503652039325
1739209844.8458486;-38.13080360867914
1739209844.8458662;-45.120503652039325
1739209844.845884;-45.120503652039325
1739209844.8459017;-25.252786309376837
1739209844.8459194;-30.49652367304973
1739209844.8459373;-45.120503652039325
1739209844.845955;-38.13080360867914
1739209844.8459725;-45.120503652039325
1739209844.8459904;-33.981070128970906
1739209844.846008;-32.816014438256545
1739209844.846026;-45.120503652039325
1739209844.8460436;-25.826314394896357
1739209844.8460612;-20.822980852015213
1739209844.846079;-33.981070128970906
1739209844.8460968;-35.57807855764607
1739209844.8461144;-28.992665084841942
1739209844.8461323;-20.888044912671212
1739209844.84615;-11.65501806655455
1739209844.8461676;-28.58837851428586
1739209844.8461854;-38.13080360867914
1739209844.846203;-31.141103565318943
1739209844.8462207;-18.087589870852675
1739209844.8462386;-22.264930561961556
1739209844.8462563;-30.49652367304976
1739209844.846274;-38.13080360867914
1739209844.8462918;-25.826314394896357
1739209844.8463094;-10.915995060978613
1739209844.846327;-13.977730686423431
1739209844.846345;-24.589719217205094
1739209844.8463626;-32.81601443825658
1739209844.8463802;-33.981070128970906
1739209844.846398;-17.85323156177357
1739209844.8464158;-28.992665084841942
1739209844.8464334;-45.120503652039325
1739209844.8464513;-38.13080360867914
1739209844.846469;-31.141103565318915
1739209844.8464868;-12.441749458850316
1739209844.8465044;-29.438486411369354
1739209844.846522;-33.981070128970906
1739209844.84654;-31.141103565318915
1739209844.8465576;-25.62660358559016
1739209844.8465753;-45.120503652039325
1739209844.8465931;-45.120503652039325
1739209844.8466108;-45.120503652039325
1739209844.8466284;-35.57807855764607
1739209844.8466463;-35.57807855764607
1739209844.846664;-33.981070128970906
1739209844.8466816;-38.13080360867914
1739209844.8466995;-27.877744956031414
1739209844.8467171;-35.57807855764607
1739209844.8467348;-38.13080360867914
1739209844.8467526;-32.816014438256545
1739209844.8467703;-28.58837851428586
1739209844.846788;-45.120503652039325
1739209844.8468058;-45.120503652039325
1739209844.8468235;-38.13080360867914
1739209844.846841;-35.57807855764607
1739209844.846859;-38.13080360867914
1739209844.8468766;-38.13080360867914
1739209844.8468943;-27.267205301931607
1739209844.8469121;-20.001670042250545
1739209844.8469298;-38.13080360867914
1739209844.8469477;-35.57807855764607
1739209844.8469653;-27.8777449560314
1739209844.846983;-20.51152522447382
1739209844.8470008;-9.928789013822701
1739209844.8470185;-28.992665084841942
1739209844.8470361;-45.120503652039325
1739209844.847054;-31.14110356531892
1739209844.8470716;-38.13080360867914
1739209844.8470893;-45.120503652039325
1739209844.8471072;-38.13080360867914
1739209844.8471248;-30.49652367304973
1739209844.8471425;-38.13080360867914
1739209844.8471603;-24.292649948874775
1739209844.847178;-38.13080360867914
1739209844.8471956;-31.141103565318915
1739209844.8472135;-38.13080360867914
1739209844.8472311;-33.981070128970906
1739209844.8472488;-13.594562872764595
1739209844.8472667;-24.589719217205094
1739209844.8472843;-32.816014438256545
1739209844.847302;-45.120503652039325
1739209844.8473198;-35.57807855764607
1739209844.8473375;-33.981070128970906
1739209844.8473551;-45.120503652039325
1739209844.847373;-45.120503652039325
1739209844.8473907;-32.816014438256545
1739209844.8474083;-31.14110356531892
1739209844.8474262;-45.120503652039325
1739209844.8474438;-45.120503652039325
1739209844.8474617;-45.120503652039325
1739209844.8474793;-33.981070128970906
1739209844.847497;-33.981070128970906
1739209844.8475149;-38.13080360867914
1739209844.8475325;-38.13080360867914
1739209844.8475502;-27.877744956031417
1739209844.847568;-35.57807855764607
1739209844.8475857;-33.981070128970906
1739209844.8476033;-45.120503652039325
1739209844.8476212;-32.816014438256545
1739209844.8476388;-30.49652367304973
1739209844.8476565;-45.120503652039325
1739209844.8476744;-23.50682362968953
1739209844.847692;-33.981070128970906
1739209844.8477097;-45.120503652039325
1739209844.8477275;-38.13080360867914
1739209844.8477452;-32.816014438256545
1739209844.8477628;-24.151403521958727
1739209844.8477807;-38.13080360867914
1739209844.8477983;-33.981070128970906
1739209844.847816;-38.13080360867914
1739209844.8478339;-35.57807855764607
1739209844.8478515;-38.13080360867914
1739209844.8478692;-45.120503652039325
1739209844.847887;-38.13080360867914
1739209844.8479047;-45.120503652039325
1739209844.8479226;-35.57807855764607
1739209844.8479402;-45.120503652039325
1739209844.8479578;-38.13080360867914
