CAN Message; 0x1b8:020090acba12d4c2
1739209814.233545;-45.120503652039325
1739209814.23355;-45.120503652039325
1739209814.2335553;-38.13080360867914
1739209814.2335603;-33.981070128970906
1739209814.2335653;-45.120503652039325
1739209814.2335703;-45.120503652039325
1739209814.2335753;-38.13080360867914
1739209814.2335804;-32.816014438256545
1739209814.2335854;-38.13080360867914
1739209814.2335906;-38.13080360867914
1739209814.2335956;-32.816014438256545
1739209814.2336006;-45.120503652039325
1739209814.2336056;-45.120503652039325
1739209814.2336106;-45.120503652039325
1739209814.2336156;-45.120503652039325
1739209814.2336206;-45.120503652039325
1739209814.233626;-38.13080360867914
1739209814.233631;-35.57807855764607
1739209814.233636;-45.120503652039325
1739209814.233641;-38.13080360867914
1739209814.233646;-38.13080360867914
1739209814.233651;-38.13080360867914
1739209814.233656;-35.57807855764607
1739209814.2336612;-38.13080360867914
1739209814.2336662;-45.120503652039325
1739209814.2336712;-45.120503652039325
1739209814.2336762;-45.120503652039325
1739209814.2336812;-45.120503652039325
1739209814.2336862;-45.120503652039325
1739209814.2336912;-38.13080360867914
1739209814.2336965;-38.13080360867914
1739209814.2337015;-38.13080360867914
1739209814.2337065;-45.120503652039325
1739209814.2337115;-45.120503652039325
1739209814.2337165;-45.120503652039325
1739209814.2337215;-45.120503652039325
1739209814.2337265;-45.120503652039325
1739209814.2337317;-38.13080360867914
1739209814.2337368;-32.816014438256545
1739209814.2337418;-45.120503652039325
1739209814.2337468;-45.120503652039325
1739209814.2337518;-38.13080360867914
1739209814.2337568;-35.57807855764607
1739209814.2337618;-38.13080360867914
1739209814.233767;-45.120503652039325
1739209814.233772;-38.13080360867914
1739209814.233777;-38.13080360867914
1739209814.233782;-38.13080360867914
1739209814.233787;-45.120503652039325
1739209814.233792;-38.13080360867914
1739209814.233797;-35.57807855764607
1739209814.2338023;-30.49652367304973
1739209814.2338073;-31.141103565318915
1739209814.2338123;-45.120503652039325
1739209814.2338173;-38.13080360867914
1739209814.2338223;-33.981070128970906
1739209814.2338274;-32.816014438256545
1739209814.2338324;-38.13080360867914
1739209814.2338376;-38.13080360867914
1739209814.2338426;-45.120503652039325
1739209814.2338476;-38.13080360867914
1739209814.2338526;-38.13080360867914
1739209814.2338576;-45.120503652039325
1739209814.2338626;-45.120503652039325
1739209814.2338676;-45.120503652039325
1739209814.233873;-38.13080360867914
1739209814.233878;-38.13080360867914
1739209814.233883;-38.13080360867914
1739209814.233888;-45.120503652039325
1739209814.233893;-45.120503652039325
1739209814.233898;-38.13080360867914
1739209814.233903;-38.13080360867914
1739209814.2339082;-45.120503652039325
1739209814.2339132;-38.13080360867914
1739209814.2339182;-38.13080360867914
1739209814.2339232;-32.816014438256545
1739209814.2339282;-26.991370085610722
1739209814.2339332;-45.120503652039325
1739209814.2339382;-45.120503652039325
1739209814.2339435;-35.57807855764607
1739209814.2339485;-35.57807855764607
1739209814.2339535;-45.120503652039325
1739209814.2339585;-35.57807855764607
1739209814.2339635;-38.13080360867914
1739209814.2339685;-45.120503652039325
1739209814.2339735;-35.57807855764607
1739209814.2339787;-35.57807855764607
1739209814.2339838;-45.120503652039325
1739209814.2339888;-45.120503652039325
1739209814.2339938;-38.13080360867914
1739209814.2339988;-38.13080360867914
1739209814.2340038;-45.120503652039325
1739209814.2340088;-35.57807855764607
1739209814.234014;-38.13080360867914
1739209814.234019;-35.57807855764607
1739209814.234024;-38.13080360867914
1739209814.234029;-45.120503652039325
1739209814.234034;-38.13080360867914
1739209814.234039;-45.120503652039325
1739209814.234044;-38.13080360867914
1739209814.2340493;-38.13080360867914
1739209814.2340543;-38.13080360867914
1739209814.2340593;-35.57807855764607
1739209814.2340643;-38.13080360867914
1739209814.2340693;-35.57807855764607
1739209814.2340744;-38.13080360867914
1739209814.2340794;-35.57807855764607
1739209814.2340846;-45.120503652039325
1739209814.2340896;-45.120503652039325
1739209814.2340946;-35.57807855764607
1739209814.2340996;-35.57807855764607
1739209814.2341046;-45.120503652039325
1739209814.2341096;-45.120503652039325
1739209814.2341146;-38.13080360867914
1739209814.23412;-45.120503652039325
1739209814.234125;-38.13080360867914
1739209814.23413;-35.57807855764607
1739209814.234135;-45.120503652039325
1739209814.23414;-35.57807855764607
1739209814.234145;-38.13080360867914
1739209814.23415;-38.13080360867914
1739209814.2341552;-38.13080360867914
1739209814.2341602;-38.13080360867914
1739209814.2341652;-38.13080360867914
1739209814.2341702;-45.120503652039325
1739209814.2341752;-38.13080360867914
1739209814.2341802;-35.57807855764607
1739209814.2341852;-45.120503652039325
1739209814.2341905;-45.120503652039325
1739209814.2341955;-38.13080360867914
1739209814.2342005;-45.120503652039325
1739209814.2342055;-38.13080360867914
1739209814.2342105;-35.57807855764607
1739209814.2342155;-45.120503652039325
1739209814.2342205;-38.13080360867914
1739209814.2342257;-38.13080360867914
1739209814.2342308;-35.57807855764607
1739209814.2342358;-38.13080360867914
1739209814.2342408;-38.13080360867914
1739209814.2342458;-38.13080360867914
1739209814.2342508;-45.120503652039325
1739209814.2342558;-45.120503652039325
1739209814.2342608;-38.13080360867914
1739209814.234266;-38.13080360867914
1739209814.234271;-35.57807855764607
1739209814.234276;-38.13080360867914
1739209814.234281;-45.120503652039325
1739209814.234286;-45.120503652039325
1739209814.234291;-38.13080360867914
1739209814.234296;-38.13080360867914
1739209814.2343013;-45.120503652039325
1739209814.2343063;-38.13080360867914
1739209814.2343113;-45.120503652039325
1739209814.2343163;-45.120503652039325
1739209814.2343214;-35.57807855764607
1739209814.2343264;-38.13080360867914
1739209814.2343314;-38.13080360867914
1739209814.2343366;-45.120503652039325
1739209814.2343416;-45.120503652039325
1739209814.2343466;-38.13080360867914
1739209814.2343516;-38.13080360867914
1739209814.2343566;-38.13080360867914
1739209814.2343616;-38.13080360867914
1739209814.2343667;-35.57807855764607
1739209814.234372;-45.120503652039325
1739209814.234377;-33.981070128970906
1739209814.234382;-45.120503652039325
1739209814.234387;-38.13080360867914
1739209814.234392;-45.120503652039325
1739209814.234397;-38.13080360867914
1739209814.234402;-38.13080360867914
1739209814.2344072;-38.13080360867914
1739209814.2344122;-35.57807855764607
1739209814.2344172;-33.981070128970906
1739209814.2344222;-45.120503652039325
1739209814.2344272;-45.120503652039325
1739209814.2344322;-38.13080360867914
1739209814.2344372;-38.13080360867914
1739209814.2344425;-38.13080360867914
1739209814.2344475;-38.13080360867914
1739209814.2344525;-45.120503652039325
1739209814.2344575;-38.13080360867914
1739209814.2344625;-45.120503652039325
1739209814.2344675;-38.13080360867914
1739209814.2344725;-45.120503652039325
1739209814.2344778;-38.13080360867914
1739209814.2344828;-33.981070128970906
1739209814.2344878;-38.13080360867914
1739209814.2344928;-45.120503652039325
1739209814.2344978;-28.992665084841942
1739209814.2345028;-35.57807855764607
1739209814.2345078;-38.13080360867914
1739209814.234513;-45.120503652039325
1739209814.234518;-33.981070128970906
1739209814.234523;-35.57807855764607
1739209814.234528;-38.13080360867914
1739209814.234533;-45.120503652039325
1739209814.234538;-45.120503652039325
1739209814.234543;-45.120503652039325
1739209814.2345483;-38.13080360867914
1739209814.2345533;-35.57807855764607
1739209814.2345583;-38.13080360867914
1739209814.2345634;-38.13080360867914
1739209814.2345684;-38.13080360867914
1739209814.2345734;-45.120503652039325
1739209814.2345784;-38.13080360867914
1739209814.2345836;-38.13080360867914
1739209814.2345886;-38.13080360867914
1739209814.2345936;-38.13080360867914
1739209814.2345986;-45.120503652039325
1739209814.2346036;-45.120503652039325
1739209814.2346087;-45.120503652039325
1739209814.2346137;-38.13080360867914
1739209814.234619;-33.981070128970906
1739209814.234624;-38.13080360867914
1739209814.234629;-45.120503652039325
1739209814.234634;-38.13080360867914
1739209814.234639;-35.57807855764607
1739209814.234644;-38.13080360867914
1739209814.234649;-38.13080360867914
1739209814.2346542;-35.57807855764607
1739209814.2346592;-30.49652367304976
1739209814.2346642;-45.120503652039325
1739209814.2346692;-38.13080360867914
1739209814.2346742;-45.120503652039325
1739209814.2346792;-45.120503652039325
1739209814.2346842;-45.120503652039325
1739209814.2346895;-45.120503652039325
1739209814.2346945;-45.120503652039325
1739209814.2346995;-28.992665084841942
1739209814.2347045;-30.49652367304973
1739209814.2347095;-45.120503652039325
1739209814.2347145;-38.13080360867914
1739209814.2347195;-35.57807855764607
1739209814.2347248;-38.13080360867914
1739209814.2347298;-45.120503652039325
1739209814.2347348;-45.120503652039325
1739209814.2347398;-38.13080360867914
1739209814.2347448;-45.120503652039325
1739209814.2347498;-45.120503652039325
1739209814.2347548;-45.120503652039325
1739209814.23476;-45.120503652039325
1739209814.234765;-38.13080360867914
1739209814.23477;-38.13080360867914
1739209814.234775;-45.120503652039325
1739209814.23478;-45.120503652039325
1739209814.234785;-45.120503652039325
1739209814.23479;-45.120503652039325
1739209814.2347953;-45.120503652039325
1739209814.2348003;-38.13080360867914
1739209814.2348053;-45.120503652039325
1739209814.2348104;-33.981070128970906
1739209814.2348154;-45.120503652039325
1739209814.2348204;-30.49652367304973
1739209814.2348254;-26.991370085610736
1739209814.2348306;-38.13080360867914
1739209814.2348356;-45.120503652039325
1739209814.2348406;-38.13080360867914
1739209814.2348456;-35.57807855764607
1739209814.2348506;-38.13080360867914
1739209814.2348557;-45.120503652039325
1739209814.2348607;-45.120503652039325
1739209814.234866;-38.13080360867914
1739209814.234871;-38.13080360867914
1739209814.234876;-45.120503652039325
1739209814.234881;-45.120503652039325
1739209814.234886;-38.13080360867914
1739209814.234891;-38.13080360867914
1739209814.234896;-45.120503652039325
1739209814.2349012;-30.49652367304973
1739209814.2349062;-26.991370085610736
1739209814.2349112;-45.120503652039325
1739209814.2349162;-45.120503652039325
1739209814.2349212;-45.120503652039325
1739209814.2349262;-45.120503652039325
1739209814.2349312;-33.981070128970906
1739209814.2349365;-38.13080360867914
1739209814.2349415;-45.120503652039325
1739209814.2349465;-45.120503652039325
1739209814.2349515;-45.120503652039325
1739209814.2349565;-45.120503652039325
1739209814.2349615;-45.120503652039325
1739209814.2349665;-38.13080360867914
1739209814.2349718;-45.120503652039325
1739209814.2349768;-38.13080360867914
1739209814.2349818;-38.13080360867914
1739209814.2349868;-38.13080360867914
1739209814.2349918;-38.13080360867914
1739209814.2349968;-35.57807855764607
1739209814.2350018;-38.13080360867914
1739209814.235007;-45.120503652039325
1739209814.235012;-35.57807855764607
1739209814.235017;-35.57807855764607
1739209814.235022;-45.120503652039325
1739209814.235027;-38.13080360867914
1739209814.235032;-33.981070128970906
1739209814.235037;-32.816014438256545
1739209814.2350423;-33.981070128970906
1739209814.2350473;-33.981070128970906
1739209814.2350523;-45.120503652039325
1739209814.2350574;-38.13080360867914
1739209814.2350624;-38.13080360867914
1739209814.2350674;-45.120503652039325
1739209814.2350724;-33.981070128970906
1739209814.2350776;-45.120503652039325
1739209814.2350826;-45.120503652039325
1739209814.2350876;-32.816014438256545
1739209814.2350926;-33.981070128970906
1739209814.2350976;-45.120503652039325
1739209814.2351027;-35.57807855764607
1739209814.2351077;-35.57807855764607
1739209814.235113;-45.120503652039325
1739209814.235118;-45.120503652039325
1739209814.235123;-38.13080360867914
1739209814.235128;-45.120503652039325
1739209814.235133;-38.13080360867914
1739209814.235138;-45.120503652039325
1739209814.235143;-45.120503652039325
1739209814.2351482;-45.120503652039325
1739209814.2351532;-45.120503652039325
1739209814.2351582;-38.13080360867914
1739209814.2351632;-38.13080360867914
1739209814.2351682;-35.57807855764607
1739209814.2351732;-45.120503652039325
1739209814.2351782;-45.120503652039325
1739209814.2351835;-45.120503652039325
1739209814.2351885;-38.13080360867914
1739209814.2351935;-33.981070128970906
1739209814.2351985;-45.120503652039325
1739209814.2352035;-45.120503652039325
1739209814.2352085;-45.120503652039325
1739209814.2352135;-45.120503652039325
1739209814.2352188;-32.816014438256545
1739209814.2352238;-33.981070128970906
1739209814.2352288;-45.120503652039325
1739209814.2352338;-33.981070128970906
1739209814.2352388;-45.120503652039325
1739209814.2352438;-45.120503652039325
1739209814.2352488;-38.13080360867914
1739209814.235254;-38.13080360867914
1739209814.235259;-45.120503652039325
1739209814.235264;-38.13080360867914
1739209814.235269;-38.13080360867914
1739209814.235274;-38.13080360867914
1739209814.235279;-45.120503652039325
1739209814.235284;-45.120503652039325
1739209814.2352893;-33.981070128970906
1739209814.2352943;-35.57807855764607
1739209814.2352993;-38.13080360867914
1739209814.2353044;-38.13080360867914
1739209814.2353094;-38.13080360867914
1739209814.2353144;-33.981070128970906
1739209814.2353194;-38.13080360867914
1739209814.2353246;-33.981070128970906
1739209814.2353296;-33.981070128970906
1739209814.2353346;-45.120503652039325
1739209814.2353396;-45.120503652039325
1739209814.2353446;-45.120503652039325
1739209814.2353497;-32.816014438256545
1739209814.2353547;-33.981070128970906
1739209814.23536;-45.120503652039325
1739209814.235365;-38.13080360867914
1739209814.23537;-35.57807855764607
1739209814.235375;-38.13080360867914
1739209814.23538;-38.13080360867914
1739209814.235385;-38.13080360867914
1739209814.23539;-33.981070128970906
1739209814.2353952;-25.826314394896364
1739209814.2354002;-45.120503652039325
1739209814.2354052;-33.981070128970906
1739209814.2354102;-33.981070128970906
1739209814.2354152;-31.141103565318915
1739209814.2354202;-45.120503652039325
1739209814.2354252;-38.13080360867914
1739209814.2354305;-38.13080360867914
1739209814.2354355;-33.981070128970906
1739209814.2354405;-38.13080360867914
1739209814.2354455;-45.120503652039325
1739209814.2354505;-45.120503652039325
1739209814.2354555;-38.13080360867914
1739209814.2354605;-38.13080360867914
1739209814.2354658;-38.13080360867914
1739209814.2354708;-35.57807855764607
1739209814.2354758;-38.13080360867914
1739209814.2354808;-45.120503652039325
1739209814.2354858;-45.120503652039325
1739209814.2354908;-45.120503652039325
1739209814.2354958;-38.13080360867914
1739209814.235501;-45.120503652039325
1739209814.235506;-45.120503652039325
1739209814.235511;-35.57807855764607
1739209814.235516;-32.816014438256545
1739209814.235521;-38.13080360867914
1739209814.235526;-45.120503652039325
1739209814.235531;-38.13080360867914
1739209814.2355363;-35.57807855764607
1739209814.2355413;-38.13080360867914
1739209814.2355464;-45.120503652039325
1739209814.2355514;-45.120503652039325
1739209814.2355564;-28.992665084841942
1739209814.2355614;-32.816014438256545
1739209814.2355664;-38.13080360867914
1739209814.2355716;-38.13080360867914
1739209814.2355766;-38.13080360867914
1739209814.2355816;-38.13080360867914
1739209814.2355866;-38.13080360867914
1739209814.2355917;-45.120503652039325
1739209814.2355967;-38.13080360867914
1739209814.2356017;-45.120503652039325
1739209814.235607;-38.13080360867914
1739209814.235612;-33.981070128970906
1739209814.235617;-35.57807855764607
1739209814.235622;-45.120503652039325
1739209814.235627;-38.13080360867914
1739209814.235632;-35.57807855764607
1739209814.235637;-38.13080360867914
1739209814.2356422;-45.120503652039325
1739209814.2356472;-38.13080360867914
1739209814.2356522;-38.13080360867914
1739209814.2356572;-38.13080360867914
1739209814.2356622;-35.57807855764607
1739209814.2356672;-45.120503652039325
1739209814.2356722;-33.981070128970906
1739209814.2356775;-38.13080360867914
1739209814.2356825;-45.120503652039325
1739209814.2356875;-38.13080360867914
1739209814.2356925;-38.13080360867914
1739209814.2356975;-38.13080360867914
1739209814.2357025;-45.120503652039325
1739209814.2357075;-38.13080360867914
1739209814.2357128;-38.13080360867914
1739209814.2357178;-38.13080360867914
1739209814.2357228;-45.120503652039325
1739209814.2357278;-45.120503652039325
1739209814.2357328;-45.120503652039325
1739209814.2357378;-45.120503652039325
1739209814.2357428;-35.57807855764607
1739209814.235748;-38.13080360867914
1739209814.235753;-35.57807855764607
1739209814.235758;-35.57807855764607
1739209814.235763;-38.13080360867914
1739209814.235768;-33.981070128970906
1739209814.235773;-35.57807855764607
1739209814.235778;-35.57807855764607
1739209814.2357833;-45.120503652039325
1739209814.2357883;-45.120503652039325
1739209814.2357934;-38.13080360867914
1739209814.2357984;-38.13080360867914
1739209814.2358034;-45.120503652039325
1739209814.2358084;-35.57807855764607
1739209814.2358134;-38.13080360867914
1739209814.2358186;-45.120503652039325
1739209814.2358236;-38.13080360867914
1739209814.2358286;-45.120503652039325
1739209814.2358336;-45.120503652039325
1739209814.2358387;-45.120503652039325
1739209814.2358437;-38.13080360867914
1739209814.2358487;-38.13080360867914
1739209814.235854;-38.13080360867914
1739209814.235859;-45.120503652039325
1739209814.235864;-45.120503652039325
1739209814.235869;-45.120503652039325
1739209814.235874;-45.120503652039325
1739209814.235879;-45.120503652039325
1739209814.235884;-45.120503652039325
1739209814.2358892;-38.13080360867914
1739209814.2358942;-38.13080360867914
1739209814.2358992;-38.13080360867914
1739209814.2359042;-35.57807855764607
1739209814.2359092;-38.13080360867914
1739209814.2359142;-45.120503652039325
1739209814.2359192;-45.120503652039325
1739209814.2359245;-32.816014438256545
1739209814.2359295;-38.13080360867914
1739209814.2359345;-45.120503652039325
1739209814.2359395;-45.120503652039325
1739209814.2359445;-33.981070128970906
1739209814.2359495;-33.981070128970906
1739209814.2359545;-45.120503652039325
1739209814.2359598;-38.13080360867914
1739209814.2359648;-45.120503652039325
1739209814.2359698;-38.13080360867914
1739209814.2359748;-45.120503652039325
1739209814.2359798;-38.13080360867914
1739209814.2359848;-38.13080360867914
1739209814.2359898;-38.13080360867914
1739209814.235995;-38.13080360867914
1739209814.236;-38.13080360867914
1739209814.236005;-31.141103565318893
1739209814.23601;-38.13080360867914
1739209814.236015;-45.120503652039325
1739209814.23602;-45.120503652039325
1739209814.236025;-35.57807855764607
1739209814.2360303;-45.120503652039325
1739209814.2360353;-45.120503652039325
1739209814.2360404;-45.120503652039325
1739209814.2360454;-35.57807855764607
1739209814.2360504;-38.13080360867914
1739209814.2360554;-45.120503652039325
1739209814.2360604;-45.120503652039325
1739209814.2360656;-45.120503652039325
1739209814.2360706;-45.120503652039325
1739209814.2360756;-45.120503652039325
1739209814.2360806;-35.57807855764607
1739209814.2360857;-38.13080360867914
1739209814.2360907;-45.120503652039325
1739209814.2360957;-33.981070128970906
1739209814.236101;-38.13080360867914
1739209814.236106;-45.120503652039325
1739209814.236111;-38.13080360867914
1739209814.236116;-30.49652367304973
1739209814.236121;-45.120503652039325
1739209814.236126;-28.992665084841942
1739209814.236131;-31.141103565318915
1739209814.2361362;-45.120503652039325
1739209814.2361412;-38.13080360867914
1739209814.2361462;-32.816014438256545
1739209814.2361512;-38.13080360867914
1739209814.2361562;-38.13080360867914
1739209814.2361612;-38.13080360867914
1739209814.2361662;-38.13080360867914
1739209814.2361715;-32.816014438256545
1739209814.2361765;-33.981070128970906
1739209814.2361815;-38.13080360867914
1739209814.2361865;-45.120503652039325
1739209814.2361915;-45.120503652039325
1739209814.2361965;-38.13080360867914
1739209814.2362015;-38.13080360867914
1739209814.2362068;-38.13080360867914
1739209814.2362118;-38.13080360867914
1739209814.2362168;-45.120503652039325
1739209814.2362218;-33.981070128970906
1739209814.2362268;-45.120503652039325
1739209814.2362318;-45.120503652039325
1739209814.2362368;-38.13080360867914
1739209814.236242;-33.981070128970906
1739209814.236247;-38.13080360867914
1739209814.236252;-38.13080360867914
1739209814.236257;-38.13080360867914
1739209814.236262;-38.13080360867914
1739209814.236267;-38.13080360867914
1739209814.236272;-38.13080360867914
1739209814.2362773;-35.57807855764607
1739209814.2362823;-38.13080360867914
1739209814.2362874;-38.13080360867914
1739209814.2362924;-33.981070128970906
1739209814.2362974;-45.120503652039325
1739209814.2363024;-38.13080360867914
1739209814.2363074;-35.57807855764607
1739209814.2363126;-38.13080360867914
1739209814.2363176;-33.981070128970906
1739209814.2363226;-38.13080360867914
1739209814.2363276;-38.13080360867914
1739209814.2363327;-31.141103565318915
1739209814.2363377;-45.120503652039325
1739209814.2363427;-38.13080360867914
1739209814.236348;-38.13080360867914
1739209814.236353;-38.13080360867914
1739209814.236358;-38.13080360867914
1739209814.236363;-38.13080360867914
1739209814.236368;-45.120503652039325
1739209814.236373;-28.58837851428586
1739209814.236378;-45.120503652039325
1739209814.2363832;-45.120503652039325
1739209814.2363882;-45.120503652039325
1739209814.2363932;-45.120503652039325
1739209814.2363982;-33.981070128970906
1739209814.2364032;-38.13080360867914
1739209814.2364082;-38.13080360867914
1739209814.2364132;-30.49652367304973
1739209814.2364185;-38.13080360867914
1739209814.2364235;-38.13080360867914
1739209814.2364285;-45.120503652039325
1739209814.2364335;-38.13080360867914
1739209814.2364385;-35.57807855764607
1739209814.2364435;-38.13080360867914
1739209814.2364485;-45.120503652039325
1739209814.2364538;-33.981070128970906
1739209814.2364588;-35.57807855764607
1739209814.2364638;-38.13080360867914
1739209814.2364688;-45.120503652039325
1739209814.2364738;-33.981070128970906
1739209814.2364788;-38.13080360867914
1739209814.2364838;-38.13080360867914
1739209814.236489;-45.120503652039325
1739209814.236494;-45.120503652039325
1739209814.236499;-45.120503652039325
1739209814.236504;-45.120503652039325
1739209814.236509;-45.120503652039325
1739209814.236514;-45.120503652039325
1739209814.236519;-33.981070128970906
1739209814.2365243;-38.13080360867914
1739209814.2365294;-45.120503652039325
1739209814.2365344;-45.120503652039325
1739209814.2365394;-33.981070128970906
1739209814.2365444;-35.57807855764607
1739209814.2365494;-45.120503652039325
1739209814.2365544;-38.13080360867914
1739209814.2365596;-35.57807855764607
1739209814.2365646;-38.13080360867914
1739209814.2365696;-45.120503652039325
1739209814.2365746;-38.13080360867914
1739209814.2365797;-38.13080360867914
1739209814.2365847;-38.13080360867914
1739209814.2365897;-45.120503652039325
1739209814.236595;-45.120503652039325
1739209814.2366;-45.120503652039325
1739209814.236605;-45.120503652039325
1739209814.23661;-38.13080360867914
1739209814.236615;-38.13080360867914
1739209814.23662;-45.120503652039325
1739209814.236625;-45.120503652039325
1739209814.2366302;-45.120503652039325
1739209814.2366352;-33.981070128970906
1739209814.2366402;-38.13080360867914
1739209814.2366452;-35.57807855764607
1739209814.2366502;-38.13080360867914
1739209814.2366552;-38.13080360867914
1739209814.2366602;-29.438486411369333
1739209814.2366655;-35.57807855764607
1739209814.2366705;-38.13080360867914
1739209814.2366755;-45.120503652039325
1739209814.2366805;-32.816014438256545
1739209814.2366855;-45.120503652039325
1739209814.2366905;-38.13080360867914
1739209814.2366955;-38.13080360867914
1739209814.2367008;-45.120503652039325
1739209814.2367058;-35.57807855764607
1739209814.2367108;-38.13080360867914
1739209814.2367158;-38.13080360867914
1739209814.2367208;-38.13080360867914
1739209814.2367258;-38.13080360867914
1739209814.2367308;-45.120503652039325
1739209814.236736;-38.13080360867914
1739209814.236741;-31.141103565318893
1739209814.236746;-38.13080360867914
1739209814.236751;-45.120503652039325
1739209814.236756;-38.13080360867914
1739209814.236761;-32.816014438256545
1739209814.236766;-38.13080360867914
1739209814.2367713;-45.120503652039325
1739209814.2367764;-38.13080360867914
1739209814.2367814;-38.13080360867914
1739209814.2367864;-45.120503652039325
1739209814.2367914;-45.120503652039325
1739209814.2367964;-45.120503652039325
1739209814.2368014;-38.13080360867914
1739209814.2368064;-38.13080360867914
1739209814.2368116;-45.120503652039325
1739209814.2368166;-45.120503652039325
1739209814.2368217;-45.120503652039325
1739209814.2368267;-45.120503652039325
1739209814.2368317;-45.120503652039325
1739209814.2368367;-38.13080360867914
1739209814.2368417;-35.57807855764607
1739209814.236847;-38.13080360867914
1739209814.236852;-38.13080360867914
1739209814.236857;-38.13080360867914
1739209814.236862;-27.8777449560314
1739209814.236867;-35.57807855764607
1739209814.236872;-45.120503652039325
1739209814.236877;-45.120503652039325
1739209814.2368822;-38.13080360867914
1739209814.2368872;-38.13080360867914
1739209814.2368922;-38.13080360867914
1739209814.2368972;-38.13080360867914
1739209814.2369022;-31.141103565318943
1739209814.2369072;-45.120503652039325
1739209814.2369123;-32.816014438256545
1739209814.2369175;-38.13080360867914
1739209814.2369225;-45.120503652039325
1739209814.2369275;-38.13080360867914
1739209814.2369325;-38.13080360867914
1739209814.2369375;-45.120503652039325
1739209814.2369425;-31.141103565318915
1739209814.2369475;-33.981070128970906
1739209814.2369528;-45.120503652039325
1739209814.2369578;-38.13080360867914
1739209814.2369628;-32.816014438256545
1739209814.2369678;-35.57807855764607
1739209814.2369728;-45.120503652039325
1739209814.2369778;-45.120503652039325
1739209814.2369828;-38.13080360867914
1739209814.236988;-38.13080360867914
1739209814.236993;-45.120503652039325
1739209814.236998;-45.120503652039325
1739209814.237003;-45.120503652039325
1739209814.237008;-38.13080360867914
1739209814.237013;-35.57807855764607
1739209814.237018;-45.120503652039325
1739209814.2370234;-45.120503652039325
1739209814.2370284;-33.981070128970906
1739209814.2370334;-38.13080360867914
1739209814.2370384;-45.120503652039325
1739209814.2370434;-45.120503652039325
1739209814.2370484;-38.13080360867914
1739209814.2370534;-38.13080360867914
1739209814.2370586;-45.120503652039325
1739209814.2370636;-31.141103565318915
1739209814.2370687;-33.981070128970906
1739209814.2370737;-45.120503652039325
1739209814.2370787;-45.120503652039325
1739209814.2370837;-33.981070128970906
1739209814.2370887;-38.13080360867914
1739209814.237094;-45.120503652039325
1739209814.237099;-38.13080360867914
1739209814.237104;-38.13080360867914
1739209814.237109;-38.13080360867914
1739209814.237114;-38.13080360867914
1739209814.237119;-38.13080360867914
1739209814.237124;-38.13080360867914
1739209814.2371292;-38.13080360867914
1739209814.2371342;-45.120503652039325
1739209814.2371392;-45.120503652039325
1739209814.2371442;-38.13080360867914
1739209814.2371492;-45.120503652039325
1739209814.2371542;-45.120503652039325
1739209814.2371593;-45.120503652039325
1739209814.2371645;-38.13080360867914
1739209814.2371695;-38.13080360867914
1739209814.2371745;-38.13080360867914
1739209814.2371795;-45.120503652039325
1739209814.2371845;-33.981070128970906
1739209814.2371895;-31.141103565318915
1739209814.2371945;-45.120503652039325
1739209814.2371998;-38.13080360867914
1739209814.2372048;-38.13080360867914
1739209814.2372098;-33.981070128970906
1739209814.2372148;-38.13080360867914
1739209814.2372198;-38.13080360867914
1739209814.2372248;-45.120503652039325
1739209814.2372298;-45.120503652039325
1739209814.237235;-45.120503652039325
1739209814.23724;-38.13080360867914
1739209814.237245;-45.120503652039325
1739209814.23725;-45.120503652039325
1739209814.237255;-38.13080360867914
1739209814.23726;-45.120503652039325
1739209814.237265;-38.13080360867914
1739209814.2372704;-38.13080360867914
1739209814.2372754;-45.120503652039325
1739209814.2372804;-38.13080360867914
1739209814.2372854;-38.13080360867914
1739209814.2372904;-45.120503652039325
1739209814.2372954;-38.13080360867914
1739209814.2373004;-38.13080360867914
1739209814.2373056;-45.120503652039325
1739209814.2373106;-33.981070128970906
1739209814.2373157;-33.981070128970906
1739209814.2373207;-45.120503652039325
1739209814.2373257;-45.120503652039325
1739209814.2373307;-38.13080360867914
1739209814.2373357;-45.120503652039325
1739209814.237341;-38.13080360867914
1739209814.237346;-38.13080360867914
1739209814.237351;-45.120503652039325
1739209814.237356;-45.120503652039325
1739209814.237361;-45.120503652039325
1739209814.237366;-45.120503652039325
1739209814.237371;-45.120503652039325
1739209814.2373762;-45.120503652039325
1739209814.2373812;-38.13080360867914
1739209814.2373862;-35.57807855764607
1739209814.2373912;-32.816014438256545
1739209814.2373962;-38.13080360867914
1739209814.2374012;-33.981070128970906
1739209814.2374063;-35.57807855764607
1739209814.2374115;-38.13080360867914
1739209814.2374165;-45.120503652039325
1739209814.2374215;-33.981070128970906
1739209814.2374265;-35.57807855764607
1739209814.2374315;-30.49652367304973
1739209814.2374365;-33.981070128970906
1739209814.2374415;-45.120503652039325
1739209814.2374468;-32.816014438256545
1739209814.2374518;-33.981070128970906
1739209814.2374568;-45.120503652039325
1739209814.2374618;-45.120503652039325
1739209814.2374668;-32.816014438256545
1739209814.2374718;-35.57807855764607
1739209814.2374768;-45.120503652039325
1739209814.237482;-33.981070128970906
1739209814.237487;-38.13080360867914
1739209814.237492;-45.120503652039325
1739209814.237497;-45.120503652039325
1739209814.237502;-38.13080360867914
1739209814.237507;-45.120503652039325
1739209814.237512;-28.992665084841942
1739209814.2375174;-33.981070128970906
