CAN Message; 0x98:0000b201d158f396
Timestamp;Amplitude
1739209774.6587212;-45.120503652039325
1739209774.6587288;-45.120503652039325
1739209774.6587367;-33.981070128970906
1739209774.6587443;-45.120503652039325
1739209774.658752;-28.21854285175415
1739209774.6587598;-32.816014438256545
1739209774.6587675;-45.120503652039325
1739209774.658775;-38.13080360867914
1739209774.658783;-45.120503652039325
1739209774.6587906;-38.13080360867914
1739209774.6587982;-38.13080360867914
1739209774.658806;-33.981070128970906
1739209774.6588137;-45.120503652039325
1739209774.6588216;-45.120503652039325
1739209774.6588292;-38.13080360867914
1739209774.6588368;-38.13080360867914
1739209774.6588447;-35.57807855764607
1739209774.6588523;-32.816014438256545
1739209774.65886;-45.120503652039325
1739209774.6588678;-38.13080360867914
1739209774.6588755;-38.13080360867914
1739209774.658883;-38.13080360867914
1739209774.658891;-45.120503652039325
1739209774.6588986;-38.13080360867914
1739209774.6589062;-38.13080360867914
1739209774.658914;-38.13080360867914
1739209774.6589217;-38.13080360867914
1739209774.6589293;-45.120503652039325
1739209774.6589372;-32.816014438256545
1739209774.6589448;-35.57807855764607
1739209774.6589525;-45.120503652039325
1739209774.6589603;-38.13080360867914
1739209774.658968;-35.57807855764607
1739209774.6589756;-38.13080360867914
1739209774.6589835;-45.120503652039325
1739209774.658991;-45.120503652039325
1739209774.6589987;-32.816014438256545
1739209774.6590066;-38.13080360867914
1739209774.6590142;-45.120503652039325
1739209774.6590219;-45.120503652039325
1739209774.6590297;-32.816014438256545
1739209774.6590374;-35.57807855764607
1739209774.659045;-45.120503652039325
1739209774.6590528;-33.981070128970906
1739209774.6590605;-38.13080360867914
1739209774.659068;-33.981070128970906
1739209774.659076;-45.120503652039325
1739209774.6590836;-45.120503652039325
1739209774.6590912;-38.13080360867914
1739209774.659099;-38.13080360867914
1739209774.6591067;-38.13080360867914
1739209774.6591144;-45.120503652039325
1739209774.6591222;-38.13080360867914
1739209774.6591299;-33.981070128970906
1739209774.6591375;-38.13080360867914
1739209774.6591454;-38.13080360867914
1739209774.659153;-38.13080360867914
1739209774.6591606;-38.13080360867914
1739209774.6591685;-45.120503652039325
1739209774.659176;-45.120503652039325
1739209774.6591837;-45.120503652039325
1739209774.6591916;-38.13080360867914
1739209774.6591992;-38.13080360867914
1739209774.6592069;-45.120503652039325
1739209774.6592147;-45.120503652039325
1739209774.6592224;-38.13080360867914
1739209774.65923;-45.120503652039325
1739209774.6592379;-38.13080360867914
1739209774.6592455;-45.120503652039325
1739209774.6592531;-45.120503652039325
1739209774.659261;-35.57807855764607
1739209774.6592686;-32.816014438256545
1739209774.6592762;-45.120503652039325
1739209774.659284;-38.13080360867914
1739209774.6592917;-33.981070128970906
1739209774.6592994;-45.120503652039325
1739209774.6593072;-38.13080360867914
1739209774.6593149;-31.141103565318915
1739209774.6593225;-33.981070128970906
1739209774.6593304;-45.120503652039325
1739209774.659338;-35.57807855764607
1739209774.6593456;-35.57807855764607
1739209774.6593535;-38.13080360867914
1739209774.6593611;-45.120503652039325
1739209774.6593688;-45.120503652039325
1739209774.6593766;-32.816014438256545
1739209774.6593843;-33.981070128970906
1739209774.6593919;-38.13080360867914
1739209774.6593997;-45.120503652039325
1739209774.6594074;-45.120503652039325
1739209774.659415;-45.120503652039325
1739209774.6594229;-45.120503652039325
1739209774.6594305;-38.13080360867914
1739209774.6594381;-31.141103565318915
1739209774.659446;-31.141103565318915
1739209774.6594536;-45.120503652039325
1739209774.6594613;-45.120503652039325
1739209774.6594691;-38.13080360867914
1739209774.6594768;-38.13080360867914
1739209774.6594844;-33.981070128970906
1739209774.6594923;-38.13080360867914
1739209774.6595;-33.981070128970906
1739209774.6595075;-33.981070128970906
1739209774.6595154;-35.57807855764607
1739209774.659523;-45.120503652039325
1739209774.6595306;-45.120503652039325
1739209774.6595385;-45.120503652039325
1739209774.6595461;-45.120503652039325
1739209774.659554;-45.120503652039325
1739209774.6595616;-33.981070128970906
1739209774.6595693;-31.141103565318915
1739209774.6595771;-45.120503652039325
1739209774.6595848;-45.120503652039325
1739209774.6595924;-38.13080360867914
1739209774.6596003;-33.981070128970906
1739209774.659608;-45.120503652039325
1739209774.6596155;-45.120503652039325
1739209774.6596234;-45.120503652039325
1739209774.659631;-35.57807855764607
1739209774.6596386;-35.57807855764607
1739209774.6596465;-45.120503652039325
1739209774.6596541;-45.120503652039325
1739209774.6596618;-45.120503652039325
1739209774.6596696;-45.120503652039325
1739209774.6596773;-45.120503652039325
1739209774.659685;-45.120503652039325
1739209774.6596928;-38.13080360867914
1739209774.6597004;-38.13080360867914
1739209774.659708;-38.13080360867914
1739209774.659716;-45.120503652039325
1739209774.6597235;-38.13080360867914
1739209774.6597311;-35.57807855764607
1739209774.659739;-45.120503652039325
1739209774.6597466;-38.13080360867914
1739209774.6597543;-28.992665084841942
1739209774.6597621;-38.13080360867914
1739209774.6597698;-38.13080360867914
1739209774.6597774;-45.120503652039325
1739209774.6597853;-33.981070128970906
1739209774.659793;-45.120503652039325
1739209774.6598005;-38.13080360867914
1739209774.6598084;-38.13080360867914
1739209774.659816;-31.141103565318943
1739209774.6598237;-38.13080360867914
1739209774.6598315;-38.13080360867914
1739209774.6598392;-45.120503652039325
1739209774.6598468;-38.13080360867914
1739209774.6598547;-32.816014438256545
1739209774.6598623;-45.120503652039325
1739209774.65987;-35.57807855764607
1739209774.6598778;-28.992665084841942
1739209774.6598854;-45.120503652039325
1739209774.659893;-45.120503652039325
1739209774.659901;-38.13080360867914
1739209774.6599085;-45.120503652039325
1739209774.6599162;-45.120503652039325
1739209774.659924;-32.816014438256545
1739209774.6599317;-38.13080360867914
1739209774.6599393;-45.120503652039325
1739209774.6599472;-45.120503652039325
1739209774.6599548;-45.120503652039325
1739209774.6599624;-45.120503652039325
1739209774.6599703;-45.120503652039325
1739209774.659978;-38.13080360867914
1739209774.6599855;-38.13080360867914
1739209774.6599934;-38.13080360867914
1739209774.660001;-45.120503652039325
1739209774.6600087;-38.13080360867914
1739209774.6600165;-45.120503652039325
1739209774.6600242;-45.120503652039325
1739209774.6600318;-38.13080360867914
1739209774.6600397;-35.57807855764607
1739209774.6600473;-38.13080360867914
1739209774.660055;-45.120503652039325
1739209774.6600628;-32.816014438256545
1739209774.6600704;-35.57807855764607
1739209774.660078;-45.120503652039325
1739209774.660086;-38.13080360867914
1739209774.6600935;-33.981070128970906
1739209774.6601012;-45.120503652039325
1739209774.660109;-45.120503652039325
1739209774.6601167;-45.120503652039325
1739209774.6601243;-45.120503652039325
1739209774.6601322;-38.13080360867914
1739209774.6601398;-38.13080360867914
1739209774.6601474;-45.120503652039325
1739209774.6601553;-38.13080360867914
1739209774.660163;-35.57807855764607
1739209774.6601706;-45.120503652039325
1739209774.6601784;-45.120503652039325
1739209774.660186;-38.13080360867914
1739209774.6601937;-38.13080360867914
1739209774.6602015;-45.120503652039325
1739209774.6602092;-38.13080360867914
1739209774.6602168;-45.120503652039325
1739209774.6602247;-45.120503652039325
1739209774.6602323;-45.120503652039325
1739209774.66024;-45.120503652039325
1739209774.6602478;-45.120503652039325
1739209774.6602554;-45.120503652039325
1739209774.6602633;-45.120503652039325
1739209774.660271;-38.13080360867914
1739209774.6602786;-38.13080360867914
1739209774.6602864;-38.13080360867914
1739209774.660294;-38.13080360867914
1739209774.6603017;-35.57807855764607
1739209774.6603096;-45.120503652039325
1739209774.6603172;-33.981070128970906
1739209774.6603248;-38.13080360867914
1739209774.6603327;-38.13080360867914
1739209774.6603403;-45.120503652039325
1739209774.660348;-45.120503652039325
1739209774.6603558;-33.981070128970906
1739209774.6603634;-38.13080360867914
1739209774.660371;-45.120503652039325
1739209774.660379;-32.81601443825658
1739209774.6603866;-38.13080360867914
1739209774.6603942;-35.57807855764607
1739209774.660402;-45.120503652039325
1739209774.6604097;-45.120503652039325
1739209774.6604173;-35.57807855764607
1739209774.6604252;-38.13080360867914
1739209774.6604328;-38.13080360867914
1739209774.6604404;-45.120503652039325
1739209774.6604483;-38.13080360867914
1739209774.660456;-38.13080360867914
1739209774.6604636;-38.13080360867914
1739209774.6604714;-38.13080360867914
1739209774.660479;-35.57807855764607
1739209774.6604867;-35.57807855764607
1739209774.6604946;-45.120503652039325
1739209774.6605022;-38.13080360867914
1739209774.6605098;-35.57807855764607
1739209774.6605177;-38.13080360867914
1739209774.6605253;-45.120503652039325
1739209774.660533;-38.13080360867914
1739209774.6605408;-38.13080360867914
1739209774.6605484;-38.13080360867914
1739209774.660556;-45.120503652039325
1739209774.660564;-32.81601443825658
1739209774.6605716;-38.13080360867914
1739209774.6605792;-38.13080360867914
1739209774.660587;-38.13080360867914
1739209774.6605947;-38.13080360867914
1739209774.6606023;-45.120503652039325
1739209774.6606102;-45.120503652039325
1739209774.6606178;-38.13080360867914
1739209774.6606255;-31.141103565318915
1739209774.6606333;-45.120503652039325
1739209774.660641;-45.120503652039325
1739209774.6606486;-45.120503652039325
1739209774.6606565;-38.13080360867914
1739209774.660664;-38.13080360867914
1739209774.6606717;-38.13080360867914
1739209774.6606796;-38.13080360867914
1739209774.6606872;-38.13080360867914
1739209774.6606948;-45.120503652039325
1739209774.6607027;-45.120503652039325
1739209774.6607103;-45.120503652039325
1739209774.660718;-45.120503652039325
1739209774.6607258;-45.120503652039325
1739209774.6607335;-45.120503652039325
1739209774.660741;-45.120503652039325
1739209774.660749;-38.13080360867914
1739209774.6607566;-38.13080360867914
1739209774.6607642;-38.13080360867914
1739209774.660772;-38.13080360867914
1739209774.6607797;-38.13080360867914
1739209774.6607873;-45.120503652039325
1739209774.6607952;-45.120503652039325
1739209774.6608028;-33.981070128970906
1739209774.6608105;-28.58837851428586
1739209774.6608183;-38.13080360867914
1739209774.660826;-38.13080360867914
1739209774.6608336;-45.120503652039325
1739209774.6608415;-33.981070128970906
1739209774.660849;-45.120503652039325
1739209774.6608567;-38.13080360867914
1739209774.6608646;-38.13080360867914
1739209774.6608722;-31.141103565318915
1739209774.6608799;-33.981070128970906
1739209774.6608877;-45.120503652039325
1739209774.6608953;-38.13080360867914
1739209774.660903;-38.13080360867914
1739209774.6609108;-45.120503652039325
1739209774.6609185;-38.13080360867914
1739209774.660926;-35.57807855764607
1739209774.660934;-33.981070128970906
1739209774.6609416;-33.981070128970906
1739209774.6609492;-38.13080360867914
1739209774.660957;-45.120503652039325
1739209774.6609647;-45.120503652039325
1739209774.6609726;-35.57807855764607
1739209774.6609802;-38.13080360867914
1739209774.6609879;-38.13080360867914
1739209774.6609957;-45.120503652039325
1739209774.6610034;-35.57807855764607
1739209774.661011;-35.57807855764607
1739209774.6610188;-45.120503652039325
1739209774.6610265;-45.120503652039325
1739209774.661034;-35.57807855764607
1739209774.661042;-38.13080360867914
1739209774.6610496;-45.120503652039325
1739209774.6610572;-38.13080360867914
1739209774.661065;-38.13080360867914
1739209774.6610727;-38.13080360867914
1739209774.6610804;-38.13080360867914
1739209774.6610882;-33.981070128970906
1739209774.6610959;-38.13080360867914
1739209774.6611035;-38.13080360867914
1739209774.6611114;-45.120503652039325
1739209774.661119;-38.13080360867914
1739209774.6611266;-38.13080360867914
1739209774.6611345;-45.120503652039325
1739209774.661142;-45.120503652039325
1739209774.6611497;-45.120503652039325
1739209774.6611576;-31.141103565318893
1739209774.6611652;-32.816014438256545
1739209774.6611729;-45.120503652039325
1739209774.6611807;-38.13080360867914
1739209774.6611884;-38.13080360867914
1739209774.661196;-33.981070128970906
1739209774.6612039;-32.816014438256545
1739209774.6612115;-38.13080360867914
1739209774.6612191;-45.120503652039325
1739209774.661227;-38.13080360867914
1739209774.6612346;-45.120503652039325
1739209774.6612422;-38.13080360867914
1739209774.66125;-38.13080360867914
1739209774.6612577;-38.13080360867914
1739209774.6612654;-45.120503652039325
1739209774.6612732;-38.13080360867914
1739209774.6612809;-32.816014438256545
1739209774.6612885;-38.13080360867914
1739209774.6612964;-45.120503652039325
1739209774.661304;-45.120503652039325
1739209774.6613116;-35.57807855764607
1739209774.6613195;-38.13080360867914
1739209774.6613271;-45.120503652039325
1739209774.6613348;-45.120503652039325
1739209774.6613426;-38.13080360867914
1739209774.6613503;-38.13080360867914
1739209774.6613579;-38.13080360867914
1739209774.6613657;-35.57807855764607
1739209774.6613734;-45.120503652039325
1739209774.661381;-45.120503652039325
1739209774.6613889;-45.120503652039325
1739209774.6613965;-38.13080360867914
1739209774.6614041;-38.13080360867914
1739209774.661412;-45.120503652039325
1739209774.6614196;-38.13080360867914
1739209774.6614273;-45.120503652039325
1739209774.6614351;-38.13080360867914
1739209774.6614428;-35.57807855764607
1739209774.6614504;-45.120503652039325
1739209774.6614583;-38.13080360867914
1739209774.661466;-38.13080360867914
1739209774.6614735;-38.13080360867914
1739209774.6614814;-38.13080360867914
1739209774.661489;-45.120503652039325
1739209774.6614966;-45.120503652039325
1739209774.6615045;-38.13080360867914
1739209774.6615121;-31.141103565318893
1739209774.6615198;-35.57807855764607
1739209774.6615276;-38.13080360867914
1739209774.6615353;-45.120503652039325
1739209774.661543;-38.13080360867914
1739209774.6615508;-38.13080360867914
1739209774.6615584;-35.57807855764607
1739209774.661566;-38.13080360867914
1739209774.661574;-38.13080360867914
1739209774.6615815;-38.13080360867914
1739209774.6615891;-45.120503652039325
1739209774.661597;-45.120503652039325
1739209774.6616046;-38.13080360867914
1739209774.6616123;-45.120503652039325
1739209774.6616201;-35.57807855764607
1739209774.6616278;-35.57807855764607
1739209774.6616354;-45.120503652039325
1739209774.6616433;-38.13080360867914
1739209774.661651;-45.120503652039325
1739209774.6616585;-45.120503652039325
1739209774.6616664;-38.13080360867914
1739209774.661674;-38.13080360867914
1739209774.6616817;-45.120503652039325
1739209774.6616895;-45.120503652039325
1739209774.6616971;-38.13080360867914
1739209774.661705;-45.120503652039325
1739209774.6617126;-35.57807855764607
1739209774.6617203;-35.57807855764607
1739209774.6617281;-45.120503652039325
1739209774.6617358;-45.120503652039325
1739209774.6617434;-38.13080360867914
1739209774.6617513;-28.58837851428586
1739209774.661759;-45.120503652039325
1739209774.6617665;-45.120503652039325
1739209774.6617744;-45.120503652039325
1739209774.661782;-38.13080360867914
1739209774.6617897;-45.120503652039325
1739209774.6617975;-45.120503652039325
1739209774.6618052;-45.120503652039325
1739209774.6618128;-31.141103565318943
1739209774.6618207;-45.120503652039325
1739209774.6618283;-45.120503652039325
1739209774.661836;-35.57807855764607
1739209774.6618438;-38.13080360867914
1739209774.6618514;-38.13080360867914
1739209774.661859;-45.120503652039325
1739209774.661867;-38.13080360867914
1739209774.6618745;-32.816014438256545
1739209774.6618822;-45.120503652039325
1739209774.66189;-38.13080360867914
1739209774.6618977;-38.13080360867914
1739209774.6619053;-38.13080360867914
1739209774.6619132;-45.120503652039325
1739209774.6619208;-45.120503652039325
1739209774.6619284;-32.816014438256545
1739209774.6619363;-28.992665084841942
1739209774.661944;-45.120503652039325
1739209774.6619515;-38.13080360867914
1739209774.6619594;-45.120503652039325
1739209774.661967;-33.981070128970906
1739209774.6619747;-45.120503652039325
1739209774.6619825;-38.13080360867914
1739209774.6619902;-45.120503652039325
1739209774.6619978;-38.13080360867914
1739209774.6620057;-45.120503652039325
1739209774.6620133;-45.120503652039325
1739209774.662021;-33.981070128970906
1739209774.6620288;-45.120503652039325
1739209774.6620364;-38.13080360867914
1739209774.662044;-38.13080360867914
1739209774.662052;-38.13080360867914
1739209774.6620595;-28.992665084841942
1739209774.6620672;-38.13080360867914
1739209774.662075;-45.120503652039325
1739209774.6620827;-45.120503652039325
1739209774.6620903;-35.57807855764607
1739209774.6620982;-38.13080360867914
1739209774.6621058;-45.120503652039325
1739209774.6621134;-38.13080360867914
1739209774.6621213;-38.13080360867914
1739209774.662129;-38.13080360867914
1739209774.6621366;-45.120503652039325
1739209774.6621444;-45.120503652039325
1739209774.662152;-45.120503652039325
1739209774.6621597;-45.120503652039325
1739209774.6621675;-45.120503652039325
1739209774.6621752;-45.120503652039325
1739209774.6621828;-45.120503652039325
1739209774.6621907;-35.57807855764607
1739209774.6621983;-38.13080360867914
1739209774.662206;-45.120503652039325
1739209774.6622138;-38.13080360867914
1739209774.6622214;-45.120503652039325
1739209774.662229;-45.120503652039325
1739209774.662237;-45.120503652039325
1739209774.6622446;-38.13080360867914
1739209774.6622522;-32.816014438256545
1739209774.66226;-35.57807855764607
1739209774.6622677;-45.120503652039325
1739209774.6622753;-33.981070128970906
1739209774.6622832;-32.816014438256545
1739209774.6622908;-45.120503652039325
1739209774.6622984;-38.13080360867914
1739209774.6623063;-38.13080360867914
1739209774.662314;-38.13080360867914
1739209774.6623216;-38.13080360867914
1739209774.6623294;-45.120503652039325
1739209774.662337;-38.13080360867914
1739209774.6623447;-45.120503652039325
1739209774.6623526;-38.13080360867914
1739209774.6623602;-45.120503652039325
1739209774.6623678;-38.13080360867914
1739209774.6623757;-38.13080360867914
1739209774.6623833;-45.120503652039325
1739209774.662391;-45.120503652039325
1739209774.6623988;-45.120503652039325
1739209774.6624064;-45.120503652039325
1739209774.6624143;-45.120503652039325
1739209774.662422;-45.120503652039325
1739209774.6624296;-38.13080360867914
1739209774.6624374;-38.13080360867914
1739209774.662445;-45.120503652039325
1739209774.6624527;-45.120503652039325
1739209774.6624606;-45.120503652039325
1739209774.6624682;-33.981070128970906
1739209774.6624758;-45.120503652039325
1739209774.6624837;-45.120503652039325
1739209774.6624913;-45.120503652039325
1739209774.662499;-45.120503652039325
1739209774.6625068;-45.120503652039325
1739209774.6625144;-45.120503652039325
1739209774.662522;-45.120503652039325
1739209774.66253;-45.120503652039325
1739209774.6625376;-38.13080360867914
1739209774.6625452;-45.120503652039325
1739209774.662553;-45.120503652039325
1739209774.6625607;-38.13080360867914
1739209774.6625683;-45.120503652039325
1739209774.6625762;-45.120503652039325
1739209774.6625838;-45.120503652039325
1739209774.6625915;-38.13080360867914
1739209774.6625993;-45.120503652039325
1739209774.662607;-45.120503652039325
1739209774.6626146;-45.120503652039325
1739209774.6626225;-45.120503652039325
1739209774.66263;-45.120503652039325
1739209774.6626377;-35.57807855764607
1739209774.6626456;-38.13080360867914
1739209774.6626532;-38.13080360867914
1739209774.6626608;-38.13080360867914
1739209774.6626687;-38.13080360867914
1739209774.6626763;-33.981070128970906
1739209774.662684;-45.120503652039325
1739209774.6626918;-45.120503652039325
1739209774.6626995;-32.816014438256545
1739209774.662707;-38.13080360867914
1739209774.662715;-45.120503652039325
1739209774.6627226;-45.120503652039325
1739209774.6627302;-45.120503652039325
1739209774.662738;-38.13080360867914
1739209774.6627457;-27.8777449560314
1739209774.6627533;-38.13080360867914
1739209774.6627612;-38.13080360867914
1739209774.6627688;-35.57807855764607
1739209774.6627765;-45.120503652039325
1739209774.6627843;-38.13080360867914
1739209774.662792;-38.13080360867914
1739209774.6627996;-38.13080360867914
1739209774.6628075;-45.120503652039325
1739209774.662815;-45.120503652039325
1739209774.6628227;-38.13080360867914
1739209774.6628306;-38.13080360867914
1739209774.6628382;-45.120503652039325
1739209774.6628458;-45.120503652039325
1739209774.6628537;-38.13080360867914
1739209774.6628613;-38.13080360867914
1739209774.662869;-31.141103565318893
1739209774.6628768;-33.981070128970906
1739209774.6628845;-38.13080360867914
1739209774.662892;-45.120503652039325
1739209774.6629;-38.13080360867914
1739209774.6629076;-45.120503652039325
1739209774.6629152;-45.120503652039325
1739209774.662923;-38.13080360867914
1739209774.6629307;-45.120503652039325
1739209774.6629384;-45.120503652039325
1739209774.6629462;-33.981070128970906
1739209774.6629539;-45.120503652039325
1739209774.6629615;-45.120503652039325
1739209774.6629694;-45.120503652039325
1739209774.662977;-38.13080360867914
1739209774.6629846;-38.13080360867914
1739209774.6629925;-35.57807855764607
1739209774.663;-38.13080360867914
1739209774.6630077;-45.120503652039325
1739209774.6630156;-45.120503652039325
1739209774.6630232;-35.57807855764607
1739209774.6630309;-35.57807855764607
1739209774.6630387;-45.120503652039325
1739209774.6630464;-45.120503652039325
1739209774.663054;-45.120503652039325
1739209774.6630619;-38.13080360867914
1739209774.6630695;-45.120503652039325
1739209774.663077;-45.120503652039325
1739209774.663085;-45.120503652039325
1739209774.6630926;-45.120503652039325
1739209774.6631002;-45.120503652039325
1739209774.663108;-38.13080360867914
1739209774.6631157;-38.13080360867914
1739209774.6631234;-38.13080360867914
1739209774.6631312;-45.120503652039325
1739209774.6631389;-38.13080360867914
1739209774.6631467;-38.13080360867914
1739209774.6631544;-45.120503652039325
1739209774.663162;-45.120503652039325
1739209774.6631699;-38.13080360867914
1739209774.6631775;-35.57807855764607
1739209774.6631851;-33.981070128970906
1739209774.663193;-45.120503652039325
1739209774.6632006;-45.120503652039325
1739209774.6632082;-45.120503652039325
1739209774.663216;-38.13080360867914
1739209774.6632237;-35.57807855764607
1739209774.6632314;-38.13080360867914
1739209774.6632392;-45.120503652039325
1739209774.6632469;-38.13080360867914
1739209774.6632545;-38.13080360867914
1739209774.6632624;-38.13080360867914
1739209774.66327;-38.13080360867914
1739209774.6632776;-33.981070128970906
1739209774.6632855;-35.57807855764607
1739209774.6632931;-38.13080360867914
1739209774.6633008;-38.13080360867914
1739209774.6633086;-45.120503652039325
1739209774.6633162;-45.120503652039325
1739209774.6633239;-38.13080360867914
1739209774.6633317;-45.120503652039325
1739209774.6633394;-38.13080360867914
1739209774.663347;-45.120503652039325
1739209774.6633549;-45.120503652039325
1739209774.6633625;-45.120503652039325
1739209774.6633701;-38.13080360867914
1739209774.663378;-31.141103565318915
1739209774.6633856;-45.120503652039325
1739209774.6633933;-45.120503652039325
1739209774.6634011;-38.13080360867914
1739209774.6634088;-38.13080360867914
1739209774.6634164;-38.13080360867914
1739209774.6634243;-35.57807855764607
1739209774.663432;-38.13080360867914
1739209774.6634395;-45.120503652039325
1739209774.6634474;-38.13080360867914
1739209774.663455;-33.981070128970906
1739209774.6634626;-38.13080360867914
1739209774.6634705;-45.120503652039325
1739209774.6634781;-45.120503652039325
1739209774.6634858;-45.120503652039325
1739209774.6634936;-45.120503652039325
1739209774.6635013;-38.13080360867914
1739209774.663509;-38.13080360867914
1739209774.6635168;-45.120503652039325
1739209774.6635244;-45.120503652039325
1739209774.663532;-45.120503652039325
1739209774.66354;-45.120503652039325
1739209774.6635475;-38.13080360867914
1739209774.6635551;-38.13080360867914
1739209774.663563;-28.58837851428586
1739209774.6635706;-38.13080360867914
1739209774.6635783;-45.120503652039325
1739209774.6635861;-45.120503652039325
1739209774.6635938;-38.13080360867914
1739209774.6636014;-38.13080360867914
1739209774.6636093;-38.13080360867914
1739209774.663617;-45.120503652039325
1739209774.6636245;-31.141103565318943
1739209774.6636324;-45.120503652039325
1739209774.66364;-45.120503652039325
1739209774.6636477;-31.141103565318915
1739209774.6636555;-38.13080360867914
1739209774.6636631;-45.120503652039325
1739209774.6636708;-45.120503652039325
1739209774.6636786;-38.13080360867914
1739209774.6636863;-29.438486411369333
1739209774.663694;-35.57807855764607
1739209774.6637018;-45.120503652039325
1739209774.6637094;-38.13080360867914
1739209774.663717;-38.13080360867914
1739209774.663725;-45.120503652039325
1739209774.6637325;-45.120503652039325
1739209774.6637402;-45.120503652039325
1739209774.663748;-45.120503652039325
1739209774.6637557;-38.13080360867914
1739209774.6637633;-45.120503652039325
1739209774.6637712;-38.13080360867914
1739209774.6637788;-45.120503652039325
1739209774.6637864;-45.120503652039325
1739209774.6637943;-45.120503652039325
1739209774.663802;-45.120503652039325
1739209774.6638095;-45.120503652039325
1739209774.6638174;-38.13080360867914
1739209774.663825;-45.120503652039325
1739209774.6638327;-45.120503652039325
1739209774.6638405;-45.120503652039325
1739209774.6638482;-38.13080360867914
1739209774.663856;-45.120503652039325
1739209774.6638637;-45.120503652039325
1739209774.6638713;-29.438486411369333
1739209774.6638792;-35.57807855764607
1739209774.6638868;-45.120503652039325
1739209774.6638944;-35.57807855764607
1739209774.6639023;-33.981070128970906
1739209774.66391;-45.120503652039325
1739209774.6639175;-45.120503652039325
1739209774.6639254;-35.57807855764607
1739209774.663933;-45.120503652039325
1739209774.6639407;-45.120503652039325
1739209774.6639485;-31.141103565318893
1739209774.6639562;-45.120503652039325
1739209774.6639638;-45.120503652039325
1739209774.6639717;-38.13080360867914
1739209774.6639793;-45.120503652039325
1739209774.663987;-38.13080360867914
1739209774.6639948;-33.981070128970906
1739209774.6640024;-38.13080360867914
1739209774.66401;-38.13080360867914
1739209774.664018;-38.13080360867914
1739209774.6640255;-45.120503652039325
1739209774.6640332;-33.981070128970906
1739209774.664041;-45.120503652039325
1739209774.6640487;-45.120503652039325
1739209774.6640563;-32.816014438256545
1739209774.6640642;-35.57807855764607
1739209774.6640718;-45.120503652039325
1739209774.6640794;-45.120503652039325
1739209774.6640873;-35.57807855764607
1739209774.664095;-38.13080360867914
1739209774.6641026;-45.120503652039325
1739209774.6641104;-45.120503652039325
1739209774.664118;-45.120503652039325
1739209774.6641257;-38.13080360867914
1739209774.6641335;-38.13080360867914
1739209774.6641412;-38.13080360867914
1739209774.6641488;-38.13080360867914
1739209774.6641567;-31.141103565318915
1739209774.6641643;-38.13080360867914
1739209774.664172;-45.120503652039325
1739209774.6641798;-38.13080360867914
1739209774.6641874;-38.13080360867914
1739209774.664195;-45.120503652039325
1739209774.664203;-38.13080360867914
1739209774.6642106;-45.120503652039325
1739209774.6642182;-45.120503652039325
1739209774.664226;-45.120503652039325
1739209774.6642337;-45.120503652039325
1739209774.6642413;-45.120503652039325
1739209774.6642492;-38.13080360867914
1739209774.6642568;-45.120503652039325
1739209774.6642644;-45.120503652039325
1739209774.6642723;-45.120503652039325
1739209774.66428;-33.981070128970906
1739209774.6642876;-45.120503652039325
1739209774.6642954;-45.120503652039325
1739209774.664303;-38.13080360867914
1739209774.6643107;-33.981070128970906
1739209774.6643186;-45.120503652039325
1739209774.6643262;-45.120503652039325
1739209774.6643338;-45.120503652039325
1739209774.6643417;-38.13080360867914
1739209774.6643493;-45.120503652039325
1739209774.664357;-38.13080360867914
1739209774.6643648;-45.120503652039325
1739209774.6643724;-45.120503652039325
1739209774.66438;-38.13080360867914
1739209774.664388;-38.13080360867914
1739209774.6643956;-38.13080360867914
1739209774.6644032;-38.13080360867914
1739209774.664411;-45.120503652039325
1739209774.6644187;-38.13080360867914
1739209774.6644263;-45.120503652039325
1739209774.6644342;-38.13080360867914
1739209774.6644418;-38.13080360867914
1739209774.6644495;-38.13080360867914
1739209774.6644573;-45.120503652039325
1739209774.664465;-38.13080360867914
1739209774.6644726;-38.13080360867914
1739209774.6644804;-38.13080360867914
1739209774.664488;-38.13080360867914
1739209774.6644957;-31.141103565318915
1739209774.6645036;-38.13080360867914
1739209774.6645112;-45.120503652039325
1739209774.6645188;-45.120503652039325
1739209774.6645267;-38.13080360867914
1739209774.6645343;-38.13080360867914
1739209774.664542;-45.120503652039325
1739209774.6645498;-38.13080360867914
1739209774.6645575;-31.141103565318915
1739209774.6645653;-33.981070128970906
1739209774.664573;-33.981070128970906
1739209774.6645806;-38.13080360867914
1739209774.6645885;-38.13080360867914
1739209774.664596;-38.13080360867914
1739209774.6646037;-33.981070128970906
1739209774.6646116;-45.120503652039325
1739209774.6646192;-33.981070128970906
1739209774.6646268;-38.13080360867914
1739209774.6646347;-38.13080360867914
1739209774.6646423;-35.57807855764607
1739209774.66465;-38.13080360867914
1739209774.6646578;-38.13080360867914
1739209774.6646655;-38.13080360867914
1739209774.664673;-38.13080360867914
1739209774.664681;-33.981070128970906
1739209774.6646886;-33.981070128970906
1739209774.6646962;-45.120503652039325
1739209774.664704;-45.120503652039325
1739209774.6647117;-38.13080360867914
1739209774.6647193;-38.13080360867914
1739209774.6647272;-38.13080360867914
1739209774.6647348;-45.120503652039325
1739209774.6647425;-38.13080360867914
1739209774.6647503;-38.13080360867914
1739209774.664758;-45.120503652039325
1739209774.6647656;-45.120503652039325
1739209774.6647735;-45.120503652039325
