CAN Message; 0x150:07009cbbe4af4d4c
1739209782.1609645;-38.13080360867914
1739209782.1609664;-38.13080360867914
1739209782.1609683;-35.57807855764607
1739209782.16097;-45.120503652039325
1739209782.1609719;-38.13080360867914
1739209782.1609738;-32.816014438256545
1739209782.1609755;-35.57807855764607
1739209782.1609774;-38.13080360867914
1739209782.1609793;-45.120503652039325
1739209782.1609812;-32.816014438256545
1739209782.1609828;-33.981070128970906
1739209782.1609848;-45.120503652039325
1739209782.1609867;-38.13080360867914
1739209782.1609883;-38.13080360867914
1739209782.1609902;-45.120503652039325
1739209782.1609921;-33.981070128970956
1739209782.1609938;-35.57807855764607
1739209782.1609957;-35.57807855764607
1739209782.1609976;-38.13080360867914
1739209782.1609995;-45.120503652039325
1739209782.1610012;-38.13080360867914
1739209782.161003;-45.120503652039325
1739209782.161005;-33.981070128970906
1739209782.1610067;-27.267205301931607
1739209782.1610086;-38.13080360867914
1739209782.1610105;-35.57807855764607
1739209782.1610122;-38.13080360867914
1739209782.161014;-38.13080360867914
1739209782.161016;-38.13080360867914
1739209782.161018;-33.981070128970906
1739209782.1610196;-38.13080360867914
1739209782.1610215;-45.120503652039325
1739209782.1610234;-38.13080360867914
1739209782.161025;-38.13080360867914
1739209782.161027;-45.120503652039325
1739209782.1610289;-45.120503652039325
1739209782.1610305;-38.13080360867914
1739209782.1610324;-38.13080360867914
1739209782.1610343;-45.120503652039325
1739209782.1610363;-45.120503652039325
1739209782.161038;-45.120503652039325
1739209782.1610398;-45.120503652039325
1739209782.1610417;-38.13080360867914
1739209782.1610434;-38.13080360867914
1739209782.1610453;-38.13080360867914
1739209782.1610472;-45.120503652039325
1739209782.161049;-38.13080360867914
1739209782.1610508;-26.991370085610736
1739209782.1610527;-35.57807855764607
1739209782.1610546;-45.120503652039325
1739209782.1610563;-35.57807855764607
1739209782.1610582;-38.13080360867914
1739209782.16106;-45.120503652039325
1739209782.1610618;-45.120503652039325
1739209782.1610637;-45.120503652039325
1739209782.1610656;-38.13080360867914
1739209782.1610672;-45.120503652039325
1739209782.1610692;-38.13080360867914
1739209782.161071;-38.13080360867914
1739209782.161073;-38.13080360867914
1739209782.1610746;-33.981070128970906
1739209782.1610765;-38.13080360867914
1739209782.1610785;-38.13080360867914
1739209782.1610801;-35.57807855764607
1739209782.161082;-38.13080360867914
1739209782.161084;-38.13080360867914
1739209782.1610856;-38.13080360867914
1739209782.1610875;-45.120503652039325
1739209782.1610894;-45.120503652039325
1739209782.1610913;-35.57807855764607
1739209782.161093;-35.57807855764607
1739209782.161095;-32.816014438256545
1739209782.1610968;-38.13080360867914
1739209782.1610985;-45.120503652039325
1739209782.1611004;-38.13080360867914
1739209782.1611023;-32.816014438256545
1739209782.161104;-38.13080360867914
1739209782.1611059;-38.13080360867914
1739209782.1611078;-38.13080360867914
1739209782.1611097;-45.120503652039325
1739209782.1611114;-38.13080360867914
1739209782.1611133;-45.120503652039325
1739209782.1611152;-45.120503652039325
1739209782.1611168;-38.13080360867914
1739209782.1611187;-33.981070128970906
1739209782.1611207;-45.120503652039325
1739209782.1611223;-45.120503652039325
1739209782.1611242;-31.141103565318893
1739209782.1611261;-32.816014438256545
1739209782.161128;-45.120503652039325
1739209782.1611297;-38.13080360867914
1739209782.1611316;-35.57807855764607
1739209782.1611335;-45.120503652039325
1739209782.1611352;-45.120503652039325
1739209782.161137;-38.13080360867914
1739209782.161139;-38.13080360867914
1739209782.161141;-45.120503652039325
1739209782.1611426;-38.13080360867914
1739209782.1611445;-38.13080360867914
1739209782.1611464;-38.13080360867914
1739209782.161148;-45.120503652039325
1739209782.16115;-45.120503652039325
1739209782.161152;-45.120503652039325
1739209782.1611536;-38.13080360867914
1739209782.1611555;-45.120503652039325
1739209782.1611574;-45.120503652039325
1739209782.1611593;-45.120503652039325
1739209782.161161;-45.120503652039325
1739209782.1611629;-45.120503652039325
1739209782.1611648;-45.120503652039325
1739209782.1611664;-45.120503652039325
1739209782.1611683;-45.120503652039325
1739209782.1611702;-38.13080360867914
1739209782.161172;-45.120503652039325
1739209782.1611738;-38.13080360867914
1739209782.1611757;-35.57807855764607
1739209782.1611776;-38.13080360867914
1739209782.1611793;-38.13080360867914
1739209782.1611812;-38.13080360867914
1739209782.161183;-45.120503652039325
1739209782.1611848;-38.13080360867914
1739209782.1611867;-45.120503652039325
1739209782.1611886;-38.13080360867914
1739209782.1611903;-45.120503652039325
1739209782.1611922;-45.120503652039325
1739209782.161194;-33.981070128970906
1739209782.161196;-45.120503652039325
1739209782.1611977;-45.120503652039325
1739209782.1611996;-33.981070128970906
1739209782.1612015;-38.13080360867914
1739209782.1612031;-45.120503652039325
1739209782.161205;-45.120503652039325
1739209782.161207;-33.981070128970906
1739209782.1612086;-38.13080360867914
1739209782.1612105;-45.120503652039325
1739209782.1612124;-35.57807855764607
1739209782.1612144;-38.13080360867914
1739209782.161216;-45.120503652039325
1739209782.161218;-38.13080360867914
1739209782.1612198;-45.120503652039325
1739209782.1612215;-38.13080360867914
1739209782.1612234;-38.13080360867914
1739209782.1612253;-45.120503652039325
1739209782.161227;-45.120503652039325
1739209782.161229;-45.120503652039325
1739209782.1612308;-45.120503652039325
1739209782.1612327;-45.120503652039325
1739209782.1612344;-35.57807855764607
1739209782.1612363;-38.13080360867914
1739209782.1612382;-45.120503652039325
1739209782.1612399;-45.120503652039325
1739209782.1612418;-45.120503652039325
1739209782.1612437;-38.13080360867914
1739209782.1612453;-38.13080360867914
1739209782.1612473;-45.120503652039325
1739209782.1612492;-35.57807855764607
1739209782.161251;-35.57807855764607
1739209782.1612527;-38.13080360867914
1739209782.1612546;-33.981070128970906
1739209782.1612566;-45.120503652039325
1739209782.1612582;-32.816014438256545
1739209782.1612601;-33.981070128970906
1739209782.161262;-45.120503652039325
1739209782.1612637;-45.120503652039325
1739209782.1612656;-38.13080360867914
1739209782.1612675;-35.57807855764607
1739209782.1612694;-38.13080360867914
1739209782.161271;-45.120503652039325
1739209782.161273;-28.58837851428586
1739209782.161275;-33.981070128970906
1739209782.1612766;-38.13080360867914
1739209782.1612785;-45.120503652039325
1739209782.1612804;-38.13080360867914
1739209782.161282;-33.981070128970906
1739209782.161284;-38.13080360867914
1739209782.1612859;-45.120503652039325
1739209782.1612878;-45.120503652039325
1739209782.1612895;-38.13080360867914
1739209782.1612914;-38.13080360867914
1739209782.1612933;-45.120503652039325
1739209782.161295;-45.120503652039325
1739209782.1612968;-38.13080360867914
1739209782.1612988;-45.120503652039325
1739209782.1613004;-45.120503652039325
1739209782.1613023;-38.13080360867914
1739209782.1613042;-45.120503652039325
1739209782.1613061;-45.120503652039325
1739209782.1613078;-45.120503652039325
1739209782.1613097;-45.120503652039325
1739209782.1613116;-45.120503652039325
1739209782.1613133;-45.120503652039325
1739209782.1613152;-45.120503652039325
1739209782.161317;-31.141103565318915
1739209782.1613188;-31.141103565318915
1739209782.1613207;-38.13080360867914
1739209782.1613226;-38.13080360867914
1739209782.1613245;-38.13080360867914
1739209782.1613262;-38.13080360867914
1739209782.161328;-45.120503652039325
1739209782.16133;-45.120503652039325
1739209782.1613317;-45.120503652039325
1739209782.1613336;-38.13080360867914
1739209782.1613355;-45.120503652039325
1739209782.1613371;-45.120503652039325
1739209782.161339;-38.13080360867914
1739209782.161341;-38.13080360867914
1739209782.1613429;-38.13080360867914
1739209782.1613445;-32.816014438256545
1739209782.1613464;-38.13080360867914
1739209782.1613483;-45.120503652039325
1739209782.16135;-38.13080360867914
1739209782.161352;-38.13080360867914
1739209782.1613538;-38.13080360867914
1739209782.1613555;-38.13080360867914
1739209782.1613574;-38.13080360867914
1739209782.1613593;-38.13080360867914
1739209782.1613612;-38.13080360867914
1739209782.161363;-38.13080360867914
1739209782.1613648;-45.120503652039325
1739209782.1613667;-38.13080360867914
1739209782.1613684;-38.13080360867914
1739209782.1613703;-45.120503652039325
1739209782.1613722;-45.120503652039325
1739209782.1613739;-38.13080360867914
1739209782.1613758;-45.120503652039325
1739209782.1613777;-45.120503652039325
1739209782.1613796;-33.981070128970906
1739209782.1613812;-45.120503652039325
1739209782.1613832;-45.120503652039325
1739209782.161385;-33.981070128970906
1739209782.1613867;-35.57807855764607
1739209782.1613886;-45.120503652039325
1739209782.1613905;-38.13080360867914
1739209782.1613922;-33.981070128970906
1739209782.1613941;-38.13080360867914
1739209782.161396;-38.13080360867914
1739209782.161398;-35.57807855764607
1739209782.1613996;-45.120503652039325
1739209782.1614015;-45.120503652039325
1739209782.1614034;-32.816014438256545
1739209782.161405;-38.13080360867914
1739209782.161407;-45.120503652039325
1739209782.161409;-45.120503652039325
1739209782.1614106;-35.57807855764607
1739209782.1614125;-45.120503652039325
1739209782.1614144;-35.57807855764607
1739209782.1614163;-38.13080360867914
1739209782.161418;-38.13080360867914
1739209782.1614199;-38.13080360867914
1739209782.1614218;-38.13080360867914
1739209782.1614234;-45.120503652039325
1739209782.1614254;-45.120503652039325
1739209782.1614273;-45.120503652039325
1739209782.161429;-45.120503652039325
1739209782.1614308;-38.13080360867914
1739209782.1614327;-45.120503652039325
1739209782.1614347;-38.13080360867914
1739209782.1614363;-38.13080360867914
1739209782.1614382;-45.120503652039325
1739209782.1614401;-45.120503652039325
1739209782.1614418;-38.13080360867914
1739209782.1614437;-33.981070128970906
1739209782.1614456;-45.120503652039325
1739209782.1614473;-38.13080360867914
1739209782.1614492;-45.120503652039325
1739209782.161451;-38.13080360867914
1739209782.161453;-31.141103565318915
1739209782.1614547;-45.120503652039325
1739209782.1614566;-45.120503652039325
1739209782.1614585;-45.120503652039325
1739209782.1614602;-38.13080360867914
1739209782.161462;-45.120503652039325
1739209782.161464;-45.120503652039325
1739209782.1614656;-45.120503652039325
1739209782.1614676;-45.120503652039325
1739209782.1614695;-45.120503652039325
1739209782.1614714;-38.13080360867914
1739209782.161473;-38.13080360867914
1739209782.161475;-45.120503652039325
1739209782.1614769;-45.120503652039325
1739209782.1614785;-38.13080360867914
1739209782.1614804;-35.57807855764607
1739209782.1614823;-38.13080360867914
1739209782.161484;-45.120503652039325
1739209782.161486;-45.120503652039325
1739209782.1614878;-35.57807855764607
1739209782.1614897;-33.981070128970906
1739209782.1614914;-38.13080360867914
1739209782.1614933;-45.120503652039325
1739209782.1614952;-35.57807855764607
1739209782.1614969;-38.13080360867914
1739209782.1614988;-38.13080360867914
1739209782.1615007;-33.981070128970906
1739209782.1615024;-45.120503652039325
1739209782.1615043;-38.13080360867914
1739209782.1615062;-45.120503652039325
1739209782.161508;-45.120503652039325
1739209782.1615098;-38.13080360867914
1739209782.1615117;-32.81601443825658
1739209782.1615136;-38.13080360867914
1739209782.1615152;-45.120503652039325
1739209782.1615171;-38.13080360867914
1739209782.161519;-38.13080360867914
1739209782.1615207;-35.57807855764607
1739209782.1615226;-35.57807855764607
1739209782.1615245;-45.120503652039325
1739209782.1615264;-28.992665084841942
1739209782.161528;-38.13080360867914
1739209782.16153;-45.120503652039325
1739209782.161532;-38.13080360867914
1739209782.1615336;-38.13080360867914
1739209782.1615355;-45.120503652039325
1739209782.1615374;-45.120503652039325
1739209782.161539;-45.120503652039325
1739209782.161541;-38.13080360867914
1739209782.161543;-35.57807855764607
1739209782.1615448;-38.13080360867914
1739209782.1615465;-45.120503652039325
1739209782.1615484;-45.120503652039325
1739209782.1615503;-45.120503652039325
1739209782.161552;-38.13080360867914
1739209782.1615539;-45.120503652039325
1739209782.1615558;-33.981070128970906
1739209782.1615574;-45.120503652039325
1739209782.1615593;-38.13080360867914
1739209782.1615613;-45.120503652039325
1739209782.1615632;-45.120503652039325
1739209782.1615648;-38.13080360867914
1739209782.1615667;-38.13080360867914
1739209782.1615686;-45.120503652039325
1739209782.1615703;-28.992665084841942
1739209782.1615722;-38.13080360867914
1739209782.1615741;-38.13080360867914
1739209782.1615758;-45.120503652039325
1739209782.1615777;-45.120503652039325
1739209782.1615796;-38.13080360867914
1739209782.1615815;-45.120503652039325
1739209782.1615832;-45.120503652039325
1739209782.161585;-33.981070128970906
1739209782.161587;-45.120503652039325
1739209782.1615887;-45.120503652039325
1739209782.1615906;-38.13080360867914
1739209782.1615925;-45.120503652039325
1739209782.1615942;-45.120503652039325
1739209782.161596;-45.120503652039325
1739209782.161598;-45.120503652039325
1739209782.1615999;-38.13080360867914
1739209782.1616015;-45.120503652039325
1739209782.1616035;-45.120503652039325
1739209782.1616054;-38.13080360867914
1739209782.161607;-45.120503652039325
1739209782.161609;-38.13080360867914
1739209782.1616108;-35.57807855764607
1739209782.1616125;-38.13080360867914
1739209782.1616144;-33.981070128970906
1739209782.1616163;-38.13080360867914
1739209782.1616182;-38.13080360867914
1739209782.16162;-35.57807855764607
1739209782.1616218;-33.981070128970906
1739209782.1616237;-38.13080360867914
1739209782.1616254;-45.120503652039325
1739209782.1616273;-35.57807855764607
1739209782.1616292;-38.13080360867914
1739209782.1616309;-45.120503652039325
1739209782.1616328;-38.13080360867914
1739209782.1616347;-38.13080360867914
1739209782.1616366;-38.13080360867914
1739209782.1616383;-45.120503652039325
1739209782.1616402;-38.13080360867914
1739209782.161642;-38.13080360867914
1739209782.1616437;-45.120503652039325
1739209782.1616457;-45.120503652039325
1739209782.1616476;-33.981070128970906
1739209782.1616492;-45.120503652039325
1739209782.1616511;-38.13080360867914
1739209782.161653;-45.120503652039325
1739209782.161655;-45.120503652039325
1739209782.1616566;-38.13080360867914
1739209782.1616585;-38.13080360867914
1739209782.1616604;-35.57807855764607
1739209782.161662;-45.120503652039325
1739209782.161664;-45.120503652039325
1739209782.161666;-45.120503652039325
1739209782.1616676;-35.57807855764607
1739209782.1616695;-35.57807855764607
1739209782.1616714;-45.120503652039325
1739209782.1616733;-45.120503652039325
1739209782.161675;-45.120503652039325
1739209782.161677;-38.13080360867914
1739209782.1616788;-45.120503652039325
1739209782.1616805;-38.13080360867914
1739209782.1616824;-45.120503652039325
1739209782.1616843;-45.120503652039325
1739209782.161686;-45.120503652039325
1739209782.1616879;-38.13080360867914
1739209782.1616898;-38.13080360867914
1739209782.1616917;-45.120503652039325
1739209782.1616933;-45.120503652039325
1739209782.1616952;-45.120503652039325
1739209782.1616971;-32.816014438256545
1739209782.1616988;-38.13080360867914
1739209782.1617007;-38.13080360867914
1739209782.1617026;-38.13080360867914
1739209782.1617043;-32.816014438256545
1739209782.1617062;-45.120503652039325
1739209782.161708;-45.120503652039325
1739209782.16171;-45.120503652039325
1739209782.1617117;-45.120503652039325
1739209782.1617136;-45.120503652039325
1739209782.1617155;-45.120503652039325
1739209782.1617172;-38.13080360867914
1739209782.161719;-38.13080360867914
1739209782.161721;-45.120503652039325
1739209782.1617227;-38.13080360867914
1739209782.1617246;-38.13080360867914
1739209782.1617265;-45.120503652039325
1739209782.1617284;-38.13080360867914
1739209782.16173;-45.120503652039325
1739209782.161732;-38.13080360867914
1739209782.1617339;-28.21854285175415
1739209782.1617355;-35.57807855764607
1739209782.1617374;-45.120503652039325
1739209782.1617393;-38.13080360867914
1739209782.161741;-32.816014438256545
1739209782.161743;-38.13080360867914
1739209782.1617448;-45.120503652039325
1739209782.1617467;-45.120503652039325
1739209782.1617484;-45.120503652039325
1739209782.1617503;-45.120503652039325
1739209782.1617522;-38.13080360867914
1739209782.161754;-45.120503652039325
1739209782.1617558;-45.120503652039325
1739209782.1617577;-45.120503652039325
1739209782.1617594;-45.120503652039325
1739209782.1617613;-38.13080360867914
1739209782.1617632;-45.120503652039325
1739209782.161765;-45.120503652039325
1739209782.1617668;-45.120503652039325
1739209782.1617687;-38.13080360867914
1739209782.1617706;-45.120503652039325
1739209782.1617723;-45.120503652039325
1739209782.1617742;-38.13080360867914
1739209782.161776;-45.120503652039325
1739209782.1617777;-29.438486411369333
1739209782.1617796;-35.57807855764607
1739209782.1617815;-35.57807855764607
1739209782.1617835;-33.981070128970906
1739209782.1617851;-38.13080360867914
1739209782.161787;-38.13080360867914
1739209782.161789;-38.13080360867914
1739209782.1617906;-33.981070128970906
1739209782.1617925;-45.120503652039325
1739209782.1617944;-38.13080360867914
1739209782.161796;-32.816014438256545
1739209782.161798;-38.13080360867914
1739209782.1618;-45.120503652039325
1739209782.1618018;-45.120503652039325
1739209782.1618035;-45.120503652039325
1739209782.1618054;-45.120503652039325
1739209782.1618073;-45.120503652039325
1739209782.161809;-45.120503652039325
1739209782.1618109;-45.120503652039325
1739209782.1618128;-38.13080360867914
1739209782.1618145;-45.120503652039325
1739209782.1618164;-33.981070128970906
1739209782.1618183;-38.13080360867914
1739209782.1618202;-45.120503652039325
1739209782.1618218;-33.981070128970906
1739209782.1618237;-35.57807855764607
1739209782.1618257;-45.120503652039325
1739209782.1618273;-45.120503652039325
1739209782.1618292;-35.57807855764607
1739209782.1618311;-38.13080360867914
1739209782.1618328;-38.13080360867914
1739209782.1618347;-33.981070128970906
1739209782.1618366;-45.120503652039325
1739209782.1618385;-45.120503652039325
1739209782.1618402;-38.13080360867914
1739209782.161842;-38.13080360867914
1739209782.161844;-45.120503652039325
1739209782.1618457;-45.120503652039325
1739209782.1618476;-38.13080360867914
1739209782.1618495;-38.13080360867914
1739209782.1618512;-45.120503652039325
1739209782.161853;-45.120503652039325
1739209782.161855;-38.13080360867914
1739209782.161857;-45.120503652039325
1739209782.1618586;-45.120503652039325
1739209782.1618605;-45.120503652039325
1739209782.1618624;-35.57807855764607
1739209782.161864;-45.120503652039325
1739209782.161866;-45.120503652039325
1739209782.1618679;-32.816014438256545
1739209782.1618695;-38.13080360867914
1739209782.1618714;-38.13080360867914
1739209782.1618733;-38.13080360867914
1739209782.1618752;-33.981070128970906
1739209782.161877;-45.120503652039325
1739209782.1618788;-45.120503652039325
1739209782.1618807;-45.120503652039325
1739209782.1618824;-45.120503652039325
1739209782.1618843;-45.120503652039325
1739209782.1618862;-38.13080360867914
1739209782.161888;-35.57807855764607
1739209782.1618898;-38.13080360867914
1739209782.1618917;-45.120503652039325
1739209782.1618936;-38.13080360867914
1739209782.1618953;-38.13080360867914
1739209782.1618972;-33.981070128970906
1739209782.161899;-38.13080360867914
1739209782.1619008;-38.13080360867914
1739209782.1619027;-45.120503652039325
1739209782.1619046;-38.13080360867914
1739209782.1619062;-38.13080360867914
1739209782.1619081;-45.120503652039325
1739209782.16191;-45.120503652039325
1739209782.161912;-31.141103565318915
1739209782.1619136;-45.120503652039325
1739209782.1619155;-38.13080360867914
1739209782.1619174;-38.13080360867914
1739209782.161919;-38.13080360867914
1739209782.161921;-45.120503652039325
1739209782.161923;-45.120503652039325
1739209782.1619246;-45.120503652039325
1739209782.1619265;-31.141103565318915
1739209782.1619284;-38.13080360867914
1739209782.1619303;-38.13080360867914
1739209782.161932;-35.57807855764607
1739209782.161934;-38.13080360867914
1739209782.1619358;-38.13080360867914
1739209782.1619375;-45.120503652039325
1739209782.1619394;-45.120503652039325
1739209782.1619413;-31.141103565318915
1739209782.161943;-33.981070128970906
1739209782.1619449;-45.120503652039325
1739209782.1619468;-38.13080360867914
1739209782.1619487;-38.13080360867914
1739209782.1619503;-38.13080360867914
1739209782.1619523;-33.981070128970906
1739209782.1619542;-45.120503652039325
1739209782.1619558;-45.120503652039325
1739209782.1619577;-45.120503652039325
1739209782.1619596;-45.120503652039325
1739209782.1619613;-45.120503652039325
1739209782.1619632;-38.13080360867914
1739209782.1619651;-38.13080360867914
1739209782.161967;-45.120503652039325
1739209782.1619687;-45.120503652039325
1739209782.1619706;-45.120503652039325
1739209782.1619725;-35.57807855764607
1739209782.1619742;-35.57807855764607
1739209782.161976;-45.120503652039325
1739209782.161978;-38.13080360867914
1739209782.1619797;-35.57807855764607
1739209782.1619816;-38.13080360867914
1739209782.1619835;-45.120503652039325
1739209782.1619854;-28.992665084841942
1739209782.161987;-27.267205301931607
1739209782.161989;-38.13080360867914
1739209782.161991;-45.120503652039325
1739209782.1619925;-38.13080360867914
1739209782.1619945;-38.13080360867914
1739209782.1619964;-38.13080360867914
1739209782.161998;-45.120503652039325
1739209782.162;-45.120503652039325
1739209782.1620018;-38.13080360867914
1739209782.1620038;-35.57807855764607
1739209782.1620054;-45.120503652039325
1739209782.1620073;-45.120503652039325
1739209782.1620092;-35.57807855764607
1739209782.162011;-35.57807855764607
1739209782.1620128;-45.120503652039325
1739209782.1620147;-38.13080360867914
1739209782.1620164;-38.13080360867914
1739209782.1620183;-45.120503652039325
1739209782.1620202;-45.120503652039325
1739209782.162022;-45.120503652039325
1739209782.1620238;-35.57807855764607
1739209782.1620257;-38.13080360867914
1739209782.1620276;-45.120503652039325
1739209782.1620293;-45.120503652039325
1739209782.1620312;-32.816014438256545
1739209782.162033;-38.13080360867914
1739209782.1620347;-45.120503652039325
1739209782.1620367;-38.13080360867914
1739209782.1620386;-38.13080360867914
1739209782.1620405;-45.120503652039325
1739209782.1620421;-45.120503652039325
1739209782.162044;-45.120503652039325
1739209782.162046;-45.120503652039325
1739209782.1620476;-45.120503652039325
1739209782.1620495;-45.120503652039325
1739209782.1620514;-45.120503652039325
1739209782.162053;-38.13080360867914
1739209782.162055;-35.57807855764607
1739209782.162057;-45.120503652039325
1739209782.1620588;-38.13080360867914
1739209782.1620605;-38.13080360867914
1739209782.1620624;-45.120503652039325
1739209782.1620646;-45.120503652039325
1739209782.1620665;-38.13080360867914
1739209782.1620686;-45.120503652039325
1739209782.1620705;-45.120503652039325
1739209782.1620727;-45.120503652039325
1739209782.1620746;-38.13080360867914
1739209782.1620767;-38.13080360867914
1739209782.1620789;-45.120503652039325
1739209782.1620808;-45.120503652039325
1739209782.162083;-35.57807855764607
1739209782.1620848;-38.13080360867914
1739209782.162087;-45.120503652039325
1739209782.162089;-32.816014438256545
1739209782.162091;-38.13080360867914
1739209782.1620932;-35.57807855764607
1739209782.162095;-35.57807855764607
1739209782.1620972;-45.120503652039325
1739209782.1620991;-38.13080360867914
1739209782.1621013;-45.120503652039325
1739209782.1621034;-38.13080360867914
1739209782.1621053;-38.13080360867914
1739209782.1621075;-33.981070128970906
1739209782.1621094;-38.13080360867914
1739209782.1621115;-45.120503652039325
1739209782.1621134;-38.13080360867914
1739209782.1621156;-38.13080360867914
1739209782.1621177;-38.13080360867914
1739209782.1621196;-45.120503652039325
1739209782.1621218;-45.120503652039325
1739209782.1621237;-45.120503652039325
1739209782.1621258;-38.13080360867914
1739209782.1621277;-33.981070128970906
1739209782.1621299;-45.120503652039325
1739209782.162132;-45.120503652039325
1739209782.162134;-33.981070128970906
1739209782.162136;-32.816014438256545
1739209782.162138;-45.120503652039325
1739209782.1621401;-38.13080360867914
1739209782.1621423;-38.13080360867914
1739209782.1621442;-38.13080360867914
1739209782.1621463;-38.13080360867914
1739209782.1621482;-45.120503652039325
1739209782.1621504;-45.120503652039325
1739209782.1621523;-38.13080360867914
1739209782.1621544;-38.13080360867914
1739209782.1621566;-45.120503652039325
1739209782.1621585;-45.120503652039325
1739209782.1621606;-45.120503652039325
1739209782.1621625;-38.13080360867914
1739209782.1621647;-45.120503652039325
1739209782.1621666;-45.120503652039325
1739209782.1621687;-45.120503652039325
1739209782.162171;-45.120503652039325
1739209782.1621728;-45.120503652039325
1739209782.162175;-29.438486411369333
1739209782.1621768;-28.992665084841942
1739209782.162179;-45.120503652039325
1739209782.162181;-45.120503652039325
1739209782.162183;-35.57807855764607
1739209782.1621852;-38.13080360867914
1739209782.162187;-45.120503652039325
1739209782.1621892;-38.13080360867914
1739209782.1621912;-33.981070128970906
1739209782.1621933;-45.120503652039325
1739209782.1621954;-45.120503652039325
1739209782.1621974;-38.13080360867914
1739209782.1621995;-38.13080360867914
1739209782.1622014;-45.120503652039325
1739209782.1622036;-45.120503652039325
1739209782.1622055;-38.13080360867914
1739209782.1622076;-35.57807855764607
1739209782.1622097;-33.981070128970906
1739209782.1622117;-45.120503652039325
1739209782.1622138;-38.13080360867914
1739209782.1622157;-45.120503652039325
1739209782.1622179;-45.120503652039325
1739209782.1622198;-45.120503652039325
1739209782.162222;-45.120503652039325
1739209782.162224;-35.57807855764607
1739209782.162226;-28.992665084841942
1739209782.162228;-45.120503652039325
1739209782.16223;-38.13080360867914
1739209782.1622322;-35.57807855764607
1739209782.162234;-31.141103565318915
1739209782.1622362;-45.120503652039325
1739209782.1622384;-45.120503652039325
1739209782.1622403;-38.13080360867914
1739209782.1622424;-31.14110356531892
1739209782.1622443;-45.120503652039325
1739209782.1622465;-38.13080360867914
1739209782.1622486;-38.13080360867914
1739209782.1622505;-45.120503652039325
1739209782.1622527;-38.13080360867914
1739209782.1622546;-38.13080360867914
1739209782.1622567;-45.120503652039325
1739209782.1622586;-28.992665084841942
1739209782.1622608;-35.57807855764607
1739209782.162263;-38.13080360867914
1739209782.1622648;-45.120503652039325
1739209782.162267;-38.13080360867914
1739209782.1622689;-38.13080360867914
1739209782.162271;-45.120503652039325
1739209782.162273;-45.120503652039325
1739209782.162275;-33.981070128970906
1739209782.1622772;-38.13080360867914
1739209782.1622791;-45.120503652039325
1739209782.1622813;-45.120503652039325
1739209782.1622832;-45.120503652039325
1739209782.1622853;-45.120503652039325
1739209782.1622872;-38.13080360867914
1739209782.1622894;-38.13080360867914
1739209782.1622915;-38.13080360867914
1739209782.1622934;-45.120503652039325
1739209782.1622956;-45.120503652039325
1739209782.1622975;-45.120503652039325
1739209782.1622996;-38.13080360867914
1739209782.1623018;-45.120503652039325
1739209782.1623037;-38.13080360867914
1739209782.1623058;-38.13080360867914
1739209782.1623077;-38.13080360867914
1739209782.16231;-38.13080360867914
1739209782.1623118;-38.13080360867914
1739209782.162314;-38.13080360867914
1739209782.162316;-38.13080360867914
1739209782.162318;-35.57807855764607
1739209782.1623201;-38.13080360867914
1739209782.162322;-38.13080360867914
1739209782.1623242;-35.57807855764607
1739209782.162326;-45.120503652039325
1739209782.1623282;-45.120503652039325
1739209782.1623304;-35.57807855764607
1739209782.1623323;-45.120503652039325
1739209782.1623344;-45.120503652039325
1739209782.1623363;-45.120503652039325
1739209782.1623385;-45.120503652039325
1739209782.1623404;-38.13080360867914
1739209782.1623425;-45.120503652039325
1739209782.1623447;-45.120503652039325
1739209782.1623466;-45.120503652039325
1739209782.1623487;-38.13080360867914
1739209782.1623507;-38.13080360867914
1739209782.1623528;-38.13080360867914
1739209782.162355;-45.120503652039325
1739209782.1623569;-38.13080360867914
1739209782.162359;-38.13080360867914
1739209782.162361;-38.13080360867914
1739209782.162363;-35.57807855764607
1739209782.162365;-38.13080360867914
1739209782.162367;-45.120503652039325
1739209782.1623693;-38.13080360867914
1739209782.1623712;-38.13080360867914
1739209782.1623733;-45.120503652039325
1739209782.1623752;-45.120503652039325
1739209782.1623774;-45.120503652039325
1739209782.1623793;-45.120503652039325
1739209782.1623814;-45.120503652039325
1739209782.1623836;-45.120503652039325
1739209782.1623855;-45.120503652039325
1739209782.1623876;-45.120503652039325
1739209782.1623895;-38.13080360867914
1739209782.1623917;-29.438486411369333
1739209782.1623936;-38.13080360867914
1739209782.1623957;-45.120503652039325
1739209782.1623979;-38.13080360867914
1739209782.1623998;-35.57807855764607
1739209782.162402;-45.120503652039325
1739209782.1624038;-45.120503652039325
1739209782.162406;-45.120503652039325
1739209782.162408;-45.120503652039325
1739209782.16241;-38.13080360867914
1739209782.1624122;-38.13080360867914
1739209782.162414;-45.120503652039325
1739209782.1624162;-45.120503652039325
1739209782.1624181;-38.13080360867914
1739209782.1624203;-45.120503652039325
1739209782.1624224;-38.13080360867914
1739209782.1624243;-45.120503652039325
1739209782.1624265;-45.120503652039325
1739209782.1624284;-45.120503652039325
1739209782.1624305;-38.13080360867914
1739209782.1624324;-32.816014438256545
1739209782.1624346;-38.13080360867914
1739209782.1624367;-45.120503652039325
1739209782.1624386;-45.120503652039325
1739209782.1624408;-29.438486411369333
1739209782.1624427;-32.816014438256545
1739209782.1624448;-45.120503652039325
