CAN Message; 0x150:0000b09dd8db1485
Timestamp;Amplitude
1739209902.4084141;-45.120503652039325
1739209902.4084167;-45.120503652039325
1739209902.4084191;-45.120503652039325
1739209902.4084218;-45.120503652039325
1739209902.4084241;-45.120503652039325
1739209902.4084268;-38.13080360867914
1739209902.4084291;-35.57807855764607
1739209902.4084318;-35.57807855764607
1739209902.4084342;-45.120503652039325
1739209902.4084368;-45.120503652039325
1739209902.4084392;-33.981070128970906
1739209902.4084418;-45.120503652039325
1739209902.4084444;-45.120503652039325
1739209902.4084468;-45.120503652039325
1739209902.4084494;-45.120503652039325
1739209902.4084518;-38.13080360867914
1739209902.4084544;-38.13080360867914
1739209902.4084568;-33.981070128970906
1739209902.4084594;-45.120503652039325
1739209902.4084618;-45.120503652039325
1739209902.4084644;-38.13080360867914
1739209902.4084668;-38.13080360867914
1739209902.4084694;-38.13080360867914
1739209902.408472;-45.120503652039325
1739209902.4084744;-45.120503652039325
1739209902.408477;-45.120503652039325
1739209902.4084795;-45.120503652039325
1739209902.408482;-45.120503652039325
1739209902.4084845;-38.13080360867914
1739209902.408487;-38.13080360867914
1739209902.4084895;-29.438486411369333
1739209902.408492;-33.981070128970906
1739209902.4084945;-45.120503652039325
1739209902.408497;-38.13080360867914
1739209902.4084997;-45.120503652039325
1739209902.408502;-38.13080360867914
1739209902.4085047;-38.13080360867914
1739209902.408507;-33.981070128970906
1739209902.4085097;-45.120503652039325
1739209902.408512;-45.120503652039325
1739209902.4085147;-38.13080360867914
1739209902.4085171;-38.13080360867914
1739209902.4085197;-38.13080360867914
1739209902.4085221;-45.120503652039325
1739209902.4085248;-45.120503652039325
1739209902.4085274;-35.57807855764607
1739209902.4085298;-45.120503652039325
1739209902.4085324;-45.120503652039325
1739209902.4085348;-38.13080360867914
1739209902.4085374;-38.13080360867914
1739209902.4085398;-38.13080360867914
1739209902.4085424;-38.13080360867914
1739209902.4085448;-38.13080360867914
1739209902.4085474;-45.120503652039325
1739209902.4085498;-29.438486411369333
1739209902.4085524;-32.816014438256545
1739209902.408555;-45.120503652039325
1739209902.4085574;-38.13080360867914
1739209902.40856;-35.57807855764607
1739209902.4085624;-38.13080360867914
1739209902.408565;-38.13080360867914
1739209902.4085674;-35.57807855764607
1739209902.40857;-45.120503652039325
1739209902.4085724;-38.13080360867914
1739209902.408575;-32.816014438256545
1739209902.4085774;-33.981070128970906
1739209902.40858;-45.120503652039325
1739209902.4085827;-45.120503652039325
1739209902.408585;-45.120503652039325
1739209902.4085877;-38.13080360867914
1739209902.40859;-32.816014438256545
1739209902.4085927;-29.438486411369333
1739209902.408595;-45.120503652039325
1739209902.4085977;-38.13080360867914
1739209902.4086;-38.13080360867914
1739209902.4086027;-45.120503652039325
1739209902.408605;-45.120503652039325
1739209902.4086077;-38.13080360867914
1739209902.4086103;-45.120503652039325
1739209902.4086127;-45.120503652039325
1739209902.4086154;-45.120503652039325
1739209902.4086177;-45.120503652039325
1739209902.4086204;-45.120503652039325
1739209902.4086227;-45.120503652039325
1739209902.4086254;-45.120503652039325
1739209902.4086277;-38.13080360867914
1739209902.4086304;-38.13080360867914
1739209902.4086328;-38.13080360867914
1739209902.4086354;-38.13080360867914
1739209902.408638;-35.57807855764607
1739209902.4086404;-45.120503652039325
1739209902.408643;-45.120503652039325
1739209902.4086454;-45.120503652039325
1739209902.408648;-45.120503652039325
1739209902.4086504;-33.981070128970906
1739209902.408653;-32.816014438256545
1739209902.4086554;-45.120503652039325
1739209902.408658;-45.120503652039325
1739209902.4086604;-38.13080360867914
1739209902.408663;-38.13080360867914
1739209902.4086657;-45.120503652039325
1739209902.408668;-45.120503652039325
1739209902.4086707;-45.120503652039325
1739209902.408673;-45.120503652039325
1739209902.4086757;-45.120503652039325
1739209902.408678;-45.120503652039325
1739209902.4086807;-45.120503652039325
1739209902.408683;-45.120503652039325
1739209902.4086857;-38.13080360867914
1739209902.408688;-45.120503652039325
1739209902.4086907;-38.13080360867914
1739209902.4086933;-33.981070128970906
1739209902.4086957;-45.120503652039325
1739209902.4086983;-38.13080360867914
1739209902.4087007;-38.13080360867914
1739209902.4087033;-38.13080360867914
1739209902.4087057;-45.120503652039325
1739209902.4087083;-38.13080360867914
1739209902.4087107;-45.120503652039325
1739209902.4087133;-45.120503652039325
1739209902.4087157;-38.13080360867914
1739209902.4087183;-38.13080360867914
1739209902.408721;-33.981070128970906
1739209902.4087234;-35.57807855764607
1739209902.408726;-38.13080360867914
1739209902.4087284;-33.981070128970906
1739209902.408731;-38.13080360867914
1739209902.4087334;-38.13080360867914
1739209902.408736;-33.981070128970906
1739209902.4087384;-35.57807855764607
1739209902.408741;-35.57807855764607
1739209902.4087434;-45.120503652039325
1739209902.408746;-38.13080360867914
1739209902.4087486;-35.57807855764607
1739209902.408751;-45.120503652039325
1739209902.4087536;-45.120503652039325
1739209902.408756;-38.13080360867914
1739209902.4087586;-38.13080360867914
1739209902.408761;-45.120503652039325
1739209902.4087636;-38.13080360867914
1739209902.408766;-33.981070128970906
1739209902.4087687;-38.13080360867914
1739209902.408771;-38.13080360867914
1739209902.4087737;-32.816014438256545
1739209902.4087763;-33.981070128970906
1739209902.4087787;-38.13080360867914
1739209902.4087813;-45.120503652039325
1739209902.4087837;-38.13080360867914
1739209902.4087863;-38.13080360867914
1739209902.4087887;-45.120503652039325
1739209902.4087913;-38.13080360867914
1739209902.4087937;-38.13080360867914
1739209902.4087963;-33.981070128970906
1739209902.4087987;-35.57807855764607
1739209902.4088013;-38.13080360867914
1739209902.408804;-38.13080360867914
1739209902.4088063;-35.57807855764607
1739209902.408809;-38.13080360867914
1739209902.4088113;-38.13080360867914
1739209902.408814;-35.57807855764607
1739209902.4088163;-45.120503652039325
1739209902.408819;-38.13080360867914
1739209902.4088213;-45.120503652039325
1739209902.408824;-38.13080360867914
1739209902.4088264;-38.13080360867914
1739209902.408829;-45.120503652039325
1739209902.4088316;-38.13080360867914
1739209902.408834;-35.57807855764607
1739209902.4088366;-33.981070128970906
1739209902.408839;-45.120503652039325
1739209902.4088416;-45.120503652039325
1739209902.408844;-35.57807855764607
1739209902.4088466;-38.13080360867914
1739209902.408849;-45.120503652039325
1739209902.4088516;-38.13080360867914
1739209902.408854;-38.13080360867914
1739209902.4088566;-32.816014438256545
1739209902.4088593;-35.57807855764607
1739209902.4088616;-35.57807855764607
1739209902.4088643;-45.120503652039325
1739209902.4088666;-38.13080360867914
1739209902.4088693;-38.13080360867914
1739209902.4088717;-45.120503652039325
1739209902.4088743;-38.13080360867914
1739209902.4088767;-28.992665084841942
1739209902.4088793;-45.120503652039325
1739209902.4088817;-45.120503652039325
1739209902.4088843;-38.13080360867914
1739209902.408887;-38.13080360867914
1739209902.4088893;-45.120503652039325
1739209902.408892;-33.981070128970906
1739209902.4088943;-33.981070128970906
1739209902.408897;-31.141103565318943
1739209902.4088993;-45.120503652039325
1739209902.408902;-35.57807855764607
1739209902.4089043;-38.13080360867914
1739209902.408907;-38.13080360867914
1739209902.4089096;-45.120503652039325
1739209902.408912;-35.57807855764607
1739209902.4089146;-35.57807855764607
1739209902.408917;-28.992665084841942
1739209902.4089196;-38.13080360867914
1739209902.408922;-38.13080360867914
1739209902.4089246;-38.13080360867914
1739209902.408927;-45.120503652039325
1739209902.4089296;-45.120503652039325
1739209902.408932;-35.57807855764607
1739209902.4089346;-38.13080360867914
1739209902.4089372;-45.120503652039325
1739209902.4089396;-45.120503652039325
1739209902.4089422;-45.120503652039325
1739209902.4089446;-45.120503652039325
1739209902.4089472;-38.13080360867914
1739209902.4089496;-38.13080360867914
1739209902.4089522;-38.13080360867914
1739209902.4089546;-35.57807855764607
1739209902.4089572;-45.120503652039325
1739209902.4089596;-38.13080360867914
1739209902.4089622;-38.13080360867914
1739209902.4089649;-45.120503652039325
1739209902.4089673;-45.120503652039325
1739209902.4089699;-38.13080360867914
1739209902.4089723;-45.120503652039325
1739209902.408975;-45.120503652039325
1739209902.4089773;-33.981070128970906
1739209902.40898;-45.120503652039325
1739209902.4089823;-45.120503652039325
1739209902.408985;-38.13080360867914
1739209902.4089873;-45.120503652039325
1739209902.40899;-45.120503652039325
1739209902.4089925;-45.120503652039325
1739209902.408995;-45.120503652039325
1739209902.4089975;-45.120503652039325
1739209902.409;-45.120503652039325
1739209902.4090025;-38.13080360867914
1739209902.409005;-38.13080360867914
1739209902.4090075;-38.13080360867914
1739209902.40901;-45.120503652039325
1739209902.4090126;-38.13080360867914
1739209902.409015;-45.120503652039325
1739209902.4090176;-38.13080360867914
1739209902.4090202;-35.57807855764607
1739209902.4090226;-45.120503652039325
1739209902.4090252;-45.120503652039325
1739209902.4090276;-45.120503652039325
1739209902.4090302;-38.13080360867914
1739209902.4090326;-38.13080360867914
1739209902.4090352;-38.13080360867914
1739209902.4090376;-38.13080360867914
1739209902.4090402;-38.13080360867914
1739209902.4090426;-45.120503652039325
1739209902.4090452;-45.120503652039325
1739209902.4090478;-38.13080360867914
1739209902.4090502;-45.120503652039325
1739209902.4090528;-45.120503652039325
1739209902.4090552;-38.13080360867914
1739209902.4090579;-45.120503652039325
1739209902.4090602;-32.816014438256545
1739209902.4090629;-38.13080360867914
1739209902.4090652;-35.57807855764607
1739209902.4090679;-45.120503652039325
1739209902.4090703;-38.13080360867914
1739209902.4090729;-38.13080360867914
1739209902.4090755;-45.120503652039325
1739209902.409078;-45.120503652039325
1739209902.4090805;-45.120503652039325
1739209902.409083;-45.120503652039325
1739209902.4090855;-38.13080360867914
1739209902.409088;-38.13080360867914
1739209902.4090905;-45.120503652039325
1739209902.409093;-38.13080360867914
1739209902.4090955;-38.13080360867914
1739209902.409098;-38.13080360867914
1739209902.4091005;-38.13080360867914
1739209902.4091032;-38.13080360867914
1739209902.4091055;-38.13080360867914
1739209902.4091082;-45.120503652039325
1739209902.4091105;-32.816014438256545
1739209902.4091132;-45.120503652039325
1739209902.4091156;-45.120503652039325
1739209902.4091182;-45.120503652039325
1739209902.4091206;-45.120503652039325
1739209902.4091232;-45.120503652039325
1739209902.4091256;-38.13080360867914
1739209902.4091282;-38.13080360867914
1739209902.4091308;-45.120503652039325
1739209902.4091332;-38.13080360867914
1739209902.4091358;-38.13080360867914
1739209902.4091382;-45.120503652039325
1739209902.4091408;-45.120503652039325
1739209902.4091432;-45.120503652039325
1739209902.4091458;-38.13080360867914
1739209902.4091482;-38.13080360867914
1739209902.4091508;-38.13080360867914
1739209902.4091532;-45.120503652039325
1739209902.4091558;-45.120503652039325
1739209902.4091585;-38.13080360867914
1739209902.4091609;-28.992665084841942
1739209902.4091635;-38.13080360867914
1739209902.4091659;-45.120503652039325
1739209902.4091685;-38.13080360867914
1739209902.4091709;-45.120503652039325
1739209902.4091735;-38.13080360867914
1739209902.4091759;-45.120503652039325
1739209902.4091785;-38.13080360867914
1739209902.4091809;-35.57807855764607
1739209902.4091835;-38.13080360867914
1739209902.4091861;-45.120503652039325
1739209902.4091885;-45.120503652039325
1739209902.4091911;-45.120503652039325
1739209902.4091935;-45.120503652039325
1739209902.4091961;-45.120503652039325
1739209902.4091985;-33.981070128970906
1739209902.4092011;-28.992665084841942
1739209902.4092035;-33.981070128970906
1739209902.4092062;-33.981070128970906
1739209902.4092085;-38.13080360867914
1739209902.4092112;-38.13080360867914
1739209902.4092138;-45.120503652039325
1739209902.4092162;-38.13080360867914
1739209902.4092188;-38.13080360867914
1739209902.4092212;-33.981070128970906
1739209902.4092238;-38.13080360867914
1739209902.4092262;-45.120503652039325
1739209902.4092288;-45.120503652039325
1739209902.4092312;-45.120503652039325
1739209902.4092338;-45.120503652039325
1739209902.4092362;-38.13080360867914
1739209902.4092388;-45.120503652039325
1739209902.4092414;-33.981070128970906
1739209902.4092438;-38.13080360867914
1739209902.4092464;-38.13080360867914
1739209902.4092488;-38.13080360867914
1739209902.4092515;-38.13080360867914
1739209902.4092538;-38.13080360867914
1739209902.4092565;-45.120503652039325
1739209902.4092588;-38.13080360867914
1739209902.4092615;-33.981070128970906
1739209902.4092638;-30.49652367304973
1739209902.4092665;-38.13080360867914
1739209902.409269;-38.13080360867914
1739209902.4092715;-38.13080360867914
1739209902.409274;-33.981070128970906
1739209902.4092765;-45.120503652039325
1739209902.409279;-38.13080360867914
1739209902.4092815;-35.57807855764607
1739209902.409284;-31.141103565318915
1739209902.4092865;-45.120503652039325
1739209902.4092891;-45.120503652039325
1739209902.4092915;-45.120503652039325
1739209902.4092941;-45.120503652039325
1739209902.4092968;-45.120503652039325
1739209902.4092991;-45.120503652039325
1739209902.4093018;-38.13080360867914
1739209902.4093041;-45.120503652039325
1739209902.4093068;-45.120503652039325
1739209902.4093091;-38.13080360867914
1739209902.4093118;-38.13080360867914
1739209902.4093142;-38.13080360867914
1739209902.4093168;-38.13080360867914
1739209902.4093192;-35.57807855764607
1739209902.4093218;-32.816014438256545
1739209902.4093244;-38.13080360867914
1739209902.4093268;-38.13080360867914
1739209902.4093294;-33.981070128970906
1739209902.4093318;-45.120503652039325
1739209902.4093344;-38.13080360867914
1739209902.4093368;-38.13080360867914
1739209902.4093394;-33.981070128970906
1739209902.4093418;-32.816014438256545
1739209902.4093444;-33.981070128970906
1739209902.4093468;-45.120503652039325
1739209902.4093494;-35.57807855764607
1739209902.409352;-35.57807855764607
1739209902.4093544;-45.120503652039325
1739209902.409357;-45.120503652039325
1739209902.4093595;-38.13080360867914
1739209902.409362;-38.13080360867914
1739209902.4093645;-38.13080360867914
1739209902.409367;-45.120503652039325
1739209902.4093695;-45.120503652039325
1739209902.409372;-38.13080360867914
1739209902.4093745;-33.981070128970906
1739209902.409377;-38.13080360867914
1739209902.4093797;-45.120503652039325
1739209902.409382;-38.13080360867914
1739209902.4093847;-38.13080360867914
1739209902.409387;-45.120503652039325
1739209902.4093897;-38.13080360867914
1739209902.409392;-38.13080360867914
1739209902.4093947;-45.120503652039325
1739209902.4093971;-38.13080360867914
1739209902.4093997;-38.13080360867914
1739209902.4094021;-38.13080360867914
1739209902.4094048;-45.120503652039325
1739209902.4094074;-45.120503652039325
1739209902.4094098;-35.57807855764607
1739209902.4094124;-33.981070128970906
1739209902.4094148;-38.13080360867914
1739209902.4094174;-35.57807855764607
1739209902.4094198;-38.13080360867914
1739209902.4094224;-38.13080360867914
1739209902.4094248;-35.57807855764607
1739209902.4094274;-35.57807855764607
1739209902.40943;-45.120503652039325
1739209902.4094324;-45.120503652039325
1739209902.409435;-45.120503652039325
1739209902.4094374;-45.120503652039325
1739209902.40944;-45.120503652039325
1739209902.4094424;-38.13080360867914
1739209902.409445;-38.13080360867914
1739209902.4094474;-45.120503652039325
1739209902.40945;-38.13080360867914
1739209902.4094524;-45.120503652039325
1739209902.409455;-33.981070128970906
1739209902.4094577;-45.120503652039325
1739209902.40946;-38.13080360867914
1739209902.4094627;-38.13080360867914
1739209902.409465;-35.57807855764607
1739209902.4094677;-35.57807855764607
1739209902.40947;-38.13080360867914
1739209902.4094727;-45.120503652039325
1739209902.409475;-35.57807855764607
1739209902.4094777;-35.57807855764607
1739209902.40948;-45.120503652039325
1739209902.4094827;-38.13080360867914
1739209902.4094853;-45.120503652039325
1739209902.4094877;-38.13080360867914
1739209902.4094903;-38.13080360867914
1739209902.4094927;-38.13080360867914
1739209902.4094954;-38.13080360867914
1739209902.4094977;-45.120503652039325
1739209902.4095004;-45.120503652039325
1739209902.4095027;-45.120503652039325
1739209902.4095054;-38.13080360867914
1739209902.4095078;-45.120503652039325
1739209902.4095104;-38.13080360867914
1739209902.409513;-45.120503652039325
1739209902.4095154;-38.13080360867914
1739209902.409518;-38.13080360867914
1739209902.4095204;-45.120503652039325
1739209902.409523;-45.120503652039325
1739209902.4095254;-35.57807855764607
1739209902.409528;-30.49652367304973
1739209902.4095304;-45.120503652039325
1739209902.409533;-38.13080360867914
1739209902.4095354;-38.13080360867914
1739209902.409538;-45.120503652039325
1739209902.4095407;-45.120503652039325
1739209902.409543;-45.120503652039325
1739209902.4095457;-45.120503652039325
1739209902.409548;-33.981070128970956
1739209902.4095507;-38.13080360867914
1739209902.409553;-38.13080360867914
1739209902.4095557;-45.120503652039325
1739209902.409558;-45.120503652039325
1739209902.4095607;-45.120503652039325
1739209902.409563;-35.57807855764607
1739209902.4095657;-38.13080360867914
1739209902.4095683;-28.992665084841942
1739209902.4095707;-38.13080360867914
1739209902.4095733;-38.13080360867914
1739209902.4095757;-38.13080360867914
1739209902.4095783;-38.13080360867914
1739209902.4095807;-45.120503652039325
1739209902.4095833;-45.120503652039325
1739209902.4095857;-45.120503652039325
1739209902.4095883;-45.120503652039325
1739209902.4095907;-38.13080360867914
1739209902.4095933;-45.120503652039325
1739209902.409596;-38.13080360867914
1739209902.4095984;-35.57807855764607
1739209902.409601;-38.13080360867914
1739209902.4096034;-38.13080360867914
1739209902.409606;-45.120503652039325
1739209902.4096084;-33.981070128970956
1739209902.409611;-45.120503652039325
1739209902.4096134;-45.120503652039325
1739209902.409616;-45.120503652039325
1739209902.4096184;-45.120503652039325
1739209902.409621;-45.120503652039325
1739209902.4096236;-33.981070128970906
1739209902.409626;-45.120503652039325
1739209902.4096286;-28.992665084841942
1739209902.409631;-38.13080360867914
1739209902.4096336;-45.120503652039325
1739209902.409636;-45.120503652039325
1739209902.4096386;-38.13080360867914
1739209902.409641;-33.981070128970906
1739209902.4096437;-45.120503652039325
1739209902.409646;-35.57807855764607
1739209902.4096487;-35.57807855764607
1739209902.4096513;-38.13080360867914
1739209902.4096537;-32.816014438256545
1739209902.4096563;-45.120503652039325
1739209902.4096587;-38.13080360867914
1739209902.4096613;-38.13080360867914
1739209902.4096637;-45.120503652039325
1739209902.4096663;-35.57807855764607
1739209902.4096687;-35.57807855764607
1739209902.4096713;-45.120503652039325
1739209902.4096737;-38.13080360867914
1739209902.4096763;-35.57807855764607
1739209902.4034173;-38.13080360867914
1739209902.403421;-45.120503652039325
1739209902.4034245;-45.120503652039325
1739209902.403428;-38.13080360867914
1739209902.403432;-38.13080360867914
1739209902.4034355;-38.13080360867914
1739209902.403439;-27.267205301931607
1739209902.4034426;-38.13080360867914
1739209902.4034462;-38.13080360867914
1739209902.4034498;-45.120503652039325
1739209902.4034534;-38.13080360867914
1739209902.403457;-35.57807855764607
1739209902.4034605;-45.120503652039325
1739209902.403464;-38.13080360867914
1739209902.403468;-35.57807855764607
1739209902.4034715;-38.13080360867914
1739209902.403475;-38.13080360867914
1739209902.4034786;-45.120503652039325
1739209902.4034822;-38.13080360867914
1739209902.4034858;-45.120503652039325
1739209902.4034894;-45.120503652039325
1739209902.403493;-35.57807855764607
1739209902.4034965;-33.981070128970906
1739209902.4035003;-38.13080360867914
1739209902.403504;-38.13080360867914
1739209902.4035075;-38.13080360867914
1739209902.403511;-45.120503652039325
1739209902.4035146;-45.120503652039325
1739209902.4035182;-38.13080360867914
1739209902.4035218;-45.120503652039325
1739209902.4035254;-31.141103565318915
1739209902.403529;-35.57807855764607
1739209902.4035325;-38.13080360867914
1739209902.4035363;-38.13080360867914
1739209902.40354;-35.57807855764607
1739209902.4035435;-45.120503652039325
1739209902.403547;-45.120503652039325
1739209902.4035506;-35.57807855764607
1739209902.4035542;-38.13080360867914
1739209902.4035578;-38.13080360867914
1739209902.4035614;-45.120503652039325
1739209902.403565;-45.120503652039325
1739209902.4035687;-38.13080360867914
1739209902.4035723;-38.13080360867914
1739209902.403576;-45.120503652039325
1739209902.4035795;-35.57807855764607
1739209902.403583;-32.816014438256545
1739209902.4035866;-38.13080360867914
1739209902.4035902;-45.120503652039325
1739209902.4035938;-38.13080360867914
1739209902.4035974;-38.13080360867914
1739209902.403601;-45.120503652039325
1739209902.4036047;-45.120503652039325
1739209902.4036083;-33.981070128970906
1739209902.403612;-33.981070128970906
1739209902.4036155;-33.981070128970906
1739209902.403619;-45.120503652039325
1739209902.4036226;-38.13080360867914
1739209902.4036262;-38.13080360867914
1739209902.4036298;-45.120503652039325
1739209902.4036334;-45.120503652039325
1739209902.4036372;-33.981070128970906
1739209902.4036407;-45.120503652039325
1739209902.4036443;-45.120503652039325
1739209902.403648;-38.13080360867914
1739209902.4036515;-45.120503652039325
1739209902.403655;-45.120503652039325
1739209902.4036586;-45.120503652039325
1739209902.4036622;-38.13080360867914
1739209902.4036658;-38.13080360867914
1739209902.4036694;-45.120503652039325
1739209902.4036732;-38.13080360867914
1739209902.4036767;-45.120503652039325
1739209902.4036803;-45.120503652039325
1739209902.403684;-38.13080360867914
1739209902.4036875;-38.13080360867914
1739209902.403691;-45.120503652039325
1739209902.4036946;-45.120503652039325
1739209902.4036982;-45.120503652039325
1739209902.4037018;-31.141103565318915
1739209902.4037056;-45.120503652039325
1739209902.4037092;-45.120503652039325
1739209902.4037127;-45.120503652039325
1739209902.4037163;-32.816014438256545
1739209902.40372;-35.57807855764607
1739209902.4037235;-45.120503652039325
1739209902.403727;-45.120503652039325
1739209902.4037306;-45.120503652039325
1739209902.4037342;-45.120503652039325
1739209902.4037378;-45.120503652039325
1739209902.4037416;-45.120503652039325
1739209902.4037452;-45.120503652039325
1739209902.4037488;-33.981070128970906
1739209902.4037523;-45.120503652039325
1739209902.403756;-45.120503652039325
1739209902.4037595;-45.120503652039325
1739209902.403763;-45.120503652039325
1739209902.4037666;-38.13080360867914
1739209902.4037702;-38.13080360867914
1739209902.403774;-38.13080360867914
1739209902.4037776;-45.120503652039325
1739209902.4037812;-45.120503652039325
1739209902.4037848;-45.120503652039325
1739209902.4037883;-26.991370085610722
1739209902.403792;-35.57807855764607
1739209902.4037955;-45.120503652039325
1739209902.403799;-45.120503652039325
1739209902.4038026;-38.13080360867914
1739209902.4038062;-35.57807855764607
1739209902.40381;-38.13080360867914
1739209902.4038136;-38.13080360867914
1739209902.4038172;-45.120503652039325
1739209902.4038208;-45.120503652039325
1739209902.4038243;-38.13080360867914
1739209902.403828;-38.13080360867914
1739209902.4038315;-45.120503652039325
1739209902.403835;-38.13080360867914
1739209902.4038386;-45.120503652039325
1739209902.4038424;-45.120503652039325
1739209902.403846;-32.816014438256545
1739209902.4038496;-35.57807855764607
1739209902.4038532;-45.120503652039325
1739209902.4038568;-45.120503652039325
1739209902.4038603;-45.120503652039325
1739209902.403864;-45.120503652039325
1739209902.4038675;-45.120503652039325
1739209902.403871;-33.981070128970906
1739209902.4038749;-38.13080360867914
1739209902.4038785;-38.13080360867914
1739209902.403882;-33.981070128970906
1739209902.4038856;-38.13080360867914
1739209902.4038892;-38.13080360867914
1739209902.4038928;-35.57807855764607
1739209902.4038963;-45.120503652039325
1739209902.4039;-35.57807855764607
1739209902.4039035;-45.120503652039325
1739209902.403907;-45.120503652039325
1739209902.4039109;-35.57807855764607
1739209902.4039145;-35.57807855764607
1739209902.403918;-45.120503652039325
1739209902.4039216;-45.120503652039325
1739209902.4039252;-32.816014438256545
1739209902.4039288;-38.13080360867914
1739209902.4039323;-31.141103565318893
1739209902.403936;-31.141103565318893
1739209902.4039395;-45.120503652039325
1739209902.4039433;-38.13080360867914
1739209902.4039469;-45.120503652039325
1739209902.4039505;-38.13080360867914
1739209902.403954;-38.13080360867914
1739209902.4039576;-32.816014438256545
1739209902.4039612;-45.120503652039325
1739209902.4039648;-45.120503652039325
1739209902.4039683;-35.57807855764607
1739209902.403972;-32.816014438256545
1739209902.4039755;-45.120503652039325
1739209902.4039793;-45.120503652039325
1739209902.4039829;-38.13080360867914
1739209902.4039865;-38.13080360867914
1739209902.40399;-38.13080360867914
1739209902.4039936;-45.120503652039325
1739209902.4039972;-45.120503652039325
1739209902.4040008;-38.13080360867914
1739209902.4040043;-45.120503652039325
1739209902.404008;-45.120503652039325
1739209902.4040117;-45.120503652039325
1739209902.4040153;-45.120503652039325
1739209902.4040189;-38.13080360867914
1739209902.4040225;-45.120503652039325
1739209902.404026;-45.120503652039325
1739209902.4040296;-45.120503652039325
1739209902.4040332;-38.13080360867914
1739209902.4040368;-33.981070128970906
1739209902.4040403;-45.120503652039325
1739209902.404044;-45.120503652039325
1739209902.4040477;-45.120503652039325
1739209902.4040513;-45.120503652039325
1739209902.4040549;-45.120503652039325
1739209902.4040585;-45.120503652039325
1739209902.404062;-45.120503652039325
1739209902.4040656;-45.120503652039325
1739209902.4040692;-45.120503652039325
1739209902.4040728;-45.120503652039325
1739209902.4040763;-38.13080360867914
1739209902.4040802;-38.13080360867914
1739209902.4040837;-45.120503652039325
1739209902.4040873;-45.120503652039325
1739209902.404091;-38.13080360867914
1739209902.4040945;-45.120503652039325
1739209902.404098;-45.120503652039325
1739209902.4041016;-45.120503652039325
1739209902.4041052;-45.120503652039325
1739209902.4041088;-38.13080360867914
1739209902.4041123;-45.120503652039325
1739209902.4041162;-38.13080360867914
1739209902.4041197;-35.57807855764607
1739209902.4041233;-38.13080360867914
1739209902.404127;-38.13080360867914
1739209902.4041305;-38.13080360867914
1739209902.404134;-45.120503652039325
1739209902.4041376;-33.981070128970906
1739209902.4041412;-38.13080360867914
1739209902.4041448;-38.13080360867914
1739209902.4041486;-38.13080360867914
1739209902.4041522;-45.120503652039325
1739209902.4041557;-38.13080360867914
1739209902.4041593;-38.13080360867914
1739209902.404163;-38.13080360867914
1739209902.4041665;-38.13080360867914
1739209902.40417;-38.13080360867914
1739209902.4041736;-38.13080360867914
1739209902.4041772;-38.13080360867914
1739209902.4041808;-45.120503652039325
1739209902.4041846;-38.13080360867914
1739209902.4041882;-38.13080360867914
1739209902.4041917;-38.13080360867914
1739209902.4041953;-38.13080360867914
1739209902.404199;-33.981070128970906
1739209902.4042025;-33.981070128970906
1739209902.404206;-45.120503652039325
1739209902.4042096;-38.13080360867914
1739209902.4042132;-45.120503652039325
1739209902.404217;-38.13080360867914
1739209902.4042206;-38.13080360867914
1739209902.4042242;-33.981070128970906
1739209902.4042277;-33.981070128970906
1739209902.4042313;-38.13080360867914
1739209902.404235;-38.13080360867914
1739209902.4042385;-38.13080360867914
1739209902.404242;-38.13080360867914
1739209902.4042456;-35.57807855764607
1739209902.4042492;-38.13080360867914
1739209902.404253;-38.13080360867914
1739209902.4042566;-33.981070128970906
1739209902.4042602;-32.816014438256545
1739209902.4042637;-45.120503652039325
1739209902.4042673;-38.13080360867914
1739209902.404271;-38.13080360867914
1739209902.4042745;-33.981070128970906
1739209902.404278;-45.120503652039325
1739209902.4042816;-38.13080360867914
1739209902.4042854;-38.13080360867914
1739209902.404289;-38.13080360867914
1739209902.4042926;-45.120503652039325
1739209902.4042962;-45.120503652039325
1739209902.4042997;-35.57807855764607
1739209902.4043033;-38.13080360867914
1739209902.404307;-38.13080360867914
1739209902.4043105;-45.120503652039325
1739209902.404314;-45.120503652039325
1739209902.4043176;-38.13080360867914
1739209902.4043214;-45.120503652039325
1739209902.404325;-45.120503652039325
1739209902.4043286;-45.120503652039325
1739209902.4043322;-38.13080360867914
1739209902.4043357;-45.120503652039325
1739209902.4043393;-38.13080360867914
1739209902.404343;-31.141103565318915
1739209902.4043465;-45.120503652039325
1739209902.40435;-45.120503652039325
1739209902.4043539;-45.120503652039325
1739209902.4043574;-45.120503652039325
1739209902.404361;-45.120503652039325
1739209902.4043646;-45.120503652039325
1739209902.4043682;-45.120503652039325
1739209902.4043717;-32.816014438256545
1739209902.4043753;-33.981070128970906
1739209902.404379;-45.120503652039325
1739209902.4043825;-45.120503652039325
1739209902.404386;-35.57807855764607
1739209902.4043899;-35.57807855764607
1739209902.4043934;-38.13080360867914
1739209902.404397;-38.13080360867914
1739209902.4044006;-31.141103565318915
1739209902.4044042;-45.120503652039325
1739209902.4044077;-38.13080360867914
1739209902.4044113;-38.13080360867914
1739209902.404415;-45.120503652039325
1739209902.4044185;-38.13080360867914
1739209902.4044223;-45.120503652039325
1739209902.4044259;-45.120503652039325
1739209902.4044294;-45.120503652039325
1739209902.404433;-45.120503652039325
