CAN Message; 0x1d3:00001ceef4acf96a
1739209646.887749;-35.57807855764607
1739209646.887759;-38.13080360867914
1739209646.887769;-45.120503652039325
1739209646.887779;-38.13080360867914
1739209646.887789;-35.57807855764607
1739209646.887799;-45.120503652039325
1739209646.8878088;-45.120503652039325
1739209646.8878188;-33.981070128970906
1739209646.8878288;-38.13080360867914
1739209646.8878388;-38.13080360867914
1739209646.8878489;-45.120503652039325
1739209646.8878589;-33.981070128970906
1739209646.887869;-32.816014438256545
1739209646.887879;-38.13080360867914
1739209646.887889;-45.120503652039325
1739209646.8878987;-38.13080360867914
1739209646.8879087;-35.57807855764607
1739209646.8879187;-45.120503652039325
1739209646.8879287;-45.120503652039325
1739209646.8879387;-38.13080360867914
1739209646.8879488;-35.57807855764607
1739209646.8879588;-45.120503652039325
1739209646.8879688;-45.120503652039325
1739209646.8879788;-38.13080360867914
1739209646.8879886;-33.981070128970906
1739209646.8879986;-35.57807855764607
1739209646.8880086;-38.13080360867914
1739209646.8880186;-38.13080360867914
1739209646.8880286;-35.57807855764607
1739209646.8880386;-45.120503652039325
1739209646.8880486;-45.120503652039325
1739209646.8880587;-38.13080360867914
1739209646.8880687;-35.57807855764607
1739209646.8880785;-45.120503652039325
1739209646.8880885;-38.13080360867914
1739209646.8880985;-38.13080360867914
1739209646.8881085;-38.13080360867914
1739209646.8881185;-33.981070128970906
1739209646.8881285;-38.13080360867914
1739209646.8881385;-45.120503652039325
1739209646.8881485;-45.120503652039325
1739209646.8881586;-38.13080360867914
1739209646.8881683;-38.13080360867914
1739209646.8881783;-45.120503652039325
1739209646.8881884;-45.120503652039325
1739209646.8881984;-45.120503652039325
1739209646.8882084;-45.120503652039325
1739209646.8882184;-38.13080360867914
1739209646.8882284;-35.57807855764607
1739209646.8882384;-45.120503652039325
1739209646.8882484;-45.120503652039325
1739209646.8882585;-38.13080360867914
1739209646.8882682;-45.120503652039325
1739209646.8882782;-38.13080360867914
1739209646.8882883;-38.13080360867914
1739209646.8882983;-45.120503652039325
1739209646.8883083;-38.13080360867914
1739209646.8883183;-38.13080360867914
1739209646.8883283;-38.13080360867914
1739209646.8883383;-45.120503652039325
1739209646.8883483;-45.120503652039325
1739209646.888358;-35.57807855764607
1739209646.8883681;-38.13080360867914
1739209646.8883781;-38.13080360867914
1739209646.8883882;-35.57807855764607
1739209646.8883982;-45.120503652039325
1739209646.8884082;-38.13080360867914
1739209646.8884182;-38.13080360867914
1739209646.8884282;-32.816014438256545
1739209646.8884382;-38.13080360867914
1739209646.888448;-45.120503652039325
1739209646.888458;-35.57807855764607
1739209646.888468;-45.120503652039325
1739209646.888478;-45.120503652039325
1739209646.888488;-45.120503652039325
1739209646.888498;-38.13080360867914
1739209646.888508;-45.120503652039325
1739209646.888518;-28.58837851428586
1739209646.888528;-31.141103565318893
1739209646.888538;-45.120503652039325
1739209646.888548;-38.13080360867914
1739209646.888558;-35.57807855764607
1739209646.888568;-38.13080360867914
1739209646.888578;-38.13080360867914
1739209646.888588;-45.120503652039325
1739209646.888598;-45.120503652039325
1739209646.888608;-45.120503652039325
1739209646.888618;-45.120503652039325
1739209646.8886278;-45.120503652039325
1739209646.8886378;-45.120503652039325
1739209646.8886478;-38.13080360867914
1739209646.8886578;-38.13080360867914
1739209646.8886678;-45.120503652039325
1739209646.8886778;-45.120503652039325
1739209646.8886878;-45.120503652039325
1739209646.8886979;-45.120503652039325
1739209646.8887079;-45.120503652039325
1739209646.8887177;-45.120503652039325
1739209646.8887277;-38.13080360867914
1739209646.8887377;-38.13080360867914
1739209646.8887477;-45.120503652039325
1739209646.8887577;-31.141103565318893
1739209646.8887677;-29.438486411369333
1739209646.8887777;-38.13080360867914
1739209646.8887877;-35.57807855764607
1739209646.8887978;-38.13080360867914
1739209646.8888078;-38.13080360867914
1739209646.8888175;-45.120503652039325
1739209646.8888276;-32.816014438256545
1739209646.8888376;-45.120503652039325
1739209646.8888476;-32.81601443825658
1739209646.8888576;-38.13080360867914
1739209646.8888676;-35.57807855764607
1739209646.8888776;-45.120503652039325
1739209646.8888876;-45.120503652039325
1739209646.8888977;-38.13080360867914
1739209646.8889074;-45.120503652039325
1739209646.8889174;-38.13080360867914
1739209646.8889275;-35.57807855764607
1739209646.8889375;-38.13080360867914
1739209646.8889475;-32.816014438256545
1739209646.8889575;-38.13080360867914
1739209646.8889675;-45.120503652039325
1739209646.8889775;-38.13080360867914
1739209646.8889875;-45.120503652039325
1739209646.8889973;-38.13080360867914
1739209646.8890073;-35.57807855764607
1739209646.8890173;-45.120503652039325
1739209646.8890274;-45.120503652039325
1739209646.8890374;-38.13080360867914
1739209646.8890474;-38.13080360867914
1739209646.8890574;-38.13080360867914
1739209646.8890674;-33.981070128970906
1739209646.8890774;-45.120503652039325
1739209646.8890872;-45.120503652039325
1739209646.8890972;-45.120503652039325
1739209646.8891072;-38.13080360867914
1739209646.8891172;-45.120503652039325
1739209646.8891273;-45.120503652039325
1739209646.8891373;-38.13080360867914
1739209646.8891473;-32.816014438256545
1739209646.8891573;-38.13080360867914
1739209646.8891673;-38.13080360867914
1739209646.889177;-38.13080360867914
1739209646.889187;-38.13080360867914
1739209646.889197;-38.13080360867914
1739209646.8892071;-38.13080360867914
1739209646.8892171;-33.981070128970906
1739209646.8892272;-33.981070128970906
1739209646.8892372;-38.13080360867914
1739209646.8892472;-45.120503652039325
1739209646.8892572;-35.57807855764607
1739209646.889267;-32.816014438256545
1739209646.889277;-45.120503652039325
1739209646.889287;-45.120503652039325
1739209646.889297;-35.57807855764607
1739209646.889307;-35.57807855764607
1739209646.889317;-38.13080360867914
1739209646.889327;-38.13080360867914
1739209646.889337;-33.981070128970906
1739209646.889347;-38.13080360867914
1739209646.8893569;-38.13080360867914
1739209646.8893669;-45.120503652039325
1739209646.8893769;-38.13080360867914
1739209646.889387;-35.57807855764607
1739209646.889397;-38.13080360867914
1739209646.889407;-45.120503652039325
1739209646.889417;-38.13080360867914
1739209646.889427;-33.981070128970906
1739209646.889437;-45.120503652039325
1739209646.8894467;-38.13080360867914
1739209646.8894567;-32.816014438256545
1739209646.8894668;-32.816014438256545
1739209646.8894768;-38.13080360867914
1739209646.8894868;-45.120503652039325
1739209646.8894968;-38.13080360867914
1739209646.8895068;-32.816014438256545
1739209646.8895168;-45.120503652039325
1739209646.8895268;-45.120503652039325
1739209646.8895369;-38.13080360867914
1739209646.8895466;-38.13080360867914
1739209646.8895566;-45.120503652039325
1739209646.8895667;-45.120503652039325
1739209646.8895767;-33.981070128970906
1739209646.8895867;-45.120503652039325
1739209646.8895967;-45.120503652039325
1739209646.8896067;-38.13080360867914
1739209646.8896167;-38.13080360867914
1739209646.8896267;-45.120503652039325
1739209646.8896365;-45.120503652039325
1739209646.8896465;-45.120503652039325
1739209646.8896565;-38.13080360867914
1739209646.8896666;-45.120503652039325
1739209646.8896766;-38.13080360867914
1739209646.8896866;-38.13080360867914
1739209646.8896966;-45.120503652039325
1739209646.8897066;-45.120503652039325
1739209646.8897166;-38.13080360867914
1739209646.8897264;-38.13080360867914
1739209646.8897364;-33.981070128970906
1739209646.8897464;-45.120503652039325
1739209646.8897564;-38.13080360867914
1739209646.8897665;-38.13080360867914
1739209646.8897765;-38.13080360867914
1739209646.8897865;-45.120503652039325
1739209646.8897965;-38.13080360867914
1739209646.8898065;-35.57807855764607
1739209646.8898163;-38.13080360867914
1739209646.8898263;-45.120503652039325
1739209646.8898363;-45.120503652039325
1739209646.8898463;-38.13080360867914
1739209646.8898563;-38.13080360867914
1739209646.8898664;-45.120503652039325
1739209646.8898764;-38.13080360867914
1739209646.8898864;-38.13080360867914
1739209646.8898964;-35.57807855764607
1739209646.8899062;-45.120503652039325
1739209646.8899162;-45.120503652039325
1739209646.8899262;-45.120503652039325
1739209646.8899362;-45.120503652039325
1739209646.8899462;-38.13080360867914
1739209646.8899562;-45.120503652039325
1739209646.8899662;-45.120503652039325
1739209646.8899763;-27.267205301931607
1739209646.8899863;-35.57807855764607
1739209646.889996;-45.120503652039325
1739209646.890006;-45.120503652039325
1739209646.890016;-35.57807855764607
1739209646.890026;-45.120503652039325
1739209646.890036;-38.13080360867914
1739209646.8900461;-32.816014438256545
1739209646.8900561;-31.14110356531892
1739209646.8900661;-45.120503652039325
1739209646.8900762;-35.57807855764607
1739209646.8900862;-38.13080360867914
1739209646.890096;-45.120503652039325
1739209646.890106;-45.120503652039325
1739209646.890116;-38.13080360867914
1739209646.890126;-45.120503652039325
1739209646.890136;-27.267205301931607
1739209646.890146;-33.981070128970906
1739209646.890156;-45.120503652039325
1739209646.890166;-35.57807855764607
1739209646.890176;-35.57807855764607
1739209646.8901858;-38.13080360867914
1739209646.8901958;-38.13080360867914
1739209646.8902059;-38.13080360867914
1739209646.8902159;-31.141103565318943
1739209646.890226;-45.120503652039325
1739209646.890236;-38.13080360867914
1739209646.890246;-45.120503652039325
1739209646.890256;-38.13080360867914
1739209646.890266;-45.120503652039325
1739209646.8902757;-33.981070128970906
1739209646.8902857;-45.120503652039325
1739209646.8902957;-28.58837851428586
1739209646.8903058;-33.981070128970906
1739209646.8903158;-45.120503652039325
1739209646.8903258;-33.981070128970906
1739209646.8903358;-38.13080360867914
1739209646.8903458;-45.120503652039325
1739209646.8903558;-45.120503652039325
1739209646.8903656;-45.120503652039325
1739209646.8903756;-45.120503652039325
1739209646.8903856;-45.120503652039325
1739209646.8903956;-45.120503652039325
1739209646.8904057;-45.120503652039325
1739209646.8904157;-45.120503652039325
1739209646.8904257;-45.120503652039325
1739209646.8904357;-45.120503652039325
1739209646.8904457;-45.120503652039325
1739209646.8904555;-45.120503652039325
1739209646.8904655;-45.120503652039325
1739209646.8904755;-45.120503652039325
1739209646.8904855;-45.120503652039325
1739209646.8904955;-45.120503652039325
1739209646.8905056;-45.120503652039325
1739209646.8905156;-38.13080360867914
1739209646.8905256;-45.120503652039325
1739209646.8905356;-32.816014438256545
1739209646.8905454;-31.141103565318893
1739209646.8905554;-45.120503652039325
1739209646.8905654;-38.13080360867914
1739209646.8905754;-38.13080360867914
1739209646.8905854;-35.57807855764607
1739209646.8905954;-45.120503652039325
1739209646.8906054;-35.57807855764607
1739209646.8906155;-45.120503652039325
1739209646.8906255;-45.120503652039325
1739209646.8906353;-38.13080360867914
1739209646.8906453;-45.120503652039325
1739209646.8906553;-45.120503652039325
1739209646.8906653;-38.13080360867914
1739209646.8906753;-38.13080360867914
1739209646.8906853;-45.120503652039325
1739209646.8906953;-32.816014438256545
1739209646.8907053;-28.21854285175415
1739209646.8907154;-45.120503652039325
1739209646.8907251;-45.120503652039325
1739209646.8907351;-35.57807855764607
1739209646.8907452;-38.13080360867914
1739209646.8907552;-45.120503652039325
1739209646.8907652;-35.57807855764607
1739209646.8907752;-45.120503652039325
1739209646.8907852;-45.120503652039325
1739209646.8907952;-38.13080360867914
1739209646.8908052;-45.120503652039325
1739209646.8908153;-38.13080360867914
1739209646.890825;-45.120503652039325
1739209646.890835;-38.13080360867914
1739209646.890845;-45.120503652039325
1739209646.890855;-32.816014438256545
1739209646.890865;-26.487275050834715
1739209646.890875;-38.13080360867914
1739209646.890885;-45.120503652039325
1739209646.8908951;-35.57807855764607
1739209646.8909051;-35.57807855764607
1739209646.890915;-45.120503652039325
1739209646.890925;-45.120503652039325
1739209646.890935;-38.13080360867914
1739209646.890945;-45.120503652039325
1739209646.890955;-45.120503652039325
1739209646.890965;-38.13080360867914
1739209646.890975;-33.981070128970906
1739209646.890985;-38.13080360867914
1739209646.890995;-38.13080360867914
1739209646.8910048;-45.120503652039325
1739209646.8910148;-38.13080360867914
1739209646.8910248;-30.49652367304973
1739209646.8910348;-38.13080360867914
1739209646.8910449;-38.13080360867914
1739209646.8910549;-38.13080360867914
1739209646.891065;-45.120503652039325
1739209646.891075;-45.120503652039325
1739209646.891085;-45.120503652039325
1739209646.8910947;-45.120503652039325
1739209646.8911047;-45.120503652039325
1739209646.8911147;-38.13080360867914
1739209646.8911247;-38.13080360867914
1739209646.8911347;-45.120503652039325
1739209646.8911448;-38.13080360867914
1739209646.8911548;-35.57807855764607
1739209646.8911648;-45.120503652039325
1739209646.8911748;-45.120503652039325
1739209646.8911846;-45.120503652039325
1739209646.8911946;-45.120503652039325
1739209646.8912046;-45.120503652039325
1739209646.8912146;-45.120503652039325
1739209646.8912246;-45.120503652039325
1739209646.8912346;-45.120503652039325
1739209646.8912446;-45.120503652039325
1739209646.8912547;-38.13080360867914
1739209646.8912647;-35.57807855764607
1739209646.8912745;-45.120503652039325
1739209646.8912845;-45.120503652039325
1739209646.8912945;-33.981070128970906
1739209646.8913045;-35.57807855764607
1739209646.8913145;-38.13080360867914
1739209646.8913245;-35.57807855764607
1739209646.8913345;-38.13080360867914
1739209646.8913445;-38.13080360867914
1739209646.8913546;-38.13080360867914
1739209646.8913646;-38.13080360867914
1739209646.8913743;-33.981070128970906
1739209646.8913844;-38.13080360867914
1739209646.8913944;-45.120503652039325
1739209646.8914044;-45.120503652039325
1739209646.8914144;-45.120503652039325
1739209646.8914244;-33.981070128970906
1739209646.8914344;-33.981070128970906
1739209646.8914444;-45.120503652039325
1739209646.8914545;-38.13080360867914
1739209646.8914642;-32.816014438256545
1739209646.8914742;-38.13080360867914
1739209646.8914843;-45.120503652039325
1739209646.8914943;-33.981070128970906
1739209646.8915043;-45.120503652039325
1739209646.8915143;-45.120503652039325
1739209646.8915243;-45.120503652039325
1739209646.8915343;-38.13080360867914
1739209646.8915443;-45.120503652039325
1739209646.891554;-45.120503652039325
1739209646.8915641;-33.981070128970906
1739209646.8915741;-38.13080360867914
1739209646.8915842;-38.13080360867914
1739209646.8915942;-38.13080360867914
1739209646.8916042;-45.120503652039325
1739209646.8916142;-38.13080360867914
1739209646.8916242;-38.13080360867914
1739209646.8916342;-35.57807855764607
1739209646.891644;-45.120503652039325
1739209646.891654;-38.13080360867914
1739209646.891664;-35.57807855764607
1739209646.891674;-45.120503652039325
1739209646.891684;-38.13080360867914
1739209646.891694;-38.13080360867914
1739209646.891704;-45.120503652039325
1739209646.891714;-45.120503652039325
1739209646.891724;-45.120503652039325
1739209646.891734;-38.13080360867914
1739209646.891744;-32.816014438256545
1739209646.891754;-45.120503652039325
1739209646.891764;-45.120503652039325
1739209646.891774;-33.981070128970906
1739209646.891784;-38.13080360867914
1739209646.891794;-45.120503652039325
1739209646.891804;-45.120503652039325
1739209646.891814;-45.120503652039325
1739209646.8918238;-33.981070128970906
1739209646.8918338;-38.13080360867914
1739209646.8918438;-45.120503652039325
1739209646.8918538;-35.57807855764607
1739209646.8918638;-38.13080360867914
1739209646.8918738;-32.816014438256545
1739209646.8918839;-38.13080360867914
1739209646.8918939;-35.57807855764607
1739209646.8919039;-32.816014438256545
1739209646.8919137;-45.120503652039325
1739209646.8919237;-45.120503652039325
1739209646.8919337;-38.13080360867914
1739209646.8919437;-45.120503652039325
1739209646.8919537;-45.120503652039325
1739209646.8919637;-38.13080360867914
1739209646.8919737;-45.120503652039325
1739209646.8919837;-45.120503652039325
1739209646.8919938;-32.816014438256545
1739209646.8920035;-35.57807855764607
1739209646.8920135;-38.13080360867914
1739209646.8920236;-45.120503652039325
1739209646.8920336;-32.816014438256545
1739209646.8920436;-35.57807855764607
1739209646.8920536;-45.120503652039325
1739209646.8920636;-38.13080360867914
1739209646.8920736;-45.120503652039325
1739209646.8920836;-45.120503652039325
1739209646.8920937;-38.13080360867914
1739209646.8921034;-38.13080360867914
1739209646.8921134;-45.120503652039325
1739209646.8921235;-38.13080360867914
1739209646.8921335;-45.120503652039325
1739209646.8921435;-45.120503652039325
1739209646.8921535;-45.120503652039325
1739209646.8921635;-45.120503652039325
1739209646.8921735;-38.13080360867914
1739209646.8921835;-45.120503652039325
1739209646.8921933;-33.981070128970906
1739209646.8922033;-35.57807855764607
1739209646.8922133;-38.13080360867914
1739209646.8922234;-45.120503652039325
1739209646.8922334;-32.816014438256545
1739209646.8922434;-29.438486411369333
1739209646.8922534;-45.120503652039325
1739209646.8922634;-38.13080360867914
1739209646.8922734;-38.13080360867914
1739209646.8922832;-45.120503652039325
1739209646.8922932;-45.120503652039325
1739209646.8923032;-45.120503652039325
1739209646.8923132;-45.120503652039325
1739209646.8923233;-45.120503652039325
1739209646.8923333;-38.13080360867914
1739209646.8923433;-45.120503652039325
1739209646.8923533;-38.13080360867914
1739209646.8923633;-33.981070128970906
1739209646.892373;-35.57807855764607
1739209646.892383;-35.57807855764607
1739209646.892393;-30.49652367304973
1739209646.8924031;-26.035653463252796
1739209646.8924131;-38.13080360867914
1739209646.8924232;-38.13080360867914
1739209646.8924332;-38.13080360867914
1739209646.8924432;-32.816014438256545
1739209646.8924532;-45.120503652039325
1739209646.892463;-45.120503652039325
1739209646.892473;-45.120503652039325
1739209646.892483;-45.120503652039325
1739209646.892493;-38.13080360867914
1739209646.892503;-45.120503652039325
1739209646.892513;-45.120503652039325
1739209646.892523;-45.120503652039325
1739209646.892533;-45.120503652039325
1739209646.892543;-45.120503652039325
1739209646.8925529;-45.120503652039325
1739209646.8925629;-35.57807855764607
1739209646.8925729;-45.120503652039325
1739209646.892583;-45.120503652039325
1739209646.892593;-35.57807855764607
1739209646.892603;-45.120503652039325
1739209646.892613;-38.13080360867914
1739209646.892623;-38.13080360867914
1739209646.892633;-38.13080360867914
1739209646.892643;-38.13080360867914
1739209646.8926528;-45.120503652039325
1739209646.8926628;-45.120503652039325
1739209646.8926728;-45.120503652039325
1739209646.8926828;-38.13080360867914
1739209646.8926928;-45.120503652039325
1739209646.8927028;-45.120503652039325
1739209646.8927128;-45.120503652039325
1739209646.8927228;-45.120503652039325
1739209646.8927329;-45.120503652039325
1739209646.8927426;-45.120503652039325
1739209646.8927526;-45.120503652039325
1739209646.8927627;-45.120503652039325
1739209646.8927727;-38.13080360867914
1739209646.8927827;-45.120503652039325
1739209646.8927927;-38.13080360867914
1739209646.8928027;-27.8777449560314
1739209646.8928127;-45.120503652039325
1739209646.8928227;-45.120503652039325
1739209646.8928325;-38.13080360867914
1739209646.8928425;-32.816014438256545
1739209646.8928525;-45.120503652039325
1739209646.8928626;-38.13080360867914
1739209646.8928726;-45.120503652039325
1739209646.8928826;-33.981070128970956
1739209646.8928926;-38.13080360867914
1739209646.8929026;-35.57807855764607
1739209646.8929126;-45.120503652039325
1739209646.8929224;-45.120503652039325
1739209646.8929324;-45.120503652039325
1739209646.8929424;-38.13080360867914
1739209646.8929524;-38.13080360867914
1739209646.8929625;-28.992665084841942
1739209646.8929725;-38.13080360867914
1739209646.8929825;-45.120503652039325
1739209646.8929925;-38.13080360867914
1739209646.8930025;-45.120503652039325
1739209646.8930123;-38.13080360867914
1739209646.8930223;-35.57807855764607
1739209646.8930323;-45.120503652039325
1739209646.8930423;-45.120503652039325
1739209646.8930523;-38.13080360867914
1739209646.8930624;-45.120503652039325
1739209646.8930724;-45.120503652039325
1739209646.8930824;-45.120503652039325
1739209646.8930924;-45.120503652039325
1739209646.8931022;-38.13080360867914
1739209646.8931122;-38.13080360867914
1739209646.8931222;-35.57807855764607
1739209646.8931322;-38.13080360867914
1739209646.8931422;-38.13080360867914
1739209646.8931522;-35.57807855764607
1739209646.8931623;-45.120503652039325
1739209646.8931723;-45.120503652039325
1739209646.8931823;-38.13080360867914
1739209646.893192;-38.13080360867914
1739209646.893202;-38.13080360867914
1739209646.893212;-38.13080360867914
1739209646.893222;-38.13080360867914
1739209646.893232;-45.120503652039325
1739209646.8932421;-45.120503652039325
1739209646.8932521;-33.981070128970906
1739209646.8932621;-45.120503652039325
1739209646.8932722;-38.13080360867914
1739209646.893282;-45.120503652039325
1739209646.893292;-45.120503652039325
1739209646.893302;-38.13080360867914
1739209646.893312;-45.120503652039325
1739209646.893322;-45.120503652039325
1739209646.893332;-45.120503652039325
1739209646.893342;-38.13080360867914
1739209646.893352;-35.57807855764607
1739209646.893362;-38.13080360867914
1739209646.893372;-35.57807855764607
1739209646.8933818;-38.13080360867914
1739209646.8933918;-45.120503652039325
1739209646.8934019;-45.120503652039325
1739209646.8934119;-38.13080360867914
1739209646.893422;-45.120503652039325
1739209646.893432;-38.13080360867914
1739209646.893442;-45.120503652039325
1739209646.893452;-38.13080360867914
1739209646.893462;-45.120503652039325
1739209646.8934717;-45.120503652039325
1739209646.8934817;-45.120503652039325
1739209646.8934917;-45.120503652039325
1739209646.8935018;-33.981070128970906
1739209646.8935118;-45.120503652039325
1739209646.8935218;-45.120503652039325
1739209646.8935318;-38.13080360867914
1739209646.8935418;-35.57807855764607
1739209646.8935518;-38.13080360867914
1739209646.8935616;-45.120503652039325
1739209646.8935716;-45.120503652039325
1739209646.8935816;-45.120503652039325
1739209646.8935916;-45.120503652039325
1739209646.8936017;-45.120503652039325
1739209646.8936117;-38.13080360867914
1739209646.8936217;-38.13080360867914
1739209646.8936317;-45.120503652039325
1739209646.8936417;-45.120503652039325
1739209646.8936515;-38.13080360867914
1739209646.8936615;-38.13080360867914
1739209646.8936715;-45.120503652039325
1739209646.8936815;-45.120503652039325
1739209646.8936915;-45.120503652039325
1739209646.8937016;-33.981070128970906
1739209646.8937116;-38.13080360867914
1739209646.8937216;-38.13080360867914
1739209646.8937316;-38.13080360867914
1739209646.8937414;-32.816014438256545
1739209646.8937514;-45.120503652039325
1739209646.8937614;-38.13080360867914
1739209646.8937714;-32.816014438256545
1739209646.8937814;-38.13080360867914
1739209646.8937914;-45.120503652039325
1739209646.8938015;-38.13080360867914
1739209646.8938115;-38.13080360867914
1739209646.8938215;-38.13080360867914
1739209646.8938313;-38.13080360867914
1739209646.8938413;-45.120503652039325
1739209646.8938513;-45.120503652039325
1739209646.8938613;-45.120503652039325
1739209646.8938713;-38.13080360867914
1739209646.8938813;-38.13080360867914
1739209646.8938913;-38.13080360867914
1739209646.8939013;-45.120503652039325
1739209646.8939114;-38.13080360867914
1739209646.8939214;-35.57807855764607
1739209646.8939312;-45.120503652039325
1739209646.8939412;-45.120503652039325
1739209646.8939512;-38.13080360867914
1739209646.8939612;-35.57807855764607
1739209646.8939712;-45.120503652039325
1739209646.8939812;-45.120503652039325
1739209646.8939912;-45.120503652039325
1739209646.8940012;-38.13080360867914
1739209646.8940113;-28.58837851428586
1739209646.894021;-32.816014438256545
1739209646.894031;-45.120503652039325
1739209646.894041;-38.13080360867914
1739209646.894051;-32.816014438256545
1739209646.894061;-38.13080360867914
1739209646.894071;-45.120503652039325
1739209646.894081;-35.57807855764607
1739209646.8940911;-38.13080360867914
1739209646.8941011;-45.120503652039325
1739209646.894111;-45.120503652039325
1739209646.894121;-45.120503652039325
1739209646.894131;-45.120503652039325
1739209646.894141;-45.120503652039325
1739209646.894151;-38.13080360867914
1739209646.894161;-35.57807855764607
1739209646.894171;-32.816014438256545
1739209646.894181;-38.13080360867914
1739209646.894191;-38.13080360867914
1739209646.8942008;-38.13080360867914
1739209646.8942108;-38.13080360867914
1739209646.8942208;-45.120503652039325
1739209646.8942308;-38.13080360867914
1739209646.8942409;-38.13080360867914
1739209646.8942509;-35.57807855764607
1739209646.894261;-35.57807855764607
1739209646.894271;-38.13080360867914
1739209646.894281;-35.57807855764607
1739209646.8942907;-45.120503652039325
1739209646.8943007;-45.120503652039325
1739209646.8943107;-45.120503652039325
1739209646.8943207;-32.816014438256545
1739209646.8943307;-45.120503652039325
1739209646.8943408;-45.120503652039325
1739209646.8943508;-38.13080360867914
1739209646.8943608;-38.13080360867914
1739209646.8943708;-45.120503652039325
1739209646.8943806;-45.120503652039325
1739209646.8943906;-38.13080360867914
1739209646.8944006;-45.120503652039325
1739209646.8944106;-35.57807855764607
1739209646.8944206;-29.438486411369333
1739209646.8944306;-38.13080360867914
1739209646.8944407;-35.57807855764607
1739209646.8944507;-35.57807855764607
1739209646.8944607;-38.13080360867914
1739209646.8944705;-38.13080360867914
1739209646.8944805;-32.816014438256545
1739209646.8944905;-45.120503652039325
1739209646.8945005;-45.120503652039325
1739209646.8945105;-31.141103565318915
1739209646.8945205;-45.120503652039325
1739209646.8945305;-45.120503652039325
1739209646.8945405;-45.120503652039325
1739209646.8945506;-45.120503652039325
1739209646.8945603;-45.120503652039325
1739209646.8945704;-38.13080360867914
1739209646.8945804;-38.13080360867914
1739209646.8945904;-45.120503652039325
1739209646.8946004;-38.13080360867914
1739209646.8946104;-45.120503652039325
1739209646.8946204;-45.120503652039325
1739209646.8946304;-35.57807855764607
1739209646.8946404;-45.120503652039325
1739209646.8946505;-38.13080360867914
1739209646.8946602;-32.816014438256545
1739209646.8946702;-38.13080360867914
1739209646.8946803;-38.13080360867914
1739209646.8946903;-38.13080360867914
1739209646.8947003;-38.13080360867914
1739209646.8947103;-38.13080360867914
1739209646.8947203;-45.120503652039325
1739209646.8947303;-38.13080360867914
1739209646.8947403;-45.120503652039325
1739209646.89475;-45.120503652039325
1739209646.8947601;-38.13080360867914
1739209646.8947701;-38.13080360867914
1739209646.8947802;-45.120503652039325
1739209646.8947902;-38.13080360867914
1739209646.8948002;-45.120503652039325
1739209646.8948102;-35.57807855764607
1739209646.8948202;-32.816014438256545
1739209646.8948302;-45.120503652039325
1739209646.89484;-45.120503652039325
1739209646.89485;-38.13080360867914
1739209646.89486;-38.13080360867914
1739209646.89487;-45.120503652039325
1739209646.89488;-45.120503652039325
1739209646.89489;-38.13080360867914
1739209646.8949;-32.816014438256545
1739209646.89491;-45.120503652039325
1739209646.89492;-45.120503652039325
1739209646.89493;-38.13080360867914
1739209646.89494;-35.57807855764607
1739209646.89495;-38.13080360867914
1739209646.89496;-45.120503652039325
1739209646.89497;-38.13080360867914
1739209646.89498;-38.13080360867914
1739209646.89499;-33.981070128970906
1739209646.895;-38.13080360867914
1739209646.89501;-38.13080360867914
1739209646.8950198;-38.13080360867914
1739209646.8950298;-38.13080360867914
1739209646.8950398;-45.120503652039325
1739209646.8950498;-38.13080360867914
1739209646.8950598;-35.57807855764607
1739209646.8950698;-38.13080360867914
1739209646.8950799;-45.120503652039325
1739209646.8950899;-38.13080360867914
1739209646.8950999;-38.13080360867914
1739209646.8951097;-38.13080360867914
1739209646.8951197;-38.13080360867914
1739209646.8951297;-33.981070128970906
1739209646.8951397;-33.981070128970906
1739209646.8951497;-33.981070128970906
1739209646.8951597;-38.13080360867914
1739209646.8951697;-45.120503652039325
1739209646.8951797;-45.120503652039325
1739209646.8951898;-45.120503652039325
1739209646.8951998;-38.13080360867914
1739209646.8952096;-45.120503652039325
1739209646.8952196;-38.13080360867914
1739209646.8952296;-38.13080360867914
1739209646.8952396;-45.120503652039325
1739209646.8952496;-32.816014438256545
1739209646.8952596;-32.816014438256545
1739209646.8952696;-38.13080360867914
1739209646.8952796;-38.13080360867914
1739209646.8952897;-38.13080360867914
1739209646.8952994;-38.13080360867914
1739209646.8953094;-33.981070128970906
1739209646.8953195;-45.120503652039325
1739209646.8953295;-45.120503652039325
1739209646.8953395;-38.13080360867914
1739209646.8953495;-38.13080360867914
1739209646.8953595;-45.120503652039325
1739209646.8953695;-38.13080360867914
1739209646.8953795;-38.13080360867914
1739209646.8953893;-31.14110356531892
1739209646.8953993;-45.120503652039325
1739209646.8954093;-38.13080360867914
1739209646.8954194;-38.13080360867914
1739209646.8954294;-45.120503652039325
1739209646.8954394;-45.120503652039325
1739209646.8954494;-38.13080360867914
1739209646.8954594;-32.816014438256545
1739209646.8954694;-31.141103565318915
1739209646.8954792;-45.120503652039325
1739209646.8954892;-38.13080360867914
1739209646.8954992;-35.57807855764607
1739209646.8955092;-38.13080360867914
1739209646.8955193;-45.120503652039325
1739209646.895521;-33.981070128970906
1739209646.8955226;-35.57807855764607
1739209646.8955243;-30.49652367304976
1739209646.8955257;-45.120503652039325
1739209646.8955274;-38.13080360867914
1739209646.895529;-45.120503652039325
1739209646.8955307;-35.57807855764607
