CAN Message; 0x1b8:0300e5d34854a568
1739209835.7884138;-38.13080360867914
1739209835.7884264;-45.120503652039325
1739209835.788439;-45.120503652039325
1739209835.7884517;-35.57807855764607
1739209835.7884643;-38.13080360867914
1739209835.788477;-38.13080360867914
1739209835.7884896;-45.120503652039325
1739209835.7885022;-33.981070128970906
1739209835.7885149;-30.49652367304973
1739209835.7885275;-38.13080360867914
1739209835.7885401;-38.13080360867914
1739209835.7885528;-45.120503652039325
1739209835.7885652;-38.13080360867914
1739209835.7885778;-38.13080360867914
1739209835.7885904;-35.57807855764607
1739209835.788603;-38.13080360867914
1739209835.7886157;-32.81601443825658
1739209835.7886283;-38.13080360867914
1739209835.788641;-38.13080360867914
1739209835.7886536;-45.120503652039325
1739209835.7886662;-45.120503652039325
1739209835.788679;-38.13080360867914
1739209835.7886915;-38.13080360867914
1739209835.7887042;-38.13080360867914
1739209835.7887168;-31.141103565318915
1739209835.7887294;-32.816014438256545
1739209835.788742;-38.13080360867914
1739209835.7887545;-45.120503652039325
1739209835.788767;-33.981070128970906
1739209835.7887797;-45.120503652039325
1739209835.7887924;-45.120503652039325
1739209835.788805;-45.120503652039325
1739209835.7888176;-35.57807855764607
1739209835.7888303;-33.981070128970906
1739209835.788843;-38.13080360867914
1739209835.7888556;-45.120503652039325
1739209835.7888682;-45.120503652039325
1739209835.7888808;-32.816014438256545
1739209835.7888935;-38.13080360867914
1739209835.788906;-45.120503652039325
1739209835.7889187;-38.13080360867914
1739209835.7889314;-35.57807855764607
1739209835.788944;-45.120503652039325
1739209835.7889566;-38.13080360867914
1739209835.788969;-45.120503652039325
1739209835.7889817;-38.13080360867914
1739209835.7889943;-38.13080360867914
1739209835.789007;-45.120503652039325
1739209835.7890196;-31.141103565318915
1739209835.7890322;-38.13080360867914
1739209835.7890449;-45.120503652039325
1739209835.7890575;-38.13080360867914
1739209835.7890701;-38.13080360867914
1739209835.7890828;-45.120503652039325
1739209835.7890954;-45.120503652039325
1739209835.789108;-45.120503652039325
1739209835.7891207;-32.816014438256545
1739209835.7891333;-45.120503652039325
1739209835.789146;-45.120503652039325
1739209835.7891583;-45.120503652039325
1739209835.789171;-45.120503652039325
1739209835.7891836;-45.120503652039325
1739209835.7891963;-45.120503652039325
1739209835.789209;-33.981070128970906
1739209835.7892215;-28.992665084841942
1739209835.7892342;-38.13080360867914
1739209835.7892468;-38.13080360867914
1739209835.7892594;-35.57807855764607
1739209835.789272;-38.13080360867914
1739209835.7892847;-35.57807855764607
1739209835.7892973;-33.981070128970906
1739209835.78931;-38.13080360867914
1739209835.7893226;-33.981070128970906
1739209835.7893353;-38.13080360867914
1739209835.789348;-45.120503652039325
1739209835.7893605;-33.981070128970906
1739209835.789373;-38.13080360867914
1739209835.7893856;-45.120503652039325
1739209835.7893982;-45.120503652039325
1739209835.7894108;-45.120503652039325
1739209835.7894235;-38.13080360867914
1739209835.789436;-38.13080360867914
1739209835.7894487;-38.13080360867914
1739209835.7894614;-45.120503652039325
1739209835.789474;-45.120503652039325
1739209835.7894866;-32.816014438256545
1739209835.7894993;-38.13080360867914
1739209835.789512;-38.13080360867914
1739209835.7895246;-38.13080360867914
1739209835.7895372;-38.13080360867914
1739209835.7895498;-38.13080360867914
1739209835.7895622;-32.816014438256545
1739209835.7895749;-45.120503652039325
1739209835.7895875;-38.13080360867914
1739209835.7896001;-35.57807855764607
1739209835.7896128;-45.120503652039325
1739209835.7896254;-33.981070128970906
1739209835.789638;-33.981070128970906
1739209835.7896507;-38.13080360867914
1739209835.7896633;-38.13080360867914
1739209835.789676;-38.13080360867914
1739209835.7896886;-45.120503652039325
1739209835.7897012;-38.13080360867914
1739209835.7897139;-38.13080360867914
1739209835.7897265;-45.120503652039325
1739209835.7897391;-45.120503652039325
1739209835.7897518;-38.13080360867914
1739209835.7897644;-45.120503652039325
1739209835.7897768;-45.120503652039325
1739209835.7897894;-35.57807855764607
1739209835.789802;-38.13080360867914
1739209835.7898147;-45.120503652039325
1739209835.7898273;-38.13080360867914
1739209835.78984;-38.13080360867914
1739209835.7898526;-38.13080360867914
1739209835.7898653;-38.13080360867914
1739209835.789878;-45.120503652039325
1739209835.7898905;-45.120503652039325
1739209835.7899032;-38.13080360867914
1739209835.7899158;-38.13080360867914
1739209835.7899284;-45.120503652039325
1739209835.789941;-45.120503652039325
1739209835.7899537;-45.120503652039325
1739209835.789966;-35.57807855764607
1739209835.7899787;-38.13080360867914
1739209835.7899914;-45.120503652039325
1739209835.790004;-45.120503652039325
1739209835.7900167;-33.981070128970906
1739209835.7900293;-45.120503652039325
1739209835.790042;-32.816014438256545
1739209835.7900546;-33.981070128970906
1739209835.7900672;-45.120503652039325
1739209835.7900798;-45.120503652039325
1739209835.7900925;-38.13080360867914
1739209835.790105;-35.57807855764607
1739209835.7901177;-38.13080360867914
1739209835.7901304;-38.13080360867914
1739209835.790143;-45.120503652039325
1739209835.7901556;-45.120503652039325
1739209835.7901683;-45.120503652039325
1739209835.7901807;-38.13080360867914
1739209835.7901933;-38.13080360867914
1739209835.790206;-45.120503652039325
1739209835.7902186;-38.13080360867914
1739209835.7902312;-45.120503652039325
1739209835.7902439;-32.816014438256545
1739209835.7902565;-35.57807855764607
1739209835.7902691;-35.57807855764607
1739209835.7902818;-35.57807855764607
1739209835.7902944;-38.13080360867914
1739209835.790307;-38.13080360867914
1739209835.7903197;-45.120503652039325
1739209835.7903323;-45.120503652039325
1739209835.790345;-45.120503652039325
1739209835.7903576;-45.120503652039325
1739209835.79037;-45.120503652039325
1739209835.7903826;-38.13080360867914
1739209835.7903953;-45.120503652039325
1739209835.790408;-45.120503652039325
1739209835.7904205;-45.120503652039325
1739209835.7904332;-38.13080360867914
1739209835.7904458;-38.13080360867914
1739209835.7904584;-45.120503652039325
1739209835.790471;-45.120503652039325
1739209835.7904837;-45.120503652039325
1739209835.7904963;-32.816014438256545
1739209835.790509;-38.13080360867914
1739209835.7905216;-38.13080360867914
1739209835.7905343;-45.120503652039325
1739209835.790547;-33.981070128970906
1739209835.7905595;-32.816014438256545
1739209835.7905722;-45.120503652039325
1739209835.7905846;-33.981070128970906
1739209835.7905972;-45.120503652039325
1739209835.7906098;-38.13080360867914
1739209835.7906225;-38.13080360867914
1739209835.790635;-33.981070128970906
1739209835.7906477;-45.120503652039325
1739209835.7906604;-33.981070128970956
1739209835.790673;-45.120503652039325
1739209835.7906857;-38.13080360867914
1739209835.7906983;-45.120503652039325
1739209835.790711;-45.120503652039325
1739209835.7907236;-45.120503652039325
1739209835.7907362;-45.120503652039325
1739209835.7907488;-32.816014438256545
1739209835.7907615;-28.58837851428586
1739209835.7907739;-45.120503652039325
1739209835.7907865;-38.13080360867914
1739209835.7907991;-38.13080360867914
1739209835.7908118;-35.57807855764607
1739209835.7908244;-45.120503652039325
1739209835.790837;-38.13080360867914
1739209835.7908497;-38.13080360867914
1739209835.7908623;-38.13080360867914
1739209835.790875;-45.120503652039325
1739209835.7908876;-38.13080360867914
1739209835.7909002;-38.13080360867914
1739209835.7909129;-45.120503652039325
1739209835.7909255;-45.120503652039325
1739209835.7909381;-45.120503652039325
1739209835.7909508;-35.57807855764607
1739209835.7909634;-32.816014438256545
1739209835.790976;-45.120503652039325
1739209835.7909884;-45.120503652039325
1739209835.791001;-35.57807855764607
1739209835.7910137;-33.981070128970906
1739209835.7910264;-38.13080360867914
1739209835.791039;-38.13080360867914
1739209835.7910516;-38.13080360867914
1739209835.7910643;-31.141103565318915
1739209835.791077;-45.120503652039325
1739209835.7910895;-45.120503652039325
1739209835.7911022;-45.120503652039325
1739209835.7911148;-38.13080360867914
1739209835.7911274;-45.120503652039325
1739209835.79114;-45.120503652039325
1739209835.7911527;-45.120503652039325
1739209835.7911654;-32.816014438256545
1739209835.7911777;-45.120503652039325
1739209835.7911904;-38.13080360867914
1739209835.791203;-38.13080360867914
1739209835.7912157;-45.120503652039325
1739209835.7912283;-45.120503652039325
1739209835.791241;-38.13080360867914
1739209835.7912536;-33.981070128970906
1739209835.7912662;-27.267205301931607
1739209835.7912788;-38.13080360867914
1739209835.7912915;-45.120503652039325
1739209835.791304;-45.120503652039325
1739209835.7913167;-33.981070128970906
1739209835.7913294;-45.120503652039325
1739209835.791342;-45.120503652039325
1739209835.7913547;-38.13080360867914
1739209835.7913673;-32.816014438256545
1739209835.79138;-45.120503652039325
1739209835.7913923;-45.120503652039325
1739209835.791405;-38.13080360867914
1739209835.7914176;-45.120503652039325
1739209835.7914302;-45.120503652039325
1739209835.7914429;-45.120503652039325
1739209835.7914555;-38.13080360867914
1739209835.7914681;-26.991370085610722
1739209835.7914808;-38.13080360867914
1739209835.7914934;-38.13080360867914
1739209835.791506;-35.57807855764607
1739209835.7915187;-35.57807855764607
1739209835.7915313;-45.120503652039325
1739209835.791544;-45.120503652039325
1739209835.7915566;-45.120503652039325
1739209835.7915692;-38.13080360867914
1739209835.7915816;-38.13080360867914
1739209835.7915943;-45.120503652039325
1739209835.791607;-45.120503652039325
1739209835.7916195;-38.13080360867914
1739209835.7916322;-45.120503652039325
1739209835.7916448;-45.120503652039325
1739209835.7916574;-45.120503652039325
1739209835.79167;-38.13080360867914
1739209835.7916827;-38.13080360867914
1739209835.7916954;-45.120503652039325
1739209835.791708;-45.120503652039325
1739209835.7917206;-38.13080360867914
1739209835.7917333;-45.120503652039325
1739209835.791746;-38.13080360867914
1739209835.7917585;-45.120503652039325
1739209835.7917712;-38.13080360867914
1739209835.7917838;-38.13080360867914
1739209835.7917962;-38.13080360867914
1739209835.7918088;-45.120503652039325
1739209835.7918215;-45.120503652039325
1739209835.791834;-35.57807855764607
1739209835.7918468;-45.120503652039325
1739209835.7918594;-38.13080360867914
1739209835.791872;-38.13080360867914
1739209835.7918847;-45.120503652039325
1739209835.7918973;-45.120503652039325
1739209835.79191;-45.120503652039325
1739209835.7919226;-45.120503652039325
1739209835.7919352;-45.120503652039325
1739209835.7919478;-45.120503652039325
1739209835.7919605;-45.120503652039325
1739209835.791973;-45.120503652039325
1739209835.7919855;-45.120503652039325
1739209835.7919981;-45.120503652039325
1739209835.7920108;-45.120503652039325
1739209835.7920234;-38.13080360867914
1739209835.792036;-45.120503652039325
1739209835.7920487;-45.120503652039325
1739209835.7920613;-35.57807855764607
1739209835.792074;-38.13080360867914
1739209835.7920866;-35.57807855764607
1739209835.7920992;-45.120503652039325
1739209835.7921119;-35.57807855764607
1739209835.7921245;-38.13080360867914
1739209835.7921371;-38.13080360867914
1739209835.7921498;-38.13080360867914
1739209835.7921624;-45.120503652039325
1739209835.792175;-45.120503652039325
1739209835.7921877;-45.120503652039325
1739209835.7922;-45.120503652039325
1739209835.7922127;-38.13080360867914
1739209835.7922254;-38.13080360867914
1739209835.792238;-45.120503652039325
1739209835.7922506;-38.13080360867914
1739209835.7922633;-45.120503652039325
1739209835.792276;-45.120503652039325
1739209835.7922885;-32.816014438256545
1739209835.7923012;-38.13080360867914
1739209835.7923138;-45.120503652039325
1739209835.7923265;-45.120503652039325
1739209835.792339;-31.141103565318893
1739209835.7923517;-32.816014438256545
1739209835.7923644;-45.120503652039325
1739209835.792377;-45.120503652039325
1739209835.7923894;-35.57807855764607
1739209835.792402;-35.57807855764607
1739209835.7924147;-45.120503652039325
1739209835.7924273;-45.120503652039325
1739209835.79244;-38.13080360867914
1739209835.7924526;-35.57807855764607
1739209835.7924652;-38.13080360867914
1739209835.7924778;-45.120503652039325
1739209835.7924905;-45.120503652039325
1739209835.792503;-45.120503652039325
1739209835.7925158;-38.13080360867914
1739209835.7925284;-38.13080360867914
1739209835.792541;-38.13080360867914
1739209835.7925537;-33.981070128970906
1739209835.7925663;-45.120503652039325
1739209835.792579;-45.120503652039325
1739209835.7925916;-28.21854285175415
1739209835.792604;-32.816014438256545
1739209835.7926166;-45.120503652039325
1739209835.7926292;-45.120503652039325
1739209835.7926419;-35.57807855764607
1739209835.7926545;-35.57807855764607
1739209835.7926672;-45.120503652039325
1739209835.7926798;-45.120503652039325
1739209835.7926924;-38.13080360867914
1739209835.792705;-45.120503652039325
1739209835.7927177;-45.120503652039325
1739209835.7927303;-38.13080360867914
1739209835.792743;-45.120503652039325
1739209835.7927556;-45.120503652039325
1739209835.7927682;-38.13080360867914
1739209835.7927809;-38.13080360867914
1739209835.7927933;-45.120503652039325
1739209835.792806;-45.120503652039325
1739209835.7928185;-38.13080360867914
1739209835.7928312;-38.13080360867914
1739209835.7928438;-45.120503652039325
1739209835.7928565;-45.120503652039325
1739209835.792869;-35.57807855764607
1739209835.7928817;-38.13080360867914
1739209835.7928944;-38.13080360867914
1739209835.792907;-32.816014438256545
1739209835.7929196;-45.120503652039325
1739209835.7929323;-38.13080360867914
1739209835.792945;-38.13080360867914
1739209835.7929575;-45.120503652039325
1739209835.7929702;-45.120503652039325
1739209835.7929828;-38.13080360867914
1739209835.7929955;-45.120503652039325
1739209835.7930079;-33.981070128970956
1739209835.7930205;-32.816014438256545
1739209835.7930331;-35.57807855764607
1739209835.7930458;-45.120503652039325
1739209835.7930584;-38.13080360867914
1739209835.793071;-45.120503652039325
1739209835.7930837;-45.120503652039325
1739209835.7930963;-32.816014438256545
1739209835.793109;-30.49652367304973
1739209835.7931216;-45.120503652039325
1739209835.7931342;-45.120503652039325
1739209835.7931468;-38.13080360867914
1739209835.7931595;-45.120503652039325
1739209835.7931721;-45.120503652039325
1739209835.7931848;-33.981070128970906
1739209835.7931972;-45.120503652039325
1739209835.7932098;-45.120503652039325
1739209835.7932224;-38.13080360867914
1739209835.793235;-35.57807855764607
1739209835.7932477;-45.120503652039325
1739209835.7932603;-33.981070128970906
1739209835.793273;-45.120503652039325
1739209835.7932856;-45.120503652039325
1739209835.7932982;-38.13080360867914
1739209835.7933109;-38.13080360867914
1739209835.7933235;-45.120503652039325
1739209835.7933362;-45.120503652039325
1739209835.7933488;-45.120503652039325
1739209835.7933614;-38.13080360867914
1739209835.793374;-38.13080360867914
1739209835.7933867;-38.13080360867914
1739209835.7933993;-35.57807855764607
1739209835.7934117;-32.816014438256545
1739209835.7934244;-45.120503652039325
1739209835.793437;-45.120503652039325
1739209835.7934496;-45.120503652039325
1739209835.7934623;-38.13080360867914
1739209835.793475;-45.120503652039325
1739209835.7934875;-33.981070128970906
1739209835.7935002;-45.120503652039325
1739209835.7935128;-45.120503652039325
1739209835.7935255;-45.120503652039325
1739209835.793538;-45.120503652039325
1739209835.7935507;-45.120503652039325
1739209835.7935634;-45.120503652039325
1739209835.793576;-32.816014438256545
1739209835.7935886;-38.13080360867914
1739209835.793601;-45.120503652039325
1739209835.7936137;-35.57807855764607
1739209835.7936263;-38.13080360867914
1739209835.793639;-38.13080360867914
1739209835.7936516;-45.120503652039325
1739209835.7936642;-38.13080360867914
1739209835.7936769;-33.981070128970906
1739209835.7936895;-38.13080360867914
1739209835.7937021;-45.120503652039325
1739209835.7937148;-38.13080360867914
1739209835.7937274;-35.57807855764607
1739209835.79374;-33.981070128970906
1739209835.7937527;-45.120503652039325
1739209835.7937653;-45.120503652039325
1739209835.793778;-33.981070128970906
1739209835.7937906;-35.57807855764607
1739209835.7938032;-45.120503652039325
1739209835.7938156;-38.13080360867914
1739209835.7938282;-45.120503652039325
1739209835.793841;-38.13080360867914
1739209835.7938535;-38.13080360867914
1739209835.7938662;-38.13080360867914
1739209835.7938788;-38.13080360867914
1739209835.7938914;-45.120503652039325
1739209835.793904;-45.120503652039325
1739209835.7939167;-38.13080360867914
1739209835.7939293;-38.13080360867914
1739209835.793942;-45.120503652039325
1739209835.7939546;-45.120503652039325
1739209835.7939672;-38.13080360867914
1739209835.79398;-45.120503652039325
1739209835.7939925;-45.120503652039325
1739209835.794005;-38.13080360867914
1739209835.7940176;-45.120503652039325
1739209835.7940302;-45.120503652039325
1739209835.7940428;-45.120503652039325
1739209835.7940555;-38.13080360867914
1739209835.794068;-38.13080360867914
1739209835.7940807;-45.120503652039325
1739209835.7940934;-45.120503652039325
1739209835.794106;-45.120503652039325
1739209835.7941186;-38.13080360867914
1739209835.7941313;-32.816014438256545
1739209835.794144;-38.13080360867914
1739209835.7941566;-45.120503652039325
1739209835.7941692;-38.13080360867914
1739209835.7941818;-32.816014438256545
1739209835.7941945;-45.120503652039325
1739209835.794207;-45.120503652039325
1739209835.7942195;-45.120503652039325
1739209835.7942321;-45.120503652039325
1739209835.7942448;-45.120503652039325
1739209835.7942574;-38.13080360867914
1739209835.79427;-38.13080360867914
1739209835.7942827;-45.120503652039325
1739209835.7942953;-38.13080360867914
1739209835.794308;-38.13080360867914
1739209835.7943206;-38.13080360867914
1739209835.7943332;-32.816014438256545
1739209835.7943459;-38.13080360867914
1739209835.7943585;-35.57807855764607
1739209835.7943711;-38.13080360867914
1739209835.7943838;-38.13080360867914
1739209835.7943964;-38.13080360867914
1739209835.7944088;-45.120503652039325
1739209835.7944214;-45.120503652039325
1739209835.794434;-45.120503652039325
1739209835.7944467;-45.120503652039325
1739209835.7944593;-45.120503652039325
1739209835.794472;-45.120503652039325
1739209835.7944846;-45.120503652039325
1739209835.7944973;-45.120503652039325
1739209835.79451;-45.120503652039325
1739209835.7945225;-45.120503652039325
1739209835.7945352;-38.13080360867914
1739209835.7945478;-38.13080360867914
1739209835.7945604;-38.13080360867914
1739209835.794573;-33.981070128970906
1739209835.7945857;-38.13080360867914
1739209835.7945983;-45.120503652039325
1739209835.794611;-45.120503652039325
1739209835.7946234;-38.13080360867914
1739209835.794636;-27.8777449560314
1739209835.7946486;-35.57807855764607
1739209835.7946613;-45.120503652039325
1739209835.794674;-45.120503652039325
1739209835.7946866;-35.57807855764607
1739209835.7946992;-38.13080360867914
1739209835.7947118;-45.120503652039325
1739209835.7947245;-38.13080360867914
1739209835.794737;-33.981070128970956
1739209835.7947497;-45.120503652039325
1739209835.7947624;-45.120503652039325
1739209835.794775;-45.120503652039325
1739209835.7947876;-45.120503652039325
1739209835.7948003;-33.981070128970906
1739209835.7948127;-38.13080360867914
1739209835.7948253;-45.120503652039325
1739209835.794838;-25.826314394896354
1739209835.7948506;-32.816014438256545
1739209835.7948632;-45.120503652039325
1739209835.7948759;-38.13080360867914
1739209835.7948885;-35.57807855764607
1739209835.7949011;-45.120503652039325
1739209835.7949138;-38.13080360867914
1739209835.7949264;-35.57807855764607
1739209835.794939;-38.13080360867914
1739209835.7949517;-45.120503652039325
1739209835.7949643;-32.816014438256545
1739209835.794977;-35.57807855764607
1739209835.7949896;-45.120503652039325
1739209835.7950022;-45.120503652039325
1739209835.7950149;-32.816014438256545
1739209835.7950273;-38.13080360867914
1739209835.79504;-38.13080360867914
1739209835.7950525;-45.120503652039325
1739209835.7950652;-35.57807855764607
1739209835.7950778;-35.57807855764607
1739209835.7950904;-45.120503652039325
1739209835.795103;-45.120503652039325
1739209835.7951157;-33.981070128970906
1739209835.7951283;-45.120503652039325
1739209835.795141;-32.816014438256545
1739209835.7951536;-32.816014438256545
1739209835.7951663;-38.13080360867914
1739209835.795179;-38.13080360867914
1739209835.7951915;-45.120503652039325
1739209835.7952042;-45.120503652039325
1739209835.7952166;-45.120503652039325
1739209835.7952292;-38.13080360867914
1739209835.7952418;-45.120503652039325
1739209835.7952545;-45.120503652039325
1739209835.795267;-45.120503652039325
1739209835.7952797;-45.120503652039325
1739209835.7952924;-45.120503652039325
1739209835.795305;-45.120503652039325
1739209835.7953176;-45.120503652039325
1739209835.7953303;-45.120503652039325
1739209835.795343;-28.21854285175415
1739209835.7953556;-30.49652367304973
1739209835.7953682;-45.120503652039325
1739209835.7953808;-45.120503652039325
1739209835.7953935;-38.13080360867914
1739209835.795406;-33.981070128970906
1739209835.7954187;-45.120503652039325
1739209835.7954311;-45.120503652039325
1739209835.7954438;-35.57807855764607
1739209835.7954564;-38.13080360867914
1739209835.795469;-45.120503652039325
1739209835.7954817;-38.13080360867914
1739209835.7954943;-35.57807855764607
1739209835.795507;-38.13080360867914
1739209835.7955196;-45.120503652039325
1739209835.7955322;-38.13080360867914
1739209835.7955449;-38.13080360867914
1739209835.7955575;-45.120503652039325
1739209835.7955701;-45.120503652039325
1739209835.7955828;-38.13080360867914
1739209835.7955954;-38.13080360867914
1739209835.795608;-38.13080360867914
1739209835.7956204;-38.13080360867914
1739209835.795633;-45.120503652039325
1739209835.7956457;-35.57807855764607
1739209835.7956583;-31.141103565318915
1739209835.795671;-45.120503652039325
1739209835.7956836;-38.13080360867914
1739209835.7956963;-38.13080360867914
1739209835.795709;-38.13080360867914
1739209835.7957215;-45.120503652039325
1739209835.7957342;-45.120503652039325
1739209835.7957468;-45.120503652039325
1739209835.7957594;-45.120503652039325
1739209835.795772;-32.816014438256545
1739209835.7957847;-38.13080360867914
1739209835.7957973;-45.120503652039325
1739209835.79581;-38.13080360867914
1739209835.7958226;-35.57807855764607
1739209835.795835;-38.13080360867914
1739209835.7958477;-35.57807855764607
1739209835.7958603;-38.13080360867914
1739209835.795873;-38.13080360867914
1739209835.7958856;-35.57807855764607
1739209835.7958982;-45.120503652039325
1739209835.7959108;-45.120503652039325
1739209835.7959235;-32.816014438256545
1739209835.795936;-38.13080360867914
1739209835.7959487;-45.120503652039325
1739209835.7959614;-38.13080360867914
1739209835.795974;-32.816014438256545
1739209835.7959867;-35.57807855764607
1739209835.7959993;-38.13080360867914
1739209835.796012;-38.13080360867914
1739209835.7960243;-38.13080360867914
1739209835.796037;-38.13080360867914
1739209835.7960496;-45.120503652039325
1739209835.7960622;-38.13080360867914
1739209835.7960749;-38.13080360867914
1739209835.7960875;-45.120503652039325
1739209835.7961001;-45.120503652039325
1739209835.7961128;-38.13080360867914
1739209835.7961254;-38.13080360867914
1739209835.796138;-45.120503652039325
1739209835.7961507;-38.13080360867914
1739209835.7961633;-35.57807855764607
1739209835.796176;-45.120503652039325
1739209835.7961886;-45.120503652039325
1739209835.7962012;-35.57807855764607
1739209835.7962139;-38.13080360867914
1739209835.7962265;-45.120503652039325
1739209835.796239;-38.13080360867914
1739209835.7962515;-38.13080360867914
1739209835.7962642;-38.13080360867914
1739209835.7962768;-45.120503652039325
1739209835.7962894;-45.120503652039325
1739209835.796302;-33.981070128970906
1739209835.7963147;-33.981070128970906
1739209835.7963274;-38.13080360867914
1739209835.79634;-45.120503652039325
1739209835.7963526;-38.13080360867914
1739209835.7963653;-38.13080360867914
1739209835.796378;-35.57807855764607
1739209835.7963905;-38.13080360867914
1739209835.7964032;-35.57807855764607
1739209835.7964158;-38.13080360867914
1739209835.7964282;-45.120503652039325
1739209835.7964408;-38.13080360867914
1739209835.7964535;-35.57807855764607
1739209835.796466;-31.141103565318915
1739209835.7964787;-28.992665084841942
1739209835.7964914;-38.13080360867914
1739209835.796504;-45.120503652039325
1739209835.7965167;-38.13080360867914
1739209835.7965293;-33.981070128970906
1739209835.796542;-45.120503652039325
1739209835.7965546;-45.120503652039325
1739209835.7965672;-45.120503652039325
1739209835.7965798;-38.13080360867914
1739209835.7965925;-38.13080360867914
1739209835.796605;-38.13080360867914
1739209835.7966177;-38.13080360867914
1739209835.7966304;-32.816014438256545
1739209835.7966428;-38.13080360867914
1739209835.7966554;-45.120503652039325
1739209835.796668;-38.13080360867914
1739209835.7966807;-38.13080360867914
1739209835.7966933;-38.13080360867914
1739209835.796706;-38.13080360867914
1739209835.7967186;-45.120503652039325
1739209835.7967312;-38.13080360867914
1739209835.7967439;-35.57807855764607
1739209835.7967565;-45.120503652039325
1739209835.7967691;-35.57807855764607
1739209835.7967818;-26.991370085610722
1739209835.7967944;-45.120503652039325
1739209835.796807;-35.57807855764607
1739209835.7968197;-32.816014438256545
1739209835.796832;-45.120503652039325
1739209835.7968447;-45.120503652039325
1739209835.7968574;-32.816014438256545
1739209835.79687;-35.57807855764607
1739209835.7968826;-38.13080360867914
1739209835.7968953;-38.13080360867914
1739209835.796908;-38.13080360867914
1739209835.7969205;-45.120503652039325
1739209835.7969332;-38.13080360867914
1739209835.7969458;-35.57807855764607
1739209835.7969584;-38.13080360867914
1739209835.796971;-38.13080360867914
1739209835.7969837;-38.13080360867914
1739209835.7969964;-45.120503652039325
1739209835.797009;-35.57807855764607
1739209835.7970216;-45.120503652039325
1739209835.7970343;-45.120503652039325
1739209835.7970467;-35.57807855764607
1739209835.7970593;-45.120503652039325
1739209835.797072;-38.13080360867914
1739209835.7970846;-31.141103565318915
1739209835.7970972;-45.120503652039325
1739209835.7971098;-45.120503652039325
1739209835.7971225;-38.13080360867914
1739209835.797135;-38.13080360867914
1739209835.7971478;-45.120503652039325
1739209835.7971604;-35.57807855764607
1739209835.797173;-38.13080360867914
1739209835.7971857;-45.120503652039325
1739209835.7971983;-45.120503652039325
1739209835.797211;-35.57807855764607
1739209835.7972236;-38.13080360867914
1739209835.797236;-38.13080360867914
1739209835.7972486;-32.816014438256545
1739209835.7972612;-45.120503652039325
1739209835.7972739;-38.13080360867914
1739209835.7972865;-30.49652367304973
1739209835.7972991;-38.13080360867914
1739209835.7973118;-45.120503652039325
1739209835.7973244;-38.13080360867914
1739209835.797337;-45.120503652039325
1739209835.7973497;-35.57807855764607
1739209835.7973623;-45.120503652039325
1739209835.797375;-38.13080360867914
1739209835.7973876;-38.13080360867914
1739209835.7974002;-38.13080360867914
1739209835.7974129;-38.13080360867914
1739209835.7974255;-38.13080360867914
1739209835.7974381;-31.141103565318915
1739209835.7974505;-45.120503652039325
1739209835.7974632;-38.13080360867914
1739209835.7974758;-45.120503652039325
1739209835.7974885;-38.13080360867914
1739209835.797501;-32.816014438256545
1739209835.7975137;-45.120503652039325
1739209835.7975264;-45.120503652039325
1739209835.797539;-45.120503652039325
1739209835.7975516;-30.49652367304973
1739209835.7975643;-33.981070128970906
1739209835.797577;-35.57807855764607
1739209835.7975895;-33.981070128970906
1739209835.7976022;-45.120503652039325
1739209835.7976148;-45.120503652039325
1739209835.7976274;-45.120503652039325
1739209835.7976398;-45.120503652039325
1739209835.7976525;-45.120503652039325
1739209835.797665;-45.120503652039325
1739209835.7976778;-45.120503652039325
1739209835.7976904;-38.13080360867914
1739209835.797703;-31.141103565318915
1739209835.7977157;-45.120503652039325
1739209835.7977283;-45.120503652039325
1739209835.797741;-38.13080360867914
1739209835.7977536;-35.57807855764607
1739209835.7977662;-38.13080360867914
1739209835.7977788;-38.13080360867914
1739209835.7977915;-45.120503652039325
1739209835.797804;-45.120503652039325
1739209835.7978168;-38.13080360867914
1739209835.7978294;-38.13080360867914
1739209835.797842;-45.120503652039325
1739209835.7978544;-45.120503652039325
1739209835.797867;-45.120503652039325
1739209835.7978797;-45.120503652039325
1739209835.7978923;-45.120503652039325
1739209835.797905;-35.57807855764607
1739209835.7979176;-45.120503652039325
1739209835.7979302;-38.13080360867914
1739209835.7979429;-38.13080360867914
1739209835.7979555;-38.13080360867914
1739209835.7979681;-32.816014438256545
1739209835.7979808;-38.13080360867914
1739209835.7979934;-45.120503652039325
1739209835.798006;-31.141103565318915
1739209835.7980187;-38.13080360867914
1739209835.7980313;-38.13080360867914
1739209835.7980437;-45.120503652039325
1739209835.7980564;-38.13080360867914
1739209835.798069;-38.13080360867914
1739209835.7980816;-45.120503652039325
1739209835.7980943;-45.120503652039325
1739209835.798107;-35.57807855764607
1739209835.7981195;-38.13080360867914
1739209835.7981322;-45.120503652039325
1739209835.7981448;-35.57807855764607
1739209835.7981575;-38.13080360867914
1739209835.79817;-45.120503652039325
1739209835.7981827;-45.120503652039325
1739209835.7981954;-45.120503652039325
1739209835.798208;-28.992665084841942
1739209835.7982206;-38.13080360867914
1739209835.7982333;-38.13080360867914
1739209835.798246;-35.57807855764607
1739209835.7982583;-38.13080360867914
1739209835.798271;-38.13080360867914
1739209835.7982836;-45.120503652039325
1739209835.7982962;-45.120503652039325
1739209835.7983088;-33.981070128970906
1739209835.7983215;-38.13080360867914
1739209835.7983341;-45.120503652039325
