CAN Message; 0x77:33087c9b3890f440
1739209728.871786;-38.13080360867914
1739209728.8717895;-45.120503652039325
1739209728.871793;-45.120503652039325
1739209728.8717964;-35.57807855764607
1739209728.8718;-38.13080360867914
1739209728.8718033;-45.120503652039325
1739209728.8718066;-33.981070128970906
1739209728.8718102;-38.13080360867914
1739209728.8718135;-45.120503652039325
1739209728.8718169;-32.816014438256545
1739209728.8718204;-38.13080360867914
1739209728.8718238;-38.13080360867914
1739209728.8718274;-35.57807855764607
1739209728.8718307;-38.13080360867914
1739209728.871834;-45.120503652039325
1739209728.8718376;-35.57807855764607
1739209728.871841;-38.13080360867914
1739209728.8718445;-45.120503652039325
1739209728.8718479;-38.13080360867914
1739209728.8718512;-35.57807855764607
1739209728.8718548;-38.13080360867914
1739209728.8718581;-45.120503652039325
1739209728.8718615;-45.120503652039325
1739209728.871865;-38.13080360867914
1739209728.8718684;-35.57807855764607
1739209728.871872;-38.13080360867914
1739209728.8718753;-45.120503652039325
1739209728.8718786;-32.816014438256545
1739209728.8718822;-45.120503652039325
1739209728.8718855;-38.13080360867914
1739209728.871889;-33.981070128970906
1739209728.8718925;-35.57807855764607
1739209728.8718958;-45.120503652039325
1739209728.8718994;-38.13080360867914
1739209728.8719027;-38.13080360867914
1739209728.8719063;-38.13080360867914
1739209728.8719096;-35.57807855764607
1739209728.871913;-45.120503652039325
1739209728.8719165;-45.120503652039325
1739209728.8719199;-38.13080360867914
1739209728.8719232;-35.57807855764607
1739209728.8719268;-38.13080360867914
1739209728.8719301;-38.13080360867914
1739209728.8719337;-38.13080360867914
1739209728.871937;-38.13080360867914
1739209728.8719404;-30.49652367304973
1739209728.871944;-33.981070128970906
1739209728.8719473;-45.120503652039325
1739209728.8719509;-45.120503652039325
1739209728.8719542;-33.981070128970906
1739209728.8719575;-45.120503652039325
1739209728.871961;-45.120503652039325
1739209728.8719645;-35.57807855764607
1739209728.8719678;-38.13080360867914
1739209728.8719714;-45.120503652039325
1739209728.8719747;-45.120503652039325
1739209728.8719783;-45.120503652039325
1739209728.8719816;-45.120503652039325
1739209728.871985;-45.120503652039325
1739209728.8719885;-35.57807855764607
1739209728.8719919;-45.120503652039325
1739209728.8719954;-45.120503652039325
1739209728.8719988;-45.120503652039325
1739209728.8720021;-45.120503652039325
1739209728.8720057;-45.120503652039325
1739209728.872009;-32.816014438256545
1739209728.8720124;-38.13080360867914
1739209728.872016;-45.120503652039325
1739209728.8720193;-45.120503652039325
1739209728.8720229;-45.120503652039325
1739209728.8720262;-45.120503652039325
1739209728.8720295;-38.13080360867914
1739209728.872033;-38.13080360867914
1739209728.8720365;-45.120503652039325
1739209728.87204;-45.120503652039325
1739209728.8720434;-45.120503652039325
1739209728.8720467;-45.120503652039325
1739209728.8720503;-45.120503652039325
1739209728.8720536;-45.120503652039325
1739209728.8720572;-45.120503652039325
1739209728.8720605;-45.120503652039325
1739209728.8720639;-35.57807855764607
1739209728.8720675;-38.13080360867914
1739209728.8720708;-45.120503652039325
1739209728.8720741;-45.120503652039325
1739209728.8720777;-33.981070128970906
1739209728.872081;-45.120503652039325
1739209728.8720846;-45.120503652039325
1739209728.872088;-38.13080360867914
1739209728.8720913;-38.13080360867914
1739209728.8720949;-38.13080360867914
1739209728.8720982;-45.120503652039325
1739209728.8721018;-45.120503652039325
1739209728.8721051;-33.981070128970906
1739209728.8721085;-35.57807855764607
1739209728.872112;-45.120503652039325
1739209728.8721154;-38.13080360867914
1739209728.8721187;-32.816014438256545
1739209728.8721223;-45.120503652039325
1739209728.8721256;-45.120503652039325
1739209728.8721292;-38.13080360867914
1739209728.8721325;-33.981070128970906
1739209728.8721359;-28.992665084841942
1739209728.8721395;-35.57807855764607
1739209728.8721428;-38.13080360867914
1739209728.8721464;-35.57807855764607
1739209728.8721497;-38.13080360867914
1739209728.872153;-45.120503652039325
1739209728.8721566;-45.120503652039325
1739209728.87216;-38.13080360867914
1739209728.8721635;-31.141103565318915
1739209728.8721669;-38.13080360867914
1739209728.8721702;-38.13080360867914
1739209728.8721738;-38.13080360867914
1739209728.8721771;-38.13080360867914
1739209728.8721805;-45.120503652039325
1739209728.872184;-45.120503652039325
1739209728.8721874;-38.13080360867914
1739209728.872191;-33.981070128970906
1739209728.8721943;-45.120503652039325
1739209728.8721976;-38.13080360867914
1739209728.8722012;-45.120503652039325
1739209728.8722045;-38.13080360867914
1739209728.872208;-35.57807855764607
1739209728.8722115;-38.13080360867914
1739209728.8722148;-45.120503652039325
1739209728.8722184;-38.13080360867914
1739209728.8722217;-35.57807855764607
1739209728.872225;-38.13080360867914
1739209728.8722286;-45.120503652039325
1739209728.872232;-38.13080360867914
1739209728.8722355;-35.57807855764607
1739209728.8722389;-38.13080360867914
1739209728.8722422;-45.120503652039325
1739209728.8722458;-38.13080360867914
1739209728.8722491;-35.57807855764607
1739209728.8722527;-38.13080360867914
1739209728.872256;-45.120503652039325
1739209728.8722594;-38.13080360867914
1739209728.872263;-35.57807855764607
1739209728.8722663;-33.981070128970906
1739209728.8722696;-45.120503652039325
1739209728.8722732;-35.57807855764607
1739209728.8722765;-38.13080360867914
1739209728.8722801;-45.120503652039325
1739209728.8722835;-45.120503652039325
1739209728.8722868;-38.13080360867914
1739209728.8722904;-35.57807855764607
1739209728.8722937;-38.13080360867914
1739209728.8722973;-45.120503652039325
1739209728.8723006;-28.992665084841942
1739209728.872304;-32.816014438256545
1739209728.8723075;-38.13080360867914
1739209728.8723109;-45.120503652039325
1739209728.8723145;-33.981070128970906
1739209728.8723178;-35.57807855764607
1739209728.8723211;-38.13080360867914
1739209728.8723247;-45.120503652039325
1739209728.872328;-35.57807855764607
1739209728.8723314;-38.13080360867914
1739209728.872335;-35.57807855764607
1739209728.8723383;-45.120503652039325
1739209728.8723419;-45.120503652039325
1739209728.8723452;-38.13080360867914
1739209728.8723485;-45.120503652039325
1739209728.8723521;-45.120503652039325
1739209728.8723555;-31.141103565318915
1739209728.872359;-33.981070128970906
1739209728.8723624;-38.13080360867914
1739209728.8723657;-38.13080360867914
1739209728.8723693;-38.13080360867914
1739209728.8723726;-45.120503652039325
1739209728.872376;-45.120503652039325
1739209728.8723795;-45.120503652039325
1739209728.8723829;-38.13080360867914
1739209728.8723865;-45.120503652039325
1739209728.8723898;-45.120503652039325
1739209728.8723931;-45.120503652039325
1739209728.8723967;-45.120503652039325
1739209728.8724;-35.57807855764607
1739209728.8724036;-38.13080360867914
1739209728.872407;-38.13080360867914
1739209728.8724103;-35.57807855764607
1739209728.8724139;-38.13080360867914
1739209728.8724172;-45.120503652039325
1739209728.8724208;-38.13080360867914
1739209728.8724241;-45.120503652039325
1739209728.8724275;-45.120503652039325
1739209728.872431;-28.992665084841942
1739209728.8724344;-38.13080360867914
1739209728.8724377;-45.120503652039325
1739209728.8724413;-45.120503652039325
1739209728.8724446;-45.120503652039325
1739209728.8724482;-45.120503652039325
1739209728.8724515;-38.13080360867914
1739209728.872455;-38.13080360867914
1739209728.8724585;-45.120503652039325
1739209728.8724618;-38.13080360867914
1739209728.8724654;-38.13080360867914
1739209728.8724687;-45.120503652039325
1739209728.872472;-35.57807855764607
1739209728.8724756;-35.57807855764607
1739209728.872479;-45.120503652039325
1739209728.8724823;-38.13080360867914
1739209728.8724859;-38.13080360867914
1739209728.8724892;-38.13080360867914
1739209728.8724928;-35.57807855764607
1739209728.8724961;-38.13080360867914
1739209728.8724995;-45.120503652039325
1739209728.872503;-45.120503652039325
1739209728.8725064;-38.13080360867914
1739209728.87251;-33.981070128970906
1739209728.8725133;-38.13080360867914
1739209728.8725166;-45.120503652039325
1739209728.8725202;-38.13080360867914
1739209728.8725235;-45.120503652039325
1739209728.8725271;-38.13080360867914
1739209728.8725305;-38.13080360867914
1739209728.8725338;-45.120503652039325
1739209728.8725374;-33.981070128970906
1739209728.8725407;-33.981070128970906
1739209728.872544;-45.120503652039325
1739209728.8725476;-38.13080360867914
1739209728.872551;-32.816014438256545
1739209728.8725545;-38.13080360867914
1739209728.8725579;-45.120503652039325
1739209728.8725612;-45.120503652039325
1739209728.8725648;-45.120503652039325
1739209728.8725681;-45.120503652039325
1739209728.8725717;-38.13080360867914
1739209728.872575;-45.120503652039325
1739209728.8725784;-45.120503652039325
1739209728.872582;-45.120503652039325
1739209728.8725853;-45.120503652039325
1739209728.8725886;-45.120503652039325
1739209728.8725922;-45.120503652039325
1739209728.8725955;-45.120503652039325
1739209728.8725991;-38.13080360867914
1739209728.8726025;-45.120503652039325
1739209728.8726058;-45.120503652039325
1739209728.8726094;-35.57807855764607
1739209728.8726127;-35.57807855764607
1739209728.8726163;-38.13080360867914
1739209728.8726196;-45.120503652039325
1739209728.872623;-38.13080360867914
1739209728.8726265;-45.120503652039325
1739209728.87263;-38.13080360867914
1739209728.8726332;-45.120503652039325
1739209728.8726368;-38.13080360867914
1739209728.8726401;-33.981070128970906
1739209728.8726437;-35.57807855764607
1739209728.872647;-38.13080360867914
1739209728.8726504;-38.13080360867914
1739209728.872654;-35.57807855764607
1739209728.8726573;-38.13080360867914
1739209728.8726609;-38.13080360867914
1739209728.8726642;-35.57807855764607
1739209728.8726676;-45.120503652039325
1739209728.8726711;-33.981070128970906
1739209728.8726745;-45.120503652039325
1739209728.872678;-38.13080360867914
1739209728.8726814;-38.13080360867914
1739209728.8726847;-33.981070128970906
1739209728.8726883;-38.13080360867914
1739209728.8726916;-33.981070128970906
1739209728.872695;-38.13080360867914
1739209728.8726985;-45.120503652039325
1739209728.872702;-38.13080360867914
1739209728.8727055;-38.13080360867914
1739209728.8727088;-38.13080360867914
1739209728.8727121;-38.13080360867914
1739209728.8727157;-38.13080360867914
1739209728.872719;-33.981070128970906
1739209728.8727226;-45.120503652039325
1739209728.872726;-45.120503652039325
1739209728.8727293;-38.13080360867914
1739209728.8727329;-33.981070128970906
1739209728.8727362;-45.120503652039325
1739209728.8727396;-45.120503652039325
1739209728.8727431;-38.13080360867914
1739209728.8727465;-45.120503652039325
1739209728.87275;-45.120503652039325
1739209728.8727534;-45.120503652039325
1739209728.8727567;-45.120503652039325
1739209728.8727603;-45.120503652039325
1739209728.8727636;-38.13080360867914
1739209728.8727672;-45.120503652039325
1739209728.8727705;-38.13080360867914
1739209728.872774;-38.13080360867914
1739209728.8727775;-45.120503652039325
1739209728.8727808;-38.13080360867914
1739209728.8727844;-38.13080360867914
1739209728.8727877;-31.141103565318915
1739209728.872791;-45.120503652039325
1739209728.8727946;-45.120503652039325
1739209728.872798;-38.13080360867914
1739209728.8728013;-31.141103565318915
1739209728.8728049;-45.120503652039325
1739209728.8728082;-45.120503652039325
1739209728.8728118;-38.13080360867914
1739209728.8728151;-38.13080360867914
1739209728.8728185;-45.120503652039325
1739209728.872822;-38.13080360867914
1739209728.8728254;-35.57807855764607
1739209728.872829;-31.141103565318915
1739209728.8728323;-45.120503652039325
1739209728.8728356;-38.13080360867914
1739209728.8728392;-35.57807855764607
1739209728.8728426;-35.57807855764607
1739209728.872846;-45.120503652039325
1739209728.8728495;-33.981070128970906
1739209728.8728528;-35.57807855764607
1739209728.8728564;-29.438486411369347
1739209728.8728597;-45.120503652039325
1739209728.872863;-33.981070128970906
1739209728.8728666;-38.13080360867914
1739209728.87287;-45.120503652039325
1739209728.8728735;-45.120503652039325
1739209728.872877;-45.120503652039325
1739209728.8728802;-38.13080360867914
1739209728.8728838;-28.992665084841942
1739209728.8728871;-45.120503652039325
1739209728.8728905;-45.120503652039325
1739209728.872894;-45.120503652039325
1739209728.8728974;-38.13080360867914
1739209728.872901;-45.120503652039325
1739209728.8729043;-45.120503652039325
1739209728.8729076;-35.57807855764607
1739209728.8729112;-38.13080360867914
1739209728.8729146;-45.120503652039325
1739209728.8729181;-38.13080360867914
1739209728.8729215;-45.120503652039325
1739209728.8729248;-38.13080360867914
1739209728.8729284;-35.57807855764607
1739209728.8729317;-45.120503652039325
1739209728.8729353;-45.120503652039325
1739209728.8729386;-38.13080360867914
1739209728.872942;-45.120503652039325
1739209728.8729455;-45.120503652039325
1739209728.872949;-45.120503652039325
1739209728.8729522;-45.120503652039325
1739209728.8729558;-45.120503652039325
1739209728.8729591;-38.13080360867914
1739209728.8729627;-35.57807855764607
1739209728.872966;-32.816014438256545
1739209728.8729694;-33.981070128970906
1739209728.872973;-45.120503652039325
1739209728.8729763;-45.120503652039325
1739209728.8729799;-38.13080360867914
1739209728.8729832;-38.13080360867914
1739209728.8729866;-45.120503652039325
1739209728.8729901;-45.120503652039325
1739209728.8729935;-38.13080360867914
1739209728.8729968;-38.13080360867914
1739209728.8730004;-45.120503652039325
1739209728.8730037;-45.120503652039325
1739209728.8730073;-38.13080360867914
1739209728.8730106;-33.981070128970906
1739209728.873014;-38.13080360867914
1739209728.8730175;-45.120503652039325
1739209728.873021;-28.992665084841942
1739209728.8730245;-30.49652367304973
1739209728.8730278;-45.120503652039325
1739209728.8730311;-38.13080360867914
1739209728.8730347;-35.57807855764607
1739209728.873038;-45.120503652039325
1739209728.8730416;-38.13080360867914
1739209728.873045;-32.816014438256545
1739209728.8730483;-35.57807855764607
1739209728.873052;-45.120503652039325
1739209728.8730552;-35.57807855764607
1739209728.8730586;-32.816014438256545
1739209728.8730621;-45.120503652039325
1739209728.8730655;-38.13080360867914
1739209728.873069;-45.120503652039325
1739209728.8730724;-45.120503652039325
1739209728.8730757;-28.58837851428586
1739209728.8730793;-28.58837851428586
1739209728.8730826;-38.13080360867914
1739209728.8730862;-35.57807855764607
1739209728.8730896;-35.57807855764607
1739209728.873093;-38.13080360867914
1739209728.8730965;-45.120503652039325
1739209728.8730998;-38.13080360867914
1739209728.8731031;-45.120503652039325
1739209728.8731067;-45.120503652039325
1739209728.87311;-45.120503652039325
1739209728.8731136;-45.120503652039325
1739209728.873117;-45.120503652039325
1739209728.8731203;-38.13080360867914
1739209728.873124;-38.13080360867914
1739209728.8731272;-45.120503652039325
1739209728.8731308;-33.981070128970906
1739209728.8731341;-38.13080360867914
1739209728.8731375;-45.120503652039325
1739209728.873141;-45.120503652039325
1739209728.8731444;-38.13080360867914
1739209728.8731477;-38.13080360867914
1739209728.8731513;-45.120503652039325
1739209728.8731546;-45.120503652039325
1739209728.8731582;-38.13080360867914
1739209728.8731616;-38.13080360867914
1739209728.873165;-45.120503652039325
1739209728.8731685;-38.13080360867914
1739209728.8731718;-38.13080360867914
1739209728.8731754;-45.120503652039325
1739209728.8731787;-45.120503652039325
1739209728.873182;-45.120503652039325
1739209728.8731856;-45.120503652039325
1739209728.873189;-45.120503652039325
1739209728.8731925;-38.13080360867914
1739209728.873196;-38.13080360867914
1739209728.8731992;-45.120503652039325
1739209728.8732028;-45.120503652039325
1739209728.8732061;-38.13080360867914
1739209728.8732095;-45.120503652039325
1739209728.873213;-38.13080360867914
1739209728.8732164;-38.13080360867914
1739209728.87322;-45.120503652039325
1739209728.8732233;-45.120503652039325
1739209728.8732266;-38.13080360867914
1739209728.8732302;-38.13080360867914
1739209728.8732336;-45.120503652039325
1739209728.8732371;-35.57807855764607
1739209728.8732405;-38.13080360867914
1739209728.8732438;-45.120503652039325
1739209728.8732474;-45.120503652039325
1739209728.8732507;-45.120503652039325
1739209728.873254;-45.120503652039325
1739209728.8732576;-38.13080360867914
1739209728.873261;-38.13080360867914
1739209728.8732646;-45.120503652039325
1739209728.873268;-45.120503652039325
1739209728.8732712;-45.120503652039325
1739209728.8732748;-35.57807855764607
1739209728.8732781;-38.13080360867914
1739209728.8732817;-45.120503652039325
1739209728.873285;-45.120503652039325
1739209728.8732884;-45.120503652039325
1739209728.873292;-38.13080360867914
1739209728.8732953;-33.981070128970906
1739209728.873299;-38.13080360867914
1739209728.8733022;-45.120503652039325
1739209728.8733056;-38.13080360867914
1739209728.8733091;-38.13080360867914
1739209728.8733125;-38.13080360867914
1739209728.8733158;-38.13080360867914
1739209728.8733194;-38.13080360867914
1739209728.8733227;-38.13080360867914
1739209728.8733263;-45.120503652039325
1739209728.8733296;-38.13080360867914
1739209728.873333;-38.13080360867914
1739209728.8733366;-38.13080360867914
1739209728.87334;-45.120503652039325
1739209728.8733435;-38.13080360867914
1739209728.8733468;-38.13080360867914
1739209728.8733501;-45.120503652039325
1739209728.8733537;-45.120503652039325
1739209728.873357;-38.13080360867914
1739209728.8733604;-38.13080360867914
1739209728.873364;-38.13080360867914
1739209728.8733673;-35.57807855764607
1739209728.873371;-33.981070128970906
1739209728.8733742;-38.13080360867914
1739209728.8733776;-45.120503652039325
1739209728.8733811;-38.13080360867914
1739209728.8733845;-31.141103565318915
1739209728.873388;-45.120503652039325
1739209728.8733914;-45.120503652039325
1739209728.8733947;-45.120503652039325
1739209728.8733983;-45.120503652039325
1739209728.8734016;-38.13080360867914
1739209728.873405;-38.13080360867914
1739209728.8734086;-38.13080360867914
1739209728.873412;-33.981070128970906
1739209728.8734155;-38.13080360867914
1739209728.8734188;-38.13080360867914
1739209728.8734221;-38.13080360867914
1739209728.8734257;-38.13080360867914
1739209728.873429;-45.120503652039325
1739209728.8734326;-45.120503652039325
1739209728.873436;-45.120503652039325
1739209728.8734393;-33.981070128970906
1739209728.873443;-45.120503652039325
1739209728.8734462;-38.13080360867914
1739209728.8734498;-32.816014438256545
1739209728.8734531;-33.981070128970906
1739209728.8734565;-38.13080360867914
1739209728.87346;-45.120503652039325
1739209728.8734634;-45.120503652039325
1739209728.8734667;-38.13080360867914
1739209728.8734703;-45.120503652039325
1739209728.8734736;-45.120503652039325
1739209728.8734772;-38.13080360867914
1739209728.8734806;-38.13080360867914
1739209728.873484;-38.13080360867914
1739209728.8734875;-35.57807855764607
1739209728.8734908;-35.57807855764607
1739209728.8734944;-45.120503652039325
1739209728.8734977;-45.120503652039325
1739209728.873501;-33.981070128970906
1739209728.8735046;-38.13080360867914
1739209728.873508;-33.981070128970906
1739209728.8735113;-45.120503652039325
1739209728.873515;-45.120503652039325
1739209728.8735182;-38.13080360867914
1739209728.8735218;-32.816014438256545
1739209728.8735251;-45.120503652039325
1739209728.8735285;-38.13080360867914
1739209728.873532;-38.13080360867914
1739209728.8735354;-45.120503652039325
1739209728.873539;-45.120503652039325
1739209728.8735423;-45.120503652039325
1739209728.8735456;-38.13080360867914
1739209728.8735492;-28.992665084841942
1739209728.8735526;-38.13080360867914
1739209728.8735561;-38.13080360867914
1739209728.8735595;-45.120503652039325
1739209728.8735628;-38.13080360867914
1739209728.8735664;-45.120503652039325
1739209728.8735697;-38.13080360867914
1739209728.873573;-35.57807855764607
1739209728.8735766;-32.816014438256545
1739209728.87358;-45.120503652039325
1739209728.8735836;-33.981070128970906
1739209728.873587;-35.57807855764607
1739209728.8735902;-35.57807855764607
1739209728.8735938;-45.120503652039325
1739209728.8735971;-38.13080360867914
1739209728.8736007;-45.120503652039325
1739209728.873604;-31.141103565318915
1739209728.8736074;-38.13080360867914
1739209728.873611;-45.120503652039325
1739209728.8736143;-45.120503652039325
1739209728.8736176;-33.981070128970906
1739209728.8736212;-38.13080360867914
1739209728.8736246;-38.13080360867914
1739209728.8736281;-35.57807855764607
1739209728.8736315;-38.13080360867914
1739209728.8736348;-45.120503652039325
1739209728.8736384;-45.120503652039325
1739209728.8736417;-45.120503652039325
1739209728.8736453;-45.120503652039325
1739209728.8736486;-38.13080360867914
1739209728.873652;-38.13080360867914
1739209728.8736556;-45.120503652039325
1739209728.873659;-45.120503652039325
1739209728.8736625;-38.13080360867914
1739209728.8736658;-45.120503652039325
1739209728.8736691;-45.120503652039325
1739209728.8736727;-45.120503652039325
1739209728.873676;-38.13080360867914
1739209728.8736794;-33.981070128970906
1739209728.873683;-45.120503652039325
1739209728.8736863;-31.141103565318915
1739209728.87369;-32.816014438256545
1739209728.8736932;-38.13080360867914
1739209728.8736966;-45.120503652039325
1739209728.8737001;-33.981070128970906
1739209728.8737035;-35.57807855764607
1739209728.873707;-38.13080360867914
1739209728.8737104;-38.13080360867914
1739209728.8737137;-45.120503652039325
1739209728.8737173;-45.120503652039325
1739209728.8737206;-38.13080360867914
1739209728.873724;-45.120503652039325
1739209728.8737276;-45.120503652039325
1739209728.873731;-38.13080360867914
1739209728.8737345;-33.981070128970906
1739209728.8737378;-45.120503652039325
1739209728.8737411;-33.981070128970906
1739209728.8737447;-27.8777449560314
1739209728.873748;-45.120503652039325
1739209728.8737516;-45.120503652039325
1739209728.873755;-33.981070128970906
1739209728.8737583;-33.981070128970906
1739209728.873762;-45.120503652039325
1739209728.8737652;-38.13080360867914
1739209728.8737686;-45.120503652039325
1739209728.8737721;-38.13080360867914
1739209728.8737755;-45.120503652039325
1739209728.873779;-38.13080360867914
1739209728.8737824;-38.13080360867914
1739209728.8737857;-45.120503652039325
1739209728.8737893;-38.13080360867914
1739209728.8737926;-38.13080360867914
1739209728.8737962;-35.57807855764607
1739209728.8737996;-38.13080360867914
1739209728.873803;-38.13080360867914
1739209728.8738065;-35.57807855764607
1739209728.8738098;-38.13080360867914
1739209728.8738134;-45.120503652039325
1739209728.8738167;-38.13080360867914
1739209728.87382;-35.57807855764607
1739209728.8738236;-38.13080360867914
1739209728.873827;-45.120503652039325
1739209728.8738303;-45.120503652039325
1739209728.873834;-45.120503652039325
1739209728.8738372;-38.13080360867914
1739209728.8738408;-35.57807855764607
1739209728.8738441;-45.120503652039325
1739209728.8692057;-35.57807855764607
1739209728.8692067;-45.120503652039325
1739209728.8692079;-45.120503652039325
1739209728.8692088;-45.120503652039325
1739209728.86921;-27.8777449560314
1739209728.8692112;-35.57807855764607
1739209728.8692122;-35.57807855764607
1739209728.8692133;-35.57807855764607
1739209728.8692145;-45.120503652039325
1739209728.8692155;-45.120503652039325
1739209728.8692167;-45.120503652039325
1739209728.8692176;-45.120503652039325
1739209728.8692188;-38.13080360867914
1739209728.86922;-45.120503652039325
1739209728.869221;-45.120503652039325
1739209728.8692222;-38.13080360867914
1739209728.869223;-45.120503652039325
1739209728.8692243;-45.120503652039325
1739209728.8692255;-32.816014438256545
1739209728.8692265;-45.120503652039325
1739209728.8692276;-28.58837851428586
1739209728.8692288;-32.816014438256545
1739209728.8692298;-45.120503652039325
1739209728.869231;-38.13080360867914
1739209728.869232;-45.120503652039325
1739209728.8692331;-38.13080360867914
1739209728.8692343;-38.13080360867914
1739209728.8692353;-38.13080360867914
1739209728.8692365;-33.981070128970956
1739209728.8692377;-45.120503652039325
1739209728.8692386;-35.57807855764607
1739209728.8692398;-45.120503652039325
1739209728.8692408;-45.120503652039325
1739209728.869242;-38.13080360867914
1739209728.8692431;-38.13080360867914
1739209728.869244;-45.120503652039325
1739209728.8692453;-31.141103565318915
1739209728.8692462;-38.13080360867914
1739209728.8692474;-45.120503652039325
1739209728.8692486;-38.13080360867914
1739209728.8692496;-38.13080360867914
1739209728.8692508;-35.57807855764607
1739209728.869252;-45.120503652039325
1739209728.869253;-45.120503652039325
1739209728.869254;-45.120503652039325
1739209728.869255;-38.13080360867914
1739209728.8692563;-38.13080360867914
1739209728.8692575;-45.120503652039325
1739209728.8692584;-45.120503652039325
1739209728.8692596;-38.13080360867914
1739209728.8692605;-38.13080360867914
1739209728.8692617;-45.120503652039325
1739209728.869263;-38.13080360867914
1739209728.869264;-31.14110356531892
1739209728.869265;-45.120503652039325
1739209728.8692663;-45.120503652039325
1739209728.8692672;-45.120503652039325
1739209728.8692684;-45.120503652039325
1739209728.8692694;-45.120503652039325
1739209728.8692706;-38.13080360867914
1739209728.8692718;-30.49652367304973
1739209728.8692727;-28.992665084841942
1739209728.869274;-38.13080360867914
1739209728.869275;-38.13080360867914
1739209728.869276;-32.816014438256545
1739209728.8692772;-35.57807855764607
1739209728.8692782;-45.120503652039325
1739209728.8692794;-45.120503652039325
1739209728.8692806;-38.13080360867914
1739209728.8692815;-38.13080360867914
1739209728.8692827;-35.57807855764607
1739209728.8692837;-35.57807855764607
1739209728.8692849;-38.13080360867914
1739209728.869286;-45.120503652039325
1739209728.869287;-35.57807855764607
1739209728.8692882;-38.13080360867914
1739209728.8692894;-45.120503652039325
1739209728.8692904;-45.120503652039325
1739209728.8692915;-45.120503652039325
1739209728.8692925;-45.120503652039325
1739209728.8692937;-45.120503652039325
1739209728.869295;-45.120503652039325
1739209728.8692958;-38.13080360867914
1739209728.869297;-38.13080360867914
1739209728.869298;-38.13080360867914
1739209728.8692992;-38.13080360867914
1739209728.8693004;-45.120503652039325
1739209728.8693013;-38.13080360867914
1739209728.8693025;-38.13080360867914
1739209728.8693037;-32.816014438256545
1739209728.8693047;-38.13080360867914
1739209728.8693058;-38.13080360867914
1739209728.8693068;-38.13080360867914
1739209728.869308;-45.120503652039325
1739209728.8693092;-32.816014438256545
1739209728.8693101;-38.13080360867914
1739209728.8693113;-38.13080360867914
1739209728.8693123;-38.13080360867914
1739209728.8693135;-38.13080360867914
1739209728.8693147;-38.13080360867914
1739209728.8693156;-38.13080360867914
1739209728.8693168;-38.13080360867914
1739209728.869318;-45.120503652039325
1739209728.869319;-38.13080360867914
1739209728.8693202;-45.120503652039325
1739209728.869321;-45.120503652039325
1739209728.8693223;-45.120503652039325
1739209728.8693235;-45.120503652039325
1739209728.8693244;-35.57807855764607
1739209728.8693256;-38.13080360867914
1739209728.8693268;-38.13080360867914
1739209728.8693278;-38.13080360867914
1739209728.869329;-35.57807855764607
1739209728.86933;-33.981070128970906
1739209728.8693311;-38.13080360867914
1739209728.8693323;-38.13080360867914
1739209728.8693333;-35.57807855764607
1739209728.8693345;-45.120503652039325
1739209728.8693354;-45.120503652039325
1739209728.8693366;-45.120503652039325
1739209728.8693378;-32.816014438256545
1739209728.8693388;-38.13080360867914
1739209728.86934;-45.120503652039325
1739209728.8693411;-38.13080360867914
1739209728.869342;-45.120503652039325
1739209728.8693433;-35.57807855764607
1739209728.8693442;-33.981070128970906
1739209728.8693454;-38.13080360867914
1739209728.8693466;-38.13080360867914
1739209728.8693476;-38.13080360867914
1739209728.8693488;-35.57807855764607
1739209728.8693497;-38.13080360867914
1739209728.869351;-38.13080360867914
1739209728.869352;-45.120503652039325
1739209728.869353;-45.120503652039325
1739209728.8693542;-38.13080360867914
1739209728.8693554;-45.120503652039325
1739209728.8693564;-38.13080360867914
1739209728.8693576;-45.120503652039325
1739209728.8693585;-45.120503652039325
1739209728.8693597;-45.120503652039325
1739209728.869361;-35.57807855764607
1739209728.8693619;-32.816014438256545
1739209728.869363;-38.13080360867914
1739209728.869364;-45.120503652039325
1739209728.8693652;-38.13080360867914
1739209728.8693664;-35.57807855764607
1739209728.8693674;-45.120503652039325
1739209728.8693686;-35.57807855764607
1739209728.8693697;-38.13080360867914
1739209728.8693707;-45.120503652039325
1739209728.869372;-38.13080360867914
1739209728.8693728;-45.120503652039325
1739209728.869374;-45.120503652039325
1739209728.8693752;-45.120503652039325
1739209728.8693762;-45.120503652039325
1739209728.8693774;-45.120503652039325
1739209728.8693786;-45.120503652039325
1739209728.8693795;-45.120503652039325
1739209728.8693807;-33.981070128970906
1739209728.8693817;-45.120503652039325
1739209728.8693829;-38.13080360867914
1739209728.869384;-38.13080360867914
1739209728.869385;-38.13080360867914
1739209728.8693862;-38.13080360867914
1739209728.8693871;-38.13080360867914
1739209728.8693883;-32.816014438256545
1739209728.8693895;-45.120503652039325
1739209728.8693905;-45.120503652039325
1739209728.8693917;-45.120503652039325
1739209728.8693929;-45.120503652039325
1739209728.8693938;-45.120503652039325
1739209728.869395;-33.981070128970906
1739209728.869396;-45.120503652039325
1739209728.8693972;-45.120503652039325
1739209728.8693984;-45.120503652039325
1739209728.8693993;-38.13080360867914
1739209728.8694005;-45.120503652039325
1739209728.8694015;-45.120503652039325
1739209728.8694026;-45.120503652039325
1739209728.8694038;-45.120503652039325
1739209728.8694048;-35.57807855764607
1739209728.869406;-26.035653463252796
1739209728.8694072;-38.13080360867914
1739209728.8694081;-45.120503652039325
