CAN Message; 0x1bb:0000f97ac0c2cd9e
1739209617.2686281;-38.13080360867914
1739209617.2686288;-45.120503652039325
1739209617.2686296;-45.120503652039325
1739209617.26863;-38.13080360867914
1739209617.2686307;-45.120503652039325
1739209617.2686315;-45.120503652039325
1739209617.2686322;-45.120503652039325
1739209617.2686327;-45.120503652039325
1739209617.2686334;-38.13080360867914
1739209617.268634;-38.13080360867914
1739209617.2686348;-33.981070128970906
1739209617.2686353;-45.120503652039325
1739209617.268636;-38.13080360867914
1739209617.2686367;-33.981070128970906
1739209617.2686374;-38.13080360867914
1739209617.268638;-35.57807855764607
1739209617.2686386;-38.13080360867914
1739209617.2686393;-38.13080360867914
1739209617.26864;-33.981070128970906
1739209617.2686405;-45.120503652039325
1739209617.2686412;-38.13080360867914
1739209617.268642;-38.13080360867914
1739209617.2686427;-45.120503652039325
1739209617.2686431;-45.120503652039325
1739209617.2686439;-38.13080360867914
1739209617.2686446;-35.57807855764607
1739209617.268645;-33.981070128970906
1739209617.2686458;-45.120503652039325
1739209617.2686465;-45.120503652039325
1739209617.2686472;-33.981070128970906
1739209617.2686477;-38.13080360867914
1739209617.2686484;-45.120503652039325
1739209617.268649;-38.13080360867914
1739209617.2686498;-38.13080360867914
1739209617.2686503;-35.57807855764607
1739209617.268651;-45.120503652039325
1739209617.2686517;-38.13080360867914
1739209617.2686524;-45.120503652039325
1739209617.268653;-45.120503652039325
1739209617.2686536;-38.13080360867914
1739209617.2686543;-45.120503652039325
1739209617.268655;-38.13080360867914
1739209617.2686555;-28.992665084841942
1739209617.2686563;-45.120503652039325
1739209617.268657;-38.13080360867914
1739209617.2686577;-33.981070128970906
1739209617.2686582;-38.13080360867914
1739209617.2686589;-45.120503652039325
1739209617.2686596;-45.120503652039325
1739209617.2686603;-38.13080360867914
1739209617.2686608;-30.49652367304976
1739209617.2686615;-38.13080360867914
1739209617.2686622;-35.57807855764607
1739209617.268663;-35.57807855764607
1739209617.2686634;-45.120503652039325
1739209617.2686641;-38.13080360867914
1739209617.2686648;-38.13080360867914
1739209617.2686656;-45.120503652039325
1739209617.268666;-27.267205301931607
1739209617.2686667;-38.13080360867914
1739209617.2686675;-38.13080360867914
1739209617.268668;-45.120503652039325
1739209617.2686687;-33.981070128970906
1739209617.2686694;-35.57807855764607
1739209617.26867;-38.13080360867914
1739209617.2686706;-38.13080360867914
1739209617.2686713;-33.981070128970956
1739209617.268672;-38.13080360867914
1739209617.2686727;-45.120503652039325
1739209617.2686732;-38.13080360867914
1739209617.268674;-45.120503652039325
1739209617.2686746;-38.13080360867914
1739209617.2686753;-38.13080360867914
1739209617.2686758;-45.120503652039325
1739209617.2686765;-25.826314394896357
1739209617.2686772;-31.141103565318893
1739209617.268678;-45.120503652039325
1739209617.2686784;-45.120503652039325
1739209617.2686791;-33.981070128970906
1739209617.2686799;-38.13080360867914
1739209617.2686806;-45.120503652039325
1739209617.268681;-45.120503652039325
1739209617.2686818;-38.13080360867914
1739209617.2686825;-45.120503652039325
1739209617.2686832;-45.120503652039325
1739209617.2686837;-45.120503652039325
1739209617.2686844;-45.120503652039325
1739209617.268685;-38.13080360867914
1739209617.2686858;-38.13080360867914
1739209617.2686863;-45.120503652039325
1739209617.268687;-28.992665084841942
1739209617.2686877;-32.816014438256545
1739209617.2686884;-38.13080360867914
1739209617.268689;-45.120503652039325
1739209617.2686896;-33.981070128970906
1739209617.2686903;-35.57807855764607
1739209617.2686908;-38.13080360867914
1739209617.2686915;-38.13080360867914
1739209617.2686923;-45.120503652039325
1739209617.268693;-45.120503652039325
1739209617.2686934;-38.13080360867914
1739209617.2686942;-45.120503652039325
1739209617.2686949;-45.120503652039325
1739209617.2686956;-38.13080360867914
1739209617.268696;-38.13080360867914
1739209617.2686968;-45.120503652039325
1739209617.2686975;-33.981070128970906
1739209617.2686982;-35.57807855764607
1739209617.2686987;-35.57807855764607
1739209617.2686994;-38.13080360867914
1739209617.2687001;-35.57807855764607
1739209617.2687008;-38.13080360867914
1739209617.2687013;-45.120503652039325
1739209617.268702;-38.13080360867914
1739209617.2687027;-45.120503652039325
1739209617.2687035;-45.120503652039325
1739209617.268704;-38.13080360867914
1739209617.2687047;-38.13080360867914
1739209617.2687054;-38.13080360867914
1739209617.268706;-38.13080360867914
1739209617.2687066;-35.57807855764607
1739209617.2687073;-38.13080360867914
1739209617.268708;-45.120503652039325
1739209617.2687087;-45.120503652039325
1739209617.2687092;-38.13080360867914
1739209617.26871;-45.120503652039325
1739209617.2687106;-38.13080360867914
1739209617.2687113;-38.13080360867914
1739209617.2687118;-33.981070128970906
1739209617.2687125;-45.120503652039325
1739209617.2687132;-32.816014438256545
1739209617.268714;-29.438486411369333
1739209617.2687144;-45.120503652039325
1739209617.2687151;-45.120503652039325
1739209617.2687159;-33.981070128970906
1739209617.2687163;-35.57807855764607
1739209617.268717;-45.120503652039325
1739209617.2687178;-38.13080360867914
1739209617.2687185;-45.120503652039325
1739209617.268719;-38.13080360867914
1739209617.2687197;-38.13080360867914
1739209617.2687204;-45.120503652039325
1739209617.268721;-38.13080360867914
1739209617.2687216;-45.120503652039325
1739209617.2687223;-33.981070128970906
1739209617.268723;-45.120503652039325
1739209617.2687237;-32.816014438256545
1739209617.2687242;-26.991370085610736
1739209617.268725;-45.120503652039325
1739209617.2687256;-45.120503652039325
1739209617.2687263;-35.57807855764607
1739209617.2687268;-35.57807855764607
1739209617.2687275;-45.120503652039325
1739209617.2687283;-45.120503652039325
1739209617.268729;-45.120503652039325
1739209617.2687294;-45.120503652039325
1739209617.2687302;-38.13080360867914
1739209617.2687309;-45.120503652039325
1739209617.2687316;-38.13080360867914
1739209617.268732;-32.816014438256545
1739209617.2687328;-35.57807855764607
1739209617.2687335;-45.120503652039325
1739209617.2687342;-38.13080360867914
1739209617.2687347;-35.57807855764607
1739209617.2687354;-45.120503652039325
1739209617.2687361;-45.120503652039325
1739209617.2687368;-35.57807855764607
1739209617.2687373;-38.13080360867914
1739209617.268738;-45.120503652039325
1739209617.2687387;-45.120503652039325
1739209617.2687392;-45.120503652039325
1739209617.26874;-32.816014438256545
1739209617.2687407;-45.120503652039325
1739209617.2687414;-45.120503652039325
1739209617.2687418;-31.141103565318915
1739209617.2687426;-35.57807855764607
1739209617.2687433;-38.13080360867914
1739209617.268744;-45.120503652039325
1739209617.2687445;-35.57807855764607
1739209617.2687452;-38.13080360867914
1739209617.268746;-45.120503652039325
1739209617.2687466;-45.120503652039325
1739209617.268747;-45.120503652039325
1739209617.2687478;-45.120503652039325
1739209617.2687485;-38.13080360867914
1739209617.2687492;-38.13080360867914
1739209617.2687497;-45.120503652039325
1739209617.2687504;-38.13080360867914
1739209617.2687511;-35.57807855764607
1739209617.2687519;-38.13080360867914
1739209617.2687523;-45.120503652039325
1739209617.268753;-35.57807855764607
1739209617.2687538;-33.981070128970906
1739209617.2687545;-38.13080360867914
1739209617.268755;-38.13080360867914
1739209617.2687557;-45.120503652039325
1739209617.2687564;-45.120503652039325
1739209617.268757;-45.120503652039325
1739209617.2687576;-45.120503652039325
1739209617.2687583;-45.120503652039325
1739209617.268759;-38.13080360867914
1739209617.2687597;-38.13080360867914
1739209617.2687602;-45.120503652039325
1739209617.268761;-38.13080360867914
1739209617.2687616;-38.13080360867914
1739209617.2687624;-45.120503652039325
1739209617.2687628;-45.120503652039325
1739209617.2687635;-38.13080360867914
1739209617.2687643;-38.13080360867914
1739209617.2687647;-45.120503652039325
1739209617.2687654;-38.13080360867914
1739209617.2687662;-38.13080360867914
1739209617.2687669;-38.13080360867914
1739209617.2687674;-45.120503652039325
1739209617.268768;-45.120503652039325
1739209617.2687688;-45.120503652039325
1739209617.2687695;-38.13080360867914
1739209617.26877;-38.13080360867914
1739209617.2687707;-38.13080360867914
1739209617.2687714;-45.120503652039325
1739209617.2687721;-45.120503652039325
1739209617.2687726;-38.13080360867914
1739209617.2687733;-38.13080360867914
1739209617.268774;-38.13080360867914
1739209617.2687747;-38.13080360867914
1739209617.2687752;-35.57807855764607
1739209617.268776;-38.13080360867914
1739209617.2687767;-45.120503652039325
1739209617.2687774;-38.13080360867914
1739209617.2687778;-45.120503652039325
1739209617.2687786;-38.13080360867914
1739209617.2687793;-38.13080360867914
1739209617.26878;-33.981070128970906
1739209617.2687805;-38.13080360867914
1739209617.2687812;-38.13080360867914
1739209617.268782;-32.816014438256545
1739209617.2687826;-45.120503652039325
1739209617.268783;-45.120503652039325
1739209617.2687838;-38.13080360867914
1739209617.2687845;-38.13080360867914
1739209617.2687852;-45.120503652039325
1739209617.2687857;-45.120503652039325
1739209617.2687864;-45.120503652039325
1739209617.268805;-38.13080360867914
1739209617.2688236;-38.13080360867914
1739209617.268842;-38.13080360867914
1739209617.2688606;-45.120503652039325
1739209617.2688792;-33.981070128970906
1739209617.2688978;-33.981070128970906
1739209617.2689164;-45.120503652039325
1739209617.268935;-45.120503652039325
1739209617.2689533;-35.57807855764607
1739209617.268972;-45.120503652039325
1739209617.2689905;-45.120503652039325
1739209617.269009;-38.13080360867914
1739209617.2690277;-38.13080360867914
1739209617.269046;-45.120503652039325
1739209617.2690647;-45.120503652039325
1739209617.2690833;-38.13080360867914
1739209617.2691019;-38.13080360867914
1739209617.2691205;-32.816014438256545
1739209617.269139;-33.981070128970906
1739209617.2691574;-38.13080360867914
1739209617.269176;-35.57807855764607
1739209617.2691946;-33.981070128970906
1739209617.2692132;-38.13080360867914
1739209617.2692318;-38.13080360867914
1739209617.2692504;-35.57807855764607
1739209617.2692688;-45.120503652039325
1739209617.2692873;-45.120503652039325
1739209617.269306;-32.816014438256545
1739209617.2693245;-35.57807855764607
1739209617.2693431;-38.13080360867914
1739209617.2693615;-45.120503652039325
1739209617.26938;-38.13080360867914
1739209617.2693987;-32.816014438256545
1739209617.2694173;-45.120503652039325
1739209617.269436;-45.120503652039325
1739209617.2694545;-32.816014438256545
1739209617.2694728;-29.438486411369333
1739209617.2694914;-33.981070128970906
1739209617.26951;-45.120503652039325
1739209617.2695286;-32.816014438256545
1739209617.2695472;-32.816014438256545
1739209617.2695656;-45.120503652039325
1739209617.2695842;-38.13080360867914
1739209617.2696028;-38.13080360867914
1739209617.2696214;-35.57807855764607
1739209617.26964;-45.120503652039325
1739209617.2696586;-45.120503652039325
1739209617.269677;-45.120503652039325
1739209617.2696955;-35.57807855764607
1739209617.269714;-45.120503652039325
1739209617.2697327;-38.13080360867914
1739209617.2697513;-32.816014438256545
1739209617.2697697;-38.13080360867914
1739209617.2697883;-45.120503652039325
1739209617.2698069;-45.120503652039325
1739209617.2698255;-35.57807855764607
1739209617.269844;-35.57807855764607
1739209617.2698627;-32.816014438256545
1739209617.269881;-31.141103565318893
1739209617.2698996;-38.13080360867914
1739209617.2699182;-35.57807855764607
1739209617.2699368;-45.120503652039325
1739209617.2699554;-35.57807855764607
1739209617.2699738;-38.13080360867914
1739209617.2699924;-35.57807855764607
1739209617.270011;-38.13080360867914
1739209617.2700295;-32.81601443825658
1739209617.2700481;-38.13080360867914
1739209617.2700667;-45.120503652039325
1739209617.270085;-38.13080360867914
1739209617.2701037;-45.120503652039325
1739209617.2701223;-38.13080360867914
1739209617.270141;-45.120503652039325
1739209617.2701595;-31.141103565318893
1739209617.270178;-26.991370085610736
1739209617.2701964;-45.120503652039325
1739209617.270215;-45.120503652039325
1739209617.2702336;-45.120503652039325
1739209617.2702522;-32.816014438256545
1739209617.2702708;-45.120503652039325
1739209617.2702892;-45.120503652039325
1739209617.2703078;-45.120503652039325
1739209617.2703264;-45.120503652039325
1739209617.270345;-45.120503652039325
1739209617.2703636;-45.120503652039325
1739209617.2703822;-45.120503652039325
1739209617.2704005;-45.120503652039325
1739209617.2704191;-38.13080360867914
1739209617.2704377;-45.120503652039325
1739209617.2704563;-45.120503652039325
1739209617.270475;-45.120503652039325
1739209617.2704933;-38.13080360867914
1739209617.2705119;-38.13080360867914
1739209617.2705305;-38.13080360867914
1739209617.270549;-38.13080360867914
1739209617.2705677;-45.120503652039325
1739209617.2705863;-35.57807855764607
1739209617.2706046;-35.57807855764607
1739209617.2706232;-38.13080360867914
1739209617.2706418;-32.816014438256545
1739209617.2706604;-35.57807855764607
1739209617.270679;-38.13080360867914
1739209617.2706974;-45.120503652039325
1739209617.270716;-45.120503652039325
1739209617.2707345;-45.120503652039325
1739209617.2707531;-45.120503652039325
1739209617.2707717;-38.13080360867914
1739209617.2707903;-45.120503652039325
1739209617.2708087;-38.13080360867914
1739209617.2708273;-45.120503652039325
1739209617.270846;-45.120503652039325
1739209617.2708645;-45.120503652039325
1739209617.270883;-45.120503652039325
1739209617.2709017;-38.13080360867914
1739209617.27092;-28.992665084841942
1739209617.2709386;-35.57807855764607
1739209617.2709572;-38.13080360867914
1739209617.2709758;-38.13080360867914
1739209617.2709944;-32.816014438256545
1739209617.2710128;-45.120503652039325
1739209617.2710314;-45.120503652039325
1739209617.27105;-35.57807855764607
1739209617.2710686;-35.57807855764607
1739209617.2710872;-38.13080360867914
1739209617.2711058;-45.120503652039325
1739209617.2711241;-38.13080360867914
1739209617.2711427;-38.13080360867914
1739209617.2711613;-45.120503652039325
1739209617.27118;-45.120503652039325
1739209617.2711985;-38.13080360867914
1739209617.2712169;-28.992665084841942
1739209617.2712355;-33.981070128970906
1739209617.271254;-45.120503652039325
1739209617.2712727;-35.57807855764607
1739209617.2712913;-32.816014438256545
1739209617.2713099;-45.120503652039325
1739209617.2713282;-45.120503652039325
1739209617.2713468;-45.120503652039325
1739209617.2713654;-35.57807855764607
1739209617.271384;-38.13080360867914
1739209617.2714026;-38.13080360867914
1739209617.271421;-38.13080360867914
1739209617.2714396;-45.120503652039325
1739209617.2714581;-45.120503652039325
1739209617.2714767;-33.981070128970906
1739209617.2714953;-38.13080360867914
1739209617.271514;-38.13080360867914
1739209617.2715323;-38.13080360867914
1739209617.271551;-38.13080360867914
1739209617.2715695;-38.13080360867914
1739209617.271588;-45.120503652039325
1739209617.2716067;-33.981070128970906
1739209617.2716253;-38.13080360867914
1739209617.2716436;-38.13080360867914
1739209617.2716622;-38.13080360867914
1739209617.2716808;-38.13080360867914
1739209617.2716994;-38.13080360867914
1739209617.271718;-45.120503652039325
1739209617.2717364;-45.120503652039325
1739209617.271755;-38.13080360867914
1739209617.2717736;-35.57807855764607
1739209617.2717922;-38.13080360867914
1739209617.2718108;-45.120503652039325
1739209617.2718294;-45.120503652039325
1739209617.2718477;-38.13080360867914
1739209617.2718663;-38.13080360867914
1739209617.271885;-38.13080360867914
1739209617.2719035;-38.13080360867914
1739209617.271922;-33.981070128970906
1739209617.2719405;-45.120503652039325
1739209617.271959;-45.120503652039325
1739209617.2719777;-38.13080360867914
1739209617.2719963;-38.13080360867914
1739209617.2720149;-45.120503652039325
1739209617.2720335;-45.120503652039325
1739209617.2720518;-38.13080360867914
1739209617.2720704;-35.57807855764607
1739209617.272089;-35.57807855764607
1739209617.2721076;-38.13080360867914
1739209617.2721262;-38.13080360867914
1739209617.2721446;-45.120503652039325
1739209617.2721632;-38.13080360867914
1739209617.2721817;-38.13080360867914
1739209617.2722003;-45.120503652039325
1739209617.272219;-38.13080360867914
1739209617.2722375;-35.57807855764607
1739209617.272256;-45.120503652039325
1739209617.2722745;-38.13080360867914
1739209617.272293;-38.13080360867914
1739209617.2723117;-45.120503652039325
1739209617.2723303;-45.120503652039325
1739209617.2723489;-35.57807855764607
1739209617.2723672;-38.13080360867914
1739209617.2723858;-45.120503652039325
1739209617.2724044;-38.13080360867914
1739209617.272423;-38.13080360867914
1739209617.2724416;-45.120503652039325
1739209617.27246;-38.13080360867914
1739209617.2724786;-35.57807855764607
1739209617.2724972;-45.120503652039325
1739209617.2725158;-45.120503652039325
1739209617.2725344;-38.13080360867914
1739209617.272553;-38.13080360867914
1739209617.2725713;-38.13080360867914
1739209617.27259;-45.120503652039325
1739209617.2726085;-38.13080360867914
1739209617.272627;-38.13080360867914
1739209617.2726457;-35.57807855764607
1739209617.272664;-38.13080360867914
1739209617.2726827;-45.120503652039325
1739209617.2727013;-38.13080360867914
1739209617.2727199;-38.13080360867914
1739209617.2727385;-38.13080360867914
1739209617.272757;-38.13080360867914
1739209617.2727754;-35.57807855764607
1739209617.272794;-45.120503652039325
1739209617.2728126;-45.120503652039325
1739209617.2728312;-45.120503652039325
1739209617.2728498;-38.13080360867914
1739209617.2728682;-45.120503652039325
1739209617.2728868;-38.13080360867914
1739209617.2729053;-35.57807855764607
1739209617.272924;-38.13080360867914
1739209617.2729425;-45.120503652039325
1739209617.2729611;-45.120503652039325
1739209617.2729795;-45.120503652039325
1739209617.272998;-45.120503652039325
1739209617.2730167;-35.57807855764607
1739209617.2730353;-38.13080360867914
1739209617.273054;-45.120503652039325
1739209617.2730722;-38.13080360867914
1739209617.2730908;-38.13080360867914
1739209617.2731094;-45.120503652039325
1739209617.273128;-45.120503652039325
1739209617.2731466;-45.120503652039325
1739209617.2731652;-38.13080360867914
1739209617.2731836;-33.981070128970906
1739209617.2732022;-38.13080360867914
1739209617.2732208;-45.120503652039325
1739209617.2732394;-33.981070128970906
1739209617.273258;-32.816014438256545
1739209617.2732766;-45.120503652039325
1739209617.273295;-38.13080360867914
1739209617.2733135;-38.13080360867914
1739209617.273332;-45.120503652039325
1739209617.2733507;-45.120503652039325
1739209617.2733693;-33.981070128970906
1739209617.2733877;-45.120503652039325
1739209617.2734063;-38.13080360867914
1739209617.2734249;-38.13080360867914
1739209617.2734435;-38.13080360867914
1739209617.273462;-38.13080360867914
1739209617.2734807;-45.120503652039325
1739209617.273499;-45.120503652039325
1739209617.2735176;-45.120503652039325
1739209617.2735362;-35.57807855764607
1739209617.2735548;-35.57807855764607
1739209617.2735734;-45.120503652039325
1739209617.2735918;-45.120503652039325
1739209617.2736104;-33.981070128970906
1739209617.273629;-32.816014438256545
1739209617.2736475;-45.120503652039325
1739209617.2736661;-45.120503652039325
1739209617.2736847;-45.120503652039325
1739209617.273703;-38.13080360867914
1739209617.2737217;-38.13080360867914
1739209617.2737403;-45.120503652039325
1739209617.273759;-38.13080360867914
1739209617.2737775;-45.120503652039325
1739209617.2737958;-45.120503652039325
1739209617.2738144;-45.120503652039325
1739209617.273833;-32.816014438256545
1739209617.2738516;-38.13080360867914
1739209617.2738702;-45.120503652039325
1739209617.2738888;-45.120503652039325
1739209617.2739072;-45.120503652039325
1739209617.2739258;-33.981070128970906
1739209617.2739444;-38.13080360867914
1739209617.273963;-45.120503652039325
1739209617.2739816;-45.120503652039325
1739209617.2740002;-38.13080360867914
1739209617.2740185;-38.13080360867914
1739209617.2740371;-45.120503652039325
1739209617.2740557;-35.57807855764607
1739209617.2740743;-38.13080360867914
1739209617.274093;-38.13080360867914
1739209617.2741113;-32.816014438256545
1739209617.2741299;-45.120503652039325
1739209617.2741485;-38.13080360867914
1739209617.274167;-38.13080360867914
1739209617.2741857;-38.13080360867914
1739209617.2742043;-35.57807855764607
1739209617.2742226;-32.816014438256545
1739209617.2742412;-38.13080360867914
1739209617.2742598;-38.13080360867914
1739209617.2742784;-45.120503652039325
1739209617.274297;-45.120503652039325
1739209617.2743154;-35.57807855764607
1739209617.274334;-35.57807855764607
1739209617.2743526;-38.13080360867914
1739209617.2743711;-35.57807855764607
1739209617.2743897;-38.13080360867914
1739209617.2744083;-45.120503652039325
1739209617.2744267;-45.120503652039325
1739209617.2744453;-38.13080360867914
1739209617.274464;-45.120503652039325
1739209617.2744825;-45.120503652039325
1739209617.274501;-45.120503652039325
1739209617.2745194;-31.141103565318915
1739209617.274538;-33.981070128970906
1739209617.2745566;-38.13080360867914
1739209617.2745752;-38.13080360867914
1739209617.2745938;-45.120503652039325
1739209617.2746124;-38.13080360867914
1739209617.2746308;-45.120503652039325
1739209617.2746494;-45.120503652039325
1739209617.274668;-38.13080360867914
1739209617.2746866;-45.120503652039325
1739209617.2747052;-45.120503652039325
1739209617.2747235;-35.57807855764607
1739209617.2747421;-38.13080360867914
1739209617.2747607;-45.120503652039325
1739209617.2747793;-45.120503652039325
1739209617.274798;-38.13080360867914
1739209617.2748165;-38.13080360867914
1739209617.2748349;-38.13080360867914
1739209617.2748535;-45.120503652039325
1739209617.274872;-35.57807855764607
1739209617.2748907;-38.13080360867914
1739209617.2749093;-38.13080360867914
1739209617.2749279;-45.120503652039325
1739209617.2749462;-38.13080360867914
1739209617.2749648;-38.13080360867914
1739209617.2749834;-45.120503652039325
1739209617.275002;-45.120503652039325
1739209617.2750206;-45.120503652039325
1739209617.275039;-33.981070128970906
1739209617.2750576;-45.120503652039325
1739209617.2750762;-45.120503652039325
1739209617.2750947;-38.13080360867914
1739209617.2751133;-33.981070128970906
1739209617.275132;-33.981070128970906
1739209617.2751503;-45.120503652039325
1739209617.275169;-38.13080360867914
1739209617.2751875;-33.981070128970906
1739209617.275206;-38.13080360867914
1739209617.2752247;-45.120503652039325
1739209617.275243;-45.120503652039325
1739209617.2752616;-38.13080360867914
1739209617.2752802;-45.120503652039325
1739209617.2752988;-45.120503652039325
1739209617.2753174;-45.120503652039325
1739209617.275336;-45.120503652039325
1739209617.2753544;-38.13080360867914
1739209617.275373;-45.120503652039325
1739209617.2753916;-38.13080360867914
1739209617.2754102;-35.57807855764607
1739209617.2754288;-38.13080360867914
1739209617.2754471;-38.13080360867914
1739209617.2754657;-38.13080360867914
1739209617.2754843;-38.13080360867914
1739209617.275503;-38.13080360867914
1739209617.2755215;-45.120503652039325
1739209617.27554;-35.57807855764607
1739209617.2755585;-35.57807855764607
1739209617.275577;-38.13080360867914
1739209617.2755957;-45.120503652039325
1739209617.2756143;-38.13080360867914
1739209617.2756329;-38.13080360867914
1739209617.2756515;-45.120503652039325
1739209617.2756698;-45.120503652039325
1739209617.2756884;-38.13080360867914
1739209617.275707;-38.13080360867914
1739209617.2757256;-33.981070128970906
1739209617.2757442;-38.13080360867914
1739209617.2757626;-35.57807855764607
1739209617.2757812;-38.13080360867914
1739209617.2757998;-38.13080360867914
1739209617.2758183;-45.120503652039325
1739209617.275837;-33.981070128970906
1739209617.2758555;-38.13080360867914
1739209617.275874;-32.81601443825658
1739209617.2758925;-45.120503652039325
1739209617.275911;-38.13080360867914
1739209617.2759297;-38.13080360867914
1739209617.2759483;-45.120503652039325
1739209617.2759666;-45.120503652039325
1739209617.2759852;-38.13080360867914
1739209617.2760038;-38.13080360867914
1739209617.2760224;-28.992665084841942
1739209617.276041;-38.13080360867914
1739209617.2760596;-38.13080360867914
1739209617.276078;-38.13080360867914
1739209617.2760966;-35.57807855764607
1739209617.2761152;-38.13080360867914
1739209617.2761338;-38.13080360867914
1739209617.2761524;-35.57807855764607
1739209617.2761707;-38.13080360867914
1739209617.2761893;-45.120503652039325
1739209617.276208;-38.13080360867914
1739209617.2762265;-38.13080360867914
1739209617.276245;-38.13080360867914
1739209617.2762637;-45.120503652039325
1739209617.276282;-38.13080360867914
1739209617.2763007;-45.120503652039325
1739209617.2763193;-35.57807855764607
1739209617.2763379;-38.13080360867914
1739209617.2763565;-45.120503652039325
1739209617.276375;-45.120503652039325
1739209617.2763934;-38.13080360867914
1739209617.276412;-45.120503652039325
1739209617.2764306;-45.120503652039325
1739209617.2764492;-45.120503652039325
1739209617.2764678;-35.57807855764607
1739209617.2764862;-38.13080360867914
1739209617.2765048;-45.120503652039325
1739209617.2765234;-45.120503652039325
1739209617.276542;-35.57807855764607
1739209617.2765605;-35.57807855764607
1739209617.2765791;-45.120503652039325
1739209617.2765975;-33.981070128970906
1739209617.276616;-38.13080360867914
1739209617.2766347;-38.13080360867914
1739209617.2766533;-38.13080360867914
1739209617.276672;-45.120503652039325
1739209617.2766902;-45.120503652039325
1739209617.2767088;-45.120503652039325
1739209617.2767274;-38.13080360867914
1739209617.276746;-38.13080360867914
1739209617.2767646;-27.8777449560314
1739209617.2767832;-30.49652367304973
1739209617.2768016;-45.120503652039325
1739209617.2768202;-35.57807855764607
1739209617.2768388;-35.57807855764607
1739209617.2768574;-38.13080360867914
1739209617.276876;-38.13080360867914
1739209617.2768943;-29.438486411369333
1739209617.276913;-45.120503652039325
1739209617.2769315;-35.57807855764607
1739209617.2769501;-32.816014438256545
1739209617.2769687;-38.13080360867914
1739209617.2769873;-45.120503652039325
1739209617.2770057;-45.120503652039325
1739209617.2770243;-33.981070128970906
1739209617.2770429;-45.120503652039325
1739209617.2770615;-32.816014438256545
1739209617.27708;-29.438486411369333
1739209617.2770987;-45.120503652039325
1739209617.277117;-38.13080360867914
1739209617.2771356;-35.57807855764607
1739209617.2771542;-35.57807855764607
1739209617.2771728;-38.13080360867914
1739209617.2771914;-35.57807855764607
1739209617.2772098;-45.120503652039325
1739209617.2772284;-38.13080360867914
1739209617.277247;-45.120503652039325
1739209617.2772655;-33.981070128970906
1739209617.2772841;-38.13080360867914
1739209617.2773027;-45.120503652039325
1739209617.277321;-38.13080360867914
1739209617.2773397;-35.57807855764607
1739209617.2773583;-32.816014438256545
1739209617.277377;-26.991370085610736
1739209617.2773955;-45.120503652039325
1739209617.2774138;-45.120503652039325
1739209617.2774324;-35.57807855764607
1739209617.277451;-35.57807855764607
1739209617.2774696;-45.120503652039325
1739209617.2774882;-45.120503652039325
1739209617.2775068;-45.120503652039325
1739209617.2775252;-33.981070128970956
1739209617.2775438;-45.120503652039325
1739209617.2775624;-45.120503652039325
1739209617.277581;-38.13080360867914
1739209617.2775996;-45.120503652039325
1739209617.277618;-45.120503652039325
1739209617.2776365;-45.120503652039325
1739209617.2776551;-38.13080360867914
1739209617.2776737;-28.58837851428586
1739209617.2776923;-45.120503652039325
1739209617.277711;-45.120503652039325
1739209617.2777293;-35.57807855764607
1739209617.2777479;-32.816014438256545
1739209617.2777665;-45.120503652039325
1739209617.277785;-45.120503652039325
1739209617.2778037;-45.120503652039325
1739209617.277822;-38.13080360867914
1739209617.2778406;-45.120503652039325
1739209617.2778592;-38.13080360867914
1739209617.2778778;-38.13080360867914
1739209617.2778964;-45.120503652039325
1739209617.277915;-38.13080360867914
1739209617.2779334;-45.120503652039325
1739209617.277952;-35.57807855764607
1739209617.2779706;-26.991370085610722
1739209617.2779891;-38.13080360867914
1739209617.2780077;-38.13080360867914
1739209617.2780263;-35.57807855764607
1739209617.2780447;-35.57807855764607
1739209617.2780633;-38.13080360867914
1739209617.278082;-33.981070128970906
1739209617.2781005;-45.120503652039325
1739209617.278119;-45.120503652039325
1739209617.2781374;-45.120503652039325
1739209617.278156;-38.13080360867914
1739209617.2781746;-45.120503652039325
1739209617.2781932;-45.120503652039325
1739209617.2782118;-38.13080360867914
1739209617.2782304;-45.120503652039325
1739209617.2782488;-38.13080360867914
1739209617.2782674;-38.13080360867914
1739209617.278286;-45.120503652039325
1739209617.2783046;-45.120503652039325
1739209617.2783232;-45.120503652039325
1739209617.2783415;-45.120503652039325
1739209617.2783601;-38.13080360867914
1739209617.2783787;-45.120503652039325
1739209617.2783973;-45.120503652039325
1739209617.278416;-33.981070128970906
1739209617.2784345;-45.120503652039325
1739209617.2784529;-45.120503652039325
1739209617.2784715;-45.120503652039325
1739209617.27849;-38.13080360867914
1739209617.2785087;-38.13080360867914
1739209617.2785273;-38.13080360867914
1739209617.2785456;-38.13080360867914
1739209617.2785642;-38.13080360867914
1739209617.2785828;-45.120503652039325
1739209617.2786014;-45.120503652039325
1739209617.27862;-33.981070128970906
1739209617.2786386;-35.57807855764607
1739209617.278657;-38.13080360867914
1739209617.2786756;-45.120503652039325
1739209617.2786942;-38.13080360867914
1739209617.2787127;-33.981070128970906
1739209617.2787313;-45.120503652039325
1739209617.27875;-45.120503652039325
1739209617.2787683;-45.120503652039325
1739209617.278787;-38.13080360867914
1739209617.2788055;-38.13080360867914
1739209617.278824;-45.120503652039325
1739209617.2788427;-38.13080360867914
1739209617.278861;-45.120503652039325
