CAN Message; 0x1b8:0300bbd884537034
1739209883.7900305;-38.13080360867914
1739209883.7900379;-45.120503652039325
1739209883.7900453;-45.120503652039325
1739209883.7900527;-38.13080360867914
1739209883.79006;-45.120503652039325
1739209883.7900674;-45.120503652039325
1739209883.7900746;-45.120503652039325
1739209883.790082;-33.981070128970906
1739209883.7900894;-45.120503652039325
1739209883.7900968;-38.13080360867914
1739209883.7901042;-38.13080360867914
1739209883.7901115;-35.57807855764607
1739209883.790119;-35.57807855764607
1739209883.7901263;-45.120503652039325
1739209883.7901335;-45.120503652039325
1739209883.7901409;-32.816014438256545
1739209883.7901483;-38.13080360867914
1739209883.7901556;-45.120503652039325
1739209883.790163;-38.13080360867914
1739209883.7901704;-32.816014438256545
1739209883.7901778;-31.141103565318915
1739209883.7901852;-45.120503652039325
1739209883.7901924;-38.13080360867914
1739209883.7901998;-38.13080360867914
1739209883.7902071;-38.13080360867914
1739209883.7902145;-45.120503652039325
1739209883.790222;-45.120503652039325
1739209883.7902293;-45.120503652039325
1739209883.7902367;-45.120503652039325
1739209883.790244;-38.13080360867914
1739209883.7902513;-45.120503652039325
1739209883.7902586;-45.120503652039325
1739209883.790266;-45.120503652039325
1739209883.7902734;-45.120503652039325
1739209883.7902808;-45.120503652039325
1739209883.7902882;-31.141103565318893
1739209883.7902956;-32.816014438256545
1739209883.790303;-38.13080360867914
1739209883.7903101;-45.120503652039325
1739209883.7903175;-38.13080360867914
1739209883.790325;-38.13080360867914
1739209883.7903323;-45.120503652039325
1739209883.7903397;-45.120503652039325
1739209883.790347;-38.13080360867914
1739209883.7903545;-38.13080360867914
1739209883.790362;-45.120503652039325
1739209883.7903693;-45.120503652039325
1739209883.7903764;-35.57807855764607
1739209883.7903838;-38.13080360867914
1739209883.7903912;-45.120503652039325
1739209883.7903986;-32.816014438256545
1739209883.790406;-38.13080360867914
1739209883.7904134;-38.13080360867914
1739209883.7904208;-45.120503652039325
1739209883.7904282;-38.13080360867914
1739209883.7904353;-38.13080360867914
1739209883.7904427;-38.13080360867914
1739209883.79045;-38.13080360867914
1739209883.7904575;-28.992665084841942
1739209883.7904649;-38.13080360867914
1739209883.7904723;-45.120503652039325
1739209883.7904797;-45.120503652039325
1739209883.790487;-38.13080360867914
1739209883.7904942;-35.57807855764607
1739209883.7905016;-45.120503652039325
1739209883.790509;-45.120503652039325
1739209883.7905164;-33.981070128970906
1739209883.7905238;-38.13080360867914
1739209883.7905312;-45.120503652039325
1739209883.7905385;-45.120503652039325
1739209883.790546;-38.13080360867914
1739209883.790553;-45.120503652039325
1739209883.7905605;-38.13080360867914
1739209883.7905679;-45.120503652039325
1739209883.7905753;-38.13080360867914
1739209883.7905827;-38.13080360867914
1739209883.79059;-38.13080360867914
1739209883.7905974;-38.13080360867914
1739209883.7906048;-38.13080360867914
1739209883.790612;-45.120503652039325
1739209883.7906194;-38.13080360867914
1739209883.7906268;-32.816014438256545
1739209883.7906342;-38.13080360867914
1739209883.7906415;-45.120503652039325
1739209883.790649;-38.13080360867914
1739209883.7906563;-38.13080360867914
1739209883.7906637;-38.13080360867914
1739209883.7906709;-32.816014438256545
1739209883.7906783;-38.13080360867914
1739209883.7906857;-38.13080360867914
1739209883.790693;-33.981070128970906
1739209883.7907004;-45.120503652039325
1739209883.7907078;-38.13080360867914
1739209883.7907152;-32.816014438256545
1739209883.7907226;-38.13080360867914
1739209883.7907298;-45.120503652039325
1739209883.7907372;-38.13080360867914
1739209883.7907445;-38.13080360867914
1739209883.790752;-38.13080360867914
1739209883.7907593;-45.120503652039325
1739209883.7907667;-38.13080360867914
1739209883.790774;-32.816014438256545
1739209883.7907815;-38.13080360867914
1739209883.7907887;-45.120503652039325
1739209883.790796;-38.13080360867914
1739209883.7908034;-38.13080360867914
1739209883.7908108;-38.13080360867914
1739209883.7908182;-45.120503652039325
1739209883.7908256;-38.13080360867914
1739209883.790833;-38.13080360867914
1739209883.7908404;-38.13080360867914
1739209883.7908478;-45.120503652039325
1739209883.790855;-45.120503652039325
1739209883.7908623;-38.13080360867914
1739209883.7908697;-38.13080360867914
1739209883.790877;-45.120503652039325
1739209883.7908845;-38.13080360867914
1739209883.790892;-35.57807855764607
1739209883.7908993;-38.13080360867914
1739209883.7909067;-38.13080360867914
1739209883.7909138;-45.120503652039325
1739209883.7909212;-45.120503652039325
1739209883.7909286;-33.981070128970906
1739209883.790936;-30.49652367304973
1739209883.7909434;-45.120503652039325
1739209883.7909508;-45.120503652039325
1739209883.7909582;-38.13080360867914
1739209883.7909656;-38.13080360867914
1739209883.7909727;-38.13080360867914
1739209883.79098;-38.13080360867914
1739209883.7909875;-45.120503652039325
1739209883.790995;-45.120503652039325
1739209883.7910023;-38.13080360867914
1739209883.7910097;-38.13080360867914
1739209883.791017;-45.120503652039325
1739209883.7910244;-45.120503652039325
1739209883.7910316;-38.13080360867914
1739209883.791039;-38.13080360867914
1739209883.7910464;-45.120503652039325
1739209883.7910538;-45.120503652039325
1739209883.7910612;-45.120503652039325
1739209883.7910686;-35.57807855764607
1739209883.791076;-38.13080360867914
1739209883.7910833;-38.13080360867914
1739209883.7910905;-45.120503652039325
1739209883.7910979;-35.57807855764607
1739209883.7911053;-38.13080360867914
1739209883.7911127;-31.141103565318893
1739209883.79112;-38.13080360867914
1739209883.7911274;-45.120503652039325
1739209883.7911348;-45.120503652039325
1739209883.7911422;-45.120503652039325
1739209883.7911494;-38.13080360867914
1739209883.7911568;-45.120503652039325
1739209883.7911642;-45.120503652039325
1739209883.7911716;-45.120503652039325
1739209883.791179;-45.120503652039325
1739209883.7911863;-35.57807855764607
1739209883.7911937;-38.13080360867914
1739209883.791201;-33.981070128970906
1739209883.7912083;-45.120503652039325
1739209883.7912157;-38.13080360867914
1739209883.791223;-45.120503652039325
1739209883.7912304;-26.487275050834715
1739209883.7912378;-31.141103565318893
1739209883.7912452;-45.120503652039325
1739209883.7912526;-38.13080360867914
1739209883.79126;-38.13080360867914
1739209883.7912672;-45.120503652039325
1739209883.7912745;-45.120503652039325
1739209883.791282;-38.13080360867914
1739209883.7912893;-45.120503652039325
1739209883.7912967;-45.120503652039325
1739209883.791304;-35.57807855764607
1739209883.7913115;-38.13080360867914
1739209883.791319;-45.120503652039325
1739209883.7913263;-38.13080360867914
1739209883.7913334;-38.13080360867914
1739209883.7913408;-45.120503652039325
1739209883.7913482;-29.438486411369333
1739209883.7913556;-33.981070128970906
1739209883.791363;-45.120503652039325
1739209883.7913704;-38.13080360867914
1739209883.7913778;-38.13080360867914
1739209883.7913852;-45.120503652039325
1739209883.7913923;-38.13080360867914
1739209883.7913997;-35.57807855764607
1739209883.791407;-45.120503652039325
1739209883.7914145;-38.13080360867914
1739209883.791422;-32.816014438256545
1739209883.7914293;-35.57807855764607
1739209883.7914367;-45.120503652039325
1739209883.791444;-38.13080360867914
1739209883.7914512;-38.13080360867914
1739209883.7914586;-45.120503652039325
1739209883.791466;-45.120503652039325
1739209883.7914734;-38.13080360867914
1739209883.7914808;-38.13080360867914
1739209883.7914882;-45.120503652039325
1739209883.7914956;-45.120503652039325
1739209883.791503;-45.120503652039325
1739209883.79151;-45.120503652039325
1739209883.7915175;-45.120503652039325
1739209883.791525;-31.141103565318915
1739209883.7915323;-28.58837851428586
1739209883.7915397;-35.57807855764607
1739209883.791547;-33.981070128970906
1739209883.7915545;-38.13080360867914
1739209883.7915618;-33.981070128970906
1739209883.791569;-45.120503652039325
1739209883.7915764;-38.13080360867914
1739209883.7915838;-38.13080360867914
1739209883.7915912;-38.13080360867914
1739209883.7915986;-45.120503652039325
1739209883.791606;-45.120503652039325
1739209883.7916133;-45.120503652039325
1739209883.7916207;-38.13080360867914
1739209883.791628;-35.57807855764607
1739209883.7916353;-38.13080360867914
1739209883.7916427;-45.120503652039325
1739209883.79165;-38.13080360867914
1739209883.7916574;-35.57807855764607
1739209883.7916648;-38.13080360867914
1739209883.7916722;-45.120503652039325
1739209883.7916796;-45.120503652039325
1739209883.7916868;-38.13080360867914
1739209883.7916942;-33.981070128970906
1739209883.7917016;-32.816014438256545
1739209883.791709;-38.13080360867914
1739209883.7917163;-45.120503652039325
1739209883.7917237;-38.13080360867914
1739209883.791731;-38.13080360867914
1739209883.7917385;-35.57807855764607
1739209883.7917457;-45.120503652039325
1739209883.791753;-38.13080360867914
1739209883.7917604;-45.120503652039325
1739209883.7917678;-45.120503652039325
1739209883.7917752;-45.120503652039325
1739209883.7924962;-33.981070128970906
1739209883.792499;-33.981070128970956
1739209883.792502;-45.120503652039325
1739209883.792505;-38.13080360867914
1739209883.792508;-35.57807855764607
1739209883.7925107;-38.13080360867914
1739209883.7925136;-38.13080360867914
1739209883.7925165;-35.57807855764607
1739209883.7925193;-45.120503652039325
1739209883.7925222;-29.438486411369333
1739209883.7925253;-32.816014438256545
1739209883.7925282;-45.120503652039325
1739209883.792531;-45.120503652039325
1739209883.7925339;-38.13080360867914
1739209883.7925367;-38.13080360867914
1739209883.7925396;-45.120503652039325
1739209883.7925427;-38.13080360867914
1739209883.7925456;-45.120503652039325
1739209883.7925484;-45.120503652039325
1739209883.7925513;-38.13080360867914
1739209883.7925541;-45.120503652039325
1739209883.792557;-45.120503652039325
1739209883.7925599;-38.13080360867914
1739209883.792563;-45.120503652039325
1739209883.7925658;-45.120503652039325
1739209883.7925687;-45.120503652039325
1739209883.7925715;-45.120503652039325
1739209883.7925744;-45.120503652039325
1739209883.7925773;-45.120503652039325
1739209883.7925801;-45.120503652039325
1739209883.7925832;-45.120503652039325
1739209883.792586;-45.120503652039325
1739209883.792589;-38.13080360867914
1739209883.7925918;-35.57807855764607
1739209883.7925947;-35.57807855764607
1739209883.7925975;-38.13080360867914
1739209883.7926004;-45.120503652039325
1739209883.7926035;-38.13080360867914
1739209883.7926064;-35.57807855764607
1739209883.7926092;-35.57807855764607
1739209883.792612;-45.120503652039325
1739209883.792615;-45.120503652039325
1739209883.7926178;-45.120503652039325
1739209883.7926207;-38.13080360867914
1739209883.7926238;-45.120503652039325
1739209883.7926266;-45.120503652039325
1739209883.7926295;-45.120503652039325
1739209883.7926323;-35.57807855764607
1739209883.7926352;-38.13080360867914
1739209883.792638;-31.141103565318915
1739209883.7926412;-28.992665084841942
1739209883.792644;-38.13080360867914
1739209883.792647;-38.13080360867914
1739209883.7926497;-38.13080360867914
1739209883.7926526;-38.13080360867914
1739209883.7926555;-38.13080360867914
1739209883.7926583;-38.13080360867914
1739209883.7926614;-45.120503652039325
1739209883.7926643;-35.57807855764607
1739209883.7926672;-35.57807855764607
1739209883.79267;-38.13080360867914
1739209883.7926729;-45.120503652039325
1739209883.7926757;-45.120503652039325
1739209883.7926786;-35.57807855764607
1739209883.7926817;-45.120503652039325
1739209883.7926846;-38.13080360867914
1739209883.7926874;-45.120503652039325
1739209883.7926903;-38.13080360867914
1739209883.7926931;-38.13080360867914
1739209883.792696;-45.120503652039325
1739209883.7926989;-45.120503652039325
1739209883.792702;-45.120503652039325
1739209883.7927048;-45.120503652039325
1739209883.7927077;-45.120503652039325
1739209883.7927105;-45.120503652039325
1739209883.7927134;-38.13080360867914
1739209883.7927163;-38.13080360867914
1739209883.7927194;-45.120503652039325
1739209883.7927222;-38.13080360867914
1739209883.792725;-38.13080360867914
1739209883.792728;-38.13080360867914
1739209883.7927308;-45.120503652039325
1739209883.7927337;-45.120503652039325
1739209883.7927365;-38.13080360867914
1739209883.7927396;-38.13080360867914
1739209883.7927425;-45.120503652039325
1739209883.7927454;-45.120503652039325
1739209883.7927482;-38.13080360867914
1739209883.792751;-38.13080360867914
1739209883.792754;-38.13080360867914
1739209883.7927568;-33.981070128970906
1739209883.79276;-35.57807855764607
1739209883.7927628;-45.120503652039325
1739209883.7927656;-38.13080360867914
1739209883.7927685;-32.816014438256545
1739209883.7927713;-33.981070128970906
1739209883.7927742;-38.13080360867914
1739209883.792777;-45.120503652039325
1739209883.7927802;-38.13080360867914
1739209883.792783;-38.13080360867914
1739209883.792786;-38.13080360867914
1739209883.7927887;-45.120503652039325
1739209883.7927916;-45.120503652039325
1739209883.7927945;-45.120503652039325
1739209883.7927973;-33.981070128970906
1739209883.7928004;-33.981070128970906
1739209883.7928033;-45.120503652039325
1739209883.7928061;-32.816014438256545
1739209883.792809;-38.13080360867914
1739209883.7928119;-45.120503652039325
1739209883.7928147;-38.13080360867914
1739209883.7928178;-45.120503652039325
1739209883.7928207;-38.13080360867914
1739209883.7928236;-38.13080360867914
1739209883.7928264;-45.120503652039325
1739209883.7928293;-32.816014438256545
1739209883.7928321;-38.13080360867914
1739209883.792835;-38.13080360867914
1739209883.792838;-33.981070128970906
1739209883.792841;-38.13080360867914
1739209883.7928438;-38.13080360867914
1739209883.7928467;-38.13080360867914
1739209883.7928495;-45.120503652039325
1739209883.7928524;-45.120503652039325
1739209883.7928553;-45.120503652039325
1739209883.7928584;-38.13080360867914
1739209883.7928612;-38.13080360867914
1739209883.792864;-45.120503652039325
1739209883.792867;-38.13080360867914
1739209883.7928698;-38.13080360867914
1739209883.7928727;-38.13080360867914
1739209883.7928755;-33.981070128970906
1739209883.7928786;-38.13080360867914
1739209883.7928815;-45.120503652039325
1739209883.7928843;-45.120503652039325
1739209883.7928872;-32.816014438256545
1739209883.79289;-38.13080360867914
1739209883.792893;-35.57807855764607
1739209883.7928958;-38.13080360867914
1739209883.792899;-45.120503652039325
1739209883.7929018;-38.13080360867914
1739209883.7929046;-38.13080360867914
1739209883.7929075;-38.13080360867914
1739209883.7929103;-45.120503652039325
1739209883.7929132;-45.120503652039325
1739209883.7929163;-45.120503652039325
1739209883.7929192;-38.13080360867914
1739209883.792922;-31.141103565318893
1739209883.792925;-38.13080360867914
1739209883.7929277;-45.120503652039325
1739209883.7929306;-45.120503652039325
1739209883.7929335;-38.13080360867914
1739209883.7929366;-45.120503652039325
1739209883.7929394;-45.120503652039325
1739209883.7929423;-45.120503652039325
1739209883.7929451;-45.120503652039325
1739209883.792948;-45.120503652039325
1739209883.7929509;-45.120503652039325
1739209883.7929537;-38.13080360867914
1739209883.7929568;-45.120503652039325
1739209883.7929597;-38.13080360867914
1739209883.7929626;-45.120503652039325
1739209883.7929654;-38.13080360867914
1739209883.7929683;-45.120503652039325
1739209883.7929711;-45.120503652039325
1739209883.792974;-38.13080360867914
1739209883.792977;-35.57807855764607
1739209883.79298;-45.120503652039325
1739209883.7929828;-38.13080360867914
1739209883.7929857;-38.13080360867914
1739209883.7929885;-35.57807855764607
1739209883.7929914;-27.8777449560314
1739209883.7929945;-38.13080360867914
1739209883.7929974;-45.120503652039325
1739209883.7930002;-45.120503652039325
1739209883.793003;-45.120503652039325
1739209883.793006;-33.981070128970906
1739209883.7930088;-32.816014438256545
1739209883.7930117;-38.13080360867914
1739209883.7930148;-32.81601443825658
1739209883.7930176;-45.120503652039325
1739209883.7930205;-35.57807855764607
1739209883.7930233;-38.13080360867914
1739209883.7930262;-45.120503652039325
1739209883.793029;-45.120503652039325
1739209883.793032;-45.120503652039325
1739209883.793035;-38.13080360867914
1739209883.793038;-29.438486411369333
1739209883.7930408;-38.13080360867914
1739209883.7930436;-38.13080360867914
1739209883.7930465;-38.13080360867914
1739209883.7930493;-35.57807855764607
1739209883.7930522;-38.13080360867914
1739209883.7930553;-35.57807855764607
1739209883.7930582;-38.13080360867914
1739209883.793061;-45.120503652039325
1739209883.7930639;-38.13080360867914
1739209883.7930667;-35.57807855764607
1739209883.7930696;-38.13080360867914
1739209883.7930725;-45.120503652039325
1739209883.7930756;-45.120503652039325
1739209883.7930784;-38.13080360867914
1739209883.7930813;-38.13080360867914
1739209883.7930841;-38.13080360867914
1739209883.793087;-45.120503652039325
1739209883.7930899;-45.120503652039325
1739209883.793093;-38.13080360867914
1739209883.7930958;-38.13080360867914
1739209883.7930987;-33.981070128970906
1739209883.7931015;-35.57807855764607
1739209883.7931044;-45.120503652039325
1739209883.7931073;-33.981070128970906
1739209883.7931101;-31.141103565318915
1739209883.7931132;-45.120503652039325
1739209883.793116;-38.13080360867914
1739209883.793119;-35.57807855764607
1739209883.7931218;-35.57807855764607
1739209883.7931247;-45.120503652039325
1739209883.7931275;-38.13080360867914
1739209883.7931304;-45.120503652039325
1739209883.7931335;-38.13080360867914
1739209883.7931364;-38.13080360867914
1739209883.7931392;-45.120503652039325
1739209883.793142;-45.120503652039325
1739209883.793145;-45.120503652039325
1739209883.7931478;-38.13080360867914
1739209883.7931507;-45.120503652039325
1739209883.7931538;-33.981070128970906
1739209883.7931566;-32.816014438256545
1739209883.7931595;-38.13080360867914
1739209883.7931623;-45.120503652039325
1739209883.7931652;-35.57807855764607
1739209883.793168;-45.120503652039325
1739209883.7931712;-38.13080360867914
1739209883.793174;-33.981070128970906
1739209883.793177;-45.120503652039325
1739209883.7931798;-33.981070128970906
1739209883.7931826;-38.13080360867914
1739209883.7931855;-38.13080360867914
1739209883.7931883;-45.120503652039325
1739209883.7931914;-45.120503652039325
1739209883.7931943;-45.120503652039325
1739209883.7931972;-45.120503652039325
1739209883.7932;-45.120503652039325
1739209883.7932029;-45.120503652039325
1739209883.7932057;-45.120503652039325
1739209883.7932086;-45.120503652039325
1739209883.7932117;-35.57807855764607
1739209883.7932146;-38.13080360867914
1739209883.7932174;-38.13080360867914
1739209883.7932203;-38.13080360867914
1739209883.7932231;-38.13080360867914
1739209883.793226;-35.57807855764607
1739209883.7932289;-38.13080360867914
1739209883.793232;-45.120503652039325
1739209883.7932348;-35.57807855764607
1739209883.7932377;-35.57807855764607
1739209883.7932405;-38.13080360867914
1739209883.7932434;-38.13080360867914
1739209883.7932463;-38.13080360867914
1739209883.7932491;-45.120503652039325
1739209883.7932522;-45.120503652039325
1739209883.793255;-38.13080360867914
1739209883.793258;-33.981070128970906
1739209883.7932608;-33.981070128970906
1739209883.7932637;-38.13080360867914
1739209883.7932665;-45.120503652039325
1739209883.7932696;-38.13080360867914
1739209883.7932725;-38.13080360867914
1739209883.7932754;-45.120503652039325
1739209883.7932782;-38.13080360867914
1739209883.793281;-38.13080360867914
1739209883.793284;-35.57807855764607
1739209883.7932868;-45.120503652039325
1739209883.79329;-45.120503652039325
1739209883.7932928;-35.57807855764607
1739209883.7932956;-45.120503652039325
1739209883.7932985;-45.120503652039325
1739209883.7933013;-38.13080360867914
1739209883.7933042;-33.981070128970906
1739209883.793307;-45.120503652039325
1739209883.7933102;-45.120503652039325
1739209883.793313;-45.120503652039325
1739209883.793316;-38.13080360867914
1739209883.7933187;-38.13080360867914
1739209883.7933216;-45.120503652039325
1739209883.7933245;-38.13080360867914
1739209883.7933273;-38.13080360867914
1739209883.7933304;-45.120503652039325
1739209883.7933333;-38.13080360867914
1739209883.7933362;-45.120503652039325
1739209883.793339;-38.13080360867914
1739209883.7933419;-38.13080360867914
1739209883.7933447;-38.13080360867914
1739209883.7933478;-38.13080360867914
1739209883.7933507;-38.13080360867914
1739209883.7933536;-33.981070128970906
1739209883.7933564;-45.120503652039325
1739209883.7933593;-45.120503652039325
1739209883.7933621;-35.57807855764607
1739209883.793365;-38.13080360867914
1739209883.793368;-45.120503652039325
1739209883.793371;-38.13080360867914
1739209883.7933738;-35.57807855764607
1739209883.7933767;-38.13080360867914
1739209883.7933795;-45.120503652039325
1739209883.7933824;-38.13080360867914
1739209883.7933853;-38.13080360867914
1739209883.7933884;-45.120503652039325
1739209883.7933912;-38.13080360867914
1739209883.793394;-45.120503652039325
1739209883.793397;-45.120503652039325
1739209883.7933998;-45.120503652039325
1739209883.7934027;-38.13080360867914
1739209883.7934055;-38.13080360867914
1739209883.7934086;-35.57807855764607
1739209883.7934115;-38.13080360867914
1739209883.7934144;-45.120503652039325
1739209883.7934172;-45.120503652039325
1739209883.79342;-35.57807855764607
1739209883.793423;-35.57807855764607
1739209883.7934258;-45.120503652039325
1739209883.793429;-33.981070128970906
1739209883.7934318;-45.120503652039325
1739209883.7934346;-38.13080360867914
1739209883.7934375;-35.57807855764607
1739209883.7934403;-38.13080360867914
1739209883.7934432;-35.57807855764607
1739209883.7934463;-38.13080360867914
1739209883.7934492;-38.13080360867914
1739209883.793452;-45.120503652039325
1739209883.793455;-45.120503652039325
1739209883.7934577;-38.13080360867914
1739209883.7934606;-45.120503652039325
1739209883.7934635;-38.13080360867914
1739209883.7934666;-38.13080360867914
1739209883.7934694;-45.120503652039325
1739209883.7934723;-45.120503652039325
1739209883.7934752;-38.13080360867914
1739209883.793478;-38.13080360867914
1739209883.7934809;-45.120503652039325
1739209883.7934837;-45.120503652039325
1739209883.7934868;-45.120503652039325
1739209883.7934897;-35.57807855764607
1739209883.7934926;-45.120503652039325
1739209883.7934954;-45.120503652039325
1739209883.7934983;-38.13080360867914
1739209883.7935011;-38.13080360867914
1739209883.793504;-45.120503652039325
1739209883.793507;-29.438486411369333
1739209883.79351;-38.13080360867914
1739209883.7935128;-35.57807855764607
1739209883.7935157;-38.13080360867914
1739209883.7935185;-38.13080360867914
1739209883.7935214;-38.13080360867914
1739209883.7935243;-32.816014438256545
1739209883.7935274;-38.13080360867914
1739209883.7935302;-38.13080360867914
1739209883.793533;-38.13080360867914
1739209883.793536;-35.57807855764607
1739209883.7935388;-38.13080360867914
1739209883.7935417;-45.120503652039325
1739209883.7935448;-45.120503652039325
1739209883.7935476;-38.13080360867914
1739209883.7935505;-38.13080360867914
1739209883.7935534;-45.120503652039325
1739209883.7935562;-38.13080360867914
1739209883.793559;-35.57807855764607
1739209883.793562;-33.981070128970906
1739209883.793565;-45.120503652039325
1739209883.793568;-45.120503652039325
1739209883.7935708;-38.13080360867914
1739209883.7935736;-35.57807855764607
1739209883.7935765;-28.21854285175415
1739209883.7935793;-38.13080360867914
1739209883.7935822;-45.120503652039325
1739209883.7935853;-38.13080360867914
1739209883.7935882;-35.57807855764607
1739209883.793591;-38.13080360867914
1739209883.793594;-35.57807855764607
1739209883.7935967;-33.981070128970906
1739209883.7935996;-35.57807855764607
1739209883.7936025;-45.120503652039325
1739209883.7936056;-38.13080360867914
1739209883.7936084;-45.120503652039325
1739209883.7936113;-45.120503652039325
1739209883.7936141;-35.57807855764607
1739209883.793617;-35.57807855764607
1739209883.7936199;-38.13080360867914
1739209883.793623;-32.816014438256545
1739209883.7936258;-32.816014438256545
1739209883.7936287;-35.57807855764607
1739209883.7936316;-38.13080360867914
1739209883.7936344;-45.120503652039325
1739209883.7936373;-38.13080360867914
1739209883.7936401;-35.57807855764607
1739209883.7936432;-38.13080360867914
1739209883.793646;-45.120503652039325
1739209883.793649;-45.120503652039325
1739209883.7936518;-38.13080360867914
1739209883.7936547;-45.120503652039325
1739209883.7936575;-45.120503652039325
1739209883.7936604;-38.13080360867914
1739209883.7936635;-33.981070128970906
1739209883.7936664;-33.981070128970906
1739209883.7936692;-45.120503652039325
1739209883.793672;-45.120503652039325
1739209883.793675;-35.57807855764607
1739209883.7936778;-38.13080360867914
1739209883.7936807;-45.120503652039325
1739209883.7936838;-45.120503652039325
1739209883.7936866;-45.120503652039325
1739209883.7936895;-45.120503652039325
1739209883.7936924;-38.13080360867914
1739209883.7936952;-38.13080360867914
1739209883.793698;-45.120503652039325
1739209883.793701;-45.120503652039325
1739209883.793704;-45.120503652039325
1739209883.793707;-38.13080360867914
1739209883.7937098;-32.816014438256545
1739209883.7937126;-38.13080360867914
1739209883.7937155;-45.120503652039325
1739209883.7937183;-45.120503652039325
1739209883.7937214;-38.13080360867914
1739209883.7937243;-45.120503652039325
1739209883.7937272;-45.120503652039325
1739209883.79373;-38.13080360867914
1739209883.793733;-45.120503652039325
1739209883.7937357;-38.13080360867914
1739209883.7937386;-33.981070128970906
1739209883.7937417;-32.816014438256545
1739209883.7937446;-45.120503652039325
1739209883.7937474;-38.13080360867914
1739209883.7937503;-38.13080360867914
1739209883.7937531;-38.13080360867914
1739209883.793756;-45.120503652039325
1739209883.7937589;-45.120503652039325
1739209883.793762;-38.13080360867914
1739209883.7937648;-38.13080360867914
1739209883.7937677;-45.120503652039325
1739209883.7937706;-38.13080360867914
1739209883.7937734;-33.981070128970906
1739209883.7937763;-35.57807855764607
1739209883.7937791;-38.13080360867914
1739209883.7937822;-45.120503652039325
1739209883.793785;-38.13080360867914
1739209883.793788;-38.13080360867914
1739209883.7937908;-38.13080360867914
1739209883.7937937;-38.13080360867914
1739209883.7937965;-38.13080360867914
1739209883.7937996;-45.120503652039325
1739209883.7938025;-45.120503652039325
1739209883.7938054;-45.120503652039325
1739209883.7938082;-35.57807855764607
1739209883.793811;-38.13080360867914
1739209883.793814;-45.120503652039325
1739209883.7938168;-38.13080360867914
1739209883.79382;-35.57807855764607
1739209883.7938228;-38.13080360867914
1739209883.7938256;-38.13080360867914
1739209883.7938285;-45.120503652039325
1739209883.7938313;-33.981070128970906
1739209883.7938342;-33.981070128970906
1739209883.793837;-45.120503652039325
1739209883.7938402;-45.120503652039325
1739209883.793843;-38.13080360867914
1739209883.793846;-33.981070128970906
1739209883.7938488;-38.13080360867914
1739209883.7938516;-38.13080360867914
1739209883.7938545;-45.120503652039325
1739209883.7938573;-45.120503652039325
1739209883.7938604;-45.120503652039325
1739209883.7938633;-38.13080360867914
1739209883.7938662;-45.120503652039325
1739209883.793869;-45.120503652039325
1739209883.7938719;-38.13080360867914
1739209883.7938747;-45.120503652039325
1739209883.7938776;-45.120503652039325
1739209883.7938807;-33.981070128970906
1739209883.7938836;-33.981070128970906
1739209883.7938864;-45.120503652039325
1739209883.7938893;-38.13080360867914
1739209883.7938921;-38.13080360867914
1739209883.793895;-45.120503652039325
1739209883.793898;-45.120503652039325
1739209883.793901;-38.13080360867914
1739209883.7939038;-45.120503652039325
1739209883.7939067;-38.13080360867914
1739209883.7939095;-35.57807855764607
1739209883.7939124;-45.120503652039325
1739209883.7939153;-45.120503652039325
1739209883.7939184;-38.13080360867914
1739209883.7939212;-38.13080360867914
1739209883.793924;-45.120503652039325
1739209883.793927;-28.992665084841942
1739209883.7939298;-28.58837851428586
1739209883.7939327;-33.981070128970906
1739209883.7939355;-35.57807855764607
1739209883.7939386;-32.816014438256545
1739209883.7939415;-33.981070128970906
1739209883.7939444;-38.13080360867914
1739209883.7939472;-45.120503652039325
1739209883.79395;-38.13080360867914
1739209883.793953;-35.57807855764607
1739209883.7939558;-45.120503652039325
1739209883.793959;-45.120503652039325
1739209883.7939618;-38.13080360867914
1739209883.7939646;-35.57807855764607
1739209883.7939675;-38.13080360867914
1739209883.7939703;-45.120503652039325
1739209883.7939732;-45.120503652039325
1739209883.7939763;-45.120503652039325
1739209883.7939792;-45.120503652039325
1739209883.793982;-45.120503652039325
1739209883.793985;-45.120503652039325
1739209883.7939878;-38.13080360867914
1739209883.7939906;-35.57807855764607
1739209883.7939935;-45.120503652039325
1739209883.7939966;-33.981070128970906
1739209883.7939994;-28.992665084841942
1739209883.7940023;-45.120503652039325
1739209883.7940052;-45.120503652039325
1739209883.794008;-33.981070128970906
1739209883.7940109;-31.141103565318915
1739209883.7940137;-38.13080360867914
1739209883.7940168;-38.13080360867914
1739209883.7940197;-45.120503652039325
1739209883.7940226;-45.120503652039325
1739209883.7940254;-38.13080360867914
1739209883.7940283;-38.13080360867914
1739209883.7940311;-45.120503652039325
1739209883.794034;-31.141103565318893
1739209883.794037;-38.13080360867914
1739209883.79404;-45.120503652039325
1739209883.7940428;-33.981070128970906
1739209883.7940457;-32.816014438256545
1739209883.7940485;-38.13080360867914
1739209883.7940514;-45.120503652039325
1739209883.7940543;-38.13080360867914
1739209883.7940574;-38.13080360867914
1739209883.7940602;-38.13080360867914
1739209883.794063;-45.120503652039325
1739209883.794066;-45.120503652039325
1739209883.7940688;-32.816014438256545
1739209883.7940717;-38.13080360867914
1739209883.7940748;-45.120503652039325
1739209883.7940776;-38.13080360867914
1739209883.7940805;-32.816014438256545
