CAN Message; 0x1a7:0000cfb879748b76
Timestamp;Amplitude
1739209868.7683995;-45.120503652039325
1739209868.7684062;-45.120503652039325
1739209868.7684126;-45.120503652039325
1739209868.768419;-45.120503652039325
1739209868.7684257;-45.120503652039325
1739209868.7684321;-33.981070128970906
1739209868.7684388;-38.13080360867914
1739209868.7684453;-45.120503652039325
1739209868.7684517;-38.13080360867914
1739209868.7684584;-45.120503652039325
1739209868.7684648;-45.120503652039325
1739209868.7684712;-45.120503652039325
1739209868.768478;-45.120503652039325
1739209868.7684844;-45.120503652039325
1739209868.7684908;-38.13080360867914
1739209868.7684975;-38.13080360867914
1739209868.768504;-45.120503652039325
1739209868.7685103;-45.120503652039325
1739209868.768517;-38.13080360867914
1739209868.7685235;-45.120503652039325
1739209868.7685301;-38.13080360867914
1739209868.7685366;-38.13080360867914
1739209868.768543;-33.981070128970906
1739209868.7685497;-38.13080360867914
1739209868.768556;-45.120503652039325
1739209868.7685626;-45.120503652039325
1739209868.7685692;-38.13080360867914
1739209868.7685757;-38.13080360867914
1739209868.768582;-45.120503652039325
1739209868.7685888;-45.120503652039325
1739209868.7685952;-38.13080360867914
1739209868.768602;-33.981070128970906
1739209868.7686083;-38.13080360867914
1739209868.7686148;-45.120503652039325
1739209868.7686214;-38.13080360867914
1739209868.768628;-35.57807855764607
1739209868.7686343;-45.120503652039325
1739209868.768641;-35.57807855764607
1739209868.7686474;-38.13080360867914
1739209868.7686539;-45.120503652039325
1739209868.7686605;-45.120503652039325
1739209868.768667;-38.13080360867914
1739209868.7686737;-31.141103565318915
1739209868.76868;-45.120503652039325
1739209868.7686865;-45.120503652039325
1739209868.7686932;-38.13080360867914
1739209868.7686996;-33.981070128970906
1739209868.768706;-38.13080360867914
1739209868.7687128;-33.981070128970906
1739209868.7687192;-45.120503652039325
1739209868.7687256;-45.120503652039325
1739209868.7687323;-38.13080360867914
1739209868.7687387;-45.120503652039325
1739209868.7687452;-38.13080360867914
1739209868.7687519;-38.13080360867914
1739209868.7687583;-38.13080360867914
1739209868.768765;-32.816014438256545
1739209868.7687714;-38.13080360867914
1739209868.7687778;-45.120503652039325
1739209868.7687845;-38.13080360867914
1739209868.768791;-45.120503652039325
1739209868.7687974;-38.13080360867914
1739209868.768804;-35.57807855764607
1739209868.7688105;-35.57807855764607
1739209868.768817;-35.57807855764607
1739209868.7688236;-35.57807855764607
1739209868.76883;-26.487275050834715
1739209868.7688367;-35.57807855764607
1739209868.7688432;-45.120503652039325
1739209868.7688496;-33.981070128970906
1739209868.7688563;-45.120503652039325
1739209868.7688627;-45.120503652039325
1739209868.7688692;-38.13080360867914
1739209868.7688758;-38.13080360867914
1739209868.7688823;-33.981070128970956
1739209868.7688887;-45.120503652039325
1739209868.7688954;-45.120503652039325
1739209868.7689018;-45.120503652039325
1739209868.7689083;-38.13080360867914
1739209868.768915;-38.13080360867914
1739209868.7689214;-45.120503652039325
1739209868.768928;-38.13080360867914
1739209868.7689345;-35.57807855764607
1739209868.768941;-35.57807855764607
1739209868.7689476;-45.120503652039325
1739209868.768954;-38.13080360867914
1739209868.7689605;-45.120503652039325
1739209868.7689672;-45.120503652039325
1739209868.7689736;-45.120503652039325
1739209868.76898;-45.120503652039325
1739209868.7689867;-38.13080360867914
1739209868.7689931;-38.13080360867914
1739209868.7689998;-45.120503652039325
1739209868.7690063;-33.981070128970906
1739209868.7690127;-35.57807855764607
1739209868.7690194;-38.13080360867914
1739209868.7690258;-45.120503652039325
1739209868.7690322;-45.120503652039325
1739209868.769039;-45.120503652039325
1739209868.7690454;-45.120503652039325
1739209868.7690518;-38.13080360867914
1739209868.7690585;-45.120503652039325
1739209868.769065;-45.120503652039325
1739209868.7690713;-38.13080360867914
1739209868.769078;-45.120503652039325
1739209868.7690845;-38.13080360867914
1739209868.7690911;-35.57807855764607
1739209868.7690976;-38.13080360867914
1739209868.769104;-45.120503652039325
1739209868.7691107;-33.981070128970906
1739209868.769117;-38.13080360867914
1739209868.7691236;-45.120503652039325
1739209868.7691302;-45.120503652039325
1739209868.7691367;-38.13080360867914
1739209868.769143;-38.13080360867914
1739209868.7691498;-38.13080360867914
1739209868.7691562;-45.120503652039325
1739209868.769163;-45.120503652039325
1739209868.7691693;-45.120503652039325
1739209868.7691758;-38.13080360867914
1739209868.7691824;-33.981070128970906
1739209868.769189;-33.981070128970906
1739209868.7691953;-45.120503652039325
1739209868.769202;-38.13080360867914
1739209868.7692084;-35.57807855764607
1739209868.7692149;-38.13080360867914
1739209868.7692215;-45.120503652039325
1739209868.769228;-45.120503652039325
1739209868.7692344;-32.816014438256545
1739209868.769241;-38.13080360867914
1739209868.7692475;-45.120503652039325
1739209868.7692542;-45.120503652039325
1739209868.7692606;-45.120503652039325
1739209868.769267;-45.120503652039325
1739209868.7692738;-35.57807855764607
1739209868.7692802;-38.13080360867914
1739209868.7692866;-45.120503652039325
1739209868.7692933;-45.120503652039325
1739209868.7692997;-45.120503652039325
1739209868.7693062;-31.141103565318915
1739209868.7693129;-38.13080360867914
1739209868.7693193;-45.120503652039325
1739209868.769326;-35.57807855764607
1739209868.7693324;-35.57807855764607
1739209868.7693388;-45.120503652039325
1739209868.7693455;-35.57807855764607
1739209868.769352;-45.120503652039325
1739209868.7693584;-38.13080360867914
1739209868.769365;-38.13080360867914
1739209868.7693715;-45.120503652039325
1739209868.769378;-45.120503652039325
1739209868.7693846;-38.13080360867914
1739209868.769391;-38.13080360867914
1739209868.7693977;-38.13080360867914
1739209868.7694042;-45.120503652039325
1739209868.7694106;-35.57807855764607
1739209868.7694173;-45.120503652039325
1739209868.7694237;-38.13080360867914
1739209868.7694302;-30.49652367304973
1739209868.7694368;-31.141103565318915
1739209868.7694433;-45.120503652039325
1739209868.7694497;-35.57807855764607
1739209868.7694564;-38.13080360867914
1739209868.7694628;-45.120503652039325
1739209868.7694693;-38.13080360867914
1739209868.769476;-38.13080360867914
1739209868.7694824;-38.13080360867914
1739209868.769489;-38.13080360867914
1739209868.7694955;-35.57807855764607
1739209868.769502;-35.57807855764607
1739209868.7695086;-38.13080360867914
1739209868.769515;-30.49652367304973
1739209868.7695215;-33.981070128970906
1739209868.7695282;-38.13080360867914
1739209868.7695346;-45.120503652039325
1739209868.769541;-38.13080360867914
1739209868.7695477;-38.13080360867914
1739209868.7695541;-33.981070128970906
1739209868.7695608;-45.120503652039325
1739209868.7695673;-33.981070128970906
1739209868.7695737;-35.57807855764607
1739209868.7695804;-38.13080360867914
1739209868.7695868;-45.120503652039325
1739209868.7695932;-45.120503652039325
1739209868.7696;-45.120503652039325
1739209868.7696064;-38.13080360867914
1739209868.7696128;-33.981070128970906
1739209868.7696195;-38.13080360867914
1739209868.769626;-38.13080360867914
1739209868.7696323;-38.13080360867914
1739209868.769639;-38.13080360867914
1739209868.7696455;-38.13080360867914
1739209868.7696521;-35.57807855764607
1739209868.7696586;-38.13080360867914
1739209868.769665;-38.13080360867914
1739209868.7696717;-33.981070128970906
1739209868.769678;-31.141103565318915
1739209868.7696834;-45.120503652039325
1739209868.7696884;-45.120503652039325
1739209868.7696936;-38.13080360867914
1739209868.7696989;-33.981070128970906
1739209868.769704;-33.981070128970906
1739209868.769709;-38.13080360867914
1739209868.7697144;-33.981070128970906
1739209868.7697196;-30.49652367304973
1739209868.7697248;-33.981070128970906
1739209868.7697299;-45.120503652039325
1739209868.769735;-38.13080360867914
1739209868.7697403;-38.13080360867914
1739209868.7697453;-38.13080360867914
1739209868.7697506;-45.120503652039325
1739209868.7697558;-45.120503652039325
1739209868.769761;-32.816014438256545
1739209868.769766;-38.13080360867914
1739209868.7697713;-45.120503652039325
1739209868.7697766;-45.120503652039325
1739209868.7697818;-35.57807855764607
1739209868.7697868;-32.816014438256545
1739209868.769792;-45.120503652039325
1739209868.7697973;-38.13080360867914
1739209868.7698023;-33.981070128970906
1739209868.7698076;-38.13080360867914
1739209868.7698128;-38.13080360867914
1739209868.769818;-38.13080360867914
1739209868.769823;-38.13080360867914
1739209868.7698283;-45.120503652039325
1739209868.7698336;-45.120503652039325
1739209868.7698386;-45.120503652039325
1739209868.7698438;-38.13080360867914
1739209868.769849;-35.57807855764607
1739209868.7698543;-38.13080360867914
1739209868.7698593;-45.120503652039325
1739209868.7698646;-38.13080360867914
1739209868.7698698;-35.57807855764607
1739209868.769875;-45.120503652039325
1739209868.76988;-38.13080360867914
1739209868.7698853;-38.13080360867914
1739209868.7698905;-45.120503652039325
1739209868.7698956;-45.120503652039325
1739209868.7699008;-38.13080360867914
1739209868.769906;-38.13080360867914
1739209868.7699113;-45.120503652039325
1739209868.7699163;-45.120503652039325
1739209868.7699215;-45.120503652039325
1739209868.7699268;-45.120503652039325
1739209868.769932;-45.120503652039325
1739209868.769937;-45.120503652039325
1739209868.7699423;-38.13080360867914
1739209868.7699475;-38.13080360867914
1739209868.7699525;-45.120503652039325
1739209868.7699578;-35.57807855764607
1739209868.769963;-38.13080360867914
1739209868.7699683;-35.57807855764607
1739209868.7699733;-35.57807855764607
1739209868.7699785;-38.13080360867914
1739209868.7699838;-38.13080360867914
1739209868.769989;-38.13080360867914
1739209868.769994;-32.816014438256545
1739209868.7699993;-45.120503652039325
1739209868.7700045;-38.13080360867914
1739209868.7700095;-45.120503652039325
1739209868.7700148;-45.120503652039325
1739209868.77002;-45.120503652039325
1739209868.7700253;-38.13080360867914
1739209868.7700303;-45.120503652039325
1739209868.7700355;-45.120503652039325
1739209868.7700408;-38.13080360867914
1739209868.770046;-38.13080360867914
1739209868.770051;-31.141103565318915
1739209868.7700562;-38.13080360867914
1739209868.7700615;-45.120503652039325
1739209868.7700665;-45.120503652039325
1739209868.7700717;-35.57807855764607
1739209868.770077;-35.57807855764607
1739209868.7700822;-45.120503652039325
1739209868.7700872;-45.120503652039325
1739209868.7700925;-45.120503652039325
1739209868.7700977;-45.120503652039325
1739209868.7701027;-38.13080360867914
1739209868.770108;-35.57807855764607
1739209868.7701132;-45.120503652039325
1739209868.7701185;-45.120503652039325
1739209868.7701235;-38.13080360867914
1739209868.7701287;-33.981070128970906
1739209868.770134;-45.120503652039325
1739209868.7701392;-45.120503652039325
1739209868.7701442;-38.13080360867914
1739209868.7701495;-45.120503652039325
1739209868.7701547;-45.120503652039325
1739209868.7701597;-45.120503652039325
1739209868.770165;-38.13080360867914
1739209868.7701702;-45.120503652039325
1739209868.7701755;-32.816014438256545
1739209868.7701805;-27.8777449560314
1739209868.7701857;-45.120503652039325
1739209868.770191;-38.13080360867914
1739209868.7701962;-32.816014438256545
1739209868.7702012;-35.57807855764607
1739209868.7702065;-45.120503652039325
1739209868.7702117;-45.120503652039325
1739209868.7702167;-45.120503652039325
1739209868.770222;-45.120503652039325
1739209868.7702272;-45.120503652039325
1739209868.7702324;-45.120503652039325
1739209868.7702374;-45.120503652039325
1739209868.7702427;-38.13080360867914
1739209868.770248;-38.13080360867914
1739209868.7702532;-33.981070128970906
1739209868.7702582;-38.13080360867914
1739209868.7702634;-45.120503652039325
1739209868.7702687;-45.120503652039325
1739209868.7702737;-45.120503652039325
1739209868.770279;-33.981070128970906
1739209868.7702842;-45.120503652039325
1739209868.7702894;-38.13080360867914
1739209868.7702944;-45.120503652039325
1739209868.7702997;-33.981070128970906
1739209868.770305;-26.991370085610722
1739209868.7703102;-35.57807855764607
1739209868.7703152;-38.13080360867914
1739209868.7703204;-45.120503652039325
1739209868.7703257;-38.13080360867914
1739209868.7703307;-45.120503652039325
1739209868.770336;-45.120503652039325
1739209868.7703412;-45.120503652039325
1739209868.7703464;-45.120503652039325
1739209868.7703514;-45.120503652039325
1739209868.7703567;-45.120503652039325
1739209868.770362;-45.120503652039325
1739209868.7703671;-33.981070128970906
1739209868.7703722;-45.120503652039325
1739209868.7703774;-45.120503652039325
1739209868.7703826;-33.981070128970906
1739209868.7703876;-38.13080360867914
1739209868.770393;-38.13080360867914
1739209868.7703981;-38.13080360867914
1739209868.7704034;-45.120503652039325
1739209868.7704084;-45.120503652039325
1739209868.7704136;-38.13080360867914
1739209868.770419;-38.13080360867914
1739209868.770424;-38.13080360867914
1739209868.7704291;-31.141103565318915
1739209868.7704344;-38.13080360867914
1739209868.7704396;-38.13080360867914
1739209868.7704446;-45.120503652039325
1739209868.7704499;-38.13080360867914
1739209868.7704551;-33.981070128970906
1739209868.7704604;-45.120503652039325
1739209868.7704654;-45.120503652039325
1739209868.7704706;-45.120503652039325
1739209868.7704759;-38.13080360867914
1739209868.7704809;-45.120503652039325
1739209868.770486;-35.57807855764607
1739209868.7704914;-45.120503652039325
1739209868.7704966;-45.120503652039325
1739209868.7705016;-38.13080360867914
1739209868.7705069;-33.981070128970906
1739209868.770512;-31.141103565318915
1739209868.7705173;-38.13080360867914
1739209868.7705224;-38.13080360867914
1739209868.7705276;-45.120503652039325
1739209868.7705328;-45.120503652039325
1739209868.7705379;-35.57807855764607
1739209868.770543;-35.57807855764607
1739209868.7705483;-45.120503652039325
1739209868.7705536;-38.13080360867914
1739209868.7705586;-33.981070128970906
1739209868.7705638;-38.13080360867914
1739209868.770569;-38.13080360867914
1739209868.7705743;-38.13080360867914
1739209868.7705793;-38.13080360867914
1739209868.7705846;-45.120503652039325
1739209868.7705898;-45.120503652039325
1739209868.7705948;-45.120503652039325
1739209868.7706;-45.120503652039325
1739209868.7706053;-45.120503652039325
1739209868.7706106;-38.13080360867914
1739209868.7706156;-38.13080360867914
1739209868.7706208;-45.120503652039325
1739209868.770626;-38.13080360867914
1739209868.7706313;-38.13080360867914
1739209868.7706363;-35.57807855764607
1739209868.7706416;-31.141103565318915
1739209868.7706468;-45.120503652039325
1739209868.7706518;-38.13080360867914
1739209868.770657;-38.13080360867914
1739209868.7706623;-33.981070128970906
1739209868.7706676;-45.120503652039325
1739209868.7706726;-45.120503652039325
1739209868.7706778;-45.120503652039325
1739209868.770683;-38.13080360867914
1739209868.770688;-38.13080360867914
1739209868.7706933;-45.120503652039325
1739209868.7706985;-45.120503652039325
1739209868.7707038;-38.13080360867914
1739209868.7707088;-45.120503652039325
1739209868.770714;-38.13080360867914
1739209868.7707193;-45.120503652039325
1739209868.7707245;-45.120503652039325
1739209868.7707295;-38.13080360867914
1739209868.7707348;-38.13080360867914
1739209868.77074;-33.981070128970906
1739209868.770745;-45.120503652039325
1739209868.7707503;-45.120503652039325
1739209868.7707555;-33.981070128970906
1739209868.7707608;-38.13080360867914
1739209868.7707658;-28.992665084841942
1739209868.770771;-35.57807855764607
1739209868.7707763;-45.120503652039325
1739209868.7707815;-45.120503652039325
1739209868.7749906;-22.841636605902558
1739209868.774999;-28.992665084841942
1739209868.775007;-33.981070128970956
1739209868.7750154;-45.120503652039325
1739209868.7750237;-33.981070128970906
1739209868.775032;-31.141103565318893
1739209868.7750401;-45.120503652039325
1739209868.7750485;-38.13080360867914
1739209868.7750568;-45.120503652039325
1739209868.7750652;-33.981070128970956
1739209868.7750735;-32.816014438256545
1739209868.7750816;-29.438486411369347
1739209868.77509;-28.992665084841967
1739209868.7750983;-28.992665084841942
1739209868.7751067;-38.13080360867914
1739209868.775115;-27.267205301931607
1739209868.7751231;-45.120503652039325
1739209868.7751315;-31.141103565318915
1739209868.7751398;-38.13080360867914
1739209868.7751482;-35.57807855764607
1739209868.7751563;-45.120503652039325
1739209868.7751646;-35.57807855764607
1739209868.775173;-32.816014438256545
1739209868.7751813;-38.13080360867914
1739209868.7751896;-25.25278630937684
1739209868.7751977;-23.50682362968953
1739209868.775206;-33.981070128970906
1739209868.7752144;-31.141103565318893
1739209868.7752228;-32.816014438256545
1739209868.7752311;-45.120503652039325
1739209868.7752392;-35.57807855764607
1739209868.7752476;-38.13080360867914
1739209868.775256;-45.120503652039325
1739209868.7752643;-45.120503652039325
1739209868.7752724;-28.992665084841942
1739209868.7752807;-32.816014438256545
1739209868.775289;-31.141103565318943
1739209868.7752974;-24.746238672633048
1739209868.7753057;-27.8777449560314
1739209868.7753139;-35.57807855764607
1739209868.7753222;-45.120503652039325
1739209868.7753305;-38.13080360867914
1739209868.775339;-35.57807855764607
1739209868.7753472;-33.981070128970906
1739209868.7753553;-38.13080360867914
1739209868.7753637;-38.13080360867914
1739209868.775372;-45.120503652039325
1739209868.7753804;-38.13080360867914
1739209868.7753885;-35.57807855764607
1739209868.7753968;-38.13080360867914
1739209868.7754052;-33.981070128970906
1739209868.7754135;-38.13080360867914
1739209868.7754219;-45.120503652039325
1739209868.77543;-38.13080360867914
1739209868.7754383;-38.13080360867914
1739209868.7754467;-38.13080360867914
1739209868.775455;-33.981070128970906
1739209868.775463;-45.120503652039325
1739209868.7754714;-38.13080360867914
1739209868.7754798;-33.981070128970906
1739209868.7754881;-35.57807855764607
1739209868.7754965;-45.120503652039325
1739209868.7755046;-38.13080360867914
1739209868.775513;-38.13080360867914
1739209868.7755213;-38.13080360867914
1739209868.7755296;-38.13080360867914
1739209868.775538;-35.57807855764607
1739209868.775546;-38.13080360867914
1739209868.7755544;-38.13080360867914
1739209868.7755628;-35.57807855764607
1739209868.775571;-35.57807855764607
1739209868.7755792;-45.120503652039325
1739209868.7755876;-45.120503652039325
1739209868.775596;-33.981070128970906
1739209868.7756042;-33.981070128970906
1739209868.7756126;-38.13080360867914
1739209868.7756207;-38.13080360867914
1739209868.775629;-45.120503652039325
1739209868.7756374;-45.120503652039325
1739209868.7756457;-32.816014438256545
1739209868.775654;-45.120503652039325
1739209868.7756622;-45.120503652039325
1739209868.7756705;-38.13080360867914
1739209868.7756789;-45.120503652039325
1739209868.7756872;-45.120503652039325
1739209868.7756953;-45.120503652039325
1739209868.7757037;-38.13080360867914
1739209868.775712;-45.120503652039325
1739209868.7757204;-33.981070128970906
1739209868.7757287;-38.13080360867914
1739209868.7757368;-45.120503652039325
1739209868.7757452;-38.13080360867914
1739209868.7757535;-45.120503652039325
1739209868.7757618;-45.120503652039325
1739209868.77577;-45.120503652039325
1739209868.7757783;-45.120503652039325
1739209868.7757866;-45.120503652039325
1739209868.775795;-45.120503652039325
1739209868.7758033;-45.120503652039325
1739209868.7758114;-32.816014438256545
1739209868.7758198;-38.13080360867914
1739209868.7758281;-45.120503652039325
1739209868.7758365;-45.120503652039325
1739209868.7758448;-35.57807855764607
1739209868.775853;-38.13080360867914
1739209868.7758613;-45.120503652039325
1739209868.7758696;-35.57807855764607
1739209868.775878;-45.120503652039325
1739209868.775886;-45.120503652039325
1739209868.7758944;-33.981070128970906
1739209868.7759027;-35.57807855764607
1739209868.775911;-38.13080360867914
1739209868.7759194;-45.120503652039325
1739209868.7759275;-35.57807855764607
1739209868.775936;-38.13080360867914
1739209868.7759442;-35.57807855764607
1739209868.7759526;-35.57807855764607
1739209868.775961;-38.13080360867914
1739209868.775969;-45.120503652039325
1739209868.7759774;-38.13080360867914
1739209868.7759857;-35.57807855764607
1739209868.775994;-45.120503652039325
1739209868.7760022;-45.120503652039325
1739209868.7760105;-30.49652367304973
1739209868.7760189;-31.141103565318915
1739209868.7760272;-38.13080360867914
1739209868.7760355;-38.13080360867914
1739209868.7760437;-32.81601443825658
1739209868.776052;-26.991370085610722
1739209868.7760603;-38.13080360867914
1739209868.7760687;-38.13080360867914
1739209868.776077;-38.13080360867914
1739209868.7760851;-35.57807855764607
1739209868.7760935;-28.992665084841942
1739209868.7761018;-28.21854285175415
1739209868.7761102;-38.13080360867914
1739209868.7761183;-23.38864096791655
1739209868.7761266;-25.077289914212862
1739209868.776135;-33.981070128970906
1739209868.7761433;-26.487275050834715
1739209868.7761517;-27.267205301931607
1739209868.7761598;-38.13080360867914
1739209868.776168;-28.992665084841942
1739209868.7761765;-28.58837851428586
1739209868.7761848;-45.120503652039325
1739209868.776193;-38.13080360867914
1739209868.7762012;-38.13080360867914
1739209868.7762096;-33.981070128970906
1739209868.776218;-45.120503652039325
1739209868.7762263;-32.816014438256545
1739209868.7762344;-45.120503652039325
1739209868.7762427;-38.13080360867914
1739209868.776251;-26.03565346325281
1739209868.7762594;-33.981070128970956
1739209868.7762678;-30.49652367304973
1739209868.7762759;-38.13080360867914
1739209868.7762842;-38.13080360867914
1739209868.7762926;-45.120503652039325
1739209868.776301;-31.141103565318915
1739209868.776309;-45.120503652039325
1739209868.7763174;-38.13080360867914
1739209868.7763257;-29.438486411369333
1739209868.776334;-28.58837851428586
1739209868.7763424;-26.035653463252796
1739209868.7763505;-27.267205301931607
1739209868.7763588;-31.141103565318943
1739209868.7763672;-45.120503652039325
1739209868.7763755;-45.120503652039325
1739209868.7763839;-28.992665084841942
1739209868.776392;-26.991370085610722
1739209868.7764003;-35.57807855764607
1739209868.7764087;-27.267205301931607
1739209868.776417;-27.267205301931607
1739209868.7764251;-30.49652367304973
1739209868.7764335;-33.981070128970906
1739209868.7764418;-33.981070128970956
1739209868.7764502;-45.120503652039325
1739209868.7764585;-38.13080360867914
1739209868.7764666;-24.589719217205094
1739209868.776475;-32.816014438256545
1739209868.7764833;-32.816014438256545
1739209868.7764916;-35.57807855764607
1739209868.7765;-45.120503652039325
1739209868.776508;-31.141103565318893
1739209868.7765164;-27.877744956031414
1739209868.7765248;-38.13080360867914
1739209868.7765331;-28.992665084841942
1739209868.7765412;-26.991370085610722
1739209868.7765496;-27.267205301931607
1739209868.776558;-28.992665084841967
1739209868.7765663;-29.438486411369333
1739209868.7765746;-28.992665084841942
1739209868.7765827;-33.981070128970906
1739209868.776591;-38.13080360867914
1739209868.7765994;-45.120503652039325
1739209868.7766078;-28.992665084841942
1739209868.7766159;-30.49652367304976
1739209868.7766242;-45.120503652039325
1739209868.7766325;-45.120503652039325
1739209868.776641;-38.13080360867914
1739209868.7766492;-38.13080360867914
1739209868.7766573;-31.141103565318915
1739209868.7766657;-38.13080360867914
1739209868.776674;-38.13080360867914
1739209868.7766824;-30.49652367304973
1739209868.7766907;-38.13080360867914
1739209868.7766988;-31.141103565318943
1739209868.7767072;-32.816014438256545
1739209868.7767155;-28.58837851428586
1739209868.7767239;-31.141103565318943
1739209868.776732;-29.438486411369354
1739209868.7767403;-31.141103565318893
1739209868.7767487;-45.120503652039325
1739209868.7707865;-45.120503652039325
1739209868.7707918;-45.120503652039325
1739209868.770797;-45.120503652039325
1739209868.770802;-45.120503652039325
1739209868.7708073;-33.981070128970956
1739209868.7708125;-45.120503652039325
1739209868.7708178;-45.120503652039325
1739209868.7708228;-45.120503652039325
1739209868.770828;-38.13080360867914
1739209868.7708333;-33.981070128970906
1739209868.7708385;-38.13080360867914
1739209868.7708435;-38.13080360867914
1739209868.7708488;-30.49652367304973
1739209868.770854;-38.13080360867914
1739209868.770859;-35.57807855764607
1739209868.7708642;-35.57807855764607
1739209868.7708695;-38.13080360867914
1739209868.7708747;-38.13080360867914
1739209868.7708797;-35.57807855764607
1739209868.770885;-35.57807855764607
1739209868.7708902;-32.816014438256545
1739209868.7708955;-38.13080360867914
1739209868.7709005;-45.120503652039325
1739209868.7709057;-38.13080360867914
1739209868.770911;-35.57807855764607
1739209868.770916;-38.13080360867914
1739209868.7709212;-38.13080360867914
1739209868.7709265;-38.13080360867914
1739209868.7709317;-38.13080360867914
1739209868.7709367;-45.120503652039325
1739209868.770942;-45.120503652039325
1739209868.7709472;-38.13080360867914
1739209868.7709522;-45.120503652039325
1739209868.7709575;-38.13080360867914
1739209868.7709627;-38.13080360867914
1739209868.770968;-38.13080360867914
1739209868.770973;-29.438486411369333
1739209868.7709782;-32.816014438256545
1739209868.7709835;-45.120503652039325
1739209868.7709887;-45.120503652039325
1739209868.7709937;-45.120503652039325
1739209868.770999;-45.120503652039325
1739209868.7710042;-38.13080360867914
1739209868.7710092;-38.13080360867914
1739209868.7710145;-45.120503652039325
1739209868.7710197;-45.120503652039325
1739209868.771025;-30.49652367304973
1739209868.77103;-35.57807855764607
1739209868.7710352;-45.120503652039325
1739209868.7710404;-38.13080360867914
1739209868.7710457;-38.13080360867914
1739209868.7710507;-38.13080360867914
1739209868.771056;-45.120503652039325
1739209868.7710612;-45.120503652039325
1739209868.7710662;-45.120503652039325
1739209868.7710714;-45.120503652039325
1739209868.7710767;-45.120503652039325
1739209868.771082;-38.13080360867914
1739209868.771087;-38.13080360867914
1739209868.7710922;-38.13080360867914
1739209868.7710974;-38.13080360867914
1739209868.7711027;-33.981070128970906
1739209868.7711077;-38.13080360867914
1739209868.771113;-45.120503652039325
1739209868.7711182;-35.57807855764607
1739209868.7711232;-38.13080360867914
1739209868.7711284;-45.120503652039325
1739209868.7711337;-38.13080360867914
1739209868.771139;-45.120503652039325
1739209868.771144;-45.120503652039325
1739209868.7711492;-38.13080360867914
1739209868.7711544;-45.120503652039325
1739209868.7711596;-45.120503652039325
1739209868.7711647;-33.981070128970906
1739209868.77117;-33.981070128970906
1739209868.7711751;-38.13080360867914
1739209868.7711802;-38.13080360867914
1739209868.7711854;-45.120503652039325
1739209868.7711906;-38.13080360867914
1739209868.771196;-31.141103565318915
1739209868.771201;-38.13080360867914
1739209868.7712061;-45.120503652039325
1739209868.7712114;-38.13080360867914
1739209868.7712164;-38.13080360867914
1739209868.7712216;-45.120503652039325
1739209868.771227;-38.13080360867914
1739209868.7712321;-31.141103565318915
1739209868.7712371;-45.120503652039325
1739209868.7712424;-38.13080360867914
1739209868.7712476;-32.816014438256545
1739209868.7712529;-45.120503652039325
1739209868.7712579;-45.120503652039325
1739209868.7712631;-38.13080360867914
1739209868.7712684;-45.120503652039325
1739209868.7712734;-38.13080360867914
1739209868.7712786;-38.13080360867914
1739209868.7712839;-45.120503652039325
1739209868.771289;-38.13080360867914
1739209868.771294;-35.57807855764607
1739209868.7712994;-38.13080360867914
1739209868.7713046;-38.13080360867914
1739209868.7713099;-33.981070128970906
1739209868.7713149;-33.981070128970906
1739209868.77132;-38.13080360867914
1739209868.7713253;-38.13080360867914
1739209868.7713304;-33.981070128970906
1739209868.7713356;-45.120503652039325
1739209868.7713408;-45.120503652039325
1739209868.771346;-45.120503652039325
1739209868.771351;-38.13080360867914
1739209868.7713563;-35.57807855764607
1739209868.7713616;-38.13080360867914
1739209868.7713668;-45.120503652039325
1739209868.7713718;-38.13080360867914
1739209868.771377;-38.13080360867914
1739209868.7713823;-45.120503652039325
1739209868.7713873;-38.13080360867914
1739209868.7713926;-45.120503652039325
1739209868.7713978;-38.13080360867914
1739209868.771403;-35.57807855764607
1739209868.771408;-45.120503652039325
1739209868.7714133;-38.13080360867914
1739209868.7714186;-35.57807855764607
1739209868.7714238;-38.13080360867914
1739209868.7714288;-45.120503652039325
1739209868.771434;-30.49652367304973
1739209868.7714393;-31.141103565318915
1739209868.7714443;-33.981070128970906
1739209868.7714496;-45.120503652039325
1739209868.7714548;-35.57807855764607
1739209868.77146;-38.13080360867914
1739209868.771465;-45.120503652039325
1739209868.7714703;-33.981070128970906
1739209868.7714756;-31.141103565318915
1739209868.7714808;-32.816014438256545
1739209868.7714858;-45.120503652039325
1739209868.771491;-35.57807855764607
1739209868.7714963;-31.141103565318915
1739209868.7715013;-38.13080360867914
1739209868.7715065;-38.13080360867914
1739209868.7715118;-45.120503652039325
1739209868.771517;-38.13080360867914
1739209868.771522;-33.981070128970906
1739209868.7715273;-45.120503652039325
1739209868.7715325;-35.57807855764607
1739209868.7715375;-35.57807855764607
1739209868.7715428;-38.13080360867914
1739209868.771548;-38.13080360867914
1739209868.7715533;-45.120503652039325
1739209868.7715583;-38.13080360867914
1739209868.7715635;-31.141103565318915
1739209868.7715688;-38.13080360867914
1739209868.771574;-45.120503652039325
1739209868.771579;-38.13080360867914
1739209868.7715843;-38.13080360867914
1739209868.7715895;-45.120503652039325
1739209868.7715945;-38.13080360867914
1739209868.7715998;-35.57807855764607
1739209868.771605;-28.992665084841942
1739209868.7716103;-32.816014438256545
1739209868.7716153;-45.120503652039325
1739209868.7716205;-45.120503652039325
1739209868.7716258;-32.816014438256545
